,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
281,281,5.0,0.02,1100,500000.0,17.15,2.43,0.81,,1.1,631.0,0.1261999999999999,1100.0,0.0372399571335563,0.0143439946971279,0.0058508207443111,0.0002854444245094,-1.0846012748631256e-05,1127503889403.6472,1479838659248.12,1326887314090.3909,1216187805951.6165,1134652108445.7063,29.85725432605945,3.769127844403981,33674376420166.99,44197314546731.73,39629222836168.81,36323037428184.02,33887867318973.04,5.4208350032419926e-05,7.114796923180315e-05,6.379434488144726e-05,5.847211252198519e-05,5.4552023489852765e-05,2.728718824110531e-05,3.581418781865687e-05,3.211254901610098e-05,2.943346440701978e-05,2.7460185248408303e-05
282,282,5.0,0.02,1110,500000.0,17.15,2.43,0.81,,1.11,606.1,0.12122,1110.0,0.0384136760916589,0.0138574107941971,0.0060660229237035,0.0003106061596808,1.66666424872191e-05,1050769571526.2036,1414880204571.4287,1270687039744.952,1165418785904.517,1087726589410.93,29.283893501175992,3.555914649330121,30823683488371.24,41504646481461.33,37274828075754.84,34186848155439.68,31907795031778.72,5.098584206208748e-05,6.865335712212706e-05,6.165676136269996e-05,5.654889498561739e-05,5.277908458453656e-05,2.5534856806402936e-05,3.438314583992935e-05,3.087909327114566e-05,2.8320958870497427e-05,2.643295300679774e-05
283,283,5.0,0.02,1120,500000.0,17.15,2.43,0.81,,1.1200000000000003,621.4,0.12428,1120.0,0.0405602251101526,0.0135389309936356,0.0057092802408015,0.0002325793222072,-1.7507539401614588e-05,1044238944491.5392,1443868593924.812,1298801281190.2231,1191967879613.682,1112979352391.767,28.06077239369652,3.48203125579296,29257102053715.73,40453778349726.67,36389335823690.85,33396116935276.01,31183045478599.47,5.112168995716536e-05,7.068593159341856e-05,6.358402620705331e-05,5.835389754610342e-05,5.448694063924526e-05,3.198987049185546e-05,4.423237571301518e-05,3.97882927074339e-05,3.6515491306312025e-05,3.4095707242998986e-05
284,284,5.0,0.02,1130,500000.0,17.15,2.43,0.81,,1.1299999999999997,624.8,0.1249599999999999,1130.0,0.0408790024646804,0.0144898120180583,0.0056375896677348,0.0001359609169784,-1.0072104506018832e-05,1016716069630.3596,1445003992060.1504,1301923846121.1477,1195573179428.5713,1116795804392.7532,28.18314791389671,3.522999685740584,28664295724993.27,40739025367491.984,36705164058442.52,33706817664906.6,31485845613893.03,5.022421739910215e-05,7.138098512221289e-05,6.43130449471861e-05,5.905948481957907e-05,5.51680030892195e-05,3.140445436527556e-05,4.4633465804068905e-05,4.021398818594491e-05,3.6929015361547725e-05,3.449572985222359e-05
285,285,5.0,0.02,1140,500000.0,17.15,2.43,0.81,,1.14,599.6,0.1199199999999999,1140.0,0.0406502327659381,0.0134994216302366,0.0054864594761308,0.0001313089489323,-5.4499617028782365e-05,943230463623.6576,1380230871338.346,1245590306482.465,1144553300507.0425,1069552800912.5476,28.51902277604384,3.431694478116177,26991984436359.805,39497420444440.3,35644474455894.88,32753145774346.76,30606891602278.85,4.700647848847248e-05,6.878466638305923e-05,6.207476985230113e-05,5.70395276383491e-05,5.330183095998994e-05,2.9370493559801144e-05,4.297789721712806e-05,3.87854331317384e-05,3.563932319599445e-05,3.330394305797457e-05
286,286,5.0,0.02,1150,500000.0,17.15,2.43,0.81,,1.15,599.8,0.11996,1150.0,0.0422035002855636,0.0134275164302124,0.0059549683391041,0.0002918596738338,-4.787033672495995e-05,909828696955.8549,1373981581164.0503,1242181338150.9033,1142135201561.3684,1067709440044.7328,27.840307969424455,3.3325585035204823,25275569863181.008,38170006685468.27,34508519351194.1,31729179544293.24,29661588643799.324,4.574464550200876e-05,6.90814661781201e-05,6.245477324802497e-05,5.742462299287658e-05,5.3682621791785946e-05,2.91630456104832e-05,4.404069431258576e-05,3.981605673924301e-05,3.660924423236644e-05,3.422365023542319e-05
287,287,5.0,0.02,1160,500000.0,17.15,2.43,0.81,,1.16,616.5,0.1232999999999999,1160.0,0.0426674145335254,0.0143607951152093,0.0055274920454967,0.0001394883309218,-2.1994242185053817e-05,900505567445.0316,1405214594943.7422,1272761655388.6782,1171057404386.318,1095175888772.0868,27.89353104308524,3.4444513932660863,25156104269504.51,39255420676332.63,35555277025135.31,32714114421192.37,30594323730352.305,4.5664576929933645e-05,7.125833786451414e-05,6.454165818304476e-05,5.9384242435826696e-05,5.553629586825864e-05,2.91130850447615e-05,4.543018220843424e-05,4.114801690807298e-05,3.785994783233546e-05,3.540672033739567e-05
288,288,5.0,0.02,1170,500000.0,17.15,2.43,0.81,,1.17,605.3,0.1210599999999999,1170.0,0.0440154901888035,0.0142089487223093,0.006203379786075,0.0002837297912266,3.4649855522810546e-05,850120461298.7898,1372791307931.6572,1245443461627.3313,1146910340861.5151,1073036714144.4868,27.031765993952224,3.27081560995462,22968670701783.445,37090263003410.57,33649561503441.21,30987380192534.43,28991452458931.117,4.348756001389924e-05,7.022457064382403e-05,6.371014432318318e-05,5.866972335023807e-05,5.489074857954136e-05,2.7717131693106906e-05,4.475817157836991e-05,4.0606151732314285e-05,3.739360056018217e-05,3.498504185164916e-05
289,289,5.0,0.02,1180,500000.0,17.15,2.43,0.81,,1.18,633.2,0.12664,1180.0,0.0440924743811137,0.0127063287424003,0.0055600554357295,0.0003892329135639,1.8568893549619783e-05,853711041990.796,1428854720822.3364,1298460256808.054,1196712182867.939,1120088426159.6958,26.99834696353732,3.4202412947379863,23056678455391.0,38589923565523.305,35068283243138.0,32320312900828.81,30250889836619.32,4.404449309779338e-05,7.371719328152646e-05,6.69899075984517e-05,6.174054086902675e-05,5.778738300006764e-05,2.8065705249497703e-05,4.6973523202228143e-05,4.268681211008025e-05,3.934184957305106e-05,3.682284763315819e-05
290,290,5.0,0.02,1190,500000.0,17.15,2.43,0.81,,1.1899999999999995,612.8,0.12256,1190.0,0.0428414937281785,0.0133244301246436,0.0059305774902721,0.0002449704974334,-7.351324343468241e-06,791759617767.1725,1375840786331.435,1252379531935.9634,1155193482652.5598,1081672153307.985,27.928950717303984,3.419052729481315,22087694861455.074,38381790109645.984,34937595112697.35,32226398743001.48,30175376372157.29,4.119146030555664e-05,7.15784056993957e-05,6.515530802481744e-05,6.009918341138915e-05,5.627422082002928e-05,2.624284044902048e-05,4.560218711428166e-05,4.151006883995833e-05,3.828884117441077e-05,3.585197969234798e-05
291,291,5.0,0.02,1200,500000.0,17.15,2.43,0.81,,1.1999999999999995,628.6,0.12572,1200.0,0.042945445546843,0.013790850423602,0.0057196973941861,0.0001167482640429,4.981430908694282e-05,776022170576.3953,1404154438060.8418,1280312643670.5728,1181937898953.335,1107171105855.5132,28.53362596445153,3.582369669320164,22112617615279.01,40011138004696.61,36482287479578.22,33679116132917.8,31548649287022.395,4.071496681957014e-05,7.36707062283232e-05,6.717319270273577e-05,6.201183956243688e-05,5.8089106919473335e-05,2.5928510542391417e-05,4.691571263146288e-05,4.27779013765966e-05,3.949099708156671e-05,3.699288342378584e-05
292,292,5.0,0.02,1210,500000.0,17.15,2.43,0.81,,1.2100000000000002,616.6,0.1233199999999999,1210.0,0.043904461151078,0.0137446624531941,0.0055484583950574,0.0001945467316437,-3.474889653962779e-05,724787293357.7312,1370325707403.8062,1251597251691.6985,1156392422437.1812,1083690676958.1748,27.980984131040408,3.44991891618673,20276170885230.438,38335327435203.95,35013858531126.445,32350471072827.01,30316615031894.336,3.83479712071359e-05,7.250294155747944e-05,6.622110488230415e-05,6.118388626038423e-05,5.733728951691535e-05,2.440895459806796e-05,4.614901265946439e-05,4.215054647285428e-05,3.894429496142863e-05,3.649588889683516e-05
293,293,5.0,0.02,1220,500000.0,17.15,2.43,0.81,,1.2200000000000002,615.9,0.12318,1220.0,0.0457402115142258,0.0153847353204988,0.0057383468646416,0.000195203495682,-6.671701176310666e-06,687585237749.3137,1361713429242.016,1245908935023.0415,1152087958351.9402,1080096869360.1754,26.886594610068396,3.307919248930541,18464656951058.914,36567933626537.44,33458078816181.76,30938577154517.543,29005303010765.875,3.6680295525804045e-05,7.264270415337761e-05,6.6464934710461e-05,6.145990993407069e-05,5.761943420180204e-05,2.3336531747301405e-05,4.621633352142847e-05,4.228594771985519e-05,3.9101678947863e-05,3.665831303256444e-05
294,294,5.0,0.02,1230,500000.0,17.15,2.43,0.81,,1.2300000000000002,609.1,0.12182,1230.0,0.04677911212259,0.0142942199300345,0.0063432177267852,0.000215641884337,7.442124018044029e-06,644016197749.3135,1339648306040.785,1227942793087.5574,1136345746237.817,1065816486230.8152,27.22641899551176,3.3104045292603224,17500854850979.63,36404349203195.96,33368801378341.992,30879692211060.33,28963090817425.81,3.463510642273538e-05,7.204610972660773e-05,6.603860192996802e-05,6.111252479598272e-05,5.731947046785208e-05,2.202562972391067e-05,4.581654568974687e-05,4.19961693156343e-05,3.886351109249221e-05,3.645138020037399e-05
295,295,5.0,0.02,1240,500000.0,17.15,2.43,0.81,,1.24,612.5,0.1224999999999999,1240.0,0.0477082754838192,0.0131328032795268,0.0061361505337697,0.0002631567930646,-1.5000590550729022e-05,611432692131.7473,1340056204309.3496,1230563306451.6128,1139649671717.172,1069397433227.028,26.640760561635783,3.2636792990204526,16289960980038.604,35702152600231.41,32785012158369.71,30362865646683.98,28491185838764.555,3.315132410191021e-05,7.265662781123018e-05,6.672002253897391e-05,6.179076800425773e-05,5.798175556995102e-05,2.1068774538667e-05,4.617571549748283e-05,4.240280441792138e-05,3.927009840242763e-05,3.684934368546104e-05
296,296,5.0,0.02,1250,500000.0,17.15,2.43,0.81,,1.25,609.8,0.1219599999999999,1250.0,0.0471921778753539,0.0141473618062429,0.0056010922161018,0.0001539764854546,-1.8461271518698186e-05,572718469277.2185,1327110156675.6443,1220923575115.2075,1131600143462.697,1062325347968.906,26.65673886632254,3.2498387660078607,15261091205852.623,35363184928888.78,32533656647608.33,30153476663210.32,28307527861119.55,3.130613672956382e-05,7.254295827496765e-05,6.673855031625219e-05,6.185592173960368e-05,5.806919870554791e-05,1.9881018675030924e-05,4.60685366790933e-05,4.238243692103069e-05,3.928171482446106e-05,3.687694952213174e-05
297,297,5.0,0.02,1260,500000.0,17.15,2.43,0.81,,1.26,620.8,0.12416,1260.0,0.0416479489306993,0.0135680563891517,0.0053161507364495,9.380712292211554e-05,9.684388953509938e-06,544766620567.2007,1343883667256.6372,1238656206451.6128,1148932393010.8098,1079087775355.7904,30.69196594855495,3.807672446760815,16706611235895.088,41213505246979.52,37986445782176.89,35234843879334.96,33092886516258.598,3.001534906476802e-05,7.404480350347137e-05,6.824701992419573e-05,6.330345055306972e-05,5.945517773299878e-05,1.9048183548158373e-05,4.698992521719467e-05,4.331056618151475e-05,4.017330409067357e-05,3.7731133357895285e-05
298,298,5.0,0.02,1270,500000.0,17.15,2.43,0.81,,1.2699999999999998,628.7,0.12574,1270.0,0.0448061455049355,0.0141883295323191,0.0060896708838899,2.068032210438729e-05,9.863545787913752e-06,512912426946.15686,1353728257714.5054,1250072892626.7285,1160433603604.4658,1090349850093.9496,29.479445281952326,3.691598600237156,15058587540628.871,39744085742646.336,36700869577025.93,34069151159013.867,32011563387749.457,2.8482458978553632e-05,7.517367009029374e-05,6.941760038147863e-05,6.443985517915519e-05,6.05480453310076e-05,1.806264995602092e-05,4.767269882747067e-05,4.402238645974047e-05,4.08656622026273e-05,3.839760286001873e-05
299,299,5.0,0.02,1280,500000.0,17.15,2.43,0.81,,1.2799999999999998,609.4,0.1218799999999999,1280.0,0.0474729813234489,0.0131542272528401,0.0058370730872899,0.0003244438655302,-2.1599311807596765e-05,459570957303.7401,1305136903270.4888,1207485379723.5024,1121748714487.7969,1054450476587.7488,28.043278594145885,3.4275610367153546,12924249317855.889,36703613367486.58,33957415818376.44,31546292966556.523,29653703386101.938,2.5721309986110528e-05,7.304602331766928e-05,6.758065378582578e-05,6.278213614963526e-05,5.90155821256348e-05,1.629805614261133e-05,4.628489721824989e-05,4.2821819345536455e-05,3.9781285644952174e-05,3.739464557955554e-05
300,300,5.0,0.02,1290,500000.0,17.15,2.43,0.81,,1.2899999999999998,616.6,0.1233199999999999,1290.0,0.0502066645469312,0.0144683684471664,0.0060840251180608,0.0001270107373959,-6.070997546791886e-06,426960602416.76935,1313439612312.4275,1217410056484.3638,1131869411761.5806,1064452498985.344,27.26062204475029,3.36483766872178,11649798232825.89,35837747997893.19,33217541488317.363,30883529295891.406,29044030693731.08,2.408197700359704e-05,7.40822978988728e-05,6.866591628889069e-05,6.384114363439618e-05,6.003860884795221e-05,1.5246033787784529e-05,4.690068496761e-05,4.34716335645218e-05,4.041712326008065e-05,3.800978046489853e-05
301,301,5.0,0.02,1300,500000.0,17.15,2.43,0.81,,1.3000000000000005,622.0,0.1243999999999999,1300.0,0.0497106203927614,0.014567962919427,0.0061140607149308,0.000286621697773,-3.140343166078642e-05,392156650860.7968,1317550045696.6968,1223648582778.809,1138621902174.9958,1071296943254.4156,26.95546924173573,3.3563458559648884,10580493167248.434,35547858809489.22,33014371784300.363,30720328801253.26,28903883086815.2,2.2292018183726144e-05,7.489570688695446e-05,6.955790854986318e-05,6.472459434758822e-05,6.089752879819139e-05,1.4098290936507424e-05,4.736679545499864e-05,4.399097576489737e-05,4.093421036799082e-05,3.8513833571964806e-05
302,302,5.0,0.02,1310,500000.0,17.15,2.43,0.81,,1.3100000000000005,619.9,0.1239799999999999,1310.0,0.0534083306349429,0.0141192052641677,0.0060737760723312,0.0002650997836778,-3.507278304914616e-05,351223692100.3444,1305616251473.8962,1215109036889.904,1131628263084.8416,1065210674445.697,25.03723901764889,3.096194540862533,8771228247319.486,32605596953338.3,30345329622287.89,28260535977165.97,26601867035709.508,2.011656429967413e-05,7.478001588221553e-05,6.959615658481055e-05,6.48147412309844e-05,6.101063085193021e-05,1.2877459443518052e-05,4.786983539353516e-05,4.455142888689734e-05,4.149064368599163e-05,3.905547253075962e-05
303,303,5.0,0.02,1320,500000.0,17.15,2.43,0.81,,1.32,624.0,0.1248,1320.0,0.0526081867043785,0.014149196511202,0.0057255208559704,0.0002963166807858,-2.0868346741416494e-05,313675745400.8856,1306716575352.1958,1218708319063.2583,1135942571077.536,1069758983362.8318,25.4542129530093,3.173948181932428,7977488476213.458,33232778033974.93,30994527673050.92,28889606235987.125,27206406893832.87,1.810312624480369e-05,7.541435854259568e-05,7.033514984525922e-05,6.555850132684653e-05,6.173885680124864e-05,1.1572188644613204e-05,4.820765053317333e-05,4.496083225349585e-05,4.190742164382558e-05,3.946576342370074e-05
304,304,5.0,0.02,1330,500000.0,17.15,2.43,0.81,,1.33,610.5,0.1221,1330.0,0.05007722607113,0.0135601728747009,0.0061244815156679,0.0003294850090049,-1.3806632452216684e-05,267881153861.28897,1271074298449.1536,1188000622490.361,1108265230151.0876,1044129937964.602,26.7551070169253,3.263575557663617,7160117822280.339,33974177005676.387,31753724766983.656,29622500544877.414,27908246884243.28,1.5576170112087978e-05,7.390766096221425e-05,6.907727371802369e-05,6.444099372173211e-05,6.071179438506489e-05,1.0138564600003369e-05,4.810666484176646e-05,4.496255478352741e-05,4.194478957501656e-05,3.9517445233691686e-05
305,305,5.0,0.02,1340,500000.0,17.15,2.43,0.81,,1.34,620.7,0.1241399999999999,1340.0,0.0483583512151653,0.0143646847686648,0.0054846237614707,0.0003461442449181,-1.8776408160183652e-06,232631834382.06656,1284815786267.314,1203435336087.391,1123584736258.5457,1059048117398.23,29.258724873983493,3.643658569646162,6828024624768.192,37710891332765.984,35322277069033.61,32978565756340.2,31084338236069.727,1.362877239823976e-05,7.527113376900988e-05,7.050344736824461e-05,6.582538748954837e-05,6.204449958082544e-05,8.869192898832849e-06,4.898417741552599e-05,4.588151129608951e-05,4.2837171406621085e-05,4.0376683901843375e-05
306,306,5.0,0.02,1350,500000.0,17.15,2.43,0.81,,1.35,613.2,0.12264,1350.0,0.0543874118475968,0.0136376199746201,0.0058180659252031,0.0003164396321766,7.78687734416116e-05,189534589645.22443,1261886617923.5232,1184533456964.1582,1106807020907.396,1043755286867.2568,25.0335354784718,3.076418297798333,4754465750572.953,31654363022886.336,29713962829083.914,27764199048036.324,26182549436906.21,1.1184728840552467e-05,7.446587810391296e-05,6.990114861622648e-05,6.531439158857948e-05,6.159361138964254e-05,7.278482267754122e-06,4.845880316444921e-05,4.548829729820426e-05,4.250345697099108e-05,4.0082152611605685e-05
307,307,5.0,0.02,1360,500000.0,17.15,2.43,0.81,,1.36,624.1,0.12482,1360.0,0.0550829152203504,0.0139075358682492,0.0059490587595277,8.382129987138457e-05,3.17142607153741e-05,151901244042.8852,1276781223606.014,1201078166101.8296,1123222985904.2886,1059768082814.1594,24.994846916905896,3.122606821825633,3800095023971.428,31941081227455.68,30047227007013.25,28099533393815.8,26512089768855.68,9.030326457173131e-06,7.59029416526448e-05,7.140249580457833e-05,6.677410913140962e-05,6.30017997351128e-05,5.909795397590397e-06,4.967382490209482e-05,4.6728558827147856e-05,4.3699563320829954e-05,4.123081794221596e-05
308,308,5.0,0.02,1370,500000.0,17.15,2.43,0.81,,1.3700000000000003,642.0,0.1284,1370.0,0.054248811027719,0.0137122450061648,0.0059476741609858,0.0001444035066476,-1.11436080676854e-05,114079528810.91638,1305648632177.1045,1230844868575.9746,1152086835550.0308,1087550158938.0532,26.003341698840824,3.334515586770783,2962616565042.58,33907365380377.79,31964730523079.625,29919404287032.76,28243403087024.773,6.830991433042715e-06,7.818120142964933e-05,7.37020115728468e-05,6.898604320857325e-05,6.512163835304333e-05,4.469255283400707e-06,5.115095677940813e-05,4.8220394923330274e-05,4.513491798561555e-05,4.260658633902126e-05
309,309,5.0,0.02,1380,500000.0,17.15,2.43,0.81,,1.3799999999999997,648.5,0.1296999999999999,1380.0,0.0534157444220681,0.0137440905520876,0.0057012173996474,0.0002437486142445,3.819225411331238e-05,71900021946.30867,1311005218883.182,1238577510328.8254,1160365685021.7527,1095876114685.3145,26.273064699614185,3.403280356027518,1886630164131.224,34400295359095.53,32499818892209.41,30447569326468.35,28755386690426.293,4.33594692420563e-06,7.906046330109499e-05,7.469269411782495e-05,6.997611247853217e-05,6.608705449809887e-05,2.8360913996761047e-06,5.171251031024156e-05,4.8855604348757296e-05,4.5770544301459966e-05,4.322675765370958e-05
310,310,5.0,0.02,1390,500000.0,17.15,2.43,0.81,,1.39,626.5,0.1252999999999999,1390.0,0.0572574492883176,0.0148940375973284,0.0059872202711941,8.054457184216289e-05,4.197584078582153e-05,29382850000.0,1258807533821.44,1191990712291.1694,1117730200621.5042,1056070458741.2588,24.621588930238133,3.0909591204939075,724829913755.8212,31052854170884.47,29404585504392.82,27572692401137.457,26051640992262.4,1.784583179843197e-06,7.645435182487877e-05,7.239619627381732e-05,6.788594420323074e-05,6.41410066552067e-05,1.1668010197598324e-06,4.9987591882483015e-05,4.733427760226069e-05,4.438537234820763e-05,4.193684711311308e-05
311,311,5.0,0.02,1400,500000.0,17.15,2.43,0.81,,1.4,633.8,0.1267599999999999,1400.0,0.0527343911785009,0.0137522656791844,0.0062621859639785,0.0001670931904455,-3.10708091204058e-05,29725220000.0,1265662653961.3157,1201257846369.663,1127438941638.5825,1065716528111.888,26.902297143905617,3.413989065174328,800580435783.3799,34087712691885.844,32353117323768.48,30364974900645.6,28702623647440.32,1.818298855761872e-06,7.742088891111297e-05,7.34812313425747e-05,6.896571118810255e-05,6.51901363095836e-05,1.1881960738854624e-06,5.059190129796483e-05,4.801746990537125e-05,4.506673202084104e-05,4.2599523050708834e-05
312,312,5.0,0.02,1410,500000.0,17.15,2.43,0.81,,1.41,622.5,0.1244999999999999,1410.0,0.0540917312648161,0.0133851318082254,0.0058360424872819,8.529054461851995e-05,1.083750397843768e-05,29195250000.0,1235423935089.0613,1175301080151.1536,1103992066821.615,1044104013986.014,26.848344810041123,3.3460956062080878,784659419655.7964,33203587156673.207,31587709078436.902,29671188787794.32,28061621314239.59,1.7983069814815594e-06,7.609701878079757e-05,7.239369889891806e-05,6.800135779846267e-05,6.431250075762218e-05,1.174603909009712e-06,4.9704447930391824e-05,4.728554278551757e-05,4.4416588219124027e-05,4.20071297981933e-05
313,313,5.0,0.02,1420,500000.0,17.15,2.43,0.81,,1.42,631.0,0.1262,1420.0,0.057103183779759,0.0137940822321734,0.005388216981303,0.0001515547244141,-4.344935863132472e-05,29593900000.0,1244515142388.81,1186747803420.8433,1115675169785.0083,1055713303496.5035,24.98797462822349,3.1571466390694423,740350886861.7842,31134047536163.707,29688881450025.03,27910856676544.93,26410790078881.81,1.8353189753343497e-06,7.718084659058498e-05,7.359830108754279e-05,6.919060378712501e-05,6.547196072231252e-05,1.198250032391811e-06,5.0390124643237e-05,4.8051138710678094e-05,4.517342453457051e-05,4.2745582708299735e-05
314,314,5.0,0.02,1430,500000.0,17.15,2.43,0.81,,1.43,631.5,0.1262999999999999,1430.0,0.0590862262854897,0.0143355629977043,0.0053722352356767,0.0001493720167872,-5.197878631670539e-06,29617350000.0,1237717089061.3044,1183072406815.1062,1113165048111.5627,1053900193006.9932,24.300031269054973,3.069791527512687,719866113201.725,30083400106556.29,28755230806611.69,27056093692922.637,25615628529982.992,1.8494368651479337e-06,7.728846818279033e-05,7.3876215235433e-05,6.951089401893476e-05,6.581013727202653e-05,1.2067239524764091e-06,5.042932125121436e-05,4.820288819957571e-05,4.535459541842122e-05,4.293991887934096e-05
315,315,5.0,0.02,1440,500000.0,17.15,2.43,0.81,,1.4399999999999995,644.1,0.12882,1440.0,0.0552068024173194,0.0129197693437787,0.0056853747142347,0.0001306886651841,-1.3747924870318818e-05,30208290000.0,1254473119309.365,1201876020789.7651,1131913569970.9475,1072192672242.9174,27.166439195013872,3.491529983488893,818763781128.1453,34001168370978.79,32575579591862.945,30679321287622.37,29060649458261.336,1.8992501374662985e-06,7.887100674338363e-05,7.55641314917994e-05,7.116546495572209e-05,6.741070349058881e-05,1.2383745669953064e-06,5.142653244960195e-05,4.927033926208889e-05,4.640226166687631e-05,4.395403169872784e-05
316,316,5.0,0.02,1450,500000.0,17.15,2.43,0.81,,1.4499999999999995,641.7,0.1283399999999999,1450.0,0.0632317325011399,0.0139230592367012,0.0056323133962842,9.760370231318833e-05,1.318632287169886e-05,30095730000.0,1241888861064.3645,1192613935416.4106,1124246915769.9014,1065445535376.4283,23.212955930843247,2.978327610291167,698417824613.2786,28819946110495.93,27676445475056.12,26089883356881.6,24725306648535.69,1.90482395745563e-06,7.860183670748933e-05,7.548311990360826e-05,7.115602310540765e-05,6.743435634055597e-05,1.241214583247412e-06,5.121824807458096e-05,4.918604097069371e-05,4.6366433611164325e-05,4.394133440740828e-05
317,317,5.0,0.02,1460,500000.0,17.15,2.43,0.81,,1.4600000000000002,650.4,0.13008,1460.0,0.0571914392720599,0.013240742384377,0.0058648685136883,0.0002596638751231,-3.877080733205333e-06,30503760000.0,1250708894241.067,1203934485422.561,1135993401789.6577,1077101246868.0548,26.2709038702425,3.411504945512692,799997909722.7263,32801349770142.28,31574634464117.043,29792797572841.35,28248279754829.75,1.943321696787763e-06,7.967967655607362e-05,7.669979068261337e-05,7.237142650957061e-05,6.861954797296604e-05,1.2655113902729437e-06,5.188823776405754e-05,4.994770495324664e-05,4.712902898658131e-05,4.468576648874474e-05
318,318,5.0,0.02,1470,500000.0,17.15,2.43,0.81,,1.4700000000000002,653.6,0.1307199999999999,1470.0,0.0600877997162569,0.0137894246311931,0.005693405607287,0.0002790324047386,-3.79486628728586e-05,30653840000.0,1248800477255.2974,1204985450608.9312,1138050802474.2268,1079597595266.865,24.583411174184924,3.213802692909268,753636731487.2234,30702251657814.07,29625041968202.8,27979427277074.844,26542332152134.49,1.96575347346113e-06,8.008242607857671e-05,7.727267888801633e-05,7.298032866156207e-05,6.923187185801593e-05,1.2791514008395857e-06,5.211108558830662e-05,5.028273218421357e-05,4.7489622122759225e-05,4.505043336589016e-05
319,319,5.0,0.02,1480,500000.0,17.15,2.43,0.81,,1.4800000000000002,647.4,0.1294799999999999,1480.0,0.0568662359076597,0.0152353424694512,0.0061252555402263,-2.6319974945437684e-06,4.655757165735218e-06,30363060000.0,1228853784702.3208,1188728818058.802,1123672332957.1353,1066580161126.9368,26.66274465225844,3.44795995850892,808546610270.3417,32723498953627.92,31654999738897.008,29922591987337.85,28402268212122.883,1.959776126308571e-06,7.93160606995323e-05,7.67262047463808e-05,7.252715015953101e-05,6.884215018416853e-05,1.274254346758659e-06,5.157162277740654e-05,4.988768798430432e-05,4.71574457450294e-05,4.4761443888809296e-05
320,320,5.0,0.02,1490,500000.0,17.15,2.43,0.81,,1.49,641.7,0.1283399999999999,1490.0,0.0623891593323832,0.0140577132106077,0.0056477086029263,0.0002401298208669,1.2280856425167748e-05,30095730000.0,1210005060665.9937,1173478976626.8914,1110227558122.6262,1054437502820.4728,24.18772925235502,3.10166182336439,727339697578.9493,29242843250314.99,28360097727320.73,26831466668817.35,25483158388826.1,1.955143601066672e-06,7.860695359838115e-05,7.623406749523381e-05,7.212499268139795e-05,6.850063900640283e-05,1.270344434595416e-06,5.107446121590452e-05,4.953269075289736e-05,4.686284066196557e-05,4.4507935621986095e-05
321,321,5.0,0.02,1500,500000.0,17.15,2.43,0.81,,1.5,640.3,0.1280599999999999,1500.0,0.0672082810181336,0.0142484929389489,0.0056406619669229,0.0003592175583297,-5.562297593750859e-05,30030070000.0,1199353360322.9058,1166145488867.0193,1104261657938.1443,1049381638665.6873,22.45970989371608,2.8827934801516024,676015071095.5509,26998969604379.12,26251418180650.07,24858334436088.41,23622915400095.64,1.963032981811204e-06,7.840042341426316e-05,7.622966101099027e-05,7.218438235682097e-05,6.859693524549996e-05,1.2752975899777046e-06,5.093336279107787e-05,4.952311238420297e-05,4.689506987740288e-05,4.456446071411773e-05
322,322,5.0,0.02,1510,500000.0,17.15,2.43,0.81,,1.51,632.4,0.1264799999999999,1510.0,0.0640742657233658,0.0131004652820127,0.0055663518995358,0.0002162163698112,-1.966222400308365e-05,29659560000.0,1176642801856.7104,1147043214663.5503,1087137325360.8248,1033665039376.929,23.963051517494893,3.0358920632892894,711916688841.3384,28242888547464.105,27532411382407.54,26094493815373.77,24811001653573.914,1.951021016522453e-06,7.740016491688707e-05,7.545308894225209e-05,7.151244892456182e-05,6.79950146215553e-05,1.2671505778309445e-06,5.026991655551708e-05,4.900532820641917e-05,4.644595840304295e-05,4.416145256133675e-05
323,323,5.0,0.02,1520,500000.0,17.15,2.43,0.81,,1.5199999999999998,633.1,0.12662,1520.0,0.0627830937376301,0.0132702233866008,0.0057244104143591,0.0003215349177132,-1.5679231544305275e-05,29692390000.0,1170023485529.768,1143480842799.4983,1084836808279.9784,1032036768293.9014,24.36934405823076,3.0864633926682834,723775665580.7125,28520254751617.27,27873256685500.934,26443761615663.043,25156718569158.164,1.9652478385620453e-06,7.74402507175814e-05,7.568347494926544e-05,7.180200693392399e-05,6.830733491666208e-05,1.2760821543380722e-06,5.028379628722937e-05,4.914308000547946e-05,4.662275052345578e-05,4.435357688082986e-05
