,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
56,56,2,25,3000,1000000.0,430,17.15,2.43,0.81,,0.0012899999999999,4722.5,0.47225,430.0,0.0003216715596181,0.0115207388220497,0.0008633194174555,1.786758917594181e-05,2.778227659325751e-06,10511922577771.512,7287609741284.034,5950350000000.0,4.027476106007072,1.9020676414208924,42338565980520.66,29352094594388.656,23966052281903.24,0.0001953978316067,0.0001354636252795,0.0001106063594646,0.0001065099258798,7.384022928663594e-05,6.029071587720872e-05
57,57,2,25,3000,1000000.0,435,17.15,2.43,0.81,,0.0013049999999999,4795.0,0.4795,435.0,0.000369174085705,0.0113946764351539,0.0008610192191106,4.871445627330719e-05,-4.417314440703047e-06,10644900000000.0,7385348486777.373,6041700000000.0,3.5472605078945096,1.7021878048357266,37788569267353.125,26217414241197.977,21447566340930.15,0.0002002075484673,0.0001389024335705,0.0001136313112923,0.0001093423067796,7.586083851573869e-05,6.20591470911797e-05
58,58,2,25,3000,1000000.0,440,17.15,2.43,0.81,,0.0013199999999999,4780.5,0.47805,440.0,0.0003070964995969,0.0116024085530359,0.0009235056575428,4.710070763764651e-05,-8.789877623909743e-06,10604242297125.203,7361970000000.0,6023430000000.0,4.298330309463182,2.05477221384305,45579546953230.98,31643492093182.97,25890129894422.438,0.0002018324939338,0.000140121728996,0.0001146450509967,0.0001104453258877,7.667640488056367e-05,6.273524035682482e-05
59,59,2,25,3000,1000000.0,445,17.15,2.43,0.81,,0.0013349999999999,4911.5,0.49115,445.0,0.0003331386073454,0.0119623020837878,0.0007857697172626,-2.2276465988188796e-05,-2.739374406470262e-06,10854415000000.0,7563710000000.0,6188490000000.0,4.024615929280672,1.977784368447337,43709034542686.14,30457879274088.99,24920083042436.445,0.0002090268645285,0.0001456567291285,0.0001191736874687,0.0001145657244785,7.983312927467703e-05,6.531801486109938e-05
60,60,2,25,3000,1000000.0,450,17.15,2.43,0.81,,0.0013499999999999,4939.0,0.4939,450.0,0.0003810694530556,0.0120502115420653,0.0009376747131375,-4.266294301542239e-06,6.476531503492265e-06,10915190000000.0,7606060000000.0,6223140000000.0,3.5562855194257894,1.7569776997027913,38829207163431.69,27057456575422.99,22137919016255.17,0.0002125511246746,0.0001481125484158,0.0001211829941584,0.0001167718468673,8.137042722881641e-05,6.657580409630434e-05
61,61,2,25,3000,1000000.0,455,17.15,2.43,0.81,,0.001365,4950.5,0.49505,455.0,0.0003178364106303,0.0111951892279687,0.00094698533948,1.107403672363481e-05,6.218966236413476e-06,10899450414891.094,7615959479845.758,6237630000000.0,4.294663471156058,2.126084979108607,46809731961698.88,32708164936066.8,26788670736768.445,0.0002146903035931,0.0001500142292171,0.0001228647892716,0.0001181500072887,8.255697615954912e-05,6.761588905046507e-05
62,62,2,25,3000,1000000.0,460,17.15,2.43,0.81,,0.00138,5194.0,0.5194,460.0,0.0003445644743464,0.011968428259725,0.0008490902399482,4.162472060949709e-05,7.567249393803756e-07,11389608608372.06,7975247697704.175,6544440000000.0,4.022663144168864,2.0907817520945557,45847489106436.97,32103393058902.586,26343850076391.39,0.0002269027885828,0.0001588821885343,0.0001303777624651,0.0001251228598023,8.761370420009991e-05,7.18952754884793e-05
63,63,2,25,3000,1000000.0,465,17.15,2.43,0.81,,0.0013949999999999,5207.0,0.5206999999999999,465.0,0.0003480564559196,0.0120034477629268,0.0008433694937748,8.671564471427898e-06,8.252495208709752e-06,11403330000000.0,7979852904322.585,6560820000000.0,4.026054241275667,2.0952061905039594,45885015572036.7,32109539474645.05,26399598000349.883,0.0002297389028336,0.0001607673066562,0.0001321785468358,0.0001268988794428,8.880163879125816e-05,7.301031420001101e-05
64,64,2,25,3000,1000000.0,470,17.15,2.43,0.81,,0.0014099999999999,5299.5,0.5299499999999999,470.0,0.0003520840190844,0.0122343419507409,0.0008789713938927,-2.8830405736521143e-05,-7.818540319205592e-07,11580175732859.504,8108235000000.0,6677370000000.0,4.022504738494561,2.133157102108417,46612574975399.2,32637303662258.797,26877779486566.062,0.0002358452535876,0.0001651346908576,0.0001359932748239,0.0001305607344308,9.14163257068832e-05,7.528403293508029e-05
65,65,2,25,3000,1000000.0,475,17.15,2.43,0.81,,0.0014249999999999,5370.5,0.53705,475.0,0.0004030092055415,0.0114378648370975,0.0009887462733955,1.0114193681671707e-05,2.093708696469939e-06,11687806443066.297,8216865000000.0,6766830000000.0,3.5482785563079986,1.9052991042421972,41464979325072.89,29151076294905.625,24006768713451.69,0.0002406140779574,0.0001691586359943,0.0001393071119953,0.0001334337197784,9.380775316636336e-05,7.725344378406395e-05
66,66,2,25,3000,1000000.0,480,17.15,2.43,0.81,,0.0014399999999999,5569.5,0.5569500000000001,480.0,0.0003837515830582,0.0120150499188582,0.0009189501280736,8.771154257366254e-06,5.99034289540265e-06,12085815000000.0,8521335000000.0,7017570000000.0,3.81200094725232,2.1196389851831543,45996165978474.44,32430476473302.258,26707451213307.742,0.0002515197597927,0.0001773388168124,0.0001460437314925,0.0001397373669635,9.852450297434947e-05,8.113782597887604e-05
67,67,2,25,3000,1000000.0,485,17.15,2.43,0.81,,0.001455,5584.5,0.55845,485.0,0.0003874516895336,0.0123025251621602,0.0009552413016035,3.210255611242769e-06,9.005309903207198e-06,12110563903028.58,8544285000000.0,7036470000000.0,3.814574366164989,2.1327928669199645,46251811812620.22,32631730863875.457,26873190123191.55,0.0002546884074582,0.0001796886054971,0.0001479788515859,0.0001417371045783,9.999882964070537e-05,8.235197735120784e-05
68,68,2,25,3000,1000000.0,490,17.15,2.43,0.81,,0.00147,5629.5,0.5629500000000001,490.0,0.0004160824090319,0.0120674676183638,0.0009000264591302,-2.480175350092972e-05,-1.0227683352298147e-05,12158345053257.045,8600629639319.596,7093170000000.0,3.5456021227547647,1.9957955362537343,43104309060348.31,30491337140288.867,25147023756797.05,0.0002583769964586,0.0001827719845198,0.0001507369590139,0.0001440592933646,0.0001019053681158,8.404409098772251e-05
69,69,2,25,3000,1000000.0,495,17.15,2.43,0.81,,0.001485,5717.5,0.57175,495.0,0.0003944936499919,0.0116334028029481,0.0008124192530109,6.106035713400079e-05,7.391027903457059e-07,12297819277424.645,8718212696878.0,7204050000000.0,3.764321956264911,2.1522388836064987,46292688819307.2,32817973522995.555,27118209933441.883,0.0002640857328937,0.0001872165737388,0.0001547011531992,0.0001474447287245,0.0001045270284963,8.637297182586927e-05
70,70,2,25,3000,1000000.0,500,17.15,2.43,0.81,,0.0015,5771.0,0.5771,500.0,0.0004243725395553,0.0117265001716883,0.0008606249780203,-2.200737508783548e-05,3.417154049870761e-06,12407650000000.0,8782771839342.658,7271460000000.0,3.547186207107159,2.045392829384065,43975945831757.41,31128432753955.59,25771949650239.22,0.0002692350114671,0.0001905783671266,0.0001577842392784,0.0001505519666466,0.000106568413279,8.823045487196411e-05
71,71,2,25,3000,1000000.0,505,17.15,2.43,0.81,,0.0015149999999999,5783.0,0.5783,505.0,0.0004028882824513,0.0122751116124006,0.0009641832773475,8.21071170193679e-07,-2.566455144428029e-06,12394206214878.32,8790160000000.001,7286580000000.0,3.760353731479707,2.1746408125904684,46607205039835.41,33054540351375.12,27400474238639.902,0.000271712951441,0.0001927029674859,0.0001597406177843,0.0001521259874692,0.0001078900695074,8.943518919695164e-05
72,72,2,25,3000,1000000.0,510,17.15,2.43,0.81,,0.00153,5715.0,0.5715,510.0,0.0004322691581535,0.0117839934051158,0.0008765781557641,9.23552444204518e-05,-5.893846588527435e-07,12197905325795.531,8686800000000.0,7200900000000.0,3.551718942333572,2.031643506515365,43362721169276.79,30880981299033.547,25598708182093.6,0.0002700870501555,0.0001923438594271,0.000159442936104,0.0001514661877583,0.0001078674120413,8.941640735010344e-05
73,73,2,25,3000,1000000.0,515,17.15,2.43,0.81,,0.001545,5859.5,0.58595,515.0,0.0004360872156893,0.0120044951237095,0.0008939980726795,1.598003976063068e-05,-2.8601837419432368e-06,12480735000000.0,8906440000000.0,7382970000000.0,3.554030335273259,2.083131361453887,44370697998967.805,31663596694099.09,26247455154318.98,0.0002790999899372,0.0001991699458706,0.000165101402498,0.0001567018094979,0.0001118247654633,9.269684505514376e-05
74,74,2,25,3000,1000000.0,520,17.15,2.43,0.81,,0.00156,5789.0,0.5789,520.0,0.0004670443486815,0.0117676761577408,0.000890790718501,3.301687475290711e-05,-3.223093304562933e-06,12311304804560.9,8799280000000.0,7294140000000.0,3.3401560610746155,1.93357867935272,41120878364331.766,29390395926161.344,24363091359844.28,0.0002780558353786,0.000198735324157,0.0001647411239723,0.0001563129890397,0.000111721850773,9.26115341934927e-05
75,75,2,25,3000,1000000.0,525,17.15,2.43,0.81,,0.0015749999999999,5794.0,0.5794,525.0,0.0004196562600781,0.0122070834413141,0.0009907196789026,-1.475935892437362e-06,-1.90637186283803e-06,12270676784766.611,8790279766681.652,7300440000000.0,3.753071670087075,2.174534910468166,46052839219099.53,32990628625183.32,27399139871898.89,0.0002798236685326,0.0002004558000252,0.0001664811109065,0.0001575461237993,0.0001128604826484,9.37320772280088e-05
76,76,2,25,3000,1000000.0,530,17.15,2.43,0.81,,0.0015899999999999,5754.5,0.57545,530.0,0.0003965298412822,0.0115573765344855,0.0008304387079263,5.456983153395958e-06,-8.739827418022589e-06,12141995000000.0,8713382362089.343,7250670000000.0,4.028412594019076,2.3171228171644787,48891291442170.49,35085545374708.023,29195747496272.426,0.0002795674575386,0.0002006242099039,0.000166945495971,0.000157663880517,0.0001131433241107,9.414999500077262e-05
77,77,2,25,3000,1000000.0,535,17.15,2.43,0.81,,0.0016049999999999,5737.0,0.5737,535.0,0.000426295782347,0.0123323378717928,0.0009949280437429,4.3334464425477793e-05,1.513120195766126e-06,12105070000000.0,8669965144262.127,7228620000000.0,3.7650252889014215,2.160122447883656,45578583650345.13,32644563936708.164,27217542843334.06,0.0002814193059614,0.0002015598070567,0.0001680513391049,0.0001589545173417,0.0001138473486626,9.492070703821058e-05
78,78,2,25,3000,1000000.0,540,17.15,2.43,0.81,,0.0016199999999999,5838.0,0.5838,540.0,0.0004585897094102,0.0122762207609698,0.0009115159090658,3.466449465117153e-05,2.781849892960018e-07,12267289726945.168,8805383229305.525,7355880000000.0,3.645887205029223,2.129947304229012,44756219054647.33,32125731880717.13,26837336033285.55,0.0002879408384223,0.0002066821185536,0.0001726590226267,0.0001629193540612,0.0001169424852523,9.76919307220635e-05
79,79,2,25,3000,1000000.0,545,17.15,2.43,0.81,,0.0016349999999999,5835.5,0.58355,545.0,0.0004345739113772,0.0124013102020918,0.0008911508070391,-6.201198248835001e-05,-7.889490784292722e-07,12210407976804.27,8784403057413.011,7352730000000.0,3.823299294318489,2.229420285660669,46649183856876.53,33560322806299.68,28090695599324.445,0.0002878947193187,0.0002071170150416,0.0001733612950195,0.0001639362720956,0.0001179389167465,9.871735229613876e-05
80,80,2,25,3000,1000000.0,550,17.15,2.43,0.81,,0.0016499999999999,5928.5,0.59285,550.0,0.0004943817371554,0.0120732296500853,0.0008915088124232,8.8817058552389e-05,4.97664979309116e-06,12352553553375.049,8906915822973.107,7469910000000.0,3.3375030953998026,1.978641179432069,41226737171034.5,29726896228505.81,24930878860844.07,0.0002940379202547,0.0002120185913911,0.0001778123682199,0.0001676773218626,0.0001209051865105,0.0001013988320668
81,81,2,25,3000,1000000.0,555,17.15,2.43,0.81,,0.0016649999999999,6013.0,0.6013,555.0,0.0004710197969188,0.0114116439578333,0.0008359044513163,-7.557413125112123e-06,1.159368741576019e-07,12507040000000.0,9019500000000.0,7576379999999.999,3.5473674432896267,2.132674291788486,44359625269200.52,31990114376827.29,26871696076534.92,0.0003005441250813,0.0002167385517413,0.0001820603834627,0.0001715644523761,0.0001237243646943,0.0001039284663432
82,82,2,25,3000,1000000.0,560,17.15,2.43,0.81,,0.0016799999999999,6232.5,0.6232500000000001,560.0,0.0004751691264459,0.0120605832131701,0.0009079775331799,4.094833790458517e-05,-2.8532377109902567e-06,12938007797240.309,9348750000000.0,7852950000000.001,3.5478148853426896,2.210394441796735,45885440068901.41,33155916626951.03,27850969966638.867,0.0003137940490313,0.0002267414088672,0.0001904627834485,0.0001793674562531,0.0001296073965116,0.0001088702130697
83,83,2,25,3000,1000000.0,565,17.15,2.43,0.81,,0.001695,6300.0,0.63,565.0,0.0005074712046279,0.0115888462598996,0.0009280578577931,3.050373502122625e-06,-1.1273299807658854e-05,13022392707833.28,9450000000000.0,7938000000000.0,3.3400940045545173,2.1042154582423107,43495111173213.88,31563231873634.664,26513114773853.12,0.0003187078512924,0.0002312777123439,0.0001942732783689,0.0001823651254766,0.0001323374647362,0.0001111634703784
84,84,2,25,3000,1000000.0,570,17.15,2.43,0.81,,0.00171,6449.0,0.6449,570.0,0.0004833916681263,0.0119130241183156,0.0009940438298664,5.823119983277472e-05,1.449527184986448e-07,13273326745261.55,9673500000000.0,8125740000000.0,3.5506886720387145,2.288324560613301,47098278170611.59,34324868409199.52,28832889463727.598,0.0003277845489778,0.0002388868966605,0.0002006649931948,0.0001877803159529,0.0001368528720216,0.0001149564124981
85,85,2,25,3000,1000000.0,575,17.15,2.43,0.81,,0.001725,6587.5,0.65875,575.0,0.000458987358911,0.0120179416870092,0.0009843766229855,4.423201145609631e-05,-2.3744983217023623e-06,13504375000000.0,9865729604897.469,8300250000000.0,3.758273448924779,2.475763553789533,50753152852685.42,37078123396353.03,31194620777748.11,0.0003365151621057,0.0002458438541053,0.0002068337093917,0.0001927071144394,0.0001407837300134,0.0001184443727774
86,86,2,25,3000,1000000.0,580,17.15,2.43,0.81,,0.0017399999999999,6724.0,0.6724000000000001,580.0,0.000491572814667,0.0117650682665965,0.0008960487596012,6.115235080686618e-05,-5.073145548035295e-07,13784200000000.0,10050328281923.703,8472240000000.001,3.552239517613822,2.3891389119596957,48977347695173.75,35710336669115.03,30103150290692.16,0.0003465133944955,0.0002526496545874,0.0002129789644216,0.0001984223178683,0.000144673570685,0.0001219571319581
87,87,2,25,3000,1000000.0,585,17.15,2.43,0.81,,0.0017549999999999,6857.5,0.6857500000000001,585.0,0.0004967762760088,0.012098313838339,0.0010003679814954,1.936790101011086e-05,4.439126300055221e-06,14000665232788.168,10229646618334.611,8638828078137.822,3.54514864437515,2.43149405732326,49642776977173.61,36271709749905.35,30631074202303.21,0.0003550547016229,0.000259422253685,0.0002190793419209,0.0002031521215369,0.0001484339764243,0.0001253509188661
88,88,2,25,3000,1000000.0,590,17.15,2.43,0.81,,0.0017699999999999,6944.5,0.69445,590.0,0.0004996992770429,0.0123220617316058,0.000985527948112,2.5060765669903955e-05,-4.563325224501864e-08,14116849324331.832,10347305000000.0,8736139509843.363,3.5548772494244307,2.4684822797005594,50179555622889.97,36780385967538.336,31053359598301.21,0.0003611543619466,0.0002647173069065,0.0002234985171313,0.0002064914411891,0.0001513531718576,0.0001277861650551
89,89,2,25,3000,1000000.0,595,17.15,2.43,0.81,,0.001785,7050.0,0.705,595.0,0.0005341975242458,0.0118292510374884,0.0010117621190239,-2.1480613030579537e-05,1.0057062058499128e-06,14268937167561.896,10504500000000.0,8856383210628.008,3.341463472018819,2.355727747040325,47679051356596.53,35100343430900.85,29593230734324.09,0.000368274886796,0.0002711164470709,0.0002285792898248,0.0002103449230799,0.0001548516346064,0.0001305559918955
90,90,2,25,3000,1000000.0,600,17.15,2.43,0.81,,0.0018,7211.0,0.7211000000000001,600.0,0.0005096521961149,0.0121697974518335,0.0009748387073881,2.882990988617363e-05,-7.890427200728388e-06,14530997510709.123,10744390000000.0,9045875814806.62,3.543941617572677,2.552924814074199,51444382357980.51,38038579729705.56,32025295843369.14,0.0003782739440233,0.0002797001911554,0.0002354841172528,0.0002158929302624,0.0001596337649409,0.0001343982500175
91,91,2,25,3000,1000000.0,605,17.15,2.43,0.81,,0.001815,7255.0,0.7255,605.0,0.0005434756986914,0.0121208406345118,0.0009068736747717,5.851197012431136e-05,-3.0392806257857617e-06,14555475966422.3,10809582785681.191,9088234432246.676,3.33961594763322,2.422889969160738,48609671558104.47,36099834186408.75,30351195097548.867,0.0003821110920394,0.0002837737145975,0.0002385847904683,0.0002179010766913,0.0001618236142203,0.0001360543669322
92,92,2,25,3000,1000000.0,610,17.15,2.43,0.81,,0.00183,7390.5,0.73905,610.0,0.0005482505061422,0.0119419104301611,0.000866864572213,5.754590423717192e-06,-9.03281445295484e-06,14781000000000.0,10989675629400.604,9244896169728.645,3.33789120720827,2.466884963693582,49337699273871.64,36682586517878.57,30858663624940.105,0.0003912962164056,0.000290928793269,0.0002447393878816,0.0002229727895055,0.0001657803011195,0.0001394601371797
93,93,2,25,3000,1000000.0,615,17.15,2.43,0.81,,0.001845,7457.0,0.7457,615.0,0.0005531754918024,0.011614469824589,0.0008952337206353,1.080650687910797e-06,4.783720772826327e-06,14903363023684.553,11066569735740.309,9321250000000.0,3.335288898672964,2.4871350046044203,49707222559384.5,36910356672462.92,31089187557555.25,0.0003978722147334,0.0002954420826537,0.000248847617527,0.0002264857573925,0.0001681781772578,0.0001416546294108
94,94,2,25,3000,1000000.0,620,17.15,2.43,0.81,,0.0018599999999999,7538.0,0.7538,620.0,0.0005572621340092,0.0119121067976842,0.0009936011740115,6.007773150747227e-05,9.157259680934703e-06,14998557092872.338,11164547592620.062,9422500000000.0,3.3377474586099227,2.5159746486335948,50061010097838.14,37264153232283.51,31449683107919.938,0.0004036987852073,0.0003005031932486,0.0002536145163872,0.0002296352443304,0.0001709346838096,0.0001442630831956
95,95,2,25,3000,1000000.0,625,17.15,2.43,0.81,,0.0018749999999999,7807.0,0.7807,625.0,0.0005304537894516,0.0121096345931741,0.0008954215925505,7.140556841366645e-05,-4.0936337090615e-06,15464723183458.377,11539940460437.695,9758750000000.0,3.547166501779481,2.766645288442811,54803898466232.13,40895250293045.36,34583066105535.137,0.0004196648038369,0.0003131583276446,0.0002648223221237,0.0002384851286625,0.0001779601324134,0.0001504919759459
96,96,2,25,3000,1000000.0,630,17.15,2.43,0.81,,0.0018899999999999,7697.5,0.76975,630.0,0.000533940840512,0.0113660129854026,0.0009332727043961,1.3826822617298436e-05,-8.03461414143877e-06,15179714075674.08,11355382037888.691,9621875000000.0,3.552356741335453,2.73532713387353,53941518409396.91,40351652619340.09,34191589173419.13,0.0004153179135312,0.0003106839530583,0.0002632550935634,0.0002357955231508,0.0001763899000239,0.0001494623046261
97,97,2,25,3000,1000000.0,635,17.15,2.43,0.81,,0.0019049999999999,7909.0,0.7908999999999999,635.0,0.0005707859895664,0.0121636845509347,0.0009809931840308,-2.1220799158895865e-05,8.452527259697099e-07,15526825734818.604,11644063260146.984,9886250000000.0,3.3375045425923746,2.6396296943283803,51820799428864.92,38862075033660.53,32995371179104.76,0.0004283128307692,0.0003212054918235,0.0002727156081682,0.0002429920222668,0.0001822274898494,0.0001547180293746
98,98,2,25,3000,1000000.0,640,17.15,2.43,0.81,,0.0019199999999999,7911.5,0.79115,640.0,0.0005430026029671,0.0118760201804001,0.0009848753445935,6.002004256935293e-05,3.051645953215382e-06,15461738388893.035,11629905000000.0,9889375000000.0,3.5487795014433967,2.806836404122209,54855046680097.14,41260495140596.48,35085455051527.617,0.0004299709047604,0.0003234125846237,0.0002750107012107,0.0002437975539241,0.0001833779824788,0.0001559336585703
99,99,2,25,3000,1000000.0,645,17.15,2.43,0.81,,0.0019349999999999,8049.5,0.80495,645.0,0.0005471565999641,0.0121780428027939,0.000910708198709,5.580994381396005e-05,2.748152727665313e-07,15660220794142.926,11832765000000.0,10050042234547.066,3.548713918186376,2.8562558040355315,55568167632459.97,41986960319322.31,35661210588517.64,0.0004388441622077,0.0003315879074302,0.0002816309183981,0.0002490364412485,0.0001881703792345,0.0001598206554932
100,100,2,25,3000,1000000.0,650,17.15,2.43,0.81,,0.0019499999999999,8171.0,0.8170999999999999,650.0,0.0005841659294105,0.0119291371142587,0.0009099393943162,5.73685123038822e-05,8.009408988793039e-08,15851740000000.0,12011370000000.0,10187280369110.133,3.338092870019904,2.7275550951557825,52914568846022.18,40095059898790.0,34006080622380.16,0.00044778664078,0.0003393022484261,0.0002877745947869,0.0002542539148398,0.0001926563169147,0.0001633988392074
101,101,2,25,3000,1000000.0,655,17.15,2.43,0.81,,0.0019649999999999,8340.0,0.8340000000000001,655.0,0.0005882889853409,0.0119769306733812,0.0008274764146839,-5.003107922574045e-06,-8.095415412564204e-06,16161212780625.93,12259800000000.0,10383225601075.943,3.340201053497019,2.785728568731943,53981717204251.14,40950209960359.56,34682072173268.777,0.0004601253182574,0.0003490483327795,0.000295620449349,0.0002613581644949,0.0001982647508308,0.0001679169021205
102,102,2,25,3000,1000000.0,660,17.15,2.43,0.81,,0.00198,8446.0,0.8446,660.0,0.0005932772539835,0.0120259230776388,0.0008488049951973,4.304793154986363e-05,1.171422869080871e-06,16291894712993.336,12394583750597.268,10500249793454.79,3.3373967836913634,2.818750326394121,54372227728899.625,41365423860425.44,35043313441298.24,0.0004674212231309,0.0003556057535949,0.0003012565259043,0.000265665247118,0.0002021133952211,0.0001712232680926
103,103,2,25,3000,1000000.0,665,17.15,2.43,0.81,,0.001995,8479.5,0.84795,665.0,0.000564326907181,0.0119133577115081,0.0008258296849379,4.589684484229611e-06,-2.778332533425054e-06,16281494418378.943,12418738448929.465,10526893578744.152,3.5470777990463143,3.0083915962113945,57764149987633.64,44059706805008.24,37347742409936.44,0.0004707136850258,0.0003590376895666,0.0003043426322544,0.0002676244334193,0.0002041310063913,0.0001730341120589
104,104,2,25,3000,1000000.0,670,17.15,2.43,0.81,,0.0020099999999999,8501.5,0.85015,670.0,0.0006025544217322,0.0119629929997862,0.0008046926592488,-2.3728666004234157e-05,-1.6485462499958009e-06,16248521141352.238,12425887029788.234,10541860000000.0,3.3357990676177374,2.8359542275565843,54202272801694.31,41450622658670.2,35165832421701.65,0.000473379639573,0.0003620121408197,0.00030712345104,0.0002692412528621,0.0002058994392608,0.0001746807336621
105,105,2,25,3000,1000000.0,675,17.15,2.43,0.81,,0.002025,8670.5,0.8670500000000001,675.0,0.0005733896259698,0.0117612200294731,0.0009670006335017,1.4686750952491717e-05,2.2260845291563443e-06,16494812272758.318,12647329170144.045,10751420000000.0,3.5438792471381,3.072085032562401,58443533704016.41,44811338037586.48,38093854403773.766,0.0004841590831125,0.0003712269769175,0.0003155778655301,0.000275445147013,0.0002111964286095,0.0001795368394334
106,106,2,25,3000,1000000.0,680,17.15,2.43,0.81,,0.0020399999999999,8771.0,0.8771,680.0,0.0005764856037444,0.0122724982948912,0.0009530049963034,1.4274827489991372e-05,-1.304806116913821e-06,16608404851538.27,12768058180476.56,10876040000000.0,3.550130579984083,3.113880009209433,58963151125369.94,45329154172396.44,38612112114196.97,0.0004911767151009,0.0003776023604532,0.0003216478432612,0.0002795128982353,0.0002148813795644,0.0001830394603755
107,107,2,25,3000,1000000.0,685,17.15,2.43,0.81,,0.002055,8804.0,0.8804000000000001,685.0,0.0006153564548867,0.0121585684109258,0.0008324243964801,3.864064284838061e-05,1.328856454477255e-06,16593000820210.398,12790132863120.762,10916960000000.0,3.339527829060348,2.940120211339721,55412786322441.125,42713003335508.55,36457490620612.55,0.0004944022431006,0.0003810926333095,0.0003252798918243,0.0002813558052876,0.0002168732570094,0.0001851111866608
108,108,2,25,3000,1000000.0,690,17.15,2.43,0.81,,0.00207,8719.5,0.87195,690.0,0.0006199619494963,0.0121124120185843,0.0008529492875601,7.502679848976005e-06,-5.499325218158642e-06,16356598471904.8,12643275000000.0,10812180000000.0,3.338916189664549,2.9113978763449557,54613872418522.59,42215269207001.85,36101333666677.45,0.000491042375577,0.0003795644798482,0.0003245930724219,0.0002794509333808,0.0002160091540921,0.0001847250697063
109,109,2,25,3000,1000000.0,695,17.15,2.43,0.81,,0.002085,8809.0,0.8809,695.0,0.0006247289173301,0.0126196892039838,0.0008741650461003,9.068396239461208e-06,-3.026954463433185e-06,16446552552997.98,12773050000000.0,10923160000000.0,3.337447863694999,2.939964986279124,54889645420380.98,42629492301047.31,36455565829861.14,0.0004973939931223,0.000386296053436,0.0003303497284556,0.0002830481042213,0.0002198264697707,0.0001879895327694
110,110,2,25,3000,1000000.0,700,17.15,2.43,0.81,,0.0021,8852.0,0.8852,700.0,0.000629442566435,0.011955361808527,0.0009908260450525,-6.4206889859632505e-06,2.5585472926279293e-07,16448518464253.637,12835400000000.0,10968211872886.623,3.336285774712039,2.953275169468082,54876865290349.67,42822489957287.19,36593027313218.57,0.0005010322500708,0.0003909743820717,0.0003340986536792,0.0002851729389718,0.0002225312114786,0.0001901592062442
111,111,2,25,3000,1000000.0,705,17.15,2.43,0.81,,0.002115,8911.0,0.8911,705.0,0.0006336704376508,0.0122283758773892,0.0008492391172485,-3.357527283059932e-07,3.373462557826252e-06,16479311998310.516,12920950000000.0,11025549136892.344,3.33769740558296,2.9742197528146264,55002912420794.76,43126186415812.09,36799916988635.92,0.0005056115842095,0.0003964353608732,0.0003382814383546,0.0002876763924137,0.0002255587055418,0.0001924710327959
112,112,2,25,3000,1000000.0,710,17.15,2.43,0.81,,0.00213,8977.0,0.8976999999999999,710.0,0.0006378778280691,0.0117453864343402,0.0008961426584222,5.185157581883668e-05,3.8473732932148095e-06,16521944887054.23,12998860816780.594,11091326294345.28,3.33919853065822,2.997588907178213,55169877150989.81,43405637730127.03,37036021684107.66,0.0005105899819015,0.0004017134880035,0.0003427635263649,0.0002904227137098,0.0002284939490691,0.0001949633111031
113,113,2,25,3000,1000000.0,715,17.15,2.43,0.81,,0.0021449999999999,8999.5,0.89995,715.0,0.0006426491016781,0.0123188945011244,0.0009363130945996,1.594357760803211e-05,4.497864892741245e-06,16483734921478.217,13004900835660.71,11103201428378.078,3.337748292246842,3.003769975666445,55017887709295.8,43406556660566.81,37059240051490.48,0.0005129965392315,0.0004047304299373,0.000345546924546,0.0002916205496628,0.0002300750617547,0.000196431313594
114,114,2,25,3000,1000000.0,720,17.15,2.43,0.81,,0.0021599999999999,9077.5,0.90775,720.0,0.0006471921475963,0.0118449875291603,0.0009375718710863,-7.95607524360449e-06,5.991353287246628e-06,16546290493822.98,13090845814456.412,11183372278251.969,3.337494148594457,3.029610849598676,55223157478047.39,43690629038722.72,37324446146288.31,0.000518601619167,0.0004102994467658,0.0003505145140183,0.0002946282043561,0.0002330995214459,0.0001991344763478
115,115,2,25,3000,1000000.0,725,17.15,2.43,0.81,,0.002175,9073.0,0.9073,725.0,0.0006522493485476,0.012356180358553,0.0009434300653345,-1.389835988337689e-05,-1.9030527418666604e-06,16457816828196.955,13057599121336.793,11161774052086.008,3.3346142972567483,3.025494079977572,54880444597228.2,43542035534359.97,37220193228957.88,0.0005194681304392,0.0004121449809772,0.000352305895718,0.0002948911629891,0.0002339660618983,0.0001999966681852
