,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
224,224,0.1,1170,2.25,100000.0,8018390000000.0,240.0,0.24,1170.0,0.1774973927997507,0.1070318487624803,0.0210902979553671,19244136000.0,6.591646116852951,1.581995068044708,126850534336.59007,9.844258047113424e-07,6.274313772158336e-07
225,225,0.1,1175,2.25,100000.0,8023160000000.0,220.0,0.22,1175.0,0.1434442201680212,0.0699388007601278,0.0252169992648531,17650952000.0,8.191337361823859,1.8020942196012488,144584902589.35956,9.067193422154228e-07,5.778709305675598e-07
226,226,0.1,1180,2.25,100000.0,8027890000000.0,262.0,0.262,1180.0,0.1304397873363996,0.0870359156347859,0.0219998301975662,21033071800.0,9.04631956319295,2.3701357255565534,190271888898.382,1.08513412636694e-06,6.914611204439433e-07
227,227,0.1,1185,2.25,100000.0,8032590000000.0,223.0,0.223,1185.0,0.1806325384400224,0.1009129791464111,0.0280237661524603,17912675700.000004,6.560279837917848,1.4629424038556802,117512165237.871,9.28063139330928e-07,5.91286696551178e-07
228,228,0.1,1190,2.25,100000.0,8037240000000.0,254.0,0.254,1190.0,0.0999037945318832,0.1044254916981954,0.0243592056021208,20414589600.0,11.911459475347796,3.02551070673834,243167556726.25656,1.0620733089849366e-06,6.766407450986891e-07
229,229,0.1,1195,2.25,100000.0,8041850000000.0,239.0,0.239,1195.0,0.1563546903103088,0.1083094886740148,0.0196894134161248,19220021500.0,7.642879133515902,1.8266481129103007,146896301268.077,1.0042006185960598e-06,6.396035094958719e-07
230,230,0.1,1200,2.25,100000.0,8046430000000.0,253.0,0.253,1200.0,0.012314540601892,0.1080313031012035,0.0205319791894991,20357467900.0,97.44577883933609,24.65378204635203,1983749314712.284,1.0680798326461831e-06,6.801852331995736e-07
231,231,0.1,1205,2.25,100000.0,8050970000000.0,238.0,0.238,1205.0,0.2080691279052189,0.1101390065807565,0.0253607548184645,19161308600.0,5.791344502337271,1.3783399915562706,110969739218.19788,1.009621670616144e-06,6.427510482567072e-07
232,232,0.1,1210,2.25,100000.0,8055460000000.0,240.0,0.24,1210.0,0.1382409360933252,0.1195144354952784,0.0254572888725088,19333104000.0,8.752834248627627,2.1006802196706302,169219454823.47974,1.022900542450101e-06,6.510887567986259e-07
233,233,0.1,1215,2.25,100000.0,8059930000000.0,219.0,0.219,1215.0,0.1460335296712855,0.0992098550038075,0.0263944563165086,17651246700.0,8.320007074641737,1.8220815493465403,146858497420.24664,9.377051198569032e-07,5.967553239324244e-07
234,234,0.1,1220,2.25,100000.0,8064350000000.0,220.0,0.22,1220.0,0.1567377468509221,0.1217904411661964,0.0267992327704645,17741570000.0,7.783702550990336,1.712414561217874,138095103667.5736,9.46451428803074e-07,6.021460159720879e-07
235,235,0.1,1225,2.25,100000.0,8068740000000.0,210.0,0.21,1225.0,0.2054373118398871,0.1065791068681215,0.0211558138319196,16944354000.0,5.962889550242633,1.252206805550953,101037311402.21198,9.076273123679046e-07,5.772879548509199e-07
236,236,0.1,1230,2.25,100000.0,8073090000000.0,254.0,0.254,1230.0,0.1623900762219818,0.1153330719494577,0.02668178935962,20505648600.0,7.574354471751282,1.923886035824825,155317051169.57043,1.1027910850848964e-06,7.013019624205694e-07
237,237,0.1,1235,2.25,100000.0,8077400000000.0,242.0,0.242,1235.0,0.1545734737248949,0.1027487156899803,0.0257417877409867,19547308000.0,7.989727928337916,1.933514158657776,156177672651.42316,1.0555637124391192e-06,6.710347029361383e-07
238,238,0.1,1240,2.25,100000.0,8081680000000.0,209.0,0.209,1240.0,0.1990205368599618,0.0957329061386861,0.0274356420204816,16890711200.0,6.23051278809739,1.3021771727123546,105237792131.6598,9.15798989011714e-07,5.820208677913773e-07
239,239,0.1,1245,2.25,100000.0,8085920000000.0,232.0,0.232,1245.0,0.1820265350493173,0.0913070608070012,0.0261714574155763,18759334400.0,6.839662138614496,1.586801616158563,128307509241.28848,1.0213275630336816e-06,6.487964985880568e-07
240,240,0.1,1250,2.25,100000.0,8090120000000.0,230.0,0.2299999999999999,1250.0,0.2186222843699852,0.1412617175693568,0.0242894746375554,18607276000.0,5.717623908295477,1.3150534989079596,106389406125.85265,1.0171174108561318e-06,6.459222488744173e-07
241,241,0.1,1255,2.25,100000.0,8094290000000.0,222.0,0.222,1255.0,0.1176579081632098,0.0961797436587855,0.0275338170573749,17969323800.000004,10.666516340398632,2.367966627568497,191670085938.6141,9.860299007797355e-07,6.260357693439965e-07
242,242,0.1,1260,2.25,100000.0,8098420000000.0,202.0,0.202,1260.0,0.1781920254788929,0.1244325148872257,0.0230226760638565,16358808400.000002,7.071023501830326,1.428346747369726,115673518658.33936,9.013315534979428e-07,5.71998307656804e-07
243,243,0.1,1265,2.25,100000.0,8102520000000.0,256.0,0.256,1265.0,0.1831379297518651,0.0714508863416438,0.0246269775066177,20742451200.0,6.907362127080704,1.7682847045326604,143275621841.6997,1.1473950357060783e-06,7.278602140161449e-07
244,244,0.1,1270,2.25,100000.0,8106590000000.0,231.0,0.231,1270.0,0.1743886322312846,0.1087888488910867,0.0132507450641047,18726222900.0,7.282584786350351,1.6822770856469311,136375305997.34557,1.039882926502953e-06,6.594599613329906e-07
245,245,0.1,1275,2.25,100000.0,8110620000000.0,242.0,0.242,1275.0,0.2228730538768104,0.1116688065886381,0.0283244141632414,19627700400.0,5.720745410096709,1.3844203892434035,112285076974.05334,1.094273939347604e-06,6.936293966519537e-07
246,246,0.1,1280,2.25,100000.0,8114610000000.0,220.0,0.22,1280.0,0.2038696245690516,0.1286506435890428,0.0262970424220221,17852142000.0,6.278522377748616,1.3812749231046957,112085073037.74594,9.99150340117296e-07,6.331018267317779e-07
247,247,0.1,1285,2.25,100000.0,8118570000000.0,251.0,0.251,1285.0,0.1655304810133202,0.0907145137060578,0.0239625355114652,20377610700.0,7.7629207148657775,1.94849309943131,158189776222.5005,1.1448671623452008e-06,7.251483276574393e-07
248,248,0.1,1290,2.25,100000.0,8122500000000.0,209.0,0.209,1290.0,0.2026111025850241,0.072134528272476,0.027938893941899,16976025000.0,6.366877153035885,1.3306773249845,108084265721.866,9.575034355592143e-07,6.061848546851064e-07
249,249,0.1,1295,2.25,100000.0,8126390000000.0,227.0,0.2269999999999999,1295.0,0.2168313834772561,0.1176572022796473,0.0215150508768016,18446905300.0,5.972382683873964,1.3557308692393897,110171977784.78284,1.044498717713497e-06,6.609354001927603e-07
250,250,0.1,1300,2.25,100000.0,8130250000000.0,248.0,0.248,1300.0,0.1904042108919839,0.0868100433977323,0.0280229902239919,20163020000.0,6.827580093475394,1.6932398631818977,137664633976.34622,1.1461603608971637e-06,7.248739030554467e-07
251,251,0.1,1305,2.25,100000.0,8134080000000.0,243.0,0.243,1305.0,0.2338966682480077,0.1061519450297186,0.0247907602188743,19765814400.0,5.579386871027462,1.355791009659673,110281125358.52554,1.1278614762785771e-06,7.175800559809183e-07
252,252,0.1,1310,2.25,100000.0,8137870000000.0,208.0,0.208,1310.0,0.1831793574081075,0.0767230742120554,0.0276694071493623,16926769600.0,7.151460833446615,1.4875038533568958,121051129831.17484,9.694916849370352e-07,6.206124300165358e-07
253,253,0.1,1315,2.25,100000.0,8141630000000.0,200.0,0.2,1315.0,0.1661402417721547,0.0904270599221062,0.0233271785903492,16283260000.0,7.914999917981313,1.5829999835962627,128882001564.4684,9.362282354503228e-07,5.988661335079064e-07
254,254,0.1,1320,2.25,100000.0,8145360000000.0,221.0,0.221,1320.0,0.1836617713120176,0.1222207812807529,0.0284009407430634,18001245600.000004,7.18712441119546,1.5883544948741968,129377191683.68488,1.0389034741721444e-06,6.641055707223494e-07
255,255,0.1,1325,2.25,100000.0,8149050000000.0,226.0,0.2259999999999999,1325.0,0.1823668532199462,0.073416254035135,0.0248804460338244,18416853000.0,7.265574728111165,1.6420198885531232,133809021728.1383,1.0668372706148936e-06,6.881203482289641e-07
256,256,0.1,1330,2.25,100000.0,8152720000000.0,222.0,0.222,1330.0,0.2328824632588748,0.063615080693728,0.0204246838817087,18099038400.000004,5.711035435594636,1.2678498667020093,103364249652.58806,1.0523834802114892e-06,6.849988040269474e-07
257,257,0.1,1335,2.25,100000.0,8156350000000.0,216.0,0.216,1335.0,0.1993809396019514,0.1205739971993229,0.02517130157739,17617716000.0,6.695725291821894,1.4462766630335293,117963386605.33524,1.0282100255334046e-06,6.692237213966633e-07
258,258,0.1,1340,2.25,100000.0,8159950000000.0,241.0,0.241,1340.0,0.2537515271280881,0.0559004430973538,0.0259636757048232,19665479500.0,5.280756396487017,1.272662291553371,103848606659.6093,1.1521051919642649e-06,7.497552155612829e-07
259,259,0.1,1345,2.25,100000.0,8163520000000.0,223.0,0.223,1345.0,0.2164229959407748,0.0830310757324029,0.0257811460198328,18204649600.000004,6.214681550605951,1.385873985785127,113136100004.36604,1.0704625746627162e-06,6.965673967277347e-07
260,260,0.1,1350,2.25,100000.0,8167050000000.0,228.0,0.2279999999999999,1350.0,0.2804785152334261,0.1071831138067836,0.0285762060989883,18620874000.0,4.813202889627652,1.0974102588351045,89626044544.19241,1.0988465316749706e-06,7.150763429133193e-07
261,261,0.1,1355,2.25,100000.0,8170560000000.0,217.0,0.217,1355.0,0.2575443932728376,0.1008325204703071,0.0249341102655236,17730115200.0,5.261228880896424,1.141686667154524,93282194151.86069,1.0501950870870589e-06,6.853052719461499e-07
262,262,0.1,1360,2.25,100000.0,8174040000000.0,190.0,0.19,1360.0,0.0813180694299262,0.0639138502571176,0.0273587323334561,15530676000.0,16.724450168753023,3.177645532063074,259742016849.0485,9.232779840893788e-07,6.042288733353305e-07
263,263,0.1,1365,2.25,100000.0,8177480000000.0,181.0,0.181,1365.0,0.1902236194041506,0.1297348468466848,0.0230961702523454,14801238800.0,7.175765051026128,1.2988134742357291,106210212092.93192,8.830517827983316e-07,5.778494789053791e-07
264,264,0.1,1370,2.25,100000.0,8180900000000.0,235.0,0.235,1370.0,0.2080786676629031,0.0963910633233174,0.0240839024481138,19225115000.0,6.584048309168636,1.5472513526546297,126579085909.32256,1.1511845923025431e-06,7.531758562059753e-07
265,265,0.1,1375,2.25,100000.0,8184280000000.0,228.0,0.2279999999999999,1375.0,0.1843065914079034,0.1028390298942302,0.0277279069932405,18660158400.0,7.460395146459409,1.7009700933927452,139212155159.52377,1.121351163567373e-06,7.3353716006384e-07
266,266,0.1,1380,2.25,100000.0,8187630000000.0,268.0,0.268,1380.0,0.1804045184633196,0.0927270835121274,0.0218401323150458,21942848400.0,7.649475810000766,2.0500595170802054,167851288038.314,1.3232683864733512e-06,8.655341395877216e-07
267,267,0.1,1385,2.25,100000.0,8190960000000.0,216.0,0.216,1385.0,0.2505564160528593,0.1157627996668912,0.0246579615823075,17692473600.0,5.527697202165479,1.1939825956677437,97798636818.1066,1.0707750781758334e-06,7.002178168448299e-07
268,268,0.1,1390,2.25,100000.0,8194250000000.0,178.0,0.178,1390.0,0.2258106427566417,0.0854015212650886,0.0258303118959015,14585765000.0,6.155600032979915,1.0956968058704248,89784135515.03731,8.85874273058795e-07,5.792047223457653e-07
269,269,0.1,1395,2.25,100000.0,8197520000000.0,205.0,0.205,1395.0,0.2231594270685946,0.0990263554636846,0.0248555031016772,16804916000.000002,6.251136321349336,1.2814829458766142,105049820784.82462,1.02436458390412e-06,6.695252343150829e-07
270,270,0.1,1400,2.25,100000.0,8200750000000.0,206.0,0.206,1400.0,0.240139859577539,0.1110937630293196,0.0238665671721353,16893545000.000002,5.829935948421559,1.2009668053748412,98488285291.77728,1.0333822102329836e-06,6.75279908542557e-07
271,271,0.1,1405,2.25,100000.0,8203960000000.0,215.0,0.215,1405.0,0.1555917860634963,0.0272713221239278,0.0291618338121372,17638514000.0,9.030039666918055,1.9414585283873824,159276481085.4895,1.082646722086844e-06,7.073442879342323e-07
272,272,0.1,1410,2.25,100000.0,8207140000000.0,212.0,0.212,1410.0,0.2372867555400262,0.0674736421730172,0.0266542795413958,17399136800.0,5.942177416481036,1.2597416122939795,103388757759.22408,1.0717150625253328e-06,7.000143550294906e-07
273,273,0.1,1415,2.25,100000.0,8210290000000.0,213.0,0.213,1415.0,0.2079949448459501,0.1096744524604148,0.0219399322658427,17487917700.0,6.803049954161188,1.449049640236333,118971177707.35963,1.0808844600670556e-06,7.058267995883195e-07
274,274,0.1,1420,2.25,100000.0,8213410000000.0,224.0,0.2239999999999999,1420.0,0.2887251037800524,0.0576239915130459,0.0288408253802603,18398038400.0,4.918172965942511,1.1016707443711224,90484735085.2522,1.1409874664863375e-06,7.449322363306556e-07
275,275,0.1,1425,2.25,100000.0,8216500000000.0,205.0,0.205,1425.0,0.2231441385767993,0.0750845426739577,0.0270716640015716,16843825000.000002,6.386006861253757,1.3091314065570203,107564782019.75755,1.0482398382431909e-06,6.841354394287711e-07
276,276,0.1,1430,2.25,100000.0,8219570000000.0,212.0,0.212,1430.0,0.2310982783110375,0.0774114242430266,0.0266308487817694,17425488400.0,6.187843589537037,1.3118228409818518,107826196690.492,1.0881237058740126e-06,7.099809481901595e-07
277,277,0.1,1435,2.25,100000.0,8222600000000.0,178.0,0.178,1435.0,0.2154432891602482,0.1089980859660861,0.0121314890289602,14636228000.0,6.660685536288099,1.1856020254592814,97487312145.41489,9.171457173762156e-07,5.981649096493254e-07
278,278,0.1,1440,2.25,100000.0,8225610000000.0,205.0,0.205,1440.0,0.1832467185558925,0.0721029941895073,0.025107213414714,16862500500.000002,7.858258043299049,1.610942898876305,132509880184.25925,1.0601760772506662e-06,6.912702359235043e-07
279,279,0.1,1445,2.25,100000.0,8228590000000.0,234.0,0.234,1445.0,0.2318858652238304,0.0983255760635304,0.0265080276182905,19254900600.0,6.2315139329652425,1.4581742603138668,119987181366.7608,1.2145265949061837e-06,7.917229715977426e-07
280,280,0.1,1450,2.25,100000.0,8231550000000.0,225.0,0.2249999999999999,1450.0,0.3189596013867231,0.0646500390244196,0.0270005497777564,18520987500.0,4.5460302611864165,1.0228568087669434,84196969642.05534,1.1722334266600696e-06,7.638465583371138e-07
281,281,0.1,1455,2.25,100000.0,8234470000000.0,221.0,0.221,1455.0,0.2188858822839847,0.0974149837023563,0.025438150428355,18198178700.000004,6.6472994275266615,1.4690531734833925,120968742854.5379,1.1556466207024115e-06,7.527544968139167e-07
282,282,0.1,1460,2.25,100000.0,8237370000000.0,199.0,0.199,1460.0,0.1911014614372561,0.1199140380646329,0.0304484174825201,16392366300.0,7.639920642257139,1.520344207809171,125236377670.8103,1.0443185067179438e-06,6.800711212708317e-07
283,283,0.1,1465,2.25,100000.0,8240240000000.0,176.0,0.176,1465.0,0.1837662777793411,0.0900902225480695,0.0229999019728181,14502822400.000002,7.972082896292379,1.403086589747459,115617702403.006,9.270362745469475e-07,6.03428152974634e-07
284,284,0.1,1470,2.25,100000.0,8243090000000.0,190.0,0.19,1470.0,0.2863563355645055,0.0663992045141858,0.0276223026547625,15661871000.0,5.13346421025444,0.9753581999483436,80399654244.12192,1.004356299868145e-06,6.535528413216381e-07
285,285,0.1,1475,2.25,100000.0,8245910000000.0,231.0,0.231,1475.0,0.2433627353127576,0.0909668176607934,0.0262506282122382,19048052100.0,6.060911495362689,1.4000705554287811,115448557937.1574,1.2254332572844982e-06,7.971180336581416e-07
286,286,0.1,1480,2.25,100000.0,8248700000000.0,207.0,0.207,1480.0,0.1896973777672883,0.0974207496765177,0.0268518210350297,17074809000.0,7.801900149698396,1.6149933309875677,133215954893.17152,1.1020892834740216e-06,7.165829000214032e-07
287,287,0.1,1485,2.25,100000.0,8251470000000.0,187.0,0.187,1485.0,0.2687921524641297,0.0761347904060079,0.0286281800845497,15430248900.0,5.524714863832095,1.0331216795366018,85247725450.45885,9.991226688657616e-07,6.494335498778386e-07
288,288,0.1,1490,2.25,100000.0,8254210000000.0,198.0,0.198,1490.0,0.2746425493801325,0.1122826037172872,0.0249304929864828,16343335800.0,5.425233647746592,1.0741962622538253,88666415298.58147,1.061730963477339e-06,6.898541977966317e-07
289,289,0.1,1495,2.25,100000.0,8256920000000.0,191.0,0.191,1495.0,0.2808918010514389,0.1263281251906365,0.0269767103669931,15770717200.0,5.322334060317498,1.0165658055206424,83937025309.195,1.0277426560990955e-06,6.677060956634948e-07
290,290,0.1,1500,2.25,100000.0,8259610000000.0,184.0,0.184,1500.0,0.2458770893449582,0.0747158782610058,0.0258171452508443,15197682400.0,6.100609064456367,1.1225120678599714,92715119008.169,9.934559525932392e-07,6.454053466397707e-07
291,291,0.1,1505,2.25,100000.0,8262270000000.0,172.0,0.172,1505.0,0.2182436650798536,0.0712564847922189,0.0282492926927417,14211104399.999998,6.895961903175208,1.1861054473461357,97999234544.44556,9.319239031185252e-07,6.053202879413893e-07
292,292,0.1,1510,2.25,100000.0,8264910000000.0,185.0,0.185,1510.0,0.1997684508601196,0.1226054121906693,0.0226351809001863,15290083500.0,7.558751111592295,1.3983689556445746,115573935651.964,1.0057895077635402e-06,6.532409159848759e-07
293,293,0.1,1515,2.25,100000.0,8267520000000.0,216.0,0.216,1515.0,0.1813705939900955,0.0929672647840628,0.026305540216779,17857843200.0,8.353063011321074,1.804261610445352,149167689495.89157,1.1782843573419314e-06,7.652011337999653e-07
294,294,0.1,1520,2.25,100000.0,8270110000000.0,190.0,0.19,1520.0,0.223529939354421,0.1394285518960615,0.0242206660569299,15713209000.0,6.799983950203391,1.2919969505386442,106849569006.19148,1.0400089054509815e-06,6.753025132798129e-07
295,295,0.1,1525,2.25,100000.0,8272670000000.0,200.0,0.2,1525.0,0.1774096293211187,0.0779355471453264,0.027026684453592,16545340000.0,8.595925744479672,1.7191851488959349,142222514057.1693,1.0984043675899697e-06,7.153658905679139e-07
296,296,0.1,1530,2.25,100000.0,8275210000000.0,182.0,0.182,1530.0,0.2524587780867477,0.0694953651434753,0.0269912378302049,15060882200.0,6.060395331051924,1.1029919502514502,91274900166.40305,1.0029854064821608e-06,6.551456896026726e-07
297,297,0.1,1535,2.25,100000.0,8277720000000.0,218.0,0.218,1535.0,0.2247526311332421,0.1230586619832553,0.0246532366723682,18045429600.0,6.829730945796989,1.4888813461837436,123245428969.32098,1.2053591245050155e-06,7.871644259878035e-07
298,298,0.1,1540,2.25,100000.0,8280210000000.0,157.0,0.157,1540.0,0.267366213114883,0.0928466823217185,0.0102369131426921,12999929700.0,5.759890085058302,0.9043027433541536,74878166185.48494,8.708806540977693e-07,5.686609144116952e-07
299,299,0.1,1545,2.25,100000.0,8282670000000.0,172.0,0.172,1545.0,0.3138510589603811,0.1028429698458083,0.0252098892929448,14246192399.999998,4.9227171803012215,0.84670735501181,70129976081.35669,9.572562794161344e-07,6.248905557090784e-07
300,300,0.1,1550,2.25,100000.0,8285110000000.0,174.0,0.174,1550.0,0.2603288169866573,0.0670145875085725,0.0266565512793839,14416091399.999998,5.954008541741433,1.0359974862630092,85833531334.1252,9.71520901999567e-07,6.340868521059854e-07
301,301,0.1,1555,2.25,100000.0,8287530000000.0,190.0,0.19,1555.0,0.2775977663807225,0.089072883473052,0.025126761275692,15746307000.0,5.601630086127326,1.064309716364192,88204987036.5973,1.064196837612808e-06,6.944668661613879e-07
302,302,0.1,1560,2.25,100000.0,8289920000000.0,157.0,0.157,1560.0,0.3555354091558911,0.0996380820090896,0.0259355835298474,13015174400.0,4.387748617511088,0.6888765329492408,57107313480.2657,8.822494124241802e-07,5.755692332185012e-07
303,303,0.1,1565,2.25,100000.0,8292290000000.0,174.0,0.174,1565.0,0.2715071957300097,0.0782512048745446,0.0152307708269894,14428584599.999998,5.764119789872002,1.002956843437728,83168090032.7024,9.808683398560003e-07,6.397719386148887e-07
304,304,0.1,1570,2.25,100000.0,8294630000000.0,182.0,0.182,1570.0,0.1828776701265724,0.1129950612917674,0.0223958855517814,15096226600.0,8.584973763682461,1.562465224990208,129600709291.60529,1.0292682090788078e-06,6.711611589537939e-07
305,305,0.1,1575,2.25,100000.0,8296950000000.0,192.0,0.192,1575.0,0.1866538355368447,0.0911993223513173,0.0287565723843673,15930144000.0,8.438080018393732,1.620111363531597,134419829776.5348,1.0891419227181905e-06,7.100877460824059e-07
306,306,0.1,1580,2.25,100000.0,8299250000000.0,211.0,0.211,1580.0,0.3190283166300105,0.1125257043281273,0.0211434407465013,17511417500.0,4.952538435114483,1.044985609809156,86725968222.08636,1.2006109039881976e-06,7.826191933998945e-07
307,307,0.1,1585,2.25,100000.0,8301520000000.0,183.0,0.183,1585.0,0.3082731821639299,0.1036348810243577,0.0110692842635402,15191781600.0,5.141543577920271,0.9409024747594096,78109207122.64734,1.0445990068533352e-06,6.80693320667978e-07
308,308,0.1,1590,2.25,100000.0,8303770000000.0,171.0,0.1709999999999999,1590.0,0.2066728757977216,0.0714869491904731,0.027183045598059,14199446699.999998,7.69331724766917,1.3155572493514278,109240848204.46909,9.790835591830396e-07,6.37867763063322e-07
309,309,0.1,1595,2.25,100000.0,8306000000000.0,187.0,0.187,1595.0,0.1619190548346978,0.0780233488921063,0.0256209011398258,15532220000.0,9.850600978546508,1.842062382988197,153001701530.99963,1.073872813502989e-06,6.995030320225718e-07
310,310,0.1,1600,2.25,100000.0,8308200000000.0,201.0,0.201,1600.0,0.2316646643666899,0.1088328461342104,0.025110380326159,16699482000.000002,6.906534513470052,1.3882134372074806,115335548790.0719,1.1578095172681953e-06,7.539780120549925e-07
311,311,0.1,1605,2.25,100000.0,8310390000000.0,176.0,0.176,1605.0,0.242237090827075,0.1244458946429152,0.0275283553614816,14626286400.000002,6.625740073578394,1.1661302529497974,96909971928.11469,1.0167882249757e-06,6.620176250933534e-07
312,312,0.1,1610,2.25,100000.0,8312550000000.0,187.0,0.187,1610.0,0.2482026223785851,0.1083767827636834,0.0251645900757677,15544468500.0,6.486635735638023,1.2130008825643104,100831304863.59958,1.0835035326424323e-06,7.053324182680309e-07
313,313,0.1,1615,2.25,100000.0,8314680000000.0,167.0,0.167,1615.0,0.2341617447032149,0.1142506415997551,0.0244994959381703,13885515600.0,6.896942120272077,1.1517893340854368,95767597403.335,9.705152572659783e-07,6.315976119810323e-07
314,314,0.1,1620,2.25,100000.0,8316800000000.0,148.0,0.148,1620.0,0.2401556030717984,0.1322739688153437,0.0129259505203733,12308864000.0,6.745626499148034,0.9983527218739088,83030999172.80927,8.625648480592669e-07,5.612541151794265e-07
315,315,0.1,1625,2.25,100000.0,8318890000000.0,172.0,0.172,1625.0,0.290164908774841,0.0822619131113068,0.0268623057088421,14308490799.999998,5.600263680612564,0.9632453530653609,80131321351.61899,1.0054515947497384e-06,6.539992915403056e-07
316,316,0.1,1630,2.25,100000.0,8320960000000.0,172.0,0.172,1630.0,0.3047139660482116,0.0632369516313543,0.0251550202670063,14312051199.999998,5.349278935715412,0.9200759769430508,76559154011.04048,1.0083103529001157e-06,6.557370463531859e-07
317,317,0.1,1635,2.25,100000.0,8323010000000.0,164.0,0.164,1635.0,0.2906274813419713,0.0907355276404498,0.0253146521130301,13649736400.0,5.625758419163918,0.9226243807428828,76790119471.6682,9.64098310950301e-07,6.268665207776969e-07
318,318,0.1,1640,2.25,100000.0,8325030000000.0,179.0,0.179,1640.0,0.3390441057306361,0.0608728304078526,0.0267005529836634,14901803700.0,4.837128775519688,0.8658460508180242,72081943484.41577,1.0552823126463538e-06,6.859856604920085e-07
319,319,0.1,1645,2.25,100000.0,8327040000000.0,190.0,0.19,1645.0,0.3448781335609965,0.091115968201552,0.0237571952234964,15821376000.0,4.769800807649809,0.9062621534534638,75464812022.9313,1.123234590247108e-06,7.300073363509267e-07
320,320,0.1,1650,2.25,100000.0,8329020000000.0,176.0,0.176,1650.0,0.2648694860758951,0.0808991518135115,0.0250388700322558,14659075200.000002,6.229483148267266,1.096389034095039,91318461927.5826,1.0432993232924625e-06,6.779515506923313e-07
321,321,0.1,1655,2.25,100000.0,8330980000000.0,178.0,0.178,1655.0,0.250258012094946,0.0978320392575291,0.0287705648457851,14829144400.0,6.6131748835761766,1.1771451292765591,98067725291.0043,1.0580903164721498e-06,6.873809598857853e-07
322,322,0.1,1660,2.25,100000.0,8332920000000.0,134.0,0.134,1660.0,0.2822737053268156,0.0948586230696372,0.0082783257431334,11166112800.0,5.880816982503053,0.7880294756554093,65665865782.78471,7.986869495464357e-07,5.187701656739856e-07
323,323,0.1,1665,2.25,100000.0,8334840000000.0,161.0,0.161,1665.0,0.3166730923148861,0.0991567359830281,0.0236113103140189,13419092400.0,5.257788048327122,0.8465038757806668,70554743640.11732,9.622990271548548e-07,6.248369656572523e-07
324,324,0.1,1670,2.25,100000.0,8336740000000.0,165.0,0.165,1670.0,0.3315054842569225,0.084148603952262,0.0264205715063541,13755621000.0,5.037624049397992,0.8312079681506686,69295647164.00404,9.887316585874017e-07,6.419431027482605e-07
325,325,0.1,1675,2.25,100000.0,8338620000000.0,166.0,0.166,1675.0,0.3073137875799148,0.11202420702365,0.0241125269069192,13842109200.0,5.450455097347131,0.904775546159624,75445794647.17561,9.97332818734993e-07,6.473977873033021e-07
326,326,0.1,1680,2.25,100000.0,8340470000000.0,157.0,0.157,1680.0,0.1194375488121295,0.0548054570815946,0.0259725445501781,13094537900.0,14.065928317421957,2.208350745835247,184186831451.16504,9.457927115994848e-07,6.137815291878766e-07
327,327,0.1,1685,2.25,100000.0,8342310000000.0,146.0,0.146,1685.0,0.2372223827119342,0.0841514094471113,0.0259236584262955,12179772600.0,7.10303969101492,1.037043794888178,86513408205.33598,8.818131286560147e-07,5.721372685337417e-07
328,328,0.1,1690,2.25,100000.0,8344120000000.0,151.0,0.151,1690.0,0.2530169875799402,0.0715443111344982,0.0166756617118823,12599621200.0,6.679393412136204,1.0085884052325669,84157826838.69164,9.14302855146635e-07,5.931410682509344e-07
329,329,0.1,1695,2.25,100000.0,8345920000000.0,164.0,0.164,1695.0,0.3529284317562542,0.1435196360783818,0.0204186246677052,13687308800.0,4.802673424652372,0.7876384416429889,65735674228.77054,9.955757122793407e-07,6.457084871457989e-07
330,330,0.1,1700,2.25,100000.0,8347690000000.0,151.0,0.151,1700.0,0.2577493297949331,0.0947012445375523,0.0234316902052843,12605011900.0,6.5955554621714425,0.9959288747878878,83137055087.78104,9.189391276932184e-07,5.959112114407281e-07
331,331,0.1,1705,2.25,100000.0,8349440000000.0,164.0,0.164,1705.0,0.3378817660850473,0.1238905069317543,0.027577201779832,13693081600.0,5.046143861965133,0.8275675933622818,69097259667.2277,1.0004876822014232e-06,6.486983520895561e-07
332,332,0.1,1710,2.25,100000.0,8351180000000.0,161.0,0.161,1710.0,0.2303078038080457,0.102131115740856,0.0245277912553555,13445399800.0,7.4248461047600065,1.1954002228663612,99830024331.97096,9.84645450233665e-07,6.382936205767021e-07
333,333,0.1,1715,2.25,100000.0,8352890000000.0,157.0,0.157,1715.0,0.1085089991834138,0.0850220788004786,0.0246951169114095,13114037300.0,15.805140706358545,2.4814070908982915,207269204754.9343,9.6253833202869e-07,6.23833338883154e-07
334,334,0.1,1720,2.25,100000.0,8354580000000.0,157.0,0.157,1720.0,0.2184367041413679,0.0714899574990932,0.0225091977689033,13116690600.0,7.874134554268177,1.2362391250201037,103282586691.10458,9.649253927037682e-07,6.252355044139798e-07
335,335,0.1,1725,2.25,100000.0,8356260000000.0,142.0,0.142,1725.0,0.266369814087966,0.057618731286332,0.0234483330270034,11865889200.000002,6.475959019254096,0.9195861807340816,76843012186.20978,8.747922060270765e-07,5.667506913697002e-07
