,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
36,36,2.25,0.02,2250,100000.0,17.15,2.43,0.81,,0.0225,27.262,0.0272619999999999,22.5,0.0036949464098756,3.35728005003086e-05,3.12767701961592e-05,-1.6359326805707585e-07,4.21085877632306e-08,0.0,288968573814.9253,279711019421.8708,219922554000.0,172922866000.0,137863934000.0,0.0610445446549097,0.1663409217488741,0.0,1763161137291.1836,1706675548160.4875,1341872215748.1675,1055100466653.1084,841186041284.0563,0.0,2.7866616623067e-05,2.6973866537018797e-05,2.12081799005896e-05,1.6675776014558e-05,1.3294876132054e-05,0.0,1.6301777809960203e-05,1.57795251899371e-05,1.2406638422222104e-05,9.755213525741e-06,7.7774104997119e-06
37,37,2.25,0.02,2300,100000.0,17.15,2.43,0.81,,0.023,27.349,0.027349,23.0,0.0035958573953216,3.46278437575796e-05,2.88270781403156e-05,-3.396269037597015e-07,9.059892504023648e-08,0.0,283540258658.2307,276865682647.3657,220624383000.0,173474707000.0,138303893000.0,0.0641139749280414,0.1753544589260065,0.0,1817984154475.6292,1775188561768.5571,1414584420156.095,1112273332967.6594,886767498788.8152,0.0,2.79727054558235e-05,2.7314224188726e-05,2.176573059232e-05,1.71141724491242e-05,1.3644390678735602e-05,0.0,1.59905851474039e-05,1.5614164611817202e-05,1.24423706130824e-05,9.7833093837584e-06,7.799810114088999e-06
38,38,2.25,0.02,2350,100000.0,17.15,2.43,0.81,,0.0235,26.155,0.0261549999999999,23.5,0.0037786037488922,3.25257653311208e-05,2.91898422818246e-05,-2.693142606719462e-07,-1.8270922360863625e-07,0.0,265051154363.7749,261026286032.86383,210992385000.0,165901165000.0,132265835000.0,0.0623670615725271,0.1630168906948936,0.0,1651990635040.1406,1626904742447.4631,1315057257235.707,1034016137677.7104,824376416244.0771,0.0,2.67420580594683e-05,2.6335973193151497e-05,2.12878552569202e-05,1.6738423936363602e-05,1.33448226148808e-05,0.0,1.4896958480003602e-05,1.4670744424996002e-05,1.18586346340829e-05,9.3243237243072e-06,7.4338806674793e-06
39,39,2.25,0.02,2400,100000.0,17.15,2.43,0.81,,0.0239999999999999,25.373,0.0253729999999999,24.0,0.0039597571727758,3.51955190370466e-05,2.84785950844668e-05,-1.5587746190972886e-07,-9.616248233629765e-08,0.0,251271379223.25024,249606984005.3622,204683991000.0,160940939000.0,128311261000.0,0.0608356034818477,0.1543644777561122,0.0,1528686999127.224,1518561137045.915,1245258242058.5571,979133882407.0198,780621164012.6595,0.0,2.5914350012096895e-05,2.57426960801286e-05,2.11096568222128e-05,1.6598308320725504e-05,1.32331144849298e-05,0.0,1.41816210103364e-05,1.40876834426578e-05,1.1552253966282595e-05,9.083419723333298e-06,7.2418183100891e-06
40,40,2.25,0.02,2450,100000.0,17.15,2.43,0.81,,0.0244999999999999,24.223000000000003,0.024223,24.5,0.0041133557654557,3.31489173982962e-05,2.83318374654368e-05,-2.3389380124295214e-07,-2.126870507186562e-07,0.0,234283193612.5611,234865359183.06525,195406941000.0,153646489000.0,122495711000.0,0.0596327925084494,0.1444606382601035,0.0,1397213379139.0815,1400685286412.6685,1165363968844.2546,916313828483.8364,730537447681.3435,0.0,2.46813242265718e-05,2.4742654350075905e-05,2.05857790846036e-05,1.6186388587286505e-05,1.2904708668754098e-05,0.0,1.32995301751572e-05,1.33325779087675e-05,1.1092645905119298e-05,8.7220345823937e-06,6.953701542356099e-06
41,41,2.25,0.02,2500,100000.0,17.15,2.43,0.81,,0.025,23.018,0.023018,25.0,0.0040915321567345,3.28277191576902e-05,2.9961327200890693e-05,-2.8213742593047764e-07,-4.911434247815669e-08,0.0,217267143740.4597,219904405864.09155,185686206000.0,146003174000.0,116402026000.0,0.0613684009240258,0.1411768116431407,0.0,1332569407771.7466,1348744586244.3145,1138873339525.2166,895484516252.442,713931136479.3628,0.0,2.3374105059367103e-05,2.3657827857419404e-05,1.9976554265858003e-05,1.5707361312549602e-05,1.2522800907703298e-05,0.0,1.24088836450085e-05,1.2559506874412098e-05,1.06051862470723e-05,8.3387500142779e-06,6.648125306984301e-06
42,42,2.25,0.02,2550,100000.0,17.15,2.43,0.81,,0.0255,15.184,0.015184,25.5,0.0041398024431136,3.32410929564335e-05,2.92458480962387e-05,-1.9723341687282246e-07,-3.4072204204457323e-08,0.0,139782811560.76715,142890670100.70636,122489328000.0,96312112000.0,76785488000.0,0.061856673222912,0.0937780405509902,0.0,863313894288.5305,882508367693.7699,756507453124.8381,594834111214.931,474235551066.3576,0.0,1.53503452597153e-05,1.5691636875427805e-05,1.34512495094083e-05,1.05765805923114e-05,8.4322509940593e-06,0.0,8.028419479682901e-06,8.206919194802102e-06,7.0351690310717e-06,5.5316818103494e-06,4.4101710412952994e-06
43,43,2.25,0.02,2600,100000.0,17.15,2.43,0.81,,0.026,23.117,0.023117,26.0,0.0045097204880012,3.39401106841844e-05,2.91274565550044e-05,-1.6196714474230852e-07,-1.9154189723875414e-07,0.0,207414954259.96225,214200457618.13623,186484839000.0,146631131000.0,116902669000.0,0.0578941142217419,0.1338440010468161,0.0,1200901819228.0884,1240188877175.686,1079719556444.666,848972498639.955,676849113293.7493,0.0,2.3236991674441e-05,2.39971812451658e-05,2.0892161159321703e-05,1.6427293694505602e-05,1.3096771908105602e-05,0.0,1.19812008214069e-05,1.23731613659046e-05,1.07721852273311e-05,8.4700596128625e-06,6.752812779795999e-06
44,44,2.25,0.02,2650,100000.0,17.15,2.43,0.81,,0.0264999999999999,23.429,0.023429,26.5,0.0046544186385781,3.35470845619192e-05,3.0942516348864297e-05,-2.299063408582702e-07,-3.500474082807293e-08,0.0,204747182077.92456,213694838018.2847,189001743000.0,148610147000.0,118480453000.0,0.0570240418622005,0.1336353799939888,0.0,1167846151337.3115,1218882192211.6765,1078036610411.508,847649215301.8711,675794116629.6014,0.0,2.3394882600668698e-05,2.4417262289373103e-05,2.15957726203231e-05,1.69805362254504e-05,1.35378482882079e-05,0.0,1.1887733088583903e-05,1.2407238873757598e-05,1.0973544306001802e-05,8.628386207136302e-06,6.8790397366369e-06
45,45,2.25,0.02,2700,100000.0,17.15,2.43,0.81,,0.0269999999999999,23.473000000000003,0.023473,27.0,0.0045729283685823,3.3298968563866906e-05,2.93309926552118e-05,-1.6907440633152066e-07,3.9912946140130455e-08,0.0,199666637995.05853,210685575004.7888,189356691000.0,148889239000.0,118702961000.0,0.0592105388195357,0.1390222958119911,0.0,1182555038177.258,1247816313706.608,1121492860315.3328,881818422335.4602,703035749921.2395,0.0,2.32595112446424e-05,2.45431262333826e-05,2.20584877262858e-05,1.73443644040945e-05,1.38279127844088e-05,0.0,1.1624407649698598e-05,1.22659200072647e-05,1.10241720373764e-05,8.668194277064199e-06,6.910776991819899e-06
46,46,2.25,0.02,2750,100000.0,17.15,2.43,0.81,,0.0275,23.3,0.0233,27.5,0.0048579869273044,3.16189117151013e-05,2.99365499286948e-05,-2.688424983346957e-07,-5.416900980374487e-08,0.0,192774966884.9477,205743892515.59247,187961100000.0,147791900000.0,117828100000.0,0.0567153938355876,0.1321168676590304,0.0,1093082608923.2878,1166619683224.7346,1065786771405.3984,838017291561.2299,668114999751.7167,0.0,2.28827455681607e-05,2.4422181057601303e-05,2.2311330654143297e-05,1.75431722250192e-05,1.39864136752203e-05,0.0,1.1233186891647402e-05,1.19888989415417e-05,1.09526781343957e-05,8.611979348763001e-06,6.8659592569279e-06
47,47,2.25,0.02,2800,100000.0,17.15,2.43,0.81,,0.028,23.04,0.02304,28.0,0.0048386947368189,3.2852430103049906e-05,2.888381035763911e-05,-1.963013437995265e-07,1.5984712594910323e-08,0.0,185290787623.46524,200095023367.9833,185863680000.0,146142720000.0,116513280000.0,0.0581600108908903,0.1339836682903566,0.0,1077514732039.9856,1163605262043.708,1080846252098.3066,849858407965.7317,677555410544.3333,0.0,2.2406725577641503e-05,2.4196962706905707e-05,2.2476003939675497e-05,1.7672653153509396e-05,1.4089643228329998e-05,0.0,1.08003490104602e-05,1.16632678577742e-05,1.08337421310323e-05,8.5184611797616e-06,6.791401259034199e-06
48,48,2.25,0.02,2850,100000.0,17.15,2.43,0.81,,0.0285,22.633000000000003,0.022633,28.5,0.0051087086166098,3.3655289216284e-05,2.93271455257437e-05,-3.4923242784964374e-07,-5.6166652684421796e-08,0.0,176778804257.29877,193244243039.70615,182580411000.0,143561119000.0,114455081000.0,0.0558848205329912,0.1264559206798895,0.0,987704963948.513,1079701262301.7004,1020119912124.6688,802109904872.5393,639487590878.2013,0.0,2.17712412261045e-05,2.3799046771749705e-05,2.2485739666259695e-05,1.76803082562396e-05,1.4095746311177998e-05,0.0,1.03326243954743e-05,1.12950202842806e-05,1.06717251356022e-05,8.391068865144901e-06,6.689836867576402e-06
49,49,2.25,0.02,2900,100000.0,17.15,2.43,0.81,,0.0289999999999999,18.713,0.018713,29.0,0.005210995915746,3.44993497003328e-05,2.97977985951058e-05,-5.314026425999063e-07,-3.6832881547838015e-08,0.0,141848141099.13754,157025464036.33115,150957771000.0,118696559000.0,94631641000.0,0.0557933339586118,0.1044527368207174,0.0,791771845815.0056,876489043399.6646,842620227932.7273,662543709653.8103,528217490102.3679,0.0,1.7785052761475598e-05,1.96879997237999e-05,1.89272266889514e-05,1.4882285718113198e-05,1.18650037642278e-05,0.0,8.308234021690699e-06,9.1971899840875e-06,8.841797144061503e-06,6.9522151090593005e-06,5.542700899655101e-06
50,50,2.25,0.02,2950,100000.0,17.15,2.43,0.81,,0.0295,18.626,0.0186259999999999,29.5,0.005257132518177,3.233633945895409e-05,2.9911478543088896e-05,-2.2019206372442965e-07,-1.0181181791915457e-07,0.0,136896847125.53355,153565470825.2464,150255942000.0,118144718000.0,94191682000.0,0.0563849077892317,0.1050313785415937,0.0,771956650466.6924,865950450830.2659,847288130695.0372,666214034089.3295,531143681284.83984,0.0,1.74666606473995e-05,1.9593409361744294e-05,1.91711467742038e-05,1.50740775987075e-05,1.2017911148772398e-05,0.0,8.0297999322833e-06,9.0075121021806e-06,8.813388899967802e-06,6.929877995846799e-06,5.5248924838399e-06
51,51,2.25,0.02,3000,100000.0,17.15,2.43,0.81,,0.03,14.633,0.0146329999999999,30.0,0.0054808639450461,3.462428851127109e-05,3.0537867206592096e-05,-2.915114290806378e-07,5.7496379546384644e-08,0.0,104224107846.46233,118501919677.21756,118044411000.0,92817119000.0,73999081000.0,0.0550202734269756,0.0805296703906525,0.0,573575688624.0305,652150654839.467,649632851041.3943,510799699287.9095,407238543165.5302,0.0,1.35293482009533e-05,1.5382753250873e-05,1.53233639759062e-05,1.2048605144313098e-05,9.605832605200998e-06,0.0,6.1176589135422e-06,6.9557258888047e-06,6.928871429745001e-06,5.4481010882448e-06,4.343535740699e-06
52,52,2.25,0.02,3050,100000.0,17.15,2.43,0.81,,0.0305,9.153,0.0091529999999999,30.5,0.0055277405409588,3.151322969529681e-05,3.20142801954707e-05,-5.4831152154561317e-08,-9.976812672238103e-08,0.0,63128182125.971085,72782461532.43465,73143903564.27481,58057479000.0,46286721000.0,0.0555868049169046,0.0509511410450347,0.0,351409692059.10535,405151257854.6804,407163263092.7327,323183087648.65515,257659920264.7405,0.0,8.334959286695897e-06,9.6096360330448e-06,9.6573580570038e-06,7.665462673827299e-06,6.1113423839734005e-06,0.0,3.7044446474405e-06,4.2709704441253e-06,4.292180337316e-06,3.4068891275257e-06,2.7161655869302004e-06
53,53,2.25,0.02,3100,100000.0,17.15,2.43,0.81,,0.031,4.454,0.004454,31.0,0.0054690018391434,3.397508007993139e-05,3.00130690080941e-05,5.3897259987020815e-08,-1.997115048388868e-07,0.0,29719462895.09144,34764332753.4606,35098890426.666664,28251722000.0,22523878000.0,0.057145255849133,0.0254139285245348,0.0,169575281949.578,198360634889.8956,200269576244.67636,161200548631.12482,128518236548.5729,0.0,3.9894367193076e-06,4.666642398567501e-06,4.7115522500991e-06,3.7924123167476994e-06,3.0235265782424005e-06,0.0,1.7436394669884997e-06,2.0396217403533995e-06,2.0592502230430004e-06,1.6575271788549e-06,1.3214748452575e-06
54,54,2.25,0.02,3150,100000.0,17.15,2.43,0.81,,0.0314999999999999,1.564,0.0015639999999999,31.5,0.0049887632120739,2.76075286892766e-05,3.098261521013121e-05,-1.28526467134893e-07,-1.9872915545426338e-07,0.0,10089624415.784409,11978477225.349682,12151754249.878277,9920452000.0,7909148000.0,0.0754712729856301,0.0116629297723581,0.0,75239501912.253,89324896840.82152,90617043751.461,73977963546.06775,58979435858.81516,0.0,1.3767501854466e-06,1.6344880702961e-06,1.6581320798074e-06,1.3536662583143e-06,1.0792196544688595e-06,0.0,5.921870897108451e-07,7.030489218360057e-07,7.132190146601563e-07,5.822579073712136e-07,4.642090868006034e-07
55,55,2.25,0.02,3200,100000.0,17.15,2.43,0.81,,0.0319999999999999,0.456,0.0004559999999999,32.0,0.0055247610457628,3.734896819937e-05,3.78070597032707e-05,-5.6047979294130963e-08,7.674179173426188e-07,0.0,2840788712.223292,3425908314.28078,3492566478.527608,2892408000.0,2305992000.0,0.0582436551542136,0.0026622195376658,0.0,16585094763.292358,20001140457.30263,20390304201.16851,16886458527.414177,13462844201.975952,0.0,3.939300414948098e-07,4.750681381530227e-07,4.843115758274738e-07,4.01088049441095e-07,3.197701822518709e-07,0.0,1.6667773898843505e-07,2.0100849082827458e-07,2.049195286516703e-07,1.6970640005632612e-07,1.3529958459480393e-07
56,56,2.25,0.02,3250,100000.0,17.15,2.43,0.81,,0.0325,0.083,8.299999999999989e-05,32.5,0.0050237262445487,3.89451163101663e-05,3.218706156508934e-05,1.834487230908228e-08,-7.284063477654685e-07,0.0,499092347.8596221,611468872.5175114,626491035.8639963,526469000.0,419731000.0,0.0677461883503724,0.0005555256730028,0.0,3340465210.063784,4092610324.404706,4193154871.428982,3523699343.8571424,2809293328.375464,0.0,7.030054396078052e-08,8.612954002884633e-08,8.82455136743141e-08,7.415673118854978e-08,5.912195958071831e-08,0.0,2.9257864035291826e-08,3.584561696979267e-08,3.672624840922925e-08,3.0862742109459276e-08,2.4605531585611777e-08
57,57,2.25,0.02,3300,100000.0,17.15,2.43,0.81,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,2.25,0.02,3350,100000.0,17.15,2.43,0.81,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,2.25,0.02,3400,100000.0,17.15,2.43,0.81,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,2.25,0.02,3450,100000.0,17.15,2.43,0.81,,,,,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61,2.25,0.02,3500,100000.0,17.15,2.43,0.81,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
