,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
59,59,2,25,3000,1000000.0,445,17.15,2.43,0.81,,8680.0,0.868,445.0,0.0005175409092003,0.0048879865870264,0.0019482916052859,-0.0001871012324615,6.445379000538946e-06,19182800000000.0,13367200000000.0,10936800000000.0,3.4479810031014324,2.993143889848663,66148479965655.45,46094415903669.41,37713613012093.17,0.0003694091792952,0.0002574163511831,0.0002106133782407,0.0002024698133918,0.000141087562273,0.0001154352782233
60,60,2,25,3000,1000000.0,450,17.15,2.43,0.81,,8688.25,0.868825,450.0,0.0005380693068985,0.0047621008950524,0.0019645265163364,-0.0001906043182357,5.74391714207756e-06,19201032500000.0,13379905000000.0,10947195000000.0,3.3453217504495334,2.906442924626438,64232388634244.28,44759221039247.14,36621180850293.12,0.0003739010546578,0.0002605464362774,0.0002131743569542,0.0002054146585431,0.0001431396263151,0.0001171142397124
61,61,2,25,3000,1000000.0,455,17.15,2.43,0.81,,8996.5,0.89965,455.0,0.0004830243459678,0.0047864298734296,0.0019363127613266,-0.0001929720051954,4.044673001884536e-06,19807475135353.543,13840416010591.324,11335590000000.0,3.798832640534687,3.41658880995305,75222584228168.94,52561563348948.32,43049019005408.42,0.0003901547957329,0.0002726195360373,0.0002232810982086,0.0002147129664827,0.0001500300648458,0.0001228777589824
62,62,2,25,3000,1000000.0,460,17.15,2.43,0.81,,9120.25,0.912025,460.0,0.0005329985663137,0.0047987012613615,0.0020171038129515,-0.0002097134437712,-2.336352282628306e-06,19999244880728.777,14003899271271.951,11491515000000.0,3.4609051628762524,3.15715543888558,69231353031767.17,48477275019765.95,39780158529958.31,0.0003984232109305,0.0002789844589874,0.0002289329588222,0.0002197057686007,0.0001538426811187,0.0001262423731755
63,63,2,25,3000,1000000.0,465,17.15,2.43,0.81,,9201.25,0.920125,465.0,0.0005099815990376,0.005010060574727,0.0020872434666264,-0.0001997499015016,9.419225523898176e-07,20150737500000.0,14101137226022.314,11593575000000.0,3.6860102115633024,3.3926480662837646,74298992651614.45,51993148694217.21,42747365635175.44,0.0004059698635871,0.0002840906818458,0.0002335717023378,0.0002242420423417,0.000156920698853,0.0001290159695664
64,64,2,25,3000,1000000.0,470,17.15,2.43,0.81,,9261.75,0.926175,470.0,0.0004833641652765,0.0048324764970905,0.0019468985211167,-0.0001935432139099,2.812939355398933e-06,20238266363583.64,14170477500000.0,11669805000000.0,3.9341992716433376,3.641097297080739,79563254194989.55,55708788645335.31,45877825943217.32,0.0004121784654053,0.0002886000986982,0.0002376706695161,0.0002281764094942,0.0001597651013521,0.000131571259937
65,65,2,25,3000,1000000.0,475,17.15,2.43,0.81,,9433.5,0.94335,475.0,0.0005364166848237,0.0047747982259224,0.0020539673650143,-0.0002003154994075,1.3287073821821722e-06,20530103729758.105,14433255000000.0,11886210000000.0,3.585112364607084,3.385138033306577,73670678924400.67,51792611909590.64,42652739219662.88,0.0004226483389649,0.0002971339712602,0.0002446985645672,0.0002343817140917,0.0001647771044585,0.000135698791907
66,66,2,25,3000,1000000.0,480,17.15,2.43,0.81,,9552.75,0.955275,480.0,0.0005570220079391,0.0046566464517529,0.0020431390867617,-0.0001867509355913,-7.699517967355038e-07,20729467500000.0,14615707500000.0,12036465000000.0,3.45541220363796,3.301651145678381,71645829861220.86,50515262528879.234,41600804435547.61,0.000431404144961,0.0003041697427605,0.0002504927293322,0.000239676116754,0.000168988229785,0.00013916677747
67,67,2,25,3000,1000000.0,485,17.15,2.43,0.81,,9605.75,0.960575,485.0,0.0005310811111058,0.0045578532717948,0.0019470448389156,-0.0001996001506788,8.163276187566169e-06,20831059040472.16,14696797500000.0,12103245000000.0,3.691708004779616,3.5460527401211914,76899808958272.52,54254606923854.23,44680264525527.016,0.000438082759413,0.0003090775937423,0.0002545344889643,0.0002437982258579,0.0001720053286456,0.0001416514471198
68,68,2,25,3000,1000000.0,490,17.15,2.43,0.81,,9797.25,0.979725,490.0,0.0005353588875749,0.0045222335454856,0.002074114093191,-0.0001999755860819,3.466027760383352e-06,21159667123727.254,14968028907331.72,12344535000000.0,3.700130770342988,3.622598435619806,78239278390007.6,55345283731671.56,45644740288809.56,0.0004496640960218,0.0003180855893662,0.0002623337191046,0.000250712303387,0.0001773500964159,0.000146265382437
69,69,2,25,3000,1000000.0,495,17.15,2.43,0.81,,9825.75,0.982575,495.0,0.0005909810748789,0.0045007399974346,0.0020774391602558,-0.0001752210047279,1.811964888704982e-06,21134289071299.555,14982593512260.428,12380445000000.0,3.3503811614494707,3.291963153780819,70807114880869.94,50196825474327.03,41478735737638.33,0.0004538417822442,0.0003217390904092,0.0002658600535281,0.000253389600921,0.0001796338347613,0.00014843536999
70,70,2,25,3000,1000000.0,500,17.15,2.43,0.81,,9971.0,0.9971,500.0,0.0005810472341209,0.0045163259719555,0.0019381122480052,-0.0001930429612037,-3.5663445333346912e-06,21437650000000.0,15174669556417.545,12563460000000.0,3.451001511223857,3.4416215962039765,73994864318385.5,52377364818599.58,43364432112170.11,0.0004651780106288,0.0003292768841829,0.000272615950415,0.0002601201974411,0.0001841264336865,0.0001524425343143
71,71,2,25,3000,1000000.0,505,17.15,2.43,0.81,,10001.25,1.0001250000000002,505.0,0.0005869798922333,0.0046496285714276,0.0019940110329249,-0.0001679489367425,-1.0387526569987352e-06,21434818417179.97,15201900000000.0,12601575000000.0,3.449784107893416,3.4501344766838478,73943763052188.98,52442044045594.48,43471694406216.47,0.000469906476846,0.000333264837207,0.00027625900979,0.0002630900972119,0.0001865875078092,0.0001546712235787
72,72,2,25,3000,1000000.0,510,17.15,2.43,0.81,,10041.0,1.0041,510.0,0.0006095407643158,0.0046715599582613,0.0020374750505971,-0.0001707794174677,1.4000712590055326e-06,21431175393930.523,15262320000000.0,12651660000000.0,3.3467999434997138,3.360540568142319,71726256681881.25,51080216635763.25,42342811158593.22,0.000474530895995,0.0003379395787416,0.0002801341244832,0.0002661193335576,0.000189518229975,0.0001571006380056
73,73,2,25,3000,1000000.0,515,17.15,2.43,0.81,,10068.25,1.006825,515.0,0.0005813941268683,0.00465650104637,0.0020466070541467,-0.0001739763779464,1.484280318535372e-06,21445372500000.0,15303740000000.0,12685995000000.0,3.5561176044286684,3.579740909142565,76248481364736.62,54412061818966.98,45104735455196.31,0.0004795713753196,0.0003422293382562,0.000283690109344,0.0002692572733983,0.0001921460354767,0.0001592789504609
74,74,2,25,3000,1000000.0,520,17.15,2.43,0.81,,9948.75,0.994875,520.0,0.0006014154055264,0.0046659144409961,0.0019828591952367,-0.0001842347633042,3.268026993771293e-06,21157729085226.33,15122100000000.0,12535425000000.0,3.4713976850135504,3.453361786938581,73441681740238.33,52491099161466.44,43512358515426.125,0.000477855932324,0.000341538790155,0.0002831176813127,0.0002686334167746,0.0001920008227463,0.0001591585767502
75,75,2,25,3000,1000000.0,525,17.15,2.43,0.81,,10003.0,1.0003000000000002,525.0,0.0006281698493068,0.0045793146558195,0.0020703727231128,-0.0001802698753585,5.850919209104789e-07,21184601290649.02,15175900674165.783,12603780000000.0,3.343050779843145,3.344074402356428,70821636409263.55,50734120740959.17,42135337469691.0,0.0004830990949832,0.0003460751411205,0.000287419839903,0.000271994110522,0.0001948469810032,0.0001618229148276
76,76,2,25,3000,1000000.0,530,17.15,2.43,0.81,,10077.25,1.007725,530.0,0.0006344962827995,0.0045727000827429,0.0020126577949403,-0.0001793235439095,-1.6852727651663869e-06,21262997500000.0,15258829161241.607,12697335000000.0,3.3412390324409067,3.3670421450168826,71044589259856.22,50983275069600.44,42424731027212.73,0.0004895770547366,0.0003513320565216,0.0002923540706009,0.0002761001546513,0.0001981359914667,0.0001648749738676
77,77,2,25,3000,1000000.0,535,17.15,2.43,0.81,,9958.0,0.9958,535.0,0.0006390211643178,0.0047551558528176,0.0019672612762295,-0.0001714147925203,-8.060609876469194e-06,21011380000000.0,15048895399435.637,12547080000000.0,3.348878055587804,3.334790987330257,70364089832668.42,50396586410236.734,42018366440361.24,0.0004884736706928,0.0003498575141487,0.0002916951777596,0.0002759053658164,0.0001976105800911,0.0001647586544685
78,78,2,25,3000,1000000.0,540,17.15,2.43,0.81,,9992.0,0.9992,540.0,0.0006440731492886,0.0045941432330825,0.0019492630886577,-0.0001726302553356,1.2167028992658232e-05,20996019005076.41,15070810076605.145,12589920000000.0,3.353711369744963,3.35097467287822,70413458684228.2,50542336735850.36,42222280878265.56,0.0004928237166009,0.0003537457568667,0.0002955136954585,0.0002788438139396,0.0002001523317303,0.0001672041404204
79,79,2,25,3000,1000000.0,545,17.15,2.43,0.81,,10050.0,1.005,545.0,0.0006326416931016,0.0046999475039628,0.0019455236174394,-0.0001640071225133,4.163147269410008e-07,21028977836840.53,15128652339474.045,12663000000000.0,3.4547403722764463,3.472555650762123,72660990862758.25,52273718576971.33,43754201199602.75,0.0004958173128529,0.0003567005399997,0.0002985658495325,0.0002823339104722,0.0002031164618803,0.0001700127479352
80,80,2,25,3000,1000000.0,550,17.15,2.43,0.81,,10116.0,1.0116,550.0,0.0006552237903178,0.0046741003857252,0.0018860097440716,-0.0001780913120079,4.868732734584216e-06,21077579783409.293,15198171622703.207,12746160000000.0,3.3576492519019787,3.396587794574087,70770907702144.66,51029976506045.84,42797006211633.5,0.0005017268451204,0.0003617744911045,0.0003034072559523,0.0002861134836742,0.0002063046076985,0.0001730202555769
81,81,2,25,3000,1000000.0,555,17.15,2.43,0.81,,10264.5,1.02645,555.0,0.0006626903280561,0.0045871941623162,0.0020567798114086,-0.0001668600513237,-1.6446026979430154e-06,21350160000000.0,15396750000000.0,12933270000000.0,3.349998115233315,3.4385963430236,71522803934890.88,51578945145354.0,43326313922097.36,0.000513044266073,0.0003699838457257,0.0003107864304095,0.000292869336673,0.0002112038485622,0.0001774112327922
82,82,2,25,3000,1000000.0,560,17.15,2.43,0.81,,10575.75,1.057575,560.0,0.000669271816207,0.0044728657093563,0.0019329234223561,-0.0001612259256192,-1.0181330090549515e-06,21954133327182.383,15863625000000.0,13325445000000.0,3.3469396095880217,3.539681264198892,73480022135500.52,53095218962983.375,44599983928906.04,0.0005324680969183,0.0003847509755039,0.0003231908194232,0.0003043634778131,0.0002199270635632,0.000184738733393
83,83,2,25,3000,1000000.0,565,17.15,2.43,0.81,,10806.0,1.0806,565.0,0.0006364195852199,0.0045189601629721,0.0019076269972818,-0.0001573168041359,9.235495258710518e-06,22336504063626.42,16209000000000.0,13615560000000.0,3.591246000502688,3.882954785343884,80262479494458.0,58244321780158.266,48925230295332.95,0.0005466598477882,0.0003966963427919,0.0003332249279453,0.0003127996104604,0.0002269902609428,0.0001906718191919
84,84,2,25,3000,1000000.0,570,17.15,2.43,0.81,,11043.5,1.10435,570.0,0.0006798757914623,0.0047373588871603,0.0019909966111898,-0.0001653943845688,6.626892460256786e-06,22729723044083.727,16565250000000.0,13914810000000.0,3.353612642019979,3.703634218098778,76228170447753.69,55554513271481.66,46665791148044.59,0.0005613100739087,0.0004090785305118,0.0003436259656299,0.000321561780001,0.0002343517897613,0.0001968555033995
85,85,2,25,3000,1000000.0,575,17.15,2.43,0.81,,11281.25,1.128125,575.0,0.0006675393585737,0.0047188564553319,0.0019572007272593,-0.0001731316265755,-5.344577642785347e-06,23126562500000.0,16895295955256.104,14214375000000.0,3.4548132568971064,3.897400888395488,79896718212107.52,58369189110887.4,49107251193783.16,0.0005762901969647,0.0004210134313663,0.0003542076332564,0.0003300155043294,0.0002410954769204,0.0002028387977829
86,86,2,25,3000,1000000.0,580,17.15,2.43,0.81,,11369.75,1.136975,580.0,0.0006730869036458,0.0045892440950859,0.0019801116430719,-0.0001750222038055,-6.09443158153257e-06,23307987500000.0,16994306957674.305,14325885000000.0,3.455472847291531,3.92854368626336,80535145568398.88,58719740804321.01,49499650446918.336,0.000585926631033,0.0004272105012262,0.0003601305146836,0.0003355163814075,0.0002446315184855,0.0002062198246699
87,87,2,25,3000,1000000.0,585,17.15,2.43,0.81,,11650.25,1.165025,585.0,0.0006792868150284,0.0044900429980445,0.0019843067308579,-0.000168524436831,-8.51244820908615e-06,23785818465663.92,17379211157893.23,14676559506718.943,3.4532704568453,4.021771115169564,82110785310078.33,59994600492905.82,50664803840423.61,0.000603204671904,0.0004407341029522,0.0003721952757148,0.0003451364205522,0.0002521754187149,0.0002129594666453
88,88,2,25,3000,1000000.0,590,17.15,2.43,0.81,,11838.75,1.183875,590.0,0.0007025083196481,0.004455375229425,0.0020490243176119,-0.0001566706154077,-1.91661985010283e-06,24065929863695.508,17639737500000.0,14893076768976.615,3.359433086982361,3.977078533872121,80846451744124.55,59258470154694.61,50031410344171.88,0.0006156838076889,0.0004512811602188,0.0003810127539331,0.0003520196629531,0.000258021796145,0.0002178455556981
89,89,2,25,3000,1000000.0,595,17.15,2.43,0.81,,11979.5,1.19795,595.0,0.0006902922831954,0.0043750357222901,0.001983099398889,-0.0001552820515474,-1.6603087124168523e-08,24246061389901.81,17849455000000.0,15048942222938.754,3.4578632041888437,4.144344000317799,83879977505385.53,61750725604735.22,52062267551037.55,0.0006257800009039,0.0004606864507357,0.0003884064684335,0.0003574222703597,0.0002631269725911,0.0002218433340301
90,90,2,25,3000,1000000.0,600,17.15,2.43,0.81,,12092.0,1.2092,600.0,0.0006970524264886,0.0044444445055716,0.002046069522409,-0.0001437806720973,5.386534256839848e-06,24366776022672.965,18017080000000.0,15168871217950.584,3.4513776572764683,4.172344714508964,84077562973720.9,62167936246183.58,52340191574002.05,0.0006343209722827,0.0004690243671407,0.0003948792048011,0.000362027085388,0.0002676870733138,0.0002253700789366
91,91,2,25,3000,1000000.0,605,17.15,2.43,0.81,,12327.25,1.2327249999999998,605.0,0.0007223025178574,0.0045433714204781,0.0019870329745948,-0.0001606890498151,3.910687100390329e-06,24731769966516.79,18366978552003.93,15442169249471.1,3.350473232299721,4.130045583931296,82859792194542.44,61535588763807.53,51736488604593.71,0.0006492596773732,0.000482170850899,0.0004053886090008,0.000370244114079,0.0002749607372016,0.0002311752163702
92,92,2,25,3000,1000000.0,610,17.15,2.43,0.81,,12486.0,1.2486,610.0,0.0007295450319019,0.0043208515604608,0.0020250736159622,-0.0001612019195676,6.336203009243266e-06,24972000000000.0,18566685597550.367,15618939662435.816,3.3445566789890746,4.176012846904307,83520256938086.12,62097323065676.34,52238421180005.74,0.0006610817343942,0.0004915143647597,0.0004134789252539,0.0003767049928646,0.0002800802164642,0.0002356131889352
93,93,2,25,3000,1000000.0,615,17.15,2.43,0.81,,12619.75,1.261975,615.0,0.0007352944609522,0.0045291725060659,0.002037480826906,-0.000137312572363,-1.783817053997816e-06,25221498661411.176,18728355025158.742,15774687500000.0,3.345624034877745,4.222179379795568,84383360665426.62,62659303397227.31,52777242247444.586,0.0006733334962964,0.0004999872901393,0.0004211337966054,0.0003832900143293,0.0002846139938916,0.0002397272374288
94,94,2,25,3000,1000000.0,620,17.15,2.43,0.81,,12751.25,1.275125,620.0,0.0007420531258048,0.0043088678520575,0.0019399486636249,-0.0001574910106854,3.2034729576430542e-06,25371497894731.81,18885903089731.57,15939062500000.0,3.3420841451492462,4.261595996036773,84794097709357.52,63118587580620.39,53269949950459.66,0.0006828952155578,0.000508329973854,0.0004290132796608,0.0003884500410279,0.0002891524126992,0.0002440348420799
95,95,2,25,3000,1000000.0,625,17.15,2.43,0.81,,13047.5,1.30475,625.0,0.0007427842460287,0.0045310025798076,0.002008932079723,-0.000150489912985,8.786129280100246e-06,25845520140409.01,19286201249847.68,16309375000000.0,3.365819521677109,4.39166870480612,86993647794650.72,64915582650736.71,54895858810076.48,0.0007013675583531,0.000523367910842,0.0004425860443076,0.0003985698368419,0.0002974170395368,0.0002515107027225
96,96,2,25,3000,1000000.0,630,17.15,2.43,0.81,,13072.0,1.3072,630.0,0.0007525086487304,0.0045227389950944,0.0020226787114244,-0.0001571962566564,5.072545331148426e-06,25778398492654.96,19283865410754.27,16340000000000.0,3.348812372629923,4.377563531866835,86326940905276.44,64577988047388.43,54719544148335.445,0.0007052985730016,0.0005276077472398,0.0004470634079976,0.0004004311891689,0.0002995477457764,0.0002538189342089
97,97,2,25,3000,1000000.0,635,17.15,2.43,0.81,,13244.75,1.324475,635.0,0.0007591622305937,0.0044167778825593,0.001985462244519,-0.0001421457348244,1.0443984705798172e-06,26001887109778.57,19499646840919.438,16555937500000.0,3.3458026433658485,4.431385390450735,86996268455366.88,65241284380452.02,55392317380634.19,0.0007172710033292,0.0005379044680527,0.0004567012329353,0.0004069248434591,0.0003051659560226,0.000259097435777
98,98,2,25,3000,1000000.0,640,17.15,2.43,0.81,,13514.25,1.351425,640.0,0.0007642344221494,0.0045962692218363,0.002047199627808,-0.0001439764196007,-2.2555212588342777e-07,26411400874941.254,19865947500000.0,16892812500000.0,3.349760940851312,4.526944678956151,88471761773382.28,66546086780655.43,56586808486951.89,0.0007344668267281,0.0005524462518804,0.0004697672209867,0.0004164496104555,0.0003132422296295,0.0002663624401611
99,99,2,25,3000,1000000.0,645,17.15,2.43,0.81,,13642.75,1.364275,645.0,0.0007689155591776,0.0045777144513905,0.0020546467070942,-0.0001366991468685,3.842291131326872e-06,26541832068984.83,20054842500000.0,17033382656732.34,3.355391710981511,4.577628252598134,89057294427223.34,67291135313192.58,57153062019587.71,0.0007437780227293,0.0005619940274668,0.0004773240837289,0.0004220811117266,0.0003189218512083,0.0002708731284837
100,100,2,25,3000,1000000.0,650,17.15,2.43,0.81,,13814.0,1.3813999999999995,650.0,0.0007758920457945,0.0041480597243349,0.0020055169116752,-0.0001337138968023,4.878797959964787e-06,26799160000000.0,20306580000000.0,17222750094099.545,3.350986393629602,4.629014980394702,89802890619657.22,68046520211802.125,57712732147952.13,0.000757033980631,0.0005736288409935,0.0004865155124693,0.0004298450103534,0.0003257073016595,0.0002762442252858
101,101,2,25,3000,1000000.0,655,17.15,2.43,0.81,,13946.25,1.394625,655.0,0.0007823438747891,0.0042422038427978,0.0019855213435241,-0.0001476266445483,-1.942505557295077e-06,27024977666883.016,20500987500000.0,17362956839209.28,3.3489322968619377,4.670448683737855,90503734962687.95,68655595650946.47,58146669474218.64,0.000769427184622,0.0005836828910103,0.0004943401309033,0.0004370463191351,0.0003315407411599,0.0002807926973859
102,102,2,25,3000,1000000.0,660,17.15,2.43,0.81,,14106.25,1.410625,660.0,0.0007893433189564,0.0040850504783961,0.0019939592418563,-0.0001400783554667,5.880008050621397e-06,27210222566322.785,20701053401830.77,17537194961984.56,3.344563898460588,4.717951332803487,91006827344377.22,69236375711194.43,58654590939852.66,0.0007806725821443,0.0005939218164395,0.0005031494042788,0.0004437059427136,0.0003375635900234,0.0002859718476831
103,103,2,25,3000,1000000.0,665,17.15,2.43,0.81,,14270.0,1.427,665.0,0.0007919466188183,0.0044721217106315,0.001934304127127,-0.0001510263408297,2.87309645468156e-07,27399837885520.08,20899274446161.15,17715522303046.055,3.3589088209935083,4.793209278012263,92034447910936.77,70199436705721.24,59505400047507.74,0.000792155703204,0.0006042181532067,0.0005121728123439,0.0004503804074407,0.0003435284463946,0.0002911960350352
104,104,2,25,3000,1000000.0,670,17.15,2.43,0.81,,14351.75,1.435175,670.0,0.0008000519941048,0.0042198861521422,0.00203671943408,-0.0001517934994978,-3.1536214128037016e-06,27429831593295.54,20976677548640.043,17796170000000.0,3.349812011994476,4.807625818914776,91885913966179.64,70268794103779.52,59614560154543.23,0.0007991326521487,0.0006111283587614,0.0005184683865745,0.0004545178087118,0.0003475877524451,0.0002948861047269
105,105,2,25,3000,1000000.0,675,17.15,2.43,0.81,,14496.75,1.449675,675.0,0.0008039669441472,0.0044408401673732,0.0020511230014667,-0.0001380272175689,-8.00328679083571e-07,27578705935656.44,21145858848657.59,17975970000000.0,3.3584291180617054,4.86856117482928,92619805798106.95,71015853483708.08,60370158567883.06,0.0008094957831856,0.0006206775477342,0.0005276343258317,0.0004605339294113,0.0003531124879126,0.0003001788451711
106,106,2,25,3000,1000000.0,680,17.15,2.43,0.81,,14641.75,1.464175,680.0,0.0008117194758482,0.0043761650787413,0.002017522522082,-0.0001334238465782,1.6816190358860929e-06,27725015589443.67,21314184912095.84,18155770000000.0,3.350940842894964,4.906427647893227,92906095942300.05,71423502071142.94,60839702833876.01,0.000819939193744,0.0006303453837836,0.0005369384687116,0.0004666010691754,0.0003587093192608,0.0003055544429316
107,107,2,25,3000,1000000.0,685,17.15,2.43,0.81,,14657.0,1.4657,685.0,0.0008197943787137,0.0043687885202438,0.0020360833818605,-0.0001444174527779,2.555761187957089e-06,27624217744414.336,21293159629118.69,18174680000000.0,3.342303258670111,4.8988231537506,92328687651350.98,71168331450934.17,60745407106507.44,0.0008230865148938,0.0006344473791933,0.0005415296881496,0.0004684043659814,0.0003610530813252,0.000308175222954
108,108,2,25,3000,1000000.0,690,17.15,2.43,0.81,,14698.25,1.469825,690.0,0.0008252927847535,0.0043616355457473,0.002048513566366,-0.0001410744260959,2.0527114239659486e-06,27571921955350.047,21312462500000.0,18225830000000.0,3.344275172087135,4.91544856374944,92207143146454.2,71274004174366.88,60951562190493.055,0.0008277382415076,0.0006398226522081,0.0005471586818883,0.0004710636712616,0.0003641214002104,0.0003113865767316
109,109,2,25,3000,1000000.0,695,17.15,2.43,0.81,,14811.0,1.4811,695.0,0.0008306624087594,0.0042792317359104,0.0020415847744144,-0.0001282121332571,6.0632310079708736e-06,27652388450726.883,21475950000000.0,18365640000000.0,3.3467594034277357,4.957026569366095,92548527619124.52,71876885255808.39,61467129460139.59,0.0008362927042951,0.0006494983366377,0.000555433060297,0.0004759025396324,0.0003696049317486,0.0003160759416333
110,110,2,25,3000,1000000.0,700,17.15,2.43,0.81,,14879.0,1.4879,700.0,0.000836475074692,0.0045453935563681,0.0020084981724895,-0.0001275142386907,1.9810959926890662e-06,27647707436695.645,21574550000000.0,18436062410379.59,3.347417779845176,4.980673113619817,92549360227956.62,72219760147487.34,61713825101414.46,0.0008421666119299,0.00065717440475,0.000561574092645,0.0004793366650432,0.0003740444979203,0.0003196315894384
111,111,2,25,3000,1000000.0,705,17.15,2.43,0.81,,14879.5,1.48795,705.0,0.0008373915978836,0.0043021375037535,0.001994315515124,-0.0001423445313571,2.1807210269978044e-06,27516992804271.277,21575275000000.0,18410353314149.887,3.3676949258211804,5.011295255410044,92675006205313.98,72663781203445.62,62004580942653.92,0.0008442652415269,0.0006619638595121,0.0005648590126808,0.0004803592055796,0.0003766357040859,0.0003213862341474
112,112,2,25,3000,1000000.0,710,17.15,2.43,0.81,,15102.5,1.51025,710.0,0.0008482028377727,0.0044635724753884,0.0020154547919209,-0.0001289884406233,1.0110411362999715e-06,27795775053663.42,21868697280319.586,18659547216258.168,3.34827519360561,5.056733134252429,93067913726923.95,73222424194886.95,62477305531269.89,0.0008589935615091,0.0006758246577445,0.0005766499005153,0.0004885940775095,0.0003844079164327,0.0003279974831164
113,113,2,25,3000,1000000.0,715,17.15,2.43,0.81,,15161.25,1.516125,715.0,0.0008554239140039,0.0044726694621024,0.0019867964133933,-0.0001260913901507,3.7544386436250312e-06,27769767884689.33,21909056369205.062,18705307256625.05,3.3433767122012577,5.068987379289744,92844985033091.52,73250378582008.78,62539016512206.61,0.0008642334330156,0.0006818400167661,0.0005821349308042,0.0004912864113091,0.0003876021479002,0.0003309233016531
114,114,2,25,3000,1000000.0,720,17.15,2.43,0.81,,15153.0,1.5153,720.0,0.0008588721100579,0.0043962206969396,0.001976550614206,-0.0001309915489657,-9.59101128782598e-07,27620593759614.387,21852446888070.28,18668316180925.59,3.353271475936304,5.081250783542868,92620051265729.44,73277742276998.64,62600406666504.414,0.0008656976408964,0.0006849096686139,0.000585111146342,0.0004918205652006,0.000389111214373,0.0003324136293141
115,115,2,25,3000,1000000.0,725,17.15,2.43,0.81,,15146.75,1.514675,725.0,0.0008678522543447,0.0044434372957923,0.0020485129580924,-0.000138877308402,6.243999423976109e-08,27475194207262.453,21798764409909.41,18633814738612.773,3.3415920447319736,5.06148178795944,91811903610152.44,72843381623632.06,62267294264247.29,0.0008672163457213,0.0006880477229823,0.0005881504823066,0.0004923005315779,0.0003905902621028,0.0003338806936884
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,15306.5,1.53065,730.0,0.0008746057094128,0.0041466094870783,0.0019409237058019,-0.0001409515639495,-5.121568286781887e-06,27629549189715.555,21983531645031.9,18803257985017.34,3.338648530285577,5.1103115105584695,92245518737624.44,73395416854495.06,62777581887978.67,0.0008782966403541,0.0006988192914178,0.0005977237703936,0.0004981914649685,0.0003963874965971,0.0003390436296088
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,15388.75,1.538875,735.0,0.0008761331484378,0.004466609484799,0.0019174566760175,-0.0001193136639283,1.6129902434284669e-06,27641868311334.32,22056277995851.33,18877068208383.715,3.3556574653037936,5.163945142804174,92756781157889.69,74013425148251.19,63345070057715.01,0.0008848368614741,0.0007060379413518,0.0006042690602245,0.000501453432952,0.0004001247742949,0.0003424504650172
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,15533.75,1.5533750000000002,740.0,0.0008802697445275,0.0041317127716036,0.0019744325028987,-0.0001412423885605,-6.982387039051555e-06,27764891281253.49,22218292037596.14,19027450477892.62,3.3626885409372798,5.223520769345413,93364761417072.5,74713259784511.33,63983444280333.74,0.0008946893329383,0.0007159570221536,0.0006131360934619,0.0005067760462963,0.0004055372693597,0.0003472967362489
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,15572.0,1.5572,745.0,0.0008902899247686,0.0042325426582022,0.0019877024707271,-0.0001300220210289,-1.5417788401577962e-06,27695489755792.69,22227078593781.203,19046749319234.496,3.347232489943199,5.212266933510241,92702469471801.88,74398578720073.9,63753366084963.18,0.0008986813899439,0.0007212388031836,0.0006180413960198,0.0005085072195142,0.0004081036310717,0.0003497107154454
120,120,2,25,3000,1000000.0,750,17.15,2.43,0.81,,15721.75,1.572175,750.0,0.0008943943010421,0.0043351476284977,0.0020682077986951,-0.0001298499500513,-3.648607919201585e-06,27822731369981.383,22394462997221.48,19202095707535.703,3.3542414392440043,5.273518083925384,93325283142013.38,75117341005705.67,64409241314074.78,0.0009089696363481,0.0007316279130221,0.0006273331586427,0.0005138910844397,0.0004136299460341,0.0003546663214133
121,121,2,25,3000,1000000.0,755,17.15,2.43,0.81,,15845.75,1.584575,755.0,0.0008969560606999,0.00430752044881,0.0019734793174256,-0.0001234688345932,-1.5903240088740066e-06,27901981360148.47,22524361126628.53,19325507380095.613,3.366994087400765,5.335111097174767,93943278410735.77,75837350080272.55,65067118238064.445,0.0009176357946249,0.0007407775008542,0.0006355741225815,0.0005183260068816,0.0004184277098328,0.0003590036471601
122,122,2,25,3000,1000000.0,760,17.15,2.43,0.81,,15845.25,1.584525,760.0,0.0009084654458603,0.0042583969997668,0.0019406295106491,-0.0001481293130698,-4.8596527894460204e-06,27760914285875.367,22500255000000.0,19296860036698.523,3.346321306265496,5.302381027539121,92897837027857.12,75293810591055.5,64574118142451.59,0.0009191441473302,0.0007449674561767,0.0006389053250168,0.0005186958719796,0.0004204036389726,0.0003605501439949
