,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
92,92,2.25,0.02,560,1,100000.0,68.59,11.21,8.75,,537.2,0.5372,560.0,0.0393951729696368,0.0444248807190609,0.0065090242741877,0.0001236894819972,5.329750608127656e-05,1691094856000.0,3658960582871.233,2854272528000.0,2068886128000.0,14.63564388588299,7.854930505319265,24727164132134.938,53501267870729.72,41735130958082.52,30251222559305.76,4.1015240559184605e-05,8.874318786470125e-05,6.922655695038787e-05,5.017806182096269e-05,2.3444674586483263e-05,5.072639177265948e-05,3.957051277323437e-05,2.86822243325713e-05
93,93,2.25,0.02,565,1,100000.0,68.59,11.21,8.75,,566.7,0.5667,565.0,0.0412248419750994,0.0477504419624205,0.0070630603330314,0.0005665205232782,-1.2627412534081929e-05,1783960266000.0,3835631685292.682,3011013108000.0,2182497708000.0,13.794766504111989,7.819138467345111,24614491512433.062,52922772643444.1,41544959270236.734,30113378830978.188,4.366034383419992e-05,9.387260545701989e-05,7.369102893716744e-05,5.3414082233058674e-05,2.498251627435727e-05,5.371405004166434e-05,4.216612074078171e-05,3.056362047295589e-05
94,94,2.25,0.02,570,1,100000.0,68.59,11.21,8.75,,573.0,0.573,570.0,0.0447150527571124,0.0465429608241482,0.0069399452224068,0.0001938072824295,5.559325861435403e-05,1803792540000.0,3853656872975.871,3044486520000.0,2206760520000.0,13.0943782641151,7.49021374015461,23579043049731.902,50374718428979.27,39797303252739.086,28846610764633.04,4.454462212230666e-05,9.516598244482156e-05,7.518353612320428e-05,5.449590864691398e-05,2.5518601295317e-05,5.4518427751358445e-05,4.307093855308168e-05,3.121946710353199e-05
95,95,2.25,0.02,575,1,100000.0,68.59,11.21,8.75,,589.5,0.5894999999999999,575.0,0.0418839682237148,0.0467993440294982,0.0063744016962121,0.0006741058075535,2.5058382762757863e-05,1855734210000.0,3939188861220.159,3132154980000.0,2270305980000.0,13.983677780269142,8.254563131734583,25985199647437.84,55159089300708.17,43858475014057.46,31790303715461.5,4.624299151226161e-05,9.81605426536724e-05,7.80500867929939e-05,5.657369444268465e-05,2.6481283641469696e-05,5.6212132636865626e-05,4.469577808474084e-05,3.23972130735817e-05
96,96,2.25,0.02,580,1,100000.0,68.59,11.21,8.75,,579.6,0.5796,580.0,0.0421701282877392,0.0480783206630201,0.0072231182442334,0.0010168447839402,2.4733151292102227e-05,1824569208000.0,3847935222753.927,3079553904000.0,2232178704000.0,14.129179303900544,8.211203160071094,25848703323840.605,54513764425165.484,43628093078216.14,31623314058192.2,4.586683810132248e-05,9.673111938563028e-05,7.74152055837301e-05,5.611350820822789e-05,2.62645094646533e-05,5.5390681062832734e-05,4.432990116454822e-05,3.2132011458348325e-05
97,97,2.25,0.02,585,1,100000.0,68.59,11.21,8.75,,569.7,0.5697,585.0,0.0421717769678024,0.0503949906973989,0.0067364688299224,0.0003092827920151,-4.718522606918559e-05,1793404206000.0,3757459508440.415,3026952828000.0,2194051428000.0,14.26791448464552,8.118573998969225,25557108577275.145,53546099819912.31,43135932114283.26,31266576927790.24,4.548045286872695e-05,9.528859110959627e-05,7.676305484794526e-05,5.56408043590353e-05,2.6022611294866373e-05,5.4521400093306455e-05,4.39216193356806e-05,3.1836073139994906e-05
98,98,2.25,0.02,590,1,100000.0,68.59,11.21,8.75,,599.5,0.5995,590.0,0.0396546376751302,0.0437690983877401,0.0067042880205281,0.000595826185294,-6.454979549782547e-05,1887214010000.0,3927741352333.3335,3185287380000.0,2308818380000.0,16.081508800558602,9.635397035190309,30332037158838.387,63128185790270.17,51195176943254.55,37108226477806.31,4.828099783311012e-05,0.0001004842432899,8.148988523649895e-05,5.906699219651554e-05,2.760485231542902e-05,5.74522652915051e-05,4.659216561618249e-05,3.377178744187475e-05
99,99,2.25,0.02,595,1,100000.0,68.59,11.21,8.75,,612.4,0.6124,595.0,0.0461232268474986,0.0459344546227721,0.0067235288486415,0.0005584694795465,1.358573473797315e-05,1927822952000.0,3985594137543.148,3253828176000.0,2358499376000.0,13.30022216258718,8.128917358704928,25589669266855.94,52904254358959.98,43190888866965.36,31306411688538.77,4.975624821059836e-05,0.0001028664022121,8.397985001254126e-05,6.087181410256254e-05,2.8418919067927155e-05,5.87534644272892e-05,4.796616800248836e-05,3.476771703478541e-05
100,100,2.25,0.02,600,1,100000.0,68.59,11.21,8.75,,614.3,0.6143,600.0,0.0466715612709321,0.0514545114814844,0.0065250379765211,0.0005591000997283,-4.204897562814848e-05,1933804114000.0,3970993683226.1294,3263923332000.0,2365816732000.0,13.097182072235244,8.071832213145196,25409966370336.82,52178405877357.6,42887581788171.58,31086563092553.305,5.034119017860554e-05,0.0001033737319917,8.496712981168054e-05,6.158743234183596e-05,2.8731312934114832e-05,5.8998665555720935e-05,4.84934342448352e-05,3.5149899816511034e-05
101,101,2.25,0.02,605,1,100000.0,68.59,11.21,8.75,,628.9,0.6289,605.0,0.0428119537260726,0.0481503699939999,0.0069879148056783,0.0008188126553324,3.0552832307040754e-05,1979764622000.0,4035454088223.88,3341496636000.0,2422044836000.0,14.328476358541687,9.014767717577485,28378308479579.56,57844937573997.016,47897624427741.38,34718034024643.1,5.1972881095652354e-05,0.000105938945046,8.772113887402838e-05,6.358364366699285e-05,2.9637838276429653e-05,6.041230068951917e-05,5.002349056978033e-05,3.625894328544557e-05
102,102,2.25,0.02,610,1,100000.0,68.59,11.21,8.75,,615.0,0.6150000000000001,610.0,0.0435495914340549,0.0497440031998135,0.0066166541138586,0.0008063397629889,-4.698142466926094e-05,1936007700000.0,3919793492733.9897,3267642600000.0,2368512600000.0,14.195959962158602,8.727721685284799,27474693310842.84,55627425477028.766,46372479967122.59,33612550863236.227,5.125177511279796e-05,0.0001037683758066,8.65040380181331e-05,6.270144231710877e-05,2.920486011591387e-05,5.913045730064279e-05,4.929269911571173e-05,3.572923762946784e-05
103,103,2.25,0.02,615,1,100000.0,68.59,11.21,8.75,,599.2,0.5992000000000001,615.0,0.0520578801633746,0.0467610821510955,0.0067766787613657,0.0007453684239323,5.911784416146578e-05,1886269616000.0,3791953793109.489,3183693408000.0,2307663008000.0,12.032201913203888,7.211581874208457,22701915508370.742,45637492059787.05,38316865277319.34,27773532577226.58,5.035737695644717e-05,0.0001012330607147,8.499445026336679e-05,6.160723525236741e-05,2.866555702543895e-05,5.7626156288682734e-05,4.838244976456116e-05,3.506945401135061e-05
104,104,2.25,0.02,620,1,100000.0,68.59,11.21,8.75,,627.0,0.627,620.0,0.0536612928439694,0.0481199552934154,0.006637005551237,0.0004131657408237,6.044187174719909e-05,1973783460000.0,3940066942409.638,3331401480000.0,2414727480000.0,11.618603574118708,7.274162023954014,22898916568166.76,45710821888856.14,38649368632153.43,28014543753132.656,5.3126042734005285e-05,0.00010605021726,8.966747415676918e-05,6.4994422079845e-05,3.0219590076965825e-05,6.0324351829062046e-05,5.100538592384256e-05,3.697065867254997e-05
105,105,2.25,0.02,625,1,100000.0,68.59,11.21,8.75,,638.4,0.6384000000000001,625.0,0.0447028457352189,0.0465972249486211,0.0067515632675073,-0.0001130404514489,-2.514923557477163e-05,2009670432000.0,3983326023178.9976,3391972416000.0,2458631616000.0,14.450315683824368,9.193072680635996,28939608937188.508,57360597809763.89,48845001489662.4,35404729230572.58,5.45362459849546e-05,0.0001080951604697,9.2047650752891e-05,6.671966530508344e-05,3.0991599775775244e-05,6.142780623185978e-05,5.230840335473544e-05,3.791513564903736e-05
106,106,2.25,0.02,630,1,100000.0,68.59,11.21,8.75,,623.5,0.6235,630.0,0.0472143562282894,0.0486523699148957,0.0074586330253883,0.000412726544365,-9.203985891347354e-06,1962765530000.0,3862546166016.548,3312805140000.0,2401248140000.0,13.69837997961751,8.549345871224242,26913169815696.49,52962699465672.18,45424726456823.49,32925582793093.65,5.37013859817698e-05,0.0001056795013786,9.063855299391308e-05,6.56982972409072e-05,3.0488803851088748e-05,5.9999225899108514e-05,5.145977171829516e-05,3.730001491225072e-05
107,107,2.25,0.02,635,1,100000.0,68.59,11.21,8.75,,619.8,0.6197999999999999,635.0,0.0433320879098232,0.0473762430953944,0.0069664017592746,0.000903303555605,4.045870643395887e-06,1951118004000.0,3811928767503.5127,3293146152000.0,2386998552000.0,15.027437746551009,9.315860625369844,29326142931451.76,57294929189900.89,49497403309140.06,35877615074849.36,5.382226153180602e-05,0.0001051533667592,9.084256979436116e-05,6.584617643750997e-05,3.05346448508181e-05,5.965599767605675e-05,5.153714331322331e-05,3.7356096809784255e-05
108,108,2.25,0.02,640,1,100000.0,68.59,11.21,8.75,,641.3,0.6413,640.0,0.0486700264527371,0.0452678811966189,0.0070944966342605,0.0005611385198285,7.157189386095445e-06,2018799574000.0,3915432685592.592,3407380812000.0,2469800212000.0,13.301426575195432,8.507132651270812,26780283443547.49,51939973870977.234,45200437488038.13,32763009551880.2,5.614019960307292e-05,0.0001088831082255,9.475484410288452e-05,6.868194280755867e-05,3.1832022093837315e-05,6.173774819447043e-05,5.372688932898563e-05,3.894330865147492e-05
109,109,2.25,0.02,645,1,100000.0,68.59,11.21,8.75,,654.1,0.6541000000000001,645.0,0.0519349988890439,0.0467568863024836,0.0070312775918313,0.0003137849938084,-6.797369376466054e-06,2059093718000.0,3964220506082.758,3475390284000.0,2519096084000.0,12.593847857472634,8.232204778960815,25914816000073.062,49891874323542.19,43739679719765.74,31704196332925.043,5.7701693319737805e-05,0.0001110887930423,9.739037256085622e-05,7.059227484949302e-05,3.274470893282392e-05,6.304096092493243e-05,5.526734518333579e-05,4.005989009791957e-05
110,110,2.25,0.02,650,1,100000.0,68.59,11.21,8.75,,651.8,0.6517999999999999,650.0,0.0500781537426291,0.0433478806804703,0.0069017919611027,6.666619928598001e-05,6.3005422760985e-07,2051853364000.0,3920955044000.001,3463169832000.0,2510238232000.0,13.287762767115272,8.674539192239507,27307275886386.12,52182384474052.125,46089908617774.63,33407732318720.48,5.796161968584651e-05,0.0001107607926828,9.78290828339472e-05,7.091026887048822e-05,3.291069311472571e-05,6.289014138815421e-05,5.554749746976956e-05,4.026295521291628e-05
111,111,2.25,0.02,655,1,100000.0,68.59,11.21,8.75,,659.4,0.6594,655.0,0.053078341009575,0.0519174792706279,0.0066173981598504,3.094365679771e-05,1.6069378525160128e-05,2075778012000.0,3936951026702.703,3503550456000.0,2539507656000.0,12.517486653907548,8.246199049079957,25958869682522.72,49233973024977.54,43814034635533.59,31758091625778.69,5.909940246244243e-05,0.0001120887936266,9.974946128611796e-05,7.230223277767229e-05,3.356935760202472e-05,6.366813604972391e-05,5.665920799540717e-05,4.106876561198664e-05
112,112,2.25,0.02,660,1,100000.0,68.59,11.21,8.75,,661.9,0.6619,660.0,0.0515309300690432,0.0459566164560807,0.0063241797441802,0.0005441216445459,6.234756808683615e-05,2083647962000.0,3921987584122.768,3516833556000.0,2549135756000.0,13.03821822986376,8.623915630977217,27147913928003.66,51099697886712.375,45820933487133.39,33212768834644.7,5.9780725086301534e-05,0.0001125234520581,0.0001008994147858,7.313576315013689e-05,3.3977192983600464e-05,6.395424344960643e-05,5.7347562833367855e-05,4.156771158208166e-05
113,113,2.25,0.02,665,1,100000.0,68.59,11.21,8.75,,667.9,0.6678999999999999,665.0,0.0506364417574104,0.0445950895397721,0.0070943446299834,0.0003102264881177,-2.2450416752798487e-05,2102535842000.0,3927323252517.698,3548712996000.0,2572243196000.0,13.244118735548392,8.83993586658079,27827941309278.992,51979765952370.0,46968700843751.72,34044714606810.6,6.078633623272348e-05,0.0001135426978,0.0001025967106287,7.436602823172761e-05,3.4560093133959374e-05,6.455474130945918e-05,5.833139640120914e-05,4.228083186082178e-05
114,114,2.25,0.02,670,1,100000.0,68.59,11.21,8.75,,679.3,0.6793,670.0,0.0466756198607754,0.04798805538071,0.007140808347287,2.686599614085e-05,-3.750048611220686e-05,2138422814000.0,3963573874888.1577,3609283932000.0,2616147332000.0,14.497029507537622,9.84354338501495,30987277705159.355,57435023402286.766,52301108454996.83,37909848026104.97,6.230018179130576e-05,0.0001154735963963,0.0001051518173243,7.621806749787111e-05,3.5434094745092326e-05,6.567721373550576e-05,5.980655835278951e-05,4.3350085783927904e-05
115,115,2.25,0.02,675,1,100000.0,68.59,11.21,8.75,,685.7,0.6857,675.0,0.0507543902636484,0.0492174416725769,0.0063197814019234,0.0004089289493386,5.072377276108227e-05,2158569886000.0,3969788330378.26,3643288668000.0,2640795268000.0,13.605258814266918,9.32576626368557,29357325682756.9,53990547010958.52,49550034342864.71,35915764065356.41,6.335878211636856e-05,0.000116522034104,0.0001069385496387,7.751315956195507e-05,3.60457330314173e-05,6.62910806252444e-05,6.083889687096096e-05,4.409836430978455e-05
116,116,2.25,0.02,680,1,100000.0,68.59,11.21,8.75,,677.5,0.6775,680.0,0.050048090884968,0.0472553650810431,0.0065365139330542,0.0006038988974209,-3.99158960855678e-05,2132756450000.0,3891475239493.535,3599720100000.0,2609215100000.0,13.844799106948722,9.367858382028702,29489830829458.707,53807806554607.6,49773679869730.17,36077870915204.21,6.307410715149651e-05,0.0001150864301608,0.0001064580680567,7.716488809526406e-05,3.589344924443488e-05,6.549199229698083e-05,6.058186845643909e-05,4.391206026345064e-05
117,117,2.25,0.02,685,1,100000.0,68.59,11.21,8.75,,683.7,0.6837,685.0,0.0542500642884305,0.0440218392577946,0.0072812597461087,0.0001911613736046,9.745735150271664e-06,2152273926000.0,3896012684142.858,3632662188000.0,2633092788000.0,12.93664971569639,8.854555793373834,27873964546424.96,50457015772173.59,47046380023585.59,34101019453673.04,6.412878950053094e-05,0.000116084934308,0.0001082381875125,7.845518690589672e-05,3.649459011125873e-05,6.606193768295388e-05,6.159648916535184e-05,4.464749624206128e-05
118,118,2.25,0.02,690,1,100000.0,68.59,11.21,8.75,,674.9,0.6749,690.0,0.0493138408996059,0.0453888247376143,0.0069176341403011,-2.22837492237408e-05,9.312072847072778e-05,2124571702000.0,3815110548200.845,3585905676000.0,2599201876000.0,14.246762140979532,9.607801737311815,30245167713022.85,54311491706979.89,51048556502754.64,37001950362804.766,6.378188823464639e-05,0.0001145336513514,0.000107652678811,7.803078775748242e-05,3.629810600158548e-05,6.518080183219967e-05,6.126485833196654e-05,4.440711750314362e-05
119,119,2.25,0.02,695,1,100000.0,68.59,11.21,8.75,,668.6,0.6686,695.0,0.0533327047545867,0.0468872499629266,0.0071766990979928,0.0004774321431553,7.859961874626153e-06,2104739428000.0,3748998939937.107,3552432264000.0,2574939064000.0,13.220698737623076,8.840055672581451,27828318456172.957,49568290974413.5,46969337401786.67,34045176008472.586,6.365375024350166e-05,0.0001133811810674,0.0001074364042794,7.787402368750226e-05,3.6222941133445135e-05,6.45209407416917e-05,6.113799317272221e-05,4.431516077318448e-05
120,120,2.25,0.02,700,1,100000.0,68.59,11.21,8.75,,687.1,0.6870999999999998,700.0,0.0564223182580121,0.0448938653329941,0.0067897097917704,0.0003795800979603,-3.860575029288739e-05,2162977058000.0,3821384430862.785,3650727204000.0,2646187004000.0,12.479964093508888,8.575179292275228,26994492908496.57,47691830358546.83,45561985622888.44,33025073497582.05,6.588564584564534e-05,0.0001164017807403,0.0001112034539395,8.060452566616788e-05,3.750018738156456e-05,6.625249754005847e-05,6.32937615878195e-05,4.587774434760598e-05
121,121,2.25,0.02,705,1,100000.0,68.59,11.21,8.75,,691.1,0.6910999999999999,705.0,0.0548236199395432,0.0469332470307012,0.0065549498701056,0.0005189494728627,-3.537696541433864e-05,2175568978000.0,3812003778255.6704,3671980164000.0,2661591964000.0,12.98549137636244,8.962721379802815,28214467649191.664,49437024690003.19,47621089744023.5,34517591086751.797,6.674992728073923e-05,0.0001169583578206,0.000112662209933,8.166188792199258e-05,3.797851725257576e-05,6.654546590954698e-05,6.410109880211298e-05,4.64629333044714e-05
122,122,2.25,0.02,710,1,100000.0,68.59,11.21,8.75,,674.9,0.6748999999999998,710.0,0.0560998128990717,0.0496919786005513,0.006709099660791,6.209852052894998e-05,2.2663113368114324e-05,2124571702000.0,3691770476198.364,3585905676000.0,2599201876000.0,13.002535434021514,8.740506289338404,27514938988711.51,47811443274567.55,46440407636764.39,33661787441751.637,6.565722342547685e-05,0.0001140895356758,0.0001108179168206,8.032507358532566e-05,3.7345717068060246e-05,6.489393394185486e-05,6.303304269871486e-05,4.568876530384448e-05
123,123,2.25,0.02,715,1,100000.0,68.59,11.21,8.75,,681.1,0.6810999999999999,715.0,0.0565684063810976,0.044039944422268,0.0070212342399285,0.0010440175509267,-2.2414577357141235e-05,2144089178000.0,3694541064951.22,3618847764000.0,2623079564000.0,13.091470586787874,8.897951414957648,28010573095258.37,48265815440466.65,47276951376009.58,34268146407341.48,6.672700897929781e-05,0.000114979207649,0.0001126235278461,8.163384966277769e-05,3.793196551589928e-05,6.536164899797999e-05,6.40225276074488e-05,4.640598189107044e-05
124,124,2.25,0.02,720,1,100000.0,68.59,11.21,8.75,,692.4,0.6924000000000001,720.0,0.0557900884688478,0.0481628965463353,0.0069131357803581,0.0003285545446825,-2.1416581068174516e-05,2179661352000.0,3724083542197.183,3678887376000.0,2666598576000.0,12.957175488435762,8.961423997020765,28210383514141.426,48199150233905.14,47614196437930.61,34512594554286.25,6.831597129308387e-05,0.0001167219779936,0.0001153054184947,8.357778679749437e-05,3.881170286984129e-05,6.631214696246224e-05,6.550737049033208e-05,4.748225292423954e-05
125,125,2.25,0.02,725,1,100000.0,68.59,11.21,8.75,,677.3,0.6773,725.0,0.0584381364745808,0.0448393510013918,0.0067261815537912,0.0003236629642139,3.414756457067584e-06,2132126854000.0,3611825786275.449,3598657452000.0,2608444852000.0,12.658879387676468,8.56715806573079,26969242247759.207,45685932994100.336,45519366921163.46,32994181829065.05,6.729762290276056e-05,0.0001140022645928,0.0001135866244104,8.233193896658413e-05,3.820344910750442e-05,6.471669467146359e-05,6.448074445706668e-05,4.6738115026393215e-05
126,126,2.25,0.02,730,1,100000.0,68.59,11.21,8.75,,693.0,0.6929999999999998,730.0,0.0570488472772353,0.0466213272830805,0.0066562404182765,-0.0001422590766827,-5.7888948435601295e-05,2181550140000.0,3663763433108.911,3682075320000.0,2668909320000.0,13.21685181163448,9.152771467394295,28812741523927.89,48389017913191.64,48630871471418.08,35249519586087.61,6.93477894108917e-05,0.0001164648432102,0.0001170469471246,8.484011349843473e-05,3.93357724618056e-05,6.606172469575045e-05,6.639190835868209e-05,4.812339987414285e-05
127,127,2.25,0.02,735,1,100000.0,68.59,11.21,8.75,,701.2,0.7012000000000002,735.0,0.0576839530698634,0.0508944470370683,0.006768285167706,0.0006849508708072,-3.201738819553087e-05,2207363576000.0,3674956188603.921,3725643888000.0,2700489488000.0,13.093971686384378,9.177277106027258,28889884784231.69,48097677260878.44,48761075810828.27,35343896681816.42,7.065935763537493e-05,0.0001176380938999,0.0001192606450366,8.644468659256453e-05,4.004396629386741e-05,6.66676859888055e-05,6.758721576097308e-05,4.898980449354631e-05
128,128,2.25,0.02,740,1,100000.0,68.59,11.21,8.75,,682.8,0.6828000000000001,740.0,0.0611900591319453,0.0433629463621475,0.0068366324979766,0.0003494296601641,-3.487011000206541e-05,2149440744000.0,3547208876163.742,3627880272000.0,2629626672000.0,12.236506921779844,8.363144741352059,26327012382881.453,43447307057946.9,44435395165541.41,32208477553684.7,6.926307349664962e-05,0.0001143044253643,0.0001169039614689,8.473647201482757e-05,3.923246343586927e-05,6.474509377472044e-05,6.621754078043633e-05,4.799701157019966e-05
129,129,2.25,0.02,745,1,100000.0,68.59,11.21,8.75,,692.0,0.692,745.0,0.0594538911626272,0.0483820516439309,0.0070665351571143,0.0004048477584735,5.565038730626593e-05,2178402160000.0,3563239787258.6875,3665044560353.983,2665058080000.0,12.806617921244015,8.841977328566541,27834367790780.902,45529025166456.05,46829827905832.42,34052576766868.613,7.068621996822726e-05,0.0001156223382562,0.0001189257662076,8.647754998139618e-05,3.999688162704744e-05,6.542340188451311e-05,6.729260378548853e-05,4.893220109319315e-05
130,130,2.25,0.02,750,1,100000.0,68.59,11.21,8.75,,680.5,0.6805,750.0,0.0617282827055304,0.0453609856633139,0.0068764996915401,0.0001809026043088,2.277758654729441e-05,2142200390000.0,3472802363745.211,3584835110021.9297,2620768820000.0,12.430294812217229,8.474716331614,26678237517594.24,43249103465832.83,44644321312338.16,32638166524965.1,6.998576392769774e-05,0.0001134565783533,0.0001171166922108,8.562061177927009e-05,3.9566844349877085e-05,6.414331321459238e-05,6.621257912207372e-05,4.840609331508479e-05
131,131,2.25,0.02,755,1,100000.0,68.59,11.21,8.75,,685.2,0.6851999999999999,755.0,0.0611683001955611,0.0475383000676904,0.0072323459675292,-0.0001063361870424,4.700311606831513e-05,2156995896000.0,3465352651300.3804,3590126075165.2173,2638869648000.0,12.678150533503938,8.739362019950503,27511336851563.78,44198732262856.57,45790151004280.31,33657380585714.176,7.093892786609878e-05,0.0001139679506191,0.0001180714785543,8.678671292544244e-05,4.006980920827145e-05,6.437472590211356e-05,6.669260109965024e-05,4.902142072543769e-05
132,132,2.25,0.02,760,1,100000.0,68.59,11.21,8.75,,702.4,0.7024,760.0,0.0589511814315528,0.0469533882432844,0.006877071291348,0.000367094531403,-4.729801505122871e-06,2211141152000.0,3520122731523.629,3660262954529.0327,2705110976000.0,13.461399360367553,9.446654855173596,29737880550989.367,47342517785527.65,49227279058390.84,36381335044438.75,7.320931248348732e-05,0.0001165487625243,0.0001211887057356,8.95643023808619e-05,4.13138334024656e-05,6.577136152292068e-05,6.838979672367336e-05,5.054336042570524e-05
133,133,2.25,0.02,765,1,100000.0,68.59,11.21,8.75,,700.7,0.7007000000000001,765.0,0.0598613414623059,0.043181318616677,0.0064392694389258,0.000258245329164,8.255177090855611e-05,2205789586000.0,3479469184560.976,3631445484333.333,2698563868000.0,12.94151177208119,9.05836989298382,28515567255715.21,44981188675598.84,46945877612811.64,34885956466655.01,7.351800757574569e-05,0.0001159691946564,0.0001210344986314,8.994196008107257e-05,4.144557749850388e-05,6.537731915032172e-05,6.823287053660483e-05,5.070453620586474e-05
134,134,2.25,0.02,770,1,100000.0,68.59,11.21,8.75,,703.9,0.7039,770.0,0.0646821782608071,0.0486610981133511,0.0066818421301894,0.0005837623305344,-1.5912547804245294e-05,2215863122000.0,3463090004536.313,3627946413152.542,2710887836000.0,12.036907096369657,8.474865187942264,26678706114338.49,41695156871935.81,43680006763100.56,32638739806410.77,7.433645842500525e-05,0.0001161776842568,0.0001217081890265,9.094325317972706e-05,4.187027956184656e-05,6.543750162099222e-05,6.855257847199076e-05,5.122411688122732e-05
135,135,2.25,0.02,775,1,100000.0,68.59,11.21,8.75,,726.1,0.7261,775.0,0.0632153919567826,0.0475609445313218,0.0070304400960929,0.0002299968265566,2.2445305521541547e-05,2285748278000.0,3539048966615.5264,3721629699142.857,2796385364000.0,12.41153094304277,9.025367771104987,28411677236083.09,43990109466539.305,46259574084328.74,34758857374790.383,7.718736672664239e-05,0.0001195100410131,0.0001256756044282,9.443105554428731e-05,4.343571960922551e-05,6.725199798979407e-05,7.072155129994388e-05,5.31392768657468e-05
136,136,2.25,0.02,780,1,100000.0,68.59,11.21,8.75,,716.2,0.7162000000000001,780.0,0.0604304197526175,0.04822639860903,0.0067745599104753,0.0009548298845765,2.502953239338271e-06,2254583276000.0,3458003294440.366,3650407254686.0713,2758258088000.0,13.120775647484043,9.369915669861856,29496307130411.73,45240434592307.62,47757620967691.17,36085794024398.78,7.663178505925002e-05,0.0001175352305743,0.0001240749131325,9.375135670860652e-05,4.3087823213627056e-05,6.608664058190525e-05,6.976371381886144e-05,5.27136602752397e-05
137,137,2.25,0.02,785,1,100000.0,68.59,11.21,8.75,,718.3,0.7182999999999999,785.0,0.0628894828468332,0.0479789296669372,0.0069106952692256,0.0007260319003967,2.4761123932361605e-05,2261194034000.0,3435277443267.759,3640557520350.514,2766345692000.0,12.746801332198713,9.128278293303556,28735637501753.73,43656088705076.48,46264822760042.65,35155190494302.395,7.736621363687088e-05,0.000117537196977,0.0001245608057696,9.464985692629996e-05,4.346615292198773e-05,6.603515330101542e-05,6.99811814118947e-05,5.317650899283861e-05
138,138,2.25,0.02,790,1,100000.0,68.59,11.21,8.75,,718.8,0.7188000000000001,790.0,0.0600132442865742,0.0458895127065418,0.0066098415558993,0.0003418031592691,-2.8051379125467104e-05,2262768024000.0,3404800830531.645,3622494716638.0366,2768271312000.0,13.420786528667222,9.656403527338076,30398165175989.72,45740304326418.2,48664817417233.01,37189127520625.5,7.791891684519851e-05,0.0001172450688601,0.0001247414059258,9.532603425399854e-05,4.3751532794777896e-05,6.583319793133699e-05,7.004239706098068e-05,5.352564284416051e-05
139,139,2.25,0.02,795,1,100000.0,68.59,11.21,8.75,,729.2,0.7292,795.0,0.0632756424650437,0.0513867581564273,0.0069960852843517,0.0001810845820029,2.6414221484143862e-05,2295507016000.0,3420753405982.047,3653995611440.1626,2808324208000.0,12.785949741256218,9.327762061149,29363608413255.84,43757506638597.87,46741088365327.06,35923450360379.48,7.954658425082136e-05,0.0001185399334933,0.0001266225142121,9.7317323213655e-05,4.463574515993859e-05,6.651597064184558e-05,7.105132582516886e-05,5.460738860785706e-05
140,140,2.25,0.02,800,1,100000.0,68.59,11.21,8.75,,745.3,0.7453000000000001,800.0,0.0679687692821971,0.0467666702616682,0.00703339445795,-0.0002035416063792,8.454238710728121e-06,2346189494000.0,3462274105081.9966,3713277043358.149,2870329172000.0,11.864070676422816,8.836353314212634,27816663506075.09,41049077234877.06,44024993839618.24,34030917337828.26,8.182024591511391e-05,0.0001207422160177,0.0001294956104847,0.0001000989218095,4.5880916644666734e-05,6.770651305979088e-05,7.261500187455435e-05,5.6130731903826025e-05
141,141,2.25,0.02,805,1,100000.0,68.59,11.21,8.75,,751.7,0.7517000000000001,805.0,0.0688179306063943,0.0472907332934069,0.0068678212442516,0.0004044032486049,-2.5486065779569837e-05,2366336566000.0,3457730860353.983,3723569041143.712,2894977108000.0,11.859659483445542,8.892209351852332,27992497195444.094,40903108544137.4,44047832180292.58,34246032344227.76,8.304777210197974e-05,0.000121350803857,0.0001306805285342,0.000101600677841,4.652835133936779e-05,6.798801092757341e-05,7.321508321007262e-05,5.692280377010871e-05
142,142,2.25,0.02,810,1,100000.0,68.59,11.21,8.75,,740.1,0.7401000000000001,810.0,0.0686453873336858,0.0472155692732917,0.0070272768353844,0.0005233996183674,-1.2113288344134354e-05,2329819998000.0,3370675855262.324,3644835645604.742,2850302724000.0,12.04500961197104,8.921279225154452,28084008575201.707,40630645159142.66,43935409436881.5,34357987403083.824,8.227104584615885e-05,0.0001190259453772,0.0001287071279148,0.0001006504306267,4.606262624704919e-05,6.66412779760599e-05,7.206166236856789e-05,5.6353035504573e-05
