,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
201,201,2.25,0.02,1105,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1105.0,1.1028120231780805,0.1414224448015868,0.0388139958444637,1.8609630510104343e-05,1.678979012915641e-06,314798000000000.0,210899684210526.4,325745599999999.94,356655318840579.6,1.0019858153492938,100.1985815349294,315423130700326.94,211318492040592.84,326392470612444.8,357363570447140.6,0.0152037142068164,0.010185765236897,0.0157324474949903,0.0172252858594819,0.0076342149840609,0.0051145608591341,0.0078997069247959,0.0086493032968372
202,202,2.25,0.02,1110,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1110.0,1.1083792182108936,0.1481794896397574,0.0392117213108228,4.343680832774856e-05,3.7624322735797752e-06,314798000000000.0,207379896103896.1,323065578947368.44,354520289855072.5,1.0014631092668602,100.146310926686,315258583870989.1,207683315551646.2,323538259189729.8,355038991776449.4,0.0152747486645893,0.010062566442848,0.0156759112847003,0.0172021687686503,0.007649937789183,0.0050395596665863,0.0078508490548662,0.0086152331412348
203,203,2.25,0.02,1115,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1115.0,1.1121943344525562,0.140152378286533,0.038671158944539,-0.0001116136044808,-2.9770874575165423e-05,314798000000000.0,203887207792207.75,320396263157894.9,352392695652173.94,1.0025328073309612,100.2532807330961,315595322682171.9,204403614806793.1,321207765162033.7,353285238455098.9,0.0153435538387541,0.0099376563694591,0.0156164185080552,0.0171759550509306,0.0085318972479847,0.0055259077473861,0.0086836256771054,0.0095508175726807
204,204,2.25,0.02,1120,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1120.0,1.1182069492360824,0.1503500786071424,0.0393179719662069,5.855851919695609e-05,-6.70746887192582e-06,314798000000000.0,200423415584415.56,317737118421052.56,350267826086956.5,1.0016047978180118,100.1604797818012,315303187143514.5,200745054644423.9,318247022255396.1,350829935129980.6,0.0154112292402306,0.0098119149507985,0.0155551165195368,0.0171476876069839,0.0096437192887865,0.0061398965647681,0.0097337580851229,0.0107303241782859
205,205,2.25,0.02,1125,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1125.0,1.088098365294779,0.1463354813013646,0.0387361283376447,2.5462547971448895e-05,2.990032566518218e-05,314798000000000.0,196986192307692.28,315081285714285.6,348145885714285.8,1.047891805150119,104.7891805150119,329874244477647.2,206420216646956.2,330171097256163.25,364819220636729.9,0.0154811641870838,0.0096874045759624,0.0154950956372668,0.017121149492057,0.0096834554282909,0.0060594635709258,0.0096921695388882,0.0107092648836942
206,206,2.25,0.02,1130,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1130.0,1.1289096234291265,0.1455811829781064,0.038496448313114,-4.339598495421499e-05,1.4534706077438235e-05,314798000000000.0,193579076923076.97,312439428571428.56,346028577464788.6,1.0009664662547069,100.0966466254707,315102241644049.2,193766164568540.5,312741390735782.8,346363002408072.7,0.0155505392912208,0.0095625100593096,0.0154340294732704,0.017093282008626,0.0097235203815301,0.0059792949761413,0.0096506685293677,0.0106881744025398
207,207,2.25,0.02,1135,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1135.0,1.0939104646878852,0.1472039821760745,0.0376774399600773,5.845230912607326e-05,-1.2819115727622666e-05,314798000000000.0,190198743589743.56,309801538461538.44,343912422535211.2,1.0515373092901772,105.15373092901773,331021841889929.25,200001075064731.3,325767876167803.44,361636743424142.6,0.0156182020836271,0.0094364081520104,0.0153703105912709,0.0170626678512084,0.0097627221669163,0.0058985682569877,0.0096077686226826,0.0106656377453553
208,208,2.25,0.02,1140,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1140.0,1.1375382454401006,0.1429851503425819,0.0377266003354769,1.8372179760518869e-06,-1.9074679192850972e-05,314798000000000.0,186846461538461.5,307171397435897.44,341799819444444.44,1.0021681312783737,100.21681312783736,315480523390169.5,187251569195976.47,307837385350499.9,342540886323924.4,0.0156881546831785,0.0093116099550186,0.0153080781873532,0.0170338071973993,0.0098022413272343,0.0058180614461966,0.0095647626938241,0.0106430292308069
209,209,2.25,0.02,1145,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1145.0,1.1403206194900577,0.1474300681260144,0.0386702547645464,7.859245701871353e-05,5.677287664793173e-06,314798000000000.0,183520569620253.2,304552153846153.94,339691805555555.6,1.0041347315770477,100.41347315770476,316099605230991.44,184279377914499.7,305811395253519.4,341096339990450.4,0.0157569623791574,0.0091859754868451,0.0152441147359423,0.0170030019270991,0.0099441977859171,0.0057972567871713,0.0096205403273631,0.0107305716704037
210,210,2.25,0.02,1150,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1150.0,1.1473737909087276,0.1470189389640014,0.0389146188128328,-7.387930795492655e-05,4.100175106841885e-06,314798000000000.0,180222113924050.6,301942974358974.44,337587416666666.6,1.0023017173744613,100.23017173744611,315522576026045.6,180636934294931.8,302637961749152.9,338364447489007.9,0.0158275101268212,0.0090612625658677,0.0151811812158564,0.0169733233882651,0.0100903263029681,0.005776720107829,0.009678279837136,0.0108208031497745
211,211,2.25,0.02,1155,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1155.0,1.1481535791243913,0.1445913158407911,0.0376219565452674,-0.000161949062592,-5.395744014274444e-07,314798000000000.0,176956848101265.8,299339350000000.0,335486777777777.8,1.006064042270422,100.60640422704223,316706948378644.4,178029921908192.62,301154556471600.8,337521183779390.0,0.015894577771115,0.0089347911494894,0.0151140495763316,0.0169391822075415,0.0101336406494197,0.005696405660494,0.00963601231625,0.0107996316642156
212,212,2.25,0.02,1160,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1160.0,1.1575726228905296,0.1481905566697772,0.0385351538570479,1.7498046580018547e-05,1.918010171414396e-05,314798000000000.0,173717088607594.97,296745750000000.0,333391027397260.4,1.0020993706725878,100.20993706725882,315458877688989.44,174081785168745.12,297368729324765.1,334090938742682.1,0.015963385467094,0.0088091819124147,0.0150479570803241,0.0169062366394099,0.0101773284666341,0.0056162233274254,0.009593704435313,0.0107784356751012
213,213,2.25,0.02,1165,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1165.0,1.163172283914878,0.1432797237746171,0.0381058600930159,-0.00012637241943,-5.445313654818252e-06,314798000000000.0,170505887500000.0,294163600000000.0,331299561643835.6,1.0015750299967958,100.1575029996796,315293816292931.4,170774439387442.8,294626916493965.44,331821368391350.0,0.016033955911084,0.0086845656031972,0.0149829611148919,0.0168744482644704,0.0102202829101369,0.005535671789827,0.0095503631340234,0.0107560252860702
214,214,2.25,0.02,1170,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1170.0,1.1674122406098832,0.1481317507827178,0.0381973049665442,4.171543032656289e-05,2.2116337688027663e-05,314798000000000.0,167328999999999.97,291587375000000.0,329211135135135.06,1.0022209250181051,100.22209250181052,315497142753849.44,167700625162354.53,292234968696101.2,329942288381395.6,0.0161033612769895,0.0085596456747417,0.0149160313707013,0.0168406592338226,0.0102636014776028,0.0054555561714045,0.0095068476067202,0.0107335240154519
215,215,2.25,0.02,1175,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1175.0,1.1733074484543295,0.1449967512434669,0.039473379840665,-7.12309425033379e-05,-3.360186281057977e-06,314798000000000.0,164178099999999.97,289022575000000.0,327125439999999.94,1.0014448126798177,100.14448126798176,315252824141981.25,164415306600628.34,289440158481113.6,327598074983602.9,0.0161709938076274,0.0084337354063496,0.0148469249188036,0.0168042473731009,0.0103061077499279,0.0053749934522406,0.0094622513488384,0.0107096933029517
216,216,2.25,0.02,1180,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1180.0,1.1781304931024124,0.1475510977469349,0.0393323810341361,-3.697990706556285e-05,2.3300690204541043e-05,314798000000000.0,161055237499999.97,286465756097560.94,325047066666666.56,1.0015901592962737,100.15901592962736,315298578966148.3,161311340983124.1,286921282282683.5,325563943281453.06,0.0162409968434595,0.0083091303116922,0.0147792852576565,0.0167697646862723,0.0103489675622898,0.005294682395137,0.0094175465459135,0.0106859050856446
217,217,2.25,0.02,1185,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1185.0,1.1809144626482069,0.14390791810336,0.038250569218869,-4.103060176476449e-05,-2.8199189377107568e-05,314798000000000.0,157960637500000.03,283917962962963.0,322969546666666.56,1.003511694973907,100.35116949739071,315903474554395.94,158515347076783.94,284914996246501.9,324103717200420.94,0.0163098146266945,0.0081840059845979,0.0147099071312863,0.0167331858404465,0.0103912934403718,0.0052141860376834,0.0093719619125303,0.0106610313017146
218,218,2.25,0.02,1190,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1190.0,1.1882546007129575,0.1440599026179033,0.0377346058500152,-4.86504438359032e-05,-1.3438644984273771e-05,314798000000000.0,154901262500000.0,281379914634146.44,320898105263157.94,1.0014703249689572,100.1470324968957,315260855359577.7,155129017693976.72,281793634548395.94,321369929759817.25,0.0163774320264483,0.0080587706955087,0.0146388491207966,0.0166947912831829,0.0104339669544752,0.0051341960690078,0.0093263258691154,0.0106361546962482
219,219,2.25,0.02,1195,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1195.0,1.1931365189970164,0.1476843568349821,0.0379944075550917,8.179736660898948e-05,-1.616426312347726e-06,314798000000000.0,151868999999999.97,278854658536585.3,318830302631578.94,1.0015627491721335,100.15627491721334,315289950313889.25,152106333154022.7,279290438423358.9,319328554423067.5,0.0164474501931645,0.0079347956892537,0.014569495700139,0.0166581284588989,0.0104758418497231,0.005053893690162,0.0092797200169246,0.0106100287399152
220,220,2.25,0.02,1200,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1200.0,1.1982248477024997,0.1466109912818388,0.0377632982197202,-6.341341187225283e-05,-4.208740834637915e-06,314798000000000.0,148868197530864.22,276337120481927.7,316767657894736.94,1.0014822268899468,100.1482226889947,315264602060501.44,149088853976302.38,276746714792596.44,317237179435133.9,0.0165162679763996,0.0078105548433704,0.0144983701729558,0.016619608523707,0.010518054214432,0.0049739952999523,0.0092329964443513,0.0105838645706626
221,221,2.25,0.02,1205,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1205.0,1.2023715455636874,0.1477658379619679,0.0374666287371041,0.0001408356865821,-2.0141144121844456e-05,314798000000000.0,145896876543209.8,273828072289156.56,314711181818181.9,1.0021896038774198,100.21896038774196,315487282921404.06,146216332909792.3,274427647297987.3,315400274642158.25,0.0165869090311827,0.0076874002349312,0.0144281771969464,0.0165823345253597,0.0105596516768752,0.0048939961405103,0.0091853476283957,0.0105567394291506
222,222,2.25,0.02,1210,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1210.0,1.2068088841099098,0.1438276200648753,0.0388149042484992,-2.3178589622191052e-05,-2.8166158573691817e-05,314798000000000.0,142955481481481.5,271331857142857.03,312658155844155.94,1.0026519877899036,100.26519877899035,315632840452286.1,143334597672870.2,272051425915011.84,313487321455868.3,0.0166557343798599,0.0075636710770098,0.0143559722150887,0.016542516774049,0.0106015794702544,0.0048143695246933,0.0091377526106001,0.0105295150738092
223,223,2.25,0.02,1215,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1215.0,1.211131320898062,0.1492568267634209,0.0389423966124388,4.1943788983259925e-05,-1.9518276516627956e-05,314798000000000.0,140047341463414.6,268842750000000.0,310607350649350.56,1.003219505568111,100.32195055681112,315811493913830.2,140498224659055.2,269708290730571.3,311607352744262.5,0.0167233341269154,0.0074398772701188,0.0142820066704642,0.0165007100019221,0.0106427260156802,0.0047347361940658,0.0090890657804433,0.0105010480734227
224,224,2.25,0.02,1220,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1220.0,1.2161374081428449,0.1471842186235961,0.0369632472978035,3.781665348465088e-06,-3.116919470056089e-06,314798000000000.0,137168370370370.4,266367535714285.7,308564615384615.44,1.0031926314466173,100.31926314466172,315803033994132.2,137606298423096.05,267217949085165.1,309549748479005.6,0.016793385077214,0.0073174583829743,0.0142097872264709,0.0164608555561227,0.0106841931991352,0.0046554723023893,0.0090404710752576,0.0104726331335843
225,225,2.25,0.02,1225,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1225.0,1.2188134853951624,0.1509121436188785,0.0392807546611279,-1.7908402153763983e-05,-6.812332439882841e-07,314798000000000.0,134323048780487.84,263899270588235.3,306526607594936.8,1.005109363915682,100.5109363915682,316406417541928.9,135009354118971.22,265247627998753.6,308092763582978.7,0.0168622104258912,0.0071950378134036,0.0141358110022872,0.0164191518319697,0.0107250529356952,0.0045763372342095,0.008990951806397,0.0104432496161182
226,226,2.25,0.02,1230,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1230.0,1.2282887284253092,0.1449550764561927,0.0379001659162208,-2.981009404152929e-06,1.2178489187437635e-06,314798000000000.0,131504390243902.42,261443534883720.9,304490291139240.5,1.001395073566827,100.13950735668274,315237166368690.1,131687848542653.42,261808267848455.03,304915077495764.4,0.0169297950420624,0.007072288813654,0.0140603989245602,0.01637544781506,0.0107662263931544,0.0044975064551222,0.0089414808403632,0.0104136983364651
227,227,2.25,0.02,1235,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1235.0,1.2332983427823363,0.1422117370711671,0.038382014352839,-0.0001229724707172,2.526541888543125e-05,314798000000000.0,128717317073170.78,258996720930232.56,302463468354430.44,1.0013805623304832,100.13805623304836,315232598260511.6,128895019352402.84,259354282046867.6,302881038025187.9,0.0169992382351784,0.0069507949158501,0.013985943243677,0.0163331677964768,0.0108066227029773,0.0044187049503148,0.0088910343915823,0.0103831936160339
228,228,2.25,0.02,1240,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1240.0,1.2376763538286242,0.1476930066356005,0.037463705175594,1.568029238652408e-05,-1.5819282511464498e-05,314798000000000.0,125967146341463.48,256559627906976.7,300439187500000.0,1.0018865936044803,100.18865936044804,315391895893503.25,126204795154125.92,257043651660153.9,301005994149672.8,0.0170680610620415,0.0068298240318147,0.0139104295299555,0.0162895393162604,0.0108473232991509,0.0043405814567986,0.008840542917734,0.0103525467078784
229,229,2.25,0.02,1245,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1245.0,1.2427174226768556,0.1478028726289783,0.0383274473427553,-3.527996331708172e-05,-2.101936201516511e-06,314798000000000.0,123242890243902.48,254136023255814.0,298418737500000.0,1.0018400552263835,100.18400552263832,315377245705155.06,123469663968210.31,254603647573618.16,298967844457587.6,0.0171387676839897,0.0067097988697313,0.0138361052570676,0.016247020040032,0.0108873713644404,0.0042623876711807,0.0087893609942505,0.0103208902765264
230,230,2.25,0.02,1250,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1250.0,1.2431914462811164,0.146180274303129,0.0365631234606447,2.2204004244784577e-05,5.727363080511192e-06,314798000000000.0,120551548780487.78,251721655172413.7,296405025000000.0,1.0056708886171304,100.56708886171305,316583184394895.4,121235183186244.5,253149140641416.16,298085904882332.7,0.0172075980762949,0.0065896308073415,0.0137596969145501,0.0162021948614481,0.0109277162385923,0.0041847569463465,0.0087381203782518,0.0102892331110517
231,231,2.25,0.02,1255,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1255.0,1.252660994342864,0.1445706536660161,0.0359964443403325,-4.209817609486356e-05,1.8313653873442268e-05,314798000000000.0,117891487804878.05,249318647727272.7,294397000000000.0,1.0018694490569104,100.18694490569104,315386498824217.3,118111879935572.7,249784736238136.7,294947360194007.3,0.0172738965673076,0.0064690543348669,0.0136808510001394,0.0161544334072187,0.0109672912743633,0.0041072379288437,0.008686047019852,0.0102565379999197
232,232,2.25,0.02,1260,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1260.0,1.257814523081106,0.1486167092664559,0.0381616221418906,-6.942039341709023e-06,-9.453164411571143e-06,314798000000000.0,115261831325301.22,246925681818181.8,292394296296296.4,1.0017393795584058,100.1739379558406,315345553206227.06,115462315398572.88,247355179301581.8,292902880958268.6,0.0173446233637679,0.0063506536018509,0.013605019568034,0.0161102324124461,0.0110071539962376,0.0040302185124617,0.0086339462302769,0.0102237912787084
233,233,2.25,0.02,1265,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1265.0,1.2632963854528498,0.1477057876934389,0.0376074563848218,2.863623657975143e-05,-2.2109104364109355e-06,314798000000000.0,112667506024096.34,244547000000000.0,290395296296296.2,1.0013487933274745,100.13487933274745,315222597441902.25,112819471204444.88,244876843361853.9,290786979534270.7,0.0174134512342591,0.0062323462087948,0.0135274279346894,0.0160635846819668,0.0110463771828401,0.0039535440752229,0.00858124384822,0.01019007736711
234,234,2.25,0.02,1270,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1270.0,1.2687957843855655,0.1455042819390657,0.0384546360382929,8.69543902955119e-05,-1.2899479084059438e-06,314798000000000.0,110101048192771.1,242173079545454.56,288402926829268.4,1.0009492910706748,100.09492910706749,315096834930466.25,110205566134692.4,242402972287424.84,288676705152463.8,0.0174809980232199,0.0061140039193777,0.0134480750348197,0.0160152573834436,0.0110858809070195,0.003877302613114,0.008528332196288,0.0101563558220355
235,235,2.25,0.02,1275,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1275.0,1.2696962680578054,0.1468844368377531,0.0375470193849114,6.139093347677345e-06,-1.3776816359490544e-05,314798000000000.0,107567927710843.38,239815191011235.97,286419036585365.94,1.0041941936850107,100.41941936850104,316118323783653.9,108019088433957.86,240821022370944.9,287620333499879.06,0.0175504639126622,0.0059970744205777,0.0133700590713756,0.01596829384396,0.011124744231741,0.0038013763852424,0.0084749034710707,0.0101218512351218
236,236,2.25,0.02,1280,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1280.0,1.2752563698435324,0.1510559023019631,0.0367435736969132,-1.0987067654006996e-05,9.024942013234318e-06,314798000000000.0,105068060240963.88,237464876404494.44,284434385542168.6,1.0037784071247091,100.37784071247091,315987435006044.25,105465050148357.7,238362115385369.3,285509094451013.5,0.0176186436769461,0.0058804589457793,0.0132904562391147,0.0159192500852564,0.0111638809982303,0.0037260952142166,0.0084213674211375,0.0100870768937462
237,237,2.25,0.02,1285,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1285.0,1.2825325794676927,0.1484181826996037,0.0365517671166369,-8.267527841602479e-05,3.2507722982929925e-05,314798000000000.0,102599892857142.88,235129146067415.7,282461433734939.9,1.001927276578249,100.19272765782492,315404702812279.7,102797631227577.31,235582304963495.2,283005815040435.9,0.0176861702913944,0.0057643287979919,0.0132101668937492,0.0158694179054111,0.0112022575468038,0.0036510728278457,0.0083671981747255,0.0100515432999518
238,238,2.25,0.02,1290,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1290.0,1.2864553827656664,0.1510841105041893,0.0371982316945956,0.0001157188830501,1.1628857227835826e-05,314798000000000.0,100162410714285.72,232804133333333.3,280492289156626.56,1.0027815225623364,100.27815225623364,315673617739578.4,100441014719585.52,233451683282805.2,281272484787477.03,0.0177556387026509,0.0056494881677437,0.0131309159522946,0.015820684201121,0.0112408988491217,0.0035766285914251,0.0083130379305377,0.01001590051515
239,239,2.25,0.02,1295,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1295.0,1.292227115501305,0.1441069848167042,0.0376700131437451,-1.3907176903395337e-05,-1.093483752436769e-05,314798000000000.0,97758900000000.02,230490362637362.56,278527357142857.2,1.002152658730323,100.21526587303234,315475652662988.4,97969341549551.84,230986529728749.3,279126931489844.6,0.0178244590076999,0.0055352940796569,0.0130508008961288,0.0157707465101933,0.011278918535451,0.0035026101475082,0.0082582545740232,0.0099793752536825
240,240,2.25,0.02,1300,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1300.0,1.2987830442901895,0.1461057542418717,0.0378555467696626,-5.220213913603881e-05,7.143644828607659e-06,314798000000000.0,95384809523809.52,228186593406593.44,276569894117647.03,1.0009375119073602,100.093751190736,315093126873413.2,95474233918519.4,228400521055012.1,276829181686599.7,0.0178945906560478,0.0054221186959055,0.012971193216631,0.0157215263217103,0.0113171962798255,0.0034291469815395,0.0082034589355941,0.0099428705926339
241,241,2.25,0.02,1305,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1305.0,1.3024395687064725,0.1453785078520835,0.0360843034655322,-4.766341795877265e-05,3.4270914103310266e-06,314798000000000.0,93044930952380.95,225897173913043.44,274616047058823.5,1.001967696965496,100.19676969654958,315417427069344.1,93228015180670.72,226341671096666.25,275156408221297.7,0.0179627578112613,0.0053092572388106,0.0128899682502696,0.0156699265700659,0.0114284573299787,0.003377912258528,0.0082009930591299,0.0099696877868956
242,242,2.25,0.02,1310,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1310.0,1.307455052850969,0.1443678099715284,0.0365299259913573,7.16935726215187e-05,-2.215838107655928e-05,314798000000000.0,90737392771084.3,223617271739130.47,272670882352941.2,1.0019554412404663,100.1955441240466,315413568991616.25,90914824410961.28,224054542174369.7,273204074241368.4,0.0180302592075695,0.0051970429020568,0.0128078239783799,0.0156174012769466,0.0115419277488331,0.0033268458868268,0.0081988271647349,0.0099973558387544
243,243,2.25,0.02,1315,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1315.0,1.311460795784228,0.1439708962857649,0.0357851726932431,-6.058199620694772e-05,3.156128095349113e-05,314798000000000.0,88459471428571.47,221348434782608.72,270731651162790.7,1.0027263374291815,100.27263374291816,315656245570031.5,88700641796492.78,221951905305247.3,271469756996619.97,0.018099740227896,0.0050860979216962,0.012726730059964,0.0155660854183186,0.0115776485234541,0.0032533645981567,0.0081407581341995,0.0099569752709268
244,244,2.25,0.02,1320,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1320.0,1.274407380341354,0.150894892152346,0.0383173484306214,-4.046280866447108e-05,2.166396123503337e-05,314798000000000.0,86218700000000.02,219094838709677.44,268795804597701.2,1.0495194762155589,104.9519476215559,330386632073705.6,90488204863986.44,229944300364113.0,282106432050319.1,0.0181678947740394,0.0049759282751302,0.0126445910558916,0.0155129762375692,0.0116135910868442,0.0031807976093852,0.0080828908252666,0.0099164688481405
245,245,2.25,0.02,1325,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1325.0,1.32262767589707,0.1463284951063523,0.0363318858708781,0.0001030443267834,-1.3458633750291252e-08,314798000000000.0,84003679761904.77,216850666666666.6,266869093023255.8,1.0017964128919852,100.17964128919851,315363507185571.2,84154585055203.25,217240219999902.25,267348500102435.2,0.0182353759958353,0.0048661004373981,0.0125615583377728,0.0154589872011467,0.0117619937229113,0.0031386818024923,0.0081023265082449,0.0099711961225248
246,246,2.25,0.02,1330,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1330.0,1.3269827850865794,0.148256658935613,0.0376148521137474,-2.739561102272465e-06,-1.3758664937819522e-05,314798000000000.0,81828242857142.86,214617483870967.7,264948482758620.7,1.0022768274444775,100.22768274444776,315514740725866.6,82014551646213.36,215106130848309.88,265551724735538.2,0.0183041887354422,0.0047579705117146,0.0124791101935206,0.0154056475377316,0.0119142381348875,0.0030969738421445,0.0081226812455895,0.010027571067997
247,247,2.25,0.02,1335,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1335.0,1.3293680114871222,0.146274106864813,0.0364302864161136,2.529189990408961e-05,-8.951160008192114e-06,314798000000000.0,79679090476190.48,212396574468085.1,263031114942528.8,1.0042709389417206,100.42709389417207,316142483036975.75,80019395006546.11,213303707269068.9,264154504774221.03,0.0183723281507015,0.0046502531686287,0.0123959477640027,0.015351094853109,0.0119578661075151,0.003026677092875,0.0080680620562526,0.0099914575524405
248,248,2.25,0.02,1340,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1340.0,1.2953983128910438,0.1445158544618251,0.0364660468260372,2.088242225412898e-05,-2.363111712772836e-05,314798000000000.0,77565064285714.27,210188648936170.25,261120954545454.56,1.048197879156835,104.81978791568352,329970595962813.4,81303535880949.27,220319296037734.2,273706430757953.72,0.0184424900608178,0.0045441614214701,0.0123139348690335,0.0152978119583853,0.0120018147713235,0.002957202823026,0.0080135363997441,0.0099553533674475
249,249,2.25,0.02,1345,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1345.0,1.343054222178785,0.1424671606955239,0.0370533506224779,-7.228938701513413e-05,-2.332189523831328e-05,314798000000000.0,75428442857142.89,207992021276595.7,259216797752809.0,1.0014498243538446,100.14498243538448,315254401806941.6,75537800850569.77,208293573174447.97,259592616579116.62,0.018510626954263,0.0044353133357566,0.0122302642180515,0.0152423631772783,0.0120451658325298,0.0028861304795575,0.0079584317184976,0.0099184534701932
250,250,2.25,0.02,1350,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1350.0,1.3483379395822568,0.1457836101990181,0.0371577009845768,-5.356145362303622e-05,1.1866373573715322e-05,314798000000000.0,73430664705882.38,205811694736842.1,257320818181818.2,1.001233129727193,100.1233129727193,315186186771860.9,73521214241418.73,206065487255826.1,257638128132143.8,0.0185767161347107,0.0043332569261059,0.0121452659493709,0.0151848988713879,0.0120888312007496,0.0028198746834104,0.0079035535067373,0.0098816000592086
251,251,2.25,0.02,1355,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1355.0,1.3498843521540491,0.1459232761959587,0.0375313777115546,-1.446329479072086e-05,2.2492363465672165e-05,314798000000000.0,71414122619047.61,203636750000000.0,255431191011236.0,1.003841772626629,100.38417726266292,316007382339317.6,71688479440480.2,204419076091925.72,256412499568850.2,0.0186462021986653,0.0042300210617445,0.0120618682951578,0.0151297709497564,0.0121675875517212,0.0027603021283382,0.0078709775296316,0.0098729387736569
252,252,2.25,0.02,1360,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1360.0,1.357987181370777,0.1381807552453712,0.0365995138227965,7.583984186543287e-05,4.857040411023037e-06,314798000000000.0,69380483333333.3,201478291666666.6,253547977777777.8,1.0014834678462212,100.14834678462212,315264992711054.6,69483407049513.6,201777178234065.7,253924108050285.5,0.0187143214394124,0.0041245772423006,0.0119776158467134,0.0150730892713623,0.0122473767959755,0.0026992831011322,0.0078386157289789,0.0098644134324299
253,253,2.25,0.02,1365,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1365.0,1.3630365865242084,0.1474809411247296,0.0358598319868201,-7.811446287740094e-05,-1.5422044249040124e-05,314798000000000.0,67468162352941.2,199331875000000.0,251669266666666.7,1.001441429021393,100.14414290213932,315251758973076.56,67565412920176.8,199619197749513.7,252032030051432.8,0.0187810587260675,0.0040251955834867,0.0118922726648584,0.0150147563733346,0.0122899078055855,0.0026339986122209,0.0077820391694499,0.009825323174965
254,254,2.25,0.02,1370,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,1370.0,1.367877797578558,0.1500195543730359,0.0365680367517781,-6.577046819499843e-05,-3.318598173569856e-06,314798000000000.0,65553509411764.734,197198041237113.4,249798788888888.9,1.0015525993724164,100.15525993724164,315286755177238.0,65655287749337.11,197504210792179.88,250186626331748.2,0.0188498538129762,0.0039252919946738,0.0118080618349697,0.014957752759592,0.0123327352362744,0.0025681677627681,0.0077255612541669,0.0097862830313683
