,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
177,177,0.02,935,2.25,100000.0,0.01715,0.00243,0.81,8184710000000.0,41.0,0.041,935.0,0.0894050986970956,0.0458517071039362,0.001889541727578,0.0179746992983161,-0.0002169902890487,3355731100.0,10.458016529546924,0.4287786777114238,35094291312.51468,1.3699108212126586e-07,7.410346830255011e-08
178,178,0.02,940,2.25,100000.0,0.01715,0.00243,0.81,8189620000000.0,63.0,0.063,940.0,0.0790507319528827,0.0327986474705767,0.0024941419666026,0.008443356090216,0.0001608854432154,5159460600.0,11.891097992113169,0.7491391735031295,61351651581.04699,2.1175887595722485e-07,1.1434189140373777e-07
179,179,0.02,945,2.25,100000.0,0.01715,0.00243,0.81,8194480000000.0,54.0,0.054,945.0,0.070386817598208,0.0450007375659584,0.0023466702156976,0.0148012696879742,9.713154337126004e-05,4425019200.0,13.425809437704412,0.7249937096360383,59409464537.38322,1.825746599709371e-07,9.840329833082045e-08
180,180,0.02,950,2.25,100000.0,0.01715,0.00243,0.81,8199270000000.0,38.0,0.038,950.0,0.0742735405334101,0.0448489322539571,0.0020408579036801,0.017251907189793,-0.0001195019019627,3115722600.0,12.790557622235148,0.4860411896449355,39851829450.20031,1.292432274955462e-07,6.952673871373009e-08
181,181,0.02,955,2.25,100000.0,0.01715,0.00243,0.81,8204000000000.0,54.0,0.054,955.0,0.0805498789174216,0.0465424814666137,0.002145053736475,0.0105469946248609,-0.0001249836683659,4430160000.0,11.856007890204902,0.6402244260710647,52524011914.87015,1.847413545031589e-07,9.918594341903765e-08
182,182,0.02,960,2.25,100000.0,0.01715,0.00243,0.81,8208660000000.0,46.0,0.046,960.0,0.0965897031881659,0.0456666199173127,0.0020853828582941,0.0078185521648035,-0.000310980494844,3775983600.0,9.938947613596335,0.4571915902254315,37529303190.198906,1.58315100470269e-07,8.482096991942424e-08
183,183,0.02,965,2.25,100000.0,0.01715,0.00243,0.81,8213270000000.0,51.0,0.051,965.0,0.0716921488512726,0.0352175907169447,0.0017893798161537,0.0078886704988942,-0.0001055392980951,4188767700.000001,13.460330251809292,0.686476842842274,56382196590.11163,1.7651062979123165e-07,9.439497779149929e-08
184,184,0.02,970,2.25,100000.0,0.01715,0.00243,0.81,8217810000000.0,46.0,0.046,970.0,0.0920122315410117,0.0418767686400636,0.0022849787291902,0.0108432947490487,5.360532999794766e-05,3780192600.0,10.542076675617311,0.4849355270783963,39851080237.80116,1.6013077474578913e-07,8.546149342002638e-08
185,185,0.02,975,2.25,100000.0,0.01715,0.00243,0.81,8222290000000.0,48.0,0.048,975.0,0.0983892590584257,0.0380090527847157,0.0022607370115592,0.0141809849728946,0.0002555046579815,3946699200.0,9.90961827876987,0.4756616773809538,39110282533.12642,1.680705088450768e-07,8.95018221483435e-08
186,186,0.02,980,2.25,100000.0,0.01715,0.00243,0.81,8226710000000.0,47.0,0.047,980.0,0.1108126923325589,0.0359387080432064,0.002109680766168,0.0167585600642585,0.0001358406324089,3866553700.0,8.843752275767574,0.415656356961076,34194843083.752537,1.6550797464119345e-07,8.795638070150297e-08
187,187,0.02,985,2.25,100000.0,0.01715,0.00243,0.81,8231070000000.0,51.0,0.051,985.0,0.0801281310712953,0.0405104443897016,0.0018818975163112,0.0122827976805693,-0.0001090927504566,4197845700.000001,12.292811361387916,0.6269333794307836,51603325314.31341,1.8059909649324197e-07,9.577639109598184e-08
188,188,0.02,990,2.25,100000.0,0.01715,0.00243,0.81,8235370000000.0,51.0,0.051,990.0,0.095259963708643,0.04003856038179,0.0022746569492849,0.0083391050161938,-9.88554430339006e-05,4200038700.000001,10.392613659059968,0.5300232966120584,43649379562.20048,1.816239928607854e-07,9.61120450166364e-08
189,189,0.02,995,2.25,100000.0,0.01715,0.00243,0.81,8239620000000.0,50.0,0.05,995.0,0.0885606526625537,0.0463229701610706,0.0019503746578731,0.0079233072026644,-1.5736728974950705e-05,4119810000.0,11.235237885963745,0.5617618942981871,46287045394.97229,1.790609688745489e-07,9.454624316258e-08
190,190,0.02,1000,2.25,100000.0,0.01715,0.00243,0.81,8243800000000.0,43.0,0.043,1000.0,0.1021900471328838,0.0339338145015885,0.0022375707781351,0.0096613963906038,0.0001649909638494,3544833999.9999995,9.785688802938315,0.4207846185263475,34688642382.075035,1.5483341932816812e-07,8.158477503872292e-08
191,191,0.02,1005,2.25,100000.0,0.01715,0.00243,0.81,8247930000000.0,50.0,0.05,1005.0,0.0932057354845391,0.0493619916149288,0.0023297372609572,0.0146376366383017,-0.0002473314050737,4123965000.0,10.782598246507142,0.5391299123253571,44467057777.65682,1.8104298202737081e-07,9.517552463529972e-08
192,192,0.02,1010,2.25,100000.0,0.01715,0.00243,0.81,8252000000000.0,50.0,0.05,1010.0,0.1004690746521869,0.0470773402391632,0.0019944919850519,0.0099032839965618,0.000136578355392,4126000000.0,10.052844653904808,0.5026422326952403,41478037042.01124,1.820401514937341e-07,9.548605084412354e-08
193,193,0.02,1015,2.25,100000.0,0.01715,0.00243,0.81,8256020000000.0,53.0,0.053,1015.0,0.0908732688711272,0.0507257518423182,0.0020290844580228,0.0129497248919693,7.13365403289665e-05,4375690600.0,11.169401217859036,0.5919782645465289,48873843916.614334,1.940407519485981e-07,1.01550061500615e-07
194,194,0.02,1020,2.25,100000.0,0.01715,0.00243,0.81,8259980000000.0,48.0,0.048,1020.0,0.0829986324790904,0.0418686650109089,0.0015993677705818,0.0116243120105398,-8.069536495570034e-05,3964790400.0,12.289359107898132,0.5898892371791103,48724733013.14708,1.766918962711908e-07,9.227417001221853e-08
195,195,0.02,1025,2.25,100000.0,0.01715,0.00243,0.81,8263880000000.0,65.0,0.065,1025.0,0.0861506349705708,0.0394448627174432,0.0021117277690901,0.012437935544405,-1.7718324253520534e-05,5371522000.0,11.897764889952828,0.773354717846934,63909105857.2092,2.4054787512797184e-07,1.25356113521322e-07
196,196,0.02,1030,2.25,100000.0,0.01715,0.00243,0.81,8267730000000.0,54.0,0.054,1030.0,0.1153308466056213,0.0472269677108953,0.0022491778564287,0.0136054279255618,-0.0001750717950525,4464574200.0,8.930828397732377,0.4822647334775483,39872346049.1433,2.009228927034181e-07,1.0447676369618585e-07
197,197,0.02,1035,2.25,100000.0,0.01715,0.00243,0.81,8271530000000.0,50.0,0.05,1035.0,0.0909977781546495,0.0460705690493321,0.0016472165840804,0.0087175038159066,0.0001534752730519,4135765000.0,11.373904077537262,0.5686952038768631,47039794397.23589,1.870356013773083e-07,9.703903837670933e-08
198,198,0.02,1040,2.25,100000.0,0.01715,0.00243,0.81,8275270000000.0,62.0,0.062,1040.0,0.105653054262608,0.04801026622539,0.0020049566158686,0.0118691245576828,0.0001752381754467,5130667400.0,9.843539377621846,0.6102994414125544,50503926585.38069,2.331328259668225e-07,1.2070312540434994e-07
199,199,0.02,1045,2.25,100000.0,0.01715,0.00243,0.81,8278950000000.0,56.0,0.0559999999999999,1045.0,0.0835369818911406,0.0437450012008582,0.0021193640444838,0.0072272393811783,-0.0003566733566061,4636211999.999999,12.50942967225903,0.7005280616465055,57996367959.683365,2.116935638014553e-07,1.0935274672528734e-07
200,200,0.02,1050,2.25,100000.0,0.01715,0.00243,0.81,8282590000000.0,63.0,0.063,1050.0,0.1064296112855903,0.0428076854773132,0.0019284201948344,0.0095857518198595,0.0001209594202374,5218031700.0,9.865675419808287,0.6215375514479222,51479407082.47046,2.394087469122157e-07,1.2339506280860408e-07
201,201,0.02,1055,2.25,100000.0,0.01715,0.00243,0.81,8286170000000.0,53.0,0.053,1055.0,0.1004891934113281,0.0403749540401896,0.0018829291601209,0.0108709966963815,-2.0200914297595388e-06,4391670100.0,10.498641338294096,0.5564279909295872,46106569256.01017,2.024836033571337e-07,1.0411180295029306e-07
202,202,0.02,1060,2.25,100000.0,0.01715,0.00243,0.81,8289700000000.0,50.0,0.05,1060.0,0.1139159953272501,0.0413845974972886,0.0023053423551188,0.0149005196945169,0.000186875924839,4144850000.0,9.305102386674536,0.4652551193337267,38568253627.40794,1.919811924334182e-07,9.850560753660528e-08
203,203,0.02,1065,2.25,100000.0,0.01715,0.00243,0.81,8293180000000.0,53.0,0.053,1065.0,0.1138525967567094,0.0451157057656216,0.0020035276012244,0.0087781326364536,0.0001476372614643,4395385400.0,9.35420034622301,0.4957726183498194,41115315630.46356,2.0455330177859745e-07,1.0471087087029857e-07
204,204,0.02,1070,2.25,100000.0,0.01715,0.00243,0.81,8296610000000.0,63.0,0.063,1070.0,0.1189714106051529,0.0471018725583782,0.0019620173522915,0.0076254661901352,-3.7037836602903058e-06,5226864300.0,8.993757362020014,0.566606713807261,47009149278.404594,2.44426684361488e-07,1.248191496220941e-07
205,205,0.02,1075,2.25,100000.0,0.01715,0.00243,0.81,8299980000000.0,65.0,0.065,1075.0,0.0945727391211999,0.0360359217385578,0.0019762294065882,0.0138502251273609,0.0001567768733743,5394987000.0,11.366911966273182,0.7388492778077569,61324342288.188255,2.534676163256388e-07,1.2913077664151462e-07
206,206,0.02,1080,2.25,100000.0,0.01715,0.00243,0.81,8303310000000.0,57.0,0.0569999999999999,1080.0,0.0864023051903996,0.0389101781786589,0.0020664156473334,0.0100583754365341,-0.0001943070812255,4732886700.0,12.499666503342334,0.7124809906905131,59159505348.10444,2.23386825274028e-07,1.1354477124967017e-07
207,207,0.02,1085,2.25,100000.0,0.01715,0.00243,0.81,8306580000000.0,71.0,0.071,1085.0,0.1171254037992849,0.0467103156646286,0.0020493045938785,0.0119576005071734,6.657277352742744e-06,5897671800.000001,9.26357532016999,0.6577138477320693,54633526932.94253,2.7967257019485725e-07,1.418050444818466e-07
208,208,0.02,1090,2.25,100000.0,0.01715,0.00243,0.81,8309810000000.0,62.0,0.062,1090.0,0.1007281688363854,0.0443435241757285,0.002169634397658,0.0105575525784493,0.0001057577748657,5152082200.0,10.821203369342562,0.6709146088992388,55751729261.76984,2.454419631807648e-07,1.241555341349977e-07
209,209,0.02,1095,2.25,100000.0,0.01715,0.00243,0.81,8312990000000.0,62.0,0.062,1095.0,0.0979994896750918,0.0457756574068342,0.0019125332775126,0.0137497365237121,1.5301093438424825e-05,5154053800.0,11.173527572749313,0.6927587095104574,57588962245.733376,2.4665315818393376e-07,1.2446864830728994e-07
210,210,0.02,1100,2.25,100000.0,0.01715,0.00243,0.81,8316120000000.0,56.0,0.0559999999999999,1100.0,0.1150603632087058,0.0489828275632763,0.001725764264603,0.0108451229008989,-9.011456641805134e-05,4657027199.999999,9.560199266925054,0.535371158947803,44522108023.49004,2.239014543015232e-07,1.1270664256205847e-07
211,211,0.02,1105,2.25,100000.0,0.01715,0.00243,0.81,8319200000000.0,58.0,0.058,1105.0,0.111014145794927,0.0544545220087625,0.0019960518744873,0.014127125800309,4.4577384980748754e-05,4825136000.0,9.95368646119416,0.5773138147492612,48027890876.620544,2.3303829361375221e-07,1.170151193823716e-07
212,212,0.02,1110,2.25,100000.0,0.01715,0.00243,0.81,8322230000000.0,64.0,0.064,1110.0,0.0923391496422966,0.0447818654731509,0.0023340219784853,0.0114954726528576,-0.0002038926147535,5326227200.0,12.020903422870123,0.769337819063688,64026062779.46397,2.584412283766083e-07,1.2943318169446713e-07
213,213,0.02,1115,2.25,100000.0,0.01715,0.00243,0.81,8325220000000.0,60.0,0.06,1115.0,0.1260805416392061,0.0391334599000149,0.0022405563873372,0.0121687553072182,0.0001467897028561,4995132000.0,8.843553378686297,0.5306132027211777,44174716475.58403,2.434674831913924e-07,1.3538190510778736e-07
214,214,0.02,1120,2.25,100000.0,0.01715,0.00243,0.81,8328160000000.0,57.0,0.0569999999999999,1120.0,0.128349550899385,0.0422444307439147,0.002029676436456,0.0104496026210544,0.0001684729912991,4747051200.0,8.726169995545865,0.4973916897461142,41423575748.76,2.323963121058985e-07,1.4542414253679218e-07
215,215,0.02,1125,2.25,100000.0,0.01715,0.00243,0.81,8331050000000.0,50.0,0.05,1125.0,0.0908538891002357,0.0467674201333757,0.0022108583555868,0.013062673255322,5.796187311953608e-06,4165525000.0,12.382518911863295,0.6191259455931648,51579692090.33936,2.048525608498229e-07,1.281351078244847e-07
216,216,0.02,1130,2.25,100000.0,0.01715,0.00243,0.81,8333900000000.0,74.0,0.074,1130.0,0.1137942515099471,0.0489804454961595,0.0021615868105465,0.0153828970060821,-5.601129953484869e-05,6167086000.0,9.930202844220323,0.734835010472304,61240414937.75135,3.0464460751128697e-07,1.904897312424131e-07
217,217,0.02,1135,2.25,100000.0,0.01715,0.00243,0.81,8336700000000.0,57.0,0.0569999999999999,1135.0,0.1034804349939327,0.0360149350834808,0.0022905404790949,0.0152076451369946,-0.0001106857909661,4751919000.0,10.968256946992414,0.6251906459785675,52120268583.29524,2.357589032555096e-07,1.473696305462259e-07
218,218,0.02,1140,2.25,100000.0,0.01715,0.00243,0.81,8339450000000.0,75.0,0.075,1140.0,0.1038540876128611,0.0471529823496677,0.0018616091656512,0.0108455451601714,-3.199668092187057e-05,6254587500.0,10.97693914802467,0.8232704361018502,68656226383.49575,3.1170126932024666e-07,1.9475656159601928e-07
219,219,0.02,1145,2.25,100000.0,0.01715,0.00243,0.81,8342160000000.0,42.0,0.042,1145.0,0.1194995577853252,0.0368861097738229,0.0019988562068525,0.0094901499560265,5.865223690011514e-06,3503707200.0,9.581625415358715,0.4024282674450661,33571209955.49533,1.7537526457596006e-07,1.106790938339581e-07
220,220,0.02,1150,2.25,100000.0,0.01715,0.00243,0.81,8344830000000.0,76.0,0.076,1150.0,0.1197524663223094,0.0405710571650275,0.0020909345939298,0.012672659530506,-0.0001900338585423,6342070800.0,9.603142509857095,0.7298388307491392,60903809700.0034,3.1886857544208414e-07,2.032845310596833e-07
221,221,0.02,1155,2.25,100000.0,0.01715,0.00243,0.81,8347450000000.0,47.0,0.047,1155.0,0.0978184370408916,0.037884599306141,0.0019135610758015,0.0174976283783236,2.625889969184301e-05,3923301500.0,11.807590010022018,0.5549567304710348,46324735597.7044,1.980928112989362e-07,1.262947272864816e-07
222,222,0.02,1160,2.25,100000.0,0.01715,0.00243,0.81,8350020000000.0,51.0,0.051,1160.0,0.1035767698951808,0.0454271472234632,0.0020543975242444,0.0147838586172897,-7.123112836422781e-05,4258510200.000001,11.199422430086535,0.5711705439344134,47692854652.6323,2.1594876663178162e-07,1.3767640545337574e-07
223,223,0.02,1165,2.25,100000.0,0.01715,0.00243,0.81,8352560000000.0,55.0,0.055,1165.0,0.1175092778131397,0.0372616018332131,0.0023149076466823,0.0132934987076938,-7.310670781052382e-05,4593908000.0,9.91411079772402,0.5452760938748211,45544512906.55076,2.33986614691252e-07,1.4914656199575994e-07
224,224,0.02,1170,2.25,100000.0,0.01715,0.00243,0.81,8355050000000.0,66.0,0.066,1170.0,0.1095119089708345,0.044624704834756,0.0018885981100685,0.0110574378995368,-4.7078281992407377e-05,5514333000.0,10.683769564382231,0.7051287912492274,58913863073.26857,2.820834201634883e-07,1.7978804289351937e-07
225,225,0.02,1175,2.25,100000.0,0.01715,0.00243,0.81,8357500000000.0,51.0,0.051,1175.0,0.1170441003417153,0.0407569893041668,0.001974748092453,0.0086878168518917,-0.0002111043908029,4262325000.000001,10.03895110107674,0.5119865061549139,42789272251.89693,2.1895320548763334e-07,1.395433920012572e-07
226,226,0.02,1180,2.25,100000.0,0.01715,0.00243,0.81,8359900000000.0,53.0,0.053,1180.0,0.1377987214046114,0.0407140544174637,0.0023818634617553,0.0103336496791053,-5.356632144718117e-05,4430747000.0,8.563214433138503,0.4538503649563405,37941436659.98512,2.285902325973109e-07,1.4566057274732645e-07
227,227,0.02,1185,2.25,100000.0,0.01715,0.00243,0.81,8362260000000.0,50.0,0.05,1185.0,0.1233620916834745,0.0371882771608566,0.002015588937501,0.009148854357055,6.691461138991698e-05,4181130000.0,9.60586825197891,0.4802934125989455,40163383924.396576,2.1662607522954945e-07,1.3801659712686174e-07
228,228,0.02,1190,2.25,100000.0,0.01715,0.00243,0.81,8364580000000.0,66.0,0.066,1190.0,0.1316763103521633,0.0469051104509898,0.0022673489049008,0.0134394657948318,-5.3332309795793785e-05,5520622800.0,9.037312762010034,0.5964626422926622,49891594884.68357,2.8721155995483185e-07,1.8298081901194882e-07
229,229,0.02,1195,2.25,100000.0,0.01715,0.00243,0.81,8366860000000.0,51.0,0.051,1195.0,0.1119229777494984,0.0471951026315455,0.0021620282008302,0.0067926129453465,-3.4262819859838695e-05,4267098600.000001,10.676985405754674,0.5445262556934884,45559749477.1162,2.229457991881217e-07,1.4200042595815632e-07
230,230,0.02,1200,2.25,100000.0,0.01715,0.00243,0.81,8369100000000.0,67.0,0.067,1200.0,0.1151086640059435,0.0392314968518612,0.0019913350431794,0.01238799516564,-0.0002043677666314,5607297000.0,10.424932044542182,0.6984704469843263,58455690178.56524,2.941938000726232e-07,1.8735142485791525e-07
231,231,0.02,1205,2.25,100000.0,0.01715,0.00243,0.81,8371300000000.0,47.0,0.047,1205.0,0.1305090495326081,0.045267143643361,0.0021960889222077,0.0133890066382903,0.0001249690682044,3934511000.0,9.233076206711065,0.43395458171542,36327639899.14296,2.0731191443143893e-07,1.3198008144535314e-07
232,232,0.02,1210,2.25,100000.0,0.01715,0.00243,0.81,8373450000000.0,76.0,0.076,1210.0,0.1281965704246618,0.0425694396730021,0.002256084825835,0.0114836764917325,0.0001954547620203,6363822000.0,9.438630035045197,0.717335882663435,60065761466.88139,3.367052169096017e-07,2.1431700540522339e-07
233,233,0.02,1215,2.25,100000.0,0.01715,0.00243,0.81,8375570000000.0,61.0,0.061,1215.0,0.1169817285667351,0.0408815058993174,0.0020692700333205,0.0081319267260845,-7.992722101042876e-05,5109097700.0,10.386237362759372,0.6335604791283217,53064301421.72797,2.7141579020246364e-07,1.7272894684350566e-07
234,234,0.02,1220,2.25,100000.0,0.01715,0.00243,0.81,8377650000000.0,64.0,0.064,1220.0,0.1218607239702224,0.0372285063450943,0.0021249809594009,0.0117441852688236,-0.0001744208136223,5361696000.0,10.01142911557062,0.6407314633965198,53678239443.23853,2.860279467943213e-07,1.819750949466975e-07
235,235,0.02,1225,2.25,100000.0,0.01715,0.00243,0.81,8379680000000.0,60.0,0.06,1225.0,0.1047885827641453,0.0406982932112879,0.0021168181344886,0.0108021309700471,0.0003265830761364,5027808000.0,11.690204864753149,0.7014122918851889,58776105540.6448,2.693154228329891e-07,1.7129558304217993e-07
236,236,0.02,1230,2.25,100000.0,0.01715,0.00243,0.81,8381680000000.0,63.0,0.063,1230.0,0.1110024618601962,0.0400166220215773,0.0021036157508652,0.014283301415882,4.374777322474126e-05,5280458400.0,11.080835320113367,0.6980926251671422,58511889945.10932,2.8398235833816325e-07,1.805939383161077e-07
237,237,0.02,1235,2.25,100000.0,0.01715,0.00243,0.81,8383640000000.0,60.0,0.06,1235.0,0.1171577425646488,0.0510558029696573,0.0021541848601809,0.0125497700289552,1.1303094529015156e-05,5030184000.0,10.54134343121637,0.6324806058729822,53024897066.20968,2.716322727043467e-07,1.7267994273964048e-07
238,238,0.02,1240,2.25,100000.0,0.01715,0.00243,0.81,8385560000000.0,52.0,0.052,1240.0,0.123613064827577,0.0392668721624696,0.0020141382406134,0.0122986140435687,-9.684746603334697e-05,4360491200.0,10.031302125949448,0.5216277105493713,43741404644.74385,2.3642186437682241e-07,1.5025399713309077e-07
239,239,0.02,1245,2.25,100000.0,0.01715,0.00243,0.81,8387440000000.0,67.0,0.067,1245.0,0.1318995838585895,0.0416246783245384,0.0022281472947712,0.0110269861138564,3.889887683658615e-05,5619584800.0,9.438998695665129,0.6324129126095637,53043253597.37958,3.059509856088028e-07,1.943548136632537e-07
240,240,0.02,1250,2.25,100000.0,0.01715,0.00243,0.81,8389280000000.0,61.0,0.061,1250.0,0.1130730952686596,0.041502836822443,0.001997905376976,0.0043360954521195,0.0001034423051129,5117460800.0,11.05479598864807,0.6743425553075323,56572485123.90375,2.797324271996475e-07,1.776445831438559e-07
241,241,0.02,1255,2.25,100000.0,0.01715,0.00243,0.81,8391090000000.0,58.0,0.058,1255.0,0.1361508044724713,0.043649627156674,0.0024356703933285,0.0130120736691674,-6.26132071866919e-05,4866832200.0,9.217720048461052,0.5346277628107411,44861096742.43581,2.670574655278693e-07,1.6955624343499977e-07
242,242,0.02,1260,2.25,100000.0,0.01715,0.00243,0.81,8392860000000.0,67.0,0.067,1260.0,0.1348342084652556,0.0467807122335214,0.0021432305664555,0.0117731633267166,0.0002016337097223,5623216200.0,9.344809557914816,0.6261022403802927,52547884491.98143,3.098258790781361e-07,1.966200759456492e-07
243,243,0.02,1265,2.25,100000.0,0.01715,0.00243,0.81,8394590000000.0,55.0,0.055,1265.0,0.1244841536638662,0.0435559475190624,0.0018185828455245,0.0110045628403347,-8.149024749195425e-05,4617024500.0,10.161935979544593,0.5589064788749525,46917907384.98888,2.5539657487700096e-07,1.620130816886186e-07
244,244,0.02,1270,2.25,100000.0,0.01715,0.00243,0.81,8396280000000.0,53.0,0.053,1270.0,0.1309779609467539,0.0435295171946582,0.0017411135732062,0.00479818318959,0.0001030475651115,4450028400.0,9.696287763376386,0.5139032514589484,43148755921.5974,2.47113824305341e-07,1.5671155749164504e-07
245,245,0.02,1275,2.25,100000.0,0.01715,0.00243,0.81,8397940000000.0,57.0,0.0569999999999999,1275.0,0.1259279734540889,0.0397823617580376,0.0018840269342174,0.0132594280668341,-0.000226830946171,4786825800.0,10.124835372379293,0.5771156162256195,48465823181.2578,2.668727674861364e-07,1.6916312272282317e-07
246,246,0.02,1280,2.25,100000.0,0.01715,0.00243,0.81,8399560000000.0,50.0,0.05,1280.0,0.1447042489212397,0.0470926607853194,0.0024092829588632,0.0103230984471522,6.380305535874119e-05,4199780000.0,8.845628304229576,0.4422814152114788,37149692839.53729,2.350536767754714e-07,1.489394600307115e-07
247,247,0.02,1285,2.25,100000.0,0.01715,0.00243,0.81,8401140000000.0,43.0,0.043,1285.0,0.1264210145680945,0.0416871335300691,0.0019380835864613,0.0135107105734019,-0.0003518878219452,3612490200.0,10.164449355117751,0.4370713222700633,36718973683.75919,2.029590939370457e-07,1.2855242284164785e-07
248,248,0.02,1290,2.25,100000.0,0.01715,0.00243,0.81,8402690000000.0,46.0,0.046,1290.0,0.1241730779980238,0.0332874816521162,0.0017502517239908,0.0099082797722644,1.288119631408768e-05,3865237400.0,10.388725324345506,0.4778813649198933,40154889661.98738,2.1801205463304666e-07,1.380210250422251e-07
249,249,0.02,1295,2.25,100000.0,0.01715,0.00243,0.81,8404210000000.0,57.0,0.0569999999999999,1295.0,0.1183592572266617,0.0451957514038429,0.0018831012187608,0.0129193432411091,-0.0001804042969972,4790399700.0,10.941265012503695,0.6236521057127107,52413032633.51821,2.712415043397616e-07,1.7163555031654976e-07
250,250,0.02,1300,2.25,100000.0,0.01715,0.00243,0.81,8405680000000.0,60.0,0.06,1300.0,0.1275544035960572,0.0513290660746885,0.0022085945262673,0.0133035461429029,-6.970136352275453e-05,5043408000.0,10.191729672594256,0.6115037803556553,51401050964.59925,2.8669089915258935e-07,1.8131385286832357e-07
251,251,0.02,1305,2.25,100000.0,0.01715,0.00243,0.81,8407130000000.0,62.0,0.062,1305.0,0.1411955651469006,0.0445304864435711,0.0019430719176774,0.0157447431793493,0.0002649311031065,5212420600.0,9.242499923012954,0.5730349952268031,48175796994.21113,2.97427076564114e-07,1.892322264213961e-07
252,252,0.02,1310,2.25,100000.0,0.01715,0.00243,0.81,8408530000000.0,68.0,0.068,1310.0,0.1345429459106055,0.0408214828138806,0.0020963846854806,0.0095126989990294,0.0001271776968816,5717800400.0,9.736668029183814,0.6620934259844994,55672324351.93442,3.27490718839208e-07,2.096405920591913e-07
253,253,0.02,1315,2.25,100000.0,0.01715,0.00243,0.81,8409910000000.0,62.0,0.062,1315.0,0.1422832789999661,0.0416440355911836,0.0022645759510826,0.0140675906404464,0.0002951330174041,5214144200.0,9.24212605474402,0.5730118153941292,48189777964.012405,2.997943301126147e-07,1.917659225859365e-07
254,254,0.02,1320,2.25,100000.0,0.01715,0.00243,0.81,8411250000000.0,59.0,0.059,1320.0,0.1317383189918683,0.0467581473606145,0.0020674564904492,0.0118323352724815,0.0001235850278747,4962637500.0,10.019863697224482,0.5911719581362446,49724951328.734856,2.864080327756299e-07,1.830826200841142e-07
255,255,0.02,1325,2.25,100000.0,0.01715,0.00243,0.81,8412550000000.0,64.0,0.064,1325.0,0.1429872800819517,0.0435710440020908,0.0017321374398969,0.0086010500704421,0.0002166754029506,5384032000.0,9.266558530525156,0.59305974595361,49891447658.22042,3.118820573625281e-07,2.0116694066656698e-07
256,256,0.02,1330,2.25,100000.0,0.01715,0.00243,0.81,8413820000000.0,56.0,0.0559999999999999,1330.0,0.1214811662298717,0.0415905279836421,0.0017280168926687,0.0163116308234708,0.0001631625953876,4711739199.999999,10.948199142929845,0.6130991520040712,51585059071.14894,2.739679527474175e-07,1.783263643933086e-07
257,257,0.02,1335,2.25,100000.0,0.01715,0.00243,0.81,8415060000000.0,52.0,0.052,1335.0,0.1382984561409276,0.0466297742401266,0.0018461013721235,0.0107104618837463,5.975215516424228e-05,4375831200.0,9.653036174457512,0.5019578810717906,42240056866.91983,2.553834736512877e-07,1.6621961892606433e-07
258,258,0.02,1340,2.25,100000.0,0.01715,0.00243,0.81,8416270000000.0,59.0,0.059,1340.0,0.1459727210289219,0.0425302432543127,0.0020635204630827,0.0115836067763096,-0.0002560511693581,4965599300.0,9.179797365937317,0.5416080445903017,45583195374.44018,2.90910411553612e-07,1.893156977719489e-07
259,259,0.02,1345,2.25,100000.0,0.01715,0.00243,0.81,8417440000000.0,66.0,0.066,1345.0,0.1504133584856706,0.0401039066287621,0.0019511931797257,0.0106300171659577,0.000154388191506,5555510400.0,8.942024920799394,0.5901736447727601,49677512444.56021,3.2667291582198294e-07,2.125713760962395e-07
260,260,0.02,1350,2.25,100000.0,0.01715,0.00243,0.81,8418580000000.0,54.0,0.054,1350.0,0.1471516358982143,0.0387999460078202,0.002217110297313,0.0128526191341546,-2.2903672092146955e-05,4546033200.0,9.174209934939515,0.4954073364867339,41706262948.00488,2.682684397466664e-07,1.745761662647271e-07
261,261,0.02,1355,2.25,100000.0,0.01715,0.00243,0.81,8419680000000.0,56.0,0.0559999999999999,1355.0,0.1378143760432269,0.0333487427568399,0.0021115677570697,0.0083266811220517,0.0001832652677448,4715020799.999999,9.832065702456106,0.5505956793375418,46358394294.04714,2.792814160436641e-07,1.822452124606473e-07
262,262,0.02,1360,2.25,100000.0,0.01715,0.00243,0.81,8420760000000.0,64.0,0.064,1360.0,0.120539442678939,0.0468122872035843,0.001979053011373,0.0118183321553362,-4.89565344661662e-05,5389286400.0,11.282613970784707,0.7220872941302213,60805238029.20004,3.20385891964542e-07,2.0967293693805853e-07
263,263,0.02,1365,2.25,100000.0,0.01715,0.00243,0.81,8421800000000.0,62.0,0.062,1365.0,0.1323366117167439,0.0500914723036663,0.0020477579219008,0.0147546737076446,3.837193847624272e-05,5221516000.0,10.314605930229458,0.6395055676742264,53857879898.38801,3.115191285684826e-07,2.0385120059654058e-07
264,264,0.02,1370,2.25,100000.0,0.01715,0.00243,0.81,8422810000000.0,59.0,0.059,1370.0,0.1239776516217447,0.0453163480518966,0.002016836342947,0.0092699052285772,0.0001100495663187,4969457900.0,11.050378693894476,0.6519723429397741,54914391698.36559,2.975671857659188e-07,1.94686778659688e-07
