,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,0.00298,15937.0,1.5937,745.0,0.0008926825459525,0.0173264628607425,0.0014593175543003,-4.509766263762325e-05,-1.0117264344814552e-06,28344658376449.28,22748070353781.85,19493195729555.62,3.338256685958298,5.320172468130056,94621617062770.56,75938795004879.06,65073202758519.29,0.0009197460385009,0.0007381442850203,0.0006325279815288,0.0005204263779475,0.0004176693789102,0.0003579077621405
120,120,2,25,3000,1000000.0,750,17.15,2.43,0.81,,0.003,15982.0,1.5982,750.0,0.0008992880578375,0.0162937247681193,0.0014854665409515,-9.245522643276076e-05,7.587391830648708e-06,28283294973844.67,22765169756648.83,19519957612723.5,3.335972318215064,5.331548964108117,94352253797626.0,75943947712305.4,65118013884088.55,0.0009240162658811,0.0007437389162097,0.0006377177185383,0.0005223977808778,0.0004204769696451,0.0003605372906214
121,121,2,25,3000,1000000.0,755,17.15,2.43,0.81,,0.00302,16150.5,1.61505,755.0,0.0009054863008941,0.0158471198063869,0.0014930611563397,-0.0001014658584803,-4.810449573304524e-07,28438600252880.29,22957556087633.223,19697181070143.992,3.3352245848263995,5.386562941746727,94849267971464.69,76568725955677.58,65694625930660.2,0.0009352840289093,0.0007550243458054,0.0006477976660463,0.0005282946010218,0.0004264750313273,0.0003659081080705
122,122,2,25,3000,1000000.0,760,17.15,2.43,0.81,,0.0030399999999999,16240.0,1.624,760.0,0.0009109975911769,0.0164718196830782,0.001491091620427,-2.2996098516429848e-05,3.273587387550521e-06,28452517189859.164,23060800000000.0,19777599406508.83,3.337001627774626,5.419279540231649,94945901647224.8,76953769471289.42,65997746193713.61,0.0009420426280837,0.0007635267028484,0.0006548222639765,0.0005316180534197,0.0004308770828428,0.0003695324679937
123,123,2,25,3000,1000000.0,765,17.15,2.43,0.81,,0.00306,16465.5,1.64655,765.0,0.0009176394245855,0.0157406692767951,0.0013983510466968,-1.2914499377077002e-05,1.3681727812655185e-06,28701918491266.277,23381010000000.0,20023085579551.9,3.3346431323096883,5.490657243485467,95710665735022.1,77967332857493.62,66769852038684.52,0.0009566224604885,0.0007792788946046,0.0006673607340746,0.0005392933191522,0.0004393163645792,0.0003762228049372
124,124,2,25,3000,1000000.0,770,17.15,2.43,0.81,,0.00308,16537.5,1.65375,770.0,0.0009235675165655,0.0164918185267548,0.0013752310627532,-0.0001316678110426,5.460352936477443e-07,28681113072572.1,23483250000000.0,20081379665266.4,3.334894253923132,5.51508235243227,95648496178174.95,78314169404538.22,66969289556706.24,0.0009621769270557,0.0007878021074394,0.0006736781842627,0.0005419496405579,0.0004437323915717,0.0003794516783208
125,125,2,25,3000,1000000.0,775,17.15,2.43,0.81,,0.0031,16763.5,1.67635,775.0,0.0009290331717011,0.0158669327488869,0.0013775517136116,-6.377967081874178e-05,1.2845007472724858e-08,28924755367952.523,23798807470021.4,20326147659246.125,3.3368030806044326,5.593662230115909,96516426532083.66,79412109921471.69,67824502308756.5,0.0009767592177814,0.0008036612331838,0.0006863930856318,0.0005496526349905,0.0004522450430133,0.0003862546278434
126,126,2,25,3000,1000000.0,780,17.15,2.43,0.81,,0.00312,17031.0,1.7030999999999998,780.0,0.0009355318475172,0.0166235285996934,0.0014950564594739,-7.623040587522821e-05,1.07590098996011e-05,29177955381414.8,24128345835590.82,20620362174442.11,3.335001537179968,5.679848127429988,97308646136671.12,80468169756481.5,68769024416319.18,0.0009917392846202,0.0008201064168224,0.0007008723868471,0.0005576261460787,0.0004611219780028,0.0003940801519425
127,127,2,25,3000,1000000.0,785,17.15,2.43,0.81,,0.00314,17184.0,1.7184,785.0,0.00094140975375,0.0166895157318388,0.0013352591414213,-5.567838356423298e-05,1.88351874643582e-06,29174406311398.64,24294428405395.78,20792640000000.0,3.335423274083155,5.731591490581085,97308996134292.1,81032203862254.34,69352257036031.125,0.000998195341699,0.0008312280635521,0.0007114152098963,0.0005608095488807,0.0004670034169306,0.0003996897463473
128,128,2,25,3000,1000000.0,790,17.15,2.43,0.81,,0.00316,17353.0,1.7353,790.0,0.0009468348064842,0.0170761446418442,0.0014731915353011,4.628215661133793e-05,1.083947844080961e-06,29307802605780.344,24482181876737.79,20997130000000.0,3.337435466158017,5.791450911139618,97812885440411.84,81707690045939.56,70076556024789.375,0.001009220658032,0.0008430493420489,0.0007230408106818,0.0005666781893898,0.000473372865405,0.0004059879811131
129,129,2,25,3000,1000000.0,795,17.15,2.43,0.81,,0.00318,17395.0,1.7395,795.0,0.00095288894164,0.0158541560605918,0.0014480841159733,-0.0001035712204961,6.933931321178624e-06,29224838026371.39,24490137323099.93,21047950000000.0,3.337220810437607,5.805113241803588,97530034042226.8,81729244304636.75,70241870225823.41,0.0010127331452605,0.0008486607787767,0.0007293780922088,0.0005682720259155,0.0004762065726074,0.0004092738230772
130,130,2,25,3000,1000000.0,800,17.15,2.43,0.81,,0.0032,17726.0,1.7726000000000002,800.0,0.0009595489964908,0.0172818630609437,0.0014486912432746,-4.730916205413121e-05,6.696834484239607e-06,29624115643725.047,24903871152681.445,21448460000000.0,3.3349001994158223,5.91144980817068,98793564672980.06,83052005160908.31,71528542678865.22,0.0010331017307791,0.0008684894664993,0.0007479865868415,0.0005793144944163,0.0004870077371872,0.0004194354326166
131,131,2,25,3000,1000000.0,805,17.15,2.43,0.81,,0.00322,17798.5,1.7798500000000002,805.0,0.0009647962969552,0.0167763343183657,0.0013999487209022,-3.949244387139391e-05,-7.44702328970565e-07,29587812053084.234,24953239421467.805,21536185000000.0,3.3374926989165328,5.940222512044419,98748876163648.69,83281059954399.12,71876692395737.47,0.001038399147309,0.0008757464895127,0.0007558232457394,0.000581773588064,0.0004906457971952,0.0004234575911926
132,132,2,25,3000,1000000.0,810,17.15,2.43,0.81,,0.00324,18129.0,1.8129,810.0,0.0009716356792068,0.016350490818532,0.0014097365261423,-9.773163834400812e-05,2.4205263974766736e-06,29976834941754.547,25363131533516.33,21936090000000.0,3.3345831940828123,6.0452656760943615,99960246760072.2,84575469412451.22,73147714680741.78,0.0010585476834832,0.0008956277132942,0.0007746113723912,0.000592668852176,0.0005014518071292,0.0004336961292541
133,133,2,25,3000,1000000.0,815,17.15,2.43,0.81,,0.00326,18102.0,1.8102,815.0,0.0009772135214802,0.0161291243101098,0.0014551353470856,-0.0001005606109851,7.281665534229944e-06,29772036473977.035,25271973199608.81,21873885437876.79,3.336017027779423,6.038840399053791,99319730759670.48,84307486864215.22,72971441313956.9,0.001057922031676,0.0008980164072807,0.0007772684728273,0.0005917399875971,0.0005022980917264,0.0004347587276746
134,134,2,25,3000,1000000.0,820,17.15,2.43,0.81,,0.00328,18333.5,1.83335,820.0,0.0009826193531239,0.0165379009347876,0.001464428792112,-2.4846527187598274e-06,-3.7670505069563537e-06,29990578129240.234,25541100357497.312,22121182399836.023,3.338017771613429,6.11974606136067,100108938492021.38,85256524021933.48,73840793554988.12,0.0010723044729799,0.0009132146782949,0.0007909364978803,0.000599260243161,0.0005103524828657,0.0004420169923637
135,135,2,25,3000,1000000.0,825,17.15,2.43,0.81,,0.0033,18291.0,1.8291,825.0,0.0009897514654539,0.0163664797951012,0.0013753456094724,8.995336378836421e-06,3.230103465861342e-06,29704125300038.277,25427950253926.902,22037536813993.035,3.334170391494819,6.098527958023396,99038564655247.69,84781075686841.23,73476865336015.72,0.0010687347393712,0.0009148807956093,0.000792895967324,0.0005965887754463,0.0005107044745761,0.0004426101414841
136,136,2,25,3000,1000000.0,830,17.15,2.43,0.81,,0.00332,18482.5,1.84825,830.0,0.0009401241534873,0.0163650139261095,0.0013779672445531,-1.4158502215019472e-05,-2.308506644331072e-06,29722450524538.75,25639664817683.9,22235557687623.258,3.5435372941272245,6.548338991974926,105306469204319.06,90841183209418.2,78780451461745.55,0.0010759542953254,0.0009281572348321,0.000804928375041,0.0006000426076795,0.0005176185363494,0.0004488957600274
137,137,2,25,3000,1000000.0,835,17.15,2.43,0.81,,0.00334,18866.5,1.88665,835.0,0.0010016919287636,0.0164710649539528,0.0013608502184114,-6.506661780579695e-05,-4.431920448867292e-06,30173060014423.79,26116725879541.5,22664149301916.844,3.334358739707237,6.2907611191025,100607697656207.31,87082439096428.97,75570322649157.28,0.0010988059347664,0.0009510872738591,0.0008253555240162,0.0006121717927271,0.0005298740961042,0.0004598258480298
138,138,2,25,3000,1000000.0,840,17.15,2.43,0.81,,0.00336,19021.5,1.90215,840.0,0.0010068429530746,0.0173309990808651,0.0013619826175146,-0.0001263182141571,1.4836469648520942e-06,30252661093770.46,26275194742670.68,22816691629032.86,3.337164730606881,6.347810984081185,100958480870973.2,87684972161184.53,76143335564055.4,0.0011084239297085,0.0009626939765812,0.0008359782605572,0.0006168574051809,0.000535756124043,0.0004652366001613
139,139,2,25,3000,1000000.0,845,17.15,2.43,0.81,,0.00338,19020.0,1.902,845.0,0.0010127504205001,0.0160420665581507,0.0015231553205097,-5.164169503386237e-05,-1.2474413291128468e-06,30082001096772.902,26247600000000.0,22781237283115.496,3.337447106552494,6.347785254889008,100396468454074.66,87599436517468.31,76030705632959.12,0.001108813131807,0.0009674783091986,0.0008397092659185,0.0006163384615669,0.0005377769035969,0.0004667559413516
140,140,2,25,3000,1000000.0,850,17.15,2.43,0.81,,0.0034,19139.5,1.91395,850.0,0.0010181875238117,0.0155731971766767,0.0015273174451705,-1.807269027883363e-08,2.698201586613047e-06,30101669149040.004,26412510000000.0,22890502096697.76,3.3392711958053845,6.391196795415413,100517616135217.48,88198515776732.7,76437578644094.44,0.0011160624101634,0.0009792815615344,0.0008486980842624,0.0006197329562101,0.0005437805731697,0.0004712694988202
141,141,2,25,3000,1000000.0,855,17.15,2.43,0.81,,0.00342,19000.5,1.90005,855.0,0.0010252171085766,0.0166366122279547,0.0014301470879914,-6.339898750523028e-05,1.460275870097887e-06,29599123957660.54,26220690000000.0,22690640005451.34,3.335879190205271,6.338329033961458,98738973585255.12,87468940668668.12,75693135625757.03,0.0011039663919531,0.0009779600428454,0.0008462988301193,0.0006122225568837,0.0005423436821312,0.000469328810587
142,142,2,25,3000,1000000.0,860,17.15,2.43,0.81,,0.00344,19313.5,1.93135,860.0,0.0010308796596518,0.0165866038817093,0.0013708787778777,1.7222249451319205e-05,-3.82770659266968e-06,29840448414623.4,26643852082891.61,23030254207200.47,3.3369559391062795,6.444830218158789,99576267204791.2,88909365486303.81,76850947910241.11,0.0011195579468499,0.0009996276168383,0.0008640521669577,0.0006200999213378,0.0005536729995197,0.0004785805703669
143,143,2,25,3000,1000000.0,865,17.15,2.43,0.81,,0.00346,19335.5,1.93355,865.0,0.0010373952415534,0.0166945109411393,0.0013826804085829,-0.0001185021053915,-6.678526363557692e-07,29703372009819.89,26617179831386.305,23022274632669.13,3.335276539671824,6.448928139158387,99069024117306.05,88775713066466.45,76785702312354.11,0.001121100080729,0.0010046173359671,0.0008689341378722,0.0006200364258189,0.0005556143943043,0.0004805733461083
144,144,2,25,3000,1000000.0,870,17.15,2.43,0.81,,0.00348,19527.5,1.95275,870.0,0.001043636404006,0.0171336147509516,0.0015066144204309,-8.65318300085641e-06,-6.97088759638201e-07,29825559406215.56,26823897862484.637,23216330906314.613,3.3344947157585105,6.511431023026236,99453116270256.8,89444097145189.9,77414690720378.84,0.0011320525329815,0.0010181221115113,0.0008811940742191,0.0006254088284517,0.0005624673223459,0.0004868206532293
145,145,2,25,3000,1000000.0,875,17.15,2.43,0.81,,0.0035,19629.5,1.96295,875.0,0.00104955993271,0.0162092865180294,0.0013505247352552,-5.299029242199805e-05,3.489898053030432e-06,29778524287149.05,26906120601278.57,23302865533389.86,3.3347312703624503,6.545921410655707,99303537893975.9,89724827897600.06,77708920973355.22,0.0011368465604806,0.0010271875921884,0.0008896271109851,0.0006271460342767,0.0005666522178919,0.0004907664182961
146,146,2,25,3000,1000000.0,880,17.15,2.43,0.81,,0.00352,19843.5,1.98435,880.0,0.0010549683720455,0.0166088101250213,0.0014331273311941,8.909971611463301e-06,9.146256301724292e-06,29758649296818.43,27140929625646.727,23521800125562.85,3.336595084818685,6.620973666236463,99292581115731.12,90558308931682.4,78482737024128.38,0.0011427895149296,0.0010422640319548,0.0009032824805874,0.0006294729679605,0.0005741013765194,0.0004975473580514
147,147,2,25,3000,1000000.0,885,17.15,2.43,0.81,,0.00354,19936.5,1.99365,885.0,0.0010614810903461,0.0166307091099425,0.0013461661168928,-7.496376178286919e-05,-3.833257218797233e-06,29721733737982.69,27209335634139.77,23596762268951.65,3.334963136918728,6.648760991048848,99121061301351.66,90742291453677.34,78694471190459.19,0.0011478990971198,0.001050866415903,0.0009113432729822,0.0006313423151616,0.000577974525467,0.0005012370628352
148,148,2,25,3000,1000000.0,890,17.15,2.43,0.81,,0.00356,19978.0,1.9978,890.0,0.0010671650633753,0.016187957214677,0.0013824425462562,-9.406168997394571e-05,6.7621640572602346e-06,29606852713290.246,27207057788051.51,23610531224327.875,3.3359412987636343,6.664544384784277,98766735409697.5,90761159379247.2,78763356338406.33,0.0011498802360738,0.0010566762477307,0.0009169932204874,0.0006315643537411,0.0005803726601914,0.0005036526522619
149,149,2,25,3000,1000000.0,895,17.15,2.43,0.81,,0.00358,20130.5,2.01305,895.0,0.0010733778884741,0.0168049564026169,0.0014836369674338,-7.319624638651579e-05,-2.110948641108681e-07,29654752990972.367,27355373268688.06,23755139653705.453,3.335265642753807,6.714060978311951,98906544734689.77,91237497434468.28,79229753947142.22,0.001158338625243,0.0010685229944322,0.0009278949589398,0.0006351686298614,0.0005859187214849,0.0005088061097863
150,150,2,25,3000,1000000.0,900,17.15,2.43,0.81,,0.0036,20286.0,2.0286,900.0,0.0010793760601472,0.0152189537300835,0.0014712372263519,3.0114867408845207e-05,-3.880271382157156e-06,29588274530604.56,27506857130899.484,23902743410584.1,3.3352603361494064,6.765917587070313,98684721984463.2,91742644398591.77,79721971813516.72,0.0011622412467717,0.0010804821989034,0.0009389109281802,0.0006363425595969,0.0005915783921444,0.0005140662361891
151,151,2,25,3000,1000000.0,905,17.15,2.43,0.81,,0.00362,20261.0,2.0261,905.0,0.0010856633228968,0.0168072424731963,0.0014887167129335,-5.957078650548613e-05,-8.371639345482726e-06,29285874746711.8,27413206667802.85,23837435336746.32,3.334367039691264,6.755760980565556,97649854348534.5,91405691702542.84,79482757773429.44,0.0011567112829578,0.0010827460586016,0.0009415129528916,0.0006323214853704,0.0005918880589659,0.0005146823391794
152,152,2,25,3000,1000000.0,910,17.15,2.43,0.81,,0.00364,20214.0,2.0214,910.0,0.0010911164043249,0.0166435691998722,0.0013751631352496,-7.958959911026414e-05,-2.9025609136068703e-06,29039100486296.617,27290002459665.65,23746371263013.44,3.3360332117721505,6.743461338189754,96875458308671.5,91040405909695.56,79218727878911.31,0.0011533858770814,0.001083914546091,0.0009431672740557,0.0006294743701548,0.0005915595463409,0.0005147450108278
153,153,2,25,3000,1000000.0,915,17.15,2.43,0.81,,0.00366,20408.5,2.04085,915.0,0.0010967403043195,0.0175426305573917,0.0014695640512287,-6.644671704645667e-05,-7.463115129896913e-06,29137956883657.547,27492401434542.508,23938748018487.703,3.337162996346388,6.810653140684639,97238169175988.38,91746679165607.38,79887551449725.1,0.0011637565834117,0.0010980338563542,0.0009561025749466,0.0006340279018744,0.0005982214082007,0.0005208956221696
154,154,2,25,3000,1000000.0,920,17.15,2.43,0.81,,0.00368,20553.5,2.05535,920.0,0.0011033910584501,0.0155804460184267,0.0013901315373199,2.265131529218258e-05,4.899437572969628e-06,29140300962307.29,27627117471840.555,24072461569461.25,3.335173768345117,6.854913412164629,97187457075940.4,92140753690207.3,80285420817046.98,0.0011703818537999,0.001109606829513,0.0009668387513786,0.0006365082175618,0.0006034559259054,0.000525811988892
155,155,2,25,3000,1000000.0,925,17.15,2.43,0.81,,0.0037,20923.5,2.09235,925.0,0.0011097863639974,0.0158231387291862,0.0015173960794085,2.1098989852623977e-05,1.7646542477121355e-06,29294649039610.8,28062749902522.336,24468786017055.938,3.333975008062849,6.975842395273949,97667624788007.88,93560503977816.88,81578318569390.97,0.0011830623337223,0.0011333121740237,0.0009881701961866,0.0006422349702634,0.0006152276931117,0.0005364361948421
156,156,2,25,3000,1000000.0,930,17.15,2.43,0.81,,0.0037199999999999,20894.0,2.0894,930.0,0.0011769988602168,0.0157976285074441,0.0014666780148835,-2.922777876401045e-06,2.194448497537327e-06,29067617362645.33,27961565738440.76,24397316419895.355,3.169393004729949,6.620792778253769,92108103338588.16,88603298798572.1,77309072634064.94,0.001180195735167,0.0011352881187816,0.0009905734078254,0.0006396120504831,0.0006152741786008,0.0005368454313586
157,157,2,25,3000,1000000.0,935,17.15,2.43,0.81,,0.00374,20812.5,2.08125,935.0,0.0011204378572528,0.0164513190133498,0.0014137843986309,-8.929064643854699e-05,7.255416293623009e-07,28770101855015.56,27791119410668.164,24265324344458.277,3.3379832404606065,6.947208609016714,96034546205142.02,92766704636158.77,80997607296770.4,0.0011744824803922,0.0011345174592292,0.0009905838521956,0.0006353203720268,0.0006137018357462,0.0005358429027314
158,158,2,25,3000,1000000.0,940,17.15,2.43,0.81,,0.00376,20887.0,2.0887,940.0,0.00118949622356,0.0151929118444582,0.0013915622841684,-3.825967136545798e-05,2.976421350585673e-06,28552523570693.6,27829001937001.77,24315225284564.625,3.1696863996560625,6.61609414251582,90441989730507.4,88150187536486.25,77020069698453.84,0.001171876435508,0.00114218105846,0.0009979657127154,0.000632769547542,0.0006167351519953,0.0005388642465734
159,159,2,25,3000,1000000.0,945,17.15,2.43,0.81,,0.00378,20997.5,2.09975,945.0,0.0011332625423392,0.0153332797941132,0.0013931886695411,-4.217277037657903e-05,1.880551948581276e-06,28444317328063.04,27914303879943.46,24406707626842.35,3.3355024790036385,7.003720459574562,94876079166179.95,93108218215855.05,81408623672804.05,0.0011736020409304,0.0011517338815627,0.0010070117539785,0.0006325429376328,0.0006207565319479,0.0005427548273411
160,160,2,25,3000,1000000.0,950,17.15,2.43,0.81,,0.0038,21158.5,2.11585,950.0,0.0012025596148532,0.0155072201554321,0.0012781379600118,-4.738211456096988e-05,3.0084644659088035e-06,28475221421448.707,28065940564477.13,24556408869355.68,3.1687525228127957,6.706737268713534,90259625560460.31,88962303360482.88,77837929224602.53,0.0011811800961222,0.0011642027249958,0.0010186239102209,0.0006354189810044,0.0006262859589558,0.0005479714475246
161,161,2,25,3000,1000000.0,955,17.15,2.43,0.81,,0.00382,21176.5,2.11765,955.0,0.0011452091735008,0.0174988420932462,0.0013861873584436,1.1375681527321754e-05,1.0997115463803188e-06,28247672620185.586,28027365333002.24,24564740000000.0,3.33563517369579,7.063707388066119,94223924530908.31,93489059840273.95,81939005701566.98,0.0011779514287101,0.0011687644317075,0.0010243700770667,0.0006324313474513,0.0006274989327933,0.0005499749245497
162,162,2,25,3000,1000000.0,960,17.15,2.43,0.81,,0.00384,21217.5,2.12175,960.0,0.0012152629133765,0.017107579557138,0.001378330149925,-6.866753405190552e-05,-3.1277954282087698e-06,27967015139784.14,28019056895456.598,24612300000000.0,3.168610680862441,6.719401075876793,88569148872076.4,88733960668497.28,77945052480170.81,0.001172568867012,0.0011747508139299,0.0010319162263586,0.0006282308402789,0.0006293998687123,0.0005528729409597
163,163,2,25,3000,1000000.0,965,17.15,2.43,0.81,,0.00386,21411.0,2.1411,965.0,0.0011576639221288,0.0162828189562237,0.0014686338610919,-3.0681896562572616e-05,-5.5774573015079584e-06,28016869487897.8,28211443021302.96,24836760000000.0,3.334301026564236,7.139073243366426,93416693906842.44,94065460758554.22,82813249623050.56,0.0011806038511248,0.0011888029921089,0.001046597105295,0.0006313674957666,0.0006357522613302,0.000559702895105
164,164,2,25,3000,1000000.0,970,17.15,2.43,0.81,,0.00388,21354.5,2.13545,970.0,0.0011627980541675,0.0165151460053965,0.0013671978785325,-2.922149322693927e-05,1.748638080840302e-06,27565081545899.68,28074021553249.25,24771220000000.0,3.336780393736066,7.125504952604064,91978330129126.42,93676545747824.0,82655857450207.12,0.0011676700980462,0.0011892290412799,0.0010493207806391,0.0006231833359912,0.0006346893034621,0.0005600205277995
165,165,2,25,3000,1000000.0,975,17.15,2.43,0.81,,0.0039,21551.5,2.15515,975.0,0.0012345836767053,0.0159834080918457,0.0014581442522288,-9.577998527077156e-05,5.30043311777526e-06,27619732350623.176,28269453408870.04,24999740000000.0,3.1677230726821604,6.828726139407296,87514831109729.64,89573512488646.97,79213223217124.64,0.0011761885654558,0.0012038569899628,0.0010646159765088,0.0006263503366636,0.0006410844766764,0.0005669350943275
166,166,2,25,3000,1000000.0,980,17.15,2.43,0.81,,0.00392,21595.5,2.1595500000000003,980.0,0.0011750445859205,0.0158830051140706,0.0014553105274372,-1.975950736616039e-06,3.040110121436606e-06,27485057362310.742,28290105000000.0,25050268757679.664,3.336043828943037,7.204344584651205,91691243160376.52,94376914058930.78,83568691657265.06,0.001176498900541,0.0012109589945528,0.0010722776839491,0.0006252302066726,0.0006435434339022,0.0005698436247052
167,167,2,25,3000,1000000.0,985,17.15,2.43,0.81,,0.00394,21569.0,2.1569,985.0,0.001181080224569,0.0157848005587451,0.0014827926022203,1.872999478904573e-05,3.4323198072568938e-06,27128376318271.168,28255390000000.0,24981363978716.625,3.335929270898408,7.195259509034966,90498264949102.7,94257899568358.06,83335989946925.84,0.0011671129914109,0.0012155992072467,0.001074744544261,0.000618950329703,0.0006446638291658,0.0005699649433366
168,168,2,25,3000,1000000.0,990,17.15,2.43,0.81,,0.00396,21654.5,2.16545,990.0,0.0011866778486364,0.0161123524381624,0.0013750176004684,-9.150064789972623e-05,-3.067126646523133e-06,26960435989210.164,28367395000000.0,25042073971261.016,3.337047432161234,7.226220682437412,89968394630566.6,94663490939930.1,83566719555867.81,0.0011658611701906,0.0012267028746566,0.0010829046561346,0.0006169520860517,0.0006491483864766,0.0005730530389721
169,169,2,25,3000,1000000.0,995,17.15,2.43,0.81,,0.00398,21531.5,2.15315,995.0,0.0013259111238425,0.0155541508157155,0.0013707676018814,-2.556579348199737e-06,2.000556013753624e-06,26534544952368.32,28204540343199.973,24861733117701.77,3.0017095360156745,6.463124608922439,79648919243067.31,84661755463150.02,74627628884880.4,0.0011532816629447,0.0012258653482841,0.0010805755653673,0.0006089459317965,0.0006472709492857,0.0005705562792433
170,170,2,25,3000,1000000.0,1000,17.15,2.43,0.81,,0.004,21685.0,2.1685,1000.0,0.0011985668264742,0.0153832508305194,0.0014767322027003,8.346795459982635e-06,2.152705070499042e-06,26397853974174.598,28341661882179.688,25000603985851.08,3.3373196385273864,7.236976074692084,88098057474898.25,94585164380146.2,83434988655040.7,0.001153021550162,0.0012379243763348,0.0010919916138241,0.0006075497408306,0.0006522867104302,0.0005753918665916
171,171,2,25,3000,1000000.0,1005,17.15,2.43,0.81,,0.00402,22111.0,2.2111,1005.0,0.0012048924615442,0.0162507170911273,0.0014708021198262,-1.22141048168864e-05,-3.874772829865943e-06,26687322406134.37,28833223963576.77,25452614295401.56,3.336398985075432,7.377125631147425,89039722377544.61,96199319583156.06,84920235764242.33,0.0011715793976748,0.0012657849540015,0.0011173754366082,0.0006159072424511,0.0006654317429125,0.0005874118521628
172,172,2,25,3000,1000000.0,1010,17.15,2.43,0.81,,0.00404,21821.0,2.1821,1010.0,0.0012789113618509,0.0152611397289931,0.0013897963188845,-9.890115081446472e-05,3.892583979189249e-06,25959088247276.38,28390705425583.29,25080175560783.32,3.1677259070668,6.913579515295679,82246560992678.06,89950689452869.5,79461889004651.88,0.0011453214632024,0.0012526050210099,0.0011065436157475,0.0006007588027742,0.0006570325598079,0.0005804185455104
173,173,2,25,3000,1000000.0,1015,17.15,2.43,0.81,,0.00406,21852.5,2.18525,1015.0,0.0012840784904141,0.0148905138812654,0.0014892017098763,-6.213304477860542e-05,4.546949618511931e-06,25803227870260.76,28367243945101.8,25077713333732.64,3.1704320106822736,6.926921045022356,81792436638378.5,89919990423342.25,79492662282334.0,0.0011442485761324,0.0012579503097903,0.0011120755092759,0.0005988356162885,0.0006583407353408,0.0005819980350839
174,174,2,25,3000,1000000.0,1020,17.15,2.43,0.81,,0.00408,22223.5,2.22235,1020.0,0.0013593679684048,0.0164694286739484,0.001458182977941,7.905383898168076e-06,-3.068307288459912e-06,26044683013201.965,28783308307006.66,25464145749745.37,3.001394854112805,6.670149653473157,78170375222322.0,86390070839332.92,76427953719555.45,0.0011606879469302,0.0012827354822396,0.00113481615559,0.0006061484380799,0.000669885571816,0.0005926373596263
175,175,2,25,3000,1000000.0,1025,17.15,2.43,0.81,,0.0041,22099.0,2.2099,1025.0,0.0012977247325807,0.0164346156757343,0.0013601396652572,-1.7002039085714185e-05,3.0990444607133214e-06,25550684579180.938,28556886798420.93,25282387850672.707,3.168086771695058,7.000440620825219,80938526728807.08,90461464477113.6,80088626137520.81,0.0011442125497367,0.0012788365084663,0.001132197666814,0.0005962806289642,0.0006664368764231,0.0005900193430277
176,176,2,25,3000,1000000.0,1030,17.15,2.43,0.81,,0.00412,21994.5,2.19945,1030.0,0.001304126462287,0.0168131017373265,0.0013648011571127,-5.860032746748949e-05,4.628569786350884e-06,25167176920794.34,28356985300661.297,25123916181545.902,3.167975042061224,6.967560985677427,79726222479696.31,89831105254639.12,79589178291831.62,0.0011326190945834,0.0012761726560524,0.0011306721960706,0.000588944225869,0.0006635898340301,0.0005879318690732
177,177,2,25,3000,1000000.0,1035,17.15,2.43,0.81,,0.00414,22064.5,2.20645,1035.0,0.0013097603366531,0.0145157031655025,0.0014560359229343,-7.937408452678099e-05,-4.918213315040471e-06,24950595179735.18,28382164735394.11,25164833725886.723,3.169908867910072,6.993255937730145,79079923810004.4,89956147685843.75,79758944401889.53,0.0011283642987847,0.0012835534053975,0.0011380530106234,0.0005854253718883,0.0006659416028163,0.0005904521329595
178,178,2,25,3000,1000000.0,1040,17.15,2.43,0.81,,0.00416,22088.0,2.2088,1040.0,0.0014554810602476,0.015732009367404,0.0014527091851058,-9.319733073874748e-07,4.641626403192006e-06,24662446112311.36,28347254220399.83,25152551944934.383,2.864710742198206,6.3274224172893705,70649091993946.92,81204750010303.6,72053070005619.88,0.0011206389557462,0.0012880732601769,0.0011429089157484,0.0005802041126018,0.0006668922216695,0.0005917342511129
179,179,2,25,3000,1000000.0,1045,17.15,2.43,0.81,,0.00418,22257.0,2.2257,1045.0,0.0012537042300664,0.0154434053280065,0.0015536287031647,5.483912876997051e-06,7.434694926721051e-07,24603196179669.7,28498507513474.324,25305616602674.71,3.334119838225506,7.420738488091541,82029871420470.75,95017285150022.44,84371821489129.97,0.0011234038219521,0.0013012672023086,0.0011554769632651,0.0005803071732845,0.0006721845494057,0.0005968749235538
180,180,2,25,3000,1000000.0,1050,17.15,2.43,0.81,,0.0042,22171.5,2.21715,1050.0,0.0012592171605092,0.0155731344140434,0.0014605191573648,-5.088327435369297e-05,-9.40924272398454e-06,24141649284383.406,28323645024100.004,25169173784290.37,3.3354056390255966,7.395094993838026,80522197310031.84,94470850201820.94,83949408497956.86,0.0011076440956784,0.0012995184301402,0.0011547879934329,0.0005708973231706,0.0006697923963776,0.0005951960353083
