,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
244,244,0.02,1256,2.25,100000.0,17.15,2.43,0.81,,1.256,1625.0,1.625,1256.0,0.0796128237832363,0.0134689119936088,0.0067906469741575,0.0001315917185148,-7.702193063276056e-05,7330382346896.831,17626198056944.977,16233937211981.568,15053297071593.123,14135615233207.096,15.776352857672032,25.63657339371705,115646698486294.44,278077120085577.1,256112321725513.7,237486126272814.2,223008453779359.03,0.0004026192570543,0.0009681141351902,0.0008916445868777,0.000826798248218,0.0007763948227896,0.0002555693197154,0.000614526669061,0.0005659863419437,0.0005248240419123,0.0004928296230603
245,245,0.02,1256,5.0,100000.0,17.15,2.43,0.81,,1.256,2168.0,2.168,1256.0,0.0443821446931451,0.0144977115422344,0.0055944565573678,0.0002140254945136,7.542548817568299e-05,9779857801890.664,23516059930742.6,21658569769585.258,20083414185362.395,18859085431134.145,28.299668902525784,61.35368218067591,276766737707289.4,665496709931968.9,612930353381517.0,568353971878045.4,533705873505544.0,0.0005371560303346,0.0012916131969799,0.0011895910549851,0.0011030760628533,0.0010358301389588,0.0003409687908572,0.0008198731190919,0.0007551128549747,0.0007001960140713,0.0006575105371045
246,246,0.02,1266,2.25,100000.0,17.15,2.43,0.81,,1.266,1661.0,1.661,1266.0,0.0535082448279808,0.0127311780306439,0.0059839565480256,9.649674800417994e-05,1.0731345066590518e-05,6980414966707.765,17920822343208.926,16536173525345.62,15345576922027.29,14416534334836.527,23.659905199095128,39.29910253569701,165155956362650.47,424004957730149.0,391244297965464.06,363074895200587.7,341093835661732.2,0.0003863932857388,0.0009919876484937,0.0009153419177055,0.0008494377364011,0.0007980115934614,0.0002451200127085,0.000629296713944,0.0005806742269643,0.0005388659597011,0.0005062422644244
247,247,0.02,1266,5.0,100000.0,17.15,2.43,0.81,,1.266,2182.0,2.182,1266.0,0.0526489327139643,0.0131603006493793,0.0057927629485769,0.0004237868866272,-5.562882716558658e-05,9169937060419.23,23541983355136.59,21723016635944.7,20158969803650.54,18938517711386.69,24.046071491667924,52.46852799481941,220500962128936.03,566092214813270.8,522353211042617.9,484744029096955.75,455396950834223.6,0.0005075919021566,0.0013031409084969,0.0012024539821995,0.0011158778692518,0.001048321069797,0.0003220059408368,0.0008266859902623,0.0007628122596244,0.0007078901409198,0.0006650334864383
248,248,0.02,1276,2.25,100000.0,17.15,2.43,0.81,,1.276,1735.0,1.735,1276.0,0.070104841671764,0.0151851437855212,0.0060859729996908,-1.2651770697980003e-05,-9.471274595892566e-05,6756212655158.238,18619086744901.887,17212919009216.592,15986073953179.48,15024255646373.545,18.201310630930816,31.57927394466497,122971925225160.95,338891781508205.75,313297685751805.1,290967497790851.9,273461144018161.2,0.0003769644855716,0.0010388563556013,0.0009603988936821,0.0008919467831536,0.0008382819028805,0.0002389274157099,0.0006584473440814,0.0006087194802189,0.0005653332024807,0.0005313193586073
249,249,0.02,1276,5.0,100000.0,17.15,2.43,0.81,,1.276,2151.0,2.151,1276.0,0.0526938873833842,0.0151221969405764,0.0056913104466821,0.0001005390729174,-5.0249614984250624e-05,8376146064118.37,23083374978838.016,21340051175115.21,19819046151751.62,18626613196166.85,24.2153324296654,52.08718005621028,202831161422059.7,558971598711183.1,516756433271486.56,479924791003546.3,451049630583972.8,0.00046734905387,0.0012879423751575,0.0011906732105534,0.0011058083749644,0.0010392762957325,0.0002962149113499,0.0008163229032387,0.0007546718166864,0.000700882834891,0.0006587135102965
250,250,0.02,1286,2.25,100000.0,17.15,2.43,0.81,,1.286,1750.0,1.7500000000000002,1286.0,0.0872416140209679,0.0128699309536042,0.0066872178933066,0.0002849001135468,-4.261761547208985e-05,6274806617344.841,18679058291650.64,17300818613451.38,16079827494604.02,15119293028936.492,14.740671804752695,25.796175658317217,92494864984570.72,275341867899066.6,255025689134443.3,237027459774996.62,222868536459438.16,0.000352835157301,0.0010503317269335,0.0009728326989456,0.0009041758271481,0.000850164548402,0.0002234460183129,0.0006651617261906,0.0006160825772773,0.0005726030534386,0.0005383983974397
251,251,0.02,1286,5.0,100000.0,17.15,2.43,0.81,,1.286,2176.0,2.176,1286.0,0.0537481583201042,0.0159395616256618,0.0066222816127122,0.0004525020221578,-5.954787274942397e-07,7802273828195.642,23226074767218.16,21512332173068.688,19994116930433.34,18799760931980.46,23.92640120506189,52.06384902221468,186680333925163.03,555716383299226.2,514712690429402.3,478387263418468.56,449810622617812.8,0.0004387253155926,0.001306012478747,0.001209647973089,0.001124278057071,0.0010571188898988,0.0002778391633423,0.0008270810949661,0.000766054678946,0.0007119909967328,0.000669459950188
252,252,0.02,1296,2.25,100000.0,17.15,2.43,0.81,,1.296,1715.0,1.715,1296.0,0.0774043428132245,0.0138048353910953,0.006435031856195,1.6749535530618804e-05,-2.3502680641704307e-05,5620289728729.962,18205391955723.92,16893823374982.148,15714665445791.133,14782748957158.965,16.743246604744495,28.714667927136805,94101896918238.3,304817367050717.25,282857450864323.06,263114518869938.0,247511211285742.0,0.0003184655180969,0.0010315819755164,0.0009572638553222,0.0008904485915257,0.0008376429032605,0.0002015060448241,0.0006527237392618,0.0006056996515409,0.0005634229252505,0.0005300106253879
253,253,0.02,1296,5.0,100000.0,17.15,2.43,0.81,,1.296,2259.0,2.259,1296.0,0.0520540778231861,0.0144960994499549,0.0060086124663002,-0.0002163180082504,8.866511763852825e-05,7403052184956.843,23980163514857.344,22252563850778.234,20699375651336.543,19471854165727.17,24.897184893029262,56.242740673353104,184315159021614.8,597038564794477.8,554026196536764.94,515356182761593.94,484794353374211.5,0.0004194831518256,0.0013588009811612,0.0012609090665731,0.0011728999231817,0.0011033442090178,0.0002654239972348,0.0008597684705496,0.000797828287365,0.0007421413341929,0.0006981306138492
254,254,0.02,1306,2.25,100000.0,17.15,2.43,0.81,,1.306,1617.0,1.617,1306.0,0.0913566445951801,0.0140291514504737,0.0060707773466209,0.0001376428293992,5.2993814867671785e-05,4787447843580.916,17067455100035.516,15870967679708.695,14775608521334.885,13905814131905.3,14.295621361611428,23.11601974172568,68439541660295.92,243989875716411.6,226885344591488.2,211226504808402.84,198792253554663.5,0.0002733669093327,0.0009745646539267,0.0009062443131446,0.0008436984729564,0.0007940325524572,0.0001741463858122,0.0006208392692296,0.0005773162969221,0.0005374719278909,0.0005058326172879
255,255,0.02,1306,5.0,100000.0,17.15,2.43,0.81,,1.306,2247.0,2.247,1306.0,0.0631515493143979,0.0160284889727214,0.0059387530252863,0.0001087676096344,-1.1257934586248736e-05,6652687263157.896,23717112931218.184,22054461580893.902,20532339114062.76,19323663793686.586,20.68041107745626,46.46888369104421,137580307371862.7,490479644988045.6,456095331584851.75,424617213260552.0,399621310775996.56,0.0003798734973844,0.0013542651684436,0.001259326513071,0.0011724121637186,0.0011033958845834,0.0002419956270377,0.0008627246987996,0.0008022447242944,0.0007468765751212,0.0007029102603871
256,256,0.02,1316,2.25,100000.0,17.15,2.43,0.81,,1.3159999999999998,1596.0,1.596,1316.0,0.0819036720586154,0.0147012675028966,0.0062298141137069,0.0001075190891912,-5.036302611367739e-05,4215385345794.393,16749439000828.695,15608103536769.951,14543174914826.496,13693431093573.844,16.06765566088644,25.643978434774763,67731360214171.04,269124218378337.3,250785633148283.44,233674726747473.7,220021335627620.2,0.0002425536392875,0.0009637641763234,0.0008980916344924,0.0008368155489997,0.0007879212156471,0.0001551295662728,0.0006163928073871,0.0005743907456567,0.0005352005170816,0.0005039292619957
257,257,0.02,1316,5.0,100000.0,17.15,2.43,0.81,,1.3159999999999998,2210.0,2.21,1316.0,0.0568463572822111,0.0133548579046789,0.0063564694285719,0.0001300426642172,-0.0001046238050157,5837093743236.597,23193145483603.645,21612724822219.047,20138105615141.96,18961455336339.723,23.15012012936517,51.16176548589704,135129421362293.05,536924104123267.75,500337175957283.5,466199564168379.6,438959968863856.94,0.0003358668814695,0.0013345356075657,0.001243598065306,0.0011587483479256,0.001091043788584,0.0002148097377588,0.0008535263811563,0.0007953656315172,0.00074109846037,0.0006977967850943
258,258,0.02,1326,2.25,100000.0,17.15,2.43,0.81,,1.3259999999999998,1545.0,1.545,1326.0,0.0765665990186335,0.0155961526619299,0.004866306728623,-2.9909437379984628e-05,2.846212616996788e-05,3587088740777.1787,16120930928140.166,15054414034699.414,14039202347667.271,13224542349557.52,17.3182564851457,26.7567062695501,62122122847757.5,279186416592849.28,260716203486501.6,243134507103761.5,229026016308308.47,0.0002079621769581,0.000934614148877,0.0008727826217109,0.0008139255240014,0.0007666954499969,0.0001343700362897,0.0006038797003303,0.0005639286637011,0.000525899487094,0.0004953828477186
259,259,0.02,1326,5.0,100000.0,17.15,2.43,0.81,,1.3259999999999998,2329.0,2.329,1326.0,0.0579294081330772,0.0165519250196696,0.006310439056357,0.0001114198063753,7.94621989376784e-05,5407333124446.635,24301390376465.016,22693676561045.27,21163302438651.84,19935248629203.543,22.889928323691336,53.31064306587713,123773467640905.4,556257083883326.6,519456629883360.4,484426475913342.6,456316412237435.1,0.0003134912039712,0.0014088778982101,0.0013156703727927,0.0012269466313264,0.001155749969607,0.0002025552197533,0.0009103144479414,0.0008500905228219,0.0007927636928427,0.0007467615872729
260,260,0.02,1336,2.25,100000.0,17.15,2.43,0.81,,1.336,1670.0,1.67,1336.0,0.0727338773065184,0.0137122470985726,0.0060472202214907,3.1689372256982714e-05,-3.4173871587029376e-05,3343777009345.798,17324384669113.297,16213029860059.973,15132520770665.01,14260497991150.443,18.368331917323296,30.6751143019299,61419605965178.25,318220047865660.1,297806313855055.25,277959164261363.72,261941560407773.4,0.0001952894635619,0.0010118108292257,0.0009469034254483,0.0008837975305719,0.0008328680396552,0.0001271092653531,0.0006585635949503,0.0006163169101592,0.0005752427846488,0.0005420939907653
261,261,0.02,1336,5.0,100000.0,17.15,2.43,0.81,,1.336,2323.0,2.323,1336.0,0.0509788627437046,0.0164862237363261,0.0064771085946901,0.000210344727112,2.579920333023029e-05,4651253887850.473,24098530291227.656,22552615787376.84,21049608233685.52,19836608882300.887,26.20694005507177,60.87872174793172,121895131819816.86,631548738757534.4,591035050024850.1,551645821162941.6,519856819874363.6,0.0002716511520086,0.0014074470396953,0.0013171596750398,0.0012293782416279,0.0011585344048617,0.0001768112715062,0.0009160737910596,0.0008573078935927,0.0008001730471493,0.00075406247937
262,262,0.02,1346,2.25,100000.0,17.15,2.43,0.81,,1.346,1586.0,1.586,1346.0,0.0878283163133346,0.0138622895563922,0.0065987901829345,0.0004700077826962,5.604285111930296e-05,2659487140090.971,16357221420622.703,15341132048836.213,14329964410192.664,13510922065486.725,15.32535355907354,24.306010744690635,40757580707703.48,250680201515094.1,235108272644849.2,219611771075143.28,207059657562672.2,0.0001564811698369,0.0009624401278712,0.0009026545958567,0.0008431586529695,0.0007949671417892,0.000101833944203,0.000626331426219,0.0005874245306631,0.0005487060923066,0.0005173442890576
263,263,0.02,1346,5.0,100000.0,17.15,2.43,0.81,,1.346,2282.0,2.282,1346.0,0.0606584085332997,0.0161796962454283,0.0057905558867988,8.866008873669411e-05,1.0205348457504814e-05,3826576074204.033,23535421993607.195,22073432115664.715,20618523823492.85,19440053060176.992,22.18983373526993,50.63720058388598,84911086861949.42,522247100927558.8,489805788613367.6,457521615510008.5,431371545210152.8,0.0002251513427288,0.0013847972079459,0.0012987754021091,0.0012131702686484,0.0011438304019943,0.0001465227368671,0.0009011906145219,0.0008452098228078,0.000789500190822,0.000744375578581
264,264,0.02,1356,2.25,100000.0,17.15,2.43,0.81,,1.356,1691.0,1.691,1356.0,0.0858970665465221,0.0136125482786331,0.0062186959196776,0.0001243282409424,1.0483298692033404e-05,2280075727160.4976,17338043008168.58,16296279778175.55,15234529034182.725,14370984450442.48,15.786336536482128,26.69469508319128,35994042757619.82,273704181810950.16,257258556870947.6,240497402308416.5,226865196895236.7,0.0001351537469691,0.0010277296713233,0.0009659781240781,0.0009030417971445,0.000851854336668,8.824457670561804e-05,0.0006710251979503,0.000630706381271,0.0005896139983057,0.0005561926845524
265,265,0.02,1356,5.0,100000.0,17.15,2.43,0.81,,1.356,2334.0,2.334,1356.0,0.0531492169529883,0.0137266477999088,0.0069699990049599,0.0002624480268117,-3.1449097592586644e-05,3147070814424.956,23930805665916.89,22492913661893.395,21027433924176.508,19835527916814.16,25.5130757843415,59.54751888065306,80291456187113.22,610548458534886.6,573863410866536.5,536474515257748.6,506065326964101.1,0.0001865457394595,0.0014185222074918,0.0013332897348305,0.001246421971931,0.0011757705628523,0.0001217994334895,0.0009261814382117,0.0008705314570589,0.0008138137622977,0.0007676840483414
266,266,0.02,1366,2.25,100000.0,17.15,2.43,0.81,,1.366,1601.0,1.601,1366.0,0.0998919146536536,0.0148201956068895,0.0061777886159407,-0.0001804526809509,7.604105371242395e-05,1632806845419.106,16318598578193.44,15370567350437.55,14381911358607.832,13573531609734.514,13.674780433793966,21.893323474504143,22328275101902.04,223153252544017.7,210189133660075.72,196669480047249.6,185615064474281.44,9.74892852173484e-05,0.0009743274384231,0.0009177237519448,0.0008586945004202,0.0008104289238011,6.379008919241906e-05,0.0006375309251787,0.0006004934784376,0.0005618689135808,0.000530287335866
267,267,0.02,1366,5.0,100000.0,17.15,2.43,0.81,,1.366,2360.0,2.36,1366.0,0.0570341423760965,0.0165248919517964,0.0064474274348637,8.798198963322869e-05,-3.279156003371047e-05,2406885793372.324,24054898591215.816,22657425950676.21,21200069210689.87,20008453840707.965,23.9505661537308,56.523336122804665,57646277418638.66,576128440030200.1,542658179104927.4,507753660094299.1,479213797345745.1,0.0001437068788962,0.0014362353245962,0.0013527970359711,0.0012657832735739,0.0011946360150972,9.40316118014422e-05,0.0009397707579149,0.0008851746465414,0.0008282389981579,0.0007816852671104
268,268,0.02,1376,2.25,100000.0,17.15,2.43,0.81,,1.376,1735.0,1.735,1376.0,0.0722187585786287,0.0144819202948719,0.0068212144780856,-0.000101935423958,-5.072190243008298e-05,1193762674496.6453,17579674399194.98,16593785918191.46,15540355102548.166,14674120419580.42,19.053221449408746,33.05733921472417,22745024595223.027,334949429336363.6,316165077783382.3,296093827171299.3,279589265929556.47,7.178672191229793e-05,0.0010571508260097,0.0009978645845026,0.0009345166958209,0.0008824258157612,4.695926219557525e-05,0.0006915348896904,0.0006527528129308,0.0006113138109135,0.0005772385776453
269,269,0.02,1376,5.0,100000.0,17.15,2.43,0.81,,1.376,2329.0,2.329,1376.0,0.0564898870397883,0.0142503682626389,0.0054589149866143,9.276793412654309e-05,4.326303614175178e-05,1602462979194.632,23598306441340.12,22274886111508.883,20860799443132.38,19697997958041.96,24.35834221142668,56.730579010412725,39033341628365.15,574815623908277.0,542579298624688.56,508134491639757.44,479810575141969.94,9.636384745460624e-05,0.0014190802730701,0.0013394966093987,0.0012544607403844,0.0011845358645002,6.303638135648113e-05,0.0009282909268525,0.0008762312975885,0.000820605109866,0.0007748637736806
270,270,0.02,1386,2.25,100000.0,17.15,2.43,0.81,,1.386,1680.0,1.68,1386.0,0.0982247481333615,0.0157026111009877,0.0067308540304802,0.000456497248353,0.0001233362289668,594416697986.5746,16919283488143.371,16006501161495.623,15003868042262.271,14173701818181.816,14.110496858879207,23.705634722917072,8387514949804.911,238739496513933.9,225859684360930.4,211712032881380.0,199997974984145.03,3.6000966159846755e-05,0.0010247197872615,0.0009694369431485,0.000908712267818,0.0008584330844751,2.354110619443895e-05,0.0006700663872285,0.0006339168211803,0.0005942088304494,0.0005613311685225
271,271,0.02,1386,5.0,100000.0,17.15,2.43,0.81,,1.386,2330.0,2.33,1386.0,0.0572847732598802,0.0129555054006821,0.006119807997023,0.0001974864935688,3.305154220297241e-05,824399348993.285,23465434837722.65,22199492682312.387,20808936034804.227,19657574545454.547,24.19491116273116,56.3741430091636,19946269011505.934,567744111293556.5,537114753306248.7,503470358753043.5,475613269802038.2,4.992991140026367e-05,0.001421188752571,0.0013445167128191,0.0012602973714381,0.0011905649326351,3.2649272281573074e-05,0.0009293182632396,0.0008791822579465,0.0008241110565162,0.0007785128706295
272,272,0.02,1396,2.25,100000.0,17.15,2.43,0.81,,1.396,1639.0,1.6389999999999998,1396.0,0.0856692919148827,0.0130550850618774,0.0065135374691674,0.0002820299557733,8.628818872525351e-06,384345500000.0,16405356557753.25,15556104312251.39,14594919119950.275,13793411384615.385,16.29522047861683,26.70786636445298,6262994662464.224,267328902138911.7,253490149556498.47,237827424927170.1,224766679664571.12,2.344247414340608e-05,0.0010006157140346,0.0009488170750329,0.0008901912838696,0.0008413047368401,1.5322813418691856e-05,0.0006540371035996,0.0006201797182439,0.0005818598696638,0.0005499059285297
273,273,0.02,1396,5.0,100000.0,17.15,2.43,0.81,,1.396,2358.0,2.358,1396.0,0.0627520126399758,0.0145718700696819,0.0059819437078057,0.0005003708673669,-7.443342820687539e-05,552951000000.0,23602093205114.195,22380289181384.25,20997449228091.984,19844334377622.37,22.24629842566491,52.45677168771786,12301112960769.838,525059208911328.5,497878591981753.9,467115521705881.6,441462984623268.8,3.372626847477213e-05,0.0014395679400205,0.0013650461640803,0.0012807022863726,0.001210370085094,2.204465774330409e-05,0.0009409514888883,0.0008922414738372,0.0008371113927195,0.0007911398288426
274,274,0.02,1406,2.25,100000.0,17.15,2.43,0.81,,1.406,1678.0,1.678,1406.0,0.1053265724299308,0.0130784333097505,0.0062422405154076,0.0001973547920609,-4.862366537247011e-05,393491000000.0,16692302450005.465,15865077730840.629,14897545303893.084,14086422769230.77,13.348958079266753,22.39955165700961,5252694863568.754,222824845651564.62,211782257553300.03,198866707745646.1,188039067033290.25,2.417132317312048e-05,0.0010253729742803,0.000974558302474,0.0009151248237611,0.0008652992752268,1.5790117848738848e-05,0.000669833421482,0.0006366383145977,0.0005978129004358,0.0005652639465535
275,275,0.02,1406,5.0,100000.0,17.15,2.43,0.81,,1.406,2483.0,2.483,1406.0,0.0677408056801596,0.0151406501853589,0.0061414503692823,0.0003218930622082,1.2948844518914668e-05,582263500000.0,24700230621789.97,23476154949748.08,22044460661243.46,20844212000000.004,20.75558425800948,51.53611571263754,12085219134613.502,512667717862827.5,487261312113582.56,457545660676814.0,432633798457812.4,3.576722016618482e-05,0.0015172831317867,0.0014420907419804,0.0013541447779493,0.0012804160312206,2.3365233979987225e-05,0.0009911778221333,0.0009420577682635,0.0008846063359846,0.0008364424191254
276,276,0.02,1416,2.25,100000.0,17.15,2.43,0.81,,1.416,1593.0,1.593,1416.0,0.0863183558028595,0.0126850527159583,0.0065424692140293,7.387575804438134e-05,4.5931182484117984e-05,373558500000.0,15748564071686.152,15003338889021.48,14100091927948.867,13339447804195.805,16.404390315704916,26.13219377291793,6127999439749.256,258345591943826.72,246120627174302.9,231303411473393.47,218825508376000.88,2.3104186334741674e-05,0.0009740315340618,0.0009279401682339,0.0008720753275332,0.0008250303169937,1.5086738188550252e-05,0.0006360301344906,0.0006059330620846,0.0005694540355833,0.0005387342453771
277,277,0.02,1416,5.0,100000.0,17.15,2.43,0.81,,1.416,2440.0,2.44,1416.0,0.066385056789386,0.0129684829804529,0.0060438394505016,0.0003270830567051,-6.87152615562116e-05,572180000000.0,24122094372199.76,22980632071068.68,21597127623474.723,20432048111888.11,21.33010150902511,52.04544768202127,12204657481433.988,514526721569304.06,490179214817452.94,460668924512086.06,435817660263858.2,3.5388709765706014e-05,0.0014919252624676,0.001421327062455,0.0013357588193226,0.0012636999205679,2.3108374877628763e-05,0.000974208115604,0.0009281083939024,0.0008722334255011,0.0008251798862023
278,278,0.02,1426,2.25,100000.0,17.15,2.43,0.81,,1.426,1629.0,1.629,1426.0,0.0851037549598459,0.0147521931897725,0.006636337753424,0.0001627604816962,5.459990985403997e-05,382000500000.0,16004064305540.377,15283000020286.396,14374960472980.824,13606729426573.426,16.756017412778352,27.295552365415936,6400807029690.037,268164380178859.03,256082214459410.8,240867087993267.2,227994595202627.9,2.378967630772472e-05,0.000996678039523,0.0009517726377153,0.0008952230601492,0.0008473802748032,1.5525193861460177e-05,0.000650434229575,0.0006211288678932,0.0005842244920984,0.0005530021876096
279,279,0.02,1426,5.0,100000.0,17.15,2.43,0.81,,1.426,2457.0,2.4570000000000003,1426.0,0.0679883468073967,0.0148134922342172,0.0061139769594776,3.561254168701983e-05,1.7203862164294338e-05,576166500000.0,24138726825483.555,23051154726730.312,21681570216153.4,20522857090909.094,20.974182591021016,51.53356662613864,12084621373829.51,506290063952469.2,483479128172318.8,454753212573644.5,430450151914157.75,3.5881666475187e-05,0.001503276822043,0.0014355465751175,0.0013502535658605,0.00127809290067,2.341645261977143e-05,0.0009810416832817,0.0009368407786455,0.0008811783775849,0.000834086172472
280,280,0.02,1436,2.25,100000.0,17.15,2.43,0.81,,1.436,1707.0,1.707,1436.0,0.0986080485263301,0.0145997153196876,0.0060760557197063,-7.291592019050538e-05,-6.871845067833219e-05,400291500000.0,16665166231013.002,15951567468323.283,15017390524113.889,14222317889497.572,14.562705797960929,24.858538797119305,5829327347924.477,242689912896355.7,232297984057516.47,218693840055756.8,207115431189829.7,2.509806716318953e-05,0.0010448971845559,0.0010001549163,0.0009415825117197,0.0008917318744136,1.6369470432501797e-05,0.0006815032192072,0.000652321400841,0.0006141192859648,0.0005816056852912
281,281,0.02,1436,5.0,100000.0,17.15,2.43,0.81,,1.436,2429.0,2.429,1436.0,0.0720105431121282,0.0133914218559898,0.0060897652934042,-5.369712455125311e-05,0.0001183639925674,569600500000.0,23713936013550.43,22698510474843.152,21369210066240.56,20237850119267.49,19.941524364897383,48.437962682335744,11358702249007.732,472892032801833.5,452642899680963.25,426134623194546.6,403573581246514.1,3.571365268856905e-05,0.0014868513540049,0.001423184705151,0.0013398382665302,0.0012689025910666,2.329317145901984e-05,0.0009697547272726,0.0009282300425559,0.0008738697982476,0.0008276041063693
282,282,0.02,1446,2.25,100000.0,17.15,2.43,0.81,,1.446,1625.0,1.625,1446.0,0.0920904531178621,0.0166712250089419,0.0058798269051266,0.0004010390851247,-9.032752760232755e-05,381062500000.0,15764460441481.809,15124723982039.611,14252322632190.588,13504268351854.752,15.701953362628528,25.51567421427136,5983425603246.633,247532822639149.7,237487710588615.2,223789305279791.7,212043391857243.7,2.405526938526217e-05,0.000995160485834,0.0009547759482124,0.0008997040125517,0.0008524817137732,1.5677971331709566e-05,0.000648593757878,0.0006222732202471,0.000586380201772,0.000555603167659
283,283,0.02,1446,5.0,100000.0,17.15,2.43,0.81,,1.446,2441.0,2.4410000000000003,1446.0,0.0636442321333561,0.0147971075260383,0.0061625495821883,0.0003260029725192,-5.370897601773896e-06,572414500000.0,23680644884712.05,22719662301636.12,21409181258570.6,20285488644232.28,22.720047858699,55.45963682308427,13005284835013.26,538025385105513.6,516191814826652.2,486417622810285.75,460887272834052.5,3.613471542733844e-05,0.001494884151336,0.0014342203628224,0.0013514938428547,0.0012805586851203,2.355072493581726e-05,0.0009742876079879,0.0009347501111528,0.0008808332754003,0.0008346014352343
284,284,0.02,1456,2.25,100000.0,17.15,2.43,0.81,,1.456,1636.0,1.636,1456.0,0.0811462344852316,0.0164301479194028,0.006697501329872,-0.0001712500203473,-4.409232036844835e-05,383642000000.0,15770342764725.166,15166126534629.104,14304834175479.371,13560600940366.254,17.94291514863808,29.35460918317189,6883655853453.81,282965922092402.06,272124521544358.47,256670425825964.5,243316712037533.4,2.437753394540309e-05,0.001002085449658,0.0009636920994526,0.0009089635146728,0.0008616731477362,1.5878472621738874e-05,0.0006527151767145,0.0006277074067957,0.0005920595706775,0.0005612566683677
285,285,0.02,1456,5.0,100000.0,17.15,2.43,0.81,,1.456,2440.0,2.44,1456.0,0.0687716457134683,0.01378088670303,0.0062003686419754,0.000184194757355,6.768482295920157e-05,572180000000.0,23520560113648.777,22619406323040.965,21334838256827.426,20224857148223.508,21.17151603534847,51.65849912625028,12113918045105.69,497965915606492.8,478887123678324.5,451690870265987.9,428190887426246.1,3.635769121441537e-05,0.0014945528711282,0.0014372913952716,0.0013556668556245,0.0012851359905113,2.368182958254453e-05,0.000973487182875,0.0009361895309178,0.0008830228315728,0.0008370820726266
286,286,0.02,1466,2.25,100000.0,17.15,2.43,0.81,,1.466,1646.0,1.646,1466.0,0.0934565296829532,0.0141512313921919,0.0066728590530548,-0.000115383537507,-1.4305444760488326e-05,385987000000.0,15765291229373.836,15197476085619.389,14348037580476.469,13608194347785.256,15.686437373325692,25.819875916494087,6054760902417.864,247301253541813.5,238394256849683.4,225069592936267.6,213464088400578.1,2.4688646164067743e-05,0.0010083855073758,0.0009720667008597,0.0009177345946188,0.0008704124625553,1.6069346979693656e-05,0.0006563379984318,0.0006326988122279,0.0005973351287954,0.0005665340976293
287,287,0.02,1466,5.0,100000.0,17.15,2.43,0.81,,1.466,2441.0,2.4410000000000003,1466.0,0.0604905079840136,0.0142197775502648,0.0059432120301324,0.0002713958941282,7.373480905146408e-06,572414500000.0,23379754490219.65,22537690841431.91,21277982827425.92,20180803403975.586,24.235207288843267,59.158140992066414,13872584062639.574,566613196432737.2,546205609353966.8,515676324511114.5,489085953750742.06,3.661299227611748e-05,0.0014954246801363,0.0014415642872409,0.0013609903678399,0.0012908121634857,2.383066584291144e-05,0.0009733420742237,0.0009382854195919,0.0008858414637847,0.0008401638713932
288,288,0.02,1476,2.25,100000.0,17.15,2.43,0.81,,1.476,1579.0,1.5789999999999995,1476.0,0.1014995468704,0.0166721363200598,0.0070035121913515,0.0002061417740214,8.113852318638429e-05,370275500000.0,15025305118062.562,14520011212941.32,13720587274552.36,13020417688527.154,14.541936841202196,22.961718272258263,5384522934844.5625,218497038046657.9,211149085992140.4,199523913570742.97,189342091672633.72,2.38382494173969e-05,0.0009673256020905,0.0009347948995747,0.0008833281748426,0.0008382514219217,1.5504025116256476e-05,0.0006291334639474,0.0006079760030943,0.0005745028491338,0.000545185633041
289,289,0.02,1476,5.0,100000.0,17.15,2.43,0.81,,1.476,2412.0,2.412,1476.0,0.057031962458268,0.0138026451820398,0.006287179963136,0.0004208375508604,-3.462534300636894e-06,565614000000.0,22951891035317.86,22180029794562.68,20958870491589.8,19889327083424.64,25.88022463859687,62.42310182829565,14638217378735.332,594000095874624.0,574024153574053.8,542420276493603.2,514740252829558.3,3.641409600681528e-05,0.0014776373351756,0.0014279450904207,0.0013493271423181,0.001280470189788,2.36831593289491e-05,0.0009610322451178,0.0009287131852207,0.0008775812996268,0.0008327978131063
290,290,0.02,1486,2.25,100000.0,17.15,2.43,0.81,,1.486,1584.0,1.584,1486.0,0.0868388651670102,0.0131164085131232,0.0061351923013452,8.936230616082761e-05,-3.773825568733579e-05,371448000000.0,14973783765893.035,14506947767253.045,13720201471513.838,13027681758021.602,17.11215360935562,27.1056513172193,6356275233887.926,256233687915237.12,248245118596132.62,234782195131851.8,222931691417065.7,2.4069561360402155e-05,0.0009702903425258,0.000940039707943,0.0008890591178191,0.0008441843419765,1.5642655724118416e-05,0.0006305855579711,0.0006109258618458,0.0005777938987003,0.000548630065646
