,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
122,122,2,25,3000,1000000.0,760,17.15,2.43,0.81,,11340.75,1.1340750000000002,760.0,0.0007212044830566,0.0018564455456823,0.0238972572728565,-0.0001504445737513,-8.719354402493624e-05,19869019970498.48,16103865000000.0,13811133649591.438,3.1855037139816624,3.6111748988563153,63267866924444.12,51278683563759.68,43978060675135.61,0.000657849133894,0.0005331875280374,0.0004572768220561,0.0003712406058694,0.0003008909653478,0.0002580526684975
123,123,2,25,3000,1000000.0,765,17.15,2.43,0.81,,11370.0,1.137,765.0,0.0007064662857771,0.001891533231565,0.0239975473274271,-0.0001466558713094,2.3972209132359047e-05,19819672238662.51,16145400000000.0,13826636484741.129,3.255258972343629,3.701886198953858,64529614008877.44,52566784025144.78,45017268936512.81,0.0006605810558898,0.0005381191601623,0.0004608357806582,0.000372400779737,0.0003033632179566,0.0002597949222396
124,124,2,25,3000,1000000.0,770,17.15,2.43,0.81,,11557.0,1.1557,770.0,0.0007113403708274,0.0019332897167093,0.0244547071793623,-0.0001472007203167,-4.8261381847050335e-05,20043393728176.312,16410940000000.0,14033590614753.363,3.2541260716810827,3.760688721927641,65221912903615.016,53401779851372.51,45665800772737.37,0.0006724038546323,0.0005505444568814,0.0004707905533196,0.000378733907539,0.0003100961602052,0.0002651744850402
125,125,2,25,3000,1000000.0,775,17.15,2.43,0.81,,11625.75,1.162575,775.0,0.0006969512017746,0.0019467024512088,0.0243542123441012,-0.0001420575528524,-1.3982599517720206e-05,20059771212394.438,16504846001407.898,14096501992393.04,3.335959029031881,3.8783092525422673,66918690232381.0,55059584937785.086,47025434148832.055,0.0006773978271913,0.0005573516617464,0.0004760243633658,0.0003811927175852,0.0003136390257888,0.0002678736385391
126,126,2,25,3000,1000000.0,780,17.15,2.43,0.81,,11727.0,1.1727,780.0,0.0007014834454536,0.0018089213193402,0.0237504925128411,-0.0001484844841534,3.055212486832028e-06,20091003626202.3,16614004557217.637,14198519594837.805,3.335788748974244,3.911881678935501,67019381765811.805,55420840829820.58,47363288710712.65,0.0006828798420961,0.0005646989577873,0.0004825982314929,0.0003839634675042,0.000317513794612,0.0002713509448552
127,127,2,25,3000,1000000.0,785,17.15,2.43,0.81,,11985.75,1.1985750000000002,785.0,0.0007248356553474,0.0019272879373431,0.0240768807562661,-0.0001473843252357,-5.5864894107017935e-05,20348995603284.81,16945236572391.324,14502757500000.0,3.2558054655875592,3.902354981795056,66252845559939.25,55170788941840.99,47218495279720.18,0.0006962360228566,0.0005797772208286,0.0004962083829151,0.0003911617231434,0.0003257324374113,0.0002787815047301
128,128,2,25,3000,1000000.0,790,17.15,2.43,0.81,,12026.25,1.202625,790.0,0.0007105585919475,0.0019457968030723,0.0246963532020507,-0.0001452599816183,1.0680653037917165e-05,20311356024189.816,16967028167758.766,14551762500000.0,3.335404145879848,4.011238062786886,67746541433153.24,56591862965505.63,48535980559721.32,0.0006994260323089,0.0005842633636729,0.0005010931567718,0.0003927282645738,0.0003280643359982,0.0002813641997269
129,129,2,25,3000,1000000.0,795,17.15,2.43,0.81,,12062.75,1.206275,795.0,0.0007148371958578,0.0018121311212694,0.0234213512071277,-0.0001391378641453,-6.674218278285777e-06,20266278522714.08,16982949352930.36,14595927500000.0,3.336425944665657,4.024625049339447,67616565210590.55,56662040892389.11,48697963097007.305,0.0007022907012354,0.0005885129525259,0.0005057950894964,0.000394074353585,0.0003302305739419,0.0002838153382768
130,130,2,25,3000,1000000.0,800,17.15,2.43,0.81,,12205.0,1.2205,800.0,0.0007195408338417,0.0019279961050723,0.023466199246867,-0.0001416005504243,3.611152572455423e-05,20397288245044.8,17147227091192.426,14768050000000.0,3.3354612064762987,4.070938188845219,68034493785855.45,57194020154311.016,49258352085027.17,0.0007113283664763,0.0005979867955898,0.0005150161509872,0.0003988792397806,0.0003353226578117,0.0002887966520977
131,131,2,25,3000,1000000.0,805,17.15,2.43,0.81,,12331.25,1.233125,805.0,0.0007239306405608,0.0018982991747548,0.0235667732259851,-0.0001382603087039,3.6763051547887e-05,20499182929999.438,17288234043092.107,14920812500000.0,3.3359555232232787,4.113638296204459,68384165386109.6,57672613590195.11,49775023384073.95,0.0007194291364583,0.000606739270096,0.0005236534201771,0.0004030674246602,0.0003399317912556,0.0002933821064356
132,132,2,25,3000,1000000.0,810,17.15,2.43,0.81,,12640.0,1.264,810.0,0.0007283277564624,0.0018051860166226,0.0233112815283925,-0.0001413868900952,2.221253350933653e-05,20900611929161.977,17683820540771.492,15294400000000.0,3.336410821707741,4.217216238693637,69732911413208.72,59000391729972.805,51028316488193.0,0.0007380463742747,0.0006244544263908,0.0005400787548692,0.0004132238011751,0.0003496249568158,0.0003023839745034
133,133,2,25,3000,1000000.0,815,17.15,2.43,0.81,,12662.5,1.26625,815.0,0.0007528921861137,0.0019450970181311,0.0237511584638877,-0.0001364378051083,4.137091098678161e-06,20825787860553.21,17677956062316.13,15300965327428.73,3.254312275525747,4.120230368993043,67764693860815.79,57522014949401.44,49787563290804.68,0.0007400252859406,0.0006281699678042,0.0005437057804207,0.000413927057394,0.0003513617051423,0.0003041173566003
134,134,2,25,3000,1000000.0,820,17.15,2.43,0.81,,12591.75,1.259175,820.0,0.0007576901487027,0.001934317431591,0.024307483518586,-0.0001348224858728,5.465840036479227e-05,20598023408452.33,17542048731912.443,15193192706419.133,3.2536104016133915,4.095939935396862,67002812689990.89,57062106498078.56,49421569481924.65,0.0007364763873589,0.0006272108940147,0.0005432282241353,0.0004115818129011,0.0003505184976204,0.0003035845563365
135,135,2,25,3000,1000000.0,825,17.15,2.43,0.81,,12664.5,1.26645,825.0,0.0007622151204315,0.0018383336629171,0.0243508706522217,-0.0001379660588645,9.933882781948236e-06,20566830400871.18,17606050844177.86,15258563500126.55,3.2536096878156777,4.119183401554623,66894505436343.766,57264441868422.91,49629137748263.66,0.000739980925415,0.0006334540394725,0.0005489930008296,0.0004130719231666,0.000353606517865,0.0003064587030138
136,136,2,25,3000,1000000.0,830,17.15,2.43,0.81,,12883.25,1.288325,830.0,0.0007879322926668,0.0019177879948284,0.0242831592408026,-0.0001275413539447,-5.650929107562971e-07,20718071728406.0,17872160787903.484,15499323607686.86,3.169049797778533,4.081746981612883,65640212479196.16,56623630179438.56,49105867970207.16,0.0007499953023265,0.0006469731743893,0.0005610763418231,0.0004182604585628,0.0003608066553996,0.00031290335725
137,137,2,25,3000,1000000.0,835,17.15,2.43,0.81,,12841.75,1.284175,835.0,0.0007506516354851,0.001931183367491,0.0244859282341006,-0.0001366341832189,7.664442324439424e-05,20537719950188.254,17776718764137.598,15426673696652.3,3.33710155787723,4.2854197999238215,68536415768744.31,59322679984824.97,51480345674536.41,0.0007479177967712,0.0006473710014618,0.0005617899080664,0.0004166833869161,0.0003606662960086,0.0003129869654645
138,138,2,25,3000,1000000.0,840,17.15,2.43,0.81,,12950.5,1.2950499999999998,840.0,0.0008389634284639,0.0018521259550205,0.0251583015132358,-0.0001272491628578,-2.3583017795146407e-05,20597065819986.56,17889068134214.266,15534398703666.38,3.0185588286020524,3.907820964884938,62151766824800.95,53980367937251.54,46875139130588.7,0.0007546536341345,0.0006554356041172,0.0005691631292667,0.0004199780157082,0.0003647614375532,0.0003167492884572
139,139,2,25,3000,1000000.0,845,17.15,2.43,0.81,,13069.75,1.306975,845.0,0.0007592467584913,0.0020205686528977,0.0243619276765515,-0.0001264277464562,4.3484515625712916e-08,20671095364592.41,18036255000000.0,15654315246109.293,3.338837592805294,4.363791280274016,69017651987008.93,60220319667781.42,52267384127188.59,0.0007619300961848,0.0006648107061855,0.0005770131534299,0.0004235220614123,0.0003695378383693,0.0003207351979221
140,140,2,25,3000,1000000.0,850,17.15,2.43,0.81,,13178.25,1.317825,850.0,0.0007641503217996,0.0019412052789369,0.0240752746120381,-0.0001298330778471,-0.0001021049248593,20726106819056.74,18185985000000.0,15760952964069.45,3.3370404686053203,4.397635168193528,69163854265338.41,60687365321070.68,52594935624256.5,0.0007684500356192,0.0006742713884004,0.0005843598593971,0.0004267089438164,0.0003744129333772,0.0003244863905968
141,141,2,25,3000,1000000.0,855,17.15,2.43,0.81,,13285.25,1.328525,855.0,0.0008326189879426,0.001915164353414,0.0240500415562351,-0.000120504251774,2.066805989351843e-05,20695863875082.75,18333645000000.0,15865415390775.107,3.102193696555004,4.118293403867554,64155089052967.805,56832448973372.24,49181186318246.086,0.0007718991346909,0.0006837948295682,0.0005917366139229,0.0004280692468008,0.0003792095683289,0.0003281571843294
142,142,2,25,3000,1000000.0,860,17.15,2.43,0.81,,13331.75,1.333175,860.0,0.0007944664406238,0.0018944047753782,0.0239071543301065,-0.0001269540662203,-1.0559170542227913e-05,20598306788083.75,18391755767007.023,15897356332453.713,3.2541427395904385,4.338314519222498,67029409800021.06,59849022879967.52,51731942013867.4,0.0007728100374306,0.0006900243602031,0.0005964391475827,0.0004280434476555,0.0003821901784424,0.0003303552706132
143,143,2,25,3000,1000000.0,865,17.15,2.43,0.81,,13439.0,1.3439,865.0,0.0008210357249253,0.0018719976886465,0.0237052081322143,-0.0001251795135871,-6.030949638856176e-05,20645114759896.02,18500079116340.438,16001466152333.297,3.1692851570114966,4.25979862278492,65439416192753.695,58640234795147.73,50720309158604.71,0.000779212535746,0.0006982520430328,0.0006039464135328,0.0004309518515983,0.0003861757826306,0.0003340190426081
144,144,2,25,3000,1000000.0,870,17.15,2.43,0.81,,13529.25,1.352925,870.0,0.0008040224763305,0.0019792991967518,0.0245495630368261,-0.0001274070527684,-8.443001197457262e-05,20664060919039.4,18584417880221.24,16084985016733.168,3.2528948437666565,4.400767735642199,67215649485265.98,60451027657090.84,52320921773141.55,0.0007843206622373,0.0007053861772968,0.0006105182398479,0.0004333023885458,0.0003896945856278,0.0003372842566997
145,145,2,25,3000,1000000.0,875,17.15,2.43,0.81,,13372.25,1.337225,875.0,0.0008086413797342,0.0019541495512465,0.0227795278493456,-0.0001239475464795,-4.8615956369304566e-05,20286093451123.51,18329319198677.88,15874665357185.49,3.2529432441645763,4.34992211016965,65989587714864.66,59624304695683.94,51639445739322.36,0.0007744566299899,0.0006997533956362,0.0006060427486625,0.0004272321534861,0.0003860218100667,0.0003343259500781
146,146,2,25,3000,1000000.0,880,17.15,2.43,0.81,,13462.25,1.346225,880.0,0.0008792327357127,0.0019498188135518,0.0248901657561826,-0.0001222871837018,-2.134963103697925e-05,20188896943386.69,18412980565568.703,15957686584541.969,3.017609784391188,4.061909900739948,60915137053138.14,55556736846675.53,48148478248922.77,0.0007752925717418,0.0007070939584338,0.0006128059351569,0.0004270477719619,0.0003894825134703,0.0003375466485714
147,147,2,25,3000,1000000.0,885,17.15,2.43,0.81,,13587.5,1.35875,885.0,0.0009061177359228,0.0019258710589262,0.0236370521098656,-0.0001199251169063,6.160995675640475e-05,20256517300671.617,18544220295883.133,16082111069113.46,2.9501794751200934,4.006925044246474,59736041568554.24,54686513876428.98,47425805782656.23,0.0007823378718489,0.0007162063263904,0.0006211158789981,0.0004302843381364,0.0003939121142017,0.000341612549408
148,148,2,25,3000,1000000.0,890,17.15,2.43,0.81,,13738.0,1.3738,890.0,0.0008449485150094,0.0019085020452598,0.0235483591288434,-0.0001198798398151,-3.4188463411596936e-05,20359342405405.016,18709108013427.355,16235933424758.05,3.168723698537859,4.353836980380432,64522680055961.47,59292769208612.54,51454802267947.53,0.0007907225289408,0.0007266302077948,0.0006305762770575,0.0004342992837969,0.0003990969869711,0.0003463399808175
149,149,2,25,3000,1000000.0,895,17.15,2.43,0.81,,13700.0,1.37,895.0,0.000849515234222,0.0018905330692272,0.0250943199060724,-0.0001164027926943,-4.779585569539478e-05,20181819427054.54,18616955057302.42,16166782407578.783,3.1696285258548764,4.341781225336885,63959886628850.086,59000544482289.22,51235498052067.305,0.0007883181821529,0.0007271933148069,0.0006314875903467,0.0004322699500311,0.000398752464387,0.0003462727554741
150,150,2,25,3000,1000000.0,900,17.15,2.43,0.81,,13723.0,1.3723,900.0,0.0008765184147705,0.0019686872490334,0.0244432956363465,-0.0001228852855802,-3.880120627960324e-05,20015769071452.547,18607739347694.65,16169641517472.424,3.1018435371153723,4.259772851653599,62131188293770.54,57760506379039.65,50192377728703.59,0.0007862287602014,0.0007309206948413,0.0006351510730265,0.0004304707160282,0.0004001888137334,0.0003477536704734
151,151,2,25,3000,1000000.0,905,17.15,2.43,0.81,,13779.5,1.3779499999999998,905.0,0.0008817908213813,0.0018618405909941,0.0244314289398852,-0.0001154070486443,-1.9926622523574883e-05,19917314598110.42,18643713601450.543,16211832595760.129,3.0853226923792523,4.250744792962449,61441577210866.02,57512731603359.38,50010786306329.16,0.0007866789952873,0.0007363752684714,0.0006403226757993,0.0004300416518267,0.0004025428907024,0.0003500353039199
152,152,2,25,3000,1000000.0,910,17.15,2.43,0.81,,13953.75,1.395375,910.0,0.0008637222921663,0.0019536227417081,0.0238820946589132,-0.0001183699042984,-1.720035784545448e-05,20045728129546.92,18838323529314.312,16392150391375.969,3.1695349050588195,4.420908370863526,63510043743057.2,59684674144069.51,51934565892099.15,0.0007961837430654,0.0007482275946135,0.0006510695730857,0.0004345269611431,0.000408354309872,0.0003553291379656
153,153,2,25,3000,1000000.0,915,17.15,2.43,0.81,,13888.25,1.388825,915.0,0.0009142328781308,0.0020402368462628,0.0235346713011489,-0.0001147204761747,4.446674648172087e-05,19828759080258.566,18708937169477.67,16290629745829.523,3.017496297041804,4.1892297705747445,59811155366999.79,56433342261399.56,49138797985807.805,0.0007919515089089,0.0007472263373355,0.0006506402521744,0.0004314642432421,0.0004070974580416,0.000354476253747
154,154,2,25,3000,1000000.0,920,17.15,2.43,0.81,,14021.5,1.4021500000000002,920.0,0.0008733080519788,0.0020784820414001,0.0242160134464041,-0.0001139943353448,5.030293661532793e-05,19879374799571.44,18847088215214.555,16422118855484.51,3.169157375103583,4.442330165865499,62982381593041.14,59711862865724.62,52029008293796.99,0.0007984289373126,0.000756968504635,0.0006595728003724,0.0004342228804117,0.0004116747641561,0.000358706439402
155,155,2,25,3000,1000000.0,925,17.15,2.43,0.81,,13993.0,1.3993000000000002,925.0,0.0009237582440277,0.0019481518119996,0.0250583770781547,-0.0001137132253773,-7.867940529067325e-07,19591369704460.24,18767513054029.92,16363979388566.145,3.019550193962907,4.224084764303719,59140717702030.97,56653731119416.086,49398153375703.79,0.0007911960826714,0.0007579246899951,0.0006608581525671,0.0004295072018971,0.0004114455568959,0.0003587522008472
156,156,2,25,3000,1000000.0,930,17.15,2.43,0.81,,14065.75,1.406575,930.0,0.0008361119218136,0.0019611626304172,0.0234161033043814,-0.0001126242287209,4.415717533179633e-06,19568193688074.5,18823604541278.504,16424167389353.076,3.336874403216472,4.693568226457187,65296661851310.14,62812059209313.41,54805431779095.95,0.0007945026400844,0.0007642710278908,0.0006668497133684,0.0004305840527942,0.0004141999032092,0.0003614020113971
157,157,2,25,3000,1000000.0,935,17.15,2.43,0.81,,14146.0,1.4146,935.0,0.0009342862019536,0.0019727490965556,0.0237553512315437,-0.0001094555586235,-8.74250141066699e-05,19554684004374.777,18889281690489.453,16492842194676.6,3.017396075697898,4.268233709871527,59001810726253.336,56994110608374.19,49763399566598.45,0.0007982812813274,0.0007711175485048,0.0006732876479595,0.0004318194346038,0.000417125581668,0.0003642058235214
158,158,2,25,3000,1000000.0,940,17.15,2.43,0.81,,14054.5,1.40545,940.0,0.0009157052549539,0.0019340645718975,0.0235347339221825,-0.0001094091142554,-6.9510904258556665e-06,19212497846713.9,18725652689404.48,16361293328956.455,3.101264264557665,4.360041543382255,59601756564669.484,58091446620478.27,50756639238473.88,0.0007885353264157,0.0007685538222878,0.0006715138176548,0.0004257796526992,0.0004149903860639,0.0003625924045323
159,159,2,25,3000,1000000.0,945,17.15,2.43,0.81,,14256.0,1.4255999999999998,945.0,0.000873237748351,0.0019456711619877,0.0222444429410444,-0.000114351677414,-7.386813063048717e-05,19311927030783.03,18952080776876.96,16570640501405.623,3.25310517484566,4.63794700058525,62828068215447.086,61657369664678.64,53909758986581.56,0.0007968029858556,0.000781955862153,0.0006836985148097,0.0004294574172588,0.0004214551789236,0.0003684968600345
160,160,2,25,3000,1000000.0,950,17.15,2.43,0.81,,14213.75,1.4213749999999998,950.0,0.0009019316143791,0.0019950047831564,0.0239077860190038,-0.0001081607776229,-5.987078460327327e-05,19128940070379.12,18853995448559.05,16496380015918.156,3.1687022521658914,4.503750542138869,60611713455289.36,59740527463147.75,52270217528815.56,0.0007934871844061,0.0007820822119909,0.000684286012898,0.0004268585457972,0.0004207232104879,0.0003681134845216
161,161,2,25,3000,1000000.0,955,17.15,2.43,0.81,,14326.5,1.43265,955.0,0.0010254881141519,0.0018867620600238,0.0250037219365205,-0.0001102153152672,-2.6042596946345456e-05,19110347875857.15,18961303777454.098,16618740000000.0,2.798630751047508,4.009979014238139,53489752512461.21,53072578948232.5,46515756565162.42,0.0007969173916093,0.0007907021288153,0.0006930152720749,0.0004278576582183,0.0004245207404747,0.0003720735606243
162,162,2,25,3000,1000000.0,960,17.15,2.43,0.81,,14371.75,1.437175,960.0,0.0009591360248748,0.0018208369917337,0.0245817738872285,-0.0001166441126565,2.4280705018772462e-05,18943558375642.4,18978809046177.84,16671230000000.0,3.002704498125781,4.315403601946667,56881799396687.36,56987646541676.414,50058681782581.33,0.0007942437428764,0.0007957216924754,0.0006989721704333,0.000425534421057,0.0004263262666745,0.0003744904766931
163,163,2,25,3000,1000000.0,965,17.15,2.43,0.81,,14378.25,1.437825,965.0,0.0009401898254565,0.0019499476381433,0.02334107968379,-0.0001064749654382,-3.805405613085258e-05,18814326921412.66,18944989987438.664,16678770000000.0,3.100753790753461,4.455980141196521,58307698872807.125,58712638296867.59,51689369637879.66,0.000792817585467,0.000798323601013,0.0007028272770635,0.0004239857874927,0.000426930313926,0.0003758604526432
164,164,2,25,3000,1000000.0,970,17.15,2.43,0.81,,14405.5,1.44055,970.0,0.0009207924436508,0.001945889105554,0.024610527899561,-0.000110237622741,8.181133319109538e-06,18595086853331.043,18938411926541.58,16710380000000.0,3.1690174747806488,4.565674862950294,58935212676152.19,60023346136690.1,52961828410223.41,0.0007876968131964,0.0008022402282496,0.0007078597253738,0.0004203923082545,0.0004281541015253,0.0003777834045852
165,165,2,25,3000,1000000.0,975,17.15,2.43,0.81,,14381.0,1.4381,975.0,0.0010467979254542,0.0018802044162085,0.0238358322935529,-0.0001079427376707,-1.5769649348994108e-05,18430242485873.93,18863791822980.305,16681960000000.0,2.799118672754684,4.025371659740747,51587911678455.43,52801455392166.16,46694311252992.66,0.0007848533865309,0.0008033161205788,0.0007104026336066,0.000417954397214,0.0004277862728387,0.0003783074770445
166,166,2,25,3000,1000000.0,980,17.15,2.43,0.81,,14351.5,1.43515,980.0,0.0009795642100413,0.0019099776026073,0.024919089323126,-0.000108806623837,9.781287272297693e-07,18265462746183.355,18800465000000.0,16647400248933.328,3.016385567615404,4.330934897863628,55120740015380.63,56735247162013.53,50237819528836.016,0.0007818538107992,0.0008047546021311,0.0007125925855477,0.00041550282749,0.0004276730611306,0.0003786951346325
167,167,2,25,3000,1000000.0,985,17.15,2.43,0.81,,14445.25,1.444525,985.0,0.0010089977506879,0.0019185867501231,0.023931610126175,-0.0001055701050776,0.0001408004010347,18168490797510.62,18923277500000.0,16730587788657.629,2.933644716627797,4.237882242881701,53301898223104.39,55516257381750.3,49083443278950.24,0.0007816421224524,0.0008141144442709,0.0007197808719916,0.0004145251170727,0.0004317460326513,0.0003817184893937
168,168,2,25,3000,1000000.0,990,17.15,2.43,0.81,,14536.75,1.4536749999999998,990.0,0.0009894308409456,0.001963700234246,0.0243330326451967,-0.0001012875105656,1.7650767187988033e-05,18098645448574.24,19043142500000.0,16810841571115.871,3.0171222146291736,4.385400292979584,54599415311339.24,57448743838032.55,50714409721020.8,0.0007826471341184,0.000823490406759,0.0007269581038612,0.0004141623328597,0.0004357758344507,0.0003846927319622
169,169,2,25,3000,1000000.0,995,17.15,2.43,0.81,,14492.25,1.4492249999999998,995.0,0.0010438514046028,0.0019832494075206,0.0237502311154693,-0.0001007695123135,-6.963607288270822e-05,17859659526087.81,18983686681779.707,16733736700880.73,2.8813971679181294,4.175455604334236,51456616784629.48,54695123908545.79,48212647925026.08,0.0007762416078679,0.0008250956549088,0.000727305168576,0.0004098644627675,0.0004356599593519,0.0003840254621304
170,170,2,25,3000,1000000.0,1000,17.15,2.43,0.81,,14544.5,1.45445,1000.0,0.0010492276442164,0.0019491474984927,0.0237994572312282,-0.0001042068695855,-5.099958594283019e-05,17705491682148.133,19009236857060.75,16768332242204.793,2.8656815621853435,4.168492758175495,50744414628877.55,54480983311286.36,48058490507278.586,0.0007733512536929,0.0008302970298179,0.0007324174326615,0.0004074939914923,0.0004374998413581,0.0003859251558055
171,171,2,25,3000,1000000.0,1005,17.15,2.43,0.81,,14569.0,1.4569,1005.0,0.0010548586890876,0.0018706698821543,0.0239651161346371,-0.0001068867264642,1.4746769103228537e-05,17584351686263.477,18998292249348.74,16770799044353.729,2.864655573949638,4.172351864517905,50359051784281.69,54408374005920.97,48029154136978.78,0.0007719569555753,0.0008340292612205,0.0007362418133935,0.0004058230118615,0.0004384548443079,0.0003870473191696
172,172,2,25,3000,1000000.0,1010,17.15,2.43,0.81,,14578.25,1.457825,1010.0,0.0009843165345557,0.0020240211845603,0.0243932387053207,-0.0001050982160282,-3.932609797017103e-05,17342838469403.645,18967361778585.29,16755651407771.844,3.099789841815329,4.517837571357811,53745907246110.73,58780347210967.52,51926199278106.79,0.0007651703689533,0.0008368447434827,0.0007392635289982,0.0004013570421402,0.0004389526105595,0.0003877680519264
173,173,2,25,3000,1000000.0,1015,17.15,2.43,0.81,,14532.5,1.4532500000000002,1015.0,0.0010396010736996,0.0018995355396634,0.0240796031054814,-0.0001019616618079,-6.747831996551214e-05,17159840248235.418,18864979871053.285,16677353576134.066,2.9492125868645966,4.286226768641512,50611365296816.55,55640517263507.22,49188315381472.61,0.0007609560660173,0.0008365707757477,0.0007395601115914,0.0003982417844051,0.0004378142883578,0.0003870443402291
174,174,2,25,3000,1000000.0,1020,17.15,2.43,0.81,,14617.5,1.46175,1020.0,0.0010448298654921,0.0018742185014839,0.0231568561909489,-0.0001058783250422,-2.9622012838125645e-05,17130881901837.234,18932211810816.023,16749033702922.717,2.93370133063584,4.288774833360077,50262011406781.69,55547113770528.59,49141668704083.93,0.0007634421249691,0.0008437188521896,0.0007464249625098,0.0003986939408118,0.0004406170200922,0.0003898070332907
175,175,2,25,3000,1000000.0,1025,17.15,2.43,0.81,,14562.5,1.45625,1025.0,0.0010238750298867,0.0019356338216608,0.0234513751260441,-9.092992459082846e-05,-5.2557659753846686e-05,16837044399489.682,18818030861215.656,16660245851641.309,3.0184505519323275,4.397650824319559,50845282185422.01,56827556346022.95,50311377787355.81,0.0007539977037667,0.0008427103785031,0.0007460802987908,0.0003929289406439,0.0004391595553152,0.0003888029631585
176,176,2,25,3000,1000000.0,1030,17.15,2.43,0.81,,14739.25,1.4739250000000002,1030.0,0.0010292028661637,0.0018706207594975,0.0244318615294224,-0.0001024595873799,5.445201116648773e-05,16865366906718.406,19002964177079.37,16836376438602.855,3.017721145260444,4.449495029218525,50913286780121.22,57366280269574.336,50825770153579.945,0.0007590059328395,0.0008552059751628,0.000757701251037,0.0003946712214935,0.0004446937398544,0.0003939928073489
177,177,2,25,3000,1000000.0,1035,17.15,2.43,0.81,,14712.25,1.471225,1035.0,0.0010601131066323,0.00201917566542,0.0249221158090923,-9.790091604335164e-05,1.0621151399813634e-06,16636651360015.36,18924766168655.62,16779502140709.146,2.9491225155162604,4.338813208377465,49063414952849.2,55811330977938.78,49484698477871.7,0.0007523749758569,0.0008558525499585,0.0007588352514466,0.0003903521234364,0.0004440390376412,0.000393703886022
178,178,2,25,3000,1000000.0,1040,17.15,2.43,0.81,,14612.25,1.461225,1040.0,0.0011430345555822,0.0019481937630384,0.0235957527327343,-9.98815436235351e-05,2.165609640898108e-05,16315367086409.89,18753040813203.43,16639595126646.482,2.72957697686013,3.9885167425379673,44533945685844.92,51187748127057.56,45418948999423.54,0.000741355332357,0.0008521209931193,0.0007560879574495,0.0003838322865069,0.0004411805444626,0.0003914600149776
179,179,2,25,3000,1000000.0,1045,17.15,2.43,0.81,,14743.0,1.4743,1045.0,0.0010703680017058,0.0019007765946181,0.0233338346949822,-9.544831104573774e-05,-5.210447733255157e-05,16297116470183.332,18877364257139.42,16762398596991.207,2.9339494061174864,4.324137127175462,47799610930355.055,55367504339355.34,49164288213907.32,0.0007441408342112,0.0008619572432778,0.0007653860299868,0.0003843945120965,0.000445253934128,0.0003953689624816
180,180,2,25,3000,1000000.0,1050,17.15,2.43,0.81,,14727.5,1.47275,1050.0,0.0011542192593196,0.0019376550802653,0.0245385844793892,-9.450188214300072e-05,-3.08610247238511e-05,16036178870881.836,18814084842813.203,16718715779633.156,2.729117588479488,4.019310130691199,43764641788023.43,51345877989069.984,45627366291105.984,0.0007357566433982,0.0008632098721281,0.00076707214998,0.000379220635816,0.0004449120500485,0.0003953611442618
181,181,2,25,3000,1000000.0,1055,17.15,2.43,0.81,,14729.5,1.4729499999999998,1055.0,0.0011069047963587,0.001929392788803,0.0233481523511549,-9.283994850671254e-05,-3.0973269569247326e-05,15908041398746.168,18773201098039.74,16694922918649.05,2.8658599122277746,4.220133006815756,45577956197182.66,53786894054399.2,47832441871913.984,0.0007334607271098,0.0008655626033656,0.0007697409125374,0.0003771264311112,0.0004450497803706,0.0003957807589364
182,182,2,25,3000,1000000.0,1060,17.15,2.43,0.81,,14745.25,1.474525,1060.0,0.0011386522040765,0.0018774562022691,0.0241906257173339,-9.734766896343668e-05,-1.4146232573401413e-05,15664324115427.965,18749789805019.062,16686683373603.012,2.797536702877848,4.12399087354499,43810399750615.016,52439912539146.87,46669761409588.66,0.0007255402782593,0.0008684529005014,0.000772893921812,0.0003722749348324,0.0004456034442565,0.0003965721035712
183,183,2,25,3000,1000000.0,1065,17.15,2.43,0.81,,14624.5,1.46245,1065.0,0.0011175118510777,0.0020381182028347,0.0234280006455058,-9.440287320130232e-05,2.4093784918959e-05,15389620055959.98,18553117267370.91,16524157356140.863,2.865637221593635,4.190800805090829,44100538220492.36,53165864666171.55,47351671477016.44,0.000716205135405,0.0008634285847439,0.0007690044532403,0.0003666255337751,0.0004419892431787,0.0003936535137872
184,184,2,25,3000,1000000.0,1070,17.15,2.43,0.81,,14734.0,1.4734,1070.0,0.0011496332404021,0.0019168365087262,0.0233205764660829,-9.57934800594914e-05,-1.6975057209936583e-05,15278282021846.031,18648580560186.625,16621809806545.77,2.7969332807346188,4.121744520215453,42740040180433.11,52168239944173.76,46498475285865.01,0.0007144665717338,0.0008720736664952,0.0007772946887297,0.0003648501396244,0.0004453339198382,0.0003969340021383
