Energy[eV],Reflectivity,Angle,peak_rs,peak_rp
2060,,3.62,0.6077297344809373,0.6044594885080956
2070,,3.6,0.611063375405766,0.6077124053865237
2080,,3.58,0.6137225317042063,0.6102659724401861
2090,,3.56,0.6151013335249734,0.6115076513131349
2100,,3.54,0.6151492824442151,0.6113806981862275
2110,,3.52,0.6134246277268123,0.6094345727193342
2120,,3.52,0.6168452360098559,0.6138952973303631
2130,,3.5,0.6211306310118151,0.6180725892235612
2140,,3.48,0.6241215057155726,0.6209189860484836
2150,,3.46,0.6253439375118967,0.6219507982315984
2160,,3.44,0.6241502932179632,0.6205077476225475
2170,,3.44,0.6245613988946777,0.6218132269313764
2180,,3.42,0.6297993574135557,0.6269234753522086
2190,,3.4,0.6330422638834297,0.6299896417414319
2200,,3.38,0.6335608113309447,0.6302675692725335
2210,,3.36,0.6303037326750538,0.6266862262554229
2220,,3.36,0.6358788654739224,0.6331940983007582
2230,,3.34,0.6399984070407716,0.6371314813142694
2240,,3.3200000000000003,0.6406363157942905,0.637512035841572
2250,,3.3000000000000003,0.6365490318086173,0.6331996697396121
2260,,3.3000000000000003,0.6426236891580204,0.6400347452851315
2270,,3.2800000000000002,0.6463664165092919,0.6435662282919417
2280,,3.2600000000000002,0.6456145018365829,0.6425082530970959
2290,,3.2600000000000002,0.6443779132572593,0.6419781513023168
2300,,3.24,0.6504629125025775,0.6478816870043516
2310,,3.22,0.652006404269909,0.6491505145948961
2320,,3.2,0.6470094316226224,0.6442963631333599
2330,,3.2,0.6543410792562037,0.6519098644841095
2340,,3.18,0.6572960035222137,0.6546043487970461
2350,,3.16,0.6532929145154399,0.6502046759807064
2360,,3.16,0.6587307892871325,0.656400698640217
2370,,3.14,0.6622195811166374,0.6596271358837944
2380,,3.12,0.6578866670434654,0.6548833683933365
2390,,3.12,0.6635745301676453,0.6613054438949959
2400,,3.1,0.6663571153220624,0.6638057466839866
2410,,3.1,0.6602025496790236,0.6581447721395619
2420,,3.08,0.668577162061926,0.6663301694852753
2430,,3.06,0.6696649979043164,0.6670955097950166
2440,,3.06,0.6668856060803847,0.6648451491188885
2450,,3.04,0.6736309301146536,0.6713623477332674
2460,,3.02,0.6713075247608091,0.6686481149399485
2470,,3.02,0.6740556382884738,0.6719984478769319
2480,,3.0,0.6776437017835477,0.6752949057665757
2490,,3.0,0.6722447513308589,0.6703375764196047
2500,,2.98,0.6805707721555377,0.6784470814834473
2510,,2.96,0.6786868376349107,0.6761708737850134
2520,,2.96,0.6813534624220736,0.6793952263945993
2530,,2.94,0.6845312672185065,0.6822632686053278
2540,,2.94,0.6808289204562533,0.6789940340374576
2550,,2.92,0.6879024050274753,0.6858209777061498
2560,,2.9,0.682120557354788,0.6795789259993893
2570,,2.9,0.689545635560723,0.6876062510712431
2580,,2.88,0.6882786177435679,0.6859514306856256
2590,,2.88,0.6903636674930558,0.688534610860435
2600,,2.86,0.6927223145438465,0.6905616934845308
2610,,2.86,0.690776073748383,0.6890340749826807
2620,,2.84,0.6960788099466001,0.6940489315520749
2630,,2.84,0.6910886367777396,0.6894164764010197
2640,,2.82,0.6987868541412666,0.6968605462958135
2650,,2.82,0.6915275620358834,0.6899124002419281
2660,,2.8000000000000003,0.7011552864823886,0.6993115806108091
2670,,2.7800000000000002,0.6945507942857567,0.6922290671616407
2680,,2.7800000000000002,0.7033995641383752,0.7016219190418765
2690,,2.7600000000000002,0.6983391536894961,0.6961071789182771
2700,,2.7600000000000002,0.7056645220569099,0.7039395056374695
2710,,2.74,0.701497109696418,0.6993313010033384
2720,,2.74,0.7079814786297206,0.7062976197969981
2730,,2.72,0.7038727786095887,0.7017515224488253
2740,,2.72,0.7100902445193275,0.7084366499606906
2750,,2.7,0.7055985337589704,0.7035019324802837
2760,,2.7,0.7123399510946228,0.7107071503872749
2770,,2.68,0.7067654117518986,0.7046741745145476
2780,,2.68,0.7146838586570066,0.713062312199273
2790,,2.66,0.7072365738955486,0.7051304184089613
2800,,2.66,0.7170294978641535,0.7154089583677209
2810,,2.66,0.7092382297270252,0.7078480071559863
2820,,2.64,0.7192326777208231,0.717601494601279
2830,,2.64,0.7133042888490234,0.711920503382176
2840,,2.62,0.7210864535446617,0.7194307506749986
2850,,2.62,0.7175245535483079,0.7161401167354252
2860,,2.6,0.722302513594255,0.72060514786362
2870,,2.6,0.7217039199854428,0.7203097326333275
2880,,2.58,0.7224806079176181,0.7207197789094674
2890,,2.58,0.7255894885022943,0.7241737021482035
2900,,2.56,0.7210585904330956,0.7192059182753573
2910,,2.56,0.7287905207679511,0.7273373805090211
2920,,2.56,0.7210583932884357,0.7197965042194088
2930,,2.54,0.7307538902639785,0.7292421126929487
2940,,2.54,0.7269312354005167,0.7256533602067541
2950,,2.52,0.731018952515271,0.7294201886289746
2960,,2.52,0.7319944680376246,0.7306842038471374
2970,,2.5,0.7286814942714442,0.7269567096156766
2980,,2.5,0.7357376174726277,0.7343726099133645
2990,,2.5,0.7284171948495146,0.7272260756258381
3000,,2.48,0.7374405287447904,0.7359898379471117
3010,,2.48,0.7352538434241225,0.7340333236594773
3020,,2.46,0.7360318374401194,0.7344517792090725
3030,,2.46,0.7403204492151202,0.7390446276072152
3040,,2.46,0.7317347900538465,0.7306035946210947
3050,,2.44,0.7427439471201106,0.7413764692640564
3060,,2.44,0.7398348756702304,0.7386726057852802
3070,,2.42,0.7411634450861422,0.7396517827675704
3080,,2.42,0.7454894954974787,0.7442643066876908
3090,,2.42,0.7374442732769014,0.7363564735723138
3100,,2.4,0.747563362644905,0.7462297492733727
3110,,2.4,0.7459115289575236,0.7447835947256203
3120,,2.38,0.7439420356651755,0.7424318240505874
3130,,2.38,0.7507253375001841,0.7495156297990682
3140,,2.38,0.7447264916903795,0.7436657758381098
3150,,2.36,0.7505077130815793,0.7491555522778579
3160,,2.36,0.7522117986664245,0.7510907247944885
3170,,2.36,0.7430409014155138,0.7420281099245924
3180,,2.34,0.7548278221532898,0.7535900948177054
3190,,2.34,0.7529183112569093,0.7518623622947207
3200,,2.32,0.7499187752841663,0.748477387350296
3210,,2.32,0.7578876444366409,0.7567345498735458
3220,,2.32,0.7533940410347614,0.7523872988000291
3230,,2.3000000000000003,0.7554803656912965,0.7541471940934726
3240,,2.3000000000000003,0.7603251899156118,0.7592359183887952
3250,,2.3000000000000003,0.7540201971092394,0.7530518303402237
3260,,2.2800000000000002,0.7597973197718998,0.7585442914636468
3270,,2.2800000000000002,0.7625588066405643,0.7615184628655433
3280,,2.2800000000000002,0.7550621486718567,0.7541247717025952
3290,,2.2600000000000002,0.7633605704030665,0.7621666648909647
3300,,2.2600000000000002,0.7648569906031379,0.7638545563476918
3310,,2.2600000000000002,0.7566965133743666,0.7557850427848022
3320,,2.24,0.7664488269387522,0.7652974727003911
3330,,2.24,0.7671666975251583,0.7661932459695538
3340,,2.24,0.7585899405773603,0.7577000789538492
3350,,2.22,0.7686564347045485,0.7675326186745359
3360,,2.22,0.7693748460957176,0.7684225491918002
3370,,2.22,0.761006338521011,0.7601349222475661
3380,,2.2,0.7705496360081034,0.7694405825938958
3390,,2.2,0.7718515750865456,0.7709137883416488
3400,,2.2,0.764116274002382,0.7632606123268769
3410,,2.18,0.7720252711981755,0.770918064303353
3420,,2.18,0.774505669216078,0.773575481981173
3430,,2.18,0.767828298516217,0.7669853292647313
3440,,2.16,0.7728491952357941,0.7717294856312428
3450,,2.16,0.777160436531686,0.7762298856650066
3460,,2.16,0.7719843890811906,0.7711501456659724
3470,,2.14,0.7726247663870719,0.7714752667091355
3480,,2.14,0.779538778545959,0.7785979485300032
3490,,2.14,0.7763548486866342,0.7755238817774467
3500,,2.12,0.7707300291287699,0.7695285384823629
3510,,2.12,0.7812329912221229,0.7802688546933382
3520,,2.12,0.7806260621165805,0.7797907382360829
3530,,2.12,0.772275663618513,0.7714995680250284
3540,,2.1,0.7816476912204702,0.7806424607949091
3550,,2.1,0.7843495484008585,0.7834990566056563
3560,,2.1,0.7785111654765337,0.7777382911598233
3570,,2.08,0.7795654985476499,0.7784934896343558
3580,,2.08,0.7865160938861978,0.7856343490114169
3590,,2.08,0.7839314788696412,0.7831515373887199
3600,,2.08,0.7743362140175369,0.7735992134655176
3610,,2.06,0.7867439366185494,0.7858087039335281
3620,,2.06,0.7882712820319223,0.7874699913478284
3630,,2.06,0.7820450200580097,0.7813101029503268
3640,,2.04,0.7837309542646826,0.7827092993100897
3650,,2.04,0.790705592736824,0.7898621109420395
3660,,2.04,0.7885372209324737,0.7877901149480062
3670,,2.04,0.7796254271261059,0.7789198875479236
3680,,2.02,0.7899746332016753,0.7890578268760993
3690,,2.02,0.7929974036279055,0.7922174906580601
3700,,2.02,0.7882457108302912,0.7875364238047239
3710,,2.0,0.783991933726869,0.782953702822368
3720,,2.0,0.7941802456154936,0.7933368194691292
3730,,2.0,0.7945620864121904,0.7938276728403252
3740,,2.0,0.7880175886014464,0.7873359794605828
3750,,1.98,0.7899880803314728,0.7890333618060037
3760,,1.98,0.7973241498545868,0.796533152002972
3770,,1.98,0.7959963094007572,0.795295580278308
3780,,1.98,0.7882800240864434,0.7876199869261242
3790,,1.96,0.7943625194168588,0.7934658466557091
3800,,1.96,0.7999012492485226,0.7991479934191879
3810,,1.96,0.7974373361407622,0.7967620604410497
3820,,1.96,0.7889135003961486,0.7882710508662596
3830,,1.94,0.7972142942900928,0.7963559739423504
3840,,1.94,0.8018775229168184,0.8011506196959948
3850,,1.94,0.7989982768699935,0.7983424601232856
3860,,1.94,0.7902780707389212,0.7896510562797452
3870,,1.92,0.7992442378757627,0.7984089112211029
3880,,1.92,0.8038453412408625,0.8031361278326213
3890,,1.92,0.8010957299533513,0.8004550298789985
3900,,1.92,0.7926352881585238,0.7920225371722353
3910,,1.9000000000000001,0.8005236159312734,0.7996973966375536
3920,,1.9000000000000001,0.8057934779249442,0.8050939823891441
3930,,1.9000000000000001,0.8036973793479953,0.8030677398897023
3940,,1.9000000000000001,0.7959373790394182,0.7953377399207021
3950,,1.8800000000000001,0.8008490996937274,0.8000176290016097
3960,,1.8800000000000001,0.8075549659608658,0.8068567186792774
3970,,1.8800000000000001,0.8066501906536949,0.8060270163906529
3980,,1.8800000000000001,0.800026569066895,0.7994382561871305
3990,,1.86,0.7997500902810402,0.7988965791980875
4000,,1.86,0.8087873381360677,0.8080801273359849
4010,,1.86,0.8096712524292552,0.8090485623952851
4020,,1.86,0.8046343109193935,0.8040542664003337
4030,,1.84,0.7963898848441888,0.7954926433934006
4040,,1.84,0.8089197081633589,0.8081900284820551
4050,,1.84,0.812322195523085,0.8116916168751143
4060,,1.84,0.8093118475672584,0.8087349714411127
4070,,1.84,0.8011271041612285,0.8005708255619104
4080,,1.82,0.8067611195687617,0.8059895137729437
4090,,1.82,0.8135443271570977,0.8128931463721547
4100,,1.82,0.8131663916560966,0.8125842764497297
4110,,1.82,0.8073850611759468,0.806836154504032
4120,,1.8,0.8009493915592543,0.8001074263443916
4130,,1.8,0.8127143446483585,0.812024321282244
4140,,1.8,0.815915419110565,0.8153160011826163
4150,,1.8,0.8130815824339772,0.8125316736786937
4160,,1.8,0.8053638937044966,0.8048332393232183
4170,,1.78,0.8083080553616233,0.8075512461924792
4180,,1.78,0.8164819024449901,0.8158466552250653
4190,,1.78,0.8174038019954245,0.8168399558953654
4200,,1.78,0.8129523186525304,0.8124251014514989
4210,,1.78,0.8039051127378009,0.8033877109755231
4220,,1.76,0.8131355448615695,0.8124353231682413
4230,,1.76,0.8191675453058657,0.8185698158421735
4240,,1.76,0.8187292206836145,0.8181907753031886
4250,,1.76,0.8133146011686793,0.8128046386224012
4260,,1.76,0.8034771794561242,0.8029710995727452
4270,,1.74,0.816438552873326,0.8157752078812951
4280,,1.74,0.8213850870966597,0.8208130507730433
4290,,1.74,0.8203087366826167,0.8197890193465333
4300,,1.74,0.8144955806160622,0.8139998680855736
4310,,1.72,0.8056772617277257,0.8048952431757318
4320,,1.72,0.8186989498300312,0.8180574976559192
4330,,1.72,0.8234232476403252,0.8228679633613372
4340,,1.72,0.822276034767397,0.8217701374998265
4350,,1.72,0.8164607172397094,0.8159772802605808
4360,,1.72,0.8064313770617673,0.8059483412702417
4370,,1.7,0.8196615140428923,0.8190284502748669
4380,,1.7,0.8248364130689773,0.8242894370980695
4390,,1.7,0.8241845171698373,0.8236875996511948
4400,,1.7,0.8189516520816404,0.8184785236914283
4410,,1.7,0.8095883279971481,0.8091175990735774
4420,,1.68,0.8192918743071701,0.818653664077925
4430,,1.68,0.8258491486009042,0.8253021671307796
4440,,1.68,0.8263506487712879,0.8258579752649043
4450,,1.68,0.8221982513619772,0.8217333306453075
4460,,1.68,0.8139667325410577,0.8135084160501211
4470,,1.6600000000000001,0.8171068202779521,0.8164475038416514
4480,,1.6600000000000001,0.8260396050467801,0.8254824064218781
4490,,1.6600000000000001,0.8283840313405962,0.8278892695578113
4500,,1.6600000000000001,0.8258393669636092,0.8253790946969658
4510,,1.6600000000000001,0.8191915348474527,0.8187442250992975
4520,,1.6400000000000001,0.8119077380168376,0.8112057465957058
4530,,1.6400000000000001,0.8245640969899453,0.8239825327739234
4540,,1.6400000000000001,0.8296340876224916,0.8291279694434263
4550,,1.6400000000000001,0.8293153673237127,0.828853774683968
4560,,1.6400000000000001,0.8247210930547552,0.8242811541254261
4570,,1.6400000000000001,0.816269543152859,0.8158324851217699
4580,,1.62,0.8199854451236547,0.8193584058730824
4590,,1.62,0.8290647765319091,0.8285331233208435
4600,,1.62,0.8318047730933928,0.8313321813160496
4610,,1.62,0.8298279851398578,0.8293886896481619
4620,,1.62,0.8239074432432437,0.8234815553349837
4630,,1.62,0.8142370979827539,0.8138074407424392
4640,,1.6,0.8249096320466517,0.8243299112341128
4650,,1.6,0.8318979792166143,0.8313986537926688
4660,,1.6,0.8332337685278345,0.8327836214259334
4670,,1.6,0.830216614393081,0.8297929433491762
4680,,1.6,0.8234241662735667,0.8230088874354152
4690,,1.58,0.8137859989226072,0.8131207494938347
4700,,1.58,0.8273862032810311,0.8268343646013095
4710,,1.58,0.8335116102199972,0.833032264175058
4720,,1.58,0.8343341646858747,0.8338989751728912
4730,,1.58,0.8310007861804803,0.830588833192321
4740,,1.58,0.8240028465189748,0.8235971880872246
4750,,1.56,0.8148663487089488,0.8142187840294601
4760,,1.56,0.8284088257476134,0.8278702176397998
4770,,1.56,0.8346380389499889,0.8341694799576218
4780,,1.56,0.8356598932459438,0.8352342996496211
4790,,1.56,0.8325970095186852,0.8321943187563382
4800,,1.56,0.8259401749652789,0.8255441284506989
4810,,1.56,0.8157157345237848,0.815311593424097
4820,,1.54,0.8279053013617086,0.8273662920228837
4830,,1.54,0.835185778049353,0.8347192974458617
4840,,1.54,0.8371103350836446,0.8366891273392482
4850,,1.54,0.8348961704607066,0.8345002019034983
4860,,1.54,0.8291134872662644,0.8287267548267171
4870,,1.54,0.8198682585393974,0.8194765454230664
4880,,1.52,0.8252453302112905,0.8246905035577878
4890,,1.52,0.8346668628390688,0.8341922958515757
4900,,1.52,0.8382776187270022,0.8378543210260546
4910,,1.52,0.8375251841219039,0.8371321930306838
4920,,1.52,0.8331468030435719,0.8327678188141803
4930,,1.52,0.8253911050848244,0.8250121637258515
4940,,1.5,0.8190426637993847,0.8184514962976912
4950,,1.5,0.8320739402772337,0.831577368927775
4960,,1.5,0.8382969797602726,0.8378621267742197
4970,,1.5,0.8395993179053645,0.8392028715974739
4980,,1.5,0.8370384424490254,0.8366629278863795
4990,,1.5,0.8310728030810934,0.8307039477485146
5000,,1.5,0.8217469324847007,0.8213717988290011
5010,,1.48,0.8249354767642405,0.824395236841819
5020,,1.48,0.8352618215379416,0.8348001130616287
5030,,1.48,0.8397229435131854,0.8393122120732001
5040,,1.48,0.8398002457566842,0.8394205226090875
5050,,1.48,0.8362774233825506,0.8359132568378176
5060,,1.48,0.8294616537750519,0.8290999747486548
5070,,1.48,0.819284950286854,0.818913473245999
5080,,1.46,0.8274673948574703,0.826955138793669
5090,,1.46,0.8367293558372295,0.8362875272333055
5100,,1.46,0.8405314935226116,0.84013535091803
5110,,1.46,0.8401807460736264,0.83981209788905
5120,,1.46,0.8363592313734796,0.8360037689027331
5130,,1.46,0.8293121201819327,0.8289575345131094
5140,,1.46,0.8189307801964788,0.8185653209093002
5150,,1.44,0.8274970179561052,0.8269952778077355
5160,,1.44,0.8369571980793626,0.8365237511905058
5170,,1.44,0.8410152104848561,0.840626381879342
5180,,1.44,0.8409588696639682,0.8405971792725897
5190,,1.44,0.8374702760623638,0.8371219545417601
5200,,1.44,0.8308072227216124,0.8304604463120734
5210,,1.44,0.8208854560824266,0.8205289941642478
5220,,1.42,0.8248271162038436,0.8243194429343814
5230,,1.42,0.8357546804059052,0.8353185736308604
5240,,1.42,0.8409960204024559,0.8406073499712462
5250,,1.42,0.8419662991844648,0.841607341696524
5260,,1.42,0.8394445959172203,0.8391015607512983
5270,,1.42,0.8337724102644398,0.8334336816165074
5280,,1.42,0.8249504334322436,0.824605245756016
5290,,1.4000000000000001,0.8182900505628113,0.8177571415913092
5300,,1.4000000000000001,0.8321482027997288,0.831696015560564
5310,,1.4000000000000001,0.839449250477633,0.8390512983550111
5320,,1.4000000000000001,0.842017817452349,0.8416549074865054
5330,,1.4000000000000001,0.8408348743451481,0.8404923893326185
5340,,1.4000000000000001,0.8363884892593281,0.8360544882283892
5350,,1.4000000000000001,0.8288011946415924,0.828465017910963
5360,,1.4000000000000001,0.8178796777942218,0.8175308266535476
5370,,1.3800000000000001,0.823018011622833,0.822529842748119
5380,,1.3800000000000001,0.8340846137532223,0.8336628222793857
5390,,1.3800000000000001,0.8395375684694343,0.8391601749159747
5400,,1.3800000000000001,0.8407303856890772,0.8403810410088622
5410,,1.3800000000000001,0.838415941428066,0.8380818008598585
5420,,1.3800000000000001,0.832927787510131,0.8325979706955657
5430,,1.3800000000000001,0.8242696704590022,0.8239340872404582
5440,,1.3800000000000001,0.8121404335549756,0.8117887941863371
5450,,1.36,0.8235779581856943,0.8231115443653177
5460,,1.36,0.833686158058584,0.8332793045632304
5470,,1.36,0.8385092101218669,0.8381421873181586
5480,,1.36,0.8392487559700365,0.838906652484236
5490,,1.36,0.8365652743804636,0.8362361699250664
5500,,1.36,0.8307319824417455,0.8304056006635242
5510,,1.36,0.8217086130234574,0.8213752712807476
5520,,1.36,0.809156994197483,0.8088066994589712
5530,,1.34,0.8207982476042238,0.8203360370970577
5540,,1.34,0.8314123546284081,0.8310085151392649
5550,,1.34,0.8366910730013992,0.8363266127589809
5560,,1.34,0.8378432102553832,0.8375036927353839
5570,,1.34,0.8355444470561669,0.8352183057965314
5580,,1.34,0.8300879843111613,0.8297652646611602
5590,,1.34,0.8214588237244844,0.8211301981325092
5600,,1.34,0.8093524477036981,0.8090083722623036
5610,,1.32,0.8141253135589066,0.8136502711586237
5620,,1.32,0.826812234378385,0.8263995445027106
5630,,1.32,0.8337181469694994,0.8333482544006992
5640,,1.32,0.8362162289273767,0.8358743055813699
5650,,1.32,0.8351056461916392,0.8347799406669809
5660,,1.32,0.8307803631455276,0.8304609510213912
5670,,1.32,0.822392985194935,0.8220693860846034
5680,,1.32,0.8103142189802635,0.8099768182765144
5690,,1.3,0.7997494548647135,0.7992405218474896
5700,,1.3,0.8157573224664465,0.8153189830751106
5710,,1.3,0.8248925475801355,0.8245030800534703
5720,,1.3,0.8288606181318298,0.8285036089277468
5730,,1.3,0.828669474932064,0.828332063174612
5740,,1.3,0.8248402844011418,0.8245117959197907
