Energy[eV],ThetaB[deg],Reflectivity_1,Reflectivity_2
24300,8.96347393919949,0.9915034669001204,0.9830791248749581
24350,8.944917731465035,0.9915433756089846,0.98315826571406
24400,8.926438513815375,0.9915827852239598,0.9832364199525057
24450,8.908035806111139,0.9916217171712186,0.9833136299655962
24500,8.889709132213643,0.9916601919286385,0.9833899362559442
24550,8.871458019943137,0.9916982290789327,0.9834653775582912
24600,8.853282001037579,0.9917316173522033,0.983531600856017
24650,8.8351806111119,0.9917619607107585,0.9835917867128481
24700,8.81715338961783,0.9917919185388394,0.9836512096789519
24750,8.799199879804172,0.9918215063344051,0.9837099004274484
24800,8.781319628677595,0.9918507389542354,0.9837678883640627
24850,8.763512186963913,0.9918796306474642,0.98382520169335
24900,8.74577710906984,0.9919081950871179,0.9838818674809839
24950,8.72810793638671,0.9919372147500176,0.9839394380060226
25000,8.710516263887229,0.9919704516401393,0.984005376927142
25050,8.692995640137529,0.9920032294746247,0.9840704072880849
25100,8.675545633894851,0.9920355668807574,0.9841345659564258
25150,8.658165817413078,0.9920674816746458,0.9841978881962736
25200,8.64085576640722,0.9920989909058004,0.9842604077563075
25250,8.623615060018357,0.9921301108988405,0.9843221569521455
25300,8.606443280778972,0.9921608572924273,0.9843831667432443
25350,8.589340014578745,0.9921912450757341,0.9844434668049354
25400,8.572304850630736,0.9922212886225782,0.9845030855958496
25450,8.555337381437976,0.9922510017234553,0.9845620504212004
25500,8.538437202760488,0.9922803976155177,0.9846203874920099
25550,8.521603913582673,0.9923094890107812,0.9846781219808377
25600,8.504837116081115,0.9923382881225398,0.9847352780739728
25650,8.488136415592743,0.9923668066903311,0.9847918790207649
25700,8.471495403924902,0.9923988753778537,0.9848555278512287
25750,8.454925725958331,0.9924317686506923,0.9849208154271412
25800,8.438420979665386,0.992464258661465,0.9849853047204514
25850,8.42198078271378,0.9924963616290795,0.9850490278469606
25900,8.405604755778093,0.9925280930906623,0.9851120155741864
25950,8.389292522510168,0.9925594679377995,0.9851742973929676
26000,8.373043709509844,0.9925905004505106,0.985235901584595
26050,8.356857946296053,0.9926212043290993,0.9852968552837514
26100,8.340734865278234,0.992651592723994,0.985357184537482
26150,8.3246741017281,0.9926816782637831,0.9854169143606009
26200,8.308675293751737,0.9927114730815233,0.985476068787688
26250,8.29273808226202,0.9927409888394587,0.9855346709219462
26300,8.27686211095136,0.9927668634819484,0.9855860452277856
26350,8.261047026264762,0.9927911010806706,0.9856341703849703
26400,8.245292477373203,0.992815088980747,0.9856818009078486
26450,8.229592099488803,0.9928411444274923,0.9857335380680926
26500,8.21395758047288,0.9928693178179195,0.9857894822642209
26550,8.198382560859132,0.9928971279786641,0.9858447067482797
26600,8.182866700462322,0.9929245888396208,0.9858992391223299
26650,8.167409661694604,0.992951713757997,0.9859531058549431
26700,8.152011109540725,0.9929785155480881,0.9860063323400847
26750,8.136670711533467,0.9930050065092044,0.9860589429523451
26800,8.121388137729387,0.9930311984518065,0.9861109610986312
26850,8.106163060684835,0.9930571027221166,0.9861624092668444
26900,8.090995155432243,0.9930827302252312,0.9862133090715993
26950,8.075884099456674,0.993108091446861,0.9862636812972267
27000,8.06082957267267,0.993133196473804,0.9863135459382755
27050,8.045831257401327,0.9931580550131632,0.9863629222375294
27100,8.03088883834764,0.9931826764105789,0.9864118287220807
27150,8.016002002578118,0.993207069667282,0.9864602832370691
27200,8.001170439498638,0.993231243456318,0.9865083029777836
27250,7.986387824174047,0.9932562574150122,0.986557992894077
27300,7.971665883940554,0.9932844358046983,0.9866139704118577
27350,7.95699829843326,0.9933122858709184,0.9866692972621091
27400,7.942384766199042,0.9933398201159929,0.9867239982280731
27450,7.927824988017114,0.9933670505417974,0.98677809710211
27500,7.913318666878333,0.9933939886752226,0.9868316167360682
27550,7.89886550796474,0.9934206455919045,0.9868845790882362
27600,7.884465218629326,0.9934470319386702,0.9869370052677533
27650,7.870117508376008,0.9934731579545568,0.9869889155761998
27700,7.85582208883986,0.9934990334906776,0.9870403295469105
27750,7.841578673767522,0.9935246680288804,0.987091265981897
27800,7.827386978997868,0.9935500706993493,0.987141742986682
27850,7.8132467224428455,0.9935752502972155,0.9871917780031744
27900,7.799157624068554,0.9936002152982284,0.9872413878406858
27950,7.785119405876526,0.9936249738734992,0.987290588705112
28000,7.771131791885197,0.9936495339035473,0.9873393962267367
28050,7.757194508111603,0.9936739029914604,0.9873878254862822
28100,7.7433072825532525,0.9936959295478055,0.9874316003998772
28150,7.729463828511706,0.9937191141336378,0.9874776777945419
28200,7.715675911208905,0.9937423517550603,0.987523861671678
28250,7.701937247818549,0.9937653074324446,0.9875694862563011
28300,7.68824757408282,0.9937879913186165,0.9876145716890906
28350,7.674606627636713,0.9938104131736747,0.98765913733243
28400,7.661014147991057,0.9938325823841914,0.9877032018084305
28450,7.647469876515751,0.9938545079813298,0.9877467830348111
28500,7.633973556423131,0.9938761986578356,0.9877898982585495
28550,7.620524932751565,0.9938976627841031,0.9878325640877027
28600,7.607123752349196,0.9939189084233309,0.9878747965214255
28650,7.59376976385785,0.9939399433458089,0.9879166109782699
28700,7.580462717697155,0.9939607750424272,0.9879580223229426
28750,7.567202366048783,0.9939814107374243,0.9879990448915602
28800,7.553988462840895,0.9940018574004378,0.9880396925155203
28850,7.540820763732733,0.9940221217579316,0.9880799785441402
28900,7.527699026099368,0.9940422103040031,0.9881199158660678
28950,7.514623009016645,0.9940621293105829,0.9881595169294901
29000,7.501592473246238,0.994081884837128,0.988198793761337
29050,7.488601164562387,0.9941031519553983,0.9882410767276578
29100,7.475660880371348,0.9941264496844361,0.9882873979621817
29150,7.462765369745846,0.9941494921016673,0.9883332126460029
29200,7.449914400044831,0.9941722883358524,0.9883785388949452
29250,7.437107740240817,0.9941948471717801,0.9884233941429191
29300,7.424345160905866,0.9942171770665501,0.9884677951741798
29350,7.4116264341977445,0.9942392861651825,0.9885117581542517
29400,7.398951333846188,0.994261182315156,0.9885552986587319
29450,7.386319635139353,0.9942828730802247,0.9885984317006662
29500,7.373731114910361,0.9943043657534434,0.9886411717563574
29550,7.3611855515240245,0.9943256673694733,0.9886835327897484
29600,7.348682724863684,0.9943467847162312,0.988725528275507
29650,7.336222416318187,0.9943677243459133,0.9887671712208701
29700,7.32380440876901,0.9943884925854016,0.9888084741862674
29750,7.311428486577493,0.9944090955461652,0.9888494493049423
29800,7.299094435572234,0.9944295391336065,0.988890108301477
29850,7.286802043036587,0.9944498290559296,0.9889304625093676
29900,7.274551097696292,0.9944699708326048,0.9889705228878019
29950,7.262341389707248,0.9944899698022938,0.9890103000373671
30000,7.250172710643391,0.9945098311304816,0.9890498042151791
30050,7.238038836826198,0.9945289657403453,0.989087863696561
30100,7.22595159594686,0.9945480747008424,0.9891258728911524
30150,7.2139047671034655,0.9945669625365743,0.9891634429692275
30200,7.201898147423415,0.9945856367133481,0.9892005887564961
30250,7.1899315353933995,0.9946041044241071,0.9892373245372801
30300,7.178004730848006,0.9946223726015284,0.9892736640794936
30350,7.166117534958437,0.994640447929948,0.9893096206582875
30400,7.1542697502213395,0.9946583368566084,0.9893452070783543
30450,7.142461180447747,0.9946760456022968,0.9893804356950225
