Energy[eV],Reflectivity,Angle,peak_rs,peak_rp
5780,,1.44,0.8458855621006862,0.8456281397094421
5790,,1.42,0.8463673755160519,0.8458957467631445
5800,,1.42,0.8552218902188315,0.8548294319275674
5810,,1.42,0.859852840989374,0.8595146859327545
5820,,1.42,0.8614874563833338,0.8611865010547055
5830,,1.42,0.8608704119734925,0.8605944477279983
5840,,1.42,0.8584447008869102,0.8581845949839719
5850,,1.42,0.8544543230245956,0.8542028365108166
5860,,1.42,0.8490013410108841,0.848752322240645
5870,,1.4000000000000001,0.8450253546145639,0.8445443305504231
5880,,1.4000000000000001,0.8551802899264244,0.8547827963914908
5890,,1.4000000000000001,0.8608080921938841,0.8604681089823839
5900,,1.4000000000000001,0.863254477193493,0.8629541642469901
5910,,1.4000000000000001,0.8633424602207362,0.8630691674104635
5920,,1.4000000000000001,0.86156994998058,0.8613143147272517
5930,,1.4000000000000001,0.8582229789626871,0.8579776943403133
5940,,1.4000000000000001,0.8534397664637086,0.8531987507130144
5950,,1.4000000000000001,0.8472449188376265,0.8470027169376538
5960,,1.3800000000000001,0.8526656200391562,0.8522445940863591
5970,,1.3800000000000001,0.8603270768917359,0.8599723292588671
5980,,1.3800000000000001,0.8643163698790919,0.8640075936963799
5990,,1.3800000000000001,0.8656494634309048,0.8653724517040116
6000,,1.3800000000000001,0.8649508746325676,0.8646953130287278
6010,,1.3800000000000001,0.8625952024799478,0.8623532487704978
6020,,1.3800000000000001,0.8587885893518429,0.8585539334338418
6030,,1.3800000000000001,0.8536143895464007,0.8533815993636885
6040,,1.3800000000000001,0.8470562654120546,0.8468202945364339
6050,,1.36,0.8569384852355414,0.8565496320039261
6060,,1.36,0.8635209232697442,0.8631899163924962
6070,,1.36,0.8668099974435723,0.8665193132732563
6080,,1.36,0.8676822550134322,0.8674194820806854
6090,,1.36,0.866673877309129,0.8664298791638613
6100,,1.36,0.8641051515585668,0.863872877758521
6110,,1.36,0.8601479417538409,0.8599216297891583
6120,,1.36,0.8548633528265444,0.8546379624810484
6130,,1.36,0.8482201617361672,0.8479909394702095
6140,,1.34,0.8583765274132765,0.8579995064957882
6150,,1.34,0.8649909456903627,0.864669485377994
6160,,1.34,0.8683926108113922,0.8681100915407298
6170,,1.34,0.8694248160166431,0.8691694112364379
6180,,1.34,0.8686120898561964,0.8683750684510118
6190,,1.34,0.8662711123235995,0.8660457286670422
6200,,1.34,0.8625753919788551,0.862356137963828
6210,,1.34,0.8575917985666899,0.8573738728081935
6220,,1.34,0.8512989069666489,0.8510778071694957
6230,,1.32,0.8573491994805267,0.8569657663913269
6240,,1.32,0.8650565958539832,0.8647318545456225
6250,,1.32,0.86932740196519,0.8690439998868942
6260,,1.32,0.8710895244538682,0.8708351637498009
6270,,1.32,0.870925997742305,0.8706916669754388
6280,,1.32,0.8691964953172213,0.8689753120185746
6290,,1.32,0.8661089805574954,0.8658954155851866
6300,,1.32,0.861761142213749,0.8615504770803099
6310,,1.32,0.8561626341347505,0.8559505548525661
6320,,1.3,0.852646389410704,0.8522342979833045
6330,,1.3,0.8628043570150459,0.8624605459916933
6340,,1.3,0.8688989113068776,0.8686033270097295
6350,,1.3,0.8720880715726623,0.8718266453639861
6360,,1.3,0.8731053459094723,0.8728679267701177
6370,,1.3,0.8724131140517118,0.8721921128492743
6380,,1.3,0.87029401437379,0.8700835042914342
6390,,1.3,0.8669050210779856,0.8667001224102835
6400,,1.3,0.8623084057367199,0.8621048434015843
6410,,1.3,0.8564875082820148,0.8562812684495835
6420,,1.28,0.8560671679782862,0.8556800114384344
6430,,1.28,0.8655046423344659,0.8651794604849804
6440,,1.28,0.8711828330697392,0.8709016930157975
6450,,1.28,0.8741462811388662,0.8738964936285603
6460,,1.28,0.875061533426437,0.8748338631594056
6470,,1.28,0.8743454405952265,0.8741329196307901
6480,,1.28,0.8722079425532071,0.872005042730376
6490,,1.28,0.8688416053557668,0.8686437768924319
6500,,1.28,0.8643008001583498,0.8641040301150115
6510,,1.28,0.8585656000919409,0.8583661008155407
6520,,1.26,0.8554845953525891,0.8550984835959515
6530,,1.26,0.8655742280983783,0.8652506492578229
6540,,1.26,0.8717853468895134,0.8715063889156737
6550,,1.26,0.8752006345129774,0.8749536069952322
6560,,1.26,0.8765153389950279,0.8762910129032996
6570,,1.26,0.8761743817014604,0.87596582026417
6580,,1.26,0.8744553180897798,0.8742570926170481
6590,,1.26,0.8715182556466262,0.8713259051960794
6600,,1.26,0.8674350916070103,0.8672447334626824
6610,,1.26,0.862205119730959,0.8620131488088546
6620,,1.26,0.8557608057855166,0.8555636398072387
6630,,1.24,0.8623672907644432,0.8620269715572579
6640,,1.24,0.870318660045812,0.8700286372469851
6650,,1.24,0.875081248944666,0.8748273927999151
6660,,1.24,0.8774892963098406,0.8772614195528108
6670,,1.24,0.8780825044389834,0.877873049850474
6680,,1.24,0.8772061090197758,0.8770092694873587
6690,,1.24,0.87507183910486,0.8748829572286106
6700,,1.24,0.8717946014398713,0.8716097457827102
6710,,1.24,0.8674135547160255,0.8672292043783515
6720,,1.24,0.8619024695952332,0.8617152605977085
6730,,1.24,0.8551719012831118,0.8549784010116572
6740,,1.22,0.8651682106582369,0.8648481161885156
6750,,1.22,0.8725346571856754,0.8722600666528003
6760,,1.22,0.8769491984979225,0.8767075187488507
6770,,1.22,0.8791617337422305,0.8789438014596818
6780,,1.22,0.8796607435928347,0.8794596986453594
6790,,1.22,0.878760172334468,0.878570696044034
6800,,1.22,0.8766527507746708,0.876470541076154
6810,,1.22,0.873442257920097,0.8732636549612042
6820,,1.22,0.8691620659811012,0.8689837702637404
6830,,1.22,0.8637841340632362,0.8636029772472334
6840,,1.22,0.8572205902343616,0.8570333292787851
6850,,1.2,0.8645758169689259,0.8642560533287841
6860,,1.2,0.8726337647945487,0.8723602499542211
6870,,1.2,0.877632071868756,0.877392172709999
6880,,1.2,0.8803563789391761,0.880140899998917
6890,,1.2,0.881322538935846,0.8811246093007408
6900,,1.2,0.8808663365206592,0.8806806534913377
6910,,1.2,0.8791990639605761,0.879021371492501
6920,,1.2,0.8764081515082521,0.8762348388786775
6930,,1.2,0.8725327452937136,0.8723605902795887
6940,,1.2,0.8675986193938348,0.8674246106506781
6950,,1.2,0.8615379815347053,0.8613590917011619
6960,,1.18,0.8592818666691611,0.8589405209795281
6970,,1.18,0.8694671766650881,0.8691786039684988
6980,,1.18,0.8760701586880351,0.8758200422749636
6990,,1.18,0.8800494829738261,0.8798274701238903
7000,,1.18,0.8820381949705236,0.8818366326065021
7010,,1.18,0.8824538479756985,0.8822669185777149
7020,,1.18,0.8815673276666819,0.8813904557295005
7030,,1.18,0.8795456894998477,0.8793751255095008
7040,,1.18,0.876478358369351,0.8763108767597189
7050,,1.18,0.8723922566412835,0.8722249244544902
7060,,1.18,0.8672590477176381,0.8670890335804072
7070,,1.18,0.8609961306232552,0.8608205312529891
7080,,1.16,0.8604298731258002,0.860102263023214
7090,,1.16,0.8704061511407096,0.8701280464085033
7100,,1.16,0.8769381437925026,0.8766963319156359
7110,,1.16,0.8809312568167977,0.88071611601471
7120,,1.16,0.8829879632897647,0.8827923356281012
7130,,1.16,0.8835086051780415,0.8833270199688404
7140,,1.16,0.8827549419116446,0.8825830779893221
7150,,1.16,0.8808900408344278,0.8807243469607151
7160,,1.16,0.8780028896999631,0.8778403073805137
7170,,1.16,0.8741227704312575,0.873960520853359
7180,,1.16,0.869226311280009,0.8690617192988882
7190,,1.16,0.8632387395985353,0.8630690744031693
7200,,1.1400000000000001,0.8562240845719917,0.8558856373638318
7210,,1.1400000000000001,0.8677377663029151,0.8674521170877016
7220,,1.1400000000000001,0.8754666167923738,0.875219829874257
7230,,1.1400000000000001,0.8804222849531746,0.8802042101988818
7240,,1.1400000000000001,0.8832820917524588,0.8830852006628311
7250,,1.1400000000000001,0.8845003059478127,0.8843188799429316
7260,,1.1400000000000001,0.8843790016406433,0.8842085675911366
7270,,1.1400000000000001,0.8831130346971778,0.8829499673194082
7280,,1.1400000000000001,0.8808183086943334,0.8806595429916569
7290,,1.1400000000000001,0.8775489584488514,0.8773917728691384
7300,,1.1400000000000001,0.8733068084747159,0.8731486511910019
7310,,1.1400000000000001,0.8680449868092487,0.867883324877534
7320,,1.1400000000000001,0.8616665565454813,0.8614987318668853
7330,,1.12,0.859373796416745,0.8590576432009059
7340,,1.12,0.8700431065917985,0.8697742361299462
7350,,1.12,0.8772423536957399,0.8770085244093806
7360,,1.12,0.8818716088410825,0.8816638207460118
7370,,1.12,0.8845385576642304,0.8843500711996974
7380,,1.12,0.8856536508054759,0.8854792978730391
7390,,1.12,0.8854912071223331,0.8853269075607807
7400,,1.12,0.884137420227279,0.8839797441275666
7410,,1.12,0.8817447471299819,0.8815907997689667
7420,,1.12,0.8783863534860422,0.8782335650495253
7430,,1.12,0.8740560925976377,0.8739020307054037
7440,,1.12,0.8687003112194762,0.8685425412367785
7450,,1.12,0.8622157578685973,0.8620517075750149
7460,,1.1,0.8557644198555452,0.8554442970794879
7470,,1.1,0.8674014143707967,0.8671296423042415
7480,,1.1,0.8753556595266659,0.8751198479899676
7490,,1.1,0.8805837745472102,0.8803747890481798
7500,,1.1,0.8837346929018841,0.8835456871329879
7510,,1.1,0.8852491323342578,0.8850748609823884
7520,,1.1,0.8854239902563006,0.8852603235878298
7530,,1.1,0.8844538463669015,0.8842974238223822
7540,,1.1,0.8824574417277375,0.8823054188781548
7550,,1.1,0.8794940646502083,0.8793439212471286
7560,,1.1,0.8755728442555127,0.875422230403663
7570,,1.1,0.8706566761729113,0.8705032796560778
7580,,1.1,0.8646616178624594,0.864503039204882
7590,,1.1,0.8574519109129942,0.85728553450739
7600,,1.08,0.8583354616293484,0.8580387086106092
7610,,1.08,0.8688854824136351,0.8686309444379734
7620,,1.08,0.876118974396559,0.8758960822598046
7630,,1.08,0.8808623434401115,0.8806632081046816
7640,,1.08,0.883681447913612,0.8835000798059538
7650,,1.08,0.8849632861978693,0.8847950354481241
7660,,1.08,0.8849693932927267,0.8848105493423359
7670,,1.08,0.8838705379622231,0.8837180396454406
7680,,1.08,0.8817689531616724,0.88162017341218
7690,,1.08,0.8787120302693707,0.8785646097464929
7700,,1.08,0.874699873965313,0.8745515849573453
7710,,1.08,0.8696880779202084,0.8695367044421048
7720,,1.08,0.8635863402484605,0.8634295629209436
7730,,1.08,0.8562529492793776,0.8560882248409555
7740,,1.06,0.854028577004349,0.8537288986862979
7750,,1.06,0.8655589754628713,0.8653020428299434
7760,,1.06,0.8735996321458592,0.8733749419408069
7770,,1.06,0.879018086868452,0.8788177551172972
7780,,1.06,0.8824132065815334,0.8822312282983945
7790,,1.06,0.8841983041481316,0.8840300133462182
7800,,1.06,0.8846561656518199,0.8844978448338426
7810,,1.06,0.8839752393572692,0.8838238350264577
7820,,1.06,0.8822731608225345,0.8821260719740386
7830,,1.06,0.8796115910096579,0.8794665064442823
7840,,1.06,0.8760048487579813,0.8758596155595274
7850,,1.06,0.8714238009569472,0.871276310841617
7860,,1.06,0.865795751941027,0.8656438348795794
7870,,1.06,0.8590005160864873,0.8588418320263302
7880,,1.06,0.8508623689779362,0.850694288987347
7890,,1.04,0.855595871414112,0.8553148469048124
7900,,1.04,0.8663278695706338,0.8660848188479151
7910,,1.04,0.8736556171428862,0.8734413114498569
7920,,1.04,0.8784499515249089,0.8782573313372205
7930,,1.04,0.8813115743444493,0.8811352274729651
7940,,1.04,0.8826084854339771,0.8824441582266103
7950,,1.04,0.8825893661550497,0.8824336220912958
7960,,1.04,0.8814150362569405,0.8812650046796769
7970,,1.04,0.879178619119742,0.879031805461531
7980,,1.04,0.8759177991628281,0.8757719356451865
7990,,1.04,0.8716212341809089,0.8714741554095379
8000,,1.04,0.8662302660055212,0.8660797974676046
8010,,1.04,0.8596363934735807,0.8594802430972213
8020,,1.04,0.8516744148073125,0.8515100588677821
8030,,1.04,0.8421106286547619,0.841935183806037
8040,,1.02,0.8460657993946613,0.8457784207857564
8050,,1.02,0.8576582585956801,0.857408658917559
8060,,1.02,0.8658058435718102,0.8655850522914863
8070,,1.02,0.8713138689649167,0.8711150099075164
8080,,1.02,0.874744841396202,0.8745625702365064
8090,,1.02,0.8764895547386237,0.876319635014809
8100,,1.02,0.8768150202853771,0.8766540076163012
8110,,1.02,0.8758963516541106,0.8757413570890323
8120,,1.02,0.8738375105693756,0.8736860194898662
8130,,1.02,0.8706841351123579,0.8705338635907851
8140,,1.02,0.8664304653390891,0.8662792401686397
8150,,1.02,0.8610215179074692,0.8608671695491394
8160,,1.02,0.8543510157237711,0.8541912753793476
8170,,1.02,0.8453945676248308,0.8452259797829339
8180,,1.02,0.8329942101367204,0.8328119021962395
8190,,1.0,0.8229433628822248,0.8226245956329945
8200,,1.0,0.8370544067128468,0.8367777137841115
8210,,1.0,0.8467521851648427,0.8465072308864351
8220,,1.0,0.8530592900641931,0.8528381362213984
8230,,1.0,0.8566757596679717,0.8564722218380506
8240,,1.0,0.8580725655792126,0.8578817155968737
8250,,1.0,0.8575538494975254,0.857371639831627
8260,,1.0,0.8552970840839522,0.8551200631915431
8270,,1.0,0.8513775888134938,0.8512026802668619
8280,,1.0,0.8457815418601166,0.8456058657868372
8290,,1.0,0.8384099146388168,0.8382306352270792
8300,,1.0,0.8173484820783044,0.8171515262465522
8310,,1.0,0.7875825872343436,0.787359395758449
8320,,1.0,0.7476440997944596,0.7473863637404108
8330,,0.98,0.6837225496903155,0.6833081639362631
8340,,0.98,0.6494450784363281,0.6490474447992015
8350,,0.98,0.6158647913254721,0.6154863373422141
8360,,0.98,0.5829859312486086,0.5826276489539833
8370,,0.98,0.5509581084220769,0.5506199873079634
8380,,0.98,0.5400998444667888,0.5397847355154894
8390,,0.98,0.5436992771218963,0.5434071403654336
8400,,0.98,0.5451071966137397,0.5448347441098018
8410,,0.98,0.5447184780846939,0.5444627081141075
8420,,0.98,0.5428478921734793,0.5426061253243767
8430,,0.98,0.5397433484865246,0.5395132230879311
8440,,0.98,0.5355980967480677,0.5353775437620794
8450,,0.98,0.5300291567470373,0.5298163513689196
8460,,0.98,0.5215921690108286,0.5213854012174761
8470,,0.98,0.5122929460068532,0.5120907247910191
8480,,0.98,0.5021853025823345,0.5019863159772344
8490,,0.98,0.4913025457489897,0.49110562919022294
8500,,0.96,0.48503837186924426,0.48446831701259657
8510,,0.96,0.5194779018259438,0.5189608958195651
8520,,0.96,0.5454898983055757,0.5450258158362121
8530,,0.96,0.564371229306983,0.5639558896211619
8540,,0.96,0.5774080199862354,0.5770355364152178
8550,,0.96,0.5857331087190482,0.5853972604317419
8560,,0.96,0.5902829659046913,0.5899778923394298
8570,,0.96,0.5918036502017656,0.5915241389703739
8580,,0.96,0.5908762133686811,0.5906177687427421
8590,,0.96,0.587946535825782,0.5877053410739557
8600,,0.96,0.5833530092671967,0.583125845670615
8610,,0.96,0.5773498100856718,0.5771339649402514
8620,,0.96,0.5701254986666336,0.5699186774565069
8630,,0.96,0.5618174704198823,0.5616177192895072
8640,,0.96,0.5525230088282514,0.5523286489799826
8650,,0.96,0.5423076748939327,0.5421172484949666
8660,,0.96,0.5312116679859189,0.5310238944013946
8670,,0.96,0.5192546800831019,0.5190684211214317
8680,,0.96,0.5064396675725451,0.506253900603215
8690,,0.9400000000000001,0.5267432459623678,0.5262169157162974
8700,,0.9400000000000001,0.5557905131651616,0.5553199133218708
8710,,0.9400000000000001,0.5772858889316126,0.5768667646463012
8720,,0.9400000000000001,0.5925852356110578,0.5922113791415962
8730,,0.9400000000000001,0.6028968852557364,0.6025616886562727
8740,,0.9400000000000001,0.609225338483149,0.6089225763360369
8750,,0.9400000000000001,0.6123732327165025,0.6120973840419897
8760,,0.9400000000000001,0.6129669568526499,0.6127132801564877
8770,,0.9400000000000001,0.6114882199470936,0.6112527102112603
8780,,0.9400000000000001,0.6083037532997955,0.608083051693622
8790,,0.9400000000000001,0.603690400637277,0.6034816928843607
8800,,0.9400000000000001,0.597855189522619,0.5976561095046574
8810,,0.9400000000000001,0.5909509100989887,0.5907594551623258
8820,,0.9400000000000001,0.5830879979530048,0.5829024574245671
8830,,0.9400000000000001,0.5743435075478384,0.5741624037508996
8840,,0.9400000000000001,0.5647678524763418,0.5645898927184095
8850,,0.9400000000000001,0.5543898603615298,0.554213898227649
8860,,0.9400000000000001,0.5432205752798884,0.5430455797350059
8870,,0.9400000000000001,0.5312561498254664,0.5310811809282212
8880,,0.92,0.54016008576785,0.539634773598485
8890,,0.92,0.5706748151766418,0.5702078333189113
8900,,0.92,0.5934594852176004,0.5930458494535927
8910,,0.92,0.6099293829943179,0.6095623056886579
8920,,0.92,0.6213373258047872,0.6210097781026015
8930,,0.92,0.6287196114372736,0.628425080514113
8940,,0.92,0.6329013370296998,0.6326341153058823
8950,,0.92,0.634524970505811,0.634280201810027
8960,,0.92,0.6340841318580621,0.6338577461884974
8970,,0.92,0.6319548308331734,0.6317434380893748
8980,,0.92,0.6284215837700822,0.6282223610519655
8990,,0.92,0.6236981591814623,0.6235087468743371
9000,,0.92,0.6179435952333725,0.6177620072366393
9010,,0.92,0.6112743653355005,0.6110989141155371
9020,,0.92,0.6037735281747931,0.6036027633360355
9030,,0.92,0.5954975676120345,0.5953302260263359
9040,,0.92,0.5858177247225225,0.5856525889447911
9050,,0.92,0.5753023789313193,0.5751384212282179
9060,,0.92,0.5640044886553226,0.5638407795285123
9070,,0.92,0.5519085547496521,0.5517442338613345
9080,,0.9,0.5581850085161184,0.5576738768645705
9090,,0.9,0.5882767462703603,0.5878258767004642
9100,,0.9,0.6106158795455384,0.6102188584389232
9110,,0.9,0.626689827147729,0.6263390395741711
9120,,0.9,0.6377782494610973,0.6374662503021867
9130,,0.9,0.6449200566971123,0.6446401701473641
9140,,0.9,0.6489317829032746,0.6486782823357345
9150,,0.9,0.6504433708656173,0.650211456071041
9160,,0.9,0.6499355532635575,0.6497212444600228
9170,,0.9,0.647772663395683,0.6475726721364838
9180,,0.9,0.6442292715521585,0.6440408759908145
9190,,0.9,0.6395109448935478,0.6393318800683194
9200,,0.9,0.6337700644038058,0.6335984301323745
9210,,0.9,0.6271177199263718,0.6269519053652557
9220,,0.9,0.6196325864939096,0.6194712091245889
9230,,0.9,0.6113675139469498,0.611209370506071
9240,,0.9,0.6023543981641784,0.6021984252379682
9250,,0.9,0.5926077666305095,0.5924530089958018
9260,,0.9,0.5821274061579735,0.5819729913452296
9270,,0.9,0.5709002841043257,0.5707454020324545
9280,,0.9,0.5589019615720323,0.5587458484499063
9290,,0.88,0.5775555133960739,0.5770782420638936
9300,,0.88,0.6053452676678626,0.6049255377411844
9310,,0.88,0.6259536107765217,0.6255843405010932
9320,,0.88,0.6407956878293496,0.6404692872222578
9330,,0.88,0.6510598608379065,0.650769223215455
9340,,0.88,0.6576991510978645,0.6574380422515333
9350,,0.88,0.6614582646734283,0.6612213994086347
9360,,0.88,0.6629105878917444,0.6626935636696224
9370,,0.88,0.6624938404618552,0.6622930182378266
9380,,0.88,0.6605403599366559,0.6603527359904912
9390,,0.88,0.6573013070511226,0.6571243948039835
9400,,0.88,0.652965389488391,0.6527971178675488
9410,,0.88,0.6476730814213661,0.6475117105390912
9420,,0.88,0.6415273080520105,0.6413713605581555
9430,,0.88,0.6346014218064481,0.6344496275089396
9440,,0.88,0.6269451282467117,0.6267963795723633
9450,,0.88,0.618588867965057,0.6184421841106016
9460,,0.88,0.6095470369710363,0.6094015349614798
9470,,0.88,0.5998203335212687,0.5996752047598145
9480,,0.88,0.5893974494713409,0.5892519406995526
9490,,0.88,0.5782562754892372,0.5781096733743017
9500,,0.88,0.566364757476395,0.5662163763128848
9510,,0.86,0.5976607113800272,0.5972181896654529
9520,,0.86,0.623097092015997,0.6227088270629408
9530,,0.86,0.6419469822561767,0.6416055272576897
9540,,0.86,0.6555366309675065,0.6552345826554451
9550,,0.86,0.6649568177217071,0.6646874850121431
9560,,0.86,0.6710730564734758,0.670830678529254
9570,,0.86,0.6745583721791445,0.6743381147309383
9580,,0.86,0.6759302050982958,0.6757280628834474
9590,,0.86,0.6755838326660079,0.6753965032833285
9600,,0.86,0.6738199817908097,0.6736447413220095
9610,,0.86,0.6708665984914065,0.6707011910680241
9620,,0.86,0.6668955759547667,0.6667381206074594
9630,,0.86,0.6620354233711073,0.6618843375497809
9640,,0.86,0.6563807801362082,0.6562347177837311
9650,,0.86,0.6499995232366981,0.649857324945214
9660,,0.86,0.6428307112705154,0.6426913460782825
9670,,0.86,0.6349303683925736,0.6347929219752376
9680,,0.86,0.6263782011751409,0.626241858164463
9690,,0.86,0.6171745095011353,0.6170385212677296
9700,,0.86,0.6073082990644773,0.607171966032094
9710,,0.86,0.5967583107337644,0.5966209678464984
9720,,0.86,0.5854937092122796,0.5853547140414889
9730,,0.84,0.585228870725848,0.5847616991806488
9740,,0.84,0.6160659998671435,0.6156564807526015
9750,,0.84,0.6393795620669587,0.6390207978742619
9760,,0.84,0.6566269003356767,0.6563113609101837
9770,,0.84,0.669047734327922,0.668768316098616
9780,,0.84,0.6776449781772368,0.6773954305140936
9790,,0.84,0.6832075685648336,0.6829825885247347
9800,,0.84,0.6863464833797575,0.6861416571316967
9810,,0.84,0.687530839120365,0.6873425253528404
9820,,0.84,0.6871191277896612,0.6869443297510336
9830,,0.84,0.6853844605910008,0.685220707211545
9840,,0.84,0.6825342434408626,0.6823794867843694
9850,,0.84,0.6787252076569275,0.6785777377612973
9860,,0.84,0.6740747629470214,0.6739331385129037
9870,,0.84,0.6686695162611188,0.6685325087917794
9880,,0.84,0.6625716364148376,0.6624381853475653
9890,,0.84,0.6558235901596718,0.6556927667871486
9900,,0.84,0.6484516474351938,0.6483226257702014
9910,,0.84,0.6404684533534903,0.6403404864440432
9920,,0.84,0.6318748883048231,0.6317472888221287
9930,,0.84,0.6226613819643921,0.622533506154859
9940,,0.84,0.6128088063812541,0.6126800407008762
9950,,0.84,0.6022890460612916,0.6021587960066662
9960,,0.84,0.5910653256463617,0.5909330064740427
9970,,0.8200000000000001,0.6018862511540005,0.6014507249784683
9980,,0.8200000000000001,0.6307745592404242,0.6303933612507555
9990,,0.8200000000000001,0.6526548804656411,0.6523209243621053
10000,,0.8200000000000001,0.66890436026309,0.6686103838217795
