,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,9127.75,0.912775,730.0,0.0006562583749314,0.0118378875114181,0.0009485423381024,4.126285745811321e-05,1.5960591354777356e-06,16476373933716.145,13109475123179.031,11212977367310.75,3.337100538697592,3.046024651903765,54983365206194.27,43747675384100.66,37418866075503.3,0.0005237560617379,0.0004167280428078,0.0003564415865945,0.0002970873252778,0.0002363783995076,0.0002021824381904
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,9218.0,0.9218,735.0,0.0006607344924133,0.0119360644651406,0.0009139590974289,6.573082483232802e-05,3.020724148264385e-06,16557728346609.031,13211909386126.72,11307534058639.012,3.337199572377246,3.076243265380956,55256672072318.7,44090960373069.81,37735653608108.09,0.0005300252580014,0.0004229230927385,0.0003619626153618,0.0003003751276063,0.0002396783474584,0.0002051309161906
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,9239.25,0.923925,740.0,0.0006649368597777,0.0119484988589947,0.0008793925937394,3.3741064257252433e-05,9.533355206353904e-07,16514156064718.52,13215118996273.287,11317252551886.66,3.338666197644553,3.08467593093071,55135232548605.82,44120853415796.09,37784513408630.5,0.0005321482848217,0.0004258408894782,0.0003646844871018,0.0003014230682058,0.0002412077068275,0.0002065670794487
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,9233.5,0.92335,745.0,0.0006701272734801,0.0121257793601583,0.0009764561202659,2.6130750934262345e-05,-2.394074458534968e-06,16422187558445.404,13179664153331.54,11293871040274.316,3.335187498327463,3.079546146372944,54771088331211.61,43956662104166.09,37667186916889.33,0.000532877897126,0.0004276623740814,0.000366470924104,0.0003015220531328,0.0002419872127857,0.0002073628237261
120,120,2,25,3000,1000000.0,750,17.15,2.43,0.81,,9479.25,0.947925,750.0,0.0006556801407668,0.0119260574504821,0.0009364324446968,4.556319907258816e-05,3.1357050236377874e-06,16775398816219.314,13502486260525.176,11577684782906.346,3.440421455664956,3.2612008258548464,57713368118257.08,46453379058383.76,39831373975263.086,0.0005480528837663,0.0004411267126442,0.0003782433790172,0.0003098447731439,0.0002493934623018,0.0002138420167765
121,121,2,25,3000,1000000.0,755,17.15,2.43,0.81,,9459.75,0.945975,755.0,0.0006968285630648,0.0118546967203902,0.00097853265723,4.059627771209216e-05,7.337308671875045e-07,16657196293748.45,13446812247298.129,11537129415701.969,3.257167526033933,3.079800244267622,54230647970929.664,43778636479663.44,37561303409314.3,0.0005478191444521,0.0004422365595636,0.0003794312232675,0.0003094353024374,0.000249797045144,0.0002143214900665
122,122,2,25,3000,1000000.0,760,17.15,2.43,0.81,,9527.0,0.9527,760.0,0.0006829841138937,0.0120444388701542,0.0009690549968544,5.729806676005947e-05,-1.2590580201419025e-06,16691325816982.035,13528340000000.0,11602289996663.152,3.3382934515475347,3.1803885354440213,55720479972384.26,45161517203305.1,38731804440311.055,0.0005526379382852,0.0004479137252485,0.0003841435781344,0.0003118673149587,0.000252768840409,0.0002167817624738
123,123,2,25,3000,1000000.0,765,17.15,2.43,0.81,,9559.0,0.9559,765.0,0.0006869756085449,0.0118112575872172,0.0008683808006803,2.026515898889838e-05,-4.158616412427764e-06,16662818551396.21,13573780000000.0,11624346363908.57,3.340734946450174,3.193391168602101,55665757512342.22,45346154594149.84,38833648937417.7,0.0005553644954485,0.0004524081839923,0.0003874344087346,0.0003130852289803,0.0002550438874624,0.0002184150977738
124,124,2,25,3000,1000000.0,770,17.15,2.43,0.81,,9654.25,0.965425,770.0,0.0006922687230428,0.0122896495298671,0.0009385902124397,3.090533840078876e-05,3.22720987438884e-06,16743439811391.031,13709035000000.0,11723093553039.947,3.336855067514496,3.221487714512697,55870508481838.57,45745125546080.3,39118317691380.68,0.0005616989628436,0.0004599025545424,0.0003932793717561,0.0003163789761061,0.000259041780277,0.0002215160311672
125,125,2,25,3000,1000000.0,775,17.15,2.43,0.81,,9725.0,0.9725,775.0,0.0007159875778768,0.01215443400439,0.0010138586587247,2.974293742433104e-05,-4.808361097757747e-06,16780102362474.32,13806389038444.129,11791796819647.96,3.2539832394809043,3.1648586038585105,54608381835993.19,44930868006722.586,38374673130708.766,0.0005666467857502,0.0004662275475117,0.0003981968418152,0.000318869679678,0.0002623606671222,0.0002240776840025
126,126,2,25,3000,1000000.0,780,17.15,2.43,0.81,,9889.75,0.988975,780.0,0.0007197864497356,0.0115436201829883,0.0009919728958762,3.159381536926451e-05,4.939618028579577e-06,16943378793573.309,14011115508633.332,11974060643220.531,3.257780729820626,3.221732117469515,55195558672066.53,45643277975418.22,39007270912602.71,0.0005758941688727,0.0004762284913258,0.0004069903521708,0.0003238085360919,0.0002677694252805,0.0002288388340481
127,127,2,25,3000,1000000.0,785,17.15,2.43,0.81,,10045.25,1.004525,785.0,0.0007056902782096,0.0119635995928807,0.0009219241751899,2.3962397732854432e-05,-1.7857381109571374e-07,17054481203420.46,14201792768814.13,12154752500000.0,3.337160308137502,3.352257073944293,56913471796735.99,47393604212884.78,40562310594725.95,0.0005835149997789,0.000485910946543,0.0004158719528172,0.0003278324092698,0.0002729961635196,0.000233646614554
128,128,2,25,3000,1000000.0,790,17.15,2.43,0.81,,10082.5,1.00825,790.0,0.000730284245975,0.0119550190909705,0.0009387855654162,2.507337911380828e-05,-3.2275438828911512e-06,17028520703784.955,14224721879341.254,12199825000000.0,3.252148488253141,3.279823032984632,55393537735610.78,46272819695178.66,39685858699114.05,0.0005863808727371,0.0004898314407426,0.0004201036693193,0.0003292533189951,0.0002750407373621,0.0002358885391328
129,129,2,25,3000,1000000.0,795,17.15,2.43,0.81,,10173.0,1.0173,795.0,0.0007146442879956,0.0118909953830378,0.0009692556255712,4.103387407529608e-05,7.818860442044237e-07,17091364026575.229,14322401091572.035,12309330000000.0,3.337325492801222,3.3950433152291053,57039143995450.16,47798262148797.49,41080024114272.19,0.0005922698641411,0.0004963165336301,0.000426557248177,0.0003323386789099,0.0002784966635892,0.0002393528371465
130,130,2,25,3000,1000000.0,800,17.15,2.43,0.81,,10326.25,1.032625,800.0,0.0007193014414496,0.0121512948908542,0.0009381246439738,3.695374727535439e-05,1.8654236160724697e-06,17257476258942.557,14507706165540.828,12494762500000.0,3.3365714887920315,3.445425551958928,57580776821096.95,48405976538497.95,41689649178703.02,0.0006018315890476,0.0005059370051584,0.0004357382653938,0.0003374786357873,0.0002837054973558,0.0002443413706451
131,131,2,25,3000,1000000.0,805,17.15,2.43,0.81,,10445.75,1.044575,805.0,0.0007227119763796,0.0118411708793574,0.0009130027142672,1.3376274136394236e-05,8.575864475143234e-07,17364771624210.164,14644790329904.057,12639357500000.0,3.341584724643676,3.4905344278019634,58025831735609.41,48936787530307.91,42235466576403.76,0.0006094253950053,0.0005139662832725,0.0004435846093312,0.0003414367198089,0.0002879547903504,0.0002485227481642
132,132,2,25,3000,1000000.0,810,17.15,2.43,0.81,,10522.25,1.052225,810.0,0.0007284070202046,0.0122220763163353,0.0008697980578301,4.713984352881526e-05,2.2328636146163337e-07,17398849989843.72,14721011130152.916,12731922500000.0,3.336047068816124,3.51026315292611,58043234120684.49,49109860480401.95,42474184150405.94,0.000614391492224,0.0005198311382983,0.0004495920631663,0.0003439908340123,0.0002910475634378,0.0002517215012435
133,133,2,25,3000,1000000.0,815,17.15,2.43,0.81,,10600.5,1.06005,815.0,0.0007329222353859,0.0118356520274859,0.0009877472079552,5.0752133335216726e-05,-1.4162535336146683e-06,17434453245077.535,14799223947765.615,12809309611325.43,3.335961655615192,3.536280122200443,58160568324136.31,49369559426891.484,42731292823584.92,0.0006195173183505,0.0005258768603126,0.0004551670780137,0.0003465219168336,0.0002941448967708,0.0002545939615906
134,134,2,25,3000,1000000.0,820,17.15,2.43,0.81,,10691.0,1.0691,820.0,0.0007577220520715,0.0122424249937293,0.0009608358051745,-1.6455879361228708e-06,-1.6100541663915645e-06,17488710326981.066,14894041177189.504,12899749695183.512,3.2532352421419684,3.478247984650171,56898392525444.33,48456803580447.15,41968504704670.94,0.000625303794727,0.0005325321474705,0.0004612268306018,0.0003494527100463,0.0002976070250806,0.0002577578566754
135,135,2,25,3000,1000000.0,825,17.15,2.43,0.81,,10834.5,1.08345,825.0,0.0007623352506129,0.0119264793851942,0.0009694610406748,-1.1229990727866557e-06,-1.352306443123454e-06,17594956293437.465,15062004648525.012,13053725472156.115,3.2534371878333506,3.524382581744878,57235089286218.49,48995585241055.83,42462801865288.16,0.0006330548648907,0.000541920943635,0.0004696643900263,0.0003533836907535,0.0003025109414354,0.0002621759104428
136,136,2,25,3000,1000000.0,830,17.15,2.43,0.81,,10865.25,1.086525,830.0,0.000745917998671,0.0121639959480408,0.0009701120435681,1.8209424505924063e-05,-7.46983777051156e-07,17472844883632.88,15072710302196.133,13071548392557.752,3.3381726775920555,3.627027400943743,58327684282806.31,50315577895172.61,43635318278520.14,0.0006325179173426,0.0005456329173953,0.000473190749461,0.0003527451883181,0.0003042908049274,0.0002638909593744
137,137,2,25,3000,1000000.0,835,17.15,2.43,0.81,,10928.0,1.0928,835.0,0.0007506083980785,0.0117602008392977,0.0009323652856592,3.535659842490498e-05,-7.0355454284921285e-06,17477073110413.863,15127531890474.094,13127703790917.62,3.337294777727758,3.6470074183359102,58326331702487.58,50485194935644.29,43811157678617.32,0.0006364588691663,0.0005508961242802,0.0004780688080167,0.0003545868789082,0.0003069177707697,0.0002663438829285
138,138,2,25,3000,1000000.0,840,17.15,2.43,0.81,,10973.75,1.0973750000000002,840.0,0.0008181618467517,0.0120370174696228,0.0009750127798654,5.103224035193464e-05,-1.5869017378253246e-06,17453152468404.89,15158500555023.652,13163245262681.668,3.0864340338617047,3.387175404049813,53871182379872.26,46788472711927.59,40629885491496.13,0.0006394641378775,0.0005553906382519,0.0004822866985668,0.0003558730357807,0.0003090846550596,0.0002684010273122
139,139,2,25,3000,1000000.0,845,17.15,2.43,0.81,,11196.25,1.119625,845.0,0.0007807577186724,0.01190138236035,0.000977942734216,1.0161438017538493e-05,2.966565261218298e-06,17707970808609.023,15450825000000.0,13410327441171.498,3.2536859296843463,3.6434555112750497,57624833168359.27,50279686055595.69,43639550227566.66,0.0006527102537852,0.0005695125667384,0.0004943004662744,0.0003628117508053,0.0003165659651365,0.0002747590014909
140,140,2,25,3000,1000000.0,850,17.15,2.43,0.81,,11068.75,1.106875,850.0,0.0007637403746229,0.011740028913264,0.0009870277028709,3.8961574020193725e-05,4.2630604515642556e-07,17408388431956.766,15274875000000.0,13238028427222.41,3.3388406008213574,3.695677260544267,58123803745413.43,51000346195510.89,44199643711281.27,0.000645440884166,0.0005663378240933,0.0004908188259975,0.0003584037806134,0.000314479020835,0.0002725444376846
141,141,2,25,3000,1000000.0,855,17.15,2.43,0.81,,11206.75,1.120675,855.0,0.0007689534645578,0.0120547595487359,0.0010019780599424,5.421838164409258e-05,3.468484921305695e-07,17457960706955.725,15465315000000.0,13383244118896.44,3.3357026053947427,3.738237510077703,58234549324473.69,51587677639072.3,44642510247650.29,0.0006511341997852,0.000576813963325,0.0004991584123806,0.0003610970837271,0.0003198815852068,0.0002768164336751
142,142,2,25,3000,1000000.0,860,17.15,2.43,0.81,,11364.0,1.1364,860.0,0.0007735215299646,0.0121786675912406,0.0009626289516773,-7.409418939891043e-07,-3.864831359749692e-07,17558021890583.29,15677155102388.5,13550925974609.783,3.335395668728734,3.790350960582951,58563063304214.05,52289616245640.76,45197787121304.7,0.0006587442207783,0.0005881776082921,0.0005084054586329,0.0003648647581268,0.0003257793753872,0.0002815952365779
143,143,2,25,3000,1000000.0,865,17.15,2.43,0.81,,11386.75,1.138675,865.0,0.0007993736120113,0.0120135684891638,0.0009986882007097,5.018611677814511e-05,1.41486462575176e-06,17492429532870.451,15674959139667.348,13557905700579.0,3.253037199146492,3.7039069657786943,56899757696613.88,50987850216883.92,44101452447577.42,0.0006602201310667,0.0005916229965774,0.0005117186415875,0.000365141825745,0.0003272034446662,0.0002830114839957
144,144,2,25,3000,1000000.0,870,17.15,2.43,0.81,,11415.0,1.1415000000000002,870.0,0.0007821042743785,0.0124245255207291,0.000916647320546,-2.188154989770953e-06,-4.118033428338128e-08,17434836032362.084,15680184053271.648,13571343863555.562,3.3371518521431938,3.809366064643812,58182805715557.85,52327254507141.55,45289721213701.805,0.0006617528953518,0.0005951537013392,0.0005151110156042,0.0003655891320842,0.0003287960304483,0.0002845759957297
145,145,2,25,3000,1000000.0,875,17.15,2.43,0.81,,11469.5,1.14695,875.0,0.0007865673867683,0.0117922013327536,0.0009099051150004,4.5312949224153776e-05,-1.2019848081714349e-06,17399566179039.51,15721223171062.156,13615844327935.76,3.337288035534927,3.827681586399439,58067046579927.61,52465963161036.5,45439745949972.49,0.0006642584694176,0.0006001848283759,0.000519808357291,0.0003664408894845,0.0003310944044988,0.0002867543969355
146,146,2,25,3000,1000000.0,880,17.15,2.43,0.81,,11576.75,1.1576749999999998,880.0,0.0007908058315705,0.0119660918811238,0.0009938214948325,2.6709063986830237e-05,4.651149743791667e-06,17361274132433.43,15834089603331.352,13722679950795.465,3.3383693393892857,3.864744132507428,57958306378020.68,52860003790417.625,45811343271742.16,0.000666706403455,0.0006080595727534,0.0005269773707834,0.0003672361822176,0.0003349322503903,0.0002902704350201
147,147,2,25,3000,1000000.0,885,17.15,2.43,0.81,,11764.5,1.17645,885.0,0.0007957752756908,0.0119745026044838,0.0010053692664703,-1.385734156079716e-06,-8.493341576816156e-07,17538752366789.422,16056189856185.254,13924415504882.082,3.336369349350178,3.9250820315616246,58515909533676.805,53569520421483.93,46457115132993.97,0.0006773736076074,0.0006201147618634,0.0005377823557294,0.0003725541928984,0.0003410619368924,0.00029577927047
148,148,2,25,3000,1000000.0,890,17.15,2.43,0.81,,11716.0,1.1716000000000002,890.0,0.0008438214255761,0.0121782500826686,0.0010092874650618,1.428691812384641e-05,-1.5427125499161186e-06,17362793392176.822,15955445442227.03,13846280099320.523,3.173100221579364,3.71771854664897,55095577855693.03,50629784432069.984,43936985598617.66,0.0006743416180718,0.000619682596777,0.0005377661713499,0.0003703778140169,0.0003403566967064,0.0002953646247822
149,149,2,25,3000,1000000.0,895,17.15,2.43,0.81,,11817.75,1.181775,895.0,0.0008265404086955,0.011889971704625,0.0010193699697927,4.68228385360112e-05,-1.6120384762903748e-06,17409028944092.98,16059162089666.84,13945619912201.766,3.255266365982995,3.846608889374249,56665376650988.24,52271638552190.05,45392181694577.94,0.0006800107443166,0.0006272838537269,0.0005447271876511,0.0003728801607284,0.0003439676595627,0.0002986981646718
150,150,2,25,3000,1000000.0,900,17.15,2.43,0.81,,11889.5,1.18895,900.0,0.0008531854365684,0.0123109194498361,0.0009426678282071,5.1867911881407965e-05,5.664516323933266e-07,17341505966263.576,16121600012709.725,14009251098301.275,3.1735241437471435,3.77278247474693,55028159128002.48,51157147056504.58,44454230226670.78,0.000681182456053,0.0006332639802752,0.0005502899280586,0.0003729564656574,0.0003467204620625,0.0003012910635497
151,151,2,25,3000,1000000.0,905,17.15,2.43,0.81,,11920.75,1.192075,905.0,0.0008134630593871,0.0118416964949484,0.0009442050567921,-5.292611329496951e-06,-2.741057856574077e-06,17230619978622.217,16128818093145.0,14024979383570.344,3.3375840658099607,3.978651124433117,57508651345448.07,53831294374991.984,46809554763411.23,0.0006805619676382,0.0006370438318974,0.0005539480051914,0.0003720322958752,0.0003482429089836,0.0003028181972643
152,152,2,25,3000,1000000.0,910,17.15,2.43,0.81,,11934.75,1.1934749999999998,910.0,0.0008170528604409,0.0123957441434139,0.0009974438941064,4.108747223879952e-05,1.1281217237823954e-06,17145265881509.28,16112563414242.336,14020332662078.246,3.3412861776305247,3.987744454405715,57287282044701.52,53836725026837.84,46845978191521.27,0.0006809820963934,0.0006399648327377,0.0005568648275471,0.0003716542613636,0.0003492685908623,0.0003039157523487
153,153,2,25,3000,1000000.0,915,17.15,2.43,0.81,,11954.25,1.1954250000000002,915.0,0.0008449094090962,0.0122456798237409,0.0008802938348631,5.526485350075224e-05,-7.043834071993333e-06,17067517018715.89,16103635242613.607,14022087782051.922,3.255319849750909,3.8918389097671393,55565198006191.38,52427173788318.81,45650464752167.695,0.0006816687721904,0.0006431717778044,0.0005600357305316,0.0003713809464675,0.000350407343459,0.0003051138736957
154,154,2,25,3000,1000000.0,920,17.15,2.43,0.81,,12013.0,1.2012999999999998,920.0,0.0008261684879755,0.0119696171502178,0.0008929416593161,3.5181625477861705e-05,8.450059797029428e-08,17031767604553.844,16147350192873.264,14069743879822.8,3.340732293962257,4.0132280493780685,56898666012723.04,53944059533146.88,47003322056164.39,0.0006840585403798,0.0006485370784995,0.0005650927540472,0.0003720229263906,0.0003527046993407,0.0003073237853679
155,155,2,25,3000,1000000.0,925,17.15,2.43,0.81,,12181.75,1.218175,925.0,0.0008315742534818,0.0121082329570287,0.0008817086353144,5.474797852944935e-05,1.389307410672624e-06,17055468298242.588,16338251421848.707,14245830480716.473,3.337046751529976,4.065138498243837,56915337110647.68,54521932274873.72,47539371540719.55,0.0006887838833761,0.0006598191304472,0.0005753168584317,0.0003739119100057,0.0003581881592737,0.0003123154164703
156,156,2,25,3000,1000000.0,930,17.15,2.43,0.81,,12220.5,1.22205,930.0,0.000881179324665,0.0118785950160514,0.0009380551503399,3.23769523678047e-05,-3.8689294881801145e-06,17001092082904.535,16354183694200.02,14269522605022.074,3.189229905978485,3.8977195641518274,54224859231196.56,52161549642499.27,45512538299334.15,0.0006902738576437,0.0006640082538321,0.0005793673940045,0.000374096825066,0.0003598620704312,0.0003139905998811
157,157,2,25,3000,1000000.0,935,17.15,2.43,0.81,,12268.75,1.226875,935.0,0.0008634309190824,0.0117971330437019,0.0009970287281066,4.910415584007818e-05,3.655469717023216e-06,16959672655073.734,16382572793736.217,14304153660111.588,3.255476016856661,3.994049610901029,55211634411823.59,53332905546514.445,46566683126184.17,0.0006923450777807,0.0006687861178579,0.0005839387693273,0.0003745146817683,0.0003617707818527,0.0003158737591777
158,158,2,25,3000,1000000.0,940,17.15,2.43,0.81,,12278.0,1.2277999999999998,940.0,0.0008916821889783,0.0121256243766505,0.0010071892977348,3.0414781353399764e-05,-2.0004675457508994e-06,16784022808492.176,16358715267032.494,14293212813897.854,3.186654110720698,3.913456153544982,53496935446435.11,52141321816141.52,45557795765170.66,0.0006888638327748,0.0006714080066918,0.0005866339359754,0.0003719607652951,0.0003625352705605,0.0003167604356503
159,159,2,25,3000,1000000.0,945,17.15,2.43,0.81,,12237.5,1.22375,945.0,0.0008723334316868,0.0118486792714128,0.0009668196554448,3.132750403467643e-05,-5.607602521615455e-06,16577560819248.553,16268665018731.188,14224411695843.95,3.2565790872813456,3.9846188351915535,53977741435678.3,52971954285645.15,46315717068665.04,0.0006839840445712,0.0006712391177818,0.0005868939797267,0.0003686507536269,0.0003617815482658,0.0003163215715959
160,160,2,25,3000,1000000.0,950,17.15,2.43,0.81,,12300.0,1.23,950.0,0.000877821362394,0.0118028473734513,0.0009700503620807,2.344233960857579e-05,-3.133975323818436e-06,16553405179186.572,16315479308224.53,14275294992228.885,3.2531598625746083,4.002816842017651,53870121173975.8,53095833626464.75,46456415625743.09,0.0006866514725667,0.000676782074223,0.0005921532289962,0.0003693859898553,0.0003640767207106,0.0003185504078527
161,161,2,25,3000,1000000.0,955,17.15,2.43,0.81,,12309.5,1.23095,955.0,0.0009063798089243,0.0118987337050046,0.0008865951947231,4.759885669801215e-05,-2.7954868906107644e-06,16419839261359.266,16291778790951.816,14279020000000.0,3.1698049503301258,3.901555329095006,52043471605702.64,51637577775112.766,45258041817502.07,0.0006847209459404,0.0006793807178761,0.0005954470032182,0.0003676204127902,0.0003647532931891,0.0003196900495239
162,162,2,25,3000,1000000.0,960,17.15,2.43,0.81,,12598.5,1.25985,960.0,0.0008871791360718,0.0123356623501155,0.0009821721438779,3.189901109077951e-05,1.3891727233836829e-06,16606218462993.775,16637119750084.12,14614260000000.0,3.253124208094608,4.09771347923931,54012402456643.484,54112910152508.82,47533476359175.984,0.0006962464414305,0.0006975420350793,0.000612729896443,0.000373030104454,0.0003737242486613,0.0003282841874245
163,163,2,25,3000,1000000.0,965,17.15,2.43,0.81,,12463.75,1.246375,965.0,0.0009399079442573,0.0122656348864814,0.0008865757126649,5.47082273090926e-05,1.693891479823056e-06,16309152168501.523,16422417120020.771,14457950000000.0,3.101666608070396,3.86560221685733,50582444912344.22,50933733447243.46,44840985715545.03,0.0006872519382306,0.000692024814016,0.0006092440647854,0.0003675310179515,0.0003700834733152,0.0003258136919744
164,164,2,25,3000,1000000.0,970,17.15,2.43,0.81,,12440.75,1.244075,970.0,0.0009204561255273,0.0120723022099164,0.0009697164289117,7.590793196967715e-05,-8.742066651345215e-07,16058923797895.123,16355423149152.902,14431270000000.0,3.1704816136138287,3.944077410895817,50911431058879.41,51851419720046.2,45751297966391.46,0.0006802637276577,0.0006928235826314,0.0006113155307656,0.0003630554724873,0.000369758643473,0.0003262579494355
165,165,2,25,3000,1000000.0,975,17.15,2.43,0.81,,12406.0,1.2406,975.0,0.0009252137308521,0.0118864436618117,0.0010023540992516,4.490913726914295e-05,1.0454185004406369e-06,15899143889837.418,16273152169939.062,14390960000000.0,3.185720088517069,3.950377623599808,50626811427379.78,51817746411060.734,45824380433757.78,0.0006770663454073,0.0006929935186636,0.00061284021087,0.0003605550554091,0.0003690366804003,0.0003263530046737
166,166,2,25,3000,1000000.0,980,17.15,2.43,0.81,,12696.75,1.269675,980.0,0.0010025555129402,0.0119636992228771,0.0009499556947768,5.370170419681759e-05,-3.5934507416732022e-06,16159426828039.123,16632742500000.0,14727929422753.316,2.9525863130300585,3.749902228151993,47725812249688.32,49123719188791.125,43497978111286.72,0.0006917048651544,0.0007119651600605,0.0006304295655891,0.0003675947130916,0.0003783617000948,0.0003350310037727
167,167,2,25,3000,1000000.0,985,17.15,2.43,0.81,,12586.5,1.2586499999999998,985.0,0.0009331327258905,0.0121172429757249,0.0009492767006847,3.542404788346581e-05,2.123147178715818e-06,15830650866054.062,16488315000000.0,14577770769072.129,3.1754707214490887,3.996906893946503,50271034506965.125,52359480310699.18,46292450232611.3,0.0006810639188832,0.0007093578479303,0.0006271626967565,0.0003611858836667,0.0003761908890442,0.0003326006657381
168,168,2,25,3000,1000000.0,990,17.15,2.43,0.81,,12721.75,1.272175,990.0,0.0009394549381056,0.0123384848454277,0.0009420610374117,7.786243714109933e-05,3.467305415265605e-06,15838921542669.396,16665492500000.0,14711907665560.965,3.170279837294965,4.03226320650895,50202763430571.87,52822648005267.24,46630600332028.56,0.0006849289681993,0.0007206727144779,0.0006361930457493,0.0003624516936769,0.0003813666205942,0.0003366615483407
169,169,2,25,3000,1000000.0,995,17.15,2.43,0.81,,12644.75,1.264475,995.0,0.0009444866074943,0.0121385556847028,0.0009806583508747,5.783553015957578e-05,3.412040201972622e-06,15582875660611.623,16563609665126.809,14600487650189.691,3.169187770747413,4.007486033363966,49386628102215.05,52494857071186.125,46273157111400.6,0.0006772848295529,0.0007199108683889,0.0006345869019891,0.0003576141500166,0.0003801211869112,0.00033506915505
170,170,2,25,3000,1000000.0,1000,17.15,2.43,0.81,,12830.25,1.283025,1000.0,0.0009490164203782,0.0118625743599279,0.0009822554786362,1.3567139863645389e-05,1.3539666820829217e-07,15618679545868.275,16768762156506.154,14791975987524.363,3.1699352869793875,4.067348645364377,49513154531881.79,53159059286999.66,46892401547218.18,0.0006822022017046,0.0007324362107203,0.0006460929399707,0.0003594657626143,0.0003859350503341,0.000340439082146
171,171,2,25,3000,1000000.0,1005,17.15,2.43,0.81,,12746.75,1.274675,1005.0,0.0009792059194068,0.0119908489441715,0.0009566437914724,2.871226225331259e-05,-1.043477443903266e-06,15384949883786.049,16622038693759.766,14673154143634.832,3.085569285785747,3.9336507441857513,47477999929092.09,51295659581926.72,45281396212102.22,0.0006754027265755,0.0007297112008691,0.0006441547350452,0.0003550637982322,0.0003836141318334,0.0003386365169624
172,172,2,25,3000,1000000.0,1010,17.15,2.43,0.81,,12796.5,1.27965,1010.0,0.0010589549448809,0.0121041127142459,0.0009380023374683,3.7994493659138784e-05,2.1991791655173758e-07,15223201171177.863,16649175655491.34,14707779962584.836,2.867870411198483,3.670795673840068,43669175947451.85,47759717086063.36,42190642018089.36,0.0006716514414494,0.0007345657921888,0.0006489109288718,0.0003523032867283,0.0003853039343559,0.0003403751394356
173,173,2,25,3000,1000000.0,1015,17.15,2.43,0.81,,12868.25,1.286825,1015.0,0.0009377101849281,0.0120030424515335,0.0009658853729385,4.798597690914092e-05,4.670125939616207e-06,15194709394416.336,16704577823890.0,14767476700917.746,3.253861896753582,4.187928740076832,49450671357792.72,54364487447414.41,48060256906874.23,0.0006738120004491,0.0007407673755386,0.0006548662932039,0.000352635461357,0.0003876761545612,0.0003427203393189
174,174,2,25,3000,1000000.0,1020,17.15,2.43,0.81,,12786.25,1.278625,1020.0,0.0009930134319801,0.0119732878686674,0.0009986395479797,2.375661069954849e-05,1.7276523239055233e-06,14984760644252.867,16560423688458.79,14650749593569.05,3.102856428891547,3.967751179359918,46499796045486.68,51389297581841.66,45463313307960.07,0.0006677996832828,0.0007380195090686,0.0006529143955458,0.0003487463930703,0.0003854174361658,0.0003409728188414
175,175,2,25,3000,1000000.0,1025,17.15,2.43,0.81,,12826.25,1.282625,1025.0,0.0010499451586837,0.0116318125071134,0.0009692454226294,4.90740554217131e-05,-2.513684861612443e-06,14829606230314.473,16574404692440.674,14673886925638.754,2.9337772592397737,3.764195380810517,43521321720213.305,48641884871236.2,43064323074963.63,0.0006641004668111,0.0007422361539759,0.0006571270339822,0.0003460810180212,0.0003867996735699,0.0003424469703836
176,176,2,25,3000,1000000.0,1030,17.15,2.43,0.81,,12925.75,1.292575,1030.0,0.0010289546730177,0.0121509330400411,0.0010188982908152,2.0285178696216183e-05,1.1905718577880163e-06,14790271980902.385,16664861794995.242,14764848465917.254,3.018046391735977,3.9013909132678335,44641612835659.36,50299704371397.19,44564876808468.44,0.000665618734766,0.000749982436926,0.0006644745794793,0.0003461113381766,0.0003899791446595,0.0003455163953112
177,177,2,25,3000,1000000.0,1035,17.15,2.43,0.81,,12998.5,1.29985,1035.0,0.0009823870791478,0.012220287727906,0.0010140303443552,4.648083424637464e-05,-7.37521917513182e-07,14698738310126.572,16720323067054.33,14824949180173.518,3.1694782191308275,4.119282468780033,46580955521090.766,52987447538143.08,46980923382270.016,0.0006647349061955,0.000756158940382,0.0006704426594116,0.0003448821272401,0.0003923153447487,0.0003478434612284
178,178,2,25,3000,1000000.0,1040,17.15,2.43,0.81,,12997.25,1.299725,1040.0,0.0010647229360074,0.0119940279535615,0.0009816937819936,1.4677293903093042e-05,-4.904506831175881e-07,14512132276948.516,16680385273274.703,14800525433099.352,2.9353949476319583,3.814650623668165,42592636473882.23,48956388532745.49,43439061012128.7,0.0006594179947289,0.0007579414243405,0.0006725223155202,0.0003414097203238,0.0003924196363678,0.0003481944039875
