,Simulation Number,ExitSlit.openingWidth,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
134,134,0.03,1640,500000.0,17.15,2.43,0.81,,1.64,500000.0,100.0,1640.0,1.63949695197183,0.043092354655135,0.0255057095606021,5.642519399551076e-06,5.670159018408179e-07,1387000000000000.0,1547203142012755.0,1409207626310772.2,1300716081491113.5,1124000000000000.0,1.0003069365381456,100.03069365381458,1387425720978408.2,1547678035188972.5,1409640163621120.5,1301115318782277.5,1124344996668875.8,0.0982214366198162,0.1095663412769907,0.099794086194553,0.0921111767545459,0.0795968960062532,0.0638487883921337,0.0712235371406033,0.0648710883438337,0.0598768174804409,0.0517419164763939
135,135,0.03,1650,500000.0,17.15,2.43,0.81,,1.6499999999999992,500000.0,100.0,1650.0,1.649308827521861,0.0431552190939217,0.0252548889402979,-3.071599274265326e-06,-2.7207723077261604e-06,1387000000000000.0,1541292424949447.8,1405775786463298.8,1298332032943216.2,1124000000000000.0,1.000419228902789,100.04192289027888,1387581470488168.2,1541938579281636.0,1406365128303824.5,1298876331256842.8,1124471213286734.8,0.0987140144697971,0.1096951425657162,0.1000503037680089,0.0924034369766098,0.0799960722884296,0.064145847400405,0.0712815491638123,0.0650141882319099,0.0600451394810621,0.0519826477851877
136,136,0.03,1660,500000.0,17.15,2.43,0.81,,1.6599999999999997,500000.0,100.0,1660.0,1.6574070973701285,0.0433175319561785,0.0253369667747399,-5.303939575217637e-06,-3.990993515270199e-06,1387000000000000.0,1535381707886140.5,1402343946615824.2,1295947984395318.8,1124000000000000.0,1.0015720102716106,100.1572010271611,1389180378246724.5,1537795343701781.5,1404548445704236.0,1297985227938261.2,1125766939545290.8,0.09920899232013,0.1098224023548265,0.100306510331644,0.0926962463094183,0.0803971934879785,0.0644390964588694,0.0713328118065313,0.0651519660017943,0.060208880441332,0.052220291578781
137,137,0.03,1670,500000.0,17.15,2.43,0.81,,1.6700000000000006,500000.0,100.0,1670.0,1.6690408313609055,0.0431174914509347,0.0252953892876211,-3.746234199912706e-06,4.9975695387882764e-06,1387000000000000.0,1529470990822833.2,1398902114473204.2,1293563935847420.5,1124000000000000.0,1.000575087195819,100.0575087195819,1387797645940601.2,1530350570006033.0,1399706605167442.5,1294307847903900.0,1124646398008100.8,0.0996953035025263,0.1099358865381341,0.1005508081274202,0.0929792712215076,0.0807912913747943,0.0647280906846616,0.0713768831964959,0.0652835349131843,0.0603676450944049,0.0524544873320546
138,138,0.03,1680,500000.0,17.15,2.43,0.81,,1.6800000000000002,500000.0,100.0,1680.0,1.6790223175975256,0.0433560352254724,0.0254736912420511,-6.778847055317387e-06,7.473046580725011e-06,1387000000000000.0,1523560273759527.8,1395438753189937.2,1291140358184089.5,1124000000000000.0,1.0005829816154492,100.05829816154493,1387808595500628.5,1524448481389158.2,1396252268328533.5,1291893069275876.2,1124655271335765.2,0.1001802813513934,0.1100437612696723,0.1007897958927222,0.093256528007946,0.0811843087519583,0.0650129838475312,0.0714139866392706,0.0654085343340709,0.0605197456752111,0.0526853596572638
139,139,0.03,1690,500000.0,17.15,2.43,0.81,,1.6900000000000002,500000.0,100.0,1690.0,1.689366780436569,0.043307563766398,0.0249141843729744,1.006951214398764e-05,7.486727036699039e-06,1387000000000000.0,1517649556696220.2,1391975391906671.8,1288641399416909.2,1124000000000000.0,1.0003749712540135,100.03749712540136,1387520085129316.8,1518218631653648.0,1392497342664930.8,1289124602898422.2,1124421467689511.4,0.1006489036423081,0.1101296063408143,0.1010099474350963,0.0935114232439808,0.0815640718774004,0.0652945551779005,0.0714450271956868,0.0655287772409012,0.0606642155434422,0.0529135400288105
140,140,0.03,1700,500000.0,17.15,2.43,0.81,,1.6999999999999995,500000.0,100.0,1700.0,1.6725229536755186,0.0432490557057178,0.024895019214306,-1.568316007750424e-06,-6.901104718616354e-06,1387000000000000.0,1511738839632913.0,1388512030623404.5,1286142440649729.2,1124000000000000.0,1.0236473783228026,102.36473783228026,1419798913733727.2,1547487499898987.5,1421346699917319.5,1316556337520785.8,1150579653234829.8,0.1011160148218895,0.1102098103209428,0.1012262459040289,0.0937632286170144,0.0819426104252371,0.0655714454556199,0.0714685658732023,0.0656429278157856,0.0608033301335411,0.0531379269589883
141,141,0.03,1710,500000.0,17.15,2.43,0.81,,1.7100000000000004,500000.0,100.0,1710.0,1.7092890083086103,0.0427703781244215,0.0247961807219759,4.015682954038245e-06,-4.011701128445311e-06,1387000000000000.0,1505820952944659.0,1385048669340138.8,1283643481882548.5,1124000000000000.0,1.0004161215184633,100.04161215184634,1387577160546108.8,1506447557446131.5,1385625017895569.8,1284177633557395.5,1124467720586752.8,0.1015740148890249,0.1102756163623695,0.1014311133104393,0.0940049186308131,0.0823137654904571,0.0658450670793653,0.0714858555559876,0.065752431536328,0.0609384218965728,0.0533596650304302
142,142,0.03,1720,500000.0,17.15,2.43,0.81,,1.7199999999999995,500000.0,100.0,1720.0,1.6916658736230257,0.043057967123621,0.0249183601781007,-6.185027829160388e-06,7.0224759079935045e-06,1387000000000000.0,1499902042024267.8,1381585308056872.0,1281144523115368.2,1124000000000000.0,1.024024507680085,102.40245076800848,1420321992152277.5,1535936450152254.5,1414777214900977.0,1311923389550252.2,1151003546632415.2,0.1020342371787077,0.1103398418894967,0.1016359069970387,0.0942470109097013,0.0826867214050954,0.066114363071291,0.0714960837619056,0.0658562600366499,0.0610685321903716,0.0535778976871889
143,143,0.03,1730,500000.0,17.15,2.43,0.81,,1.73,500000.0,100.0,1730.0,1.728968873431279,0.042891360124604,0.0247782858758065,6.6369757123867655e-06,1.4248340236374562e-06,1387000000000000.0,1493983131103876.5,1378104529616724.5,1278591081783643.5,1124000000000000.0,1.000596703782966,100.0596703782966,1387827628146973.8,1494874596489894.0,1378926849802869.5,1279354021919010.5,1124670695052054.0,0.102469837242559,0.1103736180874859,0.1018126509394803,0.0944607210166961,0.0830397239081732,0.0663807873804715,0.0715009203863139,0.065955056790593,0.0611924172649221,0.0537938031835976
144,144,0.03,1740,500000.0,17.15,2.43,0.81,,1.7399999999999995,500000.0,100.0,1740.0,1.711188681282917,0.0427533726010302,0.0246169491339463,6.051268614855236e-06,6.183406517298637e-06,1387000000000000.0,1488064220183486.8,1374620209059233.2,1275991601679664.0,1124000000000000.0,1.024136647117166,102.4136647117166,1420477529551509.2,1523981101153735.8,1407798931965420.8,1306789760693873.5,1151129591359694.5,0.1029036150839211,0.1104017215096732,0.101985139783425,0.0946677351330642,0.0833912497147277,0.0666420022390175,0.0714978940831072,0.0660471831650497,0.0613083166374215,0.0540054870343588
145,145,0.03,1750,500000.0,17.15,2.43,0.81,,1.75,500000.0,100.0,1750.0,1.7493570197981283,0.0426319658130665,0.024576031250623,-1.4435001955811775e-05,-4.684378786416223e-06,1387000000000000.0,1482145309263095.8,1371135888501742.8,1273392121575684.5,1124000000000000.0,1.0003676763775824,100.03676763775825,1387509967135706.8,1482690259081455.5,1371640022778399.5,1273860317778187.5,1124413268248402.6,0.1033277929238765,0.1104158641662813,0.1021459590177386,0.0948643096244183,0.0837349958517932,0.0669301407607934,0.0715214089235247,0.0661646128475827,0.0614479552564859,0.0542389893403979
146,146,0.03,1760,500000.0,17.15,2.43,0.81,,1.7600000000000005,500000.0,100.0,1760.0,1.7581923183335904,0.0429954182557223,0.0245566156516096,-4.230493068724056e-07,3.741481184354197e-06,1387000000000000.0,1476226398342704.5,1367651567944251.0,1270792641471705.5,1124000000000000.0,1.0010345331152115,100.10345331152116,1388434897430798.5,1477753603437340.5,1369066448781360.2,1272107318541875.5,1125162815221497.8,0.1037500596524405,0.1104243524791371,0.1023027626229055,0.0950575431568652,0.0840771932583584,0.0672142666763586,0.0715381938088586,0.0662766382178405,0.0615828374147321,0.0544692399021104
147,147,0.03,1770,500000.0,17.15,2.43,0.81,,1.77,500000.0,100.0,1770.0,1.7404792127925006,0.0427020667830556,0.0243874886086214,-5.14493936525355e-06,-7.686336131928958e-07,1387000000000000.0,1470308471714044.2,1364167247386759.8,1268193161367726.5,1124000000000000.0,1.0241892967458102,102.418929674581,1420550554586438.5,1505874199644213.8,1397165493744712.5,1298869862079057.5,1151188769542290.2,0.1041468152661531,0.1104022673308309,0.1024323535008835,0.0952258679875726,0.0843987169135949,0.0674968733423848,0.0715509911243823,0.0663857418274649,0.0617152654553106,0.0546982592911611
148,148,0.03,1780,500000.0,17.15,2.43,0.81,,1.7800000000000005,500000.0,100.0,1780.0,1.7790848375087762,0.0426960118176707,0.0246749499749146,-1.2744832014386438e-06,3.616911112190152e-06,1387000000000000.0,1464397973543484.2,1360666833083707.8,1265650095969289.5,1124000000000000.0,1.000514662849775,100.05146628497752,1387713837372637.5,1465151644777752.8,1361367117753616.8,1266301479054499.0,1124578481043147.2,0.1045493042140401,0.1103834096801885,0.1025643624124174,0.0954021895544501,0.0847248867603323,0.0677752422464047,0.0715572656107093,0.0664884817800264,0.0618455240472271,0.0549238444736546
149,149,0.03,1790,500000.0,17.15,2.43,0.81,,1.7899999999999996,500000.0,100.0,1790.0,1.7892542577195627,0.0426055862051288,0.0243363345329893,-3.528192617832588e-06,-5.765070626388938e-06,1387000000000000.0,1458487475372924.2,1357005658179397.2,1263154894433781.2,1124000000000000.0,1.000417014286131,100.04170142861314,1387578398814864.0,1459095685486298.0,1357571548925219.2,1263681648070356.8,1124468724057611.6,0.1049377709376495,0.1103463767888353,0.1026684563223676,0.0955678867850489,0.0850396932472372,0.0680512420455603,0.0715586764289986,0.0665796110324161,0.0619749527484842,0.0551475097759264
150,150,0.03,1800,500000.0,17.15,2.43,0.81,,1.8,500000.0,100.0,1800.0,1.7991432964979026,0.0426949596371343,0.0241558282907066,7.5799228455171295e-06,2.9343835236690026e-06,1387000000000000.0,1452576977202364.2,1353344483275087.5,1260659692898272.2,1124000000000000.0,1.0004764223558398,100.04764223558396,1387660797807549.8,1453269017347881.8,1353989246842071.8,1261260299359074.8,1124535498727963.4,0.1053080154363658,0.1102869493422755,0.1027527193478396,0.095715623936363,0.0853397327689078,0.068323103750628,0.0715534012394887,0.0666652455235356,0.0620996272473854,0.0553678216407396
151,151,0.03,1810,500000.0,17.15,2.43,0.81,,1.81,500000.0,100.0,1810.0,1.8087213535258455,0.042466564935859,0.0242147314894702,1.0332397933895557e-06,1.803622264319465e-06,1387000000000000.0,1446666479031804.0,1349683308370777.0,1258164491362764.0,1124000000000000.0,1.0007073187789397,100.07073187789396,1387981051146389.0,1447689733399285.5,1350637964720408.8,1259054414734500.0,1124795026307527.8,0.1056839043803536,0.1102302536699784,0.1028405203357005,0.0958671490987299,0.085644346448102,0.0685934146365587,0.0715441915191341,0.0667479356879012,0.0622219168255523,0.0555868767494534
152,152,0.03,1820,500000.0,17.15,2.43,0.81,,1.82,500000.0,100.0,1820.0,1.81932140132576,0.0425160358412591,0.0241525449309521,-1.210868043298405e-06,-1.531428773187498e-06,1387000000000000.0,1440755980861244.0,1346022133466467.5,1255669289827255.5,1124000000000000.0,1.000373305403817,100.03733054038172,1387517774595094.5,1441293822854481.5,1346524610802547.5,1256138037958554.8,1124419595273890.4,0.1060493933228167,0.11015955133133,0.1029162441623665,0.0960079065611194,0.0859405321520159,0.0688597188021288,0.0715285160090775,0.066825310462828,0.0623396064931316,0.0558026848836285
153,153,0.03,1830,500000.0,17.15,2.43,0.81,,1.829999999999999,500000.0,100.0,1830.0,1.829093751128778,0.0424226594005332,0.0241051266831894,8.513974913367704e-08,3.978523712324812e-07,1387000000000000.0,1434845482690684.0,1342360958562156.5,1253085803719388.5,1124000000000000.0,1.0004958544051343,100.04958544051344,1387687750059921.5,1435556957143963.5,1343026574156740.5,1253707151835174.2,1124557340351371.0,0.1064002822631402,0.1100706303981835,0.1029759083561882,0.0961273851591038,0.0862248862752485,0.0691236201440283,0.0715080851556493,0.0668989538542352,0.0624497671983945,0.056016545812464
154,154,0.03,1840,500000.0,17.15,2.43,0.81,,1.8400000000000003,500000.0,100.0,1840.0,1.809706939849436,0.0424972684017795,0.0239880958560904,-8.946386947738712e-06,-7.77813916394913e-06,1387000000000000.0,1428932253313696.5,1338700301922771.5,1250323881421469.2,1124000000000000.0,1.0240070305031514,102.40070305031512,1420297751307870.8,1463236673505935.5,1370838520905609.0,1280340444981573.0,1150983902285542.0,0.1082615269804118,0.1115345260961077,0.1044915204436174,0.0975933472406369,0.0877332057144793,0.0693839981590978,0.0714816386686323,0.0669678293325115,0.062546842023665,0.056227551500235
155,155,0.03,1850,500000.0,17.15,2.43,0.81,,1.8500000000000008,500000.0,100.0,1850.0,1.8490186520742329,0.0424681988243733,0.0239664656481782,-4.8834118931874e-06,5.830761550088899e-06,1387000000000000.0,1422773463649752.2,1335045447322421.2,1247561959123550.5,1124000000000000.0,1.000530986854728,100.0530986854728,1387736478767507.8,1423528937656206.0,1335754338905414.5,1248224398124303.5,1124596829224714.4,0.1088622381795763,0.1116700098597118,0.1047844523914726,0.0979180873380583,0.0882200113293754,0.0696410997971521,0.0714372810171392,0.0670324680827068,0.0626399328755974,0.0564359020706553
156,156,0.03,1860,500000.0,17.15,2.43,0.81,,1.86,500000.0,100.0,1860.0,1.8288821765979844,0.0426282433917136,0.0240298776371119,1.5394806106284763e-05,-6.0323786965630455e-06,1387000000000000.0,1416614673985808.0,1331390592722072.2,1244800036825630.8,1124000000000000.0,1.0242488468054125,102.4248846805412,1420633150519106.5,1450965946197589.0,1363675279243156.8,1274985002221986.8,1151255703809283.5,0.1094920160496688,0.1118298461573544,0.1051021197885388,0.0982665217092577,0.0887303720546704,0.0698951824228986,0.0713875566410908,0.0670928538964961,0.0627292903056657,0.0566418060874822
157,157,0.03,1870,500000.0,17.15,2.43,0.81,,1.8700000000000003,500000.0,100.0,1870.0,1.8694162978870053,0.0422870660583277,0.02396371441247,-4.9362648858302025e-06,-7.4150210973663374e-06,1387000000000000.0,1410455884321863.8,1327735738121722.8,1242038114527711.5,1124000000000000.0,1.0003122978079817,100.03122978079818,1387433157059670.5,1410896366602792.5,1328150387082317.0,1242426000308308.2,1124351022736171.6,0.1101222383642708,0.1119845415252926,0.1054168936108157,0.0986128459304471,0.0892410929498488,0.0701468684253115,0.0713331386714002,0.0671496064351897,0.0628154896892555,0.0568457679236122
158,158,0.03,1880,500000.0,17.15,2.43,0.81,,1.88,500000.0,100.0,1880.0,1.7889487385905452,0.0425541206502207,0.0238644044813465,-5.887195948230223e-06,-6.330985769267687e-06,1387000000000000.0,1404297094657919.8,1324080883521372.5,1239276192229792.0,1124000000000000.0,1.071033878195541,107.10338781955411,1485523989057215.5,1504049763430202.5,1418135483722474.8,1327306786319276.8,1203842079091788.2,0.1107278384530421,0.1121087107695446,0.1057048407853755,0.0989346604267638,0.0897318604334673,0.0703950139825711,0.071272900947461,0.0672016527105568,0.0628975233455542,0.0570468606462941
159,159,0.03,1890,500000.0,17.15,2.43,0.81,,1.89,500000.0,100.0,1890.0,1.8592511963006488,0.0426299734305398,0.023682404395042,-1.5332232977339747e-05,1.3967881595211796e-06,1387000000000000.0,1398138304993975.5,1320426028921023.5,1236615262321144.5,1124000000000000.0,1.023782430919678,102.3782430919678,1419986231685593.5,1431389432648649.8,1351828969738382.0,1266024979371516.5,1150731452353718.0,0.1113588163233102,0.1122530834177422,0.1060137560368667,0.0992847958611553,0.0902431936174481,0.070640244057714,0.0712075206137081,0.0672496156763802,0.0629811131476999,0.0572455907143984
160,160,0.03,1900,500000.0,17.15,2.43,0.81,,1.8999999999999992,500000.0,100.0,1900.0,1.8989089217698507,0.0422075299175782,0.0239001136361652,6.6640338815384085e-06,-3.777258417734213e-06,1387000000000000.0,1391979515330031.0,1316771174320673.2,1233965553789083.5,1124000000000000.0,1.0005748303065425,100.05748303065424,1387797289635174.2,1392779667341528.8,1317528094298454.5,1234674874586630.5,1124646109264553.6,0.111990238638088,0.112392298558861,0.1063197678759391,0.0996338117087382,0.0907548869713128,0.0708828414462756,0.0711373203183866,0.0672937868568122,0.0630619932944465,0.0574421873003705
161,161,0.03,1910,500000.0,17.15,2.43,0.81,,1.9099999999999997,500000.0,100.0,1910.0,1.8777052119708184,0.0422593038704659,0.0237175313387042,3.907876259569076e-06,-1.1389102028928928e-07,1387000000000000.0,1385820725666086.8,1313127862884877.2,1231315845257021.5,1124000000000000.0,1.024460679728992,102.4460679728992,1420926962784111.5,1419718842598403.5,1345247862982120.5,1261434667793086.8,1151493804015387.0,0.1126221053973759,0.112526350272411,0.1066238100750192,0.0999808095904797,0.0912669404950616,0.0711220047483039,0.0710615344132094,0.0673340202589967,0.0631388979041325,0.0576360009640184
162,162,0.03,1920,500000.0,17.15,2.43,0.81,,1.920000000000001,500000.0,100.0,1920.0,1.888725247146224,0.0421528084846894,0.0234933975613098,-4.172321709347206e-07,-3.971545277406302e-06,1387000000000000.0,1379618107729529.5,1309487638404368.2,1228666136724960.2,1124000000000000.0,1.0237955105221173,102.37955105221177,1420004373094176.8,1412446824928511.5,1340647565282602.0,1257902874709568.0,1150746153826859.8,0.1132288165974205,0.1126261901186642,0.1069010350724422,0.1003031093400805,0.091758608403389,0.0713583816515837,0.0709785980279738,0.0673705253563734,0.0632124204086494,0.0578275565799424
163,163,0.03,1930,500000.0,17.15,2.43,0.81,,1.93,500000.0,100.0,1930.0,1.928827153350562,0.0420715665587548,0.0236281187120792,-1.4639339718099194e-05,-2.0184285614767866e-06,1387000000000000.0,1373378454093976.5,1305847413923858.8,1226016428192898.8,1124000000000000.0,1.000608334410357,100.06083344103568,1387843759827164.5,1374213927466045.0,1306641805840423.8,1226762256173831.2,1124683767877240.8,0.1138571500228566,0.1127389738182673,0.1071954325263792,0.1006422036014748,0.0922677985765614,0.071591900359766,0.0708888056537457,0.0674030987330172,0.0632825133140752,0.0580167959656646
164,164,0.03,1940,500000.0,17.15,2.43,0.81,,1.94,500000.0,100.0,1940.0,1.9387693498033969,0.0421132958983536,0.023546883011322,-7.471942731219938e-06,-1.7407823020521218e-06,1387000000000000.0,1367138800458423.8,1302207189443348.5,1223352632469951.5,1124000000000000.0,1.0006353019984773,100.0635301998477,1387881163871888.0,1368007346470550.5,1303034484273233.8,1224129830842201.5,1124714079446288.4,0.1144858834483521,0.1128464984621507,0.1074869073656939,0.1009780871645202,0.0927773129026299,0.0718224891903787,0.0707940243097855,0.0674316955929549,0.0633484003039614,0.0582036610309919
165,165,0.03,1950,500000.0,17.15,2.43,0.81,,1.95,500000.0,100.0,1950.0,1.9488077051746016,0.0420761253213276,0.0232582736350073,-1.2604503903798143e-06,-8.216452025316553e-06,1387000000000000.0,1360899146822870.8,1298566964962839.5,1220643981716607.8,1124000000000000.0,1.0006120929791078,100.0612092979108,1387848972962022.5,1361732143635914.5,1299361808684994.0,1221391129327806.2,1124687992508517.2,0.115093350204063,0.112927499709946,0.1077551712054039,0.1012891169878813,0.0932695930997598,0.0720497023469397,0.0706938561303476,0.067455921631681,0.0634081006159084,0.0583877905104256
166,166,0.03,1960,500000.0,17.15,2.43,0.81,,1.9600000000000004,500000.0,100.0,1960.0,1.958905942681304,0.0418998491951366,0.023231865405794,-4.756057902697129e-06,4.1374164759460224e-06,1387000000000000.0,1354659493187316.5,1294926740482329.2,1217935330963264.0,1124000000000000.0,1.0005588579304403,100.05588579304404,1387775135949520.5,1355416555388130.8,1295650420560587.5,1218615983781736.0,1124628156313815.0,0.1157227725185474,0.1130244789979859,0.1080407444967705,0.1016170535309038,0.0937796656891472,0.0722734615184199,0.0705882701884902,0.0674757303153732,0.0634638805149947,0.0585691209421082
167,167,0.03,1970,500000.0,17.15,2.43,0.81,,1.9699999999999995,500000.0,100.0,1970.0,1.9689006039250672,0.0419099640388808,0.0233454836023138,-4.437887764745474e-07,-3.210141972972825e-06,1387000000000000.0,1348419839551763.8,1291262518089724.5,1215226680209920.2,1124000000000000.0,1.000558602162655,100.05586021626549,1387774781199602.5,1349173069790303.5,1291983820124884.8,1215905508461601.5,1124627868830824.2,0.1163525948330912,0.1131161840348004,0.1083213731726393,0.1019428821577701,0.0942900624314306,0.0724948255315589,0.0704783424741153,0.0674908802915329,0.0635166879330309,0.0587485103802972
168,168,0.03,1980,500000.0,17.15,2.43,0.81,,1.98,500000.0,100.0,1980.0,1.9792080369555836,0.0420023828238508,0.023111999959137,-6.331280125551383e-06,1.977608053230003e-06,1387000000000000.0,1342180185916210.8,1287499855282199.8,1212518029456576.5,1124000000000000.0,1.0004003983429308,100.0400398342931,1387555352501645.5,1342717592638565.8,1288015368090778.5,1213003519666345.2,1124450047737454.2,0.1169828171476932,0.1132026094219849,0.1085907427167694,0.1022666005250181,0.0948007833266093,0.072712975098296,0.0703633124988838,0.0674967158732477,0.0635658206792437,0.0589252948885976
169,169,0.03,1990,500000.0,17.15,2.43,0.81,,1.99,500000.0,100.0,1990.0,1.956668331306446,0.0420139597884573,0.0232836807952833,5.50305599221492e-06,1.5696010652482854e-06,1387000000000000.0,1335940532280656.5,1283737192474674.5,1209809378703233.5,1124000000000000.0,1.024284069995674,102.4284069995674,1420682005083999.8,1368382605676618.5,1314911556312779.5,1239188474337085.8,1151295294675137.5,0.1175824839022614,0.1132539337644331,0.1088284122342375,0.1025612053325002,0.0952867425422796,0.0729286067323567,0.0702438945180326,0.0674990373883816,0.0636119051193691,0.0591000389092781
170,170,0.03,2000,500000.0,17.15,2.43,0.81,,2.0,500000.0,100.0,2000.0,1.967099406171316,0.041868505853461,0.023120393787733,-5.005729738457575e-06,-2.536915378001735e-06,1387000000000000.0,1329659842519684.5,1279974529667148.5,1207084212234301.5,1124000000000000.0,1.0240206764838524,102.40206764838524,1420316678283103.0,1361599171430420.5,1310720383751854.5,1236079191585147.2,1150999240367850.0,0.1182133506614023,0.1133262762971625,0.1090916207016627,0.1028792135967527,0.0957979856837896,0.073141278153064,0.0701175345282563,0.0674974571760795,0.0636537001594818,0.059272384025987
171,171,0.03,2010,500000.0,17.15,2.43,0.81,,2.009999999999999,500000.0,100.0,2010.0,2.0091688769816303,0.042151758462601,0.0229827770569201,2.257135835208927e-06,1.7548529006299962e-06,1387000000000000.0,1323360629921259.8,1276211866859623.8,1204325815349667.8,1124000000000000.0,1.000413888904767,100.04138889047668,1387574063910911.5,1323908354202989.5,1276740076791448.8,1204824272442365.0,1124465211128958.0,0.1188401507532804,0.1133874381837049,0.1093476644922301,0.1031883644212126,0.0963059332708631,0.0733489867580488,0.0699835337564653,0.0674901566854731,0.063688592849646,0.0594407073655709
172,172,0.03,2020,500000.0,17.15,2.43,0.81,,2.0200000000000005,500000.0,100.0,2020.0,2.0191314661387083,0.0421045246230053,0.022933494803743,-6.127934363750607e-06,2.2233403808386786e-06,1387000000000000.0,1317061417322834.8,1272449204052098.5,1201567418465033.2,1124000000000000.0,1.000430352242158,100.0430352242158,1387596898559873.2,1317628217656839.5,1272996805420094.5,1202084515697673.8,1124483715920185.2,0.1194717952903127,0.1134475068746668,0.109604751855684,0.1034992189231174,0.0968178067096694,0.0735539775891052,0.0698450655899343,0.0674792359323164,0.0637203049528307,0.059606828269758
173,173,0.03,2030,500000.0,17.15,2.43,0.81,,2.03,500000.0,100.0,2030.0,2.02838969180857,0.0418720550194392,0.0230052261072084,-6.755087137173224e-06,3.149035744407721e-06,1387000000000000.0,1310762204724409.2,1268686541244572.5,1198809021580399.5,1124000000000000.0,1.0007946315504963,100.0794631550496,1388102153960538.0,1311803777727481.5,1269694679597935.8,1199761633051966.2,1124893165862757.6,0.1200722620449981,0.1134723741343538,0.1098298938956601,0.1037806135408143,0.0973044142311303,0.0737558028853566,0.0697017439086007,0.0674643074688823,0.063748465676187,0.0597703838811397
174,174,0.03,2040,500000.0,17.15,2.43,0.81,,2.04,500000.0,100.0,2040.0,2.038841652524149,0.0417586127651618,0.0227598220617104,3.323834081979096e-06,8.174248825963106e-07,1387000000000000.0,1304462992125984.2,1264894838531603.8,1196050624695764.5,1124000000000000.0,1.0005686843966315,100.05686843966316,1387788765258128.0,1305204819875589.8,1265614164489656.5,1196730800023611.0,1124639201261813.6,0.1207045510265692,0.1135217157861155,0.1100782722283937,0.1040870610374549,0.0978168099162681,0.0739544010066755,0.0695535538702617,0.0674437924441531,0.0637730407520082,0.0599313242476592
175,175,0.03,2050,500000.0,17.15,2.43,0.81,,2.05,500000.0,100.0,2050.0,2.0159940971521606,0.0417890056798328,0.0227438054189885,-2.028082484744001e-06,-2.75255147611309e-06,1387000000000000.0,1298163779527559.5,1261030637593154.8,1193292227811131.5,1124000000000000.0,1.024127308155861,102.41273081558607,1420464576412178.5,1329484977072997.5,1291455912380346.5,1222083157111524.0,1151119094367187.5,0.1213326844519766,0.1135614248222081,0.1103130731329236,0.1043874184109619,0.0983258380129932,0.0741473324067143,0.0693982561492333,0.0674131635621273,0.0637919505939874,0.060087672404576
176,176,0.03,2060,500000.0,17.15,2.43,0.81,,2.06,500000.0,100.0,2060.0,2.058942754455233,0.0415970252580418,0.0227674629814,-2.6782557127816057e-06,-8.48083283562528e-06,1387000000000000.0,1291864566929133.2,1257166436654705.5,1190527346177750.5,1124000000000000.0,1.0005138153246644,100.05138153246642,1387712661855309.5,1292528346741013.0,1257812388035512.8,1191139057372648.2,1124577528424922.6,0.1219611734329911,0.1135957595524008,0.1105446963337995,0.1046850123604204,0.0988351542456249,0.0743356950682259,0.0692369506248664,0.0673773185906072,0.0638058239191445,0.0602403181374808
177,177,0.03,2070,500000.0,17.15,2.43,0.81,,2.07,500000.0,100.0,2070.0,2.069096999926569,0.0417233327073318,0.0227447195940948,1.0287954301636325e-05,-1.2642924124770096e-05,1387000000000000.0,1285565354330708.2,1253302235716257.2,1187730577998756.5,1124000000000000.0,1.000436649693749,100.04366496937487,1387605633125229.8,1286126696048971.0,1253849489753657.5,1188249200191896.5,1124490794255773.8,0.1225624179655681,0.1135991335829373,0.1107481993158161,0.1049539520772671,0.0993223920643824,0.0745202123315638,0.0690703699861763,0.0673369493303527,0.0638139400613976,0.0603898476284627
178,178,0.03,2080,500000.0,17.15,2.43,0.81,,2.079999999999999,500000.0,100.0,2080.0,2.0791380453174497,0.0419432239420027,0.0225994348388591,-3.270979706946669e-06,-1.9458258539749778e-07,1387000000000000.0,1279248097763430.8,1249438034777808.2,1184933809819763.8,1124000000000000.0,1.0004147584113503,100.04147584113504,1387575269916543.5,1279778676672182.5,1249956249712193.8,1185425271084280.0,1124466188454358.0,0.1231914847244448,0.1136211048986293,0.11097341497871,0.1052442359999204,0.0998321765178631,0.0747036360796478,0.0689001329134111,0.0672945668739091,0.0638203778711221,0.0605384909542352
