sep=	
Sample_RN	Sample_RS	Sample_RO	Sample_OX	Sample_OY	Sample_OZ	Sample_DX	Sample_DY	Sample_DZ	Sample_EN	Sample_PL	Sample_S0	Sample_S1	Sample_S2	Sample_S3
124261	2	1	0.0242441514188609	-0.732349390730387	0	0.000810426702135652	-0.0320054286724876	0.99948736647546	0.05	0.175642087600693	6.20207e+10	1.11702e+10	-6.6765e+09	6.064e+10
124264	2	1	-0.0947248946837824	-0.206445780506711	0	0.0548296224834961	-0.0209172326963216	0.9982766058937	0.05	16.3865603406184	5.77595e+10	9.84217e+09	-5.90192e+09	5.66079e+10
124270	2	1	-0.18640707384656	-0.566820741578121	0	0.0377763678549329	-0.0289942840067941	0.998865495212755	0.05	14.4485326788055	9.06185e+10	2.5691e+10	-9.13538e+09	8.64189e+10
124331	2	1	-0.119371516463265	-0.294781066464036	0	0.0505646331324443	-0.0243560219335842	0.998423758767665	0.05	15.200550139344	1.00277e+11	3.98562e+10	-9.5729e+09	9.15168e+10
124341	2	1	0.0418050233397986	-0.585300051159097	0	-0.00313503527876325	-0.0249037215273089	0.999684938472063	0.05	-0.390573792468956	6.23309e+09	4.39142e+08	-6.86197e+08	6.17962e+09
124371	2	1	-0.137546820234867	0.149959582507086	0	-0.0544805452834056	-0.00104457366263797	0.998514285852479	0.05	-12.3859340115441	9.7985e+10	3.4321e+10	-1.10132e+10	9.11144e+10
124398	2	1	-0.0256493236065943	-0.0843284864991816	0	-0.00249840497694387	0.0155396307996505	0.999876131251857	0.05	0.477836408170987	9.71589e+10	3.29575e+10	1.04285e+10	-9.08015e+10
124409	2	1	0.0377980322052638	-0.0145428486646346	0	-0.0442556823359805	-0.0155739948559049	0.998898836351913	0.05	-12.2809356970256	8.35225e+10	7.85715e+10	-3.32743e+09	2.81328e+10
124443	2	1	-0.0143155784005354	-0.244786698639192	0	0.00265004703821014	-0.0147444200087378	0.999887783368365	0.05	2.30680297031424	5.14874e+10	8.08584e+09	-5.62084e+09	5.05369e+10
124581	2	1	-0.232779715277134	-0.167866399460832	0	-0.0548032014393833	0.0192746407310487	0.998311122514761	0.05	-12.0851086225674	9.69964e+10	3.27119e+10	1.11407e+10	-9.06317e+10
124582	2	1	-0.0201064406235168	-0.302725277296811	0	-0.00296030875932541	-0.0172720741431723	0.999846444223733	0.05	1.39175545005054	3.29926e+10	4.04327e+09	3.66101e+09	-3.25386e+10
124600	2	1	-0.150983168546221	0.0799976595836466	0	-0.0555278885306326	-0.00511765884387542	0.998444021046391	0.05	-10.4409673947673	4.20255e+10	5.82767e+09	5.01307e+09	-4.13164e+10
124602	2	1	0.115422279386861	0.0249991446000594	0	0.020698498016812	-0.00548228465622187	0.99977073208551	0.05	1.0095479339947	9.87904e+10	5.66021e+10	8.85554e+09	-8.04818e+10
124646	2	1	0.199377811473764	-0.12396421845301	0	-0.0481837438505344	-0.0218851992000293	0.998598700622287	0.05	-18.4558889704394	9.54615e+10	3.06203e+10	-1.06109e+10	8.97926e+10
124662	2	1	-0.113184219384374	-0.835820513199189	0	0.0397343461597686	-0.0345490304515238	0.998612810968353	0.05	10.0658339071457	3.20135e+10	3.8712e+09	-3.31354e+09	3.16053e+10
124677	2	1	-0.0974760507534511	-0.519936129118649	0	0.0248410452792114	-0.026910317380538	0.999329153626529	0.05	8.78157374733888	1.00189e+11	3.95444e+10	-9.84038e+09	9.15269e+10
124744	2	1	0.0347095085542719	-0.126545899544656	0	-0.0201997001588388	-0.0154270802421857	0.999676936469325	0.05	-6.16413429565023	1.00043e+11	5.28187e+10	-9.66799e+09	8.4412e+10
124831	2	1	0.00274963097930669	-0.0294577295527543	0	-0.0160338859213103	0.00654725585548516	0.999850012723421	0.05	-5.25211163940108	1.00833e+11	4.26846e+10	-1.04915e+10	9.07485e+10
124846	2	1	-0.0429746182138269	0.238820343730077	0	-0.0376145744476146	-0.0052356356541116	0.999278605749379	0.05	-9.98009839373213	8.18822e+10	8.02717e+10	-1.89435e+09	1.60488e+10
124860	2	1	0.144332289059951	0.118867841945919	0	0.0557544623851615	0.013483513267531	0.998353461853118	0.05	15.9119455614327	1.00789e+11	4.92857e+10	9.3873e+09	-8.74143e+10
124876	2	1	0.0147355569875741	-0.0704008202936977	0	-8.2383499389495e-05	-0.00894792107525383	0.99995996315922	0.05	-0.517093047584439	8.96922e+10	7.155e+10	6.04506e+09	-5.37471e+10
124883	2	1	0.042051528455084	0.0549459475234482	0	0.0394016585121412	0.00574112033317885	0.999206959965658	0.05	11.2305232256519	8.45985e+10	7.74605e+10	3.67162e+09	-3.38125e+10
124913	2	1	0.00687099892659981	0.192540608264105	0	0.0185594418421851	0.0151575982437724	0.999712855941139	0.05	6.37066788105741	9.86063e+10	5.70547e+10	8.94531e+09	-7.99247e+10
124919	2	1	-0.0168634958556924	-0.139829025263911	0	-0.00967730068131972	0.00605800324088391	0.999934823100114	0.05	-2.25923512651428	5.59542e+10	9.30729e+09	-6.27975e+09	5.48162e+10
124985	2	1	-0.0759114567043762	-0.00671715399264189	0	-0.0306813912429718	-0.00233213867563513	0.999526494576604	0.05	-6.43959584470718	8.27349e+10	7.93996e+10	-2.7083e+09	2.30961e+10
125007	2	1	-0.0437231394672249	-0.656663161370397	0	-0.0030313038435057	-0.0287839625698629	0.999581059592359	0.05	2.04463337587615	4.29896e+10	6.04361e+09	-4.69064e+09	4.23034e+10
125042	2	1	-0.05652592285212	-0.741438925799575	0	0.0093243927801061	-0.0310428638192717	0.999474560109051	0.05	4.4306577190101	5.79389e+10	9.89272e+09	-6.18855e+09	5.67517e+10
125053	2	1	0.0388322173940701	-0.166063408986636	0	-0.0421459484620028	-0.0208640896650357	0.998893592326373	0.05	-9.85866128360911	9.60222e+10	6.2301e+10	-8.52442e+09	7.25685e+10
125134	2	1	0.156539835413982	-0.00294565192525376	0	0.0515968053468283	0.0167045473935471	0.998528280908648	0.05	13.226410904477	8.40796e+10	7.80205e+10	3.36507e+09	-3.11584e+10
125138	2	1	0.155810073884569	0.183665703373077	0	0.056303136402698	-0.000720190811347464	0.998413460524454	0.05	11.7630805324984	8.70083e+10	7.47873e+10	-4.68407e+09	4.42196e+10
125167	2	1	0.0961503352511413	-0.0871684945908311	0	0.0294767393195332	0.0176689274386032	0.999409290952539	0.05	7.51612164606954	9.34375e+10	6.64925e+10	7.22655e+09	-6.52464e+10
125168	2	1	0.0259124163104013	-0.659395451665284	0	0.00204799232327457	-0.0280408772826823	0.999604679325113	0.05	0.536403060868224	2.4964e+10	2.70835e+09	-2.71745e+09	2.46674e+10
125182	2	1	0.0557065333852078	0.121527799417242	0	0.0510105461031433	0.00483325697953272	0.998686419159302	0.05	15.1789202984856	8.80826e+10	7.35308e+10	-5.16085e+09	4.82196e+10
125228	2	1	0.0263387486233801	0.0748940574237326	0	0.0355704574347927	-0.000640335862853516	0.999366965897843	0.05	8.42569739787584	8.33237e+10	7.88155e+10	-2.91457e+09	2.68788e+10
125241	2	1	0.0590508593603967	-0.306638100773304	0	0.0205154614739538	0.0229681566425896	0.999525677319473	0.05	5.85951189200932	9.5205e+10	3.03015e+10	1.00832e+10	-8.96892e+10
125244	2	1	0.0354910817358558	-0.0176395507903218	0	0.0385064019893739	-0.0106218807635404	0.999201897843913	0.05	8.52935193456636	8.11065e+10	8.10892e+10	1.78616e+08	-1.66434e+09
125273	2	1	0.010735205906348	-0.398552524265871	0	0.00119772248765144	0.0263648341256525	0.999651669824229	0.05	1.15415152595489	8.80172e+10	2.36226e+10	9.70418e+09	-8.42309e+10
125366	2	1	-0.0288608406052946	-0.020916480501454	0	0.015326411968284	-0.00444799437559585	0.99987265011211	0.05	5.53796100970501	8.45402e+10	7.75146e+10	3.71493e+09	-3.35369e+10
125370	2	1	-0.032382215125673	-0.266857351606617	0	-0.0166986352432932	0.0230924530877402	0.999593864622728	0.05	-4.8425379921714	8.53893e+10	7.65721e+10	4.39989e+09	-3.75326e+10
125374	2	1	0.150133739121599	0.036603536884648	0	0.0164336269691801	0.00821104629678725	0.999831243072224	0.05	-0.439550215205031	8.55989e+10	7.6358e+10	4.28929e+09	-3.84477e+10
125436	2	1	-0.0199373009979995	0.105741488373586	0	-0.0404037885514892	-0.00619554033705753	0.999164225315648	0.05	-10.9872097133778	8.11232e+10	8.10369e+10	4.39998e+08	-3.71478e+09
125448	2	1	0.0685159039003223	-0.156266931033653	0	0.0348446167674475	0.0181469777570526	0.999227971926635	0.05	10.5888030185245	8.78254e+10	2.34854e+10	-9.23573e+09	8.41215e+10
125450	2	1	0.154869320819245	-0.517099675894333	0	0.00936618172667886	0.0284578851239768	0.99955111095638	0.05	-1.81249515384894	7.18769e+10	1.48054e+10	7.98684e+09	-6.98806e+10
125499	2	1	-0.17486403334886	-0.440158796183881	0	-0.0406435258106301	0.0277223866604019	0.998789053347868	0.05	-9.09054190030295	1.00368e+11	4.02453e+10	1.1071e+10	-9.12771e+10
125511	2	1	-0.0540364754671159	-0.0816630072993612	0	0.00180893165221646	0.0132547591171915	0.999910515559779	0.05	3.53302465453194	8.46629e+10	7.73741e+10	3.89076e+09	-3.41455e+10
125587	2	1	-0.128341991824868	0.0411062199993526	0	-0.0424253901334379	0.00635284503996449	0.999079440100699	0.05	-9.77294867166069	9.83101e+10	3.49105e+10	1.0946e+10	-9.12486e+10
125589	2	1	-0.210667982106408	-0.323245479106348	0	-0.0503315779520612	0.0221902719227816	0.998486015972607	0.05	-10.7520388319818	3.78765e+10	4.96572e+09	4.56824e+09	-3.72707e+10
125615	2	1	0.000986002285849441	-0.0489726370620394	0	0.0163475925735858	0.0107802477126361	0.999808252854667	0.05	5.63063697517595	8.38193e+10	7.82839e+10	-3.32654e+09	2.97698e+10
125700	2	1	0.0605505238991588	0.0201604821249384	0	-0.0375015222612822	0.00350049595335213	0.999290439439989	0.05	-15.1425600093557	8.90628e+10	7.23082e+10	6.13348e+09	-5.16341e+10
125739	2	1	-0.0325961502266892	-0.206217331203774	0	-0.0136769498996245	0.0171616649288883	0.999759180152056	0.05	-4.26128695716122	5.65167e+10	9.4682e+09	6.45419e+09	-5.53429e+10
125805	2	1	0.126678239986967	-0.43705258646406	0	0.0469348443046165	0.0311571195922559	0.998411916139233	0.05	16.1765527145314	2.58653e+10	2.84718e+09	2.81138e+09	-2.5554e+10
125837	2	1	0.169928832607148	-0.397779769060645	0	-0.0422770390144217	-0.0274378621462187	0.998729100253426	0.05	-13.6128541005812	5.62904e+10	9.40291e+09	-6.4347e+09	5.51252e+10
125871	2	1	-0.0993977292870247	-0.144949000542175	0	-0.0206507631835813	0.00987329365595575	0.999737997703557	0.05	-1.66197629812137	2.90255e+10	3.35371e+09	-3.33244e+09	2.86379e+10
125883	2	1	0.0624061706706955	-0.0156480496914133	0	0.0313810234975771	0.0110065179996933	0.9994468909981	0.05	9.04768216253294	9.68914e+10	6.07416e+10	8.25687e+09	-7.50348e+10
125895	2	1	0.0362768542839818	-0.0472922739437565	0	-0.0207143280976654	-0.00867840161108457	0.999747769168273	0.05	-7.46037472540777	9.8814e+10	5.65129e+10	9.29546e+09	-8.05238e+10
125898	2	1	0.0193129077029841	-0.21092178558125	0	0.0248064416895207	-0.0158332940811493	0.99956687982808	0.05	4.47957996577313	8.45281e+10	7.7533e+10	3.63659e+09	-3.34724e+10
125911	2	1	-0.0575878160684198	-0.0856873512207408	0	0.0301536521514071	-0.0129961174414353	0.999460783719592	0.05	9.94526495462861	8.4767e+10	7.72768e+10	-3.74496e+09	3.46369e+10
125958	2	1	-0.0660374288915277	0.00451237915998703	0	-0.0183864651433153	0.00263062588326635	0.999827493974334	0.05	-3.37276760661692	8.86506e+10	7.28199e+10	-5.81523e+09	5.02233e+10
126034	2	1	-0.143877007766834	-0.120509877897243	0	-0.040234713929834	0.00759559188465971	0.999161385752525	0.05	-7.30817536648527	8.03879e+10	1.88295e+10	9.29675e+09	-7.75966e+10
126049	2	1	-0.262907743914965	-0.863160963809991	0	0.0454201972126803	-0.0357106823349865	0.998329481109483	0.05	17.3612514909641	1.5424e+10	1.40534e+09	-1.58972e+09	1.52774e+10
126050	2	1	-0.0590346516972726	-0.493803269831841	0	0.0174715785094452	-0.0253555240687087	0.999525808242884	0.05	5.7123052524617	9.93707e+10	3.7169e+10	-9.94668e+09	9.16192e+10
126232	2	1	0.085073067496273	0.0335675296507376	0	0.0398658980086566	0.00999104341217576	0.999155087675332	0.05	10.9399156059013	9.40276e+10	6.56115e+10	7.29226e+09	-6.69563e+10
126257	2	1	-0.0693360245766361	-0.0780796847400769	0	0.0165629343628794	-0.0155396468722198	0.999742061023931	0.05	7.19427609149673	8.20457e+10	8.01311e+10	-1.92055e+09	1.75163e+10
126272	2	1	0.180976265163395	-0.0902746715837828	0	0.0521590270449995	0.0235299902062915	0.99836154546267	0.05	14.0194122607522	9.167e+10	2.66125e+10	9.47546e+09	-8.72089e+10
126303	2	1	-0.207291386311139	0.0334657021153775	0	-0.0571693627346164	0.00992071511873834	0.998315202416576	0.05	-12.8975292718109	9.1565e+10	6.90853e+10	7.30591e+09	-5.96488e+10
126320	2	1	-0.045045142389162	-0.599090714454022	0	-0.001912675857774	-0.0290905106530203	0.999574951597432	0.05	1.8660032784779	9.41878e+10	2.91303e+10	-9.86542e+09	8.90249e+10
126334	2	1	0.0579485572358367	-0.377251502826337	0	-0.0483683151779975	-0.0274388048846241	0.998452611831601	0.05	-10.3272301602302	2.03096e+10	2.03263e+09	-2.36111e+09	2.00692e+10
126344	2	1	0.0263449497447307	-0.0615577408991568	0	-0.000648807725826651	-0.00796733547026729	0.999968049796612	0.05	-1.40793999453365	8.32487e+10	7.88797e+10	-2.97519e+09	2.64478e+10
126365	2	1	-0.0902647421505911	-0.132077015985608	0	0.0268991251146583	-0.014665780715187	0.999530565787801	0.05	9.68919689039558	9.19587e+10	6.85988e+10	-6.59758e+09	6.08857e+10
126374	2	1	0.00214346861536296	-0.00451582152030905	0	0.00582226552036108	-0.00166915903945075	0.999981657397931	0.05	1.93590071412396	8.20188e+10	8.01525e+10	-1.93883e+09	1.72886e+10
126402	2	1	-0.0292888614387659	-0.353779120832368	0	0.0558851407687997	-0.0261513696678631	0.998094663298901	0.05	11.9113004377318	9.84973e+10	3.52629e+10	-9.49436e+09	9.14774e+10
126404	2	1	0.0805633987925818	-0.348452160599164	0	0.0312360210022744	0.0265231747232809	0.999160063350484	0.05	8.60106233372281	6.81012e+10	1.33082e+10	7.39668e+09	-6.63773e+10
126413	2	1	0.0887608748397337	-0.0249564720070865	0	0.0359676893554995	0.00730628127876674	0.999326244815127	0.05	9.191903510196	7.02332e+10	1.41391e+10	-7.43663e+09	6.83921e+10
126430	2	1	0.0995729393199776	-0.228418233448149	0	0.0344268939100463	0.0241458514137995	0.999115492240616	0.05	10.4977254264244	4.98697e+10	7.66965e+09	5.43097e+09	-4.89762e+10
126443	2	1	-0.339233827825563	-0.157356076762433	0	-0.0562075698632142	0.0231655236901558	0.99815032314889	0.05	-9.82288147249201	8.34791e+10	7.86063e+10	3.43862e+09	-2.78925e+10
126495	2	1	-0.164108692255123	-0.220739672922146	0	-0.0389623729877531	0.0219705065254188	0.998999114280979	0.05	-8.69105408475357	9.67404e+10	6.09845e+10	8.98642e+09	-7.45576e+10
126524	2	1	-0.0946978330595849	-0.0405469822646212	0	-0.0169128808734159	0.0108707154106038	0.999797870575359	0.05	-1.50348763344496	9.70143e+10	3.27382e+10	1.05691e+10	-9.07098e+10
126552	2	1	-0.0667132882269232	0.106209142841763	0	-0.0505521434795499	-0.00889642466308153	0.998681798381164	0.05	-12.4766953259587	9.4845e+10	6.42796e+10	8.30734e+09	-6.92437e+10
126559	2	1	-0.0666095344853623	0.0249669518566323	0	-0.0380088854073019	-0.000297369139636724	0.999277356994388	0.05	-8.98457293801022	1.00247e+11	5.20019e+10	1.01028e+10	-8.51068e+10
126565	2	1	-0.0520112357342053	0.0396738632419429	0	-0.0248401823052429	0.00338391067168587	0.999685707856029	0.05	-5.79130794498633	8.77559e+10	7.38818e+10	5.49947e+09	-4.70355e+10
126668	2	1	-0.158185180839253	-0.0110151975572599	0	-0.0450623906151102	0.00815042884502861	0.998950925452143	0.05	-9.12898905247891	8.84495e+10	2.39429e+10	1.01916e+10	-8.45351e+10
126770	2	1	-0.0244202134874874	-0.0184985319702556	0	0.01181197749618	-0.00343131481732967	0.999924348771573	0.05	4.52917384807645	8.3993e+10	7.8099e+10	-3.41637e+09	3.07199e+10
126777	2	1	0.0365364489970843	-0.43993859408042	0	-0.00397186272879623	0.0259635366927496	0.999655000021941	0.05	-2.07891951830305	4.74868e+10	7.07809e+09	5.40859e+09	-4.66438e+10
126826	2	1	-0.0469110665979935	-0.244110617373062	0	-0.00570409857109805	-0.0168697067738288	0.999841425553501	0.05	0.78376641010513	8.17213e+10	8.04515e+10	1.60537e+09	-1.42596e+10
126834	2	1	-0.102074143622639	-0.401101778050877	0	0.0350314704249652	-0.023774195327495	0.999103389903365	0.05	11.8066529284916	9.42191e+10	2.91657e+10	-9.4846e+09	8.90878e+10
126876	2	1	-0.124525021575373	-0.947116926789667	0	0.000176390906948536	-0.0330858395703629	0.999452498173961	0.05	5.5679224441358	8.65966e+10	2.26141e+10	-9.16111e+09	8.30882e+10
126891	2	1	0.0853437237662718	-0.175781430414286	0	0.0304394043013783	0.0217365271313299	0.99930023819373	0.05	8.41588382585473	1.0046e+11	5.1129e+10	9.54192e+09	-8.59473e+10
126903	2	1	0.0226818832338367	0.0296115129945567	0	-0.0536924106774059	-0.0171820472252086	0.998409686596038	0.05	-14.4023652320825	8.76333e+10	7.40121e+10	-5.57425e+09	4.6591e+10
126909	2	1	-0.0499724976991135	-0.0611915786473241	0	0.00137049885193463	0.0131257817108237	0.999912914001703	0.05	2.50376835497656	9.29376e+10	6.72082e+10	-7.25965e+09	6.37789e+10
126917	2	1	0.103098060949145	-0.166936269990669	0	0.0347454819274542	0.0198005798105866	0.999200024281822	0.05	10.4996094951085	3.03365e+10	3.57697e+09	3.31021e+09	-2.99425e+10
126920	2	1	0.0215801620013143	-0.322678438441443	0	0.01663306507099	-0.0221356493396401	0.999616603590925	0.05	2.36626462639876	8.77228e+10	7.39439e+10	-5.11577e+09	4.69192e+10
126979	2	1	0.0838835458440501	-0.12187210985496	0	0.029293614293187	0.0188574407424751	0.999392956294113	0.05	8.18010640242622	9.71575e+10	6.0221e+10	8.4039e+09	-7.57785e+10
127006	2	1	-0.302319756562791	-0.456289100679744	0	-0.0461397172010818	0.0286936085402027	0.998522810618538	0.05	-6.59341657034838	9.75615e+10	5.93518e+10	-9.37183e+09	7.68621e+10
127045	2	1	0.274293779057542	-0.304203131946153	0	0.0234485792414534	-0.0208488005452749	0.999507624606926	0.05	-5.85486125117984	9.84173e+10	5.75171e+10	-8.58318e+09	7.93982e+10
127053	2	1	0.0585518087671977	-0.205374258097431	0	-0.0133189815594499	-0.017845970464369	0.999752032290209	0.05	-3.83706609617525	9.83184e+10	5.77226e+10	-8.96576e+09	7.90837e+10
127099	2	1	0.0104722992698636	-0.151827773136714	0	0.0235718975506138	0.0198047901779357	0.999525955606892	0.05	8.80276499595698	8.85214e+10	7.29932e+10	5.55733e+09	-4.97709e+10
127109	2	1	-0.0024772973729924	-0.305326497720117	0	0.00129232475849062	0.0230981401352928	0.999732367095819	0.05	1.35472144251082	8.75937e+10	2.33133e+10	9.64256e+09	-8.38818e+10
127116	2	1	0.116384062748668	-0.421472129194042	0	0.025933723577056	0.0291878745735637	0.999237464249268	0.05	6.10213026932149	1.00804e+11	4.24314e+10	1.01923e+10	-9.08688e+10
127130	2	1	0.154880471851143	0.0724045731865064	0	0.0559081709169134	0.0147814118463636	0.998326492831154	0.05	15.5446731827042	9.09523e+10	2.5975e+10	9.32107e+09	-8.66645e+10
127172	2	1	0.042575501709011	-0.0960134487912745	0	0.0160443266678841	0.0224632138029359	0.999618919192418	0.05	4.74765981475821	7.12035e+10	1.45282e+10	7.82518e+09	-6.9265e+10
127207	2	1	-0.100391727266153	0.16494380685889	0	-0.0540774975423284	-0.00134325325615706	0.998535838080061	0.05	-13.6353442058979	9.32408e+10	6.67378e+10	-7.81469e+09	6.46439e+10
127288	2	1	0.131854472376692	0.0838437701848687	0	0.0582238531446262	0.0177057284934897	0.998146527371362	0.05	18.3451855083672	1.0077e+11	4.94192e+10	9.38249e+09	-8.73176e+10
127353	2	1	0.0573301109239033	0.165163222922154	0	0.0540928784677964	0.00335247356593847	0.998530280672579	0.05	16.0456263584443	8.75753e+10	7.41292e+10	-4.94037e+09	4.63669e+10
127365	2	1	-0.0248718516913344	-0.00979912821923998	0	-0.0183528126779235	-0.00101695108324978	0.999831055767575	0.05	-4.11791669260791	1.00338e+11	4.01159e+10	1.0576e+10	-9.13598e+10
127375	2	1	0.0960502880697724	-0.0252153689418533	0	0.0358194493180199	0.0148003962218944	0.9992486754168	0.05	9.92823682582448	9.89029e+10	5.63213e+10	8.87343e+09	-8.08143e+10
127376	2	1	0.008764784133652	-0.0872443179830156	0	0.0189821419177165	-0.00831448732151447	0.999785250735775	0.05	4.68529800295397	9.04347e+10	7.06173e+10	-6.16836e+09	5.61568e+10
127377	2	1	0.0287980859098412	0.264230015066531	0	-0.00279910753935231	0.00544796219646321	0.999981242176517	0.05	-1.74073969727462	9.8752e+10	3.5777e+10	1.04275e+10	-9.14507e+10
127386	2	1	-0.0322159184567772	0.17422184845179	0	0.0450224585060151	-0.00562050919974557	0.998970163771877	0.05	14.8089300547001	8.68791e+10	7.49312e+10	4.67938e+09	-4.37196e+10
127402	2	1	-0.00773070893726402	0.034582281611266	0	-0.0215999912373686	-0.0052597916949496	0.999752856945091	0.05	-5.20531837815898	8.45448e+10	7.74929e+10	-3.8831e+09	3.35796e+10
127415	2	1	-0.0213127893261227	-0.0211825992513582	0	-0.000435010183676199	-0.00343339153187366	0.999994011276432	0.05	0.296976986882555	8.13513e+10	8.08264e+10	-1.03493e+09	9.16908e+09
127510	2	1	-0.404130598183477	-0.474260974206844	0	-0.0290908923831268	0.0273459177320126	0.999202642492376	0.05	6.08476644117303	5.95267e+10	1.03687e+10	6.97057e+09	-5.82008e+10
127571	2	1	-0.0209174627491979	0.103976384377713	0	-0.0448021888061467	-0.00401685435621944	0.998987802107343	0.05	-13.0249029171304	9.00302e+10	7.10998e+10	6.54678e+09	-5.48398e+10
127592	2	1	-0.065269678141552	-0.365255134368331	0	-0.0246514604474395	0.0233230262676026	0.999424005086694	0.05	-6.0447802110566	6.45328e+10	1.20106e+10	7.47128e+09	-6.29636e+10
127606	2	1	0.0542171134945724	-0.102896961235062	0	0.0157764739719224	0.00879609962334792	0.999836852441652	0.05	2.46232509996813	8.15442e+10	8.06375e+10	-1.34588e+09	1.20512e+10
127644	2	1	-0.178614779152682	-0.270400244594872	0	0.0503119850454221	-0.0228312169495122	0.998472553299987	0.05	18.0940992440764	8.75083e+10	2.326e+10	-8.78602e+09	8.39016e+10
127671	2	1	0.223545307907902	-0.453432615686759	0	-0.0345291128336562	-0.0303136679551913	0.998943853228009	0.05	-12.9621520365272	1.00426e+11	5.12225e+10	9.93448e+09	-8.58081e+10
127673	2	1	-0.0265491552432828	-0.44827888798386	0	-0.00884555858330411	-0.0226676333940463	0.999703923414159	0.05	0.159706793542625	7.54587e+10	1.63786e+10	-8.21577e+09	7.32002e+10
127681	2	1	-0.0491628813128897	-0.00123761093298869	0	-0.0227189310794229	-0.00245985041825591	0.999738865557666	0.05	-4.93623585511475	8.75207e+10	7.41588e+10	5.36373e+09	-4.61691e+10
127683	2	1	-0.0714482984244418	-0.462054148464905	0	0.0168034653847194	-0.0233067487255214	0.999587134278404	0.05	5.87820342818071	1.01027e+11	4.64683e+10	-9.70812e+09	8.91789e+10
127728	2	1	0.0134789177778252	-0.428415134752736	0	-0.0113752994123854	0.0266751744626165	0.999579430375929	0.05	-4.50904819000471	1.00857e+11	4.28653e+10	1.05983e+10	-9.06775e+10
127734	2	1	-0.272143080868853	0.106117752847472	0	-0.0395296700812564	-0.00441497817548746	0.999208643452896	0.05	-1.21876626553069	8.23952e+10	7.97454e+10	2.44074e+09	-2.05836e+10
127737	2	1	-0.146164630674147	-0.0901742859332759	0	-0.0400790219970166	0.0152250201828002	0.999080512649604	0.05	-8.7004166434559	9.08181e+10	2.58524e+10	1.03986e+10	-8.64376e+10
127738	2	1	0.126239793317317	-0.194051211044007	0	0.0379041250320588	0.0237591084059336	0.998998889925965	0.05	9.86993996117693	8.14835e+10	8.07059e+10	-1.22895e+09	1.11631e+10
127762	2	1	-0.0322922610782559	-0.314991690846596	0	-0.0189777954599892	0.0216332527054561	0.999585837062961	0.05	-4.26436986682808	4.43213e+10	6.33746e+09	5.1293e+09	-4.3565e+10
127768	2	1	-0.095946616657506	0.0391200959443955	0	-0.0336151216522804	0.00222753152829998	0.999432369747744	0.05	-6.89425573095636	8.96644e+10	7.15659e+10	6.33925e+09	-5.36454e+10
127820	2	1	0.0370794020584031	-0.439563470360397	0	0.012486551588944	-0.0241257097655542	0.999630949979904	0.05	2.3106437953594	1.00721e+11	4.96971e+10	-9.52083e+09	8.70874e+10
127845	2	1	0.0340656558819291	-0.232795016616555	0	0.00357134993397934	0.0206406753405354	0.999780579917982	0.05	0.28945216502683	1.00217e+11	3.96481e+10	1.04599e+10	-9.14439e+10
127893	2	1	-0.0385875314814296	-0.453082896686641	0	-0.00468370099711556	0.0273145523766702	0.999615915326198	0.05	0.737557912706308	7.25414e+10	1.50838e+10	8.18523e+09	-7.04822e+10
127961	2	1	-0.229109905421595	-0.0521131730143747	0	-0.0594489982308633	0.0236278054797494	0.99795167388885	0.05	-15.7916354862648	9.96807e+10	5.40173e+10	1.02995e+10	-8.31403e+10
128006	2	1	0.091426285353799	-0.143887719625641	0	0.0269956861330498	0.0190169614949596	0.999454645347004	0.05	6.85533758106902	9.12599e+10	6.95381e+10	6.52929e+09	-5.87383e+10
128015	2	1	0.0514732629500676	0.0163302779054071	0	-0.00225191256070989	0.000829328932823837	0.999997120547524	0.05	-3.16283953904335	9.56832e+10	6.29139e+10	8.13365e+09	-7.16307e+10
128019	2	1	-0.121271166795493	0.0649903282112954	0	-0.053590959774042	0.00747842176357524	0.998534967959771	0.05	-14.4941221551813	9.98418e+10	3.84503e+10	1.11394e+10	-9.14651e+10
128065	2	1	0.117159390394199	-0.0740623828790681	0	0.0356696341726621	0.0177096970930299	0.999206707256743	0.05	9.00537522024058	7.38181e+10	1.56402e+10	7.90043e+09	-7.17083e+10
128085	2	1	0.0634751324283513	-0.24479042072532	0	-0.0305956411600729	-0.0224868119590579	0.999278864997115	0.05	-8.28233868886176	9.53641e+10	6.34412e+10	-8.17333e+09	7.073e+10
128090	2	1	-0.405693884828113	0.0670249247865102	0	-0.0342847118003717	-0.00567670740519398	0.999395984347446	0.05	5.48491933723218	8.14258e+10	8.07352e+10	1.23732e+09	-1.05096e+10
128136	2	1	-0.0207016036763958	0.0126656637695107	0	-0.0096218828286751	-4.91482852137368e-05	0.999953707406136	0.05	-2.24882111273482	8.20214e+10	8.01427e+10	1.98436e+09	-1.73415e+10
128139	2	1	-0.231970151407105	-0.664459051012201	0	0.0396112523920504	-0.0329823678928355	0.998670672490244	0.05	15.0052999616573	9.98569e+10	3.84721e+10	-9.64217e+09	9.16424e+10
128161	2	1	0.178033173542472	-0.246635460202125	0	0.0403718652633314	0.024640426365343	0.998880854698744	0.05	8.84791651299776	8.63794e+10	7.54937e+10	4.58702e+09	-4.1726e+10
128201	2	1	0.0423452300789058	-0.425423374738673	0	-0.0224446884773263	-0.0251657256071167	0.999431299396723	0.05	-4.62045259303076	6.92264e+10	1.37388e+10	-7.6819e+09	6.74131e+10
