,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
272,272,0.02,3220,100000.0,17.15,2.43,0.81,1.6879782631459612,,0.322,1063.0,0.4631888462047349,3220.0,0.2351310839094367,0.0001630959601068,0.0001114649601123,1.5632544582798536e-07,-1.3463672195571056e-06,0.0,2845034507338.2925,3452883125792.9937,3527125461882.621,2938006851476.6333,2342345995257.344,1.3694488820713375,0.634313447622987,0.0,3896129325528.804,4728546936540.201,4830218020700.506,4023450198272.6064,3207723104629.445,0.0,0.0003969992228195,0.0004818190829991,0.0004921789396728,0.0004099726852754,0.000326853518751,0.0,0.000166886706555,0.0002025424617862,0.0002068974384745,0.0001723403656491,0.0001373995316234
273,273,0.02,3230,100000.0,17.15,2.43,0.81,1.6862830739180388,,0.3229999999999999,1014.0,0.4429670921702784,3230.0,0.2141212540868764,0.000146221366879,0.0001149033160711,-1.1965733411840212e-06,1.5067952359547051e-06,0.0,2701762040086.772,3289211028282.179,3363277267044.6494,2809740265636.076,2240084585105.098,1.5084910714606017,0.6682119034897305,0.0,4075583914682.076,4961745468313.411,5073473728183.267,4238468103835.36,3379147595947.567,0.0,0.0003782056183407,0.0004604395473573,0.0004708076949638,0.0003933209286291,0.0003135777922241,0.0,0.0001584569345727,0.000192910511352,0.0001972544576269,0.0001647898011862,0.0001313797926216
274,274,0.02,3240,100000.0,17.15,2.43,0.81,1.6932017891609203,,0.324,1092.0,0.4706263398346775,3240.0,0.2672174407584862,0.0001487390534784,9.048727985961534e-05,-2.0049275934821444e-06,2.8012754757754737e-06,0.0,2850207130407.5054,3480857814763.979,3562805355521.1206,2985182873571.3594,2379957400543.9644,1.2124957079161405,0.5706324170818294,0.0,3455863912291.079,4220525160267.68,4319886201709.9976,3619521421550.044,2885688133182.8115,0.0,0.0004002653111538,0.0004888299595649,0.0005003381610389,0.000419220462609,0.0003342263722866,0.0,0.000167136204959,0.0002041175741071,0.0002089229795886,0.0001750511853242,0.0001395607510932
275,275,0.02,3250,100000.0,17.15,2.43,0.81,1.6915061812478929,,0.325,1042.0,0.4600553367788181,3250.0,0.2482091081424187,0.0001805575620907,9.396875068060988e-05,1.8350265239290573e-06,-9.852246406737314e-07,0.0,2766386725039.632,3389271302118.167,3472536680642.4272,2918131001188.0435,2326499838090.4834,1.309379830709193,0.6023871789883097,0.0,3622250981708.552,4437843483795.013,4546869491031.045,3820941876322.8486,3046271964143.8823,0.0,0.0003896643425013,0.0004774018619828,0.0004891303555741,0.0004110385535104,0.000327703289469,0.0,0.0001621715240022,0.0001986863540612,0.000203567549163,0.0001710670989769,0.0001363844110872
276,276,0.02,3260,100000.0,17.15,2.43,0.81,1.68981928051093,,0.326,1042.0,0.4549278886391759,3260.0,0.2388056328754828,0.0001691760478743,0.0001098052961001,-3.775591315142888e-06,2.161678786199432e-06,0.0,2715974935674.4565,3338300810009.327,3423705924127.95,2885607597638.2925,2300570332848.3125,1.3651269280150595,0.6210343110863753,0.0,3707650520503.1694,4557204329558.218,4673793150631.75,3939220635220.8784,3140570511163.8,0.0,0.0003837689899838,0.0004717040327919,0.000483771829867,0.0004077381932688,0.0003250720547627,0.0,0.0001591677568434,0.0001956387169184,0.0002006438221786,0.0001691089569398,0.0001348232689964
277,277,0.02,3270,100000.0,17.15,2.43,0.81,1.6968525375040306,,0.327,1081.0,0.4771226604900589,3270.0,0.2058417598650521,0.0001441823634878,0.0001072625484044,2.657046363328887e-06,-7.982862294679791e-07,0.0,2827945569608.4995,3487328096377.213,3580117328095.947,3026389035488.444,2412809294098.228,1.5885989325702328,0.7579565491595771,0.0,4492471313246.781,5539965691427.022,5687370565889.414,4807718391319.197,3832986269099.981,0.0,0.0004008606976016,0.0004943280339279,0.0005074808882672,0.0004289900177067,0.0003420152167023,0.0,0.0001656782551663,0.0002043088949128,0.0002097450525866,0.0001773042806208,0.0001413570466812
278,278,0.02,3280,100000.0,17.15,2.43,0.81,1.6951649307722976,,0.3279999999999999,1034.0,0.4595054745206086,3280.0,0.2732407866587891,0.0001523801853198,8.62822964567151e-05,1.9825529904292786e-07,4.213489226261219e-06,0.0,2703750414016.8213,3345233782561.548,3437695502841.362,2914643224884.22,2323719184650.7173,1.200406440088286,0.5515933308703624,0.0,3245599409377.1626,4015640176187.7793,4126631820673.31,3498756497710.709,2789407474211.4224,0.0,0.0003844565141679,0.0004756714645157,0.0004888189468013,0.0004144441618845,0.0003304184339666,0.0,0.0001583529778271,0.0001959233101733,0.0002013385987537,0.0001707045264131,0.0001360953476385
279,279,0.02,3290,100000.0,17.15,2.43,0.81,1.6934859072864616,,0.3289999999999999,1100.0,0.478738583882324,3290.0,0.2517148889755844,0.0001353854724888,0.0001246472711496,-1.9576059057775778e-06,-2.1660747730059184e-06,0.0,2796314468611.5293,3471365466538.4385,3570925590894.115,3036638837565.581,2420981018692.9126,1.3070343249815146,0.6257277618272395,0.0,3654878993917.713,4537193819321.208,4667322319253.506,3968991193270.1807,3164305291560.3506,0.0,0.0003988013197319,0.0004950749083721,0.0005092738510988,0.0004330756034645,0.0003452724778054,0.0,0.0001637243971457,0.0002032486777368,0.0002090779296049,0.0001777954048482,0.0001417485988203
280,280,0.02,3300,100000.0,17.15,2.43,0.81,1.700636364752074,,0.33,1109.0,0.4967572277948137,3300.0,0.2083999119608961,0.0001602830389442,0.0001088302076947,-1.010057149173841e-06,4.868488081195774e-07,0.0,2880181548043.937,3587610418602.408,3694267585377.7866,3150931095902.503,2512101300958.3726,1.5834939511007122,0.7866120653786461,0.0,4560750059399.461,5680959396762.807,5849850375193.159,4989480330696.752,3977897214619.813,0.0,0.0004120411445591,0.0005132465014634,0.0005285049635917,0.0004507747978818,0.0003593832812373,0.0,0.0001685834932069,0.0002099908934714,0.0002162337769323,0.0001844310721879,0.0001470389298525
281,281,0.02,3310,100000.0,17.15,2.43,0.81,1.6989563519971118,,0.331,1039.0,0.4631135068534213,3310.0,0.2820291911930326,0.000179261526185,9.610999068367944e-05,2.2085696147623098e-06,1.671386295759547e-07,0.0,2665184476271.252,3331199917570.281,3433756498631.6665,2937528973971.251,2341965004157.7515,1.1736373763290684,0.5435273211260034,0.0,3127960116163.9546,3909620731284.794,4029984968006.9575,3447593797902.24,2748617662934.199,0.0,0.0003824671589733,0.000478043670068,0.0004927610468732,0.0004215499418818,0.0003360835655204,0.0,0.000155934884945,0.0001949021842578,0.000200902575154,0.0001718692445709,0.0001370239271315
282,282,0.02,3320,100000.0,17.15,2.43,0.81,1.706236448721782,,0.332,1062.0,0.4721251493334745,3320.0,0.2321575239193407,0.000116250323546,0.0001151287930936,-3.1159367092220296e-07,-2.0967359260274543e-06,0.0,2696726050720.031,3382326201599.4683,3490062132436.9736,2994689822222.229,2387536880179.381,1.4300634947991084,0.6751689410383795,0.0,3856489480608.485,4836941228409.929,4991010450178.847,4282596593006.4414,3414329334831.085,0.0,0.000388191384751,0.0004868829340407,0.0005023914281898,0.0004310830121872,0.0003436838708231,0.0,0.0001577152678694,0.0001978118922256,0.0002041127180684,0.0001751413746204,0.0001396326551246
283,283,0.02,3330,100000.0,17.15,2.43,0.81,1.7045552173842822,,0.3329999999999999,1089.0,0.4922770524031283,3330.0,0.2217603030403552,0.0001276458428961,0.0001016289461248,6.134648211687747e-07,-1.077425180203635e-06,0.0,2790644379326.135,3512415875817.7617,3628093847673.314,3122513343393.043,2489445054002.62,1.501621324621845,0.7392137195105231,0.0,4190491109432.217,5274318580068.266,5448023089395.568,4688832622855.247,3738203779564.715,0.0,0.000402891041821,0.0005070946703208,0.000523795335924,0.0004508036435382,0.0003594062786336,0.0,0.0001631302302484,0.0002053221882355,0.0002120842731229,0.0001825300007536,0.000145523287689
284,284,0.02,3340,100000.0,17.15,2.43,0.81,1.7028823993178976,,0.3339999999999999,1091.0,0.4864664504376056,3340.0,0.2443078599058026,0.0001450589557886,0.0001176763190602,-5.401356192052815e-06,1.5329569953763454e-06,0.0,2736767947233.4634,3456846070732.153,3574479426807.1064,3085656695125.7324,2460060839862.972,1.3671275256096131,0.6650616746788554,0.0,3741510791868.986,4725949415093.362,4886769214113.268,4218486202487.98,3363216888850.972,0.0,0.0003963286063414,0.0005006076554409,0.0005176428827496,0.0004468533837016,0.0003562569070438,0.0,0.0001599046419651,0.0002019775676735,0.0002088506822557,0.0001802896111671,0.0001437371218149
285,285,0.02,3350,100000.0,17.15,2.43,0.81,1.710285474274982,,0.335,1079.0,0.4874885577026237,3350.0,0.2117608593216573,0.0001554904469302,0.0001117928343206,-1.1829832868252924e-06,4.627138231128003e-06,0.0,2722141901023.4297,3449968614666.6494,3571176897120.319,3092139921507.742,2465229636302.1685,1.5819731799026502,0.7711938237949764,0.0,4306355479308.281,5457757819908.54,5649506071932.31,4891682424331.534,3899927166931.1953,0.0,0.0003954200085685,0.000501144565116,0.0005187513548533,0.0004491661488322,0.0003581007748139,0.0,0.0001589725083598,0.0002014774337186,0.000208555971648,0.0001805803141037,0.0001439688867132
286,286,0.02,3360,100000.0,17.15,2.43,0.81,1.7086111589875268,,0.336,1083.0,0.4922563194499525,3360.0,0.2900720984030158,0.0001680396017308,0.0001079456591943,3.928189167139326e-06,1.2984591177066605e-06,0.0,2728284935811.4424,3469431301524.0566,3595185346869.408,3122381834271.049,2489340207458.41,1.1583327105565788,0.5701965967970687,0.0,3160261684869.1494,4018755763584.2,4164420787792.536,3616757013483.807,2883484190002.777,0.0,0.0003974659970499,0.0005054387660746,0.000523759050866,0.0004548793979101,0.0003626557015972,0.0,0.0001592536021417,0.0002025152962942,0.0002098557263359,0.0001822575596275,0.0001453060821435
287,287,0.02,3370,100000.0,17.15,2.43,0.81,1.7069451437616203,,0.337,1033.0,0.4603970552206056,3370.0,0.235402477331263,0.0002013819286573,8.325283439645221e-05,-9.832293209479368e-07,-9.39444266922724e-07,0.0,2532553215912.171,3231555716724.685,3352289865601.942,2920298521264.302,2328227908250.603,1.431590711451039,0.6591001478332302,0.0,3625579660155.322,4626265147599.565,4799107033687.192,4180672237706.18,3333069447592.646,0.0,0.0003700765393762,0.0004722202672516,0.0004898628880345,0.0004267369245805,0.0003402189228447,0.0,0.0001477556040006,0.0001885371899735,0.0001955811276798,0.0001703776525447,0.0001358347452181
288,288,0.02,3380,100000.0,17.15,2.43,0.81,1.714474160923468,,0.3379999999999999,1119.0,0.5115118615527079,3380.0,0.2586036360726211,0.0001220072676997,0.0001011115916539,-2.150447131822832e-06,1.685947057731973e-07,0.0,2792444338512.795,3575650149668.516,3713126525745.816,3244519737828.826,2586715483872.044,1.3070195188790104,0.6685559871875272,0.0,3649779255819.4097,4673444538299.404,4853128845217.188,4240650626730.485,3380887627207.325,0.0,0.0004092798330509,0.0005240718592387,0.0005442213417094,0.0004755391104183,0.0003791267982635,0.0,0.0001628380356712,0.0002085097413006,0.000216526510954,0.0001892002692831,0.0001508412047556
289,289,0.02,3390,100000.0,17.15,2.43,0.81,1.712806372987737,,0.3389999999999999,1094.0,0.4994126808503935,3390.0,0.2699115351838372,0.0001339917811685,0.0001128524276207,2.107767473852032e-06,1.929865991167729e-06,0.0,2705614577842.152,3476736299461.5024,3614219809414.824,3167774634634.046,2525529927060.44,1.2559670699850098,0.6272458814810274,0.0,3398162813841.1367,4366666303145.189,4539341064312.517,3978620626234.157,3171982422649.5566,0.0,0.0003977560921886,0.0005111197490469,0.0005313313875069,0.0004656988729752,0.0003712816018659,0.0,0.0001576744414372,0.0002026129140978,0.0002106250071048,0.0001846076304457,0.0001471796921274
290,290,0.02,3400,100000.0,17.15,2.43,0.81,1.7204745976369245,,0.34,1066.0,0.479234407006799,3400.0,0.2486312361206728,0.0001539581970044,0.0001172705609612,1.4465785915303412e-07,1.735708075985393e-06,0.0,2576358475374.2627,3322505195087.535,3457561112472.842,3039783843644.126,2423488396233.383,1.3674870676143904,0.6553468539376488,0.0,3523136896613.032,4543482886363.832,4728170106793.036,4156865094526.5054,3314089040362.691,0.0,0.0003798431755414,0.0004898506695081,0.0005097625214594,0.0004481678924597,0.0003573049081143,0.0,0.0001500465030153,0.000193501909978,0.0002013675343889,0.0001770362859132,0.0001411433860733
291,291,0.02,3410,100000.0,17.15,2.43,0.81,1.7188048082329632,,0.341,1041.0,0.4802695636683725,3410.0,0.2496833717477784,0.0001500029563771,0.0001161905727597,2.5776127629823274e-06,3.4764909546525415e-07,0.0,2561941967833.5864,3315895138670.044,3454376827008.352,3046349842348.487,2428723183470.9595,1.3657297144499736,0.6559184140478197,0.0,3498920272166.767,4528616520881.895,4717745077552.722,4160490500305.32,3316979419839.824,0.0,0.0003788426216421,0.000490332108688,0.0005108098425782,0.0004504735763747,0.0003591431303368,0.0,0.0001491096270331,0.0001929910566344,0.0002010509397849,0.0001773030359424,0.0001413560543529
292,292,0.02,3420,100000.0,17.15,2.43,0.81,1.7171431656232106,,0.342,1093.0,0.501046210976865,3420.0,0.2380129933862917,0.0001765391819833,0.0001017687103445,-1.3713851045183766e-06,-1.6151369500086025e-06,0.0,2651926664707.328,3444958887422.7017,3592700974580.275,3178136116226.2544,2533790688910.006,1.436896343910682,0.7199514686829576,0.0,3810543728837.209,4950048830260.291,5162338895138.741,4566652165856.0,3640794577129.716,0.0,0.0003933134770154,0.0005109299499943,0.0005328419262094,0.0004713568376293,0.0003757924527654,0.0,0.0001542463510718,0.0002003721841365,0.0002089654375424,0.0001848527358095,0.0001473751040499
293,293,0.02,3430,100000.0,17.15,2.43,0.81,1.724943758665239,,0.343,1113.0,0.5077888062786479,3430.0,0.2395617495039914,0.0001535483349004,0.000114036331995,-2.315572818347597e-06,-1.5813075915544454e-06,0.0,2666487300060.91,3476741098540.828,3629784982650.463,3220904398225.4634,2567887993351.122,1.4317811616845164,0.7270424469440363,0.0,3817826284098.22,4977932408945.089,5197057759124.292,4611630240966.022,3676653654195.992,0.0,0.0003966586600947,0.0005171895870691,0.0005399559366427,0.000479132086196,0.0003819913227011,0.0,0.0001549918362281,0.0002020885255821,0.0002109843311691,0.0001872178003566,0.0001492606678864
294,294,0.02,3440,100000.0,17.15,2.43,0.81,1.7232798422407167,,0.344,1103.0,0.5129597534896522,3440.0,0.2629488442507863,0.0001402385962613,0.0001074997932859,-2.135996397284492e-06,2.5133922761235405e-06,0.0,2672299278045.854,3497420517045.321,3655393615145.245,3253703716384.864,2594037473397.171,1.3082392545977932,0.6710740855439704,0.0,3496006815572.9287,4575462810234.399,4782129418339.148,4256622924605.404,3393621650595.8574,0.0,0.0003986380072807,0.0005217247772327,0.0005452902818706,0.0004853685275588,0.000386963368101,0.0,0.0001552281562357,0.0002031576863049,0.000212334006096,0.0001890006980061,0.0001506820951942
295,295,0.02,3450,100000.0,17.15,2.43,0.81,1.7216239691694912,,0.345,1101.0,0.5070894233609483,3450.0,0.2406989169553526,0.000168923183507,0.0001234131324083,2.820019842503621e-07,2.51411775482996e-06,0.0,2620620056502.693,3442839272077.189,3602377901099.988,3216468212378.495,2564351213936.3154,1.433325934175243,0.7268244214492164,0.0,3756202690605.1,4934710815865.25,5163381670346.391,4610247305252.38,3675551099268.688,0.0,0.0003920797091413,0.0005150946689379,0.0005389637754529,0.0004812265395139,0.00038366113989,0.0,0.0001521188601042,0.0001998461334717,0.0002091068556925,0.0001867059960921,0.0001488526284468
296,296,0.02,3460,100000.0,17.15,2.43,0.81,1.7295602358378768,,0.346,1103.0,0.5091694431803415,3460.0,0.1955602147145327,0.0001959147773312,9.78723482006672e-05,2.1672311789487845e-07,-6.085273353235809e-07,0.0,2610185654903.277,3442345038069.7544,3605925293380.524,3229661778092.9062,2574869874162.987,1.7692760283837403,0.9008612902044753,0.0,4618138908851.481,6090458557282.53,6379877181720.768,5714163163766.986,4555655544564.03,0.0,0.0003916649911003,0.0005165326214123,0.000541078254448,0.0004846189577349,0.000386365768448,0.0,0.0001514063931241,0.0001996766188351,0.0002091652528701,0.0001873397165881,0.0001493578664332
297,297,0.02,3470,100000.0,17.15,2.43,0.81,1.7279018189252318,,0.347,1108.0,0.5191852444413906,3470.0,0.2418890800267945,0.000176495104148,0.0001269719037792,-9.66097572281127e-07,2.1807190624782827e-06,0.0,2639929678882.936,3495155065579.4414,3665406932844.849,3293192005491.7407,2625519781140.1123,1.434541815453439,0.7447929431175899,0.0,3787089514214.141,5013946093067.615,5258179515818.871,4724221638194.873,3766417913345.652,0.0,0.0003972877134107,0.0005259921031713,0.0005516136095284,0.000495598322997,0.0003951191422664,0.0,0.0001530079130893,0.0002025759954084,0.0002124436381408,0.0001908704009025,0.000152172728577
298,298,0.02,3480,100000.0,17.15,2.43,0.81,1.72625134542296,,0.348,1103.0,0.5108808614733676,3480.0,0.242642828330645,0.0001679831738666,0.0001046944827766,2.568401827385988e-06,2.650600042814356e-06,0.0,2576792166288.783,3424584484453.435,3595511771314.095,3240517304325.571,2583524516470.8203,1.4342068232314975,0.7327088173834896,0.0,3695652906940.845,4911562434335.838,5156707515427.845,4647572028663.474,3705308489508.3066,0.0,0.000388874841599,0.000516818844126,0.0005426142196602,0.000489040470514,0.0003898908496593,0.0,0.0001492278654286,0.0001983254370611,0.0002082242230383,0.0001876656901303,0.0001496177510624
299,299,0.02,3490,100000.0,17.15,2.43,0.81,1.7343267132868956,,0.349,1077.0,0.5020242316895349,3490.0,0.2671729992334803,0.0001519818855822,0.0001094930397645,1.631142928371699e-06,-2.967050196962256e-06,0.0,2512067294408.9463,3350804659064.396,3522108435705.169,3184339701606.72,2538736539653.978,1.3062697241161396,0.6557790546287057,0.0,3281437451628.752,4377054677563.124,4600823614615.719,4159606543509.88,3316274679257.3647,0.0,0.0003802103656938,0.0005071562643354,0.000533083703344,0.000481961197909,0.0003842468513047,0.0,0.0001453608053889,0.0001938943534779,0.0002038068486543,0.000184261856634,0.0001469040215983
300,300,0.02,3500,100000.0,17.15,2.43,0.81,1.732673427946283,,0.35,1086.0,0.5127259882708327,3500.0,0.174473250104711,0.0001769309772657,0.0001109130461886,-3.2463140548355502e-06,2.615702033988244e-06,0.0,2545136469454.3584,3407576764110.856,3585882401202.1616,3252220943601.892,2592855322685.601,2.006038173702534,1.028547905120648,0.0,5105640915007.937,6835729068628.132,7193416983219.642,6524079362180.271,5201366756195.117,0.0,0.000386319272911,0.0005172267160126,0.0005442912388403,0.0004936456827981,0.0003935623865537,0.0,0.0001471542909193,0.000197018725123,0.0002073279717618,0.0001880363872871,0.0001499132918983
301,301,0.02,3510,100000.0,17.15,2.43,0.81,1.7310279894537783,,0.351,1029.0,0.4798616684415801,3510.0,0.2759895574399706,0.0001300765246111,6.954820363499101e-05,-3.1458968280785705e-06,-3.974777906903192e-06,0.0,2362831938295.3706,3175509857215.5728,3345454462257.0938,3043762562924.943,2426660457309.071,1.271787248966275,0.6102819511916839,0.0,3005019530574.321,4038572945373.4814,4254706327095.898,3871018416408.852,3086195827176.346,0.0,0.0003596857645869,0.000483396924019,0.000509267005683,0.000463341487358,0.0003694021601087,0.0,0.0001365025556791,0.0001834515625377,0.0001932693885693,0.0001758404235129,0.0001401899766207
302,302,0.02,3520,100000.0,17.15,2.43,0.81,1.739246013248709,,0.352,1095.0,0.5146195303114102,3520.0,0.2213174860216895,0.0001445146943045,0.000108376724184,2.332602077997848e-06,1.341431844150768e-06,0.0,2513422416585.781,3390882432567.0103,3576426731851.177,3264231680765.275,2602430964784.8013,1.590475322702262,0.8184896635409266,0.0,3997536329106.3687,5393114831182.447,5688218460461.997,5191679935840.098,4139102228526.465,0.0,0.0003836571655352,0.0005175955836779,0.0005459176832482,0.0004982631912681,0.000397243726666,0.0,0.000145084098649,0.0001957343573079,0.0002064446649917,0.0001884236044288,0.0001502220034048
303,303,0.02,3530,100000.0,17.15,2.43,0.81,1.7375974966666776,,0.353,1067.0,0.5076705681755346,3530.0,0.246594607755469,0.0001953466485653,0.0001259669984069,3.38096906313301e-06,1.0917787626882233e-06,0.0,2459204254149.8784,3330653258955.981,3516937789468.0864,3220154413937.4155,2567290063263.678,1.4314992659938692,0.7267300457099682,0.0,3520349084744.552,4767827695475.575,5034493864169.667,4609648679938.328,3675073841155.3096,0.0,0.0003764475483637,0.0005098463259682,0.0005383621984058,0.0004929314970214,0.0003929929970735,0.0,0.0001418250750676,0.0001920825192451,0.0002028257576237,0.000185709926581,0.0001480585052373
304,304,0.02,3540,100000.0,17.15,2.43,0.81,1.7359567336396695,,0.354,1101.0,0.5175945084802877,3540.0,0.2456549381299737,0.0001457790093214,0.000105519738838,4.098042541994953e-06,-6.397597782864064e-07,0.0,2486601190209.6924,3381036807838.4014,3574271928542.9097,3283101967290.465,2617475429384.815,1.4410457314426215,0.7458773570636603,0.0,3583306030951.82,4872228659785.916,5150689305641.947,4731100075854.798,3771901794670.93,0.0,0.0003817337959709,0.0005190442359857,0.0005487089753222,0.0005040096423455,0.0004018251239699,0.0,0.0001432745348857,0.0001948106829442,0.0002059446243866,0.0001891678123528,0.0001508153282466
305,305,0.02,3550,100000.0,17.15,2.43,0.81,1.7443211003669596,,0.355,1112.0,0.5261516115613237,3550.0,0.3062131615834005,0.000129209269121,0.0001102836463973,-2.315844207991957e-06,3.3302155627810235e-08,0.0,2506693402006.633,3421966155770.5547,3621759734792.925,3337379672133.4766,2660748699665.6143,1.1593231269496294,0.6099797315648605,0.0,2906067633118.333,3967164504023.722,4198789820800.3945,3869101437315.911,3084667502523.5,0.0,0.0003858625628867,0.00052675314417,0.0005575079474452,0.0005137325021818,0.0004095767402701,0.0,0.0001442933768898,0.0001969794358671,0.0002084802002505,0.0001921103643829,0.0001531612979165
306,306,0.02,3560,100000.0,17.15,2.43,0.81,1.7426769944663745,,0.356,1134.0,0.5435872301751073,3560.0,0.2133673944354086,0.000200553206516,0.0001213822809698,1.535409732600774e-06,4.555670758345704e-06,0.0,2568046377300.8354,3519899861386.7026,3729790007460.606,3447973801000.706,2748920622995.5176,1.6684836075446836,0.9069663828177854,0.0,4284743283940.9536,5872895218922.517,6223093487031.983,5752887766213.212,4586528997909.54,0.0,0.0003964203440537,0.0005433546397056,0.0005757546479982,0.0005322516651423,0.000424341269214,0.0,0.0001476830838811,0.0002024222269026,0.000214492579028,0.0001982859065841,0.0001580847910446
307,307,0.02,3570,100000.0,17.15,2.43,0.81,1.7410405519908358,,0.357,1077.0,0.5105291327965675,3570.0,0.2368879693394774,0.0001663196414871,8.695080569465219e-05,-7.456563904807418e-07,-1.261572970828369e-06,0.0,2391478053292.348,3291315141565.926,3491705614251.492,3238286289328.628,2581745824552.2417,1.507041497275843,0.7693885886926768,0.0,3604056666136.0176,4960148498952.166,5262145256948.036,4880231818077.648,3890798093018.866,0.0,0.0003702010868093,0.0005094959749944,0.0005405164439768,0.000501287102367,0.0003996545604083,0.0,0.0001373962583114,0.0001890940980004,0.0002006070203583,0.0001860474608506,0.0001483276067352
308,308,0.02,3580,100000.0,17.15,2.43,0.81,1.7495550863034184,,0.358,1076.0,0.5111468203122684,3580.0,0.2244384433761297,0.0001543894042336,0.0001130967339315,2.9972398730695634e-06,9.250073224092088e-07,0.0,2373953481305.0728,3280756675565.8022,3484658284071.4043,3242204281240.7188,2584869470319.1416,1.5950921536202176,0.8153262824280226,0.0,3786674571089.1216,5233109231132.161,5558351086969.989,5171614609440.947,4123105010238.511,0.0,0.0003685176599217,0.0005092841045005,0.0005409365122719,0.0005032994724287,0.0004012589361614,0.0,0.0001362579125444,0.0001883057354321,0.0002000090850378,0.0001860929419567,0.0001483638668571
309,309,0.02,3590,100000.0,17.15,2.43,0.81,1.7479150373635002,,0.359,1153.0,0.5564088368900658,3590.0,0.2591383807757665,0.0001661035576576,0.0001034788205156,4.031451987027944e-07,8.205040613455677e-07,0.0,2561940875371.185,3555439270610.3203,3780954478642.239,3529301252393.6875,2813759488153.063,1.385360203784881,0.77082665966173,0.0,3549210933189.041,4925564072477.481,5237983867033.17,4889353502234.354,3898070417909.369,0.0,0.0003987515943218,0.0005533839954307,0.0005884841609385,0.0005493157608604,0.0004379457358775,0.0,0.0001469053336336,0.0002038739446661,0.0002168053074441,0.0002023751535255,0.0001613449710513
310,310,0.02,3600,100000.0,17.15,2.43,0.81,1.7462825647808422,,0.36,1173.0,0.5610279136629575,3600.0,0.2624645505311491,0.0001500144428539,9.38237164012813e-05,1.255587882719388e-06,1.0639761903621765e-07,0.0,2560798513872.741,3568995474506.18,3799970480715.421,3558600056364.14,2837118159393.576,1.3716138018314037,0.7695136295927895,0.0,3512426585337.1987,4895283451506.495,5212091957901.184,4881024952507.064,3891430424850.736,0.0,0.0003996840256259,0.0005570412787119,0.0005930913700411,0.0005554187837954,0.0004428114125261,0.0,0.0001466976686853,0.0002044531472595,0.0002176847602708,0.0002038576362897,0.0001625268905434
311,311,0.02,3610,100000.0,17.15,2.43,0.81,1.7549512346699456,,0.361,1197.0,0.5696754394402659,3610.0,0.2164981801024623,0.0001737314668536,0.0001060539455374,1.2265724084241144e-06,9.58623966251868e-08,0.0,2577513970627.907,3607801378856.8506,3845979531695.333,3613451312369.6064,2880848697249.425,1.6674505061850824,0.9499055998558804,0.0,4297876975022.6255,6015830235390.094,6412980516902.849,6025251219885.851,4803672618471.188,0.0,0.000403395511214,0.0005646413164652,0.0006019175441866,0.000565525563008,0.0004508691111669,0.0,0.000147492580813,0.0002064485168625,0.000220077738995,0.0002067718219094,0.0001648502448992
312,312,0.02,3620,100000.0,17.15,2.43,0.81,1.7533148929553348,,0.362,1103.0,0.5356706232090664,3620.0,0.2290537708186093,0.0001862883735216,0.0001274358069393,-1.4500894875578394e-06,1.2874630679691674e-06,0.0,2402734392453.645,3377207835746.928,3604594271826.952,3397758763015.1084,2708886341568.249,1.580414933603833,0.8465818524124806,0.0,3797317315317.2734,5337389697498.326,5696754616778.149,5369868689852.364,4281164427649.914,0.0,0.0003770831851785,0.0005300162563591,0.0005657020990609,0.0005332415022027,0.0004251304235597,0.0,0.0001373399177157,0.0001930406655547,0.0002060380382643,0.0001942153533058,0.0001548395146882
313,313,0.02,3630,100000.0,17.15,2.43,0.81,1.7516860434966464,,0.363,1141.0,0.5510137332554903,3630.0,0.228538171351829,0.0001538905614524,0.000109245880493,3.806724304456175e-06,-1.3329958608554398e-06,0.0,2450602321022.3354,3458313779876.76,3695688880218.183,3495080110039.5747,2786476449073.014,1.5883561063467606,0.8752060278972832,0.0,3892429160823.371,5493033809930.398,5870070000052.373,5551431834952.467,4425916883076.561,0.0,0.0003856009477134,0.0005441637998835,0.0005815146433353,0.0005499489620182,0.000438450559818,0.0,0.0001399204830936,0.0001974571437473,0.0002110103989733,0.0001995563675315,0.0001590976746976
