,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
74,74,0.02,4200,100000.0,17.15,2.43,0.81,1.849193580209916,,0.021,62.4625,0.0331961777420744,210.0,0.0149696059508255,7.81079975829e-06,5.317263962039016e-06,-7.842560585215409e-09,-1.4227532012667948e-08,0.0,82611610135.78386,157690544576.97446,181969846932.414,191430566887.6021,167873070841.67047,0.0707527893689774,0.0469947591164025,0.0,116950594394.14584,223237422540.266,257608848509.0464,271002084887.5313,237652496851.64755,0.0,1.4846585116196247e-05,2.8339431809083493e-05,3.2702798270400993e-05,3.44030360922325e-05,3.0169389397832747e-05,0.0,4.310275909454346e-06,8.227533083079999e-06,9.494310136196253e-06,9.987924934913998e-06,8.75880825837275e-06
75,75,0.02,4250,100000.0,17.15,2.43,0.81,1.854895204965564,,0.0212499999999999,63.475,0.0344090277173818,212.5,0.0145797952872635,7.879584899904498e-06,5.534006656333019e-06,2.1842574422851373e-08,2.3593180572840682e-08,0.0,80682683598.44037,159128347397.94092,185037747312.44357,195383125208.9089,174006453166.7998,0.0735009293193964,0.0505407450086609,0.0,118508519678.49568,233731254935.3516,271787557634.79736,286983078722.4032,255584547508.79837,0.0,1.4639032579936751e-05,2.887218121727325e-05,3.3573171969673994e-05,3.545023303561374e-05,3.1571658544554e-05,0.0,4.167009701787777e-06,8.218484287616252e-06,9.5566242204495e-06,1.009093081686625e-05,8.98689218281725e-06
76,76,0.02,4300,100000.0,17.15,2.43,0.81,1.860860979085564,,0.0214999999999999,63.58,0.0348523914865904,215.0,0.0156661142213351,7.810503225889251e-06,5.577175224556761e-06,-3.5610198333937825e-08,8.211258139045758e-09,0.0,76874686982.86526,156897775297.33414,183852281552.6653,194833643080.3097,176248543747.68805,0.0694544288710442,0.0484961414557606,0.0,106969006580.8757,218318926775.54745,255825378771.29263,271105640449.3583,245244987341.7815,0.0,1.4076722263462751e-05,2.8729956417361e-05,3.366566559806599e-05,3.56764910383535e-05,3.227332555161075e-05,0.0,3.928832869087703e-06,8.018571013006249e-06,9.396134347599753e-06,9.957358539989498e-06,9.007530293539747e-06
77,77,0.02,4350,100000.0,17.15,2.43,0.81,1.8670959413036687,,0.0217499999999999,64.27000000000001,0.0354680444144687,217.5,0.0152509589806163,8.05999072430775e-06,5.650501253576332e-06,-3.4635098503129647e-08,-4.5056779789632244e-09,0.0,73299414272.78134,155312730806.58957,183467202406.2414,195166868116.779,179361900603.96835,0.0720806412975213,0.0511540290504166,0.0,105716580346.86555,224000845683.46863,264606824442.2018,281480747138.45447,258685924907.9569,0.0,1.3538779017636e-05,2.8687060624945248e-05,3.388733641333675e-05,3.6048324876979e-05,3.3129066044424243e-05,0.0,3.705921142261053e-06,7.85240562245575e-06,9.2758583551335e-06,9.867377931984748e-06,9.06829974234925e-06
78,78,0.02,4400,100000.0,17.15,2.43,0.81,1.873605514339535,,0.022,64.3025,0.0356392525730853,220.0,0.0158134867697913,7.795710424814e-06,5.566154077562263e-06,-1.946609323264881e-08,1.39475215302342e-08,0.0,68951659856.42612,151701775873.7568,180728324715.4997,192985525530.07236,180227700262.09265,0.0706142068387938,0.0504085787586142,0.0,97526040123.3754,214568779220.9467,255624271907.8149,272961001160.3288,254916182782.312,0.0,1.28432275969225e-05,2.8256613959128504e-05,3.36632216304165e-05,3.5946299660598e-05,3.3569973203778e-05,0.0,3.447858821527028e-06,7.585695649337499e-06,9.037139206908496e-06,9.65004828036375e-06,9.012105981581e-06
79,79,0.02,4450,100000.0,17.15,2.43,0.81,1.8803955170882107,,0.02225,65.96000000000001,0.0367110811152031,222.5,0.0161125910946634,8.19429495262225e-06,5.33266496772857e-06,1.5890977936661142e-08,8.8437135873875e-09,0.0,66469965460.112206,151951811973.09988,182484358539.19205,195615753090.51465,185647937199.5823,0.0697859133241089,0.0512734080486936,0.0,92836864469.44469,212227126588.45123,254871136824.38663,273211412583.78207,259289624502.24365,0.0,1.2480439392093998e-05,2.8530560633245e-05,3.426336934266425e-05,3.6728927624469e-05,3.485736471275051e-05,0.0,3.2861186730991084e-06,7.512140006083501e-06,9.021597258145498e-06,9.67078250354625e-06,9.177997142480748e-06
80,80,0.02,4500,100000.0,17.15,2.43,0.81,1.8874721781515744,,0.0225,65.9425,0.0368810075983243,225.0,0.0164880983711827,7.595472844367501e-06,5.665288959171142e-06,-4.3043457986493786e-08,-1.133594151709582e-08,0.0,62201179698.31754,148322897371.07703,179632743881.24683,193358026548.70425,186507255424.72623,0.0687170166618996,0.0506773860527078,0.0,85469280851.44579,203807249855.9324,246829425283.67175,265689036062.1171,256275541268.5434,0.0,1.1768446985637248e-05,2.8062653520944503e-05,3.398646831948375e-05,3.65832882225525e-05,3.528712411160849e-05,0.0,3.0396604489189143e-06,7.2482748236365e-06,8.7783310470115e-06,9.44906107298225e-06,9.114276135926e-06
81,81,0.02,4550,100000.0,17.15,2.43,0.81,1.8948421507748927,,0.02275,66.1,0.0371912433955744,227.5,0.016018374121138,8.034555601829e-06,5.463011492722828e-06,-2.5383664784564965e-08,1.2541371093640322e-08,0.0,58251662572.17593,145201856509.54242,177427255018.5073,191794724927.50876,188076117851.41992,0.0712963695540435,0.0530226427912631,0.0,83047965450.09334,207010722616.7613,252953682247.69077,273437031424.71396,268135504595.4177,0.0,1.110034287737475e-05,2.7669431609619995e-05,3.381025157963175e-05,3.654809347509201e-05,3.5839481707666005e-05,0.0,2.8130469776146245e-06,7.011982586625502e-06,8.568188124377001e-06,9.26201154535475e-06,9.0824352734615e-06
82,82,0.02,4600,100000.0,17.15,2.43,0.81,1.9025125292600675,,0.023,65.775,0.0372746284582862,230.0,0.0166436335186767,8.30900585992425e-06,5.282821917413137e-06,1.3058118461463561e-08,-1.8205198815253767e-08,0.0,54335894583.73116,141288024878.90717,174215854046.22113,189057134927.83655,188497796113.55347,0.0696918766826246,0.0518904138284216,0.0,75641587114.47931,196688589080.6787,242527776555.7629,263188484349.34183,262409822730.3285,0.0,1.0425493999763e-05,2.7109104706902e-05,3.3427007228597255e-05,3.6274621792883e-05,3.616730077614375e-05,0.0,2.5924727008187923e-06,6.741130338556751e-06,8.31218201383475e-06,9.020288797124253e-06,8.993601639073251e-06
83,83,0.02,4650,100000.0,17.15,2.43,0.81,1.910490866937479,,0.02325,67.11749999999999,0.038329792459162,232.5,0.0165385211579541,8.133747152345252e-06,5.42758384404896e-06,-1.242052051961742e-08,2.83140011990615e-08,0.0,51713110243.95955,141031273369.60217,175436154980.8745,191170513044.7704,193833760465.98257,0.0713027587371036,0.0546283223748388,0.0,73702472050.23244,201000354353.00323,250034821887.13397,272459717236.91785,276255426249.5598,0.0,9.986957617738e-06,2.7236291595569503e-05,3.388064334456025e-05,3.691929962311725e-05,3.743363223617725e-05,0.0,2.437170876544504e-06,6.6466184400195e-06,8.268075263605501e-06,9.009614866495002e-06,9.13513021495075e-06
84,84,0.02,4700,100000.0,17.15,2.43,0.81,1.9187851957862736,,0.0234999999999999,67.205,0.0386602688736897,235.0,0.0166297865448564,7.89959929803725e-06,5.587713186081441e-06,8.245429364484164e-08,-1.142945879862862e-08,0.0,47962185640.07743,137954226716.29584,173205379792.89728,189552428661.99463,195504979694.24887,0.0719215270171338,0.0555625650190919,0.0,68931286194.3948,198267909533.32504,248930890983.7616,272424880863.3204,280979891301.5477,0.0,9.318466563376253e-06,2.68028204256445e-05,3.3651688693032e-05,3.682772052443651e-05,3.79842284487645e-05,0.0,2.2323152298806363e-06,6.4208358567325e-06,8.061538523501752e-06,8.822383044390248e-06,9.099434020041251e-06
85,85,0.02,4750,100000.0,17.15,2.43,0.81,1.9274040478083128,,0.0237499999999999,67.815,0.0392788566800899,237.5,0.0175180083865006,8.274529134318002e-06,5.566974413021481e-06,-3.38866191586043e-08,1.8854246248715416e-08,0.0,45059467639.94841,135799880445.6802,172254933668.49393,189296258163.8951,198010076663.64825,0.0683643362029169,0.0537130009092877,0.0,61617863422.77596,185703447563.8737,235554957317.6613,258858606035.64777,270774567460.2036,0.0,8.804772151535e-06,2.6535755262011744e-05,3.36591957776395e-05,3.6989128135948495e-05,3.869183769908125e-05,0.0,2.070671466120199e-06,6.240573896438751e-06,7.915836442982e-06,8.698956755442999e-06,9.09939325133275e-06
86,86,0.02,4800,100000.0,17.15,2.43,0.81,1.93635647826721,,0.024,67.9975,0.0395823389030296,240.0,0.0172230262966763,8.240288324628501e-06,5.421058326228632e-06,4.547716239523241e-09,2.3798949544327106e-08,0.0,41718103135.96022,132698943910.48746,169872420388.84436,187479845447.2736,196630259874.7534,0.0706318568896489,0.0559718576466675,0.0,58991959412.38922,187644454680.0752,240210032949.1017,265108013114.1732,278047260969.07214,0.0,8.19563836246825e-06,2.6069079694915005e-05,3.337191340476899e-05,3.68309414387825e-05,3.862856601605476e-05,0.0,1.8925696991784376e-06,6.019976496519751e-06,7.706376162554251e-06,8.50514879700275e-06,8.920263478127251e-06
87,87,0.02,4850,100000.0,17.15,2.43,0.81,1.945652090922484,,0.02425,67.1275,0.0391131166172029,242.5,0.0174117715551301,7.79342597843425e-06,5.510012547062229e-06,4.415586362827851e-09,-2.5198858100937893e-08,0.0,37577789714.65162,127047130940.6128,164189300649.77725,182017284797.0796,191424119611.85788,0.0701083854381817,0.0548201145749963,0.0,52668232956.05832,178066563775.838,230124240972.66888,255111565382.56985,268295985519.1998,0.0,7.418280629726e-06,2.508054033182925e-05,3.241282464636325e-05,3.593227032082425e-05,3.7789285888356256e-05,0.0,1.6825863435020554e-06,5.688673259522248e-06,7.351754244200499e-06,8.150021595373249e-06,8.57122283991375e-06
88,88,0.02,4900,100000.0,17.15,2.43,0.81,1.955301065398921,,0.0245,69.14500000000001,0.0400097404493757,245.0,0.0183705966967681,8.120266707639249e-06,5.627539055022859e-06,4.0387236012727145e-08,2.3802844962570698e-08,0.0,35139440446.27608,125787286167.92596,164218841778.826,182890595758.44727,192877876177.9781,0.0674394458315651,0.0539801659303547,0.0,47409275958.43478,169709138400.06204,221560055840.1029,246751530883.68683,260226126024.3725,0.0,6.968988393661251e-06,2.4946616287611e-05,3.2568509567678e-05,3.6271563319267e-05,3.825227901775375e-05,0.0,1.5527126705084216e-06,5.558185063314749e-06,7.256367008915752e-06,8.08141910469675e-06,8.522728831157251e-06
89,89,0.02,4950,100000.0,17.15,2.43,0.81,1.9479995437207804,,0.0247499999999999,69.135,0.0395021292630098,247.5,0.0187026179679969,7.95163056488e-06,5.415869117402109e-06,-5.4811137235318724e-08,2.2917297328160683e-09,0.0,31604596366.885967,120097966035.95186,158577569652.15753,177399290144.66205,187578791150.51413,0.0669771226645804,0.052937212440502,0.0,42353646833.33232,160944527809.81464,212511443043.5425,237734625560.45245,251376280259.55,0.0,6.29455644839575e-06,2.391941405532625e-05,3.158323719872075e-05,3.533188124785525e-05,3.7359290266279e-05,0.0,1.3779441694139122e-06,5.23620963661525e-06,6.913900591082501e-06,7.7345179376835e-06,8.178338953327501e-06
90,90,0.02,5000,100000.0,17.15,2.43,0.81,1.958022550201222,,0.025,69.4375,0.0405322472677273,250.0,0.0173644571156842,8.266956291700998e-06,5.197177214335194e-06,1.1403846399636808e-08,1.6737990488301068e-08,0.0,29259188794.79341,119298895328.23036,159062306161.40604,178771797579.65073,189544002888.10352,0.0724696824731293,0.0587415778669663,0.0,42404037100.65485,172894567209.10895,230521904728.4117,259085991422.538,274697668040.0656,0.0,5.849494693553751e-06,2.385022565265875e-05,3.1799723579537255e-05,3.574004353414426e-05,3.7893621961476e-05,0.0,1.2585463427501856e-06,5.131488417619476e-06,6.841860350018001e-06,7.689638752756251e-06,8.15299129781125e-06
91,91,0.02,5050,100000.0,17.15,2.43,0.81,1.9684187219156923,,0.02525,69.55,0.0412910477572328,252.5,0.0192446777142436,7.917918086783249e-06,5.551306370428098e-06,-4.565559039086191e-09,-5.266765816282736e-09,0.0,26850752604.05476,117527759305.47104,158321179952.77448,178804029086.12848,190111274292.93277,0.0663242528355065,0.0547671953820671,0.0,35614025167.579475,155885261002.41205,209992418854.86383,237160249689.8492,252157837329.54565,0.0,5.3869203937770255e-06,2.357895485365825e-05,3.176311687166475e-05,3.5872479441357e-05,3.814099052185475e-05,0.0,1.1392837184183177e-06,4.986730339121554e-06,6.717604726419498e-06,7.586696809928251e-06,8.06646587093875e-06
92,92,0.02,5100,100000.0,17.15,2.43,0.81,1.9792001633138585,,0.0254999999999999,68.655,0.0411432569258003,255.0,0.0190016149481994,8.16779540536225e-06,5.651092144247368e-06,4.2361945770942924e-08,1.3073907909028305e-08,0.0,24128808529.216805,113116911948.18732,154120006483.94315,174932154666.93695,186510673758.48865,0.0674682847513981,0.0555245116793837,0.0,32562816147.64382,152655909325.06766,207991266113.84372,236078113174.6814,251703799291.0783,0.0,4.856229315067207e-06,2.2766215877069508e-05,3.1018609668164505e-05,3.5207318944605254e-05,3.753764303704299e-05,0.0,1.0098144130280782e-06,4.734054228338447e-06,6.4500741383464994e-06,7.3210830477094995e-06,7.80565548094825e-06
93,93,0.02,5150,100000.0,17.15,2.43,0.81,1.990379685043704,,0.02575,69.375,0.0413865987157138,257.5,0.0189088908528015,7.9393397705675e-06,5.49174261643901e-06,-1.7690519362211196e-09,3.140420514693796e-09,0.0,21630149226.167526,109804880274.11597,151484005478.3934,172748619361.2811,184681964372.8862,0.0686965208630477,0.0568890936354883,0.0,29732319708.83905,150935334368.90054,208226528377.823,237456391373.2277,253859700724.9583,0.0,4.365681426828269e-06,2.216226625971701e-05,3.057449591602751e-05,3.486640018846276e-05,3.727494495310375e-05,0.0,8.927674869023505e-07,4.532110527159094e-06,6.25238381218325e-06,7.1300641137692485e-06,7.622603593037499e-06
94,94,0.02,5200,100000.0,17.15,2.43,0.81,1.9832172272155888,,0.0259999999999999,70.745,0.0412223544188612,260.0,0.0196779289712708,8.159797566983998e-06,5.435732642733143e-06,-3.132752850513416e-09,-1.961612450346756e-08,0.0,19047311019.54261,105699175296.07028,147349370210.92923,168857659786.60913,181028855262.63464,0.0666908797796769,0.0549991000451917,0.0,25413030845.13742,141024441683.5865,196594368955.2793,225290851406.3768,241529729730.83344,0.0,3.853615055225491e-06,2.1384852319988503e-05,2.9811439044607497e-05,3.4162954512379255e-05,3.662540719550975e-05,0.0,7.752452652300264e-07,4.302065793062519e-06,5.99727181823225e-06,6.87268145687475e-06,7.36806170531525e-06
95,95,0.02,5250,100000.0,17.15,2.43,0.81,1.994807501906064,,0.02625,70.58,0.0423281117282123,262.5,0.0193294579582038,8.1048091675565e-06,5.380797361077836e-06,-5.42358957139515e-08,-1.9800171381310586e-08,0.0,17419763479.177055,104766089346.38748,147673653798.50467,170101789420.7449,182923815333.33545,0.0684615496066967,0.0579311127016234,0.0,23841041807.57057,143384995962.12048,202109159420.8704,232804760981.412,250353245850.6374,0.0,3.531992575719694e-06,2.1242139722557e-05,2.99419822472995e-05,3.448946124147e-05,3.708922675396376e-05,0.0,6.991242157994208e-07,4.204678791662067e-06,5.92672957526025e-06,6.826859634286749e-06,7.341458401475e-06
96,96,0.02,5300,100000.0,17.15,2.43,0.81,2.006821429293145,,0.0265,70.44500000000001,0.0429338506665442,265.0,0.0200011515559413,8.38501257425825e-06,5.210554481787566e-06,-1.5024076972172747e-09,-2.3665060781129893e-08,0.0,15499970522.67658,102443039588.95145,146198742601.58392,169303512993.41193,182572377749.1472,0.0665666267815766,0.0571907786123635,0.0,20647003911.7949,136461023331.28777,194746564580.76575,225523673734.83,243198694607.67203,0.0,3.1485842357344846e-06,2.0809751801692247e-05,2.9698060107021495e-05,3.439144424730425e-05,3.708681314073976e-05,0.0,6.133792322328067e-07,4.053971127153812e-06,5.785512453661e-06,6.69983589080075e-06,7.22492373303725e-06
97,97,0.02,5350,100000.0,17.15,2.43,0.81,2.019274188832056,,0.02675,70.50750000000001,0.0427038356787225,267.5,0.0192054828715231,7.538116574835999e-06,5.355128166633751e-06,-8.996187714513243e-09,-1.2248870526196192e-08,0.0,13310232662.515032,98092375140.4983,141942025626.22147,165181271636.00446,178640987027.1817,0.0711063277927614,0.0607031667770605,0.0,18920391115.04696,139437540283.49548,201769473802.9224,234803879351.8339,253936758990.78143,0.0,2.7076021949745383e-06,1.995420643462025e-05,2.8874216543712247e-05,3.360160449410126e-05,3.633961485507125e-05,0.0,5.193031340045933e-07,3.827106491975457e-06,5.5379151231675e-06,6.4446020001575e-06,6.969737252311e-06
98,98,0.02,5400,100000.0,17.15,2.43,0.81,2.0122099516866663,,0.0269999999999999,71.16499999999999,0.0423983936607927,270.0,0.0186244196204143,8.34540161264875e-06,5.3712322709010346e-06,-1.8004691712907933e-08,-1.553902257775587e-08,0.0,11582072161.855783,93947092133.67796,137478152253.35873,160807588556.3995,174431096529.0822,0.0737254250322324,0.0625407740808136,0.0,17084415137.456882,138578926166.13538,202790467250.08047,237203115449.30768,257298799760.4708,0.0,2.358935262252046e-06,1.9134322884812247e-05,2.8000348867427e-05,3.275188461808025e-05,3.552660168970875e-05,0.0,4.4551400586433835e-07,3.613752769873485e-06,5.288211079439751e-06,6.18559718416025e-06,6.709636710595499e-06
99,99,0.02,5450,100000.0,17.15,2.43,0.81,2.0251087197311715,,0.02725,70.5325,0.0432401865608779,272.5,0.0200530755316708,8.03474590528675e-06,5.532537533975117e-06,1.1854275659128677e-08,4.460296788217291e-09,0.0,10146647257.427128,92320559724.35872,136690598923.58354,160780209974.9604,175000565435.04315,0.0684815541180741,0.0592289117712252,0.0,13898526416.80402,126457509124.89014,187234053955.8599,220231169857.66885,239709720851.312,0.0,2.0684386056121504e-06,1.8819951554518e-05,2.7864978910231e-05,3.2775751920141e-05,3.567463383383275e-05,0.0,3.84775571663088e-07,3.50092944427476e-06,5.183505645499908e-06,6.097018614688002e-06,6.636275106273749e-06
100,100,0.02,5500,100000.0,17.15,2.43,0.81,2.03847707556838,,0.0275,71.19,0.0438777703032613,275.0,0.0207513755001264,7.81450095724125e-06,5.784135181714193e-06,5.5289318478526036e-09,-7.7295974371284e-09,0.0,8631716442.796318,90138563043.42662,135224999937.38844,159986254522.91483,174644697936.0864,0.0667294166502506,0.0585056439214119,0.0,11509338900.826096,120188757007.42883,180306010103.29263,213322116751.7328,232867359475.91556,0.0,1.7605440349100274e-06,1.8384861288380747e-05,2.758079098035475e-05,3.263115139781501e-05,3.56209200357385e-05,0.0,3.226894327252048e-07,3.369754088646306e-06,5.055272472078341e-06,5.98095107247075e-06,6.5289446055045e-06
101,101,0.02,5550,100000.0,17.15,2.43,0.81,2.0314962751920165,,0.0277499999999999,71.385,0.0426052668395981,277.5,0.0200543640139312,7.93450190043825e-06,5.391427815418773e-06,9.791277042630292e-09,-3.270567765763591e-08,0.0,7180722635.338269,84083926131.48557,128053671312.56947,152273570657.6055,166728685543.78833,0.0699570040247995,0.0596451279969824,0.0,10052633218.048872,117713064806.81528,179268390564.87332,213174973099.5488,233411372060.34897,0.0,1.465076444534202e-06,1.7155568568117e-05,2.61266765203935e-05,3.1068241014861004e-05,3.401750523216349e-05,0.0,2.6464319645525365e-07,3.098885740612581e-06,4.719376393569708e-06,5.611992903910249e-06,6.14473146002475e-06
102,102,0.02,5600,100000.0,17.15,2.43,0.81,2.0453378287435715,,0.028,71.38250000000001,0.0441584566757849,280.0,0.0211834597163237,8.331424957309e-06,5.3394592351965785e-06,-1.3227696245531455e-09,3.056943740744533e-08,0.0,6198063170.978212,83811540167.9182,129353789855.21692,154639825784.64575,169881561483.0815,0.0668329733447314,0.0590674320541024,0.0,8290680942.650549,112108366706.86668,173026794149.79468,206850014470.76572,227237733053.504,0.0,1.264633471601138e-06,1.7100645165906998e-05,2.6392943701401004e-05,3.1552227580629e-05,3.4662103778696e-05,0.0,2.2520067911876194e-07,3.045211906226136e-06,4.6999458570188985e-06,5.618689713999e-06,6.172483558229249e-06
103,103,0.02,5650,100000.0,17.15,2.43,0.81,2.059683697982185,,0.0282499999999999,71.05,0.0442278935207437,282.5,0.0216907606727909,7.940543340168002e-06,5.574109829582e-06,-1.6734426769525195e-09,1.7651997344359075e-09,0.0,5018470061.706269,80739552506.13737,126183773046.07768,151733795000.0636,167285970336.28326,0.065688215616258,0.0581447447882539,0.0,6597593458.26735,106145246835.80814,165889050916.29517,199478701871.569,219924560668.8581,0.0,1.023646229256729e-06,1.6468911333241753e-05,2.573843061406575e-05,3.0950015680637e-05,3.412228241609875e-05,0.0,1.7975332122814918e-07,2.89195761636531e-06,4.51969465020972e-06,5.43485429990325e-06,5.991907572042749e-06
104,104,0.02,5700,100000.0,17.15,2.43,0.81,2.0527714423679155,,0.0285,70.83,0.0429153179901721,285.0,0.0206128529963621,8.0958783633e-06,5.609724564116953e-06,-1.52761646168244e-08,-1.9208723945511216e-08,0.0,4029688706.702599,75234703742.43933,119189722426.29327,144276638446.89954,159543570151.4956,0.0700848091530928,0.0602313448983366,0.0,5655639563.987828,105591373934.89143,167281931394.2657,202491240378.5024,223918270914.5329,0.0,8.215414052498443e-07,1.5338262762902746e-05,2.4299468068229997e-05,2.941399222655299e-05,3.2526494814057004e-05,0.0,1.4229679495681677e-07,2.656695837141956e-06,4.208840118305911e-06,5.09471195727348e-06,5.6338194686735e-06
105,105,0.02,5750,100000.0,17.15,2.43,0.81,2.067622038012323,,0.0287499999999999,71.19,0.04461868169274,287.5,0.0202167677868305,7.97988281712725e-06,5.5295750660377645e-06,-3.057475807872781e-08,1.1910211343662861e-08,0.0,3316452195.6026044,74988780308.96333,120749088611.94974,146931842219.2735,162988042589.53348,0.072089509240984,0.0643841609043651,0.0,4785596160.454393,108207807005.19836,174239319838.80646,212020683097.8552,235189565479.24017,0.0,6.756166456298067e-07,1.5276465700117996e-05,2.4598603989837003e-05,2.9932467746108492e-05,3.320338365139349e-05,0.0,1.1546128416114345e-07,2.6107117972727325e-06,4.203843146272208e-06,5.115387825968371e-06,5.6743796051825e-06
106,106,0.02,5800,100000.0,17.15,2.43,0.81,2.083016142474708,,0.0289999999999999,70.215,0.0436522308188093,290.0,0.0211525715349216,7.731684364620252e-06,5.609742567565886e-06,4.7385451283061634e-08,2.063172461724922e-09,0.0,2513680669.075337,70252752624.3258,115030903579.36592,140744470320.28876,156673873086.83783,0.0690644552462162,0.0603267085938345,0.0,3473867849.9775915,97088218768.79378,158970931596.1863,194506683574.7396,216520872099.4955,0.0,5.11509423516903e-07,1.4295747839981752e-05,2.340766347148949e-05,2.864012273412525e-05,3.1881600351520255e-05,0.0,8.628145156178756e-08,2.4114079195539777e-06,3.948406596508002e-06,4.831018254596269e-06,5.3777909652722505e-06
107,107,0.02,5850,100000.0,17.15,2.43,0.81,2.076158156332595,,0.02925,70.2675,0.0436064900247895,292.5,0.0219094188824578,8.460244801649499e-06,5.72376355899825e-06,8.748619628254652e-09,-5.66172335818441e-09,0.0,1953831569.8733757,67392751429.19153,111810888055.03313,137612691641.10913,153780656920.00806,0.0676666428696593,0.0589698177845062,0.0,2642200543.8078094,91136394365.07549,151203816018.69028,186096045480.80835,207960267203.3292,0.0,3.9709413816020653e-07,1.369681346112675e-05,2.272429666596775e-05,2.7968221022587497e-05,3.125417685277425e-05,0.0,6.6123875175295e-08,2.280785074791452e-06,3.784036105767831e-06,4.65725121086194e-06,5.204426583817198e-06
108,108,0.02,5900,100000.0,17.15,2.43,0.81,2.0920933391208947,,0.0295,69.17999999999999,0.0438204832176803,295.0,0.022961964087874,7.91700243303125e-06,5.474266313632273e-06,-1.7053194540662758e-08,-1.444965996589271e-08,0.0,1403470133.5732248,64923411616.87905,109244894274.25758,135429234618.01192,151792876951.94894,0.0647269381098518,0.0567293260218098,0.0,1816910926.6514184,84048853723.6412,141426765942.23483,175324611674.5143,196508732266.12985,0.0,2.848117236880692e-07,1.3175163708850251e-05,2.2169496805145505e-05,2.7483188153854504e-05,3.080392656321325e-05,0.0,4.6837762471365275e-08,2.1666776224158274e-06,3.6458106851193097e-06,4.519656080295414e-06,5.065757044232074e-06
109,109,0.02,5950,100000.0,17.15,2.43,0.81,2.085303770081746,,0.02975,64.72999999999999,0.0394950327783158,297.5,0.0226902112892435,8.103077024270502e-06,5.4394874288359935e-06,1.8339220746084595e-09,-1.8485779925738676e-08,0.0,938529053.4048216,55991253150.47727,95783494787.95604,119484641076.32857,134337905846.12564,0.06650278463305,0.0525161998118409,0.0,1247953877.503459,74451079827.44196,127362475661.0524,158877682680.53412,178627938994.7183,0.0,1.901230226454965e-07,1.13424579154545e-05,1.940339244967175e-05,2.4204664777003252e-05,2.721357279529275e-05,0.0,3.0886433045150765e-08,1.8426388456195863e-06,3.1521778551938777e-06,3.932168485503524e-06,4.420980596487108e-06
110,110,0.02,6000,100000.0,17.15,2.43,0.81,2.101798755990363,,0.0299999999999999,7.904999999999999,0.0050269397993341,300.0,0.0194482776051859,7.421828260736594e-06,5.493023123423743e-06,-1.4132843784304353e-07,-1.1172159153471265e-07,0.0,80675501.18664367,6805370085.670445,11860576320.977644,14880092538.81543,16789651844.953217,0.0846137179552003,0.0084455265068435,0.0,135539137.31271234,11433384074.944168,19926399699.18199,24999347710.01175,28207509012.94056,0.0,1.6310374565361652e-08,1.3758592574020316e-06,2.397883366211196e-06,3.008346763335675e-06,3.3944073031496597e-06,0.0,2.6181613818043753e-09,2.208546198674115e-07,3.8491118657801516e-07,4.829035217602318e-07,5.448744343428339e-07
111,111,0.02,6050,100000.0,17.15,2.43,0.81,2.1189045408640066,,0.03025,16.895,0.0105457243866565,302.5,0.0213069145305644,7.551088122956751e-06,5.226078069974902e-06,5.75335970942186e-08,-2.5962614310993227e-08,0.0,110556481.06782022,13646519919.58282,24187696808.332146,30528094925.380653,34591671735.53257,0.0721721926101656,0.0152348461123527,0.0,159715057.40493542,19714400198.724957,34942676783.15597,44102312106.691086,49972745004.28523,0.0,2.2301990149473423e-08,2.7528422565695688e-06,4.879259639485943e-06,6.158275532395249e-06,6.977999976556249e-06,0.0,3.5389002065540307e-09,4.368235285322611e-07,7.742453848414679e-07,9.77200797218362e-07,1.1072754221874136e-06
112,112,0.02,6100,100000.0,17.15,2.43,0.81,2.1121472146842977,,0.0304999999999999,18.29,0.011608225064378,305.0,0.0213954306572441,7.256257095879751e-06,5.134426053049247e-06,2.8458062476493182e-08,-1.8910618312595786e-08,0.0,72873543.90237729,14378651046.665567,25860821596.3814,32877854939.27965,37382973206.36168,0.072493103586904,0.016866235877523,0.0,105882025.36322756,20891541885.92132,37574626147.59198,47770064198.23317,54315801115.57768,0.0,1.4665921076043045e-08,2.893727272449578e-06,5.204533060750983e-06,6.61672261108825e-06,7.523385103469249e-06,0.0,2.300933144593915e-09,4.5399623781359036e-07,8.165380516865869e-07,1.0380961608547694e-06,1.1803422406519997e-06
