,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
24,24,0.02,1700,100000.0,17.15,2.43,0.81,1.4036493387576896,,0.0016999999999999,8.007000000000001,0.0009445815460119,17.0,0.0010984571560002,1.4980866340830998e-06,1.0533053960081294e-06,8.71664174075418e-10,1.2467247825829515e-09,8881518425.035759,12272770674.1394,9936997864.04542,7619939331.678177,5991480746.353623,4776748878.182291,0.0158786829941339,0.0015000097521017,14103985312.091885,19489345069.51014,15780102592.110626,12100578670.20498,9514561857.581532,7585549316.378653,6.47486480682625e-07,8.947178524815652e-07,7.244337586920703e-07,5.555139858715715e-07,4.367949934775477e-07,3.482377868541635e-07,4.198803179310134e-07,5.802042630487839e-07,4.697788849566445e-07,3.602382381126665e-07,2.832516603878323e-07,2.2582431760701058e-07
25,25,0.02,1750,100000.0,17.15,2.43,0.81,1.4139909691678851,,0.00175,8.283,0.0010272466350005,17.5,0.0011317521645928,1.6048747623664e-06,1.0598068776959943e-06,-1.0590799042922187e-09,1.2776827302621668e-08,8624023176.918802,13134434536.525003,10806634600.205624,8286798604.549314,6515825405.808391,5194786233.197703,0.0156751249072921,0.0016085069960948,13503866687.819368,20566462932.964157,16921493598.91811,12975825937.497375,10202759876.229809,8134219879.251795,6.424666769973893e-07,9.784802681774062e-07,8.050653945018365e-07,6.173443476659995e-07,4.854115776925047e-07,3.86997690113668e-07,4.1615507221018107e-07,6.338064544650659e-07,5.214777036353453e-07,3.998821896602976e-07,3.1442329602271814e-07,2.506761166619716e-07
26,26,0.02,1800,100000.0,17.15,2.43,0.81,1.4254949010421352,,0.0017999999999999,8.386,0.0011043466965108,18.0,0.0011803566923615,1.5447329834643e-06,1.0673441791751385e-06,1.2574160545817028e-08,4.4819016366574925e-09,8125157660.964732,13893475120.430676,11617727247.294308,8908764800.753157,7004871095.968422,5584681244.255449,0.0155083505816445,0.0017108388553753,12587383542.09582,21523582356.26684,17998024758.54817,13801337046.312555,10851850859.645536,8651712091.6329,6.169028322882344e-07,1.0548625035662198e-06,8.820762799520966e-07,6.763982272218216e-07,5.318450421802423e-07,4.240170862849576e-07,4.0024224214874107e-07,6.843874132011209e-07,5.722849200168621e-07,4.388424381916374e-07,3.450573429341213e-07,2.750993194415657e-07
27,27,0.02,1850,100000.0,17.15,2.43,0.81,1.4349253760946743,,0.00185,8.722,0.001235829688518,18.5,0.0012260889193084,1.7131012318307003e-06,1.1131729837496006e-06,8.304436691618523e-10,5.372698466159941e-09,7771737976.251595,15288502743.567484,13000928323.210064,9969438097.275248,7838867714.270098,6249590734.835863,0.0153078444357494,0.0018877710888677,11871589101.744455,23353698118.379574,19859351854.888744,15228649373.896149,11974132016.688148,9546458396.404217,6.099847084642829e-07,1.1999571932794e-06,1.0204110711437144e-06,7.824768166273403e-07,6.152535574398438e-07,4.905150937999826e-07,3.9021801009477604e-07,7.676338466574022e-07,6.527750157262388e-07,5.0056426348513e-07,3.9358858600299757e-07,3.137911838904553e-07
28,28,0.02,1900,100000.0,17.15,2.43,0.81,1.445357187644887,,0.0018999999999999,6.369,0.001330607727779,19.0,0.0013425936373978,1.4888687560046998e-06,1.075722991943177e-06,1.247397872783755e-09,2.3873242070367114e-09,6904371630.257986,16177415397.052586,13997993296.235687,10734012539.993658,8440044817.302564,6728883279.378695,0.0143339649360486,0.001907756066461,9899128486.734016,23194335730.26093,20069593819.17001,15389868188.141108,12100896729.562298,9647522428.093416,5.574781734092554e-07,1.3062095247747998e-06,1.130236921196e-06,8.666940345336118e-07,6.81472698778567e-07,5.433087557501518e-07,3.528489398368717e-07,8.267492217734808e-07,7.153695309178837e-07,5.48563308547012e-07,4.3132974663613457e-07,3.43880581544842e-07
29,29,0.02,1950,100000.0,17.15,2.43,0.81,1.453227537561713,,0.00195,6.523999999999999,0.0014307041537082,19.5,0.0012735080171612,1.6403052794708e-06,1.101417466453941e-06,9.724472274753334e-09,8.499150310315269e-09,5807105761.257524,17085344816.65578,15051007697.010956,11541490407.96458,9074956446.97153,7235070905.302701,0.0155811949455696,0.0022198424812046,9010150720.73136,26509166225.41399,23352742902.273216,17907469295.87814,14080460858.281277,11225743427.45206,4.818740137364414e-07,1.4177430240373002e-06,1.2489335975453e-06,9.577136246579447e-07,7.530404761628795e-07,6.003666542575566e-07,3.0165842941298053e-07,8.875227170402888e-07,7.818461604838787e-07,5.995392563330276e-07,4.714116155845289e-07,3.7583612486378083e-07
30,30,0.02,2000,100000.0,17.15,2.43,0.81,1.4656896307688272,,0.0019999999999999,6.549,0.0015020634712408,20.0,0.0012721024458933,1.5107456362807e-06,1.0824420175157218e-06,-4.230093222874764e-09,6.126965013438574e-09,4355787904.544157,17607433093.170467,15801707717.453238,12117146022.499546,9527588598.080404,7595934974.064733,0.0159743844305731,0.002397654346997,6952884484.502009,28105695467.333363,25223323730.40881,19341877617.22508,15208321523.002192,12124938032.764004,3.7124173249212214e-07,1.5006731524798e-06,1.3467720370954e-06,1.0327385953659392e-06,8.120318470818009e-07,6.473979269576961e-07,2.296956702970557e-07,9.28500476877467e-07,8.332783701915401e-07,6.389787654310983e-07,5.024225002019904e-07,4.005597640740132e-07
31,31,0.02,2050,100000.0,17.15,2.43,0.81,1.4753842075718304,,0.00205,6.462000000000001,0.0015556519002414,20.5,0.0013045599910701,1.4127979266303002e-06,1.0509102517140477e-06,-1.4911403768237982e-08,-9.214192057927067e-10,2657656205.323039,17890965439.292133,16365457990.540085,12549443879.2478,9867500003.231537,7866931659.521028,0.0159346250839915,0.0024742484984584,4226975118.545851,28455398259.256557,26029094203.782436,19959762637.06397,15694158225.72167,12512274656.70416,2.324877878459249e-07,1.5650748840561998e-06,1.4316257752542e-06,1.0978065711953e-06,8.631941342624156e-07,6.881874092645492e-07,1.420750671080423e-07,9.56429244054915e-07,8.748774719630112e-07,6.708780006012938e-07,5.275045441693327e-07,4.2055659464990004e-07
32,32,0.02,2100,100000.0,17.15,2.43,0.81,1.4818717690716283,,0.0021,6.656000000000001,0.0016628282708011,21.0,0.001452841196115,1.5556855479258995e-06,1.1170889586606063e-06,8.141282460762649e-09,-9.698870256193218e-09,812910194.6522952,18752813116.22012,17492953408.828056,13414035660.552849,10547319721.69167,8408922565.441397,0.0145647928633459,0.0024246864546745,1185361334.3310626,27344791250.172035,25507701503.176105,19559945629.859467,15379786182.000574,12261639401.289116,7.293686871848643e-08,1.6825615884234002e-06,1.5695229985688e-06,1.2035496225716005e-06,9.463388193845624e-07,7.544750764035522e-07,4.3991741553913174e-08,1.0148340043515436e-06,9.466549816181904e-07,7.25918796265584e-07,5.707825616353785e-07,4.550602891676036e-07
33,33,0.02,2150,100000.0,17.15,2.43,0.81,1.4932693336813323,,0.00215,7.031000000000001,0.0018537365707536,21.5,0.0014040840375837,1.5111056667925997e-06,1.1049510083647486e-06,1.4724173646625626e-08,-1.0072526683146384e-08,0.0,20488408375.340366,19501308724.328373,14954092916.269674,11758251068.290386,9374345838.301195,0.015688360562635,0.0029059510015583,0.0,32117999816.15038,30570604536.39388,23442306729.57124,18432447202.88464,14695394214.880589,0.0,1.8838883354907e-06,1.7931255253962998e-06,1.3750136514612002e-06,1.0811592402649e-06,8.619615762292572e-07,0.0,1.1468398371871e-06,1.0915868774494e-06,8.370562110634521e-07,6.581687798159757e-07,5.247295474585195e-07
34,34,0.02,2200,100000.0,17.15,2.43,0.81,1.5012226792986705,,0.0022,7.203999999999999,0.0019516493558984,22.0,0.0014734515044306,1.5024919025527e-06,1.0748675757654703e-06,2.7867103799962195e-10,4.8032816610207255e-09,0.0,21129627877.647903,20289302765.391315,15743955354.033005,12379311864.464031,9869490792.778591,0.015162987709666,0.0029652160472096,0.0,32103057583.069813,30826319269.291435,23920397852.84023,18808365387.4508,14995097550.739191,0.0,1.9902646523948e-06,1.9111118449185e-06,1.4829715890623e-06,1.1660454678843e-06,9.296376999988476e-07,0.0,1.1949254573732998e-06,1.1474032825898996e-06,8.903542060099649e-07,7.000764508145791e-07,5.58140723911292e-07
35,35,0.02,2250,100000.0,17.15,2.43,0.81,1.5145288341928238,,0.00225,7.282999999999999,0.0020341853703456,22.5,0.0014696832316567,1.5787059490575e-06,1.0386235180924345e-06,2.4249205261990537e-08,-1.0063166630359452e-08,0.0,21561721272.97976,20870958243.432,16409773382.578526,12902837804.10259,10286875417.838058,0.0154378742432831,0.0031385216700565,0.0,33267336618.13036,32201566129.012585,25318454312.34593,19907642953.16849,15871504085.475817,0.0,2.0792995325238e-06,2.012685961824e-06,1.5824726463732e-06,1.2442821365989e-06,9.920124175915302e-07,0.0,1.2163758319872e-06,1.1774073542791998e-06,9.257355430142122e-07,7.278964360157615e-07,5.803203968046202e-07
36,36,0.02,2300,100000.0,17.15,2.43,0.81,1.524121798434274,,0.0023,7.435,0.0021421318487728,23.0,0.0014110711903826,1.550701284384e-06,9.997769758703905e-07,-8.844355937747583e-10,7.975751481513486e-09,0.0,22208512869.98068,21685721475.41672,17280577624.050972,13587542316.76649,10832760759.244543,0.0170100628140525,0.0036321451357006,0.0,37656198444.57892,36769766443.7479,29300514809.69691,23038696595.749043,18367757951.238045,0.0,2.1909840671778005e-06,2.1394080061129e-06,1.7048178987751998e-06,1.3404809634228e-06,1.0687075882117998e-06,0.0,1.2524751078560004e-06,1.2229916745379998e-06,9.74558424970481e-07,7.662853712146322e-07,6.109262371484147e-07
37,37,0.02,2350,100000.0,17.15,2.43,0.81,1.5295040682729268,,0.0023499999999999,7.787999999999999,0.0023358115612895,23.5,0.0015274348059351,1.5572086070767995e-06,1.016474842964194e-06,2.0254964593632062e-09,4.970029800099833e-09,0.0,23670791462.283897,23311344550.41198,18842991864.922462,14816052733.259348,11812199065.441044,0.0161389999005125,0.0037553516725624,0.0,38056214714.3797,37478321538.37777,30294421942.561,23820195659.063396,18990813408.14813,0.0,2.3882396630842e-06,2.3519736441354e-06,1.9011438892817e-06,1.4948500916958998e-06,1.1917794283001e-06,0.0,1.3303952531305e-06,1.3101928671617e-06,1.0590531783363004e-06,8.327227358609819e-07,6.638938791185536e-07
38,38,0.02,2400,100000.0,17.15,2.43,0.81,1.54053971883028,,0.0024,7.817,0.0024437116565517,24.0,0.001702082610403,1.5575192918940002e-06,1.104568763352149e-06,4.8014517877031375e-09,4.2867735440271864e-09,0.0,24200323113.76986,24040022715.903545,19713421933.40267,15500463037.507511,12357849847.182014,0.0141513048645848,0.0034586651727692,0.0,34251510197.183823,34024631792.03533,27901051948.72936,21938313190.87522,17490469778.69399,0.0,2.4958498875381e-06,2.4793176400925e-06,2.0331026856201005e-06,1.5986079502772e-06,1.2745010885309e-06,0.0,1.365853173521e-06,1.3568059055933002e-06,1.112614892872e-06,8.748377668885216e-07,6.974703747682886e-07
39,39,0.02,2450,100000.0,17.15,2.43,0.81,1.5524604200208103,,0.00245,8.097,0.0025469277792973,24.5,0.0016287605584007,1.5099567193445e-06,1.0648222087650372e-06,-2.143524030611285e-09,1.742554082630571e-10,0.0,24633710689.60573,24694922499.194443,20546066395.59132,16155162904.082775,12879813779.906448,0.0152916317515462,0.0038920023458902,0.0,37643179587.28311,37736718363.07878,31396782924.297035,24686970879.98216,19681855863.16724,0.0,2.5951182885063e-06,2.6015668454669003e-06,2.1644921194337e-06,1.7019181249e-06,1.3568658296735002e-06,0.0,1.3983793442060002e-06,1.4018541487626e-06,1.1663364571542e-06,9.170784861450608e-07,7.311470762156033e-07
40,40,0.02,2500,100000.0,17.15,2.43,0.81,1.5597127003734337,,0.0025,8.451,0.0027895064563528,25.0,0.0017563116105065,1.578125973962e-06,1.096341132401172e-06,-1.886896794641737e-09,-7.27547458014587e-10,0.0,26330180737.56872,26649785382.671085,22502948583.39852,17693839452.646187,14106534149.77641,0.0143262957235991,0.003999436580936,0.0,37750723890.48106,38208954953.59563,32263454898.41141,25368426232.877605,20225150789.7938,0.0,2.8326621328771e-06,2.8670459445453e-06,2.4209195890297e-06,1.9035444345126e-06,1.5176137798093002e-06,0.0,1.5038083692707e-06,1.5220621042126997e-06,1.2852218049797995e-06,1.0105568252122293e-06,8.056733194229488e-07
41,41,0.02,2550,100000.0,17.15,2.43,0.81,1.5675391969459505,,0.0025499999999999,8.481,0.0028710128411037,25.5,0.0016841425334264,1.4803331743512e-06,1.1044009589499087e-06,1.6478760254509678e-08,1.2373693842385035e-10,0.0,26430337655.199528,27017976075.674984,23160460589.184032,18210834451.12115,14518711937.461712,0.0152115621506972,0.004368148010651,0.0,40212856312.064125,41106928104.64975,35237850001.92237,27707162831.559887,22089724489.86258,0.0,2.9024656451537e-06,2.9669975610698998e-06,2.5433818539512e-06,1.9998352670896e-06,1.5943823026443002e-06,0.0,1.518025251576e-06,1.5517762377616e-06,1.3302200097165e-06,1.04593845563796e-06,8.338815655310846e-07
42,42,0.02,2600,100000.0,17.15,2.43,0.81,1.575962641452958,,0.0025999999999999,8.522,0.0029398150678272,26.0,0.0017571489295173,1.6241950697291995e-06,1.0934911325184968e-06,5.653972569361749e-09,-1.6137741282095652e-09,0.0,26377194611.157764,27240114757.1608,23715488152.162315,18647246975.22816,14866644798.002329,0.0149613151597001,0.0043992069295283,0.0,39471441106.901474,40762734674.12981,35488402300.50558,27904169553.99862,22246789442.625103,0.0,2.955074544944599e-06,3.0517487134970003e-06,2.6568797930372e-06,2.0890775414941004e-06,1.6655313144152e-06,0.0,1.5236628760404e-06,1.5735089423425002e-06,1.3699109938453998e-06,1.0771470725128e-06,8.587628481317452e-07
43,43,0.02,2650,100000.0,17.15,2.43,0.81,1.58500854061911,,0.00265,8.539,0.0030147489498502,26.5,0.0018039133522452,1.5927777340502e-06,1.0329859070089924e-06,2.3693936220964932e-09,6.054945318174075e-09,0.0,26346039188.79252,27497387361.989075,24319979778.44193,19122552588.900105,15245585439.39269,0.0149843853096156,0.0045251348678265,0.0,39545375931.96694,41273548277.39523,36504262978.75702,28702930466.623997,22883607026.599007,0.0,3.010358860908599e-06,3.1419145437319e-06,2.7788566660256e-06,2.1849867153338005e-06,1.7419955572193998e-06,0.0,1.529665408037e-06,1.5965133110757002e-06,1.4120312933819002e-06,1.1102658353689002e-06,8.851670076403435e-07
44,44,0.02,2700,100000.0,17.15,2.43,0.81,1.5947053706962049,,0.0027,8.939,0.0032430185740435,27.0,0.0017121035666996,1.4981273271463e-06,1.074292464811694e-06,-2.3355318755509013e-09,-1.2443388202148386e-09,0.0,27585848235.623787,29108219359.41585,26161430836.809032,20570466815.15801,16399944928.938051,0.0163367989911587,0.0052977100454982,0.0,45063517822.91484,47550423343.60506,42736626937.03424,33603374818.595287,26790519700.084564,0.0,3.2135230686123e-06,3.3908667081305006e-06,3.047590227565499e-06,2.3962891798001006e-06,1.9104578877894004e-06,0.0,1.606022660939e-06,1.6946537047366e-06,1.5230943927342e-06,1.197593620071e-06,9.54789679442148e-07
45,45,0.02,2750,100000.0,17.15,2.43,0.81,1.605084804231357,,0.00275,9.011,0.0033421403320071,27.5,0.0017888630816141,1.6100842256381998e-06,1.0265194281543438e-06,7.403261621716381e-09,-2.0403218034889184e-09,0.0,27651544713.62796,29511800911.609917,26961046058.301888,21199196125.92152,16901203658.960287,0.015668791441744,0.0052400740724136,0.0,43354296385.58821,46270954366.02605,42271677542.16052,33237789841.31948,26499054584.19558,0.0,3.2822895652532e-06,3.5031054209521e-06,3.2003260961352e-06,2.5163838388229003e-06,2.0062041735657004e-06,0.0,1.6112827024695e-06,1.7196816604667e-06,1.5710466668003002e-06,1.2352980051460002e-06,9.84849757531978e-07
46,46,0.02,2800,100000.0,17.15,2.43,0.81,1.616181972619525,,0.0028,9.053999999999998,0.0033627415736867,28.0,0.0019697680187905,1.6460105568022e-06,1.1155044583333778e-06,-1.7822103241287813e-08,4.788586603492329e-09,0.0,27043621300.45989,29204333930.874443,27127236274.931324,21329869801.8953,17005384138.134089,0.0142647531419983,0.0047945283796311,0.0,38558243912.53969,41638943930.58841,38677460438.48458,30411693512.000458,24245930015.794785,0.0,3.2703136992237e-06,3.531602970983e-06,3.2804250372518e-06,2.5793648210347995e-06,2.0564161910724e-06,0.0,1.5763360515534e-06,1.7022810638184e-06,1.5812098551483e-06,1.2432892167103e-06,9.912208054399547e-07
47,47,0.02,2850,100000.0,17.15,2.43,0.81,1.6210502267657252,,0.00285,9.137,0.003512887263399,28.5,0.0019851616640389,1.6428806332341997e-06,1.1105790669790435e-06,1.4358465698831047e-09,-7.824839018229465e-10,0.0,27437989215.498688,29993604033.905266,28338461553.84028,22282243911.740284,17764670891.009087,0.014431743855741,0.0050686224027383,0.0,39589316820.034775,43276724228.8373,40888576922.890495,32150271900.56953,25632023490.64798,0.0,3.3791329479769e-06,3.6938703788941e-06,3.4900308612071e-06,2.7441757471965e-06,2.1878128257249e-06,0.0,1.6037354586814995e-06,1.7531097466738996e-06,1.6563675742209998e-06,1.3023849663174e-06,1.0383352947606873e-06
48,48,0.02,2900,100000.0,17.15,2.43,0.81,1.63343388995551,,0.0029,9.33,0.0036276224513708,29.0,0.0020826213316299,1.6391089258808e-06,1.0548557328127817e-06,1.0410721173464364e-08,3.6957905454206606e-09,0.0,27498076275.12672,30440287435.211628,29264030315.20835,23010009209.045067,18344886736.582203,0.0140292410419467,0.0050906977939635,0.0,38588468923.80734,42717318621.591965,41066659103.90378,32290296107.110657,25743658744.07356,0.0,3.4477345533233e-06,3.8166317437414e-06,3.6691515245560008e-06,2.8850165018293998e-06,2.3000990776841995e-06,0.0,1.6105988493731e-06,1.7829280647566e-06,1.7140331229764004e-06,1.3477268004262e-06,1.0744843811689e-06
49,49,0.02,2950,100000.0,17.15,2.43,0.81,1.6392282184809044,,0.00295,9.585,0.0038337739974763,29.5,0.0019576242647567,1.5748526148074e-06,1.1580530127460003e-06,-1.355305896749596e-08,1.8343397547067311e-09,0.0,28177363515.85774,31608252386.988262,30927054837.641747,24317628465.99252,19387395105.237923,0.0152243881624475,0.0058410704675844,0.0,42930534245.16139,48157776037.691765,47119915462.0037,37049909975.88812,29538293354.574524,0.0,3.5951481484343003e-06,4.032895057068401e-06,3.9459811019402e-06,3.1026847811585e-06,2.4736365975593e-06,0.0,1.6527670023257e-06,1.854008680301e-06,1.8140524639931e-06,1.4263709903444e-06,1.1371839978197e-06
50,50,0.02,3000,100000.0,17.15,2.43,0.81,1.6454280499468952,,0.0029999999999999,9.764,0.0039135327181103,30.0,0.0022689470732784,1.6037416994846995e-06,1.085139749032276e-06,1.0057992854865129e-08,4.905424877263698e-09,0.0,27874287984.213463,31692827158.86558,31570468436.99648,24823538030.97418,19790734955.484222,0.0133939896632663,0.0052407087992035,0.0,37327150897.2937,42440651484.65189,42276797883.17536,33241815913.34837,26502264397.57255,0.0,3.6183658059956e-06,4.1140509903575e-06,4.0981675849941e-06,3.2223474639415004e-06,2.5690384873330007e-06,0.0,1.6361414827024e-06,1.8602788795220003e-06,1.8530967703057004e-06,1.4570711310336998e-06,1.1616598943142e-06
51,51,0.02,3050,100000.0,17.15,2.43,0.81,1.6598108140031744,,0.00305,9.795,0.0040088958725036,30.5,0.0020555642380886,1.5829191381282e-06,1.0603154882542154e-06,9.340943653708597e-09,2.533131848018505e-09,0.0,27649329046.59275,31877778829.676823,32036085774.89626,25428426519.290577,20272986427.250896,0.0149790534242798,0.0060100639482856,0.0,41451372393.32591,47790587580.41904,48027918480.11945,38121835623.976135,30392893386.480736,0.0,3.6506045976094e-06,4.2088965616883e-06,4.2297981922877e-06,3.3573737216141e-06,2.6766890919444e-06,0.0,1.6224989464700998e-06,1.8706299339055e-06,1.8799195933908e-06,1.4921734689623e-06,1.1896454725747e-06
52,52,0.02,3100,100000.0,17.15,2.43,0.81,1.6670434010698585,,0.0031,10.065,0.0042365172534766,31.0,0.0020566623949703,1.5161198733269998e-06,1.0821090497124727e-06,9.240647396582836e-09,-8.245145870238352e-10,0.0,28268302047.39852,33066837789.77056,33385059467.996983,26872228938.802177,21424067750.83125,0.0152576194094074,0.0064584901807327,0.0,43094490185.136856,50409766889.97565,50894889801.35646,40966203216.38789,32660584843.96556,0.0,3.794637964301801e-06,4.438776613681399e-06,4.481493578401601e-06,3.607233994656201e-06,2.8758918983093e-06,0.0,1.6584999294425e-06,1.9400297920011e-06,1.9586998426466e-06,1.5765923869162e-06,1.2569490305272998e-06
53,53,0.02,3150,100000.0,17.15,2.43,0.81,1.674726707000734,,0.00315,10.119,0.0043342936726254,31.5,0.0020922114615882,1.5872805470646e-06,1.0984571190974208e-06,-1.1056234159290794e-08,-1.279812911567949e-09,0.0,27961250169.11852,33195804376.931507,33676004831.551483,27492424765.463078,21918523102.466778,0.0151738060342608,0.0065840059411525,0.0,42474518604.55371,50426064717.17545,51155512900.654655,41762349684.73041,33295318044.408264,0.0,3.815370599468e-06,4.5296363817564e-06,4.5951607301074005e-06,3.7513984004219e-06,2.9908279537968e-06,0.0,1.6411206879433e-06,1.9483506991425995e-06,1.9765349504071e-06,1.6136040688965e-06,1.2864568463519e-06
54,54,0.02,3200,100000.0,17.15,2.43,0.81,1.6828755503052293,,0.0031999999999999,10.263,0.0044630629854526,32.0,0.0021021083720065,1.4936619918691e-06,1.1317225140585637e-06,2.2092789676627256e-08,2.00659835007582e-09,0.0,27803988927.665443,33530799537.326744,34183210909.099205,28309208516.72609,22569709517.434,0.0153557778657573,0.0068586474465782,0.0,42728000542.45329,51528722175.335976,52531320526.22435,43504400753.64608,34684180137.346405,0.0,3.8555583049409e-06,4.6496908398211e-06,4.7401602357492e-06,3.9256167266836e-06,3.1297247023235004e-06,0.0,1.631344840741e-06,1.967354287669e-06,2.0056332528978e-06,1.6609876150998e-06,1.3242337016491e-06
55,55,0.02,3250,100000.0,17.15,2.43,0.81,1.6915061812478929,,0.00325,10.248,0.0045246133313909,32.5,0.0021674483925921,1.6659266466762e-06,1.0748374497919217e-06,-6.741908395410581e-09,8.961095195347882e-09,0.0,27207227599.0462,33333255570.16024,34152164974.302868,28699622361.01253,22880969616.84383,0.0151014789386739,0.0068387476465364,0.0,41122489389.51034,50381702564.57165,51619446952.90492,43378176321.98091,34583546848.53499,0.0,3.8323226314331e-06,4.695215241458501e-06,4.810564188026501e-06,4.0425365608198e-06,3.2229398373112004e-06,0.0,1.5949460441213e-06,1.9540669447399e-06,2.0020731706548e-06,1.6824334264059995e-06,1.3413315209418998e-06
56,56,0.02,3300,100000.0,17.15,2.43,0.81,1.700636364752074,,0.0033,10.657,0.0047736174721454,33.0,0.0021984969171244,1.6804209623446e-06,1.08640048388368e-06,-1.030635529783841e-09,-4.191068850176275e-09,0.0,27677272098.741432,34475350974.79338,35500279222.15607,30279055625.818737,24140183556.639656,0.0151323706393793,0.0072203658201409,0.0,41863435983.83835,52145913925.50029,53696175740.26369,45798780397.15424,36513389952.45294,0.0,3.9595333431613e-06,4.9320721064883e-06,5.078699185750399e-06,4.3317466375350005e-06,3.4535145429631998e-06,0.0,1.6200128828731005e-06,2.01791970399e-06,2.0779110556963e-06,1.7723011147941e-06,1.4129791482757e-06
57,57,0.02,3350,100000.0,17.15,2.43,0.81,1.710285474274982,,0.00335,10.562,0.0047718759466683,33.5,0.0022680900900732,1.6324133119773002e-06,1.1003967144252298e-06,2.866449916677381e-09,3.8561482741824135e-09,0.0,26646212009.83268,33770684437.543232,34957155131.95998,30268009129.717125,24131376662.30167,0.0149379214139788,0.0071235183152055,0.0,39777810949.8886,50413315810.489,52184494654.32152,45184476673.34874,36023632119.994415,0.0,3.8706451626506e-06,4.9055504140458e-06,5.077897877627999e-06,4.3967496422298e-06,3.5053386316814005e-06,0.0,1.5561331170491004e-06,1.9722007923411e-06,2.0414904286808e-06,1.7676452989460003e-06,1.4092672673450998e-06
58,58,0.02,3400,100000.0,17.15,2.43,0.81,1.7204745976369245,,0.0033999999999999,10.813,0.0048611272448072,34.0,0.0023227769664863,1.6435536103800005e-06,1.0503098873493275e-06,8.10597467237156e-09,2.662347659937525e-09,0.0,26133362283.51023,33701921833.47235,35071865205.59929,30834130113.812325,24582720476.99021,0.0147396345941814,0.0071610716997654,0.0,38497836333.75843,49647307407.39054,51665411895.99431,45422677791.61231,36213539585.713936,0.0,3.8529495845487e-06,4.968813592298999e-06,5.1707900042594e-06,4.5460032093498e-06,3.6243320557592e-06,0.0,1.5220007852759e-06,1.9627918879854e-06,2.0425770631779e-06,1.7957723823442996e-06,1.4316917763699e-06
59,59,0.02,3450,100000.0,17.15,2.43,0.81,1.7216239691694912,,0.0034499999999999,10.877,0.0050096381997248,34.5,0.0023025665761697,1.5118184377478004e-06,1.1157011364881286e-06,-3.71626021743001e-09,-1.715069158139383e-09,0.0,25889631566.37583,34012500238.313885,35588614378.07863,31776135100.854576,25333740376.008453,0.015216514858897,0.0076142782598672,0.0,39350318512.55369,51696476033.44849,54092052550.35928,48297367002.33788,38505405160.14862,0.0,3.873434147438499e-06,5.0887236276456e-06,5.3245313220723e-06,4.754133578831201e-06,3.7902654119737e-06,0.0,1.5028127532726e-06,1.9743200670039e-06,2.0658086006966004e-06,1.8445060122564e-06,1.4705449951096e-06
60,60,0.02,3500,100000.0,17.15,2.43,0.81,1.732673427946283,,0.0035,11.023,0.0052042159932867,35.0,0.0024058061073037,1.6221580239312e-06,1.096035741845301e-06,4.327752859126679e-09,-1.3914405573702271e-09,0.0,25833369523.752663,34587217928.90789,36397036563.95159,33010342045.417736,26317720278.05099,0.0147063863257143,0.0076531567822494,0.0,37989742822.76128,50862877677.10207,53524340187.36169,48543973469.808266,38702013847.83549,0.0,3.9211761927238e-06,5.2498987942972e-06,5.5246061931272e-06,5.0105491358048e-06,3.994694463150601e-06,0.0,1.4936296029502996e-06,1.9997582016859004e-06,2.1043980043562e-06,1.9085866455483e-06,1.5216337169379e-06
61,61,0.02,3550,100000.0,17.15,2.43,0.81,1.7443211003669596,,0.0035499999999999,11.299,0.005346211384021,35.5,0.0024971350163932,1.6258713054574005e-06,1.0373246594838498e-06,1.716425707039876e-08,-4.7332865203479975e-09,0.0,25470439522.727474,34770499634.9384,36800596441.92921,33911018808.845467,27035790968.994404,0.0143104371925278,0.0076506723480875,0.0,36449360744.0569,49758170969.68789,52663332099.606285,48528214703.91917,38689450064.27862,0.0,3.920738397533e-06,5.3523235395474005e-06,5.6648222105961006e-06,5.2200211709999e-06,4.1616974715032e-06,0.0,1.4661608502502e-06,2.0015023793722e-06,2.1183613153151e-06,1.9520278841387e-06,1.55626754061e-06
