,Simulation Number,M3.radius,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
115,115,314.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46468.0,46.468,1000.0,0.0997604345811851,0.1386556583146218,0.1607995499763402,0.0002721309984956,-0.0003908056526535,1421920800000000.0,813190000000000.0,539028800000000.0,1.0024014071291956,46.57958858647945,1425335410746271.2,815142800263390.5,540323227603161.75,0.0621075230822781,0.0355190082986884,0.0235440283579877,0.0327256758964964,0.0187156643198917,0.0124058117777568
116,116,314.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90089.0,90.089,1000.0,0.0996882843251114,0.1295251453508911,0.0501348283706269,0.0002617912715825,-4.990515814298861e-05,2756723400000000.0,1576557500000000.0,1045032400000000.0,1.0031269037981632,90.37069963627272,2765343408869945.0,1581487243634772.5,1048300115780763.6,0.1204098443436204,0.0688618390854038,0.0456455619080391,0.0634463160850362,0.0362846578917691,0.0240515446596869
117,117,314.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89936.0,89.936,1000.0,0.0997983179040602,0.1353343552213919,0.0735776119100634,5.987956567540669e-05,-7.16626049147825e-05,2752041600000000.0,1573880000000000.0,1043257600000000.0,1.0020208967463125,90.11775136977636,2757603191915156.0,1577060648971086.0,1045365915889405.6,0.120205349830588,0.0687448896089964,0.045568041112249,0.0633385639026276,0.0362230349116334,0.0240106974271398
118,118,314.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75623.0,75.62299999999999,1000.0,0.0997113508997245,0.1341731727319811,0.1292186415137008,0.000195941997059,0.0002586856126177,2314063800000000.0,1323402500000000.0,877226800000000.0,1.0028948469524377,75.84191701108419,2320762660539176.5,1327233547693973.5,879766237328576.6,0.1010750886212257,0.057804380747433,0.0383160466668699,0.0532584528776953,0.0304582655346297,0.0201894788686688
119,119,314.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46274.0,46.274,1000.0,0.0995775139962233,0.1548138787580784,0.1495829639993837,-0.0001618745728454,-0.0001942696043839,1415984400000000.0,809795000000000.0,536778400000000.0,1.0042427852114548,46.47033064287486,1421992117671971.0,813230786250310.1,539055835457348.5,0.0618482293860148,0.0353707194201065,0.0234457340156134,0.0325890489462527,0.018637527992138,0.0123540185547886
120,120,315.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90192.0,90.192,1000.0,0.0999298401595751,0.1363624951761067,0.0516725304251716,0.0003434426119981,2.212326745817928e-05,2759875200000000.0,1578360000000000.0,1046227200000000.0,1.0007020909901667,90.25532299058511,2761812883511904.0,1579468152335239.2,1046961746690787.6,0.12054751058442,0.0689405697786715,0.0456977491104337,0.0635188551359388,0.0363261426431022,0.0240790431234277
121,121,315.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89867.0,89.86699999999999,1000.0,0.0999315456729164,0.1325457262112531,0.075401961099953,0.0003332143608595,-0.0001188364735416,2749930199999999.5,1572672499999999.8,1042457200000000.0,1.000685012191322,89.92855999059753,2751813935712284.0,1573749799835456.8,1043171295890931.2,0.1201131268149067,0.0686921476882636,0.0455330807533633,0.0632899697811492,0.0361952441558859,0.0239922761261872
122,122,315.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75610.0,75.61,1000.0,0.0999069220096089,0.13373094058092,0.1156592719649085,0.0001150187095392,-9.052134977463009e-05,2313666000000000.0,1323175000000000.0,877076000000000.0,1.0009316470622738,75.68044183437853,2315821520131983.0,1324407732101624.0,877893125278790.9,0.1010577132704452,0.0577944438638167,0.038309459932587,0.0532492974635037,0.030453029595141,0.0201860081887792
123,123,315.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46368.0,46.368,1000.0,0.0999324350486858,0.1368801224114983,0.1431696027602555,-0.0004241717283752,0.0004799184458511,1418860799999999.8,811439999999999.9,537868800000000.0,1.00067610632405,46.39934969803355,1419820100759826.2,811988619715587.0,538232456497189.1,0.0619738665378125,0.0354425707324091,0.0234933611711969,0.0326552496334842,0.0186753878622867,0.0123791142401443
124,124,315.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90244.0,90.244,1000.0,0.0999589969684393,0.1371503420465432,0.0500279172353844,0.0003058305549301,4.261176642990898e-05,2761466400000000.0,1579270000000000.0,1046830400000000.0,1.000410198509431,90.28101795428508,2762599149401123.5,1579917814199989.0,1047259808269706.8,0.1206170119875421,0.0689803173131368,0.0457240960475649,0.0635554767927051,0.0363470864010568,0.0240929258429862
125,125,315.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89729.0,89.729,1000.0,0.0999466333203145,0.1291843424557018,0.072947791436635,0.0005317139201412,-5.1444445181199167e-05,2745707400000000.0,1570257500000000.0,1040856400000000.0,1.0005339517491747,89.7769109565017,2747173475268952.0,1571095941738779.8,1041412167095419.6,0.1199286807835442,0.0685866638467981,0.0454631600355919,0.0631927815381924,0.0361396626443911,0.0239554335242821
126,126,315.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75536.0,75.536,1000.0,0.0998332684137039,0.1480661476939335,0.108251841629157,-0.0002539081773569,5.960060023564674e-05,2311401600000000.0,1321880000000000.0,876217600000000.0,1.0016701004479298,75.66215270743481,2315261872847505.0,1324087672380109.2,877680971406244.0,0.1009588074275407,0.05773788006477,0.0382719662143618,0.0531971820288747,0.0304232250165133,0.0201662520109459
127,127,315.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46483.0,46.483,1000.0,0.0995660096846222,0.1225866656093046,0.1350521348097823,-0.0002200125642879,-0.0001173329491754,1422379800000000.0,813452500000000.0,539202800000000.0,1.0043588200104878,46.68561103054751,1428579697534753.5,816998193034581.2,541553087954351.0,0.0621275715639479,0.0355304739336303,0.0235516284360064,0.0327362398359482,0.0187217057885324,0.0124098164083986
128,128,316.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90089.0,90.089,1000.0,0.0998479016433293,0.1294768322906729,0.0513331086244683,0.0005012195525,-5.551994341394956e-05,2756723400000000.0,1576557500000000.0,1045032400000000.0,1.0015233004817063,90.22623261709644,2760922718083151.5,1578959070799188.0,1046624298358318.8,0.1204098443436204,0.0688618390854038,0.0456455619080391,0.0634463160850362,0.0362846578917691,0.0240515446596869
129,129,316.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89940.0,89.94,1000.0,0.0998599097185888,0.1232768291293783,0.0677775624013283,3.766356820266171e-05,-0.0001164484315726,2752164000000000.0,1573950000000000.0,1043304000000000.0,1.0014028680959752,90.066173956552,2756024923070492.0,1576158044239660.2,1044767617896003.6,0.1202106960923666,0.0687479471116476,0.0455700677997207,0.0633413809531481,0.0362246459699376,0.0240117653286443
130,130,316.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75630.0,75.63,1000.0,0.0997203783015265,0.1321864845508341,0.1022868731961225,0.0002473761340594,-0.0002176544934392,2314278000000000.0,1323525000000000.0,877308000000000.0,1.002804057738609,75.842070886771,2320767369135193.0,1327236240518492.8,879768022286543.8,0.1010844445793383,0.0578097313770726,0.0383195933699452,0.0532633827161062,0.030461084886662,0.0201913476963017
131,131,316.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46316.0,46.316,1000.0,0.0992094943858319,0.1400665701319149,0.1136112727740417,-0.0001507236728532,-0.0001420740914471,1417269600000000.0,810530000000000.0,537265600000000.0,1.0079680439766556,46.68504792482278,1428562466499577.0,816988338684398.6,541546555927944.25,0.0619043651346904,0.0354028231979438,0.0234670142340656,0.0326186279767179,0.0186544441043321,0.0123652315205858
132,132,316.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90139.0,90.139,1000.0,0.0999310015079117,0.1464967568211621,0.0542664358695467,0.0003968905771454,-0.0001107947238691,2758253399999999.5,1577432499999999.8,1045612400000000.0,1.0006904613287877,90.20123749371557,2760157867307696.0,1578521656140022.2,1046334354927100.4,0.1204766726158532,0.0689000578685435,0.0456708955014345,0.0634815292165423,0.0363047961205716,0.0240648934284931
133,133,316.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89683.0,89.683,1000.0,0.0999155441718357,0.1251161779583209,0.0652887242685519,0.0001535629849982,0.0001477047593846,2744299800000000.0,1569452500000000.0,1040322800000000.0,1.000845272163248,89.75880654341657,2746619480228546.5,1570779114509789.8,1041202155903632.0,0.11986719877309,0.0685515025663097,0.0454398531296681,0.0631603854572068,0.0361211354738928,0.0239431526569803
134,134,316.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75543.0,75.543,1000.0,0.0998653320685889,0.1431810133796456,0.0888338288735326,0.0004367634147516,4.694623399626739e-06,2311615800000000.0,1322002500000000.0,876298800000000.0,1.0013484953048428,75.64486938081374,2314733003052900.5,1323785214164240.5,877480484817439.5,0.1009681633856532,0.0577432306944095,0.0382755129174371,0.0532021118672856,0.0304260443685456,0.0201681208385788
135,135,316.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46218.0,46.218,1000.0,0.0998790321636988,0.1270345840761877,0.1066686633742843,7.271005839483698e-05,0.0002356206591699,1414270800000000.0,808815000000000.0,536128800000000.0,1.001211143457046,46.27397662829775,1415983684825911.0,809794590995210.5,536778128888253.8,0.0617733817211141,0.0353279143829901,0.0234173603910105,0.0325496102389659,0.0186149731758792,0.0123390679337256
136,136,317.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,89984.0,89.984,1000.0,0.0999300925803936,0.1358550370256226,0.0550059588243945,0.0006019896026696,-6.426638000694162e-05,2753510400000000.0,1574720000000000.0,1043814400000000.0,1.000699563242675,90.04694949882887,2755436654664163.5,1575821616229505.2,1044544614186414.8,0.1202695049719315,0.0687815796408105,0.0455923613619086,0.0633723685088734,0.0362423676112838,0.0240235122451938
137,137,317.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89677.0,89.67699999999999,1000.0,0.0999832554693966,0.1320353141486501,0.065540606057367,0.0001519104777007,9.821093354783368e-05,2744116200000000.0,1569347500000000.0,1040253200000000.0,1.0001674733486594,89.69201850748772,2744575766329124.5,1569610323881035.2,1040427414686857.6,0.1198591793804221,0.0685469163123329,0.0454368130984606,0.0631561598814261,0.0361187188864365,0.0239415508047236
138,138,317.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75599.0,75.599,1000.0,0.0998975611571495,0.1425726671277921,0.0827708697684558,-0.0001029642182365,-0.0003254600816827,2313329400000000.0,1322982500000000.0,876948400000000.0,1.0010254388762236,75.67652215360363,2315701577900271.0,1324339137688063.5,877847656981802.0,0.101043011050554,0.0577860357315259,0.03830388654204,0.0532415505745724,0.0304485991848044,0.0201830714596418
139,139,317.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46318.0,46.318,1000.0,0.0995625786046048,0.1381261334254424,0.1002702053112571,0.000314747007618,-0.0002632945365146,1417330800000000.0,810565000000000.0,537288800000000.0,1.0043934317644818,46.52149497246727,1423557746157498.2,814126162018177.1,539649341680620.3,0.0619070382655797,0.0354043519492694,0.0234680275778014,0.0326200365019781,0.0186552496334842,0.0123657654713381
140,140,317.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90239.0,90.239,1000.0,0.0999322463733278,0.1384840057484696,0.0487865105295003,0.0004439441136178,0.0001118005504546,2761313400000000.0,1579182500000000.0,1046772400000000.0,1.0006779956333516,90.30018164795804,2763185558427515.5,1580253178839265.2,1047482107116313.0,0.1206103291603188,0.0689764954348228,0.0457215626882254,0.0635519554795545,0.0363450725781766,0.0240915909661056
141,141,317.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89956.0,89.956,1000.0,0.0998999767950863,0.1216997551242739,0.0609604394174004,0.0002217009603252,-6.497060969676727e-05,2752653600000000.0,1574230000000000.0,1043489600000000.0,1.0010012335149872,90.04606696207418,2755409649039470.0,1575806171836298.0,1044534376760060.4,0.1202320811394811,0.0687601771222523,0.0455781745496072,0.06335264915523,0.0362310902031544,0.0240160369346623
142,142,317.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75834.0,75.834,1000.0,0.0999040210982684,0.1394015562119832,0.0722304997175548,0.0001592474288082,0.0001801361564255,2320520400000000.0,1327095000000000.0,879674400000000.0,1.0009607110972754,75.90685456535078,2322749749699734.0,1328369954893638.8,880519512958069.1,0.1013571039300482,0.0579656640122824,0.0384229544309986,0.053407052292651,0.0305432488601762,0.0202458106730311
143,143,317.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46244.0,46.244,1000.0,0.0998633497779337,0.1465105675784373,0.0809754340334132,0.0004007261346763,0.0002484490309984,1415066400000000.0,809270000000000.0,536430400000000.0,1.0013683721041815,46.30727899958577,1417002737387324.5,810377382492751.0,537164436395194.9,0.0618081324226751,0.0353477881502227,0.0234305338595762,0.0325679210673491,0.0186254450548565,0.0123460092935049
144,144,318.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,89987.0,89.987,1000.0,0.0999724943344517,0.1414597806553192,0.0538983763119301,0.0001843603894542,-7.649920202420895e-07,2753602200000000.0,1574772500000000.0,1043849200000000.0,1.0002751323324617,90.01175833320121,2754359804995957.0,1575205770831021.2,1044136396665134.0,0.1202735146682655,0.0687838727677989,0.0455938813775124,0.0633744812967638,0.036243575905012,0.0240243131713222
145,145,318.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89668.0,89.668,1000.0,0.0999326352101661,0.1478974402937517,0.0583267112516387,0.0004596127962872,-0.0001225727820144,2743840800000000.0,1569190000000000.0,1040148800000000.0,1.000674102005738,89.72844537865052,2745690428586706.0,1570247794126384.0,1040849966392346.0,0.1198471502914202,0.0685400369313677,0.0454322530516495,0.063149821517755,0.036115094005252,0.0239391480263385
146,146,318.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75599.0,75.599,1000.0,0.0959525741898232,0.1329254086432576,0.0658330996729635,0.0001827042827754,0.0001593676216891,2313329400000000.0,1322982500000000.0,876948400000000.0,1.042181523990901,78.78788103218812,2410909159584956.0,1378787918063292.0,913939419973382.0,0.101043011050554,0.0577860357315259,0.03830388654204,0.0532415505745724,0.0304485991848044,0.0201830714596418
147,147,318.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46484.0,46.484,1000.0,0.0998292321589815,0.1460326565551698,0.070890191250178,-8.808187263760519e-05,-3.3943286554200694e-05,1422410399999999.8,813469999999999.9,539214400000000.0,1.001710599564129,46.56351551013896,1424843574610252.0,814861521427431.8,540136779917612.0,0.0621289081293926,0.0355312383092931,0.0235521351078743,0.0327369440985783,0.0187221085531085,0.0124100833837748
148,148,318.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90297.0,90.297,1000.0,0.0998467118905637,0.1360764863209906,0.050938533581233,0.0008413370182496,-9.406979448682884e-06,2763088200000000.5,1580197500000000.2,1047445200000000.0,1.0015352344261903,90.43562706298172,2767330188127240.5,1582623473602180.0,1049053273930588.0,0.1206878499561089,0.0690208292232649,0.0457509496565641,0.0635928027121015,0.0363684329235875,0.0241070755379208
149,149,318.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89717.0,89.717,1000.0,0.0995705020357036,0.1496965151767254,0.0595615638062098,0.000841361123701,7.034715543144005e-05,2745340200000000.0,1570047500000000.0,1040717200000000.0,1.0043135060636974,90.10399482351671,2757182241599612.0,1576819909411543.0,1045206339952794.0,0.1199126419982083,0.0685774913388446,0.045457079973177,0.0631843303866309,0.0361348294694785,0.0239522298197686
150,150,318.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75348.0,75.348,1000.0,0.0999693350836423,0.1396496622101653,0.0605255890284684,5.567906648730498e-05,-3.66924637292134e-05,2305648800000000.0,1318590000000000.0,874036800000000.0,1.00030674322613,75.37111248860245,2306356042151235.0,1318994468550542.8,874304904867788.5,0.1007075331239453,0.0575941774401648,0.0381767119031949,0.0530647806544118,0.0303475052762159,0.0201160606402345
151,151,318.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46269.0,46.269,1000.0,0.0998335113987423,0.1432161121362936,0.0588755511778701,1.258747896754843e-05,-7.553817045327875e-05,1415831400000000.0,809707500000000.0,536720400000000.0,1.0016676624805143,46.34616107531093,1418192528904514.2,811057818817941.2,537615468473606.8,0.0618415465587915,0.0353668975417925,0.0234432006562739,0.0325855276331021,0.0186355141692577,0.012352683677908
152,152,319.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90026.0,90.026,1000.0,0.0999771960257476,0.1332302317102339,0.0531363564988165,0.0004407897964518,-8.719707007064374e-05,2754795600000000.0,1575455000000000.0,1044301600000000.0,1.0002280917565094,90.04653418847151,2755423946167228.0,1575814348298251.2,1044539796586269.6,0.1203256407206071,0.0688136834186478,0.0456136415803608,0.0634019475393385,0.0362592837234779,0.0240347252109911
153,153,319.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89785.0,89.785,1000.0,0.0999282359828157,0.1343286630791483,0.0544776153949299,0.0003243342873188,5.817632655322259e-06,2747421000000000.0,1571237499999999.8,1041506000000000.0,1.0007181555491145,89.84947959597721,2749394075636903.0,1572365892929601.0,1042253963313335.6,0.1200035284484449,0.0686294688839146,0.0454915336601948,0.0632322202454792,0.0361622174606498,0.023970384145345
154,154,319.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75328.0,75.32799999999999,1000.0,0.0998320203084404,0.1391044097567018,0.0583902173344096,0.0001403009872942,-0.0001142795475809,2305036799999999.5,1318239999999999.8,873804799999999.9,1.0016826233811618,75.45474865405615,2308915308814117.0,1320458101445982.5,875275084387051.2,0.1006808018150522,0.0575788899269089,0.0381665784658367,0.0530506954018094,0.0303394499846949,0.020110721132712
155,155,319.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46429.0,46.429,1000.0,0.0997295520268153,0.136116994976644,0.0600066989694456,0.0002351236197263,6.85827662677977e-06,1420727399999999.8,812507499999999.9,538576400000000.0,1.002711813777244,46.55490680186365,1424580148137027.8,814710869032613.9,540036918901618.3,0.0620553970299365,0.0354891976478395,0.0235242681551393,0.0326982096539216,0.0186999565014257,0.0123953997380879
156,156,319.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90182.0,90.182,1000.0,0.0998942146570698,0.1295330758995402,0.0512842972312569,0.0010659120896294,-1.802879007624056e-05,2759569200000000.0,1578185000000000.0,1046111200000000.0,1.0010589736682285,90.27750036334815,2762491511118454.0,1579856256358593.0,1047219004214838.8,0.1205341449299734,0.0689329260220436,0.0456926823917546,0.0635118125096375,0.0363221149973417,0.0240763733696665
157,157,319.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89781.0,89.781,1000.0,0.0997323235931162,0.1342398421174277,0.0554187442945357,0.0007186454470889,6.730932396440061e-05,2747298600000000.5,1571167500000000.2,1041459600000000.0,1.0026839483653849,90.02196756819262,2754672207586694.5,1575384432443371.0,1044254823791034.4,0.1199981821866664,0.0686264113812634,0.0454895069727232,0.0632294031949587,0.0361606064023457,0.0239693162438405
158,158,319.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75873.0,75.873,1000.0,0.0999317293084232,0.1466337551984157,0.0575041194739845,0.0003358447991107,0.0001204306583828,2321713800000000.0,1327777500000000.0,880126800000000.0,1.0006831733229202,75.92483440952994,2323299932931615.5,1328684602166773.8,880728079150547.1,0.1014092299823898,0.0579954746631314,0.0384427146338471,0.0534345185352257,0.0305589566786422,0.0202562227126999
159,159,319.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46674.0,46.674,1000.0,0.0999808160879638,0.1313703758251421,0.0554677791839293,0.0006369983693717,3.147525158654437e-05,1428224400000000.0,816795000000000.0,541418400000000.0,1.0001918759296713,46.68295561714148,1428498441884529.2,816951723299975.9,541522285158841.1,0.0623828555638772,0.0356764696852239,0.023648402762777,0.0328707539983014,0.018798633822558,0.0124608087052384
160,160,320.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90214.0,90.214,1000.0,0.0997064735817048,0.1378726655035162,0.0533269318356583,0.000594771985391,8.619789332604702e-06,2760548400000000.0,1578745000000000.0,1046482400000000.0,1.002943905322804,90.47958147479144,2768675193128618.0,1583392675808850.0,1049563145107580.4,0.1205769150242024,0.068957386043253,0.0457088958915277,0.0635343489138014,0.0363350034637753,0.0240849165817025
161,161,320.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89770.0,89.77000000000001,1000.0,0.0998975440304548,0.1398760051320021,0.058196279520582,0.0004460150809278,-0.0001031716206392,2746962000000000.0,1570975000000000.0,1041332000000000.0,1.001025610494628,89.86206905410276,2749779313055544.0,1572586208446798.2,1042400001027592.0,0.1199834799667751,0.0686180032489727,0.0454839335821762,0.0632216563060274,0.0361561759920091,0.0239663795147032
162,162,320.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75547.0,75.547,1000.0,0.099699982544962,0.1397818803216341,0.0578810891580817,9.182600291160684e-05,-5.90796892926413e-05,2311738200000000.0,1322072500000000.0,876345200000000.0,1.003009202683688,75.77433623514459,2318694688795424.5,1326050884115030.2,878982300327677.2,0.1009735096474319,0.0577462881970607,0.0382775396049088,0.0532049289178061,0.0304276554268498,0.0201691887400833
163,163,320.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46299.0,46.299,1000.0,0.0998952421655303,0.1286659211664128,0.0605549494466303,0.0008503453273504,0.0001546936985239,1416749400000000.0,810232500000000.0,537068400000000.0,1.001048676915924,46.34755269253037,1418235112391429.2,811082172119281.5,537631611233352.3,0.0618816435221312,0.0353898288116763,0.0234584008123111,0.0326066555120058,0.0186475971065392,0.0123606929391917
164,164,320.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90062.0,90.062,1000.0,0.0999591810387983,0.1320784410355346,0.0527949416541204,0.0005453753775082,2.0681159922656563e-05,2755897200000000.0,1576085000000000.0,1044719200000000.0,1.0004083562988162,90.09877738498398,2757022587980510.0,1576728604237219.8,1045145817665814.2,0.1203737570766147,0.0688412009425084,0.0456318817676055,0.0634273009940229,0.0362737832482157,0.0240443363245315
165,165,320.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89676.0,89.676,1000.0,0.0999291942185891,0.1302611408817189,0.057025740275046,8.827693033957019e-05,2.6474196639107914e-05,2744085600000000.0,1569330000000000.0,1040241600000000.0,1.00070855951521,89.73954078308599,2746029947962431.0,1570441963704004.8,1040978673083797.6,0.1198578428149774,0.0685461519366701,0.0454363064265927,0.0631554556187959,0.0361183161218604,0.0239412838293474
166,166,320.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75686.0,75.68599999999999,1000.0,0.0998006931470172,0.1342497182385413,0.0590431028408101,0.0001459913484236,-2.653505326917482e-06,2315991600000000.0,1324505000000000.0,877957600000000.0,1.0019970487849137,75.83714863433495,2320616748210649.0,1327150101100861.8,879710924158285.5,0.1011592922442391,0.057852536414189,0.0383479669945481,0.053302821423393,0.0304836397029208,0.0202062983173646
167,167,320.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46418.0,46.418,1000.0,0.0997911206166008,0.133439384157753,0.0605861411614135,6.574903138205678e-05,2.3092929954127005e-05,1420390800000000.0,812315000000000.0,538448800000000.0,1.0020931660262804,46.51516058060788,1423363913766601.0,814015310160638.0,539575862735051.4,0.0620406948100453,0.0354807895155488,0.0235186947645923,0.0326904627649903,0.0186955260910892,0.0123924630089505
168,168,321.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90050.0,90.05,1000.0,0.0999464566325514,0.1352848731831811,0.0488542339150324,0.0005255495619616,-0.0001526690088978,2755530000000000.0,1575875000000000.0,1044580000000000.0,1.000535720517291,90.09824163258205,2757006193957010.5,1576719228570186.0,1045139602937952.0,0.1203577182912788,0.0688320284345549,0.0456258017051906,0.0634188498424615,0.0362689500733031,0.024041132620018
169,169,321.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89804.0,89.804,1000.0,0.0999676811898098,0.149272097399324,0.0565656327849927,0.0007091556619292,-9.72831584469221e-06,2748002400000000.0,1571570000000000.0,1041726400000000.0,1.000323292586219,89.83303296741283,2748890808802832.5,1572078076929724.8,1042063182421989.0,0.1200289231918934,0.0686439920215077,0.0455011604256851,0.0632456012354515,0.0361698699875948,0.0239754566774914
170,170,321.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75559.0,75.559,1000.0,0.0999267853585479,0.1213250665915024,0.0583306359493606,0.0006399283676518,-4.101630194458276e-05,2312105400000000.0,1322282500000000.0,876484400000000.0,1.000732682845639,75.61436078313365,2313799439963889.0,1323251313704838.8,877126585084350.4,0.1009895484327677,0.0577554607050142,0.0382836196673237,0.0532133800693675,0.0304324886017624,0.0201723924445968
171,171,321.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46039.0,46.039,1000.0,0.0997639145402899,0.1231593690228297,0.0587310463314768,-9.437451205528706e-05,8.030065877581825e-05,1408793400000000.0,805682500000000.0,534052400000000.0,1.002366441421208,46.14794859659101,1412127227055684.8,807589100440342.5,535316203720455.6,0.0615341365065206,0.03519109113935,0.0233266661266548,0.0324235472281741,0.0185428783167662,0.0122912793413993
172,172,321.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90009.0,90.009,1000.0,0.0998713859941062,0.1232617378980134,0.0517439475642053,0.0003907638971397,-0.0001208814424396,2754275400000000.0,1575157500000000.0,1044104400000000.0,1.0012877963454048,90.12491326125354,2757822345794358.5,1577185982071937.0,1045448993830541.2,0.1203029191080479,0.0688006890323803,0.0456050281586064,0.0633899750746265,0.0362524367256851,0.0240301866295969
173,173,321.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89870.0,89.87,1000.0,0.0997257515869023,0.1422969210971837,0.0575779776657513,0.0004993499146877,-2.765625060925797e-05,2750022000000000.0,1572725000000000.0,1042492000000000.0,1.002750026033734,90.11714483965169,2757584632093341.0,1577050034693904.2,1045358880139959.6,0.1201171365112407,0.068694440815252,0.045534600768967,0.0632920825690396,0.0361964524496141,0.0239930770523156
174,174,321.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75693.0,75.693,1000.0,0.0998294959686063,0.1316320217088786,0.0593440937305719,0.0004026548966778,-4.369227479866922e-05,2316205800000000.0,1324627500000000.0,878038800000000.0,1.001707952441704,75.82228004416989,2320161769351599.0,1326889900772973.0,879538448512370.8,0.1011686482023517,0.0578578870438285,0.0383515136976235,0.0533077512618038,0.0304864590549532,0.0202081671449975
175,175,321.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46558.0,46.558,1000.0,0.0999317961768611,0.1392578447034941,0.0589416662840033,0.0001798131631373,2.866291080312001e-05,1424674800000000.0,814765000000000.0,540072800000000.0,1.0006825037250229,46.5897760084296,1425647145857946.0,815321080147518.0,540441401697783.4,0.0622278139722971,0.0355878021083398,0.0235896288260995,0.0327890595332073,0.0187519131317362,0.012429839561608
