,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
58,58,2,25,3000,1000000.0,440,17.15,2.43,0.81,,0.00176,8497.0,0.8497000000000001,440.0,0.0004958401672467,0.0048743893542152,0.0020665915706854,-0.0001825286779018,-3.633159321255857e-07,18848289258168.16,13085380000000.0,10706220000000.0,3.5615676045787628,3.0250009915652143,67101440149778.33,46585015270104.3,38115012493721.695,0.0003587429559577,0.0002490564441543,0.000203773454308,0.0001963087405225,0.0001362868763246,0.0001115074442656
59,59,2,25,3000,1000000.0,445,17.15,2.43,0.81,,0.00178,8569.0,0.8569,445.0,0.0004718256006697,0.0049575703946151,0.0020350674134512,-0.0002082717483467,-2.3800903698207465e-06,18937490000000.0,13196260000000.0,10796940000000.0,3.772591135191983,3.2328015270743,71444913748342.03,49785143516944.22,40733299241136.18,0.000364685167901,0.0002541245061392,0.0002079200504775,0.000199880625686,0.0001392833319259,0.0001139590897576
60,60,2,25,3000,1000000.0,450,17.15,2.43,0.81,,0.0018,8690.0,0.869,450.0,0.0005077481611692,0.0046342962996231,0.0019764643585511,-0.000223718800515,-8.170831966326546e-06,19204900000000.0,13382600000000.0,10949400000000.0,3.5579023088937207,3.090513424431545,68300346679937.16,47593906736245.8,38940469147837.47,0.0003739763663542,0.000260598915921,0.0002132172948444,0.0002054560334636,0.0001431684577077,0.0001171378290335
61,61,2,25,3000,1000000.0,455,17.15,2.43,0.81,,0.00182,9039.0,0.9039,455.0,0.0005135742433992,0.0046695223342012,0.0019656848823881,-0.0001745477304266,6.84332175799955e-06,19901046823593.69,13905798957342.854,11389140000000.0,3.5557727943310704,3.213794702289221,70757693164813.75,49441733621205.27,40493813248844.2,0.0003919979101461,0.0002739074069072,0.0002243358913697,0.0002157272832809,0.0001507388157774,0.0001234582408094
62,62,2,25,3000,1000000.0,460,17.15,2.43,0.81,,0.00184,8966.0,0.8966000000000001,460.0,0.0005504595544607,0.0046063613773909,0.0020717004202035,-0.0001880634170555,1.0510717380904034e-05,19660999380566.785,13767052533233.662,11297160000000.0,3.3426616705784875,2.9970200415084456,65719840708949.125,46018438941111.86,37762452523006.41,0.0003916847135992,0.0002742660189448,0.000225061035476,0.0002159899039252,0.0001512407531493,0.0001241072468289
63,63,2,25,3000,1000000.0,465,17.15,2.43,0.81,,0.0018599999999999,9210.0,0.921,465.0,0.0005546318698747,0.004957757997166,0.0019853289866074,-0.0002040789683321,-1.006630963424528e-05,20169900000000.0,14114546811755.52,11604600000000.0,3.3535968228860464,3.0886114181267383,67640590056975.56,47333713837646.54,38916503868396.9,0.0004063559237753,0.0002843608400816,0.0002337938191584,0.0002244552870498,0.0001570699238077,0.0001291386583026
64,64,2,25,3000,1000000.0,470,17.15,2.43,0.81,,0.00188,9372.0,0.9372,470.0,0.0005625751290096,0.0045633822441005,0.0019264032230202,-0.0001874526875924,-3.0630160333755348e-06,20479178595784.37,14339160000000.0,11808720000000.0,3.34177797173727,3.131912466901735,68436827524588.39,47918260743596.55,39462097082961.86,0.0004170849545473,0.0002920355359408,0.0002404998531277,0.0002308925753535,0.0001616669128266,0.0001331374576219
65,65,2,25,3000,1000000.0,475,17.15,2.43,0.81,,0.0019,9454.0,0.9454,475.0,0.0005685764347446,0.0042597515634366,0.0020910058116008,-0.0001949264368904,-2.4958372609818903e-06,20574717831253.84,14464620000000.0,11912040000000.0,3.341691418598964,3.1591677534032687,68752893069460.93,48335266627070.016,39805513692881.19,0.0004235667988101,0.0002977796750192,0.0002452303206041,0.0002348910505139,0.0001651351826523,0.0001359936798313
66,66,2,25,3000,1000000.0,480,17.15,2.43,0.81,,0.00192,9653.5,0.96535,480.0,0.0005710516459486,0.0048399201171881,0.0020023779141192,-0.0001868185789389,4.748351796492776e-06,20948095000000.0,14769855000000.0,12163410000000.0,3.362229433105329,3.245678430881441,70431221950127.28,49658879992486.05,40895548229106.16,0.0004359540355794,0.000307377730155,0.0002531346013041,0.000242203909145,0.0001707704981529,0.0001406345278906
67,67,2,25,3000,1000000.0,485,17.15,2.43,0.81,,0.00194,9553.0,0.9553,485.0,0.0005796331165015,0.0047322879566273,0.0020530387631694,-0.0001867985107112,3.363189219476864e-06,20716665227976.008,14616090000000.0,12036780000000.0,3.346945208632752,3.197330504655453,69337407817588.84,48919156721228.44,40286364358658.72,0.0004356770268509,0.0003073802933681,0.0002531367121855,0.0002424594072946,0.0001710607609558,0.000140873567846
68,68,2,25,3000,1000000.0,490,17.15,2.43,0.81,,0.00196,9800.0,0.98,490.0,0.0005868650661113,0.004611165474984,0.001806353624821,-0.0001811087557256,-4.2217377909760105e-06,21165606452068.39,14972230298486.906,12348000000000.0,3.339779866063238,3.27298530838603,70688488735408.6,50003969184407.984,41239614885663.984,0.0004497903126912,0.0003181748731316,0.0002624073538213,0.0002507826760767,0.0001773998769936,0.000146306437815
69,69,2,25,3000,1000000.0,495,17.15,2.43,0.81,,0.00198,9825.5,0.98255,495.0,0.0005585870190997,0.0046756293588746,0.0021406011536451,-0.0001786396633692,3.5174827977323304e-07,21133751344177.67,14982212304884.09,12380130000000.0,3.556206470971813,3.495255129117673,75179739232847.73,53296681496286.24,44040214626882.69,0.0004538302349887,0.0003217309042888,0.0002658532891577,0.0002533831538406,0.0001796292642747,0.0001484315932969
70,70,2,25,3000,1000000.0,500,17.15,2.43,0.81,,0.002,9883.0,0.9883,500.0,0.0005279886494519,0.0046419807416701,0.0020013325020249,-0.0002050370608152,9.653960189321825e-06,21248450000000.0,15040744080440.738,12452580000000.0,3.788073991431461,3.743579141270537,80486951537316.55,56972797539943.59,47169097180008.766,0.0004610725382654,0.000326370820016,0.0002702099526579,0.0002578244821293,0.000182501408497,0.0001510971383641
71,71,2,25,3000,1000000.0,505,17.15,2.43,0.81,,0.00202,10028.0,1.0028,505.0,0.0006025504393675,0.0047048747893989,0.0019741138130528,-0.0001985152477147,-2.1301419832429634e-06,21492149390074.312,15242560000000.0,12635280000000.0,3.352456986900501,3.361899828252814,72052705767126.72,51100877389442.78,42359937835985.47,0.0004711633195662,0.0003341562092251,0.0002769979102787,0.0002637937752622,0.0001870865670102,0.00015508491739
72,72,2,25,3000,1000000.0,510,17.15,2.43,0.81,,0.00204,10103.0,1.0103,510.0,0.0005771235466056,0.0046372929985846,0.0019265943443526,-0.0001647603179052,-1.829410368939121e-06,21563506125373.973,15356560000000.0,12729780000000.0,3.5468727566574096,3.584814324633768,76513080914152.84,54489177734433.27,45168660490385.48,0.0004774609742294,0.0003400262487826,0.0002818638641224,0.0002677625362944,0.0001906884451188,0.0001580706847695
73,73,2,25,3000,1000000.0,515,17.15,2.43,0.81,,0.00206,9941.5,0.99415,515.0,0.0005480503632497,0.0045209506061143,0.0020524987261378,-0.0001527610543115,3.549640077278579e-07,21175395000000.0,15111080000000.002,12526290000000.0,3.7587833305531113,3.7367820636534272,79593457955818.0,56799087367532.09,47083454002033.19,0.0004735340131344,0.0003379209858987,0.0002801187119949,0.0002658675721688,0.0001897270937543,0.0001572737750858
74,74,2,25,3000,1000000.0,520,17.15,2.43,0.81,,0.00208,10022.5,1.00225,520.0,0.0006209340824625,0.0049111740884769,0.002009021245074,-0.0001794642891396,-8.551254726800266e-06,21314571152826.33,15234199999999.998,12628350000000.0,3.349810924213201,3.357293408543821,71398622337063.72,51030859809866.08,42301896947652.14,0.0004813982743276,0.0003440706143313,0.000285216430301,0.0002706247940317,0.000193424123229,0.0001603384179399
75,75,2,25,3000,1000000.0,525,17.15,2.43,0.81,,0.0021,9914.0,0.9914,525.0,0.0006238563423721,0.00450837912448,0.0020067551908498,-0.0001758197577109,1.9947824458786545e-06,20996114885083.91,15040875665668.26,12491640000000.0,3.366160164138743,3.337217949034536,70676428741671.6,50630099092863.53,42048946157835.15,0.0004788008025255,0.0003429959961081,0.0002848625705087,0.0002695740889448,0.0001931133629577,0.0001603831228232
76,76,2,25,3000,1000000.0,530,17.15,2.43,0.81,,0.00212,10101.5,1.01015,530.0,0.000629210216914,0.0048400188042551,0.0019685181084471,-0.0001408213810127,3.694638093990755e-06,21314165000000.0,15295548167633.242,12727890000000.0,3.369305985717647,3.4034853083132983,71813540005410.6,51535092284450.95,42883914884747.56,0.0004907551780915,0.0003521775056641,0.0002930575945,0.0002767645649568,0.0001986127879928,0.0001652717307325
77,77,2,25,3000,1000000.0,535,17.15,2.43,0.81,,0.00214,9971.5,0.99715,535.0,0.0006397537306383,0.0047447710574938,0.0018683695259828,-0.0001639513824072,-4.589071367837533e-06,21039865000000.0,15069297095347.707,12564090000000.0,3.3450392318228497,3.335518385166959,70379437927022.83,50407579113548.94,42027531653103.68,0.0004891358914755,0.0003503318138516,0.000292090627137,0.0002762794090418,0.0001978784795519,0.0001649820167738
78,78,2,25,3000,1000000.0,540,17.15,2.43,0.81,,0.00216,9935.5,0.99355,540.0,0.0006464262589815,0.0043707203791754,0.0021020558312778,-0.0001788996718822,1.0420359783009027e-06,20877296519709.44,14985591825071.094,12518730000000.0,3.341455326046457,3.3198810778097085,69760094279709.984,50073355885293.52,41830501580402.33,0.0004900370332554,0.0003517454931294,0.0002938427062879,0.0002772670850077,0.0001990205656432,0.0001662586806592
79,79,2,25,3000,1000000.0,545,17.15,2.43,0.81,,0.00218,9991.0,0.9991,545.0,0.0006506959228999,0.0043874094119521,0.0020469121096448,-0.0001743109833955,-8.101791893953671e-06,20905524136106.844,15039837365540.809,12588660000000.0,3.350287078372712,3.3473791010027774,70041752165662.28,50389387728847.94,42176976672635.0,0.0004929065445486,0.0003546064771281,0.0002968130748934,0.0002806764278137,0.0002019240368802,0.0001690146631463
80,80,2,25,3000,1000000.0,550,17.15,2.43,0.81,,0.0022,10105.5,1.0105500000000005,550.0,0.0006216955418949,0.0046125642426649,0.0018976922874074,-0.0001582885155119,3.0545844364691697e-06,21055702105698.168,15182396533533.736,12732930000000.004,3.551678352521485,3.590468457705883,74810582618732.97,53942819124274.91,45239902567094.14,0.0005012060728909,0.0003613989837739,0.0003030923314576,0.0002858165094178,0.0002060904718364,0.0001728406675299
81,81,2,25,3000,1000000.0,555,17.15,2.43,0.81,,0.00222,10308.0,1.0308,555.0,0.0006246816009251,0.0045726427722021,0.0020703024666553,-0.0001592964423042,-1.7458589875855817e-06,21440640000000.0,15462000000000.0,12988080000000.0,3.564183130005781,3.6720372083743937,76378373934187.4,55080558125615.91,46267668825517.37,0.0005152185001394,0.0003715518029851,0.0003121035145075,0.0002941104897876,0.0002120989109045,0.0001781630851598
82,82,2,25,3000,1000000.0,560,17.15,2.43,0.81,,0.00224,10437.5,1.04375,560.0,0.0006679843392589,0.004473110319762,0.0020215225618323,-0.0001584103025436,-4.7817655455904205e-06,21667141016236.78,15656250000000.0,13151250000000.0,3.35337206401614,3.500083620027217,72658017114970.28,52501254300408.26,44101053612342.94,0.0005255074828343,0.0003797213726517,0.0003189659530274,0.0003003847291845,0.0002170520980489,0.0001823237623611
83,83,2,25,3000,1000000.0,565,17.15,2.43,0.81,,0.00226,10937.5,1.09375,565.0,0.0006763858895055,0.0044479535353009,0.002114544633988,-0.0001466565631705,-3.855616832214396e-06,22608320673321.67,16406250000000.0,13781250000000.0,3.341291377040412,3.654596094106333,75542199247565.56,54818941411595.0,46047910785739.8,0.0005533122418271,0.0004015238061528,0.0003372799971684,0.0003166061206192,0.0002297525429448,0.0001929921360736
84,84,2,25,3000,1000000.0,570,17.15,2.43,0.81,,0.00228,10999.5,1.09995,570.0,0.0006816882582255,0.004405896088107,0.0019269050435526,-0.0001458108894093,2.350212786847231e-06,22639162278571.008,16499250000000.0,13859370000000.0,3.344656607379352,3.678945802568608,75720033672820.0,55184187038529.125,46354717112364.45,0.0005590736775441,0.0004074486617798,0.000342256875895,0.000320280599368,0.0002334180750197,0.0001960711830165
85,85,2,25,3000,1000000.0,575,17.15,2.43,0.81,,0.0023,11133.0,1.1133000000000002,575.0,0.0006482703782352,0.004571240891085,0.0019816175266617,-0.0001642938320916,-3.526816192541552e-07,22822650000000.0,16673270237772.074,14027580000000.002,3.5617075597608734,3.963896391877308,81259876033484.81,59365055004311.53,49945094537654.07,0.0005687170094456,0.0004154807784067,0.0003495528936105,0.0003256786800842,0.0002379271751406,0.0002001732375151
86,86,2,25,3000,1000000.0,580,17.15,2.43,0.81,,0.00232,11382.5,1.1382500000000002,580.0,0.000693180824669,0.0047438146364405,0.0020444034834451,-0.0001518659907093,-7.963131733194738e-06,23334125000000.0,17013364317221.38,14341950000000.0,3.3468994521509345,3.809645058459048,78097723698410.5,56942569118265.69,48001527736584.0,0.0005865836872168,0.0004276895736677,0.0003605343638502,0.0003358926283665,0.0002449058474603,0.0002064510788984
87,87,2,25,3000,1000000.0,585,17.15,2.43,0.81,,0.00234,11671.0,1.1671,585.0,0.0006995152818376,0.0046390635563962,0.002013799829154,-0.0001463739092931,3.832690672623286e-06,23828182855540.742,17410164882622.426,14702699598971.42,3.345197704101502,3.904204523847445,79710478364892.75,58240805839828.98,49183742855860.03,0.0006042790262692,0.0004415190846166,0.0003728581844053,0.0003457511353202,0.0002526245627193,0.0002133387639937
88,88,2,25,3000,1000000.0,590,17.15,2.43,0.81,,0.00236,11795.0,1.1795,590.0,0.0007057473280269,0.0042262392085781,0.0020009020760114,-0.0001432006780584,-5.073205179438051e-06,23976994424435.73,17574550000000.0,14838039530362.512,3.343997188191824,3.944243783853356,80178983649060.81,58769232379415.01,49618351150659.35,0.0006134085534107,0.0004496134545269,0.0003796047245394,0.0003507187772807,0.0002570682787904,0.0002170405092987
89,89,2,25,3000,1000000.0,595,17.15,2.43,0.81,,0.00238,12031.0,1.2031,595.0,0.0007094682530918,0.0042240759813073,0.0018746212690644,-0.0001476632684308,-6.141265987252816e-07,24350295469920.164,17926190000000.0,15113637788236.248,3.3546825465723997,4.03612270025828,81689618738376.81,60138228233848.37,50702764990924.83,0.0006284702358926,0.0004626669467675,0.00039007623204,0.0003589588325638,0.0002642581582907,0.0002227970409213
90,90,2,25,3000,1000000.0,600,17.15,2.43,0.81,,0.0024,12126.0,1.2126,600.0,0.0007166023633544,0.0045158557977091,0.0019898974514386,-0.0001551191382419,5.994893516267774e-06,24435289947976.547,18067740000000.0,15211522691768.84,3.349165074451517,4.061148747710778,81836835866876.7,60511116340890.58,50945288083829.04,0.0006361045410106,0.0004703431587784,0.0003959895168226,0.000363045024596,0.0002684397495041,0.0002260037692015
91,91,2,25,3000,1000000.0,605,17.15,2.43,0.81,,0.00242,12234.0,1.2234,605.0,0.0007221301733579,0.0043605556920116,0.0020522609691264,-0.0001580729371533,2.395616808099166e-06,24544685454612.047,18228040771884.727,15325356312075.234,3.351197767205975,4.09988674840284,82254725060552.44,61086237379431.8,51358693197996.63,0.0006443483252943,0.0004785234492607,0.0004023220298538,0.0003674433869389,0.0002728807851649,0.0002294264817435
92,92,2,25,3000,1000000.0,610,17.15,2.43,0.81,,0.00244,12411.0,1.2411,610.0,0.0007276813586258,0.0043451089438085,0.0020917689300491,-0.0001473861171276,-8.478714602347552e-06,24822000000000.0,18455160575940.86,15525120947500.47,3.3531236357388163,4.161612373926356,83232247478527.12,61883187991002.62,52058283330772.09,0.0006571107965375,0.0004885619718912,0.0004109952700086,0.0003744422286115,0.000278397850916,0.0002341979247057
93,93,2,25,3000,1000000.0,615,17.15,2.43,0.81,,0.00246,12524.5,1.25245,615.0,0.0007358005658488,0.0043021407854943,0.0018552716970504,-0.0001417930763027,1.594046944958927e-05,25031134529990.234,18586999149159.11,15655625000000.0,3.34329917820857,4.18732842472879,83686838692673.1,62142097383275.78,52341605309109.87,0.0006682513817124,0.0004962135395194,0.0004179552079545,0.0003803970589328,0.0002824658148138,0.000237917849813
94,94,2,25,3000,1000000.0,620,17.15,2.43,0.81,,0.00248,12746.5,1.2746499999999998,620.0,0.0007419870739795,0.0043621146691478,0.002118038511162,-0.0001447010202046,2.903209913416996e-07,25362046694653.387,18878867854780.0,15933125000000.0,3.342376495168633,4.260370461586611,84769712927691.23,63100436164203.26,53254630769832.63,0.0006826408285547,0.0005081406145852,0.000428853466852,0.0003883053385325,0.0002890446998115,0.0002439439360511
95,95,2,25,3000,1000000.0,625,17.15,2.43,0.81,,0.0025,12938.5,1.29385,625.0,0.0007473808082067,0.0046649606355352,0.0020105105718961,-0.0001352972044381,-2.056590017150828e-06,25629604317814.297,19125082572995.15,16173125000000.0,3.3450154956715616,4.327955580838715,85731567833962.55,63973805198280.8,54099444760483.94,0.000695508270071,0.0005189956477816,0.0004388886402968,0.000395240148226,0.0002949323905765,0.0002494095594692
96,96,2,25,3000,1000000.0,630,17.15,2.43,0.81,,0.00252,13246.5,1.32465,630.0,0.0007522001500319,0.004702059751184,0.0020237324609502,-0.0001546924673809,-1.0353775779414544e-06,26122518025776.773,19541288491704.133,16558125000000.0,3.350172718100468,4.437808961820839,87514999886852.03,65466730981022.16,55472612022760.48,0.0007147137046562,0.0005346508586147,0.0004530313214535,0.0004057766024576,0.0003035464515321,0.0002572071995103
97,97,2,25,3000,1000000.0,635,17.15,2.43,0.81,,0.00254,13226.5,1.32265,635.0,0.0007571070697167,0.0045256263212235,0.0020101899977587,-0.0001680519640671,4.525361786889484e-06,25966058993751.203,19472778190711.1,16533125000000.0,3.354906086436121,4.437280001262668,87111990537616.78,65328068071421.93,55466000015783.34,0.00071628267242,0.000537163287091,0.0004560719422729,0.0004063641399054,0.0003047454664931,0.0002587404242665
98,98,2,25,3000,1000000.0,640,17.15,2.43,0.81,,0.00256,13335.5,1.33355,640.0,0.0007644469788488,0.0044664984358328,0.0020577748238456,-0.0001624620879563,-9.992521705945468e-06,26062063108776.227,19603185000000.0,16669375000000.0,3.3488261703119413,4.465824163764967,87277260836669.33,65647615207345.016,55822802047062.09,0.0007247521962249,0.0005451391673197,0.0004635537137073,0.0004109413234349,0.0003090990438407,0.0002628393229937
99,99,2,25,3000,1000000.0,645,17.15,2.43,0.81,,0.00258,13692.0,1.3692000000000002,645.0,0.0007689428254024,0.0044919941312004,0.0020997752494082,-0.0001464039355871,2.779645475537866e-06,26637647445605.93,20127240000000.0,17094872759229.568,3.3553253963355605,4.593914634525355,89374144339538.4,67530545127522.7,57356402383854.46,0.0007464630435367,0.0005640228124151,0.0004790472122128,0.0004236048144077,0.0003200731514353,0.0002718509739752
100,100,2,25,3000,1000000.0,650,17.15,2.43,0.81,,0.0026,13889.5,1.38895,650.0,0.0007750914095936,0.0042438192143268,0.0020916456240446,-0.0001535755971099,1.633738399242111e-06,26945630000000.0,20417565000000.0,17316880514839.703,3.3544726868942,4.659311974613223,90390652307496.52,68491886026814.375,58090463116554.97,0.0007611715269997,0.000576763992108,0.0004891745483164,0.0004321943152819,0.0003274874450847,0.0002777540297602
101,101,2,25,3000,1000000.0,655,17.15,2.43,0.81,,0.00262,14034.0,1.4034,655.0,0.0007843490710115,0.0043010242651657,0.0018668789622538,-0.0001344413948446,5.3525756440256655e-06,27195019204233.125,20629980000000.0,17472204806414.844,3.340349537939059,4.687848511225498,90840908001505.7,68911373115014.83,58363295774247.42,0.000774268431226,0.0005873554319218,0.0004974505259189,0.0004397962206859,0.000333626800139,0.000282559448964
102,102,2,25,3000,1000000.0,660,17.15,2.43,0.81,,0.00264,14060.0,1.406,660.0,0.0007896317499671,0.0042636144216975,0.0020050975701256,-0.0001434809503085,-4.892453256150208e-07,27121008721843.04,20633181095595.26,17479695962109.203,3.343332434375178,4.70069724511564,90674004966945.12,68983170365602.24,58440084391568.78,0.0007781129999078,0.0005919745317954,0.0005014997341008,0.0004422511691309,0.0003364568241545,0.0002850342350677
103,103,2,25,3000,1000000.0,665,17.15,2.43,0.81,,0.00266,14391.5,1.4391500000000002,665.0,0.0007947012848034,0.0043884272134029,0.0020643977817172,-0.0001331628964615,-2.095416606192131e-06,27633130128203.387,21077218513800.16,17866358740314.46,3.3471781686609745,4.817054826265327,92492306464843.78,70548669121460.53,59801431121022.47,0.0007989004066335,0.0006093626875875,0.0005165336390223,0.00045421511098,0.0003464533732508,0.0002936753845977
104,104,2,25,3000,1000000.0,670,17.15,2.43,0.81,,0.00268,14322.0,1.4322,670.0,0.0007983455840871,0.0041823811332423,0.0020092837468209,-0.0001315408617566,4.286521584266849e-06,27372971803381.37,20933194617494.21,17759280000000.0,3.3569458208780514,4.807777840042243,91888819475211.66,70271016061499.96,59616445216523.81,0.0007974761157401,0.0006098615398248,0.0005173936441563,0.0004535756305935,0.0003468672315585,0.0002942748300311
105,105,2,25,3000,1000000.0,675,17.15,2.43,0.81,,0.0027,14483.5,1.44835,675.0,0.000807412837787,0.0045377591324929,0.001984936297817,-0.0001353195665283,6.556803088938024e-06,27553499054552.227,21126531576700.453,17959540000000.0,3.344018043514869,4.843261428896468,92138501882865.4,70646815694960.88,60056441718316.2,0.0008087559056871,0.0006201102497186,0.0005271520691316,0.000460113002337,0.0003527897438172,0.0002999044823174
106,106,2,25,3000,1000000.0,680,17.15,2.43,0.81,,0.00272,14552.5,1.45525,680.0,0.0008079393245452,0.0043876177986932,0.0018918520995165,-0.0001296147924585,3.2975163726472025e-06,27556015460268.0,21184262532366.336,18045100000000.0,3.3667604128116224,4.899227374164648,92769754520425.52,71318686754894.1,60750419439641.63,0.0008149411864675,0.000626503061281,0.0005336655157973,0.0004637568637065,0.0003565227768909,0.0003036919105135
107,107,2,25,3000,1000000.0,685,17.15,2.43,0.81,,0.00274,14819.5,1.48195,685.0,0.0008172375978005,0.0043769649088728,0.0019918601972071,-0.0001561679782941,-6.235591361304919e-06,27930483377454.336,21529233753409.598,18376180000000.0,3.35281231150598,4.968625401184208,93644258697373.69,72182393262406.53,61610954974684.17,0.0008322119538425,0.0006414814038313,0.0005475335480339,0.0004735974961903,0.0003650560236541,0.0003115919162562
108,108,2,25,3000,1000000.0,690,17.15,2.43,0.81,,0.00276,14782.0,1.4782,690.0,0.0008236086027863,0.0045631533814902,0.0019025920117324,-0.0001413770367336,2.594603893765863e-06,27729025587670.938,21433900000000.0,18329680000000.0,3.3511064653442526,4.953597686794214,92922768913641.12,71827166458516.1,61424611316248.25,0.0008324546586135,0.0006434683343215,0.0005502763686611,0.0004737477719176,0.0003661961483789,0.0003131608441309
109,109,2,25,3000,1000000.0,695,17.15,2.43,0.81,,0.00278,14869.0,1.4869,695.0,0.0008294599060718,0.0043078549067578,0.0020760472566408,-0.000128610752178,4.460268550470401e-06,27760675435410.03,21560050000000.0,18437560000000.0,3.351597589976598,4.983496053588122,93042717383352.36,72260692777027.78,61795351064492.72,0.0008395676335267,0.0006520417775617,0.0005576081408113,0.0004777661779619,0.0003710523077558,0.000317313697667
110,110,2,25,3000,1000000.0,700,17.15,2.43,0.81,,0.0028,14905.0,1.4905,700.0,0.0008351196318017,0.0042000327304501,0.0020130831630828,-0.0001464069954344,1.1920046097780323e-05,27696019849717.637,21612250000000.0,18468278125324.805,3.3528891807848,4.997537242672959,92862724369522.56,72464290018757.89,61922782783866.5,0.0008436382385117,0.0006583227705355,0.0005625554036477,0.0004801742719583,0.0003746981142216,0.0003201901230311
111,111,2,25,3000,1000000.0,705,17.15,2.43,0.81,,0.00282,15004.5,1.50045,705.0,0.0008411834091929,0.0045824869461054,0.0020509521277503,-0.000153702151649,-5.178692334990678e-06,27748158105560.56,21756525000000.0,18565015377006.08,3.3524247874322244,5.030120471876931,93023145152226.31,72936746842215.5,62237504687652.56,0.0008513577617857,0.0006675248986895,0.0005696042915265,0.0004843946167627,0.0003797997528113,0.0003240861420252
112,112,2,25,3000,1000000.0,710,17.15,2.43,0.81,,0.00284,15010.0,1.501,710.0,0.0008487014867454,0.0041807184040102,0.0020116856567068,-0.0001306110668423,-1.3395844337123674e-05,27625531107795.93,21734755582029.27,18545260964478.406,3.34629160494595,5.0227636195010845,92442713269575.5,72730539384520.12,62057602989031.125,0.0008537323859131,0.0006716853575729,0.0005731180272627,0.0004856015297744,0.0003820534895318,0.0003259885596145
113,113,2,25,3000,1000000.0,715,17.15,2.43,0.81,,0.00286,15076.5,1.50765,715.0,0.000854119319058,0.0043201113240056,0.0019435607857411,-0.0001234534015217,5.275446223032284e-06,27614537423597.57,21786586749134.81,18600746300899.17,3.3484818751282264,5.048346144597071,92466914427917.84,72952098443885.73,62284353712580.88,0.0008594024472164,0.0006780285934719,0.0005788808498159,0.0004885401652306,0.0003854354873653,0.0003290734706817
114,114,2,25,3000,1000000.0,720,17.15,2.43,0.81,,0.00288,15165.0,1.5165,720.0,0.0008616458413256,0.0043090285235668,0.0019927006299872,-0.0001443281008742,-1.6209190251971805e-06,27642467126282.062,21869752330072.32,18683100038522.84,3.342440622131689,5.0688121347844834,92393321994777.28,73098362014772.05,62447163989882.64,0.0008663832062427,0.0006854520639167,0.0005855745089604,0.0004922100489188,0.0003894193602565,0.0003326768751104
115,115,2,25,3000,1000000.0,725,17.15,2.43,0.81,,0.0029,15230.0,1.523,725.0,0.0008683605759642,0.0042743683776907,0.0019807333636732,-0.0001258220598307,6.54113182279044e-06,27626204154462.656,21918575401516.52,18736230443433.25,3.339626805069829,5.086253707657562,92261249710532.14,73199891925499.19,62572043046906.67,0.0008719827649718,0.0006918293905306,0.0005913830917873,0.0004950063278216,0.0003927370354581,0.0003357157782939
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,0.00292,15272.5,1.52725,730.0,0.0008723501950384,0.0041233843371282,0.0020201093576503,-9.679631064610296e-05,-3.123133739896494e-06,27568176264980.945,21934700097915.9,18761490711539.367,3.3472823823631512,5.112205698766808,92279710464196.06,73422621601772.16,62800851028248.22,0.0008763456988736,0.0006972670191212,0.0005963960594085,0.0004970848429576,0.0003955070095566,0.0003382905192695
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,0.00294,15294.5,1.52945,735.0,0.0008788382227748,0.0044159438286294,0.0020136922106186,-0.0001395335583435,5.592499144753118e-06,27472572813756.984,21921192027133.336,18761453640687.176,3.3453304857966057,5.116525217617466,91905006109660.06,73333768221950.81,62763379431649.91,0.0008794175860819,0.0007017137385431,0.0006005681515135,0.0004983822292444,0.0003976741684967,0.0003403530915251
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,0.00296,15441.0,1.5441000000000005,740.0,0.00088252319631,0.0044991822180246,0.0019394710636063,-0.0001412534636896,-9.49788228905511e-06,27599110728178.01,22085629506881.6,18913840046939.08,3.354045862314474,5.178938952272945,92567909849268.31,74075595452793.1,63437357008064.734,0.0008893472593482,0.0007116821359346,0.000609475137629,0.0005037501524655,0.0004031158590928,0.0003452230726269
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,0.00298,15524.0,1.5524,745.0,0.00089031392406,0.0042033775085517,0.0021282143774192,-0.0001439625608655,-2.119730481636596e-06,27610119635815.938,22158564608904.406,18988038558425.137,3.347143218650143,5.196074570094522,92414481136904.56,74167453023785.53,63555310673413.484,0.0008959112443802,0.0007190156165311,0.0006161363108021,0.0005069397685422,0.0004068456697121,0.0003486327476608
