,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
95,95,2.25,0.02,575,100000.0,17.15,2.43,0.81,,8.0,0.0079999999999999,575.0,0.045859576840403,0.0048404232564079,0.3058068716423781,-0.000330563740085,-0.0341307221143207,164000000000.0,119811517023.42278,100800000000.0,15.42220236734688,0.1087376299927825,2229121414852.041,1628502550870.8638,1370094137909.0598,4.086711646066439e-06,2.985580011905545e-06,2.511832523923763e-06,2.340276152586005e-06,1.709707537165052e-06,1.4384136352479834e-06
96,96,2.25,0.02,580,100000.0,17.15,2.43,0.81,,7.1,0.0070999999999999,580.0,0.0465526812834921,0.0040317206734464,0.2357141952738672,0.0001216622524186,0.0197774334388619,145550000000.0,106123335517.0409,89460000000.0,13.292647674814486,0.0912460630701744,1870544292938.5771,1363850220535.944,1149700394684.1987,3.6589011019019058e-06,2.667775948202037e-06,2.248885555315318e-06,2.0951791446544503e-06,1.5276358594055028e-06,1.2877686450071255e-06
97,97,2.25,0.02,585,100000.0,17.15,2.43,0.81,,6.8,0.0067999999999999,585.0,0.0500492133612137,0.0041724195690185,0.1679935285783724,-9.730181736185002e-05,0.001387600717936,138832699355.39127,101438712365.54924,85663916779.20114,12.284719712002968,0.0782662668763779,1597928985134.852,1167533725529.1492,985969848870.116,3.520775750690422e-06,2.5724700328965946e-06,2.1724236603173244e-06,2.0144869507138826e-06,1.4718936050830489e-06,1.2429985392489554e-06
98,98,2.25,0.02,590,100000.0,17.15,2.43,0.81,,6.7,0.0066999999999999,590.0,0.0518192514552024,0.0038698482674213,0.2999096073750852,-2.6925263344370125e-05,-0.002430230492921,136198272694.97195,99830000000.0,84285599706.17111,12.080065629173555,0.0816477305725235,1659743264692.861,1216551185530.6018,1027123572530.304,3.4843894089464083e-06,2.5539721452573266e-06,2.1562964429116514e-06,1.992213486885481e-06,1.4602437201328745e-06,1.232871057483418e-06
99,99,2.25,0.02,595,100000.0,17.15,2.43,0.81,,7.4,0.0073999999999999,595.0,0.0473867865787033,0.0041927695658183,0.1920974304591968,-6.229908986135888e-05,-0.0213952468673718,149773241191.42987,110260000000.0,92960618097.37198,13.237142047804287,0.0982768679232634,1989087167974.2212,1464325332056.6262,1234578160381.1304,3.865580372043728e-06,2.845761288405169e-06,2.3992719783032664e-06,2.2078757883573424e-06,1.62539304409612e-06,1.3703749503931103e-06
100,100,2.25,0.02,600,100000.0,17.15,2.43,0.81,,,,600.0,,,,,,,,,,,,,,,,,,,
101,101,2.25,0.02,605,100000.0,17.15,2.43,0.81,,7.1,0.0070999999999999,605.0,0.0532516211810991,0.0040913088241554,0.2923759308989934,-0.0004884900209762,-0.013985346225676,142445043916.74478,105786406310.59473,88940681556.10117,12.541954764331283,0.0904064228187341,1813795333629.6316,1347009940477.4692,1132508290499.6155,3.739474505141426e-06,2.7771100946145237e-06,2.3348752754313664e-06,2.132457125442765e-06,1.5836632129079854e-06,1.3314762304885534e-06
102,102,2.25,0.02,610,100000.0,17.15,2.43,0.81,,8.4,0.0083999999999999,610.0,0.0565611376659704,0.0039168786303317,0.2566220540050225,-0.0001833370271924,-0.0053331138718913,168000000000.0,124908024202.6454,105076960727.58356,11.006043977782507,0.0918145535922373,1836291071844.7476,1365282676458.8413,1148523124051.4456,4.44745039957747e-06,3.306680012800521e-06,2.7816938748468902e-06,2.5342959635302743e-06,1.8842494139839648e-06,1.5850959370949057e-06
103,103,2.25,0.02,615,100000.0,17.15,2.43,0.81,,9.2,0.0091999999999999,615.0,0.0567790869312998,0.0043633632935249,0.1773519010372088,-7.151573205834131e-05,-0.0182695026505048,183868767356.70895,136532709626.94225,115000000000.0,11.899626744573512,0.1080505772849994,2159470267127.5725,1603525879725.686,1350632216062.4932,4.90870909956866e-06,3.6449874754114016e-06,3.070132870120633e-06,2.794245632306739e-06,2.074881629036858e-06,1.7476499806618726e-06
104,104,2.25,0.02,620,100000.0,17.15,2.43,0.81,,7.3,0.0072999999999999,620.0,0.0497640150800941,0.0035499913971505,0.1516360693454874,-0.0001685819559246,0.0036544083922885,145250022257.85095,108120452939.93958,91250000000.0,14.171416311030764,0.1001469306869951,1992649850868.7,1483278288551.0483,1251836633587.4397,3.909526574706332e-06,2.9101529725592283e-06,2.456070535456804e-06,2.2238488771723817e-06,1.6553770122183762e-06,1.397082126994383e-06
105,105,2.25,0.02,625,100000.0,17.15,2.43,0.81,,6.7,0.0066999999999999,625.0,0.044191047820865,0.0042338140813078,0.1730984055676576,-0.0003036029860465,0.0031375361434981,132718900127.02847,99036250909.35388,83750000000.0,15.206823095287316,0.0963828380125065,1909227500319.6165,1424685810263.017,1204785475156.3325,3.601580870639116e-06,2.6875378445236563e-06,2.2727162267569e-06,2.046689332700474e-06,1.5272612875243577e-06,1.2915284217214263e-06
106,106,2.25,0.02,630,100000.0,17.15,2.43,0.81,,6.2,0.0061999999999999,630.0,0.0548064996841786,0.0044684899511148,0.2485063213434914,-2.746236880399127e-05,0.0271904756066128,122265965922.9351,91462641942.07198,77500000000.0,14.58515754798724,0.0992001315769428,1956258049505.9949,1463404212101.3464,1240001644711.7854,3.34520437011213e-06,2.5024235257706065e-06,2.1204047808946176e-06,1.8992299363889223e-06,1.420743592269116e-06,1.2038535741247597e-06
107,107,2.25,0.02,635,100000.0,17.15,2.43,0.81,,7.6,0.0076,635.0,0.0527308118201488,0.0044942346101932,0.1804157165234511,-0.0004182308254076,-0.0051854063026836,149202017429.032,111891365251.12798,95000000000.0,12.916421709729212,0.0931335484569081,1828383331591.4756,1371163143095.4656,1164169355711.3523,4.115788992093398e-06,3.086561812945601e-06,2.620607690072637e-06,2.33498466206612e-06,1.7510796849867828e-06,1.4867328654037255e-06
108,108,2.25,0.02,640,100000.0,17.15,2.43,0.81,,8.3,0.0082999999999999,640.0,0.0561100045249644,0.0038593430397503,0.1862161592891435,7.476352536502232e-05,-0.0036754755196314,162209983729.7759,122010000000.0,103750000000.0,13.339138136614224,0.0974264266801387,1904040853811.508,1432168472198.0403,1217830333501.7349,4.510849408471706e-06,3.3929399638217524e-06,2.8851530304606733e-06,2.5576941130894143e-06,1.923828925708448e-06,1.6359089504323529e-06
109,109,2.25,0.02,645,100000.0,17.15,2.43,0.81,,10.0,0.0099999999999999,645.0,0.0661122949099594,0.0050377857106728,0.2421808372984148,-4.2071922992611314e-05,0.0006512778239106,194548988063.14584,147000000000.0,124852999994.37312,10.431965649315847,0.1022653300763549,1989561648029.8457,1503300352122.4182,1276813325544.7712,5.451818898164873e-06,4.119360301016399e-06,3.4987380383647707e-06,3.0938125504509687e-06,2.337665435549212e-06,1.985473078989606e-06
110,110,2.25,0.02,650,100000.0,17.15,2.43,0.81,,8.4,0.0083999999999999,650.0,0.0511753235037106,0.0047495597787271,0.1737582676045922,-0.0002291183306014,-0.0180229131358047,162960000000.0,123480000000.0,104727885326.79614,14.142093023948709,0.1135642124023779,2203145720606.134,1669393922314.957,1415873787345.734,4.603362847329448e-06,3.488115147203242e-06,2.9583974987282293e-06,2.6137962117919163e-06,1.9805569233681017e-06,1.6797824615620883e-06
111,111,2.25,0.02,655,100000.0,17.15,2.43,0.81,,7.8,0.0077999999999999,655.0,0.0598104121929453,0.0036297214105358,0.2127340357132906,-0.00018954896475,-0.0043780495329977,151148033200.09857,114660000000.0,97109304182.72469,11.43199901167035,0.0893312814320429,1731057370730.485,1313169837051.032,1112166484822.6724,4.303330314638307e-06,3.264480810168467e-06,2.7647955694515707e-06,2.4443569341251967e-06,1.8542746480581549e-06,1.5704458471707136e-06
112,112,2.25,0.02,660,100000.0,17.15,2.43,0.81,,7.9,0.0078999999999999,660.0,0.0623593581740876,0.0054019601367045,0.1614436303377259,-5.0698783780370346e-05,-0.0036292653146103,152386891111.35138,115933236596.8724,98214507895.20818,10.9147573379018,0.0849647171067379,1638925201778.6394,1246865145660.985,1056299731530.8665,4.372043171601683e-06,3.326172689320529e-06,2.817815006683856e-06,2.4849105520164137e-06,1.890475754495684e-06,1.6015437105516385e-06
113,113,2.25,0.02,665,100000.0,17.15,2.43,0.81,,9.4,0.0093999999999999,665.0,0.07545968546051,0.0042970863660421,0.2148116890544844,-0.0002755638752248,-0.0043010858292293,180489471705.5983,137668661383.2619,116696502907.24104,9.175321014881678,0.0885964872773789,1701141828049.5637,1297548915610.209,1099883003737.8726,5.218124463993383e-06,3.980133595055219e-06,3.373808294347519e-06,2.9667665241373814e-06,2.2629063742890763e-06,1.91817990843155e-06
114,114,2.25,0.02,670,100000.0,17.15,2.43,0.81,,8.1,0.0080999999999999,670.0,0.0608221529090491,0.0045101207104628,0.2021645089773475,-0.0001432320214553,0.0003462633268362,154811528841.91394,118390501607.11018,100440000000.0,11.91189320201388,0.0965242080532375,1844822249256.3823,1410808568969.3655,1196900179860.1465,4.510233582946244e-06,3.449154079445225e-06,2.926189441186325e-06,2.565258069967903e-06,1.9617543468956588e-06,1.6643109364980206e-06
115,115,2.25,0.02,675,100000.0,17.15,2.43,0.81,,8.2,0.0081999999999999,675.0,0.0711785413891986,0.0046101215532662,0.2641210258737155,5.036045122012974e-05,0.0115370815779701,155997301927.9375,119610286829.11153,101680000000.0,10.00146747409278,0.0841623197331923,1601109122240.7837,1227643805303.724,1043612764691.5856,4.578864519373526e-06,3.510825454961448e-06,2.984532030848668e-06,2.6049826486441747e-06,1.9973596846766184e-06,1.697943698003814e-06
116,116,2.25,0.02,680,100000.0,17.15,2.43,0.81,,8.5,0.0084999999999999,680.0,0.0633724727382963,0.0041301215882662,0.1837557318865856,1.0660183927811235e-05,0.0007322180290698,160952503976.8274,123735599742.39052,105400000000.0,11.302106952890744,0.0931720912763829,1764268399022.5122,1356318187451.294,1155333931827.149,4.760006930062773e-06,3.659354764397137e-06,3.117098013590689e-06,2.7087671132148984e-06,2.082421304637575e-06,1.7738403981211432e-06
117,117,2.25,0.02,685,100000.0,17.15,2.43,0.81,,9.1,0.0090999999999999,685.0,0.0645406042796067,0.0043601914107239,0.3324233873438761,-1.7941867727100507e-05,0.0035494235116268,171508754502.40192,132201509602.90654,112840000000.0,11.309489679084868,0.1005995609064535,1896011581819.1616,1461474045848.6487,1247434555240.0242,5.110245811240093e-06,3.939053797270792e-06,3.362161535213391e-06,2.9081529169896456e-06,2.2416477042094265e-06,1.9133482492202226e-06
118,118,2.25,0.02,690,100000.0,17.15,2.43,0.81,,7.5,0.0074999999999999,690.0,0.059166275227391,0.0043805599861077,0.2690066690097947,6.906789958306999e-05,-0.010967887454272,140689819988.85947,108750000000.0,93000000000.0,12.974254282336048,0.0934582040847965,1753149054556.282,1355143959229.5503,1158881730651.4773,4.223657109729288e-06,3.2647899522469466e-06,2.7919583039904925e-06,2.403672229321447e-06,1.857983434475972e-06,1.5888961784484176e-06
119,119,2.25,0.02,695,100000.0,17.15,2.43,0.81,,8.8,0.0087999999999999,695.0,0.0531590070859134,0.0047669831740274,0.2097380016388568,-9.653609587940129e-05,0.0182339278940574,164297494002.0232,127600000000.0,109120000000.0,14.04255929915565,0.1184792643991929,2212027980908.015,1717949333788.2988,1469142878549.9937,4.968858144485711e-06,3.859013815685887e-06,3.300122159621035e-06,2.827589189633332e-06,2.1960187694206108e-06,1.8779746717803848e-06
120,120,2.25,0.02,700,100000.0,17.15,2.43,0.81,,8.9,0.0088999999999999,700.0,0.0522350433190757,0.0041622583741674,0.1585849001145667,6.419567135864475e-05,-0.0136912588952706,165377106113.71143,129050000000.0,110276870389.39334,18.90629303215424,0.1221686116224475,2270100162702.282,1771444868525.4895,1513749679723.683,5.037490991448925e-06,3.930944419836991e-06,3.3591030476115674e-06,2.8671929019993623e-06,2.23737887727097e-06,1.9119034518463936e-06
121,121,2.25,0.02,705,100000.0,17.15,2.43,0.81,,9.0,0.0089999999999999,705.0,0.0644882893909648,0.0043709956460132,0.1694384276416767,9.222222906813151e-05,0.0036763745608949,166439016928.2849,130500000000.0,111356685256.45956,11.238954923629665,0.0992130242502585,1834768691410.5703,1438588851628.75,1227559279419.7266,5.106614586338684e-06,4.003948207675018e-06,3.416600768928983e-06,2.9054960517609542e-06,2.278115082343823e-06,1.943933672050226e-06
122,122,2.25,0.02,710,100000.0,17.15,2.43,0.81,,8.5,0.0084999999999999,710.0,0.0680443005031436,0.0040602420079581,0.21685833269451,-0.0001941314155207,-0.0273184221389201,156440382689.0509,123081560591.10512,105019798932.75578,11.027008617098254,0.095345107882537,1754802960549.7588,1380614667401.1702,1178014595181.8774,4.83459379098052e-06,3.8036812387547072e-06,3.24550515105496e-06,2.7499087295686686e-06,2.1635274223993814e-06,1.8460378126072175e-06
123,123,2.25,0.02,715,100000.0,17.15,2.43,0.81,,7.7,0.0076999999999999,715.0,0.0698450683170343,0.0045477972182335,0.1913882664537456,-0.0003020889612923,-0.0117146667329873,141035345180.7126,111270333279.16826,94999334405.81276,11.332630566463948,0.0830295352419929,1520792099097.224,1199834293297.5337,1024383192729.0012,4.389214236438711e-06,3.462886060912025e-06,2.9565101605694425e-06,2.4951144312513947e-06,1.9685293355312244e-06,1.680672386992792e-06
124,124,2.25,0.02,720,100000.0,17.15,2.43,0.81,,9.6,0.0095999999999999,720.0,0.0708279750828667,0.0038290432250636,0.2237467066878881,0.0001487486119419,-0.0102519033259666,174986933341.44925,138443536016.2837,118270860777.98833,10.735210031646506,0.0998694946416487,1820401729344.0037,1440238122744.7046,1230380322576.0938,5.484522769489024e-06,4.339162422420865e-06,3.7069009469308463e-06,3.115869745876494e-06,2.4651670678951302e-06,2.105966370630793e-06
125,125,2.25,0.02,725,100000.0,17.15,2.43,0.81,,10.0,0.0099999999999999,725.0,0.0609186996587384,0.0045942797645876,0.2197568077704662,8.603927808791185e-06,0.0186423897582254,181393329970.2079,143917107035.5648,123021867652.22098,12.899838894973248,0.1235714661065952,2241503972637.6,1778404791420.4543,1520199254895.6477,5.725428529033976e-06,4.542543601646164e-06,3.88301439124995e-06,3.2502056981069243e-06,2.578706733146595e-06,2.204305832527996e-06
126,126,2.25,0.02,730,100000.0,17.15,2.43,0.81,,9.9,0.0098999999999999,730.0,0.0786878254758936,0.0046980662674674,0.2613599013176589,-0.000410093703552,0.0300319941115173,178703516139.01544,142185975426.00583,121616472774.09708,9.876275004459446,0.0974442486759471,1758952511708.7234,1399515711883.215,1197053112736.432,5.680682546308256e-06,4.519851687215806e-06,3.8659819860173045e-06,3.2222229139179523e-06,2.5637710883038647e-06,2.192880105267375e-06
127,127,2.25,0.02,735,100000.0,17.15,2.43,0.81,,9.9,0.0098999999999999,735.0,0.0580720085964254,0.0044698357204386,0.2303049691936528,0.0001036894593402,-0.0075143170020442,177827631407.4956,141894014886.80246,121441296572.49536,14.89402999538832,0.1426529500400646,2562387496860.2534,2044606042083.9624,1749894869975.441,5.6923953723307525e-06,4.542133454233362e-06,3.8874266566313855e-06,3.225985857347512e-06,2.5741111302221827e-06,2.2030766655327647e-06
128,128,2.25,0.02,740,100000.0,17.15,2.43,0.81,,11.3,0.0112999999999999,740.0,0.0836254971591592,0.0040876040534835,0.1826726987802825,1.655631298610018e-06,-0.0151630709767473,201975229083.87503,161626587285.64346,138414864665.76752,9.477497141506976,0.1083884436189341,1937325728316.718,1550305685250.506,1327661217243.1816,6.508402325390683e-06,5.208217172502885e-06,4.460248076684763e-06,3.686533723762169e-06,2.950073963959594e-06,2.5264041970633254e-06
129,129,2.25,0.02,745,100000.0,17.15,2.43,0.81,,11.4,0.0113999999999999,745.0,0.0876747066906863,0.0040524760428055,0.1997991484159456,-5.156084959540008e-06,0.0062384062428568,202754034944.79623,162720714082.39517,139438056922.21503,8.968771390777896,0.1025361068286041,1823649946230.7168,1463574431787.6511,1254161008820.1077,6.579095713692049e-06,5.280068299700546e-06,4.524577391874182e-06,3.722696058607129e-06,2.9876582290123093e-06,2.560173488362377e-06
130,130,2.25,0.02,750,100000.0,17.15,2.43,0.81,,8.6,0.0085999999999999,750.0,0.0807531416179788,0.0035248673038887,0.2561364501732625,-0.0002518276541955,-0.0078354360104144,152193928654.15103,122500600617.68234,105037939850.72086,10.128023429599832,0.0873577222491114,1545966854345.3965,1244345749314.98,1066962229662.5754,4.972181132885653e-06,4.002099036043169e-06,3.4315932795830862e-06,2.811050504035755e-06,2.2626091471331934e-06,1.940070516421306e-06
131,131,2.25,0.02,755,100000.0,17.15,2.43,0.81,,10.3,0.0102999999999999,755.0,0.0731109596551889,0.0041116013655208,0.1888764537204874,0.0001102315022304,-0.0060422090440286,181367501070.96808,146412078698.87756,125618999425.70392,10.597086494217312,0.1104196131428267,1944323233489.0789,1569588843627.8804,1346679739803.418,5.964784680205993e-06,4.815176472429066e-06,4.131337085711134e-06,3.3692049103901774e-06,2.7198494304647718e-06,2.333583178927809e-06
132,132,2.25,0.02,760,100000.0,17.15,2.43,0.81,,10.3,0.0102999999999999,760.0,0.0721206114688271,0.004601026631565,0.2081718224817608,-0.0004763871410126,-0.0104317661131101,180456235871.6437,146260000000.0,125436745004.33554,11.031183674998704,0.1135955695528409,1990196979922.4448,1613057087650.3418,1383403737050.677,5.974777752008959e-06,4.842564679396304e-06,4.15312150182166e-06,3.3717154865910277e-06,2.732779527882722e-06,2.343709618433567e-06
133,133,2.25,0.02,765,100000.0,17.15,2.43,0.81,,9.8,0.0097999999999999,765.0,0.0748328023681438,0.0039761009588219,0.191565166176743,-0.0002401280854664,-0.013581308823092,170829189040.3629,139160000000.0,119174175506.12408,10.872547678862473,0.1043679384040282,1819294926466.806,1482024725337.2017,1269179898834.083,5.693662574952374e-06,4.638142277565713e-06,3.972023439271273e-06,3.209786843820438e-06,2.6147401371817885e-06,2.239217447624385e-06
134,134,2.25,0.02,770,100000.0,17.15,2.43,0.81,,10.7,0.0106999999999999,770.0,0.0820392603889559,0.0039704957442759,0.1919466551294774,8.946200661171e-05,0.0027048144703984,185570920560.25488,151940000000.0,129929410381.46664,10.03213008149759,0.1038233288057886,1800615953469.1804,1474291269042.1992,1260719990240.8655,6.2254228991664825e-06,5.097192773758025e-06,4.35879460112579e-06,3.5064920054241013e-06,2.871012299209593e-06,2.455106852930376e-06
135,135,2.25,0.02,775,100000.0,17.15,2.43,0.81,,9.2,0.0091999999999999,775.0,0.0720047732640343,0.0038027622290423,0.1132575186211647,1.103206046928274e-05,-0.0009029729609114,158742356539.60284,130610569823.8416,111552216700.01157,11.40393623633944,0.1011854425039241,1745914738106.0227,1436509598186.423,1226897870552.642,5.360565993730016e-06,4.4105845111648775e-06,3.76700354210818e-06,3.0165563527384587e-06,2.481972377917965e-06,2.1198094527753e-06
136,136,2.25,0.02,780,100000.0,17.15,2.43,0.81,,8.9,0.0088999999999999,780.0,0.0877713081136211,0.0039982222548632,0.2370645296700722,-0.0002916875749518,0.0024237564087811,152477131639.12378,126089059912.37056,107757162440.57,9.632895306399558,0.0882971019454555,1512729082774.1982,1250932424414.5212,1069061253636.8568,5.182596226363698e-06,4.285683230415162e-06,3.662594235769736e-06,2.9140230756273502e-06,2.4097149927925985e-06,2.059370179254969e-06
137,137,2.25,0.02,785,100000.0,17.15,2.43,0.81,,9.1,0.0090999999999999,785.0,0.0777303989951287,0.0044682037020419,0.1915350599301755,-0.0003124772165531,-0.0125691826110732,154496681467.4858,128654154148.6858,110110000000.0,10.605290460747742,0.090430783495876,1535302851935.994,1278494061501.6345,1094212480300.1008,5.286067044612191e-06,4.401871146604194e-06,3.767387342910288e-06,2.9698364145804955e-06,2.4730744262505687e-06,2.11660654781299e-06
138,138,2.25,0.02,790,100000.0,17.15,2.43,0.81,,10.4,0.0103999999999999,790.0,0.0819052223619927,0.0046073455868531,0.3141457383701502,-0.0002676966461145,0.0004069595896324,175647523252.53018,146726612987.99805,125840000000.0,11.019068996797367,0.1090725372795495,1842146252694.4373,1538831150484.1792,1319777701082.5503,6.048461270981337e-06,5.052563336200584e-06,4.333328203244832e-06,3.396215737713901e-06,2.8370182678571745e-06,2.433167177765833e-06
139,139,2.25,0.02,795,100000.0,17.15,2.43,0.81,,10.5,0.0104999999999999,795.0,0.0870380214195044,0.0040966756446764,0.2035687249934683,0.0003565954679334,-0.000601878769506,176407472996.20554,147827790682.69574,127050000000.0,9.7932848423857,0.1004766848044033,1688079815369.624,1414594888548.2422,1215767886133.2815,6.113077335576813e-06,5.122700877928331e-06,4.4026846612203314e-06,3.4302134361097414e-06,2.874486353767499e-06,2.470465732861084e-06
140,140,2.25,0.02,800,100000.0,17.15,2.43,0.81,,9.7,0.0096999999999999,800.0,0.0687649537064175,0.0046389739093859,0.2423964138939106,0.000273529667744,0.016033796268327,162108722635.7514,136278658569.90295,117370000000.0,12.619445669743946,0.1147524465120588,1917770363236.8308,1612196853430.7148,1388504602795.913,5.653326632380773e-06,4.752537416814171e-06,4.093123035294318e-06,3.170117677896442e-06,2.6649977720395995e-06,2.295229434943729e-06
141,141,2.25,0.02,805,100000.0,17.15,2.43,0.81,,10.3,0.0102999999999999,805.0,0.0843145582103839,0.004472304245758,0.1912518403375812,0.000183291131813,-0.0166076737363575,171224802172.5244,144404509391.8692,124630000000.0,9.933298935055763,0.1009658852859443,1678433372258.2146,1415527100003.1587,1221687211959.9265,6.009220562004523e-06,5.06794889568306e-06,4.3739525415716935e-06,3.366726385403352e-06,2.839369447487939e-06,2.4505509954687515e-06
142,142,2.25,0.02,810,100000.0,17.15,2.43,0.81,,10.6,0.0105999999999999,810.0,0.0713760139824896,0.004183377635214,0.1349876582865855,-0.0001061851466823,0.0033631004059114,175274119026.20013,148297862129.88754,128260000000.0,11.773099484898168,0.1245095541248663,2058802114111.4087,1741934027496.5288,1506565604910.8833,6.189312948823614e-06,5.2367222466322565e-06,4.529141456973764e-06,3.465326180741569e-06,2.931981441651889e-06,2.5358149760574462e-06
143,143,2.25,0.02,815,100000.0,17.15,2.43,0.81,,9.6,0.0095999999999999,815.0,0.0773181997158564,0.0047584421601795,0.2268135329002407,-0.0001582026661924,-0.0076297749025008,157889487432.42706,134024385546.4836,116003369905.87624,11.021752222462784,0.1005844798718784,1654294996940.434,1404247198993.87,1215431106809.1335,5.610458238918531e-06,4.762433714449e-06,4.122073438925298e-06,3.1381636730373666e-06,2.663828129805865e-06,2.3056478762991505e-06
144,144,2.25,0.02,820,100000.0,17.15,2.43,0.81,,11.4,0.0113999999999999,820.0,0.0873929396911277,0.0045172019497545,0.1769827886897487,-0.0001459422033328,0.018575833557313,186485172320.25452,158817762061.51,137552283720.03745,9.523589677547914,0.1066223135642765,1744164957738.4507,1485396247903.4204,1286503747919.3137,6.667723561770555e-06,5.678483286095475e-06,4.918142240072495e-06,3.7262752731537913e-06,3.1734356804042285e-06,2.748517038725122e-06
145,145,2.25,0.02,825,100000.0,17.15,2.43,0.81,,10.2,0.0101999999999999,825.0,0.0880139056610124,0.0041377888632285,0.1863226689207477,0.0002329851468982,-0.0072161011007487,165645442053.68234,141799296151.14227,122892611395.07352,10.171085514784178,0.1064605716248935,1728892985107.1775,1480003345515.5083,1282668397803.474,5.959813209549863e-06,5.101844686028679e-06,4.421594700511443e-06,3.3268850853170638e-06,2.8479501616519465e-06,2.4682212252688247e-06
146,146,2.25,0.02,830,100000.0,17.15,2.43,0.81,,12.4,0.0123999999999999,830.0,0.0819739432862107,0.0042815865867105,0.2278691225468136,-0.0002134257796579,0.0052200067915297,199409379956.3265,172017770182.21582,149179448303.2752,10.513137085499643,0.1242663842711417,1998377632009.9187,1723873091203.886,1494999245823.5264,7.218630197232959e-06,6.227052461473876e-06,5.400303990536582e-06,4.025715317314538e-06,3.4727281756981746e-06,3.01166369503058e-06
147,147,2.25,0.02,835,100000.0,17.15,2.43,0.81,,9.2,0.0091999999999999,835.0,0.088141695624183,0.0043697026808221,0.2008414615656313,-0.0001433668749093,-0.007630326236958,147134949319.00397,127354770673.83025,110518736160.72668,10.143877634982694,0.0937873683658321,1499934749051.03,1298290085905.717,1126658849960.0315,5.358182280683284e-06,4.637851705141156e-06,4.024737402777156e-06,2.985175042053459e-06,2.5838611741232034e-06,2.2422801271436607e-06
148,148,2.25,0.02,840,100000.0,17.15,2.43,0.81,,12.1,0.0120999999999999,840.0,0.0869495494170301,0.0042553086243304,0.1458457567847139,-0.0001909886188568,0.0061299901014272,192443918321.1748,167142368575.72495,145142059622.68887,10.072027089787923,0.1207736339192426,1920838953826.959,1668296796261.1353,1448705287202.9358,7.050931603434701e-06,6.123910899053015e-06,5.317843993766865e-06,3.92396740671846e-06,3.4080640858615457e-06,2.959473680809753e-06
149,149,2.25,0.02,845,100000.0,17.15,2.43,0.81,,9.0,0.009,845.0,0.0999916822632593,0.0043165566888748,0.2341511587502916,1.6026370250678365e-05,-0.0039055610440828,142343853770.2188,124200000000.0,107797652759.2216,9.007505951365848,0.0814386126225855,1288031774044.3137,1123852854191.6816,975432364964.6936,5.246749835049346e-06,4.5779730719182365e-06,3.973387693620846e-06,2.916428051578418e-06,2.544685663708112e-06,2.2086243281624496e-06
150,150,2.25,0.02,850,100000.0,17.15,2.43,0.81,,10.6,0.0105999999999999,850.0,0.0831715310225781,0.0037079137630182,0.1330002569433436,7.94506010781957e-06,0.0040047686380873,166711613667.9767,146280000000.0,126774117518.742,12.295210008872925,0.1066526786521443,1677381147180.2983,1471806965399.593,1275547095956.187,6.181071369540909e-06,5.423540088437905e-06,4.700331614296112e-06,3.432257548957768e-06,3.011611628098493e-06,2.6100246545075763e-06
151,151,2.25,0.02,855,100000.0,17.15,2.43,0.81,,12.0,0.0119999999999999,855.0,0.0958123179632668,0.0041602789736575,0.173110955523486,-8.776090676407519e-05,0.006694149724912,186936916129.53687,165600000000.0,143305534099.32162,9.244439544803797,0.1099597305249391,1712961076897.2517,1517444281244.1602,1313153159357.8235,6.972235837708442e-06,6.176427206729158e-06,5.344904587475261e-06,3.866567028554757e-06,3.425238380871616e-06,2.9641039588665616e-06
152,152,2.25,0.02,860,100000.0,17.15,2.43,0.81,,12.0,0.0119999999999999,860.0,0.1013016611707326,0.004468943597983,0.2025383115673849,0.0003818244272321,-0.0092119042675157,185406778147.6588,165545460426.4889,143093199309.50143,8.609575630912921,0.1046892173288705,1617507540978.8286,1444235390366.3867,1248359586732.9822,6.956116375695944e-06,6.210956792948107e-06,5.368589848289293e-06,3.852848554666448e-06,3.440120120246226e-06,2.9735505446469684e-06
153,153,2.25,0.02,865,100000.0,17.15,2.43,0.81,,10.3,0.0102999999999999,865.0,0.092433408371422,0.0042368573657565,0.160024285672012,-0.0001628700121217,-0.0016201987492889,158229542396.70288,141789429941.44394,122639408712.72636,10.045287304628513,0.0996877955499648,1531413036156.0215,1372298611956.188,1186956534186.684,5.9720880409141465e-06,5.351585715632937e-06,4.62880278249049e-06,3.3029273543148253e-06,2.9597518871169995e-06,2.5600090325654667e-06
154,154,2.25,0.02,870,100000.0,17.15,2.43,0.81,,12.1,0.0120999999999999,870.0,0.0896752659675118,0.0047263720090956,0.2696347413902813,-0.0001841124636985,-0.0037306995305985,184810789304.9332,166211324611.99033,143857433858.10104,10.166474837773666,0.1191938821096533,1820521936611.9167,1637303556288.5042,1417101323295.8472,7.014638662950544e-06,6.308681372058664e-06,5.460221891206164e-06,3.875276827175117e-06,3.4852667266095267e-06,3.016530484739913e-06
