,Simulation Number,SU.numberRays,SU.photonEnergy,PG.cFactor,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,ExitSlit.openingHeight,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
43,43,500000.0,1550,5.0,17.15,2.43,0.81,0.005,,0.031,3020.0,0.604,1550.0,0.0111461253088691,0.0168659050408811,0.0005584436502254,-0.0005253243186986,-3.558759744132253e-06,141638000000.0,5467856581231.08,5385415877806.908,5124520623481.782,4883324644819.985,2.7812355541465856,1.6798662747045376,393928641418.2141,15207397128694.28,14978110113222.115,14252498955984.96,13581676124613.592,9.545186257449411e-06,0.0003684866313903,0.0003629308351395,0.0003453487329055,0.0003290941928747,6.229899011224885e-06,0.0002405018025454,0.0002368756763875,0.0002254002878128,0.0002147913651439
44,44,500000.0,1550,10.0,17.15,2.43,0.81,0.0025,,0.031,684.0,0.1368,1550.0,0.0061527027564807,0.0126355632892517,0.0005121349384071,-0.0006639674611087,4.862870513198923e-06,32079600000.0,1238415199192.7349,1219743198814.545,1160653015384.6155,1106024522204.2617,5.038436151876068,0.689258065576646,161631016377.7235,6239675910645.477,6145598228912.16,5847876112497.816,5572633937535.406,2.161889867581257e-06,8.34585615466963e-05,8.220022888590617e-05,7.8218057386552e-05,7.4536565538529e-05,1.4110102396284177e-06,5.447126918578833e-05,5.364998763215387e-05,5.105092611389455e-05,4.864811051603952e-05
45,45,500000.0,1650,1.8,17.15,2.43,0.81,0.02,,0.033,8971.0,1.7942,1650.0,0.0327787193748463,0.0159640163976178,0.0009067347095961,-0.0003465231814034,1.4073218584039243e-06,420739900000.0,15110125885842.195,15307339803946.812,14716290274510.729,14103655243440.082,1.0067507404002938,1.8063121784262075,423580205840.9456,15212130423113.275,15410675681182.342,14815636129809.316,14198865358683.79,2.9944430120130508e-05,0.0010754009987999,0.0010894368874555,0.0010473713706559,0.0010037695946488,1.94583398851202e-05,0.0006988117009907,0.0007079324319899,0.0006805976281534,0.0006522645400386
46,46,500000.0,1650,5.0,17.15,2.43,0.81,0.005,,0.033,2845.0,0.569,1650.0,0.0128809988441389,0.0161535881766094,0.0005105304555744,-0.0005178159326369,5.182937116485761e-06,133430500000.0,4791919311695.579,4854462350042.211,4667021049045.036,4472734273502.065,2.561913124851764,1.4577285680406538,341837349205.5333,12276480977863.535,12436710808671.88,11956502479507.928,11458756639259.262,9.496366479965588e-06,0.0003410451278102,0.0003454963710635,0.0003321560081948,0.0003183284468594,6.170881392616984e-06,0.000221616240031,0.0002245087246696,0.0002158399567602,0.0002068545999788
47,47,500000.0,1650,10.0,17.15,2.43,0.81,0.0025,,0.033,662.0,0.1324,1650.0,0.0055139672128916,0.0127846212917237,0.000531543488912,-0.0001041866394408,-6.206120978037372e-06,31047800000.000004,1115026567431.4497,1129579639974.6729,1085964124593.2563,1040755743078.5125,5.984801636623081,0.7923877366888961,185814924253.5461,6673212825641.956,6760310078016.533,6499279870179.673,6228716674501.153,2.2096993355842605e-06,7.935742517061022e-05,8.039318019123875e-05,7.728902545694256e-05,7.407150503372516e-05,1.4358957757161491e-06,5.1567645307754365e-05,5.2240694457404425e-05,5.02235681459795e-05,4.813277510930751e-05
48,48,500000.0,1750,1.8,17.15,2.43,0.81,0.02,,0.035,6966.0,1.3932,1750.0,0.0343996193444127,0.0168755885324295,0.0009198671333251,-0.000375346933747,-7.440624369501676e-06,326705400000.0,10851791951324.762,11340953187504.88,11026396952057.049,10629703343419.94,1.0174531191632157,1.417515685618192,332407428277.466,11041189569385.656,11538888194910.852,11218841972002.217,10815224822542.28,2.433867910476733e-05,0.0008084294964668,0.0008448707011664,0.0008214371023493,0.0007918844887607,1.5765276430649854e-05,0.000523656786452,0.0005472614226397,0.0005320824081366,0.0005129398277004
49,49,500000.0,1750,5.0,17.15,2.43,0.81,0.005,,0.035,2737.0,0.5474,1750.0,0.0114016139000341,0.0167419162500446,0.0005816237557545,-0.0004086634416732,2.0090691177794944e-06,128365300000.0,4263760346077.501,4455955910737.993,4332364119692.8135,4176499863758.308,3.069740854835929,1.6803761439371878,394048205753.27057,13088639329583.484,13678629906540.06,13299235136246.326,12820772261995.572,9.562871764247517e-06,0.0003176387499037,0.0003319568057841,0.0003227495476787,0.0003111380771946,6.194309731652118e-06,0.0002057491565488,0.0002150236166759,0.0002090596541874,0.0002015383733012
50,50,500000.0,1750,10.0,17.15,2.43,0.81,0.0025,,0.035,615.0,0.123,1750.0,0.0059480760069163,0.017397006246291,0.0006074902119097,-0.0004335567967049,5.253604327902399e-06,28843500000.0,958060874255.6312,1001246943771.964,973476044432.2544,938453568217.5228,5.884255675163238,0.7237634480450783,169722528566.57083,5637475136490.552,5891593011130.027,5728181939085.953,5522100734661.148,2.148763659120286e-06,7.137297449427117e-05,7.459022124854641e-05,7.252136347184609e-05,6.991228259946167e-05,1.3918525703200775e-06,4.623154230089279e-05,4.831550027611526e-05,4.697540640310834e-05,4.5285385305167794e-05
51,51,500000.0,1850,1.8,17.15,2.43,0.81,0.02,,0.037,4878.0,0.9756,1850.0,0.0362196630433118,0.016262059758092,0.0009292826326833,-0.0004558410542545,7.466076509148377e-06,228778200000.00003,6983510613747.3,7555457623673.765,7435067303059.977,7214560015953.0,1.021544566987138,0.9966188795526516,233707127255.0969,7133967325970.567,7718236686565.485,7595252608624.631,7369994587499.427,1.795624145543964e-05,0.0005481186703412,0.0005930093924903,0.0005835602506322,0.0005662531729037,1.1486925347954452e-05,0.0003506412109491,0.0003793586001322,0.0003733138169076,0.0003622421730811
52,52,500000.0,1850,5.0,17.15,2.43,0.81,0.005,,0.037,2435.0,0.487,1850.0,0.0129430161225627,0.0175317971004378,0.0006658750535555,-0.0002717096619917,8.549958346910083e-06,114201500000.0,3486028770905.0176,3771533274630.097,3711436835373.317,3601364009603.4346,2.8586845330046504,1.392179367573265,326466061695.9306,9965456528995.385,10781623837897.44,10609827076505.43,10295163591972.95,8.963396462483706e-06,0.0002736098733663,0.0002960184236805,0.0002913016011253,0.0002826622542067,5.734043300998173e-06,0.0001750330768063,0.0001893682229032,0.0001863507880627,0.0001808240449882
53,53,500000.0,1850,10.0,17.15,2.43,0.81,0.0025,,0.037,581.0,0.1162,1850.0,0.0070930134202171,0.0150767023752451,0.0006148684986898,-0.0001163298712469,-4.879014869592137e-06,27248900000.0,831779349443.8666,899901779285.4565,885562546756.426,859298763687.7189,5.216400675986192,0.6061457585495955,142141180379.88016,4338894360710.34,4694248249785.832,4619449067528.274,4482446651774.716,2.1386995255453933e-06,6.528432707426918e-05,7.063109000345928e-05,6.950563870793826e-05,6.744425860128915e-05,1.368163925207367e-06,4.1763539065487066e-05,4.518395790832965e-05,4.4463986802656405e-05,4.314528547768266e-05
54,54,500000.0,1950,1.8,17.15,2.43,0.81,0.02,,0.039,2557.0,0.5114,1950.0,0.0377965976133509,0.0175500345736405,0.0010253547894307,-0.0003778385960998,7.034850167745107e-06,119923299999.99998,3341341485714.2856,3757353024820.803,3745399970884.6367,3659634083139.903,1.0318389078022183,0.5276824174500545,123741526892.03777,3447726149213.6704,3876983041358.46,3864649415240.064,3776152835302.8506,9.951243233256604e-06,0.0002772647337899,0.0003117853983604,0.0003107935331674,0.0003036766742246,6.229587649216128e-06,0.000173570771078,0.0001951810865542,0.0001945601680407,0.0001901049361131
55,55,500000.0,1950,5.0,17.15,2.43,0.81,0.005,,0.039,2049.0,0.4098,1950.0,0.0128513818165174,0.014949782971236,0.0005869004792804,-0.0003930145059048,-3.849932446855714e-06,96098100000.0,2677516114285.7144,3010878509134.856,3001300172210.646,2932573420552.8594,3.0346931214723214,1.2436172411793571,291628243056.55927,8125439734654.155,9137092301260.385,9108024988081.34,8899460387564.318,7.974226587775825e-06,0.0002221804612966,0.0002498428945016,0.0002490480834807,0.0002433451331584,4.991953497553323e-06,0.0001390874110046,0.0001564043982595,0.0001559068378237,0.0001523367282345
56,56,500000.0,1950,10.0,17.15,2.43,0.81,0.0025,,0.039,465.0,0.093,1950.0,0.0070035356009157,0.017084720461169,0.0005083466995624,-0.0006348315674349,1.0067507759245716e-05,21808500000.0,607635428571.4286,683288680696.7827,681114973195.6809,665518126186.9592,5.568615942339289,0.5178812826375538,121443160778.50638,3383688334673.0234,3804972240548.084,3792867698303.466,3706014847400.472,1.8096707483239429e-06,5.0421627380654186e-05,5.669933916215358e-05,5.651896477234428e-05,5.5224737393213776e-05,1.1328737805574893e-06,3.156449298055274e-05,3.54944095610933e-05,3.538149321037687e-05,3.4571292644746616e-05
57,57,500000.0,2050,1.8,17.15,2.43,0.81,0.02,,0.0409999999999999,730.0,0.146,2050.0,0.0395244002083927,0.0170282951234136,0.0009003084465031,-0.0004300864249134,1.1788416022768157e-05,34237000000.0,864301749999.9998,1014663331486.6112,1025564647337.9016,1009423555402.48,1.0373338946025017,0.1514507486119652,35515200549.50585,896569500439.2576,1052544665361.3556,1063852969789.6667,1047109268029.1586,2.995001526735634e-06,7.560782372317315e-05,8.876122986608244e-05,8.97148606637003e-05,8.83028620951993e-05,1.830268363092056e-06,4.620451994012615e-05,5.424266713817017e-05,5.482543821971035e-05,5.396255508406286e-05
58,58,500000.0,2050,5.0,17.15,2.43,0.81,0.005,,0.0409999999999999,1363.0,0.2726,2050.0,0.0145719787801681,0.0170642979354073,0.0006748056828254,-0.0003593707765243,-1.1956514512642435e-05,63924700000.0,1613757924999.9998,1894501535364.728,1914855636056.932,1884718227415.8635,2.813619249555819,0.7669926074289163,179859766442.08087,4540500361903.255,5330405988215.252,5387674677730.235,5302879484645.995,5.592037097178998e-06,0.0001411691284036,0.0001657281593253,0.0001675087055953,0.0001648723301859,3.417336683417085e-06,8.626953517587939e-05,0.000101277746999,0.0001023658524568,0.0001007547432596
59,59,500000.0,2050,10.0,17.15,2.43,0.81,0.0025,,0.0409999999999999,382.0,0.0764,2050.0,0.0082463139106039,0.018065591210246,0.000556325394783,1.3093503856044144e-05,-1.671001147911474e-05,17915800000.000004,452278450000.0,530960811819.02136,536665336004.2172,528218901594.1745,4.97191841645491,0.3798545670171552,89075895965.5229,2248691554920.681,2639893838698.8423,2668256267552.33,2626261284755.66,1.5672473742644004e-06,3.956464200308514e-05,4.644765727238837e-05,4.694668051168976e-05,4.620779906899472e-05,9.577568694536517e-07,2.417825563990164e-05,2.8384518968193165e-05,2.8689475890314188e-05,2.823793978371509e-05
