,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
117,117,0.02,1670,200000.0,17.15,2.43,0.81,1.474093410753626,,0.1669999999999999,24544.6,2.806408436625883,1670.0,0.0501594644156739,0.0167237766324461,0.0062552073743149,0.0001138069068619,-7.540493859983447e-06,658102778388.7695,23279668380660.0,23725684040747.742,22858432293163.71,21931301327405.285,3.333290786238302,9.353406595940625,2193373846748.076,77588208808539.38,79074722946151.25,76184281871955.28,73094270889501.22,4.7303357049260456e-05,0.0016733046897245,0.0017053635697529,0.0016430269250604,0.0015763862595825,3.07121386585264e-05,0.0010864084254161,0.001107222947473,0.0010667503088543,0.0010234832452435
118,118,0.02,1680,200000.0,17.15,2.43,0.81,1.475303596328748,,0.168,24456.2,2.806049542875064,1680.0,0.0498305488541972,0.0164867332809845,0.0063997288549824,8.771158354615587e-05,9.587313928210178e-07,658018617804.2023,23099222082536.16,23613973237654.56,22775449654741.293,21863998116444.25,3.3715989338956915,9.46059724838733,2218510054746.829,77879037249649.66,79614520991938.72,76787438369196.05,73714479113310.47,4.752739024230719e-05,0.0016684113678635,0.0017055908311264,0.0016450259223622,0.0015791935708519,3.084336969767801e-05,0.0010827320491293,0.0011068600293263,0.0010675558331102,0.0010248332778563
119,119,0.02,1690,200000.0,17.15,2.43,0.81,1.4801873372952423,,0.1689999999999999,24577.4,2.850605223793411,1690.0,0.0496482538169857,0.015878565594264,0.0064617162195557,0.0001161690067348,-3.199337724621747e-06,668466924979.5549,23285670769344.707,23878523932501.707,23055757560365.52,22145641540975.15,3.4044070570263862,9.705195008072902,2275868229393.095,79278594532825.9,81297027499820.47,78495830048480.55,75397241238487.28,4.850790419634986e-05,0.0016897456622279,0.0017327665857266,0.0016730618032398,0.0016070184149637,3.1468817965161564e-05,0.0010961986408819,0.0011241078575901,0.0010853752229224,0.0010425305072438
120,120,0.02,1700,200000.0,17.15,2.43,0.81,1.4814888250827187,,0.17,24604.2,2.909244413799652,1700.0,0.0500946024781114,0.0160850722747077,0.0063770998378528,0.0001100776037768,-5.218307471793603e-06,682217815036.0182,23580634915923.72,24255556640818.41,23447028942758.934,22534324248100.95,3.3941773512640525,9.874403319278736,2315547578370.864,80036142229929.62,82326925805534.84,79582663911423.33,76484809972543.92,4.973550590983354e-05,0.0017190914417217,0.001768295043119,0.0017093512084392,0.0016428125916886,3.2252349133011146e-05,0.0011147918645986,0.0011466992857022,0.0011084755439195,0.0010653267579766
121,121,0.02,1710,200000.0,17.15,2.43,0.81,1.4828241535162892,,0.171,24626.6,2.9296286581855826,1710.0,0.0505597060157924,0.0160397066127052,0.0063808535050586,0.0001314035518514,8.207854099599478e-06,686997920344.519,23560527765363.04,24309970522294.53,23527060305702.727,22624876731184.445,3.382310867534664,9.909194081005127,2323706011995.703,79691274737353.8,82226194550582.66,79578074194941.83,76526522896241.28,5.031084137693106e-05,0.0017254054780333,0.0017802893350996,0.0017229545593268,0.0016568850511576,3.261386023682002e-05,0.0011184892077401,0.0011540675124281,0.0011169004066396,0.0010740710353476
122,122,0.02,1720,200000.0,17.15,2.43,0.81,1.484193543188678,,0.172,24764.4,2.9369435530281973,1720.0,0.0517623387668663,0.0163763600105541,0.0065893540261975,8.820191200208987e-05,1.759653836440472e-06,688713263185.1123,23433562617209.69,24254842943321.06,23500418627385.645,22613506725744.71,3.327522653982485,9.772039259053424,2291543206248.029,77970069815863.89,80702701017159.38,78192518611473.02,75241512653860.8,5.0664983737528125e-05,0.0017238829747847,0.0017843002145717,0.0017288012170335,0.0016635558101635,3.282901134407651e-05,0.0011170115839422,0.001156159691847,0.001120198420662,0.0010779218413705
123,123,0.02,1730,200000.0,17.15,2.43,0.81,1.4893837308043654,,0.173,24872.8,3.014747126914089,1730.0,0.0521060021688753,0.0161623833602789,0.0063067618938842,7.825968492732853e-05,-5.3801293201916175e-06,706958201261.3539,23863634557910.89,24778491512641.344,24035328624110.414,23142255109566.68,3.326252253643732,10.027509420818411,2351450959181.918,79374093504605.38,82417047472572.53,79945174193577.34,76974675274904.34,5.222919381437871e-05,0.0017630156807245,0.0018306041762194,0.0017757002250785,0.0017097210630879,3.3834493182992446e-05,0.0011420957834995,0.0011858801562432,0.0011503129336818,0.0011075711001677
124,124,0.02,1740,200000.0,17.15,2.43,0.81,1.490849401637075,,0.174,24789.6,3.044747451344264,1740.0,0.0526428368057622,0.0161682837113271,0.006488644526436,8.554723986572041e-05,-9.012632554322698e-06,713993277340.2299,23908493742721.24,24904989117630.7,24185988958918.08,23301534664887.395,3.3093437443000475,10.074849192047967,2362552135535.2485,79111477295298.25,82408808447789.61,80029688903772.92,77103093587736.33,5.297223459547685e-05,0.0017738070925286,0.0018477385824296,0.0017943948797782,0.0017287758860995,3.4305653631687855e-05,0.0011487454171116,0.0011966246146645,0.0011620783924679,0.0011195824984209
125,125,0.02,1750,200000.0,17.15,2.43,0.81,1.4923503504315625,,0.175,24932.4,3.080078097271877,1750.0,0.0517146310038242,0.0166651071515139,0.006350392715753,0.0001006785401301,3.364527227225144e-06,722278313810.2552,23991075728844.848,25072510418475.07,24377091403858.96,23500083583523.84,3.384288980536968,10.424082420230144,2444447327543.969,81194353795434.55,84854314348638.14,82500768465702.78,79532661322427.08,5.3807803924147706e-05,0.0017872710201377,0.0018678350141325,0.0018160281562107,0.0017506934176006,3.485377736971087e-05,0.0011576972426347,0.0012098822289365,0.0011763245558752,0.0011340042553248
126,126,0.02,1760,200000.0,17.15,2.43,0.81,1.493886850126298,,0.176,24981.8,3.087546173431286,1760.0,0.0524677409266132,0.0162128442757852,0.0063432284874301,9.58413120203327e-05,8.081578658868404e-06,724029577669.6366,23853925545453.816,25011536413966.805,24346432943849.0,23485051141692.4,3.360012182383428,10.37553024379633,2433061842170.2397,80159813660396.4,84049901743988.03,81814857867124.45,78920231378089.84,5.415869637588769e-05,0.0017843159324337,0.0018709072782611,0.0018211563592273,0.0017567234728847,3.508660210170031e-05,0.0011559654743259,0.0012120635028938,0.001179832470444,0.0011380897551157
127,127,0.02,1770,200000.0,17.15,2.43,0.81,1.4994039506586678,,0.177,25015.2,3.128624164632922,1770.0,0.0535777240180777,0.0163747195806802,0.0063072134383297,0.0001027751400841,-8.309965790324802e-06,733662366606.4203,23973369548802.336,25220914435723.277,24579389601880.688,23724536251028.254,3.3097463199884145,10.35460728373496,2428155408035.8486,79343127804174.52,83472047320595.05,81348833611420.53,78519580154477.92,5.5089112446061726e-05,0.0018001082117565,0.0018937836456962,0.0018456129403185,0.0017814238602818,3.5702895338794415e-05,0.0011666384196291,0.0012273488588659,0.0011961297381335,0.0011545292130082
128,128,0.02,1780,200000.0,17.15,2.43,0.81,1.5010424235222162,,0.178,25122.6,3.1964862374142378,1780.0,0.0525541441451877,0.0166258396458783,0.0063206903990621,9.177799006161932e-05,-8.775289488690345e-06,749576022673.6389,24291157424859.133,25641911794825.49,25019602655429.09,24164585747454.84,3.387328494138558,10.827317671078609,2539005993867.934,82280372416021.12,86855723464944.83,84747803004348.38,81851641723119.34,5.65015512805022e-05,0.0018310191833616,0.001932836363999,0.0018859279375175,0.0018214784618001,3.662775524066509e-05,0.0011869784274804,0.0012529825404146,0.0012225736343766,0.0011807935492557
129,129,0.02,1790,200000.0,17.15,2.43,0.81,1.502717870241521,,0.179,25179.4,3.24161653460028,1790.0,0.0522876101106703,0.0158925030247874,0.0064898912860343,0.0001206849594147,-1.3694614882409423e-05,760159077363.7656,24429051051069.043,25876100827842.062,25278604066405.85,24430153715877.758,3.424226543942188,11.099650387260294,2602868015812.5386,83647748913285.84,88602605986509.67,86556711572820.22,83651524558474.1,5.7512183948503146e-05,0.0018482553449323,0.0019577363672902,0.0019125309034924,0.0018483387704457,3.729615671723976e-05,0.0011985776972023,0.0012695751987243,0.0012402598441938,0.0011986317979303
130,130,0.02,1800,200000.0,17.15,2.43,0.81,1.504430619946115,,0.18,25066.0,3.2525907515106334,1800.0,0.0529022901251664,0.0167353365428144,0.0063944581500035,0.0001043766738782,1.3528364251041411e-05,762732531229.2434,24306758779512.4,25835021978301.23,25269114129773.668,24436921576429.727,3.4031408480718097,11.068800528086411,2595633723836.2646,82717650319143.27,87918440026225.95,85992614869857.64,83160603689341.03,5.79104896701569e-05,0.0018454913689695,0.0019615247968923,0.0019185582269945,0.0018553739831203,3.757192059492051e-05,0.0011973418903634,0.0012726235667073,0.001244747156723,0.0012037536612922
131,131,0.02,1810,200000.0,17.15,2.43,0.81,1.5061810140465293,,0.181,25193.2,3.286105942334381,1810.0,0.0534736993223759,0.0160554344285649,0.0065021017831812,8.420896194292265e-05,-1.3466281349345071e-05,770591843477.4121,24350276430091.48,25970781893571.613,25432288696820.45,24611128024726.977,3.3851188508150045,11.12358812728726,2608481415848.8623,82426571311792.03,87912041241883.97,86089222186406.1,83309563446552.62,5.871604520717179e-05,0.0018553945824606,0.0019788706779547,0.0019378396299987,0.0018752704404165,3.810924717750276e-05,0.001204231151899,0.0012843724663744,0.001257741545593,0.0012171314414372
132,132,0.02,1820,200000.0,17.15,2.43,0.81,1.5079694063994111,,0.182,25286.2,3.309398663525651,1820.0,0.0539064016067186,0.0169368712942538,0.0063510431259326,0.0001299972140494,-9.11530622821851e-06,776053986596.7651,24314467376122.47,26023496399603.727,25514667738821.465,24707432378195.152,3.376444674336322,11.173789966033128,2620253747034.768,82094899774727.97,87865232483417.16,86147233184347.56,83421699246050.69,5.933673717688566e-05,0.0018590731897657,0.0019897447767241,0.0019508399672207,0.001889119116274,3.852837728357917e-05,0.0012071286130809,0.0012919759512075,0.0012667143805514,0.0012266379566583
133,133,0.02,1830,200000.0,17.15,2.43,0.81,1.5139788773686675,,0.183,25270.0,3.316846741085878,1830.0,0.0537971157497395,0.0155791036682748,0.0062723420568924,0.0001212060936933,3.5598145038186594e-06,777800560784.6384,24160310310049.46,25950396045694.586,25473979083734.348,24684717311219.527,3.401726695358801,11.282903038822749,2645840762603.9346,82186021813873.05,88275348624267.47,86654723130402.14,83969894814029.97,5.966705062142346e-05,0.0018533985843938,0.0019907205941615,0.0019541734425916,0.0018936271733954,3.876307895565215e-05,0.0012040721791158,0.0012932842962145,0.0012695412067346,0.0012302069378395
134,134,0.02,1840,200000.0,17.15,2.43,0.81,1.5158783679339198,,0.184,25392.0,3.3839574563230634,1840.0,0.0543029996382756,0.0163466158627977,0.0062090192051495,0.0001133315519414,-1.8864704934861711e-06,793538023507.7584,24436047719120.79,26341125395069.49,25889304777280.867,25104264406245.844,3.3884456672828107,11.466373404184932,2688864563281.3667,82800345833653.62,89255607839264.16,87724635898232.97,85064565212406.9,6.19391767425868e-05,0.0019073423499914,0.0020560421468296,0.0020207755354359,0.0019594996383129,3.969635238805807e-05,0.0012224013626236,0.0013177019437058,0.0012950998377844,0.0012558285763146
135,135,0.02,1850,200000.0,17.15,2.43,0.81,1.517817603130994,,0.185,25568.2,3.450547720951499,1850.0,0.0548906661474119,0.016222753238103,0.0066289027606784,0.0001185373997707,7.834498227528265e-06,809153440563.1266,24699607044389.453,26722495986175.824,26296693868075.65,25516793379166.09,3.370434659776908,11.629875095676784,2727205709936.206,83248622557620.14,90066654831903.22,88631512979231.22,86002902681219.03,6.350847481644329e-05,0.0019386117555935,0.0020973833617878,0.0020639631948102,0.0020027507126328,4.062749495707691e-05,0.0012401642387373,0.0013417332442697,0.0013203537721714,0.0012811950643271
136,136,0.02,1860,200000.0,17.15,2.43,0.81,1.519796999868974,,0.186,25401.4,3.4648521213237773,1860.0,0.0544321232021956,0.0162890869357649,0.0065347695762664,0.0001370586131984,1.1598725956796689e-05,812507822450.4258,24583800916013.09,26695731541328.547,26303218486369.43,25540758314299.844,3.417363020780193,11.84048573195731,2776593904143.9893,84010553348556.97,91227682264978.84,89886342125742.28,87280776730031.7,6.414067738732775e-05,0.0019406848770424,0.0021074040853502,0.0020764184720024,0.0020162286368204,4.094476025249072e-05,0.0012388530999804,0.001345279759188,0.0013254998229373,0.0012870771172292
137,137,0.02,1870,200000.0,17.15,2.43,0.81,1.521816988780577,,0.187,25651.2,3.531879467966663,1870.0,0.0570640929960063,0.0160315969743296,0.006505141831558,0.0001084900464557,-1.0146210097117811e-05,828225735238.1825,24836952488279.79,27071954265132.656,26707580436870.68,25951443876161.383,3.2864411174577897,11.60909827508648,2722333545507.78,81637729969332.94,88984060869864.9,87786383650263.16,85301003352811.0,6.575780233260468e-05,0.0019719544355849,0.0021494046146874,0.0021204747938009,0.0020604405828605,4.18871244961858e-05,0.0012561171148384,0.0013691512717031,0.0013507232378251,0.0013124819892054
138,138,0.02,1880,200000.0,17.15,2.43,0.81,1.523878014455014,,0.188,25531.8,3.545503341459756,1880.0,0.0557014250580322,0.016414144702887,0.006254033565739,6.419220709544211e-05,1.8205079317172197e-06,831420533572.3127,24709480083081.37,27035636283056.52,26705727120159.902,25967828481798.043,3.375531778442816,11.96791456484201,2806475965455.452,83407324178188.14,91259309068524.8,90145694358439.77,87654903344887.34,6.637447622778453e-05,0.0019726224361196,0.0021583255708907,0.0021319880593598,0.002073079680684,4.219744779107413e-05,0.0012540909848237,0.0013721514017111,0.0013554073785424,0.0013179564881565
139,139,0.02,1890,200000.0,17.15,2.43,0.81,1.5259805356815233,,0.189,25640.8,3.5892456753756434,1890.0,0.0555404914751761,0.0159335261903309,0.0064947034502514,0.0001031752843435,7.434089850730047e-07,841678110875.5884,24788297952655.406,27226704270406.188,26929037628962.293,26203083937927.0,3.4030151621187428,12.214058387326444,2864196691828.051,84353578968787.31,92651377400742.42,91638429815822.78,89168038661037.23,6.757626398871337e-05,0.0019901914337975,0.0021859650756576,0.0021620661536316,0.0021037811184916,4.286686890431676e-05,0.0012624739849681,0.0013866626060192,0.0013715023722777,0.0013345293759479
140,140,0.02,1900,200000.0,17.15,2.43,0.81,1.5281250257039851,,0.19,25768.6,3.63519220819119,1900.0,0.0562626458171507,0.0171889343567555,0.0064157535767448,6.51187276851239e-05,7.372736214886035e-07,852452572820.8341,24876690447263.02,27430932137603.2,27165765548795.56,26451066865713.27,3.377262265449028,12.27670034631153,2878886231210.054,84013074615650.75,92639209919776.98,91743694478995.16,89330028002066.1,6.882939225512428e-05,0.0020086131937381,0.002214849773724,0.0021934394856495,0.0021357327256836,4.356471561624295e-05,0.0012713269680471,0.0014018618698148,0.0013883104918254,0.0013517857092481
141,141,0.02,1910,200000.0,17.15,2.43,0.81,1.5303119724869625,,0.191,25795.0,3.666984497862665,1910.0,0.0562252512492705,0.016409687700373,0.0064688305122051,8.816093995861613e-05,3.0395224249104e-06,859907864748.795,24863325677948.367,27525179981073.008,27293943902228.008,26594187974286.21,3.397327541714783,12.457669759977447,2921323558714.712,84466978415420.78,93509967791795.16,92724400602045.1,90347153502155.1,6.98230960171387e-05,0.0020188609120628,0.002234999077801,0.0022162230907474,0.0021594040670494,4.409399512600414e-05,0.0012749311946111,0.0014114246440603,0.0013995674173137,0.0013636856260882
142,142,0.02,1920,200000.0,17.15,2.43,0.81,1.532541878993534,,0.192,25704.2,3.682498648847512,1920.0,0.0577442410957246,0.0165359854041,0.006361833287975,9.137422606550948e-05,-2.4626365157270303e-06,863545933154.7416,24738532731174.258,27495228837119.91,27299550105416.297,26618116631471.145,3.329695669385694,12.26028278642664,2875036313417.047,82362937757055.27,91540910931794.2,90889430289234.72,88620707911476.53,7.049623942943516e-05,0.0020195492325215,0.0022445942489562,0.002228619864512,0.0021729905163904,4.442771468762015e-05,0.001272748132755,0.0014145746452463,0.0014045073650604,0.0013694489729162
143,143,0.02,1930,200000.0,17.15,2.43,0.81,1.534815263474804,,0.193,25802.4,3.725839356095417,1930.0,0.0582766328188426,0.016999824532252,0.00637928667639,0.0001312097765561,1.3629843755247965e-05,873709329004.3752,24800983141003.496,27670703691663.96,27509687598131.18,26841767522384.977,3.316118666285287,12.354830253001609,2897207694328.8774,82239706957136.4,91755659441495.84,91221732368031.31,89006918907296.33,7.172174055430466e-05,0.0020358826663298,0.0022714545504396,0.0022582369343491,0.0022034081843365,4.5097700955644784e-05,0.0012801366358002,0.0014282611835458,0.0014199501178469,0.0013854745104127
144,144,0.02,1940,200000.0,17.15,2.43,0.81,1.5371326597720596,,0.194,25686.6,3.73910680510061,1940.0,0.0571034185368261,0.0167171881434267,0.0064467341248717,8.98418218402861e-05,-1.019036874461748e-05,876820545796.0931,24659776613342.598,27620582828650.73,27496090654854.32,26847402286515.6,3.39821790081392,12.70588763057798,2979530649370.5366,83796576823339.78,93857715225779.66,93434677411244.4,91230364471017.28,7.23746033245364e-05,0.002035469582709,0.0022798607256643,0.0022695848810359,0.0022160407851946,4.540406212858106e-05,0.001276947757209,0.001430266050211,0.0014238195197086,0.0013902287386538
145,145,0.02,1950,200000.0,17.15,2.43,0.81,1.5394946176312805,,0.195,25945.2,3.805938458169924,1950.0,0.0573422822675638,0.0163341879324205,0.006520439136432,7.831695190977472e-05,-3.1780019302205787e-06,892492568440.847,24866914474694.23,27962953418237.363,27873996461514.18,27235710011442.28,3.401056877103932,12.944316245764645,3035442159631.8086,84574463973755.95,95104352366564.05,94801802287853.78,92630936480136.56,7.405909137280901e-05,0.0020634581803391,0.0023203676932264,0.0023129860391721,0.002260020988034,4.6361805265334434e-05,0.0012917475026593,0.0014525756817053,0.0014479546851273,0.001414797980917
146,146,0.02,1960,200000.0,17.15,2.43,0.81,1.5419017030307858,,0.196,25881.2,3.822750672794872,1960.0,0.0573787505478775,0.0165032314214451,0.0063772316290636,0.000114313660133,-3.670634956749412e-06,896435032770.3975,24742105227318.53,27934496286152.902,27883073527570.4,27264061076104.52,3.4162141340355525,13.058898581154978,3062311717280.843,84521505717659.16,95427032820274.12,95251367534575.2,93136759097856.28,7.479304064523815e-05,0.0020643294988109,0.0023306830275001,0.0023263926279372,0.0022747460258412,4.671122050807136e-05,0.0012892556525099,0.0014556039959435,0.0014529244712401,0.0014206691196969
147,147,0.02,1970,200000.0,17.15,2.43,0.81,1.5443544985222362,,0.1969999999999999,25990.8,3.8652803347039466,1970.0,0.0584002322153991,0.0161408444512496,0.0064684304716482,8.852008053577552e-05,-5.07120387784336e-06,906408238488.0754,24780105157197.65,28091608456804.18,28077962707481.72,27474402831490.93,3.3734331873054435,13.039528976840831,3057769545069.175,83595721724331.39,94767083046932.78,94721049091231.44,92684938948952.95,7.603673433754791e-05,0.0020787523686205,0.0023565476113801,0.0023554028973628,0.0023047714931027,4.7375563885768414e-05,0.0012951906272708,0.0014682741557151,0.0014675609284501,0.0014360144483436
148,148,0.02,1980,200000.0,17.15,2.43,0.81,1.5468536035854068,,0.198,26017.2,3.894958807415408,1980.0,0.0586262223408993,0.0162614589021861,0.0064989358178146,9.361187314956732e-05,-9.329165488141763e-06,913367840338.9132,24731284382609.6,28152451585254.555,28177344622200.89,27591661348803.79,3.3775242863979096,13.154983695210538,3084843676526.872,83528391159220.27,95083172864151.28,95167247564641.05,93189138348844.48,7.703557538208408e-05,0.0020858942456801,0.0023744434722833,0.0023765430091178,0.0023271451149013,4.788297983428116e-05,0.0012965286701236,0.0014758821276673,0.0014771871361572,0.001446482901641
149,149,0.02,1990,200000.0,17.15,2.43,0.81,1.5493996349971195,,0.199,26078.6,3.928457297788904,1990.0,0.0599050632854868,0.0160831931213082,0.0064293813070648,6.992125299355487e-05,-3.831018112558937e-06,921223236331.4978,24702840998728.37,28238393793769.15,28302476836885.207,27733719779406.914,3.3259303744291406,13.066130885387366,3064007692623.337,82162164244973.84,93921486561701.3,94134628099311.9,92242930266887.48,7.809640688993332e-05,0.0020941754895984,0.0023939008534113,0.0023993334730116,0.0023511172743416,4.843801522359679e-05,0.0012988779930556,0.0014847777330491,0.0014881472262355,0.0014582419199839
150,150,0.02,2000,200000.0,17.15,2.43,0.81,1.551993227214839,,0.2,26023.6,3.9417533054274094,2000.0,0.0593063113661627,0.0162562995296425,0.0061857962103457,9.102270952675596e-05,-3.6982625880778953e-06,924341150122.7278,24544488365699.83,28177256859683.074,28280664623878.6,27731776372348.336,3.372445423086508,13.293642382270074,3117359138642.332,82776781169977.94,95028366054830.23,95377110821498.6,93525974142390.36,7.878115682063587e-05,0.0020919150756878,0.0024015342075198,0.0024103476021052,0.0023635661173525,4.8743686495637765e-05,0.0012943152492287,0.0014858836204501,0.0014913366673457,0.0014623919029044
151,151,0.02,2010,200000.0,17.15,2.43,0.81,1.5546350327754337,,0.201,26264.2,3.995755115022677,2010.0,0.0594432660654092,0.016611612945609,0.0062621629017251,0.0001005149231693,9.165670874023553e-06,937004574472.8176,24635471397822.76,28404426030456.883,28548092637068.367,28014578447840.477,3.381540134961152,13.511415718694408,3168426986033.839,83303427237206.9,96047930191094.7,96533730544455.69,94729683050309.05,8.028389681821423e-05,0.0021108025485186,0.002433731991002,0.0024460415520603,0.0024003292905774,4.955179244790042e-05,0.0013028023542444,0.0015021167042378,0.0015097142529227,0.001481500319829
152,152,0.02,2020,200000.0,17.15,2.43,0.81,1.5573257227094102,,0.2019999999999999,26153.6,3.990277000985084,2020.0,0.0619397935779033,0.0160063927858087,0.0061774900987648,7.599773637186864e-05,3.746324730083388e-06,935719956731.002,24356757696432.617,28206844082359.27,28389056053150.76,27879182298918.09,3.266417856942943,13.032129301011224,3056034321087.132,79548466328264.47,92122737134294.31,92717836161996.1,91052603224354.95,8.059995899035809e-05,0.0020980141091881,0.0024296483792309,0.00244534354237,0.0024014246290393,4.962215193011588e-05,0.0012916628765296,0.0014958367537802,0.0015054996342532,0.0014784605263281
153,153,0.02,2030,200000.0,17.15,2.43,0.81,1.5600659869712787,,0.203,25930.2,3.958936606041681,2030.0,0.0610779842606915,0.0163674298206484,0.0064691120004209,8.993129900826771e-05,-1.272376129508546e-05,928370634116.774,23922440004379.145,27827990499120.56,28047127080949.74,27563987036486.11,3.3285864877338023,13.176826905880551,3089965909428.9893,79622858982626.92,92621996873051.12,93351365664433.84,91743294262764.72,8.036882628302123e-05,0.0020709599747379,0.0024090625576035,0.0024280331596777,0.0023862078402666,4.936749927503279e-05,0.0012721115857964,0.0014797950843176,0.0014914480003482,0.0014657563046846
154,154,0.02,2040,200000.0,17.15,2.43,0.81,1.5578150440698002,,0.204,24956.8,3.816566090612482,2040.0,0.061472593315193,0.0158812176379029,0.0062764371165128,0.0001040147357127,-5.721759335692943e-06,894984748248.627,22827870005958.85,26675710724881.12,26923823647580.844,26479969878346.93,3.322016753054567,12.680650061569567,2973612439438.064,75846251400852.8,88630812310023.69,89455174596385.56,87980457745547.36,7.788661298700628e-05,0.0019866098053078,0.002321470574161,0.0023430627579666,0.0023044361033618,4.7720303508895165e-05,0.001217174803568,0.0014223404528376,0.0014355697553469,0.0014119036128535
155,155,0.02,2050,200000.0,17.15,2.43,0.81,1.5606069692808129,,0.205,25635.0,3.973794831224629,2050.0,0.0605463153739037,0.0160350229469654,0.0063363471047974,7.041032358464294e-05,-1.1285626842491306e-05,931854887922.1758,23524368676495.9,27616876041744.24,27913585579986.742,27474261006676.46,3.3859197791946958,13.455019942154948,3155202176435.335,79652036180064.52,93509009313189.95,94513649191099.84,93026123753570.69,8.151727114008175e-05,0.0020578765692553,0.0024158829894175,0.0024418386958181,0.0024034072395632,4.981582850006284e-05,0.0012575841268307,0.0014763645911335,0.0014922263220349,0.0014687405648816
156,156,0.02,2060,200000.0,17.15,2.43,0.81,1.5634497295942005,,0.206,26093.4,4.095817273304277,2060.0,0.0621944364837872,0.0167985717991449,0.0065062340612924,0.0001162433291773,-1.8200739912916183e-06,960469150589.8528,24003418120303.938,28302278890600.07,28647653062972.85,28218353170974.902,3.317781825111104,13.58934571041731,3186701569092.86,79639965677803.05,93902981156854.44,95048884090174.69,93624527421768.31,8.445561979244895e-05,0.0021106597262832,0.0024886655690881,0.0025190348836779,0.0024812858436039,5.147594945975867e-05,0.0012864533309199,0.0015168490074603,0.001535359194311,0.0015123510430029
157,157,0.02,2070,200000.0,17.15,2.43,0.81,1.566344075009539,,0.207,26068.0,4.136844073992513,2070.0,0.0622643105482893,0.0168080269588007,0.0061248339563588,9.167875025733296e-05,4.805730231315895e-06,970089935351.2444,23999142200994.05,28421524474957.598,28810308014887.977,28400458398193.414,3.3277308630570537,13.766752343734902,3228303424605.835,79865288909547.61,94582266500685.48,95876075649352.88,94512161982245.98,8.57221111180319e-05,0.00212068702037,0.0025114713496166,0.0025458262528027,0.0025096098432682,5.212062578449016e-05,0.0012894168511848,0.0015270209363089,0.0015479093515552,0.0015258891060901
158,158,0.02,2080,200000.0,17.15,2.43,0.81,1.5692907762790194,,0.208,26032.2,4.167196100840632,2080.0,0.0616331639884264,0.0164696194691731,0.0064628943436463,9.02848692841892e-05,1.623006833623476e-06,977207485647.128,23928716171360.69,28464596673374.355,28896475669175.29,28507543710256.164,3.37483998427016,14.063656082433136,3297927351330.5703,80755795164112.17,96063705295451.1,97521231535923.84,96208645044349.28,8.679426174528584e-05,0.0021253165628692,0.0025281874017847,0.0025665463165028,0.0025320019001538,5.263226559631642e-05,0.00128879747997,0.0015330994023371,0.0015563603477825,0.0015354125240487
159,159,0.02,2090,200000.0,17.15,2.43,0.81,1.5722906254273268,,0.209,26141.4,4.203500560318467,2090.0,0.0642429368153897,0.016413418335404,0.006253236385179,7.327137921012639e-05,-9.599311927194803e-06,985720881394.6804,23888526955071.2,28545681203975.875,29021916259709.023,28653064826458.27,3.2603130281724,13.701865645511216,3213087493872.3804,77867810913949.4,93048420716004.23,94600771823302.28,93398451826186.98,8.799773152235253e-05,0.0021325876534973,0.0025483432867486,0.0025908579634354,0.0025579296872799,5.321806046736531e-05,0.0012897170953429,0.0015411520817595,0.0015668635244925,0.0015469496135176
160,160,0.02,2100,200000.0,17.15,2.43,0.81,1.5753444362910587,,0.21,26112.6,4.199524214044985,2100.0,0.0643545122359682,0.0159559762501389,0.0065234955068023,6.66167525449498e-05,-1.0323919097312867e-05,984788428193.5488,23617509252581.645,28351937999887.9,28868277702054.95,28522762602768.992,3.2705872551034174,13.737386304493985,3221417088403.839,77257049040841.58,92744202660608.95,94433241130560.77,93303000143485.95,8.835832638728323e-05,0.0021190374818093,0.0025438253738433,0.0025901530018136,0.0025591522964434,5.329316608817442e-05,0.0012780936566198,0.001534303711835,0.0015622461375558,0.0015435481177121
161,161,0.02,2110,200000.0,17.15,2.43,0.81,1.5784530450786916,,0.211,25942.2,4.148758443318752,2110.0,0.0631694862044241,0.015820465691699,0.0064199945880306,8.224739604452842e-05,-8.033843318295932e-06,972883854958.2472,23086592912200.664,27844482316178.14,28394645164615.414,28076016342600.586,3.343686658938472,13.871888716782731,3252957904085.55,77192888451593.86,93101482128582.8,94941019887625.05,93875644879333.72,8.771245602599307e-05,0.0020814219038389,0.0025103797521946,0.0025599808781715,0.0025312542049955,5.277058895093036e-05,0.0012522492778949,0.0015103238925899,0.0015401654994611,0.0015228826239063
