,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
110,110,2,25,3000,1000000.0,700,17.15,2.43,0.81,,0.0035,20684.5,2.06845,700.0,0.0009127976142053,0.0094552489020412,0.0029054312950162,-0.000486580427448,-1.510545914551047e-06,38435311813584.98,29992525000000.0,25629459837858.5,3.834540773221714,7.931194573614736,147375056922379.38,115002321317413.66,98272732137929.44,0.0011707638473327,0.0009135912342934,0.0007806895167226,0.0006663646245101,0.0005199894762573,0.0004443456960642
111,111,2,25,3000,1000000.0,705,17.15,2.43,0.81,,0.003525,20642.0,2.0642,705.0,0.0010499343782725,0.0084670171564802,0.0027158086746315,-0.0005265796120651,3.177345094688158e-06,38173713193707.3,29930900000000.0,25540274411820.42,3.35742881307554,6.930553241772738,128168274258865.78,100493022005704.69,85751492888580.22,0.0011712304254577,0.0009183277655869,0.0007836163674692,0.000666391661116,0.0005224983503304,0.0004458519873161
112,112,2,25,3000,1000000.0,710,17.15,2.43,0.81,,0.0035499999999999,20778.0,2.0778,710.0,0.0009217438658879,0.0087569388218735,0.0028938646258091,-0.0004938898275936,6.551286106123796e-06,38241391429565.87,30086925481905.67,25671780967350.586,3.851395383379877,8.002424523248914,147282629983212.44,115876576333412.56,98872119341900.62,0.0011818022328116,0.0009297986915157,0.0007933541885719,0.0006722071009762,0.0005288679150895,0.0004512585137688
113,113,2,25,3000,1000000.0,715,17.15,2.43,0.81,,0.003575,20737.0,2.0737,715.0,0.0009986098566514,0.0097690560096816,0.0027594977509315,-0.0004964622387235,-2.5450813906821745e-06,37982466922239.44,29966401314417.047,25584431137316.094,3.5964837897920363,7.457882242149093,136600648875143.4,107771563979314.31,92012188192349.94,0.0011820666963769,0.0009325956914951,0.0007962227428536,0.0006719634800111,0.0005301479588429,0.0004526247180398
114,114,2,25,3000,1000000.0,720,17.15,2.43,0.81,,0.0036,20932.5,2.0932500000000003,720.0,0.0010016741140929,0.0092316086151881,0.0027573709934752,-0.0005164288745272,-2.4565523423291617e-06,38155353980936.32,30187180392300.61,25788591596200.41,3.603943205461481,7.545024563520149,137529240662114.34,108808320823275.77,92953807262353.48,0.0011958830507534,0.0009461408063262,0.0008082781674127,0.0006794056609953,0.0005375219755073,0.0004591993859711
115,115,2,25,3000,1000000.0,725,17.15,2.43,0.81,,0.0036249999999999,21099.5,2.10995,725.0,0.0010066107050192,0.0089040520810983,0.0027890554598017,-0.0005043323103413,5.452816135404485e-07,38273085657064.0,30365789998968.992,25956998965280.363,3.621286438183371,7.634030172641985,138476215410857.05,109866753746884.78,93915264955182.38,0.0012080367924834,0.0009584539872293,0.0008192966214817,0.000685777151272,0.0005440942271602,0.0004650975091342
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,0.00365,20891.5,2.08915,730.0,0.0010737320195062,0.0091185636882568,0.002893601542887,-0.0005134319844325,1.4319130390271711e-05,37710954620386.27,30004831369822.223,25664146878384.32,3.399366386034281,7.1017782283100095,128193206084697.6,101997299459740.4,87241739247569.62,0.0011987674688504,0.0009538028436713,0.0008158198248573,0.0006799704041021,0.0005410204413262,0.0004627530779716
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,0.003675,21097.5,2.10975,735.0,0.0010271368525422,0.0083639150501972,0.0028906712255484,-0.0004996359164145,1.6101829459490744e-05,37896145996157.96,30238474536104.195,25879876307456.777,3.591421717359189,7.575492828776089,136073933988456.6,108577484062749.48,92927037505273.62,0.0012130839532094,0.0009679561671786,0.0008284341806897,0.0006874771376301,0.0005485586825238,0.0004694889894047
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,0.0037,21370.0,2.1370000000000005,740.0,0.0010339915742178,0.0095827587700509,0.0029819106919209,-0.0005198159293098,-6.510112843768518e-06,38196554385154.08,30566019206143.37,26176333255818.16,3.590323834875772,7.670242790573193,137097260597784.22,109709306716164.22,93953594496528.1,0.0012308367937486,0.0009849522210299,0.0008435000123783,0.0006971789882902,0.0005579033682284,0.0004777810415153
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,0.003725,21457.0,2.1457,745.0,0.0011019044866884,0.0085561861553905,0.0030201533488182,-0.0004723725799109,4.127278763419796e-06,38162222173776.25,30627178614613.617,26244933222631.297,3.3805417116087386,7.253688678682833,129010056827748.4,103537315923390.84,88722829374930.12,0.0012383127783218,0.0009938107500585,0.0008516127815564,0.0007006832397327,0.0005623349352623,0.0004818740573665
120,120,2,25,3000,1000000.0,750,17.15,2.43,0.81,,0.00375,21313.5,2.1313500000000003,750.0,0.0010456947832153,0.0090351376837349,0.0028960332171096,-0.0004726673297936,8.493220768682615e-06,37718433701979.625,30359494782150.84,26031699197771.383,3.59891794315872,7.670907697278499,135751811487462.95,109266372116211.44,93690272245019.84,0.0012322625880901,0.0009918457884267,0.0008504565507487,0.0006966665688112,0.000560745582063,0.0004808103831597
121,121,2,25,3000,1000000.0,755,17.15,2.43,0.81,,0.003775,21743.0,2.1743,755.0,0.0011031888042793,0.0089403895018005,0.0027164268481468,-0.0004843451181194,1.4771349486353882e-06,38286151221223.88,30907163370385.387,26517804898185.246,3.4219486498201146,7.440244597584686,131011511652495.6,105761327918491.98,90741367168066.72,0.0012591486728322,0.0010164697285439,0.0008721132257729,0.0007112293433651,0.0005741522928795,0.0004926126122274
122,122,2,25,3000,1000000.0,760,17.15,2.43,0.81,,0.0038,21713.5,2.1713500000000003,760.0,0.0011244179959248,0.0086453421586382,0.0027689500274884,-0.0005125587283554,3.7211650972661424e-06,38042101724261.52,30833170000000.0,26443405462637.28,3.3795759267875347,7.33809754479546,128563637028421.28,104200985136095.52,89365735004218.33,0.0012595469584295,0.0010208643511268,0.0008755223663087,0.0007107936331852,0.0005760991095017,0.0004940790174742
123,123,2,25,3000,1000000.0,765,17.15,2.43,0.81,,0.003825,21753.0,2.1753,765.0,0.0010617893839821,0.0087928535980733,0.0027470128920389,-0.000467416574057,-8.183338120853861e-07,37918850501989.94,30889260000000.0,26453018773313.44,3.614145691153109,7.861027307788007,137029889797303.28,111626587770589.69,95595045718036.94,0.0012638187958462,0.0010295256016722,0.0008816676109639,0.0007124744205471,0.0005803922673889,0.0004970377258996
124,124,2,25,3000,1000000.0,770,17.15,2.43,0.81,,0.00385,22103.5,2.21035,770.0,0.0010712355199302,0.0092901057163131,0.0028870268372962,-0.0004730336106522,-1.0089691985478344e-05,38334269557042.93,31386970000000.004,26840137592212.605,3.6008256238304903,7.962405309364513,138092605900246.16,113066155392976.1,96686974491961.77,0.0012860152808572,0.0010529514063061,0.0009004169763176,0.0007243527667466,0.0005930786949119,0.0005071631245209
125,125,2,25,3000,1000000.0,775,17.15,2.43,0.81,,0.003875,22217.5,2.22175,775.0,0.0011220541329634,0.0087822585273005,0.0028671021707923,-0.0004474251791097,-5.444145330204953e-06,38335416374115.5,31541742772404.355,26939254071005.508,3.4536613020040967,7.673383881195009,132401199992815.16,108937504478256.66,93041628427982.77,0.0012945475539749,0.0010651321888783,0.0009097108825737,0.0007284819648583,0.0005993828402868,0.0005119224621416
126,126,2,25,3000,1000000.0,780,17.15,2.43,0.81,,0.0039,22589.5,2.2589500000000005,780.0,0.0011508225828151,0.0083876186627078,0.0029066206434457,-0.0004872312793323,-6.850817403765002e-06,38700923204067.27,32003245156072.98,27350341808441.09,3.389309807402296,7.657027286332851,131182197472195.16,108479480028885.28,92707812708454.62,0.0013154186230948,0.0010877690037467,0.0009296199156058,0.0007396216209762,0.0006116208632548,0.0005226982321828
127,127,2,25,3000,1000000.0,785,17.15,2.43,0.81,,0.003925,22885.5,2.28855,785.0,0.0010957480446904,0.0087503799460335,0.0029962899539813,-0.0004840230354883,3.303666406742048e-06,38854217623342.266,32355105986480.75,27691455000000.0,3.596556974195269,8.228694538631,139703955937155.38,116335795122580.4,99567203917435.12,0.001329387773071,0.0011070222211605,0.000947456516881,0.0007468812227019,0.0006219510415599,0.0005323032873623
128,128,2,25,3000,1000000.0,790,17.15,2.43,0.81,,0.00395,23054.0,2.3054,790.0,0.0010925456730319,0.0081983471275539,0.002792876135464,-0.0004567945814855,-1.7850660721037673e-07,38936326933306.06,32525339767551.03,27895340000000.0,3.626422426223507,8.36033427703658,141199231665837.28,117950339607407.78,101160044752142.6,0.0013407810205884,0.0011200172610842,0.0009605821961307,0.0007528495924735,0.0006288905687228,0.0005393676549635
129,129,2,25,3000,1000000.0,795,17.15,2.43,0.81,,0.003975,23049.5,2.3049500000000003,795.0,0.0011585265614826,0.0079988360347144,0.0027096373579788,-0.0004247022606076,3.779063465772767e-06,38724800465009.91,32451015822293.29,27889895000000.004,3.4313474193897315,7.909384331184713,132883285982864.6,111354934413273.06,95703550407335.05,0.0013419369147273,0.00112453041796,0.000966473143798,0.0007529971866248,0.0006310045067729,0.0005423142848531
130,130,2,25,3000,1000000.0,800,17.15,2.43,0.81,,0.004,23577.5,2.35775,800.0,0.0011826372439145,0.007867555534275,0.0030367292819503,-0.0004318174002988,9.316867293338076e-06,39403282556128.125,33124846107545.227,28528775000000.0,3.382612474215307,7.97452395021252,133272153731665.78,112036848110157.3,96491739797571.5,0.0013741372028345,0.0011551850612879,0.000994903179017,0.0007705510262948,0.0006477730409305,0.0005578945567256
131,131,2,25,3000,1000000.0,805,17.15,2.43,0.81,,0.004025,23733.5,2.3733500000000003,805.0,0.0011874583474309,0.0082425233877635,0.0029317419105371,-0.0004735247903316,-2.444022836394943e-06,39454017887005.91,33274023530601.24,28717535000000.0,3.3896396597726843,8.044940881520475,133737224361941.5,112788906901219.02,97343784666397.77,0.0013846586039643,0.0011677685933562,0.001007856336363,0.0007757689385239,0.0006542541240966,0.0005646616703975
132,132,2,25,3000,1000000.0,810,17.15,2.43,0.81,,0.00405,23881.5,2.38815,810.0,0.0011307618100317,0.0092746323422688,0.0028755951336843,-0.0004421279044038,-1.2318617786515158e-05,39488762957775.45,33411088626933.105,28896615000000.0,3.5928443433251704,8.575890497621028,141804872814687.4,119979832703510.94,103768275021214.44,0.0013944346904464,0.0011798187012542,0.0010204027519312,0.0007807281809941,0.0006605671207434,0.0005713119372708
133,133,2,25,3000,1000000.0,815,17.15,2.43,0.81,,0.004075,23980.5,2.39805,815.0,0.0012037706059686,0.0079544300401924,0.002783233694431,-0.0004647189066251,2.384420126405192e-06,39440300555972.06,33478872683306.76,28977279291956.93,3.385561223143944,8.118644938453265,133525904997734.84,113343374931902.88,98103142909360.8,0.0014014749353998,0.0011896410592639,0.001029681063564,0.0007839034787632,0.0006654159423625,0.0005759436343498
134,134,2,25,3000,1000000.0,820,17.15,2.43,0.81,,0.0041,24255.5,2.4255500000000003,820.0,0.0012112030927937,0.0085191912303081,0.0027689969499644,-0.0004812828495671,-5.105102368775052e-06,39677992080823.99,33791265155113.656,29266661559397.97,3.3850702705262377,8.21061829957389,134312155127357.22,114385265217509.31,99069236654378.88,0.0014186751653729,0.0012081969416305,0.0010464210447725,0.0007928304376138,0.0006752041153161,0.0005847952195858
135,135,2,25,3000,1000000.0,825,17.15,2.43,0.81,,0.004125,24463.0,2.4463,825.0,0.0012258461551937,0.0084458020634154,0.0030140396472138,-0.0004609441102364,6.422080665862576e-07,39727298519208.16,34008197860248.96,29473744632918.46,3.3650242414637,8.231855970185835,133683276578791.88,114438370842150.05,99179831059241.52,0.0014293618680903,0.0012235924171991,0.0010604457956726,0.0007978979396285,0.0006830333804361,0.0005919617238602
136,136,2,25,3000,1000000.0,830,17.15,2.43,0.81,,0.00415,24511.0,2.4511000000000003,830.0,0.0012282274348649,0.0080544248314355,0.0029062263093531,-0.0004278747366196,-1.018790092741045e-06,39417123484754.19,34002641652712.03,29488205301303.05,3.3788676485261933,8.281962868989613,133185571010204.66,114890708504475.8,99636988037425.88,0.0014269019739062,0.0012308974426062,0.0010674746057422,0.0007957605495378,0.0006864519380204,0.0005953136195878
137,137,2,25,3000,1000000.0,835,17.15,2.43,0.81,,0.004175,24728.5,2.47285,835.0,0.0012490820162156,0.008004857997318,0.0029026749818078,-0.0004813142608001,-2.873109024029791e-07,39548115154728.16,34231439637041.414,29706114860331.844,3.3424763856505475,8.265322989091745,132186725989696.95,114416121067490.88,99290548990719.5,0.0014402153318247,0.0012465990857671,0.0010818012920062,0.0008023793589936,0.0006945109896119,0.0006026980883051
138,138,2,25,3000,1000000.0,840,17.15,2.43,0.81,,0.0042,24987.0,2.4987000000000004,840.0,0.0012366296567733,0.0081095041178424,0.002930616358371,-0.0004413478889606,5.92132745408548e-07,39740464356125.56,34515589781831.73,29972435072662.203,3.3965785966151656,8.48699885072206,134981100299195.05,117234470248689.31,101803346546214.3,0.0014560465121902,0.0012646129060713,0.0010981567592747,0.0008103154842286,0.0007037793166398,0.0006111435443172
139,139,2,25,3000,1000000.0,845,17.15,2.43,0.81,,0.004225,25207.0,2.5207,845.0,0.0012421692327961,0.0082096184663211,0.0029237487540955,-0.0004495009426845,-8.31432903168533e-06,39867350244287.83,34785660000000.0,30191727034463.312,3.401355547083451,8.573538445344761,135598944750833.72,118314830545757.69,102689702249901.22,0.0014694980343564,0.0012821885247093,0.0011128575954788,0.0008168266877348,0.0007127099058343,0.0006185865937776
140,140,2,25,3000,1000000.0,850,17.15,2.43,0.81,,0.00425,25300.5,2.53005,850.0,0.0012620158893809,0.0086031417224877,0.0029391213998604,-0.0004350515658407,2.343682982624052e-06,39791388505723.07,34914690000000.0,30258948681914.453,3.367627982773726,8.520268475248951,134002613810674.0,117579704958435.52,101900897827588.95,0.0014753226055195,0.0012945120378068,0.0011218937736556,0.0008192248312962,0.0007188233961953,0.0006229710261449
141,141,2,25,3000,1000000.0,855,17.15,2.43,0.81,,0.004275,25389.5,2.53895,855.0,0.0012636544990982,0.008823697587497,0.002702236751556,-0.0004431159191435,-4.2932829774381e-06,39551956933923.97,35037510000000.0,30320465483456.06,3.3830752605715118,8.589367323208648,133805819908703.28,118533269060279.31,102575322652306.31,0.0014751798483457,0.001306803321377,0.0011308704585308,0.0008180850297623,0.0007247090822594,0.0006271426455303
142,142,2,25,3000,1000000.0,860,17.15,2.43,0.81,,0.0043,25507.0,2.5507,860.0,0.0012717095444258,0.0081283301836891,0.002704618375879,-0.0004377316009092,1.445605196182949e-06,39409755751769.44,35188067159153.766,30415651956562.105,3.381538613442937,8.624980175916441,133260815500341.23,118985526199285.56,102848000612742.52,0.0014785805032906,0.0013201906243143,0.0011411385105026,0.0008189550673655,0.0007312261992259,0.0006320529478525
143,143,2,25,3000,1000000.0,865,17.15,2.43,0.81,,0.004325,25632.0,2.5632,865.0,0.0012873865164237,0.0086135931754436,0.0028988978389725,-0.0004508828643048,-7.749190292870931e-06,39376112919536.78,35284919109311.56,30519352661403.9,3.3595205152041414,8.611130281279875,132284971254884.08,118540510071279.52,102530478256739.5,0.0014861802006282,0.0013317654860495,0.0011518977953475,0.0008219479023863,0.0007365471880638,0.0006370694322593
144,144,2,25,3000,1000000.0,870,17.15,2.43,0.81,,0.00435,25700.5,2.57005,870.0,0.0012843797672985,0.0079147951851709,0.0029650831591848,-0.0004271033372938,4.800783379885115e-06,39253964384557.32,35303422712317.83,30555437841901.863,3.386866960352161,8.704409969214943,132947841061515.95,119567893466861.95,103487114166953.22,0.0014899150492327,0.0013399691372114,0.0011597556422722,0.0008231120008,0.0007402735331175,0.0006407135679591
145,145,2,25,3000,1000000.0,875,17.15,2.43,0.81,,0.004375,25897.0,2.5897,875.0,0.001290350905549,0.0080466229444836,0.0027457252701742,-0.0004466037464839,-4.6321756605806586e-07,39286504672268.734,35496971660577.766,30743233842848.637,3.390933030358188,8.781960227450144,133224899218982.2,120374172034644.48,104253719299955.95,0.0014998301218456,0.0013551581586338,0.0011736760127962,0.0008273873939562,0.0007475785163528,0.0006474631516144
146,146,2,25,3000,1000000.0,880,17.15,2.43,0.81,,0.0044,26150.5,2.61505,880.0,0.0013045224895904,0.0082670801232813,0.0027889850335645,-0.0004306051646961,9.192116418435586e-06,39217051348625.52,35767323313703.46,30997900278858.64,3.3731348103767966,8.820827062227558,132283064506117.9,120646784355541.23,104559040038235.38,0.0015060103918243,0.0013735341833665,0.001190379142218,0.0008295428149596,0.0007565720788505,0.0006556863550646
147,147,2,25,3000,1000000.0,885,17.15,2.43,0.81,,0.004425,26252.5,2.6252500000000003,885.0,0.0013125761707328,0.0079015503828491,0.0029094523350945,-0.0004308486185261,5.62396395329695e-06,39137753113956.336,35829412571677.79,31072354799771.93,3.371398948360593,8.850591196885919,131946387268365.44,120792870582415.05,104755246112704.44,0.0015115602561702,0.0013837870530682,0.0012000621610597,0.0008313552593876,0.0007610802412571,0.0006600319008894
148,148,2,25,3000,1000000.0,890,17.15,2.43,0.81,,0.00445,26314.0,2.6314,890.0,0.0013246768197632,0.0084569555363929,0.0029212577658474,-0.0004185213473302,-2.805762972190455e-07,38996632410527.56,35835745251516.05,31098584374660.312,3.3593725790865205,8.839707936310516,131002067723920.48,120383644335117.52,104470017140954.23,0.0015145634463933,0.0013917999190503,0.0012078165784316,0.0008318642709152,0.0007644371899228,0.0006633855186515
149,149,2,25,3000,1000000.0,895,17.15,2.43,0.81,,0.004475,26450.5,2.6450500000000003,895.0,0.0013261392828098,0.0084494275384563,0.0028165712064821,-0.0004319024068436,-7.840731199726523e-06,38964906186518.69,35943632827969.17,31213100589172.453,3.3749231004708085,8.927940947459259,131519775224108.72,121321952827079.56,105354801930866.12,0.0015220007355501,0.0014039873557154,0.0012192089422238,0.0008345807527954,0.0007698687634503,0.0006685465342094
150,150,2,25,3000,1000000.0,900,17.15,2.43,0.81,,0.0045,26474.5,2.64745,900.0,0.001331598975696,0.0085215424235434,0.0027961682453997,-0.0004478550953327,-9.88331683252298e-06,38614550629029.41,35898170615794.06,31194576576136.684,3.379414750091053,8.946962384274453,130496489816082.48,121316580922690.16,105420953453347.16,0.0015167975888621,0.0014100969128892,0.001225337541561,0.0008304668783421,0.000772046837367,0.0006708886212161
151,151,2,25,3000,1000000.0,905,17.15,2.43,0.81,,0.004525,26512.0,2.6512,905.0,0.0013450004847186,0.0080104078516355,0.0029249774314354,-0.0004227200515407,-1.4941319496756925e-05,38321263081033.67,35870832396070.74,31191850631647.92,3.364403632217635,8.91973867687592,128928655873051.2,120684388614576.77,104942349306897.48,0.0015135842028417,0.0014167989489979,0.0012319920737902,0.0008274076906441,0.0007744995912988,0.0006734740721744
152,152,2,25,3000,1000000.0,910,17.15,2.43,0.81,,0.00455,26688.0,2.6688,910.0,0.0013513920682726,0.0072950531256193,0.0027227182931564,-0.0004336692941366,1.1691140569937686e-05,38339542583273.19,36030255547816.2,31351694680286.074,3.367039719927845,8.98604499137652,129092046838312.69,121316508319645.52,105563451346279.44,0.0015227843221306,0.0014310631941267,0.0012452383600475,0.0008310780642472,0.0007810201431061,0.000679603979864
153,153,2,25,3000,1000000.0,915,17.15,2.43,0.81,,0.004575,26652.5,2.6652500000000003,915.0,0.0013419663466151,0.0083775309723932,0.0030630668437329,-0.0004351350997672,9.17897297520388e-06,38052742525990.78,35903727820964.02,31262830759866.89,3.409244682639609,9.086810558741764,129735695553608.38,122408919636704.36,106586406770440.05,0.0015198090177809,0.0014339783598247,0.0012486230677789,0.0008280093419266,0.0007812478174324,0.0006802641335657
154,154,2,25,3000,1000000.0,920,17.15,2.43,0.81,,0.0046,26657.5,2.66575,920.0,0.0013631444371071,0.0085167491978776,0.0027088108197943,-0.0004269419419539,3.032550048701729e-06,37794418123565.64,35831847812080.16,31221526469356.227,3.3745784180571663,8.995801280848186,127540495157041.62,120917633852787.4,105359710326576.12,0.001517963085006,0.0014391390302256,0.001253971538418,0.0008255390960008,0.0007826709000814,0.0006819681851698
155,155,2,25,3000,1000000.0,925,17.15,2.43,0.81,,0.004625,26970.5,2.69705,925.0,0.0013757482509504,0.0081795823301318,0.0028758814352967,-0.0004221996090221,2.715153902275784e-07,37760954521128.06,36173030145337.95,31540392060267.5,3.3618813483747982,9.067302076115515,126949808615163.98,121611312855235.16,106036692834601.08,0.0015249734830051,0.0014608452691714,0.0012737565070973,0.0008278442070155,0.0007930316867192,0.000691469036872
156,156,2,25,3000,1000000.0,930,17.15,2.43,0.81,,0.00465,27201.5,2.7201500000000003,930.0,0.0013737909512768,0.0079234907616893,0.002790339178929,-0.0004502680162924,1.4502893895463686e-05,37842576514310.19,36402629005178.34,31762400813428.91,3.3852288004125635,9.207986933072394,128101005480418.52,123226635372742.05,107518986693035.8,0.0015364743127284,0.0014780099436698,0.0012896086222343,0.0008326987264869,0.0008010137153828,0.0006989088255528
157,157,2,25,3000,1000000.0,935,17.15,2.43,0.81,,0.004675,27169.0,2.7169,935.0,0.0013936158541127,0.0078836331173759,0.0029354070648502,-0.0004485421795968,4.209796786233914e-06,37556992062410.46,36279011328213.49,31676377038538.707,3.3545902885325534,9.114117587277704,125988752578771.52,121701636127762.4,106261630927963.95,0.0015331898863557,0.001481018851642,0.0012931254140686,0.000829358279284,0.0008011370654841,0.0006994986582253
158,158,2,25,3000,1000000.0,940,17.15,2.43,0.81,,0.0047,27171.5,2.71715,940.0,0.0013167938657829,0.0085221270384171,0.0029264303653882,-0.0004239069940809,-3.2139132897111164e-06,37143433437118.84,36202217940883.97,31631212898910.69,3.579183098386292,9.724433524147791,132932980997688.94,129564456063462.36,113205243407107.88,0.0015244717081154,0.001485841558383,0.0012982345651862,0.0008231578379392,0.0008022989985369,0.0007009982226156
159,159,2,25,3000,1000000.0,945,17.15,2.43,0.81,,0.004725,27177.5,2.71775,945.0,0.0014001086577763,0.0077408207361748,0.0030108898609386,-0.0004241142951387,4.517335232064967e-06,36816070207569.16,36130062802579.52,31590108180902.87,3.374739658321508,9.17173231327012,124245107449317.78,121930002570838.9,106608781522393.78,0.001519017476718,0.0014907130642302,0.0013033962111561,0.0008187134510069,0.0008034580615319,0.0007024988365311
160,160,2,25,3000,1000000.0,950,17.15,2.43,0.81,,0.00475,27333.5,2.73335,950.0,0.0014042285555433,0.0080338817168157,0.0027538392204588,-0.0004764056067663,-7.684551576586517e-07,36785569143520.016,36256841761898.79,31723071192690.098,3.382642786386115,9.245966520782808,124432707391635.6,122644207686478.58,107308048432883.52,0.0015259014654799,0.0015039693354289,0.0013159040881926,0.0008208627604644,0.0008090643126459,0.0007078941116295
161,161,2,25,3000,1000000.0,955,17.15,2.43,0.81,,0.004775,27473.0,2.7473,955.0,0.0014034531407673,0.0079812323379324,0.0027823584688459,-0.0004055743518853,-4.120288648097126e-06,36646674846851.88,36360862644609.39,31868680000000.0,3.4025593786910227,9.347212414698667,124683963923095.1,123711537407944.5,108427664010504.5,0.0015281968031051,0.0015162781966945,0.0013289504463558,0.0008204748852988,0.0008140758945355,0.0007135013388499
162,162,2,25,3000,1000000.0,960,17.15,2.43,0.81,,0.0048,27556.0,2.7556000000000003,960.0,0.0014198924379229,0.0080562508377168,0.0027650697714521,-0.0004048432277949,-4.336310611359716e-06,36321860218776.56,36389448889416.84,31964960000000.0,3.380542607719468,9.315502968272648,122788647365799.56,123017135702993.34,108059834431962.72,0.0015228612088788,0.0015256949889786,0.0013401901040905,0.0008159080492389,0.0008174263123477,0.0007180377877264
163,163,2,25,3000,1000000.0,965,17.15,2.43,0.81,,0.0048249999999999,27624.5,2.7624500000000003,965.0,0.0014402592849477,0.0080385675031818,0.0029646726945214,-0.0004307056185211,-9.27707526441788e-06,36147401390333.59,36398440415766.83,32044420000000.0,3.350100889817017,9.254487056363244,121097452727835.4,121938458867861.1,107352049853813.62,0.0015232166216149,0.0015337951639584,0.0013503209441513,0.0008145911628044,0.0008202483930277,0.0007221294019817
164,164,2,25,3000,1000000.0,970,17.15,2.43,0.81,,0.00485,27805.5,2.78055,970.0,0.0014376743150705,0.0079595287588651,0.0029375182960328,-0.0004094638661411,-4.103967127190913e-06,35892241678546.14,36554927827805.47,32254380000000.0,3.373527709593455,9.380105394656102,121081444244926.8,123316996895888.44,108809222578010.78,0.001520412602085,0.001548484305758,0.0013663110335555,0.0008114413472056,0.0008264231626783,0.0007291976298077
165,165,2,25,3000,1000000.0,975,17.15,2.43,0.81,,0.004875,27692.5,2.76925,975.0,0.001449638129145,0.0074684942132551,0.0028693899253931,-0.000411007985598,-1.4572429739436208e-05,35489847023159.984,36324703084478.28,32123300000000.004,3.362993009160774,9.312818959166194,119350192368039.06,122157762416254.23,108028699926327.88,0.001511338043704,0.0015468904574877,0.0013679733628504,0.0008048259609798,0.0008237585258735,0.000728480620823
166,166,2,25,3000,1000000.0,980,17.15,2.43,0.81,,0.0049,27882.0,2.7882,980.0,0.0014521962208958,0.0082268041094017,0.0028801851831369,-0.0004051724618812,7.41734794615367e-07,35486021132918.81,36525420000000.0,32342459933857.72,3.3743370086284057,9.408177905268246,119739903869381.23,123247130559014.05,109132636450664.8,0.0015189804517092,0.0015634719587933,0.0013844201979056,0.0008072361659811,0.0008308804160154,0.0007357264218948
167,167,2,25,3000,1000000.0,985,17.15,2.43,0.81,,0.004925,28144.0,2.8144,985.0,0.0014649319333556,0.0082856199145286,0.0028016277331276,-0.0003829405195911,-3.243937421067664e-06,35398072377088.59,36868640000000.0,32596574148871.098,3.3619557882525664,9.461902992722802,119006938232444.88,123950929204668.72,109588410493076.4,0.0015228906314742,0.0015861571741273,0.0014023649892755,0.0008076284519061,0.0008411803425306,0.0007437105737524
168,168,2,25,3000,1000000.0,990,17.15,2.43,0.81,,0.0049499999999999,27786.0,2.7786,990.0,0.001467691199025,0.0085484255932108,0.0030103912694979,-0.0004240613737886,1.2871324179142598e-05,34594318704943.25,36399660000000.0,32132769972313.312,3.3726724037904416,9.371507984858104,116677799601994.44,122766754601641.16,108375624548745.05,0.0014959762855257,0.0015740453981947,0.0013895305260041,0.0007916428762166,0.000832955601221,0.0007353137565346
169,169,2,25,3000,1000000.0,995,17.15,2.43,0.81,,0.004975,28160.0,2.816,995.0,0.0014825777295754,0.0075481781827271,0.0027819935714384,-0.0004044128947178,-2.118389320227669e-06,34703238783117.37,36887344405383.336,32515449671155.36,3.355673785539664,9.449632173691906,116453423912023.69,123782612391748.72,109111874770813.06,0.0015083209079034,0.0016032495742369,0.001413232144567,0.0007964107210083,0.0008465341444807,0.0007462027644841
170,170,2,25,3000,1000000.0,1000,17.15,2.43,0.81,,0.005,28053.5,2.80535,1000.0,0.0014685770588016,0.0076927309744541,0.0028373037604677,-0.0004007657091535,4.703687051377782e-06,34150435622066.258,36665105446701.766,32342838087022.047,3.4052506458693674,9.552764679662674,116288903418670.95,124851845326736.44,110133680759175.48,0.0014916435350459,0.0016014808158408,0.0014126901885365,0.0007859763271568,0.0008438517514896,0.0007443742554498
171,171,2,25,3000,1000000.0,1005,17.15,2.43,0.81,,0.005025,28147.0,2.8147,1005.0,0.0014917626464807,0.0076090344849039,0.0027296961081462,-0.0004150083821741,2.447049758838809e-07,33972595710979.336,36704298987056.0,32400829205945.8,3.3684988342933675,9.481335967024076,114436918182284.5,123638679124020.08,109142412090715.88,0.0014914045184005,0.0016113269006503,0.0014224036187513,0.0007840414795021,0.0008470854899262,0.0007477672381541
