,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
92,92,0.03,1220,500000.0,17.15,2.43,0.81,,1.2199999999999998,22781.1,4.556220000000001,1220.0,0.2355669073142735,0.0015507653372361,0.0011856421703828,-4.4628991086453584e-06,-0.0011426972444944,87694721438028.16,80647138035021.72,70170727999533.664,59367546600000.0,51211912800000.0,5.185350862815408,23.624763057239942,454711803939247.0,418168904776747.4,363846965805649.4,307830662635836.5,265542336763376.9,0.0046782102375104,0.0043022460256969,0.0037433657661249,0.0031670533838945,0.0027319785138123,0.0029763446603479,0.0027371508196477,0.0023815831576787,0.0020149249284717,0.0017381240365327
93,93,0.03,1230,500000.0,17.15,2.43,0.81,,1.2300000000000002,22945.2,4.58904,1230.0,0.2399621918966431,0.0015249923259826,0.0012565677981702,8.449816722231166e-06,-0.0011339770212168,87356900805633.8,81009010156393.73,70555814551092.97,59795191200000.0,51580809600000.0,5.13300839242511,23.55732029365246,448436817316724.7,415850635192962.6,362190332173971.5,306951883426291.6,264784280100653.7,0.0046980426373393,0.0043566539130111,0.0037944824280197,0.0032157775192883,0.0027740091570837,0.0029876434128481,0.0027705428345449,0.0024130390688964,0.0020450211427046,0.0017640857746738
94,94,0.03,1240,500000.0,17.15,2.43,0.81,,1.2399999999999995,22970.4,4.59408,1240.0,0.2422128075792216,0.0014971367491569,0.0012570627767514,-1.1018155764415495e-06,-0.0011267353915639,86482261892957.73,80876094645814.16,70495707452183.66,59860862400000.0,51637459200000.0,5.121662800163092,23.529487607207905,442935976181010.6,414222883948050.0,361057681811703.1,306589223521918.9,264471440705016.8,0.0046889895322475,0.0043850282462855,0.0038222130998471,0.0032456014799003,0.0027997360425233,0.0029800095756476,0.0027868320186146,0.0024291441811453,0.0020626882236188,0.0017793258352629
95,95,0.03,1250,500000.0,17.15,2.43,0.81,,1.25,23048.2,4.609640000000001,1250.0,0.2460181574192006,0.0015596851657796,0.0012153899419087,-1.052575668180644e-06,-0.0011238172352968,85770901827167.28,80927382649494.03,70592519928219.47,60063609200000.0,51812353600000.0,5.086518077311256,23.446651494483667,436268438209743.75,411632174604396.5,359064528439174.25,305509868973122.1,263540362797996.38,0.0046884389522272,0.0044236808175369,0.0038587529467075,0.0032832179560392,0.0028321849444267,0.0029774016248369,0.0028092664931976,0.0024505080284586,0.0020850134931076,0.0017985841644305
96,96,0.03,1260,500000.0,17.15,2.43,0.81,,1.2600000000000005,23163.2,4.63264,1260.0,0.2460170566882197,0.0015445941322683,0.0013708085273054,-3.076786954713798e-06,-0.00111352515778,85178895499272.64,81107425795768.17,70802081901903.69,60363299200000.0,52070873600000.0,5.1259241543997245,23.747206231208093,436632416498530.1,415761804771040.6,362935958875154.0,309426097192641.44,266918598038779.0,0.0046931551692724,0.0044688268427129,0.0039010268297738,0.0033258746549165,0.0028689816670193,0.0029783455421886,0.0028359834750297,0.0024756492059939,0.0021106491464855,0.0018206981125477
97,97,0.03,1270,500000.0,17.15,2.43,0.81,,1.2699999999999998,23159.65,4.63193,1270.0,0.2507976541653534,0.0015454745286406,0.0013080940407175,9.76006488355865e-07,-0.0011028563391352,84146033285846.28,80867078107543.84,70649978086240.25,60354047900000.0,52062893200000.0,5.06636496950188,23.467367602893844,426320323373690.0,409707713398445.4,357943450545710.94,305779799865706.75,263773211856526.8,0.0046727000855522,0.004490616943378,0.0039232527756405,0.0033515111024631,0.0028910963002061,0.002963274556398,0.0028478033443632,0.0024879994254969,0.0021254194349263,0.0018334393283631
98,98,0.03,1280,500000.0,17.15,2.43,0.81,,1.2800000000000002,23326.9,4.66538,1280.0,0.2550002398285869,0.0014989268410104,0.0012962834092419,-5.138105009344555e-06,-0.0010975992880167,83726530944879.1,81215753527719.28,71022267086105.88,60789901400000.0,52438871200000.0,5.022863498225785,23.43289210340317,420534825849898.2,407923896769744.6,356724880195782.8,305330584107343.25,263385707242251.5,0.004686014253663,0.0045454908301817,0.0039749808350719,0.0034022948427984,0.0029349036095974,0.0029692470341719,0.0028802057432545,0.0025187076727736,0.002155830803003,0.0018596729259979
99,99,0.03,1290,500000.0,17.15,2.43,0.81,,1.2899999999999996,23345.7,4.6691400000000005,1290.0,0.2581692942373934,0.0014863348702433,0.0012396971359287,4.894159249020894e-06,-0.0010916208799507,82766009054413.22,81045703398947.38,70941477659822.66,60838894200000.0,52481133600000.0,5.000324579613864,23.34708410482568,413854580161260.6,405252541922062.9,354728417962299.4,304212505885878.6,262421225338240.6,0.004668274111114,0.0045712432351981,0.0040013317948652,0.0034315129844661,0.0029601079006446,0.0029554328042939,0.0028940036279248,0.0025331989865923,0.0021724529882483,0.0018740116337614
100,100,0.03,1300,500000.0,17.15,2.43,0.81,,1.3000000000000005,23445.7,4.68914,1300.0,0.2583232567954042,0.0014789085357458,0.0014175999454099,-7.283690248979544e-06,-0.0010834242208335,82053026255356.14,81156344495438.6,71106731408814.84,61099494200000.0,52705933600000.0,5.036892969465801,23.619742016546528,413310609584791.7,408793919564831.9,358172852914622.4,307765238475601.2,265485900265982.9,0.0046642777810835,0.0046133061959957,0.0040420391852879,0.0034731810176702,0.0029960517757953,0.0029498605565649,0.0029176242543091,0.0025563340179111,0.002196567222344,0.0018948131680081
101,101,0.03,1310,500000.0,17.15,2.43,0.81,,1.3099999999999998,23452.15,4.69043,1310.0,0.2629709002053005,0.001544964421076,0.0013516761989094,2.726742537724453e-06,-0.0010780769858487,80989222975390.86,80942092204035.1,70990583076798.12,61116302900000.0,52720433200000.0,4.985598194525501,23.38362271811868,403762860609822.3,403527895334613.5,353915741458055.75,304688604017086.4,262831919351653.84,0.0046387101673642,0.0046360107219287,0.0040660315954077,0.0035004758070105,0.0030195969355947,0.002969433605093,0.0029677055764596,0.0026028379491608,0.0022408018867578,0.0019329710826675
102,102,0.03,1320,500000.0,17.15,2.43,0.81,,1.32,23505.9,4.701179999999999,1320.0,0.2649586070014493,0.0014717609151295,0.0013739410511721,1.5915158851271416e-06,-0.0010719429097425,80085975993630.58,80891627375172.42,71019971210982.22,61256375400000.0,52841263200000.0,4.985657317963763,23.439079271496023,399291569318731.7,403308375013716.6,354090406041372.2,305411202907593.1,263455251011615.3,0.0046219911966674,0.0046684876468495,0.0040987660779815,0.0035352809817922,0.0030496207394739,0.002954547922734,0.0029842701754287,0.0026200830521279,0.0022598825130966,0.0019494305024717
103,103,0.03,1330,500000.0,17.15,2.43,0.81,,1.3299999999999994,23602.75,4.72055,1330.0,0.2676442597938716,0.0014654595905489,0.0013263207227158,4.658653685353197e-06,-0.001065815557014,79322596973074.7,80988153069905.94,71178726163057.48,61508766500000.0,53058982000000.0,4.972819026046979,23.47519025187922,394469512072971.8,402752285531211.0,353970223504504.3,305881728981986.25,263861138431122.4,0.0046122776700632,0.004709122799784,0.0041387456007882,0.0035764778394406,0.0030851581669464,0.0030021420397045,0.0030651787552003,0.0026939189373649,0.0023279375709635,0.002008136477178
104,104,0.03,1340,500000.0,17.15,2.43,0.81,,1.34,23646.1,4.72922,1340.0,0.2743066893150058,0.0014813731215071,0.0014150035065666,-1.770989777511401e-06,-0.0010591786747453,78372924110596.4,80899697735799.34,71175346208971.4,61621736600000.0,53156432800000.0,4.890887023177632,23.12866566403136,383289666978166.9,395647075258181.8,348089280259531.44,301366513602328.6,259966202063712.5,0.0045914900156509,0.004739521443642,0.0041698187886651,0.0036101190756479,0.0031141779286479,0.0029880028407498,0.0030843372171396,0.0027135919589225,0.0023493563128116,0.0020266128132005
105,105,0.03,1350,500000.0,17.15,2.43,0.81,,1.3500000000000003,23760.0,4.752,1350.0,0.2786496240462724,0.0014826077102106,0.0012110971440674,2.637129397666113e-06,-0.0010523665218529,77630335743707.08,81051035586206.89,71379411275964.38,61918560000000.0,53412480000000.0,4.8488140485408815,23.040612581949624,376399513989358.4,392985166310522.9,346091195609667.8,300219181942803.6,258976485421113.7,0.0045810859997621,0.0047829467801869,0.0042122092933765,0.0036539098488238,0.0031519529317559,0.0029811498956892,0.003112511159053,0.0027411027202332,0.0023777883596257,0.0020511389994008
106,106,0.03,1360,500000.0,17.15,2.43,0.81,,1.3599999999999997,23740.8,4.74816,1360.0,0.2791402591428891,0.0013956478525415,0.0012999681187805,-1.3008970885549086e-06,-0.0010491817939154,76426741916704.8,80746785472904.62,71180835988130.56,61868524800000.0,53369318400000.0,4.875339023849053,23.147714002444296,372587352580053.0,393647959787269.4,347013081679669.9,301614713451849.25,260180305387473.9,0.0045434679216393,0.004800288751959,0.004231605807559,0.0036780013217664,0.0031727348316696,0.0029734213862306,0.0031414948848164,0.0027693267396843,0.0024070265218862,0.0020763605607061
107,107,0.03,1370,500000.0,17.15,2.43,0.81,,1.3700000000000006,23775.85,4.755170000000001,1370.0,0.2806376278984089,0.0014082713897789,0.0014635757614253,2.149296664614009e-07,-0.0010379689695296,75397028838558.36,80619860296097.97,71144821657270.03,61959865100000.0,53448110800000.0,4.886146978676569,23.23157688991588,368355258115729.4,393871614121698.4,347580926581009.9,302707446875603.8,261122924242654.44,0.0045147141072673,0.0048274531000959,0.004260095323953,0.0037101074320888,0.0032004303558463,0.0029538040084996,0.0031584171176983,0.0027872167197093,0.002427380769743,0.0020939186379057
108,108,0.03,1380,500000.0,17.15,2.43,0.81,,1.3799999999999994,23778.9,4.755780000000001,1380.0,0.2857956591793936,0.0014830382878938,0.0012959558235556,-2.321176013755201e-06,-0.0010336740565333,74264007742105.28,80384034140593.27,71012827148367.97,61967813400000.0,53454967200000.0,4.832148445578003,22.98083853720295,358857888936601.6,388431026993255.2,343147562495940.9,299440326139754.4,258304625158161.03,0.0044785076169937,0.0048475771794258,0.0042824444432442,0.0037369828636786,0.0032236137672868,0.0029293386561153,0.0031707426747052,0.0028010960621481,0.0024443161195654,0.0021085274891723
109,109,0.03,1390,500000.0,17.15,2.43,0.81,,1.3900000000000003,23863.6,4.77272,1390.0,0.2882385859411783,0.0014369657910718,0.0013485163056747,1.7893709756692871e-06,-0.0010237978918119,73381771371167.05,80423315543858.27,71120892400853.28,62188541600000.0,53645372800000.0,4.82776185114829,23.04301741991175,354292193133010.75,388289248278588.56,343376515385887.0,300250516981449.94,259003515799808.1,0.0044568813064792,0.0048845532746751,0.0043195656076248,0.0037770544830857,0.0032581805364454,0.0029140102361635,0.003193631883532,0.0028242301131287,0.0024695240167735,0.0021302724442467
110,110,0.03,1400,500000.0,17.15,2.43,0.81,,1.3999999999999997,23875.9,4.775179999999999,1400.0,0.2928481445675288,0.0015312251734604,0.0013770408502584,3.490963194564764e-06,-0.0010231950065137,72261242229508.83,80217595714553.05,71010412628537.58,62220595400000.0,53673023200000.0,4.783715278932317,22.84362097815562,345685069233325.7,383746864470485.0,339701320492368.4,297652381345367.6,256762299794469.1,0.0044202375646621,0.0049069296206971,0.0043437240171694,0.0038060487835124,0.0032831917365065,0.0028884739729827,0.0032065105753485,0.0028384749882494,0.002487122624125,0.0021454534378484
111,111,0.03,1410,500000.0,17.15,2.43,0.81,,1.41,23914.0,4.7828,1410.0,0.2920141085381715,0.0014288931054296,0.0013958591083501,1.966546668053922e-06,-0.0010152489683897,71179265892660.72,80097680374668.2,70976355228253.14,62319884000000.0,53758672000000.0,4.831926960507962,23.110281436041408,343935114826087.7,387028505442977.4,342954659327042.4,301126967111619.5,259759563341105.3,0.004384349193499,0.0049336867407623,0.0043718507334953,0.003838647810254,0.0033113124625675,0.002863734475915,0.0032225464235002,0.0028555708308155,0.0025072975691398,0.0021628568439855
112,112,0.03,1420,500000.0,17.15,2.43,0.81,,1.4200000000000006,23950.35,4.790070000000001,1420.0,0.2949537590842055,0.0014245679237963,0.0012627516312341,-6.282176955145419e-07,-0.0010093560221896,70088353294386.48,79965123410580.2,70936645051599.89,62414612100000.0,53840386800000.0,4.818370553935875,23.079802949884453,337703913119500.4,385292760059745.06,341791203409725.06,300729832436994.4,259416985156701.25,0.0043466553834109,0.0049591810596234,0.004399263723597,0.0038707545110736,0.0033390084961218,0.0028378608971877,0.0032377689901277,0.0028722080303996,0.0025271529257903,0.0021799845653018
113,113,0.03,1430,500000.0,17.15,2.43,0.81,,1.43,23934.5,4.7869,1430.0,0.2992254219085907,0.0013684745833201,0.0013217751688005,-1.912776480508462e-06,-0.0010044840966539,68843656148492.33,79658064080015.17,70740399323489.33,62373307000000.0,53804756000000.0,4.78190973884489,22.88966222401389,329191759908321.9,380903336232300.8,338261473209494.9,298252298778901.0,257279803397916.16,0.0042988989768695,0.0049741979048056,0.0044173399161014,0.0038948620780383,0.0033598042791366,0.0028049534766086,0.0032455737577215,0.0028822340375286,0.0025413267409833,0.0021922112485535
114,114,0.03,1440,500000.0,17.15,2.43,0.81,,1.4400000000000004,23979.85,4.79597,1440.0,0.3053163521233614,0.0013046656608084,0.0012769013373056,-3.7454686479594624e-06,-0.0009958156801411,67773513787654.1,79554375465566.94,70721905295002.28,62491489100000.0,53906702800000.0,4.721389165046406,22.64449028101088,319997138071024.2,375621257439458.7,333918164022554.5,295057708361571.75,254524070758562.3,0.0042610440835206,0.0050017282851502,0.0044464148203493,0.0039289535840541,0.0033892124547021,0.0027783431564823,0.0032612940113376,0.0028992110724168,0.0025618090515915,0.0022098797958472
115,115,0.03,1450,500000.0,17.15,2.43,0.81,,1.4499999999999995,23960.3,4.79206,1450.0,0.3087229307689995,0.0014119029394878,0.0013536665000616,-2.866358717833315e-06,-0.0009978787659391,66518654836980.85,79235103843230.95,70511842640345.3,62440541800000.0,53862754400000.0,4.699666583877273,22.522334893501515,312632859543435.94,372399248773725.0,331400552977996.25,293466023662324.7,253151044202957.03,0.004210109784717,0.0050149613939276,0.0044628472924786,0.0039519971749197,0.0034090904256406,0.0027433766996733,0.0032678312303884,0.0029080646117187,0.002575186282839,0.0022214193261021
116,116,0.03,1460,500000.0,17.15,2.43,0.81,,1.4600000000000004,24005.65,4.801129999999999,1460.0,0.3088018518993294,0.0013490168427253,0.0014012582698392,3.61170226925132e-06,-0.0009867641032818,66591673100000.0,79130178217026.92,70492607585052.28,62558723900000.0,53964701200000.0,4.73181088187004,22.719102509426296,315113951805742.75,374446563725999.1,333573300010948.1,296029905697824.6,255362712205951.6,0.0042423964508187,0.0050411946658323,0.0044909156701723,0.0039854668892695,0.0034379622283491,0.0027626928878728,0.0032828786303057,0.0029245311997249,0.0025953776733225,0.0022388369185069
117,117,0.03,1470,500000.0,17.15,2.43,0.81,,1.4699999999999995,23980.6,4.79612,1470.0,0.3093143766202161,0.0013871520036877,0.0013064600716793,-4.163503983044075e-06,-0.000988752058115,66522184400000.0,78782227192346.56,70266513758655.17,62493443600000.0,53908388800000.0,4.757266097862066,22.81564014949005,316452928873426.9,374775223679964.06,334265091881910.25,297287791147855.4,256447795280268.16,0.0042658999670683,0.0050521056008107,0.0045060143684797,0.0040075469769936,0.0034570090576675,0.0027758983984442,0.0032874966488489,0.0029321451898521,0.0026077834269451,0.0022495384281552
118,118,0.03,1480,500000.0,17.15,2.43,0.81,,1.4800000000000002,24006.6,4.8013200000000005,1480.0,0.3178006691573728,0.0013940343558844,0.0014248053442838,-4.353376763953958e-06,-0.0009782697724065,66594308400000.0,78598977729530.72,70186117716336.75,62561199600000.0,53966836800000.0,4.661174667351544,22.381743719345245,310434785387318.44,366395527926670.1,327178296673174.4,291634120663068.44,251570799405440.44,0.0042983130076595,0.0050731513920728,0.004530145443139,0.0040379970071957,0.0034832760062071,0.0027947804650811,0.0032985835097859,0.0029455188502791,0.0026255219509738,0.0022648401173403
119,119,0.03,1490,500000.0,17.15,2.43,0.81,,1.489999999999999,24036.4,4.80728,1490.0,0.3219802242523314,0.0014602256685221,0.0013347662679522,5.331981866782379e-07,-0.0009776915922263,66676973600000.0,78427545206931.4,70116380088753.54,62638858400000.0,54033827200000.0,4.630264686149348,22.25890736907656,308731045209091.9,363139127312149.7,324656356494843.1,290033563019067.6,250190118828420.6,0.0043316130983541,0.005094979027214,0.0045550512268844,0.0040692803656492,0.0035102618042898,0.0028144431893967,0.0033104362503452,0.0029596209568508,0.0026439938542061,0.00228077443755
120,120,0.03,1500,500000.0,17.15,2.43,0.81,,1.5,23953.75,4.790750000000001,1500.0,0.3229235855530078,0.0013613902546534,0.0012866293206806,-3.381289634650919e-07,-0.000971570877524,66447702500000.0,77889794898014.44,69718960411681.54,62423472500000.0,53848030000000.0,4.647387173552845,22.26514555437827,308817568839226.7,361995015520526.4,324020832117314.9,290114846573548.8,250260236031211.72,0.0043436139700332,0.0050915710929515,0.0045574525382631,0.0040805544361596,0.0035199870961192,0.0028218580528718,0.0033077734323394,0.0029607797180881,0.0026509596560144,0.0022867833103301
121,121,0.03,1510,500000.0,17.15,2.43,0.81,,1.510000000000001,24020.6,4.804120000000001,1510.0,0.3269062408494619,0.0013058077504299,0.0013801975311631,-6.177396463474822e-07,-0.0009625867608493,66633144400000.0,77838346730252.7,69756773400478.6,62597683600000.0,53998308800000.0,4.620635866728635,22.19777435840997,307883130351146.25,359657555837453.6,322316077848712.6,289236999890081.9,249502983788528.0,0.0043831622964526,0.005120246232988,0.0045886362086668,0.0041177076224064,0.0035520363527128,0.0028467795014205,0.0033255013235747,0.0029802308504252,0.0026743718027043,0.0023069792066305
122,122,0.03,1520,500000.0,17.15,2.43,0.81,,1.5199999999999998,24005.8,4.801159999999999,1520.0,0.328656834424396,0.0013499431411192,0.0013875492036614,-3.198700727664557e-06,-0.0009618325744908,66592089200000.0,77522873098642.84,69559668095396.8,62559114800000.0,53965038400000.0,4.628590914206244,22.221038617250663,308205805621266.6,358796365221147.6,321940545816209.1,289540133182776.2,249764474057897.44,0.0044075252738371,0.005131000192178,0.0046039401804829,0.0041405951202666,0.0035717796739675,0.0028619109693833,0.0033316804377886,0.0029894478389315,0.0026885868731841,0.0023192414777122
123,123,0.03,1530,500000.0,17.15,2.43,0.81,,1.5300000000000005,23967.35,4.793469999999999,1530.0,0.3309469184466479,0.0013183074449661,0.0014141530773035,1.8667869176715808e-06,-0.0009560377587255,66485428900000.0,77135191792200.64,69298489898875.23,62458914100000.0,53878602800000.0,4.625691846291323,22.174028520585544,307553775580521.44,356818326335847.06,320566664952772.9,288927591623229.6,249236080571381.44,0.0044276234316743,0.0051368486033161,0.0046149603414216,0.0041594760861367,0.0035880668617173,0.0028921042995223,0.0033553670859556,0.003014471951266,0.0027169516238482,0.0023437096125905
124,124,0.03,1540,500000.0,17.15,2.43,0.81,,1.5399999999999996,23945.9,4.78918,1540.0,0.3407448961307523,0.0013335038038087,0.0013521115141713,6.360717218863092e-07,-0.0009515569456458,66425926600000.0,76802880925201.86,69086839298687.766,62403015400000.0,53830383200000.0,4.523504384656988,21.662854879841696,300463797183404.4,347401781481675.2,312499879694314.56,282266999084337.25,243490488849420.62,0.0044499513260027,0.0051451157598746,0.0046282090123909,0.0041804517503832,0.0036061609880512,0.002905694802411,0.0033596178982704,0.0030220921278831,0.002729719053743,0.002354723113129
125,125,0.03,1550,500000.0,17.15,2.43,0.81,,1.5500000000000005,23932.35,4.78647,1550.0,0.3411864056574131,0.0012965105001303,0.0014299274825085,-4.862559192027307e-06,-0.0009453340422928,66388338900000.0,76496292936333.95,68898199865548.83,62367704100000.0,53799922800000.0,4.546770623234157,21.762504586338224,301845938612511.2,347803480616161.8,313257450807057.06,283565434759987.0,244610551550441.7,0.004474004575913,0.0051551939739456,0.0046431476759035,0.0042030482785974,0.0036256533116987,0.0029200683917449,0.0033646632946414,0.0030304637683217,0.0027432221445159,0.0023663712129208
126,126,0.03,1560,500000.0,17.15,2.43,0.81,,1.5599999999999996,23887.85,4.777570000000002,1560.0,0.344252727461469,0.0012534431605053,0.0013690013981048,2.231688118956329e-06,-0.0009442608141012,66264895900000.0,76091415992853.45,68620822045303.06,62251737100000.0,53699886800000.0,4.534876977095775,21.66527985354002,300497431568600.06,345058643188336.56,311181063467716.6,282298596491626.44,243517745553789.8,0.0044918464920549,0.0051579490974948,0.0046515458086779,0.004219809646105,0.0036401120815211,0.0029304282947192,0.0033649858704556,0.0030346142674383,0.0027529546272669,0.0023747666930529
127,127,0.03,1570,500000.0,17.15,2.43,0.81,,1.57,23868.2,4.773639999999999,1570.0,0.3469645467702548,0.0013254668422922,0.0014611103440447,-2.243497367604036e-06,-0.0009387289460776,66210386800000.0,75766400568424.67,68407935493822.23,62200529200000.0,53655713600000.0,4.527757831103925,21.61340092970601,299777870895022.4,343044216255534.1,309727615949557.6,281622614114069.4,242934626449895.7,0.0045142569762466,0.0051657907295462,0.0046640869349764,0.0042408628983773,0.0036582731372034,0.0029436389050669,0.0033684884681885,0.0030413394342974,0.0027653651718112,0.0023854723354688
128,128,0.03,1580,500000.0,17.15,2.43,0.81,,1.5799999999999994,23814.6,4.76292,1580.0,0.3530634089738555,0.0012122643131007,0.0014142396058398,1.907356812427332e-06,-0.0009325708572706,66061700400000.0,75329920698970.1,68092955744121.17,62060847600000.0,53535220800000.0,4.477545148402058,21.325679185575098,295787170303926.6,337285052426043.06,304881990248984.0,277873599788043.6,239700634045864.1,0.0045292962626378,0.0051647403294307,0.0046685623908616,0.0042549913700195,0.0036704607059876,0.0029524254493773,0.0033666401806881,0.0030432061882299,0.0027736195822197,0.0023925927938717
129,129,0.03,1590,500000.0,17.15,2.43,0.81,,1.59,23741.75,4.74835,1590.0,0.3555902653453699,0.0012433847611653,0.0013862201395286,2.1692941550582668e-06,-0.0009267671565104,65859614500000.0,74827793724946.86,67723791350139.52,61871000500000.0,53371454000000.0,4.4736517302138745,21.24349185466307,294647232024176.8,334769683468640.06,302987313469645.2,276802698866259.72,238776848446412.84,0.0045411674928912,0.0051595434775662,0.0046697066496586,0.0042661436504955,0.0036800809387237,0.0029585466155752,0.0033614153006606,0.0030422891967107,0.0027793700361172,0.0023975532775102
130,130,0.03,1600,500000.0,17.15,2.43,0.81,,1.6000000000000003,23749.25,4.74985,1600.0,0.3542878793829231,0.0012335161975275,0.0014227531985593,9.296844525488948e-07,-0.0009200136778512,65880419500000.0,74579656794261.9,67584269638302.1,61890545500000.0,53388314000000.0,4.51979842343953,21.468049902807067,297761852151934.0,337080074906247.3,305462798454653.94,279728690233576.1,241300880907551.5,0.0045676253130917,0.0051707613703821,0.0046857567560984,0.0042909991225368,0.0037015218831399,0.0029744867372507,0.0033672554256162,0.0030514152036616,0.0027943447863285,0.0024104708671015
131,131,0.03,1610,500000.0,17.15,2.43,0.81,,1.61,23705.35,4.741070000000001,1610.0,0.3579986017624719,0.001314513061097,0.0014221749861882,9.671204499282473e-07,-0.000918049275357,65758640900000.0,74170525232156.3,67298723351733.766,61776142100000.0,53289626800000.0,4.500481747675677,21.337546230464504,295951766216542.6,333810091620450.3,302883024458373.3,278028227382952.38,239834019630421.03,0.0045836060407542,0.0051699436431027,0.0046909551454865,0.0043060120195405,0.0037144723790971,0.0029838074687478,0.0033654978892463,0.0030536889240072,0.0028031010322843,0.0024180242212491
132,132,0.03,1620,500000.0,17.15,2.43,0.81,,1.6200000000000006,23573.1,4.71462,1620.0,0.3599560365196339,0.0012540048585157,0.0014139525506013,-1.580201184079756e-06,-0.0009127040186574,65391779400000.0,73486975395880.34,66762381007206.85,61431498600000.0,52992328800000.0,4.506427118198201,21.244388935658076,294659674537577.5,331137162065069.3,300835695854107.94,276814387831624.7,238786931636796.8,0.004582441585388,0.0051497263895906,0.0046784888540124,0.004304918086345,0.0037135287252891,0.0029817053212347,0.0033508264737531,0.0030442014047332,0.0028011261957958,0.0024163206784915
133,133,0.03,1630,500000.0,17.15,2.43,0.81,,1.6299999999999994,23535.6,4.70712,1630.0,0.370166562770703,0.001190170813374,0.0015032653537553,-6.842543243393249e-07,-0.0009132639219972,65287754400000.0,73100742524374.69,66494634839428.04,61333773600000.0,52908028800000.0,4.406283907795043,20.74249647175072,287698426063182.5,322127307970521.2,293016691426432.3,270274729026911.84,233145660342478.1,0.004599642480256,0.0051500818758957,0.0046846694288591,0.0043210772543429,0.0037274680229327,0.0029912972386017,0.003349265896223,0.0030465930311889,0.002810137203964,0.0024240937968193
134,134,0.03,1640,500000.0,17.15,2.43,0.81,,1.64,23488.1,4.697620000000001,1640.0,0.3706172000950346,0.0012717062311881,0.00144597209518,-2.4881331794266028e-06,-0.0009043811647973,65155989400000.0,72681724239819.56,66199219295100.11,61102698787342.88,52801248800000.0,4.429137484613447,20.80646440469713,288585661293149.25,321918271011239.5,293206283156628.25,270633028501620.1,233864659908795.8,0.0046140698509397,0.0051470103610961,0.0046879469518925,0.0043270330614568,0.0037391597061689,0.0029993734532664,0.0033458111254243,0.0030473972202575,0.0028127853533246,0.0024306386167783
135,135,0.03,1650,500000.0,17.15,2.43,0.81,,1.6499999999999992,23330.65,4.666130000000001,1650.0,0.3710394731769043,0.0011687434905418,0.0014508932099032,-1.1897158411411955e-06,-0.0008990420137803,64719223100000.0,71918708228293.66,65595325704899.92,60581860488773.29,52447301200000.0,4.451124933310668,20.770259582185844,288083500404917.7,320130437582567.25,291983279991941.6,269666933480976.6,233457717703768.9,0.0046061242433794,0.0051185179558016,0.0046684772392101,0.0043116644937966,0.003732720727872,0.0029931286293044,0.0033260897499973,0.0030336465413455,0.0028017842668676,0.0024255779230989
136,136,0.03,1660,500000.0,17.15,2.43,0.81,,1.6599999999999997,23330.9,4.66618,1660.0,0.3789071410415886,0.0012092478745111,0.0013753628777648,-1.195875882793512e-06,-0.0008976062462577,64719916600000.0,71643674177041.53,65435892768198.29,60471265658257.48,52447863200000.0,4.384047771718524,20.455921092335984,283723625550700.1,314076470631349.6,286862371162883.4,265098097085625.0,229924553077856.44,0.0046292701578434,0.0051245109742003,0.004680482323793,0.0043253737060407,0.0037514777630973,0.0030068442311444,0.0033285173979539,0.0030401080071824,0.0028094547373772,0.0024366928015907
137,137,0.03,1670,500000.0,17.15,2.43,0.81,,1.6700000000000006,23177.7,4.635540000000001,1670.0,0.3802297584172948,0.0012329686042577,0.0014260602001856,3.965892122767419e-07,-0.0008937241489143,64294939800000.0,70899239567988.8,64846667077251.19,59963673671781.54,52103469600000.0,4.396870503528372,20.380662696216227,282679791596519.1,311716323676078.1,285105521401020.44,263636902524961.8,229078648705470.44,0.0046214156719809,0.0050961219948297,0.0046610729310697,0.0043100913091814,0.003745112628195,0.0030004965349237,0.0033087039713267,0.0030262443743145,0.0027983663354091,0.0024315487420722
138,138,0.03,1680,500000.0,17.15,2.43,0.81,,1.6800000000000002,23067.0,4.613399999999999,1680.0,0.3816057647746447,0.0012345756743336,0.0014363956056849,9.295864336159044e-07,-0.0008863403846237,63987858000000.0,70287929669622.04,64377171439664.586,59565469284464.81,51854616000000.0,4.4054197109897375,20.32465172596182,281902919439090.5,309658319476734.5,283618066634958.9,262419781094252.38,228449085399810.9,0.0046217170998651,0.005076758882415,0.0046498364437148,0.0043022966631185,0.0037453568999627,0.0029993089968219,0.003294612859616,0.0030175573229679,0.0027920179469801,0.0024305863824281
