,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
441,441,0.02,4910,100000.0,17.15,2.43,0.81,1.9538310678854989,,0.0012274999999999,3.4489999999999994,0.0020262347254567,12.275,0.0008873783228706,3.850438728030375e-07,2.7767405061692506e-07,-1.3286333210070632e-10,5.635459544610014e-10,11042979253.739494,239095697.603901,500022042.713122,0.0034783147658355,0.0028210833060184,15374904017.80039,332887830.1101735,696170004.2038395,2.1920362148538374e-06,4.746060061518669e-08,9.925459431441526e-08,4.866549407594249e-07,1.0536749176078416e-08,2.203555688947108e-08
442,442,0.02,4920,100000.0,17.15,2.43,0.81,1.952365942280483,,0.00123,3.4572500000000006,0.0020385219701986,12.3,0.0008276954335502,4.007821956122874e-07,2.6656296072461653e-07,6.608072924763975e-10,-2.6309371116093517e-10,11109944737.582584,240545592.48343945,492233008.6903151,0.0037661406034342,0.003070818200487,16735959192.654495,362356547.6574734,741497076.8352499,2.2072806761202124e-06,4.779066418022016e-08,9.779494262967125e-08,4.883019988211874e-07,1.0572410249709456e-08,2.1634523636848972e-08
443,443,0.02,4930,100000.0,17.15,2.43,0.81,1.9509056631733168,,0.0012325,3.4555,0.0020284638605416,12.325,0.0008985158692647,3.855653368771874e-07,2.6870715631104244e-07,-3.371087079324576e-09,1.7077919415130272e-09,11055128039.95177,239358735.54390985,479036506.3555228,0.0034719754743543,0.0028139338041857,15335939232.81236,332044188.8939189,664530951.1764892,2.198059822793825e-06,4.759102001645578e-08,9.52454729123371e-08,4.845913585474001e-07,1.0492069781395497e-08,2.099812417999688e-08
444,444,0.02,4940,100000.0,17.15,2.43,0.81,1.9494502053360063,,0.0012349999999999,3.40025,0.0019746816024443,12.35,0.0009087605406986,4.0006949986930006e-07,2.855944800275512e-07,-8.984695091945504e-10,6.402736257386955e-10,10762014733.321487,233012429.0884285,456136296.92975205,0.0034242906526993,0.0027028148127122,14730340729.281685,318932147.90004385,624329480.9813318,2.1416510741844875e-06,4.6369692982345314e-08,9.077155295741633e-08,4.704829299705626e-07,1.0186602887438733e-08,1.9940907605434557e-08
445,445,0.02,4950,100000.0,17.15,2.43,0.81,1.9479995437207804,,0.0012374999999999,3.460500000000001,0.0019772491258356,12.375,0.0008961984342541,3.816171158708375e-07,2.846581651312875e-07,2.594781740108806e-09,1.4588049115412171e-09,10776007735.80412,233315396.84860292,446933160.2151262,0.0034745474359427,0.0027484836208729,14979235733.75766,324321067.2630099,621261354.6900064,2.146212791138763e-06,4.646846043199763e-08,8.901382485563388e-08,4.6982840270234987e-07,1.0172431471356352e-08,1.9486056239637e-08
446,446,0.02,4960,100000.0,17.15,2.43,0.81,1.963846284811124,,0.00124,3.42975,0.0020006911083495,12.4,0.0008823302480811,4.0457214748877516e-07,2.7557236568081213e-07,-2.1124138455197929e-10,-9.49191032324492e-10,10903766540.504871,236081550.78524312,442319578.3295682,0.0035483921971903,0.0028379930077551,15467061892.26569,334883174.91511035,627433123.1111921,2.1732723657775377e-06,4.7054337460874535e-08,8.816044555385134e-08,4.7412421853063757e-07,1.0265441795711884e-08,1.9233209335262577e-08
447,447,0.02,4970,100000.0,17.15,2.43,0.81,1.962383194876298,,0.0012425,3.47975,0.0020576491272821,12.425,0.0008926157483293,4.020857902953e-07,2.691427614201355e-07,8.266195064346068e-10,5.257099462217077e-10,11214187743.68788,242802597.01929727,444717494.2721605,0.0035104048477659,0.0028899213159465,15750071171.908916,341010715.2816976,624595587.8634226,2.2368817711436125e-06,4.8431568622928386e-08,8.870731246728426e-08,4.863026501916749e-07,1.0529121600482971e-08,1.9285150293023903e-08
448,448,0.02,4980,100000.0,17.15,2.43,0.81,1.9609248922077431,,0.001245,3.449125,0.0020453050730425,12.45,0.0009107587876939,4.101712135471375e-07,2.7973145880010105e-07,-5.004362176243857e-10,-1.0853701494313907e-09,11146912648.08192,241345998.61902148,431916187.67251474,0.0034876443158236,0.0028532227448076,15550063959.201773,336680283.8873045,602527763.1002066,2.2252680618043e-06,4.8180115833564083e-08,8.622381175377424e-08,4.820807718922625e-07,1.043771212537664e-08,1.8679476167045718e-08
449,449,0.02,4990,100000.0,17.15,2.43,0.81,1.959471352144688,,0.0012475,3.495375,0.0020627015991523,12.475,0.0009006603741775,3.9425422918928747e-07,2.7789563689926816e-07,-1.1988971209291714e-09,6.054670810108642e-10,11241723715.380491,243398788.6999813,425370299.6589726,0.0035049594609201,0.0028912457858139,15757289532.68595,341167002.7260444,596232672.1445274,2.245915534338275e-06,4.862716202787711e-08,8.498214224418238e-08,4.848611398690749e-07,1.049791091826906e-08,1.83464327696453e-08
450,450,0.02,5000,100000.0,17.15,2.43,0.81,1.958022550201222,,0.00125,3.40825,0.0019894730045037,12.5,0.0009073792447619,4.1633617652763766e-07,2.788063096850171e-07,-2.612506878184585e-09,1.8841398932002764e-09,10842627874.545635,234757814.53144687,400942890.430627,0.0034862005964035,0.0027709359891795,15101601141.02835,326970446.7231827,558432852.4110758,2.167657301136287e-06,4.6932763584238336e-08,8.015647072247354e-08,4.6638168108525014e-07,1.0097805205151613e-08,1.7246042326810746e-08
451,451,0.02,5010,100000.0,17.15,2.43,0.81,1.9565784620645184,,0.0012525,3.50625,0.0020137051453362,12.525,0.0009609398308299,4.064126645532374e-07,2.61205345024951e-07,1.2788915522074718e-10,-6.34978031973591e-10,10974693042.082355,237617207.14967307,396562082.6902126,0.0032828669161227,0.0026430064724689,14404385274.95556,311874763.75133145,520491370.7021332,2.1957169967088995e-06,4.7540294607644637e-08,7.934054299964356e-08,4.7078046826611243e-07,1.0193045000994053e-08,1.7011289725340182e-08
452,452,0.02,5020,100000.0,17.15,2.43,0.81,1.9727750474488848,,0.001255,3.44525,0.0020179210488439,12.55,0.0009323677217651,3.966024628254125e-07,2.802098150637864e-07,1.1142198777286534e-09,1.2905701124034834e-10,10997669716.199284,238114683.76358077,388108566.57154834,0.0034146475167384,0.0027545357475304,15012219824.040997,325035218.208594,529782332.7412207,2.20196374402105e-06,4.767554528339424e-08,7.77074611611379e-08,4.704885440084001e-07,1.0186724439083672e-08,1.6603575040494052e-08
453,453,0.02,5030,100000.0,17.15,2.43,0.81,1.97131824033402,,0.0012575,3.502,0.0020803780847788,12.575,0.000894575810669,3.865046542598125e-07,2.7832962707805054e-07,1.028950686834512e-09,-1.004112393727315e-09,11338060562.044643,245484614.00390244,391233305.27618206,0.0035469560328419,0.0029512897664985,16084529227.417189,348252192.44683087,555015868.8091338,2.2717153282980877e-06,4.91857630714106e-08,7.838824741437054e-08,4.837221646660999e-07,1.04732505377275e-08,1.6691410341487012e-08
454,454,0.02,5040,100000.0,17.15,2.43,0.81,1.9698661398059096,,0.0012599999999999,3.45175,0.0020576772548795,12.6,0.0009132323099821,3.910891146473e-07,2.7530041436367884e-07,-1.5007511516954886e-09,1.693096213120622e-09,11214341039.093555,242805916.07578716,378225903.8253554,0.0034849126436009,0.0028682886883653,15632173351.591284,338458065.227114,527226064.737028,2.2483148100033626e-06,4.867910964778129e-08,7.582887823128169e-08,4.771369690806251e-07,1.0330671991107122e-08,1.6092391050884358e-08
455,455,0.02,5050,100000.0,17.15,2.43,0.81,1.9684187219156923,,0.0012625,3.485875,0.0020695245305642,12.625,0.0009298968155115,3.981642591108875e-07,2.834443015368396e-07,-1.347969892184367e-09,8.329075288331462e-10,11278908691.575188,244203894.60658208,371614952.9470101,0.0034418113226836,0.0028492518904815,15528422803.1242,336211723.0768176,511626990.4405414,2.2628260796326e-06,4.8993298604892436e-08,7.4555085966615e-08,4.785667360360999e-07,1.0361628413261232e-08,1.5767709443994642e-08
456,456,0.02,5060,100000.0,17.15,2.43,0.81,1.96697596288201,,0.001265,3.519,0.0020683104612711,12.65,0.0009505000121286,3.9299122539475e-07,2.691893633665601e-07,-1.2217227550193558e-09,-1.116219253372944e-09,11272292013.927711,244060634.42999455,362613483.62113535,0.0033544230402891,0.0027757392670499,15127779005.422382,327537233.51189744,486638976.1575655,2.263052513941538e-06,4.899820121928744e-08,7.279915696683779e-08,4.769765755189499e-07,1.0327199249771277e-08,1.5343653042429813e-08
457,457,0.02,5070,100000.0,17.15,2.43,0.81,1.965537839089632,,0.0012674999999999,3.444375,0.0019938214878427,12.675,0.0009108490671918,3.96220448596975e-07,2.777157118042518e-07,1.3805309767620022e-10,9.90730774051581e-10,10866327108.742916,235270935.56544295,341087041.01579714,0.0035159990799402,0.0028037954558747,15280685234.517237,330847863.7932173,479650912.3254461,2.1830368182910884e-06,4.726575129511239e-08,6.85241260757177e-08,4.585383468362875e-07,9.927986225082254e-09,1.4393224716093182e-08
458,458,0.02,5080,100000.0,17.15,2.43,0.81,1.9820978085850207,,0.0012699999999999,3.4760000000000004,0.0020375670927603,12.7,0.0009211600313396,4.11842202562525e-07,2.790542468352462e-07,-2.240019451158189e-09,-7.739701276491726e-10,11104740655.54383,240432916.94571963,340117238.96420634,0.003472156410563,0.0028308317440804,15428033005.23846,334038145.8014931,472531520.6502113,2.232170802640675e-06,4.8329569671855775e-08,6.836717703188216e-08,4.673181353777626e-07,1.0118080729282433e-08,1.4313072124135996e-08
459,459,0.02,5090,100000.0,17.15,2.43,0.81,1.980646671103616,,0.0012725,3.47125,0.0020689191485382,12.725,0.0009347910153787,3.907400046713001e-07,2.79175685296337e-07,1.3020158390230175e-09,-8.36230506723969e-10,11275609359.533218,244132459.52750817,337296743.259079,0.0034435261875287,0.0028484032744721,15523797845.87301,336111586.38770914,464376362.2405268,2.267944404939888e-06,4.910411739136146e-08,6.78429198180895e-08,4.731984539324875e-07,1.0245397718173962e-08,1.4155181537196171e-08
460,460,0.02,5100,100000.0,17.15,2.43,0.81,1.9792001633138585,,0.0012749999999999,3.475,0.00208248223461,12.75,0.0009658607349233,3.909224085296125e-07,2.6874736229129096e-07,4.788513092253708e-10,-4.3748163315689577e-10,11349528178.62504,245732903.68399173,331401258.9631428,0.0033290834588994,0.002772198822118,15108483580.543385,327119461.00993013,441161112.67478514,2.2842367614830247e-06,4.945686933119338e-08,6.669871439687411e-08,4.749889378898626e-07,1.0284164159820194e-08,1.3869469244260882e-08
461,461,0.02,5110,100000.0,17.15,2.43,0.81,1.9777582619426608,,0.0012774999999999,3.474625,0.0020773216144707,12.775,0.0009410607421337,3.981243726918125e-07,2.826798191260672e-07,1.8971785611710256e-09,-7.242413537685464e-10,11321402798.865376,245123950.50754404,322824882.03405195,0.0034296001746213,0.0028496556254388,15530623158.641687,336259363.8017832,442848971.8258486,2.2799852024238253e-06,4.9364817226794266e-08,6.50127874688522e-08,4.724958755162126e-07,1.0230185928610377e-08,1.3473014606495676e-08
462,462,0.02,5120,100000.0,17.15,2.43,0.81,1.9763209438778893,,0.00128,3.509625,0.0020807034402728,12.8,0.0009679492769223,4.0562585248095e-07,2.796052372049162e-07,1.3891595281125514e-09,2.60411736969882e-10,11339833749.487068,245523005.95219705,315987021.2480911,0.0033273384210493,0.0027692828082162,15092591304.778656,326775371.36951953,420558455.6764393,2.284817225664438e-06,4.946943717952613e-08,6.366694655172763e-08,4.719542584501124e-07,1.0218459173784808e-08,1.3151111699480224e-08
463,463,0.02,5130,100000.0,17.15,2.43,0.81,1.9748881861671344,,0.0012825,3.4725,0.0020310116110615,12.825,0.0009489622534275,4.005769051491375e-07,2.785641720380241e-07,-4.5793048388797957e-10,9.476155701435539e-10,11069013280.285454,239659370.1052629,301252991.1991745,0.0034204379554302,0.0027773951869559,15136803768.909702,327732632.0607972,411961508.8637233,2.23160438261205e-06,4.831730589875906e-08,6.073508798046797e-08,4.594057192304874e-07,9.946766031047428e-09,1.2503133168944165e-08
464,464,0.02,5140,100000.0,17.15,2.43,0.81,1.9918257557910668,,0.001285,3.470625,0.0020264134264058,12.85,0.0009417251802578,3.913827778265125e-07,2.733911603499351e-07,2.1028975967335074e-10,3.1145005649743455e-10,11043953173.911686,239116784.315886,293399672.4963196,0.0034530316102062,0.0027993435084498,15256422121.051498,330322533.9970783,405310415.8713728,2.2278000439237253e-06,4.8234936730828465e-08,5.918494881149816e-08,4.570983474983874e-07,9.896808257766071e-09,1.2143523550197409e-08
465,465,0.02,5150,100000.0,17.15,2.43,0.81,1.990379685043704,,0.0012875,3.49725,0.0020863319979607,12.875,0.0009376938767886,3.976931840161001e-07,2.79374599951311e-07,-4.885441259022118e-10,7.65327563260757e-10,11370509388.886332,246187175.75937372,294691809.80712163,0.0034541030038842,0.0028839430655871,15717489707.450098,340305281.73928654,407353384.8923662,2.294945870857988e-06,4.9688736286468784e-08,5.9478579979325935e-08,4.693088792763625e-07,1.016118307424298e-08,1.2163173896827728e-08
466,466,0.02,5160,100000.0,17.15,2.43,0.81,1.9889381707106528,,0.00129,3.5028750000000004,0.0021085249324706,12.9,0.0009226305247914,4.07506201927825e-07,2.7313826898866177e-07,9.412449864230436e-10,7.410510204350737e-10,11491460881.965132,248805942.03153867,290364662.722733,0.0035405684104787,0.0029847987333552,16267153096.78634,352206250.5359244,411036200.7863081,2.320441402921288e-06,5.02407496412341e-08,5.8632596172743386e-08,4.7298916181507516e-07,1.0240866255815449e-08,1.1951425484772138e-08
467,467,0.02,5170,100000.0,17.15,2.43,0.81,1.9875011901609607,,0.0012925,3.493625,0.002103877683738,12.925,0.0009457235087276,3.975018491490125e-07,2.891567156736445e-07,-2.3625489223196262e-09,7.65057360418746e-10,11466133376.37222,248257566.6810865,282279265.3626269,0.003441295798062,0.0028945008394213,15775029574.846325,341551099.05171883,388357924.4453384,2.3164899559434874e-06,5.0155195376394046e-08,5.702856067688245e-08,4.7062364814741254e-07,1.018964962961646e-08,1.1586058987864196e-08
468,468,0.02,5180,100000.0,17.15,2.43,0.81,1.9860687209184664,,0.001295,3.5185000000000004,0.0021063589506707,12.95,0.0009771702400799,3.995253397380126e-07,2.542591170645106e-07,-4.3665516313875774e-10,-2.2176493353017263e-09,11479656281.155577,248550356.1791482,275157972.92019653,0.0033579985026904,0.0028257899418686,15400555183.184189,333443213.14050186,369138713.06467545,2.3204686144793e-06,5.0241338808914216e-08,5.5619734994438953e-08,4.69861504631325e-07,1.0173148173671751e-08,1.1262196010158664e-08
469,469,0.02,5190,100000.0,17.15,2.43,0.81,1.984640740660336,,0.0012975,3.475625,0.0020576509658194,12.975,0.0009916498401,3.967331942830874e-07,2.6967621935325134e-07,4.0145052056216506e-10,-1.1427669345388492e-09,11214197763.716206,242802813.96669945,261513315.9505066,0.003295452862836,0.0027114495026968,14777399789.697758,319951041.3182265,344606622.9216875,2.2677353502885757e-06,4.909959107047107e-08,5.2883229246320895e-08,4.57709280294575e-07,9.910035793536484e-09,1.0673707932855246e-08
470,470,0.02,5200,100000.0,17.15,2.43,0.81,1.9832172272155888,,0.0012999999999999,3.5198750000000003,0.0020509934943824,13.0,0.0009586922757112,3.986994677953625e-07,2.795554373833852e-07,-1.1530337822056823e-10,-1.2517747396247464e-10,11177914544.384563,242017232.3371337,254115651.03783223,0.0034111937944061,0.0027974153530821,15245913674.29797,330095011.66369915,346596430.2757271,2.261494009840375e-06,4.896445746076653e-08,5.1412186087741705e-08,4.549526868536249e-07,9.850351752062877e-09,1.0342769910450896e-08
471,471,0.02,5210,100000.0,17.15,2.43,0.81,2.000529246851564,,0.0013025,3.4777499999999995,0.0020672687420875,13.025,0.0009222017475318,3.9663476030766257e-07,2.588334350781474e-07,1.2728772443760534e-09,1.4250354292074235e-10,11266614644.377283,243937711.56633383,249547854.34722665,0.0035703783078352,0.00295277239444,16092609549.69812,348427142.5439227,356440360.36849964,2.28053155537965e-06,4.9376646520149055e-08,5.051222344772215e-08,4.5728701634571254e-07,9.900893197946004e-09,1.0128596508525529e-08
472,472,0.02,5220,100000.0,17.15,2.43,0.81,1.9990921355812343,,0.001305,3.4810000000000003,0.0020996946583443,13.05,0.0009499725724948,3.8349718846468765e-07,2.821122388268835e-07,1.9696500609360456e-11,1.5381942633516535e-09,11443335887.976871,247763969.68463683,246884471.94902435,0.0034470187793161,0.0028957165199471,15781655033.711788,341694549.3537599,340481622.4588192,2.317398788300463e-06,5.0174872847608655e-08,4.999676508193844e-08,4.631710638080876e-07,1.0028290922819373e-08,9.99269309489504e-09
473,473,0.02,5230,100000.0,17.15,2.43,0.81,1.9976594888901007,,0.0013074999999999,3.494375,0.0021176074776878,13.075,0.0009213839317142,4.125645823076751e-07,2.802330752564814e-07,-1.881674499421445e-09,1.2596440908753463e-09,11540960753.398754,249877682.36716565,242995366.44877204,0.0035691721352989,0.0030215071897793,16467214184.297585,356537848.3939659,346717819.3050695,2.337971371018725e-06,5.062029757435249e-08,4.9226075903615695e-08,4.65807406423325e-07,1.0085371368434108e-08,9.807592611826727e-09
474,474,0.02,5240,100000.0,17.15,2.43,0.81,1.996231284906487,,0.00131,3.517375,0.0021263446313485,13.1,0.0009578567405484,4.0228456118428753e-07,2.660929479088793e-07,2.961888860149395e-09,1.9455624556662326e-10,11588578240.849373,250908666.49912405,237977903.0000042,0.0034612791976032,0.0029443017318184,16046444438.410795,347427604.3545824,329522666.08498067,2.3487013051330626e-06,5.085261541389231e-08,4.82318883086728e-08,4.664162537569874e-07,1.0098553751071564e-08,9.578117322708052e-09
475,475,0.02,5250,100000.0,17.15,2.43,0.81,1.994807501906064,,0.0013125,3.543375,0.0021250265357743,13.125,0.0009859488843543,3.960827671254626e-07,2.766025873738861e-07,-3.386028041830373e-10,-2.129212060652033e-10,11581394619.97028,250753131.2213748,231814097.9593045,0.0033535165468257,0.002851648798407,15541485951.318314,336494558.2120296,311079594.8995393,2.3482178654784497e-06,5.0842148280086896e-08,4.700211193556926e-08,4.648073116048249e-07,1.00637179393365e-08,9.303619399929145e-09
476,476,0.02,5260,100000.0,17.15,2.43,0.81,1.9933881183107005,,0.0013149999999999,3.52275,0.0020858696208765,13.15,0.0009770019546851,3.90378989113525e-07,2.853842296790402e-07,2.3504537085544416e-09,8.573235524288312e-10,11367989433.777058,246132615.26342985,221637207.94355568,0.0033820161725517,0.002822571693973,15383015732.15318,333063459.8888212,299916592.6822489,2.3058897623494377e-06,4.992568659765984e-08,4.495702355548167e-08,4.549543337871875e-07,9.850387410440985e-09,8.870065271422283e-09
477,477,0.02,5270,100000.0,17.15,2.43,0.81,2.0111081273387645,,0.0013174999999999,3.50375,0.0020576567043631,13.175,0.0009777683519986,3.978814994611501e-07,2.811762209249401e-07,-3.4797301022766886e-10,9.962994976405064e-11,11214229038.779243,242803491.11485335,212813921.23997876,0.0033998672368297,0.0028001127396577,15260614431.134556,330413303.2796105,289602716.9046197,2.2754273261253504e-06,4.926613293262511e-08,4.318108807077452e-08,4.4753714090415e-07,9.689794977376306e-09,8.492972056037931e-09
478,478,0.02,5280,100000.0,17.15,2.43,0.81,2.0096748364256736,,0.00132,3.507125,0.0021090822707116,13.2,0.000985327457143,4.035528109479625e-07,2.6273382883274084e-07,5.051585058600899e-10,1.0066329410499395e-09,11494498375.37875,248871707.94398025,212161555.748121,0.0033935034606348,0.0028625653999087,15600981429.502552,337782717.1892296,287957628.3529417,2.3332205284573625e-06,5.051743529504243e-08,4.3065793830666266e-08,4.57434212373975e-07,9.904080194521705e-09,8.443165676336591e-09
479,479,0.02,5290,100000.0,17.15,2.43,0.81,2.0082459441761618,,0.0013225,3.5503750000000003,0.0021587575380245,13.225,0.0009692273836757,4.1189887729388754e-07,2.712699819299051e-07,-1.430458721022367e-09,-3.6858113751897375e-10,11765228582.233677,254733389.4868943,211046890.11462048,0.003438895623003,0.0029660537247905,16164992800.108671,349994339.5252887,289970690.7811277,2.389008476942688e-06,5.1725321152156414e-08,4.2854484805982796e-08,4.668926775757e-07,1.0108868982376061e-08,8.375208941411187e-09
480,480,0.02,5300,100000.0,17.15,2.43,0.81,2.006821429293145,,0.001325,3.5231250000000003,0.0021472258163044,13.25,0.0009486083957204,3.92844269709025e-07,2.682612973429473e-07,9.060873933089051e-10,8.883773977873261e-10,11702380698.85939,253372646.32392815,203840448.62203285,0.0035199775194036,0.0030239436290844,16480492778.51001,356825348.2319598,287069027.0579804,2.377161384602912e-06,5.146881529966218e-08,4.1407099593989984e-08,4.630974799506125e-07,1.0026697731043702e-08,8.066563590611436e-09
481,481,0.02,5310,100000.0,17.15,2.43,0.81,2.0054012706216646,,0.0013275,3.5512500000000005,0.0021555813480656,13.275,0.0009388093594116,3.907179114558126e-07,2.861316057503996e-07,-1.8240305703367883e-10,1.1586894823203543e-09,11747918346.95782,254358599.07174736,198991479.8621972,0.0035664780112601,0.0030744705395385,16755864440.485052,362787523.665548,283818304.052642,2.3870164276094374e-06,5.168219054273919e-08,4.0432348724010735e-08,4.635786860820751e-07,1.0037116505999868e-08,7.852302514509514e-09
482,482,0.02,5320,100000.0,17.15,2.43,0.81,2.003985447147292,,0.00133,3.4996249999999995,0.0021048716935028,13.3,0.0010081373056435,3.893248650587499e-07,2.75730150709342e-07,-6.52891241894044e-10,-6.905762484254041e-10,11471550729.590698,248374859.83333996,189021494.17281947,0.0033323588783334,0.0028064742558428,15295284694.343546,331163962.18945646,252026742.9289944,2.3316340597501127e-06,5.0483086064316665e-08,3.84193004265212e-08,4.513906117773625e-07,9.773227924723574e-09,7.437750126813759e-09
483,483,0.02,5330,100000.0,17.15,2.43,0.81,2.002573937995342,,0.0013325,3.5335,0.0020963474810863,13.325,0.0009739508885384,4.083760579262501e-07,2.747293073829088e-07,8.400555722400676e-10,-8.11026822481981e-10,11425093771.920357,247369002.7681839,182988674.0183511,0.0034363642669283,0.0028819031630624,15706372238.690235,340064573.2413665,251559268.30642384,2.322946598761875e-06,5.02949905787004e-08,3.720520167349589e-08,4.482881329950125e-07,9.706054989619181e-09,7.1799542894387754e-09
484,484,0.02,5340,100000.0,17.15,2.43,0.81,2.0206998996719405,,0.001335,3.528125,0.0020925010885204,13.35,0.0009902098766357,4.015008635573375e-07,2.749407437420063e-07,3.7988766182880207e-10,-2.2271565133755623e-09,11404130932.436356,246915128.4454109,177645573.2127779,0.0034110237137319,0.0028554378711981,15562136398.029694,336941668.8013768,242416073.37042457,2.3193270478950253e-06,5.0216622321398814e-08,3.6128854125950046e-08,4.46200683630525e-07,9.660858838240844e-09,6.950602082798072e-09
485,485,0.02,5350,100000.0,17.15,2.43,0.81,2.019274188832056,,0.0013375,3.5631250000000003,0.0021580555898698,13.375,0.0009691806047848,4.186861627798249e-07,2.820630447348672e-07,1.3063714844482031e-09,1.3085448362654404e-09,11761402964.790676,254650559.60464212,178094012.50873646,0.0034804004432923,0.0030018171639329,16359903543.434792,354214425.3440928,247725622.10719672,2.3925352239055497e-06,5.18016800772242e-08,3.6228347873925323e-08,4.588750305699749e-07,9.935275891242511e-09,6.948396860387011e-09
486,486,0.02,5360,100000.0,17.15,2.43,0.81,2.0178527931454946,,0.0013399999999999,3.49725,0.0021382230695349,13.4,0.0010067741846382,4.079944497837125e-07,2.631924881314996e-07,-1.4239935078194292e-09,-1.015961706422486e-09,11653315728.965572,252310322.2051261,171393310.19762066,0.0033524898593904,0.0028677357353289,15629159757.542965,338392816.7688201,229868776.2998174,2.371275994180675e-06,5.13413884978596e-08,3.487598306674201e-08,4.53372902199025e-07,9.816147240274753e-09,6.6680663485901105e-09
487,487,0.02,5370,100000.0,17.15,2.43,0.81,2.016435691998448,,0.0013425,3.554250000000001,0.0021762958798084,13.425,0.0010465669714977,3.862332008713125e-07,2.8246448755851254e-07,-3.979430868941498e-10,6.209795323590278e-10,11860812544.956244,256802913.81740123,169592950.66040778,0.0032448184460737,0.0028279372077062,15412257781.999216,333696590.5093408,220373626.48477143,2.414123515864487e-06,5.2269096306794295e-08,3.4518573559976485e-08,4.6013205758057494e-07,9.962492255875693e-09,6.579241771402882e-09
488,488,0.02,5380,100000.0,17.15,2.43,0.81,2.0150228649131567,,0.001345,3.563,0.0021719757576073,13.45,0.0010407024594936,4.1300720356488747e-07,2.709600999083628e-07,7.373089606996899e-10,-4.221600736622742e-11,11837267878.959951,256293139.3976651,164413769.36689413,0.0032472951361026,0.0028191709461064,15364481656.280031,332662171.6405585,213405016.2003643,2.409736577813325e-06,5.2174113060915513e-08,3.34700437627e-08,4.579151879551501e-07,9.9144939777475e-09,6.360214440690132e-09
489,489,0.02,5390,100000.0,17.15,2.43,0.81,2.0136142915459367,,0.0013474999999999,3.4853750000000003,0.0021050173505028,13.475,0.0009562648392154,4.206267323387125e-07,2.673922782052839e-07,1.0868721531343803e-09,-7.98578890061934e-10,11472344560.240597,248392047.3593377,154695220.6698726,0.0035738404899339,0.0030109508777849,16409682283.928122,355292203.5786272,221271197.766529,2.3360246358766247e-06,5.057814807953295e-08,3.1499389217231775e-08,4.4254228743121254e-07,9.581649526036005e-09,5.967322237443602e-09
490,490,0.02,5400,100000.0,17.15,2.43,0.81,2.0122099516866663,,0.0013499999999999,3.542375,0.0021104617402395,13.5,0.0009997656760091,3.9868603691895e-07,2.790340956404752e-07,6.548388094161707e-10,-7.207607779199325e-10,11502016484.305796,249034485.34827232,150614086.933316,0.0034045039132225,0.0028754082186834,15670974791.824942,339298169.8046502,205204849.32761592,2.3426302213165244e-06,5.07211680945616e-08,3.0675761270854206e-08,4.4243459787063756e-07,9.579317898853038e-09,5.793495695031983e-09
491,491,0.02,5410,100000.0,17.15,2.43,0.81,2.030758749470886,,0.0013525,3.5286250000000003,0.002101466576968,13.525,0.0010044614185345,4.041482248787375e-07,2.71696778389776e-07,-2.1459056128631167e-09,2.2816690329491571e-10,11452992844.475822,247973056.08222884,145510007.27045918,0.0034008935020921,0.0028623842929864,15599994396.776209,337761346.57240224,198197565.3803805,2.3330936155077496e-06,5.0514687455033056e-08,2.9641900031305877e-08,4.392849329919874e-07,9.5111233198282e-09,5.5811048397109195e-09
492,492,0.02,5420,100000.0,17.15,2.43,0.81,2.029339908200454,,0.0013549999999999,3.548625,0.0021584135380705,13.55,0.0010306418891462,4.156170456180501e-07,2.64485013932535e-07,6.070067279250973e-10,-5.479808704845862e-10,11763353782.484344,254692797.4923215,145010598.57627854,0.0033032594167306,0.0028514202863317,15540240560.507923,336467593.78714406,191569481.575406,2.3966607549465504e-06,5.189100350159771e-08,2.9544398399084322e-08,4.4989821975551254e-07,9.740915583699723e-09,5.546038260135258e-09
493,493,0.02,5430,100000.0,17.15,2.43,0.81,2.027925302777187,,0.0013574999999999,3.522125,0.0021633236149504,13.575,0.0010159318536486,4.066421218191126e-07,2.645185735671415e-07,-6.168967310867941e-12,2.148609768891732e-09,11790113701.480206,255272186.56415853,141129787.16142908,0.0033696540528147,0.0029161398372691,15892962113.116856,344104500.7977595,190241622.530514,2.4026470152569877e-06,5.20206142752911e-08,2.8760118050829728e-08,4.496447955347624e-07,9.735428600571628e-09,5.3823292886576975e-09
494,494,0.02,5440,100000.0,17.15,2.43,0.81,2.0265149132333886,,0.00136,3.544625,0.002181426697339,13.6,0.0009693794810365,4.0340949977780004e-07,2.757615552758071e-07,6.254055441291467e-10,8.164444659409911e-10,11888775500.4976,257408350.28600305,138064861.44237375,0.0035606598551988,0.0031039975100296,16916786429.66181,366271706.18350345,196455368.71006855,2.423173377755412e-06,5.246503827067017e-08,2.8140416701170217e-08,4.521272133505249e-07,9.789176362454102e-09,5.250572782955588e-09
