,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
165,165,0.02,2150,100000.0,17.15,2.43,0.81,1.4932693336813323,,0.2149999999999999,64998.45,17.136965411364308,2150.0,0.2115746546615809,0.0034565553720941,0.00213323614294,-2.440152936720357e-05,-1.144741963324357e-06,93396461491935.48,96940157795725.66,119291782791042.78,1.016528949734858,17.423778465660792,94959592637851.34,98562598062946.95,121288311333493.08,0.0085877097506797,0.0089135490256948,0.0109687582365105,0.0052278723036498,0.0054262309080679,0.0066773644027204
166,166,0.02,2160,100000.0,17.15,2.43,0.81,1.4956701414070592,,0.2160000000000001,60851.95,16.165679403790577,2160.0,0.2098955194864174,0.003509014925153,0.00212140468152,-2.04542412871699e-05,-1.597408902456262e-06,88102952750658.64,90492316777011.98,111844071764827.8,1.0322611748679154,16.444085179680947,89620264229261.16,92050777948678.78,113770253448916.12,0.0081410951505902,0.0083618827550987,0.0103348775703786,0.0049396969421249,0.005073662193074,0.0062707979930603
167,167,0.02,2170,100000.0,17.15,2.43,0.81,1.4981127031897543,,0.217,66501.45,17.7587363039414,2170.0,0.2145913958029723,0.0035025810168408,0.0021271340935842,-2.1661181963023057e-05,-9.968133134791712e-07,96785112856480.6,98307126957403.77,122111652861739.2,1.0112830243404187,17.95917950430531,97877528298463.95,99416721402001.2,123489929450929.95,0.0089871243540508,0.0091284532174463,0.0113388575676352,0.0054367550194629,0.0055222518232447,0.0068594344939747
168,168,0.02,2180,100000.0,17.15,2.43,0.81,1.5005976159594452,,0.218,61674.6,16.50224366669822,2180.0,0.2150619329027677,0.0034160986052871,0.0021400920475475,-2.1399685957360805e-05,-1.76988877334212e-06,89937227983505.3,90280886975480.77,112771028125529.95,1.0136931647254257,16.73588128187582,91210552986223.22,91559077478244.72,114367632478521.4,0.0083903672053365,0.008422427623483,0.0105205637010522,0.0050636054378011,0.0050829539721014,0.006349183803481
169,169,0.02,2190,100000.0,17.15,2.43,0.81,1.503125492371472,,0.219,62893.95,16.78806575415075,2190.0,0.2156565222257541,0.0034008375847037,0.0021514391387655,-2.1854174003883223e-05,-1.3791429184366486e-06,91494958360121.6,90837868072607.28,114011307741380.56,1.015565706704856,17.043219698478953,92885547356710.28,92218470261835.66,115744112180810.2,0.0085767707573808,0.0085151748742423,0.0106874615582449,0.0051628479251611,0.0051257698468894,0.0064333932073141
170,170,0.02,2200,100000.0,17.15,2.43,0.81,1.5012226792986705,,0.22,64085.3,17.361470636807415,2200.0,0.2167311232907877,0.0034643628393668,0.0021262594525,-2.028999212269236e-05,-1.848677213418499e-06,94620014970600.4,92902378746419.66,117168131170261.69,1.015342172146688,17.625195997728405,96057318187619.77,94313590611926.86,118947946275083.7,0.0089125502964637,0.0087507608564198,0.0110364267277075,0.0053509633638676,0.005253827377249,0.0066261073568813
171,171,0.02,2210,100000.0,17.15,2.43,0.81,1.5037943662729942,,0.221,62662.7,17.23033455440896,2210.0,0.2179602049948698,0.0034977255649829,0.0021390741166186,-2.395409088936769e-05,-1.0933811281573443e-06,93905323321528.8,91082738496963.23,115551402610564.8,1.0140160827630866,17.46350434404691,95176098675055.64,92315317174290.84,117115103892974.42,0.0088877643984767,0.0086206180000818,0.0109364794879608,0.0053218622243742,0.0051618989015121,0.0065486026007392
172,172,0.02,2220,100000.0,17.15,2.43,0.81,1.5064101542953967,,0.222,60668.9,16.884356671535286,2220.0,0.2175489104974531,0.0034748510691869,0.002140905632704,-2.417254908886999e-05,-6.169338652631044e-07,92019743859867.3,88202413168813.22,112514147057249.56,1.0211055326796552,17.209619677254814,93792427241038.72,89901558867824.06,114681637970273.66,0.0087490377261391,0.0083860942008882,0.0106976011455468,0.0052209191305554,0.0050043354497431,0.0063837089540685
173,173,0.02,2230,100000.0,17.15,2.43,0.81,1.5090707056363442,,0.2229999999999999,59668.8,16.72973622337063,2230.0,0.2187155604808822,0.0033746616799795,0.002125974472844,-2.2954207400762943e-05,-1.9489354205660173e-06,91177062417369.95,86407936941698.64,110813276175522.31,1.020257229616682,17.02444247513148,92783211489466.52,87930074462486.47,112765331176928.0,0.0087102469191067,0.0082546470195273,0.0105861164180267,0.005173871189119,0.0049032456585122,0.0062881343374712
174,174,0.02,2240,100000.0,17.15,2.43,0.81,1.5117766998463873,,0.2240000000000001,61458.3,17.259563533043135,2240.0,0.2209809417936412,0.0034115202047656,0.0021373713653394,-2.2618160093574932e-05,-1.062658806476967e-06,94064621255085.08,88126456325131.86,113650830400030.66,1.0139711328462406,17.4747709541791,95237501700276.1,89225294506252.4,115067928930565.7,0.0090287581637198,0.0084587855813241,0.0109087332633292,0.0053265129789908,0.0049902578370601,0.0064356036852285
175,175,0.02,2250,100000.0,17.15,2.43,0.81,1.5145288341928238,,0.225,61913.1,17.292698373300638,2250.0,0.2218471841973269,0.0034373387133733,0.002130990505724,-1.8703910780084062e-05,-1.0623497020609242e-06,94245206134488.48,87275684705137.92,113195847463663.88,1.0143321779473913,17.51883728010818,95477663176589.56,88417000392490.2,114676124552178.16,0.0090885143434102,0.0084164101794385,0.0109160149941198,0.0053167179730843,0.004923541689992,0.0063857932023594
176,176,0.02,2260,100000.0,17.15,2.43,0.81,1.5126402032299888,,0.226,60580.95,17.132839500161918,2260.0,0.222780593727316,0.0033773782447588,0.0021090937943917,-2.2469505637666995e-05,-1.864587836777925e-06,93373975275882.44,85458354533846.86,111431004132420.94,1.014621427885826,17.37797325815511,94709954256945.34,86681078157598.7,113025340015838.1,0.0090448554885581,0.0082780931706595,0.010793985437,0.0052533729007871,0.0048080271031357,0.0062692909420122
177,177,0.02,2270,100000.0,17.15,2.43,0.81,1.5154386620721718,,0.2269999999999999,62512.65,17.941906103756562,2270.0,0.2232234049316957,0.0034769803636018,0.0021258241274449,-2.292763182102827e-05,-1.0569406520672856e-06,97783388265473.28,88435718828485.25,115931190220387.7,1.0170687586641485,18.245658413882467,99438838355659.48,89932915042558.22,117893878389718.58,0.0095163828874858,0.008606657799759,0.0112825461901969,0.0054986385051887,0.0049729924214137,0.0065191411118576
178,178,0.02,2280,100000.0,17.15,2.43,0.81,1.518284575583688,,0.228,60783.8,17.611217701665698,2280.0,0.2250117687991405,0.0035025956741633,0.002117330726651,-2.269552695671828e-05,-1.1685964971188337e-06,95981136474078.05,85767010595137.77,113046561820474.4,1.0133892068601265,17.83268357819279,97188125501150.7,86845554197308.14,114468153236017.31,0.0093842392485515,0.0083855867582397,0.0110527549612419,0.005400511825736,0.0048257998601857,0.0063607216625858
179,179,0.02,2290,100000.0,17.15,2.43,0.81,1.5211786968242846,,0.229,60874.1,17.67632576276481,2290.0,0.2264168066154525,0.0034810375160125,0.002095091400089,-2.3296455766395844e-05,-1.2642970153465032e-06,96335975407068.22,85041504538460.7,112713833035891.84,1.011483749961268,17.872446159893528,97404831571419.72,85985047549963.7,113964402978626.48,0.0094623642974693,0.0083529926691204,0.0110710390904651,0.0054257282520848,0.0047896135563524,0.0063481438343203
180,180,0.02,2300,100000.0,17.15,2.43,0.81,1.524121798434274,,0.23,61859.8,17.822709850534196,2300.0,0.2278256716918122,0.0034949259943666,0.0021237717994235,-1.9510187089556888e-05,-6.910552541641485e-07,97133768685411.31,84694546667061.03,112890382839324.52,1.009576593114707,18.000315161651564,98101717631001.02,85538537364148.97,114015348219700.52,0.0095827460767264,0.0083555528193543,0.0111372171377116,0.0054779727090696,0.0047764482067179,0.0063665854283189
181,181,0.02,2310,100000.0,17.15,2.43,0.81,1.522244268623915,,0.2309999999999999,64629.25,18.925587212766175,2310.0,0.2286979099137852,0.0033671328652114,0.0021297430520804,-2.047524333025472e-05,-1.7058044669441234e-06,103144450309575.69,88819215618074.22,119085615522221.31,1.010111634000205,19.119089545244957,104199038021585.02,89727336734624.81,120303191712019.95,0.0102222635008141,0.0088025426793058,0.0118021331964166,0.0058250663754207,0.0050160510316865,0.0067253411375286
182,182,0.02,2320,100000.0,17.15,2.43,0.81,1.5252360119812969,,0.2319999999999999,62404.95,18.540119650869183,2320.0,0.2289227630292089,0.0034490275774502,0.0021202996618821,-2.3449606210519397e-05,-1.4191603532506097e-06,101043652097237.05,85916654927225.89,115938405915319.31,1.0134980411139216,18.77981930709231,102350015223653.12,87027445636116.08,117437338854495.77,0.0100596656136963,0.0085536577635128,0.011542551868283,0.0057076490181004,0.0048531708915464,0.0065490084230714
183,183,0.02,2330,100000.0,17.15,2.43,0.81,1.5282782074662329,,0.233,64258.4,19.209817153870382,2330.0,0.2298316027304508,0.0034686555518972,0.0021117376495444,-2.242218256687333e-05,-1.854567075305647e-06,104693503488593.6,87887064256510.39,119378479501144.38,1.013927100358126,19.474347657222967,106135194731865.16,89097320926822.92,121022391518575.58,0.0104703079886832,0.0087895103356352,0.0119389399145847,0.0059044793070177,0.0049566337448401,0.0067326790911581
184,184,0.02,2340,100000.0,17.15,2.43,0.81,1.53137168932571,,0.234,63713.8,18.94710469700198,2340.0,0.2316582794612713,0.0034981390716841,0.002135440916382,-2.029118771066738e-05,-1.47565594168887e-06,103261720598660.78,85567588489346.47,116983355880534.16,1.0101633223454036,19.133878524115943,104279637956431.88,86411083378652.52,118136536244281.2,0.0103718261303589,0.0085945899899823,0.0117500562677486,0.0058106871081346,0.0048150125760703,0.0065828234697278
185,185,0.02,2350,100000.0,17.15,2.43,0.81,1.5295040682729268,,0.2349999999999999,61869.6,18.55620531232118,2350.0,0.2307413643253766,0.0034553387174052,0.0021015578616168,-2.2938295368203745e-05,-1.1766372286154254e-06,101131318952150.42,82707754903246.47,113781831274355.62,1.0186766365710158,18.88160928659075,102904770611919.58,84158128602795.9,115777123925690.95,0.0102035382926016,0.0083447121326448,0.0114798984571686,0.0056839935788037,0.0046485139584677,0.0063950040902162
186,186,0.02,2360,100000.0,17.15,2.43,0.81,1.5326481031475945,,0.2359999999999998,65091.45,19.84640498480202,2360.0,0.2328459857910957,0.0034952140923766,0.0021316602820412,-2.111670162359345e-05,-9.692051217982005e-07,108162907167171.05,87390658408561.1,120850178651142.1,1.01359682695736,20.114543883728818,109624264166322.06,88571367707807.16,122482949617140.2,0.0109618751082136,0.0088566913389136,0.0122476789860286,0.0060817954290581,0.0049138112202376,0.006795176677208
187,187,0.02,2370,100000.0,17.15,2.43,0.81,1.5358450245360062,,0.237,63720.15,19.550733572641725,2370.0,0.2333147661503971,0.0034786214688688,0.0021163129359397,-2.1683677801514817e-05,-1.4405811757474854e-06,106551497970897.38,85029742542778.56,118257277774451.92,1.0159882547901993,19.867556848898644,108278184826497.6,86407665346114.34,120173658970406.38,0.0108447265008442,0.0086542593945089,0.0120361314352294,0.0059945258439417,0.0047837242918501,0.0066530862667625
188,188,0.02,2380,100000.0,17.15,2.43,0.81,1.5390957332195696,,0.2379999999999999,66357.75,20.189402330649795,2380.0,0.2350472135048448,0.0034014333589038,0.0021126246377346,-1.871222664571855e-05,-1.5685015765067803e-06,110032242702041.38,86616621070737.2,121334479126508.8,1.0126727430687017,20.449666224523163,111450680923651.23,87733205836587.42,122898615770148.92,0.0112483449303121,0.0088546193967899,0.012403746753127,0.0061961022565245,0.0048775288778056,0.0068325503638584
189,189,0.02,2390,100000.0,17.15,2.43,0.81,1.537236340438018,,0.2389999999999999,66138.05,20.398973240237066,2390.0,0.2361011140309756,0.0033878377581369,0.0021097718394373,-2.11244721698398e-05,-9.311900995126504e-07,111174404159292.0,86371267066774.97,121799863261495.6,1.0123474204016545,20.648960423095797,112536834305872.05,87429737484853.27,123292507245618.23,0.0114154122919068,0.0088686207153305,0.0125064367715043,0.0062682200335636,0.0048697729540022,0.0068673032138504
190,190,0.02,2400,100000.0,17.15,2.43,0.81,1.54053971883028,,0.2400000000000001,63504.2,19.85236712037755,2400.0,0.2368981718851955,0.0034303039539093,0.0021021330133826,-2.163801084764727e-05,-2.192317220795494e-06,108195400806057.66,83003060161507.83,117712712152921.3,1.0131836765447215,20.078993903667094,109430516774985.69,83950590318165.2,119056473989771.58,0.0111585071680455,0.0085603476199706,0.0121400552384193,0.0061064900190233,0.0046846479115428,0.0066436419341193
191,191,0.02,2410,100000.0,17.15,2.43,0.81,1.543898622938011,,0.241,61559.75,19.24244863210611,2410.0,0.236173356188533,0.0034592868483925,0.0021106420345771,-1.8846633043830188e-05,-5.979920486888637e-07,104871345044978.31,79341567257624.98,113279092200721.62,1.0211893489004316,19.65909726337848,107142080085412.72,81059516778131.3,115731876647211.34,0.0108607529699362,0.008216821876968,0.0117314814311097,0.0059212883052231,0.0044798156647953,0.0063960099261314
192,192,0.02,2420,100000.0,17.15,2.43,0.81,1.5420481701571545,,0.242,61292.6,19.058738098138672,2420.0,0.2384714644552332,0.0034261173830219,0.0020981371537726,-2.1789226952054346e-05,-1.1964755049175209e-06,103870122634855.77,77470858880976.1,111388234774461.78,1.014846694895987,19.32805577728238,105337903986188.98,78565594104665.03,112962254036330.05,0.0108041152541621,0.0080581794548504,0.0115861163531265,0.0058716526551491,0.0043793341406196,0.0062966424595938
193,193,0.02,2430,100000.0,17.15,2.43,0.81,1.5454612163854078,,0.2429999999999999,62126.5,19.70002571938935,2430.0,0.2398130367855401,0.003479526487047,0.0020833004955928,-1.926688762290592e-05,-5.450987189370085e-07,107365140170671.98,79031859212564.34,114362000469358.4,1.013345332379858,19.950787181591448,108731790139673.4,80037855085817.86,115817713414434.8,0.0112158890137206,0.0082560555508709,0.0119468153500513,0.0060802548516633,0.0044756970898495,0.0064764979312129
194,194,0.02,2440,100000.0,17.15,2.43,0.81,1.5489316250097802,,0.2439999999999998,57794.2,18.43626136803873,2440.0,0.239559913159178,0.0035153632199048,0.0021138747444818,-1.8804973534773174e-05,-1.6970708873664048e-06,100477624455811.06,72983271670829.66,106307947524209.64,1.019174299126122,18.69346656754926,101879392793143.48,74001464924672.84,107791054988715.52,0.0105419371436889,0.0076572775945059,0.0111536444730306,0.0056978515992021,0.0041387110160782,0.0060284756142409
195,195,0.02,2450,100000.0,17.15,2.43,0.81,1.5524604200208103,,0.245,59020.2,18.56492366551593,2450.0,0.2411642981300929,0.0033991761622284,0.0020921700279837,-1.8071891704333348e-05,-1.4307375174832346e-06,101178833977061.8,72507094845634.47,106327151003731.69,1.0161533544941934,18.81211836769887,102526045103958.84,73472537528806.34,107742912732671.6,0.0106590129993878,0.0076384954849615,0.0112013791836501,0.0057436085568753,0.0041160028636421,0.0060358625448447
196,196,0.02,2460,100000.0,17.15,2.43,0.81,1.5506153812140655,,0.246,60298.8,19.391682105301,2460.0,0.2427809545737545,0.0034504351216262,0.0021075870042312,-1.9207236665012506e-05,-7.444225109184884e-07,105684667473890.44,74706702616355.3,110307377612079.48,1.0133778632298558,19.61921339387097,106924712996596.8,75583269807319.42,111601663462608.69,0.0111812210274958,0.0079038158907509,0.0116702942775385,0.0060063463654849,0.0042457845822144,0.0062690675236326
197,197,0.02,2470,100000.0,17.15,2.43,0.81,1.5542008110611496,,0.2469999999999999,64519.4,20.946587773188764,2470.0,0.2436882714763896,0.0034018248412217,0.0021085694790457,-2.166727299725737e-05,-3.2710965803504694e-07,114158903363878.78,79585089086847.53,118336873551663.84,1.0136907892835398,21.225918275170955,115681254599681.7,80646385710700.55,119914939566525.62,0.0121291333114634,0.0084557413105327,0.0125730334881972,0.0064972284844896,0.0045294978535973,0.0067350130646805
198,198,0.02,2480,100000.0,17.15,2.43,0.81,1.5578466214668023,,0.2480000000000001,63535.7,20.38835823074088,2480.0,0.2432335489554816,0.0034174032580106,0.0021109735131475,-2.1173404654843225e-05,-1.5330699670634938e-06,111116552357537.77,76381829249909.16,114389501792477.48,1.0203808223367945,20.78633928826164,113285549121025.95,77872803698965.84,116622386577874.4,0.0118563363763786,0.0081500788263847,0.0122055659791714,0.0063320047615473,0.0043526378045809,0.0065185146105899
199,199,0.02,2490,100000.0,17.15,2.43,0.81,1.5560085146306568,,0.249,59023.95,19.28019051038757,2490.0,0.2440855534498041,0.0034186884371828,0.0020963959184521,-1.818880114327729e-05,-1.1277915701688956e-06,105077038281612.22,71206780326509.23,107421554870255.69,1.0204489741922786,19.63496375574466,107010552468808.42,72517050602845.7,109398210319904.6,0.0112571186527072,0.0076285284408615,0.0115082915240901,0.0059942633192777,0.0040620881438543,0.0061280094737047
200,200,0.02,2500,100000.0,17.15,2.43,0.81,1.5597127003734337,,0.25,60738.7,20.0486328009087,2500.0,0.2471882078702037,0.0034598356442164,0.0021201860029642,-2.0450360471960135e-05,-2.127112556577915e-06,109265048764952.42,72980597471274.17,110922557521159.78,1.0114858857974387,20.268099751674495,110461143646626.0,73779496296502.83,112136796702058.4,0.0117549882839156,0.007851422553917,0.0119333069341147,0.0062405076683392,0.0041681762220157,0.006335173768985
201,201,0.02,2510,100000.0,17.15,2.43,0.81,1.5634793730249614,,0.251,61233.75,19.950920445414503,2510.0,0.2479005495857791,0.0034073591305709,0.0020957115984356,-1.910734634845581e-05,-1.3141074263216213e-06,108732516427509.02,71565833984293.16,109575815872136.62,1.012623368091897,20.161330685608085,109879252236564.08,72320595367833.77,110731445448232.9,0.0117466743269811,0.0077314548800381,0.0118377782971791,0.0062183323855647,0.0040927972402916,0.0062665600585695
202,202,0.02,2520,100000.0,17.15,2.43,0.81,1.56164737458027,,0.2519999999999999,62038.4,20.623888779231947,2520.0,0.2497447590014871,0.0034544686961015,0.0020963369583603,-1.618840440693062e-05,-1.7017894131855972e-06,112400193846814.1,72885025972037.52,112396099297198.52,1.0090669790996132,20.809248023553657,113410401728367.42,73540087366188.83,113406270378581.38,0.0121935508338217,0.0079068126023489,0.0121931066433166,0.006435960802937,0.0041733484100247,0.0064357263517325
203,203,0.02,2530,100000.0,17.15,2.43,0.81,1.5654742801499508,,0.253,63825.6,21.40132749697625,2530.0,0.2486380403697467,0.0034544484605078,0.0021103453016831,-2.0617348146576546e-05,-1.125503580488406e-06,116637234858520.58,74496423185161.02,115724130799515.58,1.0177590008400754,21.747336419331265,118522983485355.4,75700854410712.0,117595116690183.72,0.012703410392804,0.0081136923184523,0.0126039607135747,0.0066855764244455,0.004270090345989,0.0066332378468262
204,204,0.02,2540,100000.0,17.15,2.43,0.81,1.5636511682459822,,0.2539999999999999,60747.15,20.08451037080375,2540.0,0.2515134003371486,0.0034218017996578,0.002115527051364,-1.8969411273544952e-05,-1.8724284733567037e-06,109460581520880.4,68846511857096.39,107792792227298.31,1.0099201136059723,20.268302880188184,110462250697025.6,69476523390510.48,108779199533787.08,0.0119711223446726,0.0075293772880974,0.0117887250889555,0.0062806229822116,0.0039502712173359,0.00618492866357
205,205,0.02,2550,100000.0,17.15,2.43,0.81,1.5675391969459505,,0.2549999999999999,64027.0,21.674606671070684,2550.0,0.2516761980184355,0.0034927179231895,0.0020760657212027,-2.0456191348495207e-05,-1.8283335082344783e-06,118126606357335.2,73146556939959.81,115483022195323.28,1.013299086924358,21.968397057695725,119727763964441.78,74138028460980.06,117048347105448.52,0.0129721542419779,0.0080326392855512,0.0126818472352945,0.0067845963102253,0.0042011691999287,0.00663276217307
206,206,0.02,2560,100000.0,17.15,2.43,0.81,1.571493027829385,,0.2560000000000001,60643.4,20.57657261457469,2560.0,0.2524640614909458,0.0033792831886427,0.0020928513040066,-2.334839226987004e-05,-1.339071956478584e-06,112142320749432.08,68413450375723.3,108831649447893.56,1.0141155284200294,20.85790994062283,113675609176394.4,69348847030693.89,110319672055866.22,0.0123637398388566,0.0075426127823224,0.0119987368819832,0.006448333366843,0.003933864858962,0.006257965340948
207,207,0.02,2570,100000.0,17.15,2.43,0.81,1.5696747195308494,,0.257,61387.5,20.724438820160746,2570.0,0.254931911519202,0.0034649204553208,0.0020775644050229,-2.0643796716750623e-05,-2.391027122128128e-06,112948191569876.08,67927199455541.125,108806967450847.72,1.008135728621432,20.88667040107853,113832353685877.95,68458935781461.29,109658711929798.28,0.0125030906706207,0.0075193761138578,0.012044667211795,0.0065036098099772,0.003911279982469,0.006265156184191
208,208,0.02,2580,100000.0,17.15,2.43,0.81,1.5736917189644355,,0.258,62889.65,21.62752432662632,2580.0,0.2549740255033839,0.0034843753186735,0.0020964615834576,-1.8471462318242666e-05,-2.6596389841265983e-06,117870007580113.42,69866669963442.65,112706410468707.52,1.0119085560213108,21.87077816760635,119195741013454.6,70652489716476.9,113974066758698.69,0.0131011300390602,0.0077656084646048,0.0125272015341361,0.0067955404134926,0.0040280117821323,0.0064978443874216
209,209,0.02,2590,100000.0,17.15,2.43,0.81,1.577776935583556,,0.259,65616.5,22.388191105131835,2590.0,0.2561414823842369,0.0034530428717985,0.0020795429035243,-1.8372154768500543e-05,-1.4268272730270256e-06,122015641522968.56,71248705910652.89,115798907566739.31,1.0111915066483308,22.63711369046306,123372269613023.69,72040883000507.97,117086415043993.08,0.0136165038255818,0.007951097617411,0.0129227388242997,0.0070414899223208,0.0041117436943838,0.0066827238743277
210,210,0.02,2600,100000.0,17.15,2.43,0.81,1.575962641452958,,0.2599999999999999,67226.0,23.190801191006077,2600.0,0.2536684413804778,0.0034409349150308,0.0021189240310942,-1.922597123438434e-05,-2.1386362505108644e-06,126389866490983.1,72571879657011.55,119124671122700.92,1.0311373064473357,23.91427407694268,130332793719337.62,74835871607132.89,122840949352743.88,0.0141596361065835,0.0081303306668763,0.0133457059592212,0.0073008350705581,0.0041920712383538,0.0068811654039002
211,211,0.02,2610,100000.0,17.15,2.43,0.81,1.5801132048992,,0.261,65392.55,22.770139755658857,2610.0,0.2580451802275093,0.0034493631424862,0.0021088647330255,-1.692168200817818e-05,-8.300262550935782e-07,124097261668340.8,70106836434496.36,116158037210427.69,1.0115217268955587,23.021956939693013,125469665321326.9,70882154738288.97,117442640210108.22,0.0139583403569849,0.0078855493759361,0.0130653440437365,0.0071749525418359,0.004053378918385,0.0067159290473711
212,212,0.02,2620,100000.0,17.15,2.43,0.81,1.5783065069993836,,0.2620000000000001,68128.05,23.426184452125955,2620.0,0.2591499539725191,0.0034076612126194,0.0020963240227099,-2.020947490776025e-05,-2.352516399861767e-06,127672705264086.5,71021366924013.66,118666203795340.77,1.0110961535339889,23.68490573940124,129082736279736.78,71805734498348.33,119976766045234.38,0.0144182035539276,0.0080205124726581,0.0134010905287394,0.007388937100399,0.0041102944587915,0.0068676943436989
213,213,0.02,2630,100000.0,17.15,2.43,0.81,1.5825234764800369,,0.2629999999999999,67172.1,23.62660878211863,2630.0,0.2607276781921882,0.0033776059385539,0.0020951316542392,-2.239053698128803e-05,-1.3029254037925048e-06,128765017862546.5,70514176816825.56,118761724822039.48,1.0087373848853316,23.829796405721435,129872390411181.8,71120595120435.97,119783069563643.84,0.0145992319448545,0.0079948175353669,0.013465069905079,0.007461005531367,0.0040857887647073,0.0068813867346937
214,214,0.02,2640,100000.0,17.15,2.43,0.81,1.5868124741356575,,0.2640000000000001,64987.7,22.71537867963297,2640.0,0.2613187780907765,0.0034335768926398,0.0020943943146029,-1.769975524669161e-05,-1.762554611328953e-06,123798813803999.72,66722765096344.89,113297063874185.5,1.0103144301836688,22.943363386319465,125041330455441.08,67392433440612.52,114434178876320.9,0.0140895388163627,0.0075937156413176,0.0128943350116629,0.0071821554681208,0.0038709035850985,0.0065728992211048
215,215,0.02,2650,100000.0,17.15,2.43,0.81,1.58500854061911,,0.265,64421.75,22.74451377913281,2650.0,0.2607873169273489,0.0034568330186017,0.0020991304072626,-1.856878715892162e-05,-5.357414634200792e-07,123957600096273.78,65735116981853.484,112556982792616.48,1.0163838885161849,23.130961218603453,126063738641388.8,66852009076695.56,114469415751928.84,0.0141636796769653,0.0075110452262362,0.0128610189971582,0.0071970458850327,0.0038166167528973,0.0065351198249251
216,216,0.02,2660,100000.0,17.15,2.43,0.81,1.589366336428706,,0.266,64772.95,23.06142072943924,2660.0,0.2638621277672427,0.0034716743258203,0.0020929977950665,-1.7431855501945665e-05,-1.475208513370132e-06,125684742975443.84,65562856381473.086,113227542833033.62,1.008138185707065,23.246116232249417,126691333465759.38,66087939587192.06,114134365452544.3,0.0144173621093763,0.0075207492890478,0.0129883902145363,0.0072999949454578,0.0038080081071418,0.0065764584531095
217,217,0.02,2670,100000.0,17.15,2.43,0.81,1.5875692307132168,,0.267,68297.9,24.11217093395033,2670.0,0.2639741596913382,0.0033936619951752,0.0020952818800687,-1.6839071303169013e-05,-1.0729888814231702e-06,131411331590029.3,67412374986434.79,117447904806529.92,1.0115677741338498,24.38530080326779,132899889377809.44,68175986575820.95,118778292309973.23,0.0151331808354225,0.0077631331246052,0.0135251683448702,0.0076358430423379,0.0039170922954615,0.006824478193037
218,218,0.02,2680,100000.0,17.15,2.43,0.81,1.5919969962841978,,0.2679999999999999,66820.6,24.06625916480387,2680.0,0.2655012224169013,0.0033876692629588,0.0020841615593956,-2.046828873816676e-05,-1.439193924368615e-07,131161112448181.1,66148430710927.98,116326871476503.16,1.0094532593491323,24.29208319853913,132391853432038.28,66769129812774.48,117418416413700.8,0.0151609365397937,0.0076461089838006,0.0134462439621711,0.0076259120927579,0.0038459731566756,0.006763426135592
219,219,0.02,2690,100000.0,17.15,2.43,0.81,1.5965009345656354,,0.2690000000000001,68012.35,24.112341262959177,2690.0,0.2655572970603771,0.0034650535034565,0.0020925387322704,-1.7392658540669762e-05,-5.875826560598694e-07,131412259883127.52,65137321402626.914,115696301495603.5,1.0130886151331533,24.425258647832003,133117659630684.4,65982639575949.31,117197747734632.8,0.0152494775407378,0.0075587325008837,0.0134257500234204,0.007645715243059,0.0037897636916298,0.0067313428495728
220,220,0.02,2700,100000.0,17.15,2.43,0.81,1.5947053706962049,,0.2699999999999999,66733.35,24.21048143619496,2700.0,0.2665159873065931,0.0033977424338541,0.0021081920977737,-1.7034790935755767e-05,-1.3295484519986008e-06,131947123827262.52,64260069027228.125,115310413687033.69,1.0132046410434832,24.526660538577147,133670299935245.42,65099279556667.29,116816321084660.95,0.0153707481689276,0.0074857663409813,0.0134327090930651,0.0076818399456968,0.0037411619961707,0.006713266013858
221,221,0.02,2710,100000.0,17.15,2.43,0.81,1.5992819032235883,,0.2709999999999999,63361.2,22.9307924147101,2710.0,0.2677936310925588,0.003435684231054,0.0020960464378538,-1.734625162257868e-05,-2.020495761746627e-06,124972818660170.05,59818639444668.375,108352234032293.12,1.0120613882886376,23.192781429370203,126400658790067.62,60502079690560.77,109590180567979.86,0.0146143894316235,0.006995224253455,0.0126707692193472,0.0072800831077086,0.0034846350687778,0.006311878671841
222,222,0.02,2720,100000.0,17.15,2.43,0.81,1.5974924221866822,,0.2720000000000001,65498.05,23.87163247924038,2720.0,0.2690402880492684,0.0033653990529962,0.0020959332457605,-2.0182553340552494e-05,-7.919978299012638e-07,130100397011860.08,61287360504407.27,111868587078682.77,1.0111391016574696,24.13091008436013,131513459959762.77,61953022564574.83,113083628378062.48,0.0152701514976566,0.0071934237042219,0.0131302464231877,0.0075836411282662,0.0035724821633075,0.0065208964570153
