,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
182,182,0.02,2320,100000.0,17.15,2.43,0.81,1.5252360119812969,,0.2319999999999999,769.0,0.2284650818808186,2320.0,0.1602259404974802,0.0001445007380238,0.0001127247566823,5.492512055214957e-07,4.160807646688736e-08,1245134696250.462,1058728636735.3346,1428678881224.6553,1.5651814616577469,0.3579134688830601,1950628405412.6768,1658604614150.4087,2238168783122.1123,0.0001239626481061,0.0001054045042923,0.0001422358704991,7.033387727927505e-05,5.980436512807482e-05,8.070173082971753e-05
183,183,0.02,2330,100000.0,17.15,2.43,0.81,1.5282782074662329,,0.233,781.45,0.2336116618977754,2330.0,0.1615256222321249,0.0001558123486049,0.00010168045958,-1.2908007597803834e-07,-1.9020585578519065e-07,1273183557342.8755,1068799508908.5638,1451768372791.25,1.4598279421468991,0.3411202690719819,1859105466442.302,1560663423654.0366,2119875411756.8333,0.0001273300016457,0.0001068897272851,0.0001451901167201,7.180470342350635e-05,6.0277900475352126e-05,8.187648736640782e-05
184,184,0.02,2340,100000.0,17.15,2.43,0.81,1.53137168932571,,0.234,769.8,0.2289218535976839,2340.0,0.1490130213306656,0.0001466735964622,0.0001075383026921,-1.7158402198071418e-07,7.065594800743417e-07,1247624102107.3777,1033840857382.528,1413411024877.423,1.5902131485843394,0.3642097415960508,1984943091698.4768,1644818550964.85,2248706517309.204,0.0001253140097615,0.0001038411674438,0.0001419659997506,7.020562163678905e-05,5.817572772396196e-05,7.953469275096635e-05
185,185,0.02,2350,100000.0,17.15,2.43,0.81,1.5295040682729268,,0.2349999999999999,792.05,0.237555154997349,2350.0,0.1557472247500299,0.0001504027094287,0.000112119695414,-7.256519543787755e-07,5.951591773156106e-07,1294675594735.5525,1058818503289.4404,1456626508993.9705,1.5305017613556655,0.3640365719336259,1983999317038.2617,1622564908101.7915,2232177705963.599,0.000130624935423,0.0001068283817037,0.0001469648029564,7.276606142744629e-05,5.950992863707563e-05,8.186836491032472e-05
186,186,0.02,2360,100000.0,17.15,2.43,0.81,1.5326481031475945,,0.2359999999999998,782.3,0.2385235329618655,2360.0,0.1612715098707439,0.0001594057539159,0.0001120704325787,1.1120902244598693e-07,1.4226774260752618e-07,1299953254642.167,1050302490926.494,1452434916702.401,1.4959958902331096,0.3569891785121424,1945591022891.1765,1571948137650.0132,2173804577340.5469,0.000131745027913,0.0001064439282644,0.000147198430374,7.309390963255872e-05,5.905651998214724e-05,8.166766471756063e-05
187,187,0.02,2370,100000.0,17.15,2.43,0.81,1.5358450245360062,,0.237,777.3,0.2384926150678303,2370.0,0.1560627453569395,0.0001608488134659,0.0001075241195884,3.442863823026856e-07,-8.096838266333875e-07,1299784752119.6758,1037248325349.2308,1442579498229.0762,1.5338666287848146,0.3656444995285173,1992762522430.4192,1590255298686.0598,2211688016042.1343,0.0001322910556409,0.000105570307467,0.0001468245910375,7.312514076781036e-05,5.835499276218189e-05,8.115869085610396e-05
188,188,0.02,2380,100000.0,17.15,2.43,0.81,1.5390957332195696,,0.2379999999999999,780.4,0.2374373690916146,2380.0,0.1609839765736751,0.0001589232541922,0.0001070291651131,-1.0399187387907427e-06,8.135461789751837e-07,1294033661549.3003,1018654355875.5884,1426953558707.5735,1.511390384106963,0.3588519003438968,1955742856874.2373,1539547261654.916,2156631865505.2136,0.0001322861065001,0.0001041347088659,0.0001458742040852,7.286923081315782e-05,5.7362154928995926e-05,8.03541757210754e-05
189,189,0.02,2390,100000.0,17.15,2.43,0.81,1.537236340438018,,0.2389999999999999,797.95,0.2461118931847425,2390.0,0.1497657679439498,0.0001606217747503,0.0001112395726032,2.5872563534759e-07,5.478556242091797e-08,1341309817856.8472,1042062058919.6852,1469505086550.184,1.6205009409719568,0.3980105540149502,2169157519381.479,1685215988636.7314,2376474074686.794,0.0001377259873601,0.000106999161599,0.0001508891057692,7.562554650132763e-05,5.875340032925232e-05,8.285343458859195e-05
190,190,0.02,2400,100000.0,17.15,2.43,0.81,1.54053971883028,,0.2400000000000001,793.15,0.2479506077003954,2400.0,0.1588535463179368,0.0001572460654189,0.0001090821328102,-1.3087028921320723e-06,-3.325257545828339e-07,1351330811967.1553,1036685402967.0466,1470199414276.371,1.546558901424235,0.3831905780750457,2088388650508.9995,1602125852923.5332,2272091884214.64,0.000139366686933,0.00010691638844,0.0001516259524936,7.626838159662463e-05,5.850996455415912e-05,8.297726134723087e-05
191,191,0.02,2410,100000.0,17.15,2.43,0.81,1.543898622938011,,0.241,806.95,0.2522377677569845,2410.0,0.1600801260299476,0.0001622708923035,0.0001059028665204,1.1652123218898106e-06,2.577165614700364e-07,1374695834275.5657,1040041223340.5836,1484907970733.6746,1.5600459836063438,0.3936806936857687,2145559780587.44,1623246803630.8926,2317573633704.079,0.0001423671247704,0.0001077094109969,0.0001537809841792,7.76186322702723e-05,5.872322825720793e-05,8.384147450065636e-05
192,192,0.02,2420,100000.0,17.15,2.43,0.81,1.5420481701571545,,0.242,804.2,0.2500634200298751,2420.0,0.1651705887091566,0.0001499415970218,0.000108557687664,6.905518813360579e-07,-2.498890788214961e-07,1362845639162.819,1016469601747.6986,1461488310262.938,1.4844474176967253,0.3711903474186396,2022987393431.586,1508832057756.1404,2169411078077.5903,0.0001417572347623,0.0001057287163146,0.0001520176134016,7.70400189463496e-05,5.7459799647695526e-05,8.261617007608425e-05
193,193,0.02,2430,100000.0,17.15,2.43,0.81,1.5454612163854078,,0.2429999999999999,796.95,0.2527091578805718,2430.0,0.1600224391113442,0.0001569152678242,0.000106194143639,4.630605788684882e-07,-5.967372782700258e-07,1377264910449.1165,1013809569176.6506,1467019649812.1604,1.5486688443608672,0.3908646385867722,2130212280297.9092,1568056789771.398,2269035716918.934,0.0001438758460476,0.000105907518873,0.0001532520662393,7.799665366684316e-05,5.741361248027244e-05,8.30796041347922e-05
194,194,0.02,2440,100000.0,17.15,2.43,0.81,1.5489316250097802,,0.2439999999999998,797.7,0.2544650794246566,2440.0,0.1643120848624221,0.0001536162688219,0.0001009199198364,1.0400432150597511e-06,-6.038219019110136e-08,1386834682864.3792,1007345993401.0815,1467307268550.5125,1.505363043605569,0.3831987806931569,2088433354777.705,1516961609350.1123,2209616963875.952,0.0001455042765453,0.0001056889850042,0.0001539473199063,7.864415842218737e-05,5.712424045190804e-05,8.320757095833194e-05
195,195,0.02,2450,100000.0,17.15,2.43,0.81,1.5524604200208103,,0.245,815.8,0.2566115453069948,2450.0,0.1674472456206558,0.0001605933653581,0.0001082788774874,-4.138384295358568e-07,-5.098452265151241e-07,1398532921923.1223,1002221069651.8922,1469694948320.1394,1.48122105683403,0.3804633014394672,2073524992845.0964,1485936014592.7122,2179032870394.961,0.0001473329945492,0.0001055822348387,0.0001548297894283,7.93903758492681e-05,5.689298132095958e-05,8.343002334936845e-05
196,196,0.02,2460,100000.0,17.15,2.43,0.81,1.5506153812140655,,0.246,818.45,0.2632079281691112,2460.0,0.1660021124293052,0.0001527249491263,0.0001003183818303,4.6072489394830106e-07,-6.277052318614599e-08,1434483208521.6562,1014011900010.5476,1497228356229.4185,1.5245753619522389,0.401451272325897,2187909434176.1396,1546596146417.3213,2283609892573.325,0.0001517653809022,0.0001072803789757,0.0001584036888204,8.152557236348249e-05,5.762904720016751e-05,8.50915493296251e-05
197,197,0.02,2470,100000.0,17.15,2.43,0.81,1.5542008110611496,,0.2469999999999999,817.65,0.2654546925846768,2470.0,0.1617392904578992,0.0001592822517854,0.0001069135963404,1.070859623622191e-06,-3.515661823117806e-08,1446728074586.4883,1008576460597.2913,1499675208689.4478,1.5554920222621216,0.4126417699431344,2248897646190.083,1567803423520.538,2331202460307.0605,0.0001537116875252,0.0001071590387163,0.0001593372044938,8.233893790616541e-05,5.74020204774673e-05,8.535236583626141e-05
198,198,0.02,2480,100000.0,17.15,2.43,0.81,1.5578466214668023,,0.2480000000000001,821.85,0.263728458361746,2480.0,0.1620698447436552,0.0001572922792989,0.0001101963436865,4.712663230348597e-07,-4.283153102892855e-07,1437320098071.516,988017860337.3828,1479656508831.2185,1.5585744252285376,0.4110952485858264,2240469104792.755,1540104736613.2407,2306462351837.86,0.0001533646446159,0.0001054232861755,0.0001578820159371,8.190604830477512e-05,5.630244696595603e-05,8.431859934986771e-05
199,199,0.02,2490,100000.0,17.15,2.43,0.81,1.5560085146306568,,0.249,824.35,0.2692741683204527,2490.0,0.1679986992814519,0.0001557496175017,0.0001106478642894,-6.193644091256508e-08,-8.437546279371618e-07,1467544217346.4675,994499848996.1764,1500288590602.5486,1.5420929320723744,0.4157321704826077,2265740329130.2114,1535407511781.0054,2316294340492.5005,0.0001572210223368,0.0001065428088127,0.0001607289942113,8.371806643314551e-05,5.673260365303123e-05,8.558601397650538e-05
200,200,0.02,2500,100000.0,17.15,2.43,0.81,1.5597127003734337,,0.25,818.2,0.2700714924373339,2500.0,0.1730840991980357,0.0001626229375491,0.0001085483604634,5.635518126910096e-07,-5.486323516309666e-07,1471889633783.4702,983108378200.332,1494217633301.5515,1.4695540351250376,0.3969390170192954,2163317642755.16,1444928784391.4937,2196134339181.4624,0.0001583493129404,0.0001057650877218,0.0001607514111018,8.406474577551375e-05,5.614874511396037e-05,8.533997562976477e-05
201,201,0.02,2510,100000.0,17.15,2.43,0.81,1.5634793730249614,,0.251,827.4,0.2695799551152094,2510.0,0.1684808466578488,0.0001540708343644,0.0001049303640772,-9.43527049602866e-07,-5.34180965394124e-08,1469210755377.8914,967008733559.5834,1480605549269.902,1.4996139658472456,0.4044951305945923,2204498461740.529,1450962197097.0754,2221595944531.775,0.0001587228993511,0.0001044686266599,0.0001599539104347,8.402307903429592e-05,5.5302515959211696e-05,8.467473888926455e-05
202,202,0.02,2520,100000.0,17.15,2.43,0.81,1.56164737458027,,0.2519999999999999,829.7,0.2758233693990938,2520.0,0.1726662104226534,0.0001558293726403,0.0001096387934715,-2.60828030168562e-07,-6.543700099729146e-08,1503237363225.0615,974762502724.1116,1503182602821.5688,1.489982937515426,0.4106189336859215,2237873188588.272,1451131353871.8225,2237791666639.8623,0.0001630762419214,0.0001057455127173,0.0001630703013288,8.607437777564999e-05,5.581425658620462e-05,8.607124223114273e-05
203,203,0.02,2530,100000.0,17.15,2.43,0.81,1.5654742801499508,,0.253,834.9,0.2799498685045729,2530.0,0.1765060936018016,0.0001555812681325,0.0001088685066026,-6.269423107648013e-07,-5.3949030015198125e-08,1525726783349.923,974484591093.4006,1513782507403.2295,1.4612380559756568,0.4088138297725172,2228035372260.2188,1423050419231.3667,2210593016528.061,0.0001661727792131,0.0001061348693419,0.000164871882125,8.745374515507322e-05,5.58568729454377e-05,8.676910641365287e-05
204,204,0.02,2540,100000.0,17.15,2.43,0.81,1.5636511682459822,,0.2539999999999999,836.9,0.2766998407221681,2540.0,0.1638963558877321,0.0001474812928586,0.0001127081668023,5.52690481677392e-07,-2.6049920349195626e-07,1508014131935.816,948483110289.1902,1485037369078.6477,1.5625499620782328,0.4324435697140284,2356817454941.455,1482347879046.1802,2320907953423.5137,0.0001649234950158,0.0001037305594156,0.000162410648515,8.652674856043426e-05,5.442200962166075e-05,8.520838917614727e-05
205,205,0.02,2550,100000.0,17.15,2.43,0.81,1.5675391969459505,,0.2549999999999999,836.35,0.283123639860527,2550.0,0.167952602770606,0.0001624400104283,0.0001070040539912,9.031577649730356e-07,-2.4029469382553024e-07,1543023837239.8726,955473829739.569,1508492130086.6606,1.5383327811283205,0.4358521208585504,2375394058679.1,1470895525792.1345,2322234535133.104,0.0001694482202863,0.0001049260135016,0.000165656097197,8.862350452242101e-05,5.487759633217904e-05,8.664017747898805e-05
206,206,0.02,2560,100000.0,17.15,2.43,0.81,1.571493027829385,,0.2560000000000001,832.4,0.2824369848057987,2560.0,0.1669581494289104,0.0001562160071732,0.000101836299388,-5.696651209966477e-07,-6.178124498457155e-08,1539281567191.603,939052825084.8744,1493838818411.016,1.5919784549798728,0.4502320401733751,2453764618944.894,1496941590561.316,2381324454960.571,0.0001697064650376,0.0001035309840807,0.0001646963821381,8.851074798840791e-05,5.399679286781446e-05,8.589772918083684e-05
207,207,0.02,2570,100000.0,17.15,2.43,0.81,1.5696747195308494,,0.257,832.95,0.2812041753655531,2570.0,0.1759732024714367,0.0001520411324334,0.0001031684206362,-3.472272695902835e-07,7.542893062862024e-08,1532562755742.2651,921685372209.2115,1476371631654.3855,1.486726809738392,0.4178952930068346,2277529346887.248,1369709315940.207,2194024163386.463,0.0001696509773828,0.0001020283336841,0.0001634307563276,8.82456817954894e-05,5.307107573036287e-05,8.501017053344767e-05
208,208,0.02,2580,100000.0,17.15,2.43,0.81,1.5736917189644355,,0.258,853.8,0.2936187476011323,2580.0,0.1681480118491663,0.0001606751305434,0.0001068349339317,5.67467756951318e-07,-8.35344883095547e-07,1600222174426.1714,948521144811.3854,1530120349821.9895,1.5524362626497117,0.4566099764041957,2488524371402.867,1475056416150.782,2379508197401.984,0.000177863047852,0.0001054271490949,0.0001700713021911,9.225734926239946e-05,5.468493559090614e-05,8.821578014793656e-05
209,209,0.02,2590,100000.0,17.15,2.43,0.81,1.577776935583556,,0.259,859.4,0.2932252015232495,2590.0,0.1731469338009674,0.0001590133251541,0.000112184183477,-8.097957115215836e-08,-5.551671695778288e-07,1598077348301.7102,933166777557.7043,1516654822534.816,1.5175788810885966,0.4446807050518209,2423509842532.424,1415162334000.1138,2300031280740.8936,0.0001783396460905,0.0001041380337628,0.0001692531870124,9.22246148338081e-05,5.385280426346247e-05,8.752574272625482e-05
210,210,0.02,2600,100000.0,17.15,2.43,0.81,1.575962641452958,,0.2599999999999999,850.5,0.2933950616272077,2600.0,0.1720159461747925,0.0001607409025674,0.0001070135606749,2.466564931113829e-07,-7.359110291298361e-07,1599003085868.2827,918132622025.5304,1507088519172.0042,1.5457605361827276,0.4532893207787117,2470426798243.98,1418495970295.2834,2328420687860.4165,0.0001791385849023,0.0001028597005946,0.0001688412655567,9.236545722651628e-05,5.303538196858371e-05,8.705606723614687e-05
211,211,0.02,2610,100000.0,17.15,2.43,0.81,1.5801132048992,,0.261,865.85,0.3014949792818481,2610.0,0.1795917378487956,0.000160516919733,0.0001084337053008,-6.043094524401525e-07,-3.838790518336407e-07,1643147637086.0725,928270947176.8372,1538025914552.1748,1.4647072225146422,0.4415736993663987,2406576661546.873,1359558414987.8586,2252613938805.585,0.0001848196621494,0.0001044110212425,0.000172995672141,9.500214716123316e-05,5.366999966332119e-05,8.892430660169028e-05
212,212,0.02,2620,100000.0,17.15,2.43,0.81,1.5783065069993836,,0.2620000000000001,870.1,0.2991884119946894,2620.0,0.1686744864517322,0.0001568637310302,0.0001092100031665,-9.787574989809707e-07,-2.1798177468394213e-07,1630576845371.0574,907052107914.204,1515549966898.0105,1.583051909600748,0.4738591573922092,2582532407787.5405,1436602924229.1687,2400351088172.5894,0.0001841426389316,0.0001024342822443,0.0001711525409732,9.436809318712646e-05,5.249478311201547e-05,8.771102135541093e-05
213,213,0.02,2630,100000.0,17.15,2.43,0.81,1.5825234764800369,,0.2629999999999999,861.75,0.30310545774199,2630.0,0.185784713985663,0.0001536312625192,0.0001096056107416,-7.792296320465756e-07,1.7177507293990139e-07,1651924744693.8452,904625460152.3468,1523592627971.9192,1.430779275960326,0.4330401099752142,2360068599364.917,1292418525450.0032,2176723322930.073,0.0001872933573384,0.0001025654105067,0.0001727432072348,9.571714322844132e-05,5.241653108934471e-05,8.828122120080189e-05
214,214,0.02,2640,100000.0,17.15,2.43,0.81,1.5868124741356575,,0.2640000000000001,861.25,0.3010357327284069,2640.0,0.1771411507292214,0.0001493296029279,0.0001112803637959,-9.846250684085667e-08,1.0508795941386917e-07,1640644743369.818,884243963692.0068,1501470220697.798,1.5240871408465693,0.457888117304649,2495490239310.3384,1344972572203.6416,2283799887518.917,0.0001867217228119,0.0001006357756326,0.0001708822750888,9.518157123453967e-05,5.12991798858274e-05,8.710739807958449e-05
215,215,0.02,2650,100000.0,17.15,2.43,0.81,1.58500854061911,,0.265,862.5,0.3045111803777767,2650.0,0.1817306246214911,0.0001550504410821,0.0001066382705952,-3.578255140349767e-07,-3.7124771476280834e-07,1659585933058.8835,880083797736.7678,1506950644132.327,1.4767676978144897,0.4503129337781337,2454205489090.829,1301473123048.4844,2228487521463.761,0.0001896280948806,0.0001005603931533,0.0001721876367072,9.635646463873088e-05,5.109814541477106e-05,8.749437649548442e-05
216,216,0.02,2660,100000.0,17.15,2.43,0.81,1.589366336428706,,0.266,868.95,0.3093763915777532,2660.0,0.1806678862445324,0.0001555763702934,0.0001077106215417,9.598897896140578e-07,-1.1886158224802662e-08,1686101334098.755,879546848687.3152,1518983979342.682,1.4986908029965442,0.4636775149592926,2527042456528.145,1318219838979.2637,2276575511184.6704,0.0001934135592857,0.0001008932755836,0.0001742434407714,9.793178491723624e-05,5.108565604470645e-05,8.822530968297111e-05
217,217,0.02,2670,100000.0,17.15,2.43,0.81,1.5875692307132168,,0.267,859.0,0.3032648856299146,2670.0,0.1825750706702592,0.0001598894027038,0.0001066584585855,-9.867575432712003e-07,2.0217179382439529e-07,1652793626683.0337,847862527447.3665,1477172068669.8892,1.507995278247712,0.4570054288651564,2490679587315.102,1277687580512.15,2226026443344.757,0.0001903338512256,9.76388930557952e-05,0.0001701094705436,9.603793342647568e-05,4.926626267866951e-05,8.583319205742596e-05
218,218,0.02,2680,100000.0,17.15,2.43,0.81,1.5919969962841978,,0.2679999999999999,881.75,0.3175730840274677,2680.0,0.1801554479401374,0.0001563880701058,0.0001045926526892,5.10617396461458e-07,6.538236277234317e-07,1730773307949.6997,872880201305.5964,1535023913649.4836,1.5084911692284328,0.4802389330114626,2617302184912.471,1319982950713.7117,2321286921074.038,0.0002000603974516,0.0001008963792073,0.0001774336898148,0.0001006298654574,5.0750619283556185e-05,8.92486897013549e-05
219,219,0.02,2690,100000.0,17.15,2.43,0.81,1.5965009345656354,,0.2690000000000001,887.8,0.3147507264968076,2690.0,0.1759347869573048,0.0001579282882054,0.0001140872942947,1.8816042359710834e-07,-4.579162517290534e-07,1715391459407.601,850270780839.8352,1510243014214.2825,1.5498812142257694,0.4873600295826857,2656112161225.6377,1316559289681.5713,2338460305641.209,0.0001990592320462,9.86680024184358e-05,0.0001752531837348,9.980343265284204e-05,4.946972432843459e-05,8.786766200330952e-05
220,220,0.02,2700,100000.0,17.15,2.43,0.81,1.5947053706962049,,0.2699999999999999,889.75,0.3227962609078439,2700.0,0.179505885846811,0.0001620123117472,0.0001095781111931,-6.705090563882077e-07,-8.53536574397552e-07,1759239621947.7495,856773958103.0509,1537423800514.109,1.5224065279245915,0.4918843381410312,2680769642868.62,1305571787395.354,2342761612018.9536,0.0002049368596556,9.980707699953078e-05,0.0001790971518071,0.0001024213094604,4.988059023101625e-05,8.950739676384066e-05
221,221,0.02,2710,100000.0,17.15,2.43,0.81,1.5992819032235883,,0.2709999999999999,893.15,0.3232362588650203,2710.0,0.1809965878252796,0.0001636288426745,0.0001075897667035,4.702879727704529e-07,9.551800003375766e-07,1761637610814.3608,843213477964.5203,1527351089088.316,1.5120654979466828,0.4881242824183109,2660277339179.7944,1273350258730.5845,2306477487952.2026,0.0002060068609946,9.86058430391473e-05,0.0001786092676315,0.000102621260766,4.9119994755133295e-05,8.89732902115945e-05
222,222,0.02,2720,100000.0,17.15,2.43,0.81,1.5974924221866822,,0.2720000000000001,905.15,0.3298939149880711,2720.0,0.1840950667034348,0.0001565261080721,0.0001079028009088,-7.045972970846959e-07,-2.0918785284219282e-07,1797921836684.9875,846960395928.7986,1545967423370.1567,1.4854438059651414,0.4900852798201771,2670964775019.965,1258231218512.723,2296665209185.924,0.0002110257882196,9.940948571560868e-05,0.0001814533799089,0.000104802093608,4.936990078510549e-05,9.01154985235061e-05
223,223,0.02,2730,100000.0,17.15,2.43,0.81,1.602142842423937,,0.273,894.95,0.3285329170782067,2730.0,0.1880903215084572,0.0001547511028865,0.0001108336950008,-9.543471152274862e-07,3.5551725787739415e-07,1790504398076.2266,828779563163.6838,1526800098307.0383,1.472233203332471,0.4839334383117927,2637437238799.2705,1220803526085.8564,2248997232178.782,0.0002109591438457,9.764769484497086e-05,0.0001798892211091,0.0001044269449478,4.833661280553388e-05,8.904701378205052e-05
224,224,0.02,2740,100000.0,17.15,2.43,0.81,1.6003591596487248,,0.274,890.1,0.3250361103564141,2740.0,0.1830459181706146,0.0001613975880858,0.0001014908419595,4.014526164354103e-07,-6.548224722911379e-07,1771446801442.4575,804621495610.762,1498830013325.5168,1.5120798967564384,0.4912056758581667,2677070933427.0083,1215971496607.265,2265083128409.2026,0.0002095093830789,9.516275228826506e-05,0.0001772669386268,0.0001033371524081,4.693750557744317e-05,8.74340823528512e-05
225,225,0.02,2750,100000.0,17.15,2.43,0.81,1.605084804231357,,0.275,897.3,0.3328046298868092,2750.0,0.1834587489201567,0.000154333146718,0.0001076326325646,2.0577499813965145e-07,1.3996476923998794e-07,1813785232883.1108,809883450015.7983,1522875133344.5237,1.536937445600469,0.5106352832145407,2782962293519.247,1242636152658.818,2336607442270.9946,0.0002152996660822,9.613466533564838e-05,0.0001807680985321,0.0001056910491622,4.719270505651111e-05,8.873943158663285e-05
226,226,0.02,2760,100000.0,17.15,2.43,0.81,1.6033066392525386,,0.2759999999999999,903.75,0.3305237793764577,2760.0,0.1917984180608755,0.0001563191995722,0.0001077996660813,3.336180604786472e-07,1.0646206374776306e-07,1801354597601.6946,790686402777.26,1500741305882.0996,1.4581666054004596,0.4825337708015784,2629809050868.6025,1154328115736.2393,2190941791513.8188,0.000214633531398,9.421122031304036e-05,0.0001788151020489,0.0001047384436873,4.5973881756495295e-05,8.725950402254249e-05
227,227,0.02,2770,100000.0,17.15,2.43,0.81,1.6081088891751008,,0.277,907.0,0.3391960097993199,2770.0,0.1896511672799761,0.0001506617036427,0.0001093547976622,2.5117661900680773e-07,-1.487249207932134e-07,1848618253406.2937,797428004536.2212,1526930070462.8577,1.4719609827318734,0.4990748500524065,2719957932785.6143,1173292875782.8276,2246643161892.198,0.0002210959306249,9.537290159530135e-05,0.0001826218172985,0.0001075384521157,4.638825410471144e-05,8.882509732016646e-05
228,228,0.02,2780,100000.0,17.15,2.43,0.81,1.6063359654153289,,0.2780000000000001,916.85,0.3358998903312232,2780.0,0.1874233543728678,0.0001549456021093,0.000110076751334,-1.0235196547717698e-07,1.2167888731531318e-07,1830654402305.1665,775810625671.0206,1499016307836.0957,1.520208371126734,0.5107692589951015,2783692461523.303,1179697373535.222,2279403687866.716,0.0002197704818385,9.313624395983582e-05,0.0001799572523585,0.0001065672240898,4.516198398401601e-05,8.726169537536066e-05
229,229,0.02,2790,100000.0,17.15,2.43,0.81,1.611216247279091,,0.2789999999999999,908.5,0.3422044149753424,2790.0,0.1853205934417701,0.0001510419460223,0.0001132778328221,-3.68865793643297e-08,1.6278366519125275e-07,1865014061615.616,776242942471.8179,1514024242783.5715,1.5268745881896888,0.5223182071469251,2846634228950.742,1184805935515.3208,2310906561870.856,0.0002247007458549,9.35233528411234e-05,0.000182412767602,0.0001086401191604,4.521742087807456e-05,8.819438819959178e-05
230,230,0.02,2800,100000.0,17.15,2.43,0.81,1.616181972619525,,0.2800000000000001,928.3,0.3447794348192452,2800.0,0.1903093990129264,0.0001578078947244,0.0001088565684627,6.229108520938337e-07,-8.345435934090086e-09,1879047919764.886,767849108215.8927,1513215556806.3906,1.4966044051880034,0.5164124725192794,2814447975230.0728,1150088481070.157,2266502314892.1494,0.0002272283022022,9.285396469787473e-05,0.0001829891607459,0.0001095271578319,4.475688436791168e-05,8.820328496190198e-05
231,231,0.02,2810,100000.0,17.15,2.43,0.81,1.6144080791599102,,0.281,919.1,0.3485363100108928,2810.0,0.1887640668845051,0.0001553991176987,0.0001097475201032,4.3528337833550053e-07,-4.341341861941056e-07,1899522889559.3655,761825969411.8762,1517369880918.2534,1.5106891675234115,0.5265828987973482,2869876798445.548,1150997803756.7112,2292504417736.9907,0.0002305588662209,9.246834177717836e-05,0.0001841741846361,0.0001107871296918,4.4432479829454406e-05,8.849856704119712e-05
232,232,0.02,2820,100000.0,17.15,2.43,0.81,1.6194549912065583,,0.282,909.5,0.341863655327245,2820.0,0.1906850975203951,0.0001514310014588,0.0001133430209602,-8.384861284357074e-07,8.630825104772729e-07,1863156921533.4856,733126121886.9923,1476221921586.261,1.5167584565211227,0.5183683287250961,2825107391551.7734,1111640142569.3892,2238397321258.136,0.0002269833230497,8.931475467110364e-05,0.0001798440879819,0.0001087295483425,4.2783552576608616e-05,8.614891259687443e-05
233,233,0.02,2830,100000.0,17.15,2.43,0.81,1.6176856371954649,,0.283,925.55,0.3533539887441106,2830.0,0.1936737203941674,0.0001594613534589,0.0001112764815374,4.395931986173701e-07,-5.709250034435715e-07,1925779238655.404,743178035858.6508,1513334152781.6118,1.4763211507599456,0.5216461748373463,2842971652863.538,1097132031837.7437,2234091016928.9863,0.0002354443880117,9.086041344943674e-05,0.0001850191477335,0.0001124450695215,4.33937100534059e-05,8.836265372650479e-05
234,234,0.02,2840,100000.0,17.15,2.43,0.81,1.6228153074036644,,0.2839999999999999,924.4,0.3510405970395293,2840.0,0.1930847126707021,0.0001567560116445,0.0001077970513599,-7.200214033219186e-07,-5.836073365253404e-07,1913171253865.4348,723819157663.967,1491003429450.6616,1.4886956317137443,0.5217856374038575,2843731723851.0244,1075882515389.7728,2216222799779.61,0.0002347642781724,8.88194832182967e-05,0.0001829602776857,0.000111767631408,4.228557828081176e-05,8.710455030849671e-05
235,235,0.02,2850,100000.0,17.15,2.43,0.81,1.6210502267657252,,0.285,926.95,0.3563829319041004,2850.0,0.1973681251430207,0.0001492141487221,0.0001107761901245,6.167758982733778e-07,5.902655887721846e-08,1942286978877.3472,720120457065.3541,1501082310340.515,1.4647668965394298,0.5221202666665344,2845555453332.612,1055015410154.8412,2199166755758.9604,0.0002392028757356,8.868662874200612e-05,0.0001848661960123,0.0001135256113156,4.209064674701641e-05,8.773743981696643e-05
236,236,0.02,2860,100000.0,17.15,2.43,0.81,1.6262642779434755,,0.2859999999999998,929.6,0.3561860742028348,2860.0,0.1901630548078856,0.0001543321656705,0.000107427369973,1.7659531949940032e-07,7.613675093865659e-07,1941214104405.4497,705049634361.8547,1487648061158.7622,1.5284986012181798,0.5442495457596337,2966160024390.0034,1077310347121.8788,2273114644776.3403,0.0002399451706901,8.714816901343075e-05,0.0001838818124963,0.000113515981966,4.122904392553885e-05,8.699289279792538e-05
237,237,0.02,2870,100000.0,17.15,2.43,0.81,1.6245032075686203,,0.287,936.05,0.3625824822736002,2870.0,0.1961322396635978,0.0001594146248402,0.0001065918561141,-2.435191892434788e-07,-5.820997981062663e-07,1976074528391.1216,704879648952.8074,1501531873747.9568,1.4721012096037025,0.5339219980411076,2909874889324.0366,1037972789494.578,2211085580105.2285,0.0002451081539413,8.743179825627985e-05,0.0001862468749891,0.0001156058858721,4.123743061292252e-05,8.784381354854307e-05
