,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
167,167,0.02,2170,100000.0,17.15,2.43,0.81,1.4981127031897543,,0.01085,35.7025,0.0095340971195585,108.5,0.0073740966387572,7.828879751371999e-06,5.259140632482338e-06,-3.3883592189069146e-08,2.533586483408805e-08,51960829301.59416,52777949957.43263,65557838006.48323,0.0748158263718657,0.0142599277164206,77716606054.49239,78938754449.01077,98053336303.81017,4.824899415734437e-06,4.900774358992184e-06,6.087469706425499e-06,2.9188197562967173e-06,2.964720253759839e-06,3.682610830607978e-06
168,168,0.02,2180,100000.0,17.15,2.43,0.81,1.5005976159594452,,0.0109,35.86,0.0095950433061227,109.0,0.0068068759918253,7.614162559832499e-06,5.26333057992486e-06,4.865305201786783e-08,-2.8019318427168247e-08,52292986018.36897,52492802660.10224,65569441367.78359,0.0821762567737629,0.015756174177823,85871149269.13547,86199271374.51122,107672629082.77858,4.878484302830144e-06,4.897125471070206e-06,6.117063010049248e-06,2.9441762248891697e-06,2.9554262117558897e-06,3.69166125427377e-06
169,169,0.02,2190,100000.0,17.15,2.43,0.81,1.503125492371472,,0.01095,35.572500000000005,0.0094952450758702,109.5,0.0073509254596274,7.946396153854251e-06,5.48134695343864e-06,2.3202826410669638e-08,1.3903878006997836e-08,51749085663.49268,51377438720.46236,64484218984.97801,0.0763942671751709,0.0144980984331773,79014636460.81673,78447176229.997,98459654991.59018,4.850978158740323e-06,4.816139838791662e-06,6.04477419975225e-06,2.92008067258928e-06,2.899109499061176e-06,3.6386946577084753e-06
170,170,0.02,2200,100000.0,17.15,2.43,0.81,1.5012226792986705,,0.011,36.145,0.0097921107674834,110.0,0.0075296867434212,8.4556599383675e-06,5.022180637822336e-06,-1.6090679639701273e-08,8.779063626250194e-09,53367003682.78454,52398232976.81899,66084454643.25061,0.0740222895175025,0.0145289437360903,79182743361.69232,77745339780.95615,98052130550.8842,5.026802253646453e-06,4.935550760552845e-06,6.224698083224249e-06,3.0180177168086806e-06,2.963231670143812e-06,3.737216653654998e-06
171,171,0.02,2210,100000.0,17.15,2.43,0.81,1.5037943662729942,,0.01105,36.23,0.009962146873758,110.5,0.0075959606813501,8.13836966266975e-06,5.345550414478424e-06,2.3295601697559053e-09,-1.1154307555145257e-08,54293700461.98119,52661752777.09032,66808920084.52815,0.0732443135397468,0.0145951280125882,79543447668.60611,77152548831.97371,97878976627.51862,5.138682248876786e-06,4.984224908005855e-06,6.323197880855001e-06,3.0769671333836505e-06,2.9844803559659466e-06,3.786237621819428e-06
172,172,0.02,2220,100000.0,17.15,2.43,0.81,1.5064101542953967,,0.0111,36.28,0.0100968446773107,111.0,0.0074657374299772,8.054390556288249e-06,5.335691882621145e-06,2.07588051782578e-08,2.2579310385621318e-08,55027803491.343735,52745039876.519,67283455860.20209,0.0764483171658625,0.0154864787179419,84401309012.78377,80900020118.19302,103198953787.02928,5.231924242968515e-06,5.014884028029762e-06,6.39716509711375e-06,3.122109450749141e-06,2.992592417477193e-06,3.817457723044397e-06
173,173,0.02,2230,100000.0,17.15,2.43,0.81,1.5090707056363442,,0.0111499999999999,36.55,0.0102477653139362,111.5,0.0075210373892798,7.632074872241249e-06,5.177027509385184e-06,7.582807162979623e-09,2.481965396521259e-09,55850320960.95232,52929003016.97176,67878443076.035385,0.0747969301564961,0.0153301265346332,83549189613.75131,79179049162.91438,101542637780.20026,5.335443730948251e-06,5.056366954985752e-06,6.4845037118004994e-06,3.16924409343413e-06,3.003472984518277e-06,3.851783679822239e-06
174,174,0.02,2240,100000.0,17.15,2.43,0.81,1.5117766998463873,,0.0112,36.255,0.010181626824863,112.0,0.0076883531284374,7.689035358925749e-06,5.539461954288344e-06,-3.8811488037781116e-08,2.68949230534829e-09,55489866195.50344,51986870350.58986,67044009615.51347,0.0735282572936042,0.014960037159687,81532202520.2944,76385191250.72339,98508901616.12172,5.326174450408251e-06,4.98994067930345e-06,6.4351946679595e-06,3.142174906453872e-06,2.9438139011755493e-06,3.796441027622976e-06
175,175,0.02,2250,100000.0,17.15,2.43,0.81,1.5145288341928238,,0.01125,36.4975,0.0101939695941495,112.5,0.007589322589863,7.70565260553575e-06,5.438353643301742e-06,-1.5183923737351936e-09,-3.51871136683209e-08,55557134288.11501,51448632075.04987,66728453958.93717,0.0747550183017835,0.01525059562157,83115746137.55667,76969258718.39255,99828497464.26031,5.35763921122475e-06,4.961436764173455e-06,6.43494280285975e-06,3.134181848795286e-06,2.902406160093527e-06,3.764396991963149e-06
176,176,0.02,2260,100000.0,17.15,2.43,0.81,1.5126402032299888,,0.0113,37.13,0.0105006991577552,113.0,0.0075208574684631,7.601765618917747e-06,5.2112146220974936e-06,-5.025695570019453e-08,-1.608333735223884e-08,57228810409.766014,52377334852.65143,68295944243.80583,0.0769324249253634,0.0161983682077758,88281106732.37865,80797225302.71902,105353256515.48268,5.543582335535999e-06,5.073634524160624e-06,6.61562222572675e-06,3.2197866789185397e-06,2.9468347118926653e-06,3.842441768855009e-06
177,177,0.02,2270,100000.0,17.15,2.43,0.81,1.5154386620721718,,0.0113499999999999,37.285,0.0107012575707247,113.5,0.0078760170723671,7.647980807983001e-06,5.206722662009687e-06,-3.156257943035545e-09,3.270182661839413e-08,58321853760.44963,52746536525.32843,69145915704.53587,0.0730254160116692,0.01563553780552,85213681040.08432,77067621305.38702,101028647516.45804,5.675944564176249e-06,5.133348787227719e-06,6.729353734025249e-06,3.279603994806876e-06,2.9660880227028004e-06,3.8882718354703245e-06
178,178,0.02,2280,100000.0,17.15,2.43,0.81,1.518284575583688,,0.0114,37.6725,0.0109150562956906,114.0,0.0075376989282494,8.1861848330675e-06,5.435372226166111e-06,1.3295551030024288e-08,-4.0406853134251634e-08,59487056811.514,53156559916.38114,70063842671.59708,0.0767233950655202,0.0167304351053503,91180871324.15944,81477580326.892,107392810563.09584,5.816150900255251e-06,5.197207432731159e-06,6.85026127483325e-06,3.347121794870419e-06,2.9909276029608017e-06,3.942239327481464e-06
179,179,0.02,2290,100000.0,17.15,2.43,0.81,1.5211786968242846,,0.01145,37.5275,0.0108970533455468,114.5,0.0077215562686217,7.771722717163e-06,5.472576472886787e-06,-1.7784878601692783e-08,1.8037599435874612e-08,59388940733.230576,52426155977.12467,69485517966.66287,0.0748843629466469,0.0163211732590361,88950394261.74673,78521812078.45221,104072646225.1574,5.833332668131249e-06,5.149430256715246e-06,6.825044139745503e-06,3.344838231367956e-06,2.9526879696951167e-06,3.913486486739971e-06
180,180,0.02,2300,100000.0,17.15,2.43,0.81,1.524121798434274,,0.0115,37.64,0.0108446325202167,115.0,0.0078659387263292,7.89839306354175e-06,5.402220326803404e-06,-1.5851218440757916e-08,2.3466423414869074e-08,59103247235.18153,51534320132.75467,68690716912.63428,0.0741679466803835,0.0160982723297391,87735584197.07834,76499919963.02875,101967666061.81873,5.830839451918999e-06,5.084125847811128e-06,6.776692667343e-06,3.3331968866595727e-06,2.906338373238588e-06,3.87389347398356e-06
181,181,0.02,2310,100000.0,17.15,2.43,0.81,1.522244268623915,,0.0115499999999999,38.2825,0.0112103852740472,115.5,0.007569474170948,7.612999659596749e-06,5.011586726001058e-06,3.717675283037824e-08,-3.4379507135033694e-08,61096599743.55776,52611187997.67792,70539192025.73817,0.0789117651479678,0.0176942801072577,96433826584.55496,83040598021.34012,111337852511.86452,6.055057152446001e-06,5.214099500155358e-06,6.9908774137352496e-06,3.4504207230788816e-06,2.971208448504994e-06,3.983689615730398e-06
182,182,0.02,2320,100000.0,17.15,2.43,0.81,1.5252360119812969,,0.0115999999999999,38.45,0.0114232540940409,116.0,0.008011297024874,7.225036901191251e-06,5.636237834118752e-06,2.7462560276074783e-08,2.0804038233443678e-09,62256734812.52309,52936431836.76673,71433944061.23276,0.0782590730828873,0.017895673444153,97531420270.63388,82930230707.52043,111908439156.10562,6.19813240530575e-06,5.270225214616912e-06,7.1117935249585e-06,3.516693863963753e-06,2.990218256403741e-06,4.035086541485877e-06
183,183,0.02,2330,100000.0,17.15,2.43,0.81,1.5282782074662329,,0.01165,39.072500000000005,0.0116805830948887,116.5,0.0080762811116062,7.790617430246e-06,5.0840229790004425e-06,-6.454003798901916e-09,-9.510292789259532e-09,63659177867.14378,53439975445.42819,72588418639.5625,0.0729913971073449,0.017056013453599,92955273322.1151,78033171182.70183,105993770587.84167,6.366500082287499e-06,5.344486364257028e-06,7.259505836006499e-06,3.5902351711753178e-06,3.013895023767606e-06,4.093824368320391e-06
184,184,0.02,2340,100000.0,17.15,2.43,0.81,1.53137168932571,,0.0117,38.49,0.0114460926798841,117.0,0.0074506510665332,7.333679823113751e-06,5.37691513460609e-06,-8.579201099035709e-09,3.532797400371708e-08,62381205105.36888,51692042869.1264,70670551243.87115,0.0795106574292169,0.0182104870798025,99247154584.92384,82240927548.2425,112435325865.4602,6.265700488079251e-06,5.192058372194013e-06,7.09829998753025e-06,3.5102810818394524e-06,2.908786386198098e-06,3.976734637548317e-06
185,185,0.02,2350,100000.0,17.15,2.43,0.81,1.5295040682729268,,0.0117499999999999,39.6025,0.0118777577498674,117.5,0.0077873612375014,7.520135471435999e-06,5.605984770700236e-06,-3.6282597718938784e-08,2.9757958865780533e-08,64733779736.777626,52940925164.47202,72831325449.69852,0.0765250880677832,0.0182018285966812,99199965851.91309,81128245405.08958,111608885298.17996,6.5312467711545e-06,5.341419085187525e-06,7.348240147824999e-06,3.6383030713723135e-06,2.9754964318537817e-06,4.093418245516236e-06
186,186,0.02,2360,100000.0,17.15,2.43,0.81,1.5326481031475945,,0.0117999999999999,39.115,0.0119261766480932,118.0,0.0080635754935371,7.97028769579625e-06,5.603521628938128e-06,5.560451122299345e-09,7.113387130376308e-09,64997662732.10835,52515124546.32471,72621745835.12004,0.0747997945116554,0.0178494589256071,97279551144.55882,78597406882.50066,108690228867.02734,6.58725139565375e-06,5.3221964132225e-06,7.3599215187e-06,3.654695481627936e-06,2.9528259991073617e-06,4.083383235878032e-06
187,187,0.02,2370,100000.0,17.15,2.43,0.81,1.5358450245360062,,0.01185,38.865,0.0119246307533915,118.5,0.0078031372678469,8.04244067329575e-06,5.376205979423533e-06,1.721431911513428e-08,-4.0484191331669374e-08,64989237605.98379,51862416267.46153,72128974911.45381,0.0766933314392407,0.0182822249764258,99638126121.52097,79512764934.303,110584400802.10672,6.614552782049748e-06,5.2785153733545605e-06,7.3412295518772494e-06,3.656257038390518e-06,2.9177496381090948e-06,4.057934542805198e-06
188,188,0.02,2380,100000.0,17.15,2.43,0.81,1.5390957332195696,,0.0118999999999999,39.02,0.0118718684545807,119.0,0.0080491988286837,7.946162709612498e-06,5.351458255657622e-06,-5.1995936939537135e-08,4.067730894875918e-08,64701683077.46501,50932717793.77941,71347677935.37868,0.0755695192053481,0.0179425950171948,97787142843.71188,76977363082.7458,107831593275.26068,6.614305325009e-06,5.206735443299712e-06,7.2937102042617504e-06,3.643461540657891e-06,2.868107746449796e-06,4.01770878605377e-06
189,189,0.02,2390,100000.0,17.15,2.43,0.81,1.537236340438018,,0.0119499999999999,39.8975,0.0123055946592371,119.5,0.0074882883971974,8.031088737518e-06,5.561978630161013e-06,1.29362817673795e-08,2.7392781210458987e-09,67065490892.84236,52103102945.98426,73475254327.5092,0.0810250470485978,0.0199005277007475,108457875969.07394,84260799431.83658,118823703734.33968,6.886299368006248e-06,5.34995807995175e-06,7.544455288460001e-06,3.7812773250663815e-06,2.937670016462616e-06,4.142671729429598e-06
190,190,0.02,2400,100000.0,17.15,2.43,0.81,1.54053971883028,,0.012,39.6575,0.0123975303850197,120.0,0.0079426773158968,7.862303270948609e-06,5.454106640511893e-06,-6.543514460660362e-08,-1.6626287729141692e-08,67566540598.357765,51834270148.35233,73509970713.81857,0.0773279450712117,0.0191595289037522,104419432525.44998,80106292646.17667,113604594210.73198,6.968334346651e-06,5.345819422004136e-06,7.581297624683751e-06,3.813419079831232e-06,2.9254982277079563e-06,4.148863067361544e-06
191,191,0.02,2410,100000.0,17.15,2.43,0.81,1.543898622938011,,0.01205,40.3475,0.0126118883878492,120.5,0.0080040063014973,8.1135446151785e-06,5.295143326021186e-06,5.826061609449053e-08,1.2885828073501822e-08,68734791713.77829,52002061167.02919,74245398536.68373,0.0780022991803171,0.0196840346842884,107277989029.372,81162340181.54463,115878681685.20396,7.118356238521501e-06,5.385470549845251e-06,7.6890492089645e-06,3.880931613513615e-06,2.9361614128603963e-06,4.192073725032818e-06
192,192,0.02,2420,100000.0,17.15,2.43,0.81,1.5420481701571545,,0.0121,40.21,0.0125031710014937,121.0,0.0082585294354578,7.497079851094251e-06,5.42788438320251e-06,3.4527594066802894e-08,-1.2494453941074805e-08,68142281958.14097,50823480087.38493,73074415513.1469,0.0742223708848362,0.0185595173709319,101149369671.5793,75441602887.80702,108470553903.87952,7.087861738117e-06,5.286435815733079e-06,7.6008806700815006e-06,3.85200094731748e-06,2.8729899823847763e-06,4.130808503804212e-06
193,193,0.02,2430,100000.0,17.15,2.43,0.81,1.5454612163854078,,0.0121499999999999,39.8475,0.0126354578940285,121.5,0.0080011219555672,7.845763391214e-06,5.309707181950682e-06,2.315302894342441e-08,-2.9836863913501294e-08,68863245522.45583,50690478458.832535,73350982490.60802,0.0774334422180433,0.0195432319293386,106510614014.89548,78402839488.5699,113451785845.9467,7.193792302384498e-06,5.295375943650392e-06,7.66260331196825e-06,3.899832683342159e-06,2.870680624013622e-06,4.15398020673961e-06
194,194,0.02,2440,100000.0,17.15,2.43,0.81,1.5489316250097802,,0.0121999999999999,39.885000000000005,0.0127232539712328,122.0,0.0082156042431211,7.680813441098248e-06,5.045995991820301e-06,5.2002160752987563e-08,-3.0191095095550683e-09,69341734143.21896,50367299670.054085,73365363427.52562,0.0752681521802784,0.0191599390346578,104421667738.88524,75848080467.50563,110480848193.7976,7.2752138272675e-06,5.284449250214262e-06,7.697365995319501e-06,3.9322079211093685e-06,2.856212022595402e-06,4.160378547916597e-06
195,195,0.02,2450,100000.0,17.15,2.43,0.81,1.5524604200208103,,0.01225,40.79,0.0128305772653497,122.5,0.0083723622810327,8.029668267905e-06,5.4139438743733286e-06,-2.0691921476792843e-08,-2.5492261325756204e-08,69926646096.15611,50111053482.59461,73484747416.00697,0.0740610528417015,0.0190231650719733,103676249642.25482,74296800729.6356,108951643519.74805,7.3666497274645e-06,5.279111741936608e-06,7.741489471417251e-06,3.969518792463405e-06,2.844649066047979e-06,4.171501167468422e-06
196,196,0.02,2460,100000.0,17.15,2.43,0.81,1.5506153812140655,,0.0123,40.9225,0.0131603964084555,123.0,0.0083001056214652,7.636247456315502e-06,5.01591909151844e-06,2.3036244697415053e-08,-3.1385261593072993e-09,71724160426.08281,50700595000.527374,74861417811.47092,0.0762287680976119,0.0200725636162948,109395471708.80698,77329807320.86606,114180494628.66626,7.5882690451145e-06,5.364018948786765e-06,7.920184441024249e-06,4.076278618174124e-06,2.8814523600083757e-06,4.254577466481255e-06
197,197,0.02,2470,100000.0,17.15,2.43,0.81,1.5542008110611496,,0.0123499999999999,40.8825,0.0132727346292338,123.5,0.0080869645228949,7.964112589272751e-06,5.345679817021678e-06,5.3542981181109556e-08,-1.757830911558903e-09,72336403729.32443,50428823029.86456,74983760434.47238,0.077774601113106,0.0206320884971567,112444882309.50417,78390171176.0269,116560123015.35304,7.685584376261501e-06,5.357951935816e-06,7.96686022469275e-06,4.116946895308271e-06,2.870101023873365e-06,4.26761829181307e-06
198,198,0.02,2480,100000.0,17.15,2.43,0.81,1.5578466214668023,,0.0124,41.0925,0.0131864229180873,124.0,0.0081034922371827,7.8646139649495e-06,5.509817184325037e-06,2.356331615174299e-08,-2.141576551446428e-08,71866004903.5758,49400893016.86914,73982825441.56091,0.0779287212614268,0.0205547624292913,112023455239.63774,77005236830.66203,115323117591.893,7.668232230796249e-06,5.271164308775408e-06,7.89410079685775e-06,4.095302415238756e-06,2.8151223482978017e-06,4.215929967493385e-06
199,199,0.02,2490,100000.0,17.15,2.43,0.81,1.5560085146306568,,0.01245,41.2175,0.0134637084160226,124.5,0.0083999349640725,7.78748087508525e-06,5.532393214471649e-06,-3.096822045628253e-09,-4.2187731396858094e-08,73377210867.32338,49724992449.80882,75014429530.12743,0.0771046466036187,0.0207866085241303,113287016456.51056,76770375589.05026,115814717024.62505,7.861051116840002e-06,5.327140440636249e-06,8.036449710567498e-06,4.185903321657275e-06,2.836630182651561e-06,4.279300698825269e-06
200,200,0.02,2500,100000.0,17.15,2.43,0.81,1.5597127003734337,,0.0125,40.91,0.0135035746218666,125.0,0.0086542049599017,8.131146877455752e-06,5.427418023170713e-06,2.817759063455048e-08,-2.7431617581548328e-08,73594481689.17351,49155418910.0166,74710881665.07758,0.0734777017562518,0.0198469508509647,108165882137.758,72246439219.57468,109806716959.07312,7.917465647024e-06,5.288254386092999e-06,8.03757055509e-06,4.203237288775687e-06,2.8074372556980184e-06,4.266998781488238e-06
201,201,0.02,2510,100000.0,17.15,2.43,0.81,1.5634793730249614,,0.01255,41.37,0.0134789977557604,125.5,0.0084240423328924,7.70354171822225e-06,5.246518203861475e-06,-4.717635248014329e-08,-2.6709048269706203e-09,73460537768.89456,48350436677.97917,74030277463.49509,0.0749806982923622,0.0202247565297296,110224923087.02644,72548109854.85378,111079797226.58876,7.936144967555499e-06,5.223431332999e-06,7.9976955217365e-06,4.201153951714796e-06,2.765125797960585e-06,4.233736944463227e-06
202,202,0.02,2520,100000.0,17.15,2.43,0.81,1.56164737458027,,0.0125999999999999,41.485,0.0137911684699546,126.0,0.0086333105211326,7.79146863201875e-06,5.481939673575389e-06,-1.3041401508428097e-08,-3.2718500498645724e-09,75161868161.25308,48738125136.20558,75159130141.07845,0.0744991468757712,0.020530946684296,111893659429.4136,72556567693.59111,111889583331.99312,8.153812096071748e-06,5.287275635868499e-06,8.153515066440251e-06,4.303718888782499e-06,2.790712829310231e-06,4.303562111557137e-06
203,203,0.02,2530,100000.0,17.15,2.43,0.81,1.5654742801499508,,0.01265,41.745,0.0139974934252286,126.5,0.00882530468009,7.77906340662525e-06,5.443425330132497e-06,-3.1347115538240075e-08,-2.697451500759906e-09,76286339167.49615,48724229554.67003,75689125370.16148,0.0730619027987828,0.0204406914886258,111401768613.01094,71152520961.56833,110529650826.40305,8.30863896065925e-06,5.306743467098592e-06,8.243594106252e-06,4.372687257753661e-06,2.792843647271885e-06,4.338455320682643e-06
204,204,0.02,2540,100000.0,17.15,2.43,0.81,1.5636511682459822,,0.0126999999999999,41.845,0.0138349920361084,127.0,0.0081948177943866,7.374064642931075e-06,5.635408340119288e-06,2.7634524083869602e-08,-1.3024960174597813e-08,75400706596.7908,47424155514.45951,74251868453.93237,0.0781274981039116,0.0216221784857014,117840872747.07275,74117393952.309,116045397671.17567,8.24617475079425e-06,5.186527970782322e-06,8.120532425755e-06,4.326337428021713e-06,2.7211004810830376e-06,4.260419458807364e-06
205,205,0.02,2550,100000.0,17.15,2.43,0.81,1.5675391969459505,,0.0127499999999999,41.8175,0.0141561819930263,127.5,0.0083976301385303,8.122000521416e-06,5.350202699562043e-06,4.5157888248651786e-08,-1.2014734691276512e-08,77151191861.99362,47773691486.97845,75424606504.33304,0.076916639056416,0.0217926060429275,118769702933.955,73544776289.60672,116111726756.6552,8.4724110143185e-06,5.246300675080959e-06,8.282804859852251e-06,4.431175226121051e-06,2.743879816608952e-06,4.3320088739494025e-06
206,206,0.02,2560,100000.0,17.15,2.43,0.81,1.571493027829385,,0.0128,41.62,0.0141218492402899,128.0,0.0083479074714455,7.81080035866375e-06,5.091814969402339e-06,-2.8483256049832384e-08,-3.0890622492285767e-09,76964078359.58015,46952641254.24372,74691940920.5508,0.0795989227489936,0.0225116020086687,122688230947.2447,74847079528.0658,119066222748.02852,8.4853232518805e-06,5.176549204037655e-06,8.23481910690975e-06,4.425537399420395e-06,2.699839643390723e-06,4.294886459041842e-06
207,207,0.02,2570,100000.0,17.15,2.43,0.81,1.5696747195308494,,0.01285,41.6475,0.0140602087682776,128.5,0.0087986601235718,7.602056621670251e-06,5.1584210318132425e-06,-1.7361363479514175e-08,3.7714465314310124e-09,76628137787.11325,46084268610.46059,73818581582.71928,0.0743363404869195,0.0208947646503417,113876467344.3624,68485465797.01035,109701208169.32317,8.482548869143751e-06,5.1014166842073206e-06,8.171537816380498e-06,4.412284089774471e-06,2.6535537865181438e-06,4.250508526672384e-06
208,208,0.02,2580,100000.0,17.15,2.43,0.81,1.5736917189644355,,0.0129,42.69,0.0146809373800566,129.0,0.0084074005924583,8.033756527174267e-06,5.341746696589821e-06,2.8373387847565896e-08,-4.1767244154777355e-08,80011108721.30856,47426057240.56927,76506017491.09949,0.0776218131324855,0.0228304988202097,124426218570.14336,73752820807.5391,118975409870.0992,8.893152392600749e-06,5.271357454745906e-06,8.50356510955525e-06,4.612867463119973e-06,2.734246779545307e-06,4.410789007396828e-06
209,209,0.02,2590,100000.0,17.15,2.43,0.81,1.577776935583556,,0.01295,42.97,0.0146612600761624,129.5,0.0086573466900483,7.950666257709498e-06,5.609209173852428e-06,-4.048978557607917e-09,-2.775835847889144e-08,79903867415.08551,46658338877.885216,75832741126.7408,0.0758789440544298,0.022234035252591,121175492126.6212,70758116700.00569,115001564037.04468,8.91698230452875e-06,5.2069016881420655e-06,8.462659350621e-06,4.611230741690405e-06,2.6926402131731237e-06,4.376287136312741e-06
210,210,0.02,2600,100000.0,17.15,2.43,0.81,1.575962641452958,,0.0129999999999999,42.525,0.0146697530813603,130.0,0.0086007973087396,8.03704512837075e-06,5.35067803374814e-06,1.2332824655569144e-08,-3.679555145649181e-08,79950154293.41414,45906631101.27653,75354425958.6002,0.0772880268091363,0.0226644660389355,123521339912.199,70924798514.76418,116421034393.02084,8.956929245117752e-06,5.142985029731714e-06,8.442063277835e-06,4.618272861325815e-06,2.6517690984291858e-06,4.352803361807343e-06
211,211,0.02,2610,100000.0,17.15,2.43,0.81,1.5801132048992,,0.01305,43.2925,0.0150747489640924,130.5,0.0089795868924397,8.02584598665125e-06,5.421685265044293e-06,-3.021547262200762e-08,-1.9193952591682035e-08,82157381854.30362,46413547358.84186,76901295727.60873,0.0732353611257321,0.0220786849683199,120328833077.34366,67977920749.39293,112630696940.27928,9.2409831074735e-06,5.220551062125326e-06,8.649783607051749e-06,4.7501073580616575e-06,2.68349998316606e-06,4.446215330084514e-06
212,212,0.02,2620,100000.0,17.15,2.43,0.81,1.5783065069993836,,0.0131,43.505,0.0149594205997344,131.0,0.0084337243225866,7.843186551510751e-06,5.460500158326174e-06,-4.893787494904853e-08,-1.0899088734197108e-08,81528842268.55287,45352605395.71019,75777498344.90051,0.0791525954800374,0.0236929578696104,129126620389.37704,71830146211.45844,120017554408.62949,9.20713194658425e-06,5.12171411221828e-06,8.557627048663e-06,4.718404659356323e-06,2.6247391556007737e-06,4.385551067770546e-06
213,213,0.02,2630,100000.0,17.15,2.43,0.81,1.5825234764800369,,0.0131499999999999,43.0875,0.0151552728870994,131.5,0.0092892356992831,7.681563125964e-06,5.480280537081809e-06,-3.896148160232878e-08,8.588753646995068e-09,82596237234.69226,45231273007.61733,76179631398.59596,0.0715389637980163,0.0216520054987607,118003429968.24583,64620926272.50016,108836166146.50365,9.36466786692275e-06,5.128270525337025e-06,8.63716036174125e-06,4.785857161422066e-06,2.620826554467236e-06,4.414061060040095e-06
214,214,0.02,2640,100000.0,17.15,2.43,0.81,1.5868124741356575,,0.0132,43.0625,0.0150517866364203,132.0,0.008857057536461,7.4664801463962515e-06,5.564018189798381e-06,-4.9231253420428334e-09,5.254397970693459e-09,82032237168.49089,44212198184.60034,75073511034.8899,0.0762043570423284,0.0228944058652324,124774511965.51692,67248628610.18208,114189994375.94585,9.336086140599751e-06,5.031788781633398e-06,8.54411375444225e-06,4.759078561726983e-06,2.5649589942913697e-06,4.355369903979225e-06
215,215,0.02,2650,100000.0,17.15,2.43,0.81,1.58500854061911,,0.01325,43.125,0.0152255590188888,132.5,0.0090865312310745,7.75252205410675e-06,5.331913529763858e-06,-1.7891275701748833e-08,-1.8562385738140418e-08,82979296652.94418,44004189886.8384,75347532206.61635,0.0738383848907244,0.0225156466889066,122710274454.54146,65073656152.42422,111424376073.18806,9.48140474403425e-06,5.028019657667913e-06,8.609381835363e-06,4.817823231936545e-06,2.554907270738553e-06,4.374718824774221e-06
216,216,0.02,2660,100000.0,17.15,2.43,0.81,1.589366336428706,,0.0133,43.447500000000005,0.0154688195788876,133.0,0.0090333943122266,7.778818514671501e-06,5.385531077087887e-06,4.79944894807029e-08,-5.94307911240133e-10,84305066704.93774,43977342434.36576,75949198967.1341,0.0749345401498272,0.0231838757479646,126352122826.40729,65910991948.96318,113828775559.23352,9.670677964288248e-06,5.044663779182045e-06,8.71217203857375e-06,4.896589245861812e-06,2.554282802235322e-06,4.411265484148555e-06
217,217,0.02,2670,100000.0,17.15,2.43,0.81,1.5875692307132168,,0.01335,42.95,0.0151632442814957,133.5,0.0091287535335129,7.9944701351905e-06,5.33292292927894e-06,-4.9337877163560036e-08,1.0108589691219764e-08,82639681334.15169,42393126372.36832,73858603433.49446,0.0753997639123855,0.0228502714432578,124533979365.7551,63884379025.6075,111301322167.23784,9.516692561283002e-06,4.88194465278976e-06,8.50547352718025e-06,4.801896671323784e-06,2.463313133933475e-06,4.291659602871298e-06
218,218,0.02,2680,100000.0,17.15,2.43,0.81,1.5919969962841978,,0.0133999999999999,44.0875,0.0158786542013733,134.0,0.0090077723970068,7.81940350529075e-06,5.229632634463435e-06,2.55308698230729e-08,3.2691181386171585e-08,86538665397.48499,43644010065.27982,76751195682.47418,0.0754245584614216,0.0240119466505731,130865109245.62357,65999147535.68559,116064346053.7019,1.0003019872584253e-05,5.044818960369007e-06,8.87168449074175e-06,5.031493272873693e-06,2.537530964177809e-06,4.462434485067745e-06
219,219,0.02,2690,100000.0,17.15,2.43,0.81,1.5965009345656354,,0.01345,44.39,0.0157375363248403,134.5,0.0087967393478652,7.896414410273001e-06,5.704364714739862e-06,9.408021179855417e-09,-2.2895812586452663e-08,85769572970.38005,42513539041.99176,75512150710.71413,0.0774940607112884,0.0243680014791342,132805608061.28188,65827964484.07857,116923015282.06046,9.9529616023145e-06,4.933400120921791e-06,8.762659186742502e-06,4.9901716326421015e-06,2.4734862164217293e-06,4.393383100165476e-06
220,220,0.02,2700,100000.0,17.15,2.43,0.81,1.5947053706962049,,0.0134999999999999,44.4875,0.0161398130453922,135.0,0.0089752942923405,8.100615587363999e-06,5.478905559657875e-06,-3.3525452819410385e-08,-4.26768287198776e-08,87961981097.38748,42838697905.15254,76871190025.70544,0.0761203263962295,0.0245942169070515,134038482143.431,65278589369.7677,117138080600.94768,1.024684298278175e-05,4.990353849976539e-06,8.954857590358749e-06,5.121065473022131e-06,2.494029511550813e-06,4.475369838192033e-06
