,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
424,424,2.25,0.01,100,1,300000.0,-0.0001667490797966,-8.413588700517145e-05,0.0002207907917167,-0.0002443199952669,4.4151544143375606e-05,3.685106341635199e-05,-0.0001079919720545,0.0001560981728196,-3.3815652458231025e-06,-1.616546461993081e-05,-7.908533717370446e-05,-0.0002217896953953,-1.579828968320091e-05,-2.093490156809488e-05,0.0002665786674176,-0.0001754794690413,1.27012243938621e-05,-3.333665295561351e-05,-0.0001402361013854,-1.7588117334956064e-05,4.9557178994632586e-05,-2.317399717557232e-05,-0.0002987996342431,-0.0001205335429917,-4.321058711665048e-05,2.0568088691445847e-05,,761.3,0.2537666666666666,100.0,0.0039213079597359,0.0030444633650809,0.0422745602257281,-1.593323616987679e-05,-0.0002404223806912,6141153333333.333,3958760000000.0,3197460000000.0,25.777382606053937,6.543571086266401,158354420287646.9,102079708945755.84,82448995686956.66,2.541079055274285e-05,1.638050961251192e-05,1.323041161010578e-05,1.2227040443860415e-05,7.881893839843905e-06,6.366145024489309e-06
425,425,2.25,0.01,100,1,300000.0,0.0001719923695069,-0.0001237475721024,0.0002345914776908,0.0001207928283747,3.70644921489457e-05,-4.787280756602336e-05,-3.4862479885427056e-06,0.0002277086565121,-3.7753430415771976e-05,3.457025572278939e-05,0.0001291467081281,-3.260376192964522e-05,1.431532209915042e-05,2.708057840744101e-05,0.0002714710828248,0.0002454500378641,-1.3314846244522184e-05,-3.2459765257374296e-05,3.4353361064237416e-05,-0.0001295747373434,-1.0734953213332432e-05,4.123892270502577e-05,0.00016168729223,-0.0002022893178481,4.047529337800855e-05,-3.1759977969220355e-05,,778.4,0.2594666666666667,100.0,0.0041020379526173,0.0030496391472614,0.042849039482261,0.0002658070675914,2.908339798046976e-05,6279093333333.334,4047680000000.0,3269280000000.0,24.780476361497307,6.43606027084081,155752658554347.56,100402540225116.62,81094359412594.2,2.598155702910158e-05,1.6748441721239037e-05,1.3527587544077684e-05,1.2501679077237552e-05,8.058933620037432e-06,6.509138693107155e-06
426,426,2.25,0.01,100,1,300000.0,-0.0001962680292158,6.857486985540305e-05,-0.0001739845571834,8.32247034649417e-05,-4.621320005385361e-05,-1.921370829983188e-05,9.528828122545896e-05,-3.7020831594829695e-05,2.8074270895866864e-05,2.2424484145422423e-05,4.977449652434447e-05,-0.00010427027474,4.2133236061345416e-05,-2.9059427492392323e-05,-0.0002636370116419,-0.000235260991378,2.0950742374889563e-05,-9.718642980078988e-06,0.0002043536585522,2.5934237816313923e-05,-1.3775280819624129e-05,-1.1169871112927744e-05,0.0001140390712523,-0.0001183484735937,4.242575320464783e-05,-4.848511700156478e-05,,773.8,0.2579333333333333,100.0,0.0037158201567876,0.0028867144040935,0.0441457244629179,0.0002240872814505,-8.014187177711999e-05,6241986666666.666,4023760000000.0,3249960000000.0,27.50346588606033,7.087746664714446,171523469286089.62,110568847969545.38,89305607975402.03,2.582801750914543e-05,1.6649465832341684e-05,1.3447645479968282e-05,1.2427799678785225e-05,8.01130888384502e-06,6.470672560028671e-06
427,427,2.25,0.01,100,1,300000.0,-0.0002595601271766,-0.0001117483027552,-0.0001870429320725,-0.0001901325332736,-3.5345476558274364e-06,1.0868048143282294e-05,-7.192864879115098e-06,0.0001658150800265,3.646282635861853e-05,-2.705470936813833e-05,-5.4868798138295706e-05,-0.0002177120569234,-1.8112618226646192e-05,8.556697142348045e-06,0.0002011684841437,3.28152147411777e-05,-4.036677680039656e-05,4.452512825838238e-05,0.0001804578459886,0.0002511800786407,2.0892853395981105e-05,-1.2662895701871324e-05,0.0001174924462626,0.0001641501423876,-4.67205467165876e-05,-1.0312960896444748e-05,,762.6,0.2542,100.0,0.003889541223394,0.0030730828449486,0.0469084566554342,-0.0002674181731946,-6.14716301880979e-05,6151640000000.0,3965520000000.0,3202920000000.0,25.922737754130345,6.5758846474605885,159136408468546.25,102583800500385.2,82856146558003.4,2.545418215620872e-05,1.6408481059374216e-05,1.3253003932571484e-05,1.2247919404292595e-05,7.895353004420022e-06,6.377015888185402e-06
428,428,2.25,0.01,100,1,300000.0,-2.5378034422989632e-05,0.0002205997227827,-0.0001499067257338,0.0002087417103384,6.451462805004616e-06,9.04304076473691e-06,8.166130188242657e-05,3.550843601272556e-06,-5.649191971480162e-06,-4.6059749590941104e-05,-0.0002173120308901,0.0001136096506918,-4.530421901686733e-05,3.28534651243857e-05,5.284100114539463e-05,-0.0001918311631083,-3.107958470792524e-05,-1.4762056254849668e-05,0.0001171504588296,0.000204278002206,-3.329543869448181e-05,2.877673237222552e-05,-0.00012611738443,-0.0001406786524113,1.500998222616428e-05,1.5875464859234927e-05,,774.2,0.2580666666666666,100.0,0.0040316945294051,0.0028992810604142,0.0448790224531815,0.0001689857897114,0.0002017880455643,6245213333333.334,4025840000000.0,3251640000000.0,25.01550033158967,6.45565044854205,156226740854717.66,100708146997256.0,81341195651629.86,2.5841368771750314e-05,1.6658072431376234e-05,1.3454596963803883e-05,1.2434223974302815e-05,8.015450165253056e-06,6.474017441165931e-06
429,429,2.25,0.01,100,1,300000.0,3.220865491034865e-06,-0.0001299353852585,0.0001734122396161,-0.0001472466961438,2.765756426763864e-05,-3.003798824026768e-06,0.0001531253445324,-6.080113412706888e-05,-4.827889700281126e-05,-1.0856738927105504e-05,-0.0002759187682522,-8.878551174228898e-05,-2.028213947815286e-05,-2.5741138127068366e-05,-9.47649963233356e-05,-5.2566438038415366e-05,-4.943865035856831e-05,2.79172100137327e-05,-0.0001435318294195,-0.0001993044278469,-5.048479956779408e-06,4.550781710485285e-06,-0.0002587472998245,-0.0002359800475723,2.960111771074905e-05,-5.588782176038119e-06,,770.3,0.2567666666666666,100.0,0.004002352586184,0.0030278518806953,0.043100233893573,0.0002526585116114,-0.0002767327700441,6213753333333.334,4005560000000.0,3235260000000.0,25.67385914158071,6.592362489645302,159535172249416.3,102840854838466.72,83063767369530.81,2.5711193961352708e-05,1.657415809078935e-05,1.338681999640678e-05,1.2371587093006276e-05,7.97507267152471e-06,6.4414048500776495e-06
430,430,2.25,0.01,100,1,300000.0,0.000105993705112,-0.0001035802460633,-0.0002248825709478,0.0001422139406052,4.966118565075095e-05,-4.639557467774997e-05,0.0001130961147513,0.0001871471638419,4.712884791924855e-05,-4.170869635334527e-05,0.0002056729689659,-0.0001035795755485,3.080400463430752e-06,7.190947382620098e-06,-0.0002653593269793,-9.442171603331396e-05,1.7067959205188677e-05,1.4395682088473885e-05,3.701805440936459e-05,-0.0001110317521597,1.797820934946203e-05,4.71405351189584e-05,4.27667806720278e-05,0.0002852519922164,3.215694075267753e-05,-2.8933811050585303e-05,,767.6,0.2558666666666666,100.0,0.0040168988147172,0.0028312241930728,0.0408608927074995,-0.0001434558768696,-0.0002052209115416,6191973333333.333,3991520000000.0,3223920000000.0,25.23912498278373,6.43413607579907,155706093034337.5,100372522782465.48,81070114555068.28,2.5621072938769747e-05,1.651606354730612e-05,1.333989748051648e-05,1.232822309826252e-05,7.947119022020467e-06,6.418826902401146e-06
431,431,2.25,0.01,100,1,300000.0,9.931509215685664e-05,0.0002151836873996,0.0001852002321187,5.81869434536912e-05,2.7053375389489872e-05,-4.267326090128937e-05,0.0002886521185931,0.0002542589678272,3.396750438294993e-05,5.377175062499557e-07,0.0001235011995401,0.0002401428281835,3.980396987944226e-06,4.588015055760503e-05,2.8320171260983124e-06,-0.0002985021184221,-1.6276826501889543e-05,-2.474765041674953e-05,4.492734275147548e-05,0.0002692258108403,-4.954332572233038e-05,4.6723654466617605e-05,-9.240254782498812e-05,-0.0002002806368561,4.389072674046057e-05,-4.262050006987904e-06,,772.3,0.2574333333333333,100.0,0.0039865511876029,0.0027702262527982,0.0406562011849218,0.0002627393038731,0.0004041472196898,6229886666666.666,4015960000000.0,3243660000000.0,25.454784975714272,6.564015930375303,158849185515082.34,102398648513854.72,82706600722728.81,2.577795027437712e-05,1.661719108596211e-05,1.3421577415584783e-05,1.2403708570594244e-05,7.995779078564887e-06,6.458129255763946e-06
432,432,2.25,0.01,100,1,300000.0,-7.730912155190988e-05,0.0001077852985666,0.0001117055889883,-0.0002012781576455,-2.114971521015587e-07,2.816071257435681e-05,-9.738385486991486e-05,0.0001682454469937,3.467780982814283e-05,-3.4142810214457075e-05,0.0001846319955099,-0.0001106861995657,-2.180106585417494e-05,-1.16898217008526e-05,-0.0002197652703135,0.000235643307944,-1.6998285510857695e-05,-6.578713724745202e-06,-4.556065611006579e-05,0.0001743757835473,3.872055092673302e-06,-4.9671531434046935e-05,-0.000140371495191,-8.353224990053181e-05,-4.332004824567942e-05,1.4471003937017973e-05,,775.7,0.2585666666666666,100.0,0.003812495451504,0.0030794685872455,0.0390404438956786,-7.199345839989726e-05,-3.2559218890167064e-05,6257313333333.334,4033640000000.0,3257940000000.0,27.32763828724549,7.075942853905242,171237817064506.84,110384708520921.78,89156879959206.05,2.589143600651863e-05,1.6690347177755807e-05,1.3480665028187382e-05,1.2458315082493792e-05,8.03097997053319e-06,6.486560745430654e-06
433,433,2.25,0.01,100,1,300000.0,0.0002322364225717,-7.911813310073083e-05,0.0002477036028636,8.308901805868026e-05,-1.674758068493918e-05,4.2551338867439154e-05,0.0001441341086131,8.788593921447188e-05,1.881017175881183e-05,-1.0847307379939942e-05,0.0001978087792655,-5.799991856008692e-05,-6.358470765322852e-06,-3.145243731869757e-05,5.1451574722080574e-05,0.0002910533884787,-2.5176995332129275e-06,2.9806830655013115e-05,0.0002513371305879,-0.0001296116908564,4.039882415620049e-05,3.2828016993407886e-05,5.521907807119915e-05,-0.0002084471035446,-1.7202699163369394e-05,-3.4797467441423194e-05,,774.9,0.2583,100.0,0.0041664267690265,0.002937898293539,0.0434492747375655,0.0001460917756579,0.0001965379251295,6250860000000.0,4029480000000.0,3254580000000.0,24.714629555752445,6.388175061000908,154593836476221.97,99655530951614.16,80491005768611.44,2.5864733481308864e-05,1.6673133979686708e-05,1.346676206051618e-05,1.2445466491458606e-05,8.022697407717119e-06,6.479870983156134e-06
434,434,2.25,0.01,100,1,300000.0,8.230413184978327e-05,-0.0002925031321936,-0.0001844658176757,0.0002829690876979,3.257355980692024e-05,-1.94868611341117e-05,9.238242731814198e-05,-7.628495282864506e-05,-1.9777444651071887e-05,-9.109223546981826e-06,3.787616067101843e-05,7.23623812476905e-05,-4.697230097071557e-05,-2.872241969889508e-05,0.0001586940220444,-0.000195008743497,3.1870838657679014e-05,-2.6871514876467884e-05,0.0002276864915233,-0.000215165722118,2.787377833443885e-05,3.4615221294186656e-05,7.29367288865084e-05,-0.0001901562441076,4.47461678251153e-05,-4.5338266402886274e-05,,764.6,0.2548666666666666,100.0,0.0039191414902205,0.0028545876846498,0.0387212899728388,0.0002695261823359,-0.000375748217005,6167773333333.333,3975920000000.0,3211320000000.0,25.89468914143411,6.605640787710138,159856507062585.3,103047996288278.16,83231073925147.72,2.552093846923313e-05,1.6451514054546975e-05,1.3287761351749485e-05,1.2280040881880566e-05,7.9160594114602e-06,6.3937402938717e-06
435,435,2.25,0.01,100,1,300000.0,-0.0001374492792769,0.0001716422446661,1.2370318203629833e-06,-0.0001583905013105,-2.634076043688396e-05,2.6362152872967644e-05,0.0002354717344292,0.0001061727492621,-1.398750748493398e-05,2.59773742546977e-05,-0.0002476397122416,-0.000161947947274,2.0711787330694868e-05,-4.256495074880985e-05,3.726026548452787e-05,0.0001902854772137,1.6086513208211186e-05,1.7288835297754028e-05,-5.390055678517098e-05,-9.741104094690306e-05,1.5467991438436102e-06,-1.0199201563988226e-05,-0.0001588100033177,0.0002884066589784,1.4367255950061763e-05,2.848098495079137e-05,,782.3,0.2607666666666666,100.0,0.0039828056886079,0.0033084004831537,0.042552227836227,-0.0001720468008819,6.555110415741998e-05,6310553333333.333,4067960000000.0,3285660000000.0,26.491297493224103,6.910152410346728,167225688330390.84,107798377601408.95,87067920370368.78,2.6111731839499183e-05,1.6832356061825922e-05,1.3595364511474782e-05,1.2564315958534091e-05,8.099311113765778e-06,6.541751284195436e-06
436,436,2.25,0.01,100,1,300000.0,7.085712083091826e-05,-3.02042721970656e-05,0.0002781347800377,-0.0002445532017537,3.376351820972974e-05,-4.278980902792384e-05,-2.3402532090703804e-05,-0.0001668511889284,-3.439772377059065e-05,-1.874894426717936e-05,-0.0002575482323952,-0.0001700765498691,7.3850385600700925e-06,-4.291751263943782e-05,-0.0001922698132619,-0.0002444368803869,4.609997729953001e-06,-1.0285744789815867e-05,0.0001164490061647,5.955110275568821e-05,-4.975543763479327e-05,3.765492092516159e-05,0.0001017613679251,4.9083465793480776e-05,-6.683520223141315e-06,-1.3336851749601997e-05,,762.3,0.2541,100.0,0.0041398596404817,0.0030007803104453,0.0426170435130805,-7.175068431645979e-05,0.0006096688589065,6149220000000.0,3963960000000.0,3201660000000.0,24.31626754822081,6.18258927264,149618660397888.0,96448392653184.0,77900624835264.0,2.544416870925506e-05,1.64020261100983e-05,1.3247790319694784e-05,1.2243101182654402e-05,7.892247043363995e-06,6.374507227332457e-06
437,437,2.25,0.01,100,1,300000.0,0.0001131932809956,0.0001585737196645,-2.5612084069288096e-05,0.0001636509319474,-3.013673209165726e-05,1.5430865314249507e-05,-0.0001094372274896,-1.3918962092389288e-06,6.605300422995077e-06,2.569143708865816e-05,-0.0001850038702235,0.0002934659744752,-4.4420228484550105e-05,-4.024936290066017e-05,-0.0002432610325749,7.46906585359457e-06,-5.645672922803191e-06,2.9917997613538743e-05,0.0002427291168505,0.000234565555519,-3.9785983438621295e-06,-4.582468959254057e-05,-0.0002694378134258,0.0002473558903693,2.1308534338566327e-05,-6.862308292252305e-06,,768.6,0.2562,100.0,0.0038508052617771,0.0029176667133494,0.0442084528454649,-0.0001105057973402,-0.000450204824411,6200040000000.0,3996720000000.0,3228120000000.0,26.8390998916549,6.898949993332937,166954589838657.12,107623619895993.84,86926769915995.03,2.5654451095281956e-05,1.6537580044892503e-05,1.3357276190105482e-05,1.2344283837056503e-05,7.957472225540557e-06,6.427189105244297e-06
438,438,2.25,0.01,100,1,300000.0,-0.0001442400711856,-0.0001776254727433,0.0001235529406497,3.8354755066445775e-05,-8.16215913943509e-06,-3.4659373482444314e-05,0.000132227647917,0.0002556037049695,-2.352794505955538e-05,4.460793889909582e-05,0.000134355555518,-0.0002718438608111,3.506787375144552e-05,5.82685311454979e-06,0.000218280993781,6.207571973240164e-05,-4.813884762642439e-05,4.677439275640103e-06,-5.667996844763309e-06,1.8293526835011823e-05,1.2577957061191642e-05,-1.3578855057258036e-05,-0.0001821996133483,0.0001202336769162,-2.831331004299219e-05,3.510854795702898e-05,,766.0,0.2553333333333333,100.0,0.0039359961280765,0.0030288541663569,0.0411929126782993,-0.0001849732607254,-3.647271566729999e-05,6179066666666.666,3983200000000.0,3217200000000.0,25.904669306317675,6.621734645729198,160245978426646.56,103299060473375.48,83433856536187.88,2.5567667888350224e-05,1.648163715116791e-05,1.3312091545174084e-05,1.2302525916192143e-05,7.930553896388325e-06,6.405447377852109e-06
439,439,2.25,0.01,100,1,300000.0,-0.0001043178027251,-0.0001592320170505,-0.0002326036811284,0.0002253597820668,-2.4992209839701287e-05,2.1236872062996744e-05,-0.0002213550507547,6.189325951258377e-05,2.4153670828939958e-05,-2.557393523426237e-05,5.3561553967099824e-05,1.892265535794591e-05,-9.232452231184068e-07,-3.509126976681024e-06,-5.584092707814335e-05,-8.791600314701014e-05,-3.34628742906394e-05,3.9230769739348685e-05,-0.0001081494567709,0.000233320890139,-3.813287084776714e-05,-2.763714169196928e-05,-0.0001225708549625,-0.0001447522692998,3.1992894890806106e-05,-3.144333717271171e-05,,755.8,0.2519333333333333,100.0,0.003779345397828,0.0032361016862067,0.0429790121255915,0.0001981076397574,-0.0001001411506363,6096786666666.667,3930160000000.0,3174360000000.0,26.72138998280005,6.743971000095174,163204098202303.2,105205947601484.72,84974034601199.19,2.5227210691925716e-05,1.6262168875786823e-05,1.313482870736628e-05,1.2138706380493504e-05,7.824951220483416e-06,6.320152908851988e-06
440,440,2.25,0.01,100,1,300000.0,-0.0001171691889164,-9.052264628873542e-05,0.0002959802153365,0.0001322453597678,9.44270155263579e-06,1.8338968676799018e-05,-0.0002188890420403,7.456946809619616e-06,-3.3060503941639766e-05,2.448993666343402e-06,9.853052857420937e-05,0.0002455211973948,-2.729417120140776e-06,2.272627962808564e-05,3.658316060557395e-05,0.0002301071164427,1.0856352323526345e-07,1.8848579481803677e-05,0.0002948690786221,-0.0001571499449743,7.905045315577042e-07,-4.014657367077026e-05,0.0001763755260218,0.000208951790729,3.410800512239501e-05,2.0314648218272627e-05,,764.7,0.2548999999999999,100.0,0.004023635733263,0.0031173842248742,0.0403319182998235,-6.900849495303265e-05,-0.0001213866745507,6168580000000.0,3976440000000.0,3211740000000.0,25.350732304467893,6.470489909675703,156585855814152.03,100939642590940.95,81528172861913.88,2.5524276284884356e-05,1.6453665704305614e-05,1.3289499222708383e-05,1.2281646955759964e-05,7.91709473181221e-06,6.394576514156015e-06
441,441,2.25,0.01,100,1,300000.0,-2.6340616367440508e-06,4.746886590299492e-05,3.9002362383483685e-06,0.0002965874307571,3.954513987077493e-05,4.665027480445266e-05,9.799917889391426e-05,0.0002862275970176,4.944527840545522e-09,1.119274985396833e-06,-9.649554432647797e-05,-2.358545859672961e-05,3.252434383172036e-05,2.571418398374859e-05,-0.0002223387327831,0.0001703384204374,2.441132962446865e-07,-1.8958039186467328e-05,-7.343504625119274e-05,0.0001964019271554,-4.969227316157592e-05,3.857069269437864e-05,0.0002130761619665,0.0002037842591993,1.5497707576141407e-05,-2.6026650716836776e-05,,759.0,0.253,100.0,0.0037834057409468,0.002946372442608,0.0408345250109928,-0.0001087996927339,0.0004723673121561,6122600000000.001,3946800000000.0,3187800000000.0,27.063807079187665,6.830945372575576,165308878016328.94,106562747812178.95,86069911694452.27,2.5334020792764776e-05,1.633102166806324e-05,1.319044057805108e-05,1.2190100744634252e-05,7.8580814717477e-06,6.346911957950066e-06
442,442,2.25,0.01,100,1,300000.0,-0.0001900926594175,-2.523375529588388e-05,0.0002591620960338,0.0002045902247315,2.480289371052273e-05,-3.3365418004616885e-05,9.551624435687786e-06,-0.0002268410803588,9.724758211370652e-06,2.5646644331675537e-05,-0.0002748542490002,-3.0756354433583125e-05,3.931884741627509e-05,-2.2422859930623776e-05,0.0002988943843748,-0.0002961074471882,-9.520393371479782e-06,3.383798310705014e-05,-9.079837066163528e-05,9.124323279660802e-05,-4.696750889113919e-05,1.6976615186245737e-05,-0.0001428349523323,-0.0001515110513264,4.5306685365147335e-05,-7.908157328124676e-06,,758.3,0.2527666666666667,100.0,0.0037608615296661,0.0030828048727092,0.0411452416834108,0.0002282947277934,0.0003537871112366,6116953333333.334,3943160000000.001,3184860000000.0,27.262788241155384,6.898568100360085,166945348028714.06,107617662365617.31,86921958064537.08,2.531065608320623e-05,1.6315960119752774e-05,1.3178275481338784e-05,1.2178858227478463e-05,7.850834229283639e-06,6.341058415959862e-06
443,443,2.25,0.01,100,1,300000.0,0.0001942128225705,0.0001807602309781,-0.0001606648901537,0.0001830875859894,7.197317716646787e-06,4.697746305451406e-05,0.000222261283748,0.0002574189275009,-3.004655907271083e-06,1.5523764212502118e-05,-0.0002155043735071,-0.0001413744918072,2.1327407818057645e-05,2.4873228473819708e-05,-0.0002502156421354,-0.0002189475228895,-1.5885184829483222e-05,-4.174965237820259e-05,-0.0002792882665315,9.141612353152224e-05,2.4184715051402815e-05,2.4329849556717117e-05,0.0001940118888072,3.085257635096684e-05,-1.2358005153512583e-05,2.042099774900128e-05,,757.8,0.2526,100.0,0.0037771074401177,0.0030552595405765,0.0410427689901241,-5.663325615446719e-05,-0.0002961336650442,6112920000000.0,3940560000000.0,3182760000000.0,27.21085297403986,6.8698279244953255,166249835772786.84,107169315622127.06,86559831848641.1,2.5293967004950127e-05,1.6305201870959585e-05,1.316958612654428e-05,1.217082785808147e-05,7.845657627523594e-06,6.336877314538288e-06
444,444,2.25,0.01,100,1,300000.0,-0.0002439560348062,-0.0002263208753733,-6.838407855517484e-05,8.12319139321329e-05,-1.0378379831751653e-05,-8.697237767173227e-06,-8.018390380402666e-05,-0.0001952257826208,-3.534944701924815e-05,3.4609824650167475e-05,-0.0002071922482948,0.0001972317149476,-4.465527911315712e-05,-2.9222909557572444e-05,-0.0002646196120719,0.0001212389677288,-2.026734173858139e-05,-4.179705414274565e-05,-0.0001548477076131,0.0001152748070695,-2.1299455179724903e-05,4.975736000065237e-05,-0.0002932382295111,-5.269888393379633e-05,8.369392866578618e-06,-2.796043544340405e-05,,770.5,0.2568333333333333,100.0,0.0040715380919607,0.0029614989214691,0.0421139072177104,4.490042451354696e-05,0.0004136444158842,6215366666666.666,4006600000000.0,3236100000000.0,24.74400810865665,6.35810503370305,153866141815613.8,99186438525767.58,80112123424658.44,2.5717869592655152e-05,1.6578461390306623e-05,1.3390295738324582e-05,1.2374799240765074e-05,7.977143312228728e-06,6.443077290646279e-06
445,445,2.25,0.01,100,1,300000.0,-0.0001110264237411,8.322096634425137e-05,0.0002573001461522,0.0001803984843561,-2.250495476256632e-05,2.829927196966676e-05,-8.204408498505337e-05,0.0002760412565473,-2.8521510514557813e-05,6.925700854958642e-06,-8.654897437813174e-05,0.0001461220203485,-4.147687770820907e-05,6.734432687334509e-07,-7.543379112483247e-05,1.7331444924643176e-05,-3.9131397223300166e-05,2.2172131024691243e-05,3.995541991345182e-05,-0.0001796942228801,-4.9549473167016415e-05,1.7919095086561125e-05,0.0002185362543062,6.266962283031315e-05,-4.8889702230636405e-05,2.802145121576468e-05,,767.1,0.2556999999999999,100.0,0.0036846290703763,0.0031484534675925,0.0429240013375482,-0.0001880377931959,0.0002616495319195,6187939999999.999,3988920000000.0,3221820000000.0,27.71008357560699,7.090234797548447,171583682100672.44,110607662841755.78,89336958449110.45,2.5604383860513648e-05,1.650530529851293e-05,1.3331208125721982e-05,1.2320192728865528e-05,7.941942420260422e-06,6.414645800979572e-06
446,446,2.25,0.01,100,1,300000.0,-1.869921926062008e-05,0.0001727235619671,0.0001241869825567,-0.0001055652145895,1.2367729289125136e-05,-4.734343037902896e-05,0.0001943302687785,-1.0893151104796472e-05,-4.729687628615589e-05,-1.143156768339679e-05,-8.63001129304041e-05,3.068804446792155e-05,-3.928817719881902e-05,2.538850871123182e-05,1.004082736189108e-05,6.543805614258761e-05,2.134175146661332e-05,-2.4442285485409263e-05,-1.79359881818983e-05,-0.0002744083287968,2.6924000572390054e-05,5.657047887818775e-06,0.0002159753525239,-0.0001784962861475,-5.081482137522107e-06,-2.8190156906690622e-05,,757.9,0.2526333333333332,100.0,0.0041216489076318,0.0029012488367292,0.0432112621503051,0.0001107703583517,-0.0003615017113303,6113726666666.667,3941080000000.0,3183180000000.0,24.56076480841171,6.220342982410214,150532300174327.2,97037350525599.31,78376321578368.7,2.529730482060135e-05,1.6307353520718225e-05,1.317132399750318e-05,1.2172433931960873e-05,7.846692947875603e-06,6.3377135348226025e-06
447,447,2.25,0.01,100,1,300000.0,0.000122092335481,0.0002851421706471,-0.0002931154169714,-8.354343343795799e-07,4.644468867584553e-05,-4.595634191933104e-05,-9.508393247290728e-05,1.1760100094002567e-05,-4.569235751740432e-06,-4.6770452995402814e-05,-1.5816782981390755e-05,-0.0001113752918659,1.4956000258113196e-05,1.783536547888091e-05,1.97130244691816e-05,4.036569789283998e-05,7.536274573995861e-06,-2.6156218769933984e-05,4.760289179424804e-05,0.0001572997648745,-1.9154661825454032e-05,3.969018777412374e-05,-1.0395454056777813e-05,0.0001235490933931,-4.282259317486948e-06,-4.986509621820015e-05,,765.2,0.2550666666666665,100.0,0.0039713292429041,0.0030983785001491,0.0405007983266568,-0.0001121810146368,-0.0004231625786065,6172613333333.333,3979040000000.0,3213840000000.0,25.33322326048627,6.45770506646564,156276462608468.5,100740199036863.95,81367083837467.06,2.554096536314046e-05,1.6464423953098807e-05,1.3298188577502882e-05,1.2289677325156955e-05,7.922271333572253e-06,6.398757615577589e-06
448,448,2.25,0.01,100,1,300000.0,-8.245839226515817e-05,-9.116528705150412e-05,-0.0002279663420844,-4.488264628526694e-06,3.683462398445277e-05,-3.289241385129382e-05,0.0002912013607465,-0.000217529710405,-3.571745732997733e-05,-4.051573659118136e-05,-0.0002953950541574,-0.0001091626875993,-4.206306800854438e-05,1.535833432656733e-05,5.646612153742728e-05,-0.000264450701719,1.900070129074338e-05,-8.818092925576152e-06,0.0002908463778194,0.0002906241958592,3.305292375966615e-05,-2.687554589353309e-05,-9.170926577588764e-05,-0.0001393542829853,1.0342244204338212e-05,-1.1608841006834934e-05,,754.9,0.2516333333333333,100.0,0.0040834405965682,0.0029064029542371,0.0405084731150161,0.0001229822453892,-0.0002379026275637,6089526666666.666,3925480000000.0,3170580000000.0,24.914050560031907,6.259763197171431,151486269371548.62,97652305875874.31,78873016284360.03,2.519717035106473e-05,1.6242804027959084e-05,1.311918786873618e-05,1.2124251715578915e-05,7.815633337315335e-06,6.312626926293155e-06
449,449,2.25,0.01,100,1,300000.0,-0.0002104581059797,2.1527684404242832e-05,0.000117048053436,2.7380515109216104e-05,-4.391556046459519e-05,-3.735426817983159e-05,-3.869723939320315e-05,-0.0001252292093248,-7.1044530746320434e-06,-9.593213043568106e-06,-5.3447028789231394e-05,-0.0001137201789216,-4.219207748240719e-05,2.3188397639846915e-05,-9.548589832243552e-05,0.0001060787515028,-3.869231528173936e-05,-2.943015831138627e-05,-3.711955591829345e-06,-0.0001175482083816,-3.550197482453424e-05,-3.642407279106978e-05,7.42264973738706e-05,0.0001425733669921,2.4418249096472523e-05,4.026528288517956e-05,,779.3,0.2597666666666666,100.0,0.0039854582722,0.0030184700744872,0.042276213628129,-2.8582036990739704e-05,1.3154177014028736e-05,6286353333333.333,4052360000000.0,3273060000000.0,25.441296097506036,6.617330820184257,160139405848459.03,103230360794874.42,83378368334321.66,2.601159736996257e-05,1.676780656906678e-05,1.3543228382707784e-05,1.2516133742152136e-05,8.06825150320551e-06,6.516664675665991e-06
