,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.01,100,1,300000.0,-0.0002874910751906,0.0001029032382602,1.989570374119929e-05,-0.0002573415914232,1.1984960590026148e-05,2.19972724998627e-05,7.357548410999302e-05,-0.0002541164039058,3.088428796526237e-05,-4.811841560046836e-05,0.0002450737338368,-6.396957874147462e-05,3.281209050067136e-05,-3.508469301748657e-05,0.0001369366335267,4.479695010651001e-05,-2.852430035490437e-05,3.855921487246952e-05,0.0001679838151543,-0.0002964944020052,-3.165011055277666e-05,-4.918888568040235e-06,-0.0001766325425806,-0.0002676970049311,2.848885549420817e-05,2.7589377431668716e-05,,531.0,0.177,100.0,0.0023414307557061,0.0415091544253648,0.0042768025794208,-0.0005179585881341,4.33079021034134e-05,4283400000000.0,2761200000000.0,2230200000000.0,42.70892904105611,7.559480440266933,182939426654459.7,117927894868164.12,95249453547363.34,1.772380110798168e-05,1.1425260218368356e-05,9.228094791759056e-06,8.528252299605782e-06,5.497551069167364e-06,4.440329709712101e-06
11,11,2.25,0.01,100,1,300000.0,-6.552712829385122e-05,0.0001566893716304,-0.0001709980669927,4.904715259267372e-05,2.1224511931997423e-05,-2.9563058424280755e-05,-0.0001897450023365,0.0001138032739153,-4.583386294741595e-05,-2.118948565688264e-05,0.0001252701300023,9.624538679202117e-06,-1.1834433633934108e-05,4.364064973114153e-05,-0.0001445197055155,-0.0002108539289775,4.71592993912083e-06,2.0778894397496525e-05,0.0001865470004947,0.0001132224934715,1.5957638387164606e-06,-3.840566268022585e-05,0.0001934053325677,0.0001570947740482,-1.2385137754611296e-05,-2.8569477074203375e-05,,520.0,0.1733333333333333,100.0,0.0021422713869156,0.031987247550254,0.005321239841608,3.473115918249467e-05,0.0001375627834801,4194666666666.667,2704000000000.0,2184000000000.0,46.67942661735943,8.091100613675636,195804634850950.4,126221169573339.9,101947867732313.02,1.735664138634741e-05,1.1188578744918163e-05,9.036928986280056e-06,8.351584172871953e-06,5.383665830446383e-06,4.348345478437463e-06
12,12,2.25,0.01,100,1,300000.0,-0.0002009383461122,-0.000200267244842,-3.353357492298474e-05,0.0002749751484268,-1.1590508088463867e-05,-3.559229759161187e-05,-7.16565051595583e-06,0.0001429184295317,4.621338836326302e-05,-2.4105377931624933e-06,0.000113297720493,0.0001133615365124,3.671604939512747e-05,2.0256104606711365e-05,0.0002599061240063,-7.214114201879764e-05,5.3422833252889e-06,2.4407688651330952e-05,8.246997928500796e-05,0.0001376161305547,-2.945322420269666e-05,3.80356999728961e-05,0.0001114873252209,0.0002603905486811,1.4679157351949797e-05,-1.773996541712044e-05,,551.0,0.1836666666666666,100.0,0.0030411533447107,0.0358117150018807,0.0041856425194444,0.0008245750757821,0.0002280710875729,4444733333333.333,2865199999999.9995,2314199999999.9995,32.88226165047598,6.039375389804088,146152884433258.94,94214256080943.77,76096129911531.5,1.839136423822581e-05,1.1855590170095974e-05,9.575668983539055e-06,8.849467075485473e-06,5.704615139569146e-06,4.607573766575079e-06
13,13,2.25,0.01,100,1,300000.0,0.0002342559981857,-0.0002499862231943,1.0429016955213822e-05,-0.0002571684861271,-5.343076899115073e-06,-2.61338495323586e-05,0.0002334438887175,-0.0001486553390707,-4.602981288018504e-05,1.6275431981858388e-05,0.0001643489726204,9.447289818189404e-06,4.109988068762663e-06,3.107753225609496e-05,-0.0002420785630392,-0.0001643767604508,1.51403438307361e-05,-2.2742384590722435e-06,-9.465123017451634e-05,0.0002775159298355,2.903663448806821e-05,6.078034424354662e-06,1.836763661580904e-05,2.600341822983946e-05,-2.3158665954464887e-05,2.4357237256315428e-05,,529.0,0.1763333333333333,100.0,0.0031404539030575,0.0348117234708282,0.0054083842127092,-0.0006829952207749,4.70591033467e-05,4267266666666.6665,2750800000000.0,2221800000000.0,31.84253075730273,5.614899590204381,135880570082946.0,87592433607188.34,70747734836575.2,1.7657044794957268e-05,1.1382227223195594e-05,9.193337372581055e-06,8.496130822017813e-06,5.476844662127185e-06,4.423605304025803e-06
14,14,2.25,0.01,100,1,300000.0,-0.0001839117231743,1.4479977574177174e-07,0.0002432834864146,-0.0002767921458408,-4.434923298505013e-05,-2.322700547968124e-05,0.0002533562091037,-0.0002379141706799,1.108473733857584e-05,-2.840586219733056e-05,9.918618250468793e-05,0.0002472433178404,-2.09811979583298e-05,4.07194387725466e-05,0.0002442773609525,-0.0002494577526763,4.2651816659633366e-05,3.066791318320603e-05,0.0002678546969988,-1.0619865509732854e-05,-2.641013061284812e-05,4.360497890970417e-05,-0.0002980231522382,0.0001268872671639,4.037872554125767e-05,-4.138740046672024e-05,,573.0,0.191,100.0,0.0020619046322423,0.0294368785306473,0.0040064285756053,0.0012029171563355,9.874994823137828e-05,4622200000000.0,2979600000000.0,2406600000000.0,48.49884831542873,9.263280028246887,224171376683574.62,144507168440651.44,116717328355910.78,1.912568368149436e-05,1.232895311699636e-05,9.958000594497062e-06,9.202803328953132e-06,5.93238561701111e-06,4.7915422291243575e-06
15,15,2.25,0.01,100,1,300000.0,-0.0002486688285229,-0.0002340290299216,-0.0002688694404076,-1.5516062454016166e-05,4.675818528547867e-05,-2.1172634633896504e-05,0.0001893173306525,-0.0002590509363731,2.380695647352292e-05,4.794818242153512e-05,0.0002265996408922,0.0002729022855263,-1.423541527679152e-05,-3.819820365321428e-05,3.966030716081632e-05,0.0002407265223802,2.0036063350101697e-05,4.093834282635207e-07,-0.0001696909297497,0.0002026546944667,-4.740214124781827e-05,-3.4705147433961226e-05,-0.0002724641892805,0.0001088236838575,-2.2036570557641067e-05,4.127273930671723e-05,,482.0,0.1606666666666666,100.0,0.0031864849360943,0.0312532522873341,0.0049513778542239,0.0005616996279008,0.0004784402034855,3888133333333.333,2506400000000.0,2024400000000.0,31.382542834980644,5.042128548820223,122019510881449.38,78657205361595.48,63530819715134.81,1.6088271438883556e-05,1.0370951836635684e-05,8.376538021898052e-06,7.741276098700539e-06,4.990244096682992e-06,4.030581770397802e-06
16,16,2.25,0.01,100,1,300000.0,-8.404968505458372e-05,-0.0002425366765755,0.0002947501739957,-5.452057379998893e-05,-4.717607277058408e-06,-9.966164885175636e-06,-5.476225236851983e-05,0.0001423422295995,-8.400406365988454e-06,-1.045099577077974e-05,7.463687424345941e-05,-0.0001236868578037,2.165018675706968e-05,-4.019733278496087e-06,0.0002032932216883,5.669516916605974e-05,-2.288935667437081e-05,4.0438504458571366e-05,-0.0001319355341344,-0.000232345383345,4.306189569719048e-05,-9.083882491778947e-06,0.0002652684786428,0.0001299663191141,3.324903254217543e-05,1.2191025730072789e-05,,516.0,0.172,100.0,0.0015704671208709,0.0382874559854515,0.0056250762345699,-7.300427270140259e-05,-0.0002893850679572,4162400000000.0,2683200000000.0,2167200000000.0,63.67532224714285,10.952155426508568,265042161321507.38,170853624653533.7,137997158374007.98,1.7223128760298584e-05,1.110251275457264e-05,8.967414147924055e-06,8.287341217696014e-06,5.342253016366026e-06,4.314896667064867e-06
17,17,2.25,0.01,100,1,300000.0,-2.5588501225049475e-05,0.0002931726616903,0.000267223898436,-0.0002751168967686,2.9812275525779748e-05,-2.218537559052296e-08,-0.000144136024624,0.0002760349986146,4.220050721198865e-06,2.270459935735645e-05,0.0001290733426167,0.0001096798545956,-1.0032546569076174e-05,2.9974895070087995e-05,0.0002841103158477,-6.302623187754786e-05,6.567634905310414e-06,-3.387328101382075e-05,0.0002065601347578,-0.000257654409033,-1.0027574995112508e-05,-1.763925115941267e-06,-0.0001281259917186,-5.308661732977583e-05,3.1573592158082806e-05,3.327676067784777e-05,,517.0,0.1723333333333333,100.0,0.0026828942469023,0.037245505086411,0.0047049506635362,-7.625671908576212e-05,-0.0001318430998936,4170466666666.666,2688399999999.9995,2171399999999.9995,37.27317993076254,6.423411341401409,155446554461914.1,100205216925861.98,80934982901657.75,1.7256506916810786e-05,1.1124029252159018e-05,8.984792857513054e-06,8.303401956489997e-06,5.352606219886113e-06,4.323258869908016e-06
18,18,2.25,0.01,100,1,300000.0,-2.7459695496828826e-05,-0.0002705766112135,-0.0002399471500205,1.6091178210346036e-05,1.7117599028303332e-05,3.773423471416734e-05,2.474295527624864e-07,-0.0002309447560776,-4.596663337729656e-07,-4.291202671876805e-05,0.000167318529731,-0.0001242826396582,-4.485571896853291e-05,2.6900567978479607e-05,6.867846879735588e-05,-7.031205253099653e-05,-1.735472197612794e-05,1.0948646869507304e-05,-0.0002615675445332,0.000108847872071,-3.973806261746902e-05,2.806709448300739e-05,7.448813908358574e-05,-2.846812983787469e-05,4.7708696238470405e-05,9.74264551106742e-06,,507.0,0.169,100.0,0.0024644286685884,0.046405804520948,0.005063691381133,0.0010429738127941,0.000130417910047,4089800000000.0,2636400000000.0,2129400000000.0,40.57735623457017,6.857573203642359,165953271528145.1,106978141976820.8,86405422365893.72,1.692272535168872e-05,1.090886427629521e-05,8.811005761623054e-06,8.142794568550154e-06,5.249074184685222e-06,4.239636841476526e-06
19,19,2.25,0.01,100,1,300000.0,0.0002515555076826,7.433200519472717e-05,8.409299512036992e-06,-0.0001352409125013,-3.779505562243123e-05,4.149033766153123e-05,-3.863148677595344e-05,0.0001822970160395,3.566410398202257e-05,4.488165925016499e-06,-0.000246649683959,0.0002807349764773,-4.4932270274617705e-05,3.723797429938476e-05,-0.0002979387175588,-0.0001198516893423,-1.863742961089765e-05,1.7904422995202982e-05,0.0001276282021716,-0.0002510984912637,7.233592106687746e-06,-3.3012366503700234e-05,-2.1555705457274607e-05,0.0001377545650537,-3.471415336419056e-05,-1.808293917703177e-05,,527.0,0.1756666666666666,100.0,0.003161720027677,0.0372637115672272,0.0039070010342842,-0.0002459105959239,-0.0003411145884514,4251133333333.333,2740400000000.0,2213400000000.0,31.62835391009383,5.556047503539816,134456349585663.52,86674341055221.12,70006198544601.68,1.7590288481932853e-05,1.1339194228022831e-05,9.158579953403057e-06,8.464009344429844e-06,5.456138255087007e-06,4.406880898339505e-06
20,20,2.25,0.01,100,1,300000.0,0.0001273758170265,0.000270974338113,0.0001448012667854,-5.5317571137088347e-05,-4.970735133953487e-05,1.6282653700252455e-05,0.0002277280645806,-9.75691740783836e-05,3.9704047577440487e-05,1.3089636972012356e-05,-7.96774629627226e-05,0.0001356198532174,-3.387516128521486e-05,-2.9112057129879368e-05,0.0001888914546782,-3.684583106990699e-05,2.199588349771609e-06,2.497239022814744e-05,0.0002268431987607,0.0002744495270864,-4.441909556011217e-06,4.647919520462356e-05,-0.0002679116532993,0.0001504813459408,-3.654466172880632e-05,-5.291502062511764e-06,,489.0,0.163,100.0,0.0025328371751669,0.0451974634568192,0.0035529463092704,0.0019308961201821,0.0001572770617225,3944600000000.001,2542800000000.0,2053800000000.0,39.48141672131322,6.435470925574053,155738396398892.1,100393346438955.23,81086933662233.1,1.6321918534469007e-05,1.052156731974035e-05,8.498188989021053e-06,7.853701270258432e-06,5.062716521323617e-06,4.089117190299846e-06
21,21,2.25,0.01,100,1,300000.0,-0.0001003809118349,0.0002382624761747,-0.0002773501224272,0.0001477301007929,4.282369368518362e-05,2.290570703682075e-05,-4.055219183407344e-05,-0.0002240236862852,-1.7269895139304036e-05,-3.968603776894487e-05,0.0002691584533525,-4.001357261230093e-05,-3.98655504801685e-05,4.18239564175818e-05,-9.3703605157154e-05,0.0002794655692903,-4.208531873952024e-06,1.9297527549600923e-05,-0.0001568897731529,0.0002940658144651,8.986911781287392e-07,2.5076600458308728e-06,-0.0001879318789872,0.0001774351089786,1.1408919652090404e-05,1.3698549178320668e-05,,514.0,0.1713333333333333,100.0,0.0022305799947446,0.0288531632670694,0.0054542052866548,0.0008177776049316,0.000375663226169,4146266666666.667,2672800000000.0,2158800000000.0,44.831389251049295,7.681111358346445,185882894871984.0,119825337190204.56,96782003115165.2,1.715637244727417e-05,1.1059479759399878e-05,8.932656728746055e-06,8.255219740108045e-06,5.321546609325847e-06,4.2981722613785685e-06
22,22,2.25,0.01,100,1,300000.0,-0.0002210955668843,7.800493929852276e-05,0.0001654859826551,-5.823567788307055e-05,1.079833907558809e-05,1.7393237674658296e-05,0.0002248127103745,-0.0002039521238149,4.101626151482872e-05,1.7754069594351345e-05,-0.0002080074253677,0.0002118276040813,9.771234448388714e-06,2.811677372395308e-05,0.0002561974418948,-0.0001517459483782,-4.917485860471881e-05,1.5764582060547723e-05,1.0376108854446328e-05,0.0002416516893288,-3.363781750453051e-05,3.754929686277892e-05,-0.0002056391270883,-0.0001324569405462,-2.310957111759734e-05,1.2504140971118114e-05,,503.0,0.1676666666666666,100.0,0.0028211028915592,0.0352122839153756,0.0042188685336267,0.0005043342509108,0.0003034368444219,4057533333333.333,2615600000000.0,2112600000000.0,35.447129666628214,5.943302074104664,143827910193332.84,92715512356032.77,74885606133718.77,1.6789212725639897e-05,1.0822798285949684e-05,8.741490923267055e-06,8.078551613374215e-06,5.207661370604866e-06,4.20618803010393e-06
23,23,2.25,0.01,100,1,300000.0,-9.54041336989944e-05,-9.318129894783482e-06,-0.0002103963352548,-0.000253925464977,-3.948855824230149e-05,2.9635189242848487e-05,0.0002262027171698,-0.0002672327165662,1.3323842867810216e-05,4.341155705866443e-05,0.0001873205065235,0.0001798144726543,-4.8211302294963655e-05,-5.201661505434055e-06,-0.000260157123135,-0.000273367964734,-1.429899186023994e-05,1.5549717924206185e-05,0.0001648046220843,-0.0002973060123866,2.3858071701983768e-05,2.107743152320982e-05,6.680669466037841e-05,-3.95704347709572e-05,4.89973135264119e-06,7.756504785017928e-06,,495.0,0.165,100.0,0.0033327205117643,0.0335305389290024,0.0043733212342013,0.0010045610295479,-0.000160625587817,3993000000000.0,2574000000000.0,2079000000000.0,30.00551640829292,4.950910207368332,119812027018313.62,77234199234945.97,62381468612840.98,1.6522187473542243e-05,1.0650666305258638e-05,8.602461246555053e-06,7.95006570302234e-06,5.124835742444153e-06,4.139290407358739e-06
24,24,2.25,0.01,100,1,300000.0,-0.0002565921285078,-0.0002548815267926,-0.0001601690683059,0.0002807063797926,-3.844377223862685e-05,-4.596741726121056e-06,0.0001228426307508,0.000179822545669,-5.173738544235174e-06,-8.368190759729402e-06,0.0002934469535571,-0.0001067828037643,2.6964564272206165e-05,-4.2208709829437545e-05,0.0002172486795414,-0.0001878159448085,-3.674554022459267e-05,2.356994571249559e-05,0.0001984471887148,8.659138896372149e-05,-4.628963981559824e-05,-5.799500712143978e-06,-1.587830741002456e-05,9.580581828789124e-05,1.0318279099255835e-06,5.485114066709304e-06,,503.0,0.1676666666666666,100.0,0.0025142666956412,0.0387151028614227,0.0040829922331584,0.0007827353137907,0.0001953058503673,4057533333333.333,2615600000000.0,2112600000000.0,39.77302812520268,6.668611048992315,161380387385614.03,104030332364280.12,84024499217303.17,1.6789212725639897e-05,1.0822798285949684e-05,8.741490923267055e-06,8.078551613374215e-06,5.207661370604866e-06,4.20618803010393e-06
