"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"
1.97684e+2	8.72824e+14	5.93052e+2	4.25956e+14	9.88419e+2	2.50404e+14	1.38379e+3	1.54349e+14
1.97552e+2	8.72957e+14	5.92657e+2	4.26195e+14	9.87762e+2	2.50656e+14	1.38287e+3	1.54575e+14
1.97421e+2	8.73091e+14	5.92263e+2	4.26433e+14	9.87104e+2	2.50908e+14	1.38195e+3	1.54802e+14
1.97290e+2	8.73224e+14	5.91869e+2	4.26671e+14	9.86448e+2	2.51159e+14	1.38103e+3	1.55029e+14
1.97158e+2	8.73357e+14	5.91475e+2	4.26908e+14	9.85792e+2	2.51411e+14	1.38011e+3	1.55255e+14
1.97027e+2	8.73490e+14	5.91082e+2	4.26910e+14	9.85136e+2	2.51662e+14	1.37919e+3	1.55482e+14
1.96896e+2	8.73258e+14	5.90689e+2	4.27147e+14	9.84481e+2	2.51914e+14	1.37827e+3	1.55709e+14
1.96765e+2	8.73390e+14	5.90296e+2	4.27384e+14	9.83827e+2	2.52165e+14	1.37736e+3	1.55935e+14
1.96635e+2	8.73522e+14	5.89904e+2	4.27620e+14	9.83173e+2	2.52416e+14	1.37644e+3	1.56162e+14
1.96504e+2	8.73654e+14	5.89512e+2	4.27856e+14	9.82520e+2	2.52667e+14	1.37553e+3	1.56388e+14
1.96373e+2	8.73786e+14	5.89120e+2	4.28092e+14	9.81867e+2	2.52917e+14	1.37461e+3	1.56615e+14
1.96243e+2	8.73917e+14	5.88729e+2	4.28328e+14	9.81215e+2	2.53168e+14	1.37370e+3	1.56841e+14
1.96113e+2	8.74053e+14	5.88338e+2	4.28563e+14	9.80563e+2	2.53418e+14	1.37279e+3	1.57068e+14
1.95982e+2	8.74180e+14	5.87947e+2	4.28798e+14	9.79912e+2	2.53668e+14	1.37188e+3	1.57294e+14
1.95852e+2	8.74311e+14	5.87557e+2	4.29272e+14	9.79261e+2	2.53918e+14	1.37097e+3	1.57521e+14
1.95722e+2	8.74442e+14	5.87167e+2	4.29687e+14	9.78611e+2	2.54168e+14	1.37006e+3	1.57747e+14
1.95592e+2	8.74572e+14	5.86777e+2	4.29741e+14	9.77962e+2	2.54418e+14	1.36915e+3	1.57973e+14
1.95463e+2	8.75068e+14	5.86388e+2	4.29975e+14	9.77313e+2	2.54668e+14	1.36824e+3	1.58200e+14
1.95333e+2	8.75198e+14	5.85999e+2	4.30209e+14	9.76665e+2	2.54917e+14	1.36733e+3	1.58426e+14
1.95203e+2	8.75329e+14	5.85610e+2	4.30443e+14	9.76017e+2	2.55166e+14	1.36642e+3	1.58652e+14
1.95074e+2	8.75459e+14	5.85222e+2	4.30677e+14	9.75369e+2	2.55416e+14	1.36552e+3	1.58878e+14
1.94944e+2	8.75588e+14	5.84833e+2	4.30911e+14	9.74722e+2	2.55665e+14	1.36461e+3	1.59105e+14
1.94815e+2	8.74668e+14	5.84446e+2	4.31144e+14	9.74076e+2	2.55913e+14	1.36371e+3	1.59331e+14
1.94686e+2	8.74797e+14	5.84058e+2	4.31377e+14	9.73430e+2	2.56162e+14	1.36280e+3	1.59557e+14
1.94557e+2	8.75976e+14	5.83671e+2	4.31610e+14	9.72785e+2	2.56411e+14	1.36190e+3	1.59783e+14
1.94428e+2	8.76109e+14	5.83284e+2	4.31842e+14	9.72141e+2	2.56659e+14	1.36100e+3	1.60009e+14
1.94299e+2	8.76233e+14	5.82898e+2	4.31832e+14	9.71497e+2	2.56907e+14	1.36010e+3	1.60235e+14
1.94171e+2	8.75987e+14	5.82512e+2	4.32064e+14	9.70853e+2	2.57156e+14	1.35919e+3	1.60461e+14
1.94042e+2	8.76117e+14	5.82126e+2	4.32295e+14	9.70210e+2	2.57404e+14	1.35829e+3	1.60687e+14
1.93913e+2	8.76245e+14	5.81740e+2	4.32526e+14	9.69567e+2	2.57651e+14	1.35739e+3	1.60913e+14
1.93785e+2	8.76373e+14	5.81355e+2	4.32757e+14	9.68925e+2	2.57899e+14	1.35650e+3	1.61139e+14
1.93657e+2	8.76501e+14	5.80970e+2	4.33231e+14	9.68284e+2	2.58146e+14	1.35560e+3	1.61365e+14
1.93529e+2	8.76628e+14	5.80586e+2	4.33462e+14	9.67643e+2	2.58394e+14	1.35470e+3	1.61591e+14
1.93401e+2	8.76755e+14	5.80202e+2	4.33692e+14	9.67003e+2	2.58641e+14	1.35380e+3	1.61817e+14
1.93273e+2	8.76882e+14	5.79818e+2	4.33922e+14	9.66363e+2	2.58888e+14	1.35291e+3	1.62043e+14
1.93145e+2	8.77006e+14	5.79434e+2	4.34152e+14	9.65724e+2	2.59135e+14	1.35201e+3	1.62268e+14
1.93017e+2	8.77135e+14	5.79051e+2	4.34382e+14	9.65085e+2	2.59382e+14	1.35112e+3	1.62494e+14
1.92889e+2	8.77634e+14	5.78668e+2	4.34611e+14	9.64447e+2	2.59628e+14	1.35023e+3	1.62720e+14
1.92762e+2	8.77760e+14	5.78285e+2	4.34840e+14	9.63809e+2	2.59875e+14	1.34933e+3	1.62945e+14
1.92634e+2	8.77886e+14	5.77903e+2	4.35069e+14	9.63172e+2	2.60121e+14	1.34844e+3	1.63171e+14
1.92507e+2	8.78012e+14	5.77521e+2	4.35298e+14	9.62535e+2	2.60367e+14	1.34755e+3	1.63396e+14
1.92380e+2	8.78137e+14	5.77139e+2	4.35526e+14	9.61899e+2	2.60613e+14	1.34666e+3	1.63622e+14
1.92253e+2	8.78263e+14	5.76758e+2	4.35755e+14	9.61263e+2	2.60859e+14	1.34577e+3	1.63847e+14
1.92126e+2	8.78388e+14	5.76377e+2	4.35983e+14	9.60628e+2	2.61104e+14	1.34488e+3	1.64073e+14
1.91999e+2	8.78513e+14	5.75996e+2	4.36210e+14	9.59994e+2	2.61350e+14	1.34399e+3	1.64298e+14
1.91872e+2	8.78637e+14	5.75616e+2	4.36438e+14	9.59360e+2	2.61595e+14	1.34310e+3	1.64524e+14
1.91745e+2	8.78762e+14	5.75236e+2	4.36652e+14	9.58726e+2	2.61840e+14	1.34222e+3	1.64749e+14
1.91619e+2	8.78887e+14	5.74856e+2	4.36877e+14	9.58094e+2	2.62086e+14	1.34133e+3	1.64974e+14
1.91492e+2	8.78633e+14	5.74477e+2	4.37118e+14	9.57461e+2	2.62330e+14	1.34045e+3	1.65200e+14
1.91366e+2	8.78757e+14	5.74098e+2	4.37345e+14	9.56829e+2	2.62575e+14	1.33956e+3	1.65425e+14
1.91240e+2	8.78880e+14	5.73719e+2	4.37571e+14	9.56198e+2	2.62820e+14	1.33868e+3	1.65650e+14
1.91113e+2	8.79004e+14	5.73340e+2	4.37797e+14	9.55567e+2	2.63064e+14	1.33779e+3	1.65875e+14
1.90987e+2	8.79128e+14	5.72962e+2	4.38023e+14	9.54937e+2	2.63308e+14	1.33691e+3	1.66100e+14
1.90861e+2	8.79251e+14	5.72584e+2	4.38248e+14	9.54307e+2	2.63552e+14	1.33603e+3	1.66325e+14
1.90736e+2	8.79374e+14	5.72207e+2	4.38473e+14	9.53678e+2	2.63796e+14	1.33515e+3	1.66550e+14
1.90610e+2	8.78798e+14	5.71829e+2	4.38698e+14	9.53049e+2	2.64040e+14	1.33427e+3	1.66775e+14
1.90484e+2	8.79620e+14	5.71453e+2	4.38923e+14	9.52421e+2	2.64284e+14	1.33339e+3	1.67000e+14
1.90359e+2	8.79742e+14	5.71076e+2	4.39147e+14	9.51793e+2	2.64527e+14	1.33251e+3	1.67225e+14
1.90233e+2	8.80242e+14	5.70700e+2	4.39371e+14	9.51166e+2	2.64770e+14	1.33163e+3	1.67450e+14
1.90108e+2	8.80364e+14	5.70324e+2	4.39595e+14	9.50539e+2	2.65014e+14	1.33076e+3	1.67675e+14
1.89983e+2	8.80486e+14	5.69948e+2	4.39819e+14	9.49913e+2	2.65257e+14	1.32988e+3	1.67899e+14
1.89858e+2	8.80608e+14	5.69573e+2	4.40043e+14	9.49288e+2	2.65499e+14	1.32900e+3	1.68124e+14
1.89733e+2	8.80730e+14	5.69198e+2	4.40266e+14	9.48663e+2	2.65742e+14	1.32813e+3	1.68349e+14
1.89608e+2	8.80851e+14	5.68823e+2	4.40489e+14	9.48038e+2	2.65985e+14	1.32725e+3	1.68573e+14
1.89483e+2	8.80973e+14	5.68449e+2	4.40711e+14	9.47414e+2	2.66227e+14	1.32638e+3	1.68798e+14
1.89358e+2	8.81094e+14	5.68074e+2	4.40934e+14	9.46791e+2	2.66469e+14	1.32551e+3	1.69022e+14
1.89234e+2	8.81215e+14	5.67701e+2	4.41156e+14	9.46168e+2	2.66711e+14	1.32463e+3	1.69247e+14
1.89109e+2	8.81335e+14	5.67327e+2	4.41378e+14	9.45545e+2	2.66953e+14	1.32376e+3	1.69471e+14
1.88985e+2	8.81455e+14	5.66954e+2	4.41600e+14	9.44923e+2	2.67195e+14	1.32289e+3	1.69695e+14
1.88860e+2	8.81191e+14	5.66581e+2	4.41821e+14	9.44302e+2	2.67436e+14	1.32202e+3	1.69920e+14
1.88736e+2	8.81310e+14	5.66209e+2	4.42043e+14	9.43681e+2	2.67678e+14	1.32115e+3	1.70144e+14
1.88612e+2	8.81430e+14	5.65836e+2	4.42264e+14	9.43061e+2	2.67919e+14	1.32028e+3	1.70368e+14
1.88488e+2	8.81550e+14	5.65464e+2	4.42484e+14	9.42441e+2	2.68160e+14	1.31942e+3	1.70592e+14
1.88364e+2	8.81669e+14	5.65093e+2	4.42705e+14	9.41821e+2	2.68401e+14	1.31855e+3	1.70817e+14
1.88241e+2	8.81789e+14	5.64722e+2	4.42925e+14	9.41203e+2	2.68642e+14	1.31768e+3	1.71041e+14
1.88117e+2	8.81908e+14	5.64351e+2	4.43145e+14	9.40584e+2	2.68882e+14	1.31682e+3	1.71265e+14
1.87993e+2	8.82027e+14	5.63980e+2	4.43365e+14	9.39966e+2	2.69123e+14	1.31595e+3	1.71489e+14
1.87870e+2	8.82146e+14	5.63610e+2	4.43584e+14	9.39349e+2	2.69363e+14	1.31509e+3	1.71712e+14
1.87746e+2	8.82265e+14	5.63239e+2	4.43804e+14	9.38732e+2	2.69603e+14	1.31423e+3	1.71936e+14
1.87623e+2	8.82768e+14	5.62870e+2	4.44023e+14	9.38116e+2	2.69843e+14	1.31336e+3	1.72160e+14
1.87500e+2	8.82886e+14	5.62500e+2	4.44242e+14	9.37500e+2	2.70083e+14	1.31250e+3	1.72384e+14
1.87377e+2	8.83004e+14	5.62131e+2	4.44460e+14	9.36885e+2	2.70322e+14	1.31164e+3	1.72607e+14
1.87254e+2	8.83118e+14	5.61762e+2	4.44678e+14	9.36271e+2	2.70562e+14	1.31078e+3	1.72831e+14
1.87131e+2	8.83239e+14	5.61394e+2	4.44897e+14	9.35656e+2	2.70801e+14	1.30992e+3	1.73055e+14
1.87009e+2	8.83356e+14	5.61026e+2	4.45114e+14	9.35043e+2	2.71040e+14	1.30906e+3	1.73278e+14
1.86886e+2	8.83474e+14	5.60658e+2	4.45332e+14	9.34429e+2	2.71279e+14	1.30820e+3	1.73502e+14
1.86763e+2	8.83590e+14	5.60290e+2	4.45549e+14	9.33817e+2	2.71518e+14	1.30734e+3	1.73725e+14
1.86641e+2	8.83707e+14	5.59923e+2	4.45766e+14	9.33205e+2	2.71757e+14	1.30649e+3	1.73948e+14
1.86519e+2	8.83824e+14	5.59556e+2	4.45983e+14	9.32593e+2	2.71995e+14	1.30563e+3	1.74172e+14
1.86396e+2	8.83940e+14	5.59189e+2	4.46200e+14	9.31982e+2	2.72233e+14	1.30477e+3	1.74395e+14
1.86274e+2	8.84057e+14	5.58823e+2	4.46416e+14	9.31371e+2	2.72471e+14	1.30392e+3	1.74618e+14
1.86152e+2	8.83782e+14	5.58457e+2	4.46633e+14	9.30761e+2	2.72709e+14	1.30307e+3	1.74841e+14
1.86030e+2	8.83898e+14	5.58091e+2	4.46848e+14	9.30152e+2	2.72947e+14	1.30221e+3	1.75064e+14
1.85908e+2	8.84013e+14	5.57725e+2	4.47064e+14	9.29542e+2	2.73185e+14	1.30136e+3	1.75287e+14
1.85787e+2	8.84129e+14	5.57360e+2	4.47280e+14	9.28934e+2	2.73422e+14	1.30051e+3	1.75510e+14
1.85665e+2	8.84247e+14	5.56995e+2	4.47495e+14	9.28326e+2	2.73659e+14	1.29966e+3	1.75733e+14
1.85544e+2	8.84360e+14	5.56631e+2	4.47710e+14	9.27718e+2	2.73896e+14	1.29881e+3	1.75956e+14
1.85422e+2	8.84475e+14	5.56267e+2	4.47925e+14	9.27111e+2	2.74133e+14	1.29796e+3	1.76179e+14
1.85301e+2	8.84590e+14	5.55903e+2	4.48140e+14	9.26505e+2	2.74370e+14	1.29711e+3	1.76402e+14
1.85180e+2	8.84705e+14	5.55539e+2	4.48354e+14	9.25898e+2	2.74607e+14	1.29626e+3	1.76624e+14
1.85059e+2	8.84819e+14	5.55176e+2	4.48568e+14	9.25293e+2	2.74844e+14	1.29541e+3	1.76847e+14
1.84938e+2	8.85325e+14	5.54813e+2	4.48782e+14	9.24688e+2	2.75080e+14	1.29456e+3	1.77070e+14
1.84817e+2	8.85439e+14	5.54450e+2	4.48995e+14	9.24083e+2	2.75316e+14	1.29372e+3	1.77292e+14
1.84696e+2	8.85553e+14	5.54088e+2	4.49208e+14	9.23479e+2	2.75552e+14	1.29287e+3	1.77514e+14
1.84575e+2	8.85667e+14	5.53725e+2	4.49421e+14	9.22876e+2	2.75788e+14	1.29203e+3	1.77737e+14
1.84455e+2	8.85780e+14	5.53364e+2	4.49634e+14	9.22273e+2	2.76024e+14	1.29118e+3	1.77959e+14
1.84334e+2	8.85894e+14	5.53002e+2	4.49847e+14	9.21670e+2	2.76259e+14	1.29034e+3	1.78181e+14
1.84214e+2	8.86007e+14	5.52641e+2	4.50059e+14	9.21068e+2	2.76495e+14	1.28950e+3	1.78404e+14
1.84093e+2	8.86117e+14	5.52280e+2	4.50271e+14	9.20467e+2	2.76730e+14	1.28865e+3	1.78626e+14
1.83973e+2	8.86234e+14	5.51919e+2	4.50483e+14	9.19866e+2	2.76965e+14	1.28781e+3	1.78848e+14
1.83853e+2	8.86347e+14	5.51559e+2	4.50695e+14	9.19265e+2	2.77200e+14	1.28697e+3	1.79070e+14
1.83733e+2	8.86460e+14	5.51199e+2	4.50906e+14	9.18665e+2	2.77435e+14	1.28613e+3	1.79292e+14
1.83613e+2	8.86572e+14	5.50839e+2	4.51116e+14	9.18066e+2	2.77670e+14	1.28529e+3	1.79513e+14
1.83493e+2	8.86286e+14	5.50480e+2	4.51327e+14	9.17467e+2	2.77904e+14	1.28445e+3	1.79735e+14
1.83374e+2	8.86398e+14	5.50121e+2	4.51538e+14	9.16868e+2	2.78138e+14	1.28362e+3	1.79957e+14
1.83254e+2	8.86509e+14	5.49762e+2	4.51748e+14	9.16270e+2	2.78372e+14	1.28278e+3	1.80179e+14
1.83135e+2	8.86621e+14	5.49404e+2	4.51958e+14	9.15673e+2	2.78606e+14	1.28194e+3	1.80400e+14
1.83015e+2	8.86733e+14	5.49045e+2	4.52168e+14	9.15076e+2	2.78840e+14	1.28111e+3	1.80622e+14
1.82896e+2	8.86845e+14	5.48687e+2	4.52378e+14	9.14479e+2	2.79073e+14	1.28027e+3	1.80843e+14
1.82777e+2	8.86956e+14	5.48330e+2	4.52588e+14	9.13883e+2	2.79307e+14	1.27944e+3	1.81065e+14
1.82657e+2	8.87067e+14	5.47972e+2	4.52797e+14	9.13287e+2	2.79540e+14	1.27860e+3	1.81286e+14
1.82538e+2	8.87177e+14	5.47615e+2	4.53006e+14	9.12692e+2	2.79773e+14	1.27777e+3	1.81507e+14
1.82420e+2	8.87288e+14	5.47259e+2	4.53215e+14	9.12098e+2	2.80006e+14	1.27694e+3	1.81728e+14
1.82301e+2	8.87797e+14	5.46902e+2	4.53423e+14	9.11504e+2	2.80238e+14	1.27611e+3	1.81950e+14
1.82182e+2	8.87907e+14	5.46546e+2	4.53631e+14	9.10910e+2	2.80471e+14	1.27527e+3	1.82171e+14
1.82063e+2	8.88018e+14	5.46190e+2	4.53839e+14	9.10317e+2	2.80703e+14	1.27444e+3	1.82392e+14
1.81945e+2	8.88128e+14	5.45835e+2	4.54047e+14	9.09725e+2	2.80936e+14	1.27361e+3	1.82613e+14
1.81827e+2	8.88238e+14	5.45480e+2	4.54255e+14	9.09133e+2	2.81168e+14	1.27279e+3	1.82833e+14
1.81708e+2	8.88347e+14	5.45125e+2	4.54462e+14	9.08541e+2	2.81399e+14	1.27196e+3	1.83054e+14
1.81590e+2	8.88457e+14	5.44770e+2	4.54669e+14	9.07950e+2	2.81631e+14	1.27113e+3	1.83275e+14
1.81472e+2	8.88566e+14	5.44416e+2	4.54876e+14	9.07359e+2	2.81863e+14	1.27030e+3	1.83496e+14
1.81354e+2	8.88675e+14	5.44062e+2	4.55083e+14	9.06769e+2	2.82094e+14	1.26948e+3	1.83716e+14
1.81236e+2	8.88784e+14	5.43708e+2	4.55289e+14	9.06180e+2	2.82325e+14	1.26865e+3	1.83937e+14
1.81118e+2	8.88892e+14	5.43354e+2	4.55495e+14	9.05591e+2	2.82556e+14	1.26783e+3	1.84157e+14
1.81000e+2	8.89001e+14	5.43001e+2	4.55701e+14	9.05002e+2	2.82787e+14	1.26700e+3	1.84378e+14
1.80883e+2	8.89109e+14	5.42648e+2	4.55907e+14	9.04414e+2	2.83018e+14	1.26618e+3	1.84598e+14
1.80765e+2	8.88813e+14	5.42296e+2	4.56113e+14	9.03826e+2	2.83248e+14	1.26536e+3	1.84818e+14
1.80648e+2	8.88921e+14	5.41943e+2	4.56318e+14	9.03239e+2	2.83479e+14	1.26453e+3	1.85038e+14
1.80530e+2	8.89029e+14	5.41591e+2	4.56523e+14	9.02652e+2	2.83709e+14	1.26371e+3	1.85258e+14
1.80413e+2	8.89137e+14	5.41240e+2	4.56728e+14	9.02066e+2	2.83939e+14	1.26289e+3	1.85478e+14
1.80296e+2	8.83324e+14	5.40888e+2	4.56932e+14	9.01480e+2	2.84169e+14	1.26207e+3	1.85698e+14
1.80179e+2	8.89352e+14	5.40537e+2	4.57137e+14	9.00895e+2	2.84399e+14	1.26125e+3	1.85918e+14
1.80062e+2	8.89460e+14	5.40186e+2	4.57341e+14	9.00311e+2	2.84628e+14	1.26043e+3	1.86138e+14
1.79945e+2	8.89567e+14	5.39836e+2	4.57545e+14	8.99726e+2	2.84857e+14	1.25962e+3	1.86358e+14
1.79829e+2	8.89674e+14	5.39486e+2	4.57748e+14	8.99143e+2	2.85087e+14	1.25880e+3	1.86577e+14
1.79712e+2	8.90186e+14	5.39136e+2	4.57952e+14	8.98559e+2	2.85316e+14	1.25798e+3	1.86797e+14
1.79595e+2	8.90292e+14	5.38786e+2	4.58155e+14	8.97977e+2	2.85544e+14	1.25717e+3	1.87016e+14
1.79479e+2	8.90399e+14	5.38437e+2	4.58358e+14	8.97394e+2	2.85773e+14	1.25635e+3	1.87236e+14
1.79363e+2	8.90505e+14	5.38088e+2	4.58560e+14	8.96813e+2	2.86002e+14	1.25554e+3	1.87455e+14
1.79246e+2	8.90611e+14	5.37739e+2	4.58763e+14	8.96231e+2	2.86230e+14	1.25472e+3	1.87674e+14
1.79130e+2	8.90717e+14	5.37390e+2	4.58965e+14	8.95650e+2	2.86458e+14	1.25391e+3	1.87893e+14
1.79014e+2	8.90823e+14	5.37042e+2	4.59167e+14	8.95070e+2	2.86686e+14	1.25310e+3	1.88113e+14
1.78898e+2	8.90928e+14	5.36694e+2	4.59369e+14	8.94490e+2	2.86914e+14	1.25229e+3	1.88332e+14
1.78782e+2	8.91034e+14	5.36346e+2	4.59551e+14	8.93911e+2	2.87142e+14	1.25148e+3	1.88551e+14
1.78666e+2	8.91140e+14	5.35999e+2	4.59752e+14	8.93332e+2	2.87369e+14	1.25066e+3	1.88769e+14
1.78551e+2	8.91245e+14	5.35652e+2	4.59973e+14	8.92754e+2	2.87596e+14	1.24985e+3	1.88988e+14
1.78435e+2	8.91350e+14	5.35305e+2	4.60174e+14	8.92176e+2	2.87824e+14	1.24905e+3	1.89207e+14
1.78320e+2	8.91455e+14	5.34959e+2	4.60374e+14	8.91598e+2	2.88051e+14	1.24824e+3	1.89426e+14
1.78204e+2	8.91145e+14	5.34613e+2	4.60575e+14	8.91021e+2	2.88277e+14	1.24743e+3	1.89644e+14
1.78089e+2	8.91251e+14	5.34267e+2	4.60775e+14	8.90445e+2	2.88504e+14	1.24662e+3	1.89863e+14
1.77974e+2	8.91356e+14	5.33921e+2	4.60975e+14	8.89869e+2	2.88730e+14	1.24582e+3	1.90081e+14
1.77859e+2	8.91460e+14	5.33576e+2	4.61175e+14	8.89293e+2	2.88957e+14	1.24501e+3	1.90299e+14
1.77744e+2	8.91564e+14	5.33231e+2	4.61363e+14	8.88718e+2	2.89183e+14	1.24421e+3	1.90518e+14
1.77629e+2	8.91668e+14	5.32886e+2	4.61564e+14	8.88144e+2	2.89409e+14	1.24340e+3	1.90736e+14
1.77514e+2	8.91772e+14	5.32542e+2	4.61765e+14	8.87569e+2	2.89635e+14	1.24260e+3	1.90954e+14
1.77399e+2	8.91876e+14	5.32198e+2	4.61966e+14	8.86996e+2	2.89860e+14	1.24179e+3	1.91172e+14
1.77285e+2	8.91978e+14	5.31854e+2	4.62166e+14	8.86423e+2	2.90086e+14	1.24099e+3	1.91390e+14
1.77170e+2	8.92082e+14	5.31510e+2	4.62368e+14	8.85850e+2	2.90311e+14	1.24019e+3	1.91608e+14
1.77056e+2	8.92597e+14	5.31167e+2	4.62566e+14	8.85278e+2	2.90536e+14	1.23939e+3	1.91826e+14
1.76941e+2	8.92700e+14	5.30824e+2	4.62764e+14	8.84706e+2	2.90761e+14	1.23859e+3	1.92043e+14
1.76827e+2	8.92803e+14	5.30481e+2	4.62961e+14	8.84135e+2	2.90986e+14	1.23779e+3	1.92261e+14
1.76713e+2	8.92906e+14	5.30139e+2	4.63159e+14	8.83564e+2	2.91210e+14	1.23699e+3	1.92478e+14
1.76599e+2	8.93009e+14	5.29796e+2	4.63356e+14	8.82994e+2	2.91435e+14	1.23619e+3	1.92696e+14
1.76485e+2	8.93111e+14	5.29454e+2	4.63553e+14	8.82424e+2	2.91659e+14	1.23539e+3	1.92913e+14
1.76371e+2	8.93213e+14	5.29113e+2	4.63750e+14	8.81855e+2	2.91883e+14	1.23460e+3	1.93130e+14
1.76257e+2	8.93319e+14	5.28772e+2	4.63947e+14	8.81286e+2	2.92107e+14	1.23380e+3	1.93348e+14
1.76144e+2	8.93417e+14	5.28431e+2	4.64143e+14	8.80718e+2	2.92331e+14	1.23300e+3	1.93565e+14
1.76030e+2	8.93519e+14	5.28090e+2	4.64346e+14	8.80150e+2	2.92554e+14	1.23221e+3	1.93782e+14
1.75916e+2	8.93620e+14	5.27749e+2	4.64541e+14	8.79582e+2	2.92778e+14	1.23142e+3	1.93999e+14
1.75803e+2	8.93721e+14	5.27409e+2	4.64736e+14	8.79015e+2	2.93001e+14	1.23062e+3	1.94216e+14
1.75690e+2	8.93822e+14	5.27069e+2	4.64926e+14	8.78449e+2	2.93224e+14	1.22983e+3	1.94432e+14
1.75577e+2	8.93923e+14	5.26730e+2	4.65121e+14	8.77883e+2	2.93447e+14	1.22904e+3	1.94649e+14
1.75463e+2	8.93227e+14	5.26390e+2	4.65316e+14	8.77317e+2	2.93669e+14	1.22824e+3	1.94866e+14
1.75350e+2	8.93705e+14	5.26051e+2	4.65511e+14	8.76752e+2	2.93892e+14	1.22745e+3	1.95082e+14
1.75237e+2	8.93806e+14	5.25712e+2	4.65705e+14	8.76187e+2	2.94114e+14	1.22666e+3	1.95299e+14
1.75125e+2	8.93906e+14	5.25374e+2	4.65900e+14	8.75623e+2	2.94336e+14	1.22587e+3	1.95515e+14
1.75012e+2	8.94007e+14	5.25036e+2	4.66094e+14	8.75060e+2	2.94558e+14	1.22508e+3	1.95731e+14
1.74899e+2	8.94107e+14	5.24698e+2	4.66288e+14	8.74496e+2	2.94780e+14	1.22430e+3	1.95947e+14
1.74787e+2	8.94207e+14	5.24360e+2	4.66481e+14	8.73934e+2	2.95002e+14	1.22351e+3	1.96163e+14
1.74674e+2	8.94307e+14	5.24023e+2	4.66675e+14	8.73371e+2	2.95223e+14	1.22272e+3	1.96379e+14
1.74562e+2	8.94406e+14	5.23686e+2	4.66868e+14	8.72810e+2	2.95445e+14	1.22193e+3	1.96595e+14
1.74450e+2	8.94926e+14	5.23349e+2	4.67061e+14	8.72248e+2	2.95666e+14	1.22115e+3	1.96811e+14
1.74338e+2	8.95025e+14	5.23013e+2	4.67254e+14	8.71688e+2	2.95887e+14	1.22036e+3	1.97027e+14
1.74225e+2	8.95124e+14	5.22676e+2	4.67446e+14	8.71127e+2	2.96108e+14	1.21958e+3	1.97243e+14
1.74113e+2	8.95223e+14	5.22340e+2	4.67638e+14	8.70567e+2	2.96328e+14	1.21879e+3	1.97458e+14
1.74002e+2	8.95322e+14	5.22005e+2	4.67831e+14	8.70008e+2	2.96549e+14	1.21801e+3	1.97674e+14
1.73890e+2	8.95420e+14	5.21669e+2	4.68022e+14	8.69449e+2	2.96769e+14	1.21723e+3	1.97889e+14
1.73778e+2	8.95519e+14	5.21334e+2	4.68214e+14	8.68890e+2	2.96989e+14	1.21645e+3	1.98104e+14
1.73666e+2	8.95617e+14	5.20999e+2	4.68405e+14	8.68332e+2	2.97209e+14	1.21566e+3	1.98319e+14
1.73555e+2	8.95715e+14	5.20665e+2	4.68597e+14	8.67775e+2	2.97429e+14	1.21488e+3	1.98535e+14
1.73443e+2	8.95813e+14	5.20330e+2	4.68788e+14	8.67217e+2	2.97648e+14	1.21410e+3	1.98750e+14
1.73332e+2	8.95911e+14	5.19996e+2	4.68978e+14	8.66661e+2	2.97868e+14	1.21332e+3	1.98965e+14
1.73221e+2	8.96009e+14	5.19663e+2	4.69169e+14	8.66104e+2	2.98087e+14	1.21255e+3	1.99179e+14
1.73110e+2	8.96107e+14	5.19329e+2	4.69359e+14	8.65549e+2	2.98306e+14	1.21177e+3	1.99394e+14
1.72999e+2	8.96205e+14	5.18996e+2	4.69549e+14	8.64993e+2	2.98525e+14	1.21099e+3	1.99609e+14
1.72888e+2	8.96303e+14	5.18663e+2	4.69739e+14	8.64439e+2	2.98744e+14	1.21021e+3	1.99823e+14
1.72777e+2	8.95972e+14	5.18331e+2	4.69929e+14	8.63884e+2	2.98962e+14	1.20944e+3	2.00038e+14
1.72666e+2	8.96069e+14	5.17998e+2	4.70118e+14	8.63330e+2	2.99181e+14	1.20866e+3	2.00252e+14
1.72555e+2	8.96166e+14	5.17666e+2	4.70307e+14	8.62777e+2	2.99399e+14	1.20789e+3	2.00467e+14
1.72445e+2	8.96263e+14	5.17334e+2	4.70496e+14	8.62224e+2	2.99617e+14	1.20711e+3	2.00681e+14
1.72334e+2	8.96360e+14	5.17003e+2	4.70685e+14	8.61671e+2	2.99835e+14	1.20634e+3	2.00895e+14
1.72224e+2	8.96456e+14	5.16672e+2	4.70874e+14	8.61119e+2	3.00053e+14	1.20557e+3	2.01109e+14
1.72114e+2	8.96553e+14	5.16341e+2	4.71062e+14	8.60568e+2	3.00270e+14	1.20479e+3	2.01323e+14
1.72003e+2	8.96649e+14	5.16010e+2	4.71250e+14	8.60017e+2	3.00487e+14	1.20402e+3	2.01537e+14
1.71893e+2	8.96745e+14	5.15679e+2	4.71433e+14	8.59466e+2	3.00705e+14	1.20325e+3	2.01751e+14
1.71783e+2	8.97267e+14	5.15349e+2	4.71625e+14	8.58916e+2	3.00922e+14	1.20248e+3	2.01964e+14
1.71673e+2	8.97360e+14	5.15019e+2	4.71813e+14	8.58366e+2	3.01138e+14	1.20171e+3	2.02178e+14
