,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
484,484,0.02,1468,100000.0,17.15,2.43,0.81,1.62511154282261,,1615.0,0.2231240549078233,1468.0,0.1136338834160142,0.000417513774977,0.0004520789703593,-1.9274285220540376e-06,3.868602345075403e-07,1216026099247.6372,2277952502083.176,2186626950678.169,12.91868196236544,2.882468703507534,15709454434116.06,29428143899787.15,28248338146148.21,7.788603204411299e-05,0.0001459020342425,0.0001400526656906,5.06843532610112e-05,9.494578233051224e-05,9.11393044004482e-05
485,485,0.02,1470,100000.0,17.15,2.43,0.81,1.6261692650852,,1641.0,0.2275229395271323,1470.0,0.1020374196709781,0.0003804047793376,0.0004635217540474,-2.5494597055507994e-06,2.435730236496974e-07,1240000020422.8708,2319622667155.7114,2227964832417.145,14.406479551717858,3.27780457584437,17864034938351.816,33417596522080.0,32097129800164.12,7.95180749699917e-05,0.0001487515533153,0.0001428737674651,5.174385209699764e-05,9.679533083331434e-05,9.2970549086435e-05
486,486,0.02,1472,100000.0,17.15,2.43,0.81,1.62722740485192,,1618.0,0.2251297909427168,1472.0,0.1060132157076623,0.0003656885415836,0.0004208224265055,-2.693000449800094e-06,3.661016649546965e-06,1226957360637.8064,2289912803273.21,2202777711762.963,13.885061312158731,3.1259409504331,17036378179860.393,31795579672945.8,30585703584885.45,7.87887319892667e-05,0.0001470461255818,0.0001414507694658,5.125781784660414e-05,9.5664231798381e-05,9.202404446020186e-05
487,487,0.02,1474,100000.0,17.15,2.43,0.81,1.62828594070926,,1569.0,0.2190835703309065,1474.0,0.1335791432775295,0.0003917299542981,0.0003746227176631,8.178558706766771e-06,1.0938559472027663e-06,1194005458303.441,2223244742119.768,2141912890346.0176,11.0346567872318,2.4175120063229127,13175440434459.877,24532742683309.312,23635273613115.965,7.676563037576259e-05,0.0001429380267247,0.000137708996298,4.993799428783228e-05,9.298482051345423e-05,8.958320327539958e-05
488,488,0.02,1476,100000.0,17.15,2.43,0.81,1.62934485109385,,1598.0,0.2239280393690088,1476.0,0.0957375275997947,0.0004086257414871,0.0004077231759347,1.4862506346102618e-06,-2.8838122600905426e-06,1220407814561.098,2267122990155.658,2187532358653.34,15.417151842170249,3.452332584671486,18815212586459.6,34952579384104.83,33725518533019.367,7.856956745571261e-05,0.0001459568437534,0.0001408328176565,5.110041957685816e-05,9.492805162916752e-05,9.159546508258084e-05
489,489,0.02,1478,100000.0,17.15,2.43,0.81,1.630404114292,,1540.0,0.2165695047382002,1478.0,0.1182495829293657,0.000285601274137,0.0004091992156018,1.4384744879539937e-06,7.029452695427106e-06,1180303800823.1914,2187513227386.952,2113961383453.0588,12.498987001779591,2.7068994247046088,14752601864640.12,27341699395330.44,26422375854043.79,7.608505487233293e-05,0.0001410120545435,0.0001362707361832,4.947759245414404e-05,9.16991776839276e-05,8.861593067932263e-05
490,490,0.02,1480,100000.0,17.15,2.43,0.81,1.63146370843972,,1606.0,0.2266530251837065,1480.0,0.0882697604997702,0.0004240476414182,0.0004071121852147,-3.544519801395045e-06,-1.4757169359652305e-06,1235258987251.2007,2284016915989.707,2210623222174.15,16.766783909013245,3.800242295579345,20711320510907.43,38295618074930.27,37065041870440.55,7.972948289872651e-05,0.0001474213015434,0.0001426841239018,5.1840431559847433e-05,9.585392523909616e-05,9.277379321784572e-05
491,491,0.02,1482,100000.0,17.15,2.43,0.81,1.63252361152239,,1650.0,0.2336862498601429,1482.0,0.1055617495158003,0.0003737042323933,0.0004426407434069,1.3470492768940329e-05,2.7084821608403203e-06,1273590061737.779,2349378479837.0894,2277401235269.6265,14.039176186428936,3.2807624341324013,17880155266021.586,32983338407037.48,31972837189141.18,8.230556626261104e-05,0.0001518282310434,0.0001471767124346,5.351065859201414e-05,9.871056120401136e-05,9.568639363537624e-05
492,492,0.02,1484,100000.0,17.15,2.43,0.81,1.63358637842757,,1586.0,0.2254136648153869,1484.0,0.1138120205234827,0.0003730239579604,0.0004291446776656,-4.904867307571174e-06,-5.96192624137384e-06,1228504473243.859,2260891423915.795,2195025350341.0889,13.039044497885948,2.9391788059593784,16018524492478.611,29479863881326.773,28621033217085.152,7.950197940671613e-05,0.0001463123231048,0.0001420498370178,5.1675894397480986e-05,9.510228819757134e-05,9.233169326971096e-05
493,493,0.02,1486,100000.0,17.15,2.43,0.81,1.63464684081556,,1656.0,0.2361928155337053,1486.0,0.1148108640336431,0.00037558780404,0.0003818576446103,9.532062651587326e-07,1.6998783235344355e-06,1287250844658.694,2363433495614.251,2298151280544.8413,12.94302601506906,3.0570497560251555,16660921170337.1,30589981218620.85,29745031810656.152,8.341292237875003e-05,0.0001531487786821,0.0001489185384294,5.420953079186477e-05,9.953042282834598e-05,9.678121643811468e-05
494,494,0.02,1488,100000.0,17.15,2.43,0.81,1.63571013845086,,1584.0,0.226727939826862,1488.0,0.1162174429639435,0.0004342599136582,0.0004356537921734,-2.946879907093033e-07,-6.269157349581528e-06,1235667272056.398,2265912955344.9644,2204293013835.6377,12.803585778957917,2.9029306260596366,15820971912025.02,29011810891411.285,28222854684602.258,8.016632697975244e-05,0.0001470055272917,0.0001430078132701,5.209736871412168e-05,9.553389118436068e-05,9.293591284055335e-05
495,495,0.02,1490,100000.0,17.15,2.43,0.81,1.63677367170429,,1553.0,0.2230793486447845,1490.0,0.1034549167554814,0.0003589965754503,0.0003968419022251,-4.116287180450358e-06,-4.310709254518532e-06,1215782450114.076,2227606962288.1733,2167083890127.248,14.402408766338828,3.212879966510801,17510195817483.867,32082906041616.6,31211228016560.33,7.898227680902558e-05,0.0001447145989816,0.0001407827688764,5.131832552927593e-05,9.402756161783688e-05,9.147287535888092e-05
496,496,0.02,1492,100000.0,17.15,2.43,0.81,1.63783741784768,,1678.0,0.2418808947577459,1492.0,0.1162545066868006,0.0003756307810559,0.0003634160370732,-1.0220126307408387e-05,-7.2880426489266575e-06,1318250876429.7156,2413356533470.704,2347846592667.5747,12.833911067375425,3.1042778922181054,16918314512588.676,30972803124432.457,30132054370136.062,8.574139819731135e-05,0.0001569690316374,0.000152708147749,5.571102033317622e-05,0.0001019916294472,9.92230929650784e-05
497,497,0.02,1494,100000.0,17.15,2.43,0.81,1.63890135400087,,1582.0,0.2288346492596714,1494.0,0.1104489769973042,0.0003772604623022,0.0003848389085851,-6.421457749786877e-06,-7.906961424123228e-06,1247148838465.2092,2281298568690.2075,2219429988417.5034,13.526607856553204,3.095356564527468,16869693276674.7,30858231142388.54,30021359118397.99,8.1222544697418e-05,0.0001485731848907,0.0001445438955456,5.2770159369085086e-05,9.652776422932637e-05,9.390994128772184e-05
498,498,0.02,1496,100000.0,17.15,2.43,0.81,1.63996545713164,,1608.0,0.2334005324777082,1496.0,0.127498967127849,0.0003835545379681,0.0004218914320384,-2.279910563437171e-07,2.061403974095401e-06,1272032902003.5105,2324889477932.096,2261896576686.648,11.733428385344428,2.7385884329284464,14925306959460.035,27278924193157.043,26539801497608.504,8.294186438392075e-05,0.000151592515793,0.0001474851152187,5.3888510521269325e-05,9.8491816442014e-05,9.58231797926129e-05
499,499,0.02,1498,100000.0,17.15,2.43,0.81,1.64102970405558,,1656.0,0.241206570631767,1498.0,0.1061024723233003,0.0003471461147754,0.0003842233875785,1.505839299807433e-06,3.061592539020432e-07,1314575809943.1304,2400653226139.308,2335667350100.9985,14.118426905600346,3.4054573366151297,18559742484552.457,33893447098941.48,32975948758198.203,8.582727818253302e-05,0.0001567361354904,0.0001524932756884,5.575859595452746e-05,0.0001018252825365,9.90688639433411e-05
500,500,0.02,1500,100000.0,17.15,2.43,0.81,1.642094071436,,1696.0,0.2478952569827981,1500.0,0.108758904866363,0.0003606768234475,0.0004444977717435,-7.320381240596006e-07,-1.852403114213866e-08,1351029150556.25,2465176633128.424,2398505658441.241,13.791974108631536,3.4189649659593133,18633359064478.258,33999652297310.68,33080127940627.84,8.831530469060823e-05,0.0001611459126409,0.0001567877036111,5.737463215017518e-05,0.0001046895268342,0.0001018581870024
501,501,0.02,1502,100000.0,17.15,2.43,0.81,1.64315853578386,,1607.0,0.2357037854657413,1502.0,0.1233997203999024,0.0003548327485892,0.0004561419944592,4.183912064952487e-06,-4.625325894957494e-06,1284585630788.2903,2341993101137.707,2278712215188.569,12.171826606514642,2.8689456071881296,15635753559175.309,28506333940701.68,27736089969422.14,8.40777441183962e-05,0.000153286392098,0.0001491445785755,5.461836154937818e-05,9.9577500229076e-05,9.688690629349382e-05
502,502,0.02,1504,100000.0,17.15,2.43,0.81,1.6452904916716,,1648.0,0.2425949443485208,1504.0,0.1210200265600178,0.0004208100578482,0.0004310936386666,7.287144217171052e-06,-5.487488808970669e-06,1322142446699.4385,2408172365487.102,2343445081160.2725,12.427695173691903,3.014896019042168,16431183303779.816,29928032083982.28,29123621124947.55,8.664155465698294e-05,0.0001578103767477,0.0001535687214277,5.628269628495211e-05,0.0001025142443515,9.975884829404637e-05
503,503,0.02,1506,100000.0,17.15,2.43,0.81,1.64636106025239,,1605.0,0.2371198005157458,1506.0,0.1189370783295089,0.0004709630712129,0.0004267089790741,3.930007547277508e-06,-6.6443429019750405e-06,1292302912810.8147,2350745266087.973,2288709563929.5303,12.6621573453125,3.0024482238194854,16363342819816.195,29765506437954.41,28980000616197.28,8.47987493316313e-05,0.0001542519610421,0.0001501812823298,5.507856713410596e-05,0.0001001898855677,9.75458943237848e-05
504,504,0.02,1508,100000.0,17.15,2.43,0.81,1.64743167618473,,1672.0,0.2479148953684689,1508.0,0.1144946148638155,0.0003431791233159,0.0004129388192932,-3.714991588023344e-07,7.104106845962079e-06,1351136179758.1555,2454548134281.752,2390974978317.313,13.170925128606928,3.265268525164524,17795713462146.656,32328669701186.78,31491352423789.902,8.877376657628185e-05,0.0001612712962522,0.0001570943460731,5.765536489727436e-05,0.0001047398999894,0.0001020271212482
505,505,0.02,1510,100000.0,17.15,2.43,0.81,1.64850231535038,,1618.0,0.2407942856378677,1510.0,0.1143507925451103,0.0003871507956707,0.0004513052993534,7.031971928883645e-06,3.117721590279843e-06,1312328856726.3792,2380924067995.944,2320426678930.572,13.20498062489876,3.179683876434381,17329277126567.377,31440056187241.57,30641189336776.37,8.632566295865646e-05,0.0001566184021409,0.0001526388529665,5.606685564806268e-05,0.0001017206360624,9.91359955111004e-05
506,506,0.02,1512,100000.0,17.15,2.43,0.81,1.64957565182227,,1642.0,0.2452653742683103,1512.0,0.1190836993837365,0.0002497870046388,0.0004916595749263,-4.079339117445601e-06,1.070910897086033e-05,1336696289762.2913,2421950696655.508,2361603012908.672,12.696951873553374,3.114122653333792,16971968460669.166,30751391435554.047,29985159799340.05,8.804178869424452e-05,0.0001595223036795,0.0001555474905067,5.717537751005571e-05,0.000103595668255,0.0001010143776309
507,507,0.02,1514,100000.0,17.15,2.43,0.81,1.65064897951052,,1641.0,0.24601002741677,1514.0,0.1156437019617442,0.000330990522529,0.0003974314464503,-3.453895432439248e-06,2.992482261230691e-06,1340754649421.3965,2426111777112.3213,2366857762035.07,13.091936476582548,3.220747651542684,17553074700907.629,31762501271043.31,30986751469669.47,8.841289532593297e-05,0.0001599842049337,0.0001560768390074,5.741680103863331e-05,0.0001038963969015,0.0001013588886439
508,508,0.02,1516,100000.0,17.15,2.43,0.81,1.65172227387316,,1638.0,0.2464477691656655,1516.0,0.0981905384498986,0.0003854538244683,0.0004615419755911,1.0711748815014677e-06,-8.814630029164904e-07,1343140341952.8772,2427230803352.6943,2369150516779.5933,15.439369453845424,3.804998159224724,20737239967774.742,37474913122716.27,36578190120328.95,8.868395342471649e-05,0.0001602635382111,0.0001564286527055,5.7587080830988525e-05,0.0001040674098619,0.0001015772202271
509,509,0.02,1518,100000.0,17.15,2.43,0.81,1.65279551021382,,1587.0,0.2396343404894951,1518.0,0.1108627575663376,0.0003377724254626,0.0003936314464625,-2.2437844511096057e-06,-7.579331185834359e-07,1306007155667.7488,2357016762218.852,2301685996755.2246,13.692605463937376,3.281218479933492,17882640715637.53,32273700596949.84,31516078255438.74,8.633002973142137e-05,0.0001558041441631,0.0001521466552996,5.606138540693856e-05,0.0001011768002525,9.880168358179744e-05
510,510,0.02,1520,100000.0,17.15,2.43,0.81,1.65386866368164,,1659.0,0.2513883797756476,1520.0,0.1211708116629779,0.0003404529211567,0.0004103988784959,5.694139676872635e-06,5.801325408579784e-06,1370066669777.2795,2469366164583.948,2412448318023.695,12.544275136389262,3.153485001996837,17186493260882.766,30976408581031.336,30262415453608.723,9.068049292986176e-05,0.0001634397405384,0.0001596725235873,5.8881000403004914e-05,0.0001061253100593,0.0001036791665101
511,511,0.02,1522,100000.0,17.15,2.43,0.81,1.65494170927134,,1683.0,0.255914092160915,1522.0,0.1101443855800425,0.0003587393230599,0.0003930436383941,8.418172343547946e-06,7.431186345172896e-07,1394731802276.9868,2510266959164.5894,2453705737880.914,13.81822588582106,3.536278732844352,19272719094001.72,34687435875449.445,33905860143373.715,9.24242633248142e-05,0.0001663470884299,0.0001625989633772,6.0085531821600265e-05,0.0001081431749167,0.0001057064978038
512,512,0.02,1524,100000.0,17.15,2.43,0.81,1.65601737046599,,1668.0,0.254514285427287,1524.0,0.103237180879887,0.0003761627203218,0.0004182674791824,4.491545338906043e-06,1.9829135816715656e-06,1387102855578.7144,2492933381145.912,2438122698007.877,14.76212336496404,3.757171279623281,20476583473946.88,36800990113112.87,35991868046911.24,9.203950501259326e-05,0.0001654155302955,0.0001617786347869,5.990128273289871e-05,0.0001076559728052,0.0001052890032512
513,513,0.02,1526,100000.0,17.15,2.43,0.81,1.65709289017178,,1685.0,0.2580042263176613,1526.0,0.1011317079901346,0.0003823716916688,0.0004496145906719,-8.857609688369439e-06,-4.6038952482051935e-06,1406123033431.254,2523464639600.4883,2469363302778.8843,15.08923393391973,3.8930861268471606,21217319391317.023,38077148270906.2,37260800543467.234,9.340338133857798e-05,0.0001676241156877,0.0001640303705644,6.086975676007527e-05,0.0001092384344421,0.0001068964379494
514,514,0.02,1528,100000.0,17.15,2.43,0.81,1.65817100850774,,1604.0,0.2464546177884561,1528.0,0.0991470325770933,0.000369783794896,0.0004213673633086,2.2536194618472e-06,-2.6145646957683545e-06,1343177666947.0857,2407012510184.78,2356728550957.844,15.41145468788367,3.79822417466648,20700321751932.312,37095564233881.86,36320615274728.55,8.933909710241882e-05,0.0001600981982248,0.0001567536492299,5.828610600276532e-05,0.0001044503566214,0.0001022683249737
515,515,0.02,1530,100000.0,17.15,2.43,0.81,1.65924617724698,,1708.0,0.2633436564226847,1530.0,0.1199017914359501,0.0003077105470161,0.0004259816438329,1.828882728936942e-06,-1.0639682644478826e-06,1435222927503.6316,2568232400714.736,2515993736169.749,12.760443206699748,3.36038177162632,18314080655363.44,32771783690926.54,32105195178806.4,9.557923846816534e-05,0.0001710324524264,0.0001675535979013,6.243194137544834e-05,0.0001117176513887,0.0001094452787977
516,516,0.02,1532,100000.0,17.15,2.43,0.81,1.66032391025481,,1691.0,0.261626687589162,1532.0,0.1314662028291877,0.0003494906466356,0.0004516737449704,-1.8995312203340689e-06,7.902675367642206e-06,1425865447360.933,2547784311218.873,2497367667462.3804,11.653185130710035,3.0487842256109428,16615874029579.637,29689802251752.08,29102287768388.617,9.506619959669468e-05,0.0001698674810501,0.0001665060708082,6.209404029791112e-05,0.0001109517184696,0.0001087561584924
517,517,0.02,1534,100000.0,17.15,2.43,0.81,1.66140141611748,,1617.0,0.2510421863442232,1534.0,0.1275372752593284,0.0003161657613063,0.0004085977874312,-1.0282903211722496e-05,-8.071390446578118e-06,1368179915576.0164,2441156171171.521,2394200706071.384,12.0278561454354,3.019499303783904,16456271205622.275,29361875255392.94,28797101675926.48,9.133251456507116e-05,0.0001629587812398,0.0001598242806881,5.964843075396586e-05,0.0001064268910674,0.0001043797773972
518,518,0.02,1536,100000.0,17.15,2.43,0.81,1.66248146836303,,1641.0,0.2556541049957375,1536.0,0.1168531896282729,0.0003485323302786,0.0004464575594289,-1.7133280828587643e-06,-5.93438544365912e-06,1393314872226.7695,2482383893416.0894,2436013417174.309,13.14469895846438,3.360496247664615,18314704549772.15,32630188978295.227,32020663027536.395,9.311451323630342e-05,0.0001658964333967,0.0001627975184207,6.081210870498038e-05,0.0001083452148419,0.0001063213460825
519,519,0.02,1538,100000.0,17.15,2.43,0.81,1.66356125834534,,1635.0,0.2556110489351257,1538.0,0.1018923902001915,0.0004069548921095,0.0004298430846504,1.278513640247317e-06,-3.5813704229037064e-06,1393080216696.435,2478437444284.544,2433432154909.843,15.09435588838614,3.858284141630472,21027648571886.074,37410416831133.1,36731090976451.56,9.32166210041866e-05,0.0001658422545647,0.0001628307689714,6.086987864723873e-05,0.0001082939694787,0.0001063274879582
520,520,0.02,1540,100000.0,17.15,2.43,0.81,1.66576883018961,,1645.0,0.2580715669163652,1540.0,0.1299437057987233,0.0003974777683772,0.0004364130538487,5.539280343128456e-06,6.6829201960078605e-06,1406490039694.1902,2498946223189.3765,2454664531728.3105,11.851285835924878,3.058479905650858,16668715485797.178,29615725979622.23,29090930996818.9,9.422242996828466e-05,0.0001674073607802,0.0001644408779366,6.152463363578341e-05,0.0001093123637695,0.000107375332744
521,521,0.02,1542,100000.0,17.15,2.43,0.81,1.6668514497279,,1663.0,0.2617981102229507,1542.0,0.120504807395946,0.0004703435994206,0.0004553230085936,-6.144793292097357e-06,-1.734158690595597e-06,1426799700715.081,2531633834955.0044,2487886241929.3257,12.796169989578985,3.3500131213634123,18257571511430.6,32395216903453.98,31835415266462.48,9.569655694196496e-05,0.00016979863489,0.0001668644500672,6.248159449467677e-05,0.0001108638574884,0.0001089480879756
522,522,0.02,1544,100000.0,17.15,2.43,0.81,1.66793373203937,,1631.0,0.257644230783992,1544.0,0.1171443251319033,0.0003005275937935,0.0003988671865177,7.661582634689743e-06,-6.557924029322207e-07,1404161057772.7566,2488121915917.9067,2446223358389.244,13.180322634164922,3.395834086564261,18507295771775.223,32794249604934.58,32242013098800.68,9.428642210304612e-05,0.000167072083298,0.0001642586844654,6.15578243020633e-05,0.0001090782078696,0.0001072413929055
523,523,0.02,1546,100000.0,17.15,2.43,0.81,1.6690184998339,,1708.0,0.2707331403523743,1546.0,0.1076207610572055,0.0004593287664343,0.0003627315564719,-1.6553010763057e-06,-3.5214359369839306e-06,1475495614920.44,2611011121937.768,2568285920481.5635,14.36525801167888,3.889151413473928,21195875203432.902,37507848437999.18,36894089895479.85,9.920472285508875e-05,0.0001755509349564,0.0001726783125463,6.475630031390507e-05,0.0001145916115408,0.0001127164951741
524,524,0.02,1548,100000.0,17.15,2.43,0.81,1.67010289386714,,1711.0,0.2721456700321791,1548.0,0.1195343553213206,0.0003918486878575,0.0004779806016864,4.078316562069597e-06,5.931215875444344e-06,1483193901675.3765,2621102532044.115,2579566934248.963,12.950251798646647,3.524354952828126,19207734492913.29,33943937780041.59,33406041329987.05,9.982925140083664e-05,0.0001764184057952,0.0001736227715698,6.516588994842667e-05,0.0001151612604082,0.0001133363444671
525,525,0.02,1550,100000.0,17.15,2.43,0.81,1.67118688703001,,1673.0,0.2670179448292915,1550.0,0.1159709433923126,0.000366923312928,0.000294463388111,-4.890464409611198e-06,-5.105060603647866e-06,1455247799319.639,2568251331298.531,2528884245303.464,13.365416842015144,3.568806136941684,19449993446332.176,34325749597865.2,33799592083685.68,9.807121884839744e-05,0.0001730781097811,0.0001704251058681,6.400857697841405e-05,0.0001129636568536,0.0001112321090337
526,526,0.02,1552,100000.0,17.15,2.43,0.81,1.67227332759446,,1633.0,0.2615275289443612,1552.0,0.1141082948938674,0.0003850882445005,0.0003878401386225,4.7887964916391e-06,-5.982876476194738e-06,1425325032746.7688,2512049453018.596,2474849239771.052,13.601114638015767,3.557065902169245,19386009166822.383,34166672586870.73,33660708221932.24,9.617153420138552e-05,0.000169496531904,0.0001669865068231,6.276006608104412e-05,0.0001106108333524,0.0001089728295372
527,527,0.02,1554,100000.0,17.15,2.43,0.81,1.67335932998223,,1683.0,0.2704535327049298,1554.0,0.1281497084560214,0.00041048820492,0.0004669187833461,-1.3905422710002148e-05,6.032731707234793e-06,1473971753241.8674,2594276979659.636,2557210849749.096,12.126441946087636,3.2796390634606443,17874032895860.51,31459349185914.137,31009868913387.848,9.956370696975757e-05,0.0001752379802619,0.0001727342407643,6.497217485704382e-05,0.0001143548491884,0.0001127209867562
528,528,0.02,1556,100000.0,17.15,2.43,0.81,1.67444486664753,,1635.0,0.2636322938300326,1556.0,0.1119510737582913,0.0002995643592932,0.000476040847361,-5.740345757172545e-06,8.057830078410996e-07,1436796001373.678,2525424554456.6323,2490661660836.2446,13.898928770969103,3.664206473670821,19969925281505.977,35100695998849.12,34617529016546.57,9.717030567300012e-05,0.0001707940971968,0.0001684430877313,6.34019513705361e-05,0.0001114402076832,0.0001099062144868
529,529,0.02,1558,100000.0,17.15,2.43,0.81,1.67553281157109,,1648.0,0.2666315338630946,1558.0,0.1210599646042283,0.0003231768469169,0.0003826311577105,6.592425709876197e-06,3.0503075738867686e-06,1453141859553.8655,2550695464978.112,2516921037839.2856,12.869655175378956,3.431455899700405,18701434653367.207,32826571091671.188,32391905860648.54,9.838395554311224e-05,0.0001726930564834,0.0001704063824631,6.419265013137075e-05,0.0001126771625898,0.0001111851747494
530,530,0.02,1560,100000.0,17.15,2.43,0.81,1.67662025268967,,1588.0,0.2577983343852933,1560.0,0.1287785803460792,0.0004126253810443,0.0003664512172579,-5.190463441915621e-06,7.727305917150923e-06,1405000922399.8489,2462848602894.3706,2431531185554.214,12.113815789921428,3.122921533692011,17019922358621.46,29834494293927.76,29455120869253.008,9.523969484747726e-05,0.0001669471853403,0.0001648242961497,6.213326681023712e-05,0.0001089143977894,0.0001075294496258
531,531,0.02,1562,100000.0,17.15,2.43,0.81,1.67771008122563,,1681.0,0.2738215553842985,1562.0,0.138488005543877,0.0003575175355265,0.0004288699391124,3.6141746251089113e-06,-6.560157117108902e-06,1492327476844.4268,2612371576307.7217,2580528923293.844,11.278955125865489,3.088421035674193,16831894644424.355,29464821781261.28,29105669926829.24,0.0001012739839616,0.0001772836600719,0.0001751227186025,6.606522185182977e-05,0.0001156494874121,0.0001142398156287
532,532,0.02,1564,100000.0,17.15,2.43,0.81,1.67879936738647,,1737.0,0.2838891255238643,1564.0,0.0989179178266113,0.0003966662107872,0.0004236624522752,5.302917071681764e-06,-7.767548453049546e-06,1547195734105.0603,2704736605111.3325,2673196722020.397,15.811088975219477,4.488596222755069,24462849414015.125,42764831117948.34,42266151220129.55,0.0001051164464845,0.0001837597495513,0.0001816169305401,6.85670863829371e-05,0.0001198658349152,0.0001184680816505
533,533,0.02,1566,100000.0,17.15,2.43,0.81,1.67989101971152,,1599.0,0.2622015366408995,1566.0,0.1187169391503175,0.0004049505567811,0.0003613901195719,-8.533045578745019e-07,8.026215665054722e-06,1428998374692.9023,2494707044955.4883,2466937594052.136,13.191040901224342,3.4587111941939783,18849976008357.184,32907782666580.36,32541474703909.7,9.71959298562361e-05,0.0001696820481027,0.0001677932582692,6.339636190060212e-05,0.0001106756686773,0.000109443699355
534,534,0.02,1568,100000.0,17.15,2.43,0.81,1.68097914497167,,1625.0,0.2673457101639039,1568.0,0.1051041283767517,0.0003877319000308,0.0003505286656251,-2.539317644294226e-06,1.07978839613061e-06,1457034120393.2766,2540181987917.0747,2513255380816.093,14.918538636079209,3.988407306270235,21736819819172.78,37895803129413.37,37494097501038.84,9.922573994263458e-05,0.0001729893856377,0.0001711556519753,6.470904352739418e-05,0.0001128132447435,0.0001116173942369
535,535,0.02,1570,100000.0,17.15,2.43,0.81,1.6820695970425,,1631.0,0.2691939108299584,1570.0,0.0978643103101148,0.0003821496980501,0.000393972312932,7.067700552632625e-06,-3.5774637224738954e-06,1467106814023.2734,2554249551292.036,2528534046693.008,16.042620594013737,4.3185757776637885,23536237988267.65,40976856453807.96,40564312370142.13,0.0001000280694645,0.000174149999921,0.0001723967040766,6.52259094738859e-05,0.0001135590458811,0.0001124157636341
536,536,0.02,1572,100000.0,17.15,2.43,0.81,1.68315941041203,,1766.0,0.2924069190604619,1572.0,0.1134741568766912,0.0003849294253095,0.0004098250438211,-1.629075548818049e-06,5.430669326237984e-06,1593617708879.5176,2770593485952.658,2744296887029.0586,13.853374576805557,4.050822578594244,22076983053338.625,38382069360959.63,38017772725974.98,0.0001087719886101,0.0001891061836338,0.0001873113156785,7.09244152841626e-05,0.0001233060613511,0.0001221357236394
537,537,0.02,1574,100000.0,17.15,2.43,0.81,1.68425152837438,,1681.0,0.2792260979612114,1574.0,0.1214018056898567,0.0003869314605696,0.0003527745433801,-5.348438724011494e-06,9.274231948285146e-06,1521782233888.6023,2641750894866.612,2618352639211.9424,12.965210781304796,3.620225215708368,19730227425610.605,34250857183646.19,33947493867168.543,0.000103993349104,0.0001805281445254,0.0001789291884366,6.779814441238407e-05,0.0001176947691221,0.000116652334613
538,538,0.02,1576,100000.0,17.15,2.43,0.81,1.68534296749524,,1692.0,0.2819763184101755,1576.0,0.1087505786326801,0.0003797980043852,0.0004285700960804,7.485876465226252e-06,-5.7220465853798345e-06,1536770935335.4563,2663779127036.33,2641747003460.8926,14.49187691518548,4.086366099397413,22270695241715.9,38603159238250.72,38283872415215.33,0.0001051277833052,0.000182224421611,0.0001807172429809,6.853755255189725e-05,0.0001188003349803,0.0001178177371235
539,539,0.02,1578,100000.0,17.15,2.43,0.81,1.68763420793944,,1627.0,0.2720314771193022,1578.0,0.1211431266633553,0.0003864572699076,0.0004176383566528,5.959612320829224e-06,-2.8151123481162814e-06,1482571550300.197,2565981257825.32,2546266453641.979,13.02591441597099,3.5434587394062005,19311850129763.8,33424252257418.207,33167448905398.38,0.0001015413082971,0.0001757440266088,0.0001743937598988,6.618959850189683e-05,0.000114558564937,0.0001136783949559
540,540,0.02,1580,100000.0,17.15,2.43,0.81,1.68872777614473,,1680.0,0.2818201464542381,1580.0,0.1225084750890346,0.0003549388811707,0.000348810025413,-1.3366424645319e-06,-3.643535865412848e-06,1535919798175.5977,2654325155491.769,2635496649368.335,12.897066907834049,3.6346532847958986,19808860402137.65,34233009125524.348,33990176622275.867,0.0001053051277739,0.0001819847950295,0.0001806938824144,6.864323311206047e-05,0.0001186269365236,0.0001177854540865
541,541,0.02,1582,100000.0,17.15,2.43,0.81,1.68982661204537,,1634.0,0.2750175793409643,1582.0,0.1017251089433557,0.000397056830913,0.0004557807650316,3.4376662663887366e-08,-6.7717208172891215e-06,1498845807408.2556,2586362098734.1816,2569545264944.9062,15.551715957177452,4.276995277141191,23309624260419.49,40222368721923.336,39960838099533.46,0.0001028819583909,0.000177529934374,0.0001763756136389,6.705501167692603e-05,0.000115708060078,0.000114955712518
542,542,0.02,1584,100000.0,17.15,2.43,0.81,1.69092469073647,,1767.0,0.2983910582570985,1584.0,0.1049278032992333,0.0003556083912321,0.0004025919961671,-2.686229596788869e-06,5.41212174859292e-06,1626231267501.1873,2801950627699.1567,2785394081886.9595,15.09609417327403,4.504539515912057,24549740361720.715,42298510544610.75,42048571369845.695,0.0001117504081514,0.0001925428028122,0.0001914050797903,7.282863018801926e-05,0.0001254816766518,0.0001247402135056
