,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
640,640,0.02,6900,100000.0,17.15,2.43,0.81,2.4192116012605243,,0.69,9667.0,2.9158052077163767,6900.0,0.2262724686297588,0.0174712123235038,0.0063427435632023,-5.86502290299981e-05,-2.809639208143899e-05,9315997638653.824,187865329533.16617,4131695979.334106,92401867.03253198,53313246.62464063,3210720353.905797,3.049420922388137,8.891517406018608,28408398112229.453,572880466469.7789,12599280164.32837,281772186.59672964,162574529.69761786,9790837823.13778,0.00176162160454,3.5524657270897086e-05,7.812888305581431e-07,1.747286029667435e-08,1.0081342944147707e-08,6.071356564227594e-07,0.0002401308821552,4.842451560958518e-06,1.0649936150672389e-07,2.381767654303514e-09,1.3742121283303638e-09,8.276012305308083e-08
641,641,0.02,6910,100000.0,17.15,2.43,0.81,2.41776037763586,,0.6910000000000001,9472.0,2.777647172569292,6910.0,0.2266477701368785,0.0177508667138797,0.0068199823833822,0.0001041793844804,7.953834734441704e-06,8874582716358.885,178963807328.63943,3935926043.530686,88023638.89872085,49343364.484031565,2966213375.829375,3.0487835798370617,8.468445090310098,27056682063540.76,545621917168.6796,11999786692.969408,268365024.91192693,150437239.41283068,9043342634.521658,0.0016763589422218,3.380526029651045e-05,7.434743728101089e-07,1.6627172106106106e-08,9.320685032282153e-09,5.603010841223666e-07,0.0002282228566965,4.60231569857838e-06,1.0121808699186037e-07,2.2636564409118246e-09,1.2689366882350163e-09,7.628050938726354e-08
642,642,0.02,6920,100000.0,17.15,2.43,0.81,2.4163124786705823,,0.6920000000000001,9753.0,2.7590127077229454,6920.0,0.2031254080102371,0.01525492731357,0.0068563496944124,5.2302512856382025e-05,4.204116343855148e-05,8815045601174.81,177763188758.5894,3909521006.843414,87433112.70774014,47578250.223722495,2854558455.1377497,3.406762387722192,9.399300719918092,30030765800138.31,605596945384.3228,13318809120.123938,297863839.81420434,162087793.33581278,9724802378.517653,0.0016634176384188,3.354428746270012e-05,7.377348336899901e-07,1.6498812194520667e-08,8.978115849644416e-09,5.386611821430608e-07,0.0002261677301799,4.560872255240814e-06,1.0030662712519374e-07,2.243272416088489e-09,1.2207157337449354e-09,7.323944034713295e-08
643,643,0.02,6930,100000.0,17.15,2.43,0.81,2.414867892176176,,0.693,9738.0,2.637260419377381,6930.0,0.2506610284526687,0.0145058671113193,0.0068346063335517,2.233079657835008e-05,-4.555269058434174e-05,8426047039910.732,169918688820.48465,3736998014.257749,83574782.6900692,44107874.0425479,2640883486.1107874,2.764689845397552,7.291207101121535,23295406688083.305,469772473525.2604,10331640462.289215,231058353.0345414,121944591.46750644,7301223756.928581,0.0015884747327972,3.203299750676806e-05,7.044972445613898e-07,1.5755481778511246e-08,8.315197280779878e-09,4.97858209202785e-07,0.0002156791972844,4.349361715504824e-06,9.565490533711525e-08,2.139240614067172e-09,1.1290170613053791e-09,6.759796470495394e-08
644,644,0.02,6940,100000.0,17.15,2.43,0.81,2.413426606025882,,0.6940000000000001,9583.0,2.4674283715756182,6940.0,0.2253221165638024,0.0153042140498284,0.0061883643656276,0.0001301091632773,2.0957292593260648e-05,7883433647184.1,158976409980.61707,3496346002.5226507,78192805.09523134,39984929.56710763,2388759813.063556,3.0800349765198765,7.599765686510386,24281251368400.684,489652903181.8642,10768867977.785215,240836574.60551417,123154981.6003753,7357463774.740833,0.0014846444647366,2.993916834522075e-05,6.584479519661308e-07,1.4725628509390745e-08,7.530145747582214e-09,4.49862229171784e-07,0.0002013170216828,4.059735745547471e-06,8.928520179172382e-08,1.9967876109948683e-09,1.0210838694028654e-09,6.100108564411406e-08
645,645,0.02,6950,100000.0,17.15,2.43,0.81,2.41198860815461,,0.695,9513.0,2.3120028021229486,6950.0,0.2512126852579968,0.0161452560244413,0.0061978268847145,-2.82481609354015e-05,9.181082696153128e-06,7386848952782.821,148962340540.7816,3276107970.608218,73267368.79927625,36264506.38772579,2161400265.956343,2.7665800366977136,6.396340797142525,20436308846870.367,412116237559.8928,9063614909.550957,202700039.86144665,100328659.41297887,5979686827.107948,0.0013896752028984,2.8024029208998004e-05,6.163285641649878e-07,1.3783664219046201e-08,6.822379284388961e-09,4.066205187539597e-07,0.0001882033298118,3.7952865539202375e-06,8.346920761919878e-08,1.866717847178835e-09,9.239529466188131e-10,5.5068504812986295e-08
646,646,0.02,6960,100000.0,17.15,2.43,0.81,2.4482712325799225,,0.6960000000000001,9492.0,2.460357024172956,6960.0,0.2298066937401017,0.0146841891919598,0.0063416482252867,1.881577329322873e-05,-3.4378524390827035e-05,7860840692232.595,158520803067.46356,3486325903.253079,77968714.09604098,37312642.343019865,2218267638.070425,3.0286324069704267,7.451517016127536,23807596866527.48,480101241349.0972,10558799611.85272,236138574.24108163,113006277.78976692,6718317255.993833,0.0014772926740897,2.979091298641693e-05,6.551873925462176e-07,1.4652708870705462e-08,7.012188052448445e-09,4.1688041511003697e-07,0.0001998215700897,4.029578641904243e-06,8.862196081915742e-08,1.9819547906556794e-09,9.48482620255568e-10,5.6388081081016304e-08
647,647,0.02,6970,100000.0,17.15,2.43,0.81,2.4468081351465014,,0.6970000000000001,9458.0,2.71417576424265,6970.0,0.2490076834956198,0.0157357019332271,0.0059324273882764,0.0001667804766384,3.8954751843521685e-05,8671791566755.267,174874344490.15393,3845987057.931835,86012229.96884958,39751162.643609285,2356847326.859873,2.799110413844963,7.597277646697212,24273302081197.6,489492598776.70135,10765342425.369951,240757728.62383467,111267893.31817162,6597075896.456133,0.0016280662707664,3.283139587651935e-05,7.22056308505788e-07,1.6148175311607923e-08,7.462993849150496e-09,4.42481073105664e-07,0.0002199335153498,4.435153800935449e-06,9.7541718701312e-08,2.181437590433717e-09,1.0081668674980131e-09,5.977423624044327e-08
648,648,0.02,6980,100000.0,17.15,2.43,0.81,2.445348356539299,,0.698,9676.0,2.9570911790158854,6980.0,0.2540090823931678,0.0156226573644014,0.0063045160795999,0.0002510861111418,-7.648327169965831e-06,9447906316955.754,190525384663.9935,4190198200.6655097,93710219.4630134,41771802.33365249,2469439446.567965,2.7479332369682794,8.125889135563469,25962215788125.28,523551037004.3543,11514384905.093431,257509426.70600635,114786124.00071284,6785854731.904664,0.0017718834525001,3.57315965084771e-05,7.85840016335745e-07,1.7574643696315993e-08,7.833985949169991e-09,4.631247120298244e-07,0.000239072504794,4.821108445658886e-06,1.0602996534997117e-07,2.371270008426666e-09,1.0570055500810367e-09,6.248739711450098e-08
649,649,0.02,6990,100000.0,17.15,2.43,0.81,2.4438918847014435,,0.6990000000000001,9458.0,2.9952471139670984,6990.0,0.2272522431239849,0.0169935490066048,0.0062466566277842,8.777055389969587e-05,4.689756481465816e-05,9569814529124.88,192983771552.9001,4244265160.491378,94919381.04161736,40753918.6555666,2401691340.683676,3.0758772295974106,9.21301239486876,29435574601605.684,593594388601.394,13054838563.529032,291960362.7933909,125354050.40952244,7387307707.3301935,0.0017928163543256,3.615372698253581e-05,7.951238729513154e-07,1.7782269254641625e-08,7.634870210513749e-09,4.499346879206184e-07,0.0002416000577913,4.872078786697352e-06,1.0715094894847353e-07,2.396339853336009e-09,1.028875645650587e-09,6.063323013630789e-08
650,650,0.02,7000,100000.0,17.15,2.43,0.81,2.44243870763696,,0.7,9395.0,3.0230671275142447,7000.0,0.2303993784735212,0.015641104650271,0.0063070472631139,-9.053184720682428e-05,1.122359235079708e-05,9658699472408.012,194776215025.7428,4283686119.687685,95800997.27092642,39561109.34068614,2323461403.7557707,3.038202640292486,9.1846905285952,29345086238861.668,591769610757.3888,13014706479.019398,291062842.85118186,120194666.85177238,7059146571.50847,0.0018076154643128,3.645216412071239e-05,8.016873592899186e-07,1.7929056045093522e-08,7.403820072658996e-09,4.3483336200291353e-07,0.0002432842116607,4.906041238592761e-06,1.0789788041418505e-07,2.413044340384984e-09,9.964688647647846e-10,5.852355977652547e-08
651,651,0.02,7010,100000.0,17.15,2.43,0.81,2.440988813409772,,0.7010000000000001,9592.0,3.090495012886453,7010.0,0.2287564059361102,0.0157085999589821,0.0066349956759263,0.00014927068268,2.176610862545463e-06,9874131566172.217,199120593680.27417,4379231433.260104,97937786.9583717,38837116.97197712,2272505563.8107367,3.0643950587149176,9.470497646472342,30258239980479.133,610184163362.213,13419695165.05131,300120070.4167085,119012269.34365994,6963854820.643779,0.0018460263961973,3.722675452488132e-05,8.187228179692197e-07,1.8310039591704e-08,7.260825177587444e-09,4.248581486064039e-07,0.0002481411416796,5.003985526891421e-06,1.1005195548044613e-07,2.4612183974420166e-09,9.75993329680469e-10,5.7109034986850184e-08
652,652,0.02,7020,100000.0,17.15,2.43,0.81,2.439542190143873,,0.7020000000000001,9474.0,3.0221827011840863,7020.0,0.2075201652751275,0.0164750890002921,0.0062795741926461,7.836696184134354e-05,8.330904433592958e-06,9655873730283.154,194719231437.29068,4282432887.57785,95772969.80052368,36407787.055915385,2121766533.4723408,3.382803782318204,10.223451072422172,32663926176388.84,658696952596.1605,14486630169.622215,323981164.4850586,123160399.75858627,7177519854.626417,0.0018032357277086,3.636384285955186e-05,7.997449221167932e-07,1.7885615089542118e-08,6.799159166729272e-09,3.962401876708939e-07,0.0002421019652308,4.8822001939972845e-06,1.0737354764696804e-07,2.401318083932545e-09,9.128533618141684e-10,5.3199105732253705e-08
653,653,0.02,7030,100000.0,17.15,2.43,0.81,2.4380988260230354,,0.703,9416.0,2.946935192957464,7030.0,0.2329751210900212,0.016538769837286,0.0067225791952725,9.3105106144846e-05,6.946473455134785e-06,9415457941499.096,189871034482.2494,4175807168.4207263,93388376.26482202,33969529.57004303,1970932862.7053497,3.0174895787621963,8.89234623403671,28411046217747.28,572933867858.9852,12600454613.630018,281798452.1566233,102502701.4730591,5947269373.653336,0.0017564947797696,3.542127031629377e-05,7.790150556912661e-07,1.7422009255367832e-08,6.3371640266189055e-09,3.676861291429871e-07,0.0002355392546289,4.749857332000369e-06,1.0446294954903809e-07,2.336225032610456e-09,8.4978954021529e-10,4.930530838644944e-08
654,654,0.02,7040,100000.0,17.15,2.43,0.81,2.4366587092898424,,0.7040000000000001,9358.0,2.851374764412543,7040.0,0.2532641093721395,0.0167095416280299,0.0062517580501961,1.5680832791754976e-05,1.3256639436136932e-05,9110142372298.074,183714076071.10013,4040398041.172573,90360066.28423348,31385906.39801499,1812194248.435576,2.7797069302289543,7.925986193317498,25323525887649.4,510671290435.4464,11231122435.930897,251174502.46623147,87243621.52607954,5037368911.297421,0.001697741363683,3.423645573148581e-05,7.529575938462734e-07,1.6839256280161188e-08,5.848992183768941e-09,3.377155931122347e-07,0.0002273863303838,4.585446405832084e-06,1.0084708299028505e-07,2.255359251913996e-09,7.833824972173687e-10,4.5231806842838224e-08
655,655,0.02,7050,100000.0,17.15,2.43,0.81,2.4352218282455627,,0.705,9520.0,2.804670463116024,7050.0,0.25122692228706,0.0157410138281053,0.0059920227077171,3.1609047838268064e-05,-3.270326956218076e-06,8960922129655.697,180704917938.56543,3974218046.235406,88880006.9761468,29414003.29462793,1689237440.5732615,2.806227905759416,7.870544520055371,25146389741576.914,507099183427.16766,11152561584.91846,249417555.8405548,82542396.86548431,4740385245.1903,0.0016681552572812,3.3639825736034874e-05,7.398359936048643e-07,1.6545802849215352e-08,5.4756780076502134e-09,3.144665556196384e-07,0.0002231610935176,4.500240768495821e-06,9.897316729719973e-08,2.2134507209938314e-09,7.325207210805246e-10,4.206844663918769e-08
656,656,0.02,7060,100000.0,17.15,2.43,0.81,2.433788171250274,,0.7060000000000001,9327.0,2.639612791704117,7060.0,0.2565941741249844,0.0167061153626354,0.0057548330513803,8.273488241753383e-05,2.8557156253891127e-05,8433562869494.654,170070252169.49628,3740331325.8447337,83649329.36910348,26310938.2224671,1502039541.261077,2.751426459340089,7.262700477507266,23204328025635.715,467935791765.7932,10291246576.627796,230154978.13220525,72392611.59535845,4132751336.800776,0.0015682029703702,3.162419949325725e-05,6.955066068903541e-07,1.5554413812530222e-08,4.8924626652097425e-09,2.793010387981339e-07,0.0002095586682742,4.22593583627775e-06,9.29404171970444e-08,2.078533395183018e-09,6.537788666862244e-10,3.732294533552685e-08
657,657,0.02,7070,100000.0,17.15,2.43,0.81,2.4323577267215515,,0.7070000000000001,9395.0,2.5377949090015264,7070.0,0.2351447983865,0.0152799226493531,0.0064977992845829,6.503675045457902e-05,1.8846724842098942e-05,8108254734259.877,163510125986.96835,3596055386.055163,80422720.66625836,23976946.996130053,1359702851.2166796,3.006658045813655,7.630281481774372,24378749334269.12,491619035870.7228,10812108859.674284,241803620.1574298,72090480.59996197,4088161517.526396,0.0015061743689282,3.037333789985812e-05,6.679965824010391e-07,1.4939175509025355e-08,4.453913227236385e-09,2.5257588112124746e-07,0.0002010150777461,4.053646779086668e-06,8.915128800195262e-08,1.9937927429653343e-09,5.944223538237665e-10,3.3708952580641614e-08
658,658,0.02,7080,100000.0,17.15,2.43,0.81,2.430930483134777,,0.708,9336.0,2.3910848005808742,7080.0,0.2542080571765837,0.0163621607856318,0.0063901036845562,3.880136663142805e-05,-5.083525102328178e-06,7639515937855.893,154057593701.42572,3388167162.4230986,75773477.3304079,21347996.696319085,1201578948.9130745,2.785120219490892,6.65945862461514,21276970305645.37,429068919183.9535,9436452871.079653,211038243.81405377,59456737.244543046,3346541825.932417,0.0014175565453961,2.85862811329802e-05,6.28694092277401e-07,1.406020873978182e-08,3.9612447560983975e-09,2.229599516117986e-07,0.0001889626908076,3.8105997398240783e-06,8.380598838011359e-08,1.874249662502329e-09,5.280406418291731e-10,2.9720939553165807e-08
659,659,0.02,7090,100000.0,17.15,2.43,0.81,2.468376626451226,,0.7090000000000001,9403.0,2.3738979462909806,7090.0,0.2359686941563268,0.0164069157974107,0.0062811587778933,8.540190484707724e-06,2.175416687428642e-06,7584603938399.683,152950244679.52786,3363813389.8943195,75228825.91796117,19960641.803890225,1113994326.7812176,3.004635858730883,7.132698894393479,22788972967587.168,459559789765.7718,10107034333.35556,226035227.9633293,59974460.12725126,3347147300.669616,0.0014058226776898,2.834965731566817e-05,6.234900576796803e-07,1.3943824931453117e-08,3.699747954812066e-09,2.064812480818025e-07,0.000187182890773,3.774708498436636e-06,8.301663731623022e-08,1.856596497213363e-09,4.926151272870692e-10,2.749262586223305e-08
660,660,0.02,7100,100000.0,17.15,2.43,0.81,2.466923813806859,,0.71,9379.0,2.670657785741831,7100.0,0.2110839552515244,0.016974715116657,0.0063955242404678,-2.6698689827061017e-05,3.8379278436196726e-05,8532751625445.149,172070481135.34616,3784322082.3961744,84633145.23015863,21067753.958608262,1164437189.2562137,3.3635905635460293,8.982999326581956,28700682848429.344,578774646611.6754,12728910045.76663,284671248.65938216,70863298.41028425,3916689941.624262,0.0015798149631862,3.1858365595647145e-05,7.006565893067206e-07,1.5669588789788272e-08,3.900635387684819e-09,2.155922703517789e-07,0.0002101104047555,4.237062090265303e-06,9.318511534853229e-08,2.084005861252638e-09,5.187721975092402e-10,2.8673091622332332e-08
661,661,0.02,7110,100000.0,17.15,2.43,0.81,2.465474233643515,,0.7110000000000001,9369.0,2.880686172185169,7110.0,0.2600081647324259,0.0151431700150788,0.006527507750288,0.0002641330598978,-1.604900550997029e-05,9203792320131.615,185602610073.89047,4081932305.986385,91288944.79654802,21227257.21694557,1160210091.307583,2.7345295126854543,7.877321354625239,25168041728027.64,507535814878.50415,11162164359.503963,249632313.7280738,58046561.33310296,3172628735.5960727,0.0017021576968137,3.432551499396252e-05,7.549162617793713e-07,1.6883060222856932e-08,3.925788196571621e-09,2.14570306255232e-07,0.0002261276805083,4.560064618201685e-06,1.0028886487648284e-07,2.2428751785008754e-09,5.215318067882969e-10,2.8505164797768732e-08
662,662,0.02,7120,100000.0,17.15,2.43,0.81,2.4640278744357498,,0.7120000000000001,9467.0,3.0487528308073144,7120.0,0.2573168759445252,0.0171235409489065,0.0064347163782251,1.8457976957480927e-05,2.818910703824556e-05,9740765294429.37,196431144888.91525,4320082761.253964,96614977.2082838,20881025.31862262,1126508546.8669534,2.76701633884868,8.435948895955002,26952856722576.234,543528187366.3808,11953739585.56824,267335220.512814,57778138.22854174,3117067555.033543,0.0017995549555668,3.628961683479651e-05,7.981124795112006e-07,1.7849106898877876e-08,3.857659172933226e-09,2.081165059137833e-07,0.000238786971552,4.815350415366359e-06,1.059033297931729e-07,2.3684379118882496e-09,5.118814228678811e-10,2.7615444598346108e-08
663,663,0.02,7130,100000.0,17.15,2.43,0.81,2.4625847247157733,,0.713,9434.0,3.113664442268655,7130.0,0.2351742459368324,0.0164733270282915,0.0062404484866763,-2.626746540368301e-05,-5.495423755724516e-06,9948157893048.354,200613400015.36945,4412062514.694684,98672026.17549369,19707182.78133487,1056279024.1563371,3.0317945621967084,9.439990924575357,30160771004018.26,608218615270.3901,13376467140.123278,299153312.39979297,59748129.59266766,3202421001.599629,0.001835905194426,3.702265154205678e-05,8.14234009546709e-07,1.8209651208564013e-08,3.636906412697681e-09,1.9493339048900933e-07,0.0002433267307353,4.9068986733270506e-06,1.0791673785665729e-07,2.4134660710497315e-09,4.820273672513265e-10,2.5836031600575225e-08
664,664,0.02,7140,100000.0,17.15,2.43,0.81,2.4611447730719327,,0.7140000000000001,9387.0,3.1249952343062475,7140.0,0.2585875190652587,0.0166042488157835,0.0062061398263293,0.0001239525741107,-3.208434384870444e-05,9984359773608.46,201343442946.3516,4428118247.011952,99031098.97516498,18154584.08399352,1043763063.4555788,2.7611541445656966,8.628593542952744,27568356369734.023,555940281972.4454,12226717050.36404,273440129.3761725,50127605.08638513,2881990708.60496,0.0018404875405017,3.711505860235605e-05,8.162663051301959e-07,1.8255101771048632e-08,3.3465626807541873e-09,1.924042159021324e-07,0.0002436683597299,4.9137879240699625e-06,1.0806825218698025e-07,2.416854560201414e-09,4.430627326771685e-10,2.5473043779056085e-08
665,665,0.02,7150,100000.0,17.15,2.43,0.81,2.459708008149041,,0.715,9358.0,3.104619635945043,7150.0,0.2366729074101385,0.0159193349091558,0.00640433788357,0.0001037375195784,1.270755503896745e-05,9919259736844.412,200030643143.93912,4399246024.134126,98385396.2630984,16422489.201490054,1020704370.5810454,3.0210470975494967,9.379202140166948,29966550837833.395,604301993890.9564,13290329432.616564,297226915.82189053,49613113.336699486,3083595976.199953,0.0018263892311313,3.6830753728259824e-05,8.100136277036188e-07,1.8115265957605984e-08,3.023799983234785e-09,1.8793776149175973e-07,0.0002415372788221,4.870812793273929e-06,1.0712310613175785e-07,2.3957171724173643e-09,3.9989308259365265e-10,2.485449143309125e-08
666,666,0.02,7160,100000.0,17.15,2.43,0.81,2.4582744186475742,,0.7160000000000001,9142.0,2.99388233122408,7160.0,0.2607717772834803,0.016490356143917,0.0059627173263012,2.3705078780312675e-05,-2.2427682603911577e-06,9565454048260.936,192895838600.76743,4242331263.344521,94876131.07649107,14280558.543735417,968623896.6732576,2.7456959010623656,8.220290445104995,26263827972110.465,529633313378.11487,11648151560.71378,260501004.2053773,39210071.05841547,2659546662.7668195,0.0017593185968292,3.5478215084102846e-05,7.802674340241151e-07,1.745001763177432e-08,2.626540474957409e-09,1.781533867762709e-07,0.0002324013597995,4.686578908257873e-06,1.0307127600498849e-07,2.305101437260469e-09,3.4695908918869685e-10,2.3533593866578008e-08
667,667,0.02,7170,100000.0,17.15,2.43,0.81,2.456843993323478,,0.7170000000000001,9200.0,2.950788109201562,7170.0,0.2376559685362735,0.0150295313016877,0.0065173592869838,-9.283750916536656e-05,-4.858306882248775e-05,9427768008898.99,190119277875.85663,4181266750.7386136,93510475.1805975,12541238.268355977,939233617.3468922,3.016966097742098,8.902427687081621,28443256460225.773,573583415878.6688,12614740032.594656,282117933.40361655,37836490.67933579,2833635981.3952484,0.0017320844745214,3.492901492751701e-05,7.681889516109206e-07,1.717989264400146e-08,2.304096163099208e-09,1.7255748815834068e-07,0.0002285511206359,4.608935431164653e-06,1.0136367384697058e-07,2.266912367121029e-09,3.0402891306712764e-10,2.2769217017317324e-08
668,668,0.02,7180,100000.0,17.15,2.43,0.81,2.455416720988046,,0.718,9197.0,2.8694254253274667,7180.0,0.2139759127494471,0.0153672492638723,0.0062601228191457,2.5371879094888347e-05,2.475584421237448e-06,9167814233921.256,184877080153.8487,4065975827.68902,90932091.72862744,10703962.364384862,898314066.1250439,3.355517874765346,9.628408304992467,30762764534450.938,620358347090.6649,13643454568.17433,305124259.18521136,35917337.044508934,3014308906.035724,0.0016823504888459,3.392608513187556e-05,7.461316565554502e-07,1.6686599997348076e-08,1.964243150748143e-09,1.6484617485930737e-07,0.0002217602877988,4.4719922825916266e-06,9.8351902288256e-08,2.1995566573852033e-09,2.58918179835197e-10,2.172932181594209e-08
669,669,0.02,7190,100000.0,17.15,2.43,0.81,2.4539925905075,,0.7190000000000001,9286.0,2.8007562157291463,7190.0,0.2522943797293919,0.0160884809019463,0.0061040204418167,8.871048150236917e-05,-2.9846551165706888e-05,8948416109254.623,180452722979.4289,3968671557.688201,88755964.47645666,8992021.345427174,862153825.2746224,2.849845489111534,7.981722467496798,25501603283652.27,514262378580.81866,11310100736.442965,252940784.9949736,25625871.469260257,2457005189.8791366,0.0016402533003836,3.307715810444928e-05,7.27461322893134e-07,1.626905386202076e-08,1.6482461822157351e-09,1.5803362741284512e-07,0.0002159744672814,4.355316096069627e-06,9.578585919805469e-08,2.142169285805471e-09,2.1702690131423016e-10,2.0808510786144352e-08
670,670,0.02,7200,100000.0,17.15,2.43,0.81,2.4525715908021164,,0.72,9021.0,2.614606533702279,7200.0,0.2550230525812367,0.0169149491943522,0.0062058124403779,0.0001245058220403,-1.236969040267741e-05,8353667875178.782,168459098966.43784,3704897458.2561297,82856881.05302523,7035351.256121758,791163709.7370458,2.8232741813434554,7.381751120973552,23584694831510.496,475606224724.32587,10459941338.419523,233927693.02365184,19862725.55809081,2233672074.916509,0.0015296068016645,3.084587362480346e-05,6.783889946662504e-07,1.517159297175263e-08,1.2882151043421486e-09,1.4486683092102756e-07,0.0002011749206533,4.0568701526436944e-06,8.922217920683093e-08,1.995378164477397e-09,1.6942692142744406e-10,1.9052983540690432e-08
671,671,0.02,7210,100000.0,17.15,2.43,0.81,2.4511537108465093,,0.7210000000000001,9082.0,2.514381566016408,7210.0,0.2617949538744142,0.0158918361441072,0.0068305057880591,0.0001592207210515,-2.360756029447018e-05,8033449103422.421,162001604298.43713,3562878679.045249,79680751.82705994,5458738.533986366,747673093.5348063,2.7540637790362887,6.924767197642328,22124631196467.24,446162750544.0952,9812395119.059175,219445872.4932854,15033714.075681504,2059139385.464221,0.0014692110338197,2.9627939564634983e-05,6.516031408208562e-07,1.4572550128872924e-08,9.98330702245104e-10,1.3673946826196105e-07,0.0001930356566983,3.892734698302523e-06,8.561237106153462e-08,1.914647875045894e-09,1.3116796584967383e-10,1.7965828219999962e-08
672,672,0.02,7220,100000.0,17.15,2.43,0.81,2.449738939669379,,0.722,9424.0,2.4765907754549588,7220.0,0.2375860825159179,0.0172746306072128,0.0063155746720636,0.0001720091190985,-9.642919194964324e-06,7912707527578.593,159566743662.563,3509329128.8196764,78483161.67416763,4089408.826518128,723470352.7025712,3.038898543022304,7.526108099192553,24045915376920.203,484907144830.97614,10664495176.555843,238502365.66341195,12427298.524728488,2198553000.747676,0.0014454748348561,2.9149278125126613e-05,6.410760065699893e-07,1.4337119723502441e-08,7.470436039204052e-10,1.3216186557524165e-07,0.0001897149621557,3.825769956712868e-06,8.413962484342907e-08,1.8817111582838863e-09,9.804760735291039e-11,1.734591479660143e-08
673,673,0.02,7230,100000.0,17.15,2.43,0.81,2.4883915651624817,,0.723,9002.0,2.366213122221072,7230.0,0.2332226331773199,0.0164107199313163,0.0062463911757569,0.0001036456952281,1.385352818217878e-06,7560050925496.323,152455111464.70364,3352923994.1872582,74985293.84318575,2677237.061640353,678838967.7965356,3.100042179226665,7.335360483924941,23436476746140.188,472617275979.284,10394205805.72164,232457573.7355813,8299547.814873952,2104429433.071952,0.0013795497920898,2.7819841347213696e-05,6.118378890113581e-07,1.3683234088052181e-08,4.885392794518327e-10,1.238737894910019e-07,0.0001808546743321,3.647094418534695e-06,8.021003866310201e-08,1.7938293050343703e-09,6.404597557139531e-11,1.6239467386488988e-08
674,674,0.02,7240,100000.0,17.15,2.43,0.81,2.486950769935965,,0.7240000000000001,9284.0,2.7383865896056063,7240.0,0.2608322101004887,0.0162430703438475,0.0066358289986977,2.1106634448882683e-05,4.307922664900396e-05,8749145153789.912,176434247968.2892,3880293797.471144,86779471.02460167,1951100.4450939945,771275335.3304535,2.775730803036444,7.601024007390199,24285271703611.688,489733976796.1506,10770651018.47191,240876450.7941954,5415729.605265517,2140852705.8990023,0.0015946830838421,3.215819439497648e-05,7.072506822548763e-07,1.5817060071035304e-08,3.556218144718414e-10,1.4057827463330842e-07,0.0002088340705806,4.211323683101864e-06,9.261905415109952e-08,2.071346383943785e-09,4.6570978181128007e-11,1.84096348825272e-08
675,675,0.02,7250,100000.0,17.15,2.43,0.81,2.4855131159395008,,0.725,9094.0,2.888668530335963,7250.0,0.258337903193933,0.0163358872290465,0.0062762043266506,-2.219589740380016e-05,-2.260077200449945e-05,9229295954423.402,186116913409.5461,4093243307.48606,91541905.72634669,2058176.3278643736,798480113.0877947,2.8064019682614902,8.106765049189873,25901114332161.65,522318872119.3036,11487286074.702051,256903384.40882707,5776070.097547785,2240856160.987244,0.0016802341280996,3.388340684615437e-05,7.451930389725399e-07,1.6665608613295548e-08,3.747000989893682e-10,1.453668343982402e-07,0.0002198171057054,4.432806297527074e-06,9.749009038640173e-08,2.1802829670748557e-09,4.9020246577495585e-11,1.901765728274839e-08
676,676,0.02,7260,100000.0,17.15,2.43,0.81,2.4840785921928004,,0.7260000000000001,9073.0,3.015478653916325,7260.0,0.2638486606610968,0.0146126133661716,0.006279156478553,0.0001040107238712,-2.016866276926385e-05,9634454299262.658,194287289671.8288,4272933252.599433,95560518.54260834,2148528.5409153816,817746238.6528575,2.7515773556740486,8.297322780634621,26509946284127.613,534596506756.2885,11757306380.159258,262942158.91831112,5911842.481202167,2250092032.964829,0.0017519316493826,3.5329250757346446e-05,7.76991282370944e-07,1.7376749286051672e-08,3.90688982843541e-10,1.486991864987281e-07,0.0002289703545441,4.617389653609637e-06,1.0154960638157469e-07,2.2710705901426262e-09,5.1061464041546905e-11,1.943438002563989e-08
