,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
302,302,0.02,3520,500000.0,17.15,2.43,0.81,1.8620378990487645,,0.3519999999999999,79772.0,8.26390841002305,3520.0,0.1050914238624499,0.0164152903245295,0.0063845412947482,8.411802652686597e-05,-4.151595426011949e-06,1937886522150.4053,2443202640847.64,17160302735762.527,24686260860669.31,28685735654241.03,3.3495102071363143,27.680097445994043,6490982851085.604,8183547520559.224,57478716892911.45,82687037694147.1,96083344444666.05,0.0002958054504929,0.0003729385851858,0.0026194057409072,0.0037681930450569,0.0043786861928883,0.0001118620242641,0.0001410307517849,0.0009905565568816,0.0014249828768734,0.0016558474508765
303,303,0.02,3530,500000.0,17.15,2.43,0.81,1.8601617792683764,,0.3529999999999999,79982.5,8.109397609537503,3530.0,0.1053410507539865,0.0159503588982306,0.0063366190279159,8.371871638341557e-05,-1.5522089761101485e-06,1901653739436.5444,2293804579405.475,16653653853771.49,24045832035208.957,27984940911925.06,3.351067547326733,27.17527469259285,6372601915413.024,7686732423029.666,55807797311520.48,80579609267182.06,93779895024892.78,0.0002910994021092,0.0003511286664723,0.0025492909561994,0.0036808632315704,0.0042838501029844,0.0001096705098378,0.0001322862898091,0.0009604349471888,0.0013867501764856,0.0016139230155034
304,304,0.02,3540,500000.0,17.15,2.43,0.81,1.870887481113771,,0.354,79820.5,8.29059049483896,3540.0,0.1057025021329536,0.0160147301689561,0.0064249186235844,7.736043218467415e-05,-5.325580002964507e-06,1944143471039.7363,2239021592168.825,16835802793025.877,24400236889312.54,28442094051740.68,3.349040217273917,27.76551998604,6511014436726.38,7498573087796.222,56383778600786.85,81717371692168.88,95253713391108.06,0.0002984576980152,0.0003437262939487,0.0025845700282393,0.0037458339065471,0.0043663248334641,0.0001120188684301,0.0001290093395274,0.0009700557629008,0.001405908034301,0.0016387942756901
305,305,0.02,3550,500000.0,17.15,2.43,0.81,1.8690058871334967,,0.355,79996.6,8.36642172340644,3550.0,0.1059527670071019,0.016551500720561,0.0063585891070438,7.534078568986994e-05,-2.9711436584047e-06,1961925894138.81,2152496533373.4856,16798103627425.225,24438880150556.598,28532576120478.07,3.3505870690670143,28.03231760211941,6573578477696.998,7212099563685.2705,56283294288155.02,81884283731946.53,95600516237213.0,0.0003020049253331,0.0003313400148208,0.0025857806591449,0.0037619474808632,0.0043921019374746,0.0001129347977882,0.0001239046599378,0.0009669531566194,0.0014067809575388,0.0016424273333531
306,306,0.02,3560,500000.0,17.15,2.43,0.81,1.8671329748191288,,0.3559999999999999,80426.8,8.286657746874667,3560.0,0.1063286992772645,0.01602767311045,0.0062873799668033,8.698497405430888e-05,-1.4469730553903812e-06,1943221241642.1091,2025990545048.8967,16448090476837.549,24023106104640.824,28092501050434.875,3.3481509971459475,27.74504257530763,6506212483909.638,6783337220697.033,55070811960887.88,80433164011844.53,94058142800111.72,0.0002999682715987,0.0003127450796905,0.0025390342415501,0.0037083629296647,0.004336541205089,0.0001117506709246,0.0001165105639257,0.0009458959725363,0.0013815195961009,0.0016155421591034
307,307,0.02,3570,500000.0,17.15,2.43,0.81,1.8780694036287089,,0.357,80170.9,8.282680342666179,3570.0,0.1067620381264077,0.0162916172339777,0.0064536383509887,8.302469428100897e-05,-3.819063578530265e-06,1942288540355.2192,1919084517253.8735,16250423884825.371,23828885188536.81,27911047395004.64,3.3439131997423943,27.69658225212984,6494848538124.446,6417256248211.221,54340042490781.54,79681775861993.77,93332180880712.34,0.0003006664968331,0.0002970745112999,0.0025155675482756,0.0036887142585765,0.0043206334531876,0.0001115892230909,0.0001102560952591,0.000933626563989,0.001369027685674,0.0016035578801774
308,308,0.02,3580,500000.0,17.15,2.43,0.81,1.876190687961922,,0.358,80208.8,8.435020990971909,3580.0,0.1068625746364887,0.0162964260472336,0.0063168224484766,6.806239895239252e-05,-3.3229322867641766e-06,1978012422382.9128,1846499613799.8892,16356050349798.473,24081111586077.48,28253346900755.883,3.350123996764586,28.258303327215906,6626572130232.129,6185988895130.429,54794674786762.5,80674530197879.47,94652004729465.64,0.0003070542514556,0.0002866390272946,0.0025390107463929,0.0037382008366642,0.0043858724978474,0.0001135320661433,0.0001059836196756,0.0009387889424478,0.0013821846225327,0.0016216585966856
309,309,0.02,3590,500000.0,17.15,2.43,0.81,1.8743205625562929,,0.359,80311.3,8.390382988985602,3590.0,0.1072412926697779,0.015813672171008,0.0064667606733287,7.72333200589655e-05,-2.354202036293845e-06,1967544810917.124,1745024331566.3076,16077254821420.668,23768608743593.758,27933676544646.094,3.347619745091194,28.08791313476089,6586615630101.428,5841698991264.334,53820729931194.11,79568551113885.88,93511664646357.84,0.0003062372117151,0.0002716031587737,0.0025023337009801,0.0036994493988651,0.0043477186240039,0.0001128218178903,0.0001000621771142,0.0009218926580857,0.0013629258313699,0.0016017567430441
310,310,0.02,3600,500000.0,17.15,2.43,0.81,1.8724589658581048,,0.3599999999999999,80580.4,8.21367437841012,3600.0,0.1074092424859372,0.0163523345473789,0.0063907633130781,7.214092330810742e-05,-6.743393121981727e-06,1926106641737.173,1644966824971.6128,15550463312885.965,23086853281662.668,27178799042726.53,3.3517219777276828,27.52990494917907,6455762710582.492,5513461850284.248,52120738806584.2,77380578671398.72,91095619306000.72,0.0003006226581996,0.000256742949148,0.0024270834833636,0.0036033473186828,0.0042420095740555,0.0001103387683378,9.42334185922339e-05,0.0008908224144225,0.0013225513586305,0.0015569621880195
311,311,0.02,3610,500000.0,17.15,2.43,0.81,1.883597625804449,,0.3609999999999999,80447.1,8.464983646981718,3610.0,0.1076494597395594,0.0166193401625257,0.0064293033272237,8.943445676260536e-05,3.302845219337462e-06,1985038665217.2136,1630054227284.367,15832303466758.25,23606517579898.016,27838706826993.43,3.353499704899469,28.38730000334275,6656821850783.875,5466382488303.736,53093587300086.66,79164393520558.06,93357028833097.16,0.0003106697757063,0.0002551127038747,0.0024778450178927,0.0036945534866712,0.0043569150351795,0.0001135894816023,9.327627612775377e-05,0.0009059688231133,0.0013508311658229,0.0015930089082742
312,312,0.02,3620,500000.0,17.15,2.43,0.81,1.8817298694928413,,0.362,80639.8,8.518238056413622,3620.0,0.1080784414572462,0.0163381061415637,0.0062655695736058,9.119433196062387e-05,1.549342100490569e-06,1997526824228.9944,1574655936550.7056,15736737765303.012,23567143464009.992,27841097135766.69,3.3494696856726875,28.53153947456088,6690646006784.526,5274254806570.123,52709650960446.67,78937320088133.3,93252777943453.12,0.0003134902383407,0.0002471252244857,0.0024697108508946,0.0036986083650696,0.0043693591850161,0.0001141783172272,9.000708419362929e-05,0.0008995094408225,0.001347094191646,0.0015913927073053
313,313,0.02,3630,500000.0,17.15,2.43,0.81,1.8798705549712225,,0.363,80798.8,8.400736097168174,3630.0,0.1084881221520845,0.0161949004510603,0.0062635410728155,7.2584438458596e-05,-2.884037131288479e-06,1969972614785.937,1488187315176.2058,15327185879109.283,23056760133230.57,27286688485849.945,3.346008642467215,28.10884372642712,6591523853847.158,4979471345616.975,51284728821205.65,77147866559117.64,91301197131880.31,0.0003099741237957,0.0002341654678869,0.0024117243952902,0.00362796871704,0.0042935456519584,0.0001124782742501,8.497008522638458e-05,0.0008751265900114,0.0013164571781965,0.0015579707087571
314,314,0.02,3640,500000.0,17.15,2.43,0.81,1.8912322811644893,,0.3639999999999999,80577.6,8.413898123365751,3640.0,0.1087318669476644,0.016383698638488,0.0062246195101366,8.741287209169111e-05,-7.834826635943226e-07,1973059109929.2688,1425669957072.6367,15158421726566.918,22907300146897.11,27158809511140.24,3.347724886042723,28.167537066979698,6605287442206.738,4772771285357.432,50746443515194.84,76687668014459.16,90920612822213.14,0.0003113035364953,0.000224938065605,0.0023916517591496,0.0036142472931516,0.0042850380940311,0.0001125295351197,8.131027433300653e-05,0.0008645306881357,0.0013064726867059,0.0015489491385811
315,315,0.02,3650,500000.0,17.15,2.43,0.81,1.8893664784185795,,0.365,80948.9,8.603783908875666,3650.0,0.1089423714548956,0.0162134565464477,0.0063352497447911,8.256973484394083e-05,-2.277407034283225e-06,2017587326631.344,1391532108923.7578,15303389688994.88,23234501701248.03,27601259508963.85,3.3504285724193226,28.826443646773107,6759801035168.291,4662241909537.68,51273056732554.266,77845754966131.5,92476305802417.7,0.0003191918008661,0.0002201469219932,0.0024210681984919,0.0036758074073714,0.004366649023094,0.0001149409554715,7.927489831932878e-05,0.0008718265671026,0.0013236581089682,0.0015724301487737
316,316,0.02,3660,500000.0,17.15,2.43,0.81,1.887509033740641,,0.366,81020.4,8.56421773593009,3660.0,0.109391188688869,0.0162769379957677,0.0063065687834064,7.867429584054012e-05,-2.4311313938342505e-06,2008309059075.606,1319125303265.5132,15041531639428.896,22938753101357.86,27313238104338.777,3.3458069243877566,28.654176603180485,6719404413445.825,4413532043086.136,50325986245107.41,76748525398353.78,91384685954793.3,0.0003185826351758,0.0002092558480191,0.0023860723851817,0.0036388265927771,0.0043327611012579,0.00011428509168,7.50663128963804e-05,0.0008559553195522,0.0013053556121595,0.0015542906141501
317,317,0.02,3670,500000.0,17.15,2.43,0.81,1.8856598884175413,,0.367,81133.8,8.383449035516337,3670.0,0.1097768663930764,0.0164601875943655,0.0062810092553079,7.958645673193585e-05,-3.0432975538996155e-06,1965918798828.5813,1226667622963.0188,14564870239812.703,22288990842971.285,26579034191995.945,3.343154056540193,28.027176156095948,6572372808604.498,4100940962140.237,48692630225641.75,74515568717725.31,88857851965469.34,0.0003126640048659,0.0001950918887715,0.0023164286654394,0.0035448896188065,0.0042271874509213,0.0001117440579562,6.972455730888155e-05,0.0008278763625301,0.0012669202237798,0.0015107689793409
318,318,0.02,3680,500000.0,17.15,2.43,0.81,1.8972362390166708,,0.3679999999999999,81112.7,8.605261477604605,3680.0,0.1098466763033683,0.0157370233531638,0.0063595225635083,7.982349419927937e-05,8.390149759085415e-08,2017933816498.28,1192799341537.2026,14786848387391.615,22709161222686.65,27120408584073.6,3.3501415401040107,28.828801327125188,6760353911210.855,3996040716461.047,49537961806722.14,76078791899386.56,90857073084356.38,0.0003217991753288,0.0001902152792629,0.0023580533602596,0.0036214217206349,0.0043248817407109,0.0001145687529592,6.772151394328165e-05,0.000839527424582,0.0012893189364108,0.0015397687306792
319,319,0.02,3690,500000.0,17.15,2.43,0.81,1.895380253594432,,0.3689999999999999,81123.6,8.67240731601541,3690.0,0.1102130953514915,0.0168025194636192,0.0062437413923419,8.44019869892948e-05,-2.5551840325164625e-06,2033679515605.6135,1135265182243.3257,14737568889291.95,22715474958386.35,27168899250787.715,3.3481008626623043,29.036035249023787,6808950265896.078,3800974590726.667,49342766565420.97,76053546328710.2,90964029660625.12,0.0003251673674161,0.0001815188616478,0.0023564069171534,0.0036320035360283,0.0043440666915233,0.0001153186798979,6.437458859465537e-05,0.0008356857489972,0.0012880685306394,0.0015405975090181
320,320,0.02,3700,500000.0,17.15,2.43,0.81,1.8935324879692648,,0.37,81348.4,8.592532220119619,3700.0,0.1106012070121323,0.0163345041616477,0.0062062454197841,6.344629724360798e-05,-4.131188891027293e-06,2014948805618.0503,1058583293843.2535,14438689127379.006,22336950319437.742,26757042481664.637,3.3453695661235683,28.74511410672005,6740729258025.854,3541342271809.169,48302613930982.73,74725141469348.66,89511941252063.02,0.0003230336439974,0.0001697105246205,0.0023147895124483,0.003581027189059,0.0042896498964887,0.0001141142080395,5.995159474230225e-05,0.0008177178349678,0.0012650263811249,0.001515352997438
321,321,0.02,3710,500000.0,17.15,2.43,0.81,1.9053452797214097,,0.371,81376.8,8.503010553654157,3710.0,0.1107441724554973,0.0165681078991018,0.0062374554511411,7.817287579465279e-05,-1.4439492958651629e-06,1993955974831.9,982018569796.6108,14126815763644.068,21936686510059.992,26318332734865.51,3.3501225991843238,28.486080363317416,6679985845197.936,3289877123047.269,47326485905395.7,73490466804363.12,88169494390633.36,0.0003204728107167,0.0001578320962002,0.0022704916314088,0.0035257105334459,0.0042299379582006,0.0001127847807792,5.554623598200217e-05,0.0007990596779082,0.0012408119388244,0.001488652420337
322,322,0.02,3720,500000.0,17.15,2.43,0.81,1.9034903442667048,,0.3719999999999999,81435.0,8.731687466295233,3720.0,0.1110139497835006,0.0157768361032007,0.0063872225766183,8.19037774634386e-05,5.234791491618702e-06,2047580710846.2324,941130299084.5444,14340952217075.012,22354592644375.58,26861886797966.133,3.3509566256863543,29.259532483435,6861360367365.506,3153689669208.098,48055952398503.72,74909338218627.95,90013099113466.23,0.0003299541228772,0.0001516569386997,0.0023109498370174,0.0036022951228163,0.0043286158393186,0.0001156740302037,5.316729839528986e-05,0.0008101637855453,0.0012628785820462,0.0015175092675659
323,323,0.02,3730,500000.0,17.15,2.43,0.81,1.9016435520358448,,0.373,81432.2,8.739785339455945,3730.0,0.1113770931092403,0.0159415603315067,0.0064808446871168,9.40997692007695e-05,-1.1870360718034778e-06,2049479662102.4197,874642375972.0687,14188313382333.87,22203113767239.867,26722404791423.85,3.349034255506146,29.26987334763457,6863785300020.307,2929210566946.29,47517200890807.336,74359072065114.1,89494349507431.83,0.0003311234264753,0.0001413112732113,0.0022923296239231,0.0035872378950518,0.0043173954842383,0.0001156366092437,4.934944246024724e-05,0.0008005390249829,0.0012527534857625,0.0015077428373946
324,324,0.02,3740,500000.0,17.15,2.43,0.81,1.8998048469297,,0.374,81683.8,8.622966062202687,3740.0,0.1118055944571096,0.0162395005024179,0.0063739841042174,7.75071325506233e-05,-3.787638484780663e-07,2022085541586.5305,796491205402.6307,13834946210621.52,21736429585244.094,26203026325395.21,3.3451233142432657,28.84470936741791,6764084346659.501,2664345095157.957,46279319630918.13,72710595118769.56,87651821130994.44,0.0003275491368329,0.0001290202622288,0.0022410647800118,0.0035209928571532,0.0042445180872827,0.0001139485586052,4.488387010879491e-05,0.000779626848944,0.0012248912172731,0.001476592863887
325,325,0.02,3750,500000.0,17.15,2.43,0.81,1.9118457264473587,,0.375,81677.2,8.665444390773425,3750.0,0.1119993394506309,0.0158312138887945,0.0062611854567226,8.325694115388612e-05,-2.429456991040315e-06,2032046709636.3684,733627102886.2792,13738572392728.385,21672761298308.637,26169111583204.844,3.34826723268405,29.01418558818362,6803826520429.058,2456376379072.714,46000351643101.3,72566101651643.7,87621064300110.6,0.0003299817743252,0.0001191328781742,0.0022309912825088,0.0035194152741818,0.004249572527931,0.000114356517926,4.128598055569007e-05,0.0007731590482924,0.0012196675913822,0.0014727065395119
326,326,0.02,3760,500000.0,17.15,2.43,0.81,1.9099995020850549,,0.3759999999999999,81779.1,8.838144240217078,3760.0,0.1122827997620333,0.0161835231601536,0.0063145550708567,6.773598560936528e-05,3.935384321655851e-07,2072544824330.9048,711837347704.9277,13844571935299.27,21930544399919.17,26524410393064.69,3.348704322824735,29.59635634173149,6940345562136.034,2383734778185.8115,46361416294987.766,73438969673596.31,88822481327617.19,0.0003374307352712,0.000115894139808,0.0022540328357685,0.003570508890756,0.0043184355756735,0.0001164796003152,4.000614547720071e-05,0.0007780821850649,0.0012325239080052,0.0014907048981107
327,327,0.02,3770,500000.0,17.15,2.43,0.81,1.9081612921502549,,0.3769999999999999,81944.5,8.826547025114577,3770.0,0.1124882983835959,0.0160464646951205,0.0062760151735448,7.964665662505346e-05,-7.722882410262693e-06,2069825277389.3684,675519708537.5679,13658819280125.111,21727847259254.89,26323579633944.49,3.351494450368929,29.58201009836942,6936981368067.629,2263991885246.485,45777281730532.55,72820480671575.3,88222993243098.84,0.0003378467042293,0.0001102615325382,0.002229457301476,0.0035465223401841,0.0042966595876467,0.0001161668047721,3.791284557140192e-05,0.0007665871173116,0.0012194529742477,0.0014773837046276
328,328,0.02,3780,500000.0,17.15,2.43,0.81,1.9063310420304307,,0.378,81917.1,8.653355241058613,3780.0,0.1128224546565433,0.0159999005486503,0.0061499680345524,9.337841938050404e-05,-4.529417215574648e-06,2029211804028.2449,627575572723.1543,13226512345362.98,21131002380981.586,25644298161320.258,3.3504417880135584,28.992625214234813,6798770612738.064,2102659935563.361,44314754755595.42,70798345308421.03,85919912538144.39,0.0003320346946535,0.0001026885726011,0.0021642201071404,0.0034576114279277,0.0041961103777816,0.0001137310311524,3.517366539569976e-05,0.0007413050153771,0.0011843271783177,0.0014372834157962
329,329,0.02,3790,500000.0,17.15,2.43,0.81,1.9186070635912644,,0.379,82101.0,8.807139135641338,3790.0,0.1132699342409068,0.0159323840732716,0.0062681748984475,6.98062650721696e-05,1.5775613421928186e-07,2065274127307.8936,603422809050.9155,13294350892095.717,21332995970217.61,25934377191091.57,3.345999669915469,29.46874341299382,6910420330347.052,2019056546694.8872,44482982413215.336,71380339835064.4,86776590587429.6,0.000338791866182,9.898673346655404e-05,0.0021808329891216,0.0034995090581151,0.0042543292101824,0.000115593162008,3.3773507159999194e-05,0.000744083333124,0.0011940053994272,0.0014515441919258
330,330,0.02,3800,500000.0,17.15,2.43,0.81,1.9167689464386204,,0.3799999999999999,82108.9,8.93124299428217,3800.0,0.1136318170378672,0.0164223180980589,0.006449127375453,6.935135483134231e-05,1.9883575845423705e-07,2094376482159.1687,576122524461.4025,13312111367344.65,21457621852572.07,26131830410473.75,3.3441472694299725,29.86735431000572,7003894585696.341,1926636144048.4617,44517604892989.85,71757357282876.27,87388579410309.9,0.0003444341298554,9.474717754586913e-05,0.002189265174819,0.0035288485019369,0.0042975531599191,0.0001170611683979,3.2201266786728884e-05,0.0007440550081516,0.0011993327400787,0.0014605886889422
331,331,0.02,3810,500000.0,17.15,2.43,0.81,1.9149387201237864,,0.381,82084.6,8.873679497173105,3810.0,0.1139559973452832,0.0165962846467546,0.0063170771025795,7.253868843763856e-05,-4.107933641184412e-06,2080877842087.093,536836783968.6452,13057831368018.988,21144474468739.21,25796493400649.81,3.3434195334018333,29.668410300892617,6957242215559.317,1794869194505.7651,43657774521794.39,70694794006832.22,86248432882724.94,0.0003430766455254,8.850887799060328e-05,0.0021528591890256,0.0034861130362452,0.0042530965745388,0.0001161440718721,2.9963512878942716e-05,0.00072882207414,0.0011801775734866,0.0014398297309803
332,332,0.02,3820,500000.0,17.15,2.43,0.81,1.913116331454547,,0.382,82300.9,8.707876919732488,3820.0,0.1140714982131157,0.0162238352091117,0.0062802975270146,9.33296196588108e-05,-1.4945496953458965e-06,2041997137677.2688,491898255986.1908,12648515938515.254,20577812957133.88,25150698241482.12,3.34879324049841,29.16090414451034,6838232021887.675,1647266954263.0354,42357300666197.945,68910899485368.29,84224559826449.14,0.0003374624954137,8.12915992348672e-05,0.0020903064324311,0.0034007100120483,0.0041564296214561,0.0001138148158826,2.74169382537701e-05,0.0007049904655441,0.0011469457766469,0.0014018247317088
333,333,0.02,3830,500000.0,17.15,2.43,0.81,1.9256348534933585,,0.383,82259.0,8.887559090708915,3830.0,0.1145234628087564,0.0159821189658062,0.0063367274522768,7.497222969900733e-05,-2.343721823989559e-06,2084132606771.24,466420136074.9554,12740766462759.309,20827302053607.64,25502495186844.76,3.3443084047591505,29.722701754275118,6969973561377.514,1559850849401.0488,42608999594652.42,69652835043620.914,85288103369218.95,0.0003452891167647,7.727425611182416e-05,0.0021108292171716,0.0034505677361024,0.0042251313614858,0.0001159897378303,2.595801683942261e-05,0.0007090710816444,0.0011591168897141,0.0014193087911646
334,334,0.02,3840,500000.0,17.15,2.43,0.81,1.923804251120696,,0.3839999999999999,82436.1,9.011196062529567,3840.0,0.1148051465899697,0.0158667960936522,0.0063365340564199,6.324449827299804e-05,1.3011461513519368e-06,2113125476663.184,436784821413.4824,12746914353874.275,20939476921732.727,25687767288371.668,3.344805540475279,30.140663100249192,7067985497008.435,1460958573997.633,42635899656588.41,70038396125655.06,85920485389935.08,0.0003509545934791,7.254261099493168e-05,0.0021170480383599,0.0034776948609498,0.0042663060124166,0.0001174278262783,2.427243090694036e-05,0.0007083547384495,0.001163621036934,0.0014274867763096
335,335,0.02,3850,500000.0,17.15,2.43,0.81,1.92198142099036,,0.3849999999999999,82571.5,8.961295137023587,3850.0,0.1148693090037795,0.0161178562817124,0.0063994879293761,8.027870659787673e-05,-3.1898349722053315e-06,2101423709632.0312,398442300190.1279,12506181770440.027,20646945771895.254,25376956595209.15,3.351696510420999,30.03569328396126,7043370075088.916,1335464409650.2322,41917137430111.14,69202645485148.27,85056286297837.78,0.0003498681603685,6.633706184126523e-05,0.0020821668610684,0.0034375308993293,0.0042250351887743,0.0001166035700704,2.210872298447882e-05,0.0006939416528421,0.001145655479673,0.0014081138053988
336,336,0.02,3860,500000.0,17.15,2.43,0.81,1.920166311267474,,0.386,82624.6,8.772394487185911,3860.0,0.115362932184098,0.0161008658399759,0.0061969184945236,8.084286345368629e-05,-2.0530504259316845e-06,2057126507245.097,354876792821.8008,12075998330663.426,20038862771056.0,24677012704461.28,3.3459781845184464,29.352217964196324,6883095112604.038,1187409092073.5498,40405995837814.84,67049546012760.1,82568682548947.34,0.0003432936118878,5.922189790172568e-05,0.0020152445994378,0.0033440887347346,0.0041181039630196,0.0001139758048869,1.9662071318968617e-05,0.0006690748598611,0.0011102601154123,0.0013672384149893
337,337,0.02,3870,500000.0,17.15,2.43,0.81,1.9329350113489463,,0.387,82564.1,8.966009618041285,3870.0,0.1153990274032366,0.0160822042566118,0.006251185028327,9.04573871935986e-05,-2.3759073595899115e-06,2102529255430.681,326766607471.9772,12172293117735.545,20304471250290.12,25053008669046.625,3.3536017219339067,30.068342034721592,7051026207142.213,1095842023102.744,40820910126451.15,68092921198680.266,84017580367519.78,0.0003517272743971,5.466403281347303e-05,0.0020362748677131,0.0033966882089726,0.00419106009196,0.0001163163903103,1.80774237299825e-05,0.0006733971446997,0.0011232865354401,0.0013859857251787
338,338,0.02,3880,500000.0,17.15,2.43,0.81,1.9311113418241657,,0.3879999999999999,82719.7,9.086630543907376,3880.0,0.1159564896575374,0.0159660801103109,0.006346727414355,7.707738919137315e-05,1.8983183207446443e-06,2130814862546.28,294736445620.5597,12163524384688.717,20398584897860.68,25219131990287.992,3.3461040518469503,30.404763775712134,7129917105404.497,986217274036.1711,40700354637456.52,68255680934900.45,84385707891176.62,0.0003573272069408,4.942585709741996e-05,0.0020397634122675,0.0034207426910793,0.0042291248075836,0.0001177044187208,1.6280993068621385e-05,0.0006719028445232,0.0011268006528086,0.0013930836149768
339,339,0.02,3890,500000.0,17.15,2.43,0.81,1.9292953307405591,,0.389,82775.5,9.03066158475765,3890.0,0.1163116154004,0.0157264130064124,0.0063353805705565,6.92514180075035e-05,-2.097791425422277e-06,2117690141625.6687,256719190969.9035,11917141786729.305,20094997839634.816,24907992251499.87,3.34447526942376,30.202833268105884,7082564401370.828,858591239281.2921,39856597774018.11,67207243187789.75,83304188730211.67,0.0003559887356148,4.315510489712377e-05,0.0020032997998208,0.0033780167988242,0.0041870925750783,0.0001167971574992,1.4158856950525112e-05,0.0006572672077218,0.00110830124837,0.0013737527680784
340,340,0.02,3900,500000.0,17.15,2.43,0.81,1.927486927561049,,0.39,82887.7,8.852905261547452,3900.0,0.1165065999618036,0.0160923125014781,0.0062345161279689,8.69129688636525e-05,7.41339127316583e-07,2076006283832.877,223811408340.6156,11514482445281.824,19525015326045.555,24266093850804.33,3.347463059293088,29.634834488079427,6949368687454.627,749201967802.2341,38544384176791.41,65359402418752.84,81230020393902.72,0.0003497749297543,3.77087585139822e-05,0.0019400120894722,0.003289662905794,0.0040884612624616,0.0001143200447053,1.2324688227748164e-05,0.0006340713697042,0.0010751897247761,0.0013362680813896
341,341,0.02,3910,500000.0,17.15,2.43,0.81,1.9405138183462285,,0.391,82873.9,9.028487376369526,3910.0,0.1168664222835559,0.0158107528027323,0.0061829370298321,7.982437608801704e-05,-1.293152374470218e-06,2117180289758.6536,212987455913.6928,11571432077045.838,19734360895427.45,24592744541619.234,3.345726991158445,30.206678656440136,7083466144935.211,712593745822.4238,38714628018530.79,66025400846060.52,82280131840570.88,0.000357560443372,3.59704317754996e-05,0.0019542437665477,0.00333284173557,0.0041533508906039,0.0001163992583275,1.1709716938783867e-05,0.0006361792229372,0.0010849642720127,0.0013520706000961
342,342,0.02,3920,500000.0,17.15,2.43,0.81,1.9386965093121085,,0.3919999999999999,82929.1,9.153841100511949,3920.0,0.1170551855481789,0.0160659036575045,0.0063013100488555,6.47669602538669e-05,7.820317045954675e-07,2146575738070.052,200469846525.0672,11578060841135.695,19850325857591.98,24777423906925.863,3.348876122317724,30.654957861754035,7188587618581.323,671346009866.2341,38773337149799.27,66476017665691.89,82976192993687.64,0.0003633846652666,3.393668659512592e-05,0.001960000613338,0.0033603771296147,0.0041944645757923,0.0001178252492312,1.1003762509403575e-05,0.0006355181790361,0.0010895816765335,0.0013600294158579
343,343,0.02,3930,500000.0,17.15,2.43,0.81,1.936886749524311,,0.3929999999999999,83182.3,9.134082928963888,3930.0,0.1175052432893607,0.0166783383156502,0.0063663052205271,8.846195457770131e-05,2.483026265916736e-06,2141942446842.032,184595763390.91632,11415905623637.318,19650717893863.73,24567508984193.93,3.344547633287005,30.54946258619882,7163848976463.623,617391084703.1575,38181149049020.61,65722949502346.4,82167438415612.28,0.0003634578815387,3.132333700283435e-05,0.0019371206168176,0.003334453877111,0.0041687650306601,0.0001173815027012,1.0116111257359356e-05,0.0006256079190054,0.0010768873827311,0.0013463345508855
344,344,0.02,3940,500000.0,17.15,2.43,0.81,1.9350844896869648,,0.3939999999999999,83491.8,8.991880917905581,3940.0,0.1176830797475303,0.0159198542309387,0.0063785315943425,7.111694719916566e-05,-4.801206269285995e-06,2108596075248.8584,166520942005.76154,11103150488906.611,19190468529995.336,24031036476642.664,3.3479913913853485,30.104814051808763,7059578895149.153,557512053438.4417,37173343809766.52,64249681678075.79,80455901407785.7,0.0003586034111188,2.831978041074241e-05,0.0018882837193076,0.0032636727140897,0.0040868954250661,0.0001153681971017,9.110906106863865e-06,0.0006074897269756,0.0010499733836327,0.0013148167092504
345,345,0.02,3950,500000.0,17.15,2.43,0.81,1.948377935962774,,0.395,83156.0,9.066588295694714,3950.0,0.1181073096500767,0.0164041102706717,0.0062685106664065,8.233708757256645e-05,-2.253824565247811e-06,2126114955340.411,152577174044.702,11059248038675.006,19194305457235.09,24075415912790.84,3.3444372177260555,30.322683269679487,7110669226739.841,510285586137.9727,36987019211714.52,64194251021367.61,80518844299571.27,0.0003624197919249,2.600846559631565e-05,0.0018851710548179,0.0032718815003311,0.0041039207234324,0.000116136721218,8.334362486737423e-06,0.0006040994176366,0.0010484680972979,0.0013150934567537
