,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
171,171,0.02,2210,100000.0,17.15,2.43,0.81,1.31711516242917,,1857.0,0.5106184583099265,2210.0,0.2385860054100703,0.0004039165839297,0.0004735545467934,-3.3801939306008408e-06,-3.0817200360437818e-06,7060948904985.927,8935823020423.713,5923174116395.147,9.262907085440975,4.729811335435966,65404913641930.85,82771698370129.4,54865811491057.21,0.0006682906578397,0.000845740016677,0.0005606048110544,0.0004001625884085,0.0005064166470441,0.0003356818917549
172,172,0.02,2220,100000.0,17.15,2.43,0.81,1.31795480027411,,1987.0,0.5529887093113706,2220.0,0.2277463458999591,0.0004066149356625,0.000351705003742,-7.0273773929099565e-06,1.5095607738392009e-06,7537154556063.971,9677302412948.984,6414669028011.898,9.747686581874587,5.390360621682594,73469820331659.69,94331310879445.4,62528183211518.086,0.0007166163128987,0.0009200969307965,0.0006098928226994,0.000427635122215,0.0005490605730969,0.0003639487227385
173,173,0.02,2230,100000.0,17.15,2.43,0.81,1.31885197962638,,1939.0,0.543650258378175,2230.0,0.2467564195267186,0.0003669577195438,0.0004012428639347,-2.9459600230712285e-06,-1.745262043015516e-06,7286676044965.696,9513879521618.062,6306342997186.831,9.037252219322855,4.913104504063606,65851529258852.93,85979328821113.11,56992012247137.84,0.0006961043258956,0.0009088715691737,0.0006024520115665,0.0004134847323871,0.0005398680967404,0.000357855424125
174,174,0.02,2240,100000.0,17.15,2.43,0.81,1.31966185534058,,1917.0,0.5383582574337996,2240.0,0.2437239912496807,0.0003524619672925,0.000438127094524,1.4578044300555988e-06,-1.096609496741955e-06,7147584122391.535,9421269505091.492,6244955786232.075,9.190724263600517,4.947902299106515,65691474819789.68,86588290234364.0,57395666669635.57,0.0006860582399084,0.0009042970972691,0.0005994197901898,0.000404739838298,0.0005334897821079,0.0003536275127115
175,175,0.02,2250,100000.0,17.15,2.43,0.81,1.32059219216227,,1933.0,0.5398984375776715,2250.0,0.2534251961415066,0.0003743262695189,0.000382087813078,-3.868229427508906e-06,-5.802943910290408e-06,7045688832842.987,9448222657609.252,6262821875900.989,8.878359509066547,4.793412427197891,62554158446995.52,83884717475963.11,55603584155495.54,0.0006794493496583,0.000911137135409,0.0006039537583283,0.0003974731658698,0.0005330089166098,0.0003533087675813
176,176,0.02,2260,100000.0,17.15,2.43,0.81,1.32140264665985,,1938.0,0.5480838935558751,2260.0,0.2918678946316504,0.0003779053503027,0.0004764231289192,-6.20134895430497e-06,5.5616793295416965e-06,7028309501164.806,9591468137227.812,6357773165248.15,7.74322918542382,4.243939200642575,54421811253610.85,74268936011245.03,49229694727453.86,0.0006808111529906,0.0009290966028597,0.0006158583196099,0.0003954242128245,0.0005396317190309,0.0003576987394719
177,177,0.02,2270,100000.0,17.15,2.43,0.81,1.32221884773407,,1955.0,0.5611092544124123,2270.0,0.2269354159629983,0.0004040798612002,0.0004511503207259,-4.203401640199422e-06,2.966410726043183e-06,7068187030514.509,9816642424763.535,6508867351183.982,10.002845921458649,5.612689416991901,70701985810288.97,98194361640963.86,65107197237106.05,0.000687883446216,0.0009553660354861,0.0006334498627676,0.0003974642938568,0.0005520177709728,0.0003660121547968
178,178,0.02,2280,100000.0,17.15,2.43,0.81,1.32314625583204,,1951.0,0.5652737363565583,2280.0,0.2892851413917015,0.0003935868516583,0.0004619988325685,4.549099998164525e-06,3.1000360067122907e-06,7029236989417.318,9868151116813.447,6557175341736.076,7.881497089796277,4.455203308032482,55400910875580.94,77775804308835.06,51680358373176.8,0.0006872604770758,0.0009648259483367,0.0006411062054695,0.000395509772876,0.0005552452154897,0.0003689485692434
179,179,0.02,2290,100000.0,17.15,2.43,0.81,1.32395837186324,,1984.0,0.576104292520553,2290.0,0.2717415835199972,0.0003605146264721,0.0004750074147394,-8.291638485590625e-06,-3.066834486312253e-06,7053588291043.052,10035465111102.057,6682809793238.414,8.42712392537258,4.854902267009796,59441462647176.805,84570108140009.94,56316866297313.63,0.0006928213653537,0.0009857088836703,0.0006564025591386,0.000397264397932,0.0005652063660127,0.0003763818214874
180,180,0.02,2300,100000.0,17.15,2.43,0.81,1.32489377407417,,1953.0,0.5626877606796865,2300.0,0.2761923013340492,0.000332481053994,0.0004423667757761,2.1925723154550867e-06,1.9884935715536446e-06,6761810241115.4,9780503843820.418,6527178023884.363,8.327531176251702,4.685799869555346,56309185590786.54,81447450678864.14,54355278486842.01,0.0006670873727701,0.0009648970291817,0.0006439396972545,0.0003813402122253,0.0005515829753391,0.0003681078533859
181,181,0.02,2310,100000.0,17.15,2.43,0.81,1.3257059739536,,2015.0,0.5900588082597872,2310.0,0.2700433194841025,0.0003920269970077,0.000424093238104,-1.6555641517718126e-06,-5.006883319454179e-06,6957017133601.54,10233975375195.912,6844682175813.531,8.554183100745027,5.047471086061621,59511598395847.9,87543299207941.61,58550664598314.805,0.0006894841371097,0.001014251301278,0.0006783510365365,0.0003928964326877,0.0005779621265711,0.0003865523338687
182,182,0.02,2320,100000.0,17.15,2.43,0.81,1.32634611282785,,1999.0,0.5938903753963025,2320.0,0.270130619646352,0.0004335185003851,0.0003781250074861,4.2207899694953735e-06,2.512985500746904e-06,6878370985523.907,10277999874440.611,6889128354597.109,8.588437708532576,5.100590494788171,59074460745349.9,88271961689938.84,59166849739542.79,0.0006847942512483,0.0010232532155012,0.0006858652293207,0.0003885382860456,0.0005805729966582,0.0003891459371524
183,183,0.02,2330,100000.0,17.15,2.43,0.81,1.32745767815731,,2019.0,0.603572775445145,2330.0,0.2718524037331917,0.0003462973927359,0.0003784656132892,-3.0179593780169305e-06,4.211978196319625e-06,6903160554557.81,10422769973057.53,7001444195163.682,8.57082728717296,5.173118013579966,59165796848740.09,89331761293008.45,60008168957527.61,0.0006903791992157,0.0010423723352137,0.0007002084622846,0.000389322806948,0.000587820901747,0.0003948657843329
184,184,0.02,2340,100000.0,17.15,2.43,0.81,1.32809735468001,,1963.0,0.5837537004575913,2340.0,0.2643090293131536,0.0003603229032339,0.0004102140628808,1.611314443960854e-06,2.7208224485478143e-06,6544203557251.162,10058478019279.438,6771542925308.06,8.853273026959535,5.168130890649009,57937620836344.35,89050452140352.03,59950318331528.52,0.0006573136789119,0.0010102948560916,0.0006801481269959,0.0003682518461117,0.0005660051780586,0.0003810445627881
185,185,0.02,2350,100000.0,17.15,2.43,0.81,1.32890918261099,,2090.0,0.6268420856567888,2350.0,0.2670473439516172,0.0003781259223158,0.0004703877825461,-4.077532925362067e-06,-1.5151405912037128e-06,6885200789852.582,10777246067677.422,7271368193618.75,8.799937738477434,5.516171325637081,60589338267618.375,94839094387812.08,63987587377390.13,0.0006946751079628,0.0010873589317308,0.0007336370628993,0.0003869764330554,0.000605725289461,0.0004086806199096
186,186,0.02,2360,100000.0,17.15,2.43,0.81,1.32985216725563,,2083.0,0.6351074001784046,2360.0,0.2417386672564134,0.0003391293526639,0.0004286265511108,2.656777485946208e-06,-2.6346345656226667e-06,6832065485274.777,10895364315336.312,7367245842069.493,9.76260863346589,6.200304988159768,66698781490947.86,106367177729658.44,71923537862653.3,0.0006924023266587,0.0011042013016404,0.0007466407008407,0.0003841541035426,0.0006126257016051,0.0004142462814705
187,187,0.02,2370,100000.0,17.15,2.43,0.81,1.33066499138617,,2054.0,0.6302120562837046,2370.0,0.2571484089298792,0.0003577648621203,0.0005118687250935,4.121500165714128e-06,3.0373398504206527e-06,6636594376373.345,10787582184050.92,7310459852890.973,9.216467680522442,5.808329048614353,61165957578581.92,99423402550284.98,67376616963926.48,0.0006754672837022,0.0010979515128296,0.0007440527745715,0.000373370973309,0.0006069031541311,0.000411282256503
188,188,0.02,2380,100000.0,17.15,2.43,0.81,1.33157712394971,,2104.0,0.6401438039066599,2380.0,0.3431919639679108,0.0004349512564764,0.0004070531634331,-6.474031460500905e-06,-2.9522521828490307e-06,6658816547664.121,10933410744257.174,7425668125317.256,6.934894315364956,4.439329626728395,46178189023454.016,75822048017899.2,51496223670049.39,0.0006807156113196,0.0011176976156817,0.0007591090971196,0.0003749692564977,0.0006156789075675,0.000418151969801
189,189,0.02,2390,100000.0,17.15,2.43,0.81,1.33242460601584,,2122.0,0.6544889245416677,2390.0,0.313191131334861,0.0004238133452329,0.0004675524329358,2.020124589515625e-06,-8.927380251466107e-07,6659599851698.862,11153701026009.885,7592071524683.346,7.631122854001363,4.994485389760694,50820224626803.27,85115262806282.48,57936030521224.055,0.0006838091787507,0.0011452644766158,0.0007795555753978,0.0003754806470212,0.0006288664441092,0.0004280551372156
190,190,0.02,2400,100000.0,17.15,2.43,0.81,1.33329262758449,,2060.0,0.6439869531145618,2400.0,0.2803564122955322,0.0003649121316489,0.0003810731213507,-6.5439868110431776e-06,1.2438511226754677e-06,6398535467536.303,10950405782980.057,7470248656128.917,8.560531861386808,5.512870830454618,54774866736058.055,93741297600315.14,63949301633273.59,0.0006598996200169,0.0011293472782768,0.0007704285261248,0.0003611298879415,0.0006180349915047,0.0004216168018088
191,191,0.02,2410,100000.0,17.15,2.43,0.81,1.33418690330805,,2096.0,0.6551711521390912,2410.0,0.2832987091005634,0.0003735465729478,0.0003932724460219,4.5617397223894655e-06,1.0034511839555154e-05,6373561144221.793,11093767139427.924,7599985364813.457,8.506921925805582,5.57348983928734,54219387043242.88,94373810918180.86,64652482135733.125,0.0006600627950036,0.00114889977196,0.0007870745205658,0.0003598665874812,0.0006263807677434,0.0004291134479226
192,192,0.02,2420,100000.0,17.15,2.43,0.81,1.3350018813911,,2114.0,0.6573415443212581,2420.0,0.2791880877166477,0.0003400405888402,0.0004012717545651,-2.3816496427771583e-06,-4.799561854010768e-07,6253164122198.523,11080864809737.656,7625161914126.594,8.66799160305183,5.697830986513787,54202374103721.766,96048843125358.52,66094839443559.93,0.0006504267460713,0.0011525830285293,0.0007931359476822,0.0003534838198878,0.0006263879124333,0.0004310411989828
193,193,0.02,2430,100000.0,17.15,2.43,0.81,1.33595387436252,,2115.0,0.670656714872212,2430.0,0.2919939924549908,0.0003526430920363,0.0003915138661609,-5.141109147778393e-07,2.410127824484801e-06,6235451535825.337,11260847047921.889,7779617892517.659,8.322089025083523,5.581264886436606,51891982792732.24,93713771630654.92,64742672682664.63,0.000651385843348,0.001176363300874,0.0008126970328817,0.00035312331724,0.0006377192800952,0.0004405718593565
194,194,0.02,2440,100000.0,17.15,2.43,0.81,1.33684287774441,,2073.0,0.661283828064828,2440.0,0.2836471870464265,0.0004134758821626,0.0004610050401191,5.814524251078352e-06,-1.3896650049462858e-06,6005946403435.94,11078493725373.793,7670892405552.005,8.602235845901859,5.688519450094465,51664567440201.99,95299815843009.23,65986825621095.8,0.0006301334233994,0.0011623362428418,0.0008048166545865,0.0003405832045182,0.0006282355253893,0.0004349984068294
195,195,0.02,2450,100000.0,17.15,2.43,0.81,1.33772361511608,,2154.0,0.6775450705948356,2450.0,0.2883360007635929,0.0003807715304831,0.0004537913648204,4.222032815577721e-06,7.376285864736223e-07,6001605756015.107,11325329036208.178,7859522818900.093,8.49703121882709,5.757121617006722,50995831471952.72,96231674384149.8,66782610757277.98,0.0006322586578243,0.0011931035837659,0.0008279869672607,0.0003406925423063,0.0006429037991932,0.0004461607308681
196,196,0.02,2460,100000.0,17.15,2.43,0.81,1.33854070982281,,2156.0,0.6933548697325479,2460.0,0.2742407140635805,0.0003958641996456,0.0004243008687702,-6.1719735641296805e-06,-1.1190050003083985e-06,5991762154837.795,11563406965852.691,8042916488897.556,8.970221684259721,6.219546887361975,53747434808252.74,103726323909011.77,72146743893398.92,0.000633916145064,0.0012233847369395,0.0008509240660692,0.0003405280983682,0.0006571797883466,0.000457100763769
197,197,0.02,2470,100000.0,17.15,2.43,0.81,1.33949736724061,,2108.0,0.6843741111337354,2470.0,0.3110236568918481,0.0003891062054371,0.0003909705250865,-5.316059490338502e-06,-3.630173620204517e-06,5765618077142.554,11387783029500.15,7938739689151.33,7.941518097637475,5.43496938912312,45787760303693.375,90436285020744.36,63045644913828.2,0.0006125842857629,0.0012099269913846,0.0008434736948006,0.0003281438144346,0.0006481231519771,0.0004518246419632
198,198,0.02,2480,100000.0,17.15,2.43,0.81,1.34037504045888,,2186.0,0.7014788708143541,2480.0,0.253759188794902,0.000348014585149,0.0004233192403333,3.531213138587329e-06,2.82988011493279e-06,5752929686396.015,11645907582149.268,8137154901446.508,9.773045113272458,6.855584650476105,56223641358632.62,113815980185346.56,79524781945522.83,0.0006138479647216,0.0012426393257585,0.0008682490917088,0.0003278321491643,0.0006636449808614,0.0004636978243854
199,199,0.02,2490,100000.0,17.15,2.43,0.81,1.34127561580435,,2141.0,0.6993582754583482,2490.0,0.2823579666664955,0.0004019812977789,0.0004722092916538,3.678264404493845e-06,-1.7081246807762728e-06,5581883120401.707,11584288306423.947,8112555995316.839,8.818593041297259,6.16735602133064,49224355642909.125,102157124247411.42,71541329847435.42,0.0005979985886498,0.0012410485687947,0.0008691147648381,0.0003184261546413,0.0006608415654905,0.0004627918489478
200,200,0.02,2500,100000.0,17.15,2.43,0.81,1.3422067252821,,2183.0,0.7205647372166952,2500.0,0.2871008811953288,0.0003295725475621,0.0004318544153387,-8.985244074678942e-07,-2.374886969514589e-06,5587857530857.7705,11908341514225.71,8358550951713.665,8.70774060181002,6.274490818494385,48657613898580.09,103694748903643.05,72784093494534.88,0.0006011547201038,0.0012811270993134,0.0008992323677013,0.0003191420144415,0.0006801268784182,0.0004773859701704
201,201,0.02,2510,100000.0,17.15,2.43,0.81,1.34305723027778,,2203.0,0.7177721067425749,2510.0,0.3092988731968944,0.0003639471981974,0.0004478176317457,-3.3646589638812184e-06,-3.3462230661743103e-06,5505312058715.549,11835080661299.428,8326156438213.868,8.115128173784766,5.824812645783515,44676312993159.56,96043196513526.23,67567826691088.78,0.0005947540804433,0.0012785764804268,0.0008994976966287,0.0003148447345111,0.000676839530436,0.0004761667431981
202,202,0.02,2520,100000.0,17.15,2.43,0.81,1.34388853234001,,2251.0,0.7483167464352902,2520.0,0.2957173982472341,0.0003857045462015,0.0004925953418728,7.132034767120273e-07,4.9853773998093845e-06,5739589445158.676,12310457686021.514,8680474258649.366,8.521649436037436,6.37689298023766,48910769158422.85,104905404797447.94,73971958570756.84,0.0006226499552144,0.0013354798283238,0.0009416870248353,0.0003286450977507,0.0007048886698667,0.000497038218241
203,203,0.02,2530,100000.0,17.15,2.43,0.81,1.34484269675661,,2205.0,0.7393573602258755,2530.0,0.2781142427311351,0.0003755852629167,0.0004155713213304,-6.692131198375556e-06,3.1827189942877275e-06,5670870952932.465,12135144089442.504,8576545378620.155,9.096981064885115,6.725919906158234,51587805680233.65,110393176001311.0,78020670911435.52,0.0006176363927618,0.0013216852725546,0.0009341045835772,0.0003250509255898,0.0006955791890131,0.0004916024428737
204,204,0.02,2540,100000.0,17.15,2.43,0.81,1.34571264364512,,2278.0,0.7531631463318186,2540.0,0.313604887243855,0.0004215197210378,0.0004780080165922,-2.429605143516885e-06,-9.017758540660756e-06,5776761332365.048,12333294436715.027,8736692497449.095,8.099363572816165,6.100142151787542,46788090304210.44,99891835693545.95,70761648960735.47,0.0006317737006771,0.0013488268978967,0.0009554856490032,0.0003314586811315,0.0007076590623706,0.0005012934421285
205,205,0.02,2550,100000.0,17.15,2.43,0.81,1.34663252605795,,2252.0,0.7623536043114806,2550.0,0.2795330326630392,0.0003798060428557,0.0004022213383276,-1.6191675560320904e-06,1.329376832395708e-07,5847252145069.057,12454998747805.207,8843301810013.176,9.122356580568695,6.954461419011099,53340719083815.13,113618939788015.7,80671752460528.75,0.0006421200020605,0.0013677542242382,0.0009711332495308,0.0003358366633202,0.0007153522915286,0.0005079146407451
206,206,0.02,2560,100000.0,17.15,2.43,0.81,1.34753244663371,,2217.0,0.7522378607814221,2560.0,0.2912696264897931,0.0003283026818893,0.0003611850925549,2.3346911798034685e-06,4.110266120804222e-07,5769664392193.507,12261321752777.168,8725959185064.496,8.78910729845602,6.611499272368941,50710199419069.77,107766072506051.38,76693391559479.72,0.0006361080190411,0.0013518160781652,0.0009620408110661,0.0003317634160505,0.0007050423930203,0.0005017543189291
207,207,0.02,2570,100000.0,17.15,2.43,0.81,1.34842556558974,,2178.0,0.7352934677305657,2570.0,0.2783766118436688,0.0003437555433456,0.0004149483165992,-7.417980703447863e-06,1.186814707961698e-06,5639700897493.439,11957360934178.23,8529404225674.562,9.23209742003493,6.788300926403893,52066268105517.87,110391521030853.3,78744290746285.16,0.000624301201254,0.0013236508337442,0.0009441843460947,0.0003247366210337,0.000688510447065,0.0004911270930888
208,208,0.02,2580,100000.0,17.15,2.43,0.81,1.34924811240484,,2293.0,0.788554448640661,2580.0,0.2804342490662748,0.0003850133719268,0.0004707968914639,-1.4293167082990277e-06,-2.5624545367453588e-06,6048212621073.87,12793710067009.518,9147231604231.668,9.200017503533497,7.254714729983287,55643661978971.805,117702356551620.23,84154690867806.12,0.00067225260844,0.0014220077075672,0.0010167053791269,0.0003486966204525,0.0007375936897245,0.000527363858833
209,209,0.02,2590,100000.0,17.15,2.43,0.81,1.35022318030645,,2304.0,0.7861192277281441,2590.0,0.3549230829917178,0.0003874462820912,0.00040289815758,8.076197545495681e-07,-2.1343935590582762e-07,6029534476674.866,12713888918593.969,9118983041646.473,7.29735574865509,5.736591665590273,43999658075077.4,92777770387863.94,66544463320847.17,0.000672874217136,0.0014188239715599,0.0010176454913661,0.0003479628162738,0.000733715116983,0.0005262540637257
210,210,0.02,2600,100000.0,17.15,2.43,0.81,1.35104631264484,,2262.0,0.7803170245746548,2600.0,0.3178980209722795,0.0003213684138306,0.0004687145811012,-2.0812004704283906e-06,7.498230811219503e-06,5985031578487.603,12561108208187.611,9051677485065.996,8.178723453666038,6.381997150183628,48949918141908.42,102733830306340.98,74031166942130.08,0.0006705115812733,0.0014072387784035,0.0010140722741552,0.0003457217707381,0.0007255849054793,0.0005228647380133
211,211,0.02,2610,100000.0,17.15,2.43,0.81,1.35202507217289,,2275.0,0.7921707892431767,2610.0,0.3218752546567884,0.000335394249384,0.0004386341762215,5.601279797343599e-06,2.770174169088926e-06,6075949953495.166,12692086310403.809,9189181155220.85,8.108731448719194,6.423500191492852,49268246468750.17,102916719415029.72,74512602221317.08,0.0006834169932738,0.001427593632439,0.0010335902375458,0.0003512942346738,0.000733820518759,0.0005312924540047
212,212,0.02,2620,100000.0,17.15,2.43,0.81,1.35284861707109,,2258.0,0.7764250480220762,2620.0,0.3444712145856101,0.0003560729143421,0.0004845187290773,8.606237601842111e-07,-4.303281802882378e-06,5955180118329.325,12401981034244.48,9006530557056.084,7.605860487216011,5.905380594035904,45294269156255.39,94327737511562.48,68502414890816.48,0.0006725243188727,0.0014005678555476,0.0010171163101596,0.000344650418622,0.0007177529260684,0.0005212444401585
213,213,0.02,2630,100000.0,17.15,2.43,0.81,1.35383093621598,,2283.0,0.8030052335653765,2630.0,0.3388367978459428,0.0003239259546129,0.0004496335219571,3.0761982306659725e-06,1.5680945193695766e-06,6159050141446.4375,12796223183933.592,9314860709358.367,7.761848821377921,6.232805225709719,47805616081193.55,99322349838303.78,72300540618232.75,0.0006983061321123,0.0014508212974411,0.0010561083614736,0.0003568726035696,0.0007414489862289,0.0005397291005746
214,214,0.02,2640,100000.0,17.15,2.43,0.81,1.35465559010075,,2285.0,0.7986840630297938,2640.0,0.3301565831925472,0.0003439788821496,0.0003865367878895,-4.85960523007426e-06,1.0701578190346376e-05,6125906763438.518,12697198675635.682,9264735131145.607,7.996205844123219,6.386442172406914,48984011462361.03,101529414254111.62,74082729199920.2,0.0006971892417768,0.0014450677522861,0.001054419192257,0.0003553928620663,0.0007366246258418,0.0005374911603611
215,215,0.02,2650,100000.0,17.15,2.43,0.81,1.35564133790432,,2293.0,0.8095584192536142,2650.0,0.2972938349503238,0.0003673844755954,0.0004060143996651,2.921085875071076e-06,-7.680037124805314e-08,6209313075675.22,12839500082672.871,9390877663341.924,8.913740173733506,7.216193404685134,55348203413934.98,114447967697575.88,83707843494347.56,0.000709490352746,0.0014670707261362,0.0010730232192769,0.000360516104583,0.0007454683792208,0.0005452394802037
216,216,0.02,2660,100000.0,17.15,2.43,0.81,1.35646694133815,,2358.0,0.8395299284657829,2660.0,0.3391957099593128,0.0004480294601679,0.0003888635139191,-1.788821161130099e-06,-4.733700571032803e-06,6439194551332.555,13283137400076.645,9738547170203.082,7.842080314987098,6.583661125864042,50496680835377.21,104167430326409.95,76370469060022.9,0.0007386433495545,0.0015237155864091,0.0011171138011516,0.0003739999507078,0.0007715084073436,0.0005656322592192
217,217,0.02,2670,100000.0,17.15,2.43,0.81,1.3574559834824,,2338.0,0.8254171159519675,2670.0,0.3101744272066753,0.000358379547673,0.0003815332491421,6.937041207215523e-06,-1.5933280107910045e-06,6330949279351.591,13028668648318.115,9574838545042.822,8.60805974252973,7.105239846621125,54497189623584.04,112151558090346.4,82420782220805.05,0.0007290649835526,0.0015003667972477,0.0011026276152817,0.0003678688467821,0.0007570493932711,0.000556359663973
218,218,0.02,2680,100000.0,17.15,2.43,0.81,1.35828237364387,,2267.0,0.8164878724017798,2680.0,0.3620786673441216,0.0003428448900902,0.0004233487565902,2.833623466731827e-06,-2.0840257357005625e-06,6262461981321.65,12856889387300.846,9471259319860.645,7.401706429318336,6.043403534616702,46352905110510.1,95162920839019.36,70103481001553.74,0.0007238791049382,0.0014861301529218,0.0010947845654867,0.0003641093283092,0.0007475196452958,0.0005506738211717
219,219,0.02,2690,100000.0,17.15,2.43,0.81,1.35927457241784,,2250.0,0.7976899466296657,2690.0,0.3580323181918174,0.0003113206993792,0.0003653734507609,4.776252571388279e-06,-1.2175333699771243e-06,6118281890649.535,12530759354771.75,9253203380904.12,7.513288223770961,5.993274482233154,45968415278728.29,94147206695114.4,69521983993904.58,0.000709984002728,0.001454107352837,0.0010737698085587,0.0003559686223665,0.0007290538789234,0.0005383619321319
220,220,0.02,2700,100000.0,17.15,2.43,0.81,1.36010248136541,,2374.0,0.8612737548695943,2700.0,0.3353402232760345,0.0003517332758791,0.000433021056979,1.7125176698423291e-06,-1.3754920019626465e-06,6605969699849.788,13497056815342.602,9990775556487.297,8.051524429795293,6.934566678074062,53188126420828.05,108671882679066.05,80440973465659.12,0.0007695408109151,0.0015722954416341,0.0011638426866513,0.0003845934678106,0.0007857862087935,0.0005816537453199
221,221,0.02,2710,100000.0,17.15,2.43,0.81,1.36109770020853,,2332.0,0.8439645699750629,2710.0,0.3041082027402808,0.0003782293803033,0.0003774963731104,6.02328453282122e-06,-5.765441823879576e-07,6473208251708.731,13193929124361.889,9789989011710.729,8.911301883936474,7.520823062394414,57684712888565.16,117575085462450.4,87241547523775.2,0.0007569804960526,0.0015429052527093,0.0011448466433129,0.0003770859499783,0.0007685903348612,0.0005702994810624
222,222,0.02,2720,100000.0,17.15,2.43,0.81,1.36192697936982,,2390.0,0.8710671787234049,2720.0,0.3360905941726742,0.0004008293024558,0.0004182616810467,-1.5680882525241675e-06,2.0693653899161023e-06,6681085260808.516,13584733245758.2,10104379273191.496,8.093056000854753,7.049595457915071,54070397162208.6,109942006914594.44,81775307311814.83,0.0007841727346305,0.0015944681144906,0.0011859718020487,0.0003894450296005,0.0007918633926202,0.0005889911790568
223,223,0.02,2730,100000.0,17.15,2.43,0.81,1.36276562632542,,2395.0,0.8791958616708254,2730.0,0.2837002790265615,0.0003867233891418,0.0004729096884252,5.326243937435259e-06,-5.638942264042848e-06,6743432259015.231,13678298508933.332,10198671995381.576,9.62283156494324,8.460353689453488,64890912798108.26,131623962646479.72,98140102797660.48,0.0007945184035698,0.0016115917647634,0.0012016184460769,0.0003932947777333,0.0007977544913643,0.0005948134839252
224,224,0.02,2740,100000.0,17.15,2.43,0.81,1.36375557594781,,2311.0,0.8439034389772758,2740.0,0.3166298361429653,0.0004353270249475,0.0004330915352842,3.8704128189178745e-06,-2.3993042838965234e-06,6472739376955.706,13097355530520.176,9789279892136.4,8.653638056910182,7.302834915891134,56012743804885.0,113339774263792.44,84712885024337.16,0.0007655322375997,0.0015490269732804,0.0011577801768131,0.0003775865326299,0.0007640327801544,0.000571056555216
225,225,0.02,2750,100000.0,17.15,2.43,0.81,1.36458533419973,,2363.0,0.8764263238855795,2750.0,0.3399812127690893,0.0003707237424881,0.0003961604454209,-5.485351027522388e-06,5.994786141908501e-06,6722189904202.396,13553409574183.088,10166545357072.725,8.088682246885693,7.089134046716577,54373658138316.15,109629223407465.31,82233954941912.28,0.0007979363904159,0.0016088148159413,0.0012067877612548,0.0003917086161924,0.0007897705040546,0.0005924145955453
226,226,0.02,2760,100000.0,17.15,2.43,0.81,1.36558889687475,,2365.0,0.8649391294332753,2760.0,0.4065162233036972,0.0003369004390319,0.0004590798119709,-7.391418171010709e-06,1.679211620817159e-06,6634083122753.222,13310433175402.889,10033293901425.994,6.789396933706331,5.872415073216903,45041423611573.65,90369814187383.38,68120014849316.07,0.0007904588525329,0.001585953859767,0.0011954788382506,0.0003857339040824,0.0007739253878456,0.0005833785250791
227,227,0.02,2770,100000.0,17.15,2.43,0.81,1.36641963307448,,2434.0,0.9102569877084286,2770.0,0.3571200444998794,0.0003126704338553,0.000410164027281,-3.094119350313372e-06,9.250426634048152e-06,6981671095723.646,13939066751165.232,10558981057417.771,7.756495449252037,7.060404182810293,54153300082154.95,108118307822233.52,81900688520599.42,0.0008350123479429,0.001667121337634,0.0012628609173582,0.0004061401543733,0.0008108681495474,0.0006142406506819
228,228,0.02,2780,100000.0,17.15,2.43,0.81,1.36742666329226,,2460.0,0.9012529096524068,2780.0,0.3538388605256841,0.0003703013394045,0.0004733023941441,3.6816413584025273e-06,-7.600513031694362e-07,6912609817033.96,13761138526703.023,10454533751967.92,7.856683677620558,7.0808590246740994,54310188719250.35,108116912448223.08,82137964686219.56,0.0008298603976473,0.0016520278436242,0.001255069180275,0.0004024012607131,0.0008010721910482,0.0006085860005569
229,229,0.02,2790,100000.0,17.15,2.43,0.81,1.36825915849898,,2362.0,0.8896938119667128,2790.0,0.364850780375491,0.000390193723834,0.0004227148262506,5.732484921442125e-06,-2.819487154103712e-06,6823951537784.688,13551042015496.676,10320448218813.87,7.646961854182234,6.803454642011435,52182497104227.7,103624301376923.8,78920073847332.64,0.0008221637744064,0.0016326575282533,0.0012434289156602,0.0003975063370663,0.0007893703589755,0.0006011829869582
230,230,0.02,2800,100000.0,17.15,2.43,0.81,1.36926953155921,,2392.0,0.8884115136137396,2800.0,0.3867743050946046,0.0003571162511924,0.0004047139762855,-2.574414569621263e-06,4.332014512213128e-06,6814116309417.383,13497957708397.717,10305573557919.38,7.239364050606005,6.431534373799774,49329868647044.266,97716629790774.62,74605798736077.36,0.0008240130886027,0.0016322723763541,0.0012462257924109,0.0003971856090823,0.0007867776701094,0.0006006979224714
