,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
128,128,2.25,0.02,740,1,100000.0,,100000.0,100.0,740.0,0.7363017351952295,0.0530774286189196,0.0403438430076109,-7.205128666093421e-06,-2.2064862875414947e-05,1787391407821903.5,1430323781288880.2,1224910306776703.8,1.005088550504716,100.50885505047162,1796486639272301.2,1437602056088065.5,1231143324736484.5,0.0575964807556697,0.0460904174557776,0.0394712219175642,0.0326241922456829,0.0261068492385804,0.0223575592660471
129,129,2.25,0.02,745,1,100000.0,,100000.0,100.0,745.0,0.7441899196292183,0.0528950047800216,0.0393520800915643,-1.2905415983316558e-05,2.18072803923204e-05,1778544166182423.5,1427374684933290.5,1223140850194868.2,1.0010889230769504,100.10889230769504,1780480863968354.5,1428928986167169.5,1224472756493006.5,0.0577113659095793,0.0463163885938643,0.0396892753673173,0.032655228584273,0.0262075283246693,0.0224576621786173
130,130,2.25,0.02,750,1,100000.0,,100000.0,100.0,750.0,0.7454859191129344,0.0517390789983807,0.0382773498584372,2.034185283909064e-05,-4.261628801928047e-06,1769696844815709.8,1424425588577701.8,1221371393613033.5,1.0062863429760502,100.62863429760505,1780821766145855.2,1433380016371363.5,1229049353094421.5,0.0578160596847168,0.0465360353028275,0.0399022474370126,0.0326866337678575,0.0263094086875952,0.022558959493271
131,131,2.25,0.02,755,1,100000.0,,100000.0,100.0,755.0,0.7524177052644972,0.05113479450475,0.0374843892851923,3.707880726397671e-05,-2.24964768446666e-05,1760849524960855.2,1421476492222112.2,1219601936171882.5,1.0034489321741322,100.34489321741324,1766922575541298.2,1426379068230910.0,1223808260529180.2,0.0579105308757863,0.046749286140088,0.0401100687933119,0.0327107272853415,0.0264063051501433,0.0226561473682311
132,132,2.25,0.02,760,1,100000.0,,100000.0,100.0,760.0,0.7592320964531268,0.0545549403928479,0.0386758642424016,1.178456828367176e-05,1.5237925312930404e-05,1752002290015958.2,1420000000000000.0,1217832475770248.0,1.0010120157817908,100.10120157817906,1753775343983188.2,1421437062410142.8,1219064941455304.8,0.0580075509903782,0.0470151910621,0.040321567978851,0.0327351018115633,0.0265318400765312,0.0227544623148889
133,133,2.25,0.02,765,1,100000.0,,100000.0,100.0,765.0,0.7643239224956346,0.0522095457731679,0.0374505019511153,1.4556707077479346e-06,-8.85765461842511e-06,1743154990207784.2,1420000000000000.0,1216063015368612.8,1.0008848742729557,100.08848742729556,1744697463212393.8,1421256521467597.0,1217139078245205.8,0.0580985977035956,0.0473279824241398,0.0405308514211353,0.0327529269777595,0.0266810218079774,0.0228491576288202
134,134,2.25,0.02,770,1,100000.0,,100000.0,100.0,770.0,0.7687956474786916,0.0529408009674307,0.0380061570769847,2.380808436542929e-05,1.2006534066810524e-05,1734307668787428.2,1420000000000000.0,1214293554966978.0,1.0015687721615882,100.15687721615882,1737028402377851.0,1422227656469455.2,1216198504892006.0,0.0581815224221165,0.0476373156425983,0.0407363981413624,0.0327709533217205,0.0268318906468186,0.0229449238591623
135,135,2.25,0.02,775,1,100000.0,,100000.0,100.0,775.0,0.7739121122912479,0.0515424550318974,0.0385022301502947,-1.926791061829842e-05,5.1409235572872695e-06,1725460397169596.0,1419680106780887.2,1212524094565343.2,1.0014069309252622,100.14069309252623,1727888000762689.5,1421677498627097.0,1214230032211612.8,0.0582670216709784,0.0479411359909224,0.0409456906750889,0.0327886560080267,0.026977960629543,0.0230414070953836
136,136,2.25,0.02,780,1,100000.0,,100000.0,100.0,780.0,0.7776953798879844,0.0507475422576104,0.0392030443717406,-7.398049711631015e-06,-1.102319712269232e-05,1713226198192402.0,1416731010251354.2,1210754634163708.0,1.0029765200937877,100.29765200937872,1718325650396524.8,1420947938570859.5,1214358469660942.2,0.0582314182737494,0.0481537441619681,0.0411527442221317,0.0327418323104196,0.0270754493572202,0.0231389907781456
137,137,2.25,0.02,785,1,100000.0,,100000.0,100.0,785.0,0.783960036070846,0.05367888581725,0.038469947837256,1.47471012147762e-05,-1.455217430157645e-07,1697765730411932.0,1413781913721821.8,1210000000000000.0,1.0013276956033166,100.13276956033164,1700019846507661.2,1415658985752718.5,1211606511680012.8,0.0580886488418922,0.0483722104022438,0.0413998609111019,0.03263556499539,0.0271766420467095,0.0232594126133295
138,138,2.25,0.02,790,1,100000.0,,100000.0,100.0,790.0,0.7882777450717299,0.0516756970018888,0.035959537159627,1.2783257063431749e-05,-1.2435113985010072e-05,1688918492812790.0,1410832817192288.8,1210000000000000.0,1.002190922098243,100.21909220982432,1692618781660824.5,1413923841988402.0,1212651015738874.0,0.0581582814517436,0.0485823397711593,0.0416666173388926,0.0326559205549413,0.0272790218063189,0.0233958382477483
139,139,2.25,0.02,795,1,100000.0,,100000.0,100.0,795.0,0.7934800984301547,0.0510665561837728,0.038042836001764,9.508581425281648e-06,-1.6725700202045183e-05,1680071171392433.8,1407883720787578.2,1210000000000000.0,1.0019182119058474,100.19182119058472,1683293903916069.5,1410584340102841.8,1212321036406075.2,0.0582197841483505,0.0487876274088411,0.0419303301068602,0.0326686993915212,0.0273760605120714,0.0235282450748673
140,140,2.25,0.02,800,1,100000.0,,100000.0,100.0,800.0,0.7983899475460134,0.0521329281570728,0.038250817855147,-1.2212257071971796e-05,-4.003845333592363e-05,1671223944698468.0,1404934624431989.5,1210000000000000.0,1.0020185235222705,100.20185235222704,1674597349541823.5,1407770518018657.5,1212442413461947.2,0.0582817178595955,0.0489952311011769,0.0421971446937558,0.0326816255453241,0.0274742038354596,0.0236621591231311
141,141,2.25,0.02,805,1,100000.0,,100000.0,100.0,805.0,0.8041858863341304,0.0509466373423315,0.0356783507058713,-5.9706486207167965e-05,-1.0403742267234766e-05,1662376720121596.2,1401985528076400.0,1210000000000000.0,1.00101297035418,100.10129703541796,1664060658456558.2,1403405697853330.5,1211225694128557.5,0.0583419472039273,0.0492033873367286,0.0424655586560358,0.0326866639359548,0.0275666936649313,0.0237917572375606
142,142,2.25,0.02,810,1,100000.0,,100000.0,100.0,810.0,0.8087736485730488,0.0505789533833559,0.0364116243327944,3.765949706810015e-05,1.1548089108721709e-05,1653529424775472.5,1399036435187618.2,1210000000000000.0,1.0015172686975184,100.15172686975184,1656038273212110.2,1401159149377416.2,1211835895123997.2,0.0583897448002227,0.0494030400625684,0.0427277495940921,0.0326917564220902,0.0276602022797346,0.0239227827929947
143,143,2.25,0.02,815,1,100000.0,,100000.0,100.0,815.0,0.8116320694113597,0.0503641221922493,0.0365347298707548,-5.200104172319023e-06,4.546576328334064e-06,1644682160754448.8,1396087349442537.5,1208368436519544.2,1.0042122969639538,100.42122969639536,1651610050426863.8,1401968083946008.5,1213458443216033.0,0.0584422733220679,0.0496086845255103,0.0429382649888051,0.0326892049274725,0.0277482096854777,0.0240171653781161
144,144,2.25,0.02,820,1,100000.0,,100000.0,100.0,820.0,0.8168911095496355,0.0525118104952985,0.0374656538329323,5.245903045022864e-06,3.0208051750780943e-05,1635834844914513.8,1393138263697456.2,1206598980000328.2,1.0038223753083295,100.38223753083297,1642087619634220.5,1398463360997702.8,1211211054148537.5,0.0584888031734259,0.0498112568955743,0.043141598597127,0.0326866252031034,0.0278371550912651,0.024109798585308
145,145,2.25,0.02,825,1,100000.0,,100000.0,100.0,825.0,0.7974341437612539,0.0509450628812667,0.0370365371446964,-1.4379256464674655e-06,-8.945269989571132e-06,1623974922094924.8,1390189177952375.8,1204829523481112.5,1.048620028100068,104.86200281000676,1702932628440985.5,1457780214848830.2,1263408368768555.5,0.0584295412700966,0.0500180851571439,0.0433489676520729,0.0326165204442848,0.0279210800161954,0.024198247306557
146,146,2.25,0.02,830,1,100000.0,,100000.0,100.0,830.0,0.8289265423765755,0.0505488463755671,0.0365591205912174,7.644367184737993e-06,8.16252287123844e-06,1608140160938117.5,1387240082114643.8,1203060066961896.8,1.0012954548174011,100.12954548174012,1610223433856661.2,1389037188961911.0,1204618576921265.8,0.0582147596551044,0.0502181650118861,0.0435508386333595,0.0324654461073752,0.0280058723846627,0.0242876104437949
147,147,2.25,0.02,835,1,100000.0,,100000.0,100.0,835.0,0.8334231210534199,0.0522142059670644,0.035731605257328,-3.4580686243363768e-06,-1.0538415371672436e-05,1599292927380478.0,1384290985585111.2,1201290610442681.5,1.0018952160589347,100.18952160589347,1602323933019390.5,1386914516091231.0,1203567315699040.0,0.0582411117465574,0.0504114315776211,0.0437471456823603,0.0324475548049287,0.0280854475448174,0.0243726100776484
148,148,2.25,0.02,840,1,100000.0,,100000.0,100.0,840.0,0.8121093584018115,0.0501789117354843,0.0365462181332366,8.068350868935371e-07,-6.709216844310271e-06,1590445605960122.0,1381341889055578.2,1199521153906519.8,1.0483801514551698,104.83801514551696,1667391605257682.0,1448171418859457.5,1257554169006197.0,0.058272162011857,0.0506108338764711,0.0439491239154286,0.0324294827001525,0.0281658188914176,0.0244584601719813
149,149,2.25,0.02,845,1,100000.0,,100000.0,100.0,845.0,0.8395406940438079,0.0511008784126674,0.0357966087705914,1.986624362255766e-05,2.798463684608505e-05,1581598375224653.5,1380000000000000.0,1197751697324684.2,1.0066671321860754,100.66671321860755,1592143100657558.5,1389200642416784.2,1205737266216844.2,0.058297220389437,0.0508663674657581,0.0441487521513427,0.032404756128649,0.0282742851523123,0.0245402703129161
150,150,2.25,0.02,850,1,100000.0,,100000.0,100.0,850.0,0.8489651537750206,0.0497259311767717,0.0363799809370779,-9.563967761386908e-06,9.097209416471368e-06,1572751072339403.2,1380000000000000.0,1195982240742848.8,1.0012194841702569,100.12194841702568,1574669017375875.2,1381682888154954.2,1197440722153343.2,0.0583119940522727,0.0511654725324329,0.0443427510782651,0.0323797881977147,0.0284114304537593,0.024622874099128
151,151,2.25,0.02,855,1,100000.0,,100000.0,100.0,855.0,0.8544870171028833,0.0507838539256829,0.035453202978536,-1.6650015910071588e-05,-2.1749715413710258e-06,1557807634412807.2,1380000000000000.0,1194212784161013.8,1.0006005434071787,100.06005434071788,1558743165517306.5,1380828749901906.8,1194929960775310.5,0.0581019653142369,0.0514702267227429,0.0445408715622938,0.0322213919046229,0.0285436531739301,0.024700866323888
152,152,2.25,0.02,860,1,100000.0,,100000.0,100.0,860.0,0.8584303473811474,0.0503289899777523,0.0356083926821235,-1.0811375776867402e-05,7.041218268556384e-06,1545056484563823.5,1379545503554074.0,1192443327579178.2,1.0018328008070452,100.18328008070452,1547888265335662.5,1382073935666343.5,1194628838672321.5,0.0579676364641328,0.0517579732745675,0.0447382487357441,0.032107071288887,0.0286676676687184,0.024779587872058
153,153,2.25,0.02,865,1,100000.0,,100000.0,100.0,865.0,0.8628777191246059,0.0503145304156476,0.0356239466541653,-1.2567271357631334e-05,-9.502806664223864e-07,1536209149482552.2,1376596407198484.5,1190673870997343.5,1.0024621924763388,100.24621924763385,1539991592092490.5,1379985852515243.5,1193605539244286.0,0.0579814372904286,0.0519571428702227,0.0449398328397134,0.0320672558671342,0.028735455214728,0.0248544566268491
154,154,2.25,0.02,870,1,100000.0,,100000.0,100.0,870.0,0.867655484749639,0.050082561160038,0.0353762379525596,-6.640121771027642e-05,-2.399416344277445e-06,1527361895082092.2,1373647310842895.5,1188904412050421.8,1.0027256039516212,100.27256039516212,1531524878698884.0,1377391329381463.0,1192144894614006.5,0.057972220354963,0.0521378625789972,0.0451258007537699,0.0320270812163232,0.0288038572447068,0.0249300040061148
155,155,2.25,0.02,875,1,100000.0,,100000.0,100.0,875.0,0.8735137886138545,0.0506502528272194,0.0344281927470075,-9.09463244594812e-06,-2.004054900199912e-05,1517029179915385.5,1370698214487306.0,1187134951648786.5,1.0017044547072198,100.17044547072196,1519614887442081.5,1373034507511166.5,1189158369405229.5,0.0579152072381217,0.0523287700750644,0.0453209256978114,0.0319491599010033,0.0288673790922844,0.0250014732059488
156,156,2.25,0.02,880,1,100000.0,,100000.0,100.0,880.0,0.8787402021305184,0.0501391748110121,0.0354003628393779,-3.254833424689645e-05,3.873730707129607e-06,1499667361948166.0,1367749118131716.5,1185365491247151.8,1.0014357328870704,100.14357328870707,1501820483699381.5,1369712840521880.2,1187067359466133.8,0.0575901184231415,0.0525242034900508,0.0455203205375809,0.031721872046793,0.028931457480761,0.0250735685766866
157,157,2.25,0.02,885,1,100000.0,,100000.0,100.0,885.0,0.883306063334237,0.0494036116927369,0.0348742190074212,-8.097576070804832e-06,-8.862128925594615e-06,1490820040527810.0,1364800021776127.8,1183596030845516.5,1.00192163229651,100.19216322965104,1493684848465973.2,1367422665576250.5,1185870467204411.0,0.0575777642575111,0.0527106771952508,0.0457123002022575,0.0316676605804274,0.0289907719743722,0.0251416779693187
158,158,2.25,0.02,890,1,100000.0,,100000.0,100.0,890.0,0.8604015255485626,0.0511728882448323,0.034620940012115,-1.702990555054912e-05,4.992144549065608e-06,1481972805750838.2,1361850925420538.2,1181826570443882.0,1.0484728933826435,104.84728933826436,1553808315559976.0,1427863780131502.8,1239113123789783.8,0.0575573248610381,0.0528919935794787,0.0459001511906835,0.0316129919782339,0.0290505886570959,0.0252103640135131
159,159,2.25,0.02,895,1,100000.0,,100000.0,100.0,895.0,0.8928706030084982,0.0495426721528878,0.0356913435708572,4.464580601891806e-05,-3.650328043134831e-05,1473125505624419.2,1358901829000176.5,1180057110042247.2,1.0023916064913283,100.23916064913284,1476648642146212.0,1362151787435492.0,1182879342286762.5,0.0575414731498504,0.0530798040005101,0.0460939846968465,0.0315525510971644,0.0291060192983245,0.0252753836112544
160,160,2.25,0.02,900,1,100000.0,,100000.0,100.0,900.0,0.8988730534839761,0.0515214472890841,0.0339391801096238,-1.164800382489887e-05,1.2702717088696646e-05,1458556370433035.8,1355952732470644.0,1178287657033624.2,1.001254160764713,100.12541607647134,1460385634605955.2,1357653315186514.5,1179765419182621.5,0.0572927756468371,0.0532624568127537,0.0462836896470599,0.0313685576060819,0.029161904374667,0.0253409364186733
161,161,2.25,0.02,905,1,100000.0,,100000.0,100.0,905.0,0.9033937040846126,0.0497248256099208,0.0357156959656738,7.720843146453859e-05,-5.690738626105992e-06,1445430864553171.5,1353003635941111.5,1176518204271572.2,1.001780027000727,100.17800270007272,1448003770519760.0,1355412018945168.8,1178612438442022.5,0.0570905326962079,0.0534399120774709,0.046469224267889,0.0312087994358864,0.0292131710658916,0.0254026128611357
162,162,2.25,0.02,910,1,100000.0,,100000.0,100.0,910.0,0.9083633171113888,0.0511770417876585,0.0348307464239911,1.7737662694231514e-05,4.6293230098370464e-05,1436583580008737.8,1350054539411578.2,1174748751509520.2,1.0018057359060482,100.18057359060484,1439177670561198.8,1352492381368517.5,1176870037510706.5,0.0570587650678495,0.0536219722019935,0.0466591112128146,0.0311405149972737,0.0292648434916875,0.0254647774229664
163,163,2.25,0.02,915,1,100000.0,,100000.0,100.0,915.0,0.9133829343678712,0.0484434165264962,0.0350892105253463,2.93661905255736e-05,-1.3934452693403336e-05,1427736329649780.2,1347105443052772.2,1172979298747468.0,1.001773153396854,100.1773153396854,1430267925172510.5,1349494067645042.0,1175059170975481.2,0.0570231317055027,0.0538027712156352,0.0468482531762095,0.0310668545887512,0.02931236534781,0.0255234643491503
164,164,2.25,0.02,920,1,100000.0,,100000.0,100.0,920.0,0.919131903979678,0.0489028656024539,0.0352533868161576,-8.012736330517149e-06,7.151969767225608e-07,1417778040835248.5,1344156346697183.5,1171209845985416.0,1.0009447161377132,100.09447161377132,1419117438630121.2,1345426192889517.5,1172316306827566.8,0.0569431899092601,0.0539862714142639,0.0470401027259899,0.0309683614742909,0.0293602513394532,0.0255826009629525
165,165,2.25,0.02,925,1,100000.0,,100000.0,100.0,925.0,0.9231780556853664,0.0504666415713063,0.0357856654733318,2.518979418857765e-05,-1.1408978421119e-05,1400083592114646.0,1341207250341593.8,1169440390807271.2,1.0019790865694806,100.19790865694809,1402854478747950.5,1343861615597634.8,1171754814578526.0,0.0565422770436283,0.054164560136869,0.047227767638619,0.0306944330663363,0.0294036701848042,0.0256379761914707
166,166,2.25,0.02,930,1,100000.0,,100000.0,100.0,930.0,0.928706421165714,0.0488665129434752,0.0341315885331058,6.116056321536145e-06,-1.1306583081329669e-05,1391194475095498.0,1338258147718998.2,1167670930405636.0,1.001395481166323,100.13954811663233,1393135860784186.8,1340125661759818.8,1169300393197480.2,0.0564849112265292,0.0543356044214437,0.047409467207116,0.0306122355931473,0.0294474097157486,0.0256937604747123
167,167,2.25,0.02,935,1,100000.0,,100000.0,100.0,935.0,0.93242578852296,0.0491560027605538,0.0344208792980712,5.1323013632583306e-05,1.3690443716174422e-05,1382347236277023.8,1335309040752824.2,1165901470004000.8,1.0027719704794624,100.27719704794626,1386179062008350.5,1339010477994750.5,1169133314460814.0,0.0564315906494804,0.0545113493923988,0.0475956205259183,0.0305259037610528,0.0294871752911118,0.0257462055366528
168,168,2.25,0.02,940,1,100000.0,,100000.0,100.0,940.0,0.9374400944835088,0.0484711928458409,0.034157709158089,1.4902210312048329e-05,1.094979415331849e-05,1366999740062891.2,1332359933786650.2,1164132009602366.2,1.002736630216603,100.27366302166028,1370740712857635.2,1336006110240842.0,1167317808435958.5,0.0561055410306915,0.0546838252721813,0.047779274798459,0.0302948986231639,0.0295272251637552,0.0257990255457263
169,169,2.25,0.02,945,1,100000.0,,100000.0,100.0,945.0,0.9422228280833564,0.0491921154708409,0.0343683452607229,1.668659794004954e-05,4.77009229405234e-06,1354652569499371.2,1329410828905510.5,1162362549200731.5,1.0029672706880517,100.29672706880513,1358672190361340.0,1333355550690500.0,1165811593521863.5,0.055892465337801,0.0548510004316151,0.0479586500287445,0.0301246785394872,0.0295633543016067,0.0258485451763853
170,170,2.25,0.02,950,1,100000.0,,100000.0,100.0,950.0,0.9473142735217948,0.0492984427739329,0.0347551077497018,-4.974948724592568e-06,2.0495097592526275e-06,1345805299120859.8,1326461732375978.0,1160593088799096.2,1.0028514603359129,100.28514603359125,1349642809551163.5,1330244085392954.0,1163902473957941.0,0.055825322972908,0.0550229328636653,0.0481425389427865,0.0300313812890561,0.0295997333911133,0.0258984071425021
171,171,2.25,0.02,955,1,100000.0,,100000.0,100.0,955.0,0.9535803241977874,0.0509598728029765,0.0348740733520012,2.288486297883981e-05,-1.2494406710074076e-05,1333916021069845.8,1323512635846445.5,1160000000000000.0,1.001489261348849,100.1489261348849,1335902570642635.5,1325483692059724.5,1161727543164664.8,0.0556254068760286,0.0551915770645571,0.0483729642323672,0.0298647721507985,0.0296318528932242,0.0259710020329025
172,172,2.25,0.02,960,1,100000.0,,100000.0,100.0,960.0,0.9583544119613748,0.0492321937495936,0.0353057292875491,-1.183675830498646e-05,1.300892551059079e-05,1318110764217468.2,1320563539316912.2,1160000000000000.0,1.001721075486262,100.17210754862622,1320379332341941.5,1322836328852482.5,1161996447564064.0,0.055264233157165,0.055367070292448,0.0486351467589827,0.0296090887370801,0.0296641861063931,0.0260574026609999
173,173,2.25,0.02,965,1,100000.0,,100000.0,100.0,965.0,0.932743581036493,0.0500525173207559,0.0341284183125956,7.345406524151814e-06,-1.6470219442115895e-06,1308526901494455.8,1317614451511043.8,1160000000000000.0,1.048496603206816,104.84966032068164,1371986011421677.0,1381514276745541.8,1216256059719906.5,0.0551400612360421,0.0555230018265855,0.0488812808974412,0.0294879966263463,0.0296927869473743,0.0261409039795018
174,174,2.25,0.02,970,1,100000.0,,100000.0,100.0,970.0,0.96852090390571,0.049257046426501,0.0332389717328736,-2.3125840961532683e-05,-2.7579830216466817e-05,1290832449642917.5,1314665365765962.5,1160000000000000.0,1.0015287341313506,100.15287341313504,1292805789266541.2,1316675139581913.5,1161773331592366.8,0.0546802827528748,0.0556898565304741,0.0491381573269877,0.029182764100833,0.0297215717278385,0.0262249421807847
175,175,2.25,0.02,975,1,100000.0,,100000.0,100.0,975.0,0.9733404016129952,0.0492802795785022,0.0337966018178802,2.6241524576838262e-06,3.658147691322868e-06,1281568909385572.8,1311716280020882.0,1160000000000000.0,1.0017065166525263,100.17065166525263,1283755928070800.0,1313954745696127.8,1161979559316930.5,0.0545757170246121,0.0558595452735492,0.0493986950564383,0.0290629578759572,0.0297466290827321,0.0263060619598468
176,176,2.25,0.02,980,1,100000.0,,100000.0,100.0,980.0,0.9788981999961492,0.0481383104851087,0.0343997636841993,-3.81930047164759e-05,-4.036709691423626e-07,1272721509680755.2,1310000000000000.0,1159976326442067.5,1.0011263043366587,100.11263043366588,1274154981436467.5,1311475458681023.0,1161282812808960.5,0.0544788914607713,0.0560745986225312,0.0496528297075399,0.0289518745420429,0.0297998858050176,0.0263871466141203
177,177,2.25,0.02,985,1,100000.0,,100000.0,100.0,985.0,0.9521196894198412,0.0465147091433173,0.0340458000358098,5.245536314044087e-05,3.264797151429449e-05,1257748450010254.0,1310000000000000.0,1158206869985471.2,1.0486971034196408,104.86971034196408,1318997156356296.5,1373793205479729.5,1214608189714492.5,0.0541106676902457,0.0563586261415341,0.049828204564937,0.0286962923502754,0.0298884430973096,0.0264251909377663
178,178,2.25,0.02,990,1,100000.0,,100000.0,100.0,990.0,0.9857067728926496,0.0489070731903935,0.0346912928502072,-2.4850837276889684e-05,4.216662059181607e-06,1245026945402118.0,1310000000000000.0,1156437413528874.5,1.0044326740120797,100.44326740120792,1250545743987340.5,1315806802955824.0,1161563523598420.2,0.0538392098728042,0.0566488662705961,0.0500082964803904,0.0284907102935536,0.029977528295583,0.0264634620504828
179,179,2.25,0.02,995,1,100000.0,,100000.0,100.0,995.0,0.9869954655058903,0.0480843815415041,0.0326810371393643,-7.295176048610603e-07,-2.060784658352416e-05,1232359331786838.2,1309919900759351.5,1154667957072278.2,1.0083080984838095,100.83080984838094,1242597894482765.2,1320802844300761.8,1164261052175734.5,0.0535625322408904,0.0569335786305733,0.0501858005883179,0.0282816307176283,0.0300615818352536,0.0264986777160584
180,180,2.25,0.02,1000,1,100000.0,,100000.0,100.0,1000.0,0.997544186148923,0.0494964663663277,0.0341522775891506,6.039060936644389e-07,-1.0204989961952158e-05,1217332440589098.0,1306970803881931.8,1152898500615682.2,1.0024646648100877,100.24646648100877,1220332757017596.0,1310192048830071.0,1155740008979752.8,0.0531713880637326,0.0570866671125147,0.0503570031738141,0.028017050534045,0.0300800880991566,0.0265340957616664
181,181,2.25,0.02,1005,1,100000.0,,100000.0,100.0,1005.0,1.0036615096613786,0.047655161624913,0.033870483248575,1.3499207259143776e-05,-1.1547923822063894e-05,1206970395103540.0,1304021707004512.0,1151129044159086.2,1.0013366059484676,100.13366059484676,1208583638913259.5,1305764670175025.0,1152667650086962.8,0.0529862691725798,0.0572468433811923,0.0505348214286197,0.0278552413934779,0.0300950541772235,0.0265664986731876
182,182,2.25,0.02,1010,1,100000.0,,100000.0,100.0,1010.0,1.0053803394819285,0.0499928094138319,0.0333385843450686,-3.069335384309572e-05,-1.857440931134962e-05,1189637883106932.5,1301072610127092.2,1149359587589171.8,1.004654899774768,100.4654899774768,1195175528221062.5,1307128972726930.0,1154709741274568.0,0.052487120810342,0.0574036488249839,0.0507100323425856,0.0275312223442666,0.0301101031028821,0.0265990809546098
183,183,2.25,0.02,1015,1,100000.0,,100000.0,100.0,1015.0,1.0104574883080886,0.0481035413921176,0.0332098279578358,3.683193359195981e-05,2.6342191722633628e-05,1180790658746631.5,1298123507383676.8,1147590130819478.0,1.0045299606062117,100.45299606062116,1186139593914936.2,1304003955734122.5,1152788668904167.5,0.0523623647698209,0.0575655101151073,0.050890081650883,0.0274035289458244,0.0301265637954855,0.0266330184227871
184,184,2.25,0.02,1020,1,100000.0,,100000.0,100.0,1020.0,1.0188014965692218,0.0483421241703386,0.0344439542257664,2.393939913538964e-05,8.252166243523726e-06,1171943348851529.8,1295174401287225.8,1145820674049784.0,1.001177639888082,100.1177639888082,1173323476085709.5,1296699650324204.5,1147170038180134.0,0.0522279545044768,0.057719777813562,0.0510637908335811,0.0272751113946943,0.0301431175024664,0.0266671478221861
185,185,2.25,0.02,1025,1,100000.0,,100000.0,100.0,1025.0,1.0234505851133235,0.0478504960561932,0.0335107797145794,-2.4027412065050984e-05,2.1144427891644105e-06,1156191890093712.0,1292225295190774.5,1144051217280090.0,1.0015158545944849,100.15158545944846,1157944508882416.0,1294184120841598.8,1145785432574129.5,0.0517766663530813,0.0578685238457101,0.051232981891221,0.0269822448510904,0.0301568793349554,0.0266989159250524
186,186,2.25,0.02,1030,1,100000.0,,100000.0,100.0,1030.0,1.028627330522113,0.0486438966967115,0.0342780692588903,3.997339299568124e-05,7.276130286704061e-06,1144248649471201.8,1289276196351874.2,1142281760510396.2,1.00133522053061,100.13352205306096,1145776473760098.0,1290997664398870.0,1143806958568771.2,0.051495560007432,0.0580223535907811,0.0514070424911074,0.0267768863065334,0.0301707169533371,0.0267308585816107
187,187,2.25,0.02,1035,1,100000.0,,100000.0,100.0,1035.0,1.0333304950748925,0.047528266555931,0.0323920093322245,-8.691674061864668e-06,5.40125876226608e-06,1130802654931459.5,1286327119825697.8,1140512303740702.2,1.0016162917348328,100.1616291734833,1132630361916352.2,1288406199717763.5,1142355704350713.5,0.051139355017551,0.0581727845814595,0.0515784636236249,0.0265324558403049,0.030181585932897,0.0267602770495429
188,188,2.25,0.02,1040,1,100000.0,,100000.0,100.0,1040.0,1.0388284330344733,0.0497009728773659,0.0322958831489058,7.500902747927097e-06,2.9709005763249205e-05,1116554061585990.2,1283378043299521.5,1138742844301629.5,1.001128228207158,100.11282282071578,1117813789373088.4,1284825986608418.8,1140027606099269.5,0.0507351935777937,0.0583155224636443,0.0517434315351519,0.0262678428378244,0.030192512752156,0.0267898520062019
189,189,2.25,0.02,1045,1,100000.0,,100000.0,100.0,1045.0,1.043861314383753,0.0478459600749778,0.0323431344752777,-1.1566606157657231e-05,-1.856866546405003e-05,1105413855401433.4,1280428966773344.2,1136973383774754.5,1.0010926705012866,100.10926705012866,1106621708512944.2,1281828053734330.8,1138215721051953.5,0.0504741798963109,0.0584655255563948,0.0519152160338391,0.0260730185238156,0.0302010400955105,0.0268174023252847
190,190,2.25,0.02,1050,1,100000.0,,100000.0,100.0,1050.0,1.0486604375227444,0.0482645005742267,0.0316376877864534,-2.8315675108468622e-05,-1.61968738322809e-05,1088859539696610.8,1277479873896669.8,1135203923247880.2,1.0012787643716854,100.12787643716852,1090251934481744.4,1279113469644953.5,1136655581579527.0,0.0499580134712821,0.058612111500813,0.0520843422155917,0.0257491519820798,0.0302096112747278,0.0268450955193977
191,191,2.25,0.02,1055,1,100000.0,,100000.0,100.0,1055.0,1.052838556454367,0.0472268557056752,0.0321934908997892,1.3535839657994257e-06,-1.11854408521027e-05,1080012315336309.4,1274530778236853.8,1133434462721005.8,1.002054402127778,100.2054402127778,1082231094934962.8,1277149176979582.0,1135762992892916.5,0.0497953580983637,0.0587638822339979,0.052258454973862,0.0256034781296944,0.0302148600000439,0.0268699384864725
192,192,2.25,0.02,1060,1,100000.0,,100000.0,100.0,1060.0,1.0577214545405922,0.0499653482591438,0.0318730096909269,1.5205523950251672e-05,1.3458383615251256e-05,1062330181952016.0,1271581682577037.8,1131665002194131.2,1.002157959618449,100.21579596184486,1064622647586127.6,1274325704499598.0,1134107089570477.8,0.0492050170908858,0.058897129618112,0.0524164677989302,0.0252471090576632,0.0302201349083006,0.0268949053811468
