,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
57,57,2,25,3000,1000000.0,435,17.15,2.43,0.81,,0.0013049999999999,6256.0,0.6256,435.0,0.0003477268989513,0.0017207031593901,0.0230422517785673,-0.0003413400674636,1.4465086235912149e-05,13888320000000.0,9635607952717.258,7882560000000.0,3.812254326753621,2.3848987566924755,52944752398572.95,36732655732754.98,30049724334325.195,0.0002612092644863,0.0001812249477408,0.0001482539068706,0.0001426580753313,9.897505855150392e-05,8.096809680968099e-05
58,58,2,25,3000,1000000.0,440,17.15,2.43,0.81,,0.0013199999999999,6242.0,0.6242000000000001,440.0,0.0003514787299535,0.0018434514649965,0.0227500747155683,-0.0003272546515749,-0.0001557626828584,13846183541189.318,9612680000000.0,7864920000000.0,3.755565558996583,2.344191383563872,51999526037327.62,36100547306883.625,29536811432904.78,0.0002635369578779,0.0001829599063682,0.0001496944688466,0.0001442107989104,0.0001001180042389,8.191473074098954e-05
59,59,2,25,3000,1000000.0,445,17.15,2.43,0.81,,0.0013349999999999,6342.0,0.6342,445.0,0.0003775117356212,0.001716505168589,0.0246682563308511,-0.0003140973509273,7.729878376988424e-05,14015820000000.0,9766680000000.0,7990920000000.0,3.5491591092664465,2.2522218666197835,49774103252297.2,34684216745944.65,28377995519409.266,0.0002699070293883,0.0001880800114289,0.0001538836457145,0.000147933589462,0.0001030849446929,8.434222747614625e-05
60,60,2,25,3000,1000000.0,450,17.15,2.43,0.81,,0.0013499999999999,6531.5,0.65315,450.0,0.000359790632757,0.0018082648240696,0.0244712761923568,-0.0003153015539287,-1.7906949123713445e-05,14434615000000.0,10058510000000.0,8229690000000.0,3.7521828761157208,2.4507384883265177,54161320592016.05,37741372720228.37,30879304952914.12,0.0002810847683363,0.0001958690240895,0.000160256474255,0.0001544230244612,0.0001076069944208,8.804208634440409e-05
61,61,2,25,3000,1000000.0,455,17.15,2.43,0.81,,0.001365,6643.0,0.6643000000000001,455.0,0.0003859188921068,0.0016287365380005,0.0234256430964199,-0.0003228320801245,-0.0001640704265323,14625805293631.258,10219739182833.12,8370180000000.002,3.549317094257423,2.356724652652799,51887695168448.91,36256377052332.67,29694730623425.277,0.0002880896246377,0.0002013017926855,0.0001648703757461,0.0001585436821369,0.0001107819397287,9.07327241616482e-05
62,62,2,25,3000,1000000.0,460,17.15,2.43,0.81,,0.00138,6734.5,0.6734499999999999,460.0,0.000389958641449,0.0015067773462758,0.0223746614610121,-0.0003161503940143,3.717715888734999e-05,14767677930897.502,10340644131726.754,8485469999999.999,3.5508712936302613,2.38768567766736,52358115803709.73,36662273206888.42,30084839538608.73,0.00029420039078,0.0002060054098353,0.0001690467927072,0.0001622333267883,0.0001135992473883,9.321885498212624e-05
63,63,2,25,3000,1000000.0,465,17.15,2.43,0.81,,0.0013949999999999,6912.5,0.69125,465.0,0.0003718177428026,0.0018292803443346,0.0226032891954029,-0.000310863059849,5.823325800214258e-05,15138375000000.0,10593572729235.62,8709750000000.0,3.811300489171493,2.6324906220606428,57651544623128.07,40343552786734.375,33169381837964.1,0.0003049875486533,0.0002134250061958,0.0001754722882662,0.0001684633194063,0.0001178877142585,9.692410157625816e-05
64,64,2,25,3000,1000000.0,470,17.15,2.43,0.81,,0.0014099999999999,6926.5,0.69265,470.0,0.0004227095417945,0.0016683164941063,0.0244167668081167,-0.0003117690954513,6.767596796882812e-07,15135406588102.908,10597545000000.0,8727390000000.001,3.3356241704671765,2.3104180866481783,50485984450915.97,35349396725717.125,29111267891767.043,0.0003082521273658,0.0002158327080339,0.0001777445830867,0.0001706441979498,0.0001194820605733,9.8396991060446e-05
65,65,2,25,3000,1000000.0,475,17.15,2.43,0.81,,0.0014249999999999,7111.5,0.71115,475.0,0.0004030540501104,0.0016221160856078,0.0232912655789987,-0.000297275651971,-0.0001958772057851,15476740623753.088,10880595000000.0,8960490000000.0,3.547910763597004,2.5226456948232423,54900278569087.69,38596479130795.61,31785335754772.85,0.0003186159604122,0.0002239962088956,0.0001844674661493,0.0001766900471472,0.0001242181987976,0.0001022973401862
66,66,2,25,3000,1000000.0,480,17.15,2.43,0.81,,0.0014399999999999,7049.5,0.70495,480.0,0.000407451606577,0.0016970115991371,0.0233108859298423,-0.0002947456138661,-4.36344775878662e-05,15297415000000.0,10785735000000.0,8882370000000.0,3.5465046021457587,2.500704695973715,54265291902629.62,38260781848397.84,31508879169268.81,0.0003183568626733,0.0002244635944193,0.0001848523718748,0.0001768701981165,0.0001247057157226,0.0001026988247127
67,67,2,25,3000,1000000.0,485,17.15,2.43,0.81,,0.001455,7084.5,0.70845,485.0,0.0004113830893572,0.0016416893233962,0.0246835068249499,-0.0002851920780075,3.921744020326815e-06,15363468523772.225,10839285000000.0,8926470000000.0,3.549572198045696,2.5156400960619223,54554248617385.39,38489293469747.42,31697065210380.227,0.0003230978642023,0.0002279530711155,0.0001877260585657,0.0001798077746235,0.0001268585743736,0.0001044717671312
68,68,2,25,3000,1000000.0,490,17.15,2.43,0.81,,0.00147,7218.0,0.7218,490.0,0.0003917371390684,0.0018056186662,0.0227266377169481,-0.0002783353381198,5.6278227245703536e-05,15589117078676.496,11027505948416.172,9094680000000.0,3.811954123840241,2.7509924884214114,59414718737269.305,42029074577605.05,34662505354109.79,0.0003312843343882,0.0002343455341085,0.0001932710489675,0.0001847091179512,0.0001306604400142,0.0001077591702192
69,69,2,25,3000,1000000.0,495,17.15,2.43,0.81,,0.001485,7405.5,0.74055,495.0,0.0003952575531229,0.0017219496858139,0.025634105959687,-0.00027497778716,-1.0103971819471289e-06,15928552804366.98,11292124901920.424,9330930000000.0,3.816314458022174,2.819299259124132,60640547053232.64,42989506947432.88,35523170664964.06,0.0003420528019143,0.000242489258736,0.0002003741827751,0.0001909754155785,0.000135386954006,0.0001118732038227
70,70,2,25,3000,1000000.0,500,17.15,2.43,0.81,,0.0015,7237.0,0.7237,500.0,0.0003991261045825,0.00174109805943,0.0236677404534901,-0.0002807947962352,8.853483578286115e-05,15559550000000.0,11013848518683.56,9118620000000.0,3.75821282562171,2.7198332922350303,58476415783053.17,41392610027288.96,34269899482161.383,0.0003376284487936,0.0002389907542705,0.0001978659746418,0.0001887964967286,0.0001336398556402,0.0001106435283153
71,71,2,25,3000,1000000.0,505,17.15,2.43,0.81,,0.0015149999999999,7475.5,0.7475499999999999,505.0,0.0004287717286785,0.0018436697221264,0.0237298729620615,-0.0002536847810508,9.019893995281824e-05,16021595808286.852,11362760000000.0,9419130000000.0,3.5459072121068784,2.649972695012217,56794584205046.31,40279584964185.71,33389655957153.945,0.0003512346824308,0.0002491009914302,0.0002064916113171,0.0001966484211181,0.0001394660582055,0.0001156100219335
72,72,2,25,3000,1000000.0,510,17.15,2.43,0.81,,0.00153,7464.0,0.7464,510.0,0.0003815141931794,0.0019171083678041,0.0224752342047532,-0.0002679924004545,-4.0484916593113394e-05,15930912572482.566,11345280000000.0,9404640000000.0,4.027808146441656,3.0082925729467003,64207992995796.52,45726047108789.84,37904486419128.42,0.0003527436119616,0.0002512081481652,0.0002082383333475,0.0001978204068991,0.0001408788037579,0.0001167811136414
73,73,2,25,3000,1000000.0,515,17.15,2.43,0.81,,0.001545,7654.0,0.7654000000000001,515.0,0.0004627963640473,0.0018856167885098,0.0237735590189586,-0.0002761531207865,-0.0001468610500708,16303020000000.0,11634080000000.0,9644040000000.0,3.3384015943510663,2.5552021775279123,54425806381344.53,38839073098424.28,32195547436851.69,0.0003645757015069,0.0002601666977889,0.0002156644994829,0.0002046924908093,0.0001460716366338,0.0001210856987886
74,74,2,25,3000,1000000.0,520,17.15,2.43,0.81,,0.00156,7545.0,0.7545,520.0,0.0004411176129223,0.0018227790263738,0.0250686538347333,-0.0002430128407387,-0.0001047429757161,16045741017518.05,11468400000000.0,9506700000000.0,3.548377032498574,2.6770860437870625,56932842067884.94,40691707865563.34,33731284151716.984,0.0003623995988827,0.0002590184869174,0.0002147126931025,0.0002037280190541,0.0001456108765042,0.0001207037528916
75,75,2,25,3000,1000000.0,525,17.15,2.43,0.81,,0.0015749999999999,7466.0,0.7465999999999999,525.0,0.0004458783320159,0.0017126004820676,0.0223340923072207,-0.0002615013712338,-7.244789713242331e-05,15811679819652.662,11326929364522.818,9407160000000.0,3.5445552104144573,2.644306083397864,56001769536360.55,40117691166388.42,33318256650813.09,0.0003605736122307,0.0002583022096977,0.0002145232954829,0.0002030098999457,0.0001454291272788,0.0001207807539841
76,76,2,25,3000,1000000.0,530,17.15,2.43,0.81,,0.0015899999999999,7428.0,0.7428,530.0,0.0004758953842838,0.0016520140305749,0.0238199037325213,-0.0002533572966268,5.35796864665002e-05,15673080000000.0,11247372349569.838,9359280000000.0,3.341070863041981,2.481765431903737,52365250613168.84,37578540518191.08,31270244441987.08,0.0003608701146229,0.0002589689167027,0.0002154958978316,0.0002035150411819,0.0001460471998427,0.0001215303089522
77,77,2,25,3000,1000000.0,535,17.15,2.43,0.81,,0.0016049999999999,7393.5,0.73935,535.0,0.000481221302266,0.001893458576364,0.0226878858932473,-0.0002573068483967,-2.185587251259321e-05,15600285000000.0,11173328794509.68,9315810000000.0,3.335263846269938,2.4659270000321905,52031059700679.23,37265994663716.16,31070680200405.6,0.0003626762486711,0.0002597581372623,0.0002165744423344,0.0002048510064434,0.0001467196047302,0.0001223280891558
78,78,2,25,3000,1000000.0,540,17.15,2.43,0.81,,0.0016199999999999,7421.5,0.74215,540.0,0.0004853304385505,0.0017760623596108,0.0236837340183841,-0.0002550930372831,-7.677530937982881e-05,15594671241610.75,11193756703715.48,9351090000000.0,3.3379355155577937,2.477258952559013,52054219423963.9,37364190537016.28,31213462802243.56,0.0003660419548392,0.0002627426075446,0.0002194910819501,0.0002071096242147,0.0001486619825797,0.0001241899047368
79,79,2,25,3000,1000000.0,545,17.15,2.43,0.81,,0.0016349999999999,7420.0,0.742,545.0,0.000489499750131,0.0018671384491678,0.0226427480257971,-0.0002451776372583,9.935406827035708e-06,15525872193965.848,11169611976009.688,9349200000000.0,3.340149297153758,2.4784314958315923,51859583080567.234,37308784525013.69,31228236847478.062,0.000366066115559,0.000263355025552,0.0002204336918936,0.0002084495140004,0.0001499626017066,0.0001255218497193
80,80,2,25,3000,1000000.0,550,17.15,2.43,0.81,,0.0016499999999999,7671.5,0.76715,550.0,0.0004945160969782,0.001859456348827,0.0213159054932824,-0.0002400277938269,2.13972870943732e-05,15984248053422.734,11525580625105.54,9666089999999.998,3.336595575910716,2.559674857101931,53333087208533.74,38456284872037.81,32251903199484.33,0.000380486110354,0.0002743528082748,0.0002300898343256,0.0002169750484388,0.0001564517396163,0.0001312104478705
81,81,2,25,3000,1000000.0,555,17.15,2.43,0.81,,0.0016649999999999,7619.0,0.7619,555.0,0.0004712623535851,0.0018011346468926,0.0236160028860975,-0.0002386342404268,-1.8575441990454457e-05,15847520000000.0,11428500000000.0,9599940000000.0,3.545461036887077,2.7001336823130444,56162780592111.32,40502005234695.664,34021684397144.36,0.0003808158471635,0.0002746268128583,0.0002306865228009,0.0002173872547237,0.0001567696548487,0.000131686510073
82,82,2,25,3000,1000000.0,560,17.15,2.43,0.81,,0.0016799999999999,7816.5,0.78165,560.0,0.0004757663035661,0.0017170223900799,0.0221470369205133,-0.0002328375796213,-0.0002222214687361,16226223497333.152,11724750000000.0,9848790000000.0,3.543502021888144,2.769098292056296,57483538377776.47,41536474380844.445,34890638479909.33,0.0003935453163664,0.0002843681062833,0.0002388692092779,0.0002249539866511,0.0001625473268885,0.0001365397545863
83,83,2,25,3000,1000000.0,565,17.15,2.43,0.81,,0.001695,7923.5,0.7923500000000001,565.0,0.0005081396527656,0.0018510674389921,0.0237934321641283,-0.0002291092025754,5.9019317297707936e-05,16378242638177.305,11885250000000.0,9983610000000.0,3.3356981608842444,2.643012848046548,54632303554144.5,39645192720698.21,33301961885386.49,0.000400838358685,0.0002908776117076,0.0002443371938343,0.0002293603288435,0.0001664406193393,0.000139810120245
84,84,2,25,3000,1000000.0,570,17.15,2.43,0.81,,0.00171,8061.0,0.8061,570.0,0.0004834429465745,0.0019180148801083,0.0234231585734339,-0.000225670719923,5.556101501002352e-05,16591143881772.89,12091500000000.0,10156860000000.0,3.548949177664557,2.860541670992548,58875646251388.69,42908125064888.24,36042825054506.12,0.0004097179794247,0.0002985993602079,0.0002508234625746,0.0002347181155057,0.0001710607848296,0.0001436910592568
85,85,2,25,3000,1000000.0,575,17.15,2.43,0.81,,0.001725,8269.0,0.8269,575.0,0.0005164839749339,0.0017834235362105,0.0237375496963401,-0.0002294714826412,1.168799971070372e-05,16951450000000.0,12384017928333.535,10418940000000.0,3.3398942457335083,2.761782455425693,56616540336226.7,41361668209153.22,34798458938363.727,0.0004224127325165,0.0003085970139805,0.000259629289254,0.0002418967938216,0.0001767196453102,0.0001486780293733
86,86,2,25,3000,1000000.0,580,17.15,2.43,0.81,,0.0017399999999999,8419.5,0.8419500000000001,580.0,0.0005212848387258,0.0019336216801317,0.022568494554489,-0.0002228442015143,-6.868805204838443e-05,17259975000000.002,12584583427967.969,10608570000000.0,3.3379074851161814,2.810364236894789,57612466856343.17,42006369977053.27,35410589384874.336,0.0004338889834853,0.0003163568957166,0.0002666829849714,0.000248455786034,0.0001811539453276,0.0001527094099526
87,87,2,25,3000,1000000.0,585,17.15,2.43,0.81,,0.0017549999999999,8614.0,0.8614,585.0,0.0005261489350231,0.0018308037847904,0.0237968041486383,-0.0002188892223105,5.441781424625742e-05,17586836356578.531,12849898063482.955,10851602634353.512,3.335558131612805,2.873227005464265,58661450151384.016,42861242318855.56,36195864571153.55,0.00044599944583,0.0003258714244613,0.0002751949619113,0.0002551880969623,0.0001864542869732,0.0001574586678983
88,88,2,25,3000,1000000.0,590,17.15,2.43,0.81,,0.0017699999999999,8694.5,0.8694500000000001,590.0,0.0005308348530092,0.0019713935422484,0.0249378418900765,-0.0002179165076915,-5.4840284044502623e-05,17674266894722.89,12954805000000.0,10937629054407.531,3.3343704577670605,2.8990661978220347,58932508742050.89,43196086347548.31,36470079562883.52,0.0004521645330758,0.0003314255345811,0.0002798196928789,0.0002585268680854,0.0001894938660402,0.0001599880210341
89,89,2,25,3000,1000000.0,595,17.15,2.43,0.81,,0.001785,8826.0,0.8826,595.0,0.0005347971873561,0.001921289138445,0.0236662508087873,-0.0002233398959163,-1.1775351806946098e-05,17863494956156.21,13150740000000.0,11087438044964.936,3.337714059814396,2.945872546484994,59623362084311.984,43893500942626.42,37006774696935.72,0.000461048815725,0.0003394147179927,0.0002861618173041,0.0002633339420005,0.0001938610676647,0.0001634449907049
90,90,2,25,3000,1000000.0,600,17.15,2.43,0.81,,0.0018,9090.5,0.90905,600.0,0.0005095189576991,0.0018156947579456,0.0225566580268803,-0.0002221063509841,-0.0002638697185199,18318406999181.99,13544845000000.0,11403624198377.422,3.544885269942074,3.2210568529718246,64908014300909.93,47993747109280.18,40406712362245.125,0.0004768685741428,0.0003526022171264,0.0002968615126732,0.0002721640108931,0.000201241261988,0.0001694282751052
91,91,2,25,3000,1000000.0,605,17.15,2.43,0.81,,0.001815,9039.5,0.90395,605.0,0.0005439328857618,0.0017807701768124,0.0247031776092647,-0.0002100455588261,-6.444967333209156e-05,18135661612470.62,13468397462600.293,11323651984878.545,3.336808750564725,3.016308255990865,60515234083247.69,44941466299471.97,37784860855087.66,0.0004760983068905,0.0003535730521164,0.000297269085243,0.0002714978335977,0.0002016270931419,0.0001695194279647
92,92,2,25,3000,1000000.0,610,17.15,2.43,0.81,,0.00183,9178.5,0.91785,610.0,0.0005484140814359,0.0019560468047579,0.0247059668234525,-0.0002078523672194,-8.39624066872788e-05,18357000000000.0,13648432144571.203,11481534333787.21,3.336894625316469,3.0627692697533493,61255385395066.98,45543387865889.28,38312676937562.2,0.0004859633749109,0.0003613138392558,0.0003039497289319,0.0002769170893007,0.0002058878957887,0.0001732000364121
93,93,2,25,3000,1000000.0,615,17.15,2.43,0.81,,0.001845,9347.0,0.9347,615.0,0.0005518741299397,0.001913595825683,0.0237483654275766,-0.0002073733659625,2.1131200057500183e-05,18680667048729.992,13871426487859.012,11683750000000.0,3.343159378501161,3.1248265183774797,62451956536698.22,46374025181326.22,39060331479718.48,0.0004987141734094,0.0003703228036159,0.0003119188254023,0.0002838892817953,0.0002108034628978,0.0001775574387961
94,94,2,25,3000,1000000.0,620,17.15,2.43,0.81,,0.0018599999999999,9369.0,0.9369,620.0,0.0005570248422372,0.0017775580716746,0.0225404166551415,-0.0002044551587896,6.176158054289074e-05,18641746007312.406,13876445528688.955,11711250000000.0,3.3391735818669317,3.1284681500902507,62247954579943.38,46335807314511.34,39105851876128.125,0.0005017582805263,0.0003734962082178,0.0003152181485848,0.0002854142483592,0.0002124551674995,0.0001793049650384
95,95,2,25,3000,1000000.0,625,17.15,2.43,0.81,,0.0018749999999999,9482.0,0.9482,625.0,0.0005621258787299,0.0018768535377807,0.026049630956148,-0.0002003135325713,3.060163524241812e-05,18782695686634.09,14015846733171.545,11852500000000.0,3.3355518301110303,3.162769911455497,62650648358691.445,46750578286486.78,39534623893193.7,0.0005097043256029,0.0003803467737577,0.0003216402277926,0.00028965236198,0.0002161416646015,0.0001827801864889
96,96,2,25,3000,1000000.0,630,17.15,2.43,0.81,,0.0018899999999999,9579.5,0.95795,630.0,0.0005663888216531,0.0016651613046268,0.0249819351985548,-0.0001914654427666,-3.159727927345254e-05,18891077750947.688,14131715782001.264,11974375000000.0,3.3369305182096864,3.196613096772104,63038223864313.88,47156561144742.7,39957663709651.29,0.0005168610526368,0.0003866446155664,0.0003276196386867,0.0002934463415424,0.0002195163426151,0.0001860050856988
97,97,2,25,3000,1000000.0,635,17.15,2.43,0.81,,0.0019049999999999,9657.0,0.9657,635.0,0.0005707882445449,0.0018190178117661,0.0241516120626299,-0.0001990696942229,9.4386456882521e-05,18958472135686.344,14217564660922.93,12071250000000.0,3.337490007058431,3.223016031425174,63273749222993.2,47451008418741.445,40287700392814.67,0.0005229759775874,0.0003921964135211,0.0003329895850398,0.0002966966694943,0.0002225023226041,0.0001889128852789
98,98,2,25,3000,1000000.0,640,17.15,2.43,0.81,,0.0019199999999999,9847.5,0.98475,640.0,0.0005433778979977,0.0019829931610141,0.0238109275437008,-0.0001956789154894,-6.22414913267542e-05,19245335117818.89,14475825000000.0,12309375000000.0,3.54542153731756,3.4915907567278226,68237455402392.28,51326384123898.99,43644884459097.78,0.0005351878259027,0.0004025539312497,0.0003423077646681,0.0003034565395017,0.0002282518716374,0.0001940917275828
99,99,2,25,3000,1000000.0,645,17.15,2.43,0.81,,0.0019349999999999,10082.5,1.00825,645.0,0.0005797873230903,0.0017264790224196,0.0239820634244577,-0.0001936837464184,-7.729998249191408e-06,19615401721466.68,14821275000000.0,12588303724432.67,3.3374338492323137,3.364939546891432,65464558374138.84,49464611339304.05,42012279722910.17,0.0005496796404074,0.0004153345023499,0.0003527602627181,0.0003119336503991,0.0002356951175391,0.0002001853231891
100,100,2,25,3000,1000000.0,650,17.15,2.43,0.81,,0.0019499999999999,10145.5,1.0145499999999998,650.0,0.0005845909773825,0.0018986975259264,0.0235563017644136,-0.0001834323894994,-0.000175082982408,19682270000000.0,14913885000000.0,12649009054559.646,3.3356656845278327,3.3842053940507824,65653584644585.17,49747819292546.5,42192937432199.44,0.0005559930686616,0.0004212937169755,0.0003573145455159,0.0003156936841277,0.0002392111936432,0.0002028837257592
101,101,2,25,3000,1000000.0,655,17.15,2.43,0.81,,0.0019649999999999,10101.0,1.0101,655.0,0.000589086435525,0.0018133690579535,0.0247625128952871,-0.0001849366904544,-5.708482250775665e-05,19573670299412.77,14848470000000.0,12575654891662.844,3.33567445026375,3.3693536042792056,65291175697751.95,49529497982904.32,41948151802193.47,0.0005572812757456,0.0004227502649168,0.0003580410262439,0.0003165442229691,0.0002401285669235,0.0002033727372085
102,102,2,25,3000,1000000.0,660,17.15,2.43,0.81,,0.00198,10250.0,1.025,660.0,0.0005935023035021,0.0018588948527415,0.0227451703972275,-0.0001855169245974,-8.606405913793127e-05,19771716884700.65,15041970571113.188,12743021593998.527,3.336129293057556,3.41954097829945,65961166925433.19,50182082694922.85,42512472710275.85,0.0005672587659356,0.0004315603805763,0.000365602579981,0.0003224092804831,0.0002452832466275,0.0002077952282677
103,103,2,25,3000,1000000.0,665,17.15,2.43,0.81,,0.001995,10434.5,1.04345,665.0,0.0005981012561164,0.001870381193281,0.0233018284703279,-0.0001915768384688,-7.565529243879041e-06,20035291409702.83,15281953693655.816,12953932548783.049,3.33555562422926,3.480485108650613,66828821121228.84,50973800624713.5,43208557510665.47,0.0005792395714844,0.0004418159999744,0.0003745106664613,0.0003293268648522,0.000251194644282,0.0002129281729205
104,104,2,25,3000,1000000.0,670,17.15,2.43,0.81,,0.0020099999999999,10592.0,1.0592,670.0,0.0006020492631364,0.0018819444582584,0.0251804711484803,-0.0001849793742958,2.016547088755784e-05,20243996462883.367,15481385099043.344,13134080000000.0,3.3385987332784373,3.536227852726313,67586276569619.63,51685899911271.88,43849225373806.28,0.0005897826433403,0.0004510301235738,0.0003826444266795,0.0003354470799641,0.0002565296548434,0.0002176343387578
105,105,2,25,3000,1000000.0,675,17.15,2.43,0.81,,0.002025,10532.0,1.0532,675.0,0.0006069091409699,0.0018378642935983,0.0240772935730368,-0.0001758862340917,4.076446769773223e-05,20036141267134.605,15362628547368.326,13059680000000.0,3.336578520082757,3.5140852085192487,66852172106570.28,51258626796698.24,43574656585638.68,0.0005881048916834,0.0004509269962396,0.0003833303823035,0.0003345814299453,0.0002565389292562,0.0002180822320411
106,106,2,25,3000,1000000.0,680,17.15,2.43,0.81,,0.0020399999999999,10480.0,1.048,680.0,0.0006112547440579,0.0019197056398313,0.0241027714053751,-0.0001788431258202,0.000121220200844,19844496960907.66,15255871591767.684,12995200000000.004,3.337399416591211,3.497571042628243,66228566723277.47,50914594188379.27,43369880928590.22,0.0005868808544359,0.0004511769168338,0.000384319849205,0.0003339750511351,0.0002567502973246,0.000218704086733
107,107,2,25,3000,1000000.0,685,17.15,2.43,0.81,,0.002055,10762.0,1.0762,685.0,0.0006160583194514,0.0020055029308937,0.0229110911023565,-0.0001823703458666,-5.143626906502448e-05,20283266109393.945,15634644465345.938,13344880000000.0,3.3357239498037323,3.589905951782046,67659373469329.47,52152855621763.234,44514833802097.37,0.0006043567628633,0.000465847219409,0.0003976217850765,0.0003439290295894,0.0002651056328867,0.0002262797127264
108,108,2,25,3000,1000000.0,690,17.15,2.43,0.81,,0.00207,10796.0,1.0796,690.0,0.0006203555923889,0.0017371962040794,0.0238531022615273,-0.0001803060656128,-7.360311941504249e-05,20251830621329.688,15654200000000.0,13387040000000.0,3.3367959135153527,3.6024039649541475,67576208714207.01,52234857491835.14,44669809165431.43,0.0006079813620884,0.0004699556309927,0.0004018930913316,0.00034600060517,0.0002674505221146,0.000228716308567
109,109,2,25,3000,1000000.0,695,17.15,2.43,0.81,,0.002085,10727.0,1.0726999999999998,695.0,0.0006248608653435,0.0017944924532669,0.0226955553971627,-0.0001750811680556,-7.419468429917792e-05,20027491115451.164,15554149999999.998,13301480000000.0,3.3367436627487885,3.5793227347950065,66826563130828.16,51900179654527.59,44383601911458.086,0.0006056925149533,0.0004704050136461,0.0004022773909801,0.0003446766958771,0.0002676896970405,0.0002289208443657
110,110,2,25,3000,1000000.0,700,17.15,2.43,0.81,,0.0021,10845.0,1.0845,700.0,0.0006295995759728,0.0018174272481654,0.0226594182920013,-0.0001683040434949,-2.3225778853528423e-05,20151850739361.805,15725250000000.0,13437670330033.38,3.3354535069567306,3.6172901718763417,67215391078480.81,52450707492206.95,44820611173576.81,0.0006138380876658,0.0004790010363273,0.0004093199163072,0.0003493787305862,0.0002726334148764,0.0002329729543289
111,111,2,25,3000,1000000.0,705,17.15,2.43,0.81,,0.002115,10945.5,1.09455,705.0,0.000633819696759,0.0019996374268367,0.0253070010377049,-0.0001719792039883,3.3284344585098284e-05,20241758442094.914,15870975000000.0,13542828871939.756,3.3369112750391494,3.652400573061088,67544662312065.74,52959808309385.77,45191024560541.78,0.0006210494439418,0.0004869468345233,0.0004155155968478,0.0003533567448282,0.0002770567625976,0.0002364147334158
112,112,2,25,3000,1000000.0,710,17.15,2.43,0.81,,0.00213,10920.5,1.09205,710.0,0.0006382326857874,0.0018500836815135,0.0247062419316333,-0.0001651288350551,-8.545071035176872e-05,20098908225362.12,15813084499237.217,13492573108766.584,3.33734112344251,3.64453756431695,67076806033690.01,52773573064592.39,45029247318522.55,0.0006211315469929,0.0004886835407978,0.0004169710470834,0.0003532985680147,0.0002779623672507,0.0002371724227361
113,113,2,25,3000,1000000.0,715,17.15,2.43,0.81,,0.0021449999999999,10901.5,1.09015,715.0,0.000642768480759,0.0017481882325366,0.0233810461614931,-0.0001649332643033,-9.394814731298084e-06,19967491110227.77,15753422574582.504,13449808363960.62,3.3371275883623004,3.63797778422486,66634214617911.28,52571298767910.414,44883827023960.41,0.0006214158311498,0.0004902682128965,0.0004185765651356,0.0003532531165231,0.0002787002928739,0.0002379461042441
114,114,2,25,3000,1000000.0,720,17.15,2.43,0.81,,0.0021599999999999,10990.0,1.099,720.0,0.0006476956069718,0.0017992479377188,0.0246755976631341,-0.0001645344551359,-2.214267393342612e-05,20032358306484.664,15848900633530.812,13539549582813.451,3.334900205302768,3.665037013400805,66805582037282.41,52854237892267.42,45152821078968.81,0.0006278635962154,0.00049674369815,0.0004243629313204,0.0003567021719497,0.0002822102716267,0.0002410892751378
115,115,2,25,3000,1000000.0,725,17.15,2.43,0.81,,0.002175,11047.0,1.1047,725.0,0.000652347604273,0.0017871163164796,0.0242895873226126,-0.0001634429155478,-8.631920359740882e-06,20038521161808.863,15898522814218.844,13590225719540.848,3.3341120388722354,3.6831934448358608,66810672388321.79,53007454523313.33,45311333650812.5,0.0006324880896023,0.0005018147916738,0.0004289565998013,0.0003590502234698,0.0002848697328106,0.0002435096653193
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,0.0021899999999999,11085.5,1.10855,730.0,0.0006560840618021,0.0019237778087021,0.022983202020014,-0.0001673599083744,9.7873274118763e-05,20010281092515.715,15921238692777.65,13617973827649.018,3.337992322625589,3.700350331287373,66794506580527.7,53145244572933.23,45456924779760.8,0.000636092993607,0.0005061092512992,0.0004328923566261,0.0003608075970932,0.0002870776201958,0.0002455471960296
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,0.002205,11077.0,1.1077,735.0,0.0006608101984965,0.0018731080802603,0.0244940089349352,-0.000154568854095,-2.741537695514583e-05,19896936091927.56,15876363665667.79,13587931738722.535,3.336814870451027,3.696165009193275,66391946351121.64,52976130589752.42,45340108188113.19,0.0006369157933263,0.0005082142653791,0.0004349598492474,0.0003609519731498,0.000288014434237,0.0002464998002434
