,Simulation Number,SU.numberRays,SU.photonEnergy,PG.cFactor,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,ExitSlit.openingHeight,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
104,104,1000000.0,670,20,17.15,2.43,0.81,0.001,,0.00134,25623.5,0.0020021090103423,670.0,0.0005581195157446,0.0665966522504269,0.0009979808917382,0.002059662703131,-2.076926182741683e-06,35913948688.671455,27518545627.60913,23402698584.277885,20701807166.94011,18461447184.367,2.404772077282749,0.0048151836651487,86375046605.03476,66183634712.30547,56284793366.0441,49788999097.63838,44400808576.3369,1.0463064261658491e-06,8.017172207518314e-07,6.818073426182806e-07,6.031203658440415e-07,5.378503765423508e-07,5.951013299022765e-07,4.559878180460938e-07,3.877874073813265e-07,3.430330951136154e-07,3.059098810486119e-07
105,105,1000000.0,675,20,17.15,2.43,0.81,0.001,,0.00135,25843.5,0.0020210855946082,675.0,0.0005623419606876,0.0668773268951586,0.0009970867684055,0.0022044489805492,7.496772023525603e-07,36100972655.64595,27740590169.13539,23605174605.47231,20898025048.24952,18636430267.882866,2.4045121450100453,0.004859540804077,86801939588.80154,66700059718.26376,56756779370.78722,50247651914.15751,44809825754.3952,1.0596430884693867e-06,8.142474421167412e-07,6.92863883790398e-07,6.134030796418023e-07,5.470202898817272e-07,6.028463710903034e-07,4.632372173150078e-07,3.94180344823381e-07,3.489739371695626e-07,3.11207802189607e-07
106,106,1000000.0,680,20,17.15,2.43,0.81,0.001,,0.00136,25845.0,0.0020220184572276,680.0,0.0005892745687674,0.0674667948683478,0.0009977567608203,0.0019965267689343,-2.055074033939338e-07,35964185698.02924,27714591943.513504,23594305173.959614,20907670847.7348,18645032194.09696,2.307922440202112,0.0046666620666359,83002556457.6443,63963132706.716896,54453829810.68824,48253285769.015686,43031290916.45006,1.063604286524987e-06,8.196309249962285e-07,6.977776260892035e-07,6.183231429628284e-07,5.514079014758452e-07,6.05263050063519e-07,4.664256433287194e-07,3.970828432938166e-07,3.518678480107373e-07,3.137885325441981e-07
107,107,1000000.0,685,20,17.15,2.43,0.81,0.001,,0.00137,26032.0,0.0020374701109485,685.0,0.0005706386358496,0.0663741785784537,0.0009980983353797,0.0020881920689915,2.3464062237104058e-07,36081028085.03416,27887279645.952454,23752674644.181465,21067440947.20789,18787511893.056477,2.4046907918522966,0.004899183523953,86758366354.24013,67056149798.29906,57114316249.97762,50657557637.674805,45175371274.37131,1.0750642039919882e-06,8.309246627734902e-07,7.077306721650597e-07,6.277219035632926e-07,5.597895234774777e-07,6.118005309869355e-07,4.728649210040578e-07,4.027573417648191e-07,3.572257289249437e-07,3.185665808913835e-07
108,108,1000000.0,690,20,17.15,2.43,0.81,0.001,,0.00138,26040.5,0.0020388322232005,690.0,0.0005977494459443,0.0670911911793431,0.0009955791660629,0.0019750376344794,3.897365934937387e-07,35937401927.45564,27866798192.44276,23746608309.14568,21081525187.893494,18800071930.1321,2.308659635104833,0.0047069682518925,82967204463.00217,64334932948.9303,54822819714.81415,48670051724.56894,43402954250.70117,1.0788787928516528e-06,8.365907378389009e-07,7.128982823691277e-07,6.328896699905803e-07,5.643980316231276e-07,6.139871030741834e-07,4.761016038017802e-07,4.057085504678817e-07,3.60175858138796e-07,3.211974456380887e-07
109,109,1000000.0,695,20,17.15,2.43,0.81,0.001,,0.00139,26014.0,0.0020370473538705,695.0,0.0006021188560793,0.0637723234160847,0.0009982104639927,0.0021229343155021,-1.6422182037914324e-06,35738340396.49873,27803132840.792675,23703893121.68479,21063069639.02129,18783613650.04016,2.3085144112269447,0.0047025573286765,82502546750.79794,64183989563.23302,54720827233.46912,48624442778.51564,43362281127.72658,1.0808365935718935e-06,8.408516751721702e-07,7.168781429633486e-07,6.370115731797577e-07,5.680738603762617e-07,6.150632155066931e-07,4.784968774849161e-07,4.079482304354226e-07,3.624991870603773e-07,3.2326934273537135e-07
110,110,1000000.0,700,20,17.15,2.43,0.81,0.001,,0.0014,26071.0,0.0020418013596537,700.0,0.0006064256308491,0.0665688585409734,0.0009974240101908,0.0017551923259961,-2.080566327085821e-06,35653753826.138016,27825895721.29381,23737234926.065044,21112226058.820274,18827450337.36768,2.308609586094398,0.0047137172754499,82310512014.45105,64239062603.313736,54799950942.03412,48739836628.15248,43465186996.92398,1.0860358361030528e-06,8.475943395008593e-07,7.23051152072647e-07,6.430917258136897e-07,5.734960158344326e-07,6.181399124836901e-07,4.824259692209798e-07,4.1153962052225234e-07,3.6602904793625917e-07,3.264172002920933e-07
111,111,1000000.0,705,20,17.15,2.43,0.81,0.001,,0.00141,26177.0,0.0020502920581289,705.0,0.000610620095017,0.0667160067171772,0.0009816944039338,0.0017860457459243,2.8388756940547405e-06,35633327326.90767,27899309420.416862,23812825280.260487,21200019881.054108,18905743068.00773,2.309128069101683,0.0047343871018646,82281919116.91965,64423080676.36388,54986865124.32882,48953562633.28111,43655783466.29451,1.0932873339775418e-06,8.559953252816003e-07,7.306154720350753e-07,6.504504337580179e-07,5.800583607043213e-07,6.220446009005567e-07,4.87033238142749e-07,4.156962178098059e-07,3.700849428124005e-07,3.300341641850236e-07
112,112,1000000.0,710,20,17.15,2.43,0.81,0.001,,0.00142,26186.0,0.0020509035320384,710.0,0.000615251036379,0.0642556040412125,0.0009968895963655,0.0017275655464218,-1.1164230831966332e-06,35475213889.22509,27865318941.992702,23795647078.602,21206342521.27805,18911381468.92697,2.3080009884561434,0.0047334871629187,81876824981.39667,64313180723.55026,54920374469.2725,48944257264.57996,43647485129.27386,1.0963169857712016e-06,8.611427281434191e-07,7.353746241290976e-07,6.553554147624353e-07,5.844325221977191e-07,6.23583237783293e-07,4.898165198375212e-07,4.1827983607817283e-07,3.727650458219392e-07,3.324242250990427e-07
113,113,1000000.0,715,20,17.15,2.43,0.81,0.001,,0.00143,26085.0,0.0020429000669842,715.0,0.0006195872285842,0.0694260454951816,0.000964666343166,0.001953689497004,-4.521909537680352e-07,35168692948.03267,27714431079.131237,23678601396.167515,21123586692.617542,18837581517.662125,2.3079881826805613,0.0047149899698648,81168940753.92258,63964589688.18495,54649940977.371,48752996288.40297,43476922512.12416,1.0944981739624e-06,8.625112753930985e-07,7.369106957823019e-07,6.573951183448708e-07,5.862514880326936e-07,6.221838446982847e-07,4.903074250703452e-07,4.189078984401042e-07,3.737060800539508e-07,3.332634201332185e-07
114,114,1000000.0,720,20,17.15,2.43,0.81,0.001,,0.00144,26069.5,0.0020415121469629,720.0,0.0005997951882363,0.0665446539167555,0.0009894760629176,0.0020143531110461,2.0483475311148247e-06,34976831847.42496,27653484902.105465,23638345562.69,21109235599.597816,18824783507.14617,2.4046459939518687,0.0049089750375564,84104517667.08376,66494959281.93367,56840243869.721954,50758801888.33381,45265658821.30813,1.0962603150343444e-06,8.667285305547617e-07,7.408841448672557e-07,6.616155908429707e-07,5.900152188745681e-07,6.228079438785497e-07,4.924062347352019e-07,4.209114610725803e-07,3.75877371569355e-07,3.351997333888802e-07
115,115,1000000.0,725,20,17.15,2.43,0.81,0.001,,0.00145,26100.5,0.0020435003365768,725.0,0.0006280753243003,0.0672809272398765,0.0009665415647363,0.0016781523880074,-2.547636577150582e-07,34842763590.77903,27638257735.469177,23637174061.126183,21129793480.204704,18843116603.575203,2.3086402981323806,0.0047177081169392,80439423310.38211,63806807624.55963,54569742873.87751,48781101929.152016,43501986546.29697,1.099763440727379e-06,8.72363219515507e-07,7.460745703138088e-07,6.669325846988392e-07,5.947568049814309e-07,6.243126402671042e-07,4.952223038869369e-07,4.235308863519701e-07,3.7860364094128107e-07,3.376309645183319e-07
116,116,1000000.0,730,20,17.15,2.43,0.81,0.001,,0.00146,26435.5,0.0020692835979432,730.0,0.0005836254489962,0.0634909893919936,0.000995122077435,0.0020600273698165,-2.07735069635672e-06,35112128985.97653,27944284994.47504,23910911442.01477,21396392402.733604,19080864056.635063,2.5016045017299557,0.005176532278773,87836712789.39474,69905591203.11435,59815679695.86029,53525343762.51324,47732804142.56621,1.116155197188164e-06,8.883015592915946e-07,7.600874354890241e-07,6.801551279025717e-07,6.065483979100206e-07,6.331106909337146e-07,5.03866501161655e-07,4.31140295421987e-07,3.8580072381808057e-07,3.440491754667815e-07
117,117,1000000.0,735,20,17.15,2.43,0.81,0.001,,0.00147,26388.0,0.0020651092814495,735.0,0.0006368310268953,0.0668638234557157,0.0009970676197806,0.0020339318216514,2.56982980362128e-06,34862439929.15976,27845555452.569016,23837176464.08488,21353229970.188423,19042372684.24637,2.308304623024555,0.0047668997922309,80473105780.78708,64276004032.21021,55023447211.59692,49289743851.66796,43955582984.16153,1.1159727549098028e-06,8.913570390810591e-07,7.630458321893207e-07,6.835328486610625e-07,6.095605800293672e-07,6.324424234520622e-07,5.051485383288255e-07,4.324322015852564e-07,3.873707215650026e-07,3.454492672679777e-07
118,118,1000000.0,740,20,17.15,2.43,0.81,0.001,,0.00148,26341.0,0.0020609004985029,740.0,0.0006409647092482,0.0601765119314417,0.0009975008869678,0.001928821266068,-2.4618495785839936e-06,34608224435.17722,27746598291.935223,23762335056.89968,21309711154.520927,19003563496.696083,2.3090197346176105,0.0047586552479315,79910994708.22421,64067380094.32076,54867646693.16202,49204495263.612274,43879560041.17687,1.1152072925636442e-06,8.940998639487604e-07,7.657119016154912e-07,6.866791252599228e-07,6.12366364992432e-07,6.316833360135875e-07,5.06442155242825e-07,4.337197682108751e-07,3.889534829152181e-07,3.4686074138890005e-07
119,119,1000000.0,745,20,17.15,2.43,0.81,0.001,,0.00149,26579.0,0.0020789860589467,745.0,0.0006453359405327,0.0694502794278163,0.0009975163384219,0.0018817668722556,-4.02748874833105e-07,34727159372.16246,27947513200.656624,23944372257.36472,21496715849.5092,19170330449.54781,2.3088749780696336,0.0048001211277596,80180706692.11084,64527343993.2443,55284587729.14964,49633252461.03531,44261916919.072205,1.1268496108415354e-06,9.06859211738272e-07,7.769626726706885e-07,6.975395145278798e-07,6.220514374721064e-07,6.37613250737868e-07,5.131345340095553e-07,4.396342605590216e-07,3.946936956778882e-07,3.519797454396331e-07
120,120,1000000.0,750,20,17.15,2.43,0.81,0.001,,0.0015,26553.5,0.0020764566001721,750.0,0.0006498116042621,0.0636988798440508,0.0009929949637168,0.0018443821258301,6.887366246448942e-07,34500360684.853226,27870984760.11403,23888781223.93987,21470561245.780605,19147006310.187904,2.308361466774304,0.0047932134213252,79639320109.79012,64336320926.06761,55143953777.89032,49561826776.50316,44198220958.04019,1.12712802666914e-06,9.105460763424668e-07,7.804473433314396e-07,7.01444009513217e-07,6.255333860465545e-07,6.37228154566906e-07,5.147823336365036e-07,4.412302849015423e-07,3.965653068134789e-07,3.536488098768945e-07
121,121,1000000.0,755,20,17.15,2.43,0.81,0.001,,0.00151,26653.5,0.0020837328924887,755.0,0.0006539256143582,0.0638417449904028,0.0009973808842974,0.0017715897916153,-8.369178792124517e-07,34436062834.82669,27925975600.41838,23945940848.934654,21533424964.80686,19214101001.639374,2.3091314540122267,0.0048116038251981,79517241513.09729,64484623487.838,55294217892.335945,49723412393.0975,44367798872.15268,1.1325275963493146e-06,9.184249132704487e-07,7.875301820084891e-07,7.081877546087296e-07,6.319102078473456e-07,6.39707507202208e-07,5.187717400569446e-07,4.448359326546282e-07,4.000194119703788e-07,3.569340872052114e-07
122,122,1000000.0,760,20,17.15,2.43,0.81,0.001,,0.0015199999999999,26979.5,0.0021086686596154,760.0,0.0006326335183643,0.0668126067321911,0.0009926142905316,0.0017760459877225,-1.3707395147722794e-06,34660745074.4138,28216977225.616127,24205630017.94278,21772232736.04542,19444033710.31459,2.4065614920808387,0.0050739322211968,83401567354.74237,67896409081.13846,58244203290.24248,52388900789.63858,46786729011.65582,1.1475926422734564e-06,9.342440672234278e-07,8.014312113183689e-07,7.208631562913272e-07,6.437781407805311e-07,6.476150318646243e-07,5.272171318261777e-07,4.522675384420724e-07,4.068009838463213e-07,3.632999949610914e-07
123,123,1000000.0,765,20,17.15,2.43,0.81,0.001,,0.00153,26917.5,0.0021032736660136,765.0,0.0006626280705858,0.0604952905826084,0.0009967540378029,0.0016771055105699,1.0730276933251072e-06,34385135865.98687,28101710066.599373,24117352278.46254,21697697152.79471,19394286474.312096,2.308987823783548,0.0048564391784334,79394956383.31763,64886585114.27582,55686740331.4151,50099779328.44584,44781225664.33495,1.1460416238852746e-06,9.366177747325994e-07,8.03820862501314e-07,7.231748095012526e-07,6.464031333697024e-07,6.46077859092016e-07,5.280157317805613e-07,4.531518324593896e-07,4.0768783867366586e-07,3.644080143459738e-07
124,124,1000000.0,770,20,17.15,2.43,0.81,0.001,,0.00154,27112.5,0.0021178818421294,770.0,0.0006670219763691,0.067059522735259,0.000997064375656,0.0018403063919677,-1.0535736661129456e-06,34435727425.857574,28253515344.10153,24259466852.23308,21829434878.553837,19528988466.275604,2.3087695575960447,0.0048897014021069,79504163701.35591,65230859835.69226,56009521741.05333,50399137576.78989,45087936628.828186,1.1552293075831397e-06,9.478321327182822e-07,8.138421688457601e-07,7.3232090113325e-07,6.551468927807281e-07,6.506870934044109e-07,5.338698831698199e-07,4.5839955051354886e-07,4.124824010867641e-07,3.690138612465417e-07
125,125,1000000.0,775,20,17.15,2.43,0.81,0.001,,0.00155,27380.5,0.0021381547372294,775.0,0.0006712277415772,0.0669965044169699,0.0009976780842866,0.0019312400582383,1.537515415260601e-06,34575324472.47313,28478213160.965973,24466050267.787376,22019247696.130203,19715924831.993065,2.3092018454759686,0.0049374363936474,79841492479.52063,65762016021.90814,56497111690.5731,50846944350.00716,45528100985.82343,1.1675731205557692e-06,9.616799470580085e-07,8.261933357003589e-07,7.435673312431026e-07,6.657864888313671e-07,6.570295222964772e-07,5.411670627676498e-07,4.64924554293738e-07,4.184283449497128e-07,3.746586582090022e-07
126,126,1000000.0,780,20,17.15,2.43,0.81,0.001,,0.00156,27788.0,0.0021693049183417,780.0,0.000675872178192,0.0664116323224732,0.0009967690399606,0.0016134964020446,1.2978357881613673e-06,34886243894.13373,28846640234.353043,24796481610.973927,22320696988.321854,20003160652.029663,2.308128767717051,0.0050070352996049,80521946533.03018,66581762991.07739,57233474963.518654,51519045011.774536,46169872497.65776,1.1857602121323593e-06,9.80478103271647e-07,8.428159071635904e-07,7.586656355476884e-07,6.798941178662343e-07,6.667184687738767e-07,5.512943114392663e-07,4.738908637117021e-07,4.265756142501209e-07,3.822846816364104e-07
127,127,1000000.0,785,20,17.15,2.43,0.81,0.001,,0.00157,27585.0,0.0021529677987689,785.0,0.0006801597256753,0.0639216584157251,0.0009965112981856,0.0019390660363596,5.936150385527311e-07,34426717130.51616,28583280903.560608,24583926478.46174,22134328689.545822,19852516072.448868,2.3082813962351043,0.00496966191147,79466652942.18776,65978340452.88356,56746693157.34692,51092324876.98648,45825252485.665794,1.1779019015117549e-06,9.77970127099478e-07,8.411331709562604e-07,7.573207678576967e-07,6.79249094326282e-07,6.617729079843442e-07,5.494465490732393e-07,4.7256833852752043e-07,4.2548056521421866e-07,3.816180683816902e-07
128,128,1000000.0,790,20,17.15,2.43,0.81,0.001,,0.00158,28063.5,0.0021900480758165,790.0,0.0006845308342348,0.0629645874416215,0.0009921672679389,0.0018063692634923,4.03312760767509e-07,34811725373.029785,29028658554.46597,24981075742.050232,22496960348.99893,20194433307.10513,2.3081502264912643,0.0050549600612976,80350693379.14563,67002506130.44534,57660076762.11867,51926365142.638855,46611786725.22621,1.1987494545658272e-06,9.996082709506656e-07,8.602288625271903e-07,7.746878001239494e-07,6.953997727131712e-07,6.730987569854904e-07,5.612808265201682e-07,4.830191795998004e-07,4.349878061084201e-07,3.904675166594828e-07
129,129,1000000.0,795,20,17.15,2.43,0.81,0.001,,0.00159,28163.0,0.0021975460866589,795.0,0.0006886826590175,0.0633620848972577,0.0009981764439915,0.0018116915702988,2.980891195476603e-07,34722279018.03912,29080974240.309284,25040256489.25613,22555334051.0385,20263572465.08239,2.3087559307412104,0.0050736054137988,80165391695.24036,67140975672.7784,57811930160.67942,52074841863.89694,46783715520.63965,1.2032368770982554e-06,1.007747809690305e-06,8.677241492189754e-07,7.816137210169842e-07,7.021969277728839e-07,6.751688349540104e-07,5.654746189602516e-07,4.869035466254202e-07,4.385846506597826e-07,3.940217347527229e-07
130,130,1000000.0,800,20,17.15,2.43,0.81,0.001,,0.0016,28124.0,0.0021941992203849,800.0,0.0006930357164946,0.0604953972345586,0.0009956202391629,0.0017497396762971,8.543043609734849e-08,34461084317.83116,28989686575.07106,24972996131.813877,22502362084.17623,20232711011.17009,2.3086833217209266,0.0050657112573851,79559732383.78363,66928007387.423225,57654740946.161255,51950829199.35045,46710923504.34878,1.2017845960853245e-06,1.0109768587065331e-06,8.709001084386406e-07,7.847400238159258e-07,7.055889537894972e-07,6.739038518050935e-07,5.669079146025063e-07,4.883595109523309e-07,4.400450184149528e-07,3.956608491228397e-07
131,131,1000000.0,805,20,17.15,2.43,0.81,0.001,,0.00161,28486.5,0.0022216163891614,805.0,0.0006974133220296,0.0669755444465595,0.0008359485429269,0.0017287932935788,-5.221978349695629e-07,34680770227.01729,29304336751.091305,25253748976.26886,22764682938.79261,20485524724.458447,2.308530637791233,0.0051286685824191,80061606290.42377,67649947109.31045,58299042802.69266,52552958623.51128,47291452998.48755,1.2171390762908305e-06,1.0284504389914838e-06,8.862930235012818e-07,7.989379988622781e-07,7.189497948645977e-07,6.81914434754395e-07,5.761997239584235e-07,4.965545991584179e-07,4.476130661733831e-07,4.0279886870112644e-07
132,132,1000000.0,810,20,17.15,2.43,0.81,0.001,,0.00162,28540.0,0.0022249225176565,810.0,0.0007018115461505,0.0664690482951394,0.0009967896063429,0.0015558226049662,2.3966387462006733e-07,34521151467.36192,29300291043.68902,25259991982.14189,22779198329.99497,20516010535.3111,2.308312005028378,0.0051358175301607,79685622065.68585,67634242175.538506,58307967402.94927,52581519211.4736,47357373445.61298,1.2190174509067484e-06,1.0346574369824498e-06,8.9198562988573e-07,8.043833737175092e-07,7.244652568781226e-07,6.825140564609689e-07,5.792929738923163e-07,4.99412645902124e-07,4.5036513541075953e-07,4.0561988745044637e-07
133,133,1000000.0,815,20,17.15,2.43,0.81,0.001,,0.00163,29018.5,0.0022613446666382,815.0,0.0007061792183549,0.0637667679953962,0.0009980873066272,0.0018460096459353,-5.6545401299420495e-08,34871578055.044815,29730619829.62917,25641648231.70303,23130286814.764614,20851859171.071438,2.308195940003253,0.0052196286550099,80490466909.72433,68624123285.30008,59185971889.39381,53389255356.82506,48130195827.84696,1.23912956831118e-06,1.0564503291752406e-06,9.111524707595134e-07,8.219135443326075e-07,7.40951706067036e-07,6.930969328826482e-07,5.909168029072016e-07,5.096456407965192e-07,4.597305812402161e-07,4.144452428725041e-07
134,134,1000000.0,820,20,17.15,2.43,0.81,0.001,,0.00164,28933.0,0.0022534552091575,820.0,0.0007105261468609,0.066526743489992,0.0009971781507908,0.0015473441018067,2.22758016002233e-06,34535978637.18143,29577093399.24728,25520448168.581017,23027856451.70366,20779110483.64232,2.3081486969174665,0.0052013096985964,79714173996.4924,68268329509.55647,58904989117.3074,53151716800.66708,47961276730.75795,1.2348239574376515e-06,1.057520445690844e-06,9.124762652355392e-07,8.233543671580042e-07,7.429511035144496e-07,6.9008469482439e-07,5.909981496872333e-07,5.09939818738381e-07,4.601338059326151e-07,4.1520022546541817e-07
135,135,1000000.0,825,20,17.15,2.43,0.81,0.001,,0.00165,29051.5,0.0022612359447951,825.0,0.0007146582460677,0.0634402043450209,0.00099762953519,0.0016879541090131,-1.4733653367468967e-06,34440547611.54282,29629244089.954727,25576715046.242725,23085559433.66855,20850856646.956776,2.308795864610371,0.0052207341670262,79516223886.56117,68407902023.50873,59051436197.78548,53299864252.416,48140389754.14928,1.239148074674361e-06,1.0660405630663946e-06,9.202332542303812e-07,8.306031265142663e-07,7.502000014868567e-07,6.917168547376092e-07,5.950848331832976e-07,5.136923223711357e-07,4.636590202173039e-07,4.187764126486726e-07
136,136,1000000.0,830,20,17.15,2.43,0.81,0.001,,0.00166,29145.0,0.0022670602232096,830.0,0.0006914929404615,0.0635789967705516,0.000997023820042,0.0016621403277496,1.2674515284624524e-07,34314026446.43938,29655458418.5482,25610660913.45526,23123157214.71973,20904562318.21645,2.4044226748656468,0.0054493086473695,82480261938.48322,71282511310.22437,61560074386.975815,55580888092.27208,50248075037.3949,1.2421695887584002e-06,1.0735291775131305e-06,9.271072919511208e-07,8.370595252946392e-07,7.567462716310799e-07,6.927382347531564e-07,5.986901580240644e-07,5.170329998941181e-07,4.668147917833995e-07,4.220253668339552e-07
137,137,1000000.0,835,20,17.15,2.43,0.81,0.001,,0.00167,29208.5,0.0022705276445352,835.0,0.0007231722935898,0.0630969160961139,0.0009968040275327,0.0017622078095682,2.793309263861348e-07,34150949963.103123,29650637308.225853,25618852807.577213,23136626334.099323,20936535410.25943,2.3092699456205743,0.0052432635426891,78863796845.06961,68471355541.47527,59160872696.17279,53428739196.53921,48348133127.137054,1.2436679103621097e-06,1.0797809777434183e-06,9.329563356655436e-07,8.42561620008994e-07,7.624413748967851e-07,6.928779597513645e-07,6.015725215739934e-07,5.197729048141447e-07,4.694117869991981e-07,4.247748292505954e-07
138,138,1000000.0,840,20,17.15,2.43,0.81,0.001,,0.00168,29374.0,0.0022817673657811,840.0,0.0007273161932061,0.0668114748900868,0.0009984769077678,0.0016586988500938,7.797154738427697e-08,34094576501.34256,29746989008.53253,25715496485.25925,23229153179.64834,21040176879.867928,2.3098622330809,0.0052705701487141,78753802791.5965,68711471043.77467,59399275389.39671,53656162834.396126,48599927341.29367,1.2491874466920323e-06,1.089896665672954e-06,9.421872535525996e-07,8.510903940443541e-07,7.70888731627917e-07,6.951947772849764e-07,6.065466569989831e-07,5.243437721286386e-07,4.736467681482517e-07,4.290131329086994e-07
139,139,1000000.0,845,20,17.15,2.43,0.81,0.001,,0.00169,29561.0,0.0022946576973487,845.0,0.0007320812562738,0.063947822518719,0.0009965884114539,0.0015457647181292,-1.5484143939505874e-07,34053760181.562477,29864326144.84545,25830423404.054115,23339400650.338684,21159038627.25334,2.30848697078817,0.0052971822476941,78612585271.18304,68941340783.24756,59629137916.50475,53878649935.299774,48845317505.98856,1.255210926801566e-06,1.1007897013050423e-06,9.521013106280704e-07,8.602829926889007e-07,7.79915531910174e-07,6.977142941173603e-07,6.118786038413168e-07,5.292295340081076e-07,4.781919342548842e-07,4.3351934180851627e-07
140,140,1000000.0,850,20,17.15,2.43,0.81,0.001,,0.0017,29636.5,0.002298878371938,850.0,0.0007365295073213,0.0598713741518421,0.0009981407109832,0.0015183557375293,1.7196472764663543e-06,33882541591.75473,29868451975.792503,25847531733.87083,23361352216.107315,21197957467.64083,2.308122066291964,0.0053060929315483,78205057143.29742,68940046519.91977,59659269974.967545,53920863051.488525,48927482921.80832,1.2562436602477878e-06,1.107415550111382e-06,9.583341847540289e-07,8.66155525459227e-07,7.859445728654067e-07,6.975735319063396e-07,6.149314826606378e-07,5.321488045349343e-07,4.809633578215293e-07,4.364234017055265e-07
141,141,1000000.0,855,20,17.15,2.43,0.81,0.001,,0.00171,29843.5,0.0023134844174432,855.0,0.0007407923920936,0.063171253480381,0.0009943466577034,0.0015806211258527,5.068023696693394e-09,33862474988.809746,30007094910.16532,25981159416.046364,23488668802.12348,21332639813.24418,2.308339071266416,0.0053403064203867,78166073317.57176,69266548932.71762,59973324822.27944,54219811408.518654,49242965502.386826,1.262977728309602e-06,1.119182592983388e-06,9.690262070026337e-07,8.760631222179094e-07,7.956491360741241e-07,7.004048852836732e-07,6.206609491833065e-07,5.373892778465337e-07,4.858350839167576e-07,4.4124019718377933e-07
142,142,1000000.0,860,20,17.15,2.43,0.81,0.001,,0.00172,29992.5,0.0023237782553606,860.0,0.0007451096030877,0.0602724996050265,0.0009972423860073,0.0014241662093921,-4.697343485502826e-07,33776757635.40501,30087458395.45441,26066030344.87888,23571976586.27581,21427559292.680435,2.3083852788737165,0.0053641693958269,77969681134.65143,69453366796.42319,60170372075.79751,54413141663.39329,49463005998.92076,1.2672409242688772e-06,1.1288253004483466e-06,9.779488233542173e-07,8.843765798504331e-07,8.0392204414611e-07,7.018984588214333e-07,6.252329162431822e-07,5.416655655392311e-07,4.898378410347825e-07,4.452757427513494e-07
143,143,1000000.0,865,20,17.15,2.43,0.81,0.001,,0.00173,30159.5,0.0023354534680879,865.0,0.0007494878377656,0.0659491822348772,0.0009984218161817,0.0015187301265693,7.747619909237489e-07,33708884125.783188,30183563794.01126,26166105737.47969,23669096308.93322,21535216429.238777,2.308242991476995,0.005390799033917,77808366753.06174,69671063356.33702,60397785465.819244,54634075677.111336,49708557891.74956,1.2722808946475554e-06,1.139224051564596e-06,9.87592359714451e-07,8.933472527616354e-07,8.128078141887786e-07,7.036485966908674e-07,6.300600823075107e-07,5.461985485588857e-07,4.940752811803406e-07,4.4953208072164e-07
144,144,1000000.0,870,20,17.15,2.43,0.81,0.001,,0.00174,30117.5,0.0023309391637492,870.0,0.0007536680963084,0.0630679650116164,0.00099592648928,0.0015361063678248,2.166718656193524e-06,33406609964.685966,30070265915.860245,26084701260.439934,23602074954.328888,21493590028.93201,2.3087089531818794,0.0053814729493957,77126323437.28963,69423657693.00067,60222126947.46499,54490451699.3194,49622562066.37808,1.2679741195723571e-06,1.141340560753543e-06,9.900653238978004e-07,8.958352925343671e-07,8.158060911356667e-07,7.004994781826257e-07,6.305400519579752e-07,5.469671912475847e-07,4.949092771464046e-07,4.506966919257621e-07
145,145,1000000.0,875,20,17.15,2.43,0.81,0.001,,0.00175,30149.5,0.0023322452270543,875.0,0.0007290500051339,0.0632209054258987,0.0009969216632463,0.0015934575155291,-5.817944953016706e-07,33188078649.548218,30032129291.766518,26067541007.803658,23593162659.066475,21505633238.668392,2.404232282708312,0.0056073894781727,79793703021.22562,72205891492.15147,62673879004.40028,56724760551.16998,51705738378.23129,1.267012182936967e-06,1.1465283692379191e-06,9.951733688730976e-07,9.007097047920752e-07,8.210146662267824e-07,6.989524299332432e-07,6.324870435015462e-07,5.489914412396048e-07,4.96880176297559e-07,4.529160837584377e-07
146,146,1000000.0,880,20,17.15,2.43,0.81,0.001,,0.00176,30325.5,0.0023447020361848,880.0,0.0007624149711204,0.0631439854902254,0.0009991531243306,0.0015146061728762,2.0443705522421106e-07,33126823503.070778,30137255425.04963,26174777651.744675,23695578600.045067,21620497475.6612,2.308454169090055,0.0054126360604581,76471737855.82608,69570458403.43951,60423261977.81105,54700145785.991135,49909917113.48511,1.2721338991108204e-06,1.1573287202986188e-06,1.0051619331804055e-06,9.099559090948752e-07,8.302687926561676e-07,7.00718628106964e-07,6.374814740203622e-07,5.53664744989364e-07,5.012232255617617e-07,4.573298532149041e-07
