,Simulation Number,SU.numberRays,SU.photonEnergy,PG.cFactor,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,ExitSlit.openingHeight,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
80,80,1000000.0,550,20,17.15,2.43,0.81,0.001,,0.0011,5061.0,0.0003787011175069,550.0,0.0004389014156912,0.0205774963826367,3.931639102604894e-05,-0.0006099077097635,1.1828795506386335e-07,7423981183.529192,5365136220.653497,4519328946.791367,3915769555.0219145,3492003004.531632,2.522990267188354,0.0009562894564153,18746907791.484264,13547948402.736948,11412130627.81604,9888032979.33474,8817945077.60596,1.7671908709262528e-07,1.277107190337393e-07,1.0757727774420154e-07,9.321026062994563e-08,8.312299934900663e-08,1.007753803320437e-07,7.28279921249148e-08,6.13467467386562e-08,5.315384784048992e-08,4.740151169605004e-08
81,81,1000000.0,555,20,17.15,2.43,0.81,0.001,,0.00111,5111.5,0.0003833466543262,555.0,0.0004613939903492,0.0201314946286592,4.231310282730346e-05,-0.0005652540617748,7.689783847612169e-08,7491991786.517576,5424267838.722023,4570923639.188291,3963804405.733188,3534839499.542139,2.409921330581971,0.0009240269533294,18058856825.118477,13074770911.635998,11017851849.116837,9554438697.42709,8520452536.651373,1.8003253500392577e-07,1.303451361629573e-07,1.0983927819479689e-07,9.525020525357207e-08,8.494218013957329e-08,1.0277087688698797e-07,7.440701727123302e-08,6.270132749320528e-08,5.43732115829049e-08,4.848891528104121e-08
82,82,1000000.0,560,20,17.15,2.43,0.81,0.001,,0.00112,5289.5,0.0003975754691762,560.0,0.0004467789871682,0.0199732842103714,4.217170604826255e-05,-0.0007222957442294,2.54982545635893e-07,7745518906.859884,5618671632.747917,4736727970.450232,4110930351.283145,3666043401.274844,2.506840860898735,0.0009966683499078,19416976515.36042,14085255804.354809,11874341392.469696,10305550738.04704,9190278854.500172,1.878571861852856e-07,1.362733544026713e-07,1.148829922119014e-07,9.970510919698019e-08,8.89149721378486e-08,1.0738083060834735e-07,7.789505572127383e-08,6.566813533722854e-08,5.6992323045378995e-08,5.082458518389165e-08
83,83,1000000.0,565,20,17.15,2.43,0.81,0.001,,0.00113,5471.0,0.0004121187516898,565.0,0.0004703259359075,0.0165087274070611,4.0766251268194615e-05,-0.0004524873726086,-1.743283078063522e-07,8001640191.268457,5817018023.915406,4906080037.962452,4261307892.473327,3800147009.3323545,2.406478959296201,0.000992053913614,19261580392.859715,14002749140.93565,11809935563.978115,10257837466.769545,9147729137.43539,1.958307977181897e-07,1.4236472182384625e-07,1.200705785986072e-07,1.0429053343544328e-07,9.300415945920913e-08,1.1205468535918357e-07,8.146131403281836e-08,6.870457079546653e-08,5.967520454503327e-08,5.3217123898428606e-08
84,84,1000000.0,570,20,17.15,2.43,0.81,0.001,,0.00114,5451.5,0.0004115221864526,570.0,0.0004931513989276,0.0189042540235997,4.232896017664818e-05,-0.0005298766707223,-2.466954142562205e-07,7962887501.963388,5801423741.041426,4895066773.159977,4255139407.920559,3794646081.2800274,2.32528493131455,0.0009569936649314,18517672059.50572,13491194279.505709,11383463748.848536,9895314495.391766,8824438584.333412,1.966433538844758e-07,1.4326604783278952e-07,1.208835799231491e-07,1.0508058593232513e-07,9.370871207755994e-08,1.1265250676891395e-07,8.207386166084405e-08,6.925145465909475e-08,6.01982786816027e-08,5.36835906888838e-08
85,85,1000000.0,575,20,17.15,2.43,0.81,0.001,,0.00115,5605.5,0.0004239785595283,575.0,0.0004402327826937,0.0201195299328967,4.080182165839831e-05,-0.0004373939332741,2.998425079016466e-08,8175924031.868055,5969906652.931127,5039205813.261995,4383938305.522688,3909506297.410513,2.6173576112760832,0.0011095330508767,21396029895.72873,15622980439.02441,13187377697.12972,11472571746.066284,10231004262.135124,2.037356338926199e-07,1.48763945393068e-07,1.255718358779482e-07,1.0924324224888014e-07,9.742088363413189e-08,1.1667024412887581e-07,8.519042788426376e-08,7.190934873627937e-08,6.255869677331127e-08,5.578856314765021e-08
86,86,1000000.0,580,20,17.15,2.43,0.81,0.001,,0.00116,5783.5,0.0004382994329839,580.0,0.0004441794992544,0.0187477665777665,4.088670440740573e-05,-0.0004140810827257,5.6861644762815766e-08,8423147332.082952,6164403187.855234,5204930037.00087,4532016137.054199,4041559071.545143,2.616377518728814,0.0011465823054874,22034780245.388947,16125952002.643597,13615989966.2561,11855661038.740376,10572635438.899906,2.117448509435961e-07,1.549635287984276e-07,1.308438629179307e-07,1.1392785185643995e-07,1.0159852243406505e-07,1.2125044742378544e-07,8.873602884531567e-08,7.492449922988483e-08,6.523796422942895e-08,5.8177878932259616e-08
87,87,1000000.0,585,20,17.15,2.43,0.81,0.001,,0.00117,5937.0,0.0004507558839528,585.0,0.0005063813227934,0.0178123005507691,4.557857437233656e-05,-0.0004008634438873,1.714134386766677e-07,8632772633.86525,6332240916.9165535,5347782413.168374,4660815840.072927,4156420005.929639,2.310511814026033,0.0010414756408538,19946101052.20591,14630701232.679089,12356100750.276169,10768858126.429338,9603446884.313822,2.189257767921975e-07,1.6058464879904916e-07,1.356189336350375e-07,1.1819756775135653e-07,1.0540616752758789e-07,1.252630533019031e-07,9.188193239152452e-08,7.759726589344417e-08,6.762925977166683e-08,6.031038726833072e-08
88,88,1000000.0,590,20,17.15,2.43,0.81,0.001,,0.00118,6065.5,0.0004613419747972,590.0,0.000510612574942,0.0193477758299554,4.4415711131999066e-05,-0.0005767648015068,-6.098756029246209e-08,8805055896.34665,6473427782.161976,5468185521.691566,4770276019.4037485,4254034349.605605,2.3109513906412253,0.0010661336130712,20347955679.06332,14959703056.252274,12636648528.993652,11023821559.156708,9830818046.12998,2.2526161972055625e-07,1.6561108123787037e-07,1.3989375445757453e-07,1.2203898706547306e-07,1.0883186651167572e-07,1.2879422596473138e-07,9.468879361550341e-08,7.998480986248238e-08,6.97762756749952e-08,6.222505203086369e-08
89,89,1000000.0,595,20,17.15,2.43,0.81,0.001,,0.00119,6110.0,0.000465544134133,595.0,0.0004946842710182,0.0181099102084578,4.23706751333075e-05,-0.0006159279968569,-2.3687858169731058e-07,8854520699.33139,6524795740.994215,5512754901.895613,4813726346.935475,4292782460.840621,2.409598624122074,0.0011221871494852,21343689276.948174,15727922224.164112,13288412967.956318,11603415125.677868,10347687705.403831,2.285312192412437e-07,1.6840205998977193e-07,1.4228173854779945e-07,1.2424012417091426e-07,1.1079479545261125e-07,1.3052853576544853e-07,9.61849955701069e-08,8.126603910164994e-08,7.096133974688146e-08,6.32818678729201e-08
90,90,1000000.0,600,20,17.15,2.43,0.81,0.001,,0.0012,6290.5,0.0004801004708181,600.0,0.0004994424407982,0.0190244199540795,4.392150648168482e-05,-0.0005114175072768,-9.100533570516632e-08,9098731232.33328,6720959100.843961,5679722531.205813,4964238868.259319,4427006441.413848,2.406412878725087,0.0011554827277391,21898388821.37913,16175681189.466831,13669683081.076944,11947691404.823309,10654706232.483145,2.368600604553825e-07,1.749614026719438e-07,1.4785571611683038e-07,1.292300968592664e-07,1.1524475078716597e-07,1.3518354441745269e-07,9.985601837629297e-08,8.438594387177784e-08,7.375571257247545e-08,6.577383226603447e-08
91,91,1000000.0,605,20,17.15,2.43,0.81,0.001,,0.00121,6259.0,0.0004784956756579,605.0,0.0005037380720409,0.0194905039693953,4.037144625891699e-05,-0.0006176293945676,-2.247528424869154e-07,9035004972.100224,6690384467.721943,5656629657.598331,4947645286.303393,4412208625.242126,2.4059861660487782,0.0011503454075655,21720941286.86997,16084268758.979397,13599031882.5137,11894571514.228369,10607335003.162453,2.3718740798550985e-07,1.756363117923783e-07,1.4849812817621848e-07,1.298858345638783e-07,1.1582952422761338e-07,1.3525750142930088e-07,1.0015763018391782e-07,8.468192285009678e-08,7.40681539689618e-08,6.605246109746585e-08
92,92,1000000.0,610,20,17.15,2.43,0.81,0.001,,0.00122,6453.0,0.0004941440369173,610.0,0.0004864598979565,0.0183428914567418,4.278332257093471e-05,-0.0004028779346029,4.780577900948651e-07,9296076894.731628,6900807562.195577,5837411276.907198,5109449341.72585,4556502164.415287,2.526523213597276,0.0012479184544968,23476446227.553555,17427398621.497353,14741882355.56574,12903476819.497496,11507056068.915512,2.46094291071292e-07,1.826845199398449e-07,1.5453331616654137e-07,1.352620387885683e-07,1.2062391292740698e-07,1.402322032796751e-07,1.0409933779744908e-07,8.805790378888105e-08,7.707652882498954e-08,6.873526811365846e-08
93,93,1000000.0,615,20,17.15,2.43,0.81,0.001,,0.00123,6488.0,0.0004976438359948,615.0,0.0004913817937221,0.0193969219751982,4.35244910725589e-05,-0.0004042139396263,-7.384673307904904e-08,9327271097.848804,6941249368.261686,5874516692.318342,5145637264.186401,4588773811.708202,2.5031455609316966,0.0012456750956063,23347519804.66723,17374959448.964718,14704771993.641691,12880280488.570091,11486370056.586538,2.490083616176677e-07,1.853091986539503e-07,1.5683084167964244e-07,1.3737208784779376e-07,1.2250561141629654e-07,1.4174613177203056e-07,1.0548586368879805e-07,8.927477377154785e-08,7.81980249152033e-08,6.973539533298739e-08
94,94,1000000.0,620,20,17.15,2.43,0.81,0.001,,0.00124,6622.0,0.0005087648067581,620.0,0.0005162641726883,0.0186456275557972,4.36013253847308e-05,-0.000354524782565,-2.168379005006224e-09,9500290000.308975,7087745233.683437,6001462932.357449,5260628101.879369,4691320283.116987,2.405736232035371,0.0012235020071914,22846753018.048893,17044949659.80536,14432605884.461082,12651010754.359756,11281912008.312504,2.55708299704699e-07,1.90772627192047e-07,1.615344249621843e-07,1.415942320988709e-07,1.2627083309320005e-07,1.4545408614460416e-07,1.0851684588130141e-07,9.188533258757138e-08,8.054278901808276e-08,7.182640788546817e-08
95,95,1000000.0,625,20,17.15,2.43,0.81,0.001,,0.00125,6779.5,0.000521761274558,625.0,0.0005200570564625,0.0188817947220122,4.221713722049418e-05,-0.0004550568770606,1.1075107276782849e-07,9706651475.00348,7259960459.68134,6149809838.983715,5395011578.931089,4811160712.700539,2.407296867301006,0.0012565327947188,23376065836.96232,17483816547.47662,14810293750.742752,12992549097.393232,11586488900.102804,2.63408529130916e-07,1.970128948338061e-07,1.6688683716450777e-07,1.4640394458481256e-07,1.3056003607510217e-07,1.496885523547606e-07,1.1195755551345913e-07,9.483766203259148e-08,8.319774077260523e-08,7.419403942593743e-08
96,96,1000000.0,630,20,17.15,2.43,0.81,0.001,,0.00126,6787.0,0.0005232353026398,630.0,0.0005240589695744,0.0200958012289164,4.240985506897371e-05,-0.000356704291684,-1.6227907319861543e-08,9697646365.030144,7271438462.274399,6160864403.414495,5410253029.296286,4824752725.642267,2.4079947428275625,0.0012597372507231,23347978067.865303,17506658765.28765,14832849286.886383,13025683172.47758,11616037188.918352,2.653282027849708e-07,1.989470048953245e-07,1.685616301347557e-07,1.480248566344443e-07,1.320055322075639e-07,1.5063930628567126e-07,1.129515765398359e-07,9.570036944191673e-08,8.4040676725647e-08,7.494575242622736e-08
97,97,1000000.0,635,20,17.15,2.43,0.81,0.001,,0.00127,6874.5,0.000530943232398,635.0,0.0005072983658464,0.0173667294477009,4.390254296017618e-05,-0.0004128041400671,-4.8915056699450654e-08,9803541184.384476,7368472998.848999,6245209511.309404,5489953022.995791,4895827545.942378,2.5034589142747388,0.0013291864200826,24542612120.981857,18446556334.43267,15634529581.461315,13743787583.65538,12256427979.58281,2.704340570288606e-07,2.0326186320922385e-07,1.7227625338370737e-07,1.514422432652662e-07,1.3505308753858988e-07,1.534236513280355e-07,1.1531527342346064e-07,9.773640243995407e-08,8.591677461905666e-08,7.661881806212005e-08
98,98,1000000.0,640,20,17.15,2.43,0.81,0.001,,0.00128,7037.5,0.0005445734524081,640.0,0.0004900611242533,0.019915621099794,4.242388340052193e-05,-0.000471385873475,4.13909178347201e-08,10016554825.845682,7547292325.476452,6398957736.729051,5630889497.899908,5021511804.655227,2.617095252159177,0.0014252861577494,26215851835.020466,19753168709.23959,16747687287.827875,14737458871.12973,13142563660.608051,2.785474073307388e-07,2.0988041758670815e-07,1.779467210208539e-07,1.5658773878607326e-07,1.396417349464585e-07,1.579390042611791e-07,1.1900417413760325e-07,1.0089746732485212e-07,8.878672316636141e-08,7.917817933433449e-08
99,99,1000000.0,645,20,17.15,2.43,0.81,0.001,,0.00129,7189.0,0.0005573603102162,645.0,0.000536635168828,0.0165341528597616,4.41636275111179e-05,-0.0004156388762614,1.2122452911548277e-07,10209450779.125977,7713921734.356283,6542477069.246372,5763105607.636717,5139419420.504658,2.4075938448634164,0.0013419853702712,24581824957.67234,18573210049.53842,15752661880.169006,13876128728.604712,12374447099.271185,2.860980015966835e-07,2.1616614256908058e-07,1.8333891366914038e-07,1.614986969432904e-07,1.4402122674217417e-07,1.623556476347195e-07,1.226705320471872e-07,1.0404164971190853e-07,9.164770598906256e-08,8.172954515717078e-08
100,100,1000000.0,650,20,17.15,2.43,0.81,0.001,,0.0013,7277.0,0.0005652807584367,650.0,0.0005190117884126,0.018462748435588,4.4169171456776e-05,-0.0003807151257073,-6.608218359801737e-08,10311634779.535795,7812806302.605518,6629074257.683305,5845003042.236779,5212453873.545971,2.5225184968988748,0.001425684552334,26006790776.2305,19704539894.13147,16719070345.8396,14741578271.134789,13146237257.072906,2.912874106489033e-07,2.2069944935441581e-07,1.8726088702753666e-07,1.651121124641654e-07,1.472435966181885e-07,1.65393421233017e-07,1.2531347273695577e-07,1.0632700774680863e-07,9.375090089415025e-08,8.36051312519303e-08
101,101,1000000.0,655,20,17.15,2.43,0.81,0.001,,0.00131,7366.5,0.0005733509473897,655.0,0.000544913959743,0.0192055182723075,4.405231532930523e-05,-0.0005056351259502,5.681842391802488e-08,10415336771.985811,7913456776.307459,6718263434.894033,5928448796.010445,5286869085.881268,2.407810959851674,0.0013800725503766,25070021157.86948,19047922612.3082,16171057176.94634,14269950170.894978,12725648987.023462,2.965346853618496e-07,2.253037483721727e-07,1.912754409634403e-07,1.687886562763165e-07,1.5052226301004979e-07,1.684362020519898e-07,1.2797594870757832e-07,1.086473536220138e-07,9.587451861811492e-08,8.54989299978373e-08
102,102,1000000.0,660,20,17.15,2.43,0.81,0.001,,0.00132,7444.0,0.0005805124903217,660.0,0.0005495993374892,0.0189231926561055,4.393466434153838e-05,-0.0003436703040435,-3.524348738398332e-07,10501376620.852003,8001276746.422495,6796660720.948535,6002499149.926956,5352905673.25691,2.40554698700776,0.0013965320592213,25263038024.984997,19248577209.575382,16350646628.109783,14440141492.348618,12877422118.079945,3.0128885505029856e-07,2.295599517003729e-07,1.9499901781579762e-07,1.7221419263555136e-07,1.535770861017814e-07,1.712416428049945e-07,1.3047353923809898e-07,1.1083035962469625e-07,9.788029250642e-08,8.728763802724361e-08
103,103,1000000.0,665,20,17.15,2.43,0.81,0.001,,0.00133,7507.0,0.0005859991348813,665.0,0.000531026092176,0.0165889611453199,4.207949287359605e-05,-0.0004660174486376,-1.4324075030127008e-07,10556157966.08542,8065673788.684054,6855328003.26716,6059231054.673098,5403498022.740873,2.5219304152037747,0.0014774735354865,26615131495.826504,20335899593.199608,17284267329.095104,15277076356.931725,13623783470.722183,3.051886938782614e-07,2.3318639761976217e-07,1.98194135228541e-07,1.7517820569030685e-07,1.5622033217314501e-07,1.735151406968021e-07,1.325782094919721e-07,1.1268334623555629e-07,9.959763129197641e-08,8.881912554577509e-08
104,104,1000000.0,670,20,17.15,2.43,0.81,0.001,,0.00134,7563.5,0.0005909790426648,670.0,0.0005797980863917,0.018707388266565,4.416088060727278e-05,-0.0005058865119396,-2.0127441804226338e-07,10601016680.264854,8122876260.246321,6907967714.878365,6110723301.155247,5449417752.413204,2.3111500069349136,0.0013658349766015,24500427805.613537,18773099730.951927,15965276669.82767,14122733658.060242,12594364319.243086,3.088469043770522e-07,2.3664948969330797e-07,2.012547011881033e-07,1.7802801674484005e-07,1.5876173524218278e-07,1.7566097171408546e-07,1.3459768812971026e-07,1.1446640996462865e-07,1.012559101953999e-07,9.02979446723194e-08
105,105,1000000.0,675,20,17.15,2.43,0.81,0.001,,0.00135,7646.5,0.0005979929575781,675.0,0.0005390662167882,0.0184113712143884,4.394065542265105e-05,-0.0004178806759079,3.3957364343593695e-08,10681451328.627962,8207805549.878839,6984230759.020412,6183247181.35856,5514093061.828557,2.5043313644995564,0.0014975829051498,26750079092.44883,20555207422.632324,17490949446.44645,15485007239.250206,13809211968.387444,3.1352413086389866e-07,2.4091717709078345e-07,2.050025610851193e-07,1.8149192827910469e-07,1.618507805282035e-07,1.7836843989947205e-07,1.3706128744942474e-07,1.1662893983756004e-07,1.0325339874889472e-07,9.207926401001528e-08
106,106,1000000.0,680,20,17.15,2.43,0.81,0.001,,0.00136,7724.0,0.000604297564853,680.0,0.0005665590431362,0.0177545636398787,4.401173511502005e-05,-0.0002791694760779,1.034686161036777e-07,10748205468.430174,8282743593.410653,7051360540.284933,6248436820.580523,5572227845.509961,2.404304503614742,0.0014517112231169,25820541756.910667,19897733388.48165,16939567242.944742,15010694047.029762,13386229188.36184,3.1786726674865537e-07,2.44953734365288e-07,2.085368304860905e-07,1.847911764846155e-07,1.6479298243371753e-07,1.8088805566611032e-07,1.3939530543900286e-07,1.1867161468761617e-07,1.0515872540278333e-07,9.377839525522873e-08
107,107,1000000.0,685,20,17.15,2.43,0.81,0.001,,0.00137,7893.5,0.0006178077105397,685.0,0.0005476677595196,0.0182477713339129,4.417221024426431e-05,-0.0005106826870737,1.9513569353094555e-08,10940596004.502811,8456063379.122837,7202356227.099201,6388131726.981618,5696804898.887572,2.5189581255296734,0.0015556985777072,27549461350.36834,21293171884.19447,18136218029.473915,16085923293.49424,14345096585.039688,3.259841462127674e-07,2.5195543275977816e-07,2.1460018672153121e-07,1.9033969137126805e-07,1.6974103424898094e-07,1.855119657093337e-07,1.4338349930645093e-07,1.2212527186618774e-07,1.08319041612978e-07,9.659670045582885e-08
108,108,1000000.0,690,20,17.15,2.43,0.81,0.001,,0.00138,7892.0,0.0006179014959581,690.0,0.0005286411520159,0.0180126409032599,4.22997754355207e-05,-0.0004475245257737,3.9928499487479335e-08,10891418214.376831,8445489577.187775,7196798555.1651325,6389101468.207424,5697669694.230238,2.6153787461230715,0.0016167652694664,28497854139.24803,22097978919.544,18830726307.426224,16717352886.283264,14908192549.75029,3.269718873748677e-07,2.535425242612318e-07,2.1605549987354918e-07,1.918075795612857e-07,1.7105006684087188e-07,1.860788470828692e-07,1.4429038832601717e-07,1.229566206598384e-07,1.091571925435909e-07,9.734414627122355e-08
109,109,1000000.0,695,20,17.15,2.43,0.81,0.001,,0.00139,7908.0,0.000619242349289,695.0,0.0005324097832044,0.0188994232538043,4.446140853837656e-05,-0.0005072380459014,-5.7795762475414514e-08,10864103784.712536,8451878777.004246,7205750242.418825,6402965891.649893,5710033702.795324,2.6156872668252964,0.0016205701557338,28431586409.60363,22118743205.493927,18857598815.61864,16756695410.288332,14943277406.022118,3.2856368808974146e-07,2.556106345529916e-07,2.1792390076705474e-07,1.936452495081696e-07,1.7268886322193737e-07,1.8697316476616168e-07,1.4545834193706148e-07,1.2401224749301612e-07,1.1019618556444469e-07,9.827069894484957e-08
110,110,1000000.0,700,20,17.15,2.43,0.81,0.001,,0.0014,8019.0,0.0006280236700956,700.0,0.0006060032112031,0.0182189951274569,4.354906398183663e-05,-0.0003781934321286,-2.566572691249928e-07,10966493495.907356,8558776333.43773,7301173214.38056,6493764748.789068,5791006261.95203,2.310219174275969,0.0014508803845435,25335144291.63597,19772759036.277805,16867404057.057194,15002103176.180107,13378568025.875896,3.34046310832357e-07,2.60705726993878e-07,2.2239834254422762e-07,1.9780417127459546e-07,1.763977043832732e-07,1.9012941422295698e-07,1.4838609363595708e-07,1.265826480368203e-07,1.125843632925803e-07,1.0040042687822854e-07
111,111,1000000.0,705,20,17.15,2.43,0.81,0.001,,0.00141,8077.5,0.0006326635634158,705.0,0.0005868011819529,0.0162404084811177,4.212081272454427e-05,-0.0002991114800449,1.920769499770988e-07,10995461721.476742,8608957170.165306,7347980906.952823,6541741245.720079,5833790718.257723,2.406788037829504,0.0015220281938361,26452294255.696373,20710969131.482277,17677379819.01226,15737771524.26598,14034621975.36331,3.3735830844648335e-07,2.6413654123704496e-07,2.254477776430959e-07,2.007110585124495e-07,1.789900068223691e-07,1.9194580218414058e-07,1.502850204797362e-07,1.2827238412953001e-07,1.14198003039583e-07,1.01839437720309e-07
112,112,1000000.0,710,20,17.15,2.43,0.81,0.001,,0.00142,8033.5,0.0006291886322702,710.0,0.0005907446615083,0.0178228031638952,4.083176576230584e-05,-0.0003359924086675,-1.5684571307550804e-08,10883301412.170237,8548691656.629434,7300173023.980339,6505810457.675367,5801748378.164852,2.4077020397509283,0.001514298702114,26193367708.660294,20574549533.255966,17569679375.05916,15657848579.860037,13963348332.194328,3.363347783240261e-07,2.641865923218574e-07,2.256026900993319e-07,2.010539114219057e-07,1.7929575601754285e-07,1.91306650146341e-07,1.5026888459920292e-07,1.2832242660711837e-07,1.1435912302797483e-07,1.019831212225296e-07
113,113,1000000.0,715,20,17.15,2.43,0.81,0.001,,0.00143,8083.0,0.0006330366586709,715.0,0.0005957428489864,0.0186275430310879,4.2057584316509024e-05,-0.0004007795607716,-9.91693179625807e-08,10897778228.826836,8587914372.728302,7337325477.67767,6545599050.658524,5837231029.605633,2.4042028574321748,0.0015213466729591,26190108304.11922,20638923164.47599,17633442788.791122,15730724598.397465,14028337671.356192,3.391538715789948e-07,2.6726772624122735e-07,2.283476769794267e-07,2.0370805986511757e-07,1.8166267118145537e-07,1.927970870882207e-07,1.5193233340400997e-07,1.2980764972556497e-07,1.1580089112808449e-07,1.0326886045377825e-07
114,114,1000000.0,720,20,17.15,2.43,0.81,0.001,,0.00144,8091.5,0.0006336483452751,720.0,0.0005745332216519,0.0193494841786102,4.409599215223397e-05,-0.0003482592001877,4.554237042426477e-08,10856174260.858051,8583140186.247773,7336913754.406725,6551923890.145407,5842871391.782475,2.506387821873086,0.0015881958649588,27210251867.50744,21513048765.621727,18389468185.61915,16421945243.674156,14644754070.785242,3.402593198603885e-07,2.690168167776081e-07,2.2995700179111218e-07,2.0535348024725815e-07,1.8313002334235659e-07,1.933082904502688e-07,1.528339649153181e-07,1.3064328380938578e-07,1.166655191719609e-07,1.0403991801592377e-07
115,115,1000000.0,725,20,17.15,2.43,0.81,0.001,,0.00145,8232.0,0.0006445123568782,725.0,0.0006036854045987,0.0167311316184044,4.404062219314221e-05,-0.0003602129057629,-6.188247073029964e-08,10989277212.28685,8717003033.596378,7455076219.658272,6664257770.121076,5943048442.774317,2.405799051558337,0.0015501508693767,26430893748.81864,20965726547.64891,17930599405.648056,16028559989.35659,14293941166.523905,3.468612725452686e-07,2.751400939848529e-07,2.3530912675325278e-07,2.1034804073641678e-07,1.875840699836072e-07,1.9690586979861695e-07,1.5619126091826846e-07,1.3358005618472513e-07,1.194101711549061e-07,1.0648754238098541e-07
116,116,1000000.0,730,20,17.15,2.43,0.81,0.001,,0.00146,8334.5,0.0006523971230753,730.0,0.0005587522084623,0.0167181299105514,4.414870548257177e-05,-0.0003711819512156,-3.2110136570768e-07,11070039871.90034,8810184913.712706,7538555783.453012,6745786252.599089,6015753871.877775,2.617897804345204,0.0017078067019071,28978497321.52793,23062782327.66314,19733986607.71768,17658721297.720592,15747685598.28642,3.518978453581266e-07,2.800608782098237e-07,2.3963793879757414e-07,2.144371361806656e-07,1.912306414624678e-07,1.9960511636197706e-07,1.58857421041093e-07,1.3592853519678278e-07,1.2163401988469265e-07,1.0847072508285793e-07
117,117,1000000.0,735,20,17.15,2.43,0.81,0.001,,0.00147,8364.0,0.0006545616958482,735.0,0.0005872924927529,0.0175940762301109,4.442011021813148e-05,-0.0003449875986121,5.6348020690933096e-08,11050077594.644997,8825990063.86567,7555485218.493479,6768167935.071091,6035713397.416879,2.503011886123814,0.0016383714883111,27658404378.87404,22091501180.826195,18911420635.90294,16940761189.13798,15107423493.717731,3.5372124155167465e-07,2.825265376259655e-07,2.418567280745597e-07,2.1665411346828586e-07,1.9320769635310098e-07,2.004603770559743e-07,1.601130201069538e-07,1.370646859958725e-07,1.2278189764929826e-07,1.0949437893850861e-07
118,118,1000000.0,740,20,17.15,2.43,0.81,0.001,,0.00148,8312.0,0.000650324776719,740.0,0.0006403307254458,0.0164417466303904,4.376631152397022e-05,-0.0002229018182349,-4.443687551338641e-07,10920753255.578491,8755541741.109509,7498292737.28978,6724358191.275121,5996644766.126489,2.311306021214931,0.0015030920498944,25241076435.89042,20236635070.212234,17330762420.06785,15541971795.908894,13860011792.076971,3.519077869400938e-07,2.821365198413916e-07,2.416232233486945e-07,2.166841383835267e-07,1.932344719569149e-07,1.993300136268532e-07,1.5980969569789914e-07,1.3686187742943676e-07,1.2273571048902068e-07,1.0945319017594389e-07
119,119,1000000.0,745,20,17.15,2.43,0.81,0.001,,0.00149,8416.0,0.0006582921355993,745.0,0.0005952765999381,0.0169420504136952,4.437409024569127e-05,-0.0003208233611814,-6.156350726116529e-09,10996040982.58472,8849327329.723698,7581768949.846928,6806740682.0975,6070111782.361803,2.5030383340985303,0.0016477357756044,27523601053.6888,22150277122.70021,18977519653.42169,17037587919.750343,15193771586.84893,3.568067393371596e-07,2.8714876880203533e-07,2.460182043416424e-07,2.2086957952769613e-07,1.969669625555983e-07,2.0189447000300605e-07,1.6247940999377024e-07,1.3920621305785493e-07,1.249761895791831e-07,1.1145120349222894e-07
120,120,1000000.0,750,20,17.15,2.43,0.81,0.001,,0.0015,8433.5,0.000659491092984,750.0,0.0005995487960035,0.016590067353196,4.408995604586369e-05,-0.0002982262401625,-7.394105796748722e-08,10957455395.172377,8851938538.21235,7587174438.476919,6819137901.455202,6081167368.406036,2.501882005761092,0.0016499667895218,27414225441.462368,22146477437.40185,18982190939.30748,17060656603.655989,15214343766.181034,3.579804625723235e-07,2.891931509907994e-07,2.4787326228126977e-07,2.2278148094336779e-07,1.986719570385681e-07,2.0238626326247018e-07,1.634969706714163e-07,1.40136539729872e-07,1.2595076035217482e-07,1.1232030572605456e-07
121,121,1000000.0,755,20,17.15,2.43,0.81,0.001,,0.00151,8539.0,0.0006675669300077,755.0,0.0006284833004314,0.0171369665276844,4.081014486096988e-05,-0.000277929576095,-1.6135070824850126e-07,11032304971.076412,8946663877.238361,7671577425.443303,6898678063.837239,6155634661.601614,2.4064423187905994,0.0016054927661953,26532599248.61518,21516650227.596664,18450078199.22062,16591261834.4838,14804248797.087511,3.628286395868009e-07,2.942364167713946e-07,2.523015823126602e-07,2.2688259465375818e-07,2.0244550489836178e-07,2.049435310184274e-07,1.6619925669597806e-07,1.4251239157851208e-07,1.2815449223610658e-07,1.1435121731274695e-07
