Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,Dipole.numberRays,PG.cFactor
1265,0.02,4156,500000.0,4.45558014418304
1266,0.02,4160,500000.0,4.45360684264152
1267,0.02,4164,500000.0,4.47566848971519
1268,0.02,4168,500000.0,4.47362906152043
1269,0.02,4172,500000.0,4.47147157599129
1270,0.02,4176,500000.0,4.4693171924677
1271,0.02,4180,500000.0,4.49142648540093
1272,0.02,4184,500000.0,4.48908132611246
1273,0.02,4188,500000.0,4.48673948677113
1274,0.02,4192,500000.0,4.50889976569525
1275,0.02,4196,500000.0,4.50642524886978
1276,0.02,4200,500000.0,4.50389254298766
1277,0.02,4204,500000.0,4.50130177588821
1278,0.02,4208,500000.0,4.52343013851019
1279,0.02,4212,500000.0,4.52076551616421
1280,0.02,4216,500000.0,4.51798023073832
1281,0.02,4220,500000.0,4.54014619807071
1282,0.02,4224,500000.0,4.5372846856695
1283,0.02,4228,500000.0,4.5343016794367
1284,0.02,4232,500000.0,4.55656248420216
1285,0.02,4236,500000.0,4.55343742827534
1286,0.02,4240,500000.0,4.57580958938039
1287,0.02,4244,500000.0,4.59831418269737
1288,0.02,4248,500000.0,4.62108245587358
1289,0.02,4252,500000.0,4.61770170292979
1290,0.02,4256,500000.0,4.6141951946457
1291,0.02,4260,500000.0,4.63698373150229
1292,0.02,4264,500000.0,4.63339129161761
1293,0.02,4268,500000.0,4.62973840003644
1294,0.02,4272,500000.0,4.65247439747822
1295,0.02,4276,500000.0,4.64866729054377
1296,0.02,4280,500000.0,4.64479968964468
1297,0.02,4284,500000.0,4.66760885554509
1298,0.02,4288,500000.0,4.66358411735476
1299,0.02,4292,500000.0,4.65949889804303
1300,0.02,4296,500000.0,4.6822403967796
1301,0.02,4300,500000.0,4.67799535753017
1302,0.02,4304,500000.0,4.67368991056543
1303,0.02,4308,500000.0,4.69649143564309
1304,0.02,4312,500000.0,4.6920233544579
1305,0.02,4316,500000.0,4.68742687423804
1306,0.02,4320,500000.0,4.710213340025
1307,0.02,4324,500000.0,4.70551981281818
1308,0.02,4328,500000.0,4.72839227972777
1309,0.02,4332,500000.0,4.72346160468716
1310,0.02,4336,500000.0,4.77464856910558
1311,0.02,4340,500000.0,4.76956602764708
1312,0.02,4344,500000.0,4.79283895938506
1313,0.02,4348,500000.0,4.78758140127907
1314,0.02,4352,500000.0,4.81093442909701
1315,0.02,4356,500000.0,4.80549934607932
1316,0.02,4360,500000.0,4.7999312174742
1317,0.02,4364,500000.0,4.82331486509693
1318,0.02,4368,500000.0,4.81756611712114
1319,0.02,4372,500000.0,4.81175711211583
1320,0.02,4376,500000.0,4.83501779085518
1321,0.02,4380,500000.0,4.82902597469063
1322,0.02,4384,500000.0,4.82297444298826
1323,0.02,4388,500000.0,4.84617616817225
1324,0.02,4392,500000.0,4.83993959021045
1325,0.02,4396,500000.0,4.83364391025744
1326,0.02,4400,500000.0,4.85677861642049
1327,0.02,4404,500000.0,4.85022173801365
1328,0.02,4408,500000.0,4.84368064776121
1329,0.02,4412,500000.0,4.86666481825916
1330,0.02,4416,500000.0,4.85986029179908
1331,0.02,4420,500000.0,4.85299849190085
1332,0.02,4424,500000.0,4.87589665091799
1333,0.02,4428,500000.0,4.86884358821261
1334,0.02,4432,500000.0,4.89178457070992
1335,0.02,4436,500000.0,4.88446271742597
1336,0.02,4440,500000.0,4.90744265900453
1337,0.02,4444,500000.0,4.89992498371947
1338,0.02,4448,500000.0,4.92286395648357
1339,0.02,4452,500000.0,4.91514865176989
1340,0.02,4456,500000.0,4.93811886690595
1341,0.02,4460,500000.0,4.96126439299933
1342,0.02,4464,500000.0,4.95320215191164
1343,0.02,4468,500000.0,4.97629608638738
1344,0.02,4472,500000.0,4.96795154875368
1345,0.02,4476,500000.0,4.9910670670247
1346,0.02,4480,500000.0,4.98251654284578
1347,0.02,4484,500000.0,5.00557032968106
1348,0.02,4488,500000.0,5.02887569499113
1349,0.02,4492,500000.0,5.01987932815771
1350,0.02,4496,500000.0,5.04311620735308
1351,0.02,4500,500000.0,5.03390777967259
1352,0.02,4504,500000.0,5.05707063066783
1353,0.02,4508,500000.0,5.08048459169621
1354,0.02,4512,500000.0,5.07081435571299
1355,0.02,4516,500000.0,5.09414718585576
1356,0.02,4520,500000.0,5.1175645902781
1357,0.02,4524,500000.0,5.10750518689828
1358,0.02,4528,500000.0,5.13091679004605
1359,0.02,4532,500000.0,5.12055167733306
1360,0.02,4536,500000.0,5.1439527597377
1361,0.02,4540,500000.0,5.13327980426306
1362,0.02,4544,500000.0,5.12256271958479
1363,0.02,4548,500000.0,5.1456827864607
1364,0.02,4552,500000.0,5.13465771132958
1365,0.02,4556,500000.0,5.1576681275211
1366,0.02,4560,500000.0,5.14641906260942
1367,0.02,4564,500000.0,5.16931402954164
1368,0.02,4568,500000.0,5.15775437670854
1369,0.02,4572,500000.0,5.18061400122771
1370,0.02,4576,500000.0,5.16882861700551
1371,0.02,4580,500000.0,5.1915616530718
1372,0.02,4584,500000.0,5.17946323672948
1373,0.02,4588,500000.0,5.20206303432673
1374,0.02,4592,500000.0,5.18973800537264
1375,0.02,4596,500000.0,5.21228687976633
1376,0.02,4600,500000.0,5.19955920681184
1377,0.02,4604,500000.0,5.2219628589542
1378,0.02,4608,500000.0,5.2445047944312
1379,0.02,4612,500000.0,5.26709558118764
1380,0.02,4616,500000.0,5.25364767820562
1381,0.02,4620,500000.0,5.27607950618037
1382,0.02,4624,500000.0,5.29864562059142
1383,0.02,4628,500000.0,5.28466777707597
1384,0.02,4632,500000.0,5.307065191817
1385,0.02,4636,500000.0,5.29267211034668
1386,0.02,4640,500000.0,5.31489330159576
1387,0.02,4644,500000.0,5.30026856528107
1388,0.02,4648,500000.0,5.32230777806135
1389,0.02,4652,500000.0,5.30735999175864
1390,0.02,4656,500000.0,5.3293036223888
1391,0.02,4660,500000.0,5.31403296323338
1392,0.02,4664,500000.0,5.3356895043282
1393,0.02,4668,500000.0,5.32009738994355
1394,0.02,4672,500000.0,5.34164610881902
1395,0.02,4676,500000.0,5.32573311381934
1396,0.02,4680,500000.0,5.34698143587146
1397,0.02,4684,500000.0,5.36833588616502
1398,0.02,4688,500000.0,5.35178388415842
1399,0.02,4692,500000.0,5.37292020165274
1400,0.02,4696,500000.0,5.35604891573161
1401,0.02,4700,500000.0,5.37696098997247
1402,0.02,4704,500000.0,5.39777882122344
1403,0.02,4708,500000.0,5.41878793629179
1404,0.02,4712,500000.0,5.43969801215504
1405,0.02,4716,500000.0,5.46070101576382
1406,0.02,4720,500000.0,5.44237510050873
1407,0.02,4724,500000.0,5.46303008791717
1408,0.02,4728,500000.0,5.44428701211393
1409,0.02,4732,500000.0,5.46478379304458
1410,0.02,4736,500000.0,5.48516515738505
1411,0.02,4740,500000.0,5.46576162053198
1412,0.02,4744,500000.0,5.48587488919951
1413,0.02,4748,500000.0,5.46615866795355
1414,0.02,4752,500000.0,5.4859984391373
1415,0.02,4756,500000.0,5.50580877063675
1416,0.02,4760,500000.0,5.48533446395428
1417,0.02,4764,500000.0,5.50496050671994
1418,0.02,4768,500000.0,5.52444989124028
1419,0.02,4772,500000.0,5.50341748279167
1420,0.02,4776,500000.0,5.52251087964269
1421,0.02,4780,500000.0,5.50107846400201
1422,0.02,4784,500000.0,5.51987109109956
1423,0.02,4788,500000.0,5.53871563913792
1424,0.02,4792,500000.0,5.5165308472682
1425,0.02,4796,500000.0,5.53496272363446
1426,0.02,4800,500000.0,5.55323408549147
1427,0.02,4804,500000.0,5.57144347263523
1428,0.02,4808,500000.0,5.58969241095798
1429,0.02,4812,500000.0,5.60776990812506
1430,0.02,4816,500000.0,5.58384346440811
1431,0.02,4820,500000.0,5.60158436369854
1432,0.02,4824,500000.0,5.6192501420806
1433,0.02,4828,500000.0,5.63683783341559
1434,0.02,4832,500000.0,5.61178978301531
1435,0.02,4836,500000.0,5.62892041107954
1436,0.02,4840,500000.0,5.64596423520441
1437,0.02,4844,500000.0,5.66291825693059
1438,0.02,4848,500000.0,5.63675358463856
1439,0.02,4852,500000.0,5.65323565772375
1440,0.02,4856,500000.0,5.66961940354871
1441,0.02,4860,500000.0,5.68579300733066
1442,0.02,4864,500000.0,5.65852190342792
1443,0.02,4868,500000.0,5.67431809448433
1444,0.02,4872,500000.0,5.68989557119815
1445,0.02,4876,500000.0,5.6619115861617
1446,0.02,4880,500000.0,5.67699614247359
1447,0.02,4884,500000.0,5.69196178979214
1448,0.02,4888,500000.0,5.70680556443083
1449,0.02,4892,500000.0,5.72152449543742
1450,0.02,4896,500000.0,5.69197928332433
1451,0.02,4900,500000.0,5.70607918152316
1452,0.02,4904,500000.0,5.72004546624332
1453,0.02,4908,500000.0,5.73398651030738
1454,0.02,4912,500000.0,5.74756554844647
1455,0.02,4916,500000.0,5.7611135223361
1456,0.02,4920,500000.0,5.77440316264329
1457,0.02,4924,500000.0,5.78742980695119
1458,0.02,4928,500000.0,5.80041729773003
1459,0.02,4932,500000.0,5.81313487450946
1460,0.02,4936,500000.0,5.77981050647594
1461,0.02,4940,500000.0,5.79187090357445
1462,0.02,4944,500000.0,5.80365299179295
1463,0.02,4948,500000.0,5.81538260503669
1464,0.02,4952,500000.0,5.82671178404734
1465,0.02,4956,500000.0,5.83786696320222
1466,0.02,4960,500000.0,5.84884547963799
1467,0.02,4964,500000.0,5.81307296170735
1468,0.02,4968,500000.0,5.82338011312988
1469,0.02,4972,500000.0,5.83338829974334
1470,0.02,4976,500000.0,5.84309365791407
1471,0.02,4980,500000.0,5.85260940838092
1472,0.02,4984,500000.0,5.86181570793621
1473,0.02,4988,500000.0,5.87082676854724
1474,0.02,4992,500000.0,5.87940371745893
1475,0.02,4996,500000.0,5.8407075742844
1476,0.02,5000,500000.0,5.84872461721787
1477,0.02,5004,500000.0,5.85630405926947
1478,0.02,5008,500000.0,5.86355946844496
1479,0.02,5012,500000.0,5.87060594974379
1480,0.02,5016,500000.0,5.87732309837458
1481,0.02,5020,500000.0,5.88370805533401
1482,0.02,5024,500000.0,5.88975807021626
1483,0.02,5028,500000.0,5.89535113181971
1484,0.02,5032,500000.0,5.90072318353786
1485,0.02,5036,500000.0,5.95412489714671
1486,0.02,5040,500000.0,5.95890954426831
1487,0.02,5044,500000.0,5.96346383366816
1488,0.02,5048,500000.0,5.9675409677359
1489,0.02,5052,500000.0,5.97126119034715
1490,0.02,5056,500000.0,5.97462265476542
1491,0.02,5060,500000.0,5.97762364573449
1492,0.02,5064,500000.0,5.98026258121263
1493,0.02,5068,500000.0,5.98253801399721
1494,0.02,5072,500000.0,5.98444863322534
1495,0.02,5076,500000.0,5.98586944933189
1496,0.02,5080,500000.0,5.98692305074556
1497,0.02,5084,500000.0,5.98748460733669
1498,0.02,5088,500000.0,5.98767727810912
1499,0.02,5092,500000.0,5.98737647153048
1500,0.02,5096,500000.0,5.98670584712395
1501,0.02,5100,500000.0,5.98566522431033
1502,0.02,5104,500000.0,6.03419528143443
1503,0.02,5108,500000.0,6.03215084341592
1504,0.02,5112,500000.0,6.02973044525498
1505,0.02,5116,500000.0,6.0268085048013
1506,0.02,5120,500000.0,6.02338595343245
1507,0.02,5124,500000.0,6.01958984456694
1508,0.02,5128,500000.0,6.0154212166282
1509,0.02,5132,500000.0,6.01075567379867
1510,0.02,5136,500000.0,6.05619589798946
1511,0.02,5140,500000.0,6.05046240373416
1512,0.02,5144,500000.0,6.04422963563894
1513,0.02,5148,500000.0,6.03762719767526
1514,0.02,5152,500000.0,6.0304038472486
1515,0.02,5156,500000.0,6.02268993778305
1516,0.02,5160,500000.0,6.0654945235486
1517,0.02,5164,500000.0,6.05667571925127
1518,0.02,5168,500000.0,6.04736890631257
1519,0.02,5172,500000.0,6.08879603379939
1520,0.02,5176,500000.0,6.07823469786764
1521,0.02,5180,500000.0,6.06719135785489
1522,0.02,5184,500000.0,6.10740135517502
1523,0.02,5188,500000.0,6.0950853833977
1524,0.02,5192,500000.0,6.08229633598281
1525,0.02,5196,500000.0,6.12093908084711
1526,0.02,5200,500000.0,6.10686612996977
1527,0.02,5204,500000.0,6.14468912975019
1528,0.02,5208,500000.0,6.12918811639963
1529,0.02,5212,500000.0,6.11323470910734
1530,0.02,5216,500000.0,6.14920264259965
1531,0.02,5220,500000.0,6.13182087478199
1532,0.02,5224,500000.0,6.1668549537204
1533,0.02,5228,500000.0,6.14803917409653
1534,0.02,5232,500000.0,6.18209552720576
1535,0.02,5236,500000.0,6.16184361470853
1536,0.02,5240,500000.0,6.19461015383807
1537,0.02,5244,500000.0,6.17292545819091
1538,0.02,5248,500000.0,6.20449298054552
1539,0.02,5252,500000.0,6.18138192107284
1540,0.02,5256,500000.0,6.21171128479502
1541,0.02,5260,500000.0,6.18704915255539
1542,0.02,5264,500000.0,6.21596656257262
1543,0.02,5268,500000.0,6.18990462608841
1544,0.02,5272,500000.0,6.2172392517614
1545,0.02,5276,500000.0,6.18952769457791
1546,0.02,5280,500000.0,6.2153821173497
1547,0.02,5284,500000.0,6.24079561731868
1548,0.02,5288,500000.0,6.21039384921335
1549,0.02,5292,500000.0,6.23413599993871
1550,0.02,5296,500000.0,6.20937265815489
1551,0.02,5300,500000.0,6.20709113408728
1552,0.02,5304,500000.0,6.25987407321181
1553,0.02,5308,500000.0,6.25757647569467
1554,0.02,5312,500000.0,6.25528149445939
1555,0.02,5316,500000.0,6.25298912457681
1556,0.02,5320,500000.0,6.2506993611316
1557,0.02,5324,500000.0,6.24841219922105
1558,0.02,5328,500000.0,6.24612763395536
1559,0.02,5332,500000.0,6.24384566045708
1560,0.02,5336,500000.0,6.29748096597792
1561,0.02,5340,500000.0,6.29518269467762
1562,0.02,5344,500000.0,6.29288702449998
1563,0.02,5348,500000.0,6.29059395057388
1564,0.02,5352,500000.0,6.28830346804157
1565,0.02,5356,500000.0,6.28601557205801
1566,0.02,5360,500000.0,6.28373025779054
1567,0.02,5364,500000.0,6.33826051631989
1568,0.02,5368,500000.0,6.33595865999328
1569,0.02,5372,500000.0,6.33365939499566
1570,0.02,5376,500000.0,6.33136271650017
1571,0.02,5380,500000.0,6.32906861969231
1572,0.02,5384,500000.0,6.32677709977038
1573,0.02,5388,500000.0,6.32448815194473
1574,0.02,5392,500000.0,6.32220177143889
1575,0.02,5396,500000.0,6.37763241748872
1576,0.02,5400,500000.0,6.37532925921169
1577,0.02,5404,500000.0,6.37302867812015
1578,0.02,5408,500000.0,6.37073066944261
1579,0.02,5412,500000.0,6.36843522841886
1580,0.02,5416,500000.0,6.36614235030186
1581,0.02,5420,500000.0,6.36385203035625
1582,0.02,5424,500000.0,6.36156426385903
1583,0.02,5428,500000.0,6.35927904609975
1584,0.02,5432,500000.0,6.4156157550326
1585,0.02,5436,500000.0,6.4133135327007
1586,0.02,5440,500000.0,6.41101386921972
1587,0.02,5444,500000.0,6.40871675988334
1588,0.02,5448,500000.0,6.40642219999669
1589,0.02,5452,500000.0,6.40413018487754
1590,0.02,5456,500000.0,6.40184070985492
1591,0.02,5460,500000.0,6.39955377027064
1592,0.02,5464,500000.0,6.39726936147777
1593,0.02,5468,500000.0,6.39498747884201
1594,0.02,5472,500000.0,6.45223622959226
1595,0.02,5476,500000.0,6.44993712480886
1596,0.02,5480,500000.0,6.44764055653522
1597,0.02,5484,500000.0,6.44534652013959
1598,0.02,5488,500000.0,6.4430550110024
1599,0.02,5492,500000.0,6.44076602451588
1600,0.02,5496,500000.0,6.43847955608377
1601,0.02,5500,500000.0,6.43619560112135
1602,0.02,5504,500000.0,6.43391415505627
1603,0.02,5508,500000.0,6.43163521332734
1604,0.02,5512,500000.0,6.48982229826082
1605,0.02,5516,500000.0,6.48752591115603
1606,0.02,5520,500000.0,6.48523203897956
1607,0.02,5524,500000.0,6.48294067717282
1608,0.02,5528,500000.0,6.48065182118839
1609,0.02,5532,500000.0,6.47836546649061
1610,0.02,5536,500000.0,6.47608160855513
1611,0.02,5540,500000.0,6.47380024286971
1612,0.02,5544,500000.0,6.53299332010985
1613,0.02,5548,500000.0,6.53069424924305
1614,0.02,5552,500000.0,6.52839768147761
1615,0.02,5556,500000.0,6.52610361230283
1616,0.02,5560,500000.0,6.52381203721842
1617,0.02,5564,500000.0,6.52152295173673
1618,0.02,5568,500000.0,6.51923635138007
1619,0.02,5572,500000.0,6.51695223168273
1620,0.02,5576,500000.0,6.51467058819009
1621,0.02,5580,500000.0,6.57487849067915
1622,0.02,5584,500000.0,6.57257889085184
1623,0.02,5588,500000.0,6.57028177833342
1624,0.02,5592,500000.0,6.5679871486699
1625,0.02,5596,500000.0,6.56569499741887
1626,0.02,5600,500000.0,6.56340532014877
1627,0.02,5604,500000.0,6.56111811243925
1628,0.02,5608,500000.0,6.55883336988124
1629,0.02,5612,500000.0,6.55655108807635
1630,0.02,5616,500000.0,6.61780373571361
1631,0.02,5620,500000.0,6.61550323964032
1632,0.02,5624,500000.0,6.61320521567842
1633,0.02,5628,500000.0,6.61090965942974
1634,0.02,5632,500000.0,6.60861656650688
1635,0.02,5636,500000.0,6.60632593253388
1636,0.02,5640,500000.0,6.60403775314558
1637,0.02,5644,500000.0,6.60175202398674
1638,0.02,5648,500000.0,6.59946874071427
1639,0.02,5652,500000.0,6.59718789899479
1640,0.02,5656,500000.0,6.65949546873268
1641,0.02,5660,500000.0,6.65719616369663
1642,0.02,5664,500000.0,6.65489931181729
1643,0.02,5668,500000.0,6.65260490876131
1644,0.02,5672,500000.0,6.65031295020565
1645,0.02,5676,500000.0,6.64802343183811
1646,0.02,5680,500000.0,6.6457363493578
1647,0.02,5684,500000.0,6.57902854472296
1648,0.02,5688,500000.0,6.57676948375766
1649,0.02,5692,500000.0,6.51141553267969
1650,0.02,5696,500000.0,6.5091839297979
1651,0.02,5700,500000.0,6.50695469362058
1652,0.02,5704,500000.0,6.50472781999273
1653,0.02,5708,500000.0,6.50250330476967
1654,0.02,5712,500000.0,6.69310451809342
1655,0.02,5716,500000.0,6.69081571224048
1656,0.02,5720,500000.0,6.62299855954528
1657,0.02,5724,500000.0,6.62073799093153
1658,0.02,5728,500000.0,6.61847980740389
1659,0.02,5732,500000.0,6.55207721187259
1660,0.02,5736,500000.0,6.54984666055737
1661,0.02,5740,500000.0,6.54761845812481
1662,0.02,5744,500000.0,6.54539260048075
1663,0.02,5748,500000.0,6.54316908354035
1664,0.02,5752,500000.0,6.47818811683318
1665,0.02,5756,500000.0,6.47599158286729
1666,0.02,5760,500000.0,6.47379735434086
1667,0.02,5764,500000.0,6.47160542724938
1668,0.02,5768,500000.0,6.46941579759715
1669,0.02,5772,500000.0,6.59379601998749
1670,0.02,5776,500000.0,6.59156613541509
1671,0.02,5780,500000.0,6.58933858255238
1672,0.02,5784,500000.0,6.52326209367924
1673,0.02,5788,500000.0,6.5210617612939
1674,0.02,5792,500000.0,6.51886372533078
1675,0.02,5796,500000.0,6.51666798182304
1676,0.02,5800,500000.0,6.51447452681253
1677,0.02,5804,500000.0,6.51228335635087
1678,0.02,5808,500000.0,6.51009446649982
1679,0.02,5812,500000.0,6.50790785332998
1680,0.02,5816,500000.0,6.44331800086203
1681,0.02,5820,500000.0,6.44115787871136
1682,0.02,5824,500000.0,6.43899999906949
1683,0.02,5828,500000.0,6.43684435808265
1684,0.02,5832,500000.0,6.4346909519073
1685,0.02,5836,500000.0,6.43253977670879
1686,0.02,5840,500000.0,6.43039082866171
1687,0.02,5844,500000.0,6.75252544834341
1688,0.02,5848,500000.0,6.68275100661512
1689,0.02,5852,500000.0,6.68051899056651
1690,0.02,5856,500000.0,6.48400425509237
1691,0.02,5860,500000.0,6.48184465903661
1692,0.02,5864,500000.0,6.47968728943297
1693,0.02,5868,500000.0,6.47753214248278
1694,0.02,5872,500000.0,6.805566799353
1695,0.02,5876,500000.0,6.73452709430865
1696,0.02,5880,500000.0,6.73228770705704
1697,0.02,5884,500000.0,6.73005061935255
1698,0.02,5888,500000.0,6.72781582728495
1699,0.02,5892,500000.0,6.72558332695383
1700,0.02,5896,500000.0,6.40053728632138
1701,0.02,5900,500000.0,6.85985152170491
1702,0.02,5904,500000.0,6.78750687303505
1703,0.02,5908,500000.0,6.78525977418185
1704,0.02,5912,500000.0,6.78301497160964
1705,0.02,5916,500000.0,6.78077246143176
1706,0.02,5920,500000.0,6.77853223977158
1707,0.02,5924,500000.0,6.7078053617333
1708,0.02,5928,500000.0,6.8439846809475
1709,0.02,5932,500000.0,6.77182526726471
1710,0.02,5936,500000.0,6.91085639789351
1711,0.02,5940,500000.0,6.83721920171921
1712,0.02,5944,500000.0,6.97919329704668
1713,0.02,5948,500000.0,6.90403113461705
1714,0.02,5952,500000.0,6.97460005777013
1715,0.02,5956,500000.0,6.97230693130373
1716,0.02,5960,500000.0,7.04440838629858
1717,0.02,5964,500000.0,7.43990094685642
1718,0.02,5968,500000.0,7.522604279947
1719,0.02,5972,500000.0,7.35184377456644
1720,0.02,5976,500000.0,7.43256615550895
1721,0.02,5980,500000.0,7.51518993117889
1722,0.02,5984,500000.0,7.78026610307479
1723,0.02,5988,500000.0,7.77771126427876
1724,0.02,5992,500000.0,7.77515899697181
1725,0.02,5996,500000.0,7.7726092968626
1726,0.02,6000,500000.0,7.77006215966874
