,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
76,76,0.02,2136,2,100000.0,2.0503324759798,,2992.15,0.9352535980737574,2136.0,0.0940149931305086,0.0156328335658527,0.0073135076680579,-8.085363321840256e-06,-2.5107194237005876e-05,40028853997.55682,4880153274748.866,3123747017566.3496,1720866620455.7136,963311206015.9705,544317594078.9269,22.85722541250113,21.367589458951564,914532828843.1266,111496081796809.23,71367748792898.22,39316364604470.87,22008617142720.117,12435937065109.809,3.6555576059465488e-06,0.0004456705511174,0.0002852701496228,0.0001571548129658,8.797253117114357e-05,4.970875062291802e-05,2.1838415105194465e-06,0.0002662449766796,0.0001704212767554,9.388477521859304e-05,5.255506438866893e-05,2.969616259631583e-05
77,77,0.02,2176,2,100000.0,2.08169409330203,,3009.25,0.9692322717341206,2176.0,0.0974639849165214,0.0157395108635322,0.0072531658858845,2.4593760981706797e-05,-1.2304873724370145e-05,41483141230.22037,4902376830431.182,3237235787591.963,1783387379990.7815,998309239886.1444,564093182149.2584,22.427882722869253,21.7363032618757,930313779608.28,109942221898567.3,72599252894664.84,39994798001851.29,22388392359731.977,12650528498411.658,3.862782500189858e-06,0.0004564942496719,0.0003014414380988,0.000166063546737,9.29594854017653e-05,5.252662184837613e-05,2.333436902986346e-06,0.0002757599031612,0.0001820953097189,0.0001003159790068,5.615514042233497e-05,3.173038031630966e-05
78,78,0.02,2216,2,100000.0,2.11081331072047,,3029.35,1.0040810190628775,2216.0,0.0969382052189757,0.0157104274170985,0.0072497864702863,4.2630113104988656e-05,1.4277107619354193e-05,42974667615.89117,4922005155446.229,3353630603670.012,1847509075075.6956,1034203449634.7644,584375153094.5948,22.997116519232986,23.099131084881822,988642810432.942,113231940578090.77,77151097823505.31,42502401196182.56,23792105017428.285,13443694291401.229,4.078495017841196e-06,0.0004671210882583,0.000318275078495,0.0001753371689912,9.81506978592442e-05,5.545990888746674e-05,2.43714513621414e-06,0.0002791328377971,0.000190188428854,0.0001047744637998,5.8650922670573926e-05,3.314061844104273e-05
79,79,0.02,2256,2,100000.0,2.14029939748533,,3031.8,1.0327928735933227,2256.0,0.1006733385735287,0.0156824277959702,0.0071577771427427,7.903197870451547e-05,-5.191968643183343e-06,44203534989.79421,4907831735315.471,3449528197801.698,1900338887411.714,1063776659801.1224,601085452431.3138,22.517231022704728,23.251944048137997,995183205260.306,110493238116751.77,77661493120780.9,42783577048573.9,23949502369582.133,13532631436016.31,4.274200399743523e-06,0.0004745560817658,0.0003335474143724,0.0001837506713907,0.0001028604301806,5.812113627688621e-05,2.489647106089585e-06,0.0002764206319657,0.0001942855451948,0.0001070315578318,5.991440465589421e-05,3.3854547096825665e-05
80,80,0.02,2296,2,100000.0,2.17335195265406,,3041.2,1.064149378595929,2296.0,0.1001156221056816,0.0152722669951011,0.0072139715019799,7.316822280024446e-05,-5.913907064421088e-08,45545593403.90576,4873804153969.355,3554258924510.404,1958034856616.5093,1096073859953.8068,619334938342.8308,23.0234766808982,24.50487691188892,1048808731828.846,112232336256451.23,81846288885708.98,45088973517875.62,25240023219245.586,14261838362719.35,4.485405061192237e-06,0.0004799802612209,0.0003500292734668,0.0001928304979577,0.0001079431591828,6.099312489752062e-05,2.5672245816741483e-06,0.0002747170229921,0.0002003394883829,0.0001103666642588,6.178133923187787e-05,3.490945576014846e-05
81,81,0.02,2336,2,100000.0,2.20371744188243,,3065.15,1.1004997280635318,2336.0,0.0996256126317803,0.0158940773740533,0.0072857078779688,4.642529736273525e-05,-2.277869356364084e-05,47101388361.11916,4859806799128.556,3675669091732.196,2024919499636.8984,1133514719905.4375,640490841732.9755,23.50175748975361,25.8705060552068,1107257659162.851,114244154739793.2,86407490224390.7,47601731141580.51,26646621236863.0,15056634524130.354,4.722784698119897e-06,0.0004872854492265,0.0003685537591523,0.0002030356038443,0.000113655799978,6.422104425948084e-05,2.652840108922019e-06,0.0002737135962849,0.0002070207000887,0.0001140473317853,6.384171290162802e-05,3.6073666901696605e-05
82,82,0.02,2376,2,100000.0,2.23797359782716,,3086.5,1.134990529717339,2376.0,0.1018786885696272,0.0152260552605563,0.0071688009119596,3.51650798985982e-05,2.8890897528066795e-06,48577594671.90211,4837329637655.298,3790868369255.911,2088382574679.904,1169040245608.8591,660564488295.4912,23.381598480383808,26.541468890364115,1135974868507.5842,113119740410731.88,88648506093816.14,48836302758269.984,27337712957075.04,15447134894191.918,4.957238488191185e-06,0.0004936390288941,0.0003868499194055,0.0002131149256605,0.0001192980290381,6.740917757306703e-05,2.7344704823501457e-06,0.0002722970372844,0.0002133909208188,0.0001175566749421,6.580618216870677e-05,3.718368740018189e-05
83,83,0.02,2416,2,100000.0,2.26922860560693,,3098.6,1.1656004005024951,2416.0,0.1037986094597726,0.0155704672076877,0.0072642064741431,4.3641899751057335e-05,-1.6495664488703e-05,49887697141.50678,4820923256478.32,3893105337678.333,2144704736924.5903,1200568412517.5698,678379433092.4519,23.43414456722927,27.313249754862955,1169007089508.1345,112967600986113.2,91226254181242.28,50256379548947.84,28132647247508.85,15896311357330.244,5.180036756609824e-06,0.0005005755146106,0.0004042365132494,0.0002226931689757,0.0001246597630678,7.043881757819902e-05,2.818765581419515e-06,0.0002723928608586,0.0002199690897649,0.0001211805763974,6.783477917902104e-05,3.832994318659248e-05
84,84,0.02,2456,2,100000.0,2.30082002163299,,3107.65,1.193516778954373,2456.0,0.1056162172841368,0.0153191810952723,0.0073310576855669,7.575221555225002e-05,1.3606279123624489e-05,51082518139.24717,4735874578890.951,3986346041707.6055,2196070873276.046,1229322282323.004,694626765351.4451,23.486253562262103,28.039036098580745,1200070745019.256,111258895239168.4,93650380569259.7,51591826421388.58,28880207181538.168,16318719009373.994,5.39521342287748e-06,0.0005001917491115,0.0004210283372058,0.0002319437546283,0.0001298380800364,7.336481804006293e-05,2.901812358296352e-06,0.0002690278373298,0.0002264498429137,0.000124750811665,6.98333347907767e-05,3.945922412449712e-05
85,85,0.02,2496,2,100000.0,2.33683453482457,,3126.45,1.2140272538500965,2496.0,0.1035726498461371,0.0152867031300196,0.0073332409367537,7.578898502296906e-05,-1.078980271873175e-05,51960366464.78413,4659436600276.669,4054851027859.322,2233810147084.177,1250448071465.599,706563861740.756,24.27960998639613,29.465058435504755,1261104501039.6033,113086894275467.22,98413295174585.88,54215707521328.734,30349010188569.89,17148664009463.766,5.58063500062259e-06,0.0005004317087006,0.0004354981519176,0.0002399151495594,0.0001343003282859,7.588620491500816e-05,2.966241626237017e-06,0.0002659914804087,0.0002314777343838,0.0001275206680437,7.13838522201899e-05,4.033534173995196e-05
86,86,0.02,2536,2,100000.0,2.36926936284905,,3133.7,1.245116587699354,2536.0,0.1066875811014369,0.0149713440267145,0.007364929571675,2.2670727061005747e-06,-1.1489276236377124e-05,53290989953.53233,4564597410505.831,4158689402915.841,2291014521366.8115,1282470085330.3345,724657854041.0238,23.92785737818679,29.787638836307583,1274910942193.9648,109201483973903.6,99490713713267.34,54809255458805.97,30681268001396.82,17336405802731.02,5.818518435455115e-06,0.0004983805744013,0.0004540619526733,0.0002501419140475,0.0001400250931896,7.91209749867962e-05,3.0564787056195e-06,0.0002618002554859,0.0002385195999244,0.00013140001912,7.35554454857029e-05,4.156239735211562e-05
87,87,0.02,2576,2,100000.0,2.40651032556174,,3141.05,1.2804939286386654,2576.0,0.1066201293522226,0.0151654778119081,0.0071882823344352,6.333638499880318e-06,-1.4112831052007963e-05,54805140145.73488,4543192458809.985,4276849721653.142,2356108828695.144,1318908746497.8254,745247466467.7032,24.274171337340267,31.096889846338733,1330946885423.298,110331765174809.84,103863612086771.38,57218277317263.27,32029796541728.9,18098389890569.15,6.0816151824590204e-06,0.0005041488473682,0.000474593334332,0.0002614526153206,0.0001463566270544,8.269859897642875e-05,3.1580841761247536e-06,0.000261796323759,0.0002464486249592,0.0001357681047679,7.600062386468449e-05,4.294404183421978e-05
88,88,0.02,2616,2,100000.0,2.44447815484697,,3180.6,1.3222130110154058,2616.0,0.1122540843849037,0.0151262691216019,0.0072759882634346,3.4096000852397126e-05,-1.765143083679945e-05,56590716871.45937,4511390793584.565,4416191456791.456,2432871940268.3467,1361879401345.8677,769527972410.9662,23.34839914450224,30.874079164931253,1321410588259.058,105342358110745.42,103119424410870.4,56808305663473.5,31800301539879.188,17968714073989.99,6.38059011100426e-06,0.0005086582583818,0.0004979245553914,0.0002743057430898,0.000153551584447,8.676409917300183e-05,3.2738458304528813e-06,0.000260989765736,0.0002554823615352,0.0001407447740194,7.878647676089876e-05,4.451818395615835e-05
89,89,0.02,2656,2,100000.0,2.47825379676539,,3161.7,1.3387967024768763,2656.0,0.110553310905152,0.0146392630309605,0.0074068848606916,1.2573094679646123e-05,-8.093337634264285e-06,57300498866.01032,4356444469859.756,4471580986272.768,2463385932557.4526,1378960603551.183,779179680841.5421,24.150525114432785,32.33201210112658,1383810117928.2173,105208367377065.86,107988920417762.72,59490902266072.89,33301972464160.363,18817231042855.664,6.562672405750024e-06,0.0004989471029978,0.0005121337811963,0.0002821335800602,0.0001579334714467,8.92400780408064e-05,3.3276285345443352e-06,0.0002529930666216,0.0002596794230228,0.0001430569276532,8.008078015375385e-05,4.5249528203383233e-05
90,90,0.02,2696,2,100000.0,2.51744817183723,,3190.7,1.3746640586168284,2696.0,0.115615325008116,0.0150233134687708,0.0072520140753499,6.572141940895265e-05,1.529698732354875e-05,58835621708.80025,4299949175353.439,4591377955780.205,2529381867854.963,1415903980375.3328,800054482114.9939,23.444980477238293,32.22662837759456,1379299694561.0466,100804893565115.77,107636938781165.78,59296996214773.96,33193427228922.387,18755897715760.023,6.84327906271312e-06,0.0005001349744898,0.0005340315904079,0.0002941970438175,0.0001646863886586,9.305580407708028e-05,3.424462499158968e-06,0.0002502738013403,0.000267236092224,0.0001472198831413,8.241113023676954e-05,4.656628912407756e-05
91,91,0.02,2736,2,100000.0,2.55199416924148,,3214.5,1.4055822982661683,2736.0,0.1159980065206582,0.0147196646572384,0.0073276209406918,4.5331621041614473e-05,2.6015484160674275e-06,60158922365.79201,4177390590447.0537,4694644876209.002,2586271428809.749,1447749767214.1536,818048897590.91,23.710281621647997,33.33291476834994,1426648752085.377,99065422691535.95,111331935326288.77,61332563173763.86,34332902211400.426,19399756395179.656,7.1041757420026165e-06,0.0004933086519913,0.0005543912845394,0.0003054131627402,0.0001709649769686,9.660351125807203e-05,3.509069284698877e-06,0.0002436671475262,0.0002738385843666,0.0001508571842019,8.444722811308045e-05,4.771678326389596e-05
92,92,0.02,2776,2,100000.0,2.59237837643355,,3222.95,1.4086723565255497,2776.0,0.1175726262567877,0.0148849173741998,0.0071204937845529,0.0001189706593071,6.892610136454887e-06,60291176859.29352,4025985594950.021,4704965670795.335,2591957136007.0107,1450932527221.3157,819847311497.8699,23.705655614459324,33.3757404212546,1428481690029.6968,95387866123945.64,111474973006990.36,61411362375108.45,34377012633892.24,19424680925170.168,7.227102760300774e-06,0.0004825948525452,0.0005639841873692,0.0003106978756764,0.0001739232673623,9.8275088936789e-05,3.508736277803007e-06,0.0002342983243448,0.0002738125973798,0.0001508428680176,8.443921416208171e-05,4.771225499255491e-05
93,93,0.02,2816,2,100000.0,2.62760886167192,,3227.15,1.3921504519834416,2816.0,0.1141243535136254,0.0153986848391122,0.0072905029553962,4.415605143720601e-05,7.375003829328143e-06,59584039344.89131,3775512025779.0938,4649782509624.695,2561556831649.5327,1433914965542.9448,810231563054.363,24.83925182166136,34.577479113908964,1479916106075.3037,93774123356921.1,115488780240455.92,63622561569592.48,35614803487326.234,20124092844295.016,7.24821147340345e-06,0.0004592791942959,0.000565631456102,0.0003116053530621,0.0001744312574206,9.8562127979453e-05,3.4763758610063945e-06,0.0002202787695104,0.0002712872751345,0.0001494516725292,8.366044712235014e-05,4.7272213810881344e-05
94,94,0.02,2856,2,100000.0,2.66918078172062,,3267.1,1.4678765339691655,2856.0,0.1133695060536865,0.0151826551184494,0.0072587423338018,2.418013503242267e-05,-2.074877735445343e-05,62825115653.88027,3813543235251.8906,4902707623457.011,2700892822503.264,1511912829988.24,854304142770.0542,25.366799278131108,37.24273807252245,1593989189503.9612,96756633512413.31,124390745162225.0,68526638053441.31,38360020214698.12,21675273558208.062,7.754199069690723e-06,0.0004706871304451,0.0006051174040365,0.0003333580908464,0.0001866080617238,0.0001054426135177,3.6731241612418304e-06,0.0002229620694136,0.0002866409976295,0.0001579100106701,8.839527771212815e-05,4.9947622940251054e-05
95,95,0.02,2896,2,100000.0,2.71144037566172,,3278.1,1.5125115813216703,2896.0,0.119776303942649,0.0154401828280945,0.0072614470636881,5.672007934134704e-05,5.258798352819642e-06,64735495680.56749,3708678397400.736,5051788681614.379,2783021309631.873,1557886928761.3208,880281740329.2122,24.28692916199836,36.7404920704845,1572493060616.7366,90087686556828.0,122713243515418.23,67602505409691.5,37842706832599.04,21382966385021.98,8.105017340852034e-06,0.0004643341710225,0.0006324943438888,0.0003484399978309,0.0001950506509597,0.0001102130862704,3.7910843982313767e-06,0.0002171901622537,0.0002958463058432,0.0001629811984285,9.123404042472706e-05,5.1551661676884624e-05
96,96,0.02,2936,2,100000.0,2.75439550712333,,3279.35,1.5381773096965472,2936.0,0.1155471404053287,0.0151297260648145,0.0073078219181048,2.251530379496929e-05,-7.446850366188943e-07,65833988855.01222,3620869387025.671,5137512214386.467,2830246249841.646,1584322628987.4434,895219194243.3904,25.526175973735427,39.27622451330394,1681022409169.408,92456232504317.48,131182589874435.1,72268253104479.23,40454511248703.05,22858762666742.89,8.358939172999956e-06,0.0004597416545149,0.0006523097392013,0.000359356263512,0.0002011613866398,0.0001136659485673,3.860221247404622e-06,0.0002123121686072,0.0003012415646338,0.0001659534368042,9.289784777632617e-05,5.249179359788528e-05
97,97,0.02,2976,2,100000.0,2.79802350403656,,3288.7,1.5646808546921516,2976.0,0.1203072009347351,0.0154194159729787,0.0072315639741074,7.983901368155375e-05,-2.0297143544481445e-05,66968340580.8241,3470462135707.192,5226034054671.787,2879012772633.56,1611621280332.9165,910644257430.832,24.869952894299452,38.91839362504481,1665707247151.918,86320997060349.42,129987434707649.66,71609844270082.47,40085945433796.16,22650505089776.08,8.621814427193268e-06,0.0004468033738203,0.0006728238361407,0.0003706574426643,0.000207487590187,0.0001172405606687,3.930071548254404e-06,0.000203665857337,0.0003066924993263,0.0001689563469342,9.457882464257096e-05,5.344162712813233e-05
98,98,0.02,3016,2,100000.0,2.84231908519533,,3322.3,1.6014628558833397,3016.0,0.1238756483633323,0.0145045471175961,0.0071319800732051,4.686894754798541e-05,6.288249336599981e-06,68542610231.80692,3385492477337.3794,5348885938650.354,2946691654825.344,1649506741559.8396,932051382124.1036,24.44051380797673,39.14048314991867,1675212678816.5198,82742981378928.1,130729213720728.38,72018488995850.34,40314697644416.25,22779761193252.67,8.946083490289574e-06,0.0004418696378147,0.0006981289452702,0.0003845979818254,0.0002152912615653,0.0001216500138165,4.023138341138275e-06,0.0001987129545131,0.0003139551883037,0.0001729573492451,9.681851615355804e-05,5.470716155473077e-05
99,99,0.02,3056,2,100000.0,2.88726023004366,,3334.25,1.6252451604882954,3056.0,0.1258417330693646,0.0152141680892846,0.0072514788916708,5.121068705631949e-05,1.0378100829258931e-05,69560492868.89903,3240738850013.6606,5428318836030.904,2990451095298.462,1674002515302.9438,945892683404.1876,24.359073209117312,39.5901315637211,1694457630927.2632,78942722338059.88,132231039422828.5,72845842077246.84,40777835510632.734,23041456570085.684,9.202275767343129e-06,0.0004287228476654,0.0007181215201617,0.0003956118554184,0.000221456636457,0.0001251337499203,4.081599303674413e-06,0.0001901567526057,0.0003185173288381,0.00017547062427,9.822540380336828e-05,5.550212137239505e-05
100,100,0.02,3096,2,100000.0,2.92478001758178,,3338.8,1.6445122212815793,3096.0,0.1226537199494714,0.0150935578683617,0.0072648075981456,7.546083794463618e-05,7.986720123347527e-06,70385123070.85161,3085104927124.243,5449913501327.154,3025902487158.1064,1693847587920.0266,957106112785.8792,25.3802532779493,41.73692911967052,1786340566321.8984,78298479028501.9,138316183102588.12,76795949580193.77,42989036993260.64,24290892747648.246,9.436177649669183e-06,0.0004136044222144,0.000730642353528,0.0004056674503595,0.0002270855836251,0.0001283143783202,4.128784477114519e-06,0.0001809719551183,0.0003196913961952,0.000177499145745,9.93609348464276e-05,5.614375153459464e-05
101,101,0.02,3136,2,100000.0,2.97056522202192,,3367.85,1.6700016940027442,3136.0,0.1304618329176719,0.0150665570285259,0.0072476478929128,9.335986308993056e-05,-2.0370448695670452e-05,71476072503.31741,2979283022100.8955,5390765468240.857,3072803116965.05,1720101744822.827,971940985909.5972,24.130848394739505,40.30579691624676,1725088108015.3618,71905541698584.22,130107112445644.58,74162666325894.03,41514970823734.17,23457973805255.617,9.708754298979874e-06,0.0004046826558265,0.0007322396933903,0.0004173856988346,0.0002336452553258,0.0001320209112617,4.1946691970251575e-06,0.0001748432207357,0.0003163643029905,0.0001803315729561,0.0001009464783395,5.703966057637014e-05
102,102,0.02,3176,2,100000.0,3.01691424785678,,3391.65,1.6271144918494411,3176.0,0.1284617360387983,0.0149517437661221,0.0072890275350663,3.2661722934606274e-05,-8.161116506015659e-06,69640500251.15611,2723789659355.965,5079851443553.955,2993890665002.972,1675927926604.9246,946980634256.3748,24.808633296705143,40.38427288644058,1728446879539.6567,67603272811901.52,126079699951467.48,74307062111050.66,41595801073033.8,23503646819908.41,9.582135444639498e-06,0.0003747779143533,0.0006989585714523,0.0004119422714517,0.0002305981193452,0.0001302991315135,4.087142861822e-06,0.000159856942773,0.0002981322433319,0.0001757089454614,9.835881186159731e-05,5.5577503401411295e-05
103,103,0.02,3216,2,100000.0,3.06375935418538,,3402.5,1.5858687394641025,3216.0,0.1283140464417783,0.014508519353215,0.0072338767128017,9.62227461849945e-05,-1.6291562373078183e-05,67875182049.063576,2477126971042.9272,4833727917886.584,2917998480613.948,1633444801648.0254,922975606368.1074,25.09366571358225,39.798303471708216,1703367388589.1118,62164950022808.24,121305228981766.66,73228878387943.11,40992252575859.47,23162612620534.18,9.45916890215479e-06,0.0003452154632047,0.0006736342713496,0.0004066558593449,0.0002276388777854,0.0001286270163797,3.981677705777455e-06,0.0001453126302902,0.0002835549917571,0.0001711749294072,9.582074852688737e-05,5.414337441033829e-05
104,104,0.02,3256,2,100000.0,3.11104952756299,,3417.6,1.697254503611461,3256.0,0.1293642190189757,0.0147040608128357,0.0072147340435639,-9.37384717107402e-07,6.624324269515043e-06,72642492754.57053,2508542156337.7397,5037451366718.815,3122948286645.0884,1748172138719.805,987802121101.8704,25.37398006438029,43.05547561343874,1842774356255.1775,63635992956662.45,127788651620686.16,79222075128727.27,44347139881841.89,25058286807021.34,1.025150918884516e-05,0.0003540123967549,0.0007108990484226,0.0004407190866231,0.0002467068800118,0.0001394013632688,4.257680016468084e-06,0.0001470292304751,0.0002952522030111,0.000183040449306,0.0001024628602093,5.789648994356132e-05
105,105,0.02,3296,2,100000.0,3.15875532211423,,3405.5,1.7466201009929136,3296.0,0.1345223517573231,0.0148199264371499,0.0073592092104272,3.782141179356614e-05,-1.805277732317726e-05,74755340322.49667,2410335739370.2207,5009306449647.676,3213780985826.96,1799018704022.7012,1016532898777.8756,24.603232265777542,42.977177775668814,1839423208798.6252,59308505330422.96,123258545860618.16,79078007107230.62,44266493108938.89,25012717465439.254,1.0681257441815714e-05,0.0003443956838715,0.0007157440734375,0.0004591942451621,0.0002570489524548,0.0001452451362414,4.376130706856873e-06,0.0001410995414827,0.0002932416557771,0.0001881327219769,0.0001053134258892,5.950719792968926e-05
106,106,0.02,3336,2,100000.0,3.21715043294896,,3442.35,1.791056424429398,3336.0,0.1292762349146414,0.0146380996673904,0.0071455839286799,3.762818613500122e-05,-4.291348415293258e-06,76657214965.57823,2288970110420.7715,5022122214100.031,3295543820950.0923,1844788117162.2805,1042394839017.9098,26.04014943580044,46.6595914478842,1997030513969.444,59630957870396.0,130833494419867.31,85853648264106.92,48059379191320.73,27155882222668.6,1.108756701575391e-05,0.0003310726786479,0.0007263910727142,0.0004766617595557,0.0002668269632295,0.0001507701869898,4.47980246109269e-06,0.0001337660641419,0.0002934898621706,0.0001925896385142,0.0001078083302552,6.09169400083165e-05
107,107,0.02,3376,2,100000.0,3.26592464868579,,3435.75,1.8085821128853945,3376.0,0.1322339191450055,0.0151085303440556,0.0072881948531023,7.229797725626291e-05,-9.257120392534673e-06,77407314431.49487,2177532863914.0151,4908491854370.96,3327791087709.125,1862839576271.9563,1052594789699.2996,25.65575597849697,46.43422523164551,1987384839914.428,55906807178901.2,126022487278685.92,85438974426227.73,47827251988594.88,27024719084817.688,1.133172987527602e-05,0.000318771092753,0.0007185587589134,0.0004871584806192,0.0002727028451292,0.0001540903455002,4.514804384632853e-06,0.0001270052448386,0.0002862892313058,0.0001940943941056,0.0001086506662656,6.139290074430656e-05
108,108,0.02,3416,2,100000.0,3.31484076721916,,3458.9,1.836695640644598,3416.0,0.1368169147473508,0.014648539005807,0.0075304672565224,1.7309511770718685e-05,-2.378949245635672e-05,78610573419.58878,2057099117521.9487,4845203100020.449,3379519978786.0586,1891796509863.9355,1068956862855.156,25.07246657850712,46.066528428548345,1971647416741.8684,51594511839974.12,121523501994510.56,84762412308528.95,47448524281404.79,26810719545415.13,1.1645086389392968e-05,0.0003047312326195,0.0007177508854022,0.0005006298821607,0.0002802439014269,0.000158351408379,4.57348789291733e-06,0.0001196800570108,0.0002818892771381,0.0001966172365178,0.0001100629095724,6.219088676817491e-05
109,109,0.02,3456,2,100000.0,3.36394029242988,,3469.85,1.861326574636976,3456.0,0.1359869519716312,0.014922302484234,0.0073405675575502,6.125755296185615e-05,1.2007053476833065e-05,79664777394.46255,1913443718726.811,4742660112175.014,3424840897332.034,1917166371876.0847,1083292066438.7196,25.54189382005777,47.51306677129767,2033559257811.5403,48843432640894.016,121063294133266.48,87424042859187.72,48938458774436.6,27652604860895.246,1.1939882007632422e-05,0.0002867803435477,0.0007108135363421,0.0005133033386458,0.0002873382819593,0.0001623600777672,4.6223370584332905e-06,0.0001110224882258,0.0002751802529178,0.0001987172941008,0.0001112384852846,6.285514411234052e-05
110,110,0.02,3496,2,100000.0,3.42527476229752,,3500.7,1.887737956116318,3496.0,0.1331874636402517,0.0148554016047611,0.0071825715896711,5.500695630533289e-05,-9.738612540807846e-06,80795184521.77841,1819779389696.1309,4677814655256.236,3473437839254.026,1944370094799.808,1098663490459.6971,26.40691981889565,49.85788492773425,2133917474907.026,48063001070335.8,123547838850925.42,91738508267031.0,51353621475566.266,29017289027941.324,1.2249639403421447e-05,0.000275903093105,0.0007092197766746,0.0005266200117358,0.0002947927239608,0.0001665721993642,4.6729267869387625e-06,0.0001052500332384,0.0002705493592998,0.0002008921796253,0.0001124559483772,6.354306985977476e-05
111,111,0.02,3536,2,100000.0,3.47476477788348,,3500.9,1.9050721020597676,3536.0,0.1399319749524011,0.0144057668535133,0.0071889006547151,4.770719973946201e-05,1.1372934418685872e-05,81537085968.15805,1683321709380.0105,4572173044943.441,3505332667789.972,1962224265121.561,1108751963398.785,25.4370321563857,48.45967685072451,2074074169211.009,42818970465300.17,116303224441738.84,89165805405333.1,49913467156246.25,28203531927121.664,1.250291823678427e-05,0.0002581209942528,0.000701098218885,0.0005375086344785,0.0003008879856048,0.0001700163180795,4.699765981340793e-06,9.702600983908236e-05,0.0002635382793274,0.000202046014151,0.000113101844878,6.390803273692387e-05
112,112,0.02,3576,2,100000.0,3.5240643801977,,3546.4,1.939685026783896,3576.0,0.1463586791790021,0.0150758204146428,0.0073629582415257,7.018460262966271e-05,2.1531816667116154e-06,83018519146.35074,1561446446561.0364,4515586742352.91,3569020449282.3687,1997875577587.413,1128896685588.2275,24.506203862360188,47.53544193647084,2034516914880.953,38266030758859.05,110662508828104.14,87465213163106.34,48961505194564.98,27665627207026.035,1.287285123928094e-05,0.0002421178796172,0.0007001868618,0.0005534122962681,0.0003097905788891,0.0001750467154499,4.766856215819833e-06,8.965699190969546e-05,0.000259281338094,0.0002049302672221,0.0001147163995862,6.482033452353139e-05
113,113,0.02,3616,2,100000.0,3.58686317822613,,3560.25,1.9535048707638647,3616.0,0.1447710278945805,0.0148718189531317,0.0072958674568733,-8.45371254640301e-06,9.960509322499792e-06,83610008468.69344,1463565849176.2878,4395385959218.697,3594448962205.5127,2012110016886.7808,1136939834784.5698,25.11771081498186,49.08291325126377,2100748687154.089,36772918607846.805,110436554815343.48,90312560382325.31,50555400648801.67,28566255512235.508,1.3107163687211982e-05,0.0002294366129546,0.0006890448200052,0.0005634855416931,0.0003154294064912,0.0001782329267746,4.78123922598335e-06,8.369402869408239e-05,0.0002513501929546,0.0002055486022384,0.0001150625327747,6.501591657762405e-05
114,114,0.02,3656,2,100000.0,3.65028608558341,,3570.5,1.9652125644598235,3656.0,0.1445216132378163,0.0149225960005025,0.007336541604159,5.9379691888379226e-05,2.0505231805220643e-05,84111097758.88045,1341454096500.2756,4260580839748.8975,3615991118606.075,2024168941393.6177,1143753712515.6172,25.469820205167995,50.022901887863966,2140980200800.5776,34145632828655.95,108449651292889.1,92042139473669.7,51523588944499.88,29113328898736.832,1.3328326025012558e-05,0.0002125681155296,0.0006751357668744,0.0005729934552808,0.0003207517711626,0.0001812403211811,4.78856780701603e-06,7.637094357638185e-05,0.0002425610982618,0.0002058636627314,0.0001152388981594,6.511557158138623e-05
115,115,0.02,3696,2,100000.0,3.69916552933537,,3559.5,1.8792719474144528,3696.0,0.1462640792589581,0.0148137156072053,0.0071844649520132,9.185797138665064e-05,-3.243545598193409e-05,80432839349.3386,1153872975712.474,3942712545675.5225,3457860383242.5938,1935650105836.8865,1093736273395.2115,25.390566309448182,47.708138493678376,2041908327529.4343,29292797035118.52,100091674559737.23,87782974828368.2,49139382648488.73,27766136603320.816,1.2881102880107786e-05,0.0001847896534669,0.0006314148094033,0.0005537670397055,0.000309989158096,0.0001751589223416,4.557488701551893e-06,6.538079585871174e-05,0.0002234021330806,0.0001959294208143,0.0001096778823036,6.197332767063555e-05
116,116,0.02,3736,2,100000.0,3.74720977948172,,3608.3,1.81243595845256,3736.0,0.1462018454460121,0.014893652692316,0.0073843846302515,8.249322565153557e-05,-4.9116049652114125e-06,77572259021.76956,1022576367758.934,3686494739492.5054,3334882163552.709,1866809037206.136,1054837727819.3896,25.63850299148234,46.4789527222686,1989299176513.0964,26223425125903.945,94538189837094.34,85521273008974.23,47873321303936.67,27050750484360.33,1.2552515453947806e-05,0.0001654703088578,0.0005965377671338,0.0005396408512911,0.0003020815634944,0.0001706907475279,4.373535329590981e-06,5.7653005442879246e-05,0.0002078451135604,0.0001880211450104,0.0001052509670438,5.947190565004559e-05
