,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaXs,SU.electronSigmaY,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
119,119,2.25,0.02,695,1,100000.0,0.01715,5.72,0.00243,,802.8,0.8028000000000001,695.0,0.0581061950231628,0.0043480722760013,0.0170359593127111,1.2920976229445276e-06,-1.3975476873012433e-06,14988412293730.02,11640600000000.0,9954720000000.0,12.171381360627368,9.768062181547176,182371379282288.3,141636901632434.06,121123971051185.0,0.00045329537709,0.0003520473058218,0.000301061144289,0.0002579532501633,0.000200336803192,0.0001713225075573
120,120,2.25,0.02,700,1,100000.0,0.01715,5.72,0.00243,,816.4,0.8164000000000001,700.0,0.0621474855507812,0.0044045732071391,0.016459643471745,-1.9753324198234805e-05,-6.911924530270549e-05,15170097688902.695,11837800000000.0,10115734492797.834,11.385111105215532,9.283207291054628,172497748005429.28,134606505720292.08,115025061486910.38,0.0004620907466762,0.000360586856669,0.0003081316548392,0.0002630085713698,0.0002052355185846,0.0001753795480996
121,121,2.25,0.02,705,1,100000.0,0.01715,5.72,0.00243,,829.7,0.8297000000000001,705.0,0.0611497306531304,0.0044546341024279,0.0145969401746818,2.350853099018776e-05,-7.778323446640001e-06,15343828038377.55,12030650000000.0,10265849084142.72,11.713907578653233,9.711414451437935,179595363808941.03,140815509545850.06,120158991384867.42,0.0004707731246983,0.0003691195364341,0.0003149726286644,0.0002678544526828,0.0002100168982022,0.0001792090852999
122,122,2.25,0.02,710,1,100000.0,0.01715,5.72,0.00243,,828.8,0.8287999999999999,710.0,0.0580280783436023,0.0041565452976227,0.0163181959039587,-3.433403096132728e-05,1.7772908080575062e-05,15253857549727.688,12001176166812.695,10240048159466.824,12.339081773064596,10.222338086390817,188139586142569.3,148021332301514.44,126299751818284.12,0.0004714013334075,0.000370881295374,0.0003164558434345,0.0002681322770666,0.0002109566503157,0.0001799995457751
123,123,2.25,0.02,715,1,100000.0,0.01715,5.72,0.00243,,822.3,0.8222999999999999,715.0,0.0628968412689686,0.0042312085090224,0.016498009408518,-1.80798771975474e-05,-3.1437071815868286e-05,15061475888584.406,11882804552657.15,10145188659986.99,11.453349365439635,9.42132885775747,172563684092835.44,136144727524067.4,116236359831848.78,0.0004687338787822,0.0003698092477776,0.0003157322474072,0.0002664587788074,0.000210223593845,0.0001794827147823
124,124,2.25,0.02,720,1,100000.0,0.01715,5.72,0.00243,,832.6,0.8325999999999999,720.0,0.0615861848788995,0.0041538340538597,0.0180344650033648,-4.820392874996185e-05,3.455981655516752e-05,15176470906259.443,12007092509078.94,10257533196224.275,11.797746427137785,9.826404445300868,179113789547498.34,141708560180581.38,121060136676915.05,0.000475668089362,0.0003763319409278,0.0003214964300431,0.0002702367865016,0.0002138018854925,0.0001826487083527
125,125,2.25,0.02,725,1,100000.0,0.01715,5.72,0.00243,,820.9,0.8209,725.0,0.0625300513621709,0.0043653378144342,0.0157927959525153,5.863317548641309e-06,3.3277757635394614e-05,14890578457254.363,11814155316549.518,10098865115570.816,11.735644560456844,9.63005445113809,174682764468636.06,138592957720275.8,118470728417159.16,0.0004700004279483,0.000372897404259,0.0003187566513776,0.0002668093857575,0.0002116860357239,0.0001809514657921
126,126,2.25,0.02,730,1,100000.0,0.01715,5.72,0.00243,,829.0,0.829,730.0,0.0625007409604904,0.004460032514042,0.0152545074539274,7.252021228501917e-06,-0.0001032079763876,14964163119115.535,11906280164460.488,10183844033305.7,11.91999302216237,9.885467431960391,178441190784752.06,141977255490434.47,121437947555377.16,0.0004756854374635,0.0003784805099698,0.000323727178425,0.0002698204844078,0.0002146834577983,0.0001836260209359
127,127,2.25,0.02,735,1,100000.0,0.01715,5.72,0.00243,,826.5,0.8265,735.0,0.0659459014830076,0.0043762615419155,0.0157496015941907,1.3631592700836444e-05,0.0001048271228019,14845912864474.254,11846000333731.535,10138508244158.324,11.23493022601921,9.29060306379223,166881407796100.4,133159693882940.16,113965947677507.7,0.0004752287651748,0.0003791993232245,0.0003245412254247,0.0002693209405148,0.0002148992776897,0.0001839235216224
128,128,2.25,0.02,740,1,100000.0,0.01715,5.72,0.00243,,821.8,0.8218,740.0,0.0644740539783015,0.0044749683353547,0.015535535399714,1.4814372216726089e-05,-8.672736918908378e-05,14688782589480.4,11754400834632.016,10066312901090.951,11.712120741082003,9.612183465789814,171807341371604.75,137485346012309.42,117740625978745.6,0.00047332787885,0.0003787710506515,0.0003243745017184,0.0002681056118749,0.0002145460870426,0.0001837344220483
129,129,2.25,0.02,745,1,100000.0,0.01715,5.72,0.00243,,836.5,0.8365,745.0,0.0655426238754557,0.0041614525818804,0.0165098746818109,-8.278735282522693e-06,0.0001029821844921,14877521950115.969,11939989239466.977,10231573211880.074,11.43228616475528,9.564033670589216,170100562899987.2,136514595472486.69,116981602751368.44,0.0004827555758335,0.0003874365905876,0.0003320007884475,0.0002731609871073,0.0002192259744358,0.000187858344124
130,130,2.25,0.02,750,1,100000.0,0.01715,5.72,0.00243,,842.6,0.8426,750.0,0.0657922725341677,0.0041215429860201,0.0150145458104289,-2.0608896686449765e-06,-3.4897616847364434e-06,14911465614417.168,12002210009355.717,10291275362583.418,11.613483974189226,9.786395501178507,173189532405542.56,139399921718203.62,119528235117227.12,0.0004871581189033,0.0003921126334615,0.0003362163369042,0.0002754175761279,0.0002216830776016,0.0001900817926902
131,131,2.25,0.02,755,1,100000.0,0.01715,5.72,0.00243,,848.5,0.8485000000000001,755.0,0.0656808354771441,0.0044115310443196,0.0163487858856882,-2.3541841238981585e-05,-0.0001655998304837,14940808219292.855,12061228036504.62,10348322428418.426,11.637548847510349,9.870376498141214,173802477679367.44,140305081614893.48,120379302878784.7,0.0004913708544809,0.0003966676928986,0.0003403339337112,0.000277550521016,0.0002240574991989,0.0001922374104193
132,132,2.25,0.02,760,1,100000.0,0.01715,5.72,0.00243,,844.6,0.8446,760.0,0.0721438176940978,0.0045296075462793,0.0165808902548936,3.0481832934427755e-05,2.4503796124037167e-05,14797411341474.787,11993320000000.0,10285813090355.516,10.638228873759353,8.989471720653771,157495750406191.1,127650498433283.56,109476706014304.12,0.0004899317756646,0.0003970903037104,0.0003405559631493,0.0002764806699004,0.0002240879212863,0.0001921841887115
133,133,2.25,0.02,765,1,100000.0,0.01715,5.72,0.00243,,866.5,0.8665,765.0,0.0703514633716508,0.0044164524722617,0.0160844829016112,1.2359983804802275e-05,1.5632293694614187e-05,15104437990150.45,12304300000000.0,10537186028169.035,10.964705181743664,9.511467431376024,165799619172019.3,135062837525539.52,115665437651794.84,0.0005034243491016,0.0004100969677051,0.000351199827564,0.0002838041122622,0.000231191053966,0.0001979879508536
134,134,2.25,0.02,770,1,100000.0,0.01715,5.72,0.00243,,854.0,0.8539999999999999,770.0,0.0669428215670677,0.0045525411501868,0.0151977585463722,1.710126467390495e-05,-0.0001198981879907,14810987491444.64,12126800000000.0,10370066959417.992,11.831790054361848,10.10905718456053,175322153993939.8,143548612020759.56,122753629860044.8,0.0004968702014848,0.0004068226755877,0.0003478888401271,0.0002798639413674,0.0002291443461237,0.0001959496497571
135,135,2.25,0.02,775,1,100000.0,0.01715,5.72,0.00243,,842.4,0.8423999999999999,775.0,0.0694385269483632,0.0045188425196279,0.0156238384614284,2.1174556846246428e-05,2.2057664554382053e-05,14535278385756.678,11959385219522.191,10214302972618.45,11.435941413839767,9.615259931076308,165907502195638.25,136505932456763.95,116587343419387.22,0.0004908413905562,0.0004038561295874,0.0003449264982468,0.0002762116382115,0.0002272623403432,0.0001941008133714
136,136,2.25,0.02,780,1,100000.0,0.01715,5.72,0.00243,,846.6,0.8465999999999999,780.0,0.0721939562631973,0.0043857460548822,0.0168440069589547,-3.543088321779791e-05,6.051456572866282e-06,14504172993896.877,11994044732787.969,10250248732829.951,11.081401703118306,9.368006645126773,160495144092717.0,132719455183918.56,113423574584636.52,0.0004929871871055,0.0004076695980751,0.0003483991325845,0.0002771923523399,0.0002292207542581,0.0001958946959277
137,137,2.25,0.02,785,1,100000.0,0.01715,5.72,0.00243,,881.4,0.8814,785.0,0.0761101589147756,0.0044164511911706,0.0154607691732416,-2.205554018057063e-05,-0.0001254203202944,14964107147850.77,12461073787544.137,10664940000000.0,10.421193881722711,9.193978129200016,156092209939125.94,129982799942169.72,111247135363320.16,0.0005119933508923,0.0004263526624853,0.0003648983740704,0.0002876498698693,0.0002395349229996,0.0002050084627738
138,138,2.25,0.02,790,1,100000.0,0.01715,5.72,0.00243,,896.7,0.8967,790.0,0.0734064795304334,0.0043449774388775,0.0160548168885255,1.3717951855379563e-05,-0.0001387669538099,15144532125052.293,12650937871763.258,10850070000000.0,10.875678877349468,9.771405179932977,165031069091554.94,137858190979321.69,118234002677189.0,0.0005215053097777,0.0004356378407279,0.0003736245576778,0.0002928256396161,0.0002446109885372,0.0002097904815675
139,139,2.25,0.02,795,1,100000.0,0.01715,5.72,0.00243,,889.2,0.8892000000000001,795.0,0.0721609256139344,0.004388696925202,0.0149303915990144,1.7007129890985427e-05,-0.000104168060232,14939192856021.52,12518902045243.146,10759320000000.0,11.164257870729507,9.94350139112811,167057900299349.0,139992937361979.08,120316366832650.12,0.000517690320647,0.0004338195829193,0.0003728444953101,0.0002904900749893,0.0002434279300732,0.0002092131552056
140,140,2.25,0.02,800,1,100000.0,0.01715,5.72,0.00243,,892.1,0.8921000000000001,800.0,0.0715909565522678,0.004493221712403,0.0149753886853113,1.6121874589929006e-05,-1.2447207450188376e-05,14908988810655.035,12533421784557.775,10794410000000.0,11.272981078679924,10.058440470520608,168099065606581.62,141314512848223.9,121707129693299.34,0.0005199312050254,0.0004370864566535,0.0003764407278129,0.0002915527814897,0.0002450973724161,0.0002110901215374
141,141,2.25,0.02,805,1,100000.0,0.01715,5.72,0.00243,,902.6,0.9026,805.0,0.0761124835386908,0.0045317673625978,0.0154510357575848,2.371847652488796e-05,-0.00012240049529,15004612275817.527,12654321376417.586,10921460000000.0,10.63874534507983,9.60805482666387,159722066694979.56,134703538199473.5,116257463402632.8,0.0005265944154625,0.0004441097741012,0.0003832941324293,0.0002950298286858,0.0002488169770196,0.0002147444008261
142,142,2.25,0.02,810,1,100000.0,0.01715,5.72,0.00243,,900.4,0.9004,810.0,0.0768887295843455,0.0043871986777188,0.0150294054741484,-1.511632446296626e-05,-5.011590836666685e-05,14888378940678.36,12596924062429.316,10894840000000.0,10.679658735876275,9.62474192364908,159147939766238.38,134653646304628.28,116459377276153.84,0.0005257412621811,0.0004448249727233,0.0003847206573451,0.0002943565748244,0.0002490524613266,0.000215400736268
143,143,2.25,0.02,815,1,100000.0,0.01715,5.72,0.00243,,915.3,0.9153,815.0,0.0722174924637101,0.0043658023975897,0.0152580600693906,1.0602034916841568e-05,4.8163144795214216e-05,15053775817385.473,12778387509447.545,11060196299463.389,11.486097211058476,10.490985469788743,172543366508956.8,146463320975575.38,126769757096778.8,0.0005349221277168,0.0004540682894619,0.0003930139394424,0.0002992042927011,0.0002539793632511,0.0002198291147058
144,144,2.25,0.02,820,1,100000.0,0.01715,5.72,0.00243,,913.0,0.913,820.0,0.0761025343696132,0.0043866551294664,0.0144570931179778,-1.3047911000179348e-05,-8.155415366071131e-05,14935172134069.512,12719352347557.775,11016248687403.0,10.847541113756426,9.91354088282267,162169156126059.1,138109331325893.2,119616683174053.88,0.0005340027729733,0.0004547767754565,0.0003938827951917,0.0002984288881042,0.0002541532259832,0.0002201224610838
145,145,2.25,0.02,825,1,100000.0,0.01715,5.72,0.00243,,918.8,0.9187999999999998,825.0,0.0749262549989452,0.0045527131976868,0.0157096772295024,-6.94350440301074e-06,2.3965043181265992e-05,14921081584208.172,12773058167026.424,11069973661744.465,11.108062993920472,10.207941878549876,165774416169675.53,141909703287268.72,122988297492561.38,0.0005368506251895,0.0004595661664237,0.0003982903147871,0.000299680589842,0.0002565388831887,0.0002223334962525
146,146,2.25,0.02,830,1,100000.0,0.01715,5.72,0.00243,,940.7,0.9407,830.0,0.0782839043895705,0.004197674321116,0.0150324150249357,-8.538121402919266e-06,-5.335754178515527e-05,15127774493944.863,13049767452452.451,11317186049910.566,10.69753898531695,10.046118147256497,161555660541323.94,139363777635335.1,120860835709455.23,0.0005476262440755,0.0004724022782667,0.0004096827390239,0.000305402451532,0.0002634512415224,0.0002284735514447
147,147,2.25,0.02,835,1,100000.0,0.01715,5.72,0.00243,,933.7,0.9337,835.0,0.07841664055627,0.0041164693549874,0.0143740722874633,2.8029583284989528e-05,-0.000118764164409,14932598062951.523,12925124932408.184,11216450429703.314,10.884621288346784,10.177920606395125,162774764412477.47,140892037474337.2,122266404582935.44,0.0005437972603775,0.0004706915366402,0.0004084670992361,0.0003029628192135,0.0002622338237259,0.0002275670602949
148,148,2.25,0.02,840,1,100000.0,0.01715,5.72,0.00243,,942.2,0.9422,840.0,0.0774617857016323,0.0043549799958113,0.0149927369386778,4.9245907635968e-05,2.4152295435154217e-05,14985178499356.271,13015003278681.66,11301888312107.229,10.918793046480262,10.28401714511771,163561698800710.2,142057436703168.53,123358961127060.28,0.0005490403104756,0.000476855276784,0.0004140886455311,0.0003055505860007,0.0002653783455948,0.0002304476117403
149,149,2.25,0.02,845,1,100000.0,0.01715,5.72,0.00243,,943.1,0.9431,845.0,0.0854269094275764,0.0044911394699736,0.0146502669860134,1.265195489856373e-06,-3.488392682095117e-05,14916054276743.707,13014780000000.0,11295996257469.098,10.006254163220063,9.47107555302973,149794377063017.56,130700842631810.28,113439968191316.84,0.0005498010854927,0.0004797207115695,0.0004163668815392,0.0003056092550492,0.0002666547832714,0.000231439289321
150,150,2.25,0.02,850,1,100000.0,0.01715,5.72,0.00243,,954.1,0.9541,850.0,0.0788473373157216,0.0045725311523867,0.0147668987391141,-3.871619795411252e-05,3.79877366460229e-05,15005617981190.244,13166580000000.0,11410866558927.52,10.810655022182337,10.314533540277392,162221936861520.06,142340562855827.97,123359989357182.23,0.0005563547352526,0.0004881697734318,0.0004230741880376,0.0003089355591943,0.0002710734579592,0.0002349268417797
151,151,2.25,0.02,855,1,100000.0,0.01715,5.72,0.00243,,959.7,0.9597,855.0,0.0799322660869733,0.0044472762649567,0.015856451650725,-1.858171497848543e-05,6.680321540828461e-05,14950279867459.707,13243860000000.0,11460860089593.25,10.864376417405133,10.413017519225964,162214781887245.2,143699641765318.3,124353586431522.56,0.0005576045611206,0.0004939597658581,0.0004274587443832,0.0003092286981086,0.0002739334395101,0.0002370542141103
152,152,2.25,0.02,860,1,100000.0,0.01715,5.72,0.00243,,959.7,0.9597,860.0,0.0870464951830854,0.0045649373833992,0.0153889034243696,-1.8082196097032025e-05,-5.4038992717237366e-05,14827907082359.012,13239498197608.443,11443878614777.377,9.992589491983436,9.573290688688155,147912748571721.06,132067901237958.31,114156066047020.7,0.0005563154071462,0.0004967212695159,0.0004293529731168,0.0003081315631594,0.0002751236066166,0.000237809704808
153,153,2.25,0.02,865,1,100000.0,0.01715,5.72,0.00243,,976.4,0.9764000000000002,865.0,0.0875163490786234,0.0045123883782034,0.0143762247499265,1.0368261853603228e-05,-0.0002213379117977,14999546135547.645,13441087319886.006,11625739676418.06,9.923585398055916,9.690007060746613,148858775052694.78,133392289055517.34,115376382170107.58,0.0005661307537037,0.0005073095429848,0.0004387925278469,0.0003131046862866,0.0002805729847165,0.0002426789145045
154,154,2.25,0.02,870,1,100000.0,0.01715,5.72,0.00243,,968.1,0.9681,870.0,0.0906774198117886,0.0047452545514646,0.0143544415203941,9.41408637198549e-06,-1.791486969633633e-06,14786390506289.738,13298279616270.068,11509783613060.133,9.729634463057517,9.428369089993636,144005316808261.06,129512538461040.3,112094296095332.52,0.0005612290652563,0.0005047466476272,0.0004368628770972,0.0003100541732551,0.0002788501419859,0.0002413473687831
155,155,2.25,0.02,875,1,100000.0,0.01715,5.72,0.00243,,984.7,0.9846999999999998,875.0,0.0837137708096065,0.0046392207839914,0.0148001107350956,1.1887754770666048e-05,1.5242659702076908e-05,14938186334626.8,13497265318056.504,11689717868885.604,10.493859905522465,10.334561281803111,156778310261190.7,141655646964771.7,122685189075847.6,0.0005702910456737,0.0005152813989291,0.0004462751553462,0.0003146033775451,0.0002842570819216,0.0002461895066589
156,156,2.25,0.02,880,1,100000.0,0.01715,5.72,0.00243,,984.0,0.984,880.0,0.0811663494372737,0.0045443783650374,0.0155454499701408,-2.8621016617606734e-06,7.170355314432378e-06,14756726841569.951,13458651322416.094,11663996433871.973,10.93643413062956,10.775533551120942,161597159741935.0,147382265119443.97,127729456212746.4,0.0005666867652836,0.000516838162342,0.0004479199540897,0.0003121432209403,0.0002846855416106,0.0002467239147945
157,157,2.25,0.02,885,1,100000.0,0.01715,5.72,0.00243,,978.5,0.9785,885.0,0.0846338996155963,0.004498291148872,0.0147180122679159,3.352856045949802e-05,-6.026346535547001e-05,14587674096564.62,13354568213079.408,11581487161823.38,10.604150115151286,10.392535556676613,154934002797913.34,141837327540614.22,123005638353033.44,0.0005633984232596,0.0005157739763554,0.000447294857479,0.0003098680587794,0.0002836747037691,0.0002460113189297
158,158,2.25,0.02,890,1,100000.0,0.01715,5.72,0.00243,,983.6,0.9836,890.0,0.0869108956213721,0.0044666874955276,0.0140213123438542,4.817713468489928e-06,6.787530736719471e-05,14576684517365.244,13395165702436.414,11624446146886.023,10.370913655386104,10.201772163502062,151187489167759.53,138932928617947.72,120567254084415.05,0.0005661338473331,0.0005202456488477,0.0004514738871115,0.0003109453890978,0.0002857415900311,0.0002479691404368
159,159,2.25,0.02,895,1,100000.0,0.01715,5.72,0.00243,,986.2,0.9862,895.0,0.081505947156529,0.0045550389869538,0.0155323327381633,3.3202461000915405e-06,-0.0001090981766256,14527963736468.02,13401489837599.744,11637723219236.64,11.497075773915366,11.343701457749642,167106959455999.0,154149766585679.6,133862155594140.66,0.0005674740082037,0.0005234730270529,0.0004545788770802,0.0003111712589201,0.00028704356232,0.0002492658331741
160,160,2.25,0.02,900,1,100000.0,0.01715,5.72,0.00243,,1012.5,1.0125,900.0,0.0849427450035136,0.0041762484606823,0.014565860017331,5.974257828165681e-06,-8.065352521379471e-05,14767883250634.484,13729021416265.27,11930162527465.447,10.67513167500102,10.810994335930957,157684446593875.56,146591973105302.34,127384611862878.66,0.0005800893534241,0.000539282375229,0.0004686223576764,0.0003176066457615,0.0002952642817934,0.000256576981239
161,161,2.25,0.02,905,1,100000.0,0.01715,5.72,0.00243,,1013.5,1.0134999999999998,905.0,0.0832308218873208,0.0045496304948675,0.0145602101339402,6.688318987202853e-06,-3.8063556638174937e-05,14649441812246.39,13712691850263.164,11924012000292.385,10.980819842638734,11.134269242595602,160938164174927.44,150647067687791.3,130996704551747.78,0.000578612548876,0.0005416135089051,0.000470965587955,0.0003163011822826,0.0002960754887527,0.0002574554813475
162,162,2.25,0.02,910,1,100000.0,0.01715,5.72,0.00243,,997.6,0.9976,910.0,0.0815434793184976,0.0045299257197857,0.0144969314993193,1.759399683327082e-05,-7.03236034306284e-05,14331357794167.166,13468144085169.906,11719293545058.977,11.367101036940342,11.344136480315909,162968001969999.44,153152029509549.78,133265101672047.16,0.0005692182403168,0.000534932794687,0.0004654712934589,0.0003106577776127,0.000291946078673,0.0002540366195714
163,163,2.25,0.02,915,1,100000.0,0.01715,5.72,0.00243,,1014.3,1.0143,915.0,0.0907913189826899,0.0044121765005857,0.0142839414636605,1.927619598793213e-05,-8.874901177237968e-05,14481529591637.725,13663690508884.27,11897529027195.568,10.230204161255264,10.366252751276503,148002756553294.56,139644355053053.62,121593998828313.23,0.0005783856248888,0.0005457215084401,0.0004751818319662,0.0003151111060936,0.0002973153217227,0.0002588844988933
164,164,2.25,0.02,920,1,100000.0,0.01715,5.72,0.00243,,1020.7,1.0207,920.0,0.0894201765855313,0.0044001706203854,0.0139813842835256,3.4899841240019274e-05,4.573310401735078e-05,14471260462805.385,13719803830738.148,11954538897973.145,10.450830431549004,10.671263973927664,151294837301909.38,143438471978358.75,124982894353735.38,0.0005812191394037,0.0005510378723253,0.0004801383285241,0.000316094065568,0.0002996800854217,0.0002611216080288
165,165,2.25,0.02,925,1,100000.0,0.01715,5.72,0.00243,,1016.9,1.0169,925.0,0.094657328355879,0.0042638384880155,0.0144251197942366,-2.2766708472734e-05,-3.932292966731378e-05,14237450048213.838,13638736528723.668,11892039334119.14,9.885256293335184,10.036804857329564,140523657980037.05,134614354449141.34,117374449948118.05,0.0005749784152566,0.0005507994120317,0.000480259169117,0.0003121316898515,0.0002990059221092,0.000260712579891
166,166,2.25,0.02,930,1,100000.0,0.01715,5.72,0.00243,,1043.9,1.0439,930.0,0.0921966866609977,0.0048025408073571,0.0142255457686394,-1.5438718824814986e-05,-9.238928849667486e-06,14522679125521.906,13970076804038.623,12189316842504.434,10.325824602213304,10.75120131481535,149570118698105.7,143878827573188.53,125538652422487.31,0.0005896459882936,0.0005672093745554,0.000494907428175,0.0003195611273568,0.0003074015100226,0.0002682171655954
167,167,2.25,0.02,935,1,100000.0,0.01715,5.72,0.00243,,1049.6,1.0496,935.0,0.092507263941718,0.0044719316154307,0.0143456299928498,-5.683968927135668e-06,6.960135758257543e-05,14509116591963.645,14015403691741.646,12237301829161.996,10.142650919832873,10.649351673898526,147211018545557.2,142201755683129.25,124160947711878.6,0.0005923059754568,0.0005721511232225,0.0004995636330399,0.0003203998858759,0.0003094973918554,0.0002702321733126
168,168,2.25,0.02,940,1,100000.0,0.01715,5.72,0.00243,,1028.9,1.0288999999999997,940.0,0.0969636937953396,0.0045213565033596,0.0134213779654381,-1.3330740566127029e-06,8.119876764298422e-05,14065060325507.084,13708651358730.848,11977754246798.746,9.970961954732935,10.276280105163249,140476722325716.16,136917038804883.78,119629466100605.08,0.0005772699116647,0.0005626418782254,0.0004916009584013,0.0003117042119336,0.0003038056197098,0.0002654461738399
169,169,2.25,0.02,945,1,100000.0,0.01715,5.72,0.00243,,1046.5,1.0465000000000002,945.0,0.0950478731972111,0.0044632477002028,0.01467478157332,2.5774367974581623e-05,-8.206979704651936e-05,14176439139810.916,13912284324496.168,12164124077385.652,10.093758956972966,10.558530110430064,143031399442305.66,140366242661306.23,122728399749721.69,0.00058491464976,0.0005740157195167,0.0005018872725507,0.0003152547609156,0.0003093805027662,0.0002705050252708
170,170,2.25,0.02,950,1,100000.0,0.01715,5.72,0.00243,,1058.3,1.0582999999999998,950.0,0.0975003486497711,0.0046070247345673,0.0149444109507541,1.5119946140348152e-05,4.352500186391176e-05,14242657480596.057,14037944513734.977,12282556658760.836,9.85579854346646,10.422322916298649,140264174099034.9,138248125109353.6,120960759458886.52,0.0005907993930222,0.0005823076984961,0.0005094924896314,0.000317822108182,0.0003132539784781,0.000274082842789
171,171,2.25,0.02,955,1,100000.0,0.01715,5.72,0.00243,,1048.1,1.0481,955.0,0.0884946463971914,0.0043632102928332,0.0133657636010598,7.16533003195658e-08,-8.43964680441157e-05,13980773816833.05,13871735936306.596,12157960000000.0,10.903168111182564,11.435945345669149,152545907126672.16,151356181678424.62,132656966009762.12,0.0005830098894676,0.0005784629192135,0.0005069970381193,0.0003130126769124,0.0003105714501738,0.0002722020723068
172,172,2.25,0.02,960,1,100000.0,0.01715,5.72,0.00243,,1049.8,1.0498,960.0,0.1033209507303353,0.0045216501970534,0.0146542411919258,-1.962588392861885e-05,-5.350415673758353e-05,13837526802754.984,13863276035748.947,12177680000000.0,9.36410039791066,9.830791223558547,129580717325471.42,129821844524681.2,114037178193279.16,0.0005801639196838,0.00058124350393,0.0005105717706757,0.0003108362135618,0.0003114146257448,0.0002735506131351
173,173,2.25,0.02,965,1,100000.0,0.01715,5.72,0.00243,,1075.7,1.0757,965.0,0.0950284830621967,0.0044869176046087,0.0132185601353841,-5.100543280853641e-06,-6.340668219666378e-05,14075823879375.863,14173578654904.297,12478120000000.0,10.296603228570731,11.073504840572314,144899789777179.44,145906100068155.75,128452656150638.84,0.000593141638716,0.0005972609306485,0.0005258159386137,0.0003172023797095,0.0003194053091928,0.0002811977041074
174,174,2.25,0.02,970,1,100000.0,0.01715,5.72,0.00243,,1069.0,1.0690000000000002,970.0,0.0958661549502493,0.004443281924844,0.014369639078757,1.744006396990591e-05,-7.571092132036113e-05,13798998886682.783,14053772760038.145,12400400000000.0,10.17546640354591,10.868172941716043,140289903014981.9,142880105556288.6,126070806123906.1,0.0005845322226281,0.0005953245663107,0.0005252869018254,0.0003119637482378,0.0003177236017705,0.0002803446319125
175,175,2.25,0.02,975,1,100000.0,0.01715,5.72,0.00243,,1057.3,1.0573,975.0,0.1002608219675948,0.0043068858443878,0.0143027157495506,-1.2859161427668762e-05,5.680990888640129e-05,13550028078933.666,13868776228660.787,12264680000000.0,9.9051391704778,10.477065583413085,134270815132958.28,137429374926094.22,121533960767591.78,0.0005770290561011,0.0005906029721771,0.0005222924028316,0.0003072826536224,0.0003145111092916,0.0002781339931014
176,176,2.25,0.02,980,1,100000.0,0.01715,5.72,0.00243,,1073.4,1.0734,980.0,0.0996511304230693,0.0045284216754505,0.0147677407768702,-2.165368887659179e-05,0.0001240790953247,13661392684913.225,14061540000000.0,12451185888029.15,9.951246532116867,10.676093531621056,135876938770576.95,139856825264235.88,123840157555617.12,0.0005847764209398,0.0006019047416141,0.0005329734740806,0.0003107694213342,0.0003198719742309,0.0002832396317559
177,177,2.25,0.02,985,1,100000.0,0.01715,5.72,0.00243,,1073.7,1.0737,985.0,0.1004174958285602,0.004547845603261,0.0137517638781656,2.848609144020488e-05,9.678078964980796e-06,13504445107760.098,14065470000000.0,12435667163034.002,9.930303952011268,10.658214473105351,134053527334251.16,139622609597680.16,123444172245291.95,0.0005809862389901,0.0006051225688816,0.0005350054324136,0.0003081120909648,0.0003209122135357,0.0002837272750987
178,178,2.25,0.02,990,1,100000.0,0.01715,5.72,0.00243,,1098.0,1.098,990.0,0.096867344050895,0.0044441766148634,0.0144757704360366,6.233585169441064e-06,-2.372176813303445e-05,13670395860515.256,14383800000000.0,12697682800547.045,10.340560274665975,11.345038392019609,141248784946859.25,148620002935456.8,131198268544529.34,0.0005911545244033,0.0006220045516511,0.0005490910953546,0.0003128279990231,0.0003291532606854,0.0002905688133142
179,179,2.25,0.02,995,1,100000.0,0.01715,5.72,0.00243,,1095.2,1.0952,995.0,0.0979688114944678,0.0047018512729512,0.0151903690171475,-1.3694940449696456e-05,3.396299684156009e-05,13496799401729.455,14346242753116.416,12645923465855.596,10.223078534908542,11.213999824023531,138196773297913.66,146894415366002.9,129484462674141.44,0.0005866168531021,0.0006235365531619,0.0005496348880432,0.0003097404196194,0.0003292344442596,0.0002902135183462
180,180,2.25,0.02,1000,1,100000.0,0.01715,5.72,0.00243,,1103.2,1.1031999999999995,1000.0,0.101271980900833,0.0044793906835214,0.0137742340653278,2.3837889144481623e-05,-1.357915992995082e-05,13429611484578.928,14418501908425.469,12718776258792.207,9.966910348374366,10.98578573566411,133733533613848.9,143581012142155.8,126654959027323.05,0.000586586753119,0.0006297801115852,0.0005555384590134,0.0003090841014915,0.0003318435319098,0.0002927241444426
