,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
419,419,0.02,2150,5.0,100000.0,17.15,2.43,0.81,,,,,2150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,420,0.02,2175,2.25,100000.0,17.15,2.43,0.81,,2.175,869.0,0.869,2175.0,0.1546574714834605,0.0183672479061287,0.0060209787231272,-0.0001407099962584,-0.0001625830065367,5286996000000.0,8030180756705.963,8473619000000.0,5991755000000.0,4335441000000.0,14.063336088050551,12.221039060515931,74352801644178.92,112931130829352.06,119167351879090.84,84264064322257.33,60970763872913.97,0.0004920787682507,0.0007473963391671,0.0007886686504295,0.0005576730945248,0.0004035142956612,0.0002973270909781,0.0004515967639127,0.0004765345930518,0.0003369609290424,0.0002438140790417
421,421,0.02,2175,5.0,100000.0,17.15,2.43,0.81,,,,,2175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,422,0.02,2200,2.25,100000.0,17.15,2.43,0.81,,2.2,819.0,0.819,2200.0,0.1771037510170572,0.0144014610344384,0.0056440419690495,0.0001705657939094,-7.671663765859791e-05,4982796000000.0,7437661954382.367,7937772332949.972,5647005000000.0,4085991000000.0,12.42209714569012,10.173697562320209,61896775969156.15,92391359334141.2,98603779040275.84,70147644692197.84,50756577138415.52,0.000469344884175,0.0007005762604996,0.0007476831955826,0.0005319087732391,0.000384872062319,0.0002817877259257,0.0004206156239047,0.0004488979309243,0.000319350159477,0.0002310714932024
423,423,0.02,2200,5.0,100000.0,17.15,2.43,0.81,,,,,2200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,424,0.02,2225,2.25,100000.0,17.15,2.43,0.81,,2.225,869.0,0.869,2225.0,0.1846805626837522,0.0124370840049216,0.0057208218979127,0.0002288797310236,-7.19861017975527e-05,5286996000000.0,7753282584828.294,8335340561817.136,5991755000000.0,4335441000000.0,12.04782987265476,10.469564159336986,63696828345406.23,93410229536628.23,100422765019411.4,72187644878628.53,52232655590932.23,0.0005038715339889,0.0007389183554266,0.0007943907722274,0.0005710378413632,0.0004131845961655,0.0002999901270433,0.0004399300146294,0.000472956641936,0.0003399789490407,0.0002459978211406
425,425,0.02,2225,5.0,100000.0,17.15,2.43,0.81,,,,,2225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,426,0.02,2250,2.25,100000.0,17.15,2.43,0.81,,2.25,800.0,0.8,2250.0,0.114121117851937,0.0144917473608385,0.0060624607530301,0.0005127829266296,-0.0001548169579882,4867200000000.0,7010574461028.192,7593320653789.004,5516000000000.0,3991200000000.0,19.71589520284225,15.7727161622738,95961205131273.8,138219751385354.12,149709114251681.6,108752877938877.86,78690080933583.98,0.0004693672901422,0.0006760631034503,0.0007322600958354,0.0005319341659321,0.0003848904356541,0.0002745766154054,0.0003954922352804,0.0004283670867861,0.0003111778046056,0.0002251582403448
427,427,0.02,2250,5.0,100000.0,17.15,2.43,0.81,,,,,2250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,428,0.02,2275,2.25,100000.0,17.15,2.43,0.81,,2.275,882.0,0.882,2275.0,0.1759059057808372,0.0122716065497246,0.0067424849275274,0.0002685088448915,5.099833749969997e-05,5366088000000.0,7589106104477.61,8283173910846.954,6081390000000.0,4400298000000.0,12.933050711978048,11.406950727964638,69399888228936.86,98150294107791.1,107126708245117.2,78650925269316.17,56909277181815.58,0.0005234396735461,0.0007402858883109,0.0008079893299959,0.000593214422929,0.0004292308565617,0.0003018403748474,0.0004268842835474,0.0004659253292485,0.0003420758357286,0.0002475150608339
429,429,0.02,2275,5.0,100000.0,17.15,2.43,0.81,,,,,2275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,430,0.02,2300,2.25,100000.0,17.15,2.43,0.81,,2.3,894.0,0.894,2300.0,0.2137958080575117,0.0142234000100136,0.0069840025886755,0.0002341955423945,-3.039192876103033e-05,5439096000000.0,7550940910584.823,8306039070939.863,6164130000000.0,4460166000000.0,10.75792842197024,9.617588009241397,58513405448224.65,81232481834598.31,89355773795259.25,66313269323719.42,47982146578105.32,0.0005365948069383,0.0007449391737372,0.000819433492568,0.0006081231416567,0.0004400183254134,0.0003067441926042,0.0004258441610553,0.0004684288066536,0.0003476333346492,0.0002515362881167
431,431,0.02,2300,5.0,100000.0,17.15,2.43,0.81,,,,,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,432,0.02,2325,2.25,100000.0,17.15,2.43,0.81,,2.325,794.0,0.7939999999999999,2325.0,0.1717942763280007,0.008389228590777,0.006169144970769,-9.847189444169055e-05,-4.48749344349686e-05,4830695999999.999,6581274759465.119,7296894310406.913,5474629999999.999,3961266000000.0,13.5336289991464,10.74570142532224,65376847471660.51,89068530936047.38,98753460443029.36,74091611327596.84,53610304410932.66,0.0004820207264975,0.0006566985049023,0.0007281050798225,0.0005462743111769,0.0003952665030401,0.0002726557243808,0.0003714624635645,0.0004118536964309,0.0003090008579233,0.0002235830718172
433,433,0.02,2325,5.0,100000.0,17.15,2.43,0.81,,,,,2325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,434,0.02,2350,2.25,100000.0,17.15,2.43,0.81,,2.35,831.0,0.831,2350.0,0.1671546430470698,0.0154787798843634,0.0052098633785487,0.0001501599341065,-1.975607730051399e-05,5055804000000.0,6757090070565.49,7553193674515.96,5729745000000.0,4145859000000.0,14.058837715553333,11.68289414162482,71078727957645.4,94996832731457.05,106189124104163.84,80553555106503.12,58285958872566.23,0.0005101000387258,0.0006817495113872,0.0007620715490304,0.000578096608648,0.0004182920928999,0.0002841568543695,0.0003797760868783,0.000424520364119,0.0003220350938327,0.0002330142252547
435,435,0.02,2350,5.0,100000.0,17.15,2.43,0.81,,,,,2350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,436,0.02,2375,2.25,100000.0,17.15,2.43,0.81,,2.375,818.0,0.818,2375.0,0.1324916634043802,0.0112358613735322,0.0045801385571093,0.0002141965146526,-7.746863821415904e-05,4976712000000.0,6523001422667.501,7352990442700.156,5640110000000.0,4081002000000.0,17.925656142992324,14.663186724967725,89210828034703.61,116929080522987.36,131807178298551.9,101102672468652.44,73154638570863.97,0.0005076393879256,0.0006653654962635,0.0007500268385542,0.0005753079519636,0.0004162743107102,0.0002801169613684,0.0003671507086444,0.0004138670953392,0.0003174566812352,0.0002297014333114
437,437,0.02,2375,5.0,100000.0,17.15,2.43,0.81,,,,,2375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,438,0.02,2400,2.25,100000.0,17.15,2.43,0.81,,2.4,801.0,0.8009999999999999,2400.0,0.2232919688740366,0.014568102257789,0.0054535773066482,0.0002908878498168,-1.5438551506806857e-05,4873284000000.0,6261732986224.171,7119840163265.306,5522895000000.0,3996189000000.0,10.748259384796263,8.609355767221807,52379320487777.48,67302730334272.27,76525888853065.69,59361508014994.36,42952075922669.59,0.0005025959887462,0.0006457907812219,0.0007342898765128,0.0005695922653526,0.0004121386239078,0.0002750455184246,0.0003534088297404,0.0004018399356175,0.000311709212613,0.0002255427500691
439,439,0.02,2400,5.0,100000.0,17.15,2.43,0.81,,,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,440,0.02,2425,2.25,100000.0,17.15,2.43,0.81,,2.425,793.0,0.7929999999999999,2425.0,0.1994788358101686,0.014915264194384,0.0064605862920597,0.0002364890156124,-0.0001040787974989,4824612000000.0,6075702310302.846,6969011609195.402,5467735000000.0,3956277000000.0,12.156678126534276,9.64024575434168,58651255169414.78,73860357378992.38,84720030993069.19,66469494476185.89,48095186068410.65,0.0005029164833565,0.0006333298594412,0.000726448222358,0.0005699554820419,0.0004124014358096,0.0002729771614315,0.0003437640105297,0.0003943075644346,0.0003093651426809,0.0002238466565388
441,441,0.02,2425,5.0,100000.0,17.15,2.43,0.81,,,,,2425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,442,0.02,2450,2.25,100000.0,17.15,2.43,0.81,,2.45,740.0,0.74,2450.0,0.1801052479381724,0.0160122472022896,0.0062050126354729,0.0005576576890123,3.897283284906515e-05,4502160000000.0,5555610193273.475,6428813793103.449,5102300000000.0,3691860000000.0,13.60315719862339,10.066336326981308,61243590213354.28,75573838793373.55,87452164628264.52,69407388974536.12,50220951935309.75,0.0004742946728977,0.0005852738062098,0.0006772642765073,0.0005375183710765,0.0003889309867006,0.0002555736578886,0.0003153747576492,0.0003649438174094,0.0002896417441061,0.0002095754403692
443,443,0.02,2450,5.0,100000.0,17.15,2.43,0.81,,,,,2450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,444,0.02,2475,2.25,100000.0,17.15,2.43,0.81,,2.475,742.0,0.742,2475.0,0.2062919957397753,0.0147375190903443,0.005551571043713,9.484911936502184e-05,9.4719781923924e-05,4514328000000.0,5456293443007.152,6371511954143.466,5116090000000.0,3701838000000.0,11.99755710891498,8.902187374814915,54160907988373.945,65462192185476.66,76442578539970.72,61380581949348.84,44413012812951.61,0.0004806600102885,0.0005809551415965,0.0006784024114845,0.000544732210871,0.0003941506889102,0.0002570889665933,0.0003107334785361,0.0003628547646356,0.0002913590441586,0.0002108180233948
445,445,0.02,2475,5.0,100000.0,17.15,2.43,0.81,,,,,2475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,0.02,2500,2.25,100000.0,17.15,2.43,0.81,,2.5,709.0,0.709,2500.0,0.1751282379300391,0.0125193560101921,0.0053244863645687,-0.0001199863417642,-3.965020328935597e-05,4313556000000.0,5105692076103.05,6016731916803.1455,4888555000000.0,3537201000000.0,14.27525354876641,10.121154766075383,61577105596802.64,72885048928298.61,85890373647320.22,69785362112089.77,50494441127950.09,0.0004640623952046,0.000549282238138,0.0006472940248407,0.0005259221260578,0.0003805403171722,0.0002463622137186,0.000291603865218,0.000343636525033,0.000279202410189,0.0002020218744645
447,447,0.02,2500,5.0,100000.0,17.15,2.43,0.81,,,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,448,0.02,2525,2.25,100000.0,17.15,2.43,0.81,,2.525,676.0,0.676,2525.0,0.1362482474551143,0.0139951298026377,0.0065961399056078,-0.000215847062137,1.1308698939398795e-05,4112784000000.0,4765459497779.095,5668612317943.837,4661020000000.0,3372564000000.0,18.532348468055247,12.527867564405346,76219546261842.12,88315156023245.73,105052698806445.56,86379646856574.86,62501531278818.266,0.0004470521346637,0.000517996773265,0.0006161678408878,0.0005066443899583,0.0003665915680206,0.0002356187393477,0.0002730100971214,0.0003247511389377,0.0002670268257401,0.0001932120135775
449,449,0.02,2525,5.0,100000.0,17.15,2.43,0.81,,,,,2525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,450,0.02,2550,2.25,100000.0,17.15,2.43,0.81,,2.55,464.0,0.464,2550.0,0.2707369771915182,0.012226338874512,0.0065532456293397,-8.722272445440036e-05,-1.2759033265681657e-05,2822976000000.0,3200660495314.978,3844503912422.656,3199280000000.0,2314896000000.0,9.418735580386349,4.3702933092992655,26588864493776.727,30146174887960.17,36210365788869.79,30133172367618.44,21803393320094.035,0.0003100070443285,0.0003514827260493,0.000422186832194,0.0003513311260101,0.0002542118908867,0.000162137499282,0.000183829791242,0.000220808908875,0.0001837505025558,0.0001329559473895
451,451,0.02,2550,5.0,100000.0,17.15,2.43,0.81,,,,,2550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,452,0.02,2575,2.25,100000.0,17.15,2.43,0.81,,2.575,689.0,0.6890000000000001,2575.0,0.2086103206870575,0.0136941468841982,0.006471711207808,-7.400934798395368e-05,1.993160529900261e-05,4191876000000.0,4649906156263.515,5639889681104.236,4750655000000.0,3437421000000.0,12.34358871372828,8.504732623758784,51742793282948.44,57396529150349.96,69616478614350.83,58640131440816.81,42430111059932.57,0.000464974676202,0.0005157806694135,0.0006255924264664,0.000526956014532,0.0003812884055838,0.0002415217704438,0.0002679119246987,0.0003249514396151,0.0002737167335979,0.0001980526155069
453,453,0.02,2575,5.0,100000.0,17.15,2.43,0.81,,,,,2575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,454,0.02,2600,2.25,100000.0,17.15,2.43,0.81,,2.6,758.0,0.758,2600.0,0.2542324504420321,0.0159073889460294,0.0063976639370838,0.0003292555955871,1.858197771377248e-05,4611672000000.0,5002478093123.829,6129091167102.2295,5226410000000.0,3781662000000.0,10.22686126605553,7.75196083967009,47162929748552.84,51159649444859.41,62681365052960.87,53449769989525.27,38674532629114.08,0.0005166521587201,0.0005604347199373,0.000686650781425,0.000585522129253,0.0004236649605284,0.0002663904758053,0.0002889651561154,0.0003540432867426,0.0003019004488294,0.0002184454444104
455,455,0.02,2600,5.0,100000.0,17.15,2.43,0.81,,,,,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,456,0.02,2625,2.25,100000.0,17.15,2.43,0.81,,2.625,733.0,0.733,2625.0,0.1972636225923452,0.0160455591437952,0.0067256599449967,-7.911558803868841e-05,0.0002046826345094,4459572000000.0,4728775927247.191,5853982408455.034,5054035000000.0,3656937000000.0,13.3070657706854,9.754079209912398,59343817913107.03,62926132278712.21,77899328929746.47,67254376152345.99,48663101178252.95,0.0005046205509123,0.0005350821813278,0.0006624043356595,0.0005718867025872,0.0004137988048161,0.0002582467071832,0.0002738358775727,0.0003389947916284,0.0002926711121019,0.0002117673935136
457,457,0.02,2625,5.0,100000.0,17.15,2.43,0.81,,,,,2625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,458,0.02,2650,2.25,100000.0,17.15,2.43,0.81,,2.65,770.0,0.77,2650.0,0.2484406089215554,0.0163344016615885,0.0073017760456656,0.0001068709978616,-0.0001077368549877,4684680000000.0,4854730390449.4375,6072831857033.052,5309150000000.0,3841530000000.0,10.666533186757452,8.213230553803237,49969294689338.9,51783142822488.88,64776062540640.92,56630224668473.32,40975807232924.35,0.0005352822808569,0.0005547126284709,0.0006938956956917,0.0006066356552446,0.0004389420281386,0.0002719950764657,0.0002818682949039,0.0003525919305731,0.0003082521453371,0.0002230413274963
459,459,0.02,2650,5.0,100000.0,17.15,2.43,0.81,,,,,2650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,460,0.02,2675,2.25,100000.0,17.15,2.43,0.81,,2.675,769.0,0.769,2675.0,0.247434971930943,0.0110091782021297,0.0062171089871822,-0.0002837739121264,-6.648236293497873e-06,4678596000000.0,4735829689044.943,5988492963961.281,5302255000000.0,3836541000000.0,10.810921265998608,8.31359845355293,50579932991416.02,51198681897443.55,64741125935372.04,57322261337247.445,41476542684775.56,0.0005397889110933,0.0005463921977817,0.0006909171247328,0.0006117430213656,0.0004426375538205,0.0002719386675656,0.0002752653179408,0.0003480751057252,0.0003081882171047,0.0002229950710856
461,461,0.02,2675,5.0,100000.0,17.15,2.43,0.81,,,,,2675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,462,0.02,2700,2.25,100000.0,17.15,2.43,0.81,,2.7,749.0,0.749,2700.0,0.2219946628301841,0.0143015110462414,0.0061674627944896,9.299975817830532e-05,-3.78397469794385e-05,4556916000000.0,4504167754484.458,5758291587937.454,5164355000000.0,3736761000000.0,12.162454563447673,9.109678468022308,55423283799447.72,54781735660063.36,70034959801372.24,62811233037013.805,45448185876963.29,0.0005308430091636,0.0005246982750106,0.0006707933247359,0.0006016046265916,0.0004353017377905,0.0002652994498297,0.000262228495589,0.000335242429362,0.000300663988589,0.0002175507815911
463,463,0.02,2700,5.0,100000.0,17.15,2.43,0.81,,,,,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,464,0.02,2725,2.25,100000.0,17.15,2.43,0.81,,2.725,773.0,0.773,2725.0,0.2225139983306689,0.0132748072769089,0.0069618762225547,4.319900654495484e-05,-0.0002018492120284,4702932000000.0,4537883533753.252,5866179114990.623,5329835000000.0,3856497000000.0,12.24642054182357,9.46648307882962,57594083051599.41,55572830124158.76,71839696415837.56,65271400828530.22,47228284080280.97,0.0005530466307671,0.0005336375688944,0.0006898399966281,0.0006267680011735,0.0004535091454466,0.0002742122478965,0.0002645888234155,0.0003420372996431,0.0003107648667401,0.0002248594518008
465,465,0.02,2725,5.0,100000.0,17.15,2.43,0.81,,,,,2725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,466,0.02,2750,2.25,100000.0,17.15,2.43,0.81,,2.75,760.0,0.76,2750.0,0.1697388138418318,0.0156096491660007,0.0049590958756196,0.0001972895794678,-0.0002108639829522,4623840000000.0,4352817422976.859,5692960542490.262,5240200000000.0,3791640000000.0,16.201362185566698,12.313035261030691,74912506528110.72,70521571597293.16,92233715657025.0,84898378124806.61,61429732917282.12,0.0005488583708642,0.0005166874890663,0.0006757649591564,0.000622021444298,0.0004500746897175,0.0002694357037969,0.0002536429517153,0.0003317344091607,0.0003053516071137,0.0002209425914271
467,467,0.02,2750,5.0,100000.0,17.15,2.43,0.81,,,,,2750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,468,0.02,2775,2.25,100000.0,17.15,2.43,0.81,,2.775,729.0,0.729,2775.0,0.2192687884144106,0.0126924680776282,0.0065723441320808,-0.0002072167845328,5.029854978664348e-05,4435236000000.0,4072587392995.589,5389225531380.753,5026455000000.0,3636981000000.0,12.655699974751276,9.22600528159368,56131016133215.95,51541444166706.63,68204421421424.32,63613306416588.42,46028540349870.88,0.0005314522176482,0.0004879978430852,0.0006457640270008,0.0006022950428475,0.0004358013007638,0.0002580973967592,0.0002369939737607,0.0003136124166105,0.0002925018985297,0.000211644956021
469,469,0.02,2775,5.0,100000.0,17.15,2.43,0.81,,,,,2775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,470,0.02,2800,2.25,100000.0,17.15,2.43,0.81,,2.8,768.0,0.768,2800.0,0.2966607048060723,0.0105045933769981,0.0056077836542983,0.0004447233923406,9.292482138110588e-05,4672512000000.0,4183695963641.2246,5602397897679.62,5295360000000.0,3831552000000.0,9.438391922618688,7.248684996571152,44100999519138.89,39487362189923.74,52877627064755.24,49979683051358.1,36163689447893.48,0.0005650345356348,0.0005059233033651,0.0006774831813288,0.0006403538992771,0.0004633394638859,0.0002723543949638,0.0002438619703684,0.00032655618429,0.0003086593611564,0.0002233359757519
471,471,0.02,2800,5.0,100000.0,17.15,2.43,0.81,,,,,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,472,0.02,2825,2.25,100000.0,17.15,2.43,0.81,,2.825,720.0,0.72,2825.0,0.2435429524548453,0.0126287614724942,0.0058191326216169,-9.227906322761574e-05,-0.0001225075690513,4380480000000.0,3822121395535.356,5182049538719.598,4964400000000.0,3592080000000.0,11.599596586658675,8.351709542394245,50811800855926.59,44335066293447.0,60109684141228.01,57585037294808.33,41666678907004.89,0.0005346064581065,0.0004664627578987,0.000632432324683,0.0006058697450106,0.0004383878401534,0.00025570411621,0.0002231107489345,0.0003024945662244,0.0002897895925818,0.0002096824187659
473,473,0.02,2825,5.0,100000.0,17.15,2.43,0.81,,,,,2825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,474,0.02,2850,2.25,100000.0,17.15,2.43,0.81,,2.85,738.0,0.738,2850.0,0.259251315979327,0.0132585889669181,0.0056823031656364,0.0003276992740768,0.000108773042743,4489992000000.0,3816796534674.154,5239647324573.665,5088510000000.0,3681882000000.0,10.993193956351073,8.112977139787091,49359352918464.66,41958784597601.63,57600459301914.28,55938977378831.99,40475642950397.8,0.000552966173439,0.0004700586046866,0.0006452901767396,0.0006266768188464,0.0004534431688506,0.0002624375759842,0.0002230896693323,0.000306254519579,0.0002974206256429,0.0002152039885906
475,475,0.02,2850,5.0,100000.0,17.15,2.43,0.81,,,,,2850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,476,0.02,2875,2.25,100000.0,17.15,2.43,0.81,,2.875,682.0,0.6819999999999999,2875.0,0.2792665856786698,0.0132882418998232,0.0054297866312546,0.0003220340512012,-4.641160397979723e-05,4149288000000.0,3435211554655.8706,4775969350033.852,4702390000000.0,3402498000000.0,10.294822751577009,7.02106911657552,42716184505245.47,35364894069351.484,49167757925562.96,48410271558788.21,35028113822595.27,0.0005155927044038,0.0004268611905619,0.000593464457838,0.0005843214491888,0.0004227961870925,0.0002427946657928,0.0002010106411847,0.0002794647858086,0.0002751593064828,0.0001990964147995
477,477,0.02,2875,5.0,100000.0,17.15,2.43,0.81,,,,,2875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,478,0.02,2900,2.25,100000.0,17.15,2.43,0.81,,2.9,594.0,0.594,2900.0,0.2527088269744126,0.0139909898811185,0.0073381989947873,0.0007046232187887,0.0001534721742501,3613896000000.0,2911861154237.952,4102406506431.957,4095630000000.0,2963466000000.0,11.475657715326388,6.816540682903875,41471833514787.17,33415521920589.96,47077812876941.055,47000048008622.21,34007721467007.43,0.0004531136646307,0.0003650918782645,0.0005143635693817,0.0005135139246595,0.0003715621421503,0.0002116706885645,0.0001705515752312,0.000240283397748,0.000239886488766,0.0001735741395871
479,479,0.02,2900,5.0,100000.0,17.15,2.43,0.81,,,,,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,480,0.02,2925,2.25,100000.0,17.15,2.43,0.81,,2.925,552.0,0.5519999999999999,2925.0,0.2894217754596866,0.0124935069318823,0.0033877192936824,3.212914424633529e-05,4.333202559304253e-05,3358368000000.0,2632778808380.174,3759080758293.8384,3806040000000.0,2753928000000.0,10.10635773812887,5.578709471447135,33940868424284.37,26607804482854.67,37990614909834.27,38465201805628.0,27832181553049.76,0.0004247826798668,0.0003330066382601,0.0004754667738449,0.0004814064065881,0.0003483301758474,0.0001968608877113,0.0001543282848589,0.0002203498768021,0.0002231025346432,0.000161429810781
481,481,0.02,2925,5.0,100000.0,17.15,2.43,0.81,,,,,2925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,482,0.02,2950,2.25,100000.0,17.15,2.43,0.81,,2.95,631.0,0.631,2950.0,0.2736483529870384,0.0129847920380721,0.0064147540503331,-6.571726142576924e-05,2.579055461010778e-06,3839004000000.0,2927351192641.799,4236460475790.5786,4350745000000.0,3148059000000.0,10.780258561028978,6.802343152009285,41385455736824.49,31557602755615.137,45670139312602.28,46902156033104.016,33936889985374.324,0.0004898182938466,0.0003735005659461,0.0005405297421415,0.0005551112978422,0.0004016606620645,0.0002251800147812,0.0001717062511081,0.0002484931593087,0.0002551966143847,0.000184652053541
483,483,0.02,2950,5.0,100000.0,17.15,2.43,0.81,,,,,2950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,484,0.02,2975,2.25,100000.0,17.15,2.43,0.81,,2.975,563.0,0.563,2975.0,0.2851703559335874,0.0133233748912571,0.0063485094466548,-9.497613810213537e-05,3.2295211260392096e-05,3425291999999.9995,2538524134900.357,3725987780868.652,3881885000000.0,2808807000000.0,10.432360650743236,5.873419046368441,35733881478105.59,26482799295896.496,38870848310284.24,40497224324710.4,29302487622332.152,0.0004408413632245,0.0003267127124367,0.000479541461772,0.0004996057198279,0.00036149861294,0.000201011839615,0.0001489722354367,0.0002186580467345,0.000227806810346,0.0001648336732148
485,485,0.02,2975,5.0,100000.0,17.15,2.43,0.81,,,,,2975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,486,0.02,3000,2.25,100000.0,17.15,2.43,0.81,,3.0,441.0,0.441,3000.0,0.2861327379200702,0.0126941097005975,0.0071135916911459,-0.0001313943195802,0.0002209509527176,2683044000000.0,1931804996622.044,2876337638892.5337,3040695000000.0,2200149000000.0,10.484644371026274,4.623728167622587,28130762171815.816,20254288383753.742,30157377234785.6,31880605715757.73,23067779828269.09,0.0003482863731292,0.0002507679172859,0.0003733778514795,0.000394713106957,0.0002856016955197,0.0001574870572766,0.000113391462887,0.0001688328445166,0.0001784801544909,0.0001291424932204
487,487,0.02,3000,5.0,100000.0,17.15,2.43,0.81,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,488,0.02,3025,2.25,100000.0,17.15,2.43,0.81,,3.025,341.0,0.3409999999999999,3025.0,0.2150075893623579,0.0139947458835432,0.0060237919023707,-0.0001146700105875,7.13202573303367e-05,2074644000000.0,1451091647441.5112,2191841776223.7764,2351195000000.0,1701249000000.0,14.06927080560811,4.797621344712365,29188728261230.03,20415801351610.63,30837615512737.4,33079599171791.76,23935332888769.992,0.0002715985997113,0.0001899672712513,0.0002869413534135,0.0003078028180489,0.0002227162087376,0.000121767486904,8.516920646455731e-05,0.0001286461989537,0.0001379991489486,9.985174098692608e-05
489,489,0.02,3025,5.0,100000.0,17.15,2.43,0.81,,,,,3025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,490,0.02,3050,2.25,100000.0,17.15,2.43,0.81,,3.05,290.0,0.29,3050.0,0.1435298015617263,0.0148221189240496,0.0056161904647302,-0.0001348286458736,0.0001813440610699,1764360000000.0,1197784463905.9175,1836836401780.0376,1999550000000.0,1446810000000.0,21.249942289429825,6.162483263934649,37492548177778.41,25452850733176.395,39032667532949.74,42490322104829.41,30744629003769.965,0.0002329525145794,0.0001581462415783,0.0002425217408384,0.0002640051919831,0.0001910256566793,0.0001035349623265,7.028756565886896e-05,0.0001077879727824,0.0001173362204539,8.49007112175199e-05
491,491,0.02,3050,5.0,100000.0,17.15,2.43,0.81,,,,,3050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,492,0.02,3075,2.25,100000.0,17.15,2.43,0.81,,3.075,224.0,0.2239999999999999,3075.0,0.3681425663485242,0.0151099708897115,0.0063004838136022,-0.0004697622463436,5.634827685292956e-05,1362816000000.0,897364341146.153,1397793322314.0496,1534139443592.5518,1117536000000.0,8.35274233702404,1.8710142834933845,11383250900773.754,7495453124027.156,11675407461702.05,12814271481394.01,9334490260348.496,0.0001814403356661,0.0001194718049042,0.0001860970883762,0.0002042497120697,0.000148784653951,7.994345128979747e-05,5.263982995181938e-05,8.199523807734675e-05,8.999336805599447e-05,6.555520685154496e-05
493,493,0.02,3075,5.0,100000.0,17.15,2.43,0.81,,,,,3075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,494,0.02,3100,2.25,100000.0,17.15,2.43,0.81,,3.1,142.0,0.142,3100.0,0.315394651736824,0.0124223961344697,0.0055130197217179,-0.0012668546161862,0.0002515756564699,863928000000.0001,551875080132.5317,872887701293.9004,962036468784.228,708438000000.0001,9.828955509958188,1.395711682414063,8491509875807.158,5424355609677.264,8579574381207.42,9455813650637.455,6963205583563.76,0.000115970672088,7.408177990711545e-05,0.0001171733910423,0.0001291404096846,9.509823850215074e-05,5.068661445040923e-05,3.237848456291072e-05,5.121227969690519e-05,5.644263362282425e-05,4.156402358532079e-05
495,495,0.02,3100,5.0,100000.0,17.15,2.43,0.81,,,,,3100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
