,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
274,274,0.1,1420,2.25,100000.0,1686240000000.0,871.0,0.8710000000000001,1420.0,0.2300564461042944,0.0270497619302188,0.0098961498709333,14687150400.000002,,,,9.108500678420044e-07,5.946792562840114e-07
275,275,0.1,1425,2.25,100000.0,1686380000000.0,891.0,0.8909999999999999,1425.0,0.2330541540937271,0.0306794268701828,0.0092881859987,15025645799.999998,,,,9.350892996627238e-07,6.102875559490832e-07
276,276,0.1,1430,2.25,100000.0,1686510000000.0,860.0,0.86,1430.0,0.231509052797002,0.0343522375396673,0.0089319796902895,14503986000.0,,,,9.056923188600436e-07,5.909477827213611e-07
277,277,0.1,1435,2.25,100000.0,1686630000000.0,865.0,0.865,1435.0,0.2292097118609625,0.0334882037537493,0.009997194617623,14589349500.0,,,,9.142081835039624e-07,5.962490421377646e-07
278,278,0.1,1440,2.25,100000.0,1686750000000.0,860.0,0.86,1440.0,0.2341212031395878,0.0331160175722352,0.0093739976733903,14506050000.0,,,,9.12021748221862e-07,5.946686617336586e-07
279,279,0.1,1445,2.25,100000.0,1686860000000.0,854.0,0.8540000000000001,1445.0,0.2324826474980197,0.0392947203086372,0.0096411398813848,14405784400.000002,,,,9.08662612066905e-07,5.923370195618878e-07
280,280,0.1,1450,2.25,100000.0,1686960000000.0,926.0,0.926,1450.0,0.2380260038053847,0.0263077136464693,0.0111343858117044,15621249599.999998,,,,9.887027323635005e-07,6.442549428795314e-07
281,281,0.1,1455,2.25,100000.0,1687060000000.0,862.0,0.8619999999999999,1455.0,0.2377335774665029,0.0361693884348414,0.0095013491388322,14542457199.999998,,,,9.234957957572672e-07,6.015382216256573e-07
282,282,0.1,1460,2.25,100000.0,1687160000000.0,883.0,0.8829999999999999,1460.0,0.2346867399283258,0.0370554702698208,0.009020157330143,14897622799.999998,,,,9.490919682622752e-07,6.180586046241478e-07
283,283,0.1,1465,2.25,100000.0,1687250000000.0,891.0,0.8909999999999999,1465.0,0.2371331850475488,0.0328993185303639,0.0091571204518679,15033397499.999998,,,,9.60951215411932e-07,6.255041285176655e-07
284,284,0.1,1470,2.25,100000.0,1687330000000.0,889.0,0.889,1470.0,0.2483613736113736,0.0201622159553199,0.0090865948944114,15000363700.0,,,,9.619355045389174e-07,6.259488612179834e-07
285,285,0.1,1475,2.25,100000.0,1687410000000.0,849.0,0.849,1475.0,0.2416497304045427,0.0337501409958003,0.0093501327999864,14326110900.0,,,,9.216529150718752e-07,5.995154407718399e-07
286,286,0.1,1480,2.25,100000.0,1687480000000.0,837.0,0.8370000000000001,1480.0,0.2433022316442376,0.033872484461346,0.0098159570187146,14124207600.000002,,,,9.11643452850473e-07,5.927542523323304e-07
287,287,0.1,1485,2.25,100000.0,1687550000000.0,854.0,0.8540000000000001,1485.0,0.2407724396571053,0.0342262652346239,0.0096250474046729,14411677000.000002,,,,9.331692107099656e-07,6.065635502355896e-07
288,288,0.1,1490,2.25,100000.0,1687610000000.0,854.0,0.8540000000000001,1490.0,0.1390666666663946,0.0315652852720982,0.0103988688594655,14412189400.000002,,,,9.362756737507586e-07,6.083402726773882e-07
289,289,0.1,1495,2.25,100000.0,1687670000000.0,832.0,0.832,1495.0,0.2447033370922591,0.0308095663506181,0.0101455682429921,14041414400.0,,,,9.15047828696344e-07,5.944902738232586e-07
290,290,0.1,1500,2.25,100000.0,1687720000000.0,820.0,0.8200000000000001,1500.0,0.2463294354683296,0.027040581188937,0.0098740718113472,13839304000.000002,,,,9.04660235467707e-07,5.877186113175498e-07
291,291,0.1,1505,2.25,100000.0,1687770000000.0,764.0,0.764,1505.0,0.2468385478578491,0.0447528143264869,0.0091027817843238,12894562800.0,,,,8.455888406240223e-07,5.492423563487669e-07
292,292,0.1,1510,2.25,100000.0,1687810000000.0,857.0,0.857,1510.0,0.2471059593482423,0.0363410074590882,0.0103027158643478,14464531700.0,,,,9.514842883999372e-07,6.179707218080448e-07
293,293,0.1,1515,2.25,100000.0,1687840000000.0,867.0,0.8670000000000001,1515.0,0.2438025379845665,0.0285018105416761,0.0101660428171879,14633572800.000002,,,,9.65542687835022e-07,6.270424917889487e-07
294,294,0.1,1520,2.25,100000.0,1687870000000.0,810.0,0.8099999999999999,1520.0,0.2483512547336642,0.0281830588742681,0.0089945755323575,13671746999.999998,,,,9.048908235786044e-07,5.875671296694228e-07
295,295,0.1,1525,2.25,100000.0,1687900000000.0,814.0,0.814,1525.0,0.2434926935352924,0.0426925525410226,0.0103879708200553,13739506000.0,,,,9.121319597499108e-07,5.940508895950882e-07
296,296,0.1,1530,2.25,100000.0,1687920000000.0,843.0,0.843,1530.0,0.2512259286687486,0.0398389059054701,0.0097262859940836,14229165600.0,,,,9.475969105726076e-07,6.189661658387201e-07
297,297,0.1,1535,2.25,100000.0,1687930000000.0,840.0,0.84,1535.0,0.2494285234824199,0.0310462133430267,0.009646210112863,14178612000.0,,,,9.470719027390908e-07,6.184889594583984e-07
298,298,0.1,1540,2.25,100000.0,1687940000000.0,808.0,0.808,1540.0,0.2586352945339834,0.0302337597354246,0.0098195459354988,13638555200.0,,,,9.13662931079122e-07,5.965965547710909e-07
299,299,0.1,1545,2.25,100000.0,1687950000000.0,723.0,0.7230000000000001,1545.0,0.2516656003706968,0.0406458643955208,0.0103083147314339,12203878500.000002,,,,8.200253793677922e-07,5.353071335517745e-07
300,300,0.1,1550,2.25,100000.0,1687950000000.0,812.0,0.812,1550.0,0.2519768664799044,0.0335105096170358,0.0094198837370082,13706154000.0,,,,9.23677210941169e-07,6.028604982582075e-07
301,301,0.1,1555,2.25,100000.0,1687950000000.0,802.0,0.8019999999999999,1555.0,0.2520373714010018,0.0359397888369799,0.0092254004553242,13537358999.999998,,,,9.149075168818494e-07,5.970445819982843e-07
302,302,0.1,1560,2.25,100000.0,1687940000000.0,784.0,0.784,1560.0,0.2570313003022985,0.0328751544765053,0.0101449354176647,13233449600.0,,,,8.970454620988408e-07,5.852220035643687e-07
303,303,0.1,1565,2.25,100000.0,1687920000000.0,768.0,0.768,1565.0,0.264614320220093,0.0382156936382883,0.0105157861811089,12963225600.0,,,,8.812518986408969e-07,5.747970575585185e-07
304,304,0.1,1570,2.25,100000.0,1687900000000.0,769.0,0.769,1570.0,0.1465333333333092,0.0336760336997373,0.008696664391446,12979951000.0,,,,8.849794901529022e-07,5.770739395448301e-07
305,305,0.1,1575,2.25,100000.0,1687880000000.0,777.0,0.777,1575.0,0.1470000000001619,0.0365164377697659,0.009436561055978,13114827600.0,,,,8.966590978952602e-07,5.845947388010636e-07
306,306,0.1,1580,2.25,100000.0,1687850000000.0,803.0,0.803,1580.0,0.2664471688957641,0.0328883077768218,0.0103269513759889,13553435500.0,,,,9.292453022606952e-07,6.057293053978923e-07
307,307,0.1,1585,2.25,100000.0,1687820000000.0,760.0,0.76,1585.0,0.1479333333334125,0.0333964338283723,0.0094756770503204,12827432000.0,,,,8.82024444564072e-07,5.747546610150506e-07
308,308,0.1,1590,2.25,100000.0,1687780000000.0,749.0,0.749,1590.0,0.2694746066434272,0.0390175046039119,0.0088495612198716,12641472200.0,,,,8.716577382476074e-07,5.678804086106519e-07
309,309,0.1,1595,2.25,100000.0,1687730000000.0,752.0,0.752,1595.0,0.2657309397508924,0.0375661971596584,0.009999745649458,12691729600.0,,,,8.774858567398071e-07,5.715798087337561e-07
310,310,0.1,1600,2.25,100000.0,1687690000000.0,763.0,0.763,1600.0,0.2774211415372694,0.0347943558924477,0.0097243831791274,12877074700.0,,,,8.927941382992292e-07,5.813971465336253e-07
311,311,0.1,1605,2.25,100000.0,1687630000000.0,735.0,0.735,1605.0,0.1497999999996864,0.0312423052271591,0.0092625346980988,12404080500.0,,,,8.623052119402429e-07,5.614357390182633e-07
312,312,0.1,1610,2.25,100000.0,1687580000000.0,730.0,0.73,1610.0,0.1502666666669938,0.0398479664238897,0.0102739748991455,12319334000.0,,,,8.587004379597814e-07,5.589914921614447e-07
313,313,0.1,1615,2.25,100000.0,1687520000000.0,748.0,0.748,1615.0,0.1507333333331644,0.0362632729293968,0.009425649550507,12622649600.0,,,,8.822484073923981e-07,5.741547936637896e-07
314,314,0.1,1620,2.25,100000.0,1687450000000.0,774.0,0.774,1620.0,0.2790184497577866,0.0325735462897106,0.0102861541497643,13060863000.0,,,,9.152624733783638e-07,5.955434316720624e-07
315,315,0.1,1625,2.25,100000.0,1687380000000.0,723.0,0.7230000000000001,1625.0,0.151666666666415,0.0263653269855076,0.0100004782369799,12199757400.000002,,,,8.572717909138206e-07,5.576152515374719e-07
316,316,0.1,1630,2.25,100000.0,1687300000000.0,727.0,0.7270000000000001,1630.0,0.2720495973744267,0.0379597346834392,0.0094974410057753,12266671000.000002,,,,8.64209552640478e-07,5.620236049830706e-07
317,317,0.1,1635,2.25,100000.0,1687230000000.0,730.0,0.73,1635.0,0.271227323793352,0.0331192112786286,0.0102366350145607,12316779000.0,,,,8.699498277672334e-07,5.65650220096397e-07
318,318,0.1,1640,2.25,100000.0,1687140000000.0,704.0,0.7040000000000001,1640.0,0.2805913919324949,0.031408868792536,0.0100415890653031,11877465600.000002,,,,8.411115606592989e-07,5.467640863224571e-07
319,319,0.1,1645,2.25,100000.0,1687050000000.0,688.0,0.688,1645.0,0.153533333333371,0.0365420882271637,0.0093680017845744,11606904000.0,,,,8.240292158202625e-07,5.35549188156638e-07
320,320,0.1,1650,2.25,100000.0,1686960000000.0,749.0,0.749,1650.0,0.2760063325913988,0.0396732064432381,0.0100085737330744,12635330400.0,,,,8.992676192763289e-07,5.843575888191059e-07
321,321,0.1,1655,2.25,100000.0,1686860000000.0,716.0,0.716,1655.0,0.2792621270440989,0.0387830849397801,0.0095646622007676,12077917600.0,,,,8.617845582317311e-07,5.598522995911631e-07
322,322,0.1,1660,2.25,100000.0,1686760000000.0,727.0,0.7270000000000001,1660.0,0.2846312076143827,0.0446468474598164,0.0091287981055606,12262745200.000002,,,,8.771266001229361e-07,5.697189767796248e-07
323,323,0.1,1665,2.25,100000.0,1686660000000.0,747.0,0.747,1665.0,0.2860948200843621,0.0358734620894343,0.009138294547367,12599350200.0,,,,9.035143420164038e-07,5.866670795277551e-07
324,324,0.1,1670,2.25,100000.0,1686550000000.0,757.0,0.757,1670.0,0.2888213031813293,0.0282417948181911,0.0093769289812004,12767183500.0,,,,9.176843791672296e-07,5.958150045967678e-07
325,325,0.1,1675,2.25,100000.0,1686430000000.0,700.0,0.7000000000000001,1675.0,0.2935801025394143,0.0345168768485926,0.0097952039188072,11805010000.000002,,,,8.505585188198618e-07,5.521223133461017e-07
326,326,0.1,1680,2.25,100000.0,1686320000000.0,689.0,0.6890000000000001,1680.0,0.2842856084525307,0.0304827403657955,0.0092980363216739,11618744800.000002,,,,8.391990793179817e-07,5.446065378593995e-07
327,327,0.1,1685,2.25,100000.0,1686190000000.0,698.0,0.698,1685.0,0.1572666666668283,0.0407450702558115,0.0100205729166051,11769606200.0,,,,8.521171623738877e-07,5.528699561259289e-07
328,328,0.1,1690,2.25,100000.0,1686070000000.0,654.0,0.654,1690.0,0.2761750734764986,0.0378411514244762,0.0100402972422157,11026897800.0,,,,8.001767657864308e-07,5.191033791226898e-07
329,329,0.1,1695,2.25,100000.0,1685940000000.0,702.0,0.7020000000000001,1695.0,0.2924577101875298,0.0399842399650572,0.0099173882103384,11835298800.000002,,,,8.608657994805252e-07,5.583386036462106e-07
330,330,0.1,1700,2.25,100000.0,1685800000000.0,645.0,0.645,1700.0,0.292665383579695,0.0350384201586114,0.0097683104085849,10873410000.0,,,,7.927007114091435e-07,5.140484576291219e-07
331,331,0.1,1705,2.25,100000.0,1685660000000.0,663.0,0.6629999999999999,1705.0,0.2958509405948653,0.0339184365882942,0.0101541496894033,11175925799.999998,,,,8.165712019197404e-07,5.294501896151085e-07
332,332,0.1,1710,2.25,100000.0,1685520000000.0,680.0,0.6799999999999999,1710.0,0.2875126487023272,0.0451431185823126,0.0101632335822562,11461535999.999998,,,,8.393613758580358e-07,5.441136314005487e-07
333,333,0.1,1715,2.25,100000.0,1685380000000.0,616.0,0.616,1715.0,0.2955164181694644,0.0392898793581175,0.0089342383532198,10381940800.0,,,,7.620091168150483e-07,4.938678032699544e-07
334,334,0.1,1720,2.25,100000.0,1685220000000.0,644.0,0.644,1720.0,0.2964182162044876,0.0387394594415459,0.0100183777170643,10852816800.0,,,,7.983841985784167e-07,5.173230499361261e-07
335,335,0.1,1725,2.25,100000.0,1685070000000.0,659.0,0.659,1725.0,0.292626272461962,0.0320054779667326,0.0097823096796917,11104611300.0,,,,8.186683064763659e-07,5.303897605639857e-07
336,336,0.1,1730,2.25,100000.0,1684910000000.0,631.0,0.631,1730.0,0.2997718089207254,0.038091338749813,0.009673334093518,10631782100.0,,,,7.854628560817253e-07,5.088291759593388e-07
337,337,0.1,1735,2.25,100000.0,1684750000000.0,616.0,0.616,1735.0,0.2960490471576116,0.0393413583390581,0.0091987914112261,10378060000.0,,,,7.683860050516225e-07,4.976615604462528e-07
338,338,0.1,1740,2.25,100000.0,1684580000000.0,624.0,0.624,1740.0,0.2952481483151591,0.035215462845347,0.0094137975097413,10511779200.0,,,,7.798847012573676e-07,5.050656185886501e-07
339,339,0.1,1745,2.25,100000.0,1684410000000.0,663.0,0.6629999999999999,1745.0,0.295989027916034,0.038543598052367,0.0098844543602143,11167638299.999998,,,,8.302378517501877e-07,5.377355582413243e-07
340,340,0.1,1750,2.25,100000.0,1684240000000.0,648.0,0.6479999999999999,1750.0,0.3006723784523635,0.027469946348606,0.0088548698291722,10913875199.999998,,,,8.13054532561379e-07,5.266526340171112e-07
341,341,0.1,1755,2.25,100000.0,1684060000000.0,611.0,0.611,1755.0,0.2876344390387929,0.0334107153665523,0.0075324734377089,10289606600.0,,,,7.681018115564396e-07,4.975800244689134e-07
342,342,0.1,1760,2.25,100000.0,1683880000000.0,613.0,0.613,1760.0,0.3036065831342616,0.0357470133608856,0.0092206170309504,10322184400.0,,,,7.721176980847098e-07,5.00214891812653e-07
343,343,0.1,1765,2.25,100000.0,1683690000000.0,583.0,0.583,1765.0,0.2932577230900495,0.0302259548165549,0.0108605577663104,9815912700.0,,,,7.356396607163259e-07,4.7667879255838346e-07
344,344,0.1,1770,2.25,100000.0,1683510000000.0,582.0,0.582,1770.0,0.3143079115745882,0.0347794251516234,0.0101975302407906,9798028200.0,,,,7.357126408925448e-07,4.768105756456487e-07
345,345,0.1,1775,2.25,100000.0,1683310000000.0,573.0,0.573,1775.0,0.3013420202809318,0.0386529190088533,0.009111139742051,9645366300.0,,,,7.256920301556173e-07,4.7034736113210673e-07
346,346,0.1,1780,2.25,100000.0,1683120000000.0,534.0,0.534,1780.0,0.2960889043285885,0.0350386740053199,0.0084815249814718,8987860800.0,,,,6.77487089410704e-07,4.391884953114387e-07
347,347,0.1,1785,2.25,100000.0,1682920000000.0,532.0,0.532,1785.0,0.2904016822560356,0.0308866129215581,0.0090395955312184,8953134400.0,,,,6.760994537311775e-07,4.383805867836578e-07
348,348,0.1,1790,2.25,100000.0,1682710000000.0,595.0,0.5950000000000001,1790.0,0.3052020560927727,0.0319398338643791,0.0096142722829535,10012124500.000002,,,,7.574982172892784e-07,4.912310798412302e-07
349,349,0.1,1795,2.25,100000.0,1682510000000.0,567.0,0.567,1795.0,0.3109844689328178,0.0373067202782517,0.0078050759883115,9539831700.0,,,,7.230682221379312e-07,4.689917580864406e-07
350,350,0.1,1800,2.25,100000.0,1682290000000.0,584.0,0.584,1800.0,0.3063111127610424,0.033539916993113,0.0098371200521326,9824573600.0,,,,7.459310370039749e-07,4.839548387732383e-07
351,351,0.1,1805,2.25,100000.0,1682080000000.0,518.0,0.518,1805.0,0.168466666666518,0.0271856538540438,0.0088142588879899,8713174400.0,,,,6.627557057190777e-07,4.3005510202067067e-07
352,352,0.1,1810,2.25,100000.0,1681860000000.0,546.0,0.5459999999999999,1810.0,0.3062486997731999,0.0398864843222171,0.0081195359575874,9182955599.999998,,,,6.997048316938953e-07,4.541386309011601e-07
353,353,0.1,1815,2.25,100000.0,1681640000000.0,536.0,0.536,1815.0,0.3037272892383955,0.0326421388041483,0.0083156216646708,9013590400.0,,,,6.880156226865752e-07,4.466263855511236e-07
354,354,0.1,1820,2.25,100000.0,1681410000000.0,559.0,0.559,1820.0,0.3196702005549536,0.0350555344699899,0.0089220335034103,9399081900.0,,,,7.186495553615494e-07,4.666316774565096e-07
355,355,0.1,1825,2.25,100000.0,1681190000000.0,549.0,0.549,1825.0,0.3192672926076066,0.0334305058597048,0.009869215003171,9229733100.0,,,,7.068303364224766e-07,4.591004802538805e-07
356,356,0.1,1830,2.25,100000.0,1680950000000.0,539.0,0.539,1830.0,0.1708000000000993,0.0387033004107319,0.0090383183728162,9060320500.0,,,,6.950401287631696e-07,4.5153724053724057e-07
357,357,0.1,1835,2.25,100000.0,1680720000000.0,504.0,0.504,1835.0,0.3208818271701712,0.0308063355928488,0.0100410218507581,8470828800.0,,,,6.508470619041741e-07,4.229524786734472e-07
358,358,0.1,1840,2.25,100000.0,1680480000000.0,495.0,0.495,1840.0,0.3148331271169574,0.039978685457869,0.008339782064869,8318376000.000001,,,,6.492862925430501e-07,4.1612270012306033e-07
359,359,0.1,1845,2.25,100000.0,1680240000000.0,494.0,0.494,1845.0,0.3220779291330838,0.0359400947868979,0.0093688090654073,8300385600.0,,,,6.496426107838271e-07,4.159906180932478e-07
360,360,0.1,1850,2.25,100000.0,1679990000000.0,497.0,0.4969999999999999,1850.0,0.1726666666663732,0.0414092448939566,0.0090886837076997,8349550299.999999,,,,6.553357847519495e-07,4.192298959651343e-07
361,361,0.1,1855,2.25,100000.0,1679740000000.0,498.0,0.498,1855.0,0.308077141173845,0.0254351337571017,0.0097488084008746,8365105200.0,,,,6.583808511439484e-07,4.207757064818261e-07
362,362,0.1,1860,2.25,100000.0,1679490000000.0,488.0,0.488,1860.0,0.1735999999998512,0.0269840469083844,0.0100840810185337,8195911200.0,,,,6.469984431521713e-07,4.130170933279581e-07
363,363,0.1,1865,2.25,100000.0,1679230000000.0,487.0,0.487,1865.0,0.3233056033533568,0.0312759195508591,0.0084327425963922,8177850100.000001,,,,6.47356953088691e-07,4.1284758486298747e-07
364,364,0.1,1870,2.25,100000.0,1678970000000.0,457.0,0.457,1870.0,0.1745333333331018,0.0280352487176444,0.0089926557632864,7672892900.0,,,,6.091969292554594e-07,3.880529262421104e-07
365,365,0.1,1875,2.25,100000.0,1678710000000.0,462.0,0.462,1875.0,0.310852022232195,0.0299246406667969,0.0088040302423746,7755640200.0,,,,6.174597654081729e-07,3.929303803079854e-07
366,366,0.1,1880,2.25,100000.0,1678450000000.0,448.0,0.4479999999999999,1880.0,0.3210972712012758,0.0276414851953393,0.0093431442067512,7519455999.999999,,,,6.002978437078286e-07,3.816382193664956e-07
367,367,0.1,1885,2.25,100000.0,1678180000000.0,440.0,0.44,1885.0,0.3134041982833814,0.0386983744600911,0.0100177079330617,7383992000.0,,,,5.912518772690329e-07,3.7541458851282987e-07
368,368,0.1,1890,2.25,100000.0,1677910000000.0,430.0,0.43,1890.0,0.3252616180511571,0.0395824690309704,0.0092995956492648,7215013000.0,,,,5.792756362201125e-07,3.674623498194523e-07
369,369,0.1,1895,2.25,100000.0,1677630000000.0,411.0,0.411,1895.0,0.3209343669357558,0.0237748225950863,0.0092837318506347,6895059300.0,,,,5.550937264778199e-07,3.517689976582947e-07
370,370,0.1,1900,2.25,100000.0,1677350000000.0,412.0,0.412,1900.0,0.3205847218690421,0.0272500882667223,0.0102325028682256,6910682000.000001,,,,5.579876902176928e-07,3.531714322217964e-07
371,371,0.1,1905,2.25,100000.0,1677070000000.0,387.0,0.387,1905.0,0.3286691637191746,0.0288902459249393,0.0094730523740217,6490260900.0,,,,5.254603966688864e-07,3.32244371525396e-07
372,372,0.1,1910,2.25,100000.0,1676780000000.0,402.0,0.402,1910.0,0.3318182299438392,0.0289326910303079,0.0099676442190764,6740655600.0,,,,5.473300832232249e-07,3.456445130424528e-07
373,373,0.1,1915,2.25,100000.0,1676500000000.0,343.0,0.3429999999999999,1915.0,0.3494725367774506,0.0371846097084702,0.0103906742136779,5750395000.0,,,,4.681801575382538e-07,2.9535553227115373e-07
374,374,0.1,1920,2.25,100000.0,1676210000000.0,349.0,0.349,1920.0,0.3206955281527295,0.0397451708527022,0.0094480836806035,5849972900.0,,,,4.775670573857102e-07,3.009694295959789e-07
375,375,0.1,1925,2.25,100000.0,1675910000000.0,376.0,0.376,1925.0,0.3379102380795872,0.0358044306436469,0.009001117626932,6301421600.0,,,,5.158971036055662e-07,3.2472515897636745e-07
376,376,0.1,1930,2.25,100000.0,1675610000000.0,342.0,0.3419999999999999,1930.0,0.3359358451484398,0.033909055520217,0.0099649173251032,5730586199.999999,,,,4.704168800953943e-07,2.9579203765930097e-07
377,377,0.1,1935,2.25,100000.0,1675310000000.0,328.0,0.328,1935.0,0.3421806336989195,0.0255349882284342,0.0091324788341027,5495016800.0,,,,4.522819440183748e-07,2.84088840176605e-07
378,378,0.1,1940,2.25,100000.0,1675010000000.0,307.0,0.307,1940.0,0.3354515963343958,0.0342451820841618,0.0104690263437736,5142280700.0,,,,4.244546134671309e-07,2.66280749812288e-07
379,379,0.1,1945,2.25,100000.0,1674700000000.0,290.0,0.29,1945.0,0.3448672940013995,0.0320819643544797,0.0087899311619246,4856630000.0,,,,4.019398621784698e-07,2.518861783979607e-07
380,380,0.1,1950,2.25,100000.0,1674390000000.0,328.0,0.328,1950.0,0.181999999999789,0.0360692498048022,0.0098793721201378,5491999200.0,,,,4.557264507902192e-07,2.852897675916595e-07
381,381,0.1,1955,2.25,100000.0,1674080000000.0,289.0,0.289,1955.0,0.3435789087848742,0.0287911106202559,0.0095917189063648,4838091200.000001,,,,4.026005993009279e-07,2.517112295013736e-07
382,382,0.1,1960,2.25,100000.0,1673770000000.0,254.0,0.254,1960.0,0.3473476382321773,0.0290585750940782,0.0080024918316403,4251375800.0,,,,3.5470871996702055e-07,2.2152966494711066e-07
383,383,0.1,1965,2.25,100000.0,1673450000000.0,231.0,0.231,1965.0,0.3402367392777562,0.026245989392687,0.0094811087550446,3865669500.0,,,,3.2343571851789614e-07,2.0173938116137921e-07
384,384,0.1,1970,2.25,100000.0,1673130000000.0,247.0,0.247,1970.0,0.3369566200877576,0.0254263777492818,0.0092010160004304,4132631100.0,,,,3.466779754671464e-07,2.1600170914260626e-07
385,385,0.1,1975,2.25,100000.0,1672800000000.0,202.0,0.202,1975.0,0.3368693531093056,0.0370126077593091,0.0049625997025697,3379056000.0,,,,2.8419224002737746e-07,1.768796620549946e-07
386,386,0.1,1980,2.25,100000.0,1672470000000.0,212.0,0.212,1980.0,0.3425496282956668,0.0294606321816551,0.0082183217873845,3545636400.0,,,,2.990472492093768e-07,1.858787103538664e-07
387,387,0.1,1985,2.25,100000.0,1672140000000.0,214.0,0.214,1985.0,0.3335917395082458,0.0452153129310179,0.0082979787662296,3578379600.0,,,,3.025824111843739e-07,1.878730075393242e-07
388,388,0.1,1990,2.25,100000.0,1671810000000.0,185.0,0.185,1990.0,0.3530273939306198,0.024735385727459,0.0085682371030842,3092848500.0,,,,2.621952479909037e-07,1.626223013260703e-07
389,389,0.1,1995,2.25,100000.0,1671480000000.0,195.0,0.1949999999999999,1995.0,0.3569627038945652,0.0420253709996948,0.0099847235001591,3259385999.9999995,,,,2.770910114360129e-07,1.716283808866855e-07
390,390,0.1,2000,2.25,100000.0,1671140000000.0,183.0,0.183,2000.0,0.1866666666667242,0.023786266360669,0.0085905008583457,3058186200.0,,,,2.606477560551273e-07,1.6126867159196976e-07
391,391,0.1,2005,2.25,100000.0,1670800000000.0,172.0,0.172,2005.0,0.356005452677771,0.0306526508163845,0.0088566029279444,2873776000.0,,,,2.455781904312513e-07,1.5175896221308638e-07
392,392,0.1,2010,2.25,100000.0,1670450000000.0,156.0,0.156,2010.0,0.345234156529849,0.030455418920143,0.0093371125437851,2605902000.0,,,,2.232774235964493e-07,1.3780841477344842e-07
393,393,0.1,2015,2.25,100000.0,1670110000000.0,148.0,0.148,2015.0,0.3332293508937816,0.0312093549693835,0.0079834064426392,2471762800.0,,,,2.123455172580709e-07,1.308971072246568e-07
394,394,0.1,2020,2.25,100000.0,1669760000000.0,148.0,0.148,2020.0,0.3429667660851087,0.0277749564230875,0.0078490459976061,2471244800.0,,,,2.128652147497117e-07,1.310525484040325e-07
395,395,0.1,2025,2.25,100000.0,1669400000000.0,120.0,0.12,2025.0,0.3581677369597393,0.0326823230092244,0.0082979088124407,2003280000.0,,,,1.729887540927411e-07,1.0638146470466409e-07
396,396,0.1,2030,2.25,100000.0,1669050000000.0,95.0,0.095,2030.0,0.3702450682767141,0.0425903278733531,0.0080551649089903,1585597500.0,,,,1.372648006617837e-07,8.431652246972928e-08
397,397,0.1,2035,2.25,100000.0,1668690000000.0,72.0,0.072,2035.0,0.3600816602525253,0.0413992909265433,0.0071462040863081,1201456800.0000002,,,,1.0428296482719893e-07,6.39751651353431e-08
398,398,0.1,2040,2.25,100000.0,1668330000000.0,56.0,0.0559999999999999,2040.0,0.3749990849289807,0.0472614067981356,0.007771343192298,934264800.0,,,,8.13049842998757e-08,4.98147034359204e-08
399,399,0.1,2045,2.25,100000.0,1667970000000.0,119.0,0.119,2045.0,0.368985317334317,0.0083863357747129,0.007452932527031,1984884300.0,,,,1.7318409268273456e-07,1.0597127130226802e-07
400,400,0.1,2050,2.25,100000.0,1667600000000.0,134.0,0.134,2050.0,0.3586637074411132,0.0450646247412467,0.0084529003124566,2234584000.0,,,,1.9547806442208779e-07,1.1945814177269325e-07
401,401,0.1,2055,2.25,100000.0,1667230000000.0,146.0,0.146,2055.0,0.3735387425334511,0.0319811856528201,0.0083094195256255,2434155800.0,,,,2.1348637466289285e-07,1.302920839511195e-07
402,402,0.1,2060,2.25,100000.0,1666860000000.0,198.0,0.198,2060.0,0.3481363910569631,0.0428604621885878,0.0091097327677176,3300382800.0,,,,2.902080454694021e-07,1.768826600066457e-07
403,403,0.1,2065,2.25,100000.0,1666490000000.0,174.0,0.174,2065.0,0.1927333333333081,0.0272279929622559,0.0075907883243832,2899692600.0,,,,2.5560164444893e-07,1.5560047221700516e-07
404,404,0.1,2070,2.25,100000.0,1666110000000.0,191.0,0.191,2070.0,0.3560680955732225,0.0327220644901086,0.007221042981815,3182270100.0,,,,2.8120167128733266e-07,1.709758064516129e-07
405,405,0.1,2075,2.25,100000.0,1665730000000.0,168.0,0.168,2075.0,0.3788515542203786,0.0456909016407795,0.0088881708933198,2798426400.0,,,,2.479162592023524e-07,1.5053760849509537e-07
406,406,0.1,2080,2.25,100000.0,1665350000000.0,163.0,0.163,2080.0,0.3330995576228869,0.032734411794004,0.0077355195136503,2714520500.0,,,,2.411000798197136e-07,1.462037141764557e-07
407,407,0.1,2085,2.25,100000.0,1664960000000.0,211.0,0.211,2085.0,0.3671669309200421,0.0420972223315936,0.0095690926201098,3513065600.0,,,,3.1282087304407224e-07,1.8943975841893826e-07
408,408,0.1,2090,2.25,100000.0,1664580000000.0,178.0,0.178,2090.0,0.3662252778381809,0.0262757570693322,0.0016294392638077,2962952400.0,,,,2.645100603324981e-07,1.599667643867123e-07
409,409,0.1,2095,2.25,100000.0,1664190000000.0,143.0,0.143,2095.0,0.3619923338926554,0.0274041971021196,0.009140243955721,2379791700.0000005,,,,2.129847954048453e-07,1.2863391259695688e-07
