,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
964,964,2.25,0.02,1464,100000.0,17.15,2.43,0.81,,1.4639999999999995,15.65,0.0156499999999999,1464.0,0.1636274426899007,0.000194688498928,0.000133492829466,2.1423006741366297e-06,2.35226237439971e-06,85292500000.0,160145619655.13275,153614476558.18695,9.308961983633074,0.1425598152438436,776950993078.9475,1458807025568.4712,1399313188301.2698,5.4480683577387015e-06,1.0229320081760831e-05,9.812142556816266e-06,3.546757695643966e-06,6.659409783222601e-06,6.387822222294681e-06
965,965,2.25,0.02,1465,100000.0,17.15,2.43,0.81,,1.465,15.2,0.0151999999999999,1465.0,0.1577657037350052,0.0001856354686379,0.0001273948293995,-9.488568955018642e-07,-5.328988056041897e-07,82840000000.0,155451141022.80536,149138276120.7763,9.434269517317102,0.1439238175325872,784384805552.6003,1471915898407.811,1412141449969.1594,5.295223430679889e-06,9.936607004706452e-06,9.533081773611074e-06,3.4467765524329027e-06,6.4679544655522215e-06,6.205291081643598e-06
966,966,2.25,0.02,1466,100000.0,17.15,2.43,0.81,,1.4660000000000004,16.15,0.0161499999999999,1466.0,0.1660934474431663,0.000183059662806,0.0001330233867836,5.498330162127589e-06,-1.2700743483460714e-06,88017500000.0,165071581546.9186,158396549445.80493,9.091926510571666,0.1482373958328104,807893807288.8171,1515156741456.2622,1453888049458.1504,5.629808552479313e-06,1.0558370796309016e-05,1.013141987392513e-05,3.6643300105578335e-06,6.872232796348663e-06,6.594338963309237e-06
967,967,2.25,0.02,1467,100000.0,17.15,2.43,0.81,,1.4669999999999996,14.05,0.0140499999999999,1467.0,0.1472649082456281,0.0002072948204569,0.000130909155942,-7.761099756366671e-07,-4.563887973389851e-06,76572500000.0,143524295782.4983,137745400075.02515,10.360050171888746,0.1420191011697332,774004101375.0461,1450760959647.64,1392347182129.564,4.9009200672380535e-06,9.186079876413275e-06,8.816209414573439e-06,3.1897087866380687e-06,5.978656924528727e-06,5.7379308882207545e-06
968,968,2.25,0.02,1468,100000.0,17.15,2.43,0.81,,1.4680000000000002,16.25,0.0162499999999999,1468.0,0.1598625130000599,0.0001837681927898,0.0001327456663981,-9.173235163769876e-07,-1.0105709422489709e-06,88562500000.0,165902005385.04865,159250816606.03314,9.517291558107464,0.1541250595349229,839981574465.3303,1573517320426.6914,1510433328639.3823,5.672396108253315e-06,1.062596346870934e-05,1.01999572319235e-05,3.691313071697648e-06,6.914848170486195e-06,6.6376245139463646e-06
969,969,2.25,0.02,1469,100000.0,17.15,2.43,0.81,,1.4690000000000003,16.45,0.01645,1469.0,0.1643865043782892,0.0001840629552017,0.0001399566183798,4.550149980154647e-06,-4.221937042804584e-06,89652500000.0,167846850973.349,161146789880.10132,9.201239648658326,0.1499240026978221,817085814703.1307,1529742962805.4304,1468679134390.863,5.7454887828343e-06,1.0756668241280914e-05,1.032728673094312e-05,3.738921694191008e-06,6.9999858610289695e-06,6.720562489969057e-06
970,970,2.25,0.02,1470,100000.0,17.15,2.43,0.81,,1.4699999999999995,18.2,0.0182,1470.0,0.1594907741299542,0.00019675259326,0.000131941755144,1.5113271296654935e-06,-3.3323012306180387e-06,99190000000.0,185551103682.0071,178219216199.76495,9.346493812734003,0.1688826365331248,920410369105.5308,1721778000079.5918,1653743467729.853,6.360804618038377e-06,1.1898924459951888e-05,1.1428749001175978e-05,4.139090810458934e-06,7.742845731633314e-06,7.436894041936095e-06
971,971,2.25,0.02,1471,100000.0,17.15,2.43,0.81,,1.471,14.6,0.0145999999999999,1471.0,0.1573619058225571,0.0001718977476685,0.0001277585611965,5.3894367742116975e-06,5.934104807613059e-06,79570000000.0,148676460280.96637,142910228472.74323,9.559789714753208,0.1375336397717535,749558336756.057,1400548954165.8806,1346230402908.8542,5.105907126216994e-06,9.540382029022297e-06,9.17037016423625e-06,3.3222563619518346e-06,6.207632475064975e-06,5.966877161386974e-06
972,972,2.25,0.02,1472,100000.0,17.15,2.43,0.81,,1.4720000000000006,16.5,0.0165,1472.0,0.1578869541988384,0.0001918532756006,0.0001297665413142,-3.851932562033983e-06,4.899707869987914e-06,89925000000.0,167830126327.53616,161443903500.70068,9.52766293087311,0.1566589454111766,853791252490.9128,1593460036284.6284,1532826161544.457,5.77450932805993e-06,1.0777165749322598e-05,1.0367076193752614e-05,3.756739571992791e-06,7.011332520958626e-06,6.744539348769171e-06
973,973,2.25,0.02,1473,100000.0,17.15,2.43,0.81,,1.4729999999999996,16.0,0.016,1473.0,0.1659352597459182,0.0001895524147174,0.000120960506152,4.560732869778873e-06,4.959120260793055e-06,87200000000.0,162555622690.11945,156489378990.1335,9.00028639352914,0.1430446776052236,779593492948.469,1453294790039.0322,1399060797892.8315,5.603122428628476e-06,1.0445172653608672e-05,1.0055380152084389e-05,3.64497142334044e-06,6.794846323495371e-06,6.5412765421482615e-06
974,974,2.25,0.02,1474,100000.0,17.15,2.43,0.81,,1.474,15.4,0.0153999999999999,1474.0,0.1608430665032713,0.0001827386571663,0.0001303106455635,6.922375367784661e-06,5.528433492332536e-07,83930000000.0,156278122439.4462,150561077955.35297,9.48888668642307,0.1440992643291749,785340990594.0033,1462309251575.904,1408814322725.579,5.396071946431896e-06,1.0047515695657623e-05,9.679952448223828e-06,3.5102819936293814e-06,6.536164413170444e-06,6.297055175599964e-06
975,975,2.25,0.02,1475,100000.0,17.15,2.43,0.81,,1.4750000000000003,19.0,0.019,1475.0,0.1674908239823108,0.0002027558855026,0.0001347657223894,-8.106727224075941e-07,3.4495826710272087e-06,103550000000.0,192586539139.8309,185683210650.7368,8.894922953575714,0.1688889942894825,920445018877.68,1711881416264.1108,1650518458065.5305,6.661763267216694e-06,1.2389820687610965e-05,1.1945703448111423e-05,4.333334030795757e-06,8.059312447395537e-06,7.770423714729644e-06
976,976,2.25,0.02,1476,100000.0,17.15,2.43,0.81,,1.4759999999999995,15.3,0.0152999999999999,1476.0,0.1644072761977982,0.0001894604965674,0.0001358389615405,3.674970435215849e-06,6.401845056896977e-06,83385000000.0,154902359914.92444,149464288535.31137,9.233189016296969,0.1426798162761939,777604998705.2572,1444538578654.2678,1393825962618.9722,5.368306646455517e-06,9.972577421393942e-06,9.622475667708312e-06,3.491462800857865e-06,6.486008603562453e-06,6.258307890840395e-06
977,977,2.25,0.02,1477,100000.0,17.15,2.43,0.81,,1.477,16.1,0.0160999999999999,1477.0,0.1561318274571821,0.00020583429773,0.0001313199292631,3.1603962180769164e-06,-1.033878949512834e-06,87745000000.0,162811907841.88593,157216740441.37424,9.948068091513491,0.1593516648010739,868466573165.8533,1611450221369.1646,1556071386579.585,5.652622014823651e-06,1.048850845680647e-05,1.012806209034962e-05,3.6761178653588575e-06,6.821081122693222e-06,6.586668964271723e-06
978,978,2.25,0.02,1478,100000.0,17.15,2.43,0.81,,1.4780000000000006,16.3,0.0162999999999999,1478.0,0.1598789232441278,0.0001915167230195,0.000129259665343,-5.230137286740462e-06,1.3494891091812563e-06,88835000000.0,164642134863.40366,159106290573.72983,9.49357873362534,0.1522683691390926,829862611808.0548,1538023887560.063,1486310146345.548,5.726505197110851e-06,1.0613204716144617e-05,1.0256351661659178e-05,3.723907287766419e-06,6.901694668669451e-06,6.6696355602746e-06
979,979,2.25,0.02,1479,100000.0,17.15,2.43,0.81,,1.4789999999999996,15.45,0.0154499999999999,1479.0,0.1604126995949376,0.0001869262112028,0.0001324549159396,-5.686080817392648e-06,-4.958792394304992e-07,84202500000.0,155874247844.50467,150749192807.4969,9.455389170568274,0.1453803505061626,792322910258.5867,1466734808188.904,1418509416755.6628,5.43175574043524e-06,1.0055174614951026e-05,9.724566294327365e-06,3.531730735756789e-06,6.537880372024688e-06,6.32291865002539e-06
980,980,2.25,0.02,1480,100000.0,17.15,2.43,0.81,,1.4800000000000002,17.35,0.0173499999999999,1480.0,0.1596439672030594,0.0001817650780105,0.0001364916544613,-5.967428192248377e-06,-1.7848252822036154e-06,94557500000.0,174838581838.04266,169220388184.2504,9.486979468950013,0.1637327154078309,892343298972.6787,1649959409936.4268,1596940268574.902,6.10319022731644e-06,1.1284912609066522e-05,1.0922287702496488e-05,3.968318917580504e-06,7.337495723034679e-06,7.101715545270098e-06
981,981,2.25,0.02,1481,100000.0,17.15,2.43,0.81,,1.4810000000000008,14.65,0.0146499999999999,1481.0,0.1702444590297575,0.000190671502423,0.0001279683741723,-8.830133531928167e-06,5.840260671778204e-07,79842500000.0,147457455164.87225,142829349935.59164,9.04303772815224,0.1339514906696837,730035624149.777,1348269346736.703,1305952514351.837,5.156706810692143e-06,9.52368554762223e-06,9.224774795122856e-06,3.35269977521994e-06,6.191947606672783e-06,5.99760690639532e-06
982,982,2.25,0.02,1482,100000.0,17.15,2.43,0.81,,1.4819999999999998,16.45,0.01645,1482.0,0.1526006900727545,0.0001757241080308,0.0001308209983714,9.903307793431964e-07,-1.5312220765258483e-06,89652500000.0,165381044098.44324,160314311786.0227,9.978230679590236,0.164948191828769,898967645466.7914,1658316363938.731,1607510994126.3203,5.793779333744508e-06,1.0687725110740352e-05,1.036028829680524e-05,3.766804141730404e-06,6.948584834485538e-06,6.735703004536958e-06
983,983,2.25,0.02,1483,100000.0,17.15,2.43,0.81,,1.4830000000000003,15.25,0.0152499999999999,1483.0,0.1566630972044069,0.0001802572612458,0.000124908382788,2.811355904383635e-06,7.923076428702633e-07,83112500000.0,153136878462.9776,148560285343.20456,9.738333115838527,0.1500482437875832,817762928642.3289,1506748830982.4507,1461718682775.7434,5.374954541101394e-06,9.90348937048788e-06,9.607517284798027e-06,3.494034759366157e-06,6.437847210593766e-06,6.245448047532097e-06
984,984,2.25,0.02,1484,100000.0,17.15,2.43,0.81,,1.4840000000000009,14.8,0.0147999999999999,1484.0,0.1604147470599343,0.0001909588648007,0.0001342932333568,-4.28032216294886e-07,-5.116059965347273e-06,80660000000.0,148443498761.9689,144118925583.56805,9.57363229841622,0.143022584718401,779473086715.2858,1434511680917.5378,1392720354310.865,5.21986675556273e-06,9.606437940330013e-06,9.326575607501687e-06,3.392887639305674e-06,6.244137268593744e-06,6.06222813293457e-06
985,985,2.25,0.02,1485,100000.0,17.15,2.43,0.81,,1.4849999999999997,14.1,0.0140999999999999,1485.0,0.1650425201413909,0.0001823007524148,0.000131508350711,-2.7061920569238406e-06,-3.2690619588210464e-06,76845000000.0,141256193375.85538,137247601248.53133,9.3919015491124,0.1303578679801739,710450380491.9478,1305947248756.856,1268886857032.0286,4.975783734051721e-06,9.146467165510385e-06,8.886907174572957e-06,3.2342784269904093e-06,5.945238583047884e-06,5.776523597817776e-06
986,986,2.25,0.02,1486,100000.0,17.15,2.43,0.81,,1.4860000000000004,16.3,0.0162999999999999,1486.0,0.1687842108578797,0.000187058453143,0.0001269906261156,3.60884558388405e-06,8.763513852665555e-07,88835000000.0,163103885659.9549,158598667737.78012,9.010656200281955,0.1472493974607299,802509216160.9788,1473432447051.053,1432733635733.9048,5.756443656854595e-06,1.0569013654703494e-05,1.0277078796473618e-05,3.741076331685887e-06,6.8687351409743725e-06,6.679008522662501e-06
987,987,2.25,0.02,1487,100000.0,17.15,2.43,0.81,,1.4870000000000008,16.2,0.0161999999999999,1487.0,0.1607894265164473,0.00018968189102,0.0001351792329915,2.456813179362119e-07,-1.257443333490581e-06,88290000000.0,161969251402.73737,157562606203.02084,9.495151236497422,0.1534319633608183,836204200316.4603,1534028410296.542,1492292593949.1943,5.724347033468367e-06,1.0501395444335163e-05,1.021568736441054e-05,3.7202728958589056e-06,6.8248931470852965e-06,6.639210479759753e-06
988,988,2.25,0.02,1488,100000.0,17.15,2.43,0.81,,1.4879999999999998,15.95,0.01595,1488.0,0.1490800462054436,0.0001809128330493,0.0001250466690684,-2.3640968357059118e-06,3.043516160038032e-06,86927500000.0,159403872612.04352,155068994132.4689,10.196846859727724,0.1629674231377608,888172456100.7966,1628692060047.939,1584400901713.6685,5.639591292998468e-06,1.034163748011984e-05,1.0060403774680072e-05,3.664978527237481e-06,6.720678384649717e-06,6.537914166815028e-06
989,989,2.25,0.02,1489,100000.0,17.15,2.43,0.81,,1.4890000000000003,16.35,0.0163499999999999,1489.0,0.1591392833192429,0.0001868834979703,0.0001333344089413,-3.0984957300067564e-06,-1.2147035476548042e-06,89107500000.0,163333957094.19708,158894224233.1158,9.723162813319382,0.1652330036579367,900519869935.7552,1650652007951.7285,1605784093818.6824,5.784695566851818e-06,1.0603341105060367e-05,1.0315121785704495e-05,3.759063072275509e-06,6.890358797648109e-06,6.703065518756222e-06
990,990,2.25,0.02,1490,100000.0,17.15,2.43,0.81,,1.489999999999999,16.1,0.0161,1490.0,0.1706437173183725,0.0001850391904825,0.0001295067149268,4.7967040557510295e-06,1.108749218408702e-06,87745000000.0,160770023360.37653,156401974647.16962,9.125270860813329,0.1483247263128654,808369758405.1171,1481128553679.5554,1440886961759.823,5.700279583701578e-06,1.0444288356400712e-05,1.016052177254399e-05,3.703727153771474e-06,6.786122297934935e-06,6.601746428904209e-06
991,991,2.25,0.02,1491,100000.0,17.15,2.43,0.81,,1.491,16.3,0.0162999999999999,1491.0,0.1559846135780739,0.0001841417707511,0.0001329356217262,-3.0702430597465044e-06,-1.3485747537874398e-06,88835000000.0,162699868144.7534,158281403465.31146,9.871565813765075,0.1604602220100114,874508209954.5624,1601647666472.805,1558151480987.7349,5.774327085062784e-06,1.057558682236048e-05,1.028838402759609e-05,3.752008835709444e-06,6.871743601597077e-06,6.685126631736817e-06
992,992,2.25,0.02,1492,100000.0,17.15,2.43,0.81,,1.4920000000000009,15.6,0.0155999999999999,1492.0,0.1622263612872913,0.0001865154422762,0.0001359984000564,-3.6929034114087726e-06,-7.504511689145417e-07,85020000000.0,155648348993.62106,151423314695.01578,9.50062630758558,0.1460939142946792,796211832906.0021,1457645933204.0007,1418078510209.608,5.529853084170564e-06,1.0123647409179392e-05,9.84884361069822e-06,3.5930573105742044e-06,6.5779044722457694e-06,6.399348951497352e-06
993,993,2.25,0.02,1493,100000.0,17.15,2.43,0.81,,1.4929999999999994,17.65,0.0176499999999999,1493.0,0.1646904468459552,0.0002015976055174,0.0001304570472618,-2.2335511667986345e-06,3.255480023979964e-06,96192500000.0,176029266290.95193,171253183153.32022,9.25810430109522,0.1621834344427563,883899717713.0219,1617508836799.1555,1573622062496.3086,6.260265687042961e-06,1.1456090398696304e-05,1.1145260038897153e-05,4.067688742575995e-06,7.443743169744178e-06,7.2417771161272e-06
994,994,2.25,0.02,1494,100000.0,17.15,2.43,0.81,,1.494,16.75,0.0167499999999999,1494.0,0.1659813080065503,0.0001930517400714,0.0001284573725152,1.1548992850361514e-06,3.312782662674712e-06,91287500000.0,166984113416.3209,162455521601.5741,9.128145230514829,0.1526852335518074,832134522857.3508,1522149752621.6394,1480869209404.0027,5.945243118046961e-06,1.0875105037508476e-05,1.0580173318258115e-05,3.862615090379798e-06,7.065538615205508e-06,6.8739219417090126e-06
995,995,2.25,0.02,1495,100000.0,17.15,2.43,0.81,,1.4950000000000006,15.5,0.0154999999999999,1495.0,0.1622293162416394,0.0001883636733953,0.0001358311476108,-8.765963916416685e-06,-5.726377593925239e-07,84475000000.0,154458617039.28494,150271636609.4305,9.661525313018789,0.1511565098989583,823802978949.3225,1506285514546.9724,1465453943657.1646,5.505048361020072e-06,1.0065725440397069e-05,9.792869213667352e-06,3.5765318543137487e-06,6.539522509786928e-06,6.362252679887401e-06
996,996,2.25,0.02,1496,100000.0,17.15,2.43,0.81,,1.4959999999999996,15.0,0.015,1496.0,0.1642399325573382,0.0001883771895688,0.0001371976939342,5.926776420090864e-06,1.064434684224451e-06,81750000000.0,149414149996.90347,145365772263.35236,9.329672668343132,0.1389756076334261,757417061602.1729,1384328152323.4363,1346819768626.7766,5.33044184840339e-06,9.74242737476594e-06,9.478456217713152e-06,3.463263983325496e-06,6.329793813865064e-06,6.158287993736571e-06
997,997,2.25,0.02,1497,100000.0,17.15,2.43,0.81,,1.497,16.75,0.01675,1497.0,0.1622515958237193,0.0001875173008051,0.0001425188372885,-3.67753748310122e-06,-4.163064371352243e-06,91287500000.0,166776644536.65283,162259907740.32816,10.299035784308622,0.1629613708236993,888139470989.1615,1622576156123.5688,1578632656423.3347,5.956743457992744e-06,1.0882603711238534e-05,1.0587875053284463e-05,3.869663912032573e-06,7.069637822630367e-06,6.878174003587373e-06
998,998,2.25,0.02,1498,100000.0,17.15,2.43,0.81,,1.4980000000000009,17.05,0.01705,1498.0,0.1586995285491073,0.0001711021336478,0.0001432785084316,4.786738687504685e-06,7.238509528365379e-07,92922500000.0,169693294003.01398,165099682877.28436,9.59752275578474,0.1629860684288632,888274072937.3049,1622149139489.4106,1578237431731.4192,6.066812728937588e-06,1.1079097485246672e-05,1.0779185424665376e-05,3.941368838065508e-06,7.197652463205011e-06,7.002811431752546e-06
999,999,2.25,0.02,1499,100000.0,17.15,2.43,0.81,,1.4989999999999997,17.75,0.01775,1499.0,0.1652819230370871,0.0001793918221099,0.0001281067519948,-1.4279720242900631e-06,6.956618602008784e-08,96737500000.0,176586889081.56314,171808871544.24362,9.340108154517509,0.1667042442939696,908538131402.1348,1658466698398.03,1613592568663.8225,6.3198739681629385e-06,1.1536445364263568e-05,1.1224296831858534e-05,4.105683552013105e-06,7.494610528526542e-06,7.291824349286817e-06
1000,1000,2.25,0.02,1500,100000.0,17.15,2.43,0.81,,1.5,16.55,0.0165499999999999,1500.0,0.1633498899700603,0.0001832079447512,0.0001264517533755,-2.6774316754730325e-06,2.100914643173472e-06,90197500000.0,164580289977.49844,160129197832.7647,9.3930383345805,0.1534815299424922,836474338186.583,1526286084841.419,1485007508872.3113,5.896112375925732e-06,1.0758434375340494e-05,1.0467471327795384e-05,3.830449092260325e-06,6.989289307888244e-06,6.800263205553232e-06
1001,1001,2.25,0.02,1501,100000.0,17.15,2.43,0.81,,1.5010000000000003,14.4,0.0143999999999999,1501.0,0.1560976249453056,0.0001885382614129,0.0001309430981202,6.511104510976973e-06,2.2515544366540327e-06,78480000000.0,143140315154.51788,139270858825.36133,10.042115343524555,0.1465261991153514,798567785178.6661,1456514327761.4624,1417140943834.0908,5.133760993618006e-06,9.36350874814542e-06,9.1103886669893e-06,3.3348347455106355e-06,6.082432421771519e-06,5.918008397654454e-06
1002,1002,2.25,0.02,1502,100000.0,17.15,2.43,0.81,,1.5019999999999998,16.15,0.0161499999999999,1502.0,0.1575892358044689,0.0001844843968871,0.0001327553026437,8.375785216820566e-07,-5.236133049795959e-07,88017500000.0,160469160512.78876,156133267875.09027,9.744611811221622,0.1571335166389568,856377665682.315,1561305480091.3767,1519118851117.35,5.760856003347719e-06,1.0502908247703782e-05,1.0219118624824734e-05,3.742352025783081e-06,6.822871450799503e-06,6.638516787280668e-06
1003,1003,2.25,0.02,1503,100000.0,17.15,2.43,0.81,,1.503,16.05,0.0160499999999999,1503.0,0.1649224675883354,0.0001839589506886,0.0001353941922247,-8.493316104904003e-07,3.1143951055143143e-06,87472500000.0,159409277240.35425,155104018763.35944,9.431218775820051,0.1504532847069393,819970401652.8196,1494308372185.075,1453950722379.7002,5.72878613574126e-06,1.0440100115614351e-05,1.0158138298199844e-05,3.721410581488352e-06,6.781872829856979e-06,6.598710870928962e-06
1004,1004,2.25,0.02,1504,100000.0,17.15,2.43,0.81,,1.5040000000000004,15.1,0.0150999999999999,1504.0,0.1631400606512954,0.0001801978796838,0.0001276442244016,8.07081147800034e-06,-2.898619648191165e-06,82295000000.0,149893489398.58466,145864625582.15253,9.528572438296084,0.1432303510234172,780605413077.6244,1421807755144.6465,1383592153909.3406,5.392888457893454e-06,9.822697234230536e-06,9.558681034290543e-06,3.5032416532218587e-06,6.380862939521124e-06,6.209356972732333e-06
1005,1005,2.25,0.02,1505,100000.0,17.15,2.43,0.81,,1.5049999999999994,15.5,0.0154999999999999,1505.0,0.1668787865565481,0.0001880219655952,0.0001297054056095,5.49526457711134e-06,-4.736380693666654e-07,84475000000.0,153763613638.1599,149668250569.7663,9.246033400438389,0.1439825468886417,784704880543.0974,1428340432930.5388,1390297800348.5393,5.539630805607019e-06,1.0083381484361124e-05,9.814819194762797e-06,3.5982024960599736e-06,6.549542685954761e-06,6.375101187109354e-06
1006,1006,2.25,0.02,1506,100000.0,17.15,2.43,0.81,,1.506,15.8,0.0157999999999999,1506.0,0.1594118713019829,0.0001899370876172,0.000134749186827,-2.150175159104448e-06,5.134376994157394e-06,86110000000.0,156637172953.94568,152503548971.58954,10.022309623169452,0.157038141869966,855857873191.3147,1556836113193.1726,1515751516397.0752,5.650393752548744e-06,1.02782685341525e-05,1.0007027062484971e-05,3.6700493118923927e-06,6.675951095301336e-06,6.49977406763825e-06
1007,1007,2.25,0.02,1507,100000.0,17.15,2.43,0.81,,1.5070000000000006,16.45,0.0164499999999999,1507.0,0.164546523986388,0.0001800607659299,0.0001343775119293,1.4299932488548637e-06,1.975851495104132e-06,89652500000.0,162974379449.45068,158713392374.3329,9.47159830988797,0.1547312230196086,843285165456.8674,1532962009305.4888,1492882511347.816,5.886103539178644e-06,1.0700025896353752e-05,1.042027227985399e-05,3.823329978506362e-06,6.950222589192227e-06,6.768508084607012e-06
1008,1008,2.25,0.02,1508,100000.0,17.15,2.43,0.81,,1.5079999999999996,16.35,0.0163499999999999,1508.0,0.1647096147803951,0.0001870087996621,0.0001320253447382,-1.6370193802776185e-07,-2.3201543307215623e-06,89107500000.0,161877574705.06076,157684921825.23395,9.42203448494499,0.151829438516944,827470439917.3446,1503228212596.577,1464294381854.035,5.854634435599191e-06,1.063585021709204e-05,1.0360380139637862e-05,3.802374256977901e-06,6.907601748904862e-06,6.728693852502227e-06
1009,1009,2.25,0.02,1509,100000.0,17.15,2.43,0.81,,1.509,16.2,0.0161999999999999,1509.0,0.1729208777720833,0.0001957973518356,0.0001354048649408,-2.006672904453833e-06,3.2051614365252563e-06,88290000000.0,160287353509.48486,156175207593.10898,8.94852184747095,0.1460920979547479,796201933853.3768,1445476280852.777,1408392822579.9746,5.804128585321602e-06,1.0537188927057996e-05,1.026685906342394e-05,3.769758247013313e-06,6.843861963804721e-06,6.668283801145531e-06
1010,1010,2.25,0.02,1510,100000.0,17.15,2.43,0.81,,1.510000000000001,15.25,0.01525,1510.0,0.1616893627893711,0.0001952089474363,0.0001362477337907,2.3081005308815538e-06,-1.7507995608279793e-06,83112500000.0,150788844264.94925,146957419524.93524,9.64399133030871,0.1454789763153774,792860420918.8077,1438466013340.5708,1401915734717.184,5.467182730820094e-06,9.918967247593937e-06,9.666934169861446e-06,3.550829897677995e-06,6.442178209683175e-06,6.278487579302127e-06
1011,1011,2.25,0.02,1511,100000.0,17.15,2.43,0.81,,1.5109999999999997,16.0,0.016,1511.0,0.1704725617298574,0.0001879684291716,0.0001312789100918,-6.735963531600639e-06,4.151675339239921e-06,87200000000.0,158100880836.4112,154122548589.3861,9.11982229264703,0.1441834031616991,785799547231.2605,1424720190116.0024,1388869597473.2517,5.7394370819512415e-06,1.0406078648642806e-05,1.014422787315085e-05,3.727660222060823e-06,6.758559226681978e-06,6.588491900221227e-06
1012,1012,2.25,0.02,1512,100000.0,17.15,2.43,0.81,,1.5120000000000002,15.85,0.0158499999999999,1512.0,0.170629175554702,0.0001882833969131,0.0001322793198896,1.0308393808250167e-06,-2.2002452992552413e-06,86382500000.0,156515850052.258,152615948607.78845,9.079503572143215,0.1426399389977254,777387667537.6038,1408543299913.642,1373446662428.7036,5.689601946327721e-06,1.0308950135599975e-05,1.0052082287957916e-05,3.694894708386373e-06,6.694753985317431e-06,6.527940970986997e-06
1013,1013,2.25,0.02,1513,100000.0,17.15,2.43,0.81,,1.5129999999999992,15.95,0.01595,1513.0,0.1640461012796974,0.0001799351969414,0.0001327931501846,-4.1242211911304173e-07,-5.799731078206912e-06,86927500000.0,157399847928.31805,153516734885.2682,9.737087438094909,0.1531561822284838,834701193145.2369,1511395598247.343,1474108904276.487,5.728653031816429e-06,1.0372886785447693e-05,1.0116983793794262e-05,3.720404004781496e-06,6.736545104650579e-06,6.570352020570372e-06
1014,1014,2.25,0.02,1514,100000.0,17.15,2.43,0.81,,1.5139999999999996,15.55,0.0155499999999999,1514.0,0.1649847338113522,0.0001859887289762,0.0001300565424212,8.944189410330737e-06,2.8566137576953303e-06,84747500000.0,153351627696.8021,149606252176.43646,9.500373277159529,0.1462951788112207,797308724521.153,1442739793883.9497,1407503113403.7524,5.5884735136797896e-06,1.011241050961105e-05,9.865430576346372e-06,3.629247415342898e-06,6.567167154868823e-06,6.406774288686626e-06
1015,1015,2.25,0.02,1515,100000.0,17.15,2.43,0.81,,1.5150000000000003,15.2,0.0151999999999999,1515.0,0.1709498727609461,0.0001900703957496,0.0001320498664043,-1.024864729108674e-06,-3.0768371333056814e-07,82840000000.0,149801365526.46695,146179738119.84198,9.039794972322966,0.1362473151745566,742547867701.3336,1342765385688.389,1310302424457.123,5.465893897097582e-06,9.8840942733945e-06,9.645134457611874e-06,3.549659452939373e-06,6.41892604061142e-06,6.263740816577733e-06
1016,1016,2.25,0.02,1516,100000.0,17.15,2.43,0.81,,1.5159999999999991,15.8,0.0157999999999999,1516.0,0.1682106906987794,0.0001780583538551,0.0001488004720834,-4.3462515065821234e-08,1.142511095183804e-05,86110000000.0,155612066697.96643,151888484492.44797,9.254153519891217,0.1455197553605784,793082666715.1526,1433204422597.6006,1398909816799.3694,5.685612285533047e-06,1.0274647290618346e-05,1.0028789147151986e-05,3.691962318060132e-06,6.67186025414414e-06,6.512211837108098e-06
1017,1017,2.25,0.02,1517,100000.0,17.15,2.43,0.81,,1.5169999999999997,18.3,0.0183,1517.0,0.1780894757125876,0.0001843589763905,0.0001192973313995,-1.978277567466753e-06,4.703219585981794e-06,99735000000.0,180115498488.88248,175849073583.76517,8.749479375449535,0.1595369500136838,869476377574.5771,1570222802137.191,1533028680999.222,6.589335898328801e-06,1.1899950068062168e-05,1.161807402870975e-05,4.27866698298529e-06,7.727018965341336e-06,7.543987819034511e-06
1018,1018,2.25,0.02,1518,100000.0,17.15,2.43,0.81,,1.5180000000000005,17.1,0.0170999999999999,1518.0,0.1700519078528027,0.0001956400081238,0.0001320615371908,-1.3736661404072575e-06,-1.4186685789970853e-06,93195000000.0,168193701084.796,164245368439.75296,9.11943039382653,0.1533289689557127,835642880808.6345,1508126711823.223,1472723567170.6716,6.160400489311418e-06,1.111798442472102e-05,1.0856990698035178e-05,4.000468749597571e-06,7.219847041889386e-06,7.050361754486515e-06
1019,1019,2.25,0.02,1519,100000.0,17.15,2.43,0.81,,1.5189999999999992,15.7,0.0157,1519.0,0.1705009918019541,0.000211074100765,0.0001229782852837,-1.6120052692829464e-06,-6.677340048120196e-06,85565000000.0,154321594727.3677,150731706221.25525,9.201703412598684,0.144031611788312,784972284246.3005,1415744460020.7295,1382810865901.2566,5.6601826778561176e-06,1.020847796756827e-05,9.971004412519673e-06,3.675123624432561e-06,6.628305247971208e-06,6.474115052705703e-06
