,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
503,503,2.25,0.02,1003,100000.0,17.15,2.43,0.81,,0.0501499999999999,223.9975,0.2239975,50.15,0.005348748833266,0.0001827027593773,0.0001470929883925,-2.4549547925557973e-06,-2.5274870423861462e-08,2714903692568.753,2923618384458.6304,2580085695980.795,0.4701395227858986,2.106627371284188,25532831523413.645,27495728800054.508,24264909864672.4,0.0001189433301461,0.0001280873821328,0.0001130367849078,6.258719737656125e-05,6.7398737341112e-05,5.9479212152091e-05
504,504,2.25,0.02,1004,100000.0,17.15,2.43,0.81,,0.0502,225.855,0.225855,50.2,0.0053202857302159,0.0001818136373496,0.0001478446325941,-2.1939680159448904e-06,2.199746827174553e-07,2733420659172.2397,2946530362905.54,2600681783861.513,0.4732766097823832,2.1371071150284293,25864438418820.445,27880945753747.89,24608423741848.84,0.0001198915658206,0.000129238848679,0.000114069457338,6.304883974247698e-05,6.79644093651625e-05,5.9987096556706505e-05
505,505,2.25,0.02,1005,100000.0,17.15,2.43,0.81,,0.0502499999999999,224.75,0.2247499999999999,50.25,0.0053091178437855,0.000182033355927,0.0001494518400983,-2.49830548029912e-06,-7.683285295706258e-08,2712665962995.206,2930788786492.6406,2587162526747.546,0.4741637836131313,2.130846759421542,25718689551241.164,27786704285859.12,24528795934224.062,0.0001190866399653,0.0001286622804992,0.0001135770111608,6.260465503183925e-05,6.763863426330775e-05,5.970820576798675e-05
506,506,2.25,0.02,1006,100000.0,17.15,2.43,0.81,,0.0503,225.725,0.225725,50.3,0.0053797336584267,0.0001794396419165,0.0001422576389153,-2.019764165193118e-06,2.068496344675125e-07,2716445680664.009,2942171628350.624,2597587213810.7666,0.4684122074282839,2.1153921561080664,25457294873719.27,27572695911115.773,24343407318205.36,0.0001193799863792,0.0001292999935239,0.0001141564981074,6.272651341364876e-05,6.793883986882526e-05,5.998190590374551e-05
507,507,2.25,0.02,1007,100000.0,17.15,2.43,0.81,,0.05035,225.6975,0.2256975,50.35,0.0053462046086909,0.0001784490552439,0.0001470538556928,-1.6996976426716786e-06,-2.2696512861878773e-07,2708127466531.922,2940481976996.543,2596472026846.503,0.4721269165898215,2.130464014473152,25563278787104.883,27756581429559.5,24509310992734.266,0.0001191283600763,0.0001293494490501,0.0001142167266367,6.256899400659351e-05,6.793734839623525e-05,5.998928953447398e-05
508,508,2.25,0.02,1008,100000.0,17.15,2.43,0.81,,0.0503999999999999,225.6425,0.2256424999999999,50.4,0.0054108189238615,0.000182302262869,0.000144422179707,-2.716945650991477e-06,1.388691853020613e-07,2699482201566.2407,2938434530674.677,2595040765995.622,0.4670898419514768,2.108396986321125,25223883525531.68,27456647169644.11,24247985775754.27,0.0001188747037017,0.0001293972355062,0.0001142755088263,6.240373998554125e-05,6.792758415312651e-05,5.998937467308024e-05
509,509,2.25,0.02,1009,100000.0,17.15,2.43,0.81,,0.05045,225.1775,0.2251774999999999,50.45,0.0053499092685746,0.0001848424712971,0.0001478033049781,-2.124222640729845e-06,1.805190826532406e-07,2685950289208.66,2931050917193.164,2588896069047.1226,0.4728974966415068,2.129512995811928,25401143750928.27,27719070597858.65,24483297948694.98,0.000118400493072,0.000129204875909,0.0001141222055818,6.212527632401576e-05,6.779438505693048e-05,5.988043945187725e-05
510,510,2.25,0.02,1010,100000.0,17.15,2.43,0.81,,0.0505,225.1275,0.2251275,50.5,0.0054151834378319,0.0001822170419103,0.0001432861945925,-2.636536710682109e-06,-4.0251965431399765e-07,2678202025291.56,2929072240363.8706,2587524505549.813,0.4671923005475157,2.1035274841197475,25024359832654.684,27368419942377.555,24177094816303.617,0.0001181629429022,0.0001292313995084,0.000114162228062,6.198035258308575e-05,6.778612236293851e-05,5.988184597608677e-05
511,511,2.25,0.02,1011,100000.0,17.15,2.43,0.81,,0.0505499999999999,226.925,0.226925,50.55,0.0053384462788082,0.0001832808562393,0.0001473702362923,-2.1730798520170577e-06,-1.578266530663981e-07,2695570453464.485,2951120572913.0874,2607381176181.8027,0.474632661430633,2.1537489234110305,25583703700022.984,28009134104958.49,24746697812597.742,0.0001190426277268,0.0001303283122453,0.0001151479852063,6.241740309321924e-05,6.83348053987845e-05,6.03753323094345e-05
512,512,2.25,0.02,1012,100000.0,17.15,2.43,0.81,,0.0506,226.935,0.226935,50.6,0.0053011616008356,0.0001795075784399,0.0001472769537198,-2.797814878619487e-06,1.1823403923283504e-07,2691673750587.897,2949912113833.136,2606692973407.365,0.4788305223591709,2.173800201122929,25783422303237.85,28257076018883.98,24969395244711.73,0.0001190012103862,0.0001304181504175,0.0001152441371741,6.23622627963035e-05,6.8345279374472e-05,6.039337873002075e-05
513,513,2.25,0.02,1013,100000.0,17.15,2.43,0.81,,0.0506499999999999,226.95,0.2269499999999999,50.65,0.0053868230985639,0.000182042949916,0.0001473859595522,-2.650089033905376e-06,-3.3876130417951605e-07,2687835910299.7617,2948768498521.6133,2606062114750.333,0.4710077422949247,2.1376414104719417,25316718864993.69,27774442178166.867,24546491715146.035,0.0001189533210124,0.0001305011978044,0.0001153343260748,6.230842490772875e-05,6.83572683348515e-05,6.041277481246626e-05
514,514,2.25,0.02,1014,100000.0,17.15,2.43,0.81,,0.0506999999999999,227.0675,0.2270674999999999,50.7,0.0053986058388622,0.0001833103794506,0.000149984038404,-2.1920420040535188e-06,-3.0613818519194186e-08,2685209663284.3726,2948955887425.5425,2606607792548.6226,0.4727578180891003,2.1466015908802083,25384853997393.48,27878200972764.6,24641784642388.81,0.0001189500429991,0.0001306335346577,0.0001154681190244,6.228262887054026e-05,6.840014305157401e-05,6.04594821678815e-05
515,515,2.25,0.02,1015,100000.0,17.15,2.43,0.81,,0.05075,226.995,0.226995,50.75,0.0054759828130747,0.0001793151971418,0.0001454768031591,-2.434260326082727e-06,-3.208057152992973e-07,2680335755821.915,2946675455585.578,2604972217453.6743,0.4648614726538186,2.109846992537729,24912876201732.234,27388419779959.8,24212395861754.55,0.0001188599499092,0.0001306708296857,0.0001155179408434,6.220464053057174e-05,6.838579348756e-05,6.04556201688035e-05
516,516,2.25,0.02,1016,100000.0,17.15,2.43,0.81,,0.0507999999999999,227.965,0.227965,50.8,0.0054729044708477,0.0001792457998264,0.0001481088158437,-2.764053749254681e-06,-1.5546231450039974e-07,2687755686520.0493,2957922667664.644,2615297093297.616,0.4651927146845839,2.121294042757073,25010506552327.883,27524504787371.395,24336254004132.742,0.0001192932900865,0.0001312843755171,0.0001160772894568,6.241203785281051e-05,6.868555145315175e-05,6.0729485943186e-05
517,517,2.25,0.02,1017,100000.0,17.15,2.43,0.81,,0.0508499999999999,226.65500000000003,0.226655,50.85,0.0054531025249409,0.0001838989812501,0.0001457510427041,-2.9369055438894376e-06,3.619189282580354e-07,2668299930900.675,2939588117091.3086,2599466186112.348,0.4675340068821215,2.119307539990446,24949584886782.934,27486229119224.94,24305964078348.617,0.0001185550265242,0.0001306086108073,0.0001154966797677,6.1995240074455e-05,6.829834567269801e-05,6.0395957893333264e-05
518,518,2.25,0.02,1018,100000.0,17.15,2.43,0.81,,0.0509,226.92,0.22692,50.9,0.0053666706459802,0.0001825942513605,0.0001491710774609,-2.40598469810406e-06,3.7609219827678254e-08,2667404381078.771,2941686596022.599,2601702374074.486,0.4761573228204426,2.161449754105818,25407458767774.95,28020041290452.27,24781636509341.715,0.0001186274199899,0.0001308255672745,0.0001157054559884,6.200944253613551e-05,6.838571130396525e-05,6.048206076502448e-05
519,519,2.25,0.02,1019,100000.0,17.15,2.43,0.81,,0.0509499999999999,226.5875,0.2265875,50.95,0.0054090471441097,0.0001843346341144,0.0001461869093998,-2.4866919150180336e-06,2.1740783425177865e-07,2659486519044.737,2936039757671.952,2597088293384.1606,0.4722803435901299,2.139983615787512,25117261884099.98,27729142060875.89,24527947907963.39,0.0001184001569175,0.0001307122880808,0.0001156221922026,6.18603203179365e-05,6.829301768411351e-05,6.040892201266398e-05
520,520,2.25,0.02,1020,100000.0,17.15,2.43,0.81,,0.0509999999999999,227.9575,0.2279574999999999,51.0,0.0055158795574976,0.0001805269262644,0.0001474870538598,-2.2250651008049186e-06,2.879341462349045e-07,2671532759458.2256,2952447185814.327,2611984163047.036,0.4631643488571259,2.1118682109730345,24749899035008.258,27352376457445.24,24198222570014.33,0.0001190575393895,0.0001315765625093,0.0001164037409894,6.217566205755775e-05,6.871349708068226e-05,6.0789763496757485e-05
521,521,2.25,0.02,1021,100000.0,17.15,2.43,0.81,,0.05105,227.4725,0.2274725,51.05,0.0055363548054037,0.0001795823115967,0.0001507820951658,-2.3726652765649777e-06,6.261520306222626e-08,2661823790997.145,2944823908895.035,2605621927267.806,0.4617604996450207,2.1006379332422638,24581116517272.77,27194534766812.12,24062109749998.65,0.0001187280927774,0.0001313510411361,0.0001162212626432,6.198357282334149e-05,6.857355014493125e-05,6.067484896075599e-05
522,522,2.25,0.02,1022,100000.0,17.15,2.43,0.81,,0.0510999999999999,226.7975,0.2267974999999999,51.1,0.0054585784211243,0.0001806039213806,0.0001458041171823,-2.0317744736051168e-06,-1.9731486070518265e-07,2646293196219.139,2934747763199.757,2597087409741.16,0.4690713210090512,2.128092680259245,24830772740853.82,27537407745996.29,24369063621352.11,0.0001181466400122,0.0001310250081136,0.0001159497941186,6.1655636117789e-05,6.837630102509501e-05,6.050919698915851e-05
523,523,2.25,0.02,1023,100000.0,17.15,2.43,0.81,,0.0511499999999999,227.93,0.22793,51.15,0.0053930519219795,0.000179904116976,0.0001428771776903,-2.711089195886047e-06,1.0775091871274584e-07,2651440928976.388,2948057874338.5894,2609249188672.5747,0.4758462785249803,2.169644339505074,25238818071713.664,28062287016154.45,24837198844213.84,0.0001185053317571,0.0001317625343335,0.0001166195849816,6.180938574756126e-05,6.8724007527287e-05,6.0825827892925e-05
524,524,2.25,0.02,1024,100000.0,17.15,2.43,0.81,,0.0512,228.8375,0.2288374999999999,51.2,0.0053361562969138,0.0001791070383941,0.0001471890181053,-2.1815106794913406e-06,1.1075475942380613e-07,2653899109599.282,2958445792014.884,2618828040470.3965,0.481334041069122,2.2035831328139706,25555633644411.395,28488255843681.49,25217917944920.86,0.0001187355018362,0.0001323609267962,0.0001171664214677,6.1900571624743e-05,6.90039365038975e-05,6.108256041296999e-05
525,525,2.25,0.02,1025,100000.0,17.15,2.43,0.81,,0.05125,228.265,0.228265,51.25,0.0056126535208119,0.0001845477112127,0.0001479987318722,-2.210523978402168e-06,-7.936964795074663e-08,2639181417922.412,2949698070067.2217,2611468511124.397,0.4577245127147818,2.089539375557792,24159084800513.992,27001556363929.15,23905400661615.71,0.0001181880074508,0.0001320935859564,0.0001169469661139,6.159102120933975e-05,6.8837600613934e-05,6.094428043631874e-05
526,526,2.25,0.02,1026,100000.0,17.15,2.43,0.81,,0.0513,228.8675,0.2288675,51.3,0.0054576864882818,0.0001907753208358,0.0001463159517756,-2.134532258695915e-06,3.591481864314318e-07,2638047919262.797,2956133818391.6875,2617551477414.034,0.4709551884634418,2.155183576918968,24841786407945.367,27837115608692.91,24648776938021.82,0.0001182611759206,0.0001325206638549,0.0001173423399519,6.159832177423001e-05,6.902561580604725e-05,6.11197306118e-05
527,527,2.25,0.02,1027,100000.0,17.15,2.43,0.81,,0.0513499999999999,228.425,0.2284249999999999,51.35,0.0055360036769752,0.0001816948019541,0.0001431037385629,-2.179468778341179e-06,3.890950602626617e-08,2625875540901.6035,2949071032299.199,2611682240421.577,0.4645580796639306,2.1222572361941574,24396556278969.797,27399309788103.53,24264688774759.598,0.0001178172701003,0.0001323183421854,0.0001171804478708,6.134773151926477e-05,6.889847409089851e-05,6.1016136676456265e-05
528,528,2.25,0.02,1028,100000.0,17.15,2.43,0.81,,0.0514,229.9475,0.2299474999999999,51.4,0.0054955098649179,0.0001838239365857,0.0001474911950336,-2.1257913313551e-06,-1.4891210687442905e-07,2639308751737.1533,2967370923214.124,2628275879891.8403,0.4689402606798608,2.1571473371657754,24759468338503.9,27837033607212.5,24655968495616.258,0.0001185396425316,0.0001332739446512,0.0001180441216177,6.169541206585199e-05,6.936406047205624e-05,6.14375121235585e-05
529,529,2.25,0.02,1029,100000.0,17.15,2.43,0.81,,0.0514499999999999,230.8125,0.2308125,51.45,0.0055855909660414,0.0001836265286568,0.0001473918044745,-2.580772590372353e-06,-2.426121750283999e-07,2645153014006.041,2977171988156.0664,2637345913959.368,0.4614561292553161,2.1305441319449927,24416421260058.195,27481164621313.465,24344356830307.0,0.0001189133320587,0.0001338393050795,0.0001185623624644,6.186598087120825e-05,6.9631384004744e-05,6.168338504420275e-05
530,530,2.25,0.02,1030,100000.0,17.15,2.43,0.81,,0.0515,230.2875,0.2302874999999999,51.5,0.0055131962306762,0.0001803505540775,0.0001415829148777,-1.7451577866672009e-06,-3.425884666421821e-07,2635061608650.993,2969041920673.8228,2630532109235.379,0.4681621297571829,2.1560717036126698,24670821350218.7,27797719250956.49,24628413813893.293,0.0001185878377521,0.0001336182275253,0.0001183839929767,6.166382205315575e-05,6.9479389803914e-05,6.155782595612399e-05
531,531,2.25,0.02,1031,100000.0,17.15,2.43,0.81,,0.05155,229.375,0.229375,51.55,0.0055846579154598,0.0001816289106348,0.000145647593702,-2.6416555691532792e-06,4.9657716551332795e-08,2620561675549.28,2955924386525.729,2619297049877.624,0.4628399946330995,2.1240915973044743,24267304785841.35,27372879135418.785,24255593916030.344,0.0001180541144193,0.0001331619244063,0.0001179971440891,6.135698353993199e-05,6.92090575930935e-05,6.132737400345549e-05
532,532,2.25,0.02,1032,100000.0,17.15,2.43,0.81,,0.0516,229.15500000000003,0.229155,51.6,0.0055202322044033,0.0001807084736114,0.0001467454358543,-2.32660949937669e-06,2.24055390450802e-07,2613993449902.592,2951737685224.714,2615973848833.362,0.468136147286913,2.1458407145481018,24477814459047.53,27640500550374.902,24496359202372.77,0.000117859472506,0.0001330876504567,0.0001179487645329,6.1235628681174e-05,6.914765332077875e-05,6.128202167178024e-05
533,533,2.25,0.02,1033,100000.0,17.15,2.43,0.81,,0.0516499999999999,229.0475,0.2290475,51.65,0.005554255132842,0.000178217137115,0.0001490525264318,-2.170371250697323e-06,-1.1561651754916992e-07,2606287032258.55,2949002024205.284,2613936077508.3115,0.4659061337023954,2.1343822078694257,24286720746803.41,27480315006427.383,24357998477790.566,0.000117621561011,0.0001330882658811,0.0001179667619161,6.108746762576472e-05,6.912019415062074e-05,6.126674979932375e-05
534,534,2.25,0.02,1034,100000.0,17.15,2.43,0.81,,0.0517,231.0125,0.2310125,51.7,0.0056274628456225,0.000185609878837,0.0001431888985287,-1.6865734753903942e-06,-4.340864712529303e-07,2620470934485.7964,2972938984769.3467,2635543518943.009,0.4601673227007625,2.125955860155614,24115602140739.31,27359285997751.11,24254311731148.902,0.0001183848457189,0.0001343082720025,0.0001190657788909,6.145249788790775e-05,6.9718203807617e-05,6.180596411122375e-05
535,535,2.25,0.02,1035,100000.0,17.15,2.43,0.81,,0.05175,228.975,0.2289749999999999,51.75,0.0056312147828066,0.0001840188374338,0.0001472847156255,-2.125806896424116e-06,1.3756367746641318e-07,2589255379129.309,2945367522620.892,2611488047490.2725,0.4613734091508082,2.1126176543743918,23889536524216.336,27175173826443.32,24094664279138.16,0.0001170963381514,0.0001332011334953,0.0001181017870821,6.075269076033625e-05,6.910828638984824e-05,6.127434437418924e-05
536,536,2.25,0.02,1036,100000.0,17.15,2.43,0.81,,0.0518,229.3475,0.2293474999999999,51.8,0.0054663976892646,0.0001825171963442,0.0001490854449936,-2.5761177523739183e-06,-1.5795707617618878e-07,2585351091522.056,2948806364485.0674,2614924814848.7324,0.475573069231118,2.181818522599092,24594847987898.71,28052454661993.73,24876187428426.133,0.0001170284455179,0.0001334806038919,0.0001183671290261,6.069329542897075e-05,6.922571422868375e-05,6.138756350446974e-05
537,537,2.25,0.02,1037,100000.0,17.15,2.43,0.81,,0.0518499999999999,230.845,0.2308449999999999,51.85,0.0056353189170818,0.000182812894955,0.000147295931203,-1.996143620155681e-06,-1.1131086300334697e-07,2594062341784.382,2966698721478.8906,2631181745620.0537,0.4620932142575839,2.132513531420293,23963581819848.84,27405944106222.86,24306485633913.8,0.0001175447310819,0.0001344300010837,0.0001192267224016,6.09301547171645e-05,6.96827555711655e-05,6.18020269857245e-05
538,538,2.25,0.02,1038,100000.0,17.15,2.43,0.81,,0.0519,230.845,0.230845,51.9,0.0055534709692108,0.0001824478334319,0.0001487526684175,-2.070223735589248e-06,5.776830544360602e-08,2585892818288.3086,2965337162337.5205,2630364803389.401,0.4682344793982333,2.161945077776701,24217800906047.48,27771431402299.96,24634296776819.06,0.000117274637789,0.0001344830842083,0.000119291517958,6.077055411337324e-05,6.968780036579974e-05,6.1815681412541e-05
539,539,2.25,0.02,1039,100000.0,17.15,2.43,0.81,,0.05195,230.41,0.2304099999999999,51.95,0.005722233786185,0.0001796088699569,0.0001470444383747,-2.4981474843639164e-06,2.041692465237637e-07,2576729104663.981,2958390343011.2188,2624592790355.379,0.4550397530377743,2.0968967886346337,23450088905652.08,26923480794184.008,23885682885160.39,0.0001169759181486,0.000134302215157,0.0001191487886183,6.058740704401774e-05,6.956152262287825e-05,6.171284029284526e-05
540,540,2.25,0.02,1040,100000.0,17.15,2.43,0.81,,0.0519999999999999,231.6325,0.2316325,52.0,0.0055458012673193,0.0001819274111516,0.0001461226348963,-2.5681638199522264e-06,3.218106185496073e-07,2586302086703.1694,2972720646145.764,2637698518826.972,0.4699646238239738,2.1765857718328325,24302756839302.285,27933823889283.992,24785714726833.78,0.000117519197264,0.0001350777025705,0.0001198546040506,6.0844861061322005e-05,6.993567210063525e-05,6.205400394826427e-05
541,541,2.25,0.02,1041,100000.0,17.15,2.43,0.81,,0.05205,230.7075,0.2307074999999999,52.05,0.0056576815161042,0.0001787947486654,0.0001479524587737,-2.043262754001916e-06,9.286114011747917e-08,2571891806283.077,2959488651099.917,2626348691888.173,0.4612894239152005,2.1284142175236207,23727235076559.742,27303047025349.7,24229632309263.24,0.0001169853561017,0.0001346156291964,0.0001194623880434,6.053707984529375e-05,6.9660317877757e-05,6.181888370031951e-05
542,542,2.25,0.02,1042,100000.0,17.15,2.43,0.81,,0.0521,230.82,0.23082,52.1,0.0055266194109259,0.0001827998715839,0.0001476034979958,-2.223769316893587e-06,-1.528207231353366e-08,2569061793085.51,2959570376168.866,2626812525701.768,0.472765142293705,2.183108804576788,24298333853161.8,27991786439558.48,24844543596014.73,0.0001169774619615,0.0001347585457199,0.0001196070344172,6.050169732935651e-05,6.969821886177475e-05,6.186173364872374e-05
543,543,2.25,0.02,1043,100000.0,17.15,2.43,0.81,,0.0521499999999999,233.3875,0.2333875,52.15,0.0056840832685156,0.0001729252070148,0.0001487890966826,-2.057489275466461e-06,3.4713528661187325e-08,2593508884085.6846,2991114265219.152,2655205635932.1694,0.459996527673969,2.1473361678199496,23862183828866.367,27520444941512.617,24429839194629.176,0.0001181909437869,0.0001363105482884,0.0001210025776217,6.110898908349051e-05,7.047747941113699e-05,6.256270538198049e-05
544,544,2.25,0.02,1044,100000.0,17.15,2.43,0.81,,0.0522,231.385,0.231385,52.2,0.0056443982147203,0.0001815593652219,0.0001485708275099,-2.8321964393775803e-06,-1.6265620318499779e-07,2565950483227.075,2964085308912.522,2631604717295.2383,0.4633267712686299,2.1439630693613148,23775538923649.617,27464569599346.844,24383876772643.043,0.0001170643392055,0.000135228130981,0.0001200596306491,6.0490907169583e-05,6.987672226576e-05,6.2038670543922e-05
545,545,2.25,0.02,1045,100000.0,17.15,2.43,0.81,,0.05225,231.9025,0.2319024999999999,52.25,0.005800532457643,0.0001788911451945,0.000150628017323,-2.718281683865567e-06,-9.01737996991053e-08,2563482366022.309,2969346784671.556,2636669701308.25,0.4510637234408124,2.092123236259021,23126620125680.09,26788151937656.45,23786884352032.105,0.000117050885034,0.0001355830154034,0.0001203926838628,6.046398178218949e-05,7.003696700748901e-05,6.219022642739125e-05
546,546,2.25,0.02,1046,100000.0,17.15,2.43,0.81,,0.0522999999999999,231.575,0.231575,52.3,0.0058152641791787,0.0001794338278727,0.0001448093130753,-1.8801687823159467e-06,6.462896857485579e-08,2551666777706.1133,2963787512595.5884,2632126587833.366,0.4507441796751253,2.088112001804716,23008381833680.24,26724474903809.977,23733888020400.08,0.000116627145186,0.000135463642648,0.0001203046621876,6.021643882055751e-05,6.994202024677599e-05,6.211519898641149e-05
547,547,2.25,0.02,1047,100000.0,17.15,2.43,0.81,,0.05235,231.4625,0.2314625,52.35,0.0057130885698978,0.0001823798665477,0.0001504328915266,-2.306432411652125e-06,-2.1918895589240963e-07,2542235791850.029,2960982483443.04,2630028763390.835,0.4593822760803832,2.1264509900806696,23355575164866.92,27202610070870.97,24162131091874.84,0.0001163029116687,0.0001354598520439,0.0001203192890036,6.002494255659223e-05,6.991200582161774e-05,6.209782977283825e-05
548,548,2.25,0.02,1048,100000.0,17.15,2.43,0.81,,0.0524,232.7075,0.2327075,52.4,0.0057202338774391,0.0001842284844536,0.0001482832088867,-2.4290340995403648e-06,-4.667485891048245e-07,2547674637406.9478,2975536584261.1187,2643351736634.2915,0.4589507272048315,2.1357264014298387,23381867732510.598,27308668785607.84,24259966233126.44,0.0001166758824725,0.0001362706806043,0.0001210576076036,6.018452260365874e-05,7.02920405078685e-05,6.244473293685998e-05
549,549,2.25,0.02,1049,100000.0,17.15,2.43,0.81,,0.05245,234.8375,0.2348374999999999,52.45,0.0057099514962379,0.0001809505203425,0.0001456677009266,-2.288830437893981e-06,2.852268161300308e-07,2562682996001.412,3001386915366.116,2666715584630.2,0.4605096340623832,2.1625613666064507,23599123828229.85,27639041419742.867,24557134610309.71,0.0001174622870403,0.0001375705742465,0.0001222306902357,6.05704488842315e-05,7.093946189311876e-05,6.302931742226974e-05
550,550,2.25,0.02,1050,100000.0,17.15,2.43,0.81,,0.0525,231.4425,0.2314425,52.5,0.0057987631255014,0.0001827845309717,0.0001492227139622,-1.9513035659138537e-06,2.902528249442701e-07,2520083740162.328,2956631357143.3,2627344340062.976,0.4534626522365579,2.0993379358347006,22858841384806.06,26818619615366.074,23831766609826.586,0.0001156240753282,0.0001356533361602,0.0001205453037323,5.9594481076122514e-05,6.991787957450976e-05,6.213096019747974e-05
551,551,2.25,0.02,1051,100000.0,17.15,2.43,0.81,,0.05255,233.06,0.2330599999999999,52.55,0.0058946580173858,0.0001803700237438,0.0001508415539155,-2.24777440970716e-06,7.938597298546297e-08,2533572174998.097,2975919961634.624,2644881482580.7227,0.4467015000720401,2.0822242954507533,22635654067875.41,26587714946505.133,23630123065379.68,0.0001163493801161,0.0001366633428596,0.0001214610438241,5.99432069967465e-05,7.040896171278475e-05,6.257673641853876e-05
552,552,2.25,0.02,1052,100000.0,17.15,2.43,0.81,,0.0525999999999999,232.2475,0.2322475,52.6,0.0055950949396384,0.0001783267898519,0.0001497542541851,-2.057820086815412e-06,4.897746233116921e-07,2520630076498.41,2964175389751.156,2634838920510.259,0.471748836984133,2.1914292462851805,23784034139031.28,27969216634062.598,24861680188835.86,0.000115873674393,0.0001362635069533,0.0001211238689881,5.9666633917359504e-05,7.0165935690501e-05,6.2370107683429e-05
553,553,2.25,0.02,1053,100000.0,17.15,2.43,0.81,,0.05265,234.1675,0.2341675,52.65,0.0056667185614492,0.0001770893231729,0.0001443844954072,-2.169523717594244e-06,-2.6781903420260945e-07,2537324768156.716,2987299189559.464,2655792546083.9185,0.4662402583447768,2.183888327503153,23663548290271.27,27860090878702.4,24768400148024.605,0.0001167562877276,0.0001374620892374,0.00012220764269,6.009167646530474e-05,7.074845863522773e-05,6.289735884073725e-05
554,554,2.25,0.02,1054,100000.0,17.15,2.43,0.81,,0.0526999999999999,233.7475,0.2337474999999999,52.7,0.0057268706838516,0.0001819954109724,0.0001474154650885,-2.4857136053745435e-06,-3.2137354990668174e-08,2528637819943.06,2980562518334.675,2650201934697.794,0.462024664652833,2.159262257216618,23358505253632.902,27533197792979.93,24481464022483.258,0.0001164542431364,0.000137267246996,0.000122052774039,5.99157273219535e-05,7.062402124421175e-05,6.279617239571425e-05
555,555,2.25,0.02,1055,100000.0,17.15,2.43,0.81,,0.05275,232.8975,0.2328974999999999,52.75,0.0057967360207737,0.0001847939175928,0.0001504276489163,-2.5299959855105496e-06,3.600984527567577e-07,2515321682110.3813,2968350319244.1763,2639740527815.654,0.4567229047217891,2.127474681277175,22976988563455.383,27115319612073.992,24113531223259.367,0.0001159721441271,0.0001368596126259,0.0001217086351727,5.962986047710276e-05,7.03696535686e-05,6.257941498653025e-05
556,556,2.25,0.02,1056,100000.0,17.15,2.43,0.81,,0.0528,233.59,0.2335899999999999,52.8,0.0057521730887259,0.0001818333296738,0.000142629083415,-1.7703239576648503e-06,-2.5920497977787535e-07,2514563042234.879,2975798686373.114,2646762904901.052,0.4602945883634629,2.1503085558790422,23147764990003.39,27393661440479.984,24364728454950.977,0.0001160342959305,0.0001373179751729,0.0001221346472555,5.9641553460090495e-05,7.058135089826573e-05,6.277713011662776e-05
557,557,2.25,0.02,1057,100000.0,17.15,2.43,0.81,,0.0528499999999999,232.6975,0.2326975,52.85,0.0056717683615386,0.0001828115033626,0.0001456029670467,-2.3337338887195484e-06,2.439827047934458e-07,2496720499034.768,2963056268938.5024,2635826662726.4023,0.4673349179809369,2.174780954019487,23334243766309.65,27692598069921.24,24634324065338.586,0.0001153242827909,0.0001368644745043,0.0001217496389995,5.924785244695e-05,7.031412634371849e-05,6.254887931962251e-05
558,558,2.25,0.02,1058,100000.0,17.15,2.43,0.81,,0.0529,233.5725,0.2335725,52.9,0.0058403546922744,0.0001837974469989,0.0001487893245537,-1.5984745148366603e-06,-5.401478541294017e-07,2497842910735.0444,2972820436121.261,2644911426525.54,0.453696856803864,2.1195172405852905,22666286114917.94,26976395626725.305,24000836435547.49,0.0001154810475534,0.0001374403557069,0.0001222803647533,5.930402681942626e-05,7.058098894665777e-05,6.2795741677575e-05
559,559,2.25,0.02,1059,100000.0,17.15,2.43,0.81,,0.05295,235.0525,0.2350525,52.95,0.0058033496297366,0.0001799808004796,0.000147611838936,-2.144747218209577e-06,-1.436615838308064e-07,2505351899748.561,2990270919054.5493,2660838711523.346,0.4570412911217639,2.148615173225214,22901424601177.93,27334069915166.664,24322729726695.49,0.0001159461856157,0.0001383879474403,0.0001231420221529,5.951196354408825e-05,7.10306978989985e-05,6.320538700083175e-05
560,560,2.25,0.02,1060,100000.0,17.15,2.43,0.81,,0.053,234.84250000000003,0.2348424999999999,53.0,0.0057447606056052,0.000176841691744,0.0001471739515831,-2.2044904047167577e-06,3.68623817399429e-07,2494802757550.663,2986214212905.98,2657630382777.7524,0.462644353295551,2.1736251234635,23091075729044.523,27639418917854.39,24598154801135.395,0.0001155542922616,0.0001383154916234,0.0001230961433907,5.929094208874025e-05,7.096972032202324e-05,6.3160668169717e-05
