,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
397,397,0.02,4470,100000.0,17.15,2.43,0.81,2.041967988366289,,0.447,17161.0,9.739108138115242,4470.0,0.1450169932668359,0.0167818334443423,0.006427544300027,-5.139862020945849e-06,1.4255900991516526e-05,2283820858388.0244,95384825.10470068,5323171273482.668,12703406340675.584,17917480708698.8,3.082397379302339,30.019801401668506,7039643428691.265,294013934.9279413,16408129182960.47,39156946412711.13,55228795580193.41,0.000430117243045,1.7964043831059132e-08,0.0010025251078681,0.0023924617784554,0.0033744404148135,0.0001123886105772,4.693961842190898e-09,0.0002619574215264,0.0006251445611345,0.0008817332386205
398,398,0.02,4480,100000.0,17.15,2.43,0.81,2.0402359901827163,,0.448,17235.0,9.996131351043283,4480.0,0.1323499522104612,0.0147122493974154,0.0063075490782265,4.80873797967289e-05,4.736970088882474e-07,2344092801819.6504,97902110.45211792,5382431015471.903,12915583522337.934,18257858762646.688,3.384965332572212,33.83655808311974,7934672870491.58,331395249.86607474,18219342392333.84,43718802473054.8,61802218958558.805,0.0004421531658788,1.846672966574725e-08,0.0010152579760358,0.0024361945649684,0.0034438781808497,0.0001150881686691,4.80671012343591e-09,0.0002642617767,0.0006341177506818,0.0008964079951024
399,399,0.02,4490,100000.0,17.15,2.43,0.81,2.038510240029526,,0.449,17252.0,10.062868839986434,4490.0,0.1474785304899342,0.0156027153227152,0.0071173035976941,6.163192176660608e-05,3.162007976507895e-05,2359742742976.819,98555737.41882712,5339575846234.931,12884344725002.717,18246390554683.85,3.044510943446412,30.6365143058046,7184262604711.179,300054021.11105025,16256397097224.38,39226528514406.83,55551335722132.24,0.0004457931066629,1.861875346122466e-08,0.0010087311898045,0.0024340585766692,0.0034470347053583,0.0001155858412959,4.827495648836772e-09,0.0002615451909693,0.0006311060089149,0.0008937518333954
400,400,0.02,4500,100000.0,17.15,2.43,0.81,2.036790702315149,,0.45,17341.0,10.052734827196836,4500.0,0.1320703134479117,0.0154991601074285,0.0063223751139307,-1.0699402919801407e-05,-3.127515958837389e-05,2357366316977.6577,98456484.8975658,5255487802751.531,12754020069197.98,18094785739927.93,3.407275929404673,34.25244140139582,8032197508627.319,335468411.0852707,17906897087595.145,43456465584922.4,61653927899391.34,0.000446013092704,1.8627941279075523e-08,0.0009943369223917,0.0024130572726453,0.0034235287454301,0.0001152002774237,4.8113923969645915e-09,0.0002568262931873,0.0006232661592125,0.0008842598293486
401,401,0.02,4510,100000.0,17.15,2.43,0.81,2.035077341727108,,0.451,17553.0,10.01246913356316,4510.0,0.1331539286129555,0.0151614046152293,0.0058802653400571,2.633589235484935e-05,-3.530288809047761e-06,2347924011820.561,98062122.69411758,5156041780889.988,12586055338080.47,17889612260097.39,3.387057405650733,33.91280772768449,7952553412142.011,332142038.8849418,17463809497808.03,42629691940775.4,60593143689783.02,0.0004448575016707,1.8579677489823567e-08,0.0009769071970001,0.0023846602809122,0.0033895169416982,0.0001144681064285,4.780812939708144e-09,0.0002513719934519,0.0006136067073305,0.000872170491824
402,402,0.02,4520,100000.0,17.15,2.43,0.81,2.0521999273376843,,0.452,17436.0,9.769653190770008,4520.0,0.1337917228447622,0.0144951423246832,0.0070112842352068,-8.953236505476274e-06,1.590364089907275e-05,2290983673235.567,95683983.35040145,4954506531810.877,12166781737932.115,17326287196046.068,3.378385376832713,33.00565347642444,7739825740221.533,323257370.14810103,16738232416492.023,41104077506545.17,58534875297925.9,0.0004347163354702,1.815612703452308e-08,0.0009401223364156,0.0023086584305991,0.0032876795086596,0.0001114291669861,4.653890240778281e-09,0.0002409779441542,0.0005917695397826,0.0008427182488349
403,403,0.02,4530,100000.0,17.15,2.43,0.81,2.05047305406465,,0.453,17283.0,9.98819235443128,4530.0,0.1350592860781034,0.0145920872459368,0.0064888112874318,0.0001094567100071,-2.939738941522712e-05,2342231107114.136,97824355.91929996,4987129433256.528,12322346917867.352,17581488053010.732,3.3540825896120507,33.50122207769416,7856036577219.279,328110969.02893656,16727244004227.535,41330169260378.6,58969762978075.56,0.0004450838682609,1.8589131794235432e-08,0.0009476822560037,0.0023415613496038,0.0033409327920932,0.0001136496451037,4.746629527277224e-09,0.0002419852970335,0.0005979044295875,0.0008530882676573
404,404,0.02,4540,100000.0,17.15,2.43,0.81,2.048752337202054,,0.4539999999999999,17512.0,10.245374785997232,4540.0,0.1332251158110011,0.0165578834728403,0.0060223676222377,0.0001546787593346,-1.0416066013329194e-05,2402540387316.3506,100343200.65405688,5035322218910.508,12520032694020.918,17898405078667.996,3.407765849827173,34.91383831440175,8187295084727.209,341946132.4512507,17159199100479.217,42665339853404.19,60993573593458.04,0.000457219958483,1.9096001165812577e-08,0.0009582564472311,0.0023826483245765,0.0034061895775756,0.0001162981921352,4.857247308198672e-09,0.0002437415304105,0.0006060489869288,0.0008663963210535
405,405,0.02,4550,100000.0,17.15,2.43,0.81,2.047037742076985,,0.455,17475.0,10.215874195336374,4550.0,0.1493490940629271,0.0154165023533954,0.0057593253703156,-1.891620687611513e-05,1.9192566272030025e-05,2395622498806.38,100054271.86912446,4940835420636.735,12364728835936.348,17711476791073.266,3.046553464919506,31.1232069269838,7298392024377.701,304820688.64287937,15052519270337.871,37669807477912.01,53958960986685.67,0.0004565059599554,1.906618068999252e-08,0.0009415176296779,0.0023562027863946,0.0033750704540324,0.0001156876616426,4.831748222295572e-09,0.0002385992353384,0.0005971085037763,0.0008553097723946
406,406,0.02,4560,100000.0,17.15,2.43,0.81,2.0453292342855085,,0.456,17633.0,10.194345249609563,4560.0,0.1508887489490007,0.0173359244656153,0.0069068033200879,0.0001049470063348,-1.4479094947048072e-05,2390573961033.443,99843417.37467606,4850603602267.481,12219669102058.154,17539045409743.137,3.022094113551996,30.80827077036181,7224539495649.847,301736203.9249236,14658980593586.664,36928990062883.16,53004645890105.88,0.000456195806503,1.9053226988872325e-08,0.0009256459153458,0.002331892630004,0.0033469949461559,0.0001151700861416,4.8101314442270315e-09,0.0002336863212843,0.000588703953965,0.00084497422109
407,407,0.02,4570,100000.0,17.15,2.43,0.81,2.0436267796900447,,0.457,17877.0,10.124667052950246,4570.0,0.1356789056790148,0.0165753329687977,0.0064371399707287,-2.17949193458166e-06,-1.845329857002066e-05,2374234423916.8325,99160989.1165947,4738175868774.474,12017958936884.414,17284983553052.264,3.368246506064525,34.10237442616628,7997006802935.991,333998655.1298725,15959344315118.863,40479448199187.86,58220085459951.06,0.0004537236255589,1.894997521843984e-08,0.0009054802306208,0.0022966695477634,0.003303214428371,0.0001141069358015,4.765728482902215e-09,0.0002277191856998,0.0005775893294541,0.0008307252597936
408,408,0.02,4580,100000.0,17.15,2.43,0.81,2.061124000338705,,0.458,17646.0,10.085036814702375,4580.0,0.1370666049260762,0.0168645023329177,0.0063941331273389,0.0001802726632798,-2.2757166577925582e-05,2364941133047.7075,98772850.5631951,4640665941462.951,11853191633455.115,17083668692383.35,3.341441193841577,33.69855745405536,7902311722975.984,330043671.70501834,15506512343661.91,39606742802525.26,57084074310671.4,0.0004525374536022,1.890043420290243e-08,0.0008880031383538,0.0022681381299122,0.0032690031139477,0.0001133867342871,4.735648936496818e-09,0.0002224960057851,0.0005682994267453,0.0008190738346949
409,409,0.02,4590,100000.0,17.15,2.43,0.81,2.0594076767000606,,0.4589999999999999,17575.0,10.268125965562806,4590.0,0.1357816171503145,0.0146708090635849,0.0061260469827205,9.786485239920372e-05,-1.943233063360857e-07,2407875538924.478,100566025.70672213,4644517889686.591,11948517254018.834,17257730735291.738,3.380428143611461,34.71066199613612,8139650238093.919,339956223.59015715,15700458987803.465,40391103999912.4,58338518672448.7,0.00046138721358,1.927004848530076e-08,0.0008899634274711,0.0022895257637391,0.0033068554283448,0.0001151641719002,4.8098844332234315e-09,0.0002221385814984,0.000571475175004,0.0008254049002444
410,410,0.02,4600,100000.0,17.15,2.43,0.81,2.0576973882359955,,0.46,17667.0,10.39021539922443,4600.0,0.1516759747100877,0.0151405510979953,0.0058269019487614,0.000176415355576,-7.327056497572711e-06,2436505511118.129,101761769.62000407,4618388731597.907,11969298019263.207,17325225462551.6,3.032780906002024,31.51124687201605,7389387391487.764,308621151.8645252,14006561161685.04,36300258491069.305,52543612975006.58,0.0004674952677444,1.9525154167544977e-08,0.0008861358477435,0.0022965637289533,0.0033242120238964,0.0001162504836141,4.855254739946089e-09,0.0002203524355338,0.0005710788163262,0.0008266206784905
411,411,0.02,4610,100000.0,17.15,2.43,0.81,2.0559931014083284,,0.461,17308.0,10.130758579264828,4610.0,0.1373127874703641,0.015635662961035,0.006006451752465,6.324597731529959e-05,-1.600197301171163e-05,2375662886837.6025,99220649.52531973,4423740097628.96,11552149490073.557,16758329193904.16,3.3572983878103595,34.011979445461776,7975809179960.787,333113326.6888526,14851815497861.75,38784012858768.22,56262711585089.72,0.0004564437536699,1.9063582615964027e-08,0.0008499474174595,0.0022195516482663,0.0032198317046089,0.0001130713453324,4.722476572220278e-09,0.000210551020101,0.0005498326768334,0.0007976244600935
412,412,0.02,4620,100000.0,17.15,2.43,0.81,2.054294782935562,,0.462,17404.0,10.04210719553275,4620.0,0.1369338849926862,0.0174477309373145,0.0064116638480942,0.0001410350719724,1.0502189632496169e-05,2354874137352.43,98352397.87304775,4306401702549.087,11333834759956.266,16478593252208.096,3.37389098413936,33.88097492876894,7945088620796.317,331830268.452363,14529329878312.754,38239122912341.73,55596977204924.586,0.0004530126542035,1.892028117385733e-08,0.0008284325834635,0.0021803163428024,0.0031700255857904,0.0001118094218053,4.669771757616873e-09,0.0002044679487476,0.0005381304636401,0.0007824035919667
413,413,0.02,4630,100000.0,17.15,2.43,0.81,2.052602399790543,,0.463,17527.0,9.877073457591464,4630.0,0.1518351668391915,0.0147387427120503,0.0068046482849153,0.0001199724087919,-1.6279073018123328e-05,2316173725805.1987,96736057.4436508,4158294220264.655,11032273885765.854,16076879808025.562,3.049359444445192,30.11874723138546,7062846225759.891,294983010.3841892,12680133753345.88,33641368567266.16,49024185279812.95,0.0004461542029118,1.863383481159244e-08,0.0008009936485528,0.0021250976586817,0.0030968175729414,0.0001097000395859,4.581672442236596e-09,0.0001969476794813,0.0005225173174652,0.0007614430349974
414,414,0.02,4640,100000.0,17.15,2.43,0.81,2.070488894600847,,0.4639999999999999,17630.0,10.197271615085008,4640.0,0.1365879259374196,0.015859675430519,0.0067706282539344,9.477044166839912e-05,9.768435465730378e-06,2391260193737.434,99872078.19814256,4213256736777.46,11270885254063.22,16462920313395.633,3.3970791840897445,34.64093913811449,8123300227887.847,339273357.9186933,14312766757732.594,38288089682842.22,55925843905964.52,0.0004612215370793,1.926312893030086e-08,0.0008126446270196,0.0021739060578763,0.0031753355120641,0.0001129770146196,4.718536806757216e-09,0.0001990587093758,0.0005325020553845,0.0007778039352635
415,415,0.02,4650,100000.0,17.15,2.43,0.81,2.068782283462565,,0.465,17811.0,10.477251476804668,4650.0,0.1529642339837664,0.0167794421870121,0.0064830203721501,8.893728296246984e-05,-6.884554101402138e-05,2456915471310.695,102614200.96382491,4246902799982.918,11458037871702.846,16776076456063.2,3.039926314077765,31.85007246354864,7468841992702.156,311939609.7079953,12910271574998.611,34831590833889.074,50998036265766.98,0.0004744853010503,1.981709611295157e-08,0.0008201718687971,0.0022128032537077,0.0032398353873576,0.0001157911950095,4.836072340826396e-09,0.0002001509437511,0.0005400022561303,0.0007906344207207
416,416,0.02,4660,100000.0,17.15,2.43,0.81,2.067081592201494,,0.466,17593.0,10.38227559755341,4660.0,0.1389666047880382,0.0162602324538635,0.006419443865487,0.0001350190857672,-7.49591524362743e-06,2434643627626.2744,101684007.20243809,4127113841078.091,11232975133359.02,16486405127747.44,3.353323632758938,34.81513012309227,8164148013865.138,340979384.4255657,13839548378373.68,37667800980886.3,55284251934113.63,0.0004707408231078,1.966070627513283e-08,0.0007979816612845,0.0021719071736931,0.0031876632094581,0.000114457814952,4.780383111472283e-09,0.0001940244670505,0.0005280862359426,0.0007750612393222
417,417,0.02,4670,100000.0,17.15,2.43,0.81,2.06538678835234,,0.467,17431.0,10.2123118717502,4670.0,0.138324838848348,0.0171079810952389,0.0059768768881583,7.884512815050737e-05,-2.569555556397543e-05,2394787133925.422,100019382.47192146,3979590481877.5054,10929872954670.863,16081169041682.531,3.376110927640364,34.47789770668727,8085067012218.164,337676530.1392951,13435538913400.229,36900463519985.17,54291810530856.32,0.0004636160467387,1.936313672392178e-08,0.0007704242188002,0.0021159561193631,0.0031132153302587,0.0001123016203785,4.690328656665141e-09,0.0001866197012782,0.0005125476189316,0.0007541135140486
418,418,0.02,4680,100000.0,17.15,2.43,0.81,2.063697839695049,,0.468,17681.0,10.189971453316634,4680.0,0.1536289522227889,0.0166514743087413,0.006365568016717,0.0002570105148333,-1.826300991533806e-05,2389548305802.7505,99800580.4137831,3891099493470.6426,10787011569719.607,15910941704019.98,3.046300799613069,31.041718186272814,7279282914680.975,304022587.9163559,11853459498333.629,32860481970272.28,48469514435553.0,0.0004631803258859,1.9344938642760985e-08,0.0007542349016606,0.0020909104545263,0.0030841122339836,0.0001117755228856,4.668355953699492e-09,0.0001820133451275,0.0005045823328415,0.0007442636017241
419,419,0.02,4690,100000.0,17.15,2.43,0.81,2.0820094219590546,,0.469,17667.0,9.944939878339104,4690.0,0.1375275401069302,0.0162132665919366,0.0068071215833412,8.930386835642695e-05,1.165364367093959e-05,2332088401470.5195,97400741.16845316,3719666064156.44,10411532471866.96,15396540890301.062,3.4102260509810884,33.91449304855271,7952948619885.608,332158544.9175252,12684902112936.582,35505679266196.23,52505684839100.24,0.0004525878627191,1.8902539562779165e-08,0.0007218747423743,0.0020205637256728,0.0029880031693549,0.0001088146512286,4.544693791615391e-09,0.0001735586717909,0.0004857994551012,0.0007183986790766
420,420,0.02,4700,100000.0,17.15,2.43,0.81,2.0803058642518506,,0.47,17431.0,10.142798040466396,4700.0,0.1538557841295187,0.0172202706671897,0.006558596649111,-2.730834331686752e-06,8.856197909001722e-06,2378486140489.3696,99338564.00832789,3714254268331.253,10500273101763.186,15568437583133.104,3.0548087786179363,30.984308493765543,7265820341788.02,303460317.3879397,11346336544917.451,32076326449151.97,47558599798320.42,0.0004621107915709,1.9300269051795456e-08,0.0007216342154851,0.0020400747484569,0.0030247571733104,0.0001107024370265,4.623538030864116e-09,0.0001728734055838,0.000488716668145,0.0007246054336029
421,421,0.02,4710,100000.0,17.15,2.43,0.81,2.078608148453966,,0.471,17662.0,10.429947283948506,4710.0,0.1407954222995613,0.0150148528228539,0.0058815580128965,7.665555487420354e-05,-1.2817068558417255e-05,2445822638085.9243,102150903.69899166,3737743026666.74,10675790140677.826,15879735299458.053,3.345279216520859,34.89108587840113,8181959638485.0625,341723295.0930605,12503794063804.02,35713498877547.83,53122148461129.67,0.0004757615363227,1.9870398664159043e-08,0.0007270659519851,0.0020766552078213,0.0030889268685409,0.0001135479404868,4.742381787325517e-09,0.0001735256744042,0.0004956262832255,0.0007372207659915
422,422,0.02,4720,100000.0,17.15,2.43,0.81,2.0769162428781858,,0.472,17668.0,10.45409329570199,4720.0,0.140320029855502,0.0154711007060632,0.0063982065366237,3.976706760913856e-05,5.043985641640332e-07,2451484877842.1167,102387389.73810528,3664542880593.119,10578470872354.287,15799824955669.455,3.363739307111418,35.164844538962726,8246156044386.761,344404487.41460097,12326566930046.377,35583218282471.33,53146492248865.27,0.0004774119326259,1.9939328222339643e-08,0.0007136476813002,0.002060093565759,0.0030769208635207,0.0001135230510332,4.741342267886661e-09,0.0001696971872872,0.0004898664884903,0.0007316562916502
423,423,0.02,4730,100000.0,17.15,2.43,0.81,2.07523011607404,,0.473,17630.0,10.348421446042474,4730.0,0.1414937931385793,0.0161788130146935,0.0065065859099127,8.336832393708223e-05,-2.484576894298128e-05,2426704829096.9604,101352439.64254,3546475145295.5635,10350740915263.598,15524623871030.703,3.342902819325387,34.59376722754269,8112238414858.761,338811356.2265531,11855521761875.951,34601520987741.32,51897308907434.75,0.0004731460415051,1.9761161324100712e-08,0.0006914729208815,0.0020181325853812,0.0030269088528448,0.000112088500598,4.6814276113303045e-09,0.0001638102321625,0.0004780964769012,0.0007170760082508
424,424,0.02,4740,100000.0,17.15,2.43,0.81,2.073549736825884,,0.474,17530.0,10.117151787308996,4740.0,0.1554680644694599,0.0179463696085318,0.0062482553691008,2.961923166787824e-05,-1.2427924012517662e-05,2372472094123.9595,99087384.6049043,3388002356090.546,10001318238346.557,15064762337445.947,3.048857664868609,30.84575577337617,7233329728856.714,302103332.0444463,10329536951959.568,30492595769773.11,45930316121946.016,0.000463063515894,1.9340060019900972e-08,0.0006612766012103,0.0019520758952212,0.0029403683319877,0.00010930431851,4.565144970094922e-09,0.0001560917363622,0.0004607798241134,0.000694062360054
425,425,0.02,4750,100000.0,17.15,2.43,0.81,2.0922824048653323,,0.475,17482.0,9.86694728844778,4750.0,0.1391872815893293,0.0146461959666353,0.0065739406204784,0.0001060623827625,-1.4798366570955757e-06,2313799139141.0044,96636881.74305756,3226958560161.032,9638797933007.057,14582079717064.28,3.412668130134782,33.67261655300554,7896228581679.8,329789606.52013624,11012538635527.178,32894018518782.188,49763798721510.086,0.0004521241659433,1.888317305436592e-08,0.0006305586007297,0.0018834536682275,0.002849387623268,0.0001063287718806,4.4408699010632685e-09,0.0001482922760266,0.0004429431791573,0.0006701077036259
426,426,0.02,4760,100000.0,17.15,2.43,0.81,2.090587048593766,,0.476,17693.0,10.320716237827712,4760.0,0.1392472565366915,0.0167926121749156,0.0059198066704659,0.0001014261091336,1.2048483383816968e-05,2420207957770.5986,101081094.83328462,3294553521020.611,9961597106353.828,15137507476587.615,3.418379735722652,35.280127245533976,8273189839077.718,345533566.24275976,11262034994510.568,34052521683793.33,51745748807317.24,0.0004734325301774,1.9773126654833226e-08,0.000644468920224,0.0019486524319233,0.0029611457322135,0.0001109352577772,4.6332618962470724e-09,0.0001510127024174,0.0004566104905646,0.0006938590911693
427,427,0.02,4770,100000.0,17.15,2.43,0.81,2.0888974289726074,,0.477,17639.0,10.44453798944022,4770.0,0.1419233924661966,0.0164861038901085,0.0065256111927721,8.703869631383559e-05,1.5023344532174535e-05,2449244158523.732,102293805.06857751,3259840118022.9614,9959187482572.252,15202551864996.477,3.360968137184375,35.10375939012034,8231831576983.221,343806219.4668386,10956218768990.527,33472511801170.81,51095292422146.055,0.000479613639577,2.0031283522464186e-08,0.0006383454168924,0.0019502188620614,0.0029769801452644,0.0001119764529324,4.6767478892132275e-09,0.0001490359106391,0.0004553218936979,0.0006950421122531
428,428,0.02,4780,100000.0,17.15,2.43,0.81,2.08721351528544,,0.478,17812.0,10.572817367193943,4780.0,0.158004032804456,0.0150249209188482,0.0064134782007736,1.2118963076236708e-05,-1.1048799704293364e-07,2479325672606.9805,103550173.2942975,3246789301989.514,9958085474194.535,15271270976901.746,3.0252392392513627,31.985301968673408,7500553311653.914,313264047.48118734,9822314397960.22,30125590924352.32,46199248192563.66,0.0004860283823472,2.029919819492244e-08,0.0006364761877406,0.0019521082799943,0.0029936652579756,0.000113059955065,4.722000852480358e-09,0.0001480571336973,0.0004540995596847,0.0006963866141145
429,429,0.02,4790,100000.0,17.15,2.43,0.81,2.0855352770428066,,0.479,17682.0,10.41885527196557,4790.0,0.1573143078157954,0.0161621434748605,0.0063943979008666,7.807519773270639e-05,2.2697713611894653e-05,2443221561275.9263,102042268.5336308,3147194368314.0894,9702736649990.81,14932609978460.83,3.044859724780259,31.72395279592244,7439266930643.812,310704393.6832644,9582765378134.82,29543472045706.35,45467702709267.2,0.0004794652834879,2.002508736239184e-08,0.0006176150636159,0.001904094762518,0.0029304211251306,0.0001111252313394,4.64119622916333e-09,0.0001431440798461,0.0004413103060097,0.0006791810307584
430,430,0.02,4800,100000.0,17.15,2.43,0.81,2.083862683979663,,0.48,17948.0,10.407158510081755,4800.0,0.1542409114808833,0.0160408636039319,0.0069687149375345,1.7796910618199068e-05,-2.252332458621356e-05,2440478670614.172,101927710.44774072,3091404927771.3994,9598258073541.293,14799696678994.002,3.112014804577261,32.38723135695667,7594805753206.338,317200543.91003364,9620497902167.695,29869921223013.73,46056875168282.27,0.0004794388793395,2.002398458103056e-08,0.0006073151681274,0.0018856047175501,0.0029074419193988,0.0001107139499713,4.624018874284503e-09,0.0001402436557367,0.0004354314081749,0.0006713981553862
431,431,0.02,4810,100000.0,17.15,2.43,0.81,2.082195706053437,,0.481,17717.0,10.020439957130392,4810.0,0.1435594339891395,0.0169869891372807,0.0068453790853835,0.0001003269205091,2.5295801187194595e-05,2349793169947.077,98140188.94013506,2926217275555.754,9151489146905.918,14137923062095.188,3.3505286739733764,33.57377140219393,7873049393814.477,328821517.1130873,9804374888025.809,30662326796264.43,47369516609979.41,0.0004620600234174,1.9298148696589883e-08,0.0005754072486721,0.0017995359521872,0.0027800613027114,0.0001063221151342,4.44059187899637e-09,0.0001324038277319,0.0004140814158332,0.0006397047632923
432,432,0.02,4820,100000.0,17.15,2.43,0.81,2.101345512421525,,0.482,17768.0,10.35186973527107,4820.0,0.1572954766070324,0.0164263707463908,0.0067334394183992,2.41054997768778e-05,1.0059166667167848e-06,2427513452921.066,101386212.18724486,2971024382658.56,9361089467455.994,14490008019789.438,3.0642966371128977,31.72119961762192,7438621310332.34,310677429.0549891,9104100024561.049,28685154974838.367,44401682846779.69,0.000477829072261,1.9956750250425173e-08,0.0005848131645665,0.0018426265321844,0.0028521972064952,0.0001095532352626,4.5755410923782446e-09,0.0001340817834697,0.0004224642444346,0.0006539313945469
433,433,0.02,4830,100000.0,17.15,2.43,0.81,2.099663205914465,,0.483,17770.0,10.535921695001488,4830.0,0.1586708349868786,0.0156222763120225,0.0065832195132661,3.6821450456130105e-05,4.374606977324704e-05,2470673637477.849,103188817.08084457,2970945190769.8706,9432782101138.877,14630048147195.186,3.044037677371157,32.07174260541671,7520823640970.22,314110647.0774512,9043669098108.123,28713744118299.0,44534417781816.23,0.0004868174247526,2.0332152912696472e-08,0.0005853900996524,0.0018586196983171,0.0028826803568824,0.0001112086997071,4.644682323801156e-09,0.0001337266673164,0.0004245835695073,0.0006585202539185
434,434,0.02,4840,100000.0,17.15,2.43,0.81,2.0979865061654563,,0.484,17652.0,10.514248862152812,4840.0,0.1592869101605174,0.0169664500635597,0.0059298415758881,0.0001371357062094,-4.140693194021994e-05,2465591358174.835,102976553.35592468,2912039879285.0312,9318829701469.645,14482609185854.084,3.038542209854288,31.94798897256373,7491803414066.197,312898603.99728924,8848356089986.55,28315657394359.344,44006019320041.07,0.0004863056234505,2.031077729669324e-08,0.0005743617507066,0.0018380171851175,0.0028565051000709,0.0001106897192421,4.623006866769833e-09,0.0001307324815165,0.0004183575027147,0.0006501790896373
435,435,0.02,4850,100000.0,17.15,2.43,0.81,2.096315383594756,,0.485,18060.0,10.700439348772234,4850.0,0.1608315852627129,0.0162215752546302,0.0068859345945563,-7.168568641115898e-05,-3.064972239564059e-05,2509253027287.089,104800102.98187526,2909878586924.7583,9387628153381.584,14619650651395.28,3.01557681725122,32.267996834560286,7566845257704.388,316032760.99768347,8774962407746.04,28309113828312.387,44086679580659.305,0.0004953549229148,2.0688725437221112e-08,0.0005744429387721,0.0018532239553774,0.0028860843616453,0.0001123545293154,4.692538422667235e-09,0.0001302929738227,0.0004203412454191,0.0006546107346813
436,436,0.02,4860,100000.0,17.15,2.43,0.81,2.094649808838003,,0.486,17865.0,10.438783876127946,4860.0,0.1440729309570088,0.0165256134595032,0.0063475253173433,0.0001112113941588,-1.383125017469029e-05,2447894818952.0034,102237449.28279711,2786308941324.9087,9064204405297.557,14145657461877.057,3.3732915459672426,35.213061399521564,8257462898187.807,344876723.34691423,9399032396224.252,30576204091309.285,47717426728298.32,0.0004837047930816,2.020215242405727e-08,0.0005505755310606,0.001791089667076,0.0027951864036912,0.0001093205497948,4.565822877147412e-09,0.00012443378817,0.0004047983603578,0.0006317310037056
437,437,0.02,4870,100000.0,17.15,2.43,0.81,2.092989752743823,,0.487,17816.0,10.17928503725772,4870.0,0.1593690568433885,0.01539469146227,0.0062618398925148,-4.320649421746556e-06,-3.662182644272256e-05,2387042341236.9355,99695917.65490212,2665931752511.925,8747339755196.107,13680403085354.926,3.0558002265055344,31.105861522516538,7294324527030.128,304650807.7515269,8146554853174.235,26730122805249.13,41804578846914.59,0.000472129355147,1.9718698952283364e-08,0.0005272904537283,0.0017301225900052,0.002705825437304,0.0001063206596145,4.440531088549335e-09,0.0001187426035633,0.0003896130858588,0.0006093354335198
438,438,0.02,4880,100000.0,17.15,2.43,0.81,2.1125952907434584,,0.488,17819.0,10.314980338846572,4880.0,0.1597705097437938,0.0175829503361128,0.0062456604359581,0.0001015918380253,-6.32305144473375e-05,2418862889459.521,101024917.43866332,2649676656236.12,8771189601404.211,13747649757767.447,3.054380941655324,31.50587936052235,7388128710042.491,308568582.45695585,8093121880356.609,26790554354174.38,41990559412677.33,0.0004788759379402,2.0000473075422923e-08,0.0005245714420286,0.0017364819087214,0.0027216998123013,0.0001074534396582,4.487842166367403e-09,0.0001177069076281,0.0003896436200136,0.0006107135134143
439,439,0.02,4890,100000.0,17.15,2.43,0.81,2.110919528566684,,0.489,17859.0,10.57553645808587,4890.0,0.1611083278703518,0.0159519734762447,0.0059630801292547,0.0001897453262027,-4.6782355239899255e-06,2479963299421.1367,103576804.070493,2663505726828.5376,8897649712761.861,13976886672734.137,3.035224848174897,32.09913104036177,7527246228964.836,314378889.4093032,8084338765326.116,27006367498531.03,42422993729207.2,0.0004913761023232,2.0522548171230727e-08,0.0005277429157399,0.0017629665877373,0.0027693587632786,0.0001098743647537,4.588953212786952e-09,0.0001180061817131,0.0003942089022928,0.0006192436576624
440,440,0.02,4900,100000.0,17.15,2.43,0.81,2.10924927884681,,0.49,17856.0,10.665441674291207,4900.0,0.1604383893700287,0.0164561917251749,0.0059750972447951,-3.9632347284360994e-05,-5.508734737363736e-06,2501046072621.288,104457335.75800808,2632595719819.3667,8877382440483.0,13976675870195.98,3.054131881552883,32.57366544829554,7638524547625.304,319026479.4006065,8040294519139.989,27112696736216.87,42686611373296.43,0.0004960170347266,2.0716378840565844e-08,0.0005221064645203,0.0017605964809947,0.0027719078814105,0.0001105141651991,4.615674771685213e-09,0.0001163269727285,0.0003922664681402,0.0006175898488885
441,441,0.02,4910,100000.0,17.15,2.43,0.81,2.107584512866436,,0.491,17998.0,10.7309685784501,4910.0,0.1441974938106796,0.0150376434123914,0.0071152578943451,0.0001159350772484,-2.460326445728953e-05,2516412131646.5483,105099106.25734028,2594887858860.0728,8835426161156.836,13942783469612.678,3.405052244837528,36.53950864733248,8568514777799.467,357867947.6919743,8835728728913.137,30085087684143.3,47475906152488.22,0.0004995089094457,2.0862218588960986e-08,0.0005150863756426,0.0017538359598353,0.0027676486208111,0.0001108961964624,4.631630482528348e-09,0.000114354556702,0.0003893699060955,0.0006144469085305
