,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
90,90,2.25,0.02,550,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,550.0,0.5483670401143058,0.4714183696940387,0.0599823475919681,1.54619932858e-05,-3.408735113245149e-05,314798000000000.0,677413169916434.4,531324000000000.0,385124000000000.0,1.0029947339555172,100.2994733955517,315740736259728.8,679441842138297.6,532915174024181.1,386277343919884.56,0.0074933938817095,0.0161250189100352,0.0126475390911169,0.0091674210932073,0.0042731638717173,0.0091954125626988,0.0072123537029344,0.0052277904018808
91,91,2.25,0.02,555,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,555.0,0.5536380724287142,0.4651729650764208,0.0607610090523685,0.0001669757421982,7.769265120293035e-06,314798000000000.0,673007636363636.2,531324000000000.0,385124000000000.0,1.0024699949358244,100.24699949358242,315575549465807.6,674669961817225.8,532636367589281.8,386075254329664.4,0.0075645947792087,0.0161723710201588,0.0127677137607872,0.0092545282998875,0.0043182196969955,0.0092319355001428,0.0072884000606309,0.0052829117166747
92,92,2.25,0.02,560,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,560.0,0.5590308276888891,0.4802292911719748,0.0579244780761036,-0.0003181460399832,-5.317158541011224e-06,314798000000000.0,668581602179836.4,531324000000000.0,385124000000000.0,1.0017355954311322,100.1735595431132,315344361970529.5,669741989353918.8,532246163506850.8,385792419454819.3,0.0076350038271005,0.0162155512149763,0.0128865519267289,0.009340666757439,0.0043642357755925,0.0092689526208433,0.0073660671580853,0.0053392078057653
93,93,2.25,0.02,565,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,565.0,0.5638146679031137,0.473694506203615,0.0576772787880312,-0.0001421072917034,5.189328300793293e-05,314798000000000.0,664139973045822.1,531324000000000.0,385124000000000.0,1.00210657761184,100.210657761184,315461146419051.94,665539035444168.5,532443275243033.2,385935293596182.3,0.0077043133640726,0.0162540501208768,0.013003534310423,0.0094254600728884,0.0044084200237086,0.0093005926204123,0.0074406424458764,0.0053932628327078
94,94,2.25,0.02,570,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,570.0,0.5512225148771457,0.4764061394702376,0.0603061661134283,0.000165046407342,3.372233699245404e-05,314798000000000.0,659682531914893.8,531324000000000.0,385124000000000.0,1.0480807493293818,104.80807493293814,329933723727390.6,691400562368865.4,556870456056684.4,403641050504728.9,0.0077739305623571,0.0162908474523547,0.013121035972636,0.0095106297813113,0.0044535080794618,0.0093326561342921,0.007516743202981,0.0054484235782778
95,95,2.25,0.02,575,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,575.0,0.5734964273930814,0.4803930579741794,0.0590583374687574,-0.000499733207422,-4.02462767870008e-06,314798000000000.0,655187915789473.8,531324000000000.0,385124000000000.0,1.002626812540158,100.26268125401585,315624915334016.9,656908971622829.6,532719688546087.1,386135648552716.0,0.0078444430046245,0.016326610279383,0.013240048650211,0.0095968947315834,0.0044921600748887,0.0093495161877111,0.0075819810152232,0.0054957104450519
96,96,2.25,0.02,580,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,580.0,0.5788118131991269,0.4695076115021714,0.0571552432741021,-0.0001500911591163,1.9665019863007976e-05,314798000000000.0,650720010416666.8,531324000000000.0,385124000000000.0,1.0020551389210808,100.20551389210804,315444953622078.4,652057330436799.8,532415944632104.2,385915483321842.2,0.0079135331437753,0.0163580911243089,0.0133566607287319,0.00968141963565,0.0045314888655371,0.0093670559590128,0.007648361139501,0.0055438253033726
97,97,2.25,0.02,585,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,585.0,0.5831653413386448,0.4723330863230092,0.0569142135701071,0.0002321360055394,5.414822232996501e-06,314798000000000.0,646215313624678.8,531324000000000.0,385124000000000.0,1.0031695940295462,100.3169594029546,315795781861313.06,648263553824544.6,533008081378154.6,386344686731034.9,0.007983228518295,0.0163879202558069,0.0134742943387651,0.0097666849849105,0.0045677744944473,0.0093766981603951,0.0077096049386836,0.0055882171563972
98,98,2.25,0.02,590,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,590.0,0.5886247544940488,0.4746931619082539,0.0587870876883592,8.664731937093e-05,2.077279205303077e-05,314798000000000.0,641343061224489.9,531324000000000.0,385124000000000.0,1.0023417858060777,100.23417858060776,315535189488181.6,642844949302091.5,532568247001628.4,386025877916779.75,0.0080535442590675,0.0164076160865611,0.0135929750185985,0.0098527092904946,0.0046046459241749,0.0093811196794935,0.007771837467253,0.0056333256783777
99,99,2.25,0.02,595,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,595.0,0.594394872639566,0.4871824919566842,0.058315316729696,7.312272708823997e-05,3.102497561784147e-05,314798000000000.0,636818128463476.0,531324000000000.0,385124000000000.0,1.0010192178554222,100.10192178554225,315118847742451.2,637467184870662.6,531865534907814.5,385516525257351.7,0.0081247955928475,0.0164359910913839,0.0137132348158949,0.0099398782009409,0.004640581167199,0.0093876270302814,0.0078324898763044,0.0056772888691679
100,100,2.25,0.02,600,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,600.0,0.5982004372702818,0.4786591240400238,0.0576241018485107,-0.000240659088304,6.192719839765486e-06,314798000000000.0,632440049875311.9,531324000000000.0,385124000000000.0,1.00301526482694,100.301526482694,315747199336991.1,634347024112849.1,532926082568909.1,386285250851210.5,0.0081948868921707,0.0164638106811576,0.0138315366777926,0.0100256279247657,0.0046770817083044,0.00939641862042,0.0078940964097078,0.0057219436458587
101,101,2.25,0.02,605,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,605.0,0.6040626153255857,0.473419308385518,0.0582268258211636,0.0001044809468161,-9.285826138194777e-06,314798000000000.0,627725088888888.9,531324000000000.0,385124000000000.0,1.0015545100436634,100.15545100436636,315287356652725.1,628700893844226.1,532149948494439.4,385722679126055.75,0.0082640930347674,0.0164790708163183,0.0139483445498533,0.0101102947474944,0.0047126472056652,0.009397286152003,0.0079541247527079,0.0057654544896557
102,102,2.25,0.02,610,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,610.0,0.6081258969971145,0.4706415702913261,0.0588968632125062,-8.762120813404184e-05,-3.869901281767137e-05,314798000000000.0,623161332518337.6,531324000000000.0,385124000000000.0,1.0030924114905908,100.30924114905908,315771484952415.06,625088403783509.2,532967072442826.7,386314961882902.4,0.0083336219695606,0.016496899507797,0.0140656972387208,0.0101953564743265,0.004748757742425,0.0094004479144605,0.0080150730269449,0.0058096321348728
103,103,2.25,0.02,615,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,615.0,0.6135871241277868,0.4768519103169399,0.0581214877613759,0.0001160136970278,2.059824368819605e-05,314798000000000.0,618583203389830.4,531324000000000.0,385124000000000.0,1.0023064200957088,100.23064200957086,315524056433288.9,620009916120996.6,532549456350932.4,386012257732939.7,0.0084041016282454,0.0165141967446229,0.0141846545833389,0.0102815813171507,0.0047839714661947,0.0094005819429738,0.0080745076376103,0.0058527126187167
104,104,2.25,0.02,620,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,620.0,0.6193596781691554,0.4682036544002378,0.0566069392137541,-0.0003243001573489,3.287135563828246e-06,314798000000000.0,613995371702637.9,531324000000000.0,385124000000000.0,1.0010341291045428,100.1034129104543,315123541773851.9,614630322186570.2,531873457612342.1,385522267937257.94,0.0084730530676244,0.0165262020969391,0.0143010325608881,0.0103659365358604,0.0048197113360392,0.0094005694231563,0.0081348302908838,0.0058964367898802
105,105,2.25,0.02,625,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,625.0,0.6208630203614234,0.4715782763707106,0.0568163014565929,0.0002701578048642,3.02120553057532e-05,314798000000000.0,609396503562945.2,531324000000000.0,385124000000000.0,1.006858097284293,100.68580972842932,316956915308900.94,613575804069088.2,534967871681479.8,387765217858516.2,0.0085426450477685,0.0165371381752408,0.014418491659288,0.0104510753924002,0.0048545738997141,0.0093976466202889,0.0081936722046891,0.0059390876643228
106,106,2.25,0.02,630,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,630.0,0.6284661019393184,0.4616349413337218,0.0564064792180008,-0.0002579346248033,-5.067361248268039e-05,314798000000000.0,604784690140845.1,531324000000000.0,385124000000000.0,1.002446302456755,100.24463024567548,315568091120781.5,606264176414144.2,532623779206532.8,386066129787355.2,0.0086128926995621,0.0165469464307936,0.0145370574168264,0.0105370163979001,0.0048899444829332,0.0093944801393805,0.0082533715666872,0.0059823600500803
107,107,2.25,0.02,635,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,635.0,0.634134395786839,0.4729726404358316,0.0564034980723274,0.0001886875957554,-1.496829518444102e-05,314798000000000.0,600169256410256.2,531324000000000.0,385124000000000.0,1.0013662052339989,100.13662052339986,315228078675252.3,600989210789649.2,532049897629749.2,385650158424538.4,0.0086838111538893,0.0165558754599357,0.014656755371791,0.0106237780634897,0.0049265319217196,0.0093925406137899,0.0083151247681869,0.0060271211374288
108,108,2.25,0.02,640,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,640.0,0.639377632119124,0.4703177428771548,0.0577847553106843,0.0001992231495584,1.0130537969884145e-05,314798000000000.0,595541829493087.8,531324000000000.0,385124000000000.0,1.0009737852740657,100.09737852740656,315104545656705.3,596121759356738.1,531841395486957.6,385499028079889.3,0.0087541243728477,0.0165612464012344,0.0147754317952432,0.0107097992838856,0.0049636709954525,0.0093903827395142,0.0083778090330556,0.0060725570951933
109,109,2.25,0.02,645,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,645.0,0.6436866007830645,0.4853635293158337,0.0548942466954282,-4.193705215775001e-05,3.169941353899852e-05,314798000000000.0,590905036529680.2,531324000000000.0,385124000000000.0,1.0020425149503474,100.20425149503474,315440979621339.4,592111968901027.8,532409237213478.4,385910621527737.5,0.0088215400274786,0.0165588486336802,0.0148892176365798,0.0107922756229159,0.0050060707740137,0.0093968590448119,0.0084493724481479,0.0061244290013635
110,110,2.25,0.02,650,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,650.0,0.6487887176880462,0.4654134701554729,0.0574014327273694,0.0001058926029935,-4.462794079243471e-05,314798000000000.0,586259364253393.8,531324000000000.0,385124000000000.0,1.0018711419121156,100.18711419121156,315387031731650.2,587356338721218.4,532318182605312.9,385844621657761.6,0.0088925467452971,0.0165609019164398,0.0150090645648898,0.0108791452700963,0.0050492011529189,0.0094033045251168,0.0085221689889183,0.006177194724289
111,111,2.25,0.02,655,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,655.0,0.6329594880830524,0.4542835214072361,0.0579435265538906,-4.950299600084002e-05,4.108662575705413e-05,314798000000000.0,581606821029082.9,531324000000000.0,385124000000000.0,1.0487431215989962,104.87431215989965,330142237193120.75,609956153029308.9,557222390340465.1,403896145962691.9,0.0089626027392239,0.0165589072589615,0.0151273068374493,0.0109648518012848,0.0050908943891452,0.0094057106521185,0.008592539884047,0.0062282022462824
112,112,2.25,0.02,660,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,660.0,0.6580482478033559,0.4847813573586455,0.0555611830562883,5.204061027138956e-05,-5.1995406438181294e-05,314798000000000.0,576947466666666.8,531324000000000.0,385124000000000.0,1.0030012582454175,100.30012582454177,315742790093140.94,578679035008172.8,532918640535988.2,386279856580508.1,0.0090316853129327,0.0165528623467335,0.0152439061468263,0.0110493674497865,0.0051332819132195,0.0094080457802078,0.0086640826157074,0.0062800591603084
113,113,2.25,0.02,665,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,665.0,0.663889973935602,0.4917195839952917,0.0569833842167487,0.0001701194900221,-2.881585701826945e-05,314798000000000.0,572280032967033.0,531324000000000.0,385124000000000.0,1.0016728822258032,100.16728822258028,315324619978918.3,573237390062365.6,532212842475742.6,385768267094330.1,0.0091011133751643,0.0165451669399927,0.0153610885804416,0.0111343057690863,0.0051744412537744,0.0094067605616808,0.0087335523882629,0.0063304135141221
114,114,2.25,0.02,670,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,670.0,0.6690589687455031,0.4854352009953043,0.0566824856761992,0.0003310923030544,-3.178429379072402e-05,314798000000000.0,567606995633187.9,531324000000000.0,385124000000000.0,1.0014075573089192,100.14075573089193,315241096225733.1,568405935008484.8,532071868979604.1,385666084101040.2,0.009171232414442,0.0165364953939199,0.0154794372625336,0.0112200894299824,0.0052162659716019,0.0094053617131131,0.0088041452013527,0.0063815818907592
115,115,2.25,0.02,675,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,675.0,0.6733676513551131,0.4803380826654121,0.0568705268421925,-8.965753568553999e-05,-8.386978941792794e-06,314798000000000.0,562929291576673.9,531324000000000.0,385124000000000.0,1.0024354345635165,100.24354345635165,315564669929725.9,564300269030195.5,532618004834025.8,386061944300839.6,0.0092400148922806,0.0165232150060339,0.0155955300625356,0.0113042379410755,0.0052567789166423,0.0094002974336581,0.0088725239712645,0.0064311454440403
116,116,2.25,0.02,680,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,680.0,0.679136837867236,0.4742494614147068,0.0542301974350724,2.6505277717280377e-05,-2.747787555861453e-05,314798000000000.0,558244824411134.9,531324000000000.0,385124000000000.0,1.0012715359869095,100.12715359869097,315198276985607.1,558954652794879.7,531999597586708.8,385613699025422.56,0.009309831313874,0.0165095240348124,0.0157133679788714,0.0113896513793747,0.0052979260877394,0.009395040052965,0.0089419732039024,0.0064814849097344
117,117,2.25,0.02,685,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,685.0,0.6822872002695022,0.4573114729655647,0.0553807186656923,2.9832741337200007e-05,2.128076932297806e-05,314798000000000.0,553556091295116.9,531324000000000.0,385124000000000.0,1.0040259435553378,100.40259435553376,316065358979333.2,555784676873384.3,533463080433596.3,386674487485805.9,0.0093796679099796,0.0164936635744019,0.0158312399462577,0.0114750894991804,0.0053378075341902,0.0093862599975601,0.0090092861145753,0.0065302758873864
118,118,2.25,0.02,690,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,690.0,0.6885660251562399,0.4714662088983681,0.055147984003275,-0.000159115465211,2.137872527310825e-05,314798000000000.0,548928263157894.9,531324000000000.0,385124000000000.0,1.0020852087829253,100.20852087829252,315454419554447.4,550072893193427.5,532431921471379.1,385927063947315.3,0.0094505687116085,0.0164794066948253,0.015950908106553,0.0115618295684518,0.0053782939697118,0.0093783873072463,0.0090776201410529,0.0065798070089114
119,119,2.25,0.02,695,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,695.0,0.6941679930983469,0.4867546731166101,0.056924103386752,2.198093458912e-05,-2.09687508206662e-06,314798000000000.0,544167765690376.6,531324000000000.0,385124000000000.0,1.0011994973859504,100.11994973859504,315175599378102.44,544820493502840.6,531961321749092.7,385585955231266.8,0.0095204532221808,0.0164572956571323,0.016068860945184,0.0116473263068355,0.0054177297537309,0.00936522435086,0.0091441808514391,0.006628052762965
120,120,2.25,0.02,700,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,700.0,0.6971998260955047,0.4679780296396882,0.0564671722653422,0.0001919647223952,1.2465005206938954e-05,314798000000000.0,539468167701863.3,531324000000000.0,385124000000000.0,1.0040678741622855,100.40678741622855,316078558650539.1,541662656322633.3,533485359171402.3,386690635968876.06,0.0095889456914052,0.0164325407478289,0.0161844642613364,0.0117311200212731,0.0054577481271379,0.0093529227692849,0.0092117248708804,0.0066770112571104
121,121,2.25,0.02,705,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,705.0,0.7039829226621805,0.4835332481621691,0.0543501029735554,-7.766649971783081e-05,5.928147278390996e-07,314798000000000.0,534766067761807.0,531324000000000.0,385124000000000.0,1.0014457289758023,100.14457289758025,315253112590124.6,535539194561246.0,532092150502339.2,385680784926076.9,0.0096585048879669,0.0164074761573969,0.0163018680267794,0.0118162187703649,0.0054953721968709,0.0093353152834779,0.009275227724224,0.0067230405591768
122,122,2.25,0.02,710,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,710.0,0.6864254670856577,0.4665589203486464,0.0540887384723632,-2.8891541824279987e-05,-6.266434831191654e-07,314798000000000.0,530062460285132.4,531324000000000.0,385124000000000.0,1.0484523689759893,104.84523689759894,330050708848903.5,555745242191188.4,557067906493798.6,403784170149509.0,0.0097284373130059,0.0163809154342199,0.016419901736655,0.0119017741273262,0.0055335186054319,0.0093174368516597,0.0093396121942087,0.0067697088907754
123,123,2.25,0.02,715,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,715.0,0.7140179857377007,0.4582270334056307,0.0551039033530866,-0.0002624075750063,-1.4270555729784558e-05,314798000000000.0,525355512096774.1,531324000000000.0,385124000000000.0,1.0013770206950974,100.13770206950974,315231483360775.25,526078937509214.9,532055644143801.9,385654323718178.7,0.0097969474349284,0.0163497872815646,0.0165355348474765,0.0119855894380821,0.0055692211886506,0.0092942809342617,0.0093998719141754,0.0068133874454662
124,124,2.25,0.02,720,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,720.0,0.7191448435572511,0.4670412254042094,0.0554017825133266,-0.0001980501325203,-2.1547814698051384e-05,314798000000000.0,520649022044088.1,531324000000000.0,385124000000000.0,1.0011896410271717,100.11896410271716,315172496616071.6,521268407481468.6,531956084829121.0,385582159310948.5,0.0098665469805147,0.0163184265349748,0.0166530067150204,0.0120707375501868,0.0056053874739804,0.0092708324274809,0.0094609142822547,0.0068576332935065
125,125,2.25,0.02,725,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,725.0,0.7241960345454685,0.4731115288285049,0.054884697254176,-0.0003199595022548,1.847427955217836e-05,314798000000000.0,515942248508946.3,530261690909090.9,385124000000000.0,1.001110726077881,100.11107260778812,315147654347864.9,516515319019045.9,530850666397285.0,385551767270017.94,0.0099361616569851,0.0162850004982665,0.0167369738098051,0.0121559041734214,0.0056405505843059,0.009244653242064,0.0095012290119135,0.0069006518568423
126,126,2.25,0.02,730,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,730.0,0.728655308094335,0.4723655048809226,0.05641563536359,-0.0003829352156,4.636434752936121e-05,314798000000000.0,511234171597633.1,527352333333333.3,385124000000000.0,1.0018508385092306,100.18508385092304,315380640261028.8,512180383489660.5,528328377339799.2,385836802330028.9,0.0100068960188876,0.0162512696919283,0.0167636387937168,0.0122424406202646,0.0056761576423961,0.0092181200330623,0.0095087483944797,0.0069442135460523
127,127,2.25,0.02,735,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,735.0,0.7337936686866783,0.4724025671880394,0.0554292125005539,-0.0002122837357309,4.016318193883607e-05,314798000000000.0,506525870841487.1,524438397321428.6,385124000000000.0,1.0016452065409585,100.16452065409588,315315907728680.7,507359210517360.4,525301206803031.6,385757608523880.1,0.010076919229232,0.016214271653524,0.0167876650122171,0.0123281070440051,0.0057107767104773,0.0091889279679534,0.0095138806012213,0.0069865665278873
128,128,2.25,0.02,740,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,740.0,0.738295289674511,0.4648979412143711,0.0542517906524829,-0.0001327626298317,-2.1605119343022868e-05,314798000000000.0,501819401162790.7,521519398230088.4,385124000000000.0,1.0023147347982273,100.23147347982272,315526673885012.4,502980979993087.8,522726577329122.2,386015459924432.5,0.0101439767862697,0.0161705104743203,0.0168053185510561,0.0124101452862956,0.0057458206555168,0.0091594110526122,0.0095189833817341,0.0070294393043643
129,129,2.25,0.02,745,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,745.0,0.7434452637747313,0.4796421846429206,0.0557538288674759,-0.0002420126151891,-3.924812239833412e-05,314798000000000.0,497114021153846.1,518596598684210.4,385124000000000.0,1.0021042067187635,100.21042067187636,315460400066653.25,498160051817149.4,519687833131489.6,385934380508357.0,0.0102147716717091,0.0161306813286352,0.016827762073724,0.0124967557776583,0.0057798961888796,0.0091273370107363,0.0095217711176717,0.0070711273256059
130,130,2.25,0.02,750,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,750.0,0.7491468158394241,0.4721328944016584,0.0569175860952403,8.626911197900438e-05,1.382217107590333e-05,314798000000000.0,492410518164436.0,515670195652173.9,385124000000000.0,1.0011395278458923,100.11395278458924,315156721086831.2,492971633661494.6,516257816199416.4,385562859522121.44,0.0102844620026005,0.0160870693706537,0.016846963872256,0.0125820149565421,0.0058143783027004,0.0090949149385854,0.0095245255590865,0.0071133127575435
131,131,2.25,0.02,755,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,755.0,0.7493753428933132,0.451260996604427,0.0530551999821922,0.0001829653290146,3.05847640766096e-05,314798000000000.0,487709654648956.4,512740253763440.9,385124000000000.0,1.0077047746270658,100.77047746270658,317223447643051.1,491467347621470.7,516690801860912.7,388091293623474.1,0.010353025082618,0.0160397152701592,0.0168629175156158,0.0126658950562525,0.0058478997676986,0.0090600231771677,0.0095250084526362,0.0071543229313248
132,132,2.25,0.02,760,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,760.0,0.7592667503292659,0.4816207194514795,0.0542130492033354,0.0003533951074159,8.021249761805513e-06,314798000000000.0,483010984934086.6,509806786324786.3,385124000000000.0,1.0009665378847232,100.09665378847232,315102264193035.06,483477833349762.8,510299533897658.2,385496236936316.1,0.0104227381098357,0.0159921505223726,0.0168793404674753,0.0127511820018311,0.0058818099946562,0.0090247677517457,0.0095254310737321,0.0071958087166436
133,133,2.25,0.02,765,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,765.0,0.7634411047170374,0.4556182521707423,0.0536366086873159,-1.2903027159428005e-05,-3.946806060007792e-05,314798000000000.0,478316313432835.9,506870408898305.1,385124000000000.0,1.0020465313211102,100.20465313211103,315442243966822.9,479295202749674.2,507907735065859.5,385912168328511.3,0.0104920804303904,0.0159420747009355,0.0168937702842645,0.0128360154247284,0.0059148819035969,0.0089873014012766,0.0095238172067844,0.007236268903363
134,134,2.25,0.02,770,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,770.0,0.7687543946906317,0.4771284547607308,0.0538000997203316,0.0003846043994284,3.897960838638769e-05,314798000000000.0,473625326530612.1,503930700209643.6,385124000000000.0,1.001621331203263,100.1621331203263,315308391820124.8,474393230051171.9,504747738778175.6,385748413558325.44,0.0105606561194779,0.0158889008283573,0.0169055674844242,0.0129199109503802,0.0059483278252374,0.0089494809641078,0.0095221221419717,0.0072771866573699
135,135,2.25,0.02,775,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,775.0,0.7740565073039875,0.4899931517895008,0.0555746821944944,6.152873275914e-05,5.569946296026127e-06,314798000000000.0,468938591160221.0,500988247916666.7,385124000000000.0,1.0012196229067245,100.12196229067244,315181934851790.94,469510519407847.0,501599264659825.5,385593706052329.2,0.0106304044520923,0.0158355735653578,0.0169178574867034,0.0130052410885951,0.0059820575140098,0.0089111672337789,0.0095202018846387,0.0073184515722003
136,136,2.25,0.02,780,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,780.0,0.7782326273789749,0.4563073250517817,0.0552010185394673,0.0003169225370534,4.24154607960612e-05,314798000000000.0,464256689213893.9,498043090909090.9,385124000000000.0,1.0022780679892536,100.22780679892536,315515131246881.06,465314297516389.0,499177666931759.9,386001338656293.3,0.0106997745126012,0.0157797758897942,0.0169281531975623,0.0130901084485639,0.006016171909191,0.0088725088860243,0.0095182080352925,0.0073601871370063
137,137,2.25,0.02,785,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,785.0,0.7822560413963628,0.4753158216148703,0.0544909876434969,-0.000386717049205,-7.04768569041941e-05,314798000000000.0,459579431941923.9,495095404907975.4,385124000000000.0,1.0035129102842335,100.35129102842336,315903857131656.1,461193893254814.7,496834630647553.4,386476906060305.2,0.010770738359581,0.0157244004628089,0.0169395709924924,0.013176925647543,0.006051253365166,0.0088343368893692,0.0095170481865437,0.0074031058043768
138,138,2.25,0.02,790,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,790.0,0.7879592323253405,0.4593712644097677,0.0552843451024723,-0.0002121461585191,3.884840249809003e-05,314798000000000.0,454908066666666.6,492145588235294.1,385124000000000.0,1.002593741427647,100.2593741427647,315614504613940.44,456087980564950.8,493422086635933.7,386122912073581.1,0.0108401386818584,0.015664859783616,0.0169471420661357,0.0132618300297716,0.0060867463543096,0.0087958310291977,0.0095158335344593,0.0074465279415916
139,139,2.25,0.02,795,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,795.0,0.7937322546512633,0.479060032572257,0.0549629493771942,-0.0001640718149434,-3.268116487199714e-05,314798000000000.0,450242403225806.4,489195185110664.0,385124000000000.0,1.0015987975498402,100.15987975498402,315301298271094.6,450962249676918.1,489977309174012.6,385739735307584.7,0.0109087471545284,0.0156023244589786,0.016952161651551,0.0133457656628714,0.0061211937959323,0.0087548872778463,0.0095123175245692,0.0074886709555481
140,140,2.25,0.02,800,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,800.0,0.7968985786497911,0.4669353981239189,0.0540676717685847,-5.687031169978791e-05,-9.24638379007369e-06,314798000000000.0,445584190053285.94,486240582834331.4,385124000000000.0,1.0039079117994312,100.39079117994314,316028202818637.4,447325493767235.3,488140768145352.1,386629030623844.3,0.0109781626076899,0.0155391574718416,0.0169569952312698,0.0134306885562297,0.0061560333616888,0.0087136231469358,0.0095086793745041,0.0075312936943279
141,141,2.25,0.02,805,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,805.0,0.8015001292827264,0.482255357066001,0.053216071638602,0.0003370296054625,3.321138221176855e-05,314798000000000.0,440926220848056.5,483285992079207.9,385124000000000.0,1.0044357099545056,100.44357099545056,316194352622258.44,442882041675074.8,485429708565146.7,386832298360519.1,0.0110479941601674,0.015474527516039,0.0169611649952727,0.0135161205056588,0.0061897500784045,0.0086697600050346,0.0095026636362497,0.0075725427391391
142,142,2.25,0.02,810,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,810.0,0.8093755281644917,0.4755566660471929,0.0545257376732991,4.135670666237999e-05,1.7905125325328845e-05,314798000000000.0,436294098073555.1,480329858823529.4,385124000000000.0,1.000771847597963,100.07718475979628,315040976080143.5,436630850625158.6,480700600271292.1,385421257034317.8,0.0111162067080338,0.0154064999767495,0.0169614991160143,0.0135995717641943,0.0062238381633629,0.00862592474552,0.0094965511418388,0.0076142461160077
143,143,2.25,0.02,815,1,100000.0,226.5,18.76,5.23,,100000.0,100.0,815.0,0.814056666312581,0.4697355101445531,0.0542365362269792,0.0002148926245735,-2.107101183555424e-05,314798000000000.0,431652937391304.5,477372303501945.6,385124000000000.0,1.0011594587362218,100.1159458736222,315162995291245.25,432153421160578.6,477925796989671.4,385570535386328.7,0.0111860584350236,0.0153383915441291,0.0169629873195973,0.0136850283951298,0.0062568297865151,0.0085794031604605,0.009488107446071,0.007654608081061
