,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
666,666,0.02,1832,2,100000.0,17.15,2.43,0.81,1.84269434090229,,10.3,0.0024336524188004,1832.0,0.0905042733535337,0.0194305752542884,0.0066151372788906,-0.0003765763643331,0.0002109273211477,104160323.52466089,15453692859.3831,8128399078.793631,4477920450.592897,2506661991.364503,1416385707.7418842,21.209276495998942,0.0511386426193092,2188733904.106436,324730380632.61365,170803066348.49286,94095102419.529,52672801897.88853,29762690004.43798,7.995160362444011e-09,1.1861978575121372e-06,6.239213927701635e-07,3.4371717446020986e-07,1.9240689657283486e-07,1.0871923670426205e-07,5.1949146016077906e-09,7.707408345843334e-07,4.05397541340421e-07,2.2333277726538169e-07,1.2501780466486037e-07,7.064112846111529e-08
667,667,0.02,1834,2,100000.0,17.15,2.43,0.81,1.84388203176379,,12.0,0.002842030725421,1834.0,0.0826820767268138,0.0183116151206208,0.0070718230467016,-0.0004169973334295,0.0003477982689575,121638915.04802635,18046895106.424477,9492382622.90673,5229336534.774965,2927291647.183812,1654061882.1951249,23.589962783237915,0.0649072872565128,2778031894.578752,412161274078.8568,216790339436.7531,119429408551.98372,66854505874.20828,37776041183.29051,9.343047164577714e-09,1.3861763900716938e-06,7.291069516282608e-07,4.0166370987904186e-07,2.2484435933446367e-07,1.2704797779869694e-07,6.071205789359941e-09,9.007513262251316e-07,4.737810125341636e-07,2.610051087014555e-07,1.4610612063179297e-07,8.255705068709077e-08
668,668,0.02,1836,2,100000.0,17.15,2.43,0.81,1.84506589565446,,12.5,0.0029674374336993,1836.0,0.0963980262292744,0.0168165726140381,0.007163627712294,-0.000868856342151,3.848673902480019e-06,127006322.16233575,18843227703.9914,9911241028.556108,5460084878.006957,3056460556.7104163,1727048586.4130702,19.959962102449527,0.0587272224094822,2513525119.1258416,372917862300.2125,196148922847.67084,108058089233.44742,60489039081.76675,34179243442.31869,9.761471104021254e-09,1.4482556427695089e-06,7.617596609212849e-07,4.196520287710073e-07,2.349139074098573e-07,1.3273776127430774e-07,6.343870735449572e-09,9.412051207968404e-07,4.950590714112514e-07,2.727271531127853e-07,1.526679172316135e-07,8.62647842998049e-08
669,669,0.02,1838,2,100000.0,17.15,2.43,0.81,1.84625467923074,,12.6,0.0029981886951694,1838.0,0.0837567219215822,0.0178755174399264,0.0057738243195046,0.0005966827681583,0.0002882696483016,128322476.15325446,19038498214.326317,10013950241.86612,5516667199.111876,3088134356.0245824,1744945820.5886474,23.163430156208555,0.068323700125734,2924254365.38142,433855495798.4116,228201158419.9519,125715608231.35078,70373411129.50613,39764393473.17725,9.868837253553198e-09,1.4641849663566074e-06,7.701382342726094e-07,4.2426776977892253e-07,2.374977189523317e-07,1.341977402235505e-07,6.4144368107814885e-09,9.516746202911788e-07,5.005658632712658e-07,2.757608348560266e-07,1.543661195117975e-07,8.722435102511278e-08
670,670,0.02,1840,2,100000.0,17.15,2.43,0.81,1.84743958356864,,12.9,0.0030763709946074,1840.0,0.0931333673996856,0.0173113150363726,0.0060725779006098,8.419193098378004e-05,0.0004072205613973,131668678.56919916,19534955815.75735,10275079121.988905,5660522630.077722,3168662124.445681,1790447918.8615403,21.39311165558713,0.0622671376979036,2665033493.4702806,395396324381.6888,207972239910.99854,114571533364.1429,64135151828.84086,36239474140.17998,1.0277326746499305e-08,1.5247903000063218e-06,8.020156853576558e-07,4.418290003167925e-07,2.4732819039472617e-07,1.39752433795855e-07,6.5866613925423035e-09,9.77226631837468e-07,5.140058189507314e-07,2.831648822962112e-07,1.5851077650277045e-07,8.95662834219538e-08
671,671,0.02,1842,2,100000.0,17.15,2.43,0.81,1.84862940133004,,11.3,0.002700759433552,1842.0,0.1007476139947179,0.0175328949912116,0.0066456249134137,0.0003723062004224,-0.0001779029023684,115592503.7560308,17149822403.055977,9020536508.064089,4969397357.735905,2781782216.5586853,1571841990.327335,18.73320224628528,0.0505573421969253,2163854246.028408,321039122950.4765,168861522937.73093,93025509642.3428,52074062462.83319,29424373158.610603,9.028564262660076e-09,1.3395182959787729e-06,7.0456552890852e-07,3.8814388418912476e-07,2.172761960406513e-07,1.2277159815112532e-07,5.786731293830365e-09,8.585454139210937e-07,4.515813673222762e-07,2.4877536403382885e-07,1.3926012225806718e-07,7.86887292759176e-08
672,672,0.02,1844,2,100000.0,17.15,2.43,0.81,1.84981528715021,,11.4,0.0027305966352134,1844.0,0.0874332786640559,0.0152883835624264,0.0060641302217432,0.0011305997917772,5.548029694184854e-05,116869535.98713934,17339288633.605957,9120192761.61321,5024297808.792906,2812514534.2699423,1589207241.6942782,21.80497756382496,0.0599954391593483,2567804796.020111,380971038661.8623,200384766792.22363,110391608053.20103,61795302334.12886,34917345590.74077,9.142709166226804e-09,1.3564533459238365e-06,7.134730984859235e-07,3.930510482676943e-07,2.2002314114985066e-07,1.243237554846729e-07,5.854987705185361e-09,8.686722413067066e-07,4.569079190495119e-07,2.517097518117072e-07,1.409027415032926e-07,7.961688888826825e-08
673,673,0.02,1846,2,100000.0,17.15,2.43,0.81,1.85100163557289,,11.1,0.002664380148974,1846.0,0.0887409540077382,0.0145131846365408,0.0056186070701221,-0.0006122988097577,-0.0001125143488974,114035470.37608936,16918813945.985224,8899029697.57333,4902459474.112253,2744311553.443272,1550669246.7028975,22.184742263451223,0.0584239602094948,2500545496.96638,370992147330.2924,195136027099.71283,107500086785.47057,60176679015.77971,34002744841.926006,8.930001240616163e-09,1.324895043876464e-06,6.9687392859014e-07,3.839065953909754e-07,2.1490423546342637e-07,1.214313252812759e-07,5.717232916610984e-09,8.482343229084054e-07,4.461578958289881e-07,2.457875833309396e-07,1.3758761458199338e-07,7.774368124924284e-08
674,674,0.02,1848,2,100000.0,17.15,2.43,0.81,1.85218843156914,,11.8,0.0028384012011988,1848.0,0.0985103030623804,0.0162691149899964,0.0069168132670155,-1.832182441990997e-05,-3.078419235607003e-05,121483571.4113132,18023847627.61306,9480260012.004349,5222658210.205988,2923553237.234874,1651949499.0977635,19.30306399379582,0.0558515297320238,2390445472.5306225,354657213798.3517,186544109304.95975,102766814706.92397,57527075623.98461,32505590304.03791,9.524280695489664e-09,1.4130650097280226e-06,7.432499421246606e-07,4.094550579369389e-07,2.2920582047556906e-07,1.2951241506483608e-07,6.095158104762251e-09,9.043049991878572e-07,4.756501885492038e-07,2.620348344103398e-07,1.4668254317535326e-07,8.288275740587923e-08
675,675,0.02,1850,2,100000.0,17.15,2.43,0.81,1.85337566002035,,11.9,0.0028683927482634,1850.0,0.0777191552572013,0.0174279192968134,0.0071553386014087,0.000986357333806,-0.00043119541388,122767209.6256788,18156926096.508102,9580431779.20017,5277842656.804884,2954444530.711429,1669404579.4893708,25.424366151976823,0.073002909414418,3124524522.937095,462108416593.2667,243829717444.1565,134325353322.52933,75192996696.85065,42487693279.19134,9.63569806410428e-09,1.4250927277051423e-06,7.519446620118761e-07,4.142449635035486e-07,2.3188712630905167e-07,1.3102748302123112e-07,6.164126530180094e-09,9.116570312158878e-07,4.810323039906896e-07,2.649998321385835e-07,1.483422973384462e-07,8.38205990786172e-08
676,676,0.02,1852,2,100000.0,17.15,2.43,0.81,1.85456330571802,,11.2,0.0027051750502853,1852.0,0.0878740187339338,0.0171346277921244,0.0068206564496614,-0.0001075563157723,-0.0004972711697643,115781492.152217,17118347718.206287,9035284667.95338,4977522092.525215,2786330301.7940063,1574411879.266128,21.76417056904763,0.0583238696413438,2496261620.649518,369073447090.424,194801724602.08853,107315920140.07272,60073585730.584206,33944492131.26214,9.098604609629812e-09,1.3452329432181652e-06,7.100312943028873e-07,3.911549645261416e-07,2.1896174644669887e-07,1.237240159533774e-07,5.817604138305096e-09,8.601354903550151e-07,4.539906033163324e-07,2.501026078149855e-07,1.4000309024425817e-07,7.910854225452259e-08
677,677,0.02,1854,2,100000.0,17.15,2.43,0.81,1.85575584425622,,11.9,0.0028801042335929,1854.0,0.090155595227403,0.0183634794357653,0.0062454530313961,-0.0006200459530254,-0.0001848510579639,123268461.1977822,18219539381.709587,9619548140.20076,5299391789.811197,2966507360.600833,1676220663.9511504,21.204975954412525,0.0609910560642306,2610417199.549075,385829420662.3236,203710127254.5306,112223543158.18454,62820787746.15765,35496794629.38228,9.697057564575708e-09,1.433261358726774e-06,7.567329968617491e-07,4.168828485705444e-07,2.3336376849329389e-07,1.3186185753698745e-07,6.198307132430429e-09,9.161329654148338e-07,4.83699668745739e-07,2.6646927859046704e-07,1.4916486790662017e-07,8.428539138024556e-08
678,678,0.02,1856,2,100000.0,17.15,2.43,0.81,1.8569442901614,,12.9,0.0031286159263555,1856.0,0.0929979070436066,0.0156118351998038,0.0073810076876493,0.0014015457696484,-0.0001179750897376,133904761.64801732,19785367118.27247,10449577194.027525,5756653304.494204,3222474404.146211,1820854469.138927,20.818547972695743,0.0649398424125491,2779425255.2571063,410679563416.9613,216899073657.91443,119489310039.09056,66888037684.92568,37794988284.103645,1.0546730605984348e-08,1.5583533727160052e-06,8.230392575698067e-07,4.5341084848157035e-07,2.5381150757392245e-07,1.434158227262358e-07,6.738038100414701e-09,9.955923585752938e-07,5.258188611071285e-07,2.896726659991367e-07,1.6215372064082108e-07,9.162472370190087e-08
679,679,0.02,1858,2,100000.0,17.15,2.43,0.81,1.8599416691501,,12.9,0.0031351318342808,1858.0,0.0946606502349668,0.0161403871331308,0.0060557845384604,0.000903546620261,-0.0004268431291407,134183642.5072216,19820303456.32371,10471340326.498137,5768642575.076816,3229185789.3093047,1824646727.5514712,20.106229578405262,0.0618639955398972,2647779009.1076035,391104179803.2305,206625745103.2569,113829751793.41096,63719915406.09419,36004845404.22021,1.0579685314671648e-08,1.5627282840970596e-06,8.256109567991426e-07,4.5482759296719246e-07,2.546045764979392e-07,1.438639451667967e-07,6.7569946192871574e-09,9.980775696993785e-07,5.272981782340911e-07,2.904876191469244e-07,1.6260991723985441e-07,9.18824969258207e-08
680,680,0.02,1860,2,100000.0,17.15,2.43,0.81,1.86114008778218,,10.8,0.0026302128829374,1860.0,0.0899543833714764,0.0176364701214703,0.006320088743356,-0.00032059973466,0.0001592530541865,112573111.38972633,16517736904.84769,8784911029.011349,4839591704.605056,2709119269.4256563,1530783897.8696425,21.616435502923817,0.05473968915217,2342858695.71288,343765247875.62805,182830561768.24805,100721028039.99294,56381879826.73518,31858499086.56298,8.886702897653269e-09,1.3039367803098723e-06,6.934950392093907e-07,3.820451713009817e-07,2.138622426304408e-07,1.2084254874846266e-07,5.672904222421199e-09,8.323794045982508e-07,4.4269860053473853e-07,2.438818637676404e-07,1.3652082591340738e-07,7.714089386563408e-08
681,681,0.02,1862,2,100000.0,17.15,2.43,0.81,1.86233432512373,,11.7,0.0028552478295775,1862.0,0.0915229204656442,0.0142760783149033,0.0066519764075019,-0.0009270112395077,0.000441287225094,122204607.10592084,17908114387.110645,9536527750.78915,5253656006.422766,2940905264.464917,1661754236.814157,21.15345630217281,0.0606158630543436,2594358938.725911,380182693076.8439,202456982601.50803,111533188019.99245,62434338945.97402,35278432297.628044,9.656672710363216e-09,1.4151086738177125e-06,7.535814685189986e-07,4.151466772679513e-07,2.323918899923858e-07,1.3131269900540637e-07,6.162687148302392e-09,9.030928456577708e-07,4.809199783955605e-07,2.649379521700094e-07,1.4830765800821178e-07,8.380102617551384e-08
682,682,0.02,1864,2,100000.0,17.15,2.43,0.81,1.86353345786491,,12.2,0.0029833675303876,1864.0,0.079116116447057,0.0164357721976852,0.0069150087872536,-0.0006202163202211,0.0002095944162178,127688130.3005914,18687814210.34824,9964447551.49475,5489396255.913275,3072868556.299279,1736319902.6856122,24.64391710174945,0.0714140916341191,3056523121.9403024,447337869996.1227,238523066057.9581,131401928606.77934,73556514383.14279,41563001331.05738,1.0102728084435242e-08,1.478586185067812e-06,7.883904626638717e-07,4.343228896112346e-07,2.431264001628108e-07,1.3737821834442318e-07,6.443844537039219e-09,9.430897705610672e-07,5.028607652736214e-07,2.770250922465459e-07,1.5507382881192514e-07,8.762424113450529e-08
683,683,0.02,1866,2,100000.0,17.15,2.43,0.81,1.86473292987397,,11.6,0.0028423300400639,1866.0,0.0964669271885353,0.0167991464166167,0.0073170960245512,0.0016796843737293,-0.000124599638375,121651725.71473992,17781616730.640488,9493382333.813816,5229887273.71779,2927599941.265937,1654236083.3172572,20.429341335671914,0.0594748064834668,2545521717.4923844,372074389360.569,198645853654.77948,109433643929.57912,61259050677.970924,34614337373.37775,9.635089400655194e-09,1.408343908656516e-06,7.518971635090735e-07,4.142187966636812e-07,2.3187247856716938e-07,1.3101920633601222e-07,6.143629387329502e-09,8.980033982975083e-07,4.794327606000124e-07,2.641186465580907e-07,1.4784902497545296e-07,8.354187624826564e-08
684,684,0.02,1868,2,100000.0,17.15,2.43,0.81,1.86592813746768,,10.9,0.0026759199880144,1868.0,0.0977020712952969,0.0160958862913846,0.0069267986851359,0.0008664652417298,-0.0001824186978267,114529375.48701952,16719148085.114435,8937572759.968346,4923692777.946633,2756197587.6549087,1557385433.0244243,19.673302231330645,0.0511537417934332,2189380148.758944,319608578725.3711,170853497590.0671,94122884899.9172,52688354047.23626,29771477723.77816,9.082076764851489e-09,1.3258134492241146e-06,7.087415045468218e-07,3.9044442166651254e-07,2.1856399691114562e-07,1.2349926815756e-07,5.788100468135685e-09,8.449544795540128e-07,4.5168821410217734e-07,2.48834225732936e-07,1.3929307201354564e-07,7.870734748726565e-08
685,685,0.02,1870,2,100000.0,17.15,2.43,0.81,1.86712822823299,,10.3,0.0025334502272852,1870.0,0.0845558444653984,0.0171193433128587,0.0065279788939347,6.714616088749184e-05,-0.0005613255005589,108431669.72781032,15859398422.805902,8461723759.13286,4661548418.204927,2609453734.103846,1474468032.2800374,22.78725477523006,0.0568390123609221,2432709729.047469,355812217379.37286,189842301285.4801,104583782744.09685,58544182731.749855,33080305194.056717,8.609039783707156e-09,1.2591726412618413e-06,6.718269363921006e-07,3.701082523836722e-07,2.071801630191209e-07,1.1706684939527023e-07,5.483880367363768e-09,8.020815677499342e-07,4.279476735279201e-07,2.357556045782554e-07,1.3197188734543645e-07,7.457052275246991e-08
686,686,0.02,1872,2,100000.0,17.15,2.43,0.81,1.86832399862256,,11.2,0.0027598666501049,1872.0,0.0959851191554858,0.0168643428697195,0.0062701048585148,-0.0005034106503424,4.302773152806e-05,118122292.6244946,17243646829.856125,9217954611.350746,5078154636.193225,2842662649.6081643,1606242390.361118,20.065688459705655,0.0545681101245458,2335515113.3305635,340941552058.16266,182257487815.98328,100405322629.1644,56205153428.282265,31758640092.485703,9.388112515421802e-09,1.3704889485129771e-06,7.326237336801126e-07,4.036010987938344e-07,2.259288759552443e-07,1.276607823358759e-07,5.978193712820203e-09,8.727045401331921e-07,4.665225934770906e-07,2.5700645868199e-07,1.438677458926357e-07,8.129226030049902e-08
687,687,0.02,1874,2,100000.0,17.15,2.43,0.81,1.86952002014486,,9.6,0.0023697914293559,1874.0,0.0859245405104531,0.0155138741923806,0.0066423349642081,0.0001862351839035,0.0001839368976654,101427073.17643765,14778019353.464138,7915103374.049106,4360416230.015077,2440885172.2367005,1379218611.8852034,23.35394249993156,0.0555213570099491,2376314080.025827,346231182314.04346,185441332413.2304,102159296898.30658,57186997720.2477,32313429779.79045,8.071041964973758e-09,1.1759583573265503e-06,6.298429944629054e-07,3.469793741951336e-07,1.942330192505368e-07,1.097510846638955e-07,5.136869289743267e-09,7.484466563280143e-07,4.008678370967877e-07,2.208373713347573e-07,1.2362091982326088e-07,6.98518207156678e-08
688,688,0.02,1876,2,100000.0,17.15,2.43,0.81,1.87072091189329,,10.7,0.0026460017437617,1876.0,0.0863057653213953,0.0173448544486878,0.0067940235434703,-0.0010812091597155,-1.9622509051160385e-05,113248874.63300309,16468714853.173162,8837645824.164257,4868643208.521627,2725381796.074607,1539973014.869341,24.937791591371877,0.0622744619784343,2665346972.6769905,387596251353.7754,207996703007.9708,114585010040.3192,64142695837.78738,36243736871.44879,9.021037072202981e-09,1.311844269565219e-06,7.03978126662569e-07,3.878202853470442e-07,2.1709505103666054e-07,1.2266924243042374e-07,5.739647733310919e-09,8.3466279187213e-07,4.479070894686559e-07,2.467512109647685e-07,1.3812703657266934e-07,7.804848085950833e-08
689,689,0.02,1878,2,100000.0,17.15,2.43,0.81,1.87191739851127,,11.7,0.0028983854761577,1878.0,0.0768761771951473,0.0168990368088753,0.0072953542458323,0.0003917459512248,-0.0004048671973457,124050898.37955353,18004770577.89221,9680607490.367023,5333029276.130339,2985337040.442527,1686860347.1238356,25.96535239726592,0.0746537204154996,3195179233.783385,463748911221.0838,249343426187.7688,137362845564.51932,76893332027.96463,43448465281.82079,9.893518818127228e-09,1.4359471705188391e-06,7.720643189846948e-07,4.253288463867779e-07,2.3809169118390295e-07,1.3453336336799174e-07,6.291557879861963e-09,9.131578866752924e-07,4.909767130546485e-07,2.704781892277106e-07,1.5140898636116405e-07,8.555342724485193e-08
690,690,0.02,1880,2,100000.0,17.15,2.43,0.81,1.87311874637202,,10.7,0.0026553156317458,1880.0,0.0879924478790027,0.0175841782547313,0.0062903368682497,0.0016881121002778,-3.216616919508885e-05,113647509.03872272,16542616385.776691,8868754210.031166,4885780762.412378,2734975100.6982336,1545393697.676089,22.684501910615158,0.0601311994793303,2573615337.715339,374617372756.2281,200838206260.96335,110641407041.96783,61935135463.71025,34996358096.97026,9.072777953446528e-09,1.3206403422890626e-06,7.080158496381169e-07,3.900446596808788e-07,2.1834021710397017e-07,1.2337282170340841e-07,5.7680014332121705e-09,8.395946011427994e-07,4.5011973801235166e-07,2.479701550726727e-07,1.3880938028524616e-07,7.843403818059538e-08
691,691,0.02,1882,2,100000.0,17.15,2.43,0.81,1.87432030347042,,11.3,0.0028091346157321,1882.0,0.0901694998710148,0.018719636034583,0.0059250192292954,-0.0006507591276017,-0.0001768733970383,120230961.55333892,17467199040.622932,9382509616.545609,5168807692.94728,2893408654.204184,1634916346.3561506,21.63763298856386,0.0604717508829483,2588190937.790192,376013346990.1732,201975647949.0477,111268021624.62508,62285903409.43687,35194559013.87597,9.610375866102217e-09,1.3961989984912048e-06,7.499685839434908e-07,4.131563456455159e-07,2.312777369646094e-07,1.3068314845961425e-07,6.106373958874305e-09,8.871362915018791e-07,4.7652544445420986e-07,2.625170113160917e-07,1.4695245742150786e-07,8.303527205758986e-08
692,692,0.02,1884,2,100000.0,17.15,2.43,0.81,1.87552205314643,,9.7,0.0024156932167544,1884.0,0.0934622567675837,0.0162399392175699,0.0060079076035387,0.0004708585674067,-0.0004666635530832,103391669.67709208,14991792103.178354,8068415343.95999,4444875518.828257,2488164013.2571225,1405933452.151112,21.009091598078875,0.0500350075667471,2141498323.8567784,310517256959.2329,167116925272.9355,92064413922.8148,51536057793.74959,29120374403.84685,8.272525493054207e-09,1.19951619649286e-06,6.455662417476881e-07,3.556412828789659e-07,1.990818050898559e-07,1.1249088404106421e-07,5.254779219337726e-09,7.619429868039703e-07,4.100692194529908e-07,2.2590639634536018e-07,1.264584718672397e-07,7.145517536576068e-08
693,693,0.02,1886,2,100000.0,17.15,2.43,0.81,1.87671928311662,,11.5,0.0028690785571531,1886.0,0.0894726110048435,0.0170687927347222,0.0068509262255349,-0.0013253171236859,-0.0006112728975934,122796562.24615708,17771072583.00693,9582722380.891697,5279104545.161892,2955150913.8677983,1669803720.2631638,22.802101431227747,0.0633134009436987,2709813560.390305,392163205445.2699,211466759151.95377,116496657736.40569,65212802972.00969,36848399349.23266,9.837425965427261e-09,1.423668608174216e-06,7.676869795450243e-07,4.229173779529476e-07,2.367417930932261e-07,1.3377060541772582e-07,6.245355890794609e-09,9.038255698033132e-07,4.873712307302335e-07,2.684919354921047e-07,1.5029711606351515e-07,8.4925166552394e-08
694,694,0.02,1888,2,100000.0,17.15,2.43,0.81,1.87792135551894,,9.4,0.0023494441322471,1888.0,0.0787050966057955,0.0167280363413514,0.0069950997008694,-0.0002518952286034,0.0001722542995993,100556208.86018042,14524263625.552229,7847143401.705668,4322977203.33486,2419927456.2146225,1367376484.967874,24.550922150828438,0.0560868619994298,2400517693.5756016,346728980880.4759,187330119078.096,103199826078.95108,57769467859.41284,32642553683.668224,8.063650533777933e-09,1.1647076542012896e-06,6.292661865144462e-07,3.466616117325093e-07,1.9405514135026333e-07,1.0965057501539153e-07,5.117786242946261e-09,7.392092185489201e-07,3.993786460616941e-07,2.2001697866871775e-07,1.2316167827651046e-07,6.959232694847484e-08
695,695,0.02,1890,2,100000.0,17.15,2.43,0.81,1.87912356994548,,10.0,0.0025042204627741,1890.0,0.098960188071514,0.0173146476227751,0.006483589019778,-0.0014625392975869,-7.639527055480807e-05,107180635.80673449,15476082459.944372,8364096345.665729,4607765651.504474,2579347076.657396,1457456309.3345668,19.6624659351538,0.0481294719301162,2059941398.6089776,297440136528.11865,160752436246.5884,88558228351.41397,49573356088.019775,28011352663.32768,8.605269456537679e-09,1.2425365710608144e-06,6.715327099260713e-07,3.699461635520872e-07,2.0708942851013578e-07,1.1701557999310585e-07,5.4587355959976225e-09,7.882006070856378e-07,4.2598544136990797e-07,2.346746144073744e-07,1.313667678476063e-07,7.422860086146297e-08
696,696,0.02,1892,2,100000.0,17.15,2.43,0.81,1.882221662924,,10.5,0.0026344838879325,1892.0,0.0833401920318567,0.0161887660880871,0.006217017586239,0.0004996583266258,-0.0001280292536337,112755910.40351538,16270572491.871754,8799176185.694891,4847450353.795988,2713518404.5705805,1533269622.7767746,25.16752085635317,0.0616802507439349,2639914731.840415,380937228594.54224,206012037484.74268,113491661368.84029,63530658266.253006,35897905932.97014,9.064183312599248e-09,1.3079531808087138e-06,7.073451463570441e-07,3.89675170448192e-07,2.1813338345741185e-07,1.2325595065263468e-07,5.746619248892037e-09,8.292317869429259e-07,4.48451128301388e-07,2.4705092098040536e-07,1.3829480902707478e-07,7.814328044054126e-08
697,697,0.02,1894,2,100000.0,17.15,2.43,0.81,1.88342897324639,,9.6,0.0024137433291226,1894.0,0.0926666962168581,0.0148791225064238,0.0057992572433348,0.0008760281455784,-0.0001241376846433,103308214.48644952,14897623827.345009,8061902719.269658,4441287725.58568,2486155628.996331,1404798617.5493836,21.863843984092107,0.0546489278168341,2338974110.560503,337293182485.50055,182527418908.22614,100554027182.97488,56288395651.33921,31805675989.39749,8.312856960219383e-09,1.198760587814814e-06,6.487136039049707e-07,3.573751590374689e-07,2.00052398809018e-07,1.1303931660859069e-07,5.268725155904609e-09,7.597797117346553e-07,4.111575238486308e-07,2.2650594128188042e-07,1.267940866958352e-07,7.164481403589914e-08
698,698,0.02,1896,2,100000.0,17.15,2.43,0.81,1.88463638090579,,8.8,0.0022175826104182,1896.0,0.0901122681489165,0.0144959450030845,0.0061822025923495,-0.0006357108295095,-0.0003337047001682,94912535.72590476,13678049541.060291,7406725918.797239,4080352003.169736,2284110088.730885,1290633079.2634706,21.554475478188827,0.0468921848282667,2006985510.649817,289230996020.7493,156619897326.41095,86281620084.01083,48298950373.11476,27291251570.051247,7.646791855012224e-09,1.1019956112550324e-06,5.967356260687109e-07,3.287405844210863e-07,1.84023261931369e-07,1.0398207615927837e-07,4.843865216756271e-09,6.980598284334737e-07,3.780025659805128e-07,2.082409345521388e-07,1.1656965358081681e-07,6.586751299420914e-08
699,699,0.02,1898,2,100000.0,17.15,2.43,0.81,1.88584865215116,,10.5,0.0026519267359067,1898.0,0.0763900649406017,0.0149982925991813,0.0060752251598756,0.0005160476097655,-0.0002934088333127,113502464.29680948,16346476400.129292,8857435297.92859,4879545194.068445,2731484537.9839664,1543421360.2977364,26.88454486359837,0.0666947622188334,2854535822.966074,411106514316.8897,222760505810.9039,122718362482.65364,68695605085.3985,38816351611.3611,9.153477269456076e-09,1.318271819834749e-06,7.143134130837218e-07,3.9351397607007446e-07,2.2028228008270466e-07,1.2447018156129522e-07,5.796578933228409e-09,8.348157136546709e-07,4.523498513313758e-07,2.491987204939316e-07,1.3949710984171172e-07,7.882263876492839e-08
700,700,0.02,1900,2,100000.0,17.15,2.43,0.81,1.88705621453883,,11.9,0.0030122206930584,1900.0,0.0877369781184727,0.0180356124010477,0.0072525627677381,-0.0011786479347514,-0.0005318087685269,128923045.66290422,18464912848.44866,10060817114.815424,5542486075.227659,3102587313.850265,1753112443.3600528,21.877755935919307,0.0664688573900088,2844867096.2923803,407454095800.7545,222005983682.62964,122302697597.61636,68462923111.70915,38684875000.98517,1.0409605371115912e-08,1.4909084328257136e-06,8.123383630730644e-07,4.475157449264786e-07,2.505115311273223e-07,1.415511758408753e-07,6.588631437991784e-09,9.43652119506767e-07,5.141595561423495e-07,2.8324957583889904e-07,1.5855818647503593e-07,8.959307235773876e-08
701,701,0.02,1902,2,100000.0,17.15,2.43,0.81,1.88826382191019,,9.3,0.0023593203412963,1902.0,0.0821938493097523,0.0185068555763885,0.0066385917321219,0.0002883863763394,0.0002772423040091,100978910.60748656,14443759129.416649,7880129939.930025,4341149427.985402,2430099951.5353074,1373124438.6345134,24.766590201810168,0.0598788006031572,2562812665.815131,366578017292.5288,199995194014.5453,110176993109.80936,61675164621.25199,34849461951.03753,8.161592888688543e-09,1.1674128893586743e-06,6.369093515939191e-07,3.508722176445543e-07,1.964121653118972e-07,1.1098240797235356e-07,5.164015282923716e-09,7.386472327583876e-07,4.029862393683462e-07,2.220043953406458e-07,1.2427419956568756e-07,7.022095548274774e-08
702,702,0.02,1904,2,100000.0,17.15,2.43,0.81,1.88947145662132,,9.6,0.0024408252806183,1904.0,0.0908133874343301,0.0139879878391254,0.0069887806121476,-0.0009010809561591,-0.0004060072440256,104467322.0104668,14923205765.700796,8152356437.265402,4491118516.337826,2514050039.036935,1420560313.319899,22.036115884099008,0.0536656174064277,2296888424.9951115,328111584822.8998,179243162137.46896,98744736027.8272,55275585928.62067,31233389330.541004,8.453696112916559e-09,1.207614440055417e-06,6.597043228304044e-07,3.6342992634968396e-07,2.0344175225009482e-07,1.1495446583451957e-07,5.346008890479838e-09,7.636798681400405e-07,4.171885442570716e-07,2.298284195907221e-07,1.286539522708933e-07,7.269572837054361e-08
703,703,0.02,1908,2,100000.0,17.15,2.43,0.81,1.89189158201575,,9.6,0.0024515084107339,1908.0,0.0725260713919949,0.0159881253508919,0.0069252138113541,-0.0003871826655222,-0.0004969407447739,104924559.97941728,14949298288.656227,8188038091.851721,4510775475.750649,2525053663.0560703,1426777895.0472162,27.821642436313937,0.0653063483664838,2795111710.08551,398238112338.8187,218123203544.0561,120163680994.33032,67265538817.47839,38008294749.29362,8.509496534526206e-09,1.2124044361574952e-06,6.640588417130262e-07,3.658288229796313e-07,2.047846128635979e-07,1.157132472685573e-07,5.376649383055645e-09,7.660469144362926e-07,4.195796481169592e-07,2.311456744117381e-07,1.2939132861091856e-07,7.311238179762584e-08
