,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,26876.75,2.687675,735.0,0.0010993834454779,0.0157207908469713,0.0015215313842236,-0.0011052722531795,1.8317283961076184e-06,48277058509408.16,38521716814230.99,32969165329846.61,3.3427842561698604,8.984306445551061,161379589399135.44,128769627528547.23,110208669045691.72,0.0015453847204372,0.0012331089425864,0.0010553676201375,0.0008757981352672,0.0006988256698908,0.0005980963714177
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,26906.0,2.6906,740.0,0.0011012892850885,0.0161438778476009,0.0014521791683699,-0.0010252867035341,1.7658497608192212e-06,48091553218856.125,38484291659358.61,32957436714133.99,3.359746982590066,9.03953140969824,161571807724308.5,129294567469991.88,110726151921711.22,0.001549690911212,0.001240108772065,0.0010620126969139,0.0008777865165623,0.0007024308856131,0.0006015524896122
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,27095.75,2.709575,745.0,0.0010460899476071,0.0154167126842032,0.0015609887355946,-0.0010639438574851,4.804666641110804e-07,48190988090837.39,38675787619281.21,33141918691667.61,3.5738425255518464,9.682364005655888,172205120171139.6,138203612719825.06,118428949417741.36,0.0015637327428444,0.0012549772862421,0.0010754106830339,0.0008848179099122,0.0007101126356031,0.0006085071999762
120,120,2,25,3000,1000000.0,750,17.15,2.43,0.81,,27173.0,2.7173000000000003,750.0,0.0011134977555684,0.0149692103343202,0.0014769575622965,-0.0010811247242609,-1.221401899869252e-06,48087972364177.27,38705916518421.88,33188324878646.957,3.367783850335591,9.151329927053158,161950796977735.5,130353885176114.28,111771725864175.72,0.0015710357898127,0.0012645236872836,0.0010842637696059,0.0008881938993739,0.0007149055622679,0.0006129946063106
121,121,2,25,3000,1000000.0,755,17.15,2.43,0.81,,27312.5,2.73125,755.0,0.0011224852884481,0.0147245919174281,0.0014930279053879,-0.0010588011610587,6.413677314590273e-07,48093202650493.35,38824076693816.44,33310377881694.547,3.363109110791107,9.18567250989761,161745870754991.94,130572175380703.42,112028639781119.64,0.0015816813745448,0.001276839877701,0.0010955062539173,0.0008934117389808,0.0007212222094132,0.0006187960249947
122,122,2,25,3000,1000000.0,760,17.15,2.43,0.81,,27432.25,2.743225,760.0,0.0011310058771698,0.0153711049691876,0.0014846803855501,-0.0010729224746172,-4.82777552030665e-06,48061364820290.27,38953795000000.0,33407884933448.383,3.3599631793914964,9.217317512285009,161487613893275.3,130885908674447.14,112251486059465.16,0.0015912776406557,0.0012897324750132,0.0011061113331878,0.0008979974966702,0.0007278280699393,0.0006242060988375
123,123,2,25,3000,1000000.0,765,17.15,2.43,0.81,,27747.0,2.7747,765.0,0.0011399016335928,0.0152133619318594,0.0014863114085526,-0.0010279495065545,-5.16347976234958e-07,48367321513295.39,39400740000000.0,33742100487432.902,3.355575543887122,9.310678601413375,162299558662745.6,132211636140069.92,113223718951627.69,0.0016120617904816,0.0013132095283225,0.0011246095343822,0.0009087954648518,0.0007403183121058,0.0006339955767268
124,124,2,25,3000,1000000.0,770,17.15,2.43,0.81,,27711.25,2.771125,770.0,0.0011459674672095,0.0151652748697633,0.0014499770261589,-0.0010229710047663,-3.87250159267716e-07,48059833386685.625,39349975000000.0,33649592275078.668,3.359649138569477,9.31000012608963,161464046150891.72,132202001790472.72,113050731498523.88,0.0016122827132198,0.0013200895631008,0.0011288565129947,0.0009081240802364,0.0007435452296865,0.0006358325212921
125,125,2,25,3000,1000000.0,775,17.15,2.43,0.81,,28064.5,2.8064500000000003,775.0,0.0011246337695638,0.0155637916287727,0.0015580217882176,-0.0010278900556305,1.9804954878060126e-06,48424183316366.125,39842612356752.2,34028882451929.07,3.45526131849667,9.698215193807474,167338862401432.56,137683631819286.16,117593195967712.6,0.0016352348296851,0.0013454440110172,0.0011491203359509,0.0009201972365372,0.0007571229760877,0.0006466455694283
126,126,2,25,3000,1000000.0,780,17.15,2.43,0.81,,28394.75,2.839475,780.0,0.0011658049785125,0.0152136625282187,0.0015120877766343,-0.001005227762617,1.0382037231445425e-06,48646629591123.7,40227722853334.65,34379075148419.95,3.345361301632208,9.499139087396118,162741739448004.94,134577249158048.31,115011266706304.69,0.0016534665640285,0.0013673135270429,0.0011685218840013,0.0009296961429962,0.0007688006156358,0.0006570258583977
127,127,2,25,3000,1000000.0,785,17.15,2.43,0.81,,28588.5,2.8588500000000003,785.0,0.0011679123987277,0.0163310883418682,0.0014740974818973,-0.0009862959280698,-2.594718266322535e-06,48536575583881.52,40417904240436.3,34592085000000.0,3.3607788837803128,9.608036947473238,163121958659517.3,135836688627086.84,116257247064426.16,0.0016606673374163,0.0013828889370845,0.0011835599236569,0.0009330018498706,0.0007769394311523,0.0006649517174961
128,128,2,25,3000,1000000.0,790,17.15,2.43,0.81,,28749.75,2.874975,790.0,0.001177319705647,0.0157040781668451,0.0014553598832938,-0.0009814620838758,-1.1792555019069903e-06,48555984438744.51,40561090786074.016,34787197500000.0,3.355130067768627,9.646021740258634,162913444991970.2,136089240265071.56,116716863057129.44,0.0016720360521672,0.0013967301228358,0.0011979048318387,0.0009388495519743,0.0007842650571761,0.0006726245006631
129,129,2,25,3000,1000000.0,795,17.15,2.43,0.81,,28968.0,2.8968,795.0,0.001183384255114,0.0154522839718694,0.0014864152610631,-0.0010103723868867,4.774587190694768e-07,48668301692896.02,40783575623774.58,35051280000000.0,3.359114182015484,9.73055194201382,163480197995140.8,136994856734392.14,117739678498367.22,0.0016865107072093,0.0014132799907792,0.0012146378025354,0.0009463468839735,0.0007930297209136,0.0006815662033287
130,130,2,25,3000,1000000.0,800,17.15,2.43,0.81,,29386.75,2.938675,800.0,0.0011912523592627,0.0154308063040403,0.0015321413294343,-0.0009792984138257,4.512870747583889e-07,49111840256867.695,41286462574526.76,35557967500000.0,3.3579066775305426,9.867694962641114,164911281005462.8,138634663163476.23,119399109047957.48,0.0017127102723104,0.0014398106075624,0.0012400369418291,0.000960406759494,0.0008073775595616,0.0006953539546116
131,131,2,25,3000,1000000.0,805,17.15,2.43,0.81,,29571.25,2.957125,805.0,0.0011982064478388,0.01491250104493,0.0014838978902742,-0.001021228831405,1.209362517859763e-06,49158557584895.75,41458464547129.24,35781212500000.0,3.359215572684798,9.933557562248456,165133148394696.7,139267039445862.2,120196046503206.31,0.001725244306254,0.0014550056677812,0.0012557596514072,0.000966585510916,0.000815181590039,0.0007035520012112
132,132,2,25,3000,1000000.0,810,17.15,2.43,0.81,,29712.25,2.971225,810.0,0.0012069719132909,0.0163434583321177,0.0014872928922634,-0.0010255871940047,4.2018284469783173e-07,49130079651285.04,41568520321403.31,35951822500000.0,3.3555304143186118,9.969966506200974,164856329820292.25,139483463997753.62,120636594725031.77,0.0017348906949403,0.001467875477099,0.001269537577877,0.0009713456397521,0.000821846845186,0.0007107997030411
133,133,2,25,3000,1000000.0,815,17.15,2.43,0.81,,29934.0,2.9934,815.0,0.0012165616922743,0.0160063132043188,0.0014867810904968,-0.001004983762204,-2.9259738296574588e-06,49231915800023.67,41790478718212.91,36171300778776.04,3.3496549850369077,10.027007633132278,164912405799613.5,139985785093797.31,121163195366175.88,0.0017494110096227,0.0014849863625865,0.0012853140241748,0.0009785186602989,0.000830614908725,0.0007189298284284
134,134,2,25,3000,1000000.0,820,17.15,2.43,0.81,,30044.0,3.0044,820.0,0.0012249527362655,0.0149384206840056,0.0015279765508416,-0.0009847243928389,-6.475302951343647e-06,49147022080611.66,41855445994526.375,36251059755129.88,3.3470826119161368,10.055949407005205,164498724386765.53,140093278967046.94,121334982974273.88,0.0017572376025423,0.0014965294021705,0.001296146188252,0.000982036967602,0.0008363394875619,0.0007243547886969
135,135,2,25,3000,1000000.0,825,17.15,2.43,0.81,,30155.75,3.015575,825.0,0.0012314383164948,0.0147300520516855,0.0014485750749412,-0.0009969813885978,2.2926830471151047e-06,48972181756964.04,41922197303037.34,36332537902715.57,3.3497655275002494,10.10143908509538,164044837512644.0,140429112978447.44,121705120393689.52,0.0017619866391556,0.0015083328714775,0.0013072206312739,0.0009835756363877,0.0008419811086983,0.0007297162962146
136,136,2,25,3000,1000000.0,830,17.15,2.43,0.81,,30518.25,3.051825,830.0,0.0012383376444517,0.0146220561410446,0.0014694046606655,-0.0009565805890591,1.0648643975083429e-06,49077623466549.695,42336139635995.23,36715287888559.92,3.351273540239368,10.22753510916199,164473099564480.06,141880466446642.8,123043390732835.77,0.0017766125888443,0.0015325705143739,0.0013290953811224,0.0009907886006663,0.0008546902149032,0.0007412153674262
137,137,2,25,3000,1000000.0,835,17.15,2.43,0.81,,30581.25,3.058125,835.0,0.0012405147225535,0.014223968922512,0.0014953339925713,-0.0010127787810402,7.45993083265618e-07,48908376835454.24,42333348702924.68,36736968480600.25,3.3657812362556823,10.293156730640469,164617727597320.66,142487240754403.12,123650725323332.84,0.0017810859985993,0.001541644591933,0.0013378423988986,0.0009922867853781,0.0008588880927299,0.000745344881937
138,138,2,25,3000,1000000.0,840,17.15,2.43,0.81,,30638.0,3.0638,840.0,0.001250675037653,0.0145582293876178,0.0014716431725302,-0.0009941502062837,-1.2884840979432877e-06,48728072475406.22,42321552796884.81,36750929113387.945,3.358291816091989,10.289188327954374,163643943650912.06,142128868417851.0,123420990559093.22,0.0017853424997192,0.0015506147283072,0.0013465132585208,0.0009935744909672,0.0008629443591952,0.0007493583027491
139,139,2,25,3000,1000000.0,845,17.15,2.43,0.81,,30894.25,3.089425,845.0,0.0012557553994269,0.0145517588219922,0.0014902477659457,-0.0009705121913957,-5.289521022204227e-07,48862295603784.25,42634065000000.0,37003640375073.125,3.364560966095783,10.39436729987716,164397144329739.8,143442268738304.8,124498710760440.66,0.0018010489010163,0.0015714782730789,0.0013639425861515,0.0010011206370274,0.0008735128340667,0.0007581532461147
140,140,2,25,3000,1000000.0,850,17.15,2.43,0.81,,30942.0,3.0942,850.0,0.0012697149443283,0.0145699436003879,0.0015004261595886,-0.0009742011845806,-2.613332636458531e-07,48664063680325.81,42699960000000.0,37006082493065.234,3.3472355283813355,10.357078254598708,162891059312232.3,142927679913462.2,123868816584840.0,0.0018042897199653,0.0015831620510985,0.0013720534038636,0.0010018954064136,0.0008791064811001,0.0007618809703751
141,141,2,25,3000,1000000.0,855,17.15,2.43,0.81,,31068.0,3.1068,855.0,0.001272874245501,0.0140945567117051,0.0014336869896018,-0.0009951203864608,-7.993587454085482e-07,48397967585937.09,42873840000000.0,37101802778314.375,3.3585683605701413,10.434301708978929,162546348620139.72,143993363583909.2,124607764946557.5,0.0018051118583826,0.0015990770038221,0.0013837957976972,0.0010010542036927,0.0008867942168076,0.0007674065149505
142,142,2,25,3000,1000000.0,860,17.15,2.43,0.81,,31246.0,3.1246,860.0,0.0012780529488907,0.0158412776474255,0.0014544091209802,-0.0009509794733412,-1.1694247957412513e-06,48276834916681.23,43105278804050.59,37259084213539.016,3.364527851384464,10.512716533622411,162427408506546.28,145027708240973.72,125358186852493.56,0.0018112567689582,0.001617229632937,0.0013978913199969,0.0010032175494925,0.0008957499439767,0.0007742630026502
143,143,2,25,3000,1000000.0,865,17.15,2.43,0.81,,31220.5,3.12205,865.0,0.0012546966225954,0.0151359001017446,0.0015060058292702,-0.0009347321676393,-1.724161473545528e-06,47961217751420.016,42978028130940.29,37173433589472.56,3.456086324716591,10.791304507043602,165777007185726.84,148552710133810.34,128489243105126.8,0.0018102094629257,0.0016221279789797,0.0014030440511722,0.0010011557617998,0.0008971352795313,0.0007759685631184
144,144,2,25,3000,1000000.0,870,17.15,2.43,0.81,,31370.5,3.1370500000000003,870.0,0.0012972352312203,0.0145197343667152,0.0014886372575396,-0.0009549318683558,-9.262886862462564e-07,47914106329672.79,43092002964797.05,37296525858227.75,3.3532993949267014,10.519500188381372,160670837430426.0,144500831451814.0,125066801865318.56,0.0018186175386453,0.0016355908180344,0.001415618932546,0.0010047055512966,0.000903591403695,0.0007820666906737
145,145,2,25,3000,1000000.0,875,17.15,2.43,0.81,,31600.0,3.16,875.0,0.0013059948338706,0.0155143537343771,0.0015227939512326,-0.0009590306959422,2.502944311429397e-06,47938122085326.17,43314063577798.88,37513464472101.664,3.349967900729818,10.585837241474051,160590239891511.25,145099882057417.12,125668173818192.23,0.0018301205487246,0.001653589134372,0.0014321412520508,0.0010095934528716,0.0009122091793161,0.0007900465533079
146,146,2,25,3000,1000000.0,880,17.15,2.43,0.81,,31520.75,3.152075,880.0,0.0013115451446025,0.0146851836724563,0.0015580423232204,-0.0009448313665807,1.311665212907114e-06,47270639999127.65,43112478015350.31,37363609308228.66,3.3548526965148144,10.57465259080352,158584613543686.53,144634717556207.88,125348282630657.8,0.0018152837252862,0.0016556022871589,0.0014348346435849,0.0009998971983189,0.0009119412383866,0.0007903376867135
147,147,2,25,3000,1000000.0,885,17.15,2.43,0.81,,31859.5,3.18595,885.0,0.001319429064182,0.0145894200532242,0.0014870137020651,-0.0009602871195165,-9.061267573106696e-07,47496781081195.766,43481846293776.53,37708777744722.74,3.353848253780849,10.685427441799671,159300493718407.6,145834716052554.22,126472295080018.56,0.0018343987803621,0.001679335820102,0.0014563710282937,0.001008915832262,0.0009236314997174,0.0008010012892634
148,148,2,25,3000,1000000.0,890,17.15,2.43,0.81,,31770.0,3.177,890.0,0.0013305764825588,0.0150402793705362,0.0015643035196106,-0.0009370542295448,1.8839505903681864e-06,47082276038704.125,43266003900610.5,37546630143002.13,3.3444168410969435,10.625222442919103,157462907154596.0,144699690166884.53,125571701999184.48,0.0018285962108351,0.0016803786360199,0.0014582478033279,0.0010043447551484,0.0009229372016358,0.0008009332647092
149,149,2,25,3000,1000000.0,895,17.15,2.43,0.81,,32068.5,3.20685,895.0,0.0013293146787134,0.0145931527206761,0.0014779632123579,-0.0009359322922113,3.399204407621527e-07,47240925277116.69,43577943303292.17,37842661433389.805,3.366424828681307,10.795385133005292,159029571824687.6,146698686020022.06,127391709818472.64,0.0018452687317059,0.0017021896945903,0.0014781649482507,0.0010118429848593,0.0009333863798682,0.0008105436393374
150,150,2,25,3000,1000000.0,900,17.15,2.43,0.81,,32061.25,3.206125,900.0,0.0013375875556391,0.0147521908440783,0.0014928830949712,-0.0009188570549202,2.986845278981027e-06,46763140431546.16,43473539543924.43,37777375144069.28,3.364586754798111,10.78743960456173,157340887558951.34,146272582081675.2,127107069370507.66,0.0018368780032071,0.0017076609434878,0.0014839129446967,0.0010057151675479,0.0009349671066322,0.0008124620977531
151,151,2,25,3000,1000000.0,905,17.15,2.43,0.81,,32202.25,3.220225,905.0,0.0013487388185921,0.0147948748742584,0.0015305806347077,-0.0009058973275506,5.514034315926434e-06,46546126058057.36,43569761335484.66,37886533343504.24,3.355050806532334,10.804166990255808,156166764335022.88,146180772211310.38,127112991460259.6,0.0018384436065164,0.0017208854086966,0.0014964135771805,0.0010049935616342,0.0009407298379565,0.0008180212900074
152,152,2,25,3000,1000000.0,910,17.15,2.43,0.81,,32260.25,3.226025,910.0,0.0013567643868838,0.0145019163664154,0.0014547197416618,-0.0009148088075465,-4.604886122986797e-07,46344545436976.88,43553096955052.375,37897688410885.0,3.3536205419771923,10.818818732655105,155421373464232.6,146059953410920.44,127093937989943.94,0.00184073002578,0.0017298582287293,0.0015052345925031,0.0010046007989407,0.0009440911672526,0.0008215000858592
153,153,2,25,3000,1000000.0,915,17.15,2.43,0.81,,32343.5,3.23435,915.0,0.0013634281503981,0.0145809227504616,0.0015399553186544,-0.0009136812325004,1.9414244693743253e-06,46177989978027.68,43570104897377.34,37938255949038.73,3.355584561462916,10.852713596648476,154948134772191.62,146197495579379.94,127300083841038.38,0.0018443276603168,0.0017401699308128,0.0015152364766046,0.0010048108113912,0.0009480644886268,0.0008255181691767
154,154,2,25,3000,1000000.0,920,17.15,2.43,0.81,,32580.0,3.258,920.0,0.0013738745063562,0.0141559250908675,0.0014811371223567,-0.0009253707101254,-3.751386479500073e-07,46191208570412.41,43792613775394.24,38158016782204.85,3.3481973201775794,10.908472633720548,154657929591412.44,146626927233880.12,127761105532759.69,0.0018552091272436,0.0017588727226766,0.0015325665468127,0.0010089492168323,0.0009565569886393,0.0008334811393729
155,155,2,25,3000,1000000.0,925,17.15,2.43,0.81,,32429.75,3.2429749999999995,925.0,0.0013773388864421,0.0139373979201438,0.0015130232282002,-0.0008816267773345,-1.786182260982883e-06,45404360871379.945,43495015826765.305,37924659513782.09,3.3579278712031044,10.88965704930075,152464301584815.75,146052869882556.12,127348047954914.23,0.0018336519089555,0.0017565431440985,0.0015315846975784,0.0009954127907329,0.0009535536731756,0.0008314331583953
156,156,2,25,3000,1000000.0,930,17.15,2.43,0.81,,32748.5,3.27485,930.0,0.0013815732707484,0.0144990140169721,0.0016023204351757,-0.0009054927792635,2.051353912273178e-06,45559532267664.914,43825946950575.62,38239471464388.98,3.36575319728659,11.022497409154605,153344374973703.25,147509469660127.0,128706498051412.69,0.0018497961153019,0.0017794095413955,0.0015525889368321,0.0010025047973221,0.0009643584970761,0.0008414321149061
157,157,2,25,3000,1000000.0,935,17.15,2.43,0.81,,32707.0,3.2707,935.0,0.0013936171567081,0.014464841611303,0.001450593972224,-0.0009362509849336,1.593905369977888e-06,45212431056912.62,43673952795902.63,38133139379420.87,3.3546525821767395,10.972026854655212,151671509988899.2,146510466544038.8,127923022387658.88,0.0018457080353725,0.0017829027045771,0.0015567099605411,0.0009984107343126,0.0009644370422463,0.0008420811444872
158,158,2,25,3000,1000000.0,940,17.15,2.43,0.81,,32733.75,3.273375,940.0,0.0014056185547132,0.0144348363067112,0.001530208859289,-0.0009186177299602,-3.4502286631889526e-06,44747027741283.66,43613136982588.766,38106406169321.45,3.3437352593275627,10.945341605890526,149622791301518.94,145831346172965.72,127418225194497.28,0.0018365447537133,0.0017900066655032,0.001563994836434,0.0009916656378059,0.000966536806704,0.0008444988524573
159,159,2,25,3000,1000000.0,945,17.15,2.43,0.81,,32704.0,3.2704,945.0,0.0014124716745697,0.0135428125499013,0.0015489784580908,-0.000924849066484,-2.6495819751906954e-06,44302557632907.43,43477051748525.82,38013904809060.71,3.345213237884922,10.940191488047937,148201585100992.8,145440090345108.2,127164688667915.4,0.0018279071864074,0.0017938471181154,0.00156843969054,0.0009851974869553,0.0009668399390796,0.0008453508214484
160,160,2,25,3000,1000000.0,950,17.15,2.43,0.81,,32889.25,3.288925,950.0,0.0014188858075953,0.0140804592630846,0.001472921860474,-0.0009053755868051,-6.782721014271251e-07,44262526934110.73,43626331531546.63,38171036245785.67,3.347726632290053,11.010532498977843,148180329832668.2,146050500129761.56,127787479223115.28,0.0018360530035866,0.0018096629946862,0.0015833719989239,0.000987709607061,0.0009735130314336,0.0008517791871115
161,161,2,25,3000,1000000.0,955,17.15,2.43,0.81,,32784.75,3.2784750000000003,955.0,0.0014255101718844,0.0140230227909312,0.0015473807279718,-0.0008668930494363,-2.5635253127631365e-06,43732103271769.625,43391030888066.74,38030310000000.0,3.3497135073901214,10.981916448782748,146489542930817.75,145347051857738.9,127390230805879.88,0.0018236650580788,0.0018094420561671,0.001585895539117,0.0009791090887708,0.0009714728891411,0.0008514528088981
162,162,2,25,3000,1000000.0,960,17.15,2.43,0.81,,32938.25,3.293825,960.0,0.0014294043927804,0.0138548174020666,0.0015319492110565,-0.0008860941526729,-2.995234924944036e-07,43416261879486.03,43497051998905.3,38208370000000.0,3.358072395079825,11.060920553350892,145795184435260.47,146066483940362.34,128306678418870.31,0.0018203071277889,0.0018236944030601,0.001601956622734,0.000975271567094,0.0009770863780188,0.0008582852431986
163,163,2,25,3000,1000000.0,965,17.15,2.43,0.81,,33149.75,3.314975,965.0,0.0014381388057813,0.0139356901048273,0.0015085835431574,-0.0009036347273774,-3.05224852275794e-06,43377339652815.84,43678589663978.22,38453710000000.0,3.3550399244069267,11.121908608174028,145533166097584.75,146543875105151.8,129014139854818.72,0.0018278792449594,0.0018405736298008,0.0016204022414299,0.0009775197161642,0.0009843084641086,0.0008665644316944
164,164,2,25,3000,1000000.0,970,17.15,2.43,0.81,,33136.25,3.313625,970.0,0.0014466193972281,0.0141570551722759,0.0015096140831174,-0.0009117332758057,-1.4159913148955227e-06,42773346759480.125,43563080226362.38,38438050000000.0,3.352695373753873,11.10973180941419,143408023264219.56,146055796327852.56,128872888989204.58,0.0018118995193699,0.0018453530084578,0.0016282542657263,0.0009670073669362,0.0009848614311665,0.0008689962403379
165,165,2,25,3000,1000000.0,975,17.15,2.43,0.81,,33240.0,3.3240000000000003,975.0,0.0014587953392605,0.0149287428133097,0.0015442091860199,-0.0008793455059394,-3.2750967033260228e-06,42599350547976.445,43601449147894.125,38558400000000.0,3.3417997532512027,11.10814034192289,142358473033000.03,145707285272569.8,128854427966305.52,0.001814096833898,0.0018567712848927,0.0016420126236759,0.0009660527197967,0.0009887779507099,0.0008744134995452
166,166,2,25,3000,1000000.0,980,17.15,2.43,0.81,,33164.0,3.3164,980.0,0.0014598991440095,0.0134802337959894,0.0016486652273301,-0.0008438917806659,1.2870278366874256e-06,42208536147052.56,43444840000000.0,38469454890124.72,3.356448758573553,11.131351707594716,141671107500774.0,145820707369490.78,129121044621103.52,0.0018067379564049,0.0018596579887175,0.0016466864444208,0.0009601599673122,0.0009882834128375,0.0008751033303106
167,167,2,25,3000,1000000.0,985,17.15,2.43,0.81,,33174.25,3.317425,985.0,0.0014702524315168,0.0134649711686539,0.0015415729022903,-0.0008858524553576,8.26820524481806e-07,41724861517752.67,43458267500000.0,38422644256615.52,3.349771135752625,11.112646765632109,139769142449852.44,145575672629780.6,128707438276769.3,0.001795080817623,0.0018696551532757,0.0016530133152883,0.000951977976501,0.0009915266834208,0.0008766358904671
168,168,2,25,3000,1000000.0,990,17.15,2.43,0.81,,33376.75,3.3376750000000004,990.0,0.0014796291771972,0.0136703317397011,0.0015305434808319,-0.0008596604813526,-2.8597538588077736e-06,41554953099950.14,43723542500000.0,38598122441999.87,3.345441791688874,11.16594429441675,139019015174078.95,146273870256859.44,129127157394428.05,0.001796977848122,0.001890755047297,0.0016691144095518,0.0009509273147903,0.0010005524675395,0.0008832643569934
169,169,2,25,3000,1000000.0,995,17.15,2.43,0.81,,33013.5,3.30135,995.0,0.0014844102264248,0.0145533936285538,0.001536116582022,-0.0008867565579107,3.835666470691372e-07,40684494799944.79,43245040643718.84,38119630600805.664,3.351570996107621,11.06472741483569,136357200833504.23,144939066371708.44,127760861996499.6,0.0017682866581346,0.0018795766981203,0.0016568089277223,0.0009336756156964,0.0009924380319181,0.000874814096779
170,170,2,25,3000,1000000.0,1000,17.15,2.43,0.81,,33146.25,3.314625,1000.0,0.0014940281969017,0.0141810178956044,0.0015039838597639,-0.0009158810896177,1.99291622170091e-06,40350005408876.39,43321181008171.47,38214261926032.56,3.346673839122511,11.093001452341092,135038705314367.9,144982290256296.7,127891047417316.31,0.0017624321216074,0.0018922089397781,0.0016691458164499,0.000928660161264,0.0009970421201566,0.0008795057716401
171,171,2,25,3000,1000000.0,1005,17.15,2.43,0.81,,33311.25,3.331125,1005.0,0.0014981878379955,0.0132459213014572,0.0015251729009054,-0.0008588861893004,3.931038354483707e-07,40205692573892.79,43438593087454.05,38345547372244.36,3.354082276631288,11.1728147104172,134852565854508.88,145695929107233.56,128613515181691.28,0.001765038858975,0.0019069639115817,0.001683378070314,0.0009278929098684,0.0010025038734609,0.0008849632789271
172,172,2,25,3000,1000000.0,1010,17.15,2.43,0.81,,33400.25,3.340025,1010.0,0.0015050504752025,0.0138305331038224,0.001486011579605,-0.0008719046709819,-3.7950787453126246e-07,39734202705242.33,43456150446397.42,38388897565375.234,3.355384424886627,11.207133656148496,133324307583969.56,145812946380483.1,128810265170875.62,0.0017530829568455,0.0019172962216666,0.0016937277577503,0.000919549709104,0.0010056849711619,0.0008884159536541
173,173,2,25,3000,1000000.0,1015,17.15,2.43,0.81,,33321.0,3.3321,1015.0,0.0015147459809838,0.014118183900972,0.0015128521680125,-0.0008287282031347,-1.892303400693774e-06,39345125540096.5,43254773389531.51,38238850749035.83,3.350427705209884,11.1640211002051,131823718291724.7,144922782271036.2,128117204348557.84,0.0017447663564951,0.0019181403625454,0.001695708410689,0.0009131129880037,0.0010038472322293,0.0008874388068656
174,174,2,25,3000,1000000.0,1020,17.15,2.43,0.81,,33484.25,3.348425,1020.0,0.0015253469902631,0.013713151351878,0.0015188984583032,-0.0008654205499745,6.343883532031657e-09,39241644078781.83,43367943446301.79,38366945905051.484,3.3435104604857404,11.195456072037324,131204402809836.12,145000681152383.78,128279850227565.52,0.0017488138856165,0.0019327034702537,0.0017098327382192,0.0009132866487177,0.0010093196822319,0.0008929294444649
175,175,2,25,3000,1000000.0,1025,17.15,2.43,0.81,,33240.0,3.324,1025.0,0.0015286135627547,0.0141186644866129,0.001459192984286,-0.0008372216538115,-5.837971375455484e-07,38431818426714.98,42953568812141.35,38028262462390.19,3.3527311460339986,11.144467450293222,128851428854423.72,144011627406991.4,127498415524463.02,0.0017210563895764,0.0019235497326313,0.0017029843180641,0.0008968898188502,0.0010024146690938,0.0008874719653486
176,176,2,25,3000,1000000.0,1030,17.15,2.43,0.81,,33263.0,3.3263000000000003,1030.0,0.0015343002007739,0.0144953409292346,0.0015668476626933,-0.0008795996837028,-3.8136883350858495e-06,38061142827360.58,42885194119252.4,37995718199857.31,3.356590110579044,11.164983032452945,127755167562531.6,143947468564141.47,127535564743790.48,0.0017128968125271,0.00192999754749,0.0017099524543816,0.0008906795692141,0.0010035685580187,0.000889148549
177,177,2,25,3000,1000000.0,1035,17.15,2.43,0.81,,33334.5,3.33345,1035.0,0.0015459205087608,0.014058857781732,0.0015751949821843,-0.0008432474517224,1.5946067768783858e-06,37694741100812.73,42879071375829.72,38018407389044.44,3.3475503719209683,11.158950526668328,126185708818053.5,143540606912467.22,127269203724990.16,0.0017047048298325,0.0019391606876306,0.0017193422956616,0.0008844461492086,0.0010060880762801,0.0008920404553079
178,178,2,25,3000,1000000.0,1040,17.15,2.43,0.81,,33410.0,3.341,1040.0,0.0015527142105042,0.014455632464394,0.001527132160486,-0.0008389873571409,-5.020273692589589e-07,37304071197587.94,42877660426637.01,38045398428117.43,3.34898401573495,11.188979469906528,124931004721263.98,143596905786071.56,127413703063938.95,0.001695062817434,0.0019483216055102,0.0017287480475893,0.0008776086292116,0.0010087318510494,0.0008950489555271
179,179,2,25,3000,1000000.0,1045,17.15,2.43,0.81,,33398.25,3.3398250000000003,1045.0,0.0015520688076548,0.0138574844330118,0.0015210316462491,-0.0008631663236737,-1.0814621149228732e-06,36918888296160.92,42764086739537.86,37972921314655.2,3.366557288891205,11.24356392578586,124287913476554.23,143965849403440.4,127836329223885.2,0.0016857492787219,0.0019526462389138,0.001733877363902,0.0008707931909129,0.0010086618873698,0.0008956543072103
