,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
67,67,2.25,0.01,100,1,300000.0,-0.0002425868511926,9.895190780185603e-05,-4.35412705496245e-06,9.066512202955782e-05,2.096069040096777e-05,1.3606112597817908e-05,-0.0002859675381827,0.0001478087876217,-6.3926649613074485e-06,1.5559118286475813e-05,-0.0002389464223021,-0.0002753869844508,-3.9635865573967233e-05,-2.227542296309012e-05,-0.0001698745785442,4.692877491447331e-06,-9.397332843251846e-06,-4.293929726130793e-05,0.0001410341196853,-0.000262697596956,-9.86907877922686e-06,-1.489945786020043e-07,-6.748980370456037e-06,-7.160516240924339e-05,1.165997441281824e-05,1.779286972574817e-05,,776.0,0.2586666666666666,100.0,0.0038721574410658,0.0033545596314224,0.0486132367712502,4.762710291857911e-05,-0.001654418940264,6259733333333.333,4035200000000.0,3259199999999.9995,25.82539618339339,6.680169146104423,161660093335727.06,104210638679229.0,84170131240915.73,2.5901449453472285e-05,1.6696802127031718e-05,1.348587864106408e-05,1.2463133304131989e-05,8.034085931589216e-06,6.489069406283597e-06
68,68,2.25,0.01,100,1,300000.0,-0.0002363423805652,0.0001495493782226,4.5722965885519184e-05,-0.0002718974111301,3.7335671532734856e-05,-5.581835008587319e-06,-0.0002516076440986,7.156669191005568e-05,-3.068949940221367e-05,-3.662432596931069e-05,3.568634289803738e-05,-0.0001060402748025,1.3303388803003476e-05,-3.504125412976857e-05,9.649157145781356e-05,-7.4161244971118366e-06,-4.722644758215994e-05,-9.32306149349744e-06,-0.0001035705914379,-0.0001324174469388,8.202498809493385e-06,-4.137111861348009e-05,-0.0001493475866415,-3.7319325524690224e-05,-2.060934253313038e-05,-5.20230073265492e-06,,767.0,0.2556666666666666,100.0,0.0045393147070456,0.0030276547087859,0.0380748673756361,-1.754804740482981e-05,0.0013637621284625,6187133333333.333,3988400000000.0,3221400000000.0,22.02975701261405,5.632274542891658,136301043937978.12,87863482869109.88,70966659240434.89,2.5601046044862423e-05,1.650315364875429e-05,1.3329470254763082e-05,1.2318586654986129e-05,7.940907099908415e-06,6.413809580695258e-06
69,69,2.25,0.01,100,1,300000.0,9.95856906969467e-05,0.0002129375638234,-0.0002009142800985,0.0001646660711698,-4.82090993695e-05,1.7285868719516842e-05,7.387289362158152e-05,6.331082926728664e-05,-2.097402437167226e-06,-5.142841878408376e-06,0.0001766579355332,-0.0002743920532832,-9.533586476809787e-06,2.998204064689084e-06,9.064515319335046e-05,-8.853689319459062e-05,-3.642242473900732e-05,-1.7520101627272714e-05,5.541346136393792e-05,0.0001773331517378,-1.712601679199254e-05,-4.918849498236202e-05,0.0002673426402963,0.000119079896481,-1.7481000945129687e-05,2.4248019895536603e-05,,784.0,0.2613333333333333,100.0,0.0033568539587918,0.0031476986159095,0.0423904867704246,-0.0001362008340593,-0.0009654100738514,6324266666666.668,4076800000000.001,3292800000000.0005,29.789797598460776,7.785067105731084,188398623958692.25,121447046849404.9,98091845532211.66,2.6168474705569945e-05,1.6868934107722774e-05,1.3624908317776088e-05,1.259161921448387e-05,8.116911559749933e-06,6.555967029028791e-06
70,70,2.25,0.01,100,1,300000.0,0.0002704284015434,-0.0002814831602323,-0.0001658867920068,0.0001422229813629,1.3775567784065887e-05,4.736061759037661e-05,0.000161867354938,-7.180357252423758e-05,-3.838983536116277e-05,-1.3543023588129933e-05,0.0001250542680146,-4.845192970939083e-05,3.296657196266076e-05,2.2678534666217504e-05,-0.0002026629732767,-5.157160309283352e-05,-2.029309089945773e-05,-3.288739699656653e-05,0.0001446327242249,0.0002526649671483,-1.048385625044281e-06,1.7305185238623287e-05,4.854399199386006e-05,3.82859712176607e-05,1.7122707790578923e-05,3.717382774668463e-05,,778.0,0.2593333333333333,100.0,0.0039576851438596,0.0033124818811846,0.0443996290347023,5.637228830502707e-06,0.0004513150118839,6275866666666.668,4045600000000.001,3267600000000.0005,25.26729549346552,6.552651964638726,158574177544257.2,102221370648364.12,82563414754447.95,2.5968205766496702e-05,1.6739835122204483e-05,1.3520636060242083e-05,1.249525478171996e-05,8.054792338629396e-06,6.505793811969898e-06
71,71,2.25,0.01,100,1,300000.0,0.0001677858169233,-2.1726781291118625e-05,8.821597326204604e-05,6.061571765718208e-05,3.3221249742345056e-05,-2.223103975658716e-05,0.000112843526292,-6.698739126602076e-05,-2.5642392059868423e-05,2.0308748853869346e-06,0.0002396508449935,-3.0135093052990696e-05,-3.274316857842839e-05,-2.209889701371769e-05,-0.0002307403857099,0.0002115145105199,4.597084219911193e-06,-2.2341996603453807e-05,5.977633712789547e-05,-9.002622233100557e-05,4.071952289282238e-05,-1.0507701636264643e-05,-2.017227380216805e-06,-4.611652056176835e-05,-1.2536385432743823e-05,2.0144403224396837e-05,,757.0,0.2523333333333333,100.0,0.0031812419632757,0.0029800433942774,0.035200245757445,-4.4633086538107387e-05,-0.0014507448884894,6106466666666.666,3936400000000.0,3179400000000.0,31.434264087548243,7.931912638091339,191952285841810.4,123737837154224.88,99942099239950.88,2.526726447974036e-05,1.628798867289048e-05,1.315568315887308e-05,1.2157979267046283e-05,7.83737506470752e-06,6.330187552263768e-06
72,72,2.25,0.01,100,1,300000.0,-0.0002112091264726,0.0001813216888374,-0.0001131989042906,-0.000248231108477,7.0081858030117885e-06,-2.9083113651140012e-05,-0.0002525255877494,2.2036446529572287e-05,-2.871025056297657e-05,2.5977543746006424e-05,-2.2408927709231016e-05,6.23594867256388e-05,4.339093165710892e-05,3.0599998306103666e-05,6.675712491354096e-06,0.0002421440629886,-2.3334505795912556e-05,4.681398823029983e-05,6.755413243229213e-05,-0.000155622688548,2.855410127244549e-06,7.319751660429505e-06,-0.0002633384726612,0.0002752203209098,-3.9912927349051065e-05,-1.756536941443965e-05,,778.0,0.2593333333333333,100.0,0.0041299775668619,0.0029867619715772,0.0432845086973483,-0.0004251793326053,-0.0004249737462882,6275866666666.668,4045600000000.001,3267600000000.0005,24.213206580679365,6.279291573256184,151958856072799.66,97956948542796.44,79119073823027.92,2.5968205766496702e-05,1.6739835122204483e-05,1.3520636060242083e-05,1.249525478171996e-05,8.054792338629396e-06,6.505793811969898e-06
73,73,2.25,0.01,100,1,300000.0,-4.782719424482928e-05,-0.0002888720239918,8.99195547962152e-05,-0.0002927833978891,3.62373384399256e-05,-1.681344590107796e-05,-4.53364624215894e-05,-0.0002118858984872,2.1016311239479417e-05,7.679716482951228e-06,-0.0001996673911602,8.144531622330766e-05,-3.543643954108597e-05,2.95423399100083e-06,-1.959590917386528e-06,-7.647008098058173e-05,-4.303489052639736e-05,-3.640435727803605e-05,2.4864943432363195e-05,-3.170788065069729e-06,4.4506807583621846e-05,2.1368538239383967e-05,0.0001842748062583,-0.0002815856839638,-4.4243183917259314e-05,-3.99088100731255e-05,,793.0,0.2643333333333333,100.0,0.004784167562903,0.0029986426813512,0.0429922354178859,6.489509160362777e-05,-0.000532936421816,6396866666666.667,4123600000000.0,3330600000000.0,20.902277916729265,5.525168795988769,133709084862928.2,86192633217424.8,69617126829458.49,2.64688781141798e-05,1.70625825860002e-05,1.3781316704077084e-05,1.2736165863629729e-05,8.210090391430732e-06,6.631226854617131e-06
74,74,2.25,0.01,100,1,300000.0,-8.315356894517088e-05,0.0001176917394984,0.0001121798916781,0.0001306187698745,4.444027944785335e-05,2.0731270643131938e-05,-8.051520133156917e-05,-0.000107696216878,2.6835142822542997e-05,-2.0636558130283435e-05,-0.0002110816505616,1.6729159243393803e-05,3.624205786712993e-05,4.267071757924527e-05,0.0002680120255084,0.0001329431131855,-2.133425541963025e-05,1.985597738674059e-05,0.0001998508171056,-2.7637473776547243e-05,1.763997244970376e-05,4.668503515655844e-05,-0.0001755554634981,-0.0002191851164295,-3.130802890576971e-05,4.362252944819048e-05,,738.0,0.246,100.0,0.0031900255142005,0.0030555141309586,0.0511615320588055,4.576130583120872e-05,0.000286637660651,5953200000000.0,3837600000000.0,3099600000000.0,31.347711657742256,7.711537067804594,186619197040871.2,120299978257751.69,97165367054337.88,2.463307950600844e-05,1.587917521874924e-05,1.2825487676682078e-05,1.1852825229960578e-05,7.640664197825828e-06,6.171305698243938e-06
75,75,2.25,0.01,100,1,300000.0,0.0001451226704397,-0.0001754797151225,0.0001768507299189,0.0001692720517762,2.2059894932631643e-05,-3.353050388086474e-05,0.0002352069868404,-0.0001625654914052,-3.8496719492628445e-05,2.6213719001209287e-05,-1.508687505075596e-05,-0.0002467658783283,-2.2998161867205585e-05,2.760631882152902e-05,-0.0001330239518662,-0.0001223942810521,-2.1469744250911107e-05,-2.3222269542068263e-05,3.147937706683842e-06,0.0001491724545266,1.077002798899552e-05,-3.5886686724512096e-05,0.0002229472868439,0.0002351236436287,3.992257674956687e-05,4.125058045257756e-05,,795.0,0.265,100.0,0.0045191482731468,0.0019484694894992,0.0403588956595052,-7.917734228954285e-05,-0.0005187298024324,6413000000000.0,4134000000000.0,3339000000000.0,22.128063510155016,5.863936830191079,141907271290624.1,91477414550980.84,73885604060407.6,2.653563442720421e-05,1.7105615581172963e-05,1.3816074123255085e-05,1.2768287341217696e-05,8.230796798470912e-06,6.647951260303428e-06
76,76,2.25,0.01,100,1,300000.0,3.139027000198031e-05,0.0002843555717664,-0.0001889599457069,-0.0001382926457916,3.846049584963555e-05,2.2085894608786203e-05,-0.0001723168633623,4.874238355869658e-05,-4.87608879318345e-05,3.1454503883281e-05,0.0001931065583473,0.0002056801397089,2.691950297683878e-05,2.2131489406410894e-05,0.0001228054024801,0.0001421228449146,-1.0056496671268634e-05,-4.208886475517525e-05,0.0002318045891746,-3.639933834608813e-05,1.2644207132461468e-05,4.6338496487965767e-05,-0.000150995964715,0.000195031136054,-8.179515709906905e-06,2.6716259333710783e-05,,747.0,0.249,100.0,0.0046552503520302,0.0024247816729617,0.0452253623367894,-0.000207691791113,-0.0015992532070544,6025800000000.0,3884400000000.0,3137400000000.0,21.48112183835334,5.348799337749981,129440943973549.56,83441269668899.7,67394871655649.766,2.4933482914618297e-05,1.607282369702667e-05,1.298189606298308e-05,1.1997371879106438e-05,7.73384302950663e-06,6.246565523832278e-06
77,77,2.25,0.01,100,1,300000.0,0.0002746974037872,1.9076964409511535e-05,6.406755800122775e-05,0.0001910724479165,-1.5900120447377888e-05,2.6961127408594534e-05,-5.6430633360170815e-05,0.000111353709604,2.197047787697674e-07,3.301334891102672e-05,-4.797140995080215e-05,-0.0002801615485785,-4.53839161725878e-05,-2.008132013355424e-05,-0.0001620350683978,-0.0001441165761445,3.956640400878879e-05,-4.845679449220506e-05,0.0002372983361018,0.0002885533578757,2.314947305090536e-05,8.06976261458542e-06,-0.0002554552239618,0.000297423868762,3.423798284702951e-05,5.947758640273407e-06,,715.0,0.2383333333333333,100.0,0.0043230126173767,0.0033432320706281,0.038460845739571,-9.071730025959528e-05,0.0004429467504743,5767666666666.666,3718000000000.0,3003000000000.0,23.132016686243325,5.513130643554659,133417761574022.72,86004838039452.69,69465446108788.7,2.386538190622768e-05,1.5384295774262474e-05,1.2425777356135076e-05,1.1483428237698932e-05,7.402540516863775e-06,5.978975032851511e-06
78,78,2.25,0.01,100,1,300000.0,-9.427199148685802e-05,-2.2991024662321705e-05,0.0001346482107829,-0.0001386477349062,-4.189017257669177e-05,-3.70624434822844e-05,-0.0001735890444895,-8.54096213985286e-05,-2.4604790295423877e-05,3.875290789787959e-05,-0.0002503128986465,0.0002484982977144,6.141945925283409e-07,2.0392604248523312e-05,1.6825452995089128e-05,-7.255208730149576e-05,4.7994786173409706e-05,2.734106919721667e-05,0.000284593181794,0.0001089576477886,-1.7934878474886972e-05,2.036180742000527e-05,8.436648441023957e-05,-0.0001387676566403,3.363347903750766e-05,3.612936838749065e-05,,769.0,0.2563333333333333,100.0,0.004885168023776,0.0028472575812108,0.0348877052976315,0.0002903739079667,0.0013443675469533,6203266666666.665,3998799999999.999,3229799999999.9995,20.470124981024533,5.247175370135955,126981643957290.08,81855935774120.88,66114409663713.03,2.566780235788684e-05,1.654618664392705e-05,1.336422767394108e-05,1.2350708132574094e-05,7.961613506948591e-06,6.430533986381554e-06
79,79,2.25,0.01,100,1,300000.0,-0.0002525136275832,0.0002146566187739,0.0001564911511947,1.9647981170664e-05,-3.25554317943485e-05,4.648912550821543e-07,-1.1340355392850872e-05,-0.0002146151828507,2.97809351368166e-05,-2.619158205243084e-05,0.0001574363084535,-0.0002584986695437,3.2950068291479874e-05,-3.0948224193242126e-05,0.0002667984931431,-1.13019130408464e-05,1.6141691285422907e-05,-2.280779185315161e-05,-0.0001051852747914,-0.000154886691752,1.561793003423462e-05,8.006297338839698e-06,0.000152316171354,-0.0002812107488733,3.8729254453311416e-05,-4.731482758739128e-05,,767.0,0.2556666666666666,100.0,0.0024478384607817,0.0035435586701154,0.0339413292963111,0.0002704590454346,0.0004811481214808,6187133333333.333,3988400000000.0,3221400000000.0,40.852368978654894,10.444589002209437,252759053853468.3,162935588434467.2,131601821427838.88,2.5601046044862423e-05,1.650315364875429e-05,1.3329470254763082e-05,1.2318586654986129e-05,7.940907099908415e-06,6.413809580695258e-06
80,80,2.25,0.01,100,1,300000.0,-0.0002583354165591,-7.975461583158017e-05,0.000203309841935,-6.800162851114291e-05,-1.5980898477534376e-05,-4.17865069768568e-05,-0.0001860841956414,4.9678234687139454e-05,2.2328524677203472e-05,-4.055881113639575e-05,-0.0002404957140903,-0.0001400046736904,3.792299145759938e-05,-4.681716685077241e-05,4.645642354113061e-05,0.0002393807405477,1.139224420697402e-09,-1.6658448455391747e-06,-0.0001988911565572,2.1973315510709465e-05,2.4126750923327045e-05,4.7291707426538544e-05,-7.532804285176851e-07,-0.0002682096820576,-3.0302522046104695e-05,-4.2086713859704974e-05,,748.0,0.2493333333333333,100.0,0.0039866878345407,0.0033701401305311,0.0393448555017156,2.9675245654699185e-05,-0.0005934673155945,6033866666666.667,3889600000000.001,3141600000000.0,25.08347885520381,6.254147394564151,151350366948452.47,97564699355200.77,78802257171508.3,2.4966861071130503e-05,1.6094340194613052e-05,1.299927477257208e-05,1.2013432617900423e-05,7.744196233026721e-06,6.254927726675427e-06
81,81,2.25,0.01,100,1,300000.0,-9.300572104800976e-05,-0.0001582316511937,0.0001594901161163,0.0001924498868567,-1.1523434768541188e-05,2.6532220470423367e-06,3.7890942662586016e-05,1.526540356903386e-05,3.723230710710718e-05,-3.1035423158078724e-05,0.0002254203006543,-8.303945085876482e-05,3.719613378943492e-05,-8.692461445394615e-06,-1.8996435707124322e-07,-0.0001862736515995,-4.425574032365491e-05,1.858948904922931e-05,-0.0001283905826421,3.8684591254758624e-05,4.87139777866309e-05,-2.679024429888877e-05,0.0002279336912691,0.000206743295586,-3.026403196581687e-06,-2.8189330695216908e-05,,797.0,0.2656666666666666,100.0,0.0030579881107257,0.0029347233762214,0.043994961360444,-0.0001094376206905,-0.000317109284808,6429133333333.333,4144400000000.0,3347400000000.0,32.701238977762515,8.68762915509224,210240625553232.25,135527014819438.95,109464127354162.23,2.660239074022862e-05,1.7148648576345725e-05,1.3850831542433084e-05,1.2800408818805665e-05,8.25150320551109e-06,6.664675665989727e-06
82,82,2.25,0.01,100,1,300000.0,-0.000116916455813,0.0002246564040797,-1.9682571592468377e-05,-4.639665515951505e-06,4.718138667090775e-05,-4.477007789952228e-06,-0.0001972566679334,7.991817932773512e-05,1.885334457502911e-05,-8.786077703789983e-06,5.752063995892291e-05,-0.0002556854971877,4.430279117163987e-05,-7.585829684728916e-06,0.000162990016756,-0.0001845957288828,4.57271559423876e-05,-3.939167223600578e-05,3.374423201771542e-05,1.137753485621956e-05,-1.0225927112640068e-05,3.940044593788638e-05,-4.232744602037519e-05,6.168529376037151e-05,3.333228389785842e-05,-1.5792827037225258e-06,,768.0,0.256,100.0,0.0038656580390892,0.0032185109413828,0.0332679651002217,4.021220405769547e-05,-0.0004844385252578,6195200000000.001,3993600000000.001,3225600000000.0005,25.86881689709953,6.62241712565748,160262494440911.03,103309707160256.69,83442455783284.25,2.563442420137464e-05,1.6524670146340675e-05,1.3346848964352084e-05,1.2334647393780116e-05,7.951260303428503e-06,6.422171783538407e-06
83,83,2.25,0.01,100,1,300000.0,5.361898520324501e-06,-0.0002244970329322,0.000275135943707,9.22314152799875e-05,2.6273776141644963e-05,-3.830100255427072e-05,8.532840064894378e-05,-0.0001277771977894,-1.6642718540789735e-05,-1.53282086142318e-05,0.00029957611095,-0.0001998078944336,-4.5668358195809945e-05,-3.3886445512845264e-05,-0.0001876117048801,-0.0002189428973701,3.232638400371348e-05,1.552695818625241e-05,-0.0001183957979568,-7.463148216400232e-06,2.7712716011272247e-05,2.369257736000682e-05,0.0001337681481116,-0.0002744655146486,3.142134560849376e-05,-2.087741577263218e-05,,753.0,0.251,100.0,0.0044268809834022,0.0025573218106337,0.0424504210327186,0.0003327830594809,0.0005008736731896,6074200000000.0,3915600000000.0,3162600000000.0,22.589267788072583,5.669906214806219,137211730398310.5,88450536950977.02,71440818306558.36,2.5133751853691533e-05,1.6201922682544958e-05,1.3086168320517082e-05,1.2093736311870346e-05,7.795962250627165e-06,6.296738740891172e-06
84,84,2.25,0.01,100,1,300000.0,-9.809062405256152e-05,0.000263046604027,0.0002362560099773,0.0001974284223185,4.596118255035448e-05,-2.60670940861516e-05,-0.0001062803627208,-0.000292212907108,-2.7196312533050684e-05,1.3771415524123418e-05,-0.000269046618381,-0.000135004449919,4.221496295602058e-05,3.63922458223253e-05,9.17163780506363e-06,-5.88025582117273e-05,-3.226909295665698e-05,-3.5862389819541545e-05,6.955260144693204e-05,-6.10960651147766e-05,-3.054991925451428e-05,4.810898681810128e-05,-5.570675627353245e-05,-0.0001743132784128,1.6203192294963238e-05,1.7875757504930765e-05,,792.0,0.264,100.0,0.0032999798916648,0.0026321475882181,0.0407987793296273,0.0001565010222626,0.0008062952945841,6388800000000.0,4118400000000.0,3326400000000.0,30.3032149536976,8.000048747776166,193601179696183.2,124800760465308.2,100800614221979.69,2.6435499957667592e-05,1.704106608841382e-05,1.3763937994488083e-05,1.2720105124835742e-05,8.199737187910643e-06,6.622864651773982e-06
85,85,2.25,0.01,100,1,300000.0,-0.0002853074745488,-6.895824637838919e-05,4.1877081316033286e-06,-1.7410538749511838e-05,6.458735737721687e-06,4.947931821481814e-05,5.347544331163684e-05,8.747140544212398e-05,1.2332683549693976e-05,-8.970158878724078e-06,-0.0001960714346976,-0.0001631151312913,6.7934519182073856e-06,4.184275045907415e-05,-0.0002737592214969,8.85181842479834e-05,-4.124777649288384e-05,1.4234447364506625e-05,2.938929333316077e-05,5.931612810272099e-05,-4.417750222308262e-05,-1.0186090402534722e-05,-0.0001659347271958,-0.0002756128172152,2.7205707973784064e-05,-2.522643993510088e-05,,717.0,0.239,100.0,0.0039228170100216,0.0027448979356388,0.025643187110695,0.0002953964460939,0.0001267101646661,5783800000000.0,3728400000000.001,3011400000000.0005,25.49188497565145,6.0925605091806965,147439964322172.84,95043943943218.88,76766262415676.78,2.393213821925209e-05,1.542732876943524e-05,1.246053477531308e-05,1.1515549715286904e-05,7.423246923903955e-06,5.99569943853781e-06
86,86,2.25,0.01,100,1,300000.0,-2.086970562661266e-06,9.811991996990524e-05,0.0002768621680189,0.000224214032848,4.968231049952348e-05,-4.133667092429524e-05,-0.0002120888126671,0.0002878030315858,-4.4056483061968125e-05,6.275635492399199e-06,-0.0002034356398144,-1.5066901426835404e-05,-4.418816940410111e-05,-2.499275438522537e-05,-0.0002106547347784,0.0002417051240478,3.851095292050783e-05,-2.098223095284918e-05,0.0001427013231909,0.0001998554663893,-2.649633695003515e-05,1.8980837624465584e-06,4.4341246275517e-05,0.0002672147388985,2.102856451710778e-05,4.793249668822373e-05,,776.0,0.2586666666666666,100.0,0.004015641227852,0.0025493859139066,0.0459952925938475,-0.0001405694310378,-7.637533412506927e-05,6259733333333.333,4035200000000.0,3259199999999.9995,24.902623099496893,6.441478508403195,155883779903357.34,100487064731089.84,81162629205880.25,2.5901449453472285e-05,1.6696802127031718e-05,1.348587864106408e-05,1.2463133304131989e-05,8.034085931589216e-06,6.489069406283597e-06
87,87,2.25,0.01,100,1,300000.0,0.0001687365364049,0.0001963441255835,0.0001954412642177,-0.0002121729037144,1.2159959649385403e-06,-1.214459067486595e-05,3.4433342629093826e-05,-0.0001660515254047,1.7655225095093206e-06,2.771769255325868e-05,-0.0001140782301194,0.000229741701104,1.1670827389555015e-05,-4.217828143821902e-05,0.0001222214072453,0.0001160991073155,-4.458759843149312e-05,6.423162231823044e-06,5.5035473899929706e-05,-5.1138518385434456e-05,-2.7885378534306915e-05,-6.333276535884166e-06,-0.000278317131895,-0.0001085805516955,3.293961115309666e-05,6.738475061968051e-06,,774.0,0.258,100.0,0.0028723828699241,0.0025531874264991,0.0410980536611176,0.0001520280589557,-0.0010646197307256,6243600000000.001,4024800000000.001,3250800000000.0005,34.81430036610652,8.982089494455483,217366565765822.75,140120596113505.56,113174327630139.12,2.583469314044788e-05,1.665376913185896e-05,1.3451121221886084e-05,1.2431011826544023e-05,8.013379524549038e-06,6.472345000597301e-06
88,88,2.25,0.01,100,1,300000.0,5.16210518309014e-05,0.0001748711084432,-2.7346499677866933e-05,-0.0002128042033981,4.7679910725608014e-05,-4.870009426454105e-05,-1.508938466382242e-06,-0.0002375796121352,4.184649914125639e-05,3.021665956107189e-05,6.426629081630929e-05,8.018311571298878e-05,-3.56518652407214e-05,-2.027445351423066e-05,0.0002943587124978,-0.0001904737843708,-8.426614486898645e-06,-3.914977373181644e-05,-0.0001467042924113,-0.0002068505178347,4.300043551584786e-06,-1.6668173780796025e-06,0.0001758848249777,0.00025871414944,-2.6597885443839288e-05,-2.2248975310628627e-06,,783.0,0.261,100.0,0.0040667899031205,0.0025804483574793,0.0492515510393028,-0.0003609582176093,-0.0010647704119964,6316200000000.0,4071600000000.0,3288600000000.0,24.58941877554737,6.4178383004178645,155311686870112.34,100118277486518.69,80864762585265.1,2.6135096549057733e-05,1.684741761013639e-05,1.3607529608187084e-05,1.2575558475689882e-05,8.106558356229841e-06,6.547604826185641e-06
89,89,2.25,0.01,100,1,300000.0,-0.000117128314992,0.0001755628815633,-0.0001759128899265,7.01345866546293e-05,3.2965430494789136e-05,4.4168259189494514e-05,0.0001328142252098,-0.0002146874168407,9.23679385160864e-06,9.063065290400708e-06,0.0002217518325568,-0.0002130713252239,-3.2142777314651724e-05,1.7131167957714362e-05,0.0001612610394958,0.0001555665765231,1.4173691523792962e-05,-2.5820424400462927e-05,0.000119277196137,0.0002616489133989,-1.327278768410024e-06,2.347074226122599e-05,-7.648757258832642e-05,0.0002781575008381,4.795339906529268e-05,4.240373353224391e-05,,759.0,0.253,100.0,0.0041288237957104,0.0038388648347472,0.044628715633134,-4.71666346471699e-05,0.0009408731395289,6122600000000.0,3946800000000.0,3187800000000.0,24.21997279319425,6.127653116678145,148289205423611.1,95591388620179.06,77208429270144.62,2.5334020792764776e-05,1.6331021668063245e-05,1.319044057805108e-05,1.2190100744634254e-05,7.8580814717477e-06,6.3469119579500654e-06
90,90,2.25,0.01,100,1,300000.0,0.000185748067048,-3.5378089006381285e-05,-0.0002637557578625,0.0002241219424148,4.518076488600156e-05,4.301763915252776e-06,0.0001025561244341,3.632825757894799e-05,-1.6546649573705995e-05,3.10644603366253e-05,-0.0002126480377215,0.0001880567033323,-2.936086939545719e-05,3.537587055530162e-05,0.0002239553718781,-0.0002699901844498,3.789874409142004e-06,2.63710253546783e-06,0.0002121181104112,0.0001731089066664,-3.79600803748321e-05,6.232314553775765e-06,-8.584283663008095e-05,0.0001704320469444,-3.719854321343384e-05,-3.2664760882374384e-05,,793.0,0.2643333333333333,100.0,0.0040014944404163,0.0030511140019964,0.0405500596566579,-0.0002294809482555,0.000671219593538,6396866666666.667,4123600000000.0,3330600000000.0,24.99066323570755,6.605865315305363,159861940630389.78,103051498918763.66,83233902972847.56,2.64688781141798e-05,1.70625825860002e-05,1.3781316704077084e-05,1.2736165863629729e-05,8.210090391430732e-06,6.631226854617131e-06
91,91,2.25,0.01,100,1,300000.0,-8.926940723773009e-05,0.0002067815127456,0.0001082402893471,1.3989903969281324e-05,-2.829715669712758e-05,-1.86581686485658e-05,0.0002542836824326,4.6571345061144126e-05,4.90336073698309e-05,-3.3042190136095426e-06,0.0001199790783428,6.022860060948696e-05,3.66330842949793e-05,-2.1975089036618324e-05,-6.577125176572519e-06,-1.2477493247140068e-05,-3.3312552731405766e-06,-6.637030573055458e-06,7.171515646413036e-05,-0.0002449561742914,3.601471452983252e-05,3.508057468842064e-06,-0.0002370368267487,0.0002066715243337,-1.4375687391430049e-05,-4.071294702102331e-05,,758.0,0.2526666666666666,100.0,0.0040226532779144,0.0035563091410756,0.0444284019544389,-0.0001517410643476,-0.0009803215921013,6114533333333.333,3941600000000.0,3183600000000.0,24.85921432727764,6.281094820025482,152002494644616.66,97985079192397.52,79141794732321.06,2.5300642636252567e-05,1.630950517047686e-05,1.317306186846208e-05,1.2174040005840269e-05,7.84772826822761e-06,6.3385497551069164e-06
92,92,2.25,0.01,100,1,300000.0,-6.510671245736949e-05,-0.0002403714828999,-0.0001621282617288,0.000241075243738,-2.9132822490853814e-05,7.39602984943348e-06,-0.0001204238227195,1.938994407717828e-05,-2.788593044632988e-05,-4.704481695245213e-05,3.7076172613615874e-05,-0.0001729632435589,3.564607513151e-07,-4.700060000252239e-05,-0.0001006215917077,-0.0001087282567166,3.720259345866374e-05,3.4521104328728786e-05,2.971651266796743e-05,0.0002969176177105,-4.926018910383626e-05,-4.885921812390491e-05,8.541628262712081e-05,-0.0001537134991645,4.840172916242192e-05,4.737055294577713e-05,,838.0,0.2793333333333333,100.0,0.004058635435939,0.002899002663922,0.0352397612761379,0.0002542938252592,-1.0892170698527889e-05,6759866666666.667,4357600000000.0,3519600000000.0,24.63882296855317,6.882444549215854,166555158091023.66,107366134967767.31,86718801320119.75,2.797089515722909e-05,1.803082497738735e-05,1.456335863558209e-05,1.3458899109359033e-05,8.675984549834747e-06,7.007525982558834e-06
