,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
55,55,2.25,0.02,375,1,100000.0,,100000.0,100.0,375.0,0.3504300157189787,0.0619456124438185,0.0544057810382955,2280000000000000.0,1555607819116574.5,1260000000000000.0,1.0957554949435604,109.57554949435604,2498322528471318.0,1704565815774154.8,1380651923628886.2,0.0367904163517539,0.0251015172567292,0.0203315458786008,0.0197973377790512,0.0135074094064842,0.0109406340357915
56,56,2.25,0.02,380,1,100000.0,,100000.0,100.0,380.0,0.3794596869565339,0.0640188082585623,0.0527339762425998,2274396151507071.0,1552658722587041.8,1260000000000000.0,1.0014242583528243,100.14242583528242,2277635479223487.0,1554870109741772.0,1261794565524558.8,0.0372017874966135,0.0253964903230126,0.0206095372675833,0.0200117564121234,0.0136613967302846,0.0110863769544138
57,57,2.25,0.02,385,1,100000.0,,100000.0,100.0,385.0,0.3847573439304142,0.0679846061560771,0.052708975557576,2270000000000000.0,1550000000000000.0,1260000000000000.0,1.0006306917977752,100.0630691797775,2271431670380949.0,1550977572286551.5,1260794671665196.8,0.0376436357350126,0.0257038041362421,0.0208947052978484,0.0202275825811108,0.013811785462873,0.0112276449569161
58,58,2.25,0.02,390,1,100000.0,,100000.0,100.0,390.0,0.3894208310549857,0.0645407972653902,0.0531364439834203,2266701550873854.0,1550000000000000.0,1260000000000000.0,1.001487815302728,100.14878153027276,2270073984127961.0,1552306113719228.2,1261874647281437.2,0.0380912687231443,0.0260473049476284,0.0211739382154915,0.0204588877535029,0.013990053523237,0.0113725596382442
59,59,2.25,0.02,395,1,100000.0,,100000.0,100.0,395.0,0.3694720734965689,0.0643011380921664,0.0521189451198047,2260000000000000.0,1550000000000000.0,1260000000000000.0,1.094823495808313,109.48234958083133,2474301100526787.0,1696976418502885.2,1379477604718474.5,0.0384755687256612,0.0263881112941482,0.0214509807939527,0.020682239355739,0.0141847216820334,0.0115308060124917
60,60,2.25,0.02,400,1,100000.0,,100000.0,100.0,400.0,0.3997300933980455,0.0622298403275464,0.0531001293751201,2259006997877350.5,1550000000000000.0,1260000000000000.0,1.0006753494066944,100.06753494066945,2260532616913085.0,1551046791580376.5,1260850940252435.2,0.0389700932675005,0.0267390249881401,0.0217362396677784,0.0209648730221002,0.0143848838072611,0.0116935184497735
61,61,2.25,0.02,405,1,100000.0,,100000.0,100.0,405.0,0.4045902465143285,0.0594362505957626,0.0522030794902325,2250159676456994.5,1550000000000000.0,1260000000000000.0,1.0010134465635303,100.101344656353,2252440093048494.5,1551570842173471.8,1261276942670047.8,0.0393231278734793,0.0270873435523755,0.0220193889522537,0.0211976248706518,0.0146017719956854,0.0118698275577829
62,62,2.25,0.02,410,1,100000.0,,100000.0,100.0,410.0,0.4096642506633088,0.0624126540434122,0.0504903870855778,2250000000000000.0,1550000000000000.0,1260000000000000.0,1.000820076769669,100.08200767696697,2251845172731756.5,1551271118992987.5,1261033296729783.5,0.0398279438337739,0.0274370279743775,0.0223036485469133,0.0215205976030836,0.0148253005710131,0.0120515346577268
63,63,2.25,0.02,415,1,100000.0,,100000.0,100.0,415.0,0.4140066870670693,0.0628109592412649,0.0530380440248272,2242465129800994.8,1550000000000000.0,1260000000000000.0,1.002402692322698,100.2402692322698,2247853083552285.2,1553724173100182.2,1263027392326599.5,0.0401905750543109,0.0277798706906583,0.0225823464969222,0.0217623152338671,0.015042190919369,0.0122278455215515
64,64,2.25,0.02,420,1,100000.0,,100000.0,100.0,420.0,0.4194979309145992,0.065695739189597,0.0516953997158888,2233617856910932.0,1549065951585511.0,1260000000000000.0,1.0011983545387395,100.11983545387396,2236294523007570.8,1550922281799400.5,1261509926718811.5,0.0405233414152776,0.0281038800959875,0.0228595102001308,0.0219982849128479,0.0152563224037336,0.0124093917428301
