,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
59,59,2.25,0.02,395,100000.0,17.15,2.43,0.81,,541.6,0.5416000000000001,395.0,0.0292357353632723,0.0046271056047156,0.0044459992460097,-0.0002249988117016,-5.380090208615767e-05,12240160000000.0,8394800000000.0,6824160000000.0,13.694525127093783,7.425610040464598,167818786914499.9,115096955627201.23,93562686509853.92,0.0002083836802181,0.000142918010769,0.00011617851198,0.0001120150083506,7.682445262989317e-05,6.245084536365508e-05
60,60,2.25,0.02,400,100000.0,17.15,2.43,0.81,,553.8,0.5538000000000001,400.0,0.0274839753803405,0.0046344931405723,0.0044015360819056,-0.0001796941668287,-1.0483496711643976e-05,12510380754244.766,8583900000000.0,6977880000000.0,14.79923235387653,8.18994337748415,185011394019559.7,126944122351004.34,103193286556300.3,0.0002158163765153,0.0001480807203842,0.0001203752952801,0.0001161034667963,7.966348652461207e-05,6.475870517484594e-05
61,61,2.25,0.02,405,100000.0,17.15,2.43,0.81,,551.5,0.5515000000000001,405.0,0.0281306549930036,0.004636752821453,0.004410304263192,-0.0002007802377089,9.211355905663783e-06,12409630615660.324,8548250000000.0,6948900000000.0,14.857832896800849,8.200907033213856,184533503165103.8,127114059014814.77,103331428618494.58,0.0002168670502221,0.0001493866996913,0.0001214369300716,0.0001169049011615,8.052877255620506e-05,6.546209898117313e-05
62,62,2.25,0.02,410,100000.0,17.15,2.43,0.81,,564.2,0.5642,410.0,0.0284920676933154,0.0047285844382591,0.0042326592921264,-0.0001652044779528,2.0634837164398865e-05,12694500000000.0,8745100000000.0,7108920000000.0,15.41829647334005,8.759084557688034,197079402547980.8,135765810644164.56,110364465426869.23,0.0002247092591101,0.0001547997118313,0.0001258371851016,0.0001214192116765,8.36443458216564e-05,6.799475853889488e-05
63,63,2.25,0.02,415,100000.0,17.15,2.43,0.81,,575.2,0.5752,415.0,0.0295601445753788,0.0042612486364816,0.0045272204617168,-0.0001552037630795,4.105447438668832e-06,12898659426615.322,8915600000000.0,7247520000000.0,14.342558806347848,8.230081005689055,184556696706952.1,127566255588180.34,103699020671682.1,0.0002311761877123,0.0001597898162126,0.0001298936570502,0.0001251768372251,8.652268216821052e-05,7.033456743996468e-05
64,64,2.25,0.02,420,100000.0,17.15,2.43,0.81,,582.2,0.5822,420.0,0.027079192666315,0.004426208447953,0.0044627715558398,-0.0001668916818017,-4.629215231828459e-05,13004123162935.447,9018661970130.846,7335720000000.0,15.873877051650425,9.20913277551828,205696834140613.7,142655540261855.44,116035072971530.34,0.0002359268937197,0.0001636207899187,0.0001330880683851,0.0001280740147625,8.882230903453795e-05,7.224747872675701e-05
65,65,2.25,0.02,425,100000.0,17.15,2.43,0.81,,586.6,0.5866,425.0,0.0304472862500176,0.0044039620107122,0.0041703267934021,-0.0001897491364577,1.0850010328315202e-05,13081180000000.0,9069521472778.72,7391160000000.0,14.14617933498632,8.283137887219592,184713974884996.9,128066991016237.77,104367537378966.88,0.0002402659864501,0.0001665826418784,0.000135755669474,0.0001306613434629,9.059089930723492e-05,7.382658868313138e-05
66,66,2.25,0.02,430,100000.0,17.15,2.43,0.81,,595.0,0.595,430.0,0.0286897664986099,0.0044361256626295,0.0042838899220778,-0.0001330510243849,9.948003616886582e-06,13244243374852.402,9181848165302.275,7497000000000.0,15.141692441526477,8.982162145450612,199936036112158.56,138609830278408.88,113175243032677.72,0.0002461867862488,0.0001706741281976,0.0001393558155244,0.0001341946128079,9.303321635902144e-05,7.596183366212639e-05
67,67,2.25,0.02,435,100000.0,17.15,2.43,0.81,,600.9,0.6009,435.0,0.0284290342969654,0.0041779178886327,0.004580946057634,-0.0001314057293439,3.818541588759269e-05,13339980000000.0,9255173943075.129,7571340000000.0,15.81070520646018,9.514961434907557,211232143854947.7,146551211751907.34,119888514079835.2,0.0002508961749198,0.0001740698067414,0.0001424005317112,0.0001370256353366,9.506731567070745e-05,7.777130654241897e-05
68,68,2.25,0.02,440,100000.0,17.15,2.43,0.81,,584.0,0.584,440.0,0.0290990761377428,0.0045295093017797,0.0045680800918468,-9.154372327402524e-05,1.593719099338536e-05,12954455604060.494,8993600000000.0,7358400000000.0,15.347608864074754,8.973445925706315,199051552842465.7,138191067255877.23,113065418663899.56,0.0002465645360472,0.0001711768428693,0.0001400537805294,0.0001349232722904,9.367016096694736e-05,7.663922260932057e-05
69,69,2.25,0.02,445,100000.0,17.15,2.43,0.81,,624.0,0.6239999999999999,445.0,0.0318382749245472,0.0041804861141938,0.0046588788334341,-0.0001631059081355,-4.112775299545802e-06,13790400000000.0,9609600000000.0,7862400000000.0,14.097542764004658,8.80354595485584,194558365602314.1,135574607704779.95,110924679031183.58,0.0002655660459449,0.0001850550727399,0.0001514086958781,0.0001455543358945,0.000101427003293,8.298572996706915e-05
70,70,2.25,0.02,450,100000.0,17.15,2.43,0.81,,617.0,0.617,450.0,0.0315906275589497,0.0042317908902323,0.0042137555776069,-0.0001752202094183,-1.3841979648198697e-05,13635700000000.0,9501800000000.0,7774200000000.0,14.37979309965387,8.888648953090476,196439141863299.5,136885193877593.31,111996976808939.95,0.0002655275236369,0.0001850282291407,0.0001513867329332,0.0001458761480403,0.0001016512524805,8.316920657505523e-05
71,71,2.25,0.02,455,100000.0,17.15,2.43,0.81,,615.0,0.615,455.0,0.0313974464239947,0.0047363758957478,0.0042555406048489,-0.0001819351333603,1.3284145937137888e-05,13540373710045.496,9461297000515.385,7749000000000.0,14.774925067812452,9.06146667863747,199505114129879.8,139403621962378.52,114174480150832.12,0.0002667094974442,0.000186362490594,0.0001526347750772,0.0001467776072771,0.0001025604289225,8.39991349682578e-05
72,72,2.25,0.02,460,100000.0,17.15,2.43,0.81,,623.9,0.6238999999999999,460.0,0.0346383032191112,0.0040555766540961,0.0047424697939087,-0.0001576451073096,-2.9242736133822243e-05,13681125935239.37,9579817170961.947,7861140000000.0,13.59665661991155,8.483052492625243,186019729871537.38,130254995882389.56,106886461407078.06,0.0002725541967594,0.0001908482815298,0.0001566089449403,0.0001502967890463,0.0001052410282064,8.636015089961925e-05
73,73,2.25,0.02,465,100000.0,17.15,2.43,0.81,,618.4,0.6184000000000001,465.0,0.0348902591444015,0.0043637538507488,0.0042924497926048,-0.0001525315932198,-5.370419952799748e-05,13542960000000.0,9477128934190.678,7791840000000.0,13.592339489552808,8.39238977597763,183793336093910.1,128615394522838.95,105744111177318.1,0.0002728452804154,0.0001909324033728,0.0001569794764034,0.0001507091742797,0.0001054636708824,8.670938794178379e-05
74,74,2.25,0.02,470,100000.0,17.15,2.43,0.81,,642.7,0.6426999999999999,470.0,0.0341978191926443,0.0045143054498629,0.0041249130070339,-0.0001752036488274,-9.199350311748598e-06,14043926678948.586,9833310000000.0,8098020000000.0,14.068711114360948,9.049066165107371,197735213529986.7,138450712326142.84,114018233680352.92,0.0002860227275795,0.000200268073996,0.0001649266491732,0.0001583383036488,0.0001108656902194,9.130115665133504e-05
75,75,2.25,0.02,475,100000.0,17.15,2.43,0.81,,644.5,0.6445000000000001,475.0,0.0342867377526942,0.0048082823891983,0.0045734693847655,-0.000164074137118,-2.2128938202854275e-05,14026238250733.13,9860850000000.0,8120700000000.0,14.366321310276833,9.300787553962143,202412819474517.4,142302049575620.84,117189923179923.05,0.0002887548147166,0.0002030029622909,0.0001671789101219,0.0001601304020057,0.0001125762906911,9.27098864515948e-05
76,76,2.25,0.02,480,100000.0,17.15,2.43,0.81,,645.7,0.6456999999999999,480.0,0.0345503452428033,0.0046848167734364,0.0041809312946852,-0.0001703798350821,-4.212490754835947e-06,14011690000000.0,9879210000000.0,8135820000000.0,14.111371241823653,9.111081293367072,197710464066065.44,139399543788516.22,114799624296425.12,0.0002915994414187,0.0002055977628436,0.0001693158046947,0.0001620045207799,0.000114224385619,9.406714109805236e-05
77,77,2.25,0.02,485,100000.0,17.15,2.43,0.81,,646.1,0.6461,485.0,0.0364149879868704,0.0044746101442476,0.0041711387593997,-0.0001525921479917,-1.6380824918451438e-05,14011344503083.115,9885330000000.0,8140860000000.0,13.67183468064061,8.833726229588134,191568459137410.3,135156011312698.4,111304950492810.48,0.000294662333349,0.0002078911415734,0.000171204469531,0.000163983066108,0.0001156938738129,9.527730784602707e-05
78,78,2.25,0.02,490,100000.0,17.15,2.43,0.81,,660.8,0.6607999999999999,490.0,0.0354854038951145,0.0044700068911746,0.0040566940045612,-0.0001760733273883,-8.967963898839654e-06,14271666064823.262,10095561001265.455,8326080000000.0,14.03425016058108,9.29794569112559,200812917664356.44,142052024684037.1,117154115708182.44,0.0003032871822717,0.0002145407715972,0.0001769375300051,0.0001690991758689,0.0001196182027728,9.865234092667284e-05
79,79,2.25,0.02,495,100000.0,17.15,2.43,0.81,,648.7,0.6487,495.0,0.0369096074222681,0.0044261778463851,0.004153349890778,-0.0001324528920735,4.693547679866935e-05,13952943358575.191,9891569001250.123,8173620000000.0,13.531555418628884,8.77380798163894,188716580556224.88,133785612847388.1,110549980568650.66,0.0002996281852701,0.0002124134523557,0.0001755218855799,0.0001672888421926,0.000118594986245,9.799763327229984e-05
80,80,2.25,0.02,500,100000.0,17.15,2.43,0.81,,670.3,0.6703000000000001,500.0,0.0367388187662697,0.0044175828040978,0.0042243937528635,-0.0001393260251449,-2.9444719003987728e-05,14411450000000.0,10201164380369.752,8445780000000.0,13.733493158671228,9.197021865185189,197735970101481.56,139967673961821.4,115882475501333.38,0.000312715696043,0.0002213562285305,0.0001832659427973,0.0001748656788133,0.0001237789073313,0.000102479421072
81,81,2.25,0.02,505,100000.0,17.15,2.43,0.81,,662.6,0.6626000000000001,505.0,0.0384177040488225,0.0045040618021889,0.0040687787475194,-0.0001481962672414,-6.315961631320258e-05,14200935566277.666,10071520000000.0,8348760000000.0,13.259815672125317,8.80097164261797,188623651097879.2,133774768967793.12,110892242696986.42,0.0003113211164185,0.0002207936819231,0.0001830263415941,0.0001743017106987,0.0001236174304955,0.0001024723437003
82,82,2.25,0.02,510,100000.0,17.15,2.43,0.81,,670.0,0.67,510.0,0.0394594215063079,0.0044077691123846,0.0041434289720743,-0.0001414997906055,-3.156206964499346e-05,14300256462437.455,10184000000000.0,8442000000000.0,13.249986265004193,8.847141752839342,188830441828568.72,134476554643157.95,111473986085775.69,0.0003166374866215,0.0002254949883047,0.0001869234771473,0.000177571908658,0.0001264587332768,0.0001048276341636
83,83,2.25,0.02,515,100000.0,17.15,2.43,0.81,,667.0,0.667,515.0,0.0391378500601944,0.0042406794332245,0.0044450550919506,-0.0001333904333819,-6.105981833040944e-06,14207100000000.0,10138400000000.0,8404200000000.0,13.40471566421868,8.96240983792094,190899329547716.03,136228629536398.28,112926363957803.88,0.0003177057654887,0.0002267196072971,0.0001879386218384,0.0001783771771228,0.0001272926334397,0.0001055188935092
84,84,2.25,0.02,520,100000.0,17.15,2.43,0.81,,672.4,0.6723999999999999,520.0,0.040710419106574,0.0042968600662742,0.0045036139091531,-0.0001342901890673,3.3978517488475e-05,14299743220913.37,10220480000000.0,8472240000000.0,13.051916493459924,8.766907848635691,186443383517103.6,133256999299262.5,110463038892809.72,0.0003229655272216,0.0002308337052396,0.0001913489925012,0.0001815596024015,0.0001297664060456,0.0001075695208009
85,85,2.25,0.02,525,100000.0,17.15,2.43,0.81,,648.7,0.6487,525.0,0.0416296330607792,0.0043398581630144,0.0044584306509793,-0.0001114109133064,-5.105260712668112e-06,13738329358436.488,9841654271050.031,8173620000000.0,12.96978112005566,8.418023291423822,178278983389193.84,127712771512008.44,106067093471940.16,0.000313292395197,0.0002244316145605,0.0001863933321453,0.0001763896625968,0.0001263593287781,0.0001049430419361
86,86,2.25,0.02,530,100000.0,17.15,2.43,0.81,,658.9,0.6589,530.0,0.0422833299545004,0.0043261717720554,0.0040836832498997,-0.0001257471554506,-3.0515457294476014e-05,13902790000000.0,9976970437710.775,8302140000000.0,12.703738081737368,8.37534575332032,176719795395058.7,126818298659103.52,105529356491836.0,0.0003201094756664,0.0002297181195684,0.000191155421488,0.0001805278145325,0.0001295510231238,0.0001078033394838
87,87,2.25,0.02,535,100000.0,17.15,2.43,0.81,,635.4,0.6354000000000001,535.0,0.0394138282003495,0.0045671570338897,0.0045023518329216,-0.0001228552701347,-9.983469072954713e-06,13406940000000.0,9602398209280.38,8006040000000.0,13.90114588415598,8.831130968305454,186336863431245.03,133459295240756.7,111272250200648.7,0.0003116852484014,0.0002232370601426,0.0001861248402776,0.0001760496780877,0.000126091346244,0.0001051291916542
88,88,2.25,0.02,540,100000.0,17.15,2.43,0.81,,634.6,0.6346,540.0,0.0409973115090451,0.0045291836846049,0.0041981891315204,-0.0001498328483246,3.924065612849513e-05,13334741453784.523,9571593349293.06,7995960000000.0,13.325025307276414,8.455877950175816,177681919682243.8,127538961787482.9,106544062172215.28,0.000312996327617,0.0002246667907401,0.0001876831376481,0.0001770959610949,0.0001271183644076,0.0001061927016721
89,89,2.25,0.02,545,100000.0,17.15,2.43,0.81,,638.6,0.6386000000000001,545.0,0.0410534885754031,0.0042633892404092,0.0042779168821948,-0.0001541832501973,9.733650598159747e-06,13362293777717.775,9613091924366.293,8046360000000.0,13.472567118534108,8.589450966629556,179728730356100.9,129300315881689.34,108227082179532.4,0.0003150536676495,0.0002266556864117,0.0001897155736431,0.0001794014280871,0.0001290648483151,0.000108029990877
90,90,2.25,0.02,550,100000.0,17.15,2.43,0.81,,656.2,0.6562,550.0,0.0425304131871257,0.0046224033573994,0.0042948836277458,-0.0001254716433847,-4.982301511919767e-05,13672506775279.932,9858679536197.947,8268120000000.0,13.086469117370552,8.569755524050816,178558428017490.66,128751102430934.3,107978919603040.23,0.0003254578447687,0.0002346742003388,0.0001968128127282,0.0001855947686704,0.0001338247168562,0.0001122339775697
91,91,2.25,0.02,555,100000.0,17.15,2.43,0.81,,647.1,0.6471,555.0,0.0442626703714267,0.0045853033768137,0.0039387779878598,-0.0001191455508039,3.4415571962753814e-06,13459680000000.0,9706500000000.0,8153460000000.0,12.92552413584932,8.31647588732975,172982698456458.8,124747138309946.28,104787596180354.86,0.0003234360607685,0.000233247159208,0.0001959276137347,0.0001846322253992,0.0001331482394706,0.0001118445211553
92,92,2.25,0.02,560,100000.0,17.15,2.43,0.81,,659.1,0.6590999999999999,560.0,0.038742528979651,0.0044410651791858,0.0046864052845436,-0.0001300983887134,-2.9457673862589856e-05,13682215706636.32,9886500000000.0,8304660000000.0,14.78290047165218,9.751145104174116,202423411776696.9,146267176562611.7,122864428312593.84,0.0003318438150285,0.0002397838148165,0.0002014184044458,0.0001896848622807,0.0001370625512086,0.0001151325430152
93,93,2.25,0.02,565,100000.0,17.15,2.43,0.81,,671.7,0.6717000000000001,565.0,0.0482042467717973,0.0044847725776065,0.0041816492738906,-0.0001223457406396,-1.4560033907618744e-05,13884351082304.152,10075500000000.0,8463420000000.0,11.847112829673344,7.970619095429045,164756399976558.56,119559286431435.7,100429800602405.98,0.0003398032757351,0.0002465860942563,0.0002071323191753,0.0001944359599724,0.0001410969445449,0.0001185214334177
94,94,2.25,0.02,570,100000.0,17.15,2.43,0.81,,683.0,0.683,570.0,0.0453110357504328,0.0045713707265238,0.0040480156022265,-0.0001390391975256,-8.501990694234126e-06,14057500646633.03,10245000000000.0,8605800000000.0,12.775008689880847,8.710897516021157,179287624398567.28,130663462740317.34,109757308701866.58,0.0003471497084073,0.0002530000781813,0.0002125200656723,0.0001988741755246,0.0001449379928527,0.0001217479139963
95,95,2.25,0.02,575,100000.0,17.15,2.43,0.81,,693.4,0.6934,575.0,0.0442969627487741,0.0044535457075865,0.004513825535473,-0.0001052004408525,-6.510746294778285e-05,14214700000000.0,10384663238005.168,8736840000000.0,13.046593519907953,9.03675917898842,185253563169262.56,135338478276242.9,113863165655254.08,0.0003542157319227,0.0002587751475318,0.000217713084011,0.0002028434355253,0.0001481889007837,0.000124674501835
96,96,2.25,0.02,580,100000.0,17.15,2.43,0.81,,694.3,0.6943,580.0,0.0493343884751538,0.0042997570758093,0.0043064778868718,-8.94872510079541e-05,-2.8515830537103363e-05,14233150000000.0,10377666457673.45,8748180000000.0,11.967644328186394,8.285877248400977,169860483592220.03,123848581871136.95,104402053329852.31,0.0003577993007112,0.0002608784282868,0.0002199156677542,0.0002048849126948,0.0001493855742514,0.0001259292634124
97,97,2.25,0.02,585,100000.0,17.15,2.43,0.81,,701.4,0.7014,585.0,0.0483295421927777,0.0043606399925257,0.0041103165344306,-0.0001025418874049,-4.207949811737474e-06,14320184607039.912,10463104831352.385,8835981063078.19,12.286164382668918,8.607975165049433,175745357080585.6,128409105414300.08,108440127672974.28,0.0003631576634608,0.0002653427178049,0.0002240791110803,0.0002077884040044,0.0001518214962654,0.0001282116434454
98,98,2.25,0.02,590,100000.0,17.15,2.43,0.81,,694.0,0.694,590.0,0.0460969368490395,0.0043528458447862,0.0045788727105712,-0.000149033781143,3.735504998152104e-05,14107701679150.824,10340600000000.0,8730478536728.769,12.941536547132609,8.993218890689299,182815056549205.1,133998961471270.58,113134156341882.77,0.0003609203357923,0.0002645457714639,0.0002233536912508,0.0002063576358057,0.0001512550957868,0.0001277033602825
99,99,2.25,0.02,595,100000.0,17.15,2.43,0.81,,720.7,0.7207,595.0,0.0513106102577807,0.0043891990686723,0.0042759588641907,-7.709131435690127e-05,-5.041801663503762e-05,14586699314413.984,10738430000000.0,9053610467942.7,11.75828515766799,8.477543899440082,171582327994834.34,126315404101657.22,106496989302642.6,0.0003764761856934,0.0002771540757504,0.0002336696371301,0.0002150292000903,0.0001583001036323,0.00013346340902
100,100,2.25,0.02,600,100000.0,17.15,2.43,0.81,,729.5,0.7295,600.0,0.0520751227768527,0.0042048731288644,0.0040632244346006,-0.0001377622531117,1.2851114451794689e-05,14700267208517.969,10869550000000.0,9151250044239.951,11.696211488730164,8.506116082302759,171408059378372.28,126741129626311.1,106705408052752.98,0.0003826804079393,0.0002829583822603,0.0002382272410704,0.0002184078388939,0.0001614933178815,0.0001359638377309
101,101,2.25,0.02,605,100000.0,17.15,2.43,0.81,,725.5,0.7255,605.0,0.0546426550284877,0.0047201471625451,0.0042191380418979,-0.0001151284172367,3.2116667530958605e-05,14555475966422.3,10809582785681.191,9088234432246.676,11.15614066092294,8.09916063184176,162490886181897.16,120673393996448.62,101457023468781.56,0.0003821110920394,0.0002837737145975,0.0002385847904683,0.0002179010766913,0.0001618236142203,0.0001360543669322
102,102,2.25,0.02,610,100000.0,17.15,2.43,0.81,,733.5,0.7335,610.0,0.0507724744576307,0.0042029394806075,0.0044652050274391,-9.828564879387934e-05,-1.2742602857160755e-05,14670000000000.0,10907147113409.568,9175470320676.492,12.42231532193571,9.121564842286997,182431296845740.0,135637695486474.22,114103132227035.44,0.0003883577223916,0.0002887440225462,0.0002429014829999,0.0002212983439582,0.0001645353506139,0.0001384128416498
103,103,2.25,0.02,615,100000.0,17.15,2.43,0.81,,747.3,0.7473,615.0,0.0525927246303922,0.0046386280438711,0.0045613262612081,-0.0001116863956339,1.3311879962487952e-05,14935340200616.152,11090314554805.86,9341250000000.0,11.909782070660704,8.906765613725952,178008262449012.25,132180961223269.48,111334570171574.4,0.0003987259032725,0.0002960759935189,0.0002493815536783,0.0002269717131545,0.0001685390262368,0.0001419585685378
104,104,2.25,0.02,620,100000.0,17.15,2.43,0.81,,733.5,0.7335,620.0,0.0487616213702721,0.0044597253749588,0.0042493450855977,-9.934042365977812e-05,1.056873115841791e-05,14594642647415.574,10863883867321.324,9168750000000.0,12.955267724653874,9.50307745255618,189085234452310.5,140750279245712.47,118788468156952.22,0.0003928270880201,0.0002924105760783,0.0002467846216105,0.0002234511166308,0.0001663313751317,0.0001403780465959
105,105,2.25,0.02,625,100000.0,17.15,2.43,0.81,,758.6,0.7585999999999999,625.0,0.0512110638097283,0.004129298455242,0.0042881465510373,-0.0001237337291543,4.42069457095451e-06,15026948900949.818,11213268647736.691,9482500000000.0,13.462228822750472,10.248533969946404,203011068120265.0,151489012194126.66,128106674624330.05,0.0004077849624576,0.0003042934640082,0.0002573257506891,0.0002317341086248,0.000172922449659,0.0001462318598085
106,106,2.25,0.02,630,100000.0,17.15,2.43,0.81,,754.3,0.7543,630.0,0.0533977994257724,0.0046307807007926,0.0040094829927627,-8.460703128597789e-05,4.884497499731545e-07,14875035176720.96,11127463034984.66,9428750000000.0,11.940777934232106,8.999709051634607,177477116165078.62,132764059124593.6,112496363145432.6,0.0004069818800605,0.0003044480750787,0.0002579711816497,0.0002310627646803,0.0001728494986529,0.0001464623791874
107,107,2.25,0.02,635,100000.0,17.15,2.43,0.81,,753.5,0.7535000000000001,635.0,0.0544373561887937,0.0044746678138919,0.0045885382376626,-7.776599373431224e-05,-2.888900001178421e-05,14792594754312.578,11093439962726.96,9418750000000.0,11.858969021169267,8.906332659493795,174847736932967.1,131123910612035.52,111329158243672.44,0.0004080588165186,0.0003060163586913,0.0002598194597986,0.0002315014398508,0.0001736103345575,0.0001474017386949
108,108,2.25,0.02,640,100000.0,17.15,2.43,0.81,,776.3,0.7763,640.0,0.0546737237545812,0.004560318165276,0.0041866443884472,-0.0001145100344487,7.373658648729311e-06,15171519321617.477,11411610000000.0,9703750000000.0,11.901689841411876,9.26228311986181,181016240261850.88,136155561861968.6,115778538998272.66,0.0004219002886501,0.0003173420836041,0.0002698487105477,0.0002392214385531,0.000179935951208,0.0001530067612313
109,109,2.25,0.02,645,100000.0,17.15,2.43,0.81,,762.1,0.7621000000000001,645.0,0.0557516690949227,0.0044621083355538,0.0039491984979053,-2.921930681423139e-05,-7.061960285021078e-06,14826578380292.344,11202870000000.0,9515047129571.176,11.740349901966455,8.953917415664176,174197557241844.34,131622586010263.38,111792345104753.69,0.0004154831182291,0.0003139364485404,0.0002666388259037,0.0002357794544698,0.0001781534828431,0.0001513129033497
110,110,2.25,0.02,650,100000.0,17.15,2.43,0.81,,782.1,0.7821,650.0,0.055531402257543,0.0043126740044898,0.0043225421373956,-7.085795601228701e-05,-1.7037020933370495e-05,15172740000000.0,11496870000000.0,9750914180248.484,11.833522116750544,9.251754891788748,179484044900701.7,136000796909294.6,115347229211771.1,0.0004286059622495,0.0003247684353127,0.0002754479385422,0.0002433630972907,0.0001844039964006,0.0001563997456175
111,111,2.25,0.02,655,100000.0,17.15,2.43,0.81,,780.2,0.7802,655.0,0.060223218531621,0.0044033736364432,0.004396664376117,-0.0001056909814867,-1.720305579949406e-05,15118678910604.734,11468940000000.0,9713420400430.996,11.124226391136856,8.647918201604508,167578952236904.47,127124397563586.28,107665810152170.94,0.0004304433732667,0.0003265317856529,0.0002765504491392,0.0002444983692312,0.0001854750103095,0.0001570848525592
112,112,2.25,0.02,660,100000.0,17.15,2.43,0.81,,801.2,0.8012,660.0,0.057170935948045,0.0042338028097461,0.0042845365032786,-9.49563066216936e-05,1.4407210193962428e-06,15454731285875.275,11757684703976.477,9960691610840.604,11.760465455949769,9.427822230464557,181857787297592.44,138354170283253.22,117208724163111.44,0.0004434026568464,0.0003373328555295,0.0002857763776398,0.0002520139663639,0.0001917277436077,0.0001624249140371
113,113,2.25,0.02,665,100000.0,17.15,2.43,0.81,,793.8,0.7938,665.0,0.060700322620164,0.0044079833904793,0.0044860411460091,-8.173852933947981e-05,-3.362802904651476e-05,15241759855308.928,11625679085748.225,9854647234868.93,11.131792016505544,8.84615214613352,169855034838615.25,129557225994773.56,109820746770124.1,0.0004406539573954,0.0003361095795483,0.0002849073429843,0.0002505339645595,0.000191095221267,0.0001619841714162
114,114,2.25,0.02,670,100000.0,17.15,2.43,0.81,,798.7,0.7987,670.0,0.0650081145987655,0.0042704482394984,0.0041125458842355,-9.902566990684062e-05,-4.3771495922579e-05,15265181245189.707,11673888102913.44,9903880000000.0,10.427617106055832,8.30755147247184,158778363504476.4,121424097031213.28,103013638258650.78,0.0004447313040368,0.0003401036250928,0.0002885367292191,0.0002529471136398,0.0001934386662796,0.000164109277158
115,115,2.25,0.02,675,100000.0,17.15,2.43,0.81,,799.7,0.7997000000000001,675.0,0.0628585166942229,0.0045437629908613,0.0043819870026883,-0.0001134094140662,4.384232928773534e-05,15213541750216.05,11664920289907.38,9916280000000.0,10.9544535261626,8.774606357152916,166928648438485.75,127991851608732.4,108805118828696.16,0.0004465509702613,0.0003423911117478,0.0002910646664718,0.0002540493444049,0.0001947912853457,0.0001655909238162
116,116,2.25,0.02,680,100000.0,17.15,2.43,0.81,,799.8,0.7998000000000001,680.0,0.0592429685592377,0.004195759916677,0.0040634836548691,-9.21750579797152e-05,1.2472346817165515e-05,15144683844784.297,11642792079289.877,9917520000000.0,11.58255111363771,9.262764672211787,175395902087127.5,134839263763382.7,114858281935426.12,0.000447888652078,0.0003443237577134,0.0002933005872081,0.0002548790514292,0.0001959435952292,0.0001669079471078
117,117,2.25,0.02,685,100000.0,17.15,2.43,0.81,,805.7,0.8057000000000001,685.0,0.0626459552716369,0.0042020590141619,0.0041506090149401,-0.0001167917079467,7.162965741652299e-07,15185121264020.354,11704918273303.496,9990680000000.0,11.13826782184844,8.985894342342888,169358191950044.84,130543823867027.12,111425089845051.8,0.0004524533022105,0.0003487577631275,0.0002976806097715,0.0002574833851888,0.0001984720390418,0.0001694049103732
118,118,2.25,0.02,690,100000.0,17.15,2.43,0.81,,815.1,0.8150999999999999,690.0,0.0601975630035667,0.0044537383764159,0.0045052907710509,-7.085124756128217e-05,2.2811693103106188e-05,15290169636389.244,11818950000000.0,10107240000000.0,11.585565514744664,9.4421743638845,177122374874444.53,136911528276325.23,117082962112167.8,0.0004590270546853,0.0003548173720101,0.0003034300284776,0.0002612310978826,0.0002019256396587,0.0001726812366737
119,119,2.25,0.02,695,100000.0,17.15,2.43,0.81,,817.6,0.8176,695.0,0.058354841422556,0.0043069639382924,0.0040902855477622,-9.019509709369468e-05,-8.725051562301941e-06,15264730806369.793,11855200000000.0,10138240000000.0,12.18144525839429,9.960669340853526,185967387646024.8,144429705442376.16,123512299826583.77,0.0004616520930603,0.0003585374654209,0.0003066113497392,0.0002627087410731,0.0002040301074861,0.0001744809195053
120,120,2.25,0.02,700,100000.0,17.15,2.43,0.81,,834.1,0.8341000000000001,700.0,0.0605954233176702,0.0045388759094547,0.0042267284738443,-7.691762333935941e-05,-4.126793862569973e-06,15498993731398.506,12094450000000.0,10335049167617.19,11.618594544424653,9.682205551020033,179911812901775.94,140391980489790.44,119968913104865.23,0.0004721091276367,0.0003684045775938,0.0003148121182036,0.0002687107415232,0.0002096851372507,0.0001791818729421
121,121,2.25,0.02,705,100000.0,17.15,2.43,0.81,,830.4,0.8304,705.0,0.0612699867053151,0.0047982121291454,0.0042148255804755,-6.265440984267746e-05,-4.972207669182273e-06,15356773295249.75,12040800000000.0,10274510159662.668,11.929588282500394,9.901057741227929,183102479666684.6,143565337247805.0,122505441177327.88,0.0004711703058328,0.000369430954628,0.0003152383642798,0.0002680804357091,0.0002101940849308,0.0001793602801411
