,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
129,129,2.25,0.02,745,1,100000.0,,831.3,0.8312999999999999,745.0,0.0366435786012402,0.0182058130100915,0.00678091040772,0.0002030593094535,8.448953543694885e-06,14785037653474.484,11865765755850.45,10167969887669.94,20.63811421557434,17.096249310749513,304064344752338.2,244027534734720.75,209111209170935.97,0.0004797545848062,0.0003850281383807,0.0003299369461284,0.000271462915221,0.0002178631829629,0.0001866905456907
130,130,2.25,0.02,750,1,100000.0,,831.0,0.8310000000000001,750.0,0.0368266512461786,0.0189857306836057,0.0070649149765673,0.0001444417119449,4.331283863533751e-05,14706180780418.549,11836976641080.7,10149596280924.309,20.630061736663347,17.168766941551556,303835126858400.5,244556309558729.6,209694408060202.0,0.0004804514559799,0.0003867144533664,0.0003315876762015,0.0002716259266108,0.0002186311861938,0.000187464953389
131,131,2.25,0.02,755,1,100000.0,,820.7,0.8206999999999999,755.0,0.0362044616825869,0.0191049795266867,0.0068797839703385,-2.9346889440708583e-06,4.209371788999656e-05,14451292051353.738,11666057571666.871,10009273090162.64,20.94802827284837,17.19995160454095,302865266122056.3,244493268732129.6,209770942789608.25,0.0004752717268975,0.0003836713913516,0.0003291833345866,0.0002684569388307,0.0002167165463671,0.000185939001451
132,132,2.25,0.02,760,1,100000.0,,859.5,0.8594999999999999,760.0,0.0375172154972346,0.0178539216974326,0.0069434783151517,5.716546813578e-05,9.965000053379546e-06,15058459682687.162,12204900000000.0,10467270129245.28,20.76419563243933,17.80265123882733,311902857387809.2,252797647591348.1,216806468334553.6,0.0004985749007622,0.0004040955671787,0.0003465638767781,0.0002813582000703,0.0002280411654577,0.0001955746035964
133,133,2.25,0.02,765,1,100000.0,,856.4,0.8564,765.0,0.0413050280672109,0.0181147875305998,0.0072409118655238,0.0002630291873944,-1.583427684127224e-05,14928379336139.469,12160880000000.0,10414363663616.805,18.658390761475555,15.982922062119156,278607103506851.0,226957493282092.0,194362403972621.56,0.0004975563907335,0.0004053168414802,0.0003471062115705,0.0002804960666374,0.0002284962707634,0.0001956801859331
134,134,2.25,0.02,770,1,100000.0,,848.2,0.8482,770.0,0.0374544572190302,0.0188543314667102,0.0070281579086503,0.0001563821096302,-3.856723926349849e-05,14710397646654.969,12044440000000.0,10299637933229.906,20.97073567744804,17.811150477025876,308900148622328.5,252918336773767.5,216279652307995.4,0.0004934956731843,0.0004040597112804,0.0003455261290349,0.0002779632260747,0.0002275880964662,0.0001946188441733
135,135,2.25,0.02,775,1,100000.0,,881.7,0.8817,775.0,0.0399833308525102,0.0184420699468396,0.0064389372742317,7.406335914002078e-05,-4.740476942288434e-06,15213384321844.328,12517319501487.082,10690824941782.629,19.56298630706667,17.26038975530195,297821189624853.3,245042319708868.1,209286384598924.25,0.0005137403300729,0.0004226969960319,0.0003610181546822,0.0002890975800227,0.0002378646788706,0.0002031560863599
136,136,2.25,0.02,780,1,100000.0,,864.6,0.8646,780.0,0.0387018895632081,0.0192508277537917,0.0070218161259301,9.322787548842944e-05,-3.900511770931012e-05,14812553709571.51,12249056314633.213,10468184566979.42,20.350194645001228,17.602926451987905,301577947623997.1,249386117757051.2,213128247765872.8,0.0005034688423947,0.0004163372720243,0.0003558066265444,0.0002830858821558,0.0002340943351424,0.0002000597142677
137,137,2.25,0.02,785,1,100000.0,,889.4,0.8894,785.0,0.0398268081791797,0.0184087837188514,0.0071188176160971,0.0001402628950637,3.60035341149447e-06,15099928406283.725,12574176340641.885,10761740000000.0,19.959374019851445,17.744957254462598,301267803142511.94,250874996261260.5,214713982778997.38,0.0005166404427997,0.0004302224393174,0.0003682103629433,0.0002902607150689,0.0002417090543633,0.0002068692157828
138,138,2.25,0.02,790,1,100000.0,,880.8,0.8808,790.0,0.0363112421895834,0.0198533025630345,0.0070046654513511,0.0001735506057898,-5.188272898132603e-06,14875994084695.057,12426615453829.682,10657680000000.0,22.133802425395537,19.4813166374807,329023559333826.4,274848808342719.1,235723931313516.4,0.0005122581430269,0.0004279132487043,0.0003669995655209,0.0002876333482478,0.00024027362407,0.0002060705432861
139,139,2.25,0.02,795,1,100000.0,,875.7,0.8756999999999999,795.0,0.0421145547578134,0.0186966165541403,0.0069361706677885,9.910151055355957e-05,-3.934061553957661e-05,14712383247883.54,12328837742936.824,10595970000000.0,19.230664888673825,16.8083132357387,282391625070984.6,236641505784949.03,203380590152438.25,0.000509830649787,0.0004272332532191,0.0003671839007457,0.0002860798005715,0.0002397321619041,0.0002060368421205
140,140,2.25,0.02,800,1,100000.0,,905.0,0.905,800.0,0.0400087813803679,0.0193645320266664,0.0067775796548057,6.938775332239407e-05,4.841875152968768e-06,15124576699521.13,12714658351109.504,10950500000000.0,20.415747241704583,18.526378470430025,309617273083288.4,260283505784385.0,224169179492203.3,0.0005274495466292,0.0004434068414656,0.0003818841594784,0.0002957687111851,0.0002486415447108,0.0002141425400642
141,141,2.25,0.02,805,1,100000.0,,907.2,0.9072,805.0,0.0442959169495338,0.0190967570092375,0.0068186259664068,-2.0355259367301844e-05,5.618647982847389e-05,15081081604943.12,12718812710709.1,10977120000000.0,18.438898340796307,16.757293218093366,278569341380099.1,234934825814997.0,202763247938929.7,0.0005292781450339,0.0004463731299187,0.0003852475481275,0.0002965334152269,0.0002500850449282,0.000215838821659
142,142,2.25,0.02,810,1,100000.0,,890.5,0.8905000000000001,810.0,0.0451644596173195,0.0185247921466437,0.0068515183401561,0.0001382952877778,-1.1445149239383595e-05,14724679527625.584,12458419455345.74,10775050000000.0,18.214346758347656,16.263022788608545,268913867167582.9,227525614275499.0,196782575742163.44,0.0005199606774459,0.0004399340717571,0.0003804906101353,0.0002911200909386,0.0002463141013009,0.0002130323807715
143,143,2.25,0.02,815,1,100000.0,,901.1,0.9011,815.0,0.0430082321323083,0.0187896011535161,0.0073250637956054,2.1660291271675937e-05,-3.683153267529348e-05,14820230950558.338,12580143105826.703,10888607981477.611,19.016219975551916,17.13960323162013,281891996774549.3,239283832461292.9,207109555595581.44,0.0005266233249051,0.0004470238562593,0.000386916705814,0.0002945624256014,0.0002500391174757,0.0002164186772221
144,144,2.25,0.02,820,1,100000.0,,928.5,0.9285,820.0,0.0410381553861042,0.017627349126223,0.007062639070467,0.0001433159220913,1.3733966621553185e-05,15188726535031.262,12935288778430.88,11203271529303.05,20.419261738064613,18.942236014181702,309863697125930.44,263891537913445.25,228556826536371.3,0.0005430685374652,0.0004624975202753,0.0004005697429742,0.0003034953150107,0.0002584679850223,0.0002238594798645
145,145,2.25,0.02,825,1,100000.0,,930.7,0.9307,825.0,0.0440629558295085,0.0180435122530354,0.0070876412985566,8.438579475249436e-05,-3.6022703014183504e-05,15114334599937.465,12938490679202.76,11213348375038.72,19.02521902636953,17.63803809770699,286437315456310.3,245202096837439.7,212508290364020.28,0.0005438037406007,0.0004655183185574,0.0004034488419377,0.0003035619557749,0.0002598614917106,0.000225213087682
146,146,2.25,0.02,830,1,100000.0,,941.7,0.9416999999999998,830.0,0.0392067153807488,0.0185040166047703,0.006721806915276,0.0001514965276638,2.8468586053192065e-05,15143855895554.25,13063639853273.6,11329216650580.184,21.332001496576968,20.08993086499329,323074246544659.6,278695573428308.1,241693935716987.1,0.000548208391672,0.0004729044599168,0.0004101182474103,0.0003057271059931,0.0002637313002463,0.0002287164275491
147,147,2.25,0.02,835,1,100000.0,,932.9,0.9329,835.0,0.0416024828890385,0.0182062081640313,0.0065931336276848,5.805450232347944e-05,3.578300356365562e-05,14919803719532.48,12914050604523.502,11206840104819.771,20.300243623329543,18.956894370611916,303176270920184.25,262418579919272.0,227727392105698.1,0.0005433313314835,0.0004702882451875,0.0004081171220707,0.0003027032387751,0.0002620091401455,0.0002273720794143
148,148,2.25,0.02,840,1,100000.0,,940.2,0.9402,840.0,0.0442126821257715,0.0179871761696067,0.0066610612635378,8.518085131263568e-05,3.974331724487378e-05,14953369587237.066,12987376440900.549,11277897889029.096,19.06663636117009,17.932959314238627,285213963431924.7,247715478954872.1,215109640495741.84,0.0005478748672354,0.0004758430601065,0.0004132096630528,0.0003049019963467,0.000264815029217,0.0002299584425369
149,149,2.25,0.02,845,1,100000.0,,950.3,0.9503,845.0,0.0449375667059825,0.0186879344006696,0.0069140847634877,-2.151407743158922e-05,3.0421764390907564e-05,15029929359759.88,13114140000000.0,11382234379676.477,19.079459492377,18.115863079034504,286520196115932.56,249998910490676.1,216983057514151.56,0.0005539984853607,0.000483383090027,0.0004195455916941,0.0003079423974905,0.0002686905318023,0.0002332061887836
150,150,2.25,0.02,850,1,100000.0,,946.3,0.9463,850.0,0.0457333814678804,0.0180604877083064,0.0069800542580247,0.0001811160087293,2.428417895842464e-05,14882943397547.77,13058940000000.0,11317579944149.58,18.77081183434236,17.806767772938414,280056131097876.16,245733395266550.1,212965780214664.4,0.0005518063997166,0.0004841788665743,0.0004196154534535,0.0003064099357149,0.0002688573663838,0.0002330062575999
151,151,2.25,0.02,855,1,100000.0,,950.3,0.9503,855.0,0.0479156580572293,0.0186525340278277,0.0072149782786531,0.0001779722879417,-2.8196217489516684e-05,14803845949824.902,13114140000000.0,11348604087882.111,18.009968022700683,17.166292964579675,267417822347890.8,236894842911199.6,205002065149543.2,0.0005521429763811,0.0004891215645461,0.0004232719024564,0.0003061998872695,0.0002712503361118,0.0002347323326758
152,152,2.25,0.02,860,1,100000.0,,963.8,0.9638,860.0,0.0445297625877969,0.0190549103616792,0.0070327386616688,0.000203877015212,2.3555197711414752e-05,14891254398226.129,13296059563254.164,11492768791208.123,19.37116799812383,18.675028229803893,288539734658709.6,257630512231713.6,222689128049824.44,0.0005586920802412,0.0004988433464202,0.000431187241315,0.0003094479530822,0.000276298980991,0.0002388256679108
153,153,2.25,0.02,865,1,100000.0,,970.4,0.9704,865.0,0.044731089341485,0.0178257372987215,0.0070644647029239,0.0001953037033893,-7.406984598074611e-05,14907373586578.688,13358491535454.098,11554299244158.22,19.529744521085888,18.964419603529628,291333149095684.94,261063518908234.0,225804389005525.25,0.0005626518674662,0.0005041921144125,0.0004360961378765,0.0003111806509346,0.0002788488574036,0.0002411876471069
154,154,2.25,0.02,870,1,100000.0,,985.9,0.9859,870.0,0.0463604919281578,0.0178786022673027,0.0069321180327636,5.180837856472869e-05,3.298228886236567e-05,15058260923614.35,13542788837600.104,11721408598405.104,18.96173930424672,18.694350731878732,285530389611716.0,256794446107991.4,222257960655486.56,0.0005715481204795,0.0005140271871662,0.0004448952696313,0.0003157549937116,0.0002839772285755,0.0002457849094962
155,155,2.25,0.02,875,1,100000.0,,974.7,0.9747,875.0,0.045200571040425,0.0178565184608809,0.0070696496256559,5.458078495265642e-05,4.403608751290887e-05,14786483416635.26,13360195496607.77,11571004373720.725,19.542523722442155,19.04842008656798,288970091026099.75,261096354014628.6,226130452584536.6,0.0005644995249499,0.0005100485219215,0.0004417430627765,0.000311408461555,0.0002813703440124,0.0002436893593383
156,156,2.25,0.02,880,1,100000.0,,984.5,0.9845,880.0,0.0467597140040197,0.0189042422206186,0.0071284060272323,4.351751210108366e-05,4.021442527381481e-05,14764225178379.691,13465490068006.754,11669923261328.207,19.03639563066374,18.725631486859875,280822183727126.56,256119659526120.9,221967173663347.84,0.0005669747158757,0.0005171007833594,0.0004481475556924,0.0003123018303006,0.000284830198898,0.0002468492826374
157,157,2.25,0.02,885,1,100000.0,,990.7,0.9907,885.0,0.0475237359146603,0.0170374546481098,0.0071272732549285,-1.6773936804773054e-05,-9.40683859277843e-06,14769554141509.012,13521073815736.094,11725885877586.535,18.738113408907594,18.54087236611252,276411040922688.16,253045830090187.6,219449029409440.97,0.0005704229104991,0.0005222046789733,0.0004528717581036,0.0003137315133702,0.00028721157795,0.0002490786036419
158,158,2.25,0.02,890,1,100000.0,,1011.9,1.0119,890.0,0.0451878987279655,0.0201975755003343,0.0069012593523767,0.0001120526163789,-5.59072803905333e-05,14996082821392.73,13780569514330.426,11958903066321.645,19.891094235312725,20.157372269684583,298726775390686.1,274513360795162.5,238225181386419.5,0.0005824225702687,0.0005352140830306,0.0004644636298984,0.0003198918658276,0.0002939629066211,0.0002551036734526
159,159,2.25,0.02,895,1,100000.0,,995.4,0.9954,895.0,0.0488655177680811,0.0182385718184351,0.0063874155751643,0.0001117746968828,-2.719379697297097e-05,14663491282985.469,13526508805867.758,11746288473360.527,18.60191933339277,18.50606037435158,272617495460826.9,251479192902940.5,218382081236246.62,0.0005727678237335,0.000528356369021,0.0004588195236723,0.0003140740936211,0.0002897213160954,0.0002515911684663
160,160,2.25,0.02,900,1,100000.0,,1012.6,1.0126,900.0,0.0498757114621866,0.0190064911213407,0.006881351885483,0.0001855638581281,-6.389716555130096e-06,14769341807004.918,13730377368997.74,11931340815122.48,18.21517186208061,18.444559775610177,269024301605491.44,250099512269567.44,217329971230203.44,0.0005801466461998,0.0005393356376858,0.000468668641366,0.0003176380143191,0.0002952934436978,0.0002566023221754
161,161,2.25,0.02,905,1,100000.0,,1004.0,1.004,905.0,0.0521159844233465,0.0171162351166471,0.0067547106935572,0.0001479172465906,-4.8929942193920416e-05,14512125880113.84,13584156504848.756,11812242770886.584,17.47733444998373,17.557153814258918,253776520168372.75,237548929474696.62,206563110776716.88,0.0005731889482698,0.0005365367172577,0.0004665510116495,0.0003133363463362,0.0002933002375014,0.0002550422331257
162,162,2.25,0.02,910,1,100000.0,,1018.0,1.0180000000000002,910.0,0.0493649727446949,0.0188047229516813,0.0069687559072637,7.878561548708e-05,-1.1005428281058328e-05,14624420844488.95,13743555211209.87,11958942290366.916,18.779805246762837,19.17713455239482,275495566095886.0,258901775553672.5,225283148729558.9,0.0005808582283906,0.0005458716770162,0.0004749897521464,0.0003170104426721,0.0002979161067453,0.0002592314341657
163,163,2.25,0.02,915,1,100000.0,,1007.3,1.0073,915.0,0.0497494567100488,0.0176226563569425,0.0069521952344684,2.5102357324572e-05,-2.74725669007072e-05,14381588048562.24,13569393127870.578,11815420476283.246,18.627240922882876,18.744750584829568,267625614001851.4,252511555414905.5,219872043961895.72,0.0005743940056694,0.000541955314455,0.0004719024542438,0.0003129364262724,0.0002952634561484,0.0002570978563889
164,164,2.25,0.02,920,1,100000.0,,1039.1,1.0391,920.0,0.0543857509620351,0.018276895152996,0.0070031419291168,0.0002417438677879,1.8899529758317708e-05,14732131622319.072,13967128598530.432,12170041509634.455,17.08774207399978,17.728922538699216,251356770630368.6,238304437504952.9,207642886360372.8,0.000591696686347,0.0005609713462655,0.0004887937074257,0.0003217922440793,0.0003050823716682,0.0002658288066059
165,165,2.25,0.02,925,1,100000.0,,1018.9,1.0189,925.0,0.0502713679107727,0.0171458443749176,0.0074615515586187,3.5484155271290414e-05,-1.85826403271906e-05,14265451720056.129,13665560673730.5,11915428141935.283,18.551627922398325,18.87659937112645,264288170544358.0,253174319383483.7,220750577456824.1,0.0005761092607974,0.0005518827032345,0.0004812037244698,0.0003127455785128,0.0002995939955129,0.0002612253394148
166,166,2.25,0.02,930,1,100000.0,,1045.2,1.0452,930.0,0.0496306521431278,0.0172157471600052,0.0067185601596467,-1.4967841705041031e-05,-2.852424297184685e-05,14540764653698.146,13987474159958.973,12204496564599.707,18.9661756117427,19.809381916502865,275587026772954.6,265100667510373.5,231308394132034.8,0.0005903802921396,0.0005679157374128,0.0004955237512487,0.0003199590864195,0.0003077843263489,0.0002685511844816
167,167,2.25,0.02,935,1,100000.0,,1056.7,1.0567,935.0,0.0522795390242549,0.0176967498498831,0.0069535801890739,5.786203500963115e-05,-2.2886796311073983e-05,14607263245739.309,14110210633635.098,12320080833532.28,17.981828489047693,19.001831917627676,262671298355331.6,253733179504738.16,221542637655310.47,0.000596312618393,0.0005760214290294,0.0005029429220973,0.000322567225043,0.0003115909813011,0.0002720601539057
168,168,2.25,0.02,940,1,100000.0,,1043.4,1.0434,940.0,0.051709623952297,0.0182092860606678,0.0071381117676962,3.4726239026301875e-06,6.227670864558396e-05,14263275287816.203,13901843549129.91,12146553388191.09,18.538334845278857,19.35259498651255,264549923161050.62,257846221748297.25,225289752926695.3,0.0005854052151141,0.0005705710328898,0.000498528953247,0.000316096972234,0.0003080870673585,0.000269187032544
169,169,2.25,0.02,945,1,100000.0,,1040.5,1.0405000000000002,945.0,0.0504350912619542,0.0185114157462943,0.0073878572280322,4.567764247767875e-05,2.5238893818178127e-05,14095159985640.951,13832519674761.84,12094382324433.61,19.10073821245951,19.826722501753387,268583205817512.25,263578595955355.1,230458397094335.7,0.0005815611018397,0.0005707246594909,0.000499009753549,0.0003134472802033,0.0003076067015081,0.0002689541125602
170,170,2.25,0.02,950,1,100000.0,,1049.2,1.0492000000000004,950.0,0.0547795413900757,0.0174881959311983,0.0068595066508529,4.186126729511758e-05,-1.880111658118909e-05,14120189198376.062,13917236496088.762,12176942687680.12,17.47806556731063,18.306596497729828,246371145755121.7,242829997042867.25,212465093746989.8,0.0005857192886317,0.0005773006116055,0.0005051115185876,0.0003150892524847,0.0003105604027395,0.000271726087739
171,171,2.25,0.02,955,1,100000.0,,1069.2,1.0692,955.0,0.0521645037391066,0.0176136568389177,0.0068492445587778,2.6117312119437915e-05,-1.4127042209565388e-07,14262230097278.793,14150997102470.191,12402720000000.0,18.455718869681085,19.728144866461182,263156885033594.16,261104490125705.7,228846480450949.84,0.0005947468503184,0.0005901083419742,0.0005172037335724,0.0003193141438362,0.0003168237711343,0.0002776819537357
172,172,2.25,0.02,960,1,100000.0,,1079.5,1.0795,960.0,0.0545892719346965,0.0170534324498967,0.0069952835514361,0.0001678824192104,-8.688870937522319e-07,14229005699727.574,14255483406926.072,12522200000000.0,17.68958731172937,19.091891226080072,251652273343651.97,252120554497658.1,221465938222528.84,0.0005965773969315,0.0005976875238069,0.0005250164092631,0.0003196301129167,0.0003202248890184,0.0002812896617254
173,173,2.25,0.02,965,1,100000.0,,1061.3,1.0613,965.0,0.053769039736278,0.0186378292826592,0.0069441798916359,0.0001717034254542,1.746446185708334e-05,13887396005560.658,13983842173886.707,12311080000000.0,18.15794410841343,19.27884722950021,252268902296028.9,254020877180631.3,223634627862202.5,0.000585201469898,0.0005892656183854,0.0005187770341644,0.0003129561081953,0.0003151295478724,0.0002774334139344
174,174,2.25,0.02,970,1,100000.0,,1063.0,1.063,970.0,0.0582014405804329,0.0186710885887053,0.0067855012378887,8.879982756817221e-05,-3.3760337238096106e-06,13721548939704.21,13974892838092.184,12330800000000.0,16.749478844382573,17.832257196615682,230184562397699.7,234434509298214.8,206854183480741.97,0.000581251405663,0.0005919831749188,0.0005223386123858,0.0003102127823918,0.0003159403074668,0.0002787711353816
175,175,2.25,0.02,975,1,100000.0,,1087.0,1.0870000000000002,975.0,0.0513236125712296,0.0171646611398521,0.0070477390449051,9.306269553977048e-05,-2.796698164550021e-05,13930654045021.178,14258355963826.988,12609200000000.0,19.04428254371806,20.68824392275284,265134102011850.6,271371063585179.72,239983629503932.9,0.0005932380440574,0.0006071932571234,0.0005369638152634,0.0003159143521116,0.0003233458581292,0.0002859468935034
176,176,2.25,0.02,980,1,100000.0,,1095.5,1.0955,980.0,0.0550978488460486,0.017329819279912,0.0069667514920443,8.060519395315687e-05,2.774093942424421e-05,13942664138552.672,14351050000000.0,12707540656172.848,18.09479558350831,19.83751297765461,252476294652321.5,259871420007275.5,230110454295666.38,0.0005968162559527,0.0006142972279097,0.000543946749446,0.000317167785608,0.0003264577489939,0.0002890711911576
177,177,2.25,0.02,985,1,100000.0,,1080.7,1.0806999999999998,985.0,0.0582299604122794,0.0186063943129037,0.0068147295693803,2.2549106083732568e-05,1.313316483389733e-05,13592487499260.814,14157170000000.0,12516741643932.986,17.11992537393821,18.513948271504564,232858897420548.84,242532722356709.72,214429820786122.2,0.0005847739857284,0.0006090676727115,0.0005384934067332,0.0003101208314293,0.0003230044045525,0.0002855770384643
178,178,2.25,0.02,990,1,100000.0,,1081.7,1.0817,990.0,0.0576317006812245,0.0178937296876986,0.0072982449021295,0.0002394344682321,-1.5288300358876632e-05,13467456468414.71,14170270000000.0,12509183502141.84,17.42819658063657,18.86245996966365,234842709188000.56,247098225602593.8,218132544201097.7,0.000582378733194,0.0006127707864489,0.0005409397430283,0.0003081840132453,0.0003242669235732,0.000286255269
179,179,2.25,0.02,995,1,100000.0,,1089.4,1.0894,995.0,0.0533143849718043,0.0177051356656159,0.00695858724252,4.228776218104291e-05,-2.9579004571628755e-06,13425322560485.818,14270267398872.37,12578952724345.402,18.898979483237618,20.61099016816676,254001460711070.8,269987461956369.7,237988499107139.3,0.0005835102262322,0.0006202344056014,0.000546724111609,0.0003081000850377,0.0003274908725132,0.0002886765950386
180,180,2.25,0.02,1000,1,100000.0,,1104.2,1.1042,1000.0,0.0550100963640602,0.018499718251492,0.0069908066922989,0.0001020721232673,-2.273485636390691e-06,13441784808984.82,14431571616464.287,12730305243798.363,18.315907133821906,20.22477804081873,246202784128026.6,264331944143424.9,233171162785449.0,0.0005871184669997,0.0006303509782563,0.0005560420290452,0.0003093642719968,0.0003321443327908,0.0002929894854002
181,181,2.25,0.02,1005,1,100000.0,,1103.5,1.1035,1005.0,0.0573569973626944,0.0177893731470418,0.0068222833577496,5.824465873761207e-05,4.744802650798385e-06,13318918309967.564,14389879536794.787,12702709002295.518,17.60260219010987,19.404478591299576,234206311921190.3,253038612961589.84,223370588932081.28,0.0005847034803193,0.0006317189167114,0.0005576517544647,0.0003073825887769,0.0003320989228456,0.0002931613128585
182,182,2.25,0.02,1010,1,100000.0,,1125.1,1.1251000000000002,1010.0,0.0574565890416465,0.0169333421771347,0.0066359537680007,4.910732209453545e-05,6.597396810690119e-06,13384615822836.1,14638367936539.916,12931444719965.77,17.774884512296047,20.00990581037507,238045419894237.1,260343403811019.7,229985770899108.6,0.0005905325962371,0.0006458484529298,0.0005705385738863,0.0003097537825953,0.0003387687700104,0.0002992662598202
183,183,2.25,0.02,1015,1,100000.0,,1107.2,1.1071999999999995,1015.0,0.0554693530908479,0.0163010758311989,0.006868161818297,3.609226536888132e-06,6.625724996872583e-05,13073714173642.7,14372823473752.072,12706117928433.26,18.558167130558427,20.54790765045893,242627774104503.44,266737219486096.4,235805760286567.2,0.0005797561027314,0.0006373653279944,0.0005634549840385,0.0003034118724881,0.0003335613143435,0.000294880779977
184,184,2.25,0.02,1020,1,100000.0,,1098.9,1.0989,1020.0,0.0573384695072263,0.0166078466975404,0.0070275642203225,0.0001377801008389,2.580751550958642e-05,12878485460529.455,14232671495745.324,12591423387133.074,17.945771713971403,19.740684375512554,231349637556592.5,255676290670545.6,226192842773538.38,0.0005739329920496,0.0006342826383931,0.0005611399974701,0.0002997261991162,0.0003312427182345,0.0002930452874179
185,185,2.25,0.02,1025,1,100000.0,,1134.2,1.1342,1025.0,0.0618206565349964,0.0168763380708878,0.0068478132843119,9.462988256096437e-05,1.321731380600821e-06,13113528417442.88,14656419298053.77,12975828906390.783,16.795417809973483,19.026770453864746,219985976934330.7,245868740662724.75,217675998986528.1,0.0005872509497765,0.0006563447974579,0.0005810844806101,0.000306032621101,0.000342039325417,0.0003028191044218
186,186,2.25,0.02,1030,1,100000.0,,1130.2,1.1302,1030.0,0.058514736806137,0.0175032714707962,0.0071756828019938,0.0001305675058999,2.539191005084826e-05,12932298236323.52,14571399571168.885,12910068457288.496,17.817894312025413,20.127972112183308,230314049059597.6,259505153250723.0,229918154198089.1,0.0005820028192039,0.0006557686402829,0.0005810023942344,0.0003026323690363,0.0003409894430065,0.0003021121636893
187,187,2.25,0.02,1035,1,100000.0,,1130.2,1.1302,1035.0,0.0586118292012542,0.017462107605329,0.0070299816759815,7.931193693252015e-05,-4.029101927886863e-05,12780331606035.355,14538069108270.035,12890070056877.418,17.85344866554469,20.149269405289843,227848473384309.72,259185516806985.3,229804896681191.7,0.0005779769904083,0.0006574688113395,0.0005829397958741,0.000299869815907,0.0003411122842135,0.0003024446512138
188,188,2.25,0.02,1040,1,100000.0,,1143.9,1.1439,1040.0,0.0631706805729663,0.0176348910107519,0.0069575130285547,-1.1129525449236406e-05,1.156555326115964e-06,12772261910482.145,14680561437303.225,13026079395966.338,16.490775106494645,18.85269565621153,210500539067875.38,241951356621901.3,214683722743072.84,0.0005803598793363,0.0006670712614615,0.0005918931133305,0.0003004778542218,0.0003453721533718,0.0003064491170989
189,189,2.25,0.02,1045,1,100000.0,,1140.7,1.1407,1045.0,0.0640080932543241,0.0175103963910677,0.0067436286801886,-2.113738138230513e-05,-9.126931686209447e-05,12609455848564.15,14605853223983.535,12969455388718.629,16.59657977483341,18.914697076506123,209085682190908.5,242189260345015.3,215055071381496.25,0.0005757589700771,0.0006669162500217,0.0005921968692979,0.0002974149223011,0.0003445032643694,0.0003059061083244
190,190,2.25,0.02,1050,1,100000.0,,1131.7,1.1317,1050.0,0.0596288112307547,0.018829118067659,0.0069828502538227,0.0001435855684798,2.194742736142403e-05,12322623410746.549,14457239732888.61,12847102799396.262,17.735883620200173,20.066631790282965,218497434544288.88,256347182489815.8,227797191346998.56,0.0005653748384544,0.0006633132658546,0.0005894385008538,0.0002914031529811,0.000341882170796,0.0003038059459929
191,191,2.25,0.02,1055,1,100000.0,,1122.4,1.1223999999999998,1055.0,0.0626526138797543,0.0176411209185008,0.0070085749586671,0.0001211021329507,1.904818560882428e-05,12122058227334.738,14305333454930.447,12721668409580.566,16.932090240661513,19.00295284357555,205234230988167.3,242198482765205.8,215386016463706.56,0.0005589030992959,0.0006595658141943,0.0005865488986265,0.0002873734385276,0.0003391315886404,0.0003015881895721
192,192,2.25,0.02,1060,1,100000.0,,1131.7,1.1317000000000002,1060.0,0.0635711569321983,0.0163812235833466,0.0071951017008894,2.8259305834817644e-06,1.726022691136492e-05,12022390669150.965,14390489901724.338,12807052829830.98,16.783009377815976,18.998634436875868,201828227781661.7,241583155439086.7,215000896816926.2,0.0005568531784174,0.0006665388158881,0.0005931971660804,0.0002857215332055,0.0003420012667572,0.0003043696441983
193,193,2.25,0.02,1065,1,100000.0,,1132.9,1.1329,1065.0,0.0616786142186583,0.0172928399748122,0.0069908799330449,7.077712243006254e-05,-1.925119101163612e-06,11921707108890.604,14372338577185.203,12800586596992.707,17.562972440332487,19.86861243222558,209080923362217.2,252059691883500.1,224494566158345.3,0.000554814727273,0.0006688626918228,0.0005957161920584,0.0002840097556934,0.0003423909286452,0.0003049472226534
194,194,2.25,0.02,1070,1,100000.0,,1145.2,1.1452,1070.0,0.0626614735999282,0.0176789233195309,0.0073004926190291,-2.811024701010002e-05,1.8557870813935808e-05,11875043146069.006,14494607341879.812,12919299979948.566,17.242841838783484,19.73631814488484,204653885360681.2,249799320541847.3,222650554150776.5,0.0005553190701436,0.0006778191685016,0.0006041522176824,0.0002835797338794,0.0003461357438568,0.000308516912752
195,195,2.25,0.02,1075,1,100000.0,,1156.6,1.1566,1075.0,0.0628180789119141,0.0175461402200598,0.0073378102742995,0.000122548574505,1.8930036861910386e-07,11788601311024.645,14604786019481.725,13027440867881.004,17.259823866619104,19.96083831965832,203450081950782.5,252052371111949.6,224830227289194.2,0.0005538528033744,0.000686162969309,0.0006120560408402,0.0002821640242709,0.0003495703254481,0.0003118160538515
