,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
119,119,2.25,0.02,695,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,695.0,0.6936757707740071,0.0404915644557237,0.0394574897575303,2.610996365550638e-05,-3.5947278212357963e-06,1867016977295718.0,1450000000000000.0,1240000000000000.0,1.0019114242105664,100.19114242105664,1870585638747659.5,1452771565105321.5,1242370166021102.5,0.0564642970964285,0.0438524297237031,0.0375013881775117,0.0321316953367424,0.0249547587434159,0.0213406212702315
120,120,2.25,0.02,700,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,700.0,0.695581317672486,0.0388752380336686,0.0389263948755265,2.302201076830241e-05,2.2016339218278223e-05,1858169731614735.5,1450000000000000.0,1239065959431385.8,1.0064269081111843,100.6426908111184,1870112017734807.2,1459319016761217.0,1247029322496347.8,0.0566010223758306,0.0441679148296291,0.03774273087204,0.0322156505842625,0.0251390885086624,0.0214820612567009
121,121,2.25,0.02,705,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,705.0,0.6905765747196142,0.0390301110024665,0.0403870376487184,-1.1358339775027569e-05,-3.7146915051898206e-05,1849322410314276.0,1450000000000000.0,1237296502849550.2,1.025078678875278,102.50786788752782,1895700973179403.5,1486364084369153.2,1268326264518019.2,0.0567401620704298,0.0444883134186113,0.0379622307658775,0.0322832894640106,0.0253123898038202,0.0215992630227802
122,122,2.25,0.02,710,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,710.0,0.7093758211594491,0.0398681100676459,0.0376692516750965,-1.985994242979763e-05,-2.2264219992750984e-05,1840475090459422.0,1448018359895354.2,1235527046267715.5,1.000880001115608,100.0880001115608,1842094710592274.8,1449292617667482.8,1236614311446794.5,0.0568775740115354,0.044749191044173,0.038182413541823,0.0323518674066902,0.0254532637929338,0.021718091913026
123,123,2.25,0.02,715,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,715.0,0.7136487312067743,0.0382647306623516,0.0402068059751354,9.8818675306506e-06,1.3650347045397375e-05,1831627859489773.2,1445069263365821.8,1233757589685880.0,1.0018963712724451,100.18963712724452,1835101305944320.5,1447809651203562.2,1236097252136121.5,0.0570027822914118,0.0449725462456107,0.0383962358515512,0.0324040835227453,0.0255653160458599,0.0218269141167895
124,124,2.25,0.02,720,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,720.0,0.7186786117375391,0.0385757574003606,0.0383572708408364,-5.352853700806288e-06,-2.4878832736220916e-05,1822780555640096.5,1442120166836288.5,1231988133104044.5,1.0018405826693433,100.18405826693431,1826135533940824.0,1444774508222478.5,1234255709110672.8,0.0571304455155105,0.0451996085668839,0.0386135515305295,0.0324569765195468,0.0256788236239076,0.0219371496940707
125,125,2.25,0.02,725,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,725.0,0.724169424629929,0.0387447707363897,0.039316081981167,-2.989615293664153e-05,1.553758197200919e-05,1813933299702078.5,1439171070355648.0,1230218676522209.8,1.0011470656000767,100.11470656000763,1816014000191000.5,1440821893983078.5,1231629818046620.0,0.0572542852903397,0.0454254360164616,0.0388301439124995,0.0325020569810692,0.0257870673314659,0.0220430583252798
126,126,2.25,0.02,730,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,730.0,0.7292915487737901,0.0378891481900223,0.0378254004618768,-7.218727872549035e-06,5.629323250264677e-06,1805086021606216.5,1436221974000058.5,1228449219940374.2,1.0009715882011831,100.09715882011837,1806839821886930.5,1437617390324277.5,1229642766708221.2,0.0573806317808914,0.0456550675476343,0.0390503230910838,0.0325477062011914,0.0258966776596349,0.0221503040936098
127,127,2.25,0.02,735,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,735.0,0.7322288781691327,0.0395095484798792,0.0393344372374765,-4.6194832986354015e-06,-7.359139079688265e-07,1796238701085814.0,1433272877644469.8,1226679763358539.2,1.0038157593042445,100.38157593042442,1803092715622126.5,1438741901962862.5,1231360478078902.5,0.057498943154856,0.0458801359013471,0.0392669359255695,0.0325857157307829,0.0260011225274967,0.0222532996518461
128,128,2.25,0.02,740,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,740.0,0.739263806783697,0.0379710323796438,0.0377123365584291,-6.330087418717991e-06,-2.875444688324652e-05,1787391407821903.5,1430323781288880.2,1224910306776703.8,1.0009963302555387,100.09963302555389,1789172239960006.0,1431748856147395.0,1226130721975666.5,0.0575964807556697,0.0460904174557776,0.0394712219175642,0.0326241922456829,0.0261068492385804,0.0223575592660471
129,129,2.25,0.02,745,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,745.0,0.7440210418713378,0.0377784149989283,0.0393042692297698,-2.8905891398984064e-05,1.1190611984531488e-05,1778544166182423.5,1427374684933290.5,1223140850194868.2,1.0013170809310683,100.13170809310682,1780886652788765.0,1429254652912305.8,1224751825684670.5,0.0577113659095793,0.0463163885938643,0.0396892753673173,0.032655228584273,0.0262075283246693,0.0224576621786173
130,130,2.25,0.02,750,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,750.0,0.7481540611385527,0.0380070541639493,0.0385637593610146,-8.200073123743403e-06,-1.1222785134504525e-06,1769696844815709.8,1424425588577701.8,1221371393613033.5,1.0024926453178231,100.2492645317823,1774108071369905.5,1427976176351657.0,1224415839298645.8,0.0578160596847168,0.0465360353028275,0.0399022474370126,0.0326866337678575,0.0263094086875952,0.022558959493271
131,131,2.25,0.02,755,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,755.0,0.7537068906876584,0.0374055598824784,0.0373775239596552,-1.9187915603173098e-05,1.7360183124835598e-05,1760849524960855.2,1421476492222112.2,1219601936171882.5,1.0017182484413143,100.17182484413146,1763875101912508.5,1423918941989238.0,1221697515297734.2,0.0579105308757863,0.046749286140088,0.0401100687933119,0.0327107272853415,0.0264063051501433,0.0226561473682311
132,132,2.25,0.02,760,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,760.0,0.7582742170798497,0.036201450139145,0.0382726759409583,-1.408020311379686e-05,1.4138039220006036e-05,1752002290015958.2,1420000000000000.0,1217832475770248.0,1.0022785998790975,100.22785998790978,1755994402222167.8,1423235611828318.8,1220607428702299.5,0.0580075509903782,0.0470151910621,0.040321567978851,0.0327351018115633,0.0265318400765312,0.0227544623148889
133,133,2.25,0.02,765,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,765.0,0.7391982643913458,0.0374034626479657,0.038523909200016,-5.301287033784044e-06,-1.3529179528051064e-05,1743154990207784.2,1420000000000000.0,1216063015368612.8,1.0486884205491642,104.86884205491644,1828026453453395.2,1489137557179813.5,1275271202875165.0,0.0580985977035956,0.0473279824241398,0.0405308514211353,0.0327529269777595,0.0266810218079774,0.0228491576288202
134,134,2.25,0.02,770,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,770.0,0.7684191694197352,0.0383761304206779,0.0367383021716348,-9.815534885528585e-06,7.832113584532322e-06,1734307668787428.2,1420000000000000.0,1214293554966978.0,1.0020609621318646,100.20609621318644,1737882011217801.5,1422926566227247.5,1216796168000732.0,0.0581815224221165,0.0476373156425983,0.0407363981413624,0.0327709533217205,0.0268318906468186,0.0229449238591623
135,135,2.25,0.02,775,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,775.0,0.7742160958572072,0.038264426584307,0.0377710650201207,1.428799114399787e-05,2.9492643759616064e-06,1725460397169596.0,1419680106780887.2,1212524094565343.2,1.0010127446105432,100.10127446105432,1727207847887535.5,1421117880157725.0,1213752071807268.0,0.0582670216709784,0.0479411359909224,0.0409456906750889,0.0327886560080267,0.026977960629543,0.0230414070953836
136,136,2.25,0.02,780,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,780.0,0.7784905897269482,0.0369506576124422,0.0363807502071573,3.3769407462344784e-05,-1.1510907207167116e-05,1713226198192402.0,1416731010251354.2,1210754634163708.0,1.0019412008973172,100.19412008973174,1716551914425640.5,1419481169759711.5,1213104952145977.8,0.0582314182737494,0.0481537441619681,0.0411527442221317,0.0327418323104196,0.0270754493572202,0.0231389907781456
137,137,2.25,0.02,785,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,785.0,0.7827720773647571,0.0375556626953674,0.0358768158563608,9.003994177107004e-06,1.7811594108980412e-05,1697765730411932.0,1413781913721821.8,1210000000000000.0,1.0028584574450297,100.28584574450296,1702618721503944.2,1417823149158748.2,1213458733508485.5,0.0580886488418922,0.0483722104022438,0.0413998609111019,0.03263556499539,0.0271766420467095,0.0232594126133295
138,138,2.25,0.02,790,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,790.0,0.7882931643882216,0.0377019808914653,0.0364192042076966,9.316914663714628e-06,-1.52467788955603e-05,1688918492812790.0,1410832817192288.8,1210000000000000.0,1.0021681600532073,100.21681600532074,1692580338422029.8,1413891728548279.5,1212623473664380.8,0.0581582814517436,0.0485823397711593,0.0416666173388926,0.0326559205549413,0.0272790218063189,0.0233958382477483
139,139,2.25,0.02,795,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,795.0,0.7938083533410122,0.0376258196386101,0.0372096323680114,-7.659623002533025e-06,5.2064416015351066e-06,1680071171392433.8,1407883720787578.2,1210000000000000.0,1.0015025981026917,100.15025981026916,1682595643146954.5,1409999204195244.2,1211818143704257.0,0.0582197841483505,0.0487876274088411,0.0419303301068602,0.0326686993915212,0.0273760605120714,0.0235282450748673
140,140,2.25,0.02,800,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,800.0,0.7716685138043378,0.0370317938805605,0.0360185243792596,3.095332266748041e-05,1.5163463051921853e-05,1671223944698468.0,1404934624431989.5,1210000000000000.0,1.0505913616523734,105.05913616523732,1755773439686814.5,1476012180114569.2,1271215547599371.8,0.0582817178595955,0.0489952311011769,0.0421971446937558,0.0326816255453241,0.0274742038354596,0.0236621591231311
141,141,2.25,0.02,805,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,805.0,0.8030372859604654,0.0353108947120761,0.0362460863811348,-1.7807399530687296e-05,2.3701229898520037e-05,1662376720121596.2,1401985528076400.0,1210000000000000.0,1.0024540905653496,100.24540905653495,1666456343146503.5,1405426127533608.8,1212969449584073.2,0.0583419472039273,0.0492033873367286,0.0424655586560358,0.0326866639359548,0.0275666936649313,0.0237917572375606
142,142,2.25,0.02,810,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,810.0,0.8084653244555511,0.0372727806837208,0.0376485519739925,1.1071482191603824e-05,3.904023083499984e-06,1653529424775472.5,1399036435187618.2,1210000000000000.0,1.0019037957364554,100.19037957364554,1656677407044463.5,1401699914788074.2,1212303592841111.0,0.0583897448002227,0.0494030400625684,0.0427277495940921,0.0326917564220902,0.0276602022797346,0.0239227827929947
143,143,2.25,0.02,815,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,815.0,0.8138864471835291,0.0366423067328091,0.037353090751207,-2.610085122770797e-05,-5.371401965971645e-05,1644682160754448.8,1396087349442537.5,1208368436519544.2,1.0013692077152698,100.13692077152696,1646934072258120.5,1397998883012584.5,1210022943905715.0,0.0584422733220679,0.0496086845255103,0.0429382649888051,0.0326892049274725,0.0277482096854777,0.0240171653781161
144,144,2.25,0.02,820,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,820.0,0.8189529581424836,0.0375696164206951,0.0357236478076551,-6.219790439962708e-06,1.3355583837242946e-06,1635834844914513.8,1393138263697456.2,1206598980000328.2,1.0012789608258974,100.12789608258976,1637927013598797.5,1394920032961784.5,1208142172828316.8,0.0584888031734259,0.0498112568955743,0.043141598597127,0.0326866252031034,0.0278371550912651,0.024109798585308
145,145,2.25,0.02,825,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,825.0,0.8234411398785937,0.0356962093973351,0.0362089498031181,-2.079310201888903e-06,7.906770615391266e-06,1623974922094924.8,1390189177952375.8,1204829523481112.5,1.0018974100525788,100.18974100525789,1627056268437243.8,1392826936873608.5,1207115579130609.5,0.0584295412700966,0.0500180851571439,0.0433489676520729,0.0326165204442848,0.0279210800161954,0.024198247306557
146,146,2.25,0.02,830,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,830.0,0.8288775287295949,0.0374236156907646,0.0359100483858755,6.605138103029802e-06,1.6333584328567772e-05,1608140160938117.5,1387240082114643.8,1203060066961896.8,1.0013547347958138,100.13547347958136,1610318764370685.5,1389119424524031.5,1204689894296064.0,0.0582147596551044,0.0502181650118861,0.0435508386333595,0.0324654461073752,0.0280058723846627,0.0242876104437949
147,147,2.25,0.02,835,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,835.0,0.8333940102355768,0.0364582169001006,0.0361246287517424,-4.9280298378629946e-05,1.9144621273044564e-05,1599292927380478.0,1384290985585111.2,1201290610442681.5,1.001929069165219,100.19290691652188,1602378074052840.5,1386961378641093.8,1203607983117753.2,0.0582411117465574,0.0504114315776211,0.0437471456823603,0.0324475548049287,0.0280854475448174,0.0243726100776484
148,148,2.25,0.02,840,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,840.0,0.8384574747325587,0.0358429536138419,0.0360971872581347,1.325008633706021e-05,-1.3736177965663712e-05,1590445605960122.0,1381341889055578.2,1199521153906519.8,1.0018418687567805,100.18418687567804,1593374998031098.8,1383886139523461.5,1201730514442996.8,0.058272162011857,0.0506108338764711,0.0439491239154286,0.0324294827001525,0.0281658188914176,0.0244584601719813
149,149,2.25,0.02,845,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,845.0,0.8435342572234049,0.0358114619848054,0.036481501921621,-1.8484382366151536e-05,-5.992432029347185e-06,1581598375224653.5,1380000000000000.0,1197751697324684.2,1.0017391735413068,100.1739173541307,1584349049271818.0,1382400059487003.5,1199834795385726.8,0.058297220389437,0.0508663674657581,0.0441487521513427,0.032404756128649,0.0282742851523123,0.0245402703129161
150,150,2.25,0.02,850,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,850.0,0.848713078180765,0.0365144664342861,0.0361783555894613,2.9149296340766875e-05,-2.876617890652187e-06,1572751072339403.2,1380000000000000.0,1195982240742848.8,1.0015178897252857,100.15178897252858,1575138335032539.0,1382094687820894.2,1197797609897696.5,0.0583119940522727,0.0511654725324329,0.0443427510782651,0.0323797881977147,0.0284114304537593,0.024622874099128
151,151,2.25,0.02,855,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,855.0,0.8515453357638535,0.035861633439563,0.0345241709214068,1.8630511866849491e-06,-9.526254613817651e-06,1557807634412807.2,1380000000000000.0,1194212784161013.8,1.0041007270744098,100.41007270744096,1564195778355965.5,1385659003362685.0,1199109924857629.0,0.0581019653142369,0.0514702267227429,0.0445408715622938,0.0322213919046229,0.0285436531739301,0.024700866323888
152,152,2.25,0.02,860,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,860.0,0.8590060385930769,0.035699292536954,0.0368071907508778,1.3868516663275509e-05,-3.7521075946504486e-05,1545056484563823.5,1379545503554074.0,1192443327579178.2,1.0011578113744024,100.11578113744024,1546845368535745.5,1381142757029594.5,1193823952027179.8,0.0579676364641328,0.0517579732745675,0.0447382487357441,0.032107071288887,0.0286676676687184,0.024779587872058
153,153,2.25,0.02,865,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,865.0,0.8639652854987162,0.0357804166116002,0.0368804097584688,2.2988578950259014e-06,1.4900278717190191e-05,1536209149482552.2,1376596407198484.5,1190673870997343.5,1.0011980097841904,100.11980097841904,1538049543074195.5,1378245583163189.5,1192100309944578.0,0.0579814372904286,0.0519571428702227,0.0449398328397134,0.0320672558671342,0.028735455214728,0.0248544566268491
154,154,2.25,0.02,870,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,870.0,0.8686784899560734,0.0352105555746687,0.0360273439376955,1.5730772012538885e-05,5.675483002209556e-06,1527361895082092.2,1373647310842895.5,1188904412050421.8,1.0015221034385002,100.15221034385,1529686697874431.0,1375738144138015.5,1190714047544051.5,0.057972220354963,0.0521378625789972,0.0451258007537699,0.0320270812163232,0.0288038572447068,0.0249300040061148
155,155,2.25,0.02,875,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,875.0,0.8732220918019948,0.0348872257771544,0.0355882612552931,-2.6900364307524137e-05,2.432392008399488e-05,1517029179915385.5,1370698214487306.0,1187134951648786.5,1.0020405338710587,100.20405338710589,1520124729340387.2,1373495170620966.8,1189557340727143.5,0.0579152072381217,0.0523287700750644,0.0453209256978114,0.0319491599010033,0.0288673790922844,0.0250014732059488
156,156,2.25,0.02,880,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,880.0,0.8788545488615795,0.0346403936471768,0.0338710372363075,-2.6837888497808527e-05,-5.689529990894665e-06,1499667361948166.0,1367749118131716.5,1185365491247151.8,1.001307104192446,100.13071041924456,1501627583444242.5,1369536908738240.8,1186914887450341.5,0.0575901184231415,0.0525242034900508,0.0455203205375809,0.031721872046793,0.028931457480761,0.0250735685766866
157,157,2.25,0.02,885,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,885.0,0.8788378746181251,0.0355035539827686,0.0345372493946121,-1.7344818944517803e-05,-4.12991980935056e-05,1490820040527810.0,1364800021776127.8,1183596030845516.5,1.007087643754316,100.7087643754316,1501386441876866.2,1374473238126359.2,1191984937861172.0,0.0575777642575111,0.0527106771952508,0.0457123002022575,0.0316676605804274,0.0289907719743722,0.0251416779693187
158,158,2.25,0.02,890,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,890.0,0.8878410886062739,0.0356598924135555,0.035035899869226,3.145976764344675e-06,1.7255317550756994e-05,1481972805750838.2,1361850925420538.2,1181826570443882.0,1.0024596667669925,100.24596667669924,1485617965010730.2,1365200624883392.8,1184733469983551.5,0.0575573248610381,0.0528919935794787,0.0459001511906835,0.0316129919782339,0.0290505886570959,0.0252103640135131
159,159,2.25,0.02,895,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,895.0,0.8937837096058502,0.0348520009738192,0.0352891246720323,-1.5752367121725353e-08,-1.10279763322428e-05,1473125505624419.2,1358901829000176.5,1180057110042247.2,1.0013612458453518,100.13612458453515,1475130791598632.0,1360751628469144.2,1181663457880569.5,0.0575414731498504,0.0530798040005101,0.0460939846968465,0.0315525510971644,0.0291060192983245,0.0252753836112544
160,160,2.25,0.02,900,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,900.0,0.8935622479333574,0.0346769681165857,0.0356845823058729,2.465928784740644e-05,2.519406423769923e-05,1458556370433035.8,1355952732470644.0,1178287657033624.2,1.0074492567725313,100.74492567725312,1469421531353602.5,1366053572546233.2,1187065024342771.8,0.0572927756468371,0.0532624568127537,0.0462836896470599,0.0313685576060819,0.029161904374667,0.0253409364186733
161,161,2.25,0.02,905,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,905.0,0.9013119856440768,0.0343577969957048,0.0336588590810748,2.832305876098277e-07,-1.8758600782058067e-05,1445430864553171.5,1353003635941111.5,1176518204271572.2,1.004141428404743,100.41414284047428,1451417012992723.8,1358607003630718.2,1181390670181439.5,0.0570905326962079,0.0534399120774709,0.046469224267889,0.0312087994358864,0.0292131710658916,0.0254026128611357
162,162,2.25,0.02,910,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,910.0,0.9059419764993436,0.0347275483762685,0.0343996070022133,1.2522195637798e-05,-6.335089549912964e-06,1436583580008737.8,1350054539411578.2,1174748751509520.2,1.0045290676034355,100.45290676034357,1443089964160582.5,1356169027688898.5,1180069268022158.5,0.0570587650678495,0.0536219722019935,0.0466591112128146,0.0311405149972737,0.0292648434916875,0.0254647774229664
163,163,2.25,0.02,915,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,915.0,0.9134370530953676,0.0352988394444349,0.0342969215334408,-4.283733679377449e-06,-1.7308190921783612e-05,1427736329649780.2,1347105443052772.2,1172979298747468.0,1.0017124189810207,100.17124189810208,1430181212440566.0,1349412251982892.5,1174987930762987.5,0.0570231317055027,0.0538027712156352,0.0468482531762095,0.0310668545887512,0.02931236534781,0.0255234643491503
164,164,2.25,0.02,920,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,920.0,0.9181763166352994,0.0351430210910402,0.0345445465397865,1.714373130505406e-05,1.0541957320794172e-05,1417778040835248.5,1344156346697183.5,1171209845985416.0,1.0019886276700112,100.1988627670011,1420597473477188.0,1346829373201046.0,1173538946292532.0,0.0569431899092601,0.0539862714142639,0.0470401027259899,0.0309683614742909,0.0293602513394532,0.0255826009629525
165,165,2.25,0.02,925,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,925.0,0.9235264593507396,0.0347265648860619,0.0348097269924414,-5.091525269965372e-06,1.4276517441333969e-05,1400083592114646.0,1341207250341593.8,1169440390807271.2,1.0015963891506374,100.15963891506372,1402318670371082.8,1343348339044794.8,1171307272759472.8,0.0565422770436283,0.054164560136869,0.047227767638619,0.0306944330663363,0.0294036701848042,0.0256379761914707
166,166,2.25,0.02,930,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,930.0,0.9276310902524983,0.0341719752361106,0.0351193280449612,-3.770307734172206e-05,1.7778581529895973e-05,1391194475095498.0,1338258147718998.2,1167670930405636.0,1.002560798402785,100.25607984027847,1394757043685285.5,1341685157046191.2,1170661100259196.8,0.0564849112265292,0.0543356044214437,0.047409467207116,0.0306122355931473,0.0294474097157486,0.0256937604747123
167,167,2.25,0.02,935,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,935.0,0.9328559689236045,0.0337604680019549,0.0341586816125357,-3.01202429951134e-05,-1.835070454531277e-05,1382347236277023.8,1335309040752824.2,1165901470004000.8,1.0023030220569011,100.2303022056901,1385530812452466.0,1338384286926457.5,1168586566805593.5,0.0564315906494804,0.0545113493923988,0.0475956205259183,0.0305259037610528,0.0294871752911118,0.0257462055366528
168,168,2.25,0.02,940,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,940.0,0.9380864209779928,0.0347885025908125,0.0333911432985272,2.12394737539364e-05,2.3916451722622716e-05,1366999740062891.2,1332359933786650.2,1164132009602366.2,1.0020422102102506,100.20422102102506,1369791440889457.2,1335080892847158.5,1166509411878455.5,0.0561055410306915,0.0546838252721813,0.047779274798459,0.0302948986231639,0.0295272251637552,0.0257990255457263
169,169,2.25,0.02,945,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,945.0,0.943707310215916,0.0339266336249603,0.0339167211633685,-3.245982185282684e-07,1.6182183164250567e-05,1354652569499371.2,1329410828905510.5,1162362549200731.5,1.0013713327655922,100.13713327655924,1356510248953919.5,1331233893534122.0,1163956535049947.5,0.055892465337801,0.0548510004316151,0.0479586500287445,0.0301246785394872,0.0295633543016067,0.0258485451763853
170,170,2.25,0.02,950,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,950.0,0.9485796872613832,0.0337749159003427,0.0347163085958063,-9.042670759871116e-06,-2.006284065230505e-06,1345805299120859.8,1326461732375978.0,1160593088799096.2,1.0014983555859318,100.1498355585932,1347821794008374.2,1328449243722208.8,1162332069936692.5,0.055825322972908,0.0550229328636653,0.0481425389427865,0.0300313812890561,0.0295997333911133,0.0258984071425021
171,171,2.25,0.02,955,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,955.0,0.9534854667811146,0.0332009688024849,0.0342272076875336,-1.2581279989866445e-05,-4.9921328495527975e-06,1333916021069845.8,1323512635846445.5,1160000000000000.0,1.001590129577124,100.15901295771243,1336037120388349.0,1325617192434402.5,1161844550309464.5,0.0556254068760286,0.0551915770645571,0.0483729642323672,0.0298647721507985,0.0296318528932242,0.0259710020329025
172,172,2.25,0.02,960,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,960.0,0.9586837821436802,0.0351916655294868,0.0332348770693232,7.205247259696939e-06,5.831687584172289e-06,1318110764217468.2,1320563539316912.2,1160000000000000.0,1.001374015180428,100.1374015180428,1319921868416988.8,1322378013666653.5,1161593857609296.5,0.055264233157165,0.055367070292448,0.0486351467589827,0.0296090887370801,0.0296641861063931,0.0260574026609999
173,173,2.25,0.02,965,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,965.0,0.9627157390009528,0.0338099631119999,0.0335358450051889,1.1466448414820102e-05,6.458687361354409e-07,1308526901494455.8,1317614451511043.8,1160000000000000.0,1.0023768535819009,100.23768535819008,1311637078347286.5,1320746228139682.0,1162757150155005.0,0.0551400612360421,0.0555230018265855,0.0488812808974412,0.0294879966263463,0.0296927869473743,0.0261409039795018
174,174,2.25,0.02,970,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,970.0,0.9690743141722804,0.0326924890231082,0.0324913481555887,-6.204919594845216e-07,-1.0683662391071773e-05,1290832449642917.5,1314665365765962.5,1160000000000000.0,1.0009556086317928,100.09556086317929,1292065980273994.2,1315921671337407.8,1161108506012879.5,0.0546802827528748,0.0556898565304741,0.0491381573269877,0.029182764100833,0.0297215717278385,0.0262249421807847
175,175,2.25,0.02,975,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,975.0,0.9733529699955966,0.0332551066968856,0.0330164241618995,1.838702328175919e-05,1.249563674285966e-05,1281568909385572.8,1311716280020882.0,1160000000000000.0,1.001695062506007,100.16950625060072,1283741248792736.8,1313939721105664.8,1161966272506968.5,0.0545757170246121,0.0558595452735492,0.0493986950564383,0.0290629578759572,0.0297466290827321,0.0263060619598468
176,176,2.25,0.02,980,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,980.0,0.9759650618485012,0.0343193033111079,0.0333540692258751,-1.5250640686564678e-05,1.190338800668187e-06,1272721509680755.2,1310000000000000.0,1159976326442067.5,1.004192223891324,100.41922238913236,1278057043200640.5,1315491813297634.5,1164839206911147.8,0.0544788914607713,0.0560745986225312,0.0496528297075399,0.0289518745420429,0.0297998858050176,0.0263871466141203
177,177,2.25,0.02,985,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,985.0,0.979331336687585,0.0340750653802467,0.0331280109343809,4.186710553836158e-06,-1.6795178976836987e-05,1257748450010254.0,1310000000000000.0,1158206869985471.2,1.0059050462295835,100.59050462295838,1265175512752751.5,1317735610560754.5,1165046135096156.8,0.0541106676902457,0.0563586261415341,0.049828204564937,0.0286962923502754,0.0298884430973096,0.0264251909377663
178,178,2.25,0.02,990,1,100000.0,0.01715,0.00243,0.81,,100000.0,100.0,990.0,0.9880673592647212,0.0331715955408366,0.0335651561412777,8.524420491828048e-06,-1.256260234409699e-06,1245026945402118.0,1310000000000000.0,1156437413528874.5,1.001957206238935,100.1957206238935,1247463719907301.5,1312563940173005.0,1158700800049571.5,0.0538392098728042,0.0566488662705961,0.0500082964803904,0.0284907102935536,0.029977528295583,0.0264634620504828
