,Simulation Number,Dipole.photonEnergy,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
531,531,18700,500000.0,0.01715,0.00243,0.81,1075090000000.0,18.7,2603.0,0.5206,18700.0,9.843162964458315,0.0550079416996321,0.0129184862046708,-0.0061546693202191,6.460624481454513e-05,5596918539.999999,1.8997958346846373,0.9890337115368224,10633002529.361223,2.276698384560425e-07,6.861205417452259e-08
532,532,18750,500000.0,0.01715,0.00243,0.81,1072830000000.0,18.75,2640.0,0.528,18750.0,9.695114376172569,0.0559979971671657,0.0140721842235415,-0.0057954922182301,-4.21116974803163e-06,5664542400.0,1.933963775206344,1.0211328733089495,10955019804.720404,2.2919890882377485e-07,6.944104818482495e-08
533,533,18800,500000.0,0.01715,0.00243,0.81,1070570000000.0,18.8,2570.0,0.514,18800.0,10.04676880606712,0.0577789870627516,0.0143370084857058,-0.0066011133621591,-6.635448167710999e-05,5502729800.0,1.8712483946726144,0.961821674861724,10296974304.567158,2.2147188074517806e-07,6.745740400669827e-08
534,534,18850,500000.0,0.01715,0.00243,0.81,1068310000000.0,18.85,2591.0,0.5182,18850.0,10.102366950668513,0.0566784084050371,0.014454873726583,-0.0061706037106588,0.0001482449570543,5535982420.0,1.8658993572543536,0.966909046929206,10329586039.249405,2.21647277872336e-07,6.786504448754129e-08
535,535,18900,500000.0,0.01715,0.00243,0.81,1066060000000.0,18.9,2591.0,0.5182,18900.0,10.443365274535608,0.0588627557372911,0.01519803665209,-0.0062628881428371,0.0001355922488838,5524322920.0,1.8097614612872417,0.9378183892390488,9997706720.321802,2.2002740163972805e-07,6.772211186489713e-08
536,536,18950,500000.0,0.01715,0.00243,0.81,1063810000000.0,18.95,2611.0,0.5222,18950.0,9.993632846613764,0.0636782937461244,0.014282604003591,-0.0069181385434533,-9.546080073202086e-05,5555215820.0,1.896207344301328,0.9901994751941532,10533841037.062922,2.200890674141909e-07,6.81008247786656e-08
537,537,19000,500000.0,0.01715,0.00243,0.81,1061560000000.0,19.0,2690.0,0.538,19000.0,10.27693102590638,0.0563336459304543,0.0145104749225921,-0.0070811221063663,1.2852957109169688e-05,5711192800.0,1.848800965201018,0.9946549192781478,10558858761.089104,2.250923105642665e-07,7.001293068573825e-08
538,538,19050,500000.0,0.01715,0.00243,0.81,1059320000000.0,19.05,2625.0,0.525,19050.0,10.418237765530648,0.0524083549702302,0.0150880958064505,-0.0058353041298018,-0.0003135203819877,5561430000.0,1.8285242119380347,0.9599752112674682,10169209407.998545,2.180521944732009e-07,6.81770037781924e-08
539,539,19100,500000.0,0.01715,0.00243,0.81,1057080000000.0,19.1,2605.0,0.521,19100.0,10.297430144531972,0.0513940478434113,0.01601522884396,-0.0075224523594101,-0.0002406477133299,5507386800.0,1.8548317135360488,0.9663673227522817,10215275695.349815,2.1479782288691298e-07,6.75144936952487e-08
540,540,19150,500000.0,0.01715,0.00243,0.81,1054840000000.0,19.15,2578.0,0.5156,19150.0,10.423830116422325,0.0559164077502737,0.0151007643937312,-0.0060199240148654,-0.0001396581170125,5438755039.999999,1.8371366173581385,0.947227639909856,9991736036.825125,2.1102433645470626e-07,6.667314394152996e-08
541,541,19200,500000.0,0.01715,0.00243,0.81,1052600000000.0,19.2,2624.0,0.5248,19200.0,9.770201627732604,0.0592827703824992,0.0152355032305756,-0.0071400594761805,3.977736988428342e-05,5524044800.0,1.965159034743052,1.031315461433154,10855626547.045376,2.132278950203351e-07,6.771870242015169e-08
542,542,19250,500000.0,0.01715,0.00243,0.81,1050370000000.0,19.25,2630.0,0.526,19250.0,10.365581736117749,0.0538881497042797,0.0159668592872183,-0.0064837371837884,-0.0002877590652887,5524946200.0,1.8571075401321144,0.9768385661094922,10260419246.844273,2.121651795211593e-07,6.772975259091812e-08
543,543,19300,500000.0,0.01715,0.00243,0.81,1048140000000.0,19.3,2669.0,0.5337999999999999,19300.0,10.732262504396203,0.0614736886379324,0.014949153675092,-0.0062799114043016,0.0001207119968967,5594971319.999999,1.7983160579695323,0.9599411117441362,10061526768.634989,2.1373412101408178e-07,6.858818340292299e-08
544,544,19350,500000.0,0.01715,0.00243,0.81,1045910000000.0,19.35,2636.0,0.5272,19350.0,10.905500050059343,0.0559742309203507,0.0138062830676783,-0.0060171336931428,-0.0001569463589764,5514037520.0,1.7743340434806292,0.9354289077229876,9783744488.7655,2.095640679341223e-07,6.759602419416135e-08
545,545,19400,500000.0,0.01715,0.00243,0.81,1043690000000.0,19.4,2612.0,0.5224000000000001,19400.0,11.134991839251596,0.059740367294638,0.015784589465719,-0.0072240574205256,-0.0002553623878288,5452236560.000001,1.742255430454263,0.9101542368693072,9499188754.781273,2.0615772955376484e-07,6.683841252172893e-08
546,546,19450,500000.0,0.01715,0.00243,0.81,1041470000000.0,19.45,2613.0,0.5226,19450.0,11.04252671546783,0.0601865095058809,0.0176101551234642,-0.0064468617667626,-7.376611317514414e-05,5442722219.999999,1.7613722385435024,0.9204931318628342,9586659820.411858,2.047340672448074e-07,6.67217771969784e-08
547,547,19500,500000.0,0.01715,0.00243,0.81,1039250000000.0,19.5,2708.0,0.5416,19500.0,11.006070953091694,0.0572267924969348,0.0162581394988399,-0.0070648989289465,-0.0002867624708234,5628578000.0,1.7717494356623509,0.9595794943547292,9972429895.081522,2.1063410794627778e-07,6.900016426923483e-08
548,548,19550,500000.0,0.01715,0.00243,0.81,1037030000000.0,19.55,2627.0,0.5254,19550.0,10.836048626664706,0.0558667340821804,0.0167172246442449,-0.0072589047591405,9.641342145766994e-06,5448555620.0,1.804163184714077,0.9479073372487764,9830083459.470984,2.0286704436540857e-07,6.679328825327866e-08
549,549,19600,500000.0,0.01715,0.00243,0.81,1034820000000.0,19.6,2599.0,0.5198,19600.0,11.107316345915024,0.0549879772819004,0.0148444856785365,-0.0062130075048407,0.0001469818300057,5378994360.0,1.7646026627492573,0.917240464097064,9491787770.569237,1.9925214847686258e-07,6.594054385375625e-08
550,550,19650,500000.0,0.01715,0.00243,0.81,1032610000000.0,19.65,2640.0,0.528,19650.0,10.946582721488085,0.047590859603523,0.0145440499010085,-0.0076302849647104,1.112884051124972e-05,5452180800.0,1.795080757159689,0.9478026397803158,9787104838.63552,2.009335292436068e-07,6.683772896556966e-08
551,551,19700,500000.0,0.01715,0.00243,0.81,1030400000000.0,19.7,2669.0,0.5337999999999999,19700.0,10.746681171243836,0.0599263112200878,0.0160397140930202,-0.007185944241398,0.0002223591397397,5500275199.999999,1.833124076734836,0.9785216321610553,10082686897.787512,2.016766987714586e-07,6.742731331536995e-08
552,552,19750,500000.0,0.01715,0.00243,0.81,1028200000000.0,19.75,2678.0,0.5356,19750.0,10.817424419758026,0.0526084828576342,0.013280329949257,-0.0062692092615454,-7.535448656025073e-05,5507039200.0,1.8257580763796808,0.977876025708957,10054521296.339497,2.00903728079498e-07,6.751023250226177e-08
553,553,19800,500000.0,0.01715,0.00243,0.81,1025990000000.0,19.8,2705.0,0.541,19800.0,10.555137074596132,0.050460549274414,0.0170782524111469,-0.006765044410278,0.0001196308760052,5550605900.0,1.8758638433653505,1.0148423392606545,10412180916.580387,2.014738175025877e-07,6.80443122390387e-08
554,554,19850,500000.0,0.01715,0.00243,0.81,1023800000000.0,19.85,2666.0,0.5332,19850.0,11.579212466662284,0.0612933458812981,0.0134680861686584,-0.0063262281246763,0.0001542286740346,5458901600.0,1.7142789336623838,0.914053527428783,9358080013.81588,1.9713512129589e-07,6.692011856806263e-08
555,555,19900,500000.0,0.01715,0.00243,0.81,1021600000000.0,19.9,2631.0,0.5262,19900.0,11.756085799628636,0.0526528715506092,0.015247191471297,-0.0059996227296403,1.723902982788576e-05,5375659200.0,1.692740282707755,0.8907199367608205,9099594873.948544,1.9314402256678225e-07,6.589965846709836e-08
556,556,19950,500000.0,0.01715,0.00243,0.81,1019410000000.0,19.95,2677.0,0.5354,19950.0,11.11161239600915,0.0434235331496875,0.0145102893552872,-0.0059752213638868,-0.0002808351719293,5457921140.0,1.795418998521335,0.9612673318083228,9799255307.187223,1.951269398608786e-07,6.690809920881074e-08
557,557,20000,500000.0,0.01715,0.00243,0.81,1017220000000.0,20.0,2580.0,0.516,20000.0,11.445861952237465,0.0559165253890587,0.0147411992331455,-0.0071219450488789,0.0001512994251521,5248855200.0,1.7473563881390646,0.9016358962797576,9171620664.136948,1.867100860890259e-07,6.434518114973755e-08
558,558,20050,500000.0,0.01715,0.00243,0.81,1015030000000.0,20.05,2777.0,0.5554,20050.0,11.401859105702895,0.0642920476778516,0.0157536055762765,-0.0065667020812357,-0.0001675406581064,5637476620.0,1.7584851570364994,0.9766626562180718,9913418959.410294,1.995321984146016e-07,6.91092515452341e-08
559,559,20100,500000.0,0.01715,0.00243,0.81,1012850000000.0,20.1,2737.0,0.5474,20100.0,11.61919664429297,0.0521971827136367,0.0160078134009638,-0.006047510949325,-9.667790422771166e-06,5544340900.0,1.7298958452409503,0.9469449856848964,9591132287.509472,1.9524317395365024e-07,6.796751024230939e-08
560,560,20150,500000.0,0.01715,0.00243,0.81,1010670000000.0,20.15,2683.0,0.5366,20150.0,11.510826893332704,0.0613623546866688,0.0140429449275785,-0.0064741201433135,-0.0001729198688543,5423255220.0,1.750525847250059,0.9393321696343816,9493548438.843803,1.900360520459597e-07,6.6483133227253e-08
561,561,20200,500000.0,0.01715,0.00243,0.81,1008490000000.0,20.2,2748.0,0.5496,20200.0,11.809749719534013,0.0532792984368951,0.0151602107908532,-0.0055649944498975,0.0001545556490702,5542661040.0,1.7104511509323543,0.940063952552422,9480450955.09592,1.932490814641275e-07,6.79469170097115e-08
562,562,20250,500000.0,0.01715,0.00243,0.81,1006310000000.0,20.25,2676.0,0.5352,20250.0,10.9982292709974,0.0490645040884321,0.0154816560576106,-0.0069717848340452,-2.065714059329717e-05,5385771120.0,1.8412054796311392,0.9854131726985856,9916311298.183138,1.8684590167662497e-07,6.60236194641881e-08
563,563,20300,500000.0,0.01715,0.00243,0.81,1004140000000.0,20.3,2687.0,0.5374,20300.0,11.460042981598235,0.0497816215094861,0.0146267484839908,-0.0064784776325113,0.000108351244744,5396248360.0,1.7713720648863511,0.951935347669925,9558763600.092785,1.8628510875920137e-07,6.615205888193946e-08
564,564,20350,500000.0,0.01715,0.00243,0.81,1001970000000.0,20.35,2781.0,0.5562,20350.0,11.297082225402846,0.059465071128121,0.0138260590034786,-0.006555137060655,-5.879050895306129e-05,5572957140.0,1.8013500826116484,1.0019109159485988,10038846804.530176,1.914237171746555e-07,6.831831381308122e-08
565,565,20400,500000.0,0.01715,0.00243,0.81,999805000000.0,20.4,2777.0,0.5554,20400.0,11.445518572269066,0.0476924932791755,0.0165645700193317,-0.0067529202964632,-0.0002601854971091,5552916970.0,1.782356987251449,0.9899210707194548,9897280361.106646,1.897883473275442e-07,6.807264341071966e-08
566,566,20450,500000.0,0.01715,0.00243,0.81,997642000000.0,20.45,2771.0,0.5542,20450.0,11.96019091764174,0.0560743574501007,0.0145877596862321,-0.0057963662873571,-1.1305211518134143e-05,5528931964.0,1.7098389265538785,0.9475927330961595,9453583094.315187,1.880549796747581e-07,6.777861366572926e-08
567,567,20500,500000.0,0.01715,0.00243,0.81,995482000000.0,20.5,2565.0,0.513,20500.0,12.031144400014457,0.0607948729145526,0.0154765152912679,-0.0066574069592284,-0.000106405139229,5106822660.0,1.7039110593648408,0.8741063734541632,8701571608.588974,1.7283097368257716e-07,6.260401871198209e-08
568,568,20550,500000.0,0.01715,0.00243,0.81,993326000000.0,20.55,2788.0,0.5576,20550.0,12.302684207450511,0.0587366193956471,0.0169598623760085,-0.0068049689828357,1.9642191891881e-05,5538785776.0,1.670367186012538,0.9313967429205912,9251806010.583391,1.865394370832488e-07,6.789941054314273e-08
569,569,20600,500000.0,0.01715,0.00243,0.81,991172000000.0,20.6,2667.0,0.5334,20600.0,12.007821035178496,0.0533110607172326,0.0151354248323239,-0.0069463791408464,0.0001147505063716,5286911448.0,1.7155485528681338,0.9150735980998624,9069953283.75837,1.7718114528050716e-07,6.48117088168447e-08
570,570,20650,500000.0,0.01715,0.00243,0.81,989021000000.0,20.65,2709.0,0.5418000000000001,20650.0,12.323244566923677,0.0555908863320389,0.0151086553051808,-0.0070127587524823,9.139780651867484e-05,5358515778.000001,1.6756950564322832,0.9078915815750112,8979238399.008991,1.787047888678814e-07,6.56894990033516e-08
571,571,20700,500000.0,0.01715,0.00243,0.81,986873000000.0,20.7,2720.0,0.544,20700.0,12.149679784131877,0.0489615856032877,0.0152920300056189,-0.0059129920217411,-0.0001250486557959,5368589120.0,1.703748606365354,0.9268392418627526,9146726231.348202,1.781744803997337e-07,6.58129870766696e-08
572,572,20750,500000.0,0.01715,0.00243,0.81,984729000000.0,20.75,2809.0,0.5618,20750.0,12.432327857524797,0.0598395657967911,0.014433702507185,-0.0070193059988511,-5.072857684136616e-06,5532207522.0,1.6690357781580578,0.9376643001691968,9233452286.413132,1.827037395559195e-07,6.781876839754136e-08
573,573,20800,500000.0,0.01715,0.00243,0.81,982587000000.0,20.8,2760.0,0.5519999999999999,20800.0,12.070394555732491,0.0570424586132402,0.0160663233773327,-0.0058962917603497,0.0003885755380983,5423880239.999999,1.7232245312247585,0.9512199412360668,9346563483.993229,1.7825639117112754e-07,6.649079528375669e-08
574,574,20850,500000.0,0.01715,0.00243,0.81,980449000000.0,20.85,2872.0,0.5744,20850.0,11.730541087901656,0.0587945399727993,0.0171480030731298,-0.0070833246561684,-0.0003448650642443,5631699056.0,1.7774116167159364,1.020945232641634,10009847323.982573,1.841918163940914e-07,6.90384249767694e-08
575,575,20900,500000.0,0.01715,0.00243,0.81,978314000000.0,20.9,2808.0,0.5616,20900.0,12.3478902315328,0.0480161062038231,0.0150802793706806,-0.0069983599943207,-8.319830824994617e-05,5494211424.0,1.6925968410885026,0.950562385955303,9299484900.534763,1.788234788217723e-07,6.735297810315618e-08
576,576,20950,500000.0,0.01715,0.00243,0.81,976182000000.0,20.95,2725.0,0.545,20950.0,12.313120395592705,0.0571446294283264,0.0159560549777998,-0.0063145925374348,-9.737776753198564e-05,5320191900.0,1.7014371115463742,0.927283225792774,9051971939.208416,1.7232557135360813e-07,6.521969048734023e-08
577,577,21000,500000.0,0.01715,0.00243,0.81,974053000000.0,21.0,2782.0,0.5564,21000.0,12.143294373199751,0.0558251100428205,0.0144604817658985,-0.0062786952678787,8.927957709157454e-05,5419630892.0,1.7293494956646194,0.9622100593877942,9372435949.76859,1.7470178182503518e-07,6.643870295954319e-08
578,578,21050,500000.0,0.01715,0.00243,0.81,971927000000.0,21.05,2818.0,0.5636,21050.0,13.07815846927042,0.0546422622562887,0.0150943932037232,-0.0064741612221566,-7.840208146756133e-05,5477780572.0,1.609553825904535,0.907144536279796,8816782677.128132,1.7572562481792525e-07,6.715155396244366e-08
579,579,21100,500000.0,0.01715,0.00243,0.81,969804000000.0,21.1,2770.0,0.5539999999999999,21100.0,12.7268461010608,0.0619637337413006,0.0158982156307593,-0.0061235879758199,-0.0001507197489381,5372714159.999999,1.65791271713746,0.9184836452941528,8907491131.408504,1.7152943600505924e-07,6.586355552177547e-08
580,580,21150,500000.0,0.01715,0.00243,0.81,967684000000.0,21.15,2744.0,0.5488,21150.0,12.930583175715585,0.0467609542669722,0.0148456826045097,-0.0064727798704901,-0.0002555974630696,5310649792.0,1.6356570861955382,0.8976486089041112,8686401964.58766,1.6873682829634114e-07,6.510271475750673e-08
581,581,21200,500000.0,0.01715,0.00243,0.81,965568000000.0,21.2,2769.0,0.5538000000000001,21200.0,13.13742549251765,0.0574863291891289,0.0163438114844601,-0.0073084522637348,0.0002071875628862,5347315584.000001,1.613710388848587,0.8936728133443477,8629018710.352753,1.6908838915448229e-07,6.555219696616789e-08
582,582,21250,500000.0,0.01715,0.00243,0.81,963454000000.0,21.25,2802.0,0.5604,21250.0,12.791278786200564,0.0587722129937794,0.0141573694131755,-0.0056948369424976,0.0001532135178251,5399196216.0,1.6612881600958334,0.9309858849177052,8969620747.675026,1.699165100835402e-07,6.618819634831942e-08
583,583,21300,500000.0,0.01715,0.00243,0.81,961344000000.0,21.3,2822.0,0.5644,21300.0,13.224280451519007,0.057939675589518,0.0141180407448074,-0.0072956899416222,6.0200144517361145e-05,5425825536.0,1.6106736452003614,0.909064205351084,8739234194.290325,1.6994165323387865e-07,6.651464246923629e-08
584,584,21350,500000.0,0.01715,0.00243,0.81,959237000000.0,21.35,2845.0,0.569,21350.0,13.484835946484964,0.0586276442137186,0.0166359611171797,-0.0067122993767961,-1.818884275123904e-05,5458058529.999999,1.5832598990991222,0.9008748825874006,8641525197.484901,1.7013895511509304e-07,6.690978345882357e-08
585,585,21400,500000.0,0.01715,0.00243,0.81,957133000000.0,21.4,2808.0,0.5616,21400.0,12.872681539814948,0.0527476628835666,0.0166001999146513,-0.0065636532198265,6.554214245126829e-05,5375258928.0,1.6624352846615698,0.9336236558659377,8936020106.099325,1.6676528180749404e-07,6.589475157342957e-08
586,586,21450,500000.0,0.01715,0.00243,0.81,955032000000.0,21.45,2808.0,0.5616,21450.0,12.8115066411483,0.0516956982432129,0.0159876643162125,-0.0062191856586276,1.3458788105667971e-05,5363459712.0,1.6742761488415725,0.9402734851894268,8979912671.074287,1.656138510194568e-07,6.575010618657554e-08
587,587,21500,500000.0,0.01715,0.00243,0.81,952935000000.0,21.5,2723.0,0.5446000000000001,21500.0,13.5472569012054,0.0512172579070392,0.013346043514306,-0.0063610694679739,-6.001912854614689e-05,5189684010.000001,1.587037151269124,0.8643004325811652,8236221327.217325,1.5948812187173978e-07,6.361980755981732e-08
588,588,21550,500000.0,0.01715,0.00243,0.81,950841000000.0,21.55,2823.0,0.5646,21550.0,13.402317307132762,0.0569686018911101,0.0154617236160772,-0.0057301095389815,6.094883341665862e-06,5368448286.0,1.607930890319319,0.9078377806742876,8632093832.141203,1.6420706509059788e-07,6.58112606070116e-08
589,589,21600,500000.0,0.01715,0.00243,0.81,948749000000.0,21.6,2816.0,0.5632,21600.0,13.673729501388152,0.0550913280142872,0.0145568217852008,-0.0067401890655956,-0.0003284938157111,5343354368.0,1.5796714420749056,0.8896709561765869,8440744300.015806,1.6267222586475434e-07,6.550363682278785e-08
590,590,21650,500000.0,0.01715,0.00243,0.81,946662000000.0,21.65,2914.0,0.5828,21650.0,13.82667164934901,0.0621845390929606,0.0178402126851567,-0.0069178058713726,-0.0001140159521786,5517146136.0,1.5658142862616782,0.912556566033306,8638826239.142216,1.671749665922892e-07,6.76341324010033e-08
591,591,21700,500000.0,0.01715,0.00243,0.81,944577000000.0,21.7,2946.0,0.5892,21700.0,13.906661505316151,0.0628713996776463,0.0148987753596078,-0.0079531816422772,2.5673452592182217e-05,5565447683.999999,1.5604032636952196,0.9193896029692232,8684342730.0386,1.6784769387966246e-07,6.822625615703159e-08
592,592,21750,500000.0,0.01715,0.00243,0.81,942495000000.0,21.75,2855.0,0.571,21750.0,13.665609729639982,0.0521272837073235,0.0178903303670425,-0.0061214391492061,2.673707031050146e-05,5381646450.0,1.591586502929716,0.9087958931728676,8565355853.359621,1.615475827570486e-07,6.597305555487452e-08
593,593,21800,500000.0,0.01715,0.00243,0.81,940417000000.0,21.8,2641.0,0.5282,21800.0,14.158918961533344,0.0578274343678934,0.0146149023488403,-0.0067037659885701,-0.0001871035867824,4967282594.0,1.5396655676344913,0.8132513528245384,7647953974.691938,1.4841438760331337e-07,6.089341125906239e-08
594,594,21850,500000.0,0.01715,0.00243,0.81,938342000000.0,21.85,2858.0,0.5716,21850.0,13.334600284950284,0.0602536565593785,0.0154630657221506,-0.0057579822119842,9.614726559085604e-05,5363562872.0,1.6385942985227973,0.9366205010356308,8788703541.827759,1.5950683186588014e-07,6.57513708145057e-08
595,595,21900,500000.0,0.01715,0.00243,0.81,936270000000.0,21.9,2860.0,0.5720000000000001,21900.0,13.93836945262956,0.0626573670563327,0.0168301829273713,-0.0061391570698958,-0.000189299676804,5355464400.000001,1.571202433285224,0.8987277918391483,8414518696.652394,1.5852740680837168e-07,6.565209247132031e-08
596,596,21950,500000.0,0.01715,0.00243,0.81,934201000000.0,21.95,2891.0,0.5781999999999999,21950.0,13.749261425837176,0.0581282513878769,0.01383342479269,-0.0066906504315911,-9.993734363907552e-05,5401550181.999999,1.5964493888196971,0.9230670366155488,8623301486.732824,1.59151072015364e-07,6.62170533776942e-08
597,597,22000,500000.0,0.01715,0.00243,0.81,932136000000.0,22.0,2864.0,0.5728,22000.0,13.880888782961849,0.0553710658592097,0.0114952366561312,-0.0068715679758549,8.644492791898914e-05,5339275008.0,1.584912921930762,0.9078381216819404,8462285953.921173,1.5673379796562318e-07,6.545362836414813e-08
598,598,22050,500000.0,0.01715,0.00243,0.81,930074000000.0,22.05,2852.0,0.5704,22050.0,14.225832558960974,0.0547134926696085,0.0138862050235732,-0.0064342911738262,0.000246837876325,5305142096.0,1.549997155429087,0.8841183774567513,8222955157.947104,1.557318302967223e-07,6.503519647336019e-08
599,599,22100,500000.0,0.01715,0.00243,0.81,928015000000.0,22.1,2781.0,0.5562,22100.0,13.9106067769535,0.0560180340103233,0.0158766715029059,-0.0057601118793067,-0.0003077934799587,5161619430.0,1.5887157443494369,0.8836436970071568,8200346054.780967,1.5151873909939177e-07,6.3275766732783e-08
600,600,22150,500000.0,0.01715,0.00243,0.81,925959000000.0,22.15,2766.0,0.5531999999999999,22150.0,13.99096747211297,0.0499139448577473,0.0164522179655302,-0.0058716679497836,-0.0001051918698987,5122405187.999999,1.583164283967477,0.8758064818908085,8109608941.65131,1.503676095782875e-07,6.279504333520484e-08
601,601,22200,500000.0,0.01715,0.00243,0.81,923907000000.0,22.2,2872.0,0.5744,22200.0,14.066346980278468,0.0506369305606896,0.0178586444311303,-0.0060260082714922,-0.0001847251875521,5306921808.0,1.578234919920944,0.9065381380025902,8375569314.6755905,1.557840735358563e-07,6.505701378145328e-08
602,602,22250,500000.0,0.01715,0.00243,0.81,921857000000.0,22.25,2892.0,0.5784,22250.0,14.247759671052336,0.0574845004247886,0.0129337241074993,-0.006464870656955,-6.119654469887569e-05,5332020888.0,1.561649025088912,0.9032577961114268,8326745221.498917,1.5652085411523248e-07,6.536470084610914e-08
603,603,22300,500000.0,0.01715,0.00243,0.81,919811000000.0,22.3,2898.0,0.5796,22300.0,13.835414690202017,0.0608002397295163,0.0146224492047145,-0.0057425866994504,3.653332709260071e-05,5331224556.0,1.611805681241521,0.9342025728475852,8592898027.335104,1.5649747788182725e-07,6.53549386932505e-08
604,604,22350,500000.0,0.01715,0.00243,0.81,917769000000.0,22.35,2846.0,0.5692,22350.0,14.382339787785895,0.0534331838844741,0.0144091686506264,-0.0064443127291026,-0.0003714138676542,5223941148.0,1.5539891512631754,0.8845306248989995,8117947870.829298,1.533481858956791e-07,6.403976232448321e-08
605,605,22400,500000.0,0.01715,0.00243,0.81,915729000000.0,22.4,2877.0,0.5753999999999999,22400.0,13.995321039634293,0.0553438291108181,0.0160293015253321,-0.0068891085818031,7.402703476328139e-05,5269104665.999999,1.6005349171029326,0.9209477913010272,8433385999.802983,1.5467395572304754e-07,6.459341729044027e-08
606,606,22450,500000.0,0.01715,0.00243,0.81,913693000000.0,22.45,2869.0,0.5738,22450.0,14.42354758046713,0.0574563138994202,0.0139957736377598,-0.0058306383374629,-0.0001240867121213,5242770434.0,1.5564825418125685,0.8931096824920517,8160280651.252102,1.5390091740011352e-07,6.427058862325218e-08
607,607,22500,500000.0,0.01715,0.00243,0.81,911660000000.0,22.5,2885.0,0.577,22500.0,14.673208709460596,0.0553274966148162,0.0166917793280035,-0.0059866084634293,8.661652222489647e-06,5260278200.0,1.5334069354232696,0.8847758017392264,8066147074.135833,1.544148558383775e-07,6.448521454297605e-08
608,608,22550,500000.0,0.01715,0.00243,0.81,909631000000.0,22.55,2843.0,0.5686,22550.0,15.021262756941724,0.0605102247238535,0.0153419102629839,-0.0054918757767202,0.0001210992506517,5172161866.0,1.5012053490362551,0.8535853614620147,7764477059.320538,1.518282110841863e-07,6.340500538165627e-08
609,609,22600,500000.0,0.01715,0.00243,0.81,907604000000.0,22.6,2860.0,0.5720000000000001,22600.0,14.920932812587123,0.0567872975514225,0.0148201700510231,-0.0064960278579688,-0.0002413221284391,5191494880.000001,1.5146506109145472,0.866380149443121,7863300891.551745,1.5239572946557754e-07,6.364200683065804e-08
610,610,22650,500000.0,0.01715,0.00243,0.81,905581000000.0,22.65,2877.0,0.5753999999999999,22650.0,14.310319060838085,0.0541970791052345,0.0153233827244465,-0.0062075799309514,-0.0004190968859602,5210713073.999999,1.5827739342293534,0.9107281217555698,8247380832.275307,1.5295987731919933e-07,6.38776007129775e-08
611,611,22700,500000.0,0.01715,0.00243,0.81,903562000000.0,22.7,2934.0,0.5868,22700.0,14.16119715052264,0.0607968188323813,0.0171775837338405,-0.0056924474774765,-0.0001784671539093,5302101816.0,1.6029718221359712,0.940623865229388,8499119809.143963,1.556425832303013e-07,6.499792599058026e-08
612,612,22750,500000.0,0.01715,0.00243,0.81,901545000000.0,22.75,2951.0,0.5902000000000001,22750.0,15.062368924824112,0.056284443866637,0.0140778342783653,-0.00675911176313,6.075756101211556e-05,5320918590.000001,1.5103865874979328,0.89143016394128,8036644071.504414,1.5619494744642842e-07,6.522859890601596e-08
613,613,22800,500000.0,0.01715,0.00243,0.81,899532000000.0,22.8,2934.0,0.5868,22800.0,14.551869227489078,0.0545723928862851,0.0161412942505827,-0.0056489329384513,0.0001148930157816,5278453776.0,1.5668090225089342,0.9194035344082424,8270329001.133152,1.549483977616582e-07,6.470802707745418e-08
614,614,22850,500000.0,0.01715,0.00243,0.81,897522000000.0,22.85,2907.0,0.5813999999999999,22850.0,14.77702020689685,0.0546934731079682,0.0160185949277144,-0.0065562650678073,-0.0001458531683728,5218192907.999999,1.5463198723471503,0.8990303737826332,8068995391.381365,1.5317944697785446e-07,6.3969295235947e-08
615,615,22900,500000.0,0.01715,0.00243,0.81,895515000000.0,22.9,2903.0,0.5806,22900.0,14.727313170991692,0.0554611813468993,0.0171744018463576,-0.0065515948366253,3.533013354368559e-05,5199360090.0,1.5549340014786948,0.90279468125853,8084661789.872327,1.5262661179197014e-07,6.373842563874989e-08
616,616,22950,500000.0,0.01715,0.00243,0.81,893512000000.0,22.95,2842.0,0.5684,22950.0,15.492330764736836,0.0611374268530136,0.015154368556685,-0.0064973190617983,5.646410581237538e-05,5078722208.0,1.481378131445404,0.8420153299135676,7523508014.617317,1.490853007720174e-07,6.22595381337544e-08
617,617,23000,500000.0,0.01715,0.00243,0.81,891512000000.0,23.0,2988.0,0.5976,23000.0,15.197131948109018,0.0587693956384064,0.0166460449332563,-0.0057050241208006,-0.0002064373737063,5327675712.0,1.5134434627885096,0.9044338133624132,8063135978.183517,1.5639330197823096e-07,6.531143377620645e-08
618,618,23050,500000.0,0.01715,0.00243,0.81,889516000000.0,23.05,2937.0,0.5874,23050.0,15.571725499656168,0.0540501498094141,0.0140807245219031,-0.0061501781153496,-0.0002091993729788,5225016984.0,1.4802470028455714,0.8694970894714887,7734315730.383207,1.533797669365537e-07,6.405295088840237e-08
619,619,23100,500000.0,0.01715,0.00243,0.81,887522000000.0,23.1,2972.0,0.5943999999999999,23100.0,15.084423989799689,0.0643364644313202,0.0157117427016578,-0.0062201526073328,0.0001006970602014,5275430767.999999,1.5313809805147724,0.9102528548179806,8078694342.137637,1.5485965771279188e-07,6.467096833036258e-08
