,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,PhotonFlux13,PhotonFlux15,PhotonFlux17,PhotonFlux19,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,FluxPerMilPerBwAbs13,FluxPerMilPerBwAbs15,FluxPerMilPerBwAbs17,FluxPerMilPerBwAbs19,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,AXUVCurrentAmp13,AXUVCurrentAmp15,AXUVCurrentAmp17,AXUVCurrentAmp19,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11,GaAsPCurrentAmp13,GaAsPCurrentAmp15,GaAsPCurrentAmp17,GaAsPCurrentAmp19
142,142,0.02,4776,2,100000.0,5.52251087964269,,3959.0,2.0700161515948734,4776.0,0.1958965191795869,0.0137913740889249,0.0072018482379246,6706852331.16739,4686516567210.793,10606762760772.133,12685058976973.389,13608286180584.695,11695591256511.035,9232272036113.137,7307157015129.901,5816745385981.594,4636836179572.517,24.475830349162,50.66478383243662,164153899617.09464,114705070596636.5,259606352357405.25,310473795325171.6,333070288914438.4,286256028653266.9,225964935892667.3,178846686928501.22,142368042569146.9,113489115784658.05,1.3141934361419434e-06,0.000918312944267,0.0020783725823429,0.0024856103014437,0.0026665147065423,0.0022917262080869,0.0018090440509854,0.0014318218609817,0.0011397788751724,0.0009085781780734,3.061550214348561e-07,0.000213930545842,0.0004841784968617,0.0005790487565903,0.0006211923181828,0.0005338814416996,0.0004214356159257,0.000333557785699,0.0002655233364912,0.0002116627308684
143,143,0.02,4816,2,100000.0,5.58384346440811,,3962.4,2.022715743583174,4816.0,0.1902736975258448,0.0143861092423707,0.0071885532309915,6553599009.209483,4356929711678.156,10129760443864.535,12225293954216.703,13135516038829.129,11428343951244.93,9021312216380.951,7140186574848.604,5683831239468.718,4530883265626.309,25.387132033924654,51.36940199295238,166436862457.16577,110649691892819.48,257257965180705.6,310476665645404.25,333592896542232.9,290237121260181.0,229107532888567.7,181333989035121.97,144348019600196.22,115067460464213.38,1.289477798243294e-06,0.0008572639436468,0.0019931187696303,0.0024054332754883,0.0025845274141332,0.0022486264074303,0.0017750219074583,0.0014048940209255,0.0011183433990936,0.0008914908234768,2.960705683696277e-07,0.0001968321000827,0.0004576300637021,0.0005522995417363,0.0005934204540099,0.0005162958985457,0.0004075539305334,0.0003225707118347,0.000256777252197,0.0002046907633172
144,144,0.02,4856,2,100000.0,5.66961940354871,,4024.5,2.041575376569184,4856.0,0.1915874463466025,0.0142608564989203,0.0074841043083852,6614704220.084156,4148481165188.583,10011885646695.28,12155539792092.922,13094664465314.748,11534900877615.893,9105426179498.562,7206761079289.221,5736826808159.407,4573128843514.973,25.414957837484277,51.869363465345785,168056737627.72028,105398546561582.6,254367358434055.7,308830190072668.7,332690097266727.8,293061903579203.6,231337361055442.16,183098853032670.56,145752911337621.66,116187374162374.52,1.3065672702716794e-06,0.0008194273744419,0.0019775944115469,0.0024010189898757,0.002586519281334,0.0022784274929119,0.0017985463041393,0.001423513106191,0.0011331648239084,0.0009033057671013,2.957154093655072e-07,0.0001854610221699,0.0004475890023235,0.0005434226998031,0.0005854069863179,0.000515676562628,0.0004070650388179,0.0003221837639074,0.0002564692284928,0.0002044452212896
145,145,0.02,4896,2,100000.0,5.69197928332433,,3975.8,2.054692996585366,4896.0,0.1879438656355887,0.0143185318451387,0.0073604736229623,6657205308.936586,3953229325430.2446,9866635769602.926,12048719731976.584,13014425440371.707,11609015430707.318,9163930764770.732,7253066277946.342,5773687320404.878,4602512312351.22,26.14374713063346,53.72722697710245,174076215405.81198,103371184703945.12,257998143944046.0,315056458993728.9,340308255672967.0,303558832420628.9,239623432317876.9,189657111229171.7,150973507805657.9,120348988428709.5,1.3197885491049236e-06,0.0007837262865671,0.0019560569792597,0.0023886543370219,0.0025801051450711,0.0023014831180378,0.0018167459657431,0.0014379177710926,0.0011446314268471,0.0009124464043194,2.94475918431164e-07,0.0001748677984757,0.0004364423951562,0.0005329650573086,0.000575682243007,0.0005135151046715,0.0004053588259885,0.0003208333308832,0.0002553942378985,0.0002035882892856
146,146,0.02,4936,2,100000.0,5.77981050647594,,4033.0,2.046021403061494,4936.0,0.1977849501466153,0.0138240775844399,0.0071632350248571,6629109345.919242,3752403253214.781,9624484680001.271,11813727581277.07,12808093983164.955,11560020927297.443,9125255457654.266,7222455552807.076,5749320142602.8,4583087942857.748,25.01781394289105,51.18610202009076,165842970545.09406,93875311104846.44,240779423902506.9,295548553064004.0,320424998645768.1,289201476413512.75,228290015009604.75,180686940130920.4,143832946676455.03,114656868525003.28,1.3187379832657248e-06,0.0007464708213917,0.0019146121831116,0.0023501213319062,0.002547932029396,0.0022996511127935,0.0018152998164706,0.0014367731731258,0.0011437202879557,0.000911720087196,2.901147024292053e-07,0.0001642192482268,0.0004212035679712,0.0005170130530327,0.0005605302583971,0.0005059098977545,0.0003993554237142,0.000316081759128,0.0002516118252549,0.0002005731276053
147,147,0.02,4976,2,100000.0,5.84309365791407,,4043.3,2.0316672620655547,4976.0,0.2046687177011335,0.0146929091436369,0.0074199393534912,6582601929.092398,3502594359801.016,9333479401929.16,11547996717580.611,12563830348613.39,11478920030670.38,9061235988812.371,7171785435091.406,5708985006404.208,4550934667026.842,24.391972453428863,49.54247609112694,160517622535.25128,85411228781102.86,227598135162637.2,281599434101965.6,306370672147529.0,279914989914867.25,220959443366426.2,174884940601678.1,139214357816066.72,110975146444124.36,1.3136639548649705e-06,0.0006989989685762,0.0018626457434103,0.0023045882467445,0.0025073141657051,0.0022908028842552,0.0018083151971289,0.001431244987862,0.0011393196645587,0.0009082121169436,2.8499147221272905e-07,0.000151643610523,0.0004040897602917,0.0004999665210052,0.0005439466864701,0.0004969758697536,0.0003923030759471,0.0003104999681823,0.0002471685299128,0.0001970311412828
148,148,0.02,5016,2,100000.0,5.87732309837458,,4071.1,1.9757796729628752,5016.0,0.1962945899944315,0.0144801209910077,0.0072466469300897,6401526140.399716,3228423985621.3384,8855444494219.607,11072269287283.951,12068062242457.242,11163155152240.246,8811977341414.426,6974502245558.949,5551940881025.68,4425746467436.841,25.650904972673164,50.67435495099479,164184910041.22314,82801895989925.47,227122458890358.62,283979085145374.75,309518960040676.2,286310105473120.56,226007623081436.75,178880472977011.62,142394937412295.34,113510555090228.31,1.2813352719328086e-06,0.0006462042698574,0.0017725137928403,0.0022162354518244,0.0024155542719029,0.0022344272488951,0.0017638133681543,0.0013960226882477,0.001111281516707,0.0008858614225707,2.741590523039166e-07,0.0001382641640322,0.000379253355687,0.0004741936200959,0.0005168405837877,0.0004780860017027,0.0003773917818751,0.0002986979798249,0.0002377737459795,0.000189542060852
149,149,0.02,5056,2,100000.0,5.97462265476542,,4081.9,1.9615532139747012,5056.0,0.2098405250188079,0.0138750649716031,0.0073319118221175,6355432413.278032,3005099523809.2427,8607295502920.989,10812081315428.553,11812473454555.652,11082775658957.062,8748527334327.167,6924282845330.695,5511964531268.912,4393879199303.331,24.152509887866003,47.383815223727616,153523561324.8775,72592004922750.7,207920181201716.8,261179589513186.6,285345335277287.7,267718556014061.0,211331815897825.2,167264867739758.47,133148520778674.6,106139746101149.84,1.2755813427861118e-06,0.0006031452522062,0.0017275465839954,0.0021700630745175,0.0023708490266227,0.0022243933909695,0.0017558928360573,0.0013897537469243,0.0011062912263051,0.0008818833974817,2.692190431143932e-07,0.0001272973993985,0.0003646090003659,0.0004580047424834,0.0005003818140847,0.0004694714795049,0.0003705916457685,0.000293315809319,0.0002334893552936,0.0001861267458568
150,150,0.02,5096,2,100000.0,5.98670584712395,,4104.4,1.8945296941095933,5096.0,0.2123225522588654,0.0142775704358845,0.0077015251104065,6138276208.915081,2735700878294.2524,8123743328341.935,10275929060850.434,11280029798728.518,10704092771719.2,8449602435728.786,6687689820206.862,5323628440447.956,4243746514805.488,24.06918754669164,45.59664824041208,147733140298.93515,65841560059155.05,195518427654887.0,247316220055995.2,271482443623413.5,257621062558328.3,203361051152237.84,160956168288654.66,128126581555557.95,102136492058523.08,1.2350977915793154e-06,0.0005504571639013,0.001634598558732,0.002067645191829,0.002269682793538,0.0021537970748219,0.0017001654785319,0.001345646667986,0.0010711804920795,0.0008538947694868,2.571761920746993e-07,0.0001146180312826,0.0003403615776592,0.0004305319956213,0.0004726009406211,0.0004484708287721,0.0003540141409422,0.0002801950487726,0.0002230447838671,0.0001778008241503
151,151,0.02,5136,2,100000.0,6.05619589798946,,4076.9,1.8447608631245551,5136.0,0.2114566351444409,0.0140683871905787,0.0075011249652318,5977025196.52356,2512564295575.644,7718479451313.139,9839954443906.38,10843504353446.137,10422898876653.736,8227633449535.516,6512005846829.679,5183778025380.0,4132264333399.003,24.35989847173708,44.93076970647972,145575693848.99432,61195708340225.4,187990340451911.2,239660725614362.9,264103064334687.8,253858848841610.5,200391232890899.6,158605617063873.44,126255462875208.08,100644924142514.6,1.20542274005297e-06,0.0005067240036888,0.0015566323285128,0.0019844829924204,0.0021868749586515,0.0021020489139812,0.0016593164878506,0.0013133155161687,0.001045443796157,0.000833378684481,2.476570751861485e-07,0.0001041076964207,0.0003198139514131,0.0004077169256304,0.0004492988543037,0.000431871134198,0.0003409106652253,0.0002698239121626,0.0002147890065657,0.0001712197063014
152,152,0.02,5176,2,100000.0,6.07823469786764,,4146.7,1.7879319289097977,5176.0,0.213139162416428,0.0141727275094745,0.0071910708337619,5792899449.667745,2256370094284.165,7319793316956.711,9375915035202.98,10366429323819.006,10101815398340.355,7974176402937.697,6311399709051.586,5024088720236.531,4004967520757.947,24.374373090274887,43.567928608088906,141160088690.20807,54982725903408.2,178367099721515.94,228470217620818.25,252606850069699.6,246158796635702.38,194312961592076.53,153794787986553.8,122425879388729.84,97592160082119.16,1.1707102923584831e-06,0.0004559988854803,0.0014792864002825,0.0018948162880023,0.0020949932947822,0.0020415164048843,0.0016115333036785,0.0012754960901312,0.0010153382473849,0.0008093799552107,2.3736838383735186e-07,9.245645074158582e-05,0.0002999340010586,0.0003841851249515,0.0004247721881138,0.000413929434778,0.0003267478370106,0.0002586143194276,0.000205865789686,0.0001641065369739
153,153,0.02,5216,2,100000.0,6.14920264259965,,4122.9,1.6962722478369645,5216.0,0.2116486699214874,0.0139958700040059,0.0074354304782914,5495922082.991765,2018563974925.988,6781696446852.185,8776512610308.456,9719639980105.809,9583938200278.85,7565374225352.862,5987841034864.485,4766525016421.871,3799649835154.801,24.72740435803293,41.947281496807264,135909192049.65552,49917264981200.64,167705231424235.44,217035234464480.8,240357922976705.7,237002140456961.0,187084875475760.4,148073903683729.66,117871861006028.4,93961910552848.28,1.1127727745197082e-06,0.0004087035807648,0.0013731066520153,0.0017770019553595,0.0019679592586412,0.0019404833876654,0.0015317798069005,0.0012123728068069,0.0009650899680247,0.0007693243873222,2.22695581966255e-07,8.179251312958131e-05,0.0002747953508336,0.0003556255991028,0.0003938412606995,0.0003883426043546,0.0003065500912251,0.0002426282112162,0.0001931403041126,0.0001539623776556
154,154,0.02,5256,2,100000.0,6.21171128479502,,4182.3,1.6912098255657768,5256.0,0.2122681022449796,0.0149622406875494,0.0074186429974781,5479519834.8331175,1884007745680.2756,6602483159008.793,8587963494223.016,9551953094795.508,9555335514446.64,7542795822023.365,5969970684247.193,4752299609839.834,3788310009267.34,24.84742952397876,42.00964603608196,136111253156.90556,46798745684195.31,164005658124863.97,213324982571224.2,237270480811790.9,237354500103863.1,187363021320925.56,148294050507369.3,118047105361390.3,94101607120823.6,1.1112875113945371e-06,0.0003820908295349,0.0013390328532358,0.00174170308113,0.001937207365542,0.0019378933454873,0.0015297352780306,0.0012107546034637,0.0009638018231538,0.0007682975387418,2.195418959037072e-07,7.5484466678003e-05,0.000264534432595,0.0003440844899379,0.0003827076012543,0.0003828431209431,0.0003022089060896,0.0002391922507839,0.0001904051628053,0.0001517820514889
155,155,0.02,5296,2,100000.0,6.20937265815489,,4130.6,1.580463266062108,5296.0,0.2188871461806229,0.0141279719617091,0.0073978958145132,5120700982.04123,1634199017108.2195,6027886896760.881,7899155403778.417,8809502245030.191,8929617453250.912,7048866166637.002,5579035329199.241,4441101777634.524,3540237715979.1226,24.26827690101664,38.34687573509362,124243877381.70332,39650669510086.8,146254984053647.06,191657684923997.9,213745485347411.8,216659847903278.9,171027065778517.53,135364471344880.48,107754720815613.08,85897001646609.72,1.0400327230542135e-06,0.000331911677666,0.0012242854338668,0.0016043467746372,0.001789241480958,0.0018136373102642,0.0014316499829696,0.0011331220717226,0.0009020036888216,0.000719034969025,2.028684919442612e-07,6.47425989723352e-05,0.000238808774159,0.0003129434329436,0.0003490089426225,0.0003537675862608,0.0002792572450837,0.0002210264742478,0.0001759445871491,0.0001402547598626
156,156,0.02,5336,2,100000.0,6.29748096597792,,4187.4,1.5569398267356107,5336.0,0.2224209103081193,0.0144099840023406,0.0073079570545975,5044485038.62338,1505872200418.6826,5788702275803.001,7650802308578.792,8569396806352.803,8796710021056.203,6943951627240.824,5495997588376.706,4375000913127.0654,3487545211887.769,24.050658408811834,37.43779214620251,121298446553.69614,36209832563807.08,139193711199580.95,183969310606439.2,206057607972698.62,211523525626044.2,166972552972063.22,132155406276094.88,105200195930829.08,83860654407493.66,1.0258136983293928e-06,0.0003062243855012,0.0011771528797495,0.0015558174424662,0.0017426168504953,0.0017888417887533,0.0014120768810336,0.0011176303565131,0.0008896717568843,0.0007092045321783,1.9759512713277157e-07,5.898580461815329e-05,0.0002267465069998,0.0002996859428179,0.0003356677715242,0.0003445717494753,0.0002719982305592,0.0002152811107341,0.0001713710824824,0.000136608976783
157,157,0.02,5376,2,100000.0,6.33136271650017,,4218.5,1.468322179814455,5376.0,0.228452352289787,0.0141656209149402,0.0073455172332038,4757363862.598834,1307687733342.7534,5321199579647.584,7103742705942.333,7964179503313.604,8296020315951.67,6548716921972.469,5183177294745.025,4125985325278.618,3289041682784.3794,23.58357388822331,34.62313475308393,112178956599.99191,30835363811096.55,125474240345176.16,167506725935420.06,187795882900727.2,195620711354924.2,154419180998754.3,122219665678386.28,97291008656165.84,77555821846908.0,9.684010285246715e-07,0.0002661907271617,0.0010831744837571,0.0014460259802475,0.0016211750551598,0.0016887240157914,0.001333045860253,0.0010550788983617,0.0008398786698006,0.0006695118221898,1.842439821307786e-07,5.064434891533068e-05,0.0002060803059388,0.0002751149338112,0.0003084380737892,0.0003212896601971,0.0002536198025626,0.0002007349558399,0.0001597918486998,0.0001273785555471
158,158,0.02,5416,2,100000.0,6.36614235030186,,4209.2,1.4160616801533377,5416.0,0.2257553819713393,0.0143509889136809,0.0073637087500874,4588039843.696814,1179296167231.6997,5010026224382.509,6717796610647.435,7581594235540.971,8000748492866.357,6315635093483.885,4998697730941.28,3979133321230.879,3171978163543.476,24.03195036939538,34.02535917941626,110242163741.30869,28336319124617.863,120381720776774.72,161416303947150.75,182171773046594.62,192243279363701.84,151753101940196.53,120109517903339.42,95611259294159.7,76216804561892.42,9.347117314953878e-07,0.0002402555339472,0.0010206821314909,0.0013686026093252,0.0015445822871685,0.0016299757046138,0.0012866710871818,0.0010183742012896,0.0008106604831795,0.0006462204563424,1.7567402427469294e-07,4.515473068393957e-05,0.0001918316968776,0.0002572214725799,0.0002902959030761,0.0003063451349234,0.0002418228852669,0.0001913979338548,0.0001523592617937,0.000121453646412
159,159,0.02,5456,2,100000.0,6.40184070985492,,4218.2,1.2946891046684006,5456.0,0.2306002988361797,0.0139932789553512,0.0074181412017731,4194792699.125618,993544418922.5304,4471856167524.655,6038429984173.421,6833369094439.818,7276152768236.412,5774313406821.067,4570252539479.455,3638076384118.206,2900103594457.218,23.740111435324582,30.72422551585328,99546490671.36464,23577770660865.81,106121474931757.23,143297787805939.7,162162462272673.6,172670147399095.44,137030045800705.66,108456516070962.1,86335073699547.72,68822265155511.35,8.551656251603159e-07,0.0002025475619592,0.000911648786822,0.0012310161962183,0.0013930753609864,0.0014833428436422,0.0011771724346342,0.0009317082274122,0.000741671421821,0.0005912256173947,1.588012693798463e-07,3.761237472904138e-05,0.0001692899951968,0.0002285954075269,0.0002586892283292,0.0002754515845415,0.0002185968090845,0.000173014963244,0.0001377257922707,0.0001097885319168
160,160,0.02,5496,2,100000.0,6.43847955608377,,4215.5,1.2447378134965554,5496.0,0.2264741503448931,0.0139856554719087,0.0073868558336034,4032950515.72884,885506480521.4495,4187298004602.412,5705878137068.211,6495041910825.025,6913273816159.869,5551530648194.638,4393924481642.841,3497713255925.321,2788212702232.284,24.39098385619938,30.342546951918347,98309852124.21542,21585687901594.71,102072327946253.31,139090235227593.72,158327409995109.94,168522505770954.47,135327759405555.84,107109190740271.77,85262556934890.55,67967305172297.086,8.225530697630291e-07,0.0001806062511818,0.0008540334958897,0.001163760269072,0.0013247166413652,0.0014100184411925,0.0011322798429453,0.0008961766469948,0.0007133870759364,0.0005686786655151,1.5093999063317874e-07,3.314157695569239e-05,0.000156716706324,0.0002135521348957,0.0002430879231863,0.0002587409592519,0.0002077754192048,0.0001644500515231,0.0001309078313824,0.000104353573771
161,161,0.02,5536,2,100000.0,6.47608160855513,,4253.8,1.118734702113074,5536.0,0.2343619831544856,0.0146041485379416,0.0070702346417442,3624700434.84636,729415025777.7244,3662737414718.2046,5049968445338.416,5743583960648.522,6139616045196.55,4989556771424.311,3949133498459.152,3143644512937.7383,2505965732733.286,23.637390914552014,26.44360508327086,85677280469.79758,17241230514292.6,86576363042628.77,119366433345884.62,135761468497512.58,145122504696990.44,117938478671388.0,93345925943946.1,74306530283991.1,59233675386526.71,7.395044118090644e-07,0.0001488138507714,0.0007472646432909,0.0010302848502796,0.0011717949537739,0.0012525926580271,0.0010179597767494,0.0008056946215079,0.0006413603077726,0.0005112623093988,1.3412476946566052e-07,2.6990540028274893e-05,0.0001355322516143,0.0001868639535085,0.0002125298044557,0.0002271841774158,0.0001846285406841,0.0001461297642634,0.0001163242599377,9.272823567996282e-05
162,162,0.02,5576,2,100000.0,6.51467058819009,,4276.8,1.051417445875236,5576.0,0.2341135926591959,0.0140217159833742,0.0072932098615719,3406592524.635764,631271034503.4917,3362432991909.0054,4661984955010.797,5334892120370.947,5709196731102.531,4689321808603.554,3711503583939.584,2954483022909.413,2355175078760.529,23.95370338042417,25.17086743504584,81553610489.54852,15112588808001.52,80496434057276.61,111607626206993.23,127716981365422.58,136677810172298.9,112262068760304.48,88853162045711.83,70730137492478.81,56382743054502.67,6.950553370799565e-07,0.0001287997606119,0.0006860453604881,0.000951196100189,0.0010884909815875,0.0011648612593654,0.0009567737047458,0.0007572670802136,0.0006028103386402,0.0004805320848947,1.2462182882864757e-07,2.3093501860716044e-05,0.0001230063606771,0.0001705472805636,0.00019516393811,0.0002088569538701,0.0001715473322764,0.0001357762517793,0.0001080825120396,8.61583014123983e-05
163,163,0.02,5616,2,100000.0,6.61780373571361,,4261.5,0.9247741946510066,5616.0,0.2383035909634599,0.0140881386878728,0.0071656691749469,2996268390.669262,504926710279.4497,2879746842143.235,4026466843510.4834,4622021424865.732,4960488780108.001,4124492908143.49,3264452907118.0537,2598615486969.329,2071494196018.2551,23.62870957692754,21.85566150520192,70812343276.85422,11933191181840.25,68058529927198.79,95159550193649.16,109234596202999.2,117233768313903.1,97476250313200.58,77150485113362.78,61414408829617.41,48956681771652.31,6.112730019637317e-07,0.0001030108207012,0.0005875012741095,0.0008214452625154,0.000942945204881,0.0010119964143621,0.0008414437002339,0.0006659857089295,0.0005301472640487,0.0004226084951847,1.0836789959684905e-07,1.826199789502456e-05,0.0001041535923902,0.0001456277268038,0.0001671675191928,0.0001794090782213,0.0001491730963585,0.0001180674955483,9.398574008245238e-05,7.492101700522894e-05
164,164,0.02,5656,2,100000.0,6.65949546873268,,4283.4,0.8887732369992113,5656.0,0.2377335806150768,0.0137984334262462,0.0073381024706498,2879625287.8774443,438698469782.81067,2691205361633.6123,3793284175512.634,4385207151354.109,4708720609621.822,3963928637016.483,3137369526607.216,2497452795967.784,1990852050878.233,23.86356312683733,21.209397902403342,68718449203.78685,10468958804626.293,64222056848477.336,90521710247457.48,104647169250458.12,112367390086932.9,94593914644718.92,74869174595483.81,59598408105753.41,47509051301383.5,5.873394482482446e-07,8.947862705411527e-05,0.0005489085954615,0.0007736928287417,0.0008944237153261,0.0009604087644503,0.0008084981293787,0.0006399099544185,0.00050939007703,0.0004060618407641,1.0296827834936983e-07,1.5686772281866958e-05,9.623084779070733e-05,0.0001356384604922,0.0001568041621529,0.0001683722033008,0.0001417402843944,0.0001121845748682,8.93027352351016e-05,7.118794552549024e-05
165,165,0.02,5696,2,100000.0,6.5091839297979,,4317.1,0.9587092958927308,5696.0,0.2399904705882363,0.0142143621764878,0.0072418115870808,3106218118.692448,428734797123.2291,2822440167108.199,4030413879933.04,4653574922263.314,5023636710477.908,4275843459681.579,3384243814501.339,2693973121458.573,2147508822799.7163,23.804970408383987,22.824966571865627,73952891692.84464,10207325050938.309,67196701587572.414,95956159468123.1,110792387739835.77,119602824836575.9,101799350910520.72,80572131998685.69,64138156066942.414,51127925120979.0,6.332914524560782e-07,8.740985726492534e-05,0.0005754351963057,0.0008217152055942,0.000948764416735,0.0010242121021202,0.0008717530487512,0.0006899749466573,0.0005492435127782,0.0004378311276239,1.098119652943768e-07,1.5156762617174472e-05,9.977976105759228e-05,0.0001424844142276,0.0001645145924502,0.0001775971290563,0.0001511609151891,0.0001196408140398,9.523815508555515e-05,7.591938341339629e-05
166,166,0.02,5736,2,100000.0,6.54984666055737,,4316.7,1.5263913868797638,5736.0,0.2431391558262475,0.0140877590064924,0.0071747233488095,4945508093.490435,625209912065.9514,4392954411439.961,6294838079492.1455,7311414743154.068,7903654601263.419,6807705585483.747,5388161595685.566,4289159797132.1367,3419116706610.671,23.68983012664696,36.17613398073745,117210674097.58932,14817744478510.057,104114913596562.34,149190376536561.2,173283681767732.3,187320021752258.44,161345557554089.0,127701752952003.16,101654936485872.22,81034540116851.86,1.0077011501190618e-06,0.0001273933305829,0.0008951123179143,0.0012826418342872,0.0014897804040339,0.0016104557269494,0.0013871441757811,0.0010978966234321,0.0008739630345167,0.0006966822766254,1.728629274375515e-07,2.185328860445096e-05,0.0001535492299892,0.0002200267631951,0.0002555596982795,0.0002762605673677,0.0002379532890035,0.0001883352264982,0.0001499212426232,0.0001195101720555
167,167,0.02,5776,2,100000.0,6.59156613541509,,4344.9,1.2413006817410353,5776.0,0.2425809235483029,0.0138145434795338,0.0074266344631128,4021814208.840955,457295171153.3975,3455781097967.0425,5019819956960.746,5863904420544.65,6343046483696.69,5536201040565.018,4381791406545.855,3488054915692.309,2780513527099.9194,23.888687009301123,29.649209856148087,96063439933.9198,10922768911004.955,82543400239516.28,119901404658262.84,140062867360443.58,151507462364916.7,132235475958420.44,104661710792202.77,83314279695776.11,66414230077771.71,8.188536488663766e-07,9.31066926673991e-05,0.0007036075797666,0.0010220506654368,0.0011939088386557,0.0012914636252182,0.0011271874302295,0.000892146105092,0.0007101786275661,0.0005661210411915,1.389829725498007e-07,1.580287873066252e-05,0.0001194224060427,0.0001734713398121,0.0002026406056558,0.0002191984536201,0.0001913160671518,0.0001514228065125,0.0001205377015015,9.608699336776344e-05
168,168,0.02,5816,2,100000.0,6.44331800086203,,4342.7,0.8901471394197269,5816.0,0.2456787438521132,0.0147656061123121,0.0071925124116214,2884076731.7199154,295172791431.5814,2415859336385.139,3541005320611.6743,4142744786859.409,4493462759790.782,3970056241811.983,3142219402151.6367,2501313461769.4326,1993929592300.188,23.910774029689748,21.28216323657049,68954208886.4884,7057165329246.776,57759791024052.31,84660445355077.4,99047187702999.08,107432360018207.84,94918448035104.4,75126036225093.84,59802878694763.086,47672045649917.92,5.866777969223127e-07,6.0043937487481147e-05,0.0004914331916194,0.0007203099617767,0.0008427155761963,0.0009140584934764,0.0008075873377386,0.0006391890812146,0.0005088162374541,0.0004056044028104,9.854923030861479e-08,1.0086087892079214e-05,8.255018859801866e-05,0.0001209965549899,0.0001415580610667,0.0001535421341351,0.0001356572738198,0.0001073699947497,8.547016579234801e-05,6.81328012010176e-05
169,169,0.02,5856,2,100000.0,6.48400425509237,,4360.3,1.1251172029984056,5856.0,0.2681139830986467,0.0141986520572187,0.0072454038473816,3645379737.714834,333709762409.3272,2974809884727.785,4392457560505.776,5157537258544.693,5607584139744.053,5018022725372.89,3971663726584.372,3161579340425.52,2520262534716.4287,21.93598979136431,24.681893232216908,79969334072.38278,7320649532675.534,65258925705981.52,96358111178574.84,113141798576482.3,123014555869369.08,110081243815687.4,87127083109725.67,69356119982529.52,55287440840165.87,7.40758989551846e-07,6.781145564848073e-05,0.0006044959161651,0.0008925688565463,0.0010480367926251,0.0011394885197303,0.0010196867572225,0.000807061491703,0.0006424483829137,0.0005121296717888,1.2316229368545078e-07,1.1274671699723672e-05,0.0001005065137358,0.0001484029612801,0.0001742518377327,0.0001894570591753,0.0001695382190854,0.0001341860792313,0.0001068166806345,8.514924007883016e-05
170,170,0.02,5896,2,100000.0,6.40053728632138,,4354.7,0.9785980044952582,5896.0,0.2529475954718691,0.0136121359678745,0.0075799147993639,3170657534.564637,253848322366.07,2507168087516.852,3746073161207.849,4417391392291.596,4824488162161.623,4364547100048.853,3454450955868.2617,2749860392631.6763,2192059530069.3784,23.43781103000288,22.93286226324812,74302473732.92392,5948784471086.5625,58753993118441.67,87786996743713.78,103518940256302.02,113059010957813.22,102280565694086.6,80953003789265.86,64441342959727.2,51369611469675.79,6.435124254047509e-07,5.152071702160258e-05,0.0005088514919403,0.0007602980137188,0.0008965478667521,0.0009791716843349,0.000885822659662,0.0007011107597773,0.0005581079985762,0.0004448974792921,1.0593194547489222e-07,8.48109464697131e-06,8.376470503292404e-05,0.0001251566318758,0.000147585432677,0.0001611865713552,0.0001458199002524,0.0001154135084957,9.187307616803924e-05,7.323690057523414e-05
171,171,0.02,5936,2,100000.0,6.91085639789351,,4391.2,1.9489129636834324,5936.0,0.2479193219719491,0.013939289457436,0.0076107050822228,6314478002.334322,452537590167.2932,4860588931426.481,7316219265667.607,8680458340246.011,9479512655356.22,8692151818028.109,6879662761802.519,5476445427950.447,4365565038650.8896,24.043265329860397,46.845589701980295,151779710634.41617,10877545928799.824,116832900716738.84,175858343741234.03,208650256532620.2,227856948310432.16,208931330070832.1,165364931647990.44,131636107062564.62,104934120932435.84,1.279823188728504e-06,9.172066185887612e-05,0.0009851478495952,0.0014828568674341,0.0017593618773446,0.0019213148117207,0.0017617319202867,0.0013943752642628,0.001109970111212,0.0008848160317134,2.0861645633705705e-07,1.4950846037489089e-05,0.0001605831611433,0.0002417117830522,0.0002867832396682,0.0003131822356862,0.0002871695664392,0.000227288916935,0.0001809297044157,0.0001442286611712
