,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
216,216,0.02,2660,500000.0,17.15,2.43,0.81,1.589366336428706,,0.266,4381.7,0.3120074883425378,2660.0,0.1894364026661605,0.0001661455038239,0.0001131328117381,5.929757798637065e-07,5.50559354211221e-07,2393097435587.2646,4936617739263.43,3619286864773.439,1.4086240740577278,0.4394128212177324,3370296338740.007,6952439313577.545,5097188726125.696,0.0002745134490875,0.0005662819834578,0.0004151702750216,0.0001389953845645,0.0002867275986816,0.0002102146624444
217,217,0.02,2670,500000.0,17.15,2.43,0.81,1.5875692307132168,,0.2669999999999999,4368.5,0.3084546339637442,2670.0,0.1893560754965165,0.0001601336864454,0.000115216476846,2.3195150444982305e-07,3.419173707219538e-07,2365847042501.9185,4868754404634.533,3578073753979.4326,1.41252750602572,0.4357855629372912,3342475267729.0225,6878589735424.317,5055112530072.578,0.0002724482789263,0.0005606802697841,0.0004120469407491,0.0001374709202025,0.0002829059259627,0.000207909084009
218,218,0.02,2680,500000.0,17.15,2.43,0.81,1.5919969962841978,,0.2679999999999999,4402.3,0.3171084746955762,2680.0,0.1847411619259674,0.0001620795200427,0.0001114201428308,-2.164404554331599e-07,-2.904663424864131e-07,2432222000915.0693,4993373105400.486,3678458306468.6826,1.453439968359412,0.4608618117397842,3534810096044.145,7256996137541.842,5345997016181.497,0.0002811409778269,0.0005771848938868,0.0004251936561659,0.0001414131888853,0.0002903225173784,0.0002138713156544
219,219,0.02,2690,500000.0,17.15,2.43,0.81,1.5965009345656354,,0.2690000000000001,4440.1,0.3148287228471448,2690.0,0.195226113192848,0.0001650155894527,0.0001120582059833,4.553834872544763e-07,3.355905091183498e-07,2414736304237.6006,4945584409877.516,3652013185026.88,1.380706291118643,0.4345965178183258,3333355291666.56,6826993876771.88,5041319606692.58,0.0002802133307122,0.0005739006273183,0.0004237906957316,0.0001404921137928,0.0002877397446939,0.000212478294654
220,220,0.02,2700,500000.0,17.15,2.43,0.81,1.5947053706962049,,0.27,4451.6,0.3230030536796534,2700.0,0.1896574413342932,0.0001694961353761,0.0001139450812516,-1.6990950115280578e-07,2.755492687972864e-07,2477433421722.9414,5061794281312.479,3746835422683.98,1.4272279483339003,0.4609611304793575,3535571870776.672,7223741037698.82,5347149113560.547,0.00028860049485,0.0005896571514724,0.0004364753246753,0.0001442338905901,0.0002946929980678,0.000218137305195
221,221,0.02,2710,500000.0,17.15,2.43,0.81,1.5992819032235883,,0.2709999999999999,4435.7,0.32106120437722,2710.0,0.1930880674644868,0.0001681350290312,0.0001111492115001,-2.5536728697273935e-07,3.5686245881141404e-08,2462539437573.2783,5019237685843.229,3724309970775.753,1.4159697309970338,0.4544601304432455,3485709200499.693,7104699609716.567,5271737513141.648,0.0002879707020874,0.0005869523867446,0.0004355228349693,0.000143451127643,0.000292387319755,0.0002169534655358
222,222,0.02,2720,500000.0,17.15,2.43,0.81,1.5974924221866822,,0.2720000000000001,4485.8,0.3269818535830501,2720.0,0.1965802694709964,0.0001681520943963,0.0001102535661108,-8.432115415112123e-08,5.469938673829145e-07,2507950816981.995,5099447396972.563,3792989501563.382,1.387868948317091,0.4537503388272829,3480265098805.2607,7076466044989.575,5263503930396.483,0.0002943633517158,0.000598532641672,0.0004451909882535,0.0001461901685172,0.0002972502767042,0.0002210959523859
223,223,0.02,2730,500000.0,17.15,2.43,0.81,1.602142842423937,,0.2730000000000001,4506.2,0.3308419533913213,2730.0,0.1954579944559555,0.0001610081383128,0.0001066182854952,1.758209269320805e-07,8.597791277994844e-08,2537557782511.4346,5147152295695.648,3837766659339.327,1.4024190430474113,0.4642402637121766,3560722822672.3945,7222528203048.519,5385187059061.248,0.0002989777728739,0.0006064429904281,0.000452169773838,0.0001479970711834,0.0003001955147378,0.0002238286865355
224,224,0.02,2740,500000.0,17.15,2.43,0.81,1.6003591596487248,,0.274,4506.1,0.3290967794353528,2740.0,0.1961518980910568,0.0001588088676782,0.000108522622978,-5.449247639120775e-07,-3.117008375873513e-07,2524172298269.1567,5107571939080.654,3817522641450.0938,1.4036813666152024,0.4619793940356895,3543381952253.74,7169906048484.096,5358960970813.999,0.0002985343847553,0.0006040735996796,0.0004514991998907,0.0001472473106605,0.0002979496417701,0.0002226947592781
225,225,0.02,2750,500000.0,17.15,2.43,0.81,1.605084804231357,,0.2749999999999999,4537.7,0.3366026009221831,2750.0,0.1959073005256413,0.0001622500216429,0.0001103476943808,-5.2012935340975376e-08,-4.07705849993156e-08,2581741949073.144,5205358156984.392,3904590170697.324,1.4095237986934956,0.4745161670239578,3639539001073.757,7338109075426.174,5504387537477.912,0.0003064575504688,0.0006178856530086,0.0004634820841511,0.0001504406422087,0.0003033213386583,0.0002275243089467
226,226,0.02,2760,500000.0,17.15,2.43,0.81,1.6033066392525386,,0.2759999999999999,4496.5,0.3288963040589194,2760.0,0.1920883638443228,0.0001589832078566,0.0001149194584064,2.408559040790944e-07,2.2655831840699525e-07,2522634652131.912,5061341460735.65,3815197127083.466,1.441813859667579,0.4743279269955098,3638095200055.561,7299369355202.886,5502203953147.915,0.0003005749032062,0.0006030648228703,0.0004545852512637,0.0001466767441612,0.0002942879920885,0.0002218318425384
227,227,0.02,2770,500000.0,17.15,2.43,0.81,1.6081088891751008,,0.2769999999999999,4538.9,0.3394877108882322,2770.0,0.1881188546047269,0.0001577526454471,0.0001172418894698,-1.29168473953269e-07,1.3760553803269188e-07,2603870742512.741,5198687763094.814,3938057446303.4937,1.4761273509429684,0.50115618709412,3843867955011.9,7674370687612.912,5813411770291.792,0.0003114246134821,0.0006217663960054,0.0004709942003119,0.000151473257739,0.0003024198392752,0.0002290860221347
228,228,0.02,2780,500000.0,17.15,2.43,0.81,1.6063359654153289,,0.278,4592.6,0.3365117164934669,2780.0,0.1972337134424833,0.0001644938719853,0.0001125538340283,-6.825900055150465e-08,-4.461822428441375e-07,2581044865504.892,5138162991685.879,3903535911324.216,1.4132348897224958,0.4753615753833252,3646023283190.104,7258247290036.089,5514194274446.573,0.00030985502945,0.0006168376483437,0.0004686203835228,0.0001502494333293,0.0002991060280168,0.0002272351273298
229,229,0.02,2790,500000.0,17.15,2.43,0.81,1.611216247279091,,0.2789999999999999,4547.7,0.3425961514547858,2790.0,0.1969592617214857,0.0001642706573992,0.0001102099406413,-4.168026559539831e-07,-2.754728712555019e-07,2627712481658.2075,5218126483816.616,3974115356875.5166,1.4215525726504827,0.487193487951408,3736774052587.301,7420507298248.932,5651444460236.334,0.000316592226661,0.0006286906554815,0.0004788096257195,0.000153068549456,0.0003039644014828,0.0002314987188644
230,230,0.02,2800,500000.0,17.15,2.43,0.81,1.616181972619525,,0.2800000000000001,4585.1,0.3405899357082239,2800.0,0.194895759221481,0.0001685342259762,0.0001089147841814,-7.531464325726322e-07,2.5623059252361568e-08,2612324806882.077,5174706177991.167,3950843254215.3975,1.440862865138896,0.4907410973343769,3763984216554.6704,7456007127426.834,5692596729078.771,0.000315901539511,0.0006257635512392,0.0004777650401992,0.0001522688742644,0.0003016266133125,0.0002302893013648
231,231,0.02,2810,500000.0,17.15,2.43,0.81,1.6144080791599102,,0.2810000000000001,4628.0,0.3510012061212951,2810.0,0.2012093171988453,0.000164115242557,0.0001160344084224,3.144699010286581e-07,2.0852295038434265e-07,2692179250950.3345,5319631693729.8,4071613991007.024,1.3997552622067075,0.4911226804748822,3766910959242.348,7443255837875.628,5697023093508.635,0.0003267693162185,0.0006456822704064,0.0004942013126643,0.0001570177508616,0.0003102603972849,0.0002374714354623
232,232,0.02,2820,500000.0,17.15,2.43,0.81,1.6194549912065583,,0.282,4591.2,0.3451488541700819,2820.0,0.2037851641016004,0.0001658194529273,0.000109648445062,1.5218983582907429e-07,-2.751826329505502e-07,2647291711484.5283,5217900173490.637,4003726708372.95,1.3862145473445406,0.4782770544454565,3668385007596.6514,7230509083879.963,5548013831567.295,0.0003225123245444,0.0006356825380796,0.0004877630983984,0.0001544898493486,0.0003045046408077,0.0002336482728089
233,233,0.02,2830,500000.0,17.15,2.43,0.81,1.6176856371954649,,0.283,4594.0,0.3507769919054496,2830.0,0.2044526067472361,0.0001564143707415,0.0001168793705424,-4.015523621573453e-07,1.3363046351743318e-07,2690459527914.799,5289737225382.874,4069013106103.216,1.3860328139219285,0.4861772269991194,3728979331083.246,7331580562968.81,5639655833189.786,0.0003289336515345,0.0006467194778998,0.0004974746229206,0.0001570942829732,0.0003088645147481,0.0002375871815502
234,234,0.02,2840,500000.0,17.15,2.43,0.81,1.6228153074036644,,0.2839999999999999,4620.3,0.35091148215096,2840.0,0.1986158962336503,0.000165826391623,0.0001114221711697,3.143927312542863e-07,-4.636030717793678e-08,2691491068097.864,5278512170611.183,4070573192951.1367,1.4332340688429892,0.502909002351975,3857312048039.648,7564902901874.354,5833744427282.91,0.0003302715094286,0.0006477235621508,0.0004994979803615,0.000157237142796,0.0003083711410967,0.0002378032407346
235,235,0.02,2850,500000.0,17.15,2.43,0.81,1.6210502267657252,,0.285,4635.1,0.3564098446882131,2850.0,0.2068117558048924,0.0001661522217296,0.0001098381196136,7.93842935970008e-09,3.9572649423637166e-08,2733663508758.595,5347759295930.221,4134354198383.272,1.3915665848822134,0.4960967919495318,3805062394252.9087,7443695145823.247,5754722786614.569,0.0003366650653069,0.000658604735675,0.0005091675042452,0.0001597811365354,0.0003125736051581,0.0002416507410445
236,236,0.02,2860,500000.0,17.15,2.43,0.81,1.6262642779434755,,0.286,4645.8,0.3560174835480915,2860.0,0.1999350549184327,0.0001604544638712,0.0001115395329389,-3.905789837735095e-07,-1.937321417351119e-07,2730654098813.8623,5328426082011.472,4129802809157.8623,1.4363226386174168,0.5111929621500974,3920850019691.246,7650899290998.828,5929838360941.127,0.0003375244710764,0.0006586239523278,0.0005104672574298,0.0001596799037947,0.0003115892871684,0.0002414976380729
237,237,0.02,2870,500000.0,17.15,2.43,0.81,1.6245032075686203,,0.287,4681.0,0.3626405853368352,2870.0,0.2101936076371657,0.0001648804401643,0.0001174317410397,3.561244194776396e-07,-1.2173822920115162e-08,2781453289533.5264,5413856253237.791,4206630789907.288,1.369258163191401,0.4966825357707691,3809555049361.7983,7414966666400.448,5761517414940.92,0.0003450056520017,0.0006715234131454,0.00052178169012,0.0001627227955872,0.0003167257303042,0.0002460996647735
238,238,0.02,2880,500000.0,17.15,2.43,0.81,1.6298033154594531,,0.2879999999999999,4679.8,0.3614509423616173,2880.0,0.2023377811940463,0.0001618208588638,0.0001151444562393,-5.284142897354827e-07,2.2339762019065322e-07,2772328727913.605,5379270616453.104,4192830931394.7617,1.4267686421834345,0.5157316208620208,3955661532011.7007,7675342982792.019,5982486801999.443,0.000345110404083,0.0006696328027135,0.0005219401156927,0.000162255429991,0.0003148313034175,0.0002453928276266
239,239,0.02,2890,500000.0,17.15,2.43,0.81,1.6280459950130517,,0.289,4678.4,0.365345458396033,2890.0,0.2069404088397277,0.0001646768211945,0.0001129292011363,-4.405266795653797e-07,2.23897013048054e-07,2802199665897.573,5409633621423.475,4238007317393.984,1.4015931507943211,0.5121570389059096,3928244488408.327,7583457994189.158,5941021651308.551,0.0003500919675289,0.0006758509399537,0.0005294741621037,0.0001640680152168,0.0003167325519729,0.0002481341559994
240,240,0.02,2900,500000.0,17.15,2.43,0.81,1.63343388995551,,0.29,4678.0,0.3637731581460378,2900.0,0.2124660456021956,0.0001627684257581,0.000113124790902,4.062383119215473e-07,-6.813195670407262e-08,2790140122980.1104,5358874613220.943,4219768634494.038,1.370586411161053,0.4985800985131323,3824109355595.725,7344764650025.686,5783529142752.336,0.0003498303813824,0.0006719007172018,0.0005290785428991,0.0001634222127649,0.0003138764035576,0.0002471574534646
241,241,0.02,2910,500000.0,17.15,2.43,0.81,1.6316800616926097,,0.291,4722.2,0.3718085531337706,2910.0,0.2064584957499846,0.0001652900408032,0.0001137791186746,1.7471184028466372e-07,-2.1345498959687594e-07,2851771602536.021,5457373868340.998,4312979216351.74,1.411412512319676,0.5248266666197028,4025420532973.12,7703360537777.609,6087989332788.552,0.0003587907519129,0.0006866101310325,0.0005426300811199,0.0001670878337504,0.0003197523871885,0.000252701287028
242,242,0.02,2920,500000.0,17.15,2.43,0.81,1.63715753035871,,0.2919999999999999,4727.8,0.3694392558879849,2920.0,0.2109807726795224,0.0001626034231733,0.0001128767644307,5.280964350931969e-07,-4.486645264773639e-07,2833599092660.8447,5408644597996.011,4285495368300.625,1.388059228492179,0.5129051721102112,3933982670085.32,7509006539519.531,5949699996478.451,0.0003577692796369,0.0006828936692735,0.0005410852208329,0.0001660756350425,0.0003169975910348,0.0002511704519549
243,243,0.02,2930,500000.0,17.15,2.43,0.81,1.6354069389421153,,0.293,4708.9,0.373695668147174,2930.0,0.2107653643110097,0.000157857459064,0.0001117524036594,-2.4343646446255204e-07,-5.901523429100124e-08,2866245774688.8257,5456845409032.514,4334869750507.22,1.3933000421939372,0.5208121966816968,3994629548548.6143,7605096571018.807,6041421481507.683,0.0003631844134619,0.0006914414725818,0.0005492749929803,0.0001680382816943,0.0003199163638034,0.0002541387311152
244,244,0.02,2940,500000.0,17.15,2.43,0.81,1.6409758261590612,,0.294,4733.6,0.3710264962053124,2940.0,0.2085453121504997,0.0001672044407031,0.0001098424058435,-3.766622898367352e-07,4.473678201716976e-08,2845773225894.7466,5403856150939.024,4303907355981.624,1.412271278153494,0.5239901850884132,4019004719628.129,7631712596490.18,6078286147025.595,0.0003618210032654,0.0006870641118708,0.000547212990597,0.0001668810936622,0.0003168915274964,0.0002523886162297
245,245,0.02,2950,500000.0,17.15,2.43,0.81,1.6392282184809044,,0.295,4794.0,0.383497392674004,2950.0,0.2131622414483899,0.0001708804204573,0.0001086091220725,6.779356469070771e-07,1.9046928016321477e-08,2941425001809.611,5571005879890.168,4448569755018.447,1.3891059549825886,0.5326348543515594,4085309332876.462,7737502163279.049,6178564310478.09,0.0003752962424274,0.0007108043115081,0.000567592752563,0.0001725317622449,0.0003267720446188,0.000260934607828
246,246,0.02,2960,500000.0,17.15,2.43,0.81,1.6448904291395992,,0.2959999999999999,4803.9,0.3768673967375003,2960.0,0.2169103915419782,0.000163571778925,0.0001120913230352,3.0347882317514585e-07,-2.4221843717317e-07,2890572932976.6274,5460459408817.475,4371661802155.004,1.3706278949740558,0.516528462806614,3961773309726.7295,7484018859341.541,5991730168556.722,0.0003700993518737,0.000699139075538,0.0005597330484661,0.0001695867908673,0.0003203592537792,0.0002564806745842
247,247,0.02,2970,500000.0,17.15,2.43,0.81,1.643145554146061,,0.297,4810.3,0.3877864194210416,2970.0,0.2127211624919709,0.0001631948878992,0.0001133838131861,7.811373909896844e-07,-2.4045348948552655e-07,2974321836959.3896,5604020068112.744,4498322465284.084,1.4052706264119466,0.5448055021822396,4178658201737.779,7873150823604.753,6319743825313.98,0.0003821654578894,0.0007200508259527,0.0005779816573034,0.0001745330155008,0.000328843539815,0.0002639612750729
248,248,0.02,2980,500000.0,17.15,2.43,0.81,1.641410541744751,,0.298,4895.9,0.3874823376047785,2980.0,0.2143227344457045,0.0001592688635042,0.0001084000969007,-5.966718107077136e-08,1.4457636270108524e-08,2971989529428.6514,5584991310518.025,4494795116215.432,1.3935726674873874,0.5399756668292377,4141613364580.254,7782959671850.802,6263717735219.158,0.0003831373373704,0.0007199953696876,0.0005794515141456,0.0001744237908214,0.00032777886545,0.0002637960852058
249,249,0.02,2990,500000.0,17.15,2.43,0.81,1.6471606637192069,,0.299,4872.7,0.3955697859670245,2990.0,0.2140691481925387,0.0001601451650281,0.0001126914028644,3.198521163216505e-07,5.965077848837353e-07,3034020258367.079,5677035540188.665,4588609517217.486,1.4041073074270043,0.5552304421294896,4258617491133.186,7968411806928.398,6440673128702.079,0.0003924902319139,0.0007343988523503,0.0005935967001566,0.0001780820943797,0.0003332141161803,0.0002693288519954
250,250,0.02,3000,500000.0,17.15,2.43,0.81,1.6454280499468952,,0.2999999999999999,4834.1,0.3875134885829049,3000.0,0.212819700600312,0.0001662191756467,0.0001099455841815,-2.563214232945294e-07,-4.149524760863818e-07,2972228457430.8813,5532144157699.606,4495156467561.697,1.4121152718228296,0.5471748143289474,4196830825903.0254,7811469901086.15,6347227846215.79,0.0003858254540552,0.0007181285227948,0.0005835169839688,0.0001744613630319,0.0003247211390593,0.0002638529088879
251,251,0.02,3010,500000.0,17.15,2.43,0.81,1.651275330850999,,0.301,4874.6,0.3979313693726149,3010.0,0.2125453966352778,0.0001663694267856,0.0001094614673146,-6.716414219465675e-07,2.351500662568111e-07,3052133603087.9565,5650811834946.193,4616003884722.334,1.4200239233288618,0.5648919940979734,4332721594731.456,8021730909900.107,6552747131536.49,0.0003975774900918,0.0007360869078752,0.000601290597792,0.0001791494648694,0.00033168270068,0.0002709431280945
252,252,0.02,3020,500000.0,17.15,2.43,0.81,1.649544870675258,,0.302,4871.9,0.3955562715604054,3020.0,0.2132280446294771,0.0001656660674777,0.0001086203429051,5.434684390878312e-07,3.921404955782417e-07,3033916602868.3096,5602052381311.059,4588452750100.703,1.4216964182452994,0.5621616461366191,4311779825867.868,7961595390709.075,6521075095184.781,0.0003965027963713,0.0007321326606371,0.0005996652461419,0.0001780749650981,0.0003288110429064,0.0002693180697704
253,253,0.02,3030,500000.0,17.15,2.43,0.81,1.6554914070875484,,0.303,4894.0,0.4007965409294961,3030.0,0.2139570550396456,0.0001588233161125,0.0001148220872244,1.4001994604270753e-07,-2.651063160359603e-07,3074109468929.236,5661130292575.104,4649239874782.155,1.4190814415185469,0.5686632255398367,4361646939890.548,8032196597583.256,6596493416262.106,0.0004031306924735,0.0007423858512833,0.0006096891828805,0.0001804245441964,0.0003322610541356,0.0002728715401146
254,254,0.02,3040,500000.0,17.15,2.43,0.81,1.6537628569622336,,0.3039999999999999,4925.0,0.4047574071708079,3040.0,0.2126070061443442,0.0001701509489599,0.0001166809930274,4.1139526915928405e-07,-2.733767010010301e-07,3104489313000.0977,5701789465281.386,4695185923181.373,1.4367093090991916,0.5818522830429244,4462807010939.23,8196512674081.933,6749486483297.923,0.0004085036009694,0.0007502688183798,0.0006178150940347,0.0001821936860236,0.0003346218765386,0.000275547165303
255,255,0.02,3050,500000.0,17.15,2.43,0.81,1.6598108140031744,,0.305,4939.6,0.4043357233653694,3050.0,0.217367038375778,0.0001655603123985,0.0001132147192806,-9.968585458537184e-07,-2.632084535879909e-07,3101254998212.384,5680578201770.399,4690294391038.286,1.4084462264344608,0.5695513965109639,4368459211239.093,8001720008510.073,6606796199527.182,0.0004094658404099,0.0007500198238271,0.0006192703714152,0.0001819857168633,0.0003333437904472,0.0002752326356733
256,256,0.02,3060,500000.0,17.15,2.43,0.81,1.6580839317055875,,0.306,4930.5,0.4096150815209758,3060.0,0.2181285469776867,0.0001684841793124,0.0001130594290652,1.1819341929245249e-07,-2.078705476273629e-07,3141747675265.885,5739278336433.221,4751534945643.319,1.4091509040641137,0.5769747257831845,4425396146757.025,8084220268601.989,6692906819084.94,0.0004161722217668,0.0007602546300634,0.000629413008148,0.0001843391640858,0.000336746893878,0.0002787919561142
257,257,0.02,3070,500000.0,17.15,2.43,0.81,1.664235545444668,,0.307,4927.3,0.4008794723406163,3070.0,0.2218745923424648,0.0001631840414922,0.0001116517201907,-8.121491958334475e-07,-2.75544444089907e-07,3074745552852.528,5601739868682.321,4650201879151.15,1.388330908488547,0.5569253549435367,4271617472416.9272,7782266690913.261,6460334117345.027,0.0004086731788511,0.0007445431824783,0.0006180715612352,0.0001803803584939,0.0003286268175151,0.0002728047142802
258,258,0.02,3080,500000.0,17.15,2.43,0.81,1.662510089914163,,0.3079999999999999,4974.4,0.4167796235365283,3080.0,0.2215688798322389,0.0001655538987353,0.0001107365516059,2.833010176680674e-07,-1.0275664662747148e-06,3196699712525.171,5808181756822.989,4834643633023.728,1.3925843024490625,0.5805533510413674,4452844202487.287,8090509209084.189,6734418872079.861,0.0004263137594725,0.0007745825454763,0.0006447509269728,0.0001875051155241,0.0003406837955504,0.0002835800964902
259,259,0.02,3090,500000.0,17.15,2.43,0.81,1.6607940163096742,,0.309,5037.6,0.4165458461429926,3090.0,0.2264357145080794,0.0001638484404298,0.0001156583368013,5.902232645066057e-07,-2.4749914694090324e-07,3194906639916.7544,5788396374086.687,4831931815258.714,1.3692661868552705,0.5704977793339739,4375717967491.5806,7927740266524.404,6617774240274.1,0.0004275054448499,0.0007745362371328,0.0006465532151576,0.0001873647732154,0.0003394595511374,0.0002833678447587
260,260,0.02,3100,500000.0,17.15,2.43,0.81,1.6670434010698585,,0.31,5010.3,0.4217828593163217,3100.0,0.2198620156847482,0.0001621637424584,0.0001090962674314,3.5426164035371145e-07,1.7773671526150723e-10,3235074530956.188,5829311184599.762,4892681168069.331,1.4124676018432465,0.5958835836393115,4570427086513.5205,8235495497513.709,6912249570216.014,0.0004342650864536,0.0007825063383617,0.0006567764019377,0.0001898016680427,0.000342005408466,0.0002870533701821
261,261,0.02,3110,500000.0,17.15,2.43,0.81,1.665328442026192,,0.311,5018.6,0.4215008080645118,3110.0,0.2236823224992349,0.0001630929519598,0.000111148392011,3.058487186394192e-08,2.503436702505327e-07,3232911197854.8057,5793574688106.119,4889409373548.338,1.3964099209642042,0.5887684663248692,4515854136711.747,8092686937702.732,6829714209368.482,0.0004354229331656,0.0007803045397236,0.0006585275130015,0.0001896892131673,0.0003399346770621,0.0002868832950119
262,262,0.02,3120,500000.0,17.15,2.43,0.81,1.6716860116113317,,0.3119999999999999,4981.2,0.4185892781541601,3120.0,0.2224085881081464,0.0001657134699865,0.0001127362218473,5.899298146019264e-07,-5.011399149936231e-07,3210579763442.408,5728304972346.121,4855635626588.258,1.4054181168236564,0.5883337633271387,4512519964719.154,8051222039721.661,6824671654594.81,0.0004338537855611,0.0007740803780674,0.0006561543562594,0.0001883932990712,0.000336130652823,0.0002849233727804
263,263,0.02,3130,500000.0,17.15,2.43,0.81,1.6699719300409566,,0.313,5061.6,0.4302626093726994,3130.0,0.2291612689687098,0.0001569698360577,0.0001099665076891,-2.057009339486602e-07,-2.062603027628038e-09,3300114213888.6045,5871801774853.963,4991046268723.314,1.368668490215601,0.5887620191447913,4515804686840.55,8034846146685.279,6829639422079.579,0.0004474152377821,0.0007960735347431,0.0006766645056419,0.0001936624236828,0.0003445781840875,0.0002928923226493
264,264,0.02,3140,500000.0,17.15,2.43,0.81,1.668267011431913,,0.314,5051.4,0.4199641992206416,3140.0,0.2279130024202913,0.0001659240188083,0.0001142533868497,3.950712309677658e-07,8.974574621360145e-08,3221125408022.3213,5715397888876.033,4871584710959.443,1.3842614079671027,0.5813302446063251,4458802976130.514,7911468784550.318,6743430837433.372,0.0004380852992405,0.0007773158375614,0.0006625540379648,0.0001890420564358,0.0003354264219491,0.0002859045442836
265,265,0.02,3150,500000.0,17.15,2.43,0.81,1.674726707000734,,0.315,5041.4,0.4318788046481632,3150.0,0.2234180625066074,0.0001707530603902,0.0001204189685672,-5.4244255400630224e-08,1.1007800017276244e-07,3312510431651.412,5861235561875.813,5009794133918.693,1.4150786559893205,0.6112490140488545,4688279937754.714,8295555187579.432,7090488562966.713,0.0004519989211824,0.0007997777532864,0.0006835968038743,0.0001944201123172,0.0003440116189128,0.0002940382402712
266,266,0.02,3160,500000.0,17.15,2.43,0.81,1.673022362549477,,0.3159999999999999,5063.4,0.4291334619578043,3160.0,0.2368576886335631,0.0001692793610742,0.0001132925761795,1.7464074416357908e-08,1.4336110807942157e-07,3291453653216.3594,5807769739964.17,4977948158710.529,1.3374391967609447,0.574179189857046,4403954386203.542,7770777205196.8,6660478602341.732,0.0004506014686527,0.0007950862597951,0.0006814833163457,0.0001931989747493,0.0003408995773783,0.0002921914090082
267,267,0.02,3170,500000.0,17.15,2.43,0.81,1.6795950817105958,,0.317,5069.8,0.43480348189099,3170.0,0.2206715589412397,0.0001645722634287,0.0001166606086845,1.3098462059118236e-07,9.43396703777296e-08,3334942706103.8936,5868084574090.608,5043720389935.484,1.4409058016144565,0.6267133812820938,4806891634433.658,8458090328723.808,7269875222872.286,0.0004579829962075,0.0008058558098531,0.0006926470346815,0.0001957349993751,0.0003444105736331,0.0002960268569428
268,268,0.02,3180,500000.0,17.15,2.43,0.81,1.677891077460996,,0.318,5136.8,0.4422167731034073,3180.0,0.2276654692783267,0.0001578293186955,0.0001142024840573,1.455856369625886e-07,-5.152861355598777e-07,3391802649703.1343,5951432375662.972,5129714567999.525,1.4024850852693522,0.620082370771944,4756031783820.81,8345179381350.705,7192955500954.549,0.0004672954281594,0.0008199407298625,0.0007067310256387,0.0001990552920979,0.0003492727119729,0.0003010484209042
269,269,0.02,3190,500000.0,17.15,2.43,0.81,1.684579448019938,,0.319,5080.5,0.4317450664004567,3190.0,0.2305030156683187,0.0001638260705151,0.0001111559776531,-1.37065982567463e-07,3.325294340383871e-08,3311484659291.5034,5794196188274.018,5008242770245.299,1.3875292221954498,0.5990446858627992,4594672740567.67,8039425822211.006,6948918356008.471,0.0004577153177405,0.0008008771358569,0.0006922422015373,0.0001943182785187,0.0003400040599753,0.0002938842282682
270,270,0.02,3200,500000.0,17.15,2.43,0.81,1.6828755503052293,,0.3199999999999999,5108.2,0.4442798078980643,3200.0,0.2280169542540989,0.0001621878581825,0.0001139643206751,-1.421181594342929e-07,9.343176659320507e-08,3407626126578.1533,5945638072312.711,5153645771617.547,1.408938140894551,0.626017008558011,4801550455639.944,8377762153106.487,7261797299272.928,0.0004725329608871,0.0008244771751103,0.0007146521963873,0.0001999358191096,0.0003488487216498,0.0003023801175583
271,271,0.02,3210,500000.0,17.15,2.43,0.81,1.6811805480762223,,0.321,5178.4,0.4444803553456644,3210.0,0.2288329935823639,0.0001740796843475,0.0001129874069207,4.990283018093031e-07,8.65604829607968e-08,3409164325501.2466,5931534855780.686,5155972122009.709,1.405353368652468,0.6245419663274728,4790236881731.717,8334434576502.925,7244686809398.685,0.0004741885272152,0.000825030860598,0.0007171560515902,0.0002000020137396,0.000347979388042,0.0003024802293845
272,272,0.02,3220,500000.0,17.15,2.43,0.81,1.6879782631459612,,0.322,5184.9,0.4518509593013979,3220.0,0.2337912523601062,0.0001664588256771,0.0001122546039025,3.7024724429030914e-07,-9.536030782741814e-08,3465696857841.722,6012829202102.697,5241471127896.216,1.3843474285847446,0.6256103365016812,4798431280967.896,8325063880069.0205,7257079903419.502,0.0004836071251657,0.0008390367547473,0.0007314006065088,0.0002032941017169,0.000352706183362,0.0003074591368862
273,273,0.02,3230,500000.0,17.15,2.43,0.81,1.6862830739180388,,0.3229999999999999,5186.0,0.4531020394467581,3230.0,0.2313019971275025,0.0001632019945981,0.0001143922244384,1.7108065806860493e-07,4.875332760364878e-07,3475292642556.636,5998472144739.823,5255983657582.396,1.401671636513243,0.635000802852858,4870456157881.42,8406571359623.893,7366009313093.151,0.0004864881448815,0.0008396949224026,0.0007357578201598,0.00020382410098,0.0003518072628428,0.0003082607003088
